TCONS_00053250.p1	BRALA00797
TCONS_00009373.p1	BRALA29425
TCONS_00056726.p1	BRALA07344
TCONS_00011225.p1	BRALA18880
TCONS_00047454.p1	BRALA20533
TCONS_00027541.p1	BRALA25855
TCONS_00022253.p1	BRALA31614
TCONS_00052156.p1	BRALA32671
TCONS_00003167.p1	BRALA04732
TCONS_00056943.p1	BRALA33462
TCONS_00006975.p1	BRALA29550
TCONS_00006440.p1	BRALA21268
TCONS_00037037.p1	BRALA02222
TCONS_00049668.p1	BRALA09231
TCONS_00028805.p1	BRALA14562
TCONS_00006840.p1	BRALA16394
TCONS_00040533.p1	BRALA12046
TCONS_00027821.p1	BRALA24569
TCONS_00011878.p1	BRALA28844
TCONS_00010344.p1	BRALA13390
TCONS_00004415.p1	BRALA06912
TCONS_00006395.p1	BRALA29414
TCONS_00048641.p1	BRALA08859
TCONS_00011224.p1	BRALA34303
TCONS_00028769.p1	BRALA14652
TCONS_00049003.p1	BRALA04382
TCONS_00047661.p1	BRALA32089
TCONS_00015564.p1	BRALA29859
TCONS_00030696.p1	BRALA21286
TCONS_00052084.p1	BRALA14827
TCONS_00006218.p1	BRALA07285
TCONS_00054220.p1	BRALA25076
TCONS_00004894.p1	BRALA01804
TCONS_00024177.p1	BRALA27624
TCONS_00003971.p1	BRALA04835
TCONS_00053429.p1	BRALA05014
TCONS_00002117.p1	BRALA19285
TCONS_00049609.p1	BRALA12304
TCONS_00005391.p1	BRALA10036
TCONS_00050154.p1	BRALA05474
TCONS_00015521.p1	BRALA31424
TCONS_00013753.p1	BRALA11235
TCONS_00011309.p1	BRALA22506
TCONS_00047218.p1	BRALA12736
TCONS_00020206.p1	BRALA14153
TCONS_00006087.p1	BRALA31536
TCONS_00028812.p1	BRALA08220
TCONS_00026168.p1	BRALA03136
TCONS_00026875.p1	BRALA29989
TCONS_00020698.p1	BRALA25626
TCONS_00029656.p1	BRALA23175
TCONS_00026245.p1	BRALA21677
TCONS_00022269.p1	BRALA06127
TCONS_00004629.p1	BRALA28162
TCONS_00009854.p1	BRALA31449
TCONS_00013791.p1	BRALA18640
TCONS_00002164.p1	BRALA15716
TCONS_00016534.p1	BRALA19536
TCONS_00027431.p1	BRALA24474
TCONS_00029158.p1	BRALA15048
TCONS_00010788.p1	BRALA24424
TCONS_00004803.p1	BRALA14970
TCONS_00043163.p1	BRALA13193
TCONS_00010091.p1	BRALA34155
TCONS_00031335.p1	BRALA03604
TCONS_00002283.p1	BRALA33714
TCONS_00018310.p1	BRALA25793
TCONS_00057283.p1	BRALA07454
TCONS_00009970.p1	BRALA22489
TCONS_00055841.p1	BRALA07434
TCONS_00002599.p1	BRALA04609
TCONS_00042596.p1	BRALA31319
TCONS_00022435.p1	BRALA23797
TCONS_00002494.p1	BRALA32190
TCONS_00051979.p1	BRALA14351
TCONS_00009240.p1	BRALA17621
TCONS_00047510.p1	BRALA15297
TCONS_00029447.p1	BRALA17107
TCONS_00031264.p1	BRALA06735
TCONS_00040868.p1	BRALA30657
TCONS_00017571.p1	BRALA21117
TCONS_00021925.p1	BRALA11717
TCONS_00053191.p1	BRALA05133
TCONS_00029609.p1	BRALA10428
TCONS_00021897.p1	BRALA02189
TCONS_00015486.p1	BRALA06119
TCONS_00015541.p1	BRALA06798
TCONS_00036086.p1	BRALA14138
TCONS_00031423.p1	BRALA06736
TCONS_00052735.p1	BRALA01367
TCONS_00035310.p1	BRALA34517
TCONS_00044312.p1	BRALA01096
TCONS_00035655.p1	BRALA25598
TCONS_00012825.p1	BRALA13130
TCONS_00002920.p1	BRALA20327
TCONS_00055590.p1	BRALA15421
TCONS_00050785.p1	BRALA05835
TCONS_00027119.p1	BRALA23986
TCONS_00048041.p1	BRALA17356
TCONS_00026292.p1	BRALA11527
TCONS_00004764.p1	BRALA33999
TCONS_00026059.p1	BRALA11540
TCONS_00006557.p1	BRALA30500
TCONS_00013463.p1	BRALA20233
TCONS_00015012.p1	BRALA35665
TCONS_00022408.p1	BRALA06149
TCONS_00050415.p1	BRALA27296
TCONS_00012770.p1	BRALA26374
TCONS_00041339.p1	BRALA06054
TCONS_00007879.p1	BRALA03302
TCONS_00006270.p1	BRALA21942
TCONS_00019224.p1	BRALA24858
TCONS_00005795.p1	BRALA27104
TCONS_00010647.p1	BRALA20879
TCONS_00014636.p1	BRALA03021
TCONS_00017368.p1	BRALA23462
TCONS_00001551.p1	BRALA30260
TCONS_00049437.p1	BRALA28065
TCONS_00014955.p1	BRALA35145
TCONS_00046050.p2	BRALA03143
TCONS_00056529.p1	BRALA25531
TCONS_00028993.p1	BRALA34520
TCONS_00014580.p1	BRALA23052
TCONS_00027364.p1	BRALA24025
TCONS_00024168.p1	BRALA19898
TCONS_00051403.p1	BRALA32336
TCONS_00043934.p1	BRALA18724
TCONS_00016387.p1	BRALA24839
TCONS_00001087.p1	BRALA12427
TCONS_00011254.p1	BRALA13419
TCONS_00025508.p1	BRALA25396
TCONS_00055739.p1	BRALA04279
TCONS_00014430.p1	BRALA18650
TCONS_00005258.p1	BRALA22703
TCONS_00012970.p1	BRALA06238
TCONS_00001175.p1	BRALA24515
TCONS_00042945.p1	BRALA28668
TCONS_00014421.p1	BRALA06233
TCONS_00053016.p1	BRALA00998
TCONS_00022339.p1	BRALA06092
TCONS_00016051.p1	BRALA23670
TCONS_00011044.p1	BRALA15187
TCONS_00007529.p1	BRALA25617
TCONS_00014763.p1	BRALA20597
TCONS_00055619.p1	BRALA14051
TCONS_00041737.p1	BRALA12554
TCONS_00046762.p1	BRALA25936
TCONS_00006202.p1	BRALA32145
TCONS_00006324.p1	BRALA27653
TCONS_00012797.p1	BRALA11245
TCONS_00053663.p1	BRALA02313
TCONS_00053489.p1	BRALA14560
TCONS_00034466.p1	BRALA12440
TCONS_00029796.p1	BRALA09562
TCONS_00010052.p1	BRALA17767
TCONS_00051172.p1	BRALA17282
TCONS_00031008.p1	BRALA03749
TCONS_00043362.p1	BRALA08213
TCONS_00046388.p1	BRALA17848
TCONS_00009844.p1	BRALA21572
TCONS_00015166.p1	BRALA10186
TCONS_00047680.p1	BRALA08674
TCONS_00008804.p1	BRALA03340
TCONS_00024148.p1	BRALA12340
TCONS_00018385.p1	BRALA26265
TCONS_00045807.p1	BRALA15131
TCONS_00016533.p1	BRALA17530
TCONS_00026252.p1	BRALA28370
TCONS_00056677.p1	BRALA06091
TCONS_00003927.p1	BRALA04852
TCONS_00047219.p3	BRALA22066
TCONS_00006170.p1	BRALA34762
TCONS_00042807.p1	BRALA08205
TCONS_00030135.p1	BRALA03854
TCONS_00027421.p1	BRALA21687
TCONS_00006853.p1	BRALA33783
TCONS_00027069.p1	BRALA21691
TCONS_00004835.p1	BRALA23227
TCONS_00057069.p1	BRALA20296
TCONS_00022504.p1	BRALA06105
TCONS_00046303.p1	BRALA18502
TCONS_00001826.p1	BRALA27981
TCONS_00009954.p1	BRALA10908
TCONS_00013322.p1	BRALA27971
TCONS_00002583.p1	BRALA19457
TCONS_00056450.p1	BRALA22050
TCONS_00057275.p1	BRALA14459
TCONS_00008625.p1	BRALA18280
TCONS_00002619.p1	BRALA04842
TCONS_00011682.p1	BRALA15204
TCONS_00020655.p1	BRALA17607
TCONS_00024351.p1	BRALA02228
TCONS_00020824.p1	BRALA04164
TCONS_00011739.p1	BRALA26945
TCONS_00008118.p1	BRALA19618
TCONS_00049591.p1	BRALA20086
TCONS_00002153.p1	BRALA23894
TCONS_00018852.p1	BRALA29522
TCONS_00049124.p1	BRALA17148
TCONS_00011667.p1	BRALA13353
TCONS_00016768.p1	BRALA15242
TCONS_00022560.p1	BRALA06025
TCONS_00053556.p1	BRALA06601
TCONS_00006927.p1	BRALA09627
TCONS_00015367.p1	BRALA21349
TCONS_00053264.p1	BRALA20793
TCONS_00027369.p1	BRALA12192
TCONS_00005125.p1	BRALA15067
TCONS_00013116.p1	BRALA13032
TCONS_00003157.p1	BRALA04628
TCONS_00035177.p1	BRALA23459
TCONS_00018787.p1	BRALA14696
TCONS_00045261.p1	BRALA34816
TCONS_00015891.p1	BRALA18358
TCONS_00048638.p1	BRALA20040
TCONS_00027741.p1	BRALA21684
TCONS_00051111.p1	BRALA24437
TCONS_00022331.p1	BRALA14277
TCONS_00007791.p1	BRALA33348
TCONS_00008813.p1	BRALA19125
TCONS_00009974.p1	BRALA23434
TCONS_00054350.p1	BRALA01061
TCONS_00021800.p1	BRALA11583
TCONS_00010159.p1	BRALA21592
TCONS_00009865.p1	BRALA13425
TCONS_00042390.p1	BRALA22762
TCONS_00013177.p1	BRALA23295
TCONS_00017392.p1	BRALA14733
TCONS_00013883.p1	BRALA16733
TCONS_00040540.p1	BRALA33995
TCONS_00027429.p1	BRALA16278
TCONS_00043928.p1	BRALA28778
TCONS_00035236.p1	BRALA25788
TCONS_00038041.p1	BRALA01974
TCONS_00031080.p1	BRALA17947
TCONS_00042395.p1	BRALA23276
TCONS_00013319.p1	BRALA18974
TCONS_00028481.p1	BRALA15042
TCONS_00018079.p1	BRALA09266
TCONS_00012414.p1	BRALA06335
TCONS_00005698.p1	BRALA21845
TCONS_00026918.p1	BRALA28882
TCONS_00042454.p1	BRALA28802
TCONS_00047800.p1	BRALA12756
TCONS_00045316.p1	BRALA01559
TCONS_00003678.p1	BRALA11329
TCONS_00015307.p1	BRALA04313
TCONS_00037979.p1	BRALA02487
TCONS_00049576.p1	BRALA25731
TCONS_00013166.p1	BRALA21984
TCONS_00044196.p1	BRALA08196
TCONS_00029673.p1	BRALA01611
TCONS_00030845.p1	BRALA13302
TCONS_00003785.p1	BRALA04845
TCONS_00053228.p1	BRALA23643
TCONS_00013283.p1	BRALA23015
TCONS_00012124.p1	BRALA25927
TCONS_00027443.p1	BRALA29843
TCONS_00032743.p1	BRALA09052
TCONS_00051720.p1	BRALA15853
TCONS_00049634.p1	BRALA10958
TCONS_00006173.p1	BRALA34791
TCONS_00052971.p1	BRALA00722
TCONS_00046062.p1	BRALA16627
TCONS_00031269.p1	BRALA06618
TCONS_00031369.p1	BRALA01976
TCONS_00039489.p1	BRALA13436
TCONS_00036221.p1	BRALA02255
TCONS_00005695.p1	BRALA35253
TCONS_00002902.p1	BRALA18632
TCONS_00001305.p1	BRALA23698
TCONS_00052599.p3	BRALA25543
TCONS_00003169.p1	BRALA33223
TCONS_00050115.p1	BRALA18935
TCONS_00018383.p1	BRALA03325
TCONS_00005309.p1	BRALA33681
TCONS_00010892.p1	BRALA13355
TCONS_00049228.p1	BRALA14606
TCONS_00048182.p1	BRALA17147
TCONS_00014268.p1	BRALA21983
TCONS_00043311.p1	BRALA15081
TCONS_00001943.p1	BRALA15682
TCONS_00044699.p1	BRALA11257
TCONS_00037223.p1	BRALA29173
TCONS_00015857.p1	BRALA18360
TCONS_00004875.p1	BRALA33275
TCONS_00020383.p1	BRALA24157
TCONS_00002973.p1	BRALA28671
TCONS_00005337.p1	BRALA28428
TCONS_00046697.p1	BRALA08335
TCONS_00020100.p1	BRALA04178
TCONS_00038950.p1	BRALA30477
TCONS_00010870.p1	BRALA34147
TCONS_00039126.p1	BRALA11264
TCONS_00046497.p1	BRALA13793
TCONS_00026167.p1	BRALA27928
TCONS_00014342.p1	BRALA23887
TCONS_00015695.p1	BRALA18369
TCONS_00011303.p1	BRALA22513
TCONS_00051025.p1	BRALA05507
TCONS_00052624.p1	BRALA18219
TCONS_00004058.p1	BRALA27825
TCONS_00056269.p1	BRALA00937
TCONS_00012628.p1	BRALA15101
TCONS_00044191.p1	BRALA19235
TCONS_00009893.p1	BRALA22268
TCONS_00052071.p1	BRALA19625
TCONS_00035048.p1	BRALA28260
TCONS_00021625.p1	BRALA29961
TCONS_00053004.p1	BRALA04850
TCONS_00043407.p1	BRALA08114
TCONS_00026747.p1	BRALA11490
TCONS_00047825.p1	BRALA28132
TCONS_00024520.p1	BRALA14048
TCONS_00010737.p1	BRALA15805
TCONS_00029554.p1	BRALA21641
TCONS_00055864.p1	BRALA19938
TCONS_00054323.p1	BRALA01002
TCONS_00036120.p1	BRALA21404
TCONS_00030468.p1	BRALA06604
TCONS_00004618.p1	BRALA10415
TCONS_00011237.p1	BRALA17770
TCONS_00020850.p1	BRALA13653
TCONS_00004276.p1	BRALA06922
TCONS_00009605.p1	BRALA25710
TCONS_00055494.p1	BRALA18121
TCONS_00051889.p1	BRALA18762
TCONS_00034395.p1	BRALA29057
TCONS_00008423.p1	BRALA03437
TCONS_00017259.p1	BRALA12967
TCONS_00027786.p1	BRALA03878
TCONS_00014584.p1	BRALA06514
TCONS_00020934.p1	BRALA14201
TCONS_00001304.p1	BRALA23733
TCONS_00030810.p1	BRALA31941
TCONS_00014716.p1	BRALA18410
TCONS_00023331.p1	BRALA24297
TCONS_00009779.p1	BRALA13309
TCONS_00004500.p1	BRALA10840
TCONS_00050049.p1	BRALA14639
TCONS_00053204.p1	BRALA05242
TCONS_00010828.p1	BRALA11949
TCONS_00032266.p1	BRALA00119
TCONS_00042766.p1	BRALA20192
TCONS_00010593.p1	BRALA24330
TCONS_00003503.p1	BRALA28152
TCONS_00006552.p1	BRALA03728
TCONS_00047036.p1	BRALA18829
TCONS_00015717.p1	BRALA19545
TCONS_00055205.p1	BRALA08374
TCONS_00048237.p1	BRALA20313
TCONS_00010765.p1	BRALA33820
TCONS_00018643.p1	BRALA04514
TCONS_00018804.p1	BRALA20044
TCONS_00055218.p1	BRALA17045
TCONS_00007984.p1	BRALA03523
TCONS_00046236.p1	BRALA23787
TCONS_00010490.p1	BRALA13329
TCONS_00048234.p1	BRALA18951
TCONS_00053759.p1	BRALA00839
TCONS_00008384.p1	BRALA26597
TCONS_00026627.p1	BRALA09926
TCONS_00007782.p1	BRALA22363
TCONS_00000853.p1	BRALA11811
TCONS_00036033.p1	BRALA08934
TCONS_00019123.p1	BRALA04139
TCONS_00003534.p1	BRALA31457
TCONS_00032763.p1	BRALA25372
TCONS_00056708.p1	BRALA23691
TCONS_00021117.p1	BRALA10924
TCONS_00049717.p1	BRALA09428
TCONS_00013895.p1	BRALA13112
TCONS_00030419.p1	BRALA03665
TCONS_00055711.p1	BRALA18127
TCONS_00034559.p1	BRALA24067
TCONS_00031251.p1	BRALA01723
TCONS_00031473.p1	BRALA03838
TCONS_00015797.p1	BRALA09646
TCONS_00010237.p1	BRALA21469
TCONS_00042502.p1	BRALA18194
TCONS_00034979.p1	BRALA25002
TCONS_00042111.p1	BRALA22730
TCONS_00011678.p1	BRALA34372
TCONS_00000187.p1	BRALA24502
TCONS_00035041.p1	BRALA18256
TCONS_00009645.p1	BRALA10761
TCONS_00051026.p1	BRALA05701
TCONS_00055789.p1	BRALA17145
TCONS_00003020.p1	BRALA04882
TCONS_00002576.p1	BRALA04756
TCONS_00029723.p1	BRALA17604
TCONS_00006352.p1	BRALA25443
TCONS_00031225.p1	BRALA03883
TCONS_00025030.p1	BRALA07705
TCONS_00049675.p1	BRALA18962
TCONS_00015945.p1	BRALA18326
TCONS_00031293.p1	BRALA10142
TCONS_00051012.p1	BRALA31792
TCONS_00001170.p1	BRALA19311
TCONS_00013652.p1	BRALA11225
TCONS_00019680.p1	BRALA04148
TCONS_00013688.p1	BRALA13080
TCONS_00021572.p1	BRALA12146
TCONS_00018784.p1	BRALA10284
TCONS_00029761.p2	BRALA26845
TCONS_00004850.p1	BRALA07192
TCONS_00000895.p1	BRALA19061
TCONS_00057058.p1	BRALA17059
TCONS_00020749.p1	BRALA16807
TCONS_00001284.p1	BRALA15670
TCONS_00013304.p1	BRALA11188
TCONS_00001815.p1	BRALA28134
TCONS_00035490.p1	BRALA03866
TCONS_00044916.p1	BRALA21281
TCONS_00014397.p1	BRALA23312
TCONS_00044540.p1	BRALA00368
TCONS_00018206.p1	BRALA16018
TCONS_00028742.p1	BRALA15590
TCONS_00044664.p1	BRALA29483
TCONS_00003495.p1	BRALA24434
TCONS_00005752.p1	BRALA31920
TCONS_00009830.p1	BRALA24494
TCONS_00034032.p1	BRALA31029
TCONS_00032840.p1	BRALA22337
TCONS_00015581.p1	BRALA02672
TCONS_00027248.p1	BRALA13862
TCONS_00019755.p1	BRALA18578
TCONS_00056122.p1	BRALA30551
TCONS_00037773.p1	BRALA34383
TCONS_00013724.p1	BRALA13969
TCONS_00016709.p1	BRALA10106
TCONS_00032216.p1	BRALA11096
TCONS_00015683.p1	BRALA02796
TCONS_00009032.p1	BRALA17625
TCONS_00007047.p1	BRALA19960
TCONS_00020847.p1	BRALA28864
TCONS_00041597.p1	BRALA08280
TCONS_00032848.p1	BRALA26659
TCONS_00006024.p1	BRALA35566
TCONS_00004151.p1	BRALA07117
TCONS_00035716.p1	BRALA00594
TCONS_00014759.p1	BRALA18461
TCONS_00028967.p1	BRALA15104
TCONS_00001969.p1	BRALA34027
TCONS_00003055.p1	BRALA22761
TCONS_00003832.p1	BRALA21370
TCONS_00006382.p1	BRALA22191
TCONS_00008381.p1	BRALA12449
TCONS_00012407.p1	BRALA19313
TCONS_00040052.p1	BRALA34431
TCONS_00045006.p1	BRALA01856
TCONS_00041425.p1	BRALA16176
TCONS_00049254.p1	BRALA27684
TCONS_00013893.p1	BRALA13109
TCONS_00009638.p1	BRALA30305
TCONS_00001720.p1	BRALA29358
TCONS_00035960.p1	BRALA14477
TCONS_00056956.p1	BRALA09545
TCONS_00056699.p1	BRALA31033
TCONS_00003827.p1	BRALA07083
TCONS_00006565.p1	BRALA28411
TCONS_00056552.p1	BRALA12191
TCONS_00005212.p1	BRALA06370
TCONS_00013936.p1	BRALA34735
TCONS_00020153.p1	BRALA06121
TCONS_00052832.p1	BRALA01241
TCONS_00053763.p1	BRALA01156
TCONS_00049813.p1	BRALA22702
TCONS_00049783.p1	BRALA17172
TCONS_00024893.p1	BRALA30665
TCONS_00007568.p1	BRALA12589
TCONS_00008149.p1	BRALA28894
TCONS_00008990.p1	BRALA22427
TCONS_00016893.p1	BRALA09749
TCONS_00021071.p1	BRALA09461
TCONS_00038408.p1	BRALA32795
TCONS_00021917.p1	BRALA16160
TCONS_00009576.p1	BRALA15217
TCONS_00053576.p1	BRALA01131
TCONS_00013718.p1	BRALA11138
TCONS_00002718.p1	BRALA04834
TCONS_00043235.p1	BRALA22454
TCONS_00018819.p1	BRALA01445
TCONS_00006650.p1	BRALA01532
TCONS_00032713.p1	BRALA26657
TCONS_00021349.p1	BRALA33912
TCONS_00041648.p1	BRALA31204
TCONS_00026188.p1	BRALA24028
TCONS_00020164.p1	BRALA24848
TCONS_00025460.p1	BRALA23862
TCONS_00024656.p1	BRALA24298
TCONS_00047153.p1	BRALA29394
TCONS_00001685.p1	BRALA02556
TCONS_00001085.p1	BRALA27980
TCONS_00004702.p1	BRALA32523
TCONS_00030823.p1	BRALA03805
TCONS_00051525.p1	BRALA05441
TCONS_00027019.p1	BRALA24036
TCONS_00043254.p1	BRALA11905
TCONS_00042787.p1	BRALA19242
TCONS_00042769.p1	BRALA22940
TCONS_00008891.p1	BRALA16100
TCONS_00000871.p1	BRALA08333
TCONS_00042881.p1	BRALA16959
TCONS_00009923.p1	BRALA18898
TCONS_00018871.p1	BRALA10345
TCONS_00022493.p1	BRALA13592
TCONS_00009375.p1	BRALA12442
TCONS_00042618.p1	BRALA08304
TCONS_00016049.p1	BRALA02700
TCONS_00014227.p1	BRALA08115
TCONS_00048491.p1	BRALA17300
TCONS_00049685.p1	BRALA18981
TCONS_00039468.p1	BRALA12053
TCONS_00008105.p1	BRALA03334
TCONS_00009764.p1	BRALA20769
TCONS_00009270.p1	BRALA07998
TCONS_00022762.p1	BRALA06354
TCONS_00020160.p1	BRALA20706
TCONS_00011062.p1	BRALA30969
TCONS_00046780.p1	BRALA15119
TCONS_00022224.p1	BRALA15416
TCONS_00035987.p1	BRALA02399
TCONS_00027802.p1	BRALA30686
TCONS_00008070.p1	BRALA11528
TCONS_00023602.p1	BRALA01264
TCONS_00052728.p1	BRALA01071
TCONS_00004132.p1	BRALA04598
TCONS_00007826.p1	BRALA30701
TCONS_00007154.p1	BRALA03565
TCONS_00017536.p1	BRALA21154
TCONS_00026069.p1	BRALA16362
TCONS_00053276.p1	BRALA18986
TCONS_00046682.p1	BRALA16685
TCONS_00033994.p1	BRALA33502
TCONS_00000170.p1	BRALA19302
TCONS_00030629.p1	BRALA03646
TCONS_00038074.p1	BRALA02230
TCONS_00013935.p1	BRALA11114
TCONS_00007453.p1	BRALA03125
TCONS_00011058.p1	BRALA25018
TCONS_00008215.p1	BRALA03083
TCONS_00036511.p1	BRALA02511
TCONS_00000515.p1	BRALA34231
TCONS_00019536.p1	BRALA04444
TCONS_00016655.p1	BRALA00415
TCONS_00026543.p1	BRALA11462
TCONS_00026788.p1	BRALA23622
TCONS_00027114.p1	BRALA24073
TCONS_00005640.p1	BRALA33561
TCONS_00009031.p1	BRALA03308
TCONS_00042374.p1	BRALA31433
TCONS_00049673.p1	BRALA12827
TCONS_00010518.p1	BRALA17395
TCONS_00043752.p1	BRALA30585
TCONS_00036348.p1	BRALA25410
TCONS_00027694.p1	BRALA25074
TCONS_00011959.p1	BRALA15260
TCONS_00027042.p1	BRALA27460
TCONS_00052429.p1	BRALA07452
TCONS_00010931.p1	BRALA25711
TCONS_00048354.p1	BRALA18057
TCONS_00028178.p1	BRALA14611
TCONS_00042246.p1	BRALA07009
TCONS_00021573.p1	BRALA13668
TCONS_00047984.p1	BRALA10977
TCONS_00026628.p1	BRALA11492
TCONS_00003711.p1	BRALA11357
TCONS_00021355.p1	BRALA12189
TCONS_00046658.p1	BRALA17123
TCONS_00016805.p1	BRALA07331
TCONS_00001041.p1	BRALA18839
TCONS_00005604.p1	BRALA19369
TCONS_00015619.p1	BRALA02904
TCONS_00011688.p1	BRALA13393
TCONS_00026768.p1	BRALA34484
TCONS_00018088.p1	BRALA10276
TCONS_00051163.p1	BRALA05556
TCONS_00047964.p1	BRALA17334
TCONS_00025996.p1	BRALA33199
TCONS_00004437.p1	BRALA21365
TCONS_00011656.p1	BRALA26138
TCONS_00053211.p1	BRALA04141
TCONS_00019222.p1	BRALA01424
TCONS_00022195.p1	BRALA06128
TCONS_00038082.p1	BRALA28745
TCONS_00046568.p1	BRALA16636
TCONS_00043207.p1	BRALA32875
TCONS_00048171.p1	BRALA17308
TCONS_00018068.p1	BRALA12829
TCONS_00013728.p1	BRALA06367
TCONS_00047509.p1	BRALA12748
TCONS_00004964.p1	BRALA02888
TCONS_00029808.p1	BRALA10952
TCONS_00044539.p1	BRALA10605
TCONS_00030981.p1	BRALA03609
TCONS_00042008.p1	BRALA08130
TCONS_00054330.p1	BRALA20733
TCONS_00036435.p1	BRALA29283
TCONS_00009191.p1	BRALA19970
TCONS_00055936.p1	BRALA07392
TCONS_00028264.p1	BRALA31020
TCONS_00000164.p1	BRALA19309
TCONS_00027591.p1	BRALA34288
TCONS_00020836.p1	BRALA04294
TCONS_00001109.p1	BRALA34335
TCONS_00010247.p1	BRALA34076
TCONS_00057242.p1	BRALA00269
TCONS_00000780.p1	BRALA13452
TCONS_00008361.p1	BRALA19946
TCONS_00014899.p1	BRALA02535
TCONS_00050791.p1	BRALA15823
TCONS_00009868.p1	BRALA23765
TCONS_00031358.p1	BRALA33125
TCONS_00011932.p1	BRALA28848
TCONS_00036657.p1	BRALA02108
TCONS_00021160.p1	BRALA06106
TCONS_00028003.p1	BRALA08466
TCONS_00011017.p1	BRALA17390
TCONS_00020074.p1	BRALA04071
TCONS_00051898.p1	BRALA05473
TCONS_00054699.p1	BRALA01215
TCONS_00056824.p1	BRALA09195
TCONS_00051114.p1	BRALA19604
TCONS_00048277.p1	BRALA25736
TCONS_00018489.p1	BRALA26375
TCONS_00024069.p1	BRALA33198
TCONS_00043408.p1	BRALA08108
TCONS_00053391.p1	BRALA00705
TCONS_00038406.p1	BRALA27664
TCONS_00010436.p1	BRALA22113
TCONS_00024464.p1	BRALA15076
TCONS_00012134.p1	BRALA30884
TCONS_00054417.p1	BRALA01110
TCONS_00015585.p1	BRALA10113
TCONS_00027831.p1	BRALA09898
TCONS_00052518.p1	BRALA08592
TCONS_00020199.p1	BRALA00645
TCONS_00000268.p1	BRALA09272
TCONS_00028960.p1	BRALA21753
TCONS_00046746.p1	BRALA14574
TCONS_00045626.p1	BRALA15123
TCONS_00014311.p1	BRALA27487
TCONS_00009887.p1	BRALA11932
TCONS_00056120.p1	BRALA09088
TCONS_00043688.p1	BRALA22739
TCONS_00049313.p1	BRALA09289
TCONS_00009182.p1	BRALA03264
TCONS_00052495.p1	BRALA06744
TCONS_00048808.p1	BRALA20532
TCONS_00045123.p1	BRALA18571
TCONS_00007323.p1	BRALA04229
TCONS_00012335.p1	BRALA01126
TCONS_00006168.p1	BRALA24274
TCONS_00055246.p1	BRALA07349
TCONS_00040469.p1	BRALA20462
TCONS_00054521.p1	BRALA01249
TCONS_00029293.p1	BRALA18490
TCONS_00006590.p1	BRALA14948
TCONS_00020225.p1	BRALA02286
TCONS_00009548.p1	BRALA24698
TCONS_00024273.p1	BRALA17704
TCONS_00018203.p1	BRALA28599
TCONS_00024640.p1	BRALA25520
TCONS_00050546.p1	BRALA05483
TCONS_00003468.p1	BRALA28917
TCONS_00043042.p1	BRALA22764
TCONS_00043220.p1	BRALA15930
TCONS_00027826.p1	BRALA19585
TCONS_00027559.p1	BRALA21448
TCONS_00030324.p1	BRALA03608
TCONS_00051388.p1	BRALA24467
TCONS_00010038.p1	BRALA31347
TCONS_00025066.p1	BRALA19925
TCONS_00012553.p1	BRALA23297
TCONS_00009842.p1	BRALA21575
TCONS_00047160.p1	BRALA30991
TCONS_00049676.p1	BRALA12811
TCONS_00024067.p1	BRALA23354
TCONS_00011336.p1	BRALA22487
TCONS_00011281.p1	BRALA23438
TCONS_00042042.p1	BRALA31578
TCONS_00003471.p1	BRALA13350
TCONS_00009735.p1	BRALA30293
TCONS_00043031.p1	BRALA11898
TCONS_00010994.p1	BRALA20894
TCONS_00021244.p1	BRALA13700
TCONS_00032341.p1	BRALA07764
TCONS_00018973.p1	BRALA07945
TCONS_00004166.p1	BRALA07012
TCONS_00049275.p1	BRALA17322
TCONS_00011977.p1	BRALA23463
TCONS_00054905.p1	BRALA14102
TCONS_00020193.p1	BRALA17461
TCONS_00028964.p1	BRALA13460
TCONS_00002728.p1	BRALA11318
TCONS_00051271.p1	BRALA08584
TCONS_00041896.p1	BRALA08200
TCONS_00026300.p1	BRALA28483
TCONS_00008299.p1	BRALA13800
TCONS_00046363.p1	BRALA01544
TCONS_00051761.p1	BRALA09050
TCONS_00043405.p1	BRALA31577
TCONS_00010188.p1	BRALA34455
TCONS_00013687.p1	BRALA13030
TCONS_00044175.p1	BRALA28968
TCONS_00005609.p1	BRALA23603
TCONS_00057140.p1	BRALA07395
TCONS_00032893.p1	BRALA14774
TCONS_00026939.p1	BRALA32769
TCONS_00005399.p1	BRALA07313
TCONS_00034218.p1	BRALA20904
TCONS_00008945.p1	BRALA21238
TCONS_00015421.p1	BRALA02646
TCONS_00016923.p1	BRALA28769
TCONS_00006803.p1	BRALA22809
TCONS_00028098.p1	BRALA18513
TCONS_00052598.p1	BRALA01369
TCONS_00025621.p1	BRALA25345
TCONS_00027297.p1	BRALA10549
TCONS_00045016.p1	BRALA18458
TCONS_00005999.p1	BRALA09361
TCONS_00030672.p1	BRALA13836
TCONS_00009928.p1	BRALA21177
TCONS_00049657.p1	BRALA22684
TCONS_00034776.p1	BRALA29769
TCONS_00055975.p1	BRALA17124
TCONS_00028957.p1	BRALA21746
TCONS_00003661.p1	BRALA07063
TCONS_00055330.p1	BRALA25532
TCONS_00014889.p2	BRALA31028
TCONS_00009274.p1	BRALA03067
TCONS_00033334.p1	BRALA04324
TCONS_00046090.p1	BRALA17852
TCONS_00035862.p1	BRALA23799
TCONS_00002675.p1	BRALA11399
