TCONS_00007368.p1	OFUSG22886.1.p1
TCONS_00011440.p1	OFUSG25144.1.p1
TCONS_00004510.p1	OFUSG12275.2.p1
TCONS_00055014.p1	OFUSG07198.1.p1
TCONS_00013654.p1	OFUSG18541.1.p1
TCONS_00031158.p1	OFUSG25257.1.p1
TCONS_00018783.p1	OFUSG23538.1.p1
TCONS_00053004.p1	OFUSG04061.1.p1
TCONS_00002654.p1	OFUSG12155.1.p1
TCONS_00047375.p1	OFUSG25733.1.p1
TCONS_00042861.p1	OFUSG03061.1.p1
TCONS_00024085.p1	OFUSG25596.1.p1
TCONS_00005209.p1	OFUSG14931.1.p1
TCONS_00043766.p1	OFUSG16649.2.p1
TCONS_00004482.p1	OFUSG12406.1.p1
TCONS_00005604.p1	OFUSG15334.1.p1
TCONS_00005903.p1	OFUSG20390.1.p1
TCONS_00010639.p1	OFUSG11274.1.p1
TCONS_00018446.p1	OFUSG21402.1.p1
TCONS_00022231.p1	OFUSG14799.1.p1
TCONS_00027870.p1	OFUSG08810.1.p1
TCONS_00050367.p1	OFUSG21385.2.p1
TCONS_00013515.p1	OFUSG11061.1.p1
TCONS_00041054.p1	OFUSG09512.1.p1
TCONS_00017193.p1	OFUSG13155.1.p1
TCONS_00006214.p1	OFUSG24706.1.p1
TCONS_00021116.p1	OFUSG14727.1.p1
TCONS_00002678.p1	OFUSG04712.2.p1
TCONS_00025359.p1	OFUSG08244.1.p1
TCONS_00029113.p1	OFUSG08829.2.p1
TCONS_00013712.p1	OFUSG18077.1.p1
TCONS_00006874.p1	OFUSG22164.1.p1
TCONS_00043763.p1	OFUSG14210.1.p1
TCONS_00013197.p1	OFUSG17862.1.p1
TCONS_00011252.p1	OFUSG12534.1.p1
TCONS_00045173.p1	OFUSG26229.2.p1
TCONS_00018872.p1	OFUSG12773.1.p1
TCONS_00015576.p1	OFUSG15095.1.p1
TCONS_00006410.p1	OFUSG10587.1.p1
TCONS_00014372.p1	OFUSG09987.1.p1
TCONS_00019307.p1	OFUSG04619.1.p1
TCONS_00045713.p1	OFUSG26284.2.p1
TCONS_00005285.p1	OFUSG15209.1.p1
TCONS_00037201.p1	OFUSG08149.1.p1
TCONS_00056393.p1	OFUSG07054.1.p1
TCONS_00007327.p1	OFUSG18678.1.p1
TCONS_00053038.p1	OFUSG21209.2.p1
TCONS_00055308.p1	OFUSG15798.1.p1
TCONS_00042087.p1	OFUSG02543.1.p1
TCONS_00018993.p1	OFUSG12628.1.p1
TCONS_00000637.p1	OFUSG15967.1.p1
TCONS_00054345.p1	OFUSG13400.1.p1
TCONS_00014268.p1	OFUSG10096.1.p1
TCONS_00056392.p1	OFUSG04046.1.p1
TCONS_00015421.p1	OFUSG25427.1.p1
TCONS_00055590.p1	OFUSG16636.1.p1
TCONS_00041732.p1	OFUSG02811.1.p1
TCONS_00022429.p1	OFUSG22256.1.p1
TCONS_00014958.p1	OFUSG08099.1.p1
TCONS_00001313.p1	OFUSG01365.1.p1
TCONS_00057278.p1	OFUSG25497.1.p1
TCONS_00012311.p1	OFUSG18296.1.p1
TCONS_00046896.p1	OFUSG26370.1.p1
TCONS_00022435.p1	OFUSG14670.2.p1
TCONS_00030342.p1	OFUSG18075.1.p1
TCONS_00028627.p1	OFUSG08706.1.p1
TCONS_00043933.p1	OFUSG02682.2.p1
TCONS_00048927.p1	OFUSG06736.1.p1
TCONS_00036594.p1	OFUSG07970.1.p1
TCONS_00015619.p1	OFUSG07633.1.p1
TCONS_00005754.p1	OFUSG14909.1.p1
TCONS_00000131.p1	OFUSG00060.1.p1
TCONS_00057067.p1	OFUSG16700.1.p1
TCONS_00004069.p1	OFUSG16680.1.p1
TCONS_00012912.p1	OFUSG10547.2.p1
TCONS_00034955.p1	OFUSG09126.1.p1
TCONS_00003629.p1	OFUSG15895.1.p1
TCONS_00003020.p1	OFUSG04366.2.p1
TCONS_00028290.p1	OFUSG09196.1.p1
TCONS_00037809.p1	OFUSG26576.1.p1
TCONS_00049673.p1	OFUSG19154.1.p1
TCONS_00017184.p1	OFUSG26512.1.p1
TCONS_00055638.p1	OFUSG04422.1.p1
TCONS_00026135.p1	OFUSG06070.1.p1
TCONS_00001016.p1	OFUSG01698.1.p1
TCONS_00011720.p1	OFUSG11465.2.p1
TCONS_00009390.p1	OFUSG20856.2.p1
TCONS_00030223.p1	OFUSG26940.1.p1
TCONS_00046182.p1	OFUSG17316.1.p1
TCONS_00029110.p1	OFUSG08721.2.p1
TCONS_00045202.p1	OFUSG16860.1.p1
TCONS_00028968.p1	OFUSG09785.1.p1
TCONS_00010859.p1	OFUSG11618.1.p1
TCONS_00029425.p1	OFUSG19669.1.p1
TCONS_00022520.p1	OFUSG13978.1.p1
TCONS_00020494.p1	OFUSG17363.1.p1
TCONS_00036527.p1	OFUSG24715.1.p1
TCONS_00010068.p1	OFUSG12368.1.p1
TCONS_00054252.p1	OFUSG17651.1.p1
TCONS_00042782.p1	OFUSG23418.1.p1
TCONS_00042807.p1	OFUSG03341.1.p1
TCONS_00047784.p1	OFUSG19405.1.p1
TCONS_00032942.p1	OFUSG03276.1.p1
TCONS_00008828.p1	OFUSG23154.1.p1
TCONS_00048520.p1	OFUSG06463.1.p1
TCONS_00045263.p1	OFUSG26486.1.p1
TCONS_00010548.p1	OFUSG11869.2.p1
TCONS_00020030.p1	OFUSG26421.1.p1
TCONS_00050627.p1	OFUSG13755.1.p1
TCONS_00049458.p1	OFUSG06758.2.p1
TCONS_00018302.p1	OFUSG21046.1.p1
TCONS_00000983.p1	OFUSG01682.1.p1
TCONS_00028347.p1	OFUSG08865.1.p1
TCONS_00016049.p1	OFUSG26655.1.p1
TCONS_00018547.p1	OFUSG11338.1.p1
TCONS_00002401.p1	OFUSG02435.1.p1
TCONS_00028210.p1	OFUSG09678.1.p1
TCONS_00010929.p1	OFUSG11671.1.p1
TCONS_00027157.p1	OFUSG19170.3.p1
TCONS_00024811.p1	OFUSG26059.1.p1
TCONS_00029405.p1	OFUSG08802.1.p1
TCONS_00050999.p1	OFUSG22147.1.p1
TCONS_00011469.p1	OFUSG25268.2.p1
TCONS_00011069.p1	OFUSG12107.1.p1
TCONS_00011165.p1	OFUSG22028.1.p1
TCONS_00002016.p1	OFUSG01818.1.p1
TCONS_00002246.p1	OFUSG00543.1.p1
TCONS_00056048.p1	OFUSG16627.1.p1
TCONS_00022397.p1	OFUSG24616.1.p1
TCONS_00042998.p1	OFUSG03819.1.p1
TCONS_00011769.p1	OFUSG11940.1.p1
TCONS_00020834.p1	OFUSG04450.1.p1
TCONS_00021482.p1	OFUSG11860.1.p1
TCONS_00019570.p1	OFUSG23278.1.p1
TCONS_00055734.p1	OFUSG03460.1.p1
TCONS_00027684.p1	OFUSG05757.1.p1
TCONS_00056614.p1	OFUSG03813.1.p1
TCONS_00003089.p1	OFUSG04234.2.p1
TCONS_00004441.p1	OFUSG25055.1.p1
TCONS_00011581.p1	OFUSG11203.4.p1
TCONS_00040471.p2	OFUSG17215.1.p1
TCONS_00009196.p1	OFUSG23024.1.p1
TCONS_00034261.p1	OFUSG19762.1.p1
TCONS_00015301.p1	OFUSG26598.1.p1
TCONS_00000940.p1	OFUSG01217.1.p1
TCONS_00010756.p1	OFUSG11565.1.p1
TCONS_00053637.p1	OFUSG12608.2.p1
TCONS_00025996.p1	OFUSG06669.1.p1
TCONS_00053945.p1	OFUSG16855.1.p1
TCONS_00036946.p1	OFUSG01670.1.p1
TCONS_00049176.p1	OFUSG18740.1.p1
TCONS_00006106.p1	OFUSG22169.1.p1
TCONS_00051115.p1	OFUSG17683.1.p1
TCONS_00006202.p1	OFUSG15532.1.p1
TCONS_00027204.p1	OFUSG19006.1.p1
TCONS_00039489.p1	OFUSG08886.1.p1
TCONS_00020845.p1	OFUSG14552.1.p1
TCONS_00018789.p1	OFUSG21009.1.p1
TCONS_00009786.p1	OFUSG12048.1.p1
TCONS_00027226.p1	OFUSG19035.1.p1
TCONS_00033132.p1	OFUSG24301.1.p1
TCONS_00009779.p1	OFUSG11347.1.p1
TCONS_00046886.p1	OFUSG12917.1.p1
TCONS_00005145.p1	OFUSG22247.1.p1
TCONS_00012280.p1	OFUSG10356.1.p1
TCONS_00003534.p1	OFUSG11291.1.p1
TCONS_00035960.p1	OFUSG02071.1.p1
TCONS_00010515.p1	OFUSG11578.1.p1
TCONS_00010767.p1	OFUSG09970.1.p1
TCONS_00005375.p1	OFUSG15537.1.p1
TCONS_00050149.p1	OFUSG10341.1.p1
TCONS_00027661.p1	OFUSG05767.1.p1
TCONS_00051114.p1	OFUSG13640.1.p1
TCONS_00018472.p1	OFUSG13571.1.p1
TCONS_00006082.p1	OFUSG15142.1.p1
TCONS_00051909.p1	OFUSG17447.1.p1
TCONS_00029082.p1	OFUSG09551.1.p1
TCONS_00011927.p1	OFUSG11682.1.p1
TCONS_00021695.p1	OFUSG26882.1.p1
TCONS_00048312.p1	OFUSG06373.1.p1
TCONS_00043444.p1	OFUSG02045.3.p1
TCONS_00019998.p1	OFUSG17238.1.p1
TCONS_00001103.p1	OFUSG01280.1.p1
TCONS_00036664.p1	OFUSG00761.1.p1
TCONS_00012647.p1	OFUSG10099.1.p1
TCONS_00009506.p1	OFUSG21766.1.p1
TCONS_00001343.p1	OFUSG00659.2.p1
TCONS_00045807.p1	OFUSG21256.1.p1
TCONS_00045040.p1	OFUSG19913.1.p1
TCONS_00003051.p1	OFUSG04709.2.p1
TCONS_00042105.p1	OFUSG02609.1.p1
TCONS_00036988.p1	OFUSG01435.1.p1
TCONS_00005113.p1	OFUSG23996.1.p1
TCONS_00019245.p1	OFUSG00087.1.p1
TCONS_00042549.p1	OFUSG03013.1.p1
TCONS_00004907.p1	OFUSG24103.1.p1
TCONS_00038216.p1	OFUSG00163.1.p1
TCONS_00055887.p1	OFUSG16699.1.p1
TCONS_00042375.p1	OFUSG25160.1.p1
TCONS_00010647.p1	OFUSG22021.1.p1
TCONS_00051471.p1	OFUSG23318.1.p1
TCONS_00001804.p1	OFUSG00575.1.p1
TCONS_00007095.p1	OFUSG18913.1.p1
TCONS_00000839.p1	OFUSG06218.1.p1
TCONS_00029041.p1	OFUSG08790.1.p1
TCONS_00028790.p1	OFUSG00738.1.p1
TCONS_00056172.p1	OFUSG07908.1.p1
TCONS_00057250.p1	OFUSG16670.1.p1
TCONS_00049219.p1	OFUSG06032.1.p1
TCONS_00015795.p1	OFUSG02231.1.p1
TCONS_00014081.p1	OFUSG04263.1.p1
TCONS_00019431.p1	OFUSG21417.2.p1
TCONS_00053676.p1	OFUSG17304.1.p1
TCONS_00014636.p1	OFUSG07333.1.p1
TCONS_00028785.p1	OFUSG09613.1.p1
TCONS_00052330.p1	OFUSG24788.1.p1
TCONS_00046692.p1	OFUSG12827.2.p1
TCONS_00021625.p1	OFUSG14252.2.p1
TCONS_00021340.p1	OFUSG24738.1.p1
TCONS_00009346.p1	OFUSG20203.1.p1
TCONS_00003602.p1	OFUSG11848.1.p1
TCONS_00024748.p1	OFUSG24185.1.p1
TCONS_00006797.p1	OFUSG15213.1.p1
TCONS_00004760.p1	OFUSG22465.1.p1
TCONS_00028324.p1	OFUSG09082.1.p1
TCONS_00039792.p1	OFUSG09273.1.p1
TCONS_00047563.p1	OFUSG06436.1.p1
TCONS_00035672.p1	OFUSG05530.1.p1
TCONS_00047745.p1	OFUSG05605.2.p1
TCONS_00028419.p1	OFUSG09026.1.p1
TCONS_00018228.p1	OFUSG21187.3.p1
TCONS_00055305.p1	OFUSG15717.1.p1
TCONS_00014211.p1	OFUSG17815.1.p1
TCONS_00010253.p1	OFUSG11385.1.p1
TCONS_00026681.p1	OFUSG06981.1.p1
TCONS_00052967.p1	OFUSG13545.1.p1
TCONS_00031091.p1	OFUSG17883.1.p1
TCONS_00048315.p1	OFUSG18771.1.p1
TCONS_00033175.p3	OFUSG06263.1.p1
TCONS_00046779.p1	OFUSG12757.3.p1
TCONS_00026073.p1	OFUSG18648.1.p1
TCONS_00008451.p1	OFUSG20356.1.p1
TCONS_00010677.p1	OFUSG12006.1.p1
TCONS_00029846.p1	OFUSG02844.1.p1
TCONS_00049271.p1	OFUSG06469.1.p1
TCONS_00040106.p1	OFUSG11628.1.p1
TCONS_00001284.p1	OFUSG01853.1.p1
TCONS_00042477.p1	OFUSG03295.1.p1
TCONS_00046009.p1	OFUSG21420.1.p1
TCONS_00015591.p1	OFUSG07560.1.p1
TCONS_00013224.p1	OFUSG18259.1.p1
TCONS_00047984.p1	OFUSG18937.1.p1
TCONS_00009612.p1	OFUSG11236.1.p1
TCONS_00037963.p1	OFUSG00808.1.p1
TCONS_00029989.p1	OFUSG10259.1.p1
TCONS_00056405.p1	OFUSG24399.1.p1
TCONS_00025900.p1	OFUSG18860.1.p1
TCONS_00001491.p1	OFUSG00381.1.p1
TCONS_00043263.p1	OFUSG02471.1.p1
TCONS_00056136.p1	OFUSG25751.1.p1
TCONS_00043476.p1	OFUSG02782.1.p1
TCONS_00052073.p1	OFUSG17244.1.p1
TCONS_00006819.p1	OFUSG22136.1.p1
TCONS_00026775.p1	OFUSG06016.1.p1
TCONS_00030923.p1	OFUSG11003.1.p1
TCONS_00054636.p1	OFUSG21474.1.p1
TCONS_00027559.p1	OFUSG05962.2.p1
TCONS_00055495.p1	OFUSG22306.1.p1
TCONS_00045365.p1	OFUSG17166.4.p1
TCONS_00005406.p1	OFUSG15314.1.p1
TCONS_00027167.p1	OFUSG06790.1.p1
TCONS_00009528.p1	OFUSG12258.1.p1
TCONS_00013200.p1	OFUSG11053.1.p1
TCONS_00019082.p1	OFUSG23827.1.p1
TCONS_00010109.p1	OFUSG21796.1.p1
TCONS_00056653.p1	OFUSG07058.1.p1
TCONS_00025128.p1	OFUSG26077.1.p1
TCONS_00023955.p1	OFUSG08006.1.p1
TCONS_00016625.p1	OFUSG07105.1.p1
TCONS_00014439.p1	OFUSG18101.1.p1
TCONS_00020664.p1	OFUSG20761.2.p1
TCONS_00009757.p1	OFUSG11430.1.p1
TCONS_00022862.p1	OFUSG13897.1.p1
TCONS_00016051.p1	OFUSG08028.1.p1
TCONS_00029063.p1	OFUSG08797.2.p1
TCONS_00010218.p1	OFUSG11335.1.p1
TCONS_00010956.p1	OFUSG12008.1.p1
TCONS_00056085.p1	OFUSG07032.2.p1
TCONS_00012915.p1	OFUSG18080.1.p1
TCONS_00005290.p1	OFUSG24194.1.p1
TCONS_00021246.p1	OFUSG14237.1.p1
TCONS_00042946.p1	OFUSG03000.1.p1
TCONS_00013597.p1	OFUSG10091.5.p1
TCONS_00019761.p1	OFUSG04873.1.p1
TCONS_00029367.p1	OFUSG09269.1.p1
TCONS_00031400.p1	OFUSG24986.1.p1
TCONS_00029343.p1	OFUSG09083.1.p1
TCONS_00011880.p1	OFUSG26802.2.p1
TCONS_00027949.p1	OFUSG09493.1.p1
TCONS_00009015.p1	OFUSG22772.1.p1
TCONS_00049423.p1	OFUSG06044.1.p1
TCONS_00036921.p1	OFUSG00594.1.p1
TCONS_00045666.p1	OFUSG21323.1.p1
TCONS_00032243.p1	OFUSG24990.1.p1
TCONS_00044161.p1	OFUSG03226.1.p1
TCONS_00019321.p1	OFUSG05288.1.p1
TCONS_00026910.p1	OFUSG18918.1.p1
TCONS_00027129.p1	OFUSG19246.1.p1
TCONS_00051403.p1	OFUSG21253.1.p1
TCONS_00025346.p1	OFUSG08087.1.p1
TCONS_00029033.p1	OFUSG09531.1.p1
TCONS_00007490.p1	OFUSG20592.1.p1
TCONS_00050777.p1	OFUSG23444.1.p1
TCONS_00029826.p1	OFUSG08782.1.p1
TCONS_00012251.p1	OFUSG10646.1.p1
TCONS_00014370.p1	OFUSG10972.1.p1
TCONS_00048345.p1	OFUSG05691.1.p1
TCONS_00002687.p1	OFUSG04354.1.p1
TCONS_00048707.p1	OFUSG05652.1.p1
TCONS_00010423.p1	OFUSG19277.1.p1
TCONS_00014206.p1	OFUSG18255.1.p1
TCONS_00012497.p1	OFUSG04486.1.p1
TCONS_00043848.p1	OFUSG02164.1.p1
TCONS_00056621.p1	OFUSG04256.1.p1
TCONS_00007005.p1	OFUSG04817.1.p1
TCONS_00020980.p1	OFUSG08906.1.p1
TCONS_00047948.p1	OFUSG18858.1.p1
TCONS_00015256.p1	OFUSG07493.1.p1
TCONS_00033553.p1	OFUSG16233.2.p1
TCONS_00007323.p1	OFUSG18032.1.p1
TCONS_00027928.p1	OFUSG19904.1.p1
TCONS_00026255.p1	OFUSG06525.1.p1
TCONS_00011399.p1	OFUSG11374.1.p1
TCONS_00028098.p1	OFUSG09781.2.p1
TCONS_00054481.p1	OFUSG17293.1.p1
TCONS_00005465.p1	OFUSG04175.1.p1
TCONS_00053560.p1	OFUSG13239.1.p1
TCONS_00043700.p1	OFUSG03703.1.p1
TCONS_00054881.p1	OFUSG15882.2.p1
TCONS_00040905.p1	OFUSG08593.1.p1
TCONS_00022935.p1	OFUSG14087.2.p1
TCONS_00030250.p1	OFUSG10538.2.p1
TCONS_00047440.p1	OFUSG12397.1.p1
TCONS_00049591.p1	OFUSG06739.1.p1
TCONS_00030742.p1	OFUSG18074.1.p1
TCONS_00009485.p1	OFUSG00886.1.p1
TCONS_00029182.p1	OFUSG22016.1.p1
TCONS_00053171.p1	OFUSG23666.1.p1
TCONS_00038040.p1	OFUSG01227.1.p1
TCONS_00005444.p1	OFUSG04176.1.p1
TCONS_00051504.p1	OFUSG13174.1.p1
TCONS_00005552.p1	OFUSG15550.1.p1
TCONS_00015053.p1	OFUSG07976.1.p1
TCONS_00036323.p1	OFUSG01438.1.p1
TCONS_00053189.p1	OFUSG21234.1.p1
TCONS_00017259.p1	OFUSG16960.1.p1
TCONS_00010501.p1	OFUSG11488.1.p1
TCONS_00055428.p1	OFUSG08120.1.p1
TCONS_00049755.p1	OFUSG18812.1.p1
TCONS_00049075.p1	OFUSG06148.1.p1
TCONS_00055599.p1	OFUSG15808.1.p1
TCONS_00012527.p1	OFUSG18345.1.p1
TCONS_00010771.p1	OFUSG18662.1.p1
TCONS_00023137.p1	OFUSG08004.2.p1
TCONS_00042111.p1	OFUSG14008.1.p1
TCONS_00006303.p1	OFUSG13230.1.p1
TCONS_00025233.p1	OFUSG08221.5.p1
TCONS_00011526.p1	OFUSG11915.1.p1
TCONS_00055012.p1	OFUSG08227.1.p1
TCONS_00025884.p1	OFUSG18698.1.p1
TCONS_00005456.p1	OFUSG14960.1.p1
TCONS_00055307.p1	OFUSG24257.1.p1
TCONS_00016059.p1	OFUSG07974.2.p1
TCONS_00045650.p1	OFUSG12648.1.p1
TCONS_00042624.p1	OFUSG05215.1.p1
TCONS_00021662.p1	OFUSG25798.1.p1
TCONS_00043976.p1	OFUSG02722.1.p1
TCONS_00014260.p1	OFUSG19089.1.p1
TCONS_00001939.p1	OFUSG00142.1.p1
TCONS_00054634.p1	OFUSG26287.1.p1
TCONS_00030150.p1	OFUSG17848.1.p1
TCONS_00046697.p1	OFUSG12646.2.p1
TCONS_00016810.p1	OFUSG21019.1.p1
TCONS_00021380.p1	OFUSG14155.1.p1
TCONS_00013868.p1	OFUSG10921.1.p1
TCONS_00018844.p1	OFUSG23497.1.p1
TCONS_00053820.p1	OFUSG23510.1.p1
TCONS_00053518.p1	OFUSG21109.1.p1
TCONS_00053742.p1	OFUSG16411.1.p1
TCONS_00013831.p1	OFUSG10616.2.p1
TCONS_00009423.p1	OFUSG21222.1.p1
TCONS_00042081.p1	OFUSG03698.1.p1
TCONS_00027737.p1	OFUSG06289.2.p1
TCONS_00044004.p1	OFUSG03362.1.p1
TCONS_00049467.p1	OFUSG18702.1.p1
TCONS_00032730.p1	OFUSG12753.1.p1
TCONS_00027443.p1	OFUSG19501.1.p1
TCONS_00013283.p1	OFUSG11067.1.p1
TCONS_00028021.p1	OFUSG09417.1.p1
TCONS_00011785.p1	OFUSG12073.1.p1
TCONS_00048489.p1	OFUSG06905.1.p1
TCONS_00042610.p1	OFUSG03771.1.p1
TCONS_00002399.p1	OFUSG01418.4.p1
TCONS_00015013.p1	OFUSG26696.1.p1
TCONS_00050826.p1	OFUSG18680.1.p1
TCONS_00031348.p1	OFUSG10320.1.p1
TCONS_00005012.p1	OFUSG09064.1.p1
TCONS_00023141.p1	OFUSG07805.2.p1
TCONS_00011062.p1	OFUSG11294.1.p1
TCONS_00055666.p1	OFUSG16362.2.p1
TCONS_00056633.p1	OFUSG16397.2.p1
TCONS_00011247.p1	OFUSG16941.1.p1
TCONS_00010779.p1	OFUSG04667.1.p1
TCONS_00013697.p1	OFUSG13268.1.p1
TCONS_00018558.p1	OFUSG21172.1.p1
TCONS_00052147.p1	OFUSG21054.1.p1
TCONS_00051278.p1	OFUSG23458.1.p1
TCONS_00026747.p1	OFUSG05768.1.p1
TCONS_00031946.p1	OFUSG16803.1.p1
TCONS_00012821.p1	OFUSG10425.1.p1
TCONS_00011262.p1	OFUSG12366.1.p1
TCONS_00031599.p1	OFUSG21297.1.p1
TCONS_00027105.p1	OFUSG19185.1.p1
TCONS_00019248.p1	OFUSG15804.1.p1
TCONS_00010970.p1	OFUSG26834.1.p1
TCONS_00026716.p1	OFUSG25289.1.p1
TCONS_00007322.p1	OFUSG20344.1.p1
TCONS_00027597.p1	OFUSG15155.1.p1
TCONS_00048146.p1	OFUSG06220.2.p1
TCONS_00026447.p1	OFUSG19139.1.p1
TCONS_00019991.p1	OFUSG13325.3.p1
TCONS_00009944.p1	OFUSG01094.1.p1
TCONS_00054966.p1	OFUSG08024.2.p1
TCONS_00056699.p1	OFUSG23284.1.p1
TCONS_00055721.p1	OFUSG03863.1.p1
TCONS_00052479.p1	OFUSG21479.1.p1
TCONS_00003488.p1	OFUSG12012.1.p1
TCONS_00017647.p1	OFUSG13744.1.p1
TCONS_00018557.p1	OFUSG13580.1.p1
TCONS_00010081.p1	OFUSG11646.1.p1
TCONS_00041587.p1	OFUSG03116.1.p1
TCONS_00025062.p1	OFUSG07764.1.p1
TCONS_00052872.p1	OFUSG08219.1.p1
TCONS_00006767.p1	OFUSG22491.1.p1
TCONS_00019781.p1	OFUSG16407.2.p1
TCONS_00014019.p1	OFUSG11047.1.p1
TCONS_00013856.p1	OFUSG11159.4.p1
TCONS_00007579.p1	OFUSG01362.1.p1
TCONS_00026125.p1	OFUSG18715.1.p1
TCONS_00042596.p1	OFUSG03127.1.p1
TCONS_00003040.p1	OFUSG05022.1.p1
TCONS_00007057.p1	OFUSG05267.1.p1
TCONS_00008384.p1	OFUSG04757.2.p1
TCONS_00011029.p1	OFUSG12080.1.p1
TCONS_00018264.p1	OFUSG17210.1.p1
TCONS_00019026.p1	OFUSG12694.1.p1
TCONS_00054891.p1	OFUSG09938.1.p1
TCONS_00020764.p1	OFUSG04651.1.p1
TCONS_00003546.p1	OFUSG21663.1.p1
TCONS_00046185.p1	OFUSG13092.1.p1
TCONS_00047615.p1	OFUSG06171.1.p1
TCONS_00031217.p1	OFUSG04058.1.p1
TCONS_00015474.p1	OFUSG08155.1.p1
TCONS_00016538.p1	OFUSG07711.1.p1
TCONS_00046120.p1	OFUSG13311.1.p1
TCONS_00045550.p1	OFUSG13007.1.p1
TCONS_00050365.p1	OFUSG20941.1.p1
TCONS_00055759.p1	OFUSG07003.2.p1
TCONS_00014147.p1	OFUSG10667.1.p1
TCONS_00054292.p1	OFUSG13198.1.p1
TCONS_00051275.p1	OFUSG12732.1.p1
TCONS_00021991.p1	OFUSG24698.1.p1
TCONS_00032984.p1	OFUSG04683.1.p1
TCONS_00015163.p1	OFUSG07735.1.p1
TCONS_00049009.p1	OFUSG19121.1.p1
TCONS_00026110.p1	OFUSG18956.1.p1
TCONS_00015438.p1	OFUSG07959.1.p1
TCONS_00012270.p1	OFUSG17853.1.p1
TCONS_00001111.p1	OFUSG01071.1.p1
TCONS_00049995.p1	OFUSG09384.1.p1
TCONS_00021734.p1	OFUSG24775.2.p1
TCONS_00042597.p1	OFUSG03530.1.p1
TCONS_00050551.p1	OFUSG26466.2.p1
TCONS_00034953.p1	OFUSG19610.1.p1
TCONS_00056689.p1	OFUSG04735.1.p1
TCONS_00054994.p1	OFUSG26101.1.p1
TCONS_00015781.p1	OFUSG05118.1.p1
TCONS_00037598.p1	OFUSG00718.1.p1
TCONS_00020801.p1	OFUSG17443.1.p1
TCONS_00055811.p1	OFUSG24757.1.p1
TCONS_00010741.p1	OFUSG21971.1.p1
TCONS_00004889.p1	OFUSG15025.1.p1
TCONS_00001658.p1	OFUSG00474.1.p1
TCONS_00021313.p1	OFUSG05099.1.p1
TCONS_00001710.p1	OFUSG15216.1.p1
TCONS_00025438.p1	OFUSG07767.1.p1
TCONS_00011546.p1	OFUSG04255.1.p1
TCONS_00017757.p1	OFUSG21080.1.p1
TCONS_00044095.p1	OFUSG03669.1.p1
TCONS_00051959.p1	OFUSG16981.1.p1
TCONS_00005814.p1	OFUSG15520.2.p1
TCONS_00045262.p1	OFUSG13492.1.p1
TCONS_00008938.p1	OFUSG05244.1.p1
TCONS_00053417.p1	OFUSG23691.2.p1
TCONS_00025807.p1	OFUSG07796.1.p1
TCONS_00034795.p1	OFUSG08691.1.p1
TCONS_00004626.p1	OFUSG14848.2.p1
TCONS_00023584.p1	OFUSG07809.1.p1
TCONS_00020564.p1	OFUSG26337.1.p1
TCONS_00010922.p1	OFUSG12576.1.p1
TCONS_00019725.p1	OFUSG21405.1.p1
TCONS_00044867.p1	OFUSG20931.1.p1
TCONS_00048110.p1	OFUSG06476.1.p1
TCONS_00009925.p1	OFUSG20438.1.p1
TCONS_00008325.p1	OFUSG20778.1.p1
TCONS_00006047.p1	OFUSG15406.2.p1
TCONS_00006324.p1	OFUSG23822.2.p1
TCONS_00026546.p1	OFUSG19133.2.p1
TCONS_00022414.p1	OFUSG24764.1.p1
TCONS_00030918.p1	OFUSG20805.1.p1
TCONS_00049616.p1	OFUSG05701.1.p1
TCONS_00000254.p1	OFUSG00063.1.p1
TCONS_00006031.p1	OFUSG00219.1.p1
TCONS_00044107.p1	OFUSG02239.2.p1
TCONS_00013549.p1	OFUSG09991.1.p1
TCONS_00043889.p1	OFUSG03882.1.p1
TCONS_00019642.p1	OFUSG05916.1.p1
TCONS_00047879.p1	OFUSG18660.1.p1
TCONS_00014431.p1	OFUSG17891.1.p1
TCONS_00020771.p1	OFUSG16111.1.p1
TCONS_00015931.p1	OFUSG08198.1.p1
TCONS_00056686.p1	OFUSG16190.1.p1
TCONS_00050817.p1	OFUSG16824.1.p1
TCONS_00017762.p1	OFUSG19570.1.p1
TCONS_00052461.p1	OFUSG26577.1.p1
TCONS_00049703.p1	OFUSG06908.1.p1
TCONS_00028203.p1	OFUSG10242.1.p1
TCONS_00032874.p1	OFUSG03856.1.p1
TCONS_00030847.p1	OFUSG18093.1.p1
TCONS_00017590.p1	OFUSG12638.1.p1
TCONS_00025697.p1	OFUSG01517.1.p1
TCONS_00006067.p1	OFUSG24104.1.p1
TCONS_00002291.p1	OFUSG01407.1.p1
TCONS_00021207.p1	OFUSG14509.1.p1
TCONS_00022979.p1	OFUSG13731.1.p1
TCONS_00010097.p1	OFUSG07395.1.p1
TCONS_00012131.p1	OFUSG11275.1.p1
TCONS_00014471.p1	OFUSG10864.3.p1
TCONS_00057066.p1	OFUSG04524.1.p1
TCONS_00012828.p1	OFUSG17812.1.p1
TCONS_00009654.p1	OFUSG12581.1.p1
TCONS_00029929.p1	OFUSG18355.1.p1
TCONS_00052906.p1	OFUSG13071.1.p1
TCONS_00016973.p1	OFUSG23540.1.p1
TCONS_00047301.p1	OFUSG16744.1.p1
TCONS_00047227.p1	OFUSG18964.1.p1
TCONS_00026820.p1	OFUSG06703.1.p1
TCONS_00026139.p1	OFUSG04926.1.p1
TCONS_00011202.p1	OFUSG22065.1.p1
TCONS_00046419.p1	OFUSG21414.5.p1
