TCONS_00033626.p1	bflo_07005
TCONS_00050566.p1	bflo_25096
TCONS_00006186.p1	bflo_20956
TCONS_00005913.p1	bflo_20369
TCONS_00026166.p1	bflo_08893
TCONS_00008247.p1	bflo_13054
TCONS_00005719.p1	bflo_20214
TCONS_00020221.p1	bflo_08440
TCONS_00049556.p1	bflo_11672
TCONS_00046506.p1	bflo_06771
TCONS_00011402.p1	bflo_23345
TCONS_00049689.p1	bflo_10921
TCONS_00021572.p1	bflo_22473
TCONS_00037094.p1	bflo_03322
TCONS_00048545.p1	bflo_11407
TCONS_00019680.p1	bflo_08341
TCONS_00028305.p1	bflo_18276
TCONS_00037818.p1	bflo_08759
TCONS_00007491.p1	bflo_14032
TCONS_00027099.p1	bflo_25238
TCONS_00043220.p1	bflo_15260
TCONS_00028703.p1	bflo_05105
TCONS_00005212.p1	bflo_23025
TCONS_00006348.p1	bflo_20053
TCONS_00021571.p1	bflo_22009
TCONS_00010118.p1	bflo_08929
TCONS_00003662.p1	bflo_14037
TCONS_00037604.p1	bflo_26427
TCONS_00018810.p1	bflo_02033
TCONS_00022586.p1	bflo_22078
TCONS_00016021.p1	bflo_16366
TCONS_00048949.p1	bflo_10959
TCONS_00009304.p1	bflo_12696
TCONS_00038644.p1	bflo_00394
TCONS_00045500.p1	bflo_21925
TCONS_00044235.p1	bflo_14700
TCONS_00051325.p1	bflo_24672
TCONS_00018561.p1	bflo_01460
TCONS_00021610.p1	bflo_21262
TCONS_00023775.p1	bflo_15502
TCONS_00030635.p1	bflo_08385
TCONS_00016801.p1	bflo_09309
TCONS_00009795.p1	bflo_20497
TCONS_00001025.p1	bflo_17571
TCONS_00009346.p1	bflo_13113
TCONS_00031020.p1	bflo_07375
TCONS_00033283.p1	bflo_09074
TCONS_00011154.p1	bflo_24956
TCONS_00042395.p1	bflo_14713
TCONS_00054301.p1	bflo_25237
TCONS_00012985.p1	bflo_22782
TCONS_00054902.p1	bflo_19801
TCONS_00050827.p1	bflo_24617
TCONS_00013164.p1	bflo_22855
TCONS_00052083.p1	bflo_24548
TCONS_00000737.p1	bflo_17761
TCONS_00030501.p1	bflo_07351
TCONS_00056821.p1	bflo_19716
TCONS_00014192.p1	bflo_02477
TCONS_00030505.p1	bflo_26856
TCONS_00041645.p1	bflo_05401
TCONS_00004934.p1	bflo_08241
TCONS_00026369.p1	bflo_10483
TCONS_00030828.p1	bflo_06947
TCONS_00052713.p1	bflo_08235
TCONS_00008124.p1	bflo_12725
TCONS_00042251.p1	bflo_15089
TCONS_00010523.p1	bflo_14559
TCONS_00050762.p1	bflo_26107
TCONS_00004999.p1	bflo_20237
TCONS_00001002.p1	bflo_18433
TCONS_00021739.p1	bflo_20615
TCONS_00025548.p1	bflo_09118
TCONS_00047859.p1	bflo_11138
TCONS_00004846.p1	bflo_19986
TCONS_00029057.p1	bflo_06586
TCONS_00020494.p1	bflo_00248
TCONS_00018296.p1	bflo_04061
TCONS_00026910.p1	bflo_24954
TCONS_00016058.p1	bflo_15756
TCONS_00032341.p1	bflo_08723
TCONS_00046143.p1	bflo_04730
TCONS_00051999.p1	bflo_27463
TCONS_00048857.p1	bflo_11444
TCONS_00021129.p1	bflo_21983
TCONS_00055264.p1	bflo_03202
TCONS_00024091.p1	bflo_12611
TCONS_00008087.p1	bflo_12811
TCONS_00001268.p1	bflo_13219
TCONS_00025531.p1	bflo_02682
TCONS_00047621.p1	bflo_11742
TCONS_00002855.p1	bflo_02465
TCONS_00041607.p1	bflo_14946
TCONS_00004739.p1	bflo_19965
TCONS_00046459.p1	bflo_06639
TCONS_00007586.p1	bflo_05817
TCONS_00026489.p1	bflo_09725
TCONS_00044748.p1	bflo_05669
TCONS_00015808.p1	bflo_17009
TCONS_00021743.p1	bflo_02498
TCONS_00028058.p1	bflo_06517
TCONS_00007711.p1	bflo_13388
TCONS_00042947.p1	bflo_15459
TCONS_00042098.p1	bflo_14319
TCONS_00006469.p1	bflo_20327
TCONS_00038040.p1	bflo_03314
TCONS_00028616.p1	bflo_06596
TCONS_00053084.p1	bflo_25820
TCONS_00028048.p1	bflo_18775
TCONS_00056742.p1	bflo_19510
TCONS_00026176.p1	bflo_10173
TCONS_00014044.p1	bflo_22632
TCONS_00029332.p1	bflo_07574
TCONS_00027360.p1	bflo_10237
TCONS_00037403.p1	bflo_03743
TCONS_00020216.p1	bflo_12229
TCONS_00055325.p1	bflo_19228
TCONS_00043752.p1	bflo_14722
TCONS_00007014.p1	bflo_13885
TCONS_00018047.p1	bflo_17943
TCONS_00017757.p1	bflo_01185
TCONS_00050935.p1	bflo_24212
TCONS_00008720.p1	bflo_13004
TCONS_00056289.p1	bflo_18878
TCONS_00048868.p1	bflo_12532
TCONS_00020983.p1	bflo_11317
TCONS_00006767.p1	bflo_20105
TCONS_00029074.p1	bflo_06819
TCONS_00055961.p1	bflo_19131
TCONS_00019159.p1	bflo_26576
TCONS_00043190.p1	bflo_07138
TCONS_00006409.p1	bflo_02547
TCONS_00015370.p1	bflo_07232
TCONS_00007708.p1	bflo_13840
TCONS_00015468.p1	bflo_15795
TCONS_00001090.p1	bflo_18303
TCONS_00038275.p1	bflo_08454
TCONS_00007144.p1	bflo_13881
TCONS_00048163.p1	bflo_12118
TCONS_00006442.p1	bflo_21043
TCONS_00012715.p1	bflo_22961
TCONS_00012778.p1	bflo_23328
TCONS_00004629.p1	bflo_20128
TCONS_00006395.p1	bflo_20632
TCONS_00042983.p1	bflo_14252
TCONS_00047745.p1	bflo_11570
TCONS_00023245.p1	bflo_10221
TCONS_00027771.p1	bflo_09908
TCONS_00001041.p1	bflo_18458
TCONS_00048627.p1	bflo_11404
TCONS_00048182.p1	bflo_11263
TCONS_00054448.p1	bflo_26328
TCONS_00022963.p1	bflo_10358
TCONS_00004634.p1	bflo_19933
TCONS_00052595.p1	bflo_26320
TCONS_00027001.p1	bflo_10530
TCONS_00020658.p1	bflo_07596
TCONS_00027376.p1	bflo_08890
TCONS_00031257.p1	bflo_00169
TCONS_00019122.p1	bflo_06937
TCONS_00021245.p1	bflo_22427
TCONS_00043101.p1	bflo_14693
TCONS_00023242.p1	bflo_09948
TCONS_00035542.p1	bflo_09385
TCONS_00053759.p1	bflo_25744
TCONS_00010255.p1	bflo_21151
TCONS_00047350.p1	bflo_12059
TCONS_00019068.p1	bflo_06959
TCONS_00000492.p1	bflo_17734
TCONS_00028016.p1	bflo_05743
TCONS_00015235.p1	bflo_13385
TCONS_00013796.p1	bflo_23099
TCONS_00010351.p1	bflo_08189
TCONS_00021625.p1	bflo_21736
TCONS_00054232.p1	bflo_26118
TCONS_00026823.p1	bflo_09221
TCONS_00015814.p1	bflo_15892
TCONS_00047948.p1	bflo_12286
TCONS_00042471.p1	bflo_03566
TCONS_00012580.p1	bflo_23333
TCONS_00010453.p1	bflo_23065
TCONS_00014138.p1	bflo_23257
TCONS_00020286.p1	bflo_24064
TCONS_00015463.p1	bflo_16670
TCONS_00030934.p1	bflo_07118
TCONS_00012629.p1	bflo_23279
TCONS_00015900.p1	bflo_19540
TCONS_00051115.p1	bflo_24068
TCONS_00030398.p1	bflo_07365
TCONS_00052244.p1	bflo_24331
TCONS_00051285.p1	bflo_01435
TCONS_00052542.p1	bflo_06274
TCONS_00007581.p1	bflo_13114
TCONS_00049077.p1	bflo_21585
TCONS_00018515.p1	bflo_01923
TCONS_00051725.p1	bflo_24906
TCONS_00031914.p1	bflo_07767
TCONS_00039886.p1	bflo_14023
TCONS_00018725.p1	bflo_01169
TCONS_00045793.p1	bflo_02056
TCONS_00008430.p1	bflo_14057
TCONS_00001298.p1	bflo_17850
TCONS_00029793.p1	bflo_06301
TCONS_00047732.p1	bflo_11046
TCONS_00029405.p1	bflo_00242
TCONS_00041145.p1	bflo_12101
TCONS_00019011.p1	bflo_00281
TCONS_00004381.p1	bflo_02952
TCONS_00018389.p1	bflo_01138
TCONS_00055415.p1	bflo_12548
TCONS_00015457.p1	bflo_21299
TCONS_00011369.p1	bflo_16729
TCONS_00049245.p1	bflo_10995
TCONS_00016605.p1	bflo_15698
TCONS_00043751.p1	bflo_15098
TCONS_00020840.p1	bflo_22321
TCONS_00003509.p1	bflo_27065
TCONS_00011496.p1	bflo_15955
TCONS_00028960.p1	bflo_05318
TCONS_00023516.p1	bflo_10684
TCONS_00004595.p1	bflo_20469
TCONS_00047886.p1	bflo_11587
TCONS_00011736.p1	bflo_15696
TCONS_00015836.p1	bflo_26184
TCONS_00029651.p1	bflo_05682
TCONS_00029772.p1	bflo_03814
TCONS_00014282.p1	bflo_23738
TCONS_00001389.p1	bflo_04520
TCONS_00046671.p1	bflo_00888
TCONS_00002034.p1	bflo_18054
TCONS_00006853.p1	bflo_20950
TCONS_00044972.p1	bflo_01473
TCONS_00003869.p1	bflo_02341
TCONS_00053640.p1	bflo_26176
TCONS_00006049.p1	bflo_21153
TCONS_00012842.p1	bflo_12343
TCONS_00031416.p1	bflo_08089
TCONS_00006646.p1	bflo_19953
TCONS_00052498.p1	bflo_25216
TCONS_00009905.p1	bflo_11006
TCONS_00028837.p1	bflo_07269
TCONS_00050867.p1	bflo_24471
TCONS_00045807.p1	bflo_06795
TCONS_00010544.p1	bflo_21539
TCONS_00017773.p1	bflo_01262
TCONS_00002976.p1	bflo_19297
TCONS_00012360.p1	bflo_22951
TCONS_00028284.p1	bflo_23071
TCONS_00009329.p1	bflo_12512
TCONS_00056215.p1	bflo_19145
TCONS_00031372.p1	bflo_08710
TCONS_00053193.p1	bflo_13830
TCONS_00048059.p1	bflo_26497
TCONS_00046590.p1	bflo_01750
TCONS_00048312.p1	bflo_12189
TCONS_00012658.p1	bflo_23362
TCONS_00052712.p1	bflo_18915
TCONS_00029761.p2	bflo_05904
TCONS_00014693.p1	bflo_16367
TCONS_00006324.p1	bflo_20448
TCONS_00017790.p1	bflo_19390
TCONS_00028285.p1	bflo_05384
TCONS_00013499.p1	bflo_25721
TCONS_00049275.p1	bflo_11633
TCONS_00030581.p1	bflo_07135
TCONS_00007686.p1	bflo_22135
TCONS_00007438.p1	bflo_13719
TCONS_00056386.p1	bflo_26517
TCONS_00004852.p1	bflo_19883
TCONS_00005015.p1	bflo_20286
TCONS_00029621.p1	bflo_05991
TCONS_00045070.p1	bflo_05595
TCONS_00005170.p1	bflo_19970
TCONS_00020378.p1	bflo_22205
TCONS_00056848.p1	bflo_19575
TCONS_00051111.p1	bflo_24701
TCONS_00049046.p1	bflo_14150
TCONS_00028429.p1	bflo_13699
TCONS_00055345.p1	bflo_19435
TCONS_00002698.p1	bflo_02143
TCONS_00047598.p1	bflo_11100
TCONS_00026913.p1	bflo_09352
TCONS_00015016.p1	bflo_15772
TCONS_00046268.p1	bflo_06461
TCONS_00011399.p1	bflo_06067
TCONS_00043267.p1	bflo_11574
TCONS_00049724.p1	bflo_05896
TCONS_00009463.p1	bflo_18594
TCONS_00008384.p1	bflo_13841
TCONS_00006316.p1	bflo_20944
TCONS_00049449.p1	bflo_11242
TCONS_00037083.p1	bflo_03561
TCONS_00052754.p1	bflo_25844
TCONS_00005145.p1	bflo_20828
TCONS_00018844.p1	bflo_01504
TCONS_00037982.p1	bflo_03310
TCONS_00013247.p1	bflo_23803
TCONS_00004482.p1	bflo_15213
TCONS_00049306.p1	bflo_11465
TCONS_00054534.p1	bflo_13043
TCONS_00031162.p1	bflo_08086
TCONS_00045842.p1	bflo_06242
TCONS_00009757.p1	bflo_10737
TCONS_00046387.p1	bflo_05938
TCONS_00049732.p1	bflo_11014
TCONS_00055936.p1	bflo_18537
TCONS_00006472.p1	bflo_23773
TCONS_00015988.p1	bflo_19293
TCONS_00038194.p1	bflo_03291
TCONS_00055684.p1	bflo_03237
TCONS_00020634.p1	bflo_00263
TCONS_00022559.p1	bflo_13371
TCONS_00008291.p1	bflo_12726
TCONS_00056617.p1	bflo_18914
TCONS_00047986.p1	bflo_05001
TCONS_00043607.p1	bflo_20601
TCONS_00026781.p1	bflo_04889
TCONS_00021816.p1	bflo_21275
TCONS_00031348.p1	bflo_05757
TCONS_00037357.p1	bflo_04723
TCONS_00004988.p1	bflo_21032
TCONS_00045891.p1	bflo_01424
TCONS_00001451.p1	bflo_15919
TCONS_00009733.p1	bflo_23804
TCONS_00049811.p1	bflo_10944
TCONS_00047630.p1	bflo_11248
TCONS_00020530.p1	bflo_00714
TCONS_00055769.p1	bflo_13257
TCONS_00003641.p1	bflo_02470
TCONS_00013724.p1	bflo_22851
TCONS_00010776.p1	bflo_09479
TCONS_00052161.p1	bflo_06303
TCONS_00010959.p1	bflo_24967
TCONS_00025567.p1	bflo_09157
TCONS_00025592.p1	bflo_03062
TCONS_00010593.p1	bflo_22919
TCONS_00010896.p1	bflo_05323
TCONS_00036179.p1	bflo_03507
TCONS_00053226.p1	bflo_25748
TCONS_00008056.p1	bflo_13154
TCONS_00026712.p1	bflo_09287
TCONS_00033269.p1	bflo_04058
TCONS_00004764.p1	bflo_20706
TCONS_00014644.p1	bflo_13760
TCONS_00015424.p1	bflo_16614
TCONS_00047615.p1	bflo_12080
TCONS_00010344.p1	bflo_07205
TCONS_00056828.p1	bflo_18774
TCONS_00025325.p1	bflo_07012
TCONS_00010890.p1	bflo_10963
TCONS_00008159.p1	bflo_08818
TCONS_00011184.p1	bflo_20243
TCONS_00010417.p1	bflo_16481
TCONS_00043084.p1	bflo_25149
TCONS_00019216.p1	bflo_02717
TCONS_00025907.p1	bflo_09436
TCONS_00027921.p1	bflo_05064
TCONS_00023143.p1	bflo_09921
TCONS_00011575.p1	bflo_20353
TCONS_00021303.p1	bflo_22317
TCONS_00054857.p1	bflo_18843
TCONS_00008035.p1	bflo_13839
TCONS_00010585.p1	bflo_23630
TCONS_00009775.p1	bflo_03213
TCONS_00001085.p1	bflo_18085
TCONS_00045612.p1	bflo_26832
TCONS_00007743.p1	bflo_13273
TCONS_00044161.p1	bflo_15192
TCONS_00036468.p1	bflo_06497
TCONS_00047561.p1	bflo_10956
TCONS_00047866.p1	bflo_10883
TCONS_00056397.p1	bflo_19083
TCONS_00001948.p1	bflo_20612
TCONS_00008734.p1	bflo_13583
TCONS_00034949.p1	bflo_06949
TCONS_00035271.p1	bflo_01146
TCONS_00037827.p1	bflo_10442
TCONS_00050927.p1	bflo_24086
TCONS_00050679.p1	bflo_24094
TCONS_00007005.p1	bflo_13917
TCONS_00029711.p1	bflo_15553
TCONS_00031065.p1	bflo_08561
TCONS_00009854.p1	bflo_06593
TCONS_00053838.p1	bflo_11582
TCONS_00043669.p1	bflo_14533
TCONS_00007140.p1	bflo_07709
TCONS_00036247.p1	bflo_03405
TCONS_00049548.p1	bflo_10987
TCONS_00037765.p1	bflo_16716
TCONS_00006233.p1	bflo_21004
TCONS_00010234.p1	bflo_14391
TCONS_00046710.p1	bflo_06369
TCONS_00029367.p1	bflo_02095
TCONS_00002049.p1	bflo_17583
TCONS_00006108.p1	bflo_20418
TCONS_00034967.p1	bflo_15249
TCONS_00056959.p1	bflo_22676
TCONS_00050415.p1	bflo_24082
TCONS_00012105.p1	bflo_22045
TCONS_00042519.p1	bflo_05298
TCONS_00029819.p1	bflo_12378
TCONS_00023464.p1	bflo_07094
TCONS_00057069.p1	bflo_18882
TCONS_00056281.p1	bflo_19064
TCONS_00006441.p1	bflo_05949
TCONS_00034217.p1	bflo_20140
TCONS_00049271.p1	bflo_11389
TCONS_00049721.p1	bflo_11927
TCONS_00048644.p1	bflo_06734
TCONS_00005291.p1	bflo_16597
TCONS_00031360.p1	bflo_03919
TCONS_00055802.p1	bflo_03963
TCONS_00054652.p1	bflo_25416
TCONS_00000259.p1	bflo_17807
TCONS_00021376.p1	bflo_21243
TCONS_00010955.p1	bflo_16644
TCONS_00011261.p1	bflo_21046
TCONS_00047218.p1	bflo_11032
TCONS_00027115.p1	bflo_09298
TCONS_00049059.p1	bflo_11141
TCONS_00008813.p1	bflo_12723
TCONS_00014595.p1	bflo_23327
TCONS_00003489.p1	bflo_23926
TCONS_00012125.p1	bflo_16779
TCONS_00029831.p1	bflo_00716
TCONS_00028212.p1	bflo_06704
TCONS_00055308.p1	bflo_18755
TCONS_00046701.p1	bflo_03207
TCONS_00011645.p1	bflo_01739
TCONS_00053710.p1	bflo_25912
TCONS_00005740.p1	bflo_20897
TCONS_00027064.p1	bflo_24666
TCONS_00004881.p1	bflo_20975
TCONS_00002388.p1	bflo_18381
TCONS_00007681.p1	bflo_12805
TCONS_00054621.p1	bflo_26089
TCONS_00019348.p1	bflo_07600
TCONS_00016456.p1	bflo_27179
TCONS_00034105.p1	bflo_02647
TCONS_00018814.p1	bflo_01455
TCONS_00028822.p1	bflo_05997
TCONS_00006686.p1	bflo_20527
TCONS_00010402.p1	bflo_09037
TCONS_00050096.p1	bflo_24392
TCONS_00003478.p1	bflo_05413
TCONS_00005098.p1	bflo_20389
TCONS_00020266.p1	bflo_00755
TCONS_00055604.p1	bflo_18877
TCONS_00053433.p1	bflo_25577
TCONS_00010948.p1	bflo_21002
TCONS_00029444.p1	bflo_06106
TCONS_00053219.p1	bflo_14831
TCONS_00008481.p1	bflo_12604
TCONS_00030158.p1	bflo_06998
TCONS_00055558.p1	bflo_22032
TCONS_00010202.p1	bflo_27229
TCONS_00027006.p1	bflo_10774
TCONS_00000994.p1	bflo_17341
TCONS_00048313.p1	bflo_12162
TCONS_00024408.p1	bflo_09797
TCONS_00052135.p1	bflo_24582
TCONS_00020100.p1	bflo_08217
TCONS_00011974.p1	bflo_18881
TCONS_00033335.p1	bflo_08038
TCONS_00015891.p1	bflo_15996
TCONS_00029673.p1	bflo_06454
TCONS_00037321.p1	bflo_03094
TCONS_00026600.p1	bflo_10148
TCONS_00025996.p1	bflo_10011
TCONS_00049313.p1	bflo_10871
TCONS_00052958.p1	bflo_25756
TCONS_00022205.p1	bflo_21685
TCONS_00034263.p1	bflo_16048
TCONS_00029082.p1	bflo_00646
TCONS_00049726.p1	bflo_11446
TCONS_00012251.p1	bflo_23833
TCONS_00011370.p1	bflo_19382
TCONS_00051277.p1	bflo_23782
TCONS_00009700.p1	bflo_09022
TCONS_00043006.p1	bflo_15236
TCONS_00002449.p1	bflo_18386
TCONS_00004866.p1	bflo_18372
TCONS_00028062.p1	bflo_05785
TCONS_00032715.p1	bflo_00870
TCONS_00046163.p1	bflo_05496
TCONS_00051863.p1	bflo_25080
TCONS_00055121.p1	bflo_18515
TCONS_00004501.p1	bflo_13050
TCONS_00024978.p1	bflo_09993
TCONS_00008858.p1	bflo_13052
TCONS_00006566.p1	bflo_20581
TCONS_00027143.p1	bflo_25033
TCONS_00045123.p1	bflo_00212
TCONS_00025445.p1	bflo_09200
TCONS_00050055.p1	bflo_24344
TCONS_00007669.p1	bflo_12547
TCONS_00027657.p1	bflo_10884
TCONS_00033865.p1	bflo_09275
TCONS_00013791.p1	bflo_23516
TCONS_00019991.p1	bflo_00521
TCONS_00026561.p1	bflo_10687
TCONS_00012900.p1	bflo_13961
TCONS_00049651.p1	bflo_12028
TCONS_00050262.p1	bflo_24662
TCONS_00042683.p1	bflo_14839
TCONS_00012280.p1	bflo_23696
TCONS_00050314.p1	bflo_24922
TCONS_00031440.p1	bflo_08681
TCONS_00030250.p1	bflo_07612
TCONS_00056201.p1	bflo_08720
TCONS_00028773.p1	bflo_05437
TCONS_00006654.p1	bflo_20813
TCONS_00021271.p1	bflo_22458
TCONS_00049575.p1	bflo_12281
TCONS_00048301.p1	bflo_10948
TCONS_00017293.p1	bflo_14747
TCONS_00012638.p1	bflo_23064
TCONS_00054966.p1	bflo_14798
TCONS_00008816.p1	bflo_13335
TCONS_00029221.p1	bflo_05848
TCONS_00013871.p1	bflo_23284
TCONS_00002586.p1	bflo_02452
TCONS_00052260.p1	bflo_25144
TCONS_00011173.p1	bflo_10847
TCONS_00004483.p1	bflo_21587
TCONS_00056561.p1	bflo_03759
TCONS_00025233.p1	bflo_09268
TCONS_00014225.p1	bflo_22798
TCONS_00010601.p1	bflo_24417
TCONS_00051901.p1	bflo_22502
TCONS_00048311.p1	bflo_11057
TCONS_00012239.p1	bflo_23133
TCONS_00028720.p1	bflo_06765
TCONS_00051875.p1	bflo_24177
TCONS_00019157.p1	bflo_00340
TCONS_00008969.p1	bflo_13516
TCONS_00023014.p1	bflo_10165
TCONS_00049231.p1	bflo_10876
TCONS_00053181.p1	bflo_14950
TCONS_00037489.p1	bflo_15616
TCONS_00015008.p1	bflo_16105
TCONS_00007407.p1	bflo_12863
TCONS_00026292.p1	bflo_10271
TCONS_00010892.p1	bflo_18138
TCONS_00029124.p1	bflo_06202
TCONS_00030912.p1	bflo_07555
TCONS_00049773.p1	bflo_11137
TCONS_00015412.p1	bflo_16059
TCONS_00017353.p1	bflo_01128
TCONS_00009783.p1	bflo_23167
TCONS_00048118.p1	bflo_12107
TCONS_00017013.p1	bflo_24826
TCONS_00015113.p1	bflo_00822
TCONS_00028168.p1	bflo_06216
TCONS_00010537.p1	bflo_18710
TCONS_00012313.p1	bflo_22677
TCONS_00028755.p1	bflo_05912
TCONS_00014637.p1	bflo_17065
TCONS_00017250.p1	bflo_02439
TCONS_00030275.p1	bflo_07272
TCONS_00020866.p1	bflo_05788
TCONS_00050858.p1	bflo_23944
TCONS_00053602.p1	bflo_10975
TCONS_00042779.p1	bflo_09186
TCONS_00001685.p1	bflo_17641
TCONS_00016810.p1	bflo_01608
TCONS_00011303.p1	bflo_05177
TCONS_00036362.p1	bflo_04731
TCONS_00015111.p1	bflo_15780
TCONS_00047294.p1	bflo_11319
TCONS_00011527.p1	bflo_19816
TCONS_00006450.p1	bflo_03867
TCONS_00011397.p1	bflo_10713
TCONS_00005399.p1	bflo_20779
TCONS_00021845.p1	bflo_21277
TCONS_00043660.p1	bflo_15504
TCONS_00014687.p1	bflo_15889
TCONS_00002090.p1	bflo_27218
TCONS_00047237.p1	bflo_18247
TCONS_00010112.p1	bflo_00745
TCONS_00010320.p1	bflo_18674
TCONS_00010737.p1	bflo_24445
TCONS_00004643.p1	bflo_20965
TCONS_00018836.p1	bflo_03031
TCONS_00006742.p1	bflo_21169
TCONS_00011155.p1	bflo_07410
TCONS_00041915.p1	bflo_04636
TCONS_00055579.p1	bflo_18531
TCONS_00027696.p1	bflo_10210
TCONS_00047784.p1	bflo_11500
TCONS_00008361.p1	bflo_12667
TCONS_00021955.p1	bflo_21673
TCONS_00029638.p1	bflo_05871
TCONS_00000394.p1	bflo_25393
TCONS_00013688.p1	bflo_23573
TCONS_00042723.p1	bflo_14680
TCONS_00043691.p1	bflo_12069
TCONS_00048335.p1	bflo_06339
TCONS_00012881.p1	bflo_23813
TCONS_00014173.p1	bflo_10487
TCONS_00007643.p1	bflo_13051
TCONS_00046487.p1	bflo_06384
TCONS_00021355.p1	bflo_21785
TCONS_00005711.p1	bflo_21012
TCONS_00028948.p1	bflo_06012
TCONS_00046520.p1	bflo_06490
TCONS_00020899.p1	bflo_21825
TCONS_00005297.p1	bflo_16604
TCONS_00023321.p1	bflo_09961
TCONS_00042229.p1	bflo_14212
TCONS_00015088.p1	bflo_16139
TCONS_00009041.p1	bflo_12915
TCONS_00018261.p1	bflo_01880
TCONS_00023597.p1	bflo_25168
TCONS_00010401.p1	bflo_12046
TCONS_00056588.p1	bflo_02457
TCONS_00020384.p1	bflo_15755
TCONS_00045732.p1	bflo_05623
TCONS_00032569.p1	bflo_13065
TCONS_00052519.p1	bflo_25695
TCONS_00022590.p1	bflo_21302
TCONS_00014973.p1	bflo_16842
TCONS_00047624.p1	bflo_11517
TCONS_00057249.p1	bflo_15127
TCONS_00019241.p1	bflo_15231
TCONS_00014996.p1	bflo_16029
TCONS_00019142.p1	bflo_00873
TCONS_00056173.p1	bflo_14816
TCONS_00057009.p1	bflo_19543
TCONS_00010058.p1	bflo_12226
TCONS_00041911.p1	bflo_18359
TCONS_00012636.p1	bflo_23254
TCONS_00052861.p1	bflo_25340
TCONS_00044178.p1	bflo_03962
TCONS_00018454.p1	bflo_01588
TCONS_00013947.p1	bflo_23512
TCONS_00051026.p1	bflo_24581
TCONS_00015828.p1	bflo_17083
TCONS_00050263.p1	bflo_24584
TCONS_00021134.p1	bflo_08694
TCONS_00055967.p1	bflo_04777
TCONS_00012134.p1	bflo_07751
TCONS_00003020.p1	bflo_02316
TCONS_00049579.p1	bflo_11904
TCONS_00035993.p1	bflo_23281
TCONS_00015665.p1	bflo_15788
TCONS_00047900.p1	bflo_12321
TCONS_00024538.p1	bflo_10587
TCONS_00012511.p1	bflo_23717
TCONS_00039412.p1	bflo_09136
TCONS_00051133.p1	bflo_24095
TCONS_00011319.p1	bflo_11744
TCONS_00046242.p1	bflo_12351
TCONS_00011695.p1	bflo_14060
TCONS_00034070.p1	bflo_07502
TCONS_00041144.p1	bflo_11988
TCONS_00014431.p1	bflo_23860
TCONS_00011130.p1	bflo_14250
TCONS_00001199.p1	bflo_15647
TCONS_00006266.p1	bflo_21670
TCONS_00040219.p1	bflo_05296
TCONS_00020869.p1	bflo_21959
TCONS_00019649.p1	bflo_00113
TCONS_00007987.p1	bflo_13453
TCONS_00012572.p1	bflo_22711
TCONS_00012263.p1	bflo_23157
TCONS_00040411.p1	bflo_11713
TCONS_00053396.p1	bflo_14158
TCONS_00012321.p1	bflo_20888
TCONS_00019352.p1	bflo_08640
TCONS_00055647.p1	bflo_19137
TCONS_00023309.p1	bflo_16830
TCONS_00046001.p1	bflo_17533
TCONS_00056060.p1	bflo_19264
TCONS_00008371.p1	bflo_12860
TCONS_00003567.p1	bflo_02157
TCONS_00035285.p1	bflo_11148
TCONS_00010249.p1	bflo_12642
TCONS_00029109.p1	bflo_06595
TCONS_00002255.p1	bflo_17228
TCONS_00004772.p1	bflo_21064
TCONS_00047734.p1	bflo_11565
TCONS_00001191.p1	bflo_17402
TCONS_00015247.p1	bflo_16957
TCONS_00002188.p1	bflo_17537
TCONS_00053182.p1	bflo_26169
TCONS_00009792.p1	bflo_09457
TCONS_00054076.p1	bflo_26086
TCONS_00029120.p1	bflo_18778
TCONS_00010738.p1	bflo_19406
TCONS_00045862.p1	bflo_05664
TCONS_00005423.p1	bflo_20947
TCONS_00035932.p1	bflo_03246
TCONS_00031431.p1	bflo_08682
TCONS_00008464.p1	bflo_12794
TCONS_00005096.p1	bflo_21111
TCONS_00015519.p1	bflo_16457
TCONS_00020821.p1	bflo_26508
TCONS_00054996.p1	bflo_22229
TCONS_00039489.p1	bflo_06705
TCONS_00011383.p1	bflo_13041
TCONS_00037581.p1	bflo_04375
TCONS_00054302.p1	bflo_23289
TCONS_00027023.p1	bflo_09230
TCONS_00042496.p1	bflo_08783
TCONS_00027685.p1	bflo_09726
TCONS_00004277.p1	bflo_02270
TCONS_00021814.p1	bflo_21223
TCONS_00056053.p1	bflo_09807
TCONS_00044005.p1	bflo_08412
TCONS_00027894.p1	bflo_00643
TCONS_00042941.p1	bflo_14794
TCONS_00046151.p1	bflo_05594
TCONS_00053118.p1	bflo_25334
TCONS_00006289.p1	bflo_20179
TCONS_00002856.p1	bflo_22557
TCONS_00016393.p1	bflo_15272
TCONS_00030068.p1	bflo_19437
TCONS_00013893.p1	bflo_23105
TCONS_00047716.p1	bflo_12485
TCONS_00030807.p1	bflo_07467
TCONS_00032888.p1	bflo_17511
TCONS_00016353.p1	bflo_16661
TCONS_00005191.p1	bflo_20164
TCONS_00030277.p1	bflo_08727
TCONS_00038074.p1	bflo_03434
TCONS_00048553.p1	bflo_12441
TCONS_00016765.p1	bflo_01560
TCONS_00052898.p1	bflo_26242
TCONS_00009322.p1	bflo_13964
TCONS_00014293.p1	bflo_23295
TCONS_00010849.p1	bflo_12138
TCONS_00024347.p1	bflo_08979
TCONS_00050936.p1	bflo_24415
TCONS_00029440.p1	bflo_06675
TCONS_00030814.p1	bflo_07061
