Orthogroup	XENTR	HUMAN
OG0000075	XENTR06215	HUMAN06329
OG0000075	XENTR09250	HUMAN00444
OG0000075	XENTR14285	HUMAN05218
OG0000075	XENTR04179	HUMAN18234
OG0000075	XENTR06216	HUMAN06328
OG0000075	XENTR01223	HUMAN01424, HUMAN01425
OG0000075	XENTR05975	HUMAN26867
OG0000075	XENTR10723	HUMAN05783
OG0000075	XENTR17547	HUMAN20335
OG0000075	XENTR16124	HUMAN20336, HUMAN20532
OG0000075	XENTR05986, XENTR05987	HUMAN26884
OG0000077	XENTR06888	HUMAN18656
OG0000077	XENTR17790	HUMAN24161
OG0000077	XENTR02687	HUMAN27605, HUMAN27606
OG0000077	XENTR10451	HUMAN05501
OG0000077	XENTR01904	HUMAN17351
OG0000077	XENTR13403	HUMAN22147, HUMAN22146
OG0000077	XENTR07875	HUMAN25299
OG0000077	XENTR00642	HUMAN21175
OG0000077	XENTR04757	HUMAN23402
OG0000077	XENTR13588	HUMAN03419
OG0000078	XENTR16140	HUMAN16744
OG0000078	XENTR05046	HUMAN15000
OG0000078	XENTR08333	HUMAN04284
OG0000078	XENTR08953, XENTR08952	HUMAN06996
OG0000079	XENTR07112, XENTR07113	HUMAN06525, HUMAN07699, HUMAN06526
OG0000079	XENTR07163	HUMAN17910
OG0000079	XENTR03342	HUMAN26091
OG0000079	XENTR03648	HUMAN23848
OG0000079	XENTR08294	HUMAN22600
OG0000079	XENTR08293	HUMAN22601
OG0000079	XENTR03649	HUMAN24340
OG0000079	XENTR01194	HUMAN07260
OG0000079	XENTR15371	HUMAN14208
OG0000081	XENTR18129, XENTR18128, XENTR18130, XENTR17315, XENTR17314, XENTR18127, XENTR17316	HUMAN03680, HUMAN03679, HUMAN03681
OG0000081	XENTR16305	HUMAN03678
OG0000081	XENTR05089	HUMAN13949, HUMAN13947, HUMAN13948
OG0000081	XENTR04318	HUMAN27508
OG0000081	XENTR10285	HUMAN09549
OG0000081	XENTR00627	HUMAN21908
OG0000082	XENTR16096	HUMAN29167
OG0000082	XENTR01624, XENTR01625	HUMAN23869
OG0000082	XENTR10144, XENTR10158, XENTR12929	HUMAN24823, HUMAN24822, HUMAN24821, HUMAN02032
OG0000082	XENTR11654	HUMAN08513
OG0000082	XENTR10095	HUMAN05645
OG0000083	XENTR04370	HUMAN07535
OG0000083	XENTR05647	HUMAN22993
OG0000084	XENTR14395, XENTR14216, XENTR02688	HUMAN03696
OG0000084	XENTR03539	HUMAN22975
OG0000084	XENTR08804, XENTR16312, XENTR13487	HUMAN05352
OG0000084	XENTR05567	HUMAN22750
OG0000084	XENTR06450	HUMAN17196
OG0000085	XENTR01729	HUMAN20608
OG0000085	XENTR03138	HUMAN17788
OG0000085	XENTR04052	HUMAN13119
OG0000085	XENTR12507	HUMAN07215
OG0000085	XENTR15005	HUMAN26172
OG0000085	XENTR14407	HUMAN30084
OG0000085	XENTR15163	HUMAN01484
OG0000085	XENTR04222	HUMAN25335
OG0000085	XENTR00809	HUMAN19734, HUMAN19733
OG0000085	XENTR12508	HUMAN07214
OG0000085	XENTR04053	HUMAN13120
OG0000085	XENTR12352, XENTR12351	HUMAN25832
OG0000087	XENTR17246	HUMAN11956
OG0000087	XENTR13447, XENTR13446	HUMAN02557
OG0000087	XENTR07023	HUMAN21001
OG0000087	XENTR10385	HUMAN18010
OG0000087	XENTR06016	HUMAN21063
OG0000087	XENTR00988	HUMAN10659
OG0000088	XENTR13149	HUMAN03260
OG0000088	XENTR04460	HUMAN04395
OG0000088	XENTR11326	HUMAN21618
OG0000088	XENTR09069	HUMAN29776
OG0000088	XENTR10979, XENTR05948	HUMAN11422, HUMAN11423
OG0000088	XENTR02110	HUMAN11367
OG0000089	XENTR04109	HUMAN25674
OG0000090	XENTR11768	HUMAN24709
OG0000090	XENTR06545	HUMAN28948
OG0000093	XENTR11592	HUMAN25814, HUMAN25815
OG0000093	XENTR02843	HUMAN26490, HUMAN26491
OG0000093	XENTR08380	HUMAN20914
OG0000094	XENTR15752	HUMAN02308
OG0000094	XENTR10717	HUMAN05793, HUMAN05794
OG0000094	XENTR18065	HUMAN14813
OG0000094	XENTR15146	HUMAN21040
OG0000094	XENTR09915	HUMAN02204
OG0000094	XENTR14788	HUMAN14811
OG0000095	XENTR00743	HUMAN26971, HUMAN26972
OG0000095	XENTR06595	HUMAN27896, HUMAN27895
OG0000095	XENTR15088	HUMAN07634
OG0000095	XENTR09902, XENTR09903	HUMAN21634
OG0000095	XENTR09904	HUMAN21633
OG0000095	XENTR09412, XENTR09411, XENTR09413, XENTR09426	HUMAN18120
OG0000096	XENTR02028	HUMAN30343
OG0000096	XENTR07076	HUMAN07778
OG0000096	XENTR03113	HUMAN21683
OG0000096	XENTR02339	HUMAN01418
OG0000096	XENTR06220	HUMAN06336
OG0000096	XENTR01880	HUMAN27289
OG0000096	XENTR18613	HUMAN13889, HUMAN01832
OG0000096	XENTR18353	HUMAN06142
OG0000096	XENTR07413	HUMAN01455
OG0000096	XENTR11633	HUMAN03867
OG0000096	XENTR16018	HUMAN04200
OG0000096	XENTR14119	HUMAN16028
OG0000096	XENTR17893	HUMAN21561
OG0000097	XENTR04701, XENTR00449, XENTR04699, XENTR04698	HUMAN01224, HUMAN01225, HUMAN01226
OG0000098	XENTR05433	HUMAN15990
OG0000098	XENTR18578	HUMAN18424
OG0000098	XENTR17176	HUMAN19602
OG0000098	XENTR13786	HUMAN28791
OG0000098	XENTR13233	HUMAN09489
OG0000098	XENTR09318	HUMAN09201
OG0000098	XENTR06987	HUMAN28771
OG0000099	XENTR05643	HUMAN22987
OG0000099	XENTR00672	HUMAN30307
OG0000099	XENTR05782	HUMAN05422
OG0000099	XENTR15897, XENTR15898	HUMAN24115
OG0000099	XENTR08245	HUMAN15639, HUMAN15638
OG0000099	XENTR06050	HUMAN05635
OG0000099	XENTR16324	HUMAN25408
OG0000099	XENTR11719	HUMAN00740
OG0000099	XENTR12540	HUMAN19390
OG0000101	XENTR09885	HUMAN11236
OG0000101	XENTR05951	HUMAN11477, HUMAN11479, HUMAN11478
OG0000101	XENTR10544	HUMAN22036
OG0000101	XENTR10545	HUMAN22037
OG0000101	XENTR05240	HUMAN06575
OG0000101	XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423	HUMAN06643, HUMAN06644, HUMAN06642
OG0000101	XENTR08771	HUMAN17830
OG0000102	XENTR10759	HUMAN08946
OG0000102	XENTR05530	HUMAN02473
OG0000102	XENTR17165	HUMAN29446
OG0000102	XENTR06155	HUMAN29103
OG0000103	XENTR09108, XENTR09106	HUMAN12034, HUMAN12033, HUMAN12032, HUMAN12035
OG0000103	XENTR06370, XENTR18537, XENTR03858	HUMAN12031
OG0000103	XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406	HUMAN08164, HUMAN08165
OG0000103	XENTR01493	HUMAN21265, HUMAN18888
OG0000103	XENTR09120	HUMAN12012
OG0000103	XENTR01361	HUMAN10579
OG0000103	XENTR05614	HUMAN20080
OG0000104	XENTR05699	HUMAN05724
OG0000104	XENTR11871	HUMAN19523
OG0000104	XENTR03188	HUMAN26011, HUMAN26009, HUMAN26010
OG0000104	XENTR10251	HUMAN12742
OG0000104	XENTR11872	HUMAN19524
OG0000104	XENTR05698	HUMAN05723
OG0000104	XENTR07142	HUMAN19373
OG0000104	XENTR02594	HUMAN02405, HUMAN02404
OG0000104	XENTR10789	HUMAN06960
OG0000104	XENTR16122	HUMAN29799
OG0000104	XENTR04181	HUMAN18236
OG0000106	XENTR16525	HUMAN11182
OG0000106	XENTR07760	HUMAN29629, HUMAN29628
OG0000106	XENTR12554	HUMAN27976
OG0000106	XENTR12553	HUMAN27977
OG0000106	XENTR12551	HUMAN27979
OG0000106	XENTR12552	HUMAN27978
OG0000106	XENTR07802	HUMAN27844
OG0000106	XENTR04047, XENTR14694	HUMAN13103, HUMAN13104, HUMAN13105
OG0000106	XENTR12158	HUMAN01589
OG0000106	XENTR05297	HUMAN09602
OG0000107	XENTR19238, XENTR19248	HUMAN24662
OG0000107	XENTR16492	HUMAN24628
OG0000107	XENTR19083	HUMAN24627
OG0000108	XENTR03238	HUMAN21927
OG0000108	XENTR11663, XENTR11664	HUMAN07479, HUMAN07482
OG0000108	XENTR06039	HUMAN05619
OG0000108	XENTR06931	HUMAN12801
OG0000108	XENTR12385	HUMAN02912
OG0000108	XENTR06227	HUMAN06356
OG0000110	XENTR04384	HUMAN07521
OG0000110	XENTR09458	HUMAN12253, HUMAN12252
OG0000111	XENTR01487	HUMAN10226
OG0000111	XENTR04814	HUMAN20105
OG0000111	XENTR07587	HUMAN13252
OG0000111	XENTR06674	HUMAN08327
OG0000111	XENTR09084	HUMAN18760
OG0000111	XENTR13395	HUMAN30250
OG0000111	XENTR18141	HUMAN19322
OG0000111	XENTR04629	HUMAN27802, HUMAN27801
OG0000111	XENTR12868	HUMAN00609
OG0000111	XENTR04110	HUMAN25761, HUMAN25760
OG0000111	XENTR04628	HUMAN27800
OG0000111	XENTR18140	HUMAN19324
OG0000113	XENTR00307	HUMAN00919
OG0000113	XENTR14045, XENTR14048, XENTR14046, XENTR14044, XENTR14047, XENTR14049	HUMAN02822, HUMAN02821, HUMAN02823, HUMAN02825, HUMAN02826
OG0000113	XENTR14052	HUMAN27021
OG0000113	XENTR14043	HUMAN02820, HUMAN26992, HUMAN26993, HUMAN26990
OG0000114	XENTR15267	HUMAN05933, HUMAN05928
OG0000114	XENTR18851	HUMAN00841
OG0000114	XENTR00272	HUMAN11898, HUMAN21798
OG0000114	XENTR12456	HUMAN22220, HUMAN22219
OG0000114	XENTR08055	HUMAN00197, HUMAN00198, HUMAN00199
OG0000115	XENTR10985	HUMAN11469, HUMAN11468
OG0000116	XENTR15162	HUMAN01486
OG0000116	XENTR12530	HUMAN18678
OG0000117	XENTR11526	HUMAN01029
OG0000117	XENTR09867	HUMAN04356, HUMAN04357
OG0000119	XENTR05393	HUMAN17875
OG0000119	XENTR05242	HUMAN06568
OG0000119	XENTR06871	HUMAN12949
OG0000119	XENTR00115	HUMAN17960
OG0000119	XENTR07107	HUMAN06534
OG0000119	XENTR12433	HUMAN02909
OG0000119	XENTR15934, XENTR15933	HUMAN12779
OG0000119	XENTR01125	HUMAN17940
OG0000119	XENTR14071	HUMAN20669
OG0000120	XENTR17173	HUMAN29071, HUMAN29070
OG0000120	XENTR14772	HUMAN15435, HUMAN15439, HUMAN15434
OG0000120	XENTR05369	HUMAN26557
OG0000121	XENTR04902	HUMAN23092
OG0000121	XENTR18080	HUMAN03659
OG0000121	XENTR04864	HUMAN22782
OG0000121	XENTR08396	HUMAN18067
OG0000122	XENTR06907	HUMAN12772
OG0000122	XENTR17281	HUMAN27264, HUMAN18288
OG0000122	XENTR14715	HUMAN22503, HUMAN22502
OG0000122	XENTR10342	HUMAN23904
OG0000122	XENTR01730	HUMAN20607
OG0000122	XENTR03137	HUMAN17789
OG0000122	XENTR03802	HUMAN06426, HUMAN06427
OG0000123	XENTR12457	HUMAN22221
OG0000123	XENTR17140	HUMAN24254
OG0000123	XENTR02182	HUMAN27696
OG0000123	XENTR13577	HUMAN24040, HUMAN24041
OG0000123	XENTR10906	HUMAN24256
OG0000124	XENTR05926	HUMAN03991
OG0000124	XENTR10247	HUMAN13586
OG0000124	XENTR00962	HUMAN25969
OG0000124	XENTR04813	HUMAN20106
OG0000124	XENTR09248	HUMAN00442
OG0000124	XENTR09249	HUMAN00443
OG0000124	XENTR12958	HUMAN08498
OG0000124	XENTR01638	HUMAN16926
OG0000124	XENTR13084	HUMAN09305
OG0000124	XENTR11997	HUMAN02618
OG0000125	XENTR14097	HUMAN12557
OG0000125	XENTR01739	HUMAN20597
OG0000125	XENTR01735	HUMAN20600
OG0000125	XENTR14091	HUMAN12568, HUMAN12567, HUMAN12566
OG0000125	XENTR08560	HUMAN06479, HUMAN06480
OG0000125	XENTR01738	HUMAN20599
OG0000125	XENTR14098	HUMAN12556
OG0000125	XENTR05425	HUMAN04438, HUMAN04439, HUMAN16073
OG0000125	XENTR08956	HUMAN06989, HUMAN06992
OG0000126	XENTR03459	HUMAN22375
OG0000126	XENTR13788	HUMAN24176
OG0000126	XENTR00416	HUMAN09168
OG0000126	XENTR02718	HUMAN07866
OG0000126	XENTR02062	HUMAN30407
OG0000126	XENTR09023	HUMAN21845
OG0000126	XENTR14632	HUMAN07493
OG0000126	XENTR03466	HUMAN22359
OG0000126	XENTR05061	HUMAN14005
OG0000126	XENTR11942	HUMAN14232, HUMAN14231
OG0000126	XENTR08532	HUMAN01769, HUMAN01768, HUMAN09480
OG0000127	XENTR02720	HUMAN07859
OG0000127	XENTR03441	HUMAN30409
OG0000127	XENTR09025	HUMAN21844
OG0000127	XENTR10923	HUMAN21549
OG0000127	XENTR12718	HUMAN07766
OG0000127	XENTR18212	HUMAN24572, HUMAN16589, HUMAN18562
OG0000127	XENTR03639	HUMAN27422
OG0000127	XENTR18292	HUMAN19318
OG0000127	XENTR01486	HUMAN10225
OG0000127	XENTR04784	HUMAN20144, HUMAN20145
OG0000127	XENTR07585	HUMAN13245
OG0000128	XENTR09496, XENTR10668	HUMAN04854, HUMAN04855
OG0000128	XENTR08486	HUMAN04482
OG0000128	XENTR08487	HUMAN05330, HUMAN05329
OG0000128	XENTR04418	HUMAN21997
OG0000129	XENTR13439	HUMAN02545
OG0000129	XENTR09476	HUMAN04877
OG0000129	XENTR13435, XENTR13438, XENTR13437	HUMAN02543
OG0000129	XENTR12648	HUMAN15464
OG0000129	XENTR00152	HUMAN02634
OG0000129	XENTR06673	HUMAN09344
OG0000129	XENTR11866	HUMAN16815
OG0000129	XENTR11868, XENTR11869	HUMAN16811
OG0000129	XENTR14278	HUMAN05233
OG0000129	XENTR11921, XENTR18992	HUMAN30228
OG0000129	XENTR06232	HUMAN18494, HUMAN18495
OG0000130	XENTR04860	HUMAN22786
OG0000130	XENTR07613	HUMAN25167
OG0000130	XENTR12880	HUMAN26940
OG0000130	XENTR07979	HUMAN21484
OG0000130	XENTR08843, XENTR10120	HUMAN03377
OG0000131	XENTR10944	HUMAN19899
OG0000131	XENTR03272	HUMAN18503, HUMAN18504
OG0000132	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255	HUMAN24615, HUMAN24626, HUMAN24666, HUMAN24609, HUMAN24612, HUMAN24601
OG0000132	XENTR04795	HUMAN20126
OG0000136	XENTR15528	HUMAN24844
OG0000136	XENTR11845	HUMAN03600
OG0000137	XENTR10738	HUMAN28180
OG0000137	XENTR07993	HUMAN25590
OG0000137	XENTR07994	HUMAN25594
OG0000137	XENTR04900	HUMAN23088
OG0000137	XENTR11062, XENTR17418	HUMAN13481
OG0000137	XENTR10667	HUMAN25149
OG0000139	XENTR06324	HUMAN26414
OG0000140	XENTR17095	HUMAN27223
OG0000140	XENTR01606	HUMAN05841
OG0000140	XENTR08332, XENTR14015, XENTR14016, XENTR07655	HUMAN03912
OG0000140	XENTR08331, XENTR14014, XENTR14012	HUMAN03911
OG0000140	XENTR01360, XENTR07654	HUMAN03907
OG0000140	XENTR00385	HUMAN06859
OG0000140	XENTR18191	HUMAN04225
OG0000140	XENTR11484	HUMAN06860, HUMAN05842
OG0000141	XENTR03452	HUMAN22385
OG0000141	XENTR09008	HUMAN08585
OG0000141	XENTR08297	HUMAN22634
OG0000141	XENTR02739	HUMAN07824
OG0000141	XENTR13160	HUMAN30567
OG0000142	XENTR10224, XENTR10223	HUMAN11653
OG0000142	XENTR07681	HUMAN13737
OG0000142	XENTR15206	HUMAN14465
OG0000142	XENTR12932	HUMAN24745
OG0000142	XENTR08172	HUMAN24431, HUMAN24432
OG0000142	XENTR16130	HUMAN19224
OG0000145	XENTR16742, XENTR16672, XENTR16671, XENTR13497	HUMAN16162
OG0000147	XENTR17574	HUMAN11823
OG0000147	XENTR03268	HUMAN18499
OG0000147	XENTR13018	HUMAN00218
OG0000147	XENTR02156	HUMAN24559
OG0000147	XENTR12287	HUMAN27635
OG0000147	XENTR01301	HUMAN02299
OG0000147	XENTR00602	HUMAN18714, HUMAN18712
OG0000148	XENTR10464	HUMAN30520
OG0000148	XENTR17112	HUMAN20407
OG0000148	XENTR02369	HUMAN26826
OG0000148	XENTR07951	HUMAN02390, HUMAN02389
OG0000148	XENTR11222	HUMAN20409, HUMAN21158, HUMAN20413, HUMAN20412
OG0000148	XENTR06966	HUMAN05377
OG0000148	XENTR07952	HUMAN02391
OG0000148	XENTR02368	HUMAN06229
OG0000149	XENTR03422	HUMAN23614
OG0000149	XENTR03423	HUMAN23619
OG0000149	XENTR01442	HUMAN10034
OG0000149	XENTR00579	HUMAN23690
OG0000149	XENTR04855	HUMAN22790
OG0000151	XENTR04929	HUMAN14595
OG0000151	XENTR06165	HUMAN29381, HUMAN29382
OG0000151	XENTR11745	HUMAN24889, HUMAN01320
OG0000151	XENTR14804	HUMAN26562
OG0000151	XENTR06918	HUMAN12958
OG0000151	XENTR07090	HUMAN06281
OG0000151	XENTR00143	HUMAN17972
OG0000151	XENTR00142	HUMAN17973
OG0000151	XENTR06824	HUMAN29073
OG0000151	XENTR00446, XENTR00447	HUMAN01218
OG0000153	XENTR04393	HUMAN26709
OG0000153	XENTR14583, XENTR14584	HUMAN15537
OG0000154	XENTR11406	HUMAN19436
OG0000155	XENTR18176	HUMAN28367
OG0000155	XENTR05745	HUMAN25228
OG0000155	XENTR13672	HUMAN00773, HUMAN00771
OG0000157	XENTR09579	HUMAN28808
OG0000157	XENTR08086	HUMAN14307
OG0000157	XENTR09581, XENTR09580	HUMAN28807
OG0000157	XENTR05876	HUMAN14310
OG0000157	XENTR02559	HUMAN01369
OG0000157	XENTR07059	HUMAN20932
OG0000157	XENTR00873	HUMAN19863
OG0000157	XENTR07056, XENTR07057	HUMAN20935
OG0000157	XENTR02846	HUMAN26485
OG0000157	XENTR02558	HUMAN01368
OG0000157	XENTR09559	HUMAN11058
OG0000158	XENTR11952	HUMAN02259, HUMAN02258
OG0000158	XENTR09918	HUMAN02213
OG0000158	XENTR04676	HUMAN02058
OG0000158	XENTR04675	HUMAN02060, HUMAN02059
OG0000158	XENTR11953	HUMAN02261
OG0000158	XENTR17680	HUMAN02256
OG0000158	XENTR15601	HUMAN02260
OG0000158	XENTR17930	HUMAN19321
OG0000158	XENTR04115	HUMAN25759
OG0000158	XENTR04631	HUMAN27804
OG0000158	XENTR14207, XENTR14206, XENTR14205	HUMAN03704
OG0000159	XENTR09320, XENTR09321	HUMAN27903
OG0000159	XENTR09386	HUMAN25418
OG0000159	XENTR07751	HUMAN29307
OG0000160	XENTR02472	HUMAN18884, HUMAN18883
OG0000160	XENTR00861	HUMAN19901, HUMAN19900
OG0000160	XENTR00862	HUMAN19910, HUMAN19911, HUMAN18777, HUMAN19703, HUMAN19833, HUMAN19781
OG0000162	XENTR08764	HUMAN17808, HUMAN17813, HUMAN17807
OG0000162	XENTR03804	HUMAN06428
OG0000162	XENTR01873	HUMAN20692, HUMAN20691
OG0000162	XENTR02753	HUMAN13173
OG0000163	XENTR03897	HUMAN20181
OG0000163	XENTR06574	HUMAN13484
OG0000163	XENTR17419	HUMAN13482
OG0000163	XENTR06573	HUMAN13485
OG0000163	XENTR03895	HUMAN20190
OG0000163	XENTR10844	HUMAN12888
OG0000163	XENTR07114	HUMAN06524
OG0000163	XENTR03341	HUMAN26092
OG0000164	XENTR17370	HUMAN29509
OG0000164	XENTR03117	HUMAN10088
OG0000164	XENTR11443	HUMAN01535
OG0000164	XENTR03405	HUMAN23587
OG0000164	XENTR11930	HUMAN15005, HUMAN15004, HUMAN15006
OG0000165	XENTR15301	HUMAN22846
OG0000165	XENTR13043	HUMAN23999
OG0000165	XENTR16873	HUMAN27465
OG0000165	XENTR11658	HUMAN07472
OG0000165	XENTR00720	HUMAN30066
OG0000165	XENTR14265	HUMAN05822
OG0000165	XENTR04481	HUMAN05073
OG0000165	XENTR04329	HUMAN22589
OG0000165	XENTR18883	HUMAN05074
OG0000165	XENTR08529	HUMAN09475
OG0000165	XENTR02768	HUMAN23325
OG0000165	XENTR13290, XENTR13289	HUMAN14142
OG0000165	XENTR02058	HUMAN30404, HUMAN30403
OG0000165	XENTR02059	HUMAN30402
OG0000165	XENTR19075	HUMAN11922
OG0000165	XENTR04395	HUMAN21957
OG0000165	XENTR09345	HUMAN07815
OG0000166	XENTR01839	HUMAN10732
OG0000166	XENTR14691	HUMAN10959
OG0000166	XENTR00874, XENTR00875	HUMAN20038, HUMAN20042
OG0000166	XENTR00043	HUMAN00974
OG0000166	XENTR01855	HUMAN12174
OG0000167	XENTR16865	HUMAN19292
OG0000167	XENTR16863	HUMAN19291
OG0000167	XENTR13141	HUMAN00657, HUMAN00658
OG0000167	XENTR18214	HUMAN18828
OG0000167	XENTR04642, XENTR04643	HUMAN27819
OG0000167	XENTR03633	HUMAN27432
OG0000167	XENTR12761	HUMAN00659, HUMAN00656
OG0000167	XENTR09151	HUMAN25481
OG0000167	XENTR05471	HUMAN00574
OG0000167	XENTR02446	HUMAN18970
OG0000167	XENTR12175	HUMAN13661
OG0000167	XENTR11177	HUMAN25492
OG0000168	XENTR09871	HUMAN04351
OG0000168	XENTR11542	HUMAN14875
OG0000168	XENTR17377	HUMAN23273
OG0000168	XENTR00071	HUMAN01023
OG0000168	XENTR04725	HUMAN28467
OG0000168	XENTR00625	HUMAN17049
OG0000168	XENTR02065	HUMAN15865, HUMAN15864
OG0000169	XENTR07575	HUMAN03065
OG0000169	XENTR17682, XENTR17683, XENTR17684, XENTR17885	HUMAN11979, HUMAN11981, HUMAN11980
OG0000171	XENTR10513	HUMAN03748
OG0000171	XENTR07909	HUMAN18622
OG0000171	XENTR12901	HUMAN12335
OG0000171	XENTR11514	HUMAN06783, HUMAN06782
OG0000171	XENTR09537	HUMAN03531
OG0000171	XENTR13400, XENTR13399	HUMAN22193
OG0000171	XENTR05662	HUMAN23027
OG0000172	XENTR05272	HUMAN09786
OG0000172	XENTR03780	HUMAN06695, HUMAN06696
OG0000172	XENTR04175, XENTR04174, XENTR04177	HUMAN18231
OG0000172	XENTR16551	HUMAN17598
OG0000172	XENTR06583	HUMAN19177
OG0000173	XENTR18313	HUMAN27146
OG0000173	XENTR17877	HUMAN26710
OG0000173	XENTR06255	HUMAN21895
OG0000173	XENTR06090	HUMAN21533
OG0000173	XENTR08570	HUMAN18290
OG0000173	XENTR00648	HUMAN21180
OG0000173	XENTR00654	HUMAN21189
OG0000173	XENTR08279, XENTR13600	HUMAN00447
OG0000173	XENTR17945	HUMAN00343
OG0000173	XENTR13599	HUMAN00752, HUMAN00751
OG0000173	XENTR05902	HUMAN25381
OG0000174	XENTR18562	HUMAN28400
OG0000174	XENTR12376	HUMAN02927
OG0000174	XENTR02208	HUMAN27541, HUMAN27540
OG0000174	XENTR05576	HUMAN22731
OG0000174	XENTR06550	HUMAN13871
OG0000174	XENTR10386	HUMAN18009
OG0000175	XENTR08289, XENTR15844	HUMAN22641, HUMAN22640
OG0000175	XENTR09335	HUMAN27918
OG0000175	XENTR04649	HUMAN27828, HUMAN27827
OG0000175	XENTR10033	HUMAN00274
OG0000176	XENTR05889, XENTR11057, XENTR18962, XENTR09701	HUMAN04114, HUMAN16396, HUMAN16395, HUMAN16394, HUMAN16392, HUMAN16389, HUMAN16393, HUMAN03844, HUMAN04128, HUMAN16257, HUMAN02741
OG0000179	XENTR01942	HUMAN03338
OG0000179	XENTR00560	HUMAN23712
OG0000179	XENTR12119	HUMAN09621
OG0000179	XENTR05649	HUMAN22996
OG0000179	XENTR05414	HUMAN17836
OG0000180	XENTR01179	HUMAN19779
OG0000180	XENTR00269	HUMAN21794
OG0000180	XENTR14458	HUMAN27480
OG0000180	XENTR04382	HUMAN07523
OG0000180	XENTR05909	HUMAN30008
OG0000181	XENTR06217	HUMAN06327
OG0000181	XENTR12611	HUMAN02594
OG0000181	XENTR06005	HUMAN26916, HUMAN21065
OG0000181	XENTR07239	HUMAN07664
OG0000181	XENTR03077	HUMAN21747
OG0000181	XENTR09033, XENTR12669	HUMAN08369
OG0000182	XENTR14471	HUMAN09225
OG0000183	XENTR02086	HUMAN15779
OG0000183	XENTR13524	HUMAN08957
OG0000183	XENTR16217	HUMAN04785
OG0000183	XENTR02643	HUMAN05463
OG0000183	XENTR17355	HUMAN19339, HUMAN19578
OG0000183	XENTR02630	HUMAN05532
OG0000184	XENTR04682	HUMAN02122, HUMAN02125, HUMAN02123, HUMAN02124
OG0000184	XENTR04685, XENTR04684, XENTR04683	HUMAN02120
OG0000184	XENTR03930, XENTR04679, XENTR03929	HUMAN01543
OG0000185	XENTR06208	HUMAN06309, HUMAN06308
OG0000185	XENTR17890	HUMAN21401
OG0000185	XENTR03388	HUMAN26287
OG0000185	XENTR09757	HUMAN11020
OG0000185	XENTR04609	HUMAN08224, HUMAN23184
OG0000185	XENTR12734	HUMAN16695
OG0000186	XENTR01631	HUMAN16941, HUMAN08784
OG0000188	XENTR00085	HUMAN01044, HUMAN01045
OG0000188	XENTR08613	HUMAN17728
OG0000188	XENTR02204	HUMAN27535
OG0000188	XENTR07576	HUMAN03482
OG0000188	XENTR05663	HUMAN23029
OG0000188	XENTR09997, XENTR04456	HUMAN27536
OG0000190	XENTR07782	HUMAN01178
OG0000190	XENTR06828, XENTR06827	HUMAN29208
OG0000190	XENTR07781	HUMAN01179
OG0000190	XENTR06829	HUMAN29207
OG0000191	XENTR05106	HUMAN16841, HUMAN16840
OG0000191	XENTR10870	HUMAN19059
OG0000191	XENTR05167	HUMAN16651
OG0000191	XENTR13007	HUMAN00619
OG0000192	XENTR01061	HUMAN18173
OG0000192	XENTR03994	HUMAN01281
OG0000192	XENTR04308	HUMAN28989
OG0000192	XENTR16408	HUMAN29457
OG0000192	XENTR01771	HUMAN10321
OG0000193	XENTR02648	HUMAN05476
OG0000193	XENTR04027	HUMAN26464, HUMAN26463
OG0000193	XENTR10942	HUMAN07238
OG0000193	XENTR15293	HUMAN23343
OG0000193	XENTR14503	HUMAN15327, HUMAN15326
OG0000193	XENTR02647	HUMAN05473, HUMAN05475
OG0000193	XENTR19116	HUMAN19343, HUMAN19575
OG0000194	XENTR14824	HUMAN21679, HUMAN21678
OG0000194	XENTR18660, XENTR00280	HUMAN21808
OG0000194	XENTR10034	HUMAN00275, HUMAN00276
OG0000195	XENTR11322, XENTR09909	HUMAN21628, HUMAN21627, HUMAN21626
OG0000195	XENTR17326	HUMAN11913, HUMAN11912
OG0000197	XENTR05307	HUMAN09888
OG0000197	XENTR15908	HUMAN01887
OG0000197	XENTR03218	HUMAN21576
OG0000197	XENTR03217	HUMAN21577, HUMAN21578
OG0000197	XENTR15281	HUMAN05914, HUMAN05913
OG0000197	XENTR12861	HUMAN00631
OG0000197	XENTR09625	HUMAN25533, HUMAN25532
OG0000197	XENTR08202	HUMAN27956
OG0000197	XENTR08199, XENTR08201	HUMAN27958, HUMAN27961, HUMAN27960, HUMAN27957, HUMAN27959
OG0000198	XENTR01193, XENTR17668	HUMAN07259
OG0000198	XENTR11605	HUMAN00404, HUMAN00406, HUMAN00407, HUMAN00405, HUMAN00408
OG0000198	XENTR06767, XENTR06766	HUMAN10546
OG0000199	XENTR03662, XENTR03661, XENTR18903, XENTR03663, XENTR13756, XENTR13759	HUMAN23978, HUMAN23979, HUMAN23972, HUMAN23974, HUMAN23976, HUMAN23962, HUMAN23961, HUMAN23965, HUMAN23963, HUMAN23969, HUMAN23970, HUMAN23967, HUMAN23975, HUMAN23977, HUMAN23971, HUMAN23973, HUMAN23964, HUMAN23966, HUMAN23968, HUMAN23980, HUMAN23981, HUMAN23982
OG0000200	XENTR04983	HUMAN24423, HUMAN24424, HUMAN14051
