Orthogroup	XENTR	APOSC_ok
OG0000166	XENTR01839	APOSC_14630
OG0000166	XENTR14691, XENTR00874, XENTR00875, XENTR00043, XENTR01855	APOSC_21144, APOSC_00905
OG0000167	XENTR13141	APOSC_17983
OG0000167	XENTR18214, XENTR04642, XENTR04643, XENTR03633, XENTR12761, XENTR09151, XENTR05471, XENTR02446, XENTR12175	APOSC_24407, APOSC_10227
OG0000168	XENTR11485, XENTR09871	APOSC_12746
OG0000168	XENTR11542, XENTR17377, XENTR00071, XENTR05864, XENTR04725	APOSC_27887
OG0000169	XENTR07575, XENTR17682, XENTR17683, XENTR17684, XENTR17885	APOSC_09396
OG0000171	XENTR12901	APOSC_07430, APOSC_07431
OG0000171	XENTR11514	APOSC_14851, APOSC_03334
OG0000171	XENTR09537, XENTR13400, XENTR13399	APOSC_09017
OG0000171	XENTR05662	APOSC_01598
OG0000172	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551	APOSC_03889
OG0000173	XENTR18313, XENTR17877, XENTR06255, XENTR06090, XENTR08570, XENTR13645, XENTR00648, XENTR00654, XENTR08279, XENTR13600, XENTR17945, XENTR13599, XENTR05902	APOSC_10054, APOSC_10053, APOSC_10055
OG0000174	XENTR18562, XENTR12376	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913
OG0000175	XENTR08289, XENTR15844	APOSC_27959, APOSC_10607
OG0000175	XENTR03000, XENTR09335, XENTR04649	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816
OG0000179	XENTR01942	APOSC_21863, APOSC_17377, APOSC_21864
OG0000179	XENTR00560, XENTR12119	APOSC_01350
OG0000179	XENTR14437	APOSC_10769, APOSC_20405, APOSC_23055
OG0000179	XENTR05649	APOSC_01246
OG0000180	XENTR00269	APOSC_02926
OG0000181	XENTR06005	APOSC_01446, APOSC_07714
OG0000181	XENTR17190, XENTR17189, XENTR03816	APOSC_21154, APOSC_23852
OG0000181	XENTR09033, XENTR12669	APOSC_04711
OG0000182	XENTR14471	APOSC_07989
OG0000183	XENTR02086, XENTR13524, XENTR16217	APOSC_14059, APOSC_14061, APOSC_14060
OG0000183	XENTR02643	APOSC_02686
OG0000183	XENTR02630	APOSC_08693
OG0000184	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929	APOSC_16994, APOSC_24858, APOSC_05158
OG0000185	XENTR06208, XENTR17890	APOSC_05967, APOSC_05966
OG0000185	XENTR09757, XENTR04609	APOSC_15582
OG0000185	XENTR12734	APOSC_05961
OG0000186	XENTR01631	APOSC_05569
OG0000186	XENTR03039	APOSC_05481
OG0000188	XENTR02204, XENTR07576, XENTR05663	APOSC_13702
OG0000190	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829	APOSC_09060, APOSC_15447
OG0000192	XENTR01061	APOSC_25727
OG0000192	XENTR03994, XENTR04308	APOSC_10785
OG0000192	XENTR16408	APOSC_23916, APOSC_23915
OG0000192	XENTR01771	APOSC_18847, APOSC_26537, APOSC_16524, APOSC_16523
OG0000193	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116	APOSC_04930
OG0000194	XENTR14824, XENTR18660, XENTR00280, XENTR10034	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977, APOSC_23755
OG0000195	XENTR11322, XENTR09909, XENTR17326	APOSC_18323
OG0000195	XENTR19159	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768
OG0000197	XENTR05307, XENTR15908	APOSC_13508, APOSC_04368, APOSC_08761
OG0000197	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201	APOSC_01929
OG0000200	XENTR00101, XENTR00252	APOSC_22552
OG0000201	XENTR16600, XENTR16601, XENTR04781	APOSC_29091, APOSC_29090
OG0000201	XENTR04564	APOSC_24036
OG0000201	XENTR12187, XENTR00868	APOSC_29029
OG0000202	XENTR07901	APOSC_17939
OG0000202	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556	APOSC_27982, APOSC_06419
OG0000203	XENTR08192, XENTR07634	APOSC_26461
OG0000203	XENTR09015, XENTR08065	APOSC_04458, APOSC_04459
OG0000203	XENTR04067	APOSC_05921, APOSC_26559
OG0000204	XENTR04113, XENTR02352	APOSC_25272, APOSC_13121, APOSC_25275, APOSC_25274, APOSC_25273
OG0000205	XENTR12959, XENTR05519	APOSC_28253, APOSC_04935
OG0000205	XENTR16886, XENTR01752, XENTR14923	APOSC_06399, APOSC_24958
OG0000205	XENTR18445, XENTR10749, XENTR03131	APOSC_19060, APOSC_17853
OG0000206	XENTR10880, XENTR04135	APOSC_08765
OG0000207	XENTR04496, XENTR02974	APOSC_21181, APOSC_21969, APOSC_12332
OG0000208	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993	APOSC_02963, APOSC_28634
OG0000210	XENTR12375	APOSC_18166
OG0000210	XENTR19252	APOSC_26680
OG0000210	XENTR04415	APOSC_11707
OG0000211	XENTR02626	APOSC_20059
OG0000211	XENTR00605	APOSC_15302
OG0000211	XENTR15376, XENTR01456	APOSC_11394, APOSC_11393
OG0000213	XENTR03518, XENTR08248	APOSC_18387, APOSC_22248, APOSC_22247, APOSC_10650, APOSC_10652, APOSC_10651, APOSC_06097, APOSC_15882, APOSC_03404, APOSC_28099, APOSC_28098, APOSC_08591, APOSC_26757, APOSC_20178, APOSC_20179, APOSC_05362, APOSC_09345, APOSC_20753
OG0000215	XENTR01627, XENTR06477	APOSC_21728, APOSC_28864, APOSC_28443, APOSC_20327, APOSC_20078, APOSC_21643, APOSC_28418, APOSC_16074, APOSC_04161, APOSC_17247
OG0000215	XENTR04188	APOSC_22144
OG0000218	XENTR06015	APOSC_07899
OG0000219	XENTR04422, XENTR04421	APOSC_16619
OG0000220	XENTR07581	APOSC_23437
OG0000220	XENTR15742	APOSC_13363, APOSC_13606, APOSC_11773
OG0000221	XENTR04171, XENTR10605, XENTR06942	APOSC_16263
OG0000221	XENTR03108, XENTR08434, XENTR08435	APOSC_14357, APOSC_14358, APOSC_14359
OG0000221	XENTR10392, XENTR01755, XENTR16885	APOSC_15397
OG0000222	XENTR18094, XENTR09636, XENTR09635	APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111
OG0000223	XENTR15744, XENTR02504, XENTR10692	APOSC_16511, APOSC_16512
OG0000225	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844	APOSC_17424, APOSC_17423, APOSC_28152, APOSC_13403, APOSC_16327, APOSC_12109
OG0000227	XENTR13632	APOSC_28503
OG0000227	XENTR15725, XENTR05302, XENTR05301	APOSC_12980
OG0000227	XENTR00522, XENTR04987	APOSC_05191, APOSC_01281, APOSC_13947
OG0000228	XENTR07707, XENTR15692	APOSC_19530, APOSC_19529
OG0000229	XENTR07694	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651, APOSC_15293, APOSC_09519, APOSC_02374
OG0000230	XENTR08030, XENTR08029	APOSC_01215, APOSC_01213
OG0000231	XENTR12600, XENTR00418, XENTR03456, XENTR16995	APOSC_23746
OG0000231	XENTR00474, XENTR12545	APOSC_06034
OG0000233	XENTR14531	APOSC_03772
OG0000234	XENTR08092, XENTR06076, XENTR18346	APOSC_09141, APOSC_09142
OG0000235	XENTR08759	APOSC_14007, APOSC_05733, APOSC_17704, APOSC_05734, APOSC_09538
OG0000236	XENTR04703	APOSC_18403
OG0000236	XENTR08003	APOSC_01863, APOSC_01862
OG0000238	XENTR01828	APOSC_11219
OG0000238	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205	APOSC_02443, APOSC_14952, APOSC_02534
OG0000239	XENTR02896, XENTR08392	APOSC_21234
OG0000239	XENTR09596	APOSC_24359, APOSC_24358
OG0000239	XENTR06920, XENTR03351	APOSC_04749, APOSC_04748, APOSC_04747
OG0000242	XENTR11501, XENTR00387, XENTR02580, XENTR18495, XENTR12685	APOSC_16970, APOSC_16971, APOSC_15793
OG0000242	XENTR19139, XENTR02853	APOSC_24338
OG0000244	XENTR01354	APOSC_19143
OG0000244	XENTR03738, XENTR10413, XENTR05888, XENTR02505, XENTR12546	APOSC_27515
OG0000245	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790	APOSC_24149, APOSC_20668
OG0000246	XENTR12561	APOSC_00635, APOSC_17922
OG0000248	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752	APOSC_15009
OG0000250	XENTR02680	APOSC_27451
OG0000250	XENTR13730	APOSC_09132
OG0000250	XENTR12693	APOSC_03832
OG0000250	XENTR18990	APOSC_25705
OG0000251	XENTR06246, XENTR18095	APOSC_14083
OG0000251	XENTR11476, XENTR03109	APOSC_07566
OG0000254	XENTR08982, XENTR19222	APOSC_22761
OG0000255	XENTR09255	APOSC_00435
OG0000255	XENTR12056	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899
OG0000256	XENTR18908	APOSC_10246
OG0000256	XENTR00544, XENTR12133, XENTR13229	APOSC_16681, APOSC_15086, APOSC_11495, APOSC_27505, APOSC_22638
OG0000257	XENTR07148, XENTR11248	APOSC_04351
OG0000257	XENTR03052, XENTR13887	APOSC_18481
OG0000258	XENTR04830, XENTR00764	APOSC_15815
OG0000258	XENTR12963, XENTR01640	APOSC_03499, APOSC_03498
OG0000260	XENTR02375, XENTR07041	APOSC_19872
OG0000261	XENTR16283, XENTR07075, XENTR02029	APOSC_10229, APOSC_19552, APOSC_25028, APOSC_10230, APOSC_27349, APOSC_25027, APOSC_25029, APOSC_25024, APOSC_25026
OG0000263	XENTR08076	APOSC_27502, APOSC_02979, APOSC_24093, APOSC_12168, APOSC_25671, APOSC_21095, APOSC_06394, APOSC_10812, APOSC_22715, APOSC_17374
OG0000265	XENTR16202, XENTR06790, XENTR04690	APOSC_09241
OG0000265	XENTR16783	APOSC_08586
OG0000268	XENTR08601, XENTR08600, XENTR12203	APOSC_11531
OG0000270	XENTR01639, XENTR12962	APOSC_03862
OG0000270	XENTR15949, XENTR01261	APOSC_07048
OG0000272	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876	APOSC_08495, APOSC_11181, APOSC_11180
OG0000273	XENTR05880	APOSC_08345
OG0000273	XENTR04558	APOSC_08532
OG0000275	XENTR12980, XENTR06678	APOSC_10305, APOSC_10306
OG0000275	XENTR08145, XENTR07453, XENTR01933	APOSC_01987
OG0000276	XENTR11774, XENTR09720	APOSC_24591
OG0000277	XENTR14696, XENTR01190	APOSC_02311
OG0000277	XENTR10121, XENTR08844, XENTR08749	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783
OG0000278	XENTR19229	APOSC_09086
OG0000278	XENTR11159	APOSC_24937
OG0000278	XENTR14066	APOSC_00087, APOSC_12407
OG0000278	XENTR09088	APOSC_09423
OG0000280	XENTR09398	APOSC_24776
OG0000281	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165	APOSC_24094
OG0000281	XENTR05001, XENTR04901	APOSC_26411
OG0000282	XENTR02925, XENTR13973	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306
OG0000282	XENTR08646	APOSC_02484
OG0000282	XENTR07444	APOSC_07889
OG0000284	XENTR07786, XENTR15522, XENTR13217	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455
OG0000284	XENTR04307	APOSC_24065, APOSC_13238, APOSC_13237
OG0000285	XENTR13132	APOSC_13024
OG0000288	XENTR03004, XENTR07811, XENTR01416, XENTR09626, XENTR07805	APOSC_09838
OG0000289	XENTR00324, XENTR04766	APOSC_06815
OG0000295	XENTR03072	APOSC_10930, APOSC_14533
OG0000295	XENTR01672	APOSC_02326, APOSC_22548, APOSC_17856
OG0000296	XENTR15309	APOSC_11176
OG0000296	XENTR04749, XENTR11549	APOSC_21501
OG0000296	XENTR00542, XENTR12575, XENTR17014, XENTR02673	APOSC_13456
OG0000296	XENTR06270, XENTR06080	APOSC_28118
OG0000297	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806	APOSC_04349, APOSC_07826
OG0000298	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556	APOSC_16292, APOSC_09629, APOSC_11330, APOSC_11980, APOSC_25367
OG0000299	XENTR12999, XENTR07989	APOSC_09122, APOSC_09123, APOSC_09121
OG0000300	XENTR05754	APOSC_25120, APOSC_00191
OG0000301	XENTR10255	APOSC_13026
OG0000301	XENTR04265, XENTR08731, XENTR05595	APOSC_09425
OG0000301	XENTR00731, XENTR05032	APOSC_18104
OG0000301	XENTR12661	APOSC_18115
OG0000302	XENTR16030	APOSC_23935
OG0000303	XENTR17264	APOSC_27489
OG0000305	XENTR15555	APOSC_10995
OG0000305	XENTR05359	APOSC_03005
OG0000305	XENTR04162, XENTR07218	APOSC_02552
OG0000306	XENTR13781, XENTR07294, XENTR01939, XENTR04873	APOSC_12440
OG0000307	XENTR01470	APOSC_15481, APOSC_02178, APOSC_15480
OG0000308	XENTR05341, XENTR03132	APOSC_12039
OG0000308	XENTR11467	APOSC_17328
OG0000308	XENTR06275	APOSC_02947
OG0000309	XENTR00767	APOSC_11709, APOSC_12572, APOSC_03120, APOSC_28024
OG0000312	XENTR10281, XENTR10282, XENTR04736, XENTR00030	APOSC_01999
OG0000312	XENTR12581	APOSC_07994, APOSC_07993
OG0000312	XENTR16372, XENTR10558	APOSC_18962
OG0000313	XENTR04895, XENTR02724	APOSC_29019
OG0000313	XENTR08592	APOSC_14496
OG0000313	XENTR05983, XENTR05982	APOSC_05787
OG0000314	XENTR09194, XENTR12236	APOSC_21537
OG0000314	XENTR04774, XENTR10527, XENTR11181	APOSC_18008
OG0000315	XENTR03674	APOSC_23860
OG0000315	XENTR04204, XENTR06293	APOSC_12783, APOSC_12784
OG0000315	XENTR02373	APOSC_19230
OG0000316	XENTR07574, XENTR05658	APOSC_09172
OG0000316	XENTR00550, XENTR11533	APOSC_03229
OG0000317	XENTR13934, XENTR13686, XENTR00225	APOSC_01628
OG0000319	XENTR04637	APOSC_19574
OG0000319	XENTR04638	APOSC_22174, APOSC_22173
OG0000319	XENTR08302	APOSC_02658
OG0000320	XENTR10555	APOSC_08545, APOSC_05429, APOSC_01585, APOSC_20685
OG0000321	XENTR04726	APOSC_16887
OG0000321	XENTR01810	APOSC_23475
OG0000321	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907	APOSC_12634
OG0000322	XENTR06441	APOSC_26374, APOSC_18256
OG0000323	XENTR18280	APOSC_01088
OG0000323	XENTR06278, XENTR08426	APOSC_27646
OG0000326	XENTR10133, XENTR03102, XENTR17122	APOSC_12910
OG0000326	XENTR16483	APOSC_26060
OG0000327	XENTR02532, XENTR02531, XENTR02535	APOSC_17692
OG0000328	XENTR04569, XENTR00477, XENTR13076, XENTR13140	APOSC_17161
OG0000329	XENTR05224, XENTR13205, XENTR13637, XENTR14193	APOSC_01657, APOSC_01654, APOSC_01655, APOSC_01656, APOSC_11373, APOSC_11372, APOSC_11371, APOSC_11374
OG0000330	XENTR13410, XENTR13411, XENTR13409, XENTR13412, XENTR03029, XENTR03030	APOSC_09464, APOSC_18277, APOSC_04346, APOSC_04864, APOSC_04865, APOSC_00566, APOSC_18859, APOSC_21248, APOSC_21249, APOSC_27386, APOSC_27387, APOSC_29151, APOSC_01953, APOSC_01952
OG0000333	XENTR16826	APOSC_28267
OG0000334	XENTR16957, XENTR16148, XENTR19078, XENTR14909, XENTR18372, XENTR15849, XENTR18441, XENTR14907, XENTR14908, XENTR18600, XENTR18272, XENTR16517, XENTR14905, XENTR16519, XENTR13463, XENTR13461, XENTR13464, XENTR15850	APOSC_21997, APOSC_22742, APOSC_12460, APOSC_12461, APOSC_17465, APOSC_17466, APOSC_15654, APOSC_06862, APOSC_16465, APOSC_00746, APOSC_25390, APOSC_25389, APOSC_00116, APOSC_14183, APOSC_26541, APOSC_09486, APOSC_09488, APOSC_18452, APOSC_09782
OG0000335	XENTR03289	APOSC_21388
OG0000338	XENTR03666, XENTR00810	APOSC_28658
OG0000338	XENTR00811, XENTR03279	APOSC_13614, APOSC_13615
OG0000338	XENTR12945	APOSC_13420, APOSC_13421
OG0000339	XENTR06902, XENTR11218	APOSC_26779, APOSC_02256, APOSC_24003, APOSC_07700, APOSC_07699, APOSC_25922, APOSC_18854, APOSC_05940
OG0000341	XENTR09328, XENTR07475, XENTR02979, XENTR12854	APOSC_14766, APOSC_14765
OG0000343	XENTR11384, XENTR11385, XENTR00663, XENTR09712	APOSC_28356, APOSC_10760, APOSC_10761, APOSC_10758, APOSC_10759, APOSC_28355, APOSC_28357
OG0000344	XENTR04022, XENTR04531, XENTR16339	APOSC_23247
OG0000345	XENTR04999, XENTR04907, XENTR12817	APOSC_14110, APOSC_14111
OG0000346	XENTR17511, XENTR00075, XENTR04734	APOSC_23310
OG0000349	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310	APOSC_06338, APOSC_23540, APOSC_12586
OG0000350	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105	APOSC_03927
OG0000350	XENTR05868	APOSC_18210
OG0000350	XENTR14747, XENTR16793	APOSC_20795
OG0000350	XENTR09038, XENTR12529	APOSC_22143
OG0000352	XENTR04727, XENTR11543, XENTR14779	APOSC_22930, APOSC_22928, APOSC_22929
OG0000352	XENTR11161	APOSC_00546
OG0000356	XENTR04143	APOSC_20619
OG0000356	XENTR07422	APOSC_23926, APOSC_05444, APOSC_09855, APOSC_01370
OG0000357	XENTR15991	APOSC_23713
OG0000357	XENTR11352, XENTR14897	APOSC_05413, APOSC_05414, APOSC_05412
OG0000357	XENTR15970, XENTR17586, XENTR08879, XENTR13168	APOSC_07835
OG0000358	XENTR09276	APOSC_15116, APOSC_15115, APOSC_13948, APOSC_04304, APOSC_18379
OG0000358	XENTR00396	APOSC_26854
OG0000358	XENTR16746	APOSC_04225
OG0000358	XENTR09348	APOSC_26230
OG0000359	XENTR05950, XENTR00976	APOSC_09932
OG0000359	XENTR15161, XENTR14895, XENTR06527	APOSC_27927
OG0000359	XENTR09262	APOSC_15516
OG0000360	XENTR08788	APOSC_15593
OG0000360	XENTR08830, XENTR08829, XENTR03303	APOSC_13633
OG0000360	XENTR18235	APOSC_13959
OG0000363	XENTR18877	APOSC_11763
OG0000363	XENTR17199, XENTR06334, XENTR17198	APOSC_10288
OG0000364	XENTR07477	APOSC_25470, APOSC_07012, APOSC_07011, APOSC_21706, APOSC_11625
OG0000365	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218	APOSC_16992, APOSC_16991
OG0000367	XENTR00773, XENTR02827	APOSC_08227
OG0000367	XENTR18872, XENTR04515, XENTR03632	APOSC_15610
OG0000371	XENTR11137	APOSC_01199
OG0000371	XENTR10750	APOSC_07491, APOSC_07490
OG0000372	XENTR06420	APOSC_25246
OG0000372	XENTR12969, XENTR16656	APOSC_15484
OG0000373	XENTR16184	APOSC_15950, APOSC_23382
OG0000373	XENTR11366	APOSC_21401
OG0000374	XENTR12206, XENTR03156, XENTR06198	APOSC_09620
OG0000374	XENTR10123, XENTR08845	APOSC_02117
OG0000374	XENTR06197, XENTR03155	APOSC_21959
OG0000378	XENTR12085, XENTR05893, XENTR15421, XENTR11577	APOSC_14762
OG0000378	XENTR06047, XENTR17806, XENTR08243	APOSC_16384, APOSC_16382, APOSC_16385
OG0000379	XENTR03681	APOSC_27665
OG0000379	XENTR09134	APOSC_01636
OG0000379	XENTR01840	APOSC_04656
OG0000379	XENTR07942	APOSC_28834
OG0000382	XENTR02893, XENTR02790, XENTR02892, XENTR02791	APOSC_18532
OG0000384	XENTR14248, XENTR04885	APOSC_20216, APOSC_20217
OG0000384	XENTR05374	APOSC_04744
OG0000385	XENTR08770, XENTR08013, XENTR01663, XENTR03165, XENTR03166, XENTR03167, XENTR08909	APOSC_23259
OG0000386	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193	APOSC_27825, APOSC_09743, APOSC_17169
OG0000389	XENTR13046, XENTR07562	APOSC_04151
OG0000391	XENTR10506	APOSC_18122
OG0000392	XENTR05822, XENTR00373	APOSC_15558, APOSC_15557, APOSC_15559, APOSC_15556, APOSC_15555
OG0000393	XENTR10938	APOSC_00406, APOSC_21190, APOSC_09454
OG0000393	XENTR02214	APOSC_01755, APOSC_03383
OG0000393	XENTR11795	APOSC_19188
OG0000395	XENTR11886, XENTR11885, XENTR17144, XENTR02622	APOSC_13839
OG0000396	XENTR16764, XENTR03943, XENTR04687, XENTR06166, XENTR04652, XENTR14709	APOSC_12357, APOSC_06483, APOSC_09534
OG0000397	XENTR18769	APOSC_08278
OG0000399	XENTR09009	APOSC_02547
OG0000399	XENTR16657	APOSC_12700
OG0000399	XENTR15857, XENTR05296, XENTR05870	APOSC_12371
OG0000400	XENTR01263	APOSC_28932, APOSC_28931
OG0000401	XENTR02930	APOSC_24755
OG0000402	XENTR02219, XENTR11951, XENTR13580	APOSC_11815
OG0000403	XENTR00670	APOSC_09281, APOSC_03957, APOSC_03958, APOSC_16595, APOSC_10365
OG0000404	XENTR04297, XENTR00047	APOSC_24054
OG0000404	XENTR15190	APOSC_12504
OG0000405	XENTR12151, XENTR12577, XENTR12578, XENTR04243	APOSC_22532, APOSC_22533
OG0000409	XENTR11158, XENTR01144, XENTR10742, XENTR10743, XENTR10741, XENTR10740, XENTR11148, XENTR11149, XENTR00253, XENTR00254, XENTR18187, XENTR18186	APOSC_01615
OG0000410	XENTR08231, XENTR08232, XENTR19019, XENTR18595, XENTR19175	APOSC_05274, APOSC_07951
OG0000411	XENTR12042, XENTR04225	APOSC_25940
OG0000411	XENTR06694	APOSC_01114
OG0000412	XENTR00072	APOSC_20667
OG0000412	XENTR04274	APOSC_01194, APOSC_01195
OG0000412	XENTR17107, XENTR15524	APOSC_14273
OG0000413	XENTR02384, XENTR00587, XENTR14291	APOSC_04045
OG0000413	XENTR06107, XENTR11920, XENTR09714	APOSC_03086
OG0000415	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894	APOSC_13371, APOSC_13682
OG0000416	XENTR17305, XENTR05440, XENTR12488, XENTR12486, XENTR12487, XENTR05445, XENTR05444, XENTR12485, XENTR05442, XENTR05443, XENTR16637	APOSC_21493, APOSC_24151, APOSC_10067
OG0000417	XENTR07465, XENTR03297, XENTR18273, XENTR04063, XENTR17923	APOSC_18258
OG0000417	XENTR11421, XENTR03702, XENTR15135	APOSC_20146
OG0000417	XENTR16506, XENTR01340	APOSC_27242
OG0000419	XENTR11508, XENTR02542, XENTR02541, XENTR16666, XENTR17941, XENTR16880	APOSC_08566, APOSC_11016
OG0000422	XENTR04080, XENTR07599	APOSC_02348
OG0000424	XENTR06704	APOSC_27699, APOSC_11109
OG0000425	XENTR12653, XENTR00617, XENTR02421	APOSC_28429
OG0000425	XENTR18784, XENTR10074	APOSC_26181
OG0000426	XENTR13177, XENTR13178	APOSC_23818
OG0000426	XENTR13136, XENTR11204, XENTR01857	APOSC_28032
OG0000427	XENTR16612	APOSC_26405
OG0000427	XENTR17783, XENTR06248	APOSC_12867, APOSC_10303, APOSC_10299, APOSC_10304, APOSC_10301
OG0000429	XENTR16139	APOSC_08336
OG0000429	XENTR13742	APOSC_22406, APOSC_25805
OG0000431	XENTR00991	APOSC_26482
OG0000431	XENTR05779	APOSC_21271
OG0000431	XENTR09022, XENTR09024, XENTR09055	APOSC_09355
OG0000432	XENTR10719	APOSC_25968
OG0000432	XENTR02842, XENTR07037	APOSC_02736
OG0000433	XENTR13728, XENTR07334	APOSC_27672, APOSC_27673
OG0000433	XENTR08150, XENTR16244	APOSC_25213, APOSC_25212
OG0000435	XENTR03847	APOSC_05189
OG0000435	XENTR10898, XENTR12043, XENTR06258, XENTR02452	APOSC_28530
OG0000436	XENTR17485, XENTR17484	APOSC_07601, APOSC_07603, APOSC_07602, APOSC_07600
OG0000437	XENTR10011	APOSC_04756
OG0000442	XENTR03078, XENTR07242, XENTR07241	APOSC_01037
OG0000442	XENTR17716, XENTR12755	APOSC_25495
OG0000442	XENTR00127, XENTR16680	APOSC_28475
OG0000443	XENTR16164, XENTR16165	APOSC_07972, APOSC_07971, APOSC_09047
OG0000443	XENTR08253	APOSC_23426
OG0000444	XENTR16001, XENTR05337	APOSC_27883, APOSC_27884, APOSC_27885
OG0000446	XENTR12284	APOSC_10181
OG0000446	XENTR09860	APOSC_05205
OG0000447	XENTR03570, XENTR16310, XENTR06964, XENTR06423	APOSC_18957, APOSC_18959, APOSC_00311, APOSC_00312, APOSC_18960, APOSC_18958
OG0000448	XENTR09535, XENTR16808, XENTR10820	APOSC_08163
OG0000450	XENTR14894, XENTR03676	APOSC_13051
OG0000451	XENTR11332, XENTR03120	APOSC_11795, APOSC_08454, APOSC_20308
OG0000454	XENTR15860	APOSC_04570
OG0000458	XENTR03626, XENTR03627, XENTR03628	APOSC_08979
OG0000458	XENTR03637, XENTR04639, XENTR17840	APOSC_16132, APOSC_16131
OG0000459	XENTR07204, XENTR12836, XENTR12837	APOSC_12864, APOSC_04080, APOSC_15599, APOSC_21819, APOSC_15729, APOSC_11025
OG0000460	XENTR16884	APOSC_12939
OG0000461	XENTR16800	APOSC_17795, APOSC_01522
OG0000463	XENTR15683, XENTR18055	APOSC_17973
OG0000463	XENTR05720, XENTR03129	APOSC_08846
OG0000464	XENTR11180, XENTR15189, XENTR12071	APOSC_04198
OG0000465	XENTR04514	APOSC_28989
OG0000465	XENTR12030	APOSC_11017
OG0000466	XENTR12080, XENTR12081	APOSC_23086, APOSC_05225, APOSC_02156, APOSC_02661
OG0000467	XENTR13171, XENTR04831, XENTR01243, XENTR00763	APOSC_08498
OG0000468	XENTR14149, XENTR14150, XENTR14148, XENTR14151	APOSC_15884, APOSC_04385, APOSC_04384, APOSC_23794
