Orthogroup	XENTR	SACKO_ok
OG0000131	XENTR10944	SACKO_07703, SACKO_07705
OG0000131	XENTR15258, XENTR16765, XENTR18163, XENTR17692, XENTR17693, XENTR17694, XENTR15254, XENTR03272	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765
OG0000132	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000132	XENTR04795	SACKO_26256, SACKO_00485
OG0000136	XENTR15528, XENTR11845	SACKO_00704
OG0000137	XENTR10738, XENTR07993, XENTR07994	SACKO_15706, SACKO_03335
OG0000137	XENTR11062, XENTR17418	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	XENTR10667	SACKO_08934, SACKO_08979, SACKO_08926
OG0000139	XENTR06324	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502
OG0000140	XENTR17095	SACKO_32492
OG0000141	XENTR03452, XENTR09008, XENTR08297, XENTR02739	SACKO_17562, SACKO_17573
OG0000141	XENTR13160	SACKO_11362, SACKO_23023
OG0000142	XENTR14526, XENTR15206, XENTR12932	SACKO_02155
OG0000147	XENTR03268, XENTR13018	SACKO_09609, SACKO_09597
OG0000147	XENTR02156, XENTR12287	SACKO_29987
OG0000147	XENTR01301, XENTR12003	SACKO_25321
OG0000147	XENTR00602	SACKO_18080
OG0000147	XENTR15311	SACKO_06120
OG0000148	XENTR10464, XENTR17112, XENTR02369, XENTR07951	SACKO_07198, SACKO_01163
OG0000148	XENTR11222, XENTR06966, XENTR07952, XENTR02368	SACKO_01164
OG0000149	XENTR03422, XENTR03423	SACKO_25876, SACKO_25874
OG0000149	XENTR01442, XENTR00579	SACKO_25452, SACKO_33731, SACKO_25477, SACKO_31812, SACKO_01160, SACKO_10629, SACKO_25873, SACKO_24272, SACKO_00593
OG0000149	XENTR04855	SACKO_01114
OG0000151	XENTR04929, XENTR06165, XENTR12078, XENTR11745	SACKO_19813
OG0000151	XENTR14804, XENTR06918, XENTR07090, XENTR00143, XENTR00142	SACKO_07713
OG0000151	XENTR06824, XENTR00446, XENTR00447	SACKO_18655
OG0000153	XENTR04393, XENTR14583, XENTR14584, XENTR14230	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021
OG0000154	XENTR11406, XENTR12586	SACKO_30029
OG0000155	XENTR03823	SACKO_31592
OG0000155	XENTR18176	SACKO_06509
OG0000157	XENTR09579, XENTR08086	SACKO_13943
OG0000158	XENTR17930, XENTR04115, XENTR04631	SACKO_08920
OG0000159	XENTR09320, XENTR09321	SACKO_05468
OG0000159	XENTR07751	SACKO_12615
OG0000160	XENTR02472	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189
OG0000160	XENTR00861, XENTR00862	SACKO_16994
OG0000162	XENTR19069	SACKO_12057
OG0000163	XENTR03897, XENTR06574	SACKO_28728, SACKO_28760
OG0000163	XENTR17419	SACKO_28733
OG0000163	XENTR10844, XENTR07114, XENTR03341	SACKO_18542
OG0000164	XENTR03117, XENTR11443, XENTR03405, XENTR11930	SACKO_15470
OG0000165	XENTR16873, XENTR11658, XENTR00720	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193
OG0000166	XENTR01839	SACKO_19780
OG0000166	XENTR14691, XENTR00874, XENTR00875, XENTR00043, XENTR01855	SACKO_18225
OG0000167	XENTR13141	SACKO_13975
OG0000168	XENTR11485, XENTR09871	SACKO_25971
OG0000168	XENTR11542, XENTR17377, XENTR00071, XENTR05864, XENTR04725	SACKO_01287
OG0000171	XENTR10513, XENTR07909	SACKO_17743
OG0000171	XENTR12901	SACKO_04473
OG0000171	XENTR11514	SACKO_30895, SACKO_18626
OG0000172	XENTR05272	SACKO_28037
OG0000172	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551	SACKO_08175
OG0000172	XENTR06583, XENTR15541	SACKO_19254, SACKO_18480, SACKO_05104
OG0000173	XENTR18567, XENTR18568	SACKO_13483
OG0000174	XENTR02208, XENTR05576	SACKO_28192, SACKO_28201
OG0000174	XENTR05232	SACKO_15819, SACKO_32551, SACKO_10689, SACKO_27263
OG0000175	XENTR08289, XENTR15844	SACKO_14233
OG0000175	XENTR04649	SACKO_20858
OG0000175	XENTR10033	SACKO_26661
OG0000179	XENTR01942	SACKO_06450, SACKO_05905
OG0000179	XENTR00560, XENTR12119	SACKO_15469
OG0000179	XENTR05649	SACKO_14493
OG0000179	XENTR05414, XENTR12627	SACKO_04822
OG0000180	XENTR01179	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450
OG0000180	XENTR00269	SACKO_21610
OG0000180	XENTR14458, XENTR09734, XENTR04382, XENTR05909	SACKO_03905
OG0000181	XENTR06217, XENTR12611, XENTR02755	SACKO_04152
OG0000181	XENTR06005	SACKO_07379
OG0000181	XENTR17190, XENTR17189, XENTR03816	SACKO_04775
OG0000181	XENTR09033, XENTR12669	SACKO_32918
OG0000182	XENTR14471	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885
OG0000183	XENTR02086, XENTR13524, XENTR16217	SACKO_02174
OG0000183	XENTR02643	SACKO_26873
OG0000184	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929	SACKO_18335, SACKO_17629
OG0000185	XENTR09757, XENTR04609	SACKO_00274
OG0000185	XENTR12734	SACKO_28410
OG0000188	XENTR09997, XENTR04456	SACKO_09766, SACKO_05116
OG0000190	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829	SACKO_14522, SACKO_00368, SACKO_00373
OG0000192	XENTR01061	SACKO_01682
OG0000192	XENTR03994, XENTR04308	SACKO_22597
OG0000192	XENTR16408	SACKO_19499
OG0000192	XENTR01771	SACKO_31547
OG0000193	XENTR02648	SACKO_23908
OG0000193	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116	SACKO_25908
OG0000194	XENTR14824, XENTR18660, XENTR00280, XENTR10034	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	XENTR11322, XENTR09909, XENTR17326	SACKO_19025
OG0000195	XENTR19159	SACKO_28209
OG0000197	XENTR05307, XENTR15908	SACKO_22226, SACKO_22224, SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156
OG0000197	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201	SACKO_26257
OG0000200	XENTR00101, XENTR00252	SACKO_32070
OG0000201	XENTR16600, XENTR16601, XENTR04781	SACKO_33320
OG0000201	XENTR04564	SACKO_08895
OG0000201	XENTR12187, XENTR00868	SACKO_29729
OG0000202	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556	SACKO_30211
OG0000203	XENTR04908	SACKO_10536
OG0000203	XENTR08192, XENTR07634	SACKO_33009
OG0000203	XENTR09015, XENTR08065	SACKO_21607
OG0000204	XENTR04113, XENTR02352	SACKO_19755
OG0000205	XENTR12959, XENTR05519	SACKO_11367
OG0000205	XENTR16886, XENTR01752, XENTR14923	SACKO_07102, SACKO_12864
OG0000205	XENTR18445, XENTR10749, XENTR03131	SACKO_32641, SACKO_26211, SACKO_12929
OG0000207	XENTR04496, XENTR02974	SACKO_30239
OG0000208	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788, SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740
OG0000210	XENTR12375	SACKO_25704
OG0000210	XENTR19252	SACKO_27026, SACKO_03879, SACKO_25701
OG0000210	XENTR04415	SACKO_06920
OG0000211	XENTR02626	SACKO_32655
OG0000211	XENTR00605	SACKO_20445
OG0000211	XENTR03419	SACKO_09187
OG0000211	XENTR12567, XENTR17201, XENTR17202	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705
OG0000211	XENTR15376, XENTR01456	SACKO_16984
OG0000213	XENTR03518, XENTR08248	SACKO_28195, SACKO_19628, SACKO_18218, SACKO_25054, SACKO_11573, SACKO_11555, SACKO_11569, SACKO_11583, SACKO_13186, SACKO_33242, SACKO_18177, SACKO_33230, SACKO_23621, SACKO_27705, SACKO_27723, SACKO_29988, SACKO_04534, SACKO_27699, SACKO_02934, SACKO_02927, SACKO_14305, SACKO_02939, SACKO_24389, SACKO_04536, SACKO_31159, SACKO_10249, SACKO_02493, SACKO_33958, SACKO_00738
OG0000214	XENTR12264	SACKO_11568, SACKO_06163, SACKO_03687, SACKO_14646, SACKO_24154, SACKO_24062, SACKO_02510, SACKO_20363, SACKO_33189, SACKO_27672, SACKO_33262, SACKO_32285, SACKO_23049, SACKO_22492, SACKO_19778, SACKO_23372, SACKO_21326, SACKO_29334, SACKO_22384
OG0000215	XENTR01627, XENTR06477	SACKO_24652, SACKO_16614
OG0000216	XENTR15525	SACKO_27452
OG0000218	XENTR06015	SACKO_13048, SACKO_18813, SACKO_18841, SACKO_19249, SACKO_01440, SACKO_08052, SACKO_01447, SACKO_01430
OG0000220	XENTR07581	SACKO_05945
OG0000221	XENTR04171, XENTR10605, XENTR06942	SACKO_07311, SACKO_32418
OG0000221	XENTR03108, XENTR08434, XENTR08435	SACKO_20289
OG0000221	XENTR10392, XENTR01755, XENTR16885	SACKO_15443
OG0000223	XENTR15744, XENTR02504, XENTR10692	SACKO_07484
OG0000225	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	XENTR11864	SACKO_21639, SACKO_00395
OG0000227	XENTR12301, XENTR12302	SACKO_16510
OG0000227	XENTR13632	SACKO_14267
OG0000227	XENTR15725, XENTR05302, XENTR05301	SACKO_16493
OG0000227	XENTR00522, XENTR04987	SACKO_24661
OG0000228	XENTR07707, XENTR15692	SACKO_33161
OG0000229	XENTR07694	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261
OG0000230	XENTR08030, XENTR08029	SACKO_24726
OG0000230	XENTR08028, XENTR03529, XENTR06314	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815
OG0000231	XENTR12600, XENTR00418, XENTR03456, XENTR16995	SACKO_17320
OG0000231	XENTR00474, XENTR12545	SACKO_33888
OG0000233	XENTR14531	SACKO_18656, SACKO_18643
OG0000234	XENTR08092, XENTR06076, XENTR18346	SACKO_21028
OG0000234	XENTR00774, XENTR10873	SACKO_01549
OG0000235	XENTR11258, XENTR03491, XENTR04363, XENTR04213, XENTR04161	SACKO_07025
OG0000235	XENTR08759	SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026
OG0000236	XENTR04703	SACKO_00233
OG0000236	XENTR08003	SACKO_31312
OG0000238	XENTR01828	SACKO_14320, SACKO_28194
OG0000238	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205	SACKO_11714, SACKO_19006
OG0000238	XENTR15099, XENTR08204	SACKO_28313
OG0000239	XENTR02896, XENTR08392	SACKO_23050
OG0000239	XENTR09596	SACKO_03853
OG0000239	XENTR06920, XENTR03351	SACKO_23070
OG0000240	XENTR00848, XENTR00849	SACKO_18260, SACKO_18199
OG0000242	XENTR11501	SACKO_11564
OG0000242	XENTR00387, XENTR02580, XENTR18495, XENTR12685	SACKO_24398, SACKO_19170, SACKO_19165
OG0000242	XENTR19139, XENTR02853	SACKO_31437
OG0000244	XENTR03738, XENTR10413, XENTR05888, XENTR02505, XENTR12546	SACKO_25569, SACKO_21049
OG0000245	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790	SACKO_20346, SACKO_20359, SACKO_20349
OG0000246	XENTR05669	SACKO_32904
OG0000246	XENTR12561	SACKO_07496, SACKO_26312, SACKO_07493
OG0000248	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752	SACKO_05978
OG0000250	XENTR02681	SACKO_18012, SACKO_18008, SACKO_18019
OG0000250	XENTR13730	SACKO_06222
OG0000250	XENTR12693	SACKO_19847
OG0000250	XENTR18990	SACKO_08487
OG0000251	XENTR06246, XENTR18095	SACKO_16959
OG0000251	XENTR09634	SACKO_31103
OG0000251	XENTR11476, XENTR03109	SACKO_18952
OG0000255	XENTR09255	SACKO_00039
OG0000255	XENTR12056	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247
OG0000256	XENTR18908	SACKO_19804
OG0000256	XENTR00544, XENTR12133, XENTR13229	SACKO_31234, SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084
OG0000257	XENTR03052, XENTR13887	SACKO_15321
OG0000258	XENTR04830, XENTR00764	SACKO_10833
OG0000258	XENTR12963, XENTR01640	SACKO_32411
OG0000259	XENTR03104, XENTR03103, XENTR17832, XENTR16812, XENTR10177, XENTR18181	SACKO_22682, SACKO_26999, SACKO_00545, SACKO_00544
OG0000260	XENTR02375, XENTR07041	SACKO_23657
OG0000260	XENTR02010	SACKO_18171
OG0000261	XENTR16283, XENTR07075, XENTR02029	SACKO_30848
OG0000263	XENTR08076	SACKO_11637
OG0000265	XENTR16202, XENTR06790, XENTR04690	SACKO_17354
OG0000265	XENTR16783	SACKO_17458, SACKO_06245
OG0000266	XENTR15324	SACKO_28001
OG0000268	XENTR08601, XENTR08600, XENTR12203	SACKO_20817, SACKO_19604
OG0000270	XENTR01639, XENTR12962	SACKO_22265
OG0000270	XENTR15949, XENTR01261	SACKO_10346
OG0000272	XENTR16722	SACKO_29715
OG0000272	XENTR12139, XENTR00222, XENTR10866	SACKO_18346
OG0000273	XENTR05880	SACKO_25860, SACKO_18590
OG0000273	XENTR04558	SACKO_00732
OG0000275	XENTR12980, XENTR06678	SACKO_11935
OG0000275	XENTR08145, XENTR07453, XENTR01933	SACKO_21462
OG0000276	XENTR11774, XENTR09720	SACKO_00244
OG0000277	XENTR14696, XENTR01190	SACKO_10207
OG0000277	XENTR10121, XENTR08844, XENTR08749	SACKO_13321
OG0000278	XENTR19229	SACKO_15807
OG0000278	XENTR11159	SACKO_13664
OG0000278	XENTR14066	SACKO_06388
OG0000278	XENTR09088	SACKO_11366
OG0000278	XENTR12427	SACKO_13514
OG0000280	XENTR05041, XENTR11441, XENTR03406, XENTR03118	SACKO_05086
OG0000280	XENTR09398	SACKO_21917
OG0000280	XENTR05286	SACKO_08611
OG0000281	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165	SACKO_15665, SACKO_15682
OG0000281	XENTR05001, XENTR04901	SACKO_28155
OG0000282	XENTR02925, XENTR13973	SACKO_12850, SACKO_12863
OG0000282	XENTR08646	SACKO_07792
OG0000282	XENTR07444	SACKO_07779
OG0000282	XENTR13582	SACKO_07698
OG0000284	XENTR07786, XENTR15522, XENTR13217	SACKO_27406, SACKO_27401
OG0000284	XENTR04307	SACKO_05744, SACKO_27435
OG0000286	XENTR17252, XENTR17250, XENTR17251	SACKO_20288, SACKO_17631
OG0000286	XENTR14882, XENTR03100	SACKO_18102, SACKO_24666
OG0000286	XENTR16087	SACKO_14873, SACKO_28861, SACKO_28860, SACKO_14870
OG0000286	XENTR08614, XENTR08615, XENTR17051	SACKO_01458
OG0000288	XENTR03004	SACKO_00022
OG0000288	XENTR09626, XENTR07805	SACKO_00017
OG0000289	XENTR00324, XENTR04766	SACKO_25627
OG0000290	XENTR04155	SACKO_22064
OG0000295	XENTR01672	SACKO_29580, SACKO_29578, SACKO_28240, SACKO_29581
OG0000296	XENTR15309	SACKO_20594
OG0000296	XENTR04749, XENTR11549	SACKO_03886
OG0000296	XENTR17014, XENTR02673	SACKO_01856
OG0000296	XENTR06270, XENTR06080	SACKO_13390
OG0000297	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806	SACKO_25277
OG0000299	XENTR10892, XENTR10893, XENTR02454	SACKO_16759
OG0000300	XENTR05754	SACKO_12404
OG0000300	XENTR05964, XENTR06113	SACKO_30124
OG0000301	XENTR10255	SACKO_16617, SACKO_29682
OG0000301	XENTR04265, XENTR08731, XENTR05595	SACKO_06456, SACKO_17860
OG0000301	XENTR00731, XENTR05032	SACKO_00105
OG0000301	XENTR12661	SACKO_17869
OG0000302	XENTR16030	SACKO_14674
OG0000303	XENTR17264	SACKO_32886, SACKO_27038, SACKO_10765
OG0000305	XENTR04162, XENTR07218	SACKO_13147, SACKO_15287
OG0000307	XENTR13525, XENTR02085	SACKO_02179
OG0000307	XENTR01470	SACKO_13262, SACKO_06407
OG0000308	XENTR05341, XENTR03132	SACKO_05538, SACKO_27953
OG0000308	XENTR06275	SACKO_28262
OG0000309	XENTR00767	SACKO_02717
OG0000309	XENTR18236, XENTR00768	SACKO_01715
OG0000310	XENTR02307, XENTR02306	SACKO_33497
OG0000312	XENTR10281, XENTR10282, XENTR04736, XENTR00030	SACKO_12716
OG0000312	XENTR12581	SACKO_29942
OG0000312	XENTR16372, XENTR10558	SACKO_09512
OG0000313	XENTR04895, XENTR02724	SACKO_25102
OG0000313	XENTR08592	SACKO_12413
OG0000313	XENTR05983, XENTR05982	SACKO_03803
OG0000314	XENTR09194, XENTR12236	SACKO_20267
OG0000315	XENTR03674	SACKO_21990
OG0000315	XENTR04204, XENTR06293	SACKO_05539
OG0000315	XENTR02373	SACKO_02387
OG0000316	XENTR07574, XENTR05658	SACKO_21373
OG0000316	XENTR00550, XENTR11533	SACKO_22473
OG0000317	XENTR13934, XENTR13686, XENTR00225	SACKO_13987
OG0000319	XENTR04638	SACKO_08516, SACKO_11140, SACKO_31044, SACKO_30308, SACKO_04054, SACKO_08909, SACKO_21180, SACKO_31045, SACKO_31043
OG0000319	XENTR08302	SACKO_32883
OG0000321	XENTR04726	SACKO_18163
OG0000321	XENTR01810	SACKO_06201
OG0000321	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907	SACKO_25342
OG0000322	XENTR06441	SACKO_25809
OG0000323	XENTR18280	SACKO_31194
OG0000323	XENTR06278, XENTR08426	SACKO_18533
OG0000325	XENTR07161	SACKO_20591, SACKO_15633
OG0000325	XENTR03133, XENTR12265	SACKO_02602
OG0000326	XENTR10133, XENTR03102, XENTR17122	SACKO_09487
OG0000326	XENTR16483	SACKO_00052, SACKO_00067, SACKO_08423, SACKO_24590
OG0000329	XENTR05224, XENTR13205, XENTR13637, XENTR14193	SACKO_22665, SACKO_26706
OG0000331	XENTR05673, XENTR00936, XENTR09785, XENTR03900	SACKO_00783, SACKO_00534
OG0000332	XENTR14310, XENTR07549	SACKO_14215
OG0000333	XENTR16826	SACKO_00584
OG0000333	XENTR07996	SACKO_15818, SACKO_04636, SACKO_18597
OG0000337	XENTR07409	SACKO_02361
OG0000338	XENTR03666, XENTR00810	SACKO_20111
OG0000338	XENTR00811, XENTR03279	SACKO_31237
OG0000338	XENTR12945	SACKO_13513
OG0000339	XENTR06902, XENTR11218	SACKO_04937, SACKO_04891
OG0000341	XENTR09328, XENTR07475, XENTR02979, XENTR12854	SACKO_34065
OG0000343	XENTR11384, XENTR11385, XENTR00663, XENTR09712	SACKO_01767
OG0000344	XENTR04022, XENTR04531, XENTR16339	SACKO_24527
OG0000344	XENTR03764, XENTR07830	SACKO_16635, SACKO_16639, SACKO_02039, SACKO_11488, SACKO_11480, SACKO_11492, SACKO_11497, SACKO_16581
OG0000345	XENTR04999, XENTR04907, XENTR12817	SACKO_19848
OG0000346	XENTR17511, XENTR00075, XENTR04734	SACKO_27501
OG0000349	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310	SACKO_02869
OG0000350	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105	SACKO_31750
OG0000350	XENTR05868	SACKO_29686
OG0000350	XENTR14747, XENTR16793	SACKO_31584
OG0000350	XENTR09038, XENTR12529	SACKO_31595
OG0000352	XENTR04727, XENTR11543, XENTR14779	SACKO_34178
OG0000352	XENTR11161	SACKO_00810
OG0000352	XENTR18553	SACKO_22008, SACKO_07999
OG0000353	XENTR02225, XENTR09301, XENTR04872	SACKO_06444
OG0000356	XENTR04143	SACKO_08290, SACKO_08335, SACKO_08330
OG0000356	XENTR07422	SACKO_19855, SACKO_00337
OG0000357	XENTR10312, XENTR11352, XENTR14897	SACKO_02742
OG0000357	XENTR15970, XENTR17586, XENTR08879, XENTR13168	SACKO_14095
OG0000358	XENTR09276	SACKO_01547
OG0000358	XENTR00396	SACKO_13758
OG0000358	XENTR16746	SACKO_22456
OG0000358	XENTR09348	SACKO_27158, SACKO_05158
OG0000359	XENTR05950, XENTR00976	SACKO_17662
OG0000359	XENTR15161, XENTR14895, XENTR06527	SACKO_33693, SACKO_21762, SACKO_26778
OG0000359	XENTR09262	SACKO_21197
OG0000360	XENTR08788	SACKO_27760
OG0000360	XENTR08830, XENTR08829, XENTR03303	SACKO_01907
OG0000360	XENTR18235	SACKO_11056
OG0000363	XENTR17199, XENTR06334, XENTR17198	SACKO_20204
OG0000364	XENTR07477	SACKO_08428, SACKO_08491
OG0000365	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218	SACKO_00527
OG0000367	XENTR00773, XENTR02827	SACKO_26443
OG0000367	XENTR18872, XENTR04515, XENTR03632	SACKO_11424
OG0000371	XENTR11137	SACKO_19490, SACKO_27434
OG0000371	XENTR10750	SACKO_00209
OG0000372	XENTR05569, XENTR05568	SACKO_07164
OG0000372	XENTR06420	SACKO_01910
OG0000372	XENTR12969, XENTR16656	SACKO_24569, SACKO_24546
OG0000373	XENTR10296	SACKO_05445
OG0000373	XENTR11366	SACKO_09368
OG0000374	XENTR12206, XENTR03156, XENTR06198	SACKO_03090
OG0000374	XENTR10123, XENTR08845	SACKO_31860
OG0000374	XENTR06197, XENTR03155	SACKO_03086
OG0000375	XENTR01003, XENTR07353, XENTR15338, XENTR09136	SACKO_30463
OG0000375	XENTR16323	SACKO_19877
OG0000378	XENTR12085, XENTR05893, XENTR15421, XENTR11577	SACKO_09446
OG0000378	XENTR06047, XENTR17806, XENTR08243	SACKO_10039
OG0000379	XENTR03681	SACKO_05446
OG0000379	XENTR09134	SACKO_01024
OG0000379	XENTR01840	SACKO_24470
OG0000379	XENTR07942	SACKO_23824
OG0000380	XENTR02493	SACKO_16398, SACKO_31681, SACKO_30689
OG0000382	XENTR17328, XENTR11128	SACKO_06165
OG0000382	XENTR02893, XENTR02790, XENTR02892, XENTR02791	SACKO_14094
OG0000384	XENTR14248, XENTR04885	SACKO_13737, SACKO_13722
OG0000384	XENTR05374	SACKO_27089
OG0000385	XENTR08770, XENTR08013, XENTR01663, XENTR03165, XENTR03166, XENTR03167, XENTR08909	SACKO_20574, SACKO_20579, SACKO_25649, SACKO_25651
OG0000386	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193	SACKO_11246, SACKO_30840, SACKO_05054, SACKO_30525, SACKO_06363, SACKO_06362, SACKO_06354, SACKO_06364, SACKO_06047
OG0000389	XENTR17132	SACKO_01916, SACKO_01929
OG0000389	XENTR13046, XENTR07562	SACKO_05192
OG0000391	XENTR10506	SACKO_03376
OG0000391	XENTR14186, XENTR05222, XENTR03395, XENTR13204	SACKO_21842
OG0000392	XENTR05821, XENTR05820, XENTR16898, XENTR05822, XENTR00373	SACKO_27590
OG0000393	XENTR10938	SACKO_24305
OG0000393	XENTR11795	SACKO_34206
OG0000395	XENTR11886, XENTR11885, XENTR17144, XENTR02622	SACKO_07419
OG0000396	XENTR08117	SACKO_11830
OG0000397	XENTR18769	SACKO_06461
OG0000399	XENTR09009	SACKO_31626
OG0000399	XENTR15857, XENTR05296, XENTR05870	SACKO_24326
OG0000400	XENTR01263	SACKO_04072
OG0000401	XENTR02930	SACKO_22556, SACKO_22554, SACKO_09922
OG0000402	XENTR02219, XENTR11951, XENTR13580	SACKO_12739
OG0000402	XENTR12413	SACKO_05257, SACKO_05263, SACKO_05292, SACKO_17632, SACKO_17651, SACKO_17642, SACKO_17652, SACKO_15505, SACKO_18949, SACKO_05251, SACKO_05260, SACKO_18973
OG0000403	XENTR00670, XENTR17855	SACKO_31259, SACKO_14239
OG0000404	XENTR04297, XENTR00047	SACKO_23210
OG0000404	XENTR15188	SACKO_32719
OG0000405	XENTR12151, XENTR12577, XENTR12578, XENTR04243	SACKO_03471
OG0000409	XENTR00253, XENTR00254, XENTR18187, XENTR18186	SACKO_31828
OG0000410	XENTR15236, XENTR08231, XENTR08232, XENTR19019, XENTR18595, XENTR19175	SACKO_33944
OG0000411	XENTR12042, XENTR04225	SACKO_05252
OG0000411	XENTR06694	SACKO_04974
OG0000412	XENTR00072	SACKO_28880, SACKO_04784
OG0000412	XENTR04274	SACKO_20586
OG0000412	XENTR17107, XENTR15524	SACKO_09277
OG0000413	XENTR02384, XENTR00587, XENTR14291	SACKO_11939
OG0000413	XENTR06107, XENTR11920, XENTR09714	SACKO_26133
OG0000415	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894	SACKO_15332, SACKO_04092, SACKO_26103, SACKO_11472
OG0000416	XENTR17305, XENTR05440, XENTR12488, XENTR12486, XENTR12487, XENTR05445, XENTR05444, XENTR12485, XENTR05442, XENTR05443, XENTR16637	SACKO_27496
OG0000418	XENTR15007	SACKO_06392
OG0000419	XENTR11508, XENTR02542, XENTR02541, XENTR16666, XENTR17941, XENTR16880	SACKO_13227
OG0000422	XENTR04080, XENTR07599	SACKO_01649, SACKO_01631
OG0000424	XENTR06704	SACKO_03765, SACKO_31497
