Orthogroup	XENTR	PFLAV
OG0000063	XENTR11311	TCONS_00047467.p1, TCONS_00031359.p1
OG0000063	XENTR04708	TCONS_00053925.p1
OG0000063	XENTR08048, XENTR02007	TCONS_00052796.p1, TCONS_00052765.p1
OG0000066	XENTR18882	TCONS_00048274.p1
OG0000067	XENTR13783, XENTR04874	TCONS_00008985.p1, TCONS_00028299.p1, TCONS_00053446.p1, TCONS_00053444.p1, TCONS_00053445.p1, TCONS_00053443.p1, TCONS_00053442.p1, TCONS_00053441.p1, TCONS_00053439.p1, TCONS_00036889.p1, TCONS_00038035.p1, TCONS_00037697.p1, TCONS_00003250.p1, TCONS_00011721.p1, TCONS_00011723.p1, TCONS_00004267.p1, TCONS_00004268.p1, TCONS_00004271.p1, TCONS_00002732.p1, TCONS_00004002.p1, TCONS_00045047.p1
OG0000068	XENTR06812, XENTR11294, XENTR01321, XENTR07981, XENTR06611	TCONS_00047952.p1, TCONS_00048468.p1
OG0000069	XENTR15529	TCONS_00047572.p1
OG0000069	XENTR16269	TCONS_00012030.p1
OG0000070	XENTR15503, XENTR11143, XENTR02048	TCONS_00000689.p1, TCONS_00000334.p1
OG0000070	XENTR00314, XENTR18775, XENTR18776, XENTR05723, XENTR09834	TCONS_00031380.p1, TCONS_00029635.p1, TCONS_00055641.p1, TCONS_00055643.p1, TCONS_00056821.p1, TCONS_00055627.p1, TCONS_00055629.p1, TCONS_00056814.p1, TCONS_00029418.p1, TCONS_00029631.p1, TCONS_00031379.p1, TCONS_00022431.p1, TCONS_00021513.p1, TCONS_00021512.p1
OG0000071	XENTR09995, XENTR01851, XENTR10875	TCONS_00008391.p1
OG0000072	XENTR15041, XENTR13953	TCONS_00042083.p1
OG0000072	XENTR03548, XENTR18546	TCONS_00044164.p1
OG0000072	XENTR01057	TCONS_00042452.p1, TCONS_00042470.p1
OG0000072	XENTR13152	TCONS_00030570.p1
OG0000074	XENTR10798, XENTR10797, XENTR11114	TCONS_00049689.p1
OG0000074	XENTR14396	TCONS_00042001.p1
OG0000074	XENTR07269, XENTR06689	TCONS_00036875.p1, TCONS_00026199.p1, TCONS_00026198.p1, TCONS_00031653.p1, TCONS_00031661.p1, TCONS_00031672.p1, TCONS_00031647.p1, TCONS_00036986.p1, TCONS_00006851.p1, TCONS_00034788.p1, TCONS_00049527.p1, TCONS_00049524.p1, TCONS_00049523.p1
OG0000075	XENTR02757, XENTR11353, XENTR12610	TCONS_00002725.p1
OG0000075	XENTR04178	TCONS_00003660.p1
OG0000075	XENTR06215	TCONS_00002727.p1
OG0000075	XENTR09250	TCONS_00050627.p1
OG0000075	XENTR14285, XENTR05936	TCONS_00021191.p1
OG0000075	XENTR04179, XENTR06216	TCONS_00002728.p1
OG0000075	XENTR01223, XENTR05975	TCONS_00048312.p1
OG0000075	XENTR10723	TCONS_00049564.p1
OG0000075	XENTR06816, XENTR17547, XENTR16124	TCONS_00049562.p1
OG0000075	XENTR05986, XENTR05987	TCONS_00049274.p1
OG0000077	XENTR06888, XENTR17790, XENTR02687	TCONS_00026489.p1
OG0000077	XENTR10451	TCONS_00053066.p1, TCONS_00053019.p1, TCONS_00025263.p1
OG0000077	XENTR01904, XENTR08754, XENTR13403	TCONS_00026413.p1
OG0000077	XENTR07875, XENTR00642	TCONS_00055904.p1
OG0000077	XENTR04757	TCONS_00057132.p1
OG0000078	XENTR05046, XENTR08333, XENTR08953, XENTR08952	TCONS_00016890.p1, TCONS_00018823.p1
OG0000078	XENTR19100	TCONS_00020319.p1
OG0000079	XENTR07112, XENTR07113, XENTR07163, XENTR03342, XENTR03648	TCONS_00032718.p1
OG0000079	XENTR08294, XENTR08293, XENTR03649	TCONS_00030942.p1
OG0000079	XENTR01194	TCONS_00006803.p1
OG0000079	XENTR15371	TCONS_00028091.p1
OG0000080	XENTR15502, XENTR19201, XENTR02957, XENTR17777, XENTR19137, XENTR07861, XENTR08066	TCONS_00015856.p1, TCONS_00044441.p1, TCONS_00047191.p1, TCONS_00012108.p1, TCONS_00044440.p1, TCONS_00006104.p1
OG0000081	XENTR18129, XENTR18128, XENTR18130, XENTR17315, XENTR17314, XENTR18127, XENTR17316, XENTR16305, XENTR17318, XENTR17317	TCONS_00053844.p1, TCONS_00053856.p1
OG0000082	XENTR16096	TCONS_00014773.p1, TCONS_00001034.p1
OG0000082	XENTR01624, XENTR01625	TCONS_00026781.p1
OG0000083	XENTR04370, XENTR12084, XENTR05647	TCONS_00042690.p1
OG0000084	XENTR14395, XENTR14216, XENTR02688	TCONS_00026379.p1
OG0000084	XENTR03539, XENTR09724	TCONS_00026843.p1, TCONS_00026055.p1
OG0000084	XENTR08804, XENTR16312, XENTR13487	TCONS_00025914.p1
OG0000084	XENTR05567, XENTR06450	TCONS_00030964.p1, TCONS_00030200.p1, TCONS_00030965.p1
OG0000085	XENTR01729, XENTR03138	TCONS_00018803.p1
OG0000085	XENTR15005	TCONS_00008648.p1
OG0000085	XENTR00809	TCONS_00005387.p1
OG0000085	XENTR12352, XENTR12351	TCONS_00001049.p1, TCONS_00047036.p1
OG0000086	XENTR14579	TCONS_00038495.p1, TCONS_00000703.p1, TCONS_00040345.p1, TCONS_00042121.p1, TCONS_00048032.p1
OG0000087	XENTR17246	TCONS_00021498.p1
OG0000087	XENTR13447, XENTR13446	TCONS_00010080.p1
OG0000087	XENTR06736	TCONS_00019230.p1
OG0000087	XENTR07023	TCONS_00037101.p1
OG0000087	XENTR10385	TCONS_00002591.p1
OG0000087	XENTR06016	TCONS_00048296.p1
OG0000087	XENTR00988	TCONS_00012999.p1
OG0000088	XENTR13149, XENTR04460, XENTR16769, XENTR11326, XENTR09069, XENTR10979, XENTR05948, XENTR02110	TCONS_00033834.p1, TCONS_00033833.p1, TCONS_00033830.p1, TCONS_00013550.p1, TCONS_00014108.p1, TCONS_00014107.p1, TCONS_00040293.p1, TCONS_00014106.p1, TCONS_00014105.p1, TCONS_00044767.p1, TCONS_00039295.p1, TCONS_00040437.p1, TCONS_00039329.p1, TCONS_00039283.p1, TCONS_00040438.p1, TCONS_00040456.p1, TCONS_00039328.p1, TCONS_00039294.p1, TCONS_00039296.p1, TCONS_00039330.p1, TCONS_00054766.p1, TCONS_00006832.p1, TCONS_00031217.p1, TCONS_00042958.p1, TCONS_00054351.p1, TCONS_00003693.p1, TCONS_00018247.p1, TCONS_00044183.p1, TCONS_00044182.p1, TCONS_00014801.p1, TCONS_00020878.p1, TCONS_00021900.p2, TCONS_00021940.p1, TCONS_00013720.p1, TCONS_00019802.p1
OG0000089	XENTR04109	TCONS_00001898.p1, TCONS_00001897.p1, TCONS_00001895.p1, TCONS_00001894.p1, TCONS_00001900.p1, TCONS_00001893.p1, TCONS_00001891.p1, TCONS_00001115.p1, TCONS_00001118.p1, TCONS_00001440.p1, TCONS_00001899.p1, TCONS_00001902.p1, TCONS_00001421.p1, TCONS_00001437.p1, TCONS_00001424.p1, TCONS_00001422.p1, TCONS_00001439.p1, TCONS_00000308.p1, TCONS_00000885.p1, TCONS_00001430.p1, TCONS_00001436.p1, TCONS_00001432.p1, TCONS_00001418.p1, TCONS_00001913.p1, TCONS_00001909.p1
OG0000090	XENTR11768	TCONS_00015053.p1
OG0000090	XENTR06545	TCONS_00056910.p1, TCONS_00055752.p1, TCONS_00006837.p1, TCONS_00055753.p1
OG0000093	XENTR11592, XENTR02843, XENTR08380	TCONS_00042695.p1, TCONS_00034557.p1, TCONS_00034558.p1, TCONS_00028807.p1, TCONS_00028812.p1, TCONS_00028816.p1, TCONS_00010023.p1, TCONS_00028809.p1, TCONS_00028814.p1, TCONS_00028817.p1, TCONS_00036677.p1
OG0000094	XENTR10717, XENTR18065, XENTR15146	TCONS_00049669.p1
OG0000094	XENTR09915, XENTR14788, XENTR17591	TCONS_00014949.p1
OG0000095	XENTR00743, XENTR06595, XENTR15088, XENTR09902, XENTR09903, XENTR09904, XENTR09412, XENTR09411, XENTR09413, XENTR09426	TCONS_00011646.p1
OG0000096	XENTR02028, XENTR07076, XENTR03113	TCONS_00020855.p1
OG0000096	XENTR02339, XENTR11518	TCONS_00048858.p1
OG0000096	XENTR01880	TCONS_00020336.p1
OG0000096	XENTR18613	TCONS_00028921.p1
OG0000096	XENTR18353, XENTR11491, XENTR07413, XENTR11633	TCONS_00015544.p1
OG0000096	XENTR16018, XENTR14119	TCONS_00036087.p1
OG0000096	XENTR17893	TCONS_00056616.p1
OG0000097	XENTR04701, XENTR00449, XENTR04699, XENTR04698, XENTR04700	TCONS_00016316.p1
OG0000098	XENTR05433, XENTR18578, XENTR17176	TCONS_00020064.p1, TCONS_00018990.p1, TCONS_00019739.p1, TCONS_00019728.p1, TCONS_00019738.p1
OG0000098	XENTR13786, XENTR13233, XENTR09318, XENTR06987	TCONS_00029742.p1
OG0000099	XENTR05643, XENTR00672, XENTR05782, XENTR15897, XENTR15898	TCONS_00043496.p1
OG0000099	XENTR08245, XENTR06050, XENTR16324, XENTR11719, XENTR12540	TCONS_00001267.p1
OG0000099	XENTR08433	TCONS_00054197.p1, TCONS_00054198.p1, TCONS_00053109.p1
OG0000101	XENTR09885, XENTR05951	TCONS_00056808.p1, TCONS_00056811.p1, TCONS_00025663.p1, TCONS_00025661.p1, TCONS_00025662.p1, TCONS_00025660.p1, TCONS_00023914.p1, TCONS_00025841.p1, TCONS_00024449.p1
OG0000101	XENTR10544, XENTR10545	TCONS_00032606.p1
OG0000101	XENTR08772, XENTR05240, XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423, XENTR08771	TCONS_00057195.p1, TCONS_00017056.p1, TCONS_00055572.p1
OG0000102	XENTR10759, XENTR05530	TCONS_00005250.p1, TCONS_00011663.p1, TCONS_00011453.p1
OG0000102	XENTR17165, XENTR06155	TCONS_00014917.p1, TCONS_00014921.p1, TCONS_00014922.p1, TCONS_00014725.p1, TCONS_00014927.p1, TCONS_00014928.p1, TCONS_00014933.p1, TCONS_00014930.p1, TCONS_00042026.p1, TCONS_00042031.p1, TCONS_00003647.p1, TCONS_00014936.p1, TCONS_00026212.p1, TCONS_00024952.p1, TCONS_00024974.p1, TCONS_00042019.p1, TCONS_00043399.p1, TCONS_00042030.p1, TCONS_00053021.p1, TCONS_00015599.p1, TCONS_00015531.p1, TCONS_00016099.p1, TCONS_00051934.p1, TCONS_00016204.p1, TCONS_00016201.p1, TCONS_00016202.p1, TCONS_00016199.p1
OG0000103	XENTR12408, XENTR09108, XENTR09106, XENTR06370, XENTR18537, XENTR03858, XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406, XENTR01493	TCONS_00013856.p1
OG0000103	XENTR11203, XENTR09120, XENTR09119, XENTR01361, XENTR05614	TCONS_00012816.p1
OG0000104	XENTR05699, XENTR11871	TCONS_00034216.p1, TCONS_00033864.p1, TCONS_00034214.p1, TCONS_00034215.p1
OG0000104	XENTR03188, XENTR10251	TCONS_00019578.p1
OG0000104	XENTR11872, XENTR05698	TCONS_00033865.p1
OG0000104	XENTR07142	TCONS_00034949.p1
OG0000104	XENTR02594, XENTR10789, XENTR16122	TCONS_00048577.p1
OG0000106	XENTR16525, XENTR07760, XENTR12554, XENTR12553, XENTR12551, XENTR12552, XENTR12555	TCONS_00007879.p1
OG0000106	XENTR07802	TCONS_00020664.p1
OG0000106	XENTR05910, XENTR12158, XENTR05297	TCONS_00005363.p1, TCONS_00005368.p1, TCONS_00005371.p1, TCONS_00006166.p1, TCONS_00006147.p1, TCONS_00006167.p1, TCONS_00005362.p1, TCONS_00028113.p1, TCONS_00028100.p1, TCONS_00004865.p1, TCONS_00004840.p1, TCONS_00005364.p1
OG0000108	XENTR06931, XENTR12385, XENTR06227	TCONS_00020692.p1, TCONS_00014258.p1
OG0000111	XENTR01487, XENTR04814, XENTR07587, XENTR06674, XENTR09084, XENTR13395, XENTR18141, XENTR04629, XENTR12868, XENTR04110, XENTR04628, XENTR18140	TCONS_00013097.p1, TCONS_00013688.p1
OG0000113	XENTR00307	TCONS_00027143.p1, TCONS_00027140.p1, TCONS_00027144.p1, TCONS_00027142.p1, TCONS_00027145.p1, TCONS_00054086.p1, TCONS_00054095.p1, TCONS_00052707.p1
OG0000114	XENTR08858, XENTR12456, XENTR00845, XENTR00844, XENTR00843, XENTR01175, XENTR08055	TCONS_00052106.p1, TCONS_00052119.p1, TCONS_00052126.p1, TCONS_00052128.p1, TCONS_00052122.p1, TCONS_00052108.p1, TCONS_00052127.p1, TCONS_00052120.p1, TCONS_00052107.p1, TCONS_00052118.p1, TCONS_00052105.p1, TCONS_00051213.p1, TCONS_00051211.p1
OG0000115	XENTR10985	TCONS_00008854.p1
OG0000116	XENTR15162	TCONS_00002625.p1, TCONS_00002621.p1, TCONS_00002632.p1, TCONS_00002641.p1, TCONS_00002633.p1, TCONS_00002636.p1, TCONS_00002639.p1, TCONS_00002634.p1, TCONS_00002628.p1, TCONS_00002637.p1, TCONS_00002638.p1, TCONS_00002543.p1, TCONS_00002622.p1, TCONS_00043231.p1, TCONS_00043230.p1, TCONS_00043228.p1, TCONS_00020815.p1, TCONS_00020818.p1
OG0000117	XENTR09867	TCONS_00034383.p1, TCONS_00000463.p1
OG0000119	XENTR05393, XENTR05242, XENTR06871	TCONS_00056170.p1
OG0000119	XENTR00115, XENTR07107, XENTR12433, XENTR15934, XENTR15933	TCONS_00056847.p1, TCONS_00056846.p1
OG0000119	XENTR01125, XENTR14071	TCONS_00055230.p1, TCONS_00055229.p1
OG0000121	XENTR04902, XENTR18080	TCONS_00030428.p1, TCONS_00031179.p1, TCONS_00030430.p1, TCONS_00030914.p1, TCONS_00003458.p1, TCONS_00030849.p1, TCONS_00030592.p1, TCONS_00007080.p1
OG0000121	XENTR08396, XENTR08397	TCONS_00016937.p1, TCONS_00017994.p2, TCONS_00002806.p1, TCONS_00002804.p1, TCONS_00004389.p1, TCONS_00002673.p1, TCONS_00002672.p1, TCONS_00003089.p1, TCONS_00003087.p1
OG0000122	XENTR06907, XENTR17281	TCONS_00002660.p1
OG0000123	XENTR09572, XENTR12457, XENTR17140	TCONS_00027685.p1
OG0000123	XENTR06889, XENTR13577	TCONS_00025956.p1
OG0000123	XENTR10906	TCONS_00021896.p1, TCONS_00020876.p1, TCONS_00027090.p1, TCONS_00026280.p1
OG0000124	XENTR05926	TCONS_00021851.p1, TCONS_00022661.p1, TCONS_00021848.p1, TCONS_00022673.p1
OG0000124	XENTR10247, XENTR00962, XENTR04813	TCONS_00012573.p1
OG0000124	XENTR09248, XENTR09249	TCONS_00052233.p1
OG0000124	XENTR12958, XENTR01638	TCONS_00051755.p1
OG0000124	XENTR13084, XENTR11997	TCONS_00010577.p1
OG0000125	XENTR14097, XENTR01739	TCONS_00003991.p1
OG0000125	XENTR01735, XENTR14091, XENTR08560	TCONS_00002941.p1, TCONS_00002946.p1, TCONS_00002944.p1
OG0000125	XENTR01738, XENTR14098	TCONS_00002702.p1
OG0000125	XENTR05425	TCONS_00036467.p1
OG0000126	XENTR02718, XENTR02062, XENTR09023	TCONS_00021629.p1
OG0000126	XENTR14632, XENTR03466	TCONS_00044227.p1
OG0000126	XENTR05061, XENTR11942, XENTR13975, XENTR08532	TCONS_00027983.p1
OG0000127	XENTR02720, XENTR03441, XENTR09025	TCONS_00021994.p1
OG0000127	XENTR10923, XENTR12718	TCONS_00021998.p1
OG0000127	XENTR18212	TCONS_00045275.p1
OG0000127	XENTR03639, XENTR18292, XENTR04635, XENTR04636, XENTR18893	TCONS_00045354.p1
OG0000127	XENTR01486, XENTR04784, XENTR07585	TCONS_00013871.p1
OG0000128	XENTR08486, XENTR08487	TCONS_00055259.p1, TCONS_00056435.p1, TCONS_00056437.p1, TCONS_00056436.p1, TCONS_00056434.p1, TCONS_00018413.p1, TCONS_00018401.p1, TCONS_00021199.p1, TCONS_00021200.p1, TCONS_00011486.p1
OG0000129	XENTR14286	TCONS_00006415.p1, TCONS_00006414.p1, TCONS_00005150.p1
OG0000129	XENTR13439, XENTR09476, XENTR13435, XENTR13438, XENTR13437, XENTR12648, XENTR00152, XENTR06673	TCONS_00010095.p1
OG0000129	XENTR14278, XENTR11921, XENTR18992, XENTR15519	TCONS_00021318.p1
OG0000130	XENTR04860	TCONS_00035871.p1, TCONS_00041245.p1
OG0000130	XENTR04495, XENTR07613, XENTR03572	TCONS_00005000.p1
OG0000130	XENTR09287, XENTR09286, XENTR18945, XENTR04945, XENTR12880, XENTR09655, XENTR07979	TCONS_00010243.p1, TCONS_00011632.p1
OG0000130	XENTR08843, XENTR10120	TCONS_00026286.p1, TCONS_00030125.p1
OG0000131	XENTR10944	TCONS_00017719.p1, TCONS_00017718.p1, TCONS_00018860.p1, TCONS_00000480.p1
OG0000131	XENTR15258, XENTR16765, XENTR18163, XENTR17692, XENTR17693, XENTR17694, XENTR15254, XENTR03272	TCONS_00044269.p1, TCONS_00044271.p1
OG0000132	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255	TCONS_00012352.p1, TCONS_00043358.p1
OG0000132	XENTR04795	TCONS_00012797.p1, TCONS_00012805.p1
OG0000137	XENTR10738, XENTR07993, XENTR07994	TCONS_00046377.p1, TCONS_00046380.p1, TCONS_00046378.p1
OG0000137	XENTR11062, XENTR17418	TCONS_00001295.p1, TCONS_00048914.p1, TCONS_00045334.p1, TCONS_00008615.p1, TCONS_00007898.p1, TCONS_00008611.p1, TCONS_00046391.p1, TCONS_00046390.p1
OG0000137	XENTR10667	TCONS_00000131.p1, TCONS_00023555.p1, TCONS_00023592.p1, TCONS_00023593.p1
OG0000141	XENTR03452, XENTR09008, XENTR08297, XENTR02739	TCONS_00036126.p1, TCONS_00037292.p1, TCONS_00036124.p1, TCONS_00036110.p1
OG0000141	XENTR13160	TCONS_00013964.p1, TCONS_00007967.p1
OG0000147	XENTR03268, XENTR13018	TCONS_00050037.p1
OG0000147	XENTR02156, XENTR12287	TCONS_00016785.p1
OG0000147	XENTR01301, XENTR12003	TCONS_00014779.p1
OG0000147	XENTR00602	TCONS_00002531.p1
OG0000147	XENTR15311	TCONS_00009521.p1
OG0000148	XENTR10464, XENTR17112, XENTR02369, XENTR07951	TCONS_00049717.p1
OG0000148	XENTR11222, XENTR06966, XENTR07952, XENTR02368	TCONS_00049713.p1
OG0000149	XENTR03422, XENTR03423	TCONS_00032530.p1
OG0000149	XENTR01442, XENTR00579	TCONS_00048601.p1, TCONS_00048599.p1, TCONS_00049265.p1, TCONS_00049267.p1, TCONS_00049292.p1, TCONS_00047468.p1, TCONS_00048654.p1, TCONS_00048603.p1, TCONS_00025254.p1, TCONS_00032533.p1, TCONS_00001855.p1, TCONS_00001516.p1
OG0000149	XENTR04855	TCONS_00029992.p1, TCONS_00029991.p1
OG0000151	XENTR04929, XENTR06165, XENTR12078, XENTR11745	TCONS_00016209.p1
OG0000151	XENTR14804, XENTR06918, XENTR07090, XENTR00143, XENTR00142	TCONS_00019282.p1
OG0000151	XENTR06824, XENTR00446, XENTR00447	TCONS_00015033.p1
OG0000153	XENTR04393, XENTR14583, XENTR14584, XENTR14230	TCONS_00025737.p1, TCONS_00013961.p1, TCONS_00013962.p1, TCONS_00004175.p1
OG0000154	XENTR11406, XENTR12586	TCONS_00001016.p1
OG0000155	XENTR18176	TCONS_00044986.p1
OG0000155	XENTR13673, XENTR05745, XENTR13672	TCONS_00044988.p1
OG0000157	XENTR09579, XENTR08086	TCONS_00032491.p1
OG0000158	XENTR17930, XENTR04115, XENTR04631	TCONS_00046407.p1
OG0000159	XENTR09320, XENTR09321	TCONS_00018160.p1, TCONS_00017948.p1
OG0000159	XENTR09386	TCONS_00001141.p1
OG0000159	XENTR07751	TCONS_00014999.p1
OG0000160	XENTR02472	TCONS_00030030.p1, TCONS_00030031.p1, TCONS_00030037.p1, TCONS_00030036.p1, TCONS_00018408.p1, TCONS_00018422.p1, TCONS_00018553.p1
OG0000160	XENTR00861, XENTR00862	TCONS_00029348.p1, TCONS_00004928.p1
OG0000162	XENTR19069	TCONS_00028170.p1
OG0000163	XENTR03897, XENTR06574	TCONS_00013883.p1, TCONS_00012644.p1
OG0000163	XENTR17419	TCONS_00013888.p1
OG0000163	XENTR10844, XENTR07114, XENTR03341	TCONS_00019995.p1, TCONS_00019992.p1
OG0000164	XENTR03117, XENTR11443, XENTR03405, XENTR11930	TCONS_00028348.p1
OG0000165	XENTR16873, XENTR11658, XENTR00720	TCONS_00043320.p1, TCONS_00043572.p1, TCONS_00034846.p1, TCONS_00042203.p1, TCONS_00042202.p1, TCONS_00042204.p1, TCONS_00043403.p1
OG0000166	XENTR01839	TCONS_00000300.p1
OG0000166	XENTR14691, XENTR00874, XENTR00875, XENTR00043, XENTR01855	TCONS_00004760.p1
OG0000167	XENTR13141	TCONS_00044971.p1
OG0000168	XENTR11485, XENTR09871	TCONS_00038071.p1, TCONS_00006904.p1, TCONS_00006931.p1, TCONS_00006681.p1, TCONS_00006709.p1, TCONS_00006708.p1
OG0000168	XENTR11542, XENTR17377, XENTR00071, XENTR05864, XENTR04725	TCONS_00053064.p1, TCONS_00053107.p1, TCONS_00054243.p1
OG0000171	XENTR12901	TCONS_00004994.p1
OG0000171	XENTR11514	TCONS_00003980.p1, TCONS_00003979.p1, TCONS_00003982.p1, TCONS_00003978.p1, TCONS_00003981.p1, TCONS_00003983.p1
OG0000171	XENTR09537, XENTR13400, XENTR13399	TCONS_00008416.p1
OG0000171	XENTR05662	TCONS_00030867.p1
OG0000172	XENTR05272	TCONS_00023066.p1, TCONS_00023061.p1, TCONS_00023098.p1, TCONS_00023099.p1, TCONS_00023063.p1, TCONS_00023102.p1, TCONS_00023065.p1, TCONS_00023100.p1, TCONS_00023068.p1, TCONS_00009964.p1, TCONS_00009965.p1, TCONS_00009961.p1, TCONS_00009963.p1
OG0000172	XENTR06583, XENTR15541	TCONS_00013069.p1, TCONS_00013072.p1, TCONS_00013073.p1, TCONS_00013070.p1, TCONS_00014221.p1, TCONS_00013074.p1, TCONS_00025615.p1, TCONS_00025613.p1, TCONS_00024033.p1, TCONS_00024038.p1, TCONS_00024032.p1, TCONS_00024039.p1, TCONS_00024041.p1, TCONS_00024027.p1, TCONS_00014614.p1, TCONS_00014615.p1, TCONS_00024026.p1, TCONS_00024025.p1, TCONS_00024040.p1, TCONS_00024030.p1, TCONS_00024029.p1
OG0000173	XENTR18567, XENTR18568	TCONS_00050114.p1
OG0000174	XENTR18562, XENTR12376	TCONS_00007700.p1
OG0000174	XENTR02208, XENTR05576	TCONS_00031729.p1, TCONS_00031730.p1, TCONS_00031733.p1, TCONS_00055107.p1
OG0000174	XENTR05232	TCONS_00049340.p1, TCONS_00055928.p1, TCONS_00007699.p1, TCONS_00009494.p1, TCONS_00020943.p1, TCONS_00057228.p1, TCONS_00057227.p1
OG0000175	XENTR08289, XENTR15844	TCONS_00017269.p1, TCONS_00017270.p1
OG0000175	XENTR04649	TCONS_00017185.p1
OG0000175	XENTR10033	TCONS_00013340.p1
OG0000179	XENTR01942	TCONS_00030795.p1
OG0000179	XENTR00560, XENTR12119	TCONS_00029363.p1
OG0000179	XENTR05649	TCONS_00043115.p1
OG0000179	XENTR05414, XENTR12627	TCONS_00019355.p1
OG0000180	XENTR01179	TCONS_00050792.p1, TCONS_00050492.p1, TCONS_00050491.p1, TCONS_00050793.p1
OG0000180	XENTR00269	TCONS_00039068.p1, TCONS_00051724.p1
OG0000181	XENTR06217, XENTR12611, XENTR02755	TCONS_00055710.p1
OG0000181	XENTR06005	TCONS_00049665.p1
OG0000181	XENTR17190, XENTR17189, XENTR03816	TCONS_00025678.p1
OG0000181	XENTR09033, XENTR12669	TCONS_00054994.p1
OG0000182	XENTR14471	TCONS_00042928.p1, TCONS_00006774.p1, TCONS_00020974.p1, TCONS_00053854.p1, TCONS_00053025.p1, TCONS_00021972.p1, TCONS_00056571.p1, TCONS_00056570.p1, TCONS_00014603.p1, TCONS_00005672.p1, TCONS_00054160.p1, TCONS_00047013.p1
OG0000183	XENTR02086, XENTR13524, XENTR16217	TCONS_00017266.p1
OG0000183	XENTR02643	TCONS_00040868.p1
OG0000184	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929	TCONS_00016263.p1, TCONS_00016258.p1, TCONS_00016260.p1, TCONS_00016230.p1, TCONS_00016234.p1, TCONS_00016229.p1, TCONS_00016266.p1, TCONS_00040794.p1, TCONS_00016262.p1
OG0000185	XENTR06208, XENTR17890	TCONS_00056723.p1
OG0000185	XENTR09757, XENTR04609	TCONS_00008087.p1
OG0000185	XENTR12734	TCONS_00017446.p1
OG0000186	XENTR03039	TCONS_00009840.p1
OG0000188	XENTR00085	TCONS_00048215.p1, TCONS_00022624.p1
OG0000188	XENTR08613	TCONS_00013555.p1
OG0000188	XENTR02204, XENTR07576, XENTR05663	TCONS_00031463.p1
OG0000188	XENTR09997, XENTR04456	TCONS_00013556.p1, TCONS_00012513.p1, TCONS_00022870.p1
OG0000190	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829	TCONS_00042939.p1, TCONS_00041583.p1, TCONS_00013486.p1
OG0000192	XENTR03994, XENTR04308	TCONS_00053851.p1, TCONS_00052839.p1
OG0000192	XENTR16408	TCONS_00016580.p1
OG0000192	XENTR01771	TCONS_00014353.p1
OG0000193	XENTR02648	TCONS_00009428.p1
OG0000193	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116	TCONS_00053376.p1, TCONS_00054353.p1, TCONS_00041560.p1
OG0000194	XENTR14824, XENTR18660, XENTR00280, XENTR10034	TCONS_00021113.p1, TCONS_00021115.p1, TCONS_00021112.p1, TCONS_00021105.p1, TCONS_00022746.p1, TCONS_00054475.p1, TCONS_00054473.p1, TCONS_00054478.p1, TCONS_00054479.p1, TCONS_00022202.p1
OG0000195	XENTR11322, XENTR09909, XENTR17326	TCONS_00022853.p1
OG0000195	XENTR19159	TCONS_00051714.p1
OG0000197	XENTR05307, XENTR15908	TCONS_00010170.p1, TCONS_00011564.p1, TCONS_00010172.p1, TCONS_00011623.p1, TCONS_00010171.p1, TCONS_00008007.p1
OG0000197	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201	TCONS_00028133.p1
OG0000200	XENTR00101, XENTR00252	TCONS_00021598.p1
OG0000201	XENTR16600, XENTR16601, XENTR04781	TCONS_00014165.p1
OG0000201	XENTR04564	TCONS_00006002.p1
OG0000201	XENTR12187, XENTR00868	TCONS_00006848.p1
OG0000202	XENTR06926, XENTR12390, XENTR08208	TCONS_00056826.p1
OG0000203	XENTR04908	TCONS_00031374.p1
OG0000203	XENTR08192, XENTR07634	TCONS_00018009.p1
OG0000203	XENTR09015, XENTR08065	TCONS_00051437.p1
OG0000204	XENTR04113, XENTR02352	TCONS_00038184.p1
OG0000205	XENTR12959, XENTR05519	TCONS_00011551.p1
OG0000205	XENTR16886, XENTR01752, XENTR14923	TCONS_00002780.p1, TCONS_00057261.p1
OG0000205	XENTR18445, XENTR10749, XENTR03131	TCONS_00034971.p1, TCONS_00013738.p1, TCONS_00057258.p1
OG0000206	XENTR10880	TCONS_00028561.p1, TCONS_00028562.p1, TCONS_00028563.p1
OG0000207	XENTR04496, XENTR02974	TCONS_00008213.p1
