Orthogroup	XENTR	MOUSE
OG0000056	XENTR00422	MOUSE31837, MOUSE31834, MOUSE31833, MOUSE31831, MOUSE31832, MOUSE31836, MOUSE31835, MOUSE31827, MOUSE31830, MOUSE31838
OG0000056	XENTR06505	MOUSE48807, MOUSE48808, MOUSE48805, MOUSE48806, MOUSE48802, MOUSE48804
OG0000056	XENTR06516, XENTR06514, XENTR06515, XENTR06513	MOUSE18387, MOUSE18505
OG0000056	XENTR00781	MOUSE37995, MOUSE37994
OG0000057	XENTR04236	MOUSE10186, MOUSE10187, MOUSE10188
OG0000057	XENTR01413, XENTR01414	MOUSE44717, MOUSE44718
OG0000057	XENTR03679	MOUSE55281, MOUSE55280
OG0000058	XENTR09300	MOUSE29478, MOUSE35031, MOUSE53977, MOUSE17481
OG0000058	XENTR11839	MOUSE21857, MOUSE21254
OG0000058	XENTR16220	MOUSE40446, MOUSE40445, MOUSE06405, MOUSE16601, MOUSE38610
OG0000058	XENTR16040	MOUSE49898
OG0000058	XENTR02416	MOUSE27373
OG0000058	XENTR06707	MOUSE40443, MOUSE20899
OG0000058	XENTR13842	MOUSE06401
OG0000058	XENTR00121	MOUSE38608
OG0000059	XENTR11924	MOUSE55069
OG0000059	XENTR13190	MOUSE29771, MOUSE29770, MOUSE29769
OG0000059	XENTR09381	MOUSE52259, MOUSE52258
OG0000059	XENTR06961	MOUSE50099, MOUSE50101
OG0000059	XENTR16370	MOUSE29617
OG0000059	XENTR15475	MOUSE45371, MOUSE45374
OG0000060	XENTR09513	MOUSE52080, MOUSE52079
OG0000060	XENTR11489	MOUSE44147, MOUSE44148
OG0000060	XENTR04114	MOUSE44454, MOUSE44455
OG0000060	XENTR08957	MOUSE01901, MOUSE01902
OG0000061	XENTR00116	MOUSE26618
OG0000061	XENTR05367	MOUSE38907, MOUSE38906
OG0000061	XENTR09403	MOUSE22377, MOUSE22378
OG0000061	XENTR06949, XENTR06950, XENTR12872	MOUSE53042
OG0000061	XENTR09801	MOUSE06425
OG0000061	XENTR02075	MOUSE42762
OG0000061	XENTR17074	MOUSE17361
OG0000061	XENTR09112	MOUSE03955, MOUSE03956
OG0000061	XENTR16336	MOUSE53307
OG0000061	XENTR06851	MOUSE39884, MOUSE39883
OG0000061	XENTR10614	MOUSE39889, MOUSE39886, MOUSE39890, MOUSE39885, MOUSE39887, MOUSE39892, MOUSE39891
OG0000061	XENTR06288	MOUSE08504, MOUSE08505
OG0000061	XENTR10609	MOUSE39874, MOUSE39873, MOUSE39878, MOUSE39876, MOUSE39877
OG0000061	XENTR10747	MOUSE05785
OG0000062	XENTR06154	MOUSE25941
OG0000062	XENTR13824	MOUSE18495
OG0000062	XENTR13820	MOUSE18493
OG0000062	XENTR15531	MOUSE17649
OG0000062	XENTR11355, XENTR11358	MOUSE41585, MOUSE41584, MOUSE41295, MOUSE41296, MOUSE41297, MOUSE41294
OG0000062	XENTR11354, XENTR16052, XENTR16051, XENTR19033, XENTR17596, XENTR16050	MOUSE41586
OG0000062	XENTR09512	MOUSE52081
OG0000063	XENTR10234	MOUSE18432, MOUSE18433, MOUSE18434
OG0000063	XENTR04709	MOUSE32920, MOUSE32923, MOUSE32924, MOUSE32922, MOUSE32921, MOUSE32925, MOUSE32927, MOUSE32926, MOUSE32919
OG0000063	XENTR00319	MOUSE18436, MOUSE18437, MOUSE33694, MOUSE33695, MOUSE33696
OG0000063	XENTR11311	MOUSE10885, MOUSE10881
OG0000063	XENTR04708	MOUSE33697
OG0000063	XENTR08048	MOUSE27866, MOUSE27867
OG0000063	XENTR02007	MOUSE46812, MOUSE46810, MOUSE46811, MOUSE46809
OG0000065	XENTR16407	MOUSE25323, MOUSE25321, MOUSE25322
OG0000065	XENTR13484	MOUSE50148
OG0000065	XENTR05900	MOUSE32171
OG0000066	XENTR18882	MOUSE53763
OG0000067	XENTR14086	MOUSE10267
OG0000067	XENTR13783	MOUSE19580
OG0000067	XENTR04874	MOUSE31455
OG0000068	XENTR00752	MOUSE39314
OG0000068	XENTR17205	MOUSE54372
OG0000068	XENTR10995	MOUSE40674
OG0000068	XENTR11373	MOUSE24850, MOUSE24849
OG0000068	XENTR06812	MOUSE54270
OG0000068	XENTR11294	MOUSE52919, MOUSE52920, MOUSE52921
OG0000068	XENTR01321	MOUSE14430
OG0000068	XENTR07981	MOUSE41087, MOUSE41088
OG0000068	XENTR06611	MOUSE02009
OG0000069	XENTR15529	MOUSE30824
OG0000069	XENTR18834	MOUSE30828
OG0000069	XENTR16269	MOUSE24595, MOUSE06171
OG0000070	XENTR15503	MOUSE00175, MOUSE00176, MOUSE00177, MOUSE00178
OG0000070	XENTR11143	MOUSE55320
OG0000070	XENTR02048	MOUSE54102
OG0000070	XENTR04776	MOUSE14076
OG0000070	XENTR13746	MOUSE06197
OG0000070	XENTR15542	MOUSE19892
OG0000070	XENTR05723, XENTR09834	MOUSE01400, MOUSE01399
OG0000071	XENTR09995, XENTR01851, XENTR10875	MOUSE27775, MOUSE27776, MOUSE27777
OG0000072	XENTR15041	MOUSE48101, MOUSE48102, MOUSE48100
OG0000072	XENTR13953	MOUSE50200, MOUSE50201
OG0000072	XENTR03548	MOUSE30088
OG0000072	XENTR18546	MOUSE45691
OG0000072	XENTR01057	MOUSE29660
OG0000072	XENTR13152	MOUSE00771, MOUSE00773, MOUSE00770, MOUSE00774, MOUSE00772
OG0000073	XENTR03608, XENTR03610, XENTR03611, XENTR03612	MOUSE18061, MOUSE18060, MOUSE18059, MOUSE18051, MOUSE18052
OG0000073	XENTR03006	MOUSE28629
OG0000073	XENTR09344	MOUSE21657, MOUSE21656
OG0000073	XENTR05966, XENTR05967	MOUSE49709, MOUSE49708
OG0000073	XENTR09343	MOUSE21655
OG0000073	XENTR13665	MOUSE02165, MOUSE02168, MOUSE02164, MOUSE02163
OG0000074	XENTR10798, XENTR10797	MOUSE01754
OG0000074	XENTR14396	MOUSE27442, MOUSE27441
OG0000074	XENTR07269	MOUSE43699
OG0000074	XENTR06689	MOUSE19006
OG0000075	XENTR02757, XENTR11353	MOUSE05779
OG0000075	XENTR12610	MOUSE03707
OG0000075	XENTR06215	MOUSE14633
OG0000075	XENTR09250	MOUSE34423
OG0000075	XENTR14285	MOUSE45151
OG0000075	XENTR04179	MOUSE22547
OG0000075	XENTR06216	MOUSE14629, MOUSE14632, MOUSE14631, MOUSE14630
OG0000075	XENTR01223	MOUSE31075
OG0000075	XENTR05975	MOUSE39073
OG0000075	XENTR10723	MOUSE41200, MOUSE41199, MOUSE41201
OG0000075	XENTR17547	MOUSE14370, MOUSE14371, MOUSE14372
OG0000075	XENTR16124	MOUSE40742
OG0000075	XENTR05986, XENTR05987	MOUSE39111, MOUSE39110, MOUSE39108, MOUSE39109
OG0000077	XENTR06888	MOUSE27949
OG0000077	XENTR17790	MOUSE03243, MOUSE03242
OG0000077	XENTR02687	MOUSE12725, MOUSE12726, MOUSE12727
OG0000077	XENTR10451	MOUSE51200
OG0000077	XENTR01904	MOUSE27778, MOUSE27779
OG0000077	XENTR13403	MOUSE35957
OG0000077	XENTR07875	MOUSE52108
OG0000077	XENTR00642	MOUSE16118
OG0000077	XENTR04757	MOUSE10502
OG0000077	XENTR13588	MOUSE20922, MOUSE20923, MOUSE20925, MOUSE20926, MOUSE20924
OG0000078	XENTR16140	MOUSE35673, MOUSE35672
OG0000078	XENTR05046	MOUSE48544
OG0000078	XENTR08333	MOUSE27283, MOUSE27282
OG0000078	XENTR08953, XENTR08952	MOUSE01884
OG0000079	XENTR07112, XENTR07113	MOUSE14895, MOUSE14896
OG0000079	XENTR07163	MOUSE10310, MOUSE49621, MOUSE16489, MOUSE26500, MOUSE26499, MOUSE26501
OG0000079	XENTR03342	MOUSE39785, MOUSE39788, MOUSE39787, MOUSE39786
OG0000079	XENTR03648	MOUSE09603
OG0000079	XENTR08294	MOUSE36920, MOUSE36921, MOUSE36917, MOUSE36919, MOUSE36918, MOUSE36916, MOUSE36922
OG0000079	XENTR08293	MOUSE36928, MOUSE36927
OG0000079	XENTR03649	MOUSE03421, MOUSE03420, MOUSE03419
OG0000079	XENTR01194	MOUSE37480, MOUSE37479
OG0000079	XENTR15371	MOUSE01454, MOUSE01456, MOUSE01455
OG0000081	XENTR18129, XENTR18128, XENTR18130, XENTR17315, XENTR17314, XENTR18127, XENTR17316	MOUSE21429, MOUSE21428, MOUSE21430
OG0000081	XENTR05089	MOUSE19801
OG0000081	XENTR04318	MOUSE48363
OG0000081	XENTR10285	MOUSE51878, MOUSE51877
OG0000081	XENTR00627	MOUSE15491, MOUSE15490
OG0000082	XENTR16096	MOUSE25920
OG0000082	XENTR01624, XENTR01625	MOUSE19184
OG0000082	XENTR10144, XENTR10158, XENTR12929	MOUSE17697, MOUSE17696, MOUSE17699
OG0000082	XENTR11654	MOUSE07392
OG0000082	XENTR10095	MOUSE50877, MOUSE50878
OG0000083	XENTR04370	MOUSE38865, MOUSE38864, MOUSE38866
OG0000083	XENTR05647	MOUSE30042
OG0000084	XENTR14395, XENTR14216, XENTR02688	MOUSE21451
OG0000084	XENTR03539	MOUSE30075, MOUSE30074
OG0000084	XENTR08804, XENTR16312, XENTR13487	MOUSE50161, MOUSE50162
OG0000084	XENTR05567	MOUSE31596
OG0000084	XENTR06450	MOUSE40356
OG0000085	XENTR01729	MOUSE53183, MOUSE53182, MOUSE53184
OG0000085	XENTR03138	MOUSE26268, MOUSE26267
OG0000085	XENTR04052	MOUSE04941
OG0000085	XENTR12507	MOUSE37558, MOUSE37557
OG0000085	XENTR15005	MOUSE50493, MOUSE50494, MOUSE50492
OG0000085	XENTR14407	MOUSE54746, MOUSE54748, MOUSE54747
OG0000085	XENTR15163	MOUSE30928
OG0000085	XENTR04222	MOUSE52166
OG0000085	XENTR00809	MOUSE15351
OG0000085	XENTR12508	MOUSE37560
OG0000085	XENTR04053	MOUSE04944, MOUSE04943
OG0000085	XENTR12352, XENTR12351	MOUSE16592, MOUSE16590
OG0000087	XENTR17246	MOUSE04044, MOUSE04045
OG0000087	XENTR13447, XENTR13446	MOUSE24629, MOUSE24631
OG0000087	XENTR07023	MOUSE11362
OG0000087	XENTR10385	MOUSE22119, MOUSE22054, MOUSE22052
OG0000087	XENTR06016	MOUSE11213
OG0000087	XENTR00988	MOUSE46080, MOUSE46081
OG0000087	XENTR18799	MOUSE46082
OG0000088	XENTR13149	MOUSE00763, MOUSE00764
OG0000088	XENTR04460	MOUSE27097
OG0000088	XENTR11326	MOUSE52249
OG0000088	XENTR09069	MOUSE53735
OG0000088	XENTR10979, XENTR05948	MOUSE49610
OG0000088	XENTR02110	MOUSE49528, MOUSE49529, MOUSE49530
OG0000089	XENTR04109	MOUSE00168, MOUSE00169
OG0000090	XENTR11768	MOUSE17971, MOUSE17970, MOUSE17967
OG0000090	XENTR06545	MOUSE32571
OG0000091	XENTR08624	MOUSE19668, MOUSE19669
OG0000093	XENTR11592	MOUSE16619
OG0000093	XENTR02843	MOUSE35368, MOUSE35369
OG0000093	XENTR08380	MOUSE52764, MOUSE52765
OG0000094	XENTR15752	MOUSE23651, MOUSE23649, MOUSE23648, MOUSE23650
OG0000094	XENTR10717	MOUSE41184, MOUSE41176, MOUSE41185, MOUSE41182, MOUSE41183, MOUSE41181, MOUSE41180, MOUSE41175, MOUSE41178, MOUSE41172, MOUSE41173, MOUSE41174, MOUSE41170, MOUSE41171, MOUSE41187, MOUSE41186, MOUSE41188, MOUSE41189, MOUSE41169, MOUSE41179, MOUSE41177
OG0000094	XENTR18065	MOUSE53507, MOUSE53505, MOUSE11261
OG0000094	XENTR18157	MOUSE53509, MOUSE53510
OG0000094	XENTR09915	MOUSE23861, MOUSE23862, MOUSE23863
OG0000094	XENTR14788	MOUSE48851, MOUSE48849, MOUSE48850
OG0000095	XENTR00743	MOUSE39288, MOUSE39290, MOUSE39289, MOUSE39291
OG0000095	XENTR06595	MOUSE21580
OG0000095	XENTR15088	MOUSE12896
OG0000095	XENTR09902, XENTR09903	MOUSE29409
OG0000095	XENTR09904	MOUSE29410
OG0000096	XENTR02028	MOUSE54033
OG0000096	XENTR07076	MOUSE13094
OG0000096	XENTR03113	MOUSE29900
OG0000096	XENTR02339	MOUSE31085, MOUSE31087
OG0000096	XENTR06220	MOUSE14640
OG0000096	XENTR01880	MOUSE35516
OG0000096	XENTR18613	MOUSE19103, MOUSE30286, MOUSE30282
OG0000096	XENTR18353	MOUSE41983
OG0000096	XENTR07413	MOUSE30995, MOUSE30992
OG0000096	XENTR11633	MOUSE47007
OG0000096	XENTR16018	MOUSE45925
OG0000096	XENTR14119	MOUSE44088
OG0000096	XENTR17893	MOUSE52337
OG0000097	XENTR04701, XENTR00449, XENTR04699, XENTR04698	MOUSE31754, MOUSE31753, MOUSE31748, MOUSE31746, MOUSE31745, MOUSE31749, MOUSE31752, MOUSE31750, MOUSE31751
OG0000097	XENTR04700	MOUSE31744
OG0000098	XENTR05433	MOUSE44178, MOUSE44180
OG0000098	XENTR17176	MOUSE01240
OG0000098	XENTR13786	MOUSE20701
OG0000098	XENTR13233	MOUSE27744, MOUSE27743
OG0000098	XENTR09318	MOUSE44546, MOUSE44536, MOUSE44538, MOUSE44535, MOUSE44533
OG0000098	XENTR06987	MOUSE20728, MOUSE20727, MOUSE20726, MOUSE20725
OG0000099	XENTR05643	MOUSE30052, MOUSE30050, MOUSE30051
OG0000099	XENTR00672	MOUSE53947, MOUSE53948, MOUSE53946
OG0000099	XENTR05782	MOUSE50039, MOUSE50041, MOUSE50040
OG0000099	XENTR15897, XENTR15898	MOUSE03601, MOUSE03600, MOUSE03599
OG0000099	XENTR08245	MOUSE43058
OG0000099	XENTR06050	MOUSE50899
OG0000099	XENTR16324	MOUSE00626, MOUSE00624, MOUSE00623
OG0000099	XENTR11719	MOUSE33922
OG0000099	XENTR12540	MOUSE16210, MOUSE16209, MOUSE16208, MOUSE16204, MOUSE16205, MOUSE16206, MOUSE16207
OG0000101	XENTR09885	MOUSE49370
OG0000101	XENTR05951	MOUSE49670
OG0000101	XENTR10544	MOUSE15611, MOUSE15612
OG0000101	XENTR05240	MOUSE02574, MOUSE02575, MOUSE02573, MOUSE02572
OG0000101	XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423	MOUSE02456, MOUSE02446, MOUSE02447, MOUSE02449, MOUSE02452, MOUSE02454, MOUSE02453, MOUSE02455, MOUSE02457
OG0000101	XENTR08771	MOUSE26355
OG0000102	XENTR10759	MOUSE08156, MOUSE08155
OG0000102	XENTR05530	MOUSE24799, MOUSE24798
OG0000102	XENTR17165	MOUSE25337, MOUSE25336
OG0000102	XENTR06155	MOUSE25939
OG0000103	XENTR09108, XENTR09106	MOUSE03946, MOUSE03948, MOUSE03949, MOUSE03945
OG0000103	XENTR06370, XENTR18537, XENTR03858	MOUSE03951
OG0000103	XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406	MOUSE12336, MOUSE12340
OG0000103	XENTR01493	MOUSE15975, MOUSE28384
OG0000103	XENTR09120	MOUSE03980, MOUSE03977, MOUSE03979
OG0000103	XENTR01361	MOUSE15157
OG0000103	XENTR05614	MOUSE14014
OG0000104	XENTR05699	MOUSE50572, MOUSE50573
OG0000104	XENTR11871	MOUSE16444, MOUSE16442, MOUSE16443, MOUSE16439, MOUSE16441, MOUSE16438, MOUSE16437, MOUSE16440, MOUSE16436
OG0000104	XENTR03188	MOUSE06976, MOUSE06975, MOUSE06978, MOUSE06980, MOUSE06979, MOUSE06981, MOUSE06983, MOUSE06982
OG0000104	XENTR10251	MOUSE05643, MOUSE05641, MOUSE05642
OG0000104	XENTR11872	MOUSE16445, MOUSE16446
OG0000104	XENTR05698	MOUSE50574, MOUSE50575, MOUSE50576
OG0000104	XENTR07142	MOUSE16174
OG0000104	XENTR02594	MOUSE23464, MOUSE23465, MOUSE23463
OG0000104	XENTR10789	MOUSE01968, MOUSE01967
OG0000104	XENTR16122	MOUSE53764
OG0000104	XENTR04181	MOUSE22551, MOUSE22550
OG0000106	XENTR16525	MOUSE49277, MOUSE49278
OG0000106	XENTR07760	MOUSE55330
OG0000106	XENTR12554	MOUSE29352
OG0000106	XENTR12553	MOUSE29353, MOUSE29354
OG0000106	XENTR12551	MOUSE29357
OG0000106	XENTR12552	MOUSE29355
OG0000106	XENTR07802	MOUSE32021
OG0000106	XENTR00833	MOUSE15287
OG0000106	XENTR04047, XENTR14694	MOUSE04920, MOUSE04918
OG0000106	XENTR12158	MOUSE30798, MOUSE30797
OG0000106	XENTR05297	MOUSE51789, MOUSE51787, MOUSE51788
OG0000107	XENTR19238	MOUSE08837
OG0000107	XENTR19248	MOUSE08933
OG0000108	XENTR03238	MOUSE15530, MOUSE15531
OG0000108	XENTR11663, XENTR11664	MOUSE12588
OG0000108	XENTR06039	MOUSE50934, MOUSE50931, MOUSE50935, MOUSE50932
OG0000108	XENTR06931	MOUSE05737
OG0000108	XENTR12385	MOUSE25036
OG0000108	XENTR06227	MOUSE14651
OG0000110	XENTR04384	MOUSE38813
OG0000110	XENTR09458	MOUSE04691
OG0000111	XENTR01487	MOUSE17075
OG0000111	XENTR04814	MOUSE14044
OG0000111	XENTR07587	MOUSE06017, MOUSE06016
OG0000111	XENTR06674	MOUSE07126
OG0000111	XENTR09084	MOUSE28116
OG0000111	XENTR13395	MOUSE53772
OG0000111	XENTR18141	MOUSE29257, MOUSE29259, MOUSE29254
OG0000111	XENTR04629	MOUSE21512
OG0000111	XENTR12868	MOUSE34168
OG0000111	XENTR04110	MOUSE00043, MOUSE00042, MOUSE00044, MOUSE00053, MOUSE00055, MOUSE00045, MOUSE00060, MOUSE00058, MOUSE00059, MOUSE00062, MOUSE00054, MOUSE00065, MOUSE00066, MOUSE00064, MOUSE00057, MOUSE00051, MOUSE00050, MOUSE00049, MOUSE00063, MOUSE00056, MOUSE00061, MOUSE00052
OG0000111	XENTR04628	MOUSE21513
OG0000113	XENTR00307	MOUSE33596, MOUSE33595
OG0000113	XENTR14045, XENTR14048, XENTR14046, XENTR14044, XENTR14047, XENTR14049	MOUSE08570, MOUSE08575, MOUSE08576, MOUSE22353, MOUSE22352, MOUSE08561, MOUSE08562, MOUSE08559, MOUSE08567, MOUSE08563, MOUSE08565, MOUSE08573, MOUSE08574, MOUSE08572, MOUSE08568, MOUSE08571
OG0000113	XENTR14052	MOUSE39395
OG0000113	XENTR14043	MOUSE08578, MOUSE08577, MOUSE39332, MOUSE39333, MOUSE39335, MOUSE39331, MOUSE39329
OG0000114	XENTR15267	MOUSE41333
OG0000114	XENTR18851	MOUSE33746
OG0000114	XENTR00272	MOUSE04130, MOUSE04131, MOUSE04134, MOUSE29454, MOUSE29455
OG0000114	XENTR12456	MOUSE36090, MOUSE36092, MOUSE36094, MOUSE36095, MOUSE36093, MOUSE36096, MOUSE36091
OG0000114	XENTR08055	MOUSE34889, MOUSE34888
OG0000115	XENTR10985	MOUSE49659, MOUSE49660
OG0000116	XENTR15162	MOUSE30922
OG0000116	XENTR12530	MOUSE27994
OG0000117	XENTR11526	MOUSE20794, MOUSE20790
OG0000117	XENTR09867	MOUSE27159, MOUSE27158
OG0000119	XENTR05393	MOUSE26432, MOUSE26431, MOUSE26430
OG0000119	XENTR05242	MOUSE02581, MOUSE02580
OG0000119	XENTR06871	MOUSE05168, MOUSE05166, MOUSE05165, MOUSE05167
OG0000119	XENTR00115	MOUSE26597, MOUSE26599
OG0000119	XENTR07107	MOUSE14908
OG0000119	XENTR12433	MOUSE25018, MOUSE25019
OG0000119	XENTR15934, XENTR15933	MOUSE05713
OG0000119	XENTR01125	MOUSE26569
OG0000119	XENTR14071	MOUSE53192, MOUSE53193, MOUSE53194
OG0000120	XENTR17173	MOUSE32832
OG0000120	XENTR14772	MOUSE43386, MOUSE43387
OG0000120	XENTR05369	MOUSE38908, MOUSE38909
OG0000121	XENTR04902	MOUSE48188, MOUSE48187
OG0000121	XENTR18080	MOUSE21383
OG0000121	XENTR04864	MOUSE31533
OG0000121	XENTR08396	MOUSE22218, MOUSE22217
OG0000122	XENTR06907	MOUSE05693
OG0000122	XENTR17281	MOUSE35483, MOUSE35485, MOUSE35486, MOUSE22654
OG0000122	XENTR14715	MOUSE36694, MOUSE36691, MOUSE36690, MOUSE36692
OG0000122	XENTR01730	MOUSE10935, MOUSE10930, MOUSE10934, MOUSE10936, MOUSE10937, MOUSE10939, MOUSE10941, MOUSE10933, MOUSE10927, MOUSE10928, MOUSE10931, MOUSE10929, MOUSE10932, MOUSE10942, MOUSE10938, MOUSE10940, MOUSE10926
OG0000122	XENTR03137	MOUSE26270, MOUSE26269, MOUSE26271
OG0000122	XENTR03802	MOUSE14751, MOUSE14753
OG0000123	XENTR12457	MOUSE36089
OG0000123	XENTR17140	MOUSE09426, MOUSE09427
OG0000123	XENTR02182	MOUSE47951, MOUSE47950
OG0000123	XENTR13577	MOUSE19619
OG0000123	XENTR10906	MOUSE09430, MOUSE09429, MOUSE09431
OG0000124	XENTR05926	MOUSE45402
OG0000124	XENTR10247	MOUSE06474, MOUSE06473
OG0000124	XENTR00962	MOUSE38647, MOUSE38648
OG0000124	XENTR04813	MOUSE14045
OG0000124	XENTR09248	MOUSE34424
OG0000124	XENTR09249	MOUSE34425
OG0000124	XENTR12958	MOUSE07351, MOUSE07350, MOUSE07352
OG0000124	XENTR01638	MOUSE18780, MOUSE18779
OG0000124	XENTR13084	MOUSE27466
OG0000124	XENTR11997	MOUSE49894
OG0000125	XENTR14097	MOUSE05385
OG0000125	XENTR01739	MOUSE10968, MOUSE10967
OG0000125	XENTR14091	MOUSE05399, MOUSE05398
OG0000125	XENTR08560	MOUSE14824, MOUSE14825
OG0000125	XENTR01738	MOUSE10966
OG0000125	XENTR14098	MOUSE05382, MOUSE05384, MOUSE05381
OG0000125	XENTR05425	MOUSE27013, MOUSE27014, MOUSE43956, MOUSE43955, MOUSE43954
OG0000125	XENTR08956	MOUSE01898, MOUSE01899, MOUSE01900
OG0000125	XENTR07410	MOUSE43958, MOUSE43957
OG0000126	XENTR03459	MOUSE36415, MOUSE36417
OG0000126	XENTR13788	MOUSE03223
OG0000126	XENTR00416	MOUSE44505
OG0000126	XENTR02718	MOUSE47555, MOUSE47554
OG0000126	XENTR02062	MOUSE54136, MOUSE54135, MOUSE54137
OG0000126	XENTR09023	MOUSE29574, MOUSE29573, MOUSE29575, MOUSE47556
OG0000126	XENTR14632	MOUSE12568
OG0000126	XENTR03466	MOUSE36379, MOUSE36377, MOUSE36378
OG0000126	XENTR05061	MOUSE19645
OG0000126	XENTR11942	MOUSE01498, MOUSE01499
OG0000126	XENTR13975	MOUSE32380
OG0000126	XENTR08532	MOUSE30420, MOUSE30422, MOUSE30421, MOUSE27727, MOUSE27726, MOUSE27725
OG0000127	XENTR02720	MOUSE47545
OG0000127	XENTR03441	MOUSE54139
OG0000127	XENTR09025	MOUSE29572
OG0000127	XENTR10923	MOUSE52357
OG0000127	XENTR12718	MOUSE13075
OG0000127	XENTR18212	MOUSE09031, MOUSE06835, MOUSE28216
OG0000127	XENTR03639	MOUSE12652
OG0000127	XENTR18292	MOUSE29242
OG0000127	XENTR04635, XENTR04636, XENTR18893	MOUSE21486, MOUSE21487
OG0000127	XENTR01486	MOUSE17076
OG0000127	XENTR04784	MOUSE14094
OG0000127	XENTR07585	MOUSE06008
OG0000128	XENTR09496, XENTR10668	MOUSE20235
OG0000128	XENTR08486	MOUSE44975, MOUSE44976
OG0000128	XENTR08487	MOUSE50207, MOUSE50208
OG0000128	XENTR04418	MOUSE15660, MOUSE15661
OG0000129	XENTR13439	MOUSE24658
OG0000129	XENTR09476	MOUSE20204
OG0000129	XENTR13435, XENTR13438, XENTR13437	MOUSE24659, MOUSE24660, MOUSE24661
OG0000129	XENTR12648	MOUSE43330
OG0000129	XENTR00152	MOUSE49914
OG0000129	XENTR06673	MOUSE27526, MOUSE27523, MOUSE27524, MOUSE27525, MOUSE27522, MOUSE27521
OG0000129	XENTR11868, XENTR11869	MOUSE18634
OG0000129	XENTR14278	MOUSE45123
OG0000129	XENTR11921, XENTR18992	MOUSE55058
OG0000129	XENTR06232	MOUSE23071, MOUSE23074, MOUSE23073, MOUSE23072
OG0000130	XENTR04860	MOUSE31524, MOUSE31521, MOUSE31523, MOUSE31522
OG0000130	XENTR07613	MOUSE18069
OG0000130	XENTR12880	MOUSE39202, MOUSE39203, MOUSE39204
OG0000130	XENTR07979	MOUSE41078, MOUSE41079, MOUSE41080
OG0000130	XENTR08843, XENTR10120	MOUSE11517, MOUSE11516
OG0000131	XENTR10944	MOUSE01093, MOUSE01094
OG0000131	XENTR03272	MOUSE23091
OG0000132	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255	MOUSE08918, MOUSE08909, MOUSE21284, MOUSE08828, MOUSE08927, MOUSE08921, MOUSE08935
OG0000132	XENTR04795	MOUSE14073
OG0000136	XENTR15528	MOUSE17651
OG0000136	XENTR11845	MOUSE21266
OG0000137	XENTR10738	MOUSE13561, MOUSE13559, MOUSE13562, MOUSE13560
OG0000137	XENTR07993	MOUSE00324, MOUSE00325
OG0000137	XENTR07994	MOUSE00321, MOUSE00323
OG0000137	XENTR04900	MOUSE48199, MOUSE48198, MOUSE48197, MOUSE48196
OG0000137	XENTR11062, XENTR17418	MOUSE06337, MOUSE06338
OG0000137	XENTR10667	MOUSE18096
OG0000139	XENTR06324	MOUSE38143, MOUSE38140, MOUSE38141, MOUSE38139, MOUSE38142
OG0000140	XENTR17095	MOUSE39686, MOUSE39687, MOUSE39688, MOUSE39689, MOUSE39690
OG0000140	XENTR01606	MOUSE41508, MOUSE41510, MOUSE41511, MOUSE41509
OG0000140	XENTR07662	MOUSE47115, MOUSE47116
OG0000140	XENTR08332, XENTR14015, XENTR14016, XENTR07655	MOUSE47124
OG0000140	XENTR08331, XENTR14014, XENTR14012	MOUSE47123, MOUSE47122, MOUSE47121
OG0000140	XENTR01360, XENTR07654	MOUSE47111, MOUSE47112, MOUSE47110
OG0000140	XENTR07659, XENTR16593, XENTR17086, XENTR14627, XENTR14631, XENTR14629, XENTR17001, XENTR18014, XENTR07667, XENTR14010, XENTR14008, XENTR07656	MOUSE47114, MOUSE47113
OG0000140	XENTR00385	MOUSE02131
OG0000140	XENTR18191	MOUSE44345, MOUSE44344
OG0000141	XENTR03452	MOUSE36428, MOUSE36449, MOUSE36448
OG0000141	XENTR09008	MOUSE07488, MOUSE07489
OG0000141	XENTR08297	MOUSE36994
OG0000141	XENTR02739	MOUSE47484
OG0000141	XENTR13160	MOUSE54377, MOUSE54378
OG0000142	XENTR10224, XENTR10223	MOUSE49876
OG0000142	XENTR07681	MOUSE19688
OG0000142	XENTR15206	MOUSE18488
OG0000142	XENTR12932	MOUSE17833
OG0000142	XENTR08172	MOUSE09112, MOUSE09113
OG0000142	XENTR16130	MOUSE28967
OG0000147	XENTR17574	MOUSE04282, MOUSE04281
OG0000147	XENTR03268	MOUSE23083, MOUSE23081, MOUSE23080, MOUSE23084, MOUSE23082
OG0000147	XENTR13018	MOUSE34846, MOUSE34845, MOUSE34844
OG0000147	XENTR12286	MOUSE23086, MOUSE23085
OG0000147	XENTR02156	MOUSE09313, MOUSE09314, MOUSE09315
OG0000147	XENTR12287	MOUSE12666, MOUSE12667
OG0000147	XENTR01301	MOUSE23670, MOUSE23669, MOUSE23668
OG0000147	XENTR00602	MOUSE28041, MOUSE28040
OG0000147	XENTR15311	MOUSE27544
OG0000148	XENTR10464	MOUSE54278, MOUSE54277, MOUSE54279
OG0000148	XENTR17112	MOUSE40868, MOUSE40869, MOUSE40871
OG0000148	XENTR02369	MOUSE07014, MOUSE07018, MOUSE07013
