Orthogroup	XENTR	DANRE
OG0000044	XENTR13100	DANRE05871, DANRE05873, DANRE05872, DANRE05874, DANRE05876, DANRE05875
OG0000044	XENTR01628	DANRE06457
OG0000044	XENTR04385	DANRE17818, DANRE24284, DANRE24283
OG0000044	XENTR04387	DANRE24280
OG0000044	XENTR04256	DANRE05244, DANRE05245
OG0000045	XENTR14513	DANRE27285, DANRE27286, DANRE19466
OG0000045	XENTR06990	DANRE00498, DANRE00497, DANRE34860, DANRE34861
OG0000046	XENTR04959	DANRE15742
OG0000046	XENTR03550, XENTR03551	DANRE15458, DANRE15457
OG0000046	XENTR11781, XENTR11780	DANRE06026, DANRE06027
OG0000046	XENTR17457, XENTR17456, XENTR17458, XENTR16941	DANRE09905
OG0000046	XENTR17142	DANRE20292
OG0000046	XENTR08235, XENTR05674	DANRE09276
OG0000046	XENTR16277	DANRE42278, DANRE42280, DANRE42172, DANRE42168, DANRE42170, DANRE42174, DANRE42171, DANRE42169, DANRE42167, DANRE42279, DANRE42166, DANRE42173, DANRE42277, DANRE09606, DANRE09605
OG0000048	XENTR03701	DANRE16164, DANRE16166, DANRE16167, DANRE16163
OG0000048	XENTR11111	DANRE08312, DANRE01208, DANRE01209, DANRE06170, DANRE08212, DANRE08213, DANRE08214
OG0000048	XENTR01169	DANRE33718
OG0000048	XENTR18412	DANRE19398
OG0000048	XENTR05160	DANRE17556, DANRE05472
OG0000049	XENTR00212	DANRE18176, DANRE10819
OG0000049	XENTR08482	DANRE00818, DANRE08853, DANRE08855, DANRE08854
OG0000049	XENTR07031	DANRE36715, DANRE36714, DANRE02678
OG0000049	XENTR06401	DANRE12445
OG0000049	XENTR18684	DANRE39773, DANRE39775, DANRE39774, DANRE02437, DANRE02436
OG0000049	XENTR10377	DANRE13089, DANRE13098, DANRE13083
OG0000049	XENTR07960	DANRE30744
OG0000053	XENTR00094	DANRE17521
OG0000054	XENTR04962, XENTR04961	DANRE06791, DANRE15743
OG0000054	XENTR00035, XENTR00034, XENTR00033, XENTR00032	DANRE09041, DANRE09042
OG0000054	XENTR11898, XENTR11899, XENTR11900	DANRE04360
OG0000055	XENTR18833	DANRE26054, DANRE39498, DANRE26047, DANRE26089, DANRE26053, DANRE39510, DANRE39505, DANRE39493, DANRE39490, DANRE26176, DANRE37402, DANRE26086, DANRE26057, DANRE26058, DANRE26171, DANRE26168, DANRE37434, DANRE37411, DANRE37465, DANRE37408, DANRE37417, DANRE37462, DANRE37455, DANRE37449, DANRE37437, DANRE37430, DANRE37398, DANRE26061, DANRE26102
OG0000055	XENTR15661, XENTR14985, XENTR15663, XENTR15655, XENTR15666, XENTR15669, XENTR17995, XENTR17898, XENTR19084	DANRE00963
OG0000055	XENTR15014	DANRE26066, DANRE26162, DANRE26083, DANRE26079
OG0000056	XENTR06505	DANRE30224, DANRE30223
OG0000056	XENTR06506	DANRE17147, DANRE17148, DANRE17149, DANRE30238
OG0000056	XENTR00781	DANRE40924, DANRE40923
OG0000057	XENTR04236	DANRE01491, DANRE01492, DANRE34768, DANRE34769
OG0000057	XENTR01413, XENTR01414	DANRE25607, DANRE38933
OG0000057	XENTR03679	DANRE02560, DANRE02558, DANRE02559
OG0000058	XENTR11839	DANRE01466, DANRE01467
OG0000058	XENTR16220	DANRE15448, DANRE15450
OG0000058	XENTR16040	DANRE15130, DANRE18090, DANRE05159, DANRE10661, DANRE16833
OG0000058	XENTR02416	DANRE17579
OG0000058	XENTR06707	DANRE03527
OG0000058	XENTR13842	DANRE30014, DANRE15447
OG0000059	XENTR11924	DANRE15544, DANRE15545, DANRE15546, DANRE20191, DANRE20192, DANRE20189, DANRE15547, DANRE20190
OG0000059	XENTR13190	DANRE08539
OG0000059	XENTR09381	DANRE23878, DANRE23877, DANRE23876
OG0000059	XENTR16370	DANRE06156, DANRE06155
OG0000059	XENTR15475	DANRE20106, DANRE08743, DANRE08744
OG0000060	XENTR09513	DANRE15035, DANRE15034, DANRE05268
OG0000060	XENTR11489	DANRE29003, DANRE24797, DANRE24796
OG0000060	XENTR04114	DANRE26104
OG0000060	XENTR08957	DANRE12576
OG0000061	XENTR00116	DANRE42668, DANRE35791, DANRE35790
OG0000061	XENTR05367	DANRE14876
OG0000061	XENTR09403	DANRE21357, DANRE21356, DANRE21355, DANRE42236, DANRE42238, DANRE42237
OG0000061	XENTR06949, XENTR06950	DANRE03323
OG0000061	XENTR12872	DANRE26316, DANRE26315
OG0000061	XENTR09801	DANRE16979, DANRE30135
OG0000061	XENTR02075	DANRE08363, DANRE08364
OG0000061	XENTR16336	DANRE24234, DANRE26883, DANRE26882
OG0000061	XENTR06851	DANRE28200, DANRE36395, DANRE36396, DANRE36397, DANRE03215, DANRE23525, DANRE23526
OG0000061	XENTR10614	DANRE28197, DANRE28196, DANRE28198, DANRE28195, DANRE28199, DANRE28194, DANRE28193, DANRE36398
OG0000061	XENTR10609	DANRE26341
OG0000061	XENTR10747	DANRE29170
OG0000062	XENTR06154	DANRE35118
OG0000062	XENTR15531	DANRE08527, DANRE08526, DANRE09429
OG0000062	XENTR15501, XENTR17622, XENTR14200, XENTR18173, XENTR15500, XENTR15498, XENTR15499, XENTR15497, XENTR15494, XENTR11355, XENTR11358, XENTR11354, XENTR16052, XENTR16051, XENTR19033, XENTR17596, XENTR16050, XENTR15496	DANRE08107, DANRE08104, DANRE08105, DANRE08102, DANRE08103, DANRE08106, DANRE08101, DANRE08100, DANRE28562, DANRE28568, DANRE28566, DANRE28565, DANRE28573, DANRE28574, DANRE28576, DANRE28571, DANRE28572, DANRE28569, DANRE28442, DANRE28441, DANRE28577, DANRE28578, DANRE43388, DANRE28579, DANRE28570
OG0000062	XENTR09512	DANRE18807, DANRE18806
OG0000063	XENTR10234	DANRE20941, DANRE20940, DANRE20939
OG0000063	XENTR04709	DANRE43110, DANRE15766, DANRE15767, DANRE15768, DANRE15769
OG0000063	XENTR00319	DANRE26798, DANRE26796, DANRE26797, DANRE35514, DANRE35513
OG0000063	XENTR11311	DANRE30783, DANRE30785, DANRE30782, DANRE01805, DANRE01806, DANRE36784, DANRE36785
OG0000063	XENTR04708	DANRE15770
OG0000063	XENTR08048	DANRE19500, DANRE19501
OG0000063	XENTR02007	DANRE11531, DANRE11532, DANRE04204, DANRE04205
OG0000063	XENTR01303	DANRE21781
OG0000065	XENTR16407	DANRE33929, DANRE19442
OG0000065	XENTR05900	DANRE11091
OG0000065	XENTR10167, XENTR16118, XENTR16117, XENTR10166, XENTR11635, XENTR11636, XENTR11634	DANRE39633, DANRE39634, DANRE39641, DANRE39631, DANRE39632, DANRE39635, DANRE39637, DANRE39636, DANRE39638, DANRE39908
OG0000066	XENTR18882	DANRE40339, DANRE40338, DANRE40337, DANRE40336
OG0000067	XENTR14086	DANRE18991
OG0000067	XENTR13783	DANRE06045, DANRE20513
OG0000067	XENTR04874	DANRE39179
OG0000068	XENTR00752	DANRE31239
OG0000068	XENTR17205	DANRE39798, DANRE39799
OG0000068	XENTR10995	DANRE23489
OG0000068	XENTR06812	DANRE39760, DANRE39761
OG0000068	XENTR11294	DANRE22549
OG0000068	XENTR01321	DANRE25132, DANRE31207, DANRE31206, DANRE31205
OG0000068	XENTR07981	DANRE41310
OG0000068	XENTR06611	DANRE31358, DANRE31357
OG0000069	XENTR15529	DANRE26091
OG0000069	XENTR18834	DANRE37428
OG0000069	XENTR16269	DANRE24751, DANRE34404, DANRE30153, DANRE08957, DANRE08956
OG0000070	XENTR15503	DANRE18387
OG0000070	XENTR11143	DANRE02540
OG0000070	XENTR15175	DANRE30067
OG0000070	XENTR04776, XENTR13746	DANRE04119
OG0000070	XENTR15542	DANRE14399
OG0000070	XENTR00314, XENTR18775, XENTR18776	DANRE27422, DANRE27423
OG0000070	XENTR05723, XENTR09834	DANRE35328, DANRE35329, DANRE35330
OG0000071	XENTR09995, XENTR01851	DANRE41730, DANRE41729, DANRE41727, DANRE41728
OG0000071	XENTR10875	DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416
OG0000072	XENTR15041	DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718
OG0000072	XENTR13953	DANRE08770, DANRE08769
OG0000072	XENTR03548	DANRE15952, DANRE15953
OG0000072	XENTR18546	DANRE00858, DANRE00856, DANRE00857
OG0000072	XENTR01057	DANRE06006
OG0000072	XENTR13152	DANRE05807
OG0000073	XENTR03608, XENTR03610, XENTR03611, XENTR03612	DANRE10520
OG0000073	XENTR09344	DANRE24104, DANRE24103, DANRE27229
OG0000073	XENTR05966, XENTR05967	DANRE39355
OG0000073	XENTR09343	DANRE24102
OG0000073	XENTR13665	DANRE30709, DANRE30708, DANRE12382
OG0000074	XENTR10798, XENTR10797	DANRE30953
OG0000074	XENTR14396	DANRE17935
OG0000074	XENTR07269	DANRE25680
OG0000075	XENTR02757, XENTR11353	DANRE03709
OG0000075	XENTR12610	DANRE26359, DANRE26360
OG0000075	XENTR06215	DANRE23134, DANRE23133
OG0000075	XENTR09250	DANRE09985, DANRE09984, DANRE09983, DANRE02787
OG0000075	XENTR14285	DANRE01002
OG0000075	XENTR05936	DANRE34361
OG0000075	XENTR04179	DANRE41688
OG0000075	XENTR06216	DANRE23132
OG0000075	XENTR01223	DANRE36834, DANRE40515
OG0000075	XENTR05975	DANRE12778
OG0000075	XENTR10723	DANRE30937
OG0000075	XENTR17547	DANRE24998, DANRE31372, DANRE31373
OG0000075	XENTR16124	DANRE22408, DANRE02483
OG0000075	XENTR05986, XENTR05987	DANRE31021, DANRE31022
OG0000077	XENTR06888	DANRE16390
OG0000077	XENTR17790	DANRE20043, DANRE07192
OG0000077	XENTR02687	DANRE00591, DANRE00590, DANRE39691
OG0000077	XENTR10451	DANRE10615, DANRE10614, DANRE34995, DANRE08145
OG0000077	XENTR01904	DANRE01477, DANRE40866
OG0000077	XENTR08754	DANRE06030, DANRE20156
OG0000077	XENTR13403	DANRE16358
OG0000077	XENTR07875	DANRE11696
OG0000077	XENTR00642	DANRE16170, DANRE41853, DANRE41854
OG0000077	XENTR04757	DANRE40644, DANRE19656, DANRE19657
OG0000077	XENTR13588	DANRE33612, DANRE00616, DANRE33611, DANRE33613, DANRE17597, DANRE11294, DANRE11293
OG0000078	XENTR16140	DANRE10793, DANRE10792, DANRE18374
OG0000078	XENTR05046	DANRE39894, DANRE39895, DANRE39896
OG0000078	XENTR08333	DANRE26111, DANRE26112
OG0000078	XENTR08953, XENTR08952	DANRE36848, DANRE30865, DANRE30864
OG0000079	XENTR07112, XENTR07113, XENTR07163	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430
OG0000079	XENTR03342	DANRE23441, DANRE01701
OG0000079	XENTR03648	DANRE07129, DANRE07131, DANRE06662
OG0000079	XENTR08294	DANRE00163
OG0000079	XENTR08293	DANRE00164, DANRE00165
OG0000079	XENTR03649	DANRE19082, DANRE19083, DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229
OG0000079	XENTR01194	DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813
OG0000079	XENTR15371	DANRE01827, DANRE01825, DANRE01824
OG0000081	XENTR05089	DANRE40649, DANRE40650
OG0000081	XENTR04318	DANRE21459, DANRE14250
OG0000081	XENTR10285	DANRE38366
OG0000081	XENTR00627	DANRE24350, DANRE24349, DANRE20206, DANRE20207
OG0000082	XENTR16096	DANRE33308
OG0000082	XENTR01624, XENTR01625	DANRE06377
OG0000082	XENTR10144, XENTR10158, XENTR12929	DANRE29360, DANRE29355, DANRE39683, DANRE29357, DANRE40398
OG0000082	XENTR10095	DANRE00969, DANRE00972, DANRE00973, DANRE08030
OG0000082	XENTR10628	DANRE08710
OG0000083	XENTR04370	DANRE01056, DANRE08510
OG0000083	XENTR12084	DANRE34355
OG0000083	XENTR05647	DANRE07334, DANRE07333
OG0000084	XENTR14395	DANRE07814, DANRE11583
OG0000084	XENTR14216, XENTR02688	DANRE40782, DANRE01412, DANRE01413
OG0000084	XENTR03539	DANRE15534, DANRE15533, DANRE15962, DANRE15961
OG0000084	XENTR09724	DANRE06459
OG0000084	XENTR08804, XENTR16312, XENTR13487	DANRE33759
OG0000084	XENTR05567	DANRE16406, DANRE16407, DANRE16782, DANRE23641
OG0000084	XENTR06450	DANRE34043, DANRE34042, DANRE01545
OG0000085	XENTR01729	DANRE13568, DANRE10642
OG0000085	XENTR03138	DANRE42815
OG0000085	XENTR04052	DANRE34949, DANRE08303, DANRE08302
OG0000085	XENTR12507	DANRE35408
OG0000085	XENTR00852	DANRE41207
OG0000085	XENTR15005	DANRE10316
OG0000085	XENTR14407	DANRE06317
OG0000085	XENTR15163	DANRE41902, DANRE41903, DANRE41901
OG0000085	XENTR04222	DANRE23253
OG0000085	XENTR00809	DANRE33578, DANRE33579
OG0000085	XENTR12508	DANRE35407, DANRE35406
OG0000085	XENTR04053	DANRE08304, DANRE08305
OG0000085	XENTR12352, XENTR12351	DANRE14204, DANRE04562
OG0000086	XENTR14579	DANRE19051
OG0000087	XENTR17246	DANRE37955
OG0000087	XENTR07023	DANRE02654, DANRE02653
OG0000087	XENTR10385	DANRE42135
OG0000087	XENTR06016	DANRE22805, DANRE22804
OG0000087	XENTR00988	DANRE24820, DANRE24821
OG0000087	XENTR18799	DANRE42134
OG0000088	XENTR13149	DANRE05341, DANRE04380
OG0000088	XENTR04460	DANRE25416
OG0000088	XENTR16769	DANRE12560
OG0000088	XENTR11326	DANRE26544, DANRE23867
OG0000088	XENTR09069	DANRE36501
OG0000088	XENTR10979, XENTR05948	DANRE26035
OG0000089	XENTR04109	DANRE18395, DANRE18394, DANRE18393
OG0000090	XENTR11768	DANRE14575, DANRE14574, DANRE08600, DANRE08601
OG0000090	XENTR06545	DANRE14775, DANRE14776
OG0000091	XENTR08624	DANRE19328, DANRE19327, DANRE19329
OG0000093	XENTR11592	DANRE18559
OG0000093	XENTR02843	DANRE12452, DANRE31410, DANRE31411
OG0000093	XENTR08380	DANRE36972
OG0000094	XENTR15752	DANRE20667, DANRE20666, DANRE40451
OG0000094	XENTR10717	DANRE31445, DANRE31446
OG0000094	XENTR18065, XENTR15146	DANRE40961
OG0000094	XENTR09915	DANRE26291, DANRE26290, DANRE39959, DANRE39958
OG0000094	XENTR14788	DANRE29718, DANRE29719, DANRE29717, DANRE02593, DANRE02592, DANRE02591
OG0000095	XENTR00743	DANRE25572, DANRE25573
OG0000095	XENTR06595	DANRE24186, DANRE24187
OG0000095	XENTR15088	DANRE16081, DANRE16080
OG0000095	XENTR09902, XENTR09903, XENTR09904	DANRE23856, DANRE23855
OG0000095	XENTR09412, XENTR09411, XENTR09413, XENTR09426	DANRE15358
OG0000096	XENTR02028	DANRE06854
OG0000096	XENTR07076	DANRE41409
OG0000096	XENTR03113	DANRE13475
OG0000096	XENTR02339	DANRE40526, DANRE02165
OG0000096	XENTR11518	DANRE31394, DANRE31393
OG0000096	XENTR01880	DANRE24893
OG0000096	XENTR18613	DANRE14485
OG0000096	XENTR18353	DANRE25948
OG0000096	XENTR11491	DANRE29004
OG0000096	XENTR07413	DANRE39826
OG0000096	XENTR11633	DANRE25796, DANRE38945
OG0000096	XENTR16018	DANRE38250, DANRE38251
OG0000096	XENTR14119	DANRE29625, DANRE29623
OG0000096	XENTR17893	DANRE42235, DANRE21352, DANRE21353, DANRE21354
OG0000097	XENTR04701, XENTR00449, XENTR04699, XENTR04698	DANRE07843, DANRE07842, DANRE07848, DANRE07847, DANRE07846
OG0000097	XENTR04700	DANRE07845
OG0000098	XENTR05433	DANRE29634, DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196
OG0000098	XENTR18578, XENTR17176	DANRE42853, DANRE42852, DANRE42851
OG0000098	XENTR13786	DANRE43096
OG0000098	XENTR09318	DANRE26021, DANRE38315
OG0000098	XENTR06987	DANRE33952, DANRE33953
OG0000099	XENTR05643	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080
OG0000099	XENTR00672	DANRE33824, DANRE06396, DANRE06395
OG0000099	XENTR05782	DANRE19734, DANRE08890
OG0000099	XENTR15897, XENTR15898	DANRE19931, DANRE19932, DANRE07026
OG0000099	XENTR08245	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254, DANRE13816
OG0000099	XENTR06050	DANRE08158
OG0000099	XENTR11719	DANRE09030
OG0000099	XENTR12540	DANRE08830, DANRE08829, DANRE00831, DANRE00829
OG0000100	XENTR15660, XENTR12282	DANRE00427, DANRE20889, DANRE00226
OG0000101	XENTR09885	DANRE38569
OG0000101	XENTR05951	DANRE26131, DANRE26132
OG0000101	XENTR10545	DANRE23836
OG0000101	XENTR08772	DANRE42773, DANRE42772
OG0000101	XENTR05240	DANRE21261, DANRE21260
OG0000101	XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423	DANRE42774
OG0000102	XENTR10759	DANRE11526
OG0000102	XENTR05530	DANRE22227, DANRE22226
OG0000102	XENTR17165	DANRE34065, DANRE34064, DANRE34892, DANRE34893
OG0000102	XENTR06155	DANRE33378
OG0000103	XENTR06370, XENTR18537, XENTR03858	DANRE20613, DANRE20612, DANRE20614, DANRE36648, DANRE36647, DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233
OG0000103	XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406	DANRE18924, DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032, DANRE27033
OG0000103	XENTR01493	DANRE02398, DANRE02397, DANRE22772
OG0000103	XENTR09119	DANRE35623, DANRE35622
OG0000103	XENTR01361	DANRE29899, DANRE29898, DANRE35659
OG0000103	XENTR05614	DANRE28633, DANRE28634, DANRE35632, DANRE35633
OG0000104	XENTR05699	DANRE13410, DANRE13408, DANRE13409, DANRE13411
OG0000104	XENTR11871	DANRE00019, DANRE00018
OG0000104	XENTR03188	DANRE08585
OG0000104	XENTR10251	DANRE03855
OG0000104	XENTR11872	DANRE00020, DANRE00021
OG0000104	XENTR05698	DANRE13407
OG0000104	XENTR07142	DANRE42503, DANRE42504
OG0000104	XENTR02594	DANRE02766, DANRE02765, DANRE02767
OG0000104	XENTR10789	DANRE30903
OG0000104	XENTR16122	DANRE39783
OG0000104	XENTR04181	DANRE41690, DANRE41691
OG0000106	XENTR16525	DANRE38871
OG0000106	XENTR07760	DANRE25336, DANRE25339, DANRE25338, DANRE25337
OG0000106	XENTR12551	DANRE27190, DANRE24604
OG0000106	XENTR07802	DANRE26909
OG0000106	XENTR04047	DANRE20129, DANRE07885, DANRE33300
OG0000106	XENTR14694	DANRE03190, DANRE03191
OG0000106	XENTR12158	DANRE09198, DANRE09199
OG0000106	XENTR05297	DANRE25823, DANRE25822
OG0000107	XENTR19248	DANRE37431, DANRE26155, DANRE37446
OG0000107	XENTR16492	DANRE37414
OG0000107	XENTR07772	DANRE26097, DANRE37435, DANRE26164
OG0000107	XENTR19083	DANRE26059
OG0000108	XENTR03238	DANRE24437, DANRE26413
OG0000108	XENTR11663, XENTR11664	DANRE24288, DANRE24289
OG0000108	XENTR06039	DANRE08164
OG0000108	XENTR06931	DANRE29556
OG0000108	XENTR12385	DANRE26378, DANRE24586
OG0000108	XENTR06227	DANRE36583, DANRE23171
OG0000110	XENTR04384	DANRE00791, DANRE00859
OG0000110	XENTR09458	DANRE08321
OG0000111	XENTR01487	DANRE28794, DANRE28795
OG0000111	XENTR04814	DANRE29459, DANRE35452
OG0000111	XENTR07587	DANRE03091, DANRE30573
OG0000111	XENTR06674	DANRE10905
OG0000111	XENTR09084	DANRE37814
OG0000111	XENTR13395	DANRE33816
OG0000111	XENTR18141	DANRE22511, DANRE22510
OG0000111	XENTR04629	DANRE27257
OG0000111	XENTR12868	DANRE10084, DANRE10085, DANRE14209, DANRE14210
OG0000111	XENTR04110	DANRE05147
OG0000111	XENTR04628, XENTR18140	DANRE23243, DANRE22509
OG0000113	XENTR00307	DANRE34599, DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415
OG0000113	XENTR14043	DANRE31221
OG0000114	XENTR15267	DANRE14011, DANRE14012
OG0000114	XENTR18851	DANRE36831, DANRE22935
OG0000114	XENTR00272	DANRE27104
OG0000114	XENTR08858	DANRE05297, DANRE16133, DANRE16132
OG0000114	XENTR00845	DANRE00562, DANRE00564, DANRE00563
OG0000114	XENTR00844	DANRE02256, DANRE02257
OG0000114	XENTR00843	DANRE36669
OG0000114	XENTR01175	DANRE33480, DANRE33482, DANRE33481
OG0000114	XENTR08055	DANRE22942
OG0000115	XENTR10985	DANRE39333, DANRE39334, DANRE39292
OG0000116	XENTR15162	DANRE41906
OG0000116	XENTR12530	DANRE10733
OG0000117	XENTR11526	DANRE39915
OG0000117	XENTR09867	DANRE26217
OG0000119	XENTR05393	DANRE16116, DANRE16117, DANRE41481, DANRE41482, DANRE41480
OG0000119	XENTR06871	DANRE29831, DANRE03249
OG0000119	XENTR00115	DANRE41697
OG0000119	XENTR07107	DANRE23346, DANRE23347
OG0000119	XENTR12433	DANRE09855, DANRE09856, DANRE09854
OG0000119	XENTR15934, XENTR15933	DANRE29168, DANRE29167
OG0000119	XENTR01125	DANRE42690, DANRE42691
OG0000119	XENTR14071	DANRE05898
OG0000120	XENTR17173	DANRE00402
OG0000120	XENTR14772	DANRE08061, DANRE08060
OG0000120	XENTR05369	DANRE14878
OG0000121	XENTR04902	DANRE15722, DANRE15721, DANRE15724, DANRE15723, DANRE06168
OG0000121	XENTR18080	DANRE03946
OG0000121	XENTR04905	DANRE19289, DANRE19290
OG0000121	XENTR04864	DANRE29693, DANRE29694, DANRE29695, DANRE29696, DANRE29692, DANRE29691, DANRE29690
OG0000121	XENTR08396, XENTR08397	DANRE33773, DANRE33772, DANRE41413
OG0000122	XENTR06907	DANRE03356, DANRE03355, DANRE29132
OG0000122	XENTR17281	DANRE27353, DANRE24610, DANRE24611, DANRE42733
OG0000122	XENTR02708	DANRE01547, DANRE01546
OG0000122	XENTR14715	DANRE19221, DANRE19220, DANRE34744
OG0000122	XENTR01730	DANRE10319, DANRE10318
OG0000122	XENTR03137	DANRE01945, DANRE01946, DANRE42812
OG0000122	XENTR03802	DANRE36612
OG0000123	XENTR09572	DANRE03245, DANRE03244, DANRE11282
OG0000123	XENTR12457	DANRE34021
OG0000123	XENTR17140	DANRE06648, DANRE42889
OG0000123	XENTR02182	DANRE01411, DANRE40778
OG0000123	XENTR13577	DANRE19626, DANRE19627, DANRE06681, DANRE06682
OG0000123	XENTR10906	DANRE00702
OG0000124	XENTR05926	DANRE06378
OG0000124	XENTR10247	DANRE29866
OG0000124	XENTR00962	DANRE03379, DANRE30366
OG0000124	XENTR04813	DANRE29458, DANRE29457
OG0000124	XENTR09248	DANRE02785
OG0000124	XENTR09249	DANRE02786
OG0000124	XENTR12958	DANRE17762
OG0000124	XENTR01638	DANRE03769
OG0000124	XENTR13084	DANRE18048
OG0000124	XENTR11997	DANRE07772, DANRE16836, DANRE16837, DANRE05164
OG0000125	XENTR14097	DANRE29227, DANRE29226
OG0000125	XENTR01739	DANRE14258, DANRE10509, DANRE10510
OG0000125	XENTR14091	DANRE03397, DANRE29699, DANRE29698, DANRE03395
OG0000125	XENTR08560	DANRE01700, DANRE23414
OG0000125	XENTR01738	DANRE14262, DANRE14259, DANRE14260
OG0000125	XENTR14098	DANRE03705, DANRE03706, DANRE29824, DANRE29825
OG0000125	XENTR05425	DANRE38530, DANRE38532, DANRE38531
OG0000125	XENTR08956	DANRE12577
OG0000126	XENTR03459	DANRE04839, DANRE04840, DANRE04841
OG0000126	XENTR13788	DANRE06613, DANRE06612
OG0000126	XENTR00416	DANRE36521
OG0000126	XENTR02062	DANRE06924, DANRE06925, DANRE06927, DANRE06923
OG0000126	XENTR09023	DANRE22185, DANRE22186
OG0000126	XENTR14632	DANRE24264, DANRE24265, DANRE24266
OG0000126	XENTR05061	DANRE19091, DANRE19090
OG0000126	XENTR11942	DANRE21704, DANRE21705
OG0000126	XENTR13975	DANRE33653, DANRE33654
OG0000126	XENTR08532	DANRE09589, DANRE25981, DANRE25982
OG0000127	XENTR02720	DANRE16565, DANRE41950
OG0000127	XENTR03441	DANRE06928
OG0000127	XENTR09025	DANRE22187
OG0000127	XENTR10923	DANRE36236
OG0000127	XENTR12718	DANRE35612, DANRE42858
OG0000127	XENTR18212	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339
OG0000127	XENTR03639	DANRE17738
OG0000127	XENTR18292	DANRE22515
OG0000127	XENTR04635, XENTR04636, XENTR18893	DANRE39205
OG0000127	XENTR01486	DANRE03080
OG0000127	XENTR04784	DANRE28534
OG0000127	XENTR07585	DANRE30574, DANRE30575, DANRE03095, DANRE03096
OG0000128	XENTR09496, XENTR10668	DANRE33979
OG0000128	XENTR08486, XENTR08487	DANRE08860
OG0000128	XENTR04418	DANRE26420, DANRE24430, DANRE24431
OG0000129	XENTR13439	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938
OG0000129	XENTR09476	DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476
OG0000129	XENTR00152	DANRE16830
OG0000129	XENTR06673	DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890
OG0000129	XENTR11866, XENTR11868, XENTR11869	DANRE10723, DANRE10724, DANRE11910
