Orthogroup	XENTR	STRPU_ok
OG0000141	XENTR13160	STRPU_19456, STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289, STRPU_25290, STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839, STRPU_21825
OG0000142	XENTR14526, XENTR15206, XENTR12932	STRPU_10875, STRPU_10888
OG0000145	XENTR16742, XENTR16672, XENTR16671, XENTR13497	STRPU_03471
OG0000147	XENTR03268, XENTR13018	STRPU_10707
OG0000147	XENTR02156, XENTR12287	STRPU_24812
OG0000147	XENTR01301, XENTR12003	STRPU_19988
OG0000147	XENTR00602	STRPU_20621
OG0000148	XENTR10464, XENTR17112, XENTR02369, XENTR07951	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971
OG0000148	XENTR11222, XENTR06966, XENTR07952, XENTR02368	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715
OG0000149	XENTR03422, XENTR03423	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891
OG0000149	XENTR01442, XENTR00579	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185, STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522
OG0000149	XENTR04855	STRPU_04830, STRPU_00746
OG0000151	XENTR04929, XENTR06165, XENTR12078, XENTR11745	STRPU_19851
OG0000151	XENTR14804, XENTR06918, XENTR07090, XENTR00143, XENTR00142	STRPU_23185
OG0000151	XENTR06824, XENTR00446, XENTR00447	STRPU_20407
OG0000154	XENTR11406, XENTR12586	STRPU_17487
OG0000155	XENTR18176	STRPU_07135
OG0000155	XENTR13673, XENTR05745, XENTR13672	STRPU_07137
OG0000157	XENTR09579, XENTR08086	STRPU_22147
OG0000157	XENTR09559	STRPU_25761
OG0000158	XENTR17930, XENTR04115, XENTR04631	STRPU_07153
OG0000158	XENTR14207, XENTR14206, XENTR14205	STRPU_01554
OG0000159	XENTR09320, XENTR09321	STRPU_24070
OG0000159	XENTR09386	STRPU_17842
OG0000159	XENTR07751	STRPU_20008
OG0000160	XENTR02472	STRPU_24405
OG0000160	XENTR00861, XENTR00862	STRPU_11554, STRPU_15349
OG0000162	XENTR19069	STRPU_26981
OG0000163	XENTR03897, XENTR06574	STRPU_08825
OG0000163	XENTR06573, XENTR03895	STRPU_08826
OG0000163	XENTR10844, XENTR07114, XENTR03341	STRPU_22081
OG0000164	XENTR03117, XENTR11443, XENTR03405, XENTR11930	STRPU_27289
OG0000165	XENTR15301, XENTR13043, XENTR16873, XENTR11658, XENTR00720, XENTR14265, XENTR04481, XENTR04329, XENTR18883, XENTR08529, XENTR02768, XENTR13290, XENTR13289, XENTR02058, XENTR02059, XENTR19075, XENTR04395, XENTR09345	STRPU_05210
OG0000166	XENTR01839	STRPU_24488, STRPU_17844
OG0000166	XENTR14691, XENTR00874, XENTR00875, XENTR00043, XENTR01855	STRPU_14794
OG0000167	XENTR18214, XENTR04642, XENTR04643, XENTR03633, XENTR12761, XENTR09151, XENTR05471, XENTR02446, XENTR12175	STRPU_07671
OG0000168	XENTR11485, XENTR09871	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239
OG0000168	XENTR11542, XENTR17377, XENTR00071, XENTR05864, XENTR04725	STRPU_18537, STRPU_18485, STRPU_00123
OG0000169	XENTR07575, XENTR17682, XENTR17683, XENTR17684, XENTR17885	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116
OG0000171	XENTR12901	STRPU_14714
OG0000171	XENTR11514	STRPU_24033, STRPU_02631
OG0000171	XENTR09537, XENTR13400, XENTR13399	STRPU_19940, STRPU_02585
OG0000171	XENTR05662	STRPU_04281
OG0000172	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551	STRPU_25567
OG0000173	XENTR18313, XENTR17877, XENTR06255, XENTR06090, XENTR08570, XENTR13645, XENTR00648, XENTR00654, XENTR08279, XENTR13600, XENTR17945, XENTR13599, XENTR05902	STRPU_11149
OG0000174	XENTR18562, XENTR12376	STRPU_16145, STRPU_16138, STRPU_15886, STRPU_09192, STRPU_15884, STRPU_15888, STRPU_15882, STRPU_15832, STRPU_15834, STRPU_15887, STRPU_15891, STRPU_15838, STRPU_15890, STRPU_15892, STRPU_15836, STRPU_15835, STRPU_15883, STRPU_15881, STRPU_15885, STRPU_15839, STRPU_15833, STRPU_15831, STRPU_15837
OG0000174	XENTR02208, XENTR05576	STRPU_00043, STRPU_16005
OG0000175	XENTR08289, XENTR15844	STRPU_02319, STRPU_12738
OG0000175	XENTR03000, XENTR09335, XENTR04649	STRPU_24563
OG0000176	XENTR05889, XENTR11057, XENTR18962, XENTR09701	STRPU_00840
OG0000179	XENTR01942	STRPU_04627, STRPU_04649
OG0000179	XENTR00560, XENTR12119	STRPU_00166, STRPU_27037, STRPU_27036
OG0000179	XENTR05649	STRPU_05514
OG0000180	XENTR00269	STRPU_10517
OG0000180	XENTR14458, XENTR09734, XENTR04382, XENTR05909	STRPU_10957
OG0000181	XENTR06005	STRPU_22671
OG0000181	XENTR17190, XENTR17189, XENTR03816	STRPU_21403, STRPU_21400, STRPU_21401
OG0000181	XENTR09033, XENTR12669	STRPU_15658, STRPU_15675
OG0000182	XENTR14471	STRPU_00923
OG0000183	XENTR02086, XENTR13524, XENTR16217	STRPU_21811
OG0000183	XENTR02643	STRPU_03432
OG0000183	XENTR02630	STRPU_03075
OG0000184	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929	STRPU_19370, STRPU_19368
OG0000185	XENTR06208, XENTR17890	STRPU_13433
OG0000185	XENTR09757, XENTR04609	STRPU_25410
OG0000185	XENTR12734	STRPU_01114, STRPU_24185
OG0000186	XENTR03039	STRPU_20741
OG0000188	XENTR02204, XENTR07576, XENTR05663	STRPU_04042
OG0000190	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829	STRPU_20386
OG0000192	XENTR01061	STRPU_07493
OG0000192	XENTR03994, XENTR04308	STRPU_18443, STRPU_18409
OG0000192	XENTR16408	STRPU_19951
OG0000192	XENTR01771	STRPU_08187
OG0000193	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116	STRPU_10096, STRPU_10159
OG0000194	XENTR14824, XENTR18660, XENTR00280, XENTR10034	STRPU_00024, STRPU_00025, STRPU_06136, STRPU_06137, STRPU_05974, STRPU_06736, STRPU_06599, STRPU_06600, STRPU_06597, STRPU_06598, STRPU_05970, STRPU_05971, STRPU_05972, STRPU_05973, STRPU_06442
OG0000195	XENTR11322, XENTR09909, XENTR17326	STRPU_06815
OG0000197	XENTR05307, XENTR15908	STRPU_20876, STRPU_20839, STRPU_25764, STRPU_20837, STRPU_20874
OG0000197	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201	STRPU_14405
OG0000198	XENTR01193, XENTR17668, XENTR11605, XENTR06767, XENTR06766, XENTR18054	STRPU_19033, STRPU_00457, STRPU_19032, STRPU_00458
OG0000199	XENTR07547, XENTR03662, XENTR03661, XENTR18903, XENTR03663, XENTR13756, XENTR13759, XENTR03660, XENTR03657, XENTR03659, XENTR19107, XENTR13755, XENTR19071, XENTR19279, XENTR19212, XENTR13752, XENTR13754, XENTR13753	STRPU_05348
OG0000201	XENTR16600, XENTR16601, XENTR04781	STRPU_08330
OG0000201	XENTR12187, XENTR00868	STRPU_14748
OG0000202	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556	STRPU_10193, STRPU_10194
OG0000203	XENTR08192, XENTR07634	STRPU_24292
OG0000203	XENTR09015, XENTR08065	STRPU_10908
OG0000203	XENTR04067	STRPU_10827
OG0000204	XENTR04113, XENTR02352	STRPU_11647, STRPU_01303
OG0000205	XENTR12959, XENTR05519	STRPU_21337
OG0000205	XENTR16886, XENTR01752, XENTR14923	STRPU_24168
OG0000205	XENTR18445, XENTR10749, XENTR03131	STRPU_01859, STRPU_03971, STRPU_13489
OG0000206	XENTR10880, XENTR04135	STRPU_26628, STRPU_03352, STRPU_03349, STRPU_26629
OG0000206	XENTR10501, XENTR13106, XENTR12355	STRPU_24229, STRPU_17729, STRPU_19047, STRPU_24225, STRPU_14534, STRPU_14533, STRPU_01077, STRPU_24228, STRPU_24227, STRPU_26625, STRPU_10708, STRPU_10715, STRPU_20227, STRPU_20226, STRPU_19604, STRPU_19566, STRPU_19469, STRPU_19478, STRPU_19474, STRPU_19607, STRPU_19572, STRPU_19565, STRPU_19606, STRPU_19574, STRPU_19569, STRPU_19472, STRPU_22115, STRPU_22116, STRPU_22114
OG0000207	XENTR04496, XENTR02974	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360
OG0000208	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993	STRPU_05300, STRPU_05299, STRPU_21776, STRPU_21777, STRPU_21778, STRPU_14840
OG0000210	XENTR12375	STRPU_18344
OG0000210	XENTR19252	STRPU_19157
OG0000210	XENTR04415	STRPU_06342
OG0000211	XENTR02626	STRPU_02785
OG0000211	XENTR00605	STRPU_21779
OG0000211	XENTR12567, XENTR17201, XENTR17202	STRPU_27150
OG0000211	XENTR15376, XENTR01456	STRPU_26341
OG0000213	XENTR03518, XENTR08248	STRPU_16684, STRPU_04165, STRPU_06341, STRPU_06295, STRPU_01746, STRPU_14616, STRPU_14634, STRPU_17429, STRPU_24383, STRPU_12595, STRPU_12596, STRPU_25232, STRPU_15554, STRPU_02245
OG0000215	XENTR01627, XENTR06477	STRPU_23803, STRPU_19259, STRPU_19208
OG0000218	XENTR06015	STRPU_24450, STRPU_24451, STRPU_20177, STRPU_20178, STRPU_06428, STRPU_20179
OG0000220	XENTR07581	STRPU_04095
OG0000220	XENTR15742	STRPU_07403, STRPU_07402, STRPU_07401
OG0000221	XENTR04171, XENTR10605, XENTR06942	STRPU_25006
OG0000221	XENTR03108, XENTR08434, XENTR08435	STRPU_10448
OG0000221	XENTR10392, XENTR01755, XENTR16885	STRPU_16065
OG0000223	XENTR15744, XENTR02504, XENTR10692	STRPU_07084
OG0000225	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388
OG0000227	XENTR13632	STRPU_13886
OG0000227	XENTR15725, XENTR05302, XENTR05301	STRPU_26643
OG0000227	XENTR00522, XENTR04987	STRPU_25172, STRPU_25142
OG0000228	XENTR07707, XENTR15692	STRPU_15282
OG0000229	XENTR07694	STRPU_07750, STRPU_07293, STRPU_07277, STRPU_07294, STRPU_07280
OG0000230	XENTR08030, XENTR08029	STRPU_08039
OG0000231	XENTR12600, XENTR00418, XENTR03456, XENTR16995	STRPU_04949
OG0000231	XENTR00474, XENTR12545	STRPU_25853
OG0000233	XENTR14531	STRPU_19351
OG0000234	XENTR08092, XENTR06076, XENTR18346	STRPU_22182
OG0000234	XENTR00774, XENTR10873	STRPU_11520
OG0000235	XENTR11258, XENTR03491, XENTR04363, XENTR04213, XENTR04161	STRPU_20821, STRPU_21865
OG0000235	XENTR08759	STRPU_21093, STRPU_21863, STRPU_21866, STRPU_21864, STRPU_20820
OG0000236	XENTR04703	STRPU_20268
OG0000236	XENTR08003	STRPU_17818, STRPU_17826, STRPU_25752, STRPU_17694
OG0000238	XENTR01828	STRPU_00959, STRPU_08862
OG0000238	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205	STRPU_25261, STRPU_25260
OG0000238	XENTR15099, XENTR08204	STRPU_26157
OG0000239	XENTR02896, XENTR08392	STRPU_24683
OG0000239	XENTR09596	STRPU_20505
OG0000239	XENTR06920, XENTR03351	STRPU_01873, STRPU_25188
OG0000242	XENTR11501, XENTR00387, XENTR02580, XENTR18495, XENTR12685	STRPU_12016, STRPU_20158, STRPU_20161, STRPU_12217
OG0000242	XENTR19139, XENTR02853	STRPU_22571
OG0000244	XENTR03738, XENTR10413, XENTR05888, XENTR02505, XENTR12546	STRPU_25990
OG0000245	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790	STRPU_08920, STRPU_00618, STRPU_00617, STRPU_08919
OG0000246	XENTR12561	STRPU_18045
OG0000248	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752	STRPU_23659, STRPU_23683
OG0000250	XENTR02680	STRPU_27110
OG0000250	XENTR13730	STRPU_05823
OG0000250	XENTR12693	STRPU_04285
OG0000250	XENTR18990	STRPU_12654, STRPU_00094
OG0000251	XENTR06246, XENTR18095	STRPU_10552
OG0000251	XENTR11476, XENTR03109	STRPU_10615, STRPU_10619
OG0000255	XENTR09255	STRPU_06497
OG0000255	XENTR12056	STRPU_04137, STRPU_13419, STRPU_12912, STRPU_26210, STRPU_18620, STRPU_12446, STRPU_12447, STRPU_12953, STRPU_12950
OG0000256	XENTR18908	STRPU_19461
OG0000256	XENTR00544, XENTR12133, XENTR13229	STRPU_14842, STRPU_26901, STRPU_26900, STRPU_26902, STRPU_27111, STRPU_26544
OG0000257	XENTR07148, XENTR11248	STRPU_27378
OG0000257	XENTR03052, XENTR13887	STRPU_21726, STRPU_21661
OG0000258	XENTR01829	STRPU_08779
OG0000258	XENTR04830, XENTR00764	STRPU_22696
OG0000258	XENTR12963, XENTR01640	STRPU_21352
OG0000259	XENTR03104, XENTR03103, XENTR17832, XENTR16812, XENTR10177, XENTR18181	STRPU_22338
OG0000260	XENTR02375, XENTR07041	STRPU_22982
OG0000263	XENTR08076	STRPU_11794, STRPU_11796, STRPU_24741, STRPU_11795, STRPU_25015, STRPU_10074, STRPU_10138, STRPU_05685, STRPU_04982, STRPU_11410, STRPU_05097, STRPU_05176, STRPU_05500, STRPU_05502, STRPU_05501, STRPU_05503, STRPU_04915, STRPU_05896
OG0000265	XENTR16202, XENTR06790, XENTR04690	STRPU_19907
OG0000265	XENTR16783	STRPU_01912, STRPU_22756
OG0000266	XENTR19182	STRPU_07414
OG0000268	XENTR08601, XENTR08600, XENTR12203	STRPU_01482, STRPU_13766
OG0000270	XENTR01639, XENTR12962	STRPU_21206
OG0000270	XENTR15949, XENTR01261	STRPU_17089
OG0000272	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876	STRPU_24826
OG0000273	XENTR05880	STRPU_18566
OG0000273	XENTR04558	STRPU_15406
OG0000275	XENTR12980, XENTR06678	STRPU_21415
OG0000275	XENTR08145, XENTR07453, XENTR01933	STRPU_04542, STRPU_04524
OG0000276	XENTR11774, XENTR09720	STRPU_04892
OG0000277	XENTR14696, XENTR01190	STRPU_02244, STRPU_15555
OG0000277	XENTR10121, XENTR08844, XENTR08749	STRPU_04283
OG0000278	XENTR19229	STRPU_27259, STRPU_27277
OG0000278	XENTR14066	STRPU_03004
OG0000278	XENTR09088	STRPU_20692
OG0000278	XENTR12427	STRPU_26265
OG0000280	XENTR09398	STRPU_01760, STRPU_18069
OG0000280	XENTR05286	STRPU_26641
OG0000281	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165	STRPU_25743, STRPU_25744
OG0000281	XENTR05001, XENTR04901	STRPU_04322, STRPU_04292
OG0000282	XENTR02925, XENTR13973	STRPU_01499, STRPU_13749
OG0000282	XENTR08646	STRPU_09543
OG0000282	XENTR07444	STRPU_09417
OG0000284	XENTR07786, XENTR15522, XENTR13217	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354
OG0000284	XENTR04307	STRPU_07330, STRPU_18787
OG0000286	XENTR16087	STRPU_00107
OG0000288	XENTR03004, XENTR07811, XENTR01416, XENTR09626, XENTR07805	STRPU_24377
OG0000289	XENTR00324, XENTR04766	STRPU_18786
OG0000290	XENTR04155	STRPU_19878, STRPU_19853, STRPU_09819, STRPU_15764, STRPU_09816, STRPU_09820
OG0000295	XENTR03072	STRPU_06225, STRPU_06205, STRPU_06691
OG0000295	XENTR01672	STRPU_08402
OG0000296	XENTR15309	STRPU_21796
OG0000296	XENTR04749, XENTR11549	STRPU_18285, STRPU_01171
OG0000296	XENTR00542, XENTR12575, XENTR17014, XENTR02673	STRPU_26478, STRPU_26480, STRPU_26468, STRPU_26474, STRPU_26490, STRPU_26471
OG0000296	XENTR06270, XENTR06080	STRPU_25535
OG0000297	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806	STRPU_13522, STRPU_19416, STRPU_06689, STRPU_08803, STRPU_11660, STRPU_02095, STRPU_09123, STRPU_08680
OG0000298	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556	STRPU_03245, STRPU_03282, STRPU_04034, STRPU_11700
OG0000299	XENTR10892, XENTR10893, XENTR02454	STRPU_07501
OG0000300	XENTR05754	STRPU_10441, STRPU_11404
OG0000301	XENTR10255	STRPU_04835
OG0000301	XENTR04265, XENTR08731, XENTR05595	STRPU_04444, STRPU_04445
OG0000301	XENTR00731, XENTR05032	STRPU_10372
OG0000301	XENTR12661	STRPU_04579
OG0000302	XENTR16030	STRPU_22541
OG0000303	XENTR17264	STRPU_01752, STRPU_16777, STRPU_06242, STRPU_17916, STRPU_17925, STRPU_04763
OG0000305	XENTR15555	STRPU_23290
OG0000305	XENTR05359	STRPU_21971
OG0000305	XENTR04162, XENTR07218	STRPU_22779, STRPU_01937
OG0000306	XENTR13781, XENTR07294, XENTR01939, XENTR04873	STRPU_04181
OG0000307	XENTR01470	STRPU_22032
OG0000308	XENTR05341, XENTR03132	STRPU_13191, STRPU_13968
OG0000308	XENTR11682, XENTR17432	STRPU_21103, STRPU_21098, STRPU_14797
OG0000308	XENTR06275	STRPU_25229
OG0000309	XENTR00767	STRPU_22639, STRPU_23489, STRPU_22638, STRPU_18593
OG0000312	XENTR10281, XENTR10282, XENTR04736, XENTR00030	STRPU_26934
OG0000312	XENTR12581	STRPU_06464
OG0000312	XENTR16372, XENTR10558	STRPU_05481
OG0000313	XENTR04895, XENTR02724	STRPU_05794
OG0000313	XENTR08592	STRPU_10597
OG0000313	XENTR05983, XENTR05982	STRPU_23132
OG0000314	XENTR04774, XENTR10527, XENTR11181	STRPU_05385
OG0000315	XENTR03674	STRPU_14641
OG0000315	XENTR04204, XENTR06293	STRPU_00855, STRPU_14065
OG0000315	XENTR02373	STRPU_23166
OG0000316	XENTR07574, XENTR05658	STRPU_04688
OG0000316	XENTR00550, XENTR11533	STRPU_27381
OG0000317	XENTR13934, XENTR13686, XENTR00225	STRPU_07276, STRPU_07292
OG0000319	XENTR04638	STRPU_07205
OG0000319	XENTR08302	STRPU_16775, STRPU_01745
OG0000320	XENTR10555	STRPU_27116
OG0000320	XENTR04771	STRPU_07019
OG0000321	XENTR04726	STRPU_18694
OG0000321	XENTR01810	STRPU_05283
OG0000321	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907	STRPU_06234
OG0000322	XENTR06441	STRPU_20644, STRPU_20642, STRPU_07689, STRPU_07702
OG0000323	XENTR18280	STRPU_16538, STRPU_16558
OG0000323	XENTR06278, XENTR08426	STRPU_23717
OG0000324	XENTR08275, XENTR17181, XENTR15791, XENTR04473	STRPU_10773
OG0000325	XENTR07161	STRPU_19931, STRPU_02596, STRPU_19929, STRPU_19930, STRPU_02597, STRPU_02598, STRPU_19928, STRPU_02599, STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107, STRPU_08105, STRPU_09355, STRPU_09356
OG0000326	XENTR16483	STRPU_10867, STRPU_10847
OG0000328	XENTR04569, XENTR00477, XENTR13076, XENTR13140	STRPU_00813, STRPU_25547
OG0000330	XENTR13410, XENTR13411, XENTR13409, XENTR13412, XENTR03029, XENTR03030	STRPU_06826, STRPU_20452, STRPU_08264, STRPU_08262, STRPU_08269, STRPU_01103, STRPU_24195, STRPU_24194, STRPU_05779, STRPU_24124, STRPU_06559, STRPU_06540, STRPU_24117, STRPU_24113, STRPU_06557, STRPU_24121, STRPU_24092, STRPU_06558, STRPU_06541
OG0000333	XENTR16826	STRPU_19697, STRPU_19618
OG0000338	XENTR03666, XENTR00810	STRPU_02251, STRPU_15548
OG0000338	XENTR00811, XENTR03279	STRPU_15357
OG0000338	XENTR12945	STRPU_26051
OG0000339	XENTR06902, XENTR11218	STRPU_25795, STRPU_25777, STRPU_25782, STRPU_25800, STRPU_25779, STRPU_25781, STRPU_25803, STRPU_25817, STRPU_25811, STRPU_25778, STRPU_25797, STRPU_25815, STRPU_25802, STRPU_25799, STRPU_17596, STRPU_17598, STRPU_17599, STRPU_09857, STRPU_25818, STRPU_25804, STRPU_25814, STRPU_25801, STRPU_14998, STRPU_25780, STRPU_08178, STRPU_25807, STRPU_25805, STRPU_25819, STRPU_25784, STRPU_25808, STRPU_25810, STRPU_25816, STRPU_25783
OG0000341	XENTR09328, XENTR07475, XENTR02979, XENTR12854	STRPU_07163
OG0000343	XENTR11384, XENTR11385, XENTR00663, XENTR09712	STRPU_17122, STRPU_17107
OG0000344	XENTR04022, XENTR04531, XENTR16339	STRPU_02479, STRPU_15100
OG0000345	XENTR04999, XENTR04907, XENTR12817	STRPU_04121
OG0000349	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310	STRPU_12247, STRPU_11674, STRPU_11916, STRPU_12249, STRPU_24104, STRPU_12252, STRPU_12251, STRPU_12253, STRPU_11748, STRPU_11912, STRPU_11874, STRPU_11875, STRPU_11914, STRPU_11877, STRPU_11917, STRPU_11915, STRPU_11876, STRPU_11913, STRPU_12225, STRPU_12250, STRPU_07037, STRPU_07039, STRPU_24713, STRPU_01364, STRPU_01363, STRPU_11577
OG0000350	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105	STRPU_01096, STRPU_24203
OG0000350	XENTR05868	STRPU_04713
OG0000350	XENTR14747, XENTR16793	STRPU_21630
OG0000350	XENTR09038, XENTR12529	STRPU_21631
OG0000352	XENTR04727, XENTR11543, XENTR14779	STRPU_18690
OG0000352	XENTR11161	STRPU_16144, STRPU_16137
OG0000352	XENTR18553	STRPU_16650, STRPU_16649
OG0000356	XENTR04143	STRPU_22510, STRPU_22515, STRPU_22514, STRPU_22513
OG0000356	XENTR07422	STRPU_04112, STRPU_12597
OG0000357	XENTR15970, XENTR17586, XENTR08879, XENTR13168	STRPU_23598
OG0000358	XENTR09276	STRPU_12012, STRPU_11961, STRPU_01622, STRPU_11960, STRPU_01621, STRPU_12011
OG0000358	XENTR00396	STRPU_12205
OG0000358	XENTR16746	STRPU_11811
OG0000358	XENTR09348	STRPU_06142
OG0000359	XENTR05950, XENTR00976	STRPU_09098, STRPU_02069
OG0000359	XENTR15161, XENTR14895, XENTR06527	STRPU_14383
OG0000359	XENTR09262	STRPU_05510
OG0000360	XENTR08788	STRPU_16620
OG0000360	XENTR08830, XENTR08829, XENTR03303	STRPU_05700
OG0000360	XENTR18235	STRPU_23802
OG0000363	XENTR18877	STRPU_20959
OG0000363	XENTR17199, XENTR06334, XENTR17198	STRPU_22858, STRPU_22857
OG0000364	XENTR07477	STRPU_24813, STRPU_24695, STRPU_12300, STRPU_23213, STRPU_23224, STRPU_24852, STRPU_22921
OG0000365	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218	STRPU_00678, STRPU_18948
OG0000367	XENTR00773, XENTR02827	STRPU_22294
OG0000367	XENTR18872, XENTR04515, XENTR03632	STRPU_24010
OG0000371	XENTR11137	STRPU_16099, STRPU_13196, STRPU_13809
OG0000371	XENTR10750	STRPU_23763
OG0000372	XENTR05569, XENTR05568	STRPU_20297
OG0000372	XENTR06420	STRPU_05141, STRPU_05066
OG0000372	XENTR12969, XENTR16656	STRPU_15694
OG0000373	XENTR10296	STRPU_15389
OG0000373	XENTR11366	STRPU_20623
OG0000374	XENTR12206, XENTR03156, XENTR06198	STRPU_24137
OG0000374	XENTR10123, XENTR08845	STRPU_04885
OG0000374	XENTR06197, XENTR03155	STRPU_01884, STRPU_25198
OG0000375	XENTR01003, XENTR07353, XENTR15338, XENTR09136	STRPU_08233
OG0000375	XENTR17679, XENTR09225, XENTR16323	STRPU_07156
OG0000378	XENTR12085, XENTR05893, XENTR15421, XENTR11577	STRPU_18015
OG0000378	XENTR06047, XENTR17806, XENTR08243	STRPU_03384
OG0000379	XENTR03681	STRPU_14744
OG0000379	XENTR09134	STRPU_08185
OG0000379	XENTR01840	STRPU_08635
OG0000379	XENTR07942	STRPU_08073
OG0000380	XENTR02493	STRPU_06735, STRPU_13220
OG0000382	XENTR02893, XENTR02790, XENTR02892, XENTR02791	STRPU_22986
OG0000384	XENTR14248, XENTR04885	STRPU_09778
OG0000384	XENTR05374	STRPU_23403, STRPU_01036
OG0000386	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193	STRPU_12906, STRPU_00933, STRPU_08888, STRPU_13734, STRPU_00648, STRPU_23062, STRPU_22225, STRPU_06498, STRPU_14815
OG0000389	XENTR13046, XENTR07562	STRPU_04611, STRPU_04125
OG0000391	XENTR10506	STRPU_09729, STRPU_09772
OG0000392	XENTR05822, XENTR00373	STRPU_19132
OG0000393	XENTR10938	STRPU_17898, STRPU_17427, STRPU_17899, STRPU_17900, STRPU_25376
OG0000393	XENTR02214	STRPU_01522, STRPU_09438
OG0000393	XENTR11795	STRPU_26326
OG0000395	XENTR11886, XENTR11885, XENTR17144, XENTR02622	STRPU_01700, STRPU_02664
OG0000396	XENTR08117	STRPU_27190, STRPU_27207
OG0000396	XENTR16764, XENTR03943, XENTR04687, XENTR06166, XENTR04652, XENTR14709	STRPU_20223, STRPU_19232, STRPU_19231, STRPU_20224, STRPU_06819
OG0000397	XENTR18769	STRPU_10143, STRPU_10081
OG0000399	XENTR09009	STRPU_20860, STRPU_20896
OG0000399	XENTR15857, XENTR05296, XENTR05870	STRPU_11457, STRPU_23097
OG0000400	XENTR01263	STRPU_18035
OG0000401	XENTR02930	STRPU_14949, STRPU_14979, STRPU_13184
OG0000402	XENTR02219, XENTR11951, XENTR13580	STRPU_09420, STRPU_01539
