Orthogroup	XENTR	AENJA_ok
OG0000192	XENTR01771	AENJA_16678, AENJA_04859
OG0000193	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116	AENJA_13914
OG0000194	XENTR14824, XENTR18660, XENTR00280, XENTR10034	AENJA_10642, AENJA_01834
OG0000195	XENTR11322, XENTR09909, XENTR17326	AENJA_16048
OG0000195	XENTR19159	AENJA_02703
OG0000197	XENTR05307, XENTR15908	AENJA_18863, AENJA_02976, AENJA_03276
OG0000197	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201	AENJA_03262
OG0000201	XENTR16600, XENTR16601, XENTR04781	AENJA_04223
OG0000201	XENTR04564	AENJA_12926
OG0000201	XENTR12187, XENTR00868	AENJA_00457
OG0000202	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556	AENJA_10134
OG0000203	XENTR04908	AENJA_01110
OG0000203	XENTR08192, XENTR07634	AENJA_20011
OG0000203	XENTR09015, XENTR08065	AENJA_10014
OG0000203	XENTR04067	AENJA_10780
OG0000204	XENTR04113, XENTR02352	AENJA_12472
OG0000205	XENTR12959, XENTR05519	AENJA_05025
OG0000205	XENTR16886, XENTR01752, XENTR14923	AENJA_13787, AENJA_01890
OG0000205	XENTR18445, XENTR10749, XENTR03131	AENJA_13815, AENJA_22602
OG0000206	XENTR10880	AENJA_04004, AENJA_21824, AENJA_15901, AENJA_19238, AENJA_08782, AENJA_08779, AENJA_05323
OG0000206	XENTR10501, XENTR13106, XENTR12355	AENJA_17989, AENJA_13770
OG0000207	XENTR04496, XENTR02974	AENJA_24487
OG0000208	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993	AENJA_06125, AENJA_16595
OG0000210	XENTR12375	AENJA_13029
OG0000210	XENTR19252	AENJA_19501
OG0000210	XENTR04415	AENJA_04024
OG0000211	XENTR02626	AENJA_25447
OG0000211	XENTR00605	AENJA_19821
OG0000211	XENTR03419	AENJA_00791
OG0000211	XENTR12567, XENTR17201, XENTR17202	AENJA_02934
OG0000211	XENTR15376, XENTR01456	AENJA_21143, AENJA_10795
OG0000213	XENTR03518, XENTR08248	AENJA_07228, AENJA_04662
OG0000214	XENTR12264	AENJA_03581
OG0000215	XENTR01627, XENTR06477	AENJA_06502, AENJA_01427, AENJA_23751, AENJA_02670
OG0000215	XENTR04188	AENJA_03894, AENJA_01426
OG0000217	XENTR17725, XENTR17724, XENTR06876, XENTR18705, XENTR15823, XENTR15824, XENTR18399, XENTR18608, XENTR18381, XENTR15825, XENTR18316, XENTR19079, XENTR18715, XENTR06874, XENTR17727, XENTR18384, XENTR06879, XENTR18400, XENTR18607, XENTR19209, XENTR18557, XENTR18382, XENTR19138, XENTR18704, XENTR18714, XENTR06877, XENTR18167, XENTR18317, XENTR06878, XENTR17723, XENTR18702, XENTR18401, XENTR18716	AENJA_00511
OG0000218	XENTR06015	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825, AENJA_26732
OG0000220	XENTR07581	AENJA_25417
OG0000220	XENTR15742	AENJA_19945, AENJA_06243, AENJA_19950
OG0000221	XENTR04171, XENTR10605, XENTR06942	AENJA_18945, AENJA_16769
OG0000221	XENTR10392, XENTR01755, XENTR16885	AENJA_12084
OG0000223	XENTR15744, XENTR02504, XENTR10692	AENJA_25328, AENJA_19949
OG0000225	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844	AENJA_04793, AENJA_18668
OG0000227	XENTR06938	AENJA_15989
OG0000227	XENTR00522, XENTR04987	AENJA_15987, AENJA_15991
OG0000228	XENTR07707, XENTR15692	AENJA_00460
OG0000229	XENTR07694	AENJA_26296, AENJA_26297, AENJA_26293
OG0000230	XENTR08030, XENTR08029	AENJA_06650
OG0000231	XENTR00474, XENTR12545	AENJA_08495
OG0000233	XENTR14531	AENJA_04371
OG0000234	XENTR08092, XENTR06076, XENTR18346	AENJA_02022
OG0000234	XENTR00774, XENTR10873	AENJA_09853
OG0000235	XENTR08759	AENJA_15471, AENJA_15470, AENJA_02178, AENJA_08576
OG0000236	XENTR04703	AENJA_25135
OG0000236	XENTR08003	AENJA_07611, AENJA_02045, AENJA_00230
OG0000238	XENTR01828	AENJA_24755
OG0000238	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205	AENJA_14161
OG0000238	XENTR15099, XENTR08204	AENJA_03329
OG0000239	XENTR02896, XENTR08392	AENJA_09843
OG0000239	XENTR09596	AENJA_06019
OG0000239	XENTR06920, XENTR03351	AENJA_09841
OG0000240	XENTR00848, XENTR00849	AENJA_19535
OG0000242	XENTR01304	AENJA_12414, AENJA_02018, AENJA_25996
OG0000244	XENTR03738, XENTR10413, XENTR05888, XENTR02505, XENTR12546	AENJA_02207
OG0000245	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790	AENJA_02315, AENJA_03102, AENJA_02317
OG0000246	XENTR05669	AENJA_10538, AENJA_10539
OG0000248	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752	AENJA_23410, AENJA_15881
OG0000250	XENTR02680	AENJA_21466
OG0000250	XENTR13730	AENJA_01564
OG0000250	XENTR12693	AENJA_18922, AENJA_05431
OG0000250	XENTR18990	AENJA_25579
OG0000251	XENTR06246, XENTR18095	AENJA_02410
OG0000253	XENTR17616, XENTR17617, XENTR08301, XENTR12380	AENJA_04582
OG0000254	XENTR08982, XENTR19222	AENJA_19586
OG0000255	XENTR09255	AENJA_05199
OG0000255	XENTR12056	AENJA_03525, AENJA_17033, AENJA_10693, AENJA_10691, AENJA_10694, AENJA_20407, AENJA_04940, AENJA_17159, AENJA_07356
OG0000256	XENTR18908	AENJA_24528
OG0000256	XENTR00544, XENTR12133, XENTR13229	AENJA_04595, AENJA_22679, AENJA_05370, AENJA_07601, AENJA_13004
OG0000257	XENTR07148, XENTR11248	AENJA_21159
OG0000257	XENTR03052, XENTR13887	AENJA_06250
OG0000258	XENTR04830, XENTR00764	AENJA_21764
OG0000258	XENTR12963, XENTR01640	AENJA_08669
OG0000259	XENTR03104, XENTR03103, XENTR17832, XENTR16812, XENTR10177, XENTR18181	AENJA_09484
OG0000260	XENTR02375, XENTR07041	AENJA_02917
OG0000260	XENTR02010	AENJA_18084
OG0000261	XENTR16283, XENTR07075, XENTR02029	AENJA_18758
OG0000263	XENTR08076	AENJA_06376, AENJA_02707, AENJA_07923, AENJA_00940, AENJA_24604, AENJA_02705, AENJA_15502, AENJA_15498, AENJA_21435, AENJA_02066
OG0000265	XENTR16202, XENTR06790, XENTR04690	AENJA_21392, AENJA_21393
OG0000265	XENTR16783	AENJA_02918
OG0000268	XENTR08601, XENTR08600, XENTR12203	AENJA_25695
OG0000270	XENTR01639, XENTR12962	AENJA_16126
OG0000272	XENTR16722	AENJA_04697
OG0000272	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876	AENJA_06955
OG0000273	XENTR05880	AENJA_14902
OG0000275	XENTR12980, XENTR06678	AENJA_06085
OG0000275	XENTR08145, XENTR07453, XENTR01933	AENJA_05208
OG0000276	XENTR11774, XENTR09720	AENJA_24994
OG0000277	XENTR14696, XENTR01190	AENJA_21144
OG0000277	XENTR10121, XENTR08844, XENTR08749	AENJA_08858
OG0000278	XENTR19229, XENTR11159	AENJA_24084
OG0000278	XENTR09088	AENJA_12104
OG0000280	XENTR09398	AENJA_03995
OG0000280	XENTR05286	AENJA_21139
OG0000281	XENTR05001, XENTR04901	AENJA_06967
OG0000282	XENTR02925, XENTR13973	AENJA_08490
OG0000282	XENTR08646	AENJA_07959
OG0000282	XENTR07444	AENJA_08159
OG0000284	XENTR07786, XENTR15522, XENTR13217	AENJA_16460, AENJA_16457, AENJA_23940, AENJA_23553, AENJA_12800, AENJA_09635, AENJA_14116, AENJA_03847, AENJA_00883, AENJA_14484
OG0000284	XENTR04307	AENJA_03142, AENJA_20326
OG0000286	XENTR17252, XENTR17250, XENTR17251	AENJA_03756, AENJA_24545, AENJA_09758
OG0000286	XENTR16087	AENJA_07015, AENJA_05640
OG0000286	XENTR08614, XENTR08615, XENTR17051, XENTR08670	AENJA_10869
OG0000288	XENTR01416, XENTR09626, XENTR07805	AENJA_14604
OG0000289	XENTR00324, XENTR04766	AENJA_13824
OG0000295	XENTR01672	AENJA_07578
OG0000296	XENTR15309	AENJA_22255
OG0000296	XENTR04749, XENTR11549	AENJA_23739
OG0000296	XENTR17014, XENTR02673	AENJA_15217
OG0000296	XENTR06270, XENTR06080	AENJA_25508
OG0000297	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806	AENJA_24317
OG0000298	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556	AENJA_06788, AENJA_16948, AENJA_16940, AENJA_16949, AENJA_06790
OG0000299	XENTR10892, XENTR10893, XENTR02454	AENJA_07480
OG0000300	XENTR05754	AENJA_20707, AENJA_25104
OG0000301	XENTR10255	AENJA_06178, AENJA_06182
OG0000301	XENTR04265, XENTR08731, XENTR05595	AENJA_26747
OG0000301	XENTR00731, XENTR05032	AENJA_18604
OG0000302	XENTR16030	AENJA_15683
OG0000303	XENTR17264	AENJA_15256, AENJA_23416
OG0000305	XENTR15555	AENJA_01524
OG0000305	XENTR05359	AENJA_23458
OG0000307	XENTR13525, XENTR02085	AENJA_02524
OG0000307	XENTR01470	AENJA_01646
OG0000308	XENTR05341, XENTR03132	AENJA_23339
OG0000308	XENTR06275	AENJA_18481
OG0000309	XENTR00767	AENJA_22214, AENJA_22215, AENJA_09002, AENJA_08385
OG0000310	XENTR02307, XENTR02306	AENJA_10979, AENJA_16718
OG0000312	XENTR10281, XENTR10282, XENTR04736, XENTR00030	AENJA_11345
OG0000312	XENTR12581	AENJA_19966
OG0000312	XENTR16372, XENTR10558	AENJA_05337
OG0000313	XENTR08592	AENJA_16057
OG0000313	XENTR05983, XENTR05982	AENJA_01313
OG0000314	XENTR09194, XENTR12236	AENJA_16012
OG0000314	XENTR04774, XENTR10527, XENTR11181	AENJA_19100
OG0000315	XENTR04204, XENTR06293	AENJA_08118
OG0000315	XENTR02373	AENJA_20619
OG0000316	XENTR07574, XENTR05658	AENJA_23705
OG0000317	XENTR13934, XENTR13686, XENTR00225	AENJA_18053
OG0000319	XENTR04638	AENJA_02024
OG0000319	XENTR08302	AENJA_15257
OG0000320	XENTR04771	AENJA_16441, AENJA_02544
OG0000321	XENTR04726	AENJA_07424
OG0000321	XENTR01810	AENJA_02624
OG0000321	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907	AENJA_23362
OG0000322	XENTR06441	AENJA_04218
OG0000323	XENTR18280	AENJA_22664
OG0000323	XENTR06278, XENTR08426	AENJA_20126
OG0000324	XENTR08275, XENTR17181, XENTR15791, XENTR04473	AENJA_18522
OG0000325	XENTR07161	AENJA_07184, AENJA_19461
OG0000326	XENTR10133, XENTR03102, XENTR17122	AENJA_25612
OG0000326	XENTR16483	AENJA_25861
OG0000327	XENTR02532, XENTR02531, XENTR02535	AENJA_13471
OG0000328	XENTR04569, XENTR00477, XENTR13076, XENTR13140	AENJA_09097
OG0000333	XENTR16826	AENJA_06410, AENJA_00632
OG0000333	XENTR07996	AENJA_22838, AENJA_15685
OG0000334	XENTR16957, XENTR16148, XENTR19078, XENTR14909, XENTR18372, XENTR15849, XENTR18441, XENTR14907, XENTR14908, XENTR18600, XENTR18272, XENTR16517, XENTR14905, XENTR16519, XENTR13463, XENTR13461, XENTR13464, XENTR15850	AENJA_18674, AENJA_08078, AENJA_20172, AENJA_19540, AENJA_16534, AENJA_18675, AENJA_11653, AENJA_06892, AENJA_10669, AENJA_22797, AENJA_22796, AENJA_24850, AENJA_10667, AENJA_10668
OG0000338	XENTR03666, XENTR00810	AENJA_13192
OG0000338	XENTR12945	AENJA_22299
OG0000339	XENTR06902, XENTR11218	AENJA_00382, AENJA_19984, AENJA_00140, AENJA_14078, AENJA_02225
OG0000341	XENTR09328, XENTR07475, XENTR02979, XENTR12854	AENJA_00431
OG0000343	XENTR11384, XENTR11385, XENTR00663, XENTR09712	AENJA_04274
OG0000344	XENTR04022, XENTR04531, XENTR16339	AENJA_20305
OG0000344	XENTR18394	AENJA_05493
OG0000346	XENTR17511, XENTR00075, XENTR04734	AENJA_22586, AENJA_15929
OG0000349	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310	AENJA_19583, AENJA_23589, AENJA_19611, AENJA_06662, AENJA_21917, AENJA_01710, AENJA_00976, AENJA_17896, AENJA_06002, AENJA_15646, AENJA_15647
OG0000350	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105	AENJA_19835
OG0000350	XENTR05868	AENJA_05645
OG0000350	XENTR14747, XENTR16793	AENJA_06140
OG0000350	XENTR09038, XENTR12529	AENJA_03065
OG0000352	XENTR04727, XENTR11543, XENTR14779	AENJA_13697
OG0000352	XENTR11161	AENJA_25500
OG0000352	XENTR18553	AENJA_11315
OG0000356	XENTR04143	AENJA_04669, AENJA_04670
OG0000356	XENTR07422	AENJA_05708, AENJA_10568
OG0000357	XENTR15991, XENTR10312, XENTR11352, XENTR14897	AENJA_16412
OG0000357	XENTR15970, XENTR17586, XENTR08879, XENTR13168	AENJA_04794
OG0000358	XENTR09276	AENJA_15177
OG0000358	XENTR00396	AENJA_10717
OG0000358	XENTR16746	AENJA_12192
OG0000358	XENTR09348	AENJA_25711
OG0000359	XENTR05950, XENTR00976	AENJA_14005
OG0000359	XENTR15161, XENTR14895, XENTR06527	AENJA_07464
OG0000360	XENTR08830, XENTR08829, XENTR03303	AENJA_08623
OG0000360	XENTR18235	AENJA_22734
OG0000362	XENTR18283	AENJA_07663, AENJA_20039
OG0000362	XENTR01000, XENTR01001, XENTR00999, XENTR00996	AENJA_00852, AENJA_07660, AENJA_12849
OG0000363	XENTR17199, XENTR06334	AENJA_12906, AENJA_18208
OG0000364	XENTR07477	AENJA_08616, AENJA_07293, AENJA_05680
OG0000365	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218	AENJA_22716
OG0000367	XENTR00773, XENTR02827	AENJA_21567
OG0000367	XENTR18872, XENTR04515, XENTR03632	AENJA_15749
OG0000372	XENTR05569, XENTR05568	AENJA_14610
OG0000372	XENTR06420	AENJA_22918
OG0000372	XENTR12969, XENTR16656	AENJA_10254
OG0000373	XENTR16184	AENJA_10744
OG0000373	XENTR11366	AENJA_18516
OG0000374	XENTR12206, XENTR03156, XENTR06198	AENJA_24763
OG0000374	XENTR10123, XENTR08845	AENJA_15704
OG0000374	XENTR06197, XENTR03155	AENJA_10989
OG0000375	XENTR01003, XENTR07353, XENTR15338, XENTR09136	AENJA_21822
OG0000375	XENTR17679, XENTR09225	AENJA_14683
OG0000375	XENTR16323	AENJA_14684
OG0000378	XENTR12085, XENTR05893, XENTR15421, XENTR11577	AENJA_09892
OG0000378	XENTR06047, XENTR17806, XENTR08243	AENJA_03823
OG0000379	XENTR03681	AENJA_25316
OG0000379	XENTR09134	AENJA_13204
OG0000379	XENTR01840	AENJA_16703
OG0000379	XENTR07942	AENJA_14680
OG0000380	XENTR16530	AENJA_00574, AENJA_17802
OG0000380	XENTR02493	AENJA_08753, AENJA_20573, AENJA_13328, AENJA_08875
OG0000382	XENTR02893, XENTR02790, XENTR02892, XENTR02791	AENJA_05991
OG0000384	XENTR14248, XENTR04885	AENJA_22347
OG0000384	XENTR05374	AENJA_22698
OG0000385	XENTR08770, XENTR08013, XENTR01663, XENTR03165, XENTR03166, XENTR03167, XENTR08909	AENJA_16346
OG0000386	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193	AENJA_18774
OG0000389	XENTR13046, XENTR07562	AENJA_06388
OG0000391	XENTR10506	AENJA_11069
OG0000391	XENTR14186, XENTR05222, XENTR03395, XENTR13204	AENJA_09442
OG0000392	XENTR05822, XENTR00373	AENJA_11266
OG0000393	XENTR10938	AENJA_20824
OG0000393	XENTR11795	AENJA_11660
OG0000395	XENTR11886, XENTR11885, XENTR17144, XENTR02622	AENJA_17521
OG0000396	XENTR08117	AENJA_23793
OG0000397	XENTR18769	AENJA_26085
OG0000399	XENTR09009	AENJA_25908
OG0000399	XENTR15857, XENTR05296, XENTR05870	AENJA_14143
OG0000400	XENTR14734, XENTR14733	AENJA_05665
OG0000401	XENTR02930	AENJA_10211, AENJA_22375
OG0000402	XENTR02219, XENTR11951, XENTR13580	AENJA_01108
OG0000402	XENTR12413	AENJA_20115
OG0000403	XENTR05766	AENJA_09961, AENJA_06241
OG0000403	XENTR00670	AENJA_04017, AENJA_04018, AENJA_10837, AENJA_13145, AENJA_22049, AENJA_05868
OG0000404	XENTR04297, XENTR00047	AENJA_26390
OG0000404	XENTR15190	AENJA_17116
OG0000405	XENTR12151, XENTR12577, XENTR12578, XENTR04243	AENJA_21234
OG0000410	XENTR15236	AENJA_11467
OG0000411	XENTR12042, XENTR04225	AENJA_11832
OG0000411	XENTR07543	AENJA_10888
OG0000412	XENTR00072	AENJA_21404
OG0000412	XENTR04274	AENJA_26231
OG0000412	XENTR17107, XENTR15524	AENJA_11362
OG0000413	XENTR02384, XENTR00587, XENTR14291	AENJA_18235
OG0000415	XENTR10423, XENTR12429, XENTR08187, XENTR02440, XENTR06896, XENTR06895, XENTR06897, XENTR06898, XENTR06892, XENTR06893, XENTR06894	AENJA_07725, AENJA_26662, AENJA_26660, AENJA_23952
OG0000416	XENTR17305, XENTR05440, XENTR12488, XENTR12486, XENTR12487, XENTR05445, XENTR05444, XENTR12485, XENTR05442, XENTR05443, XENTR16637	AENJA_13956
OG0000418	XENTR15007	AENJA_10765, AENJA_26075
OG0000419	XENTR11508, XENTR02542, XENTR02541, XENTR16666, XENTR17941, XENTR16880	AENJA_25245, AENJA_25372, AENJA_25244
OG0000421	XENTR08101, XENTR08102, XENTR08100, XENTR04235, XENTR01412, XENTR15903, XENTR01411, XENTR15904	AENJA_06994
OG0000424	XENTR06704	AENJA_15205, AENJA_15202, AENJA_26752
OG0000425	XENTR12653, XENTR00617, XENTR02421	AENJA_24235
OG0000425	XENTR18784	AENJA_24238
OG0000425	XENTR10074	AENJA_17525
OG0000426	XENTR13177, XENTR13178	AENJA_16516
OG0000426	XENTR13136, XENTR11204, XENTR01857	AENJA_15654
OG0000427	XENTR16612	AENJA_16219
OG0000427	XENTR17783, XENTR06248	AENJA_26175
OG0000429	XENTR16139	AENJA_21410
OG0000429	XENTR13742	AENJA_01381
OG0000430	XENTR00045, XENTR12676, XENTR12674, XENTR12675, XENTR12673, XENTR10139	AENJA_01511
OG0000431	XENTR00991	AENJA_03019
OG0000431	XENTR05779	AENJA_19097
OG0000431	XENTR09022, XENTR09024, XENTR09055	AENJA_17426
OG0000432	XENTR10719	AENJA_08549
OG0000432	XENTR02842, XENTR07037	AENJA_14844
OG0000433	XENTR13728, XENTR07334	AENJA_24860
OG0000433	XENTR08150, XENTR16244	AENJA_10323
OG0000435	XENTR03847	AENJA_25030
OG0000435	XENTR10898, XENTR12043, XENTR06258, XENTR02452	AENJA_23148
OG0000436	XENTR17485, XENTR17484	AENJA_24307
OG0000437	XENTR10011	AENJA_24488, AENJA_24489
OG0000442	XENTR03078, XENTR07242, XENTR07241	AENJA_21364
OG0000442	XENTR00127, XENTR16680	AENJA_08940
OG0000443	XENTR16164, XENTR16165	AENJA_15885
OG0000443	XENTR08253	AENJA_23556
OG0000446	XENTR12284	AENJA_17227
OG0000446	XENTR09860	AENJA_16673
OG0000447	XENTR03570, XENTR16310, XENTR06964, XENTR06423	AENJA_07978
OG0000448	XENTR09535, XENTR16808, XENTR10820	AENJA_08190, AENJA_08395
OG0000450	XENTR14894, XENTR03676	AENJA_10311
OG0000451	XENTR11332, XENTR03120	AENJA_11015, AENJA_24500, AENJA_11523
OG0000458	XENTR03626, XENTR03627, XENTR03628	AENJA_11770
OG0000458	XENTR03637, XENTR04639, XENTR17840	AENJA_03312
OG0000459	XENTR07204, XENTR12836, XENTR12837	AENJA_04182, AENJA_20455, AENJA_09946, AENJA_05581
OG0000460	XENTR16884	AENJA_05733
OG0000461	XENTR16800	AENJA_22982
OG0000462	XENTR03712, XENTR04966, XENTR07668, XENTR06079, XENTR03710, XENTR02952, XENTR06838, XENTR06839, XENTR06840, XENTR02950, XENTR01704, XENTR13240, XENTR15927	AENJA_21336
OG0000463	XENTR15683, XENTR18055	AENJA_15755
OG0000463	XENTR05720, XENTR03129	AENJA_07031
OG0000465	XENTR04514	AENJA_23068
OG0000465	XENTR12030	AENJA_20709
OG0000467	XENTR13171, XENTR04831, XENTR01243, XENTR00763	AENJA_24285
OG0000468	XENTR15317	AENJA_08672
OG0000469	XENTR07061, XENTR03510, XENTR16136, XENTR06384, XENTR06808	AENJA_19006
OG0000469	XENTR18040, XENTR09815	AENJA_05512
OG0000470	XENTR07308, XENTR18456	AENJA_05899
OG0000470	XENTR08990	AENJA_25964
OG0000471	XENTR04919, XENTR04918, XENTR05004, XENTR08938	AENJA_26141
OG0000473	XENTR07541, XENTR04001, XENTR14187, XENTR04930	AENJA_18952, AENJA_13249
OG0000474	XENTR05228, XENTR06948, XENTR12871, XENTR17592	AENJA_17737
OG0000475	XENTR00403, XENTR16167	AENJA_22558
OG0000476	XENTR14517	AENJA_25489
OG0000476	XENTR09662	AENJA_24295, AENJA_10203
OG0000478	XENTR07036	AENJA_06501, AENJA_26029, AENJA_06495, AENJA_24003, AENJA_24002
OG0000478	XENTR06378, XENTR05970	AENJA_24353
OG0000479	XENTR15349, XENTR00798	AENJA_20878
OG0000480	XENTR10551, XENTR10531, XENTR04392, XENTR10532, XENTR01398, XENTR09020, XENTR09018, XENTR09017	AENJA_23584, AENJA_25610
OG0000480	XENTR16905	AENJA_14480
OG0000481	XENTR18341	AENJA_16592
OG0000481	XENTR07539, XENTR12694	AENJA_11417
OG0000482	XENTR14111, XENTR12532, XENTR14401	AENJA_18772
OG0000482	XENTR00585	AENJA_18773
OG0000485	XENTR04208, XENTR03378	AENJA_01157, AENJA_13767
OG0000485	XENTR10818	AENJA_15714, AENJA_15716, AENJA_24876, AENJA_15715
OG0000486	XENTR07282, XENTR04857	AENJA_24911, AENJA_01412, AENJA_01364, AENJA_22874
OG0000487	XENTR15492	AENJA_02732
OG0000488	XENTR13001, XENTR13002, XENTR02455	AENJA_10931
OG0000489	XENTR00237, XENTR09516, XENTR00238, XENTR11465	AENJA_12938
OG0000490	XENTR04016, XENTR06481, XENTR16561, XENTR06162, XENTR06161	AENJA_13962
OG0000494	XENTR11154, XENTR04560, XENTR01512, XENTR10308	AENJA_16419, AENJA_21639, AENJA_05180
OG0000495	XENTR00150, XENTR00149	AENJA_11256
OG0000497	XENTR12510, XENTR13344	AENJA_14446
OG0000497	XENTR06183, XENTR09162	AENJA_20917
OG0000498	XENTR06646, XENTR04610, XENTR08348, XENTR02958, XENTR10209	AENJA_19515
OG0000499	XENTR04148	AENJA_19712
OG0000503	XENTR11822, XENTR11424, XENTR11425, XENTR12881, XENTR12882	AENJA_26692
OG0000503	XENTR10022	AENJA_02664
OG0000504	XENTR18610, XENTR02766, XENTR13287, XENTR05277	AENJA_07620, AENJA_09834
OG0000505	XENTR15726, XENTR09584, XENTR09585, XENTR10436, XENTR09693, XENTR09694	AENJA_11465
OG0000508	XENTR06935	AENJA_05447
OG0000508	XENTR13428	AENJA_18701
OG0000510	XENTR16454, XENTR14055, XENTR06353, XENTR15990	AENJA_13229, AENJA_13230
OG0000512	XENTR01879, XENTR19023, XENTR09415, XENTR09416, XENTR09410, XENTR05857, XENTR13275	AENJA_19003
OG0000514	XENTR05611, XENTR01673	AENJA_24585
OG0000519	XENTR04553	AENJA_00264
OG0000521	XENTR12652, XENTR09000, XENTR04152, XENTR14112	AENJA_00888
OG0000522	XENTR11563	AENJA_04937, AENJA_01107
OG0000523	XENTR10295, XENTR14142	AENJA_23211
OG0000524	XENTR09435	AENJA_03124
OG0000525	XENTR09923, XENTR09922	AENJA_05189
OG0000525	XENTR10927, XENTR01759, XENTR09125	AENJA_24865
OG0000526	XENTR14537, XENTR00608	AENJA_05234, AENJA_11511, AENJA_11510
OG0000527	XENTR17958	AENJA_07523
OG0000528	XENTR08509, XENTR02076, XENTR15793, XENTR01661	AENJA_23565
OG0000530	XENTR09841, XENTR08688, XENTR03985	AENJA_14711
OG0000531	XENTR06858	AENJA_23815
OG0000532	XENTR11367, XENTR18190	AENJA_01491, AENJA_19889
OG0000533	XENTR11660, XENTR13660, XENTR11200	AENJA_15823, AENJA_03677, AENJA_15822, AENJA_15826
OG0000534	XENTR08607, XENTR06202, XENTR06939	AENJA_07190
OG0000535	XENTR14528, XENTR12170	AENJA_12925, AENJA_12992, AENJA_12990, AENJA_12989
OG0000537	XENTR00658, XENTR02729	AENJA_17430
OG0000538	XENTR12900, XENTR13063	AENJA_23758
OG0000542	XENTR11922	AENJA_00918
OG0000542	XENTR03401	AENJA_09124
OG0000544	XENTR08814, XENTR13831	AENJA_06261
OG0000544	XENTR06733	AENJA_21071
OG0000545	XENTR03840	AENJA_10948
OG0000545	XENTR09092, XENTR14538, XENTR09005, XENTR11985	AENJA_15907
OG0000548	XENTR14858, XENTR16215	AENJA_14730
OG0000548	XENTR09279, XENTR16463, XENTR06806	AENJA_19997
OG0000552	XENTR04244	AENJA_18702
OG0000552	XENTR15303	AENJA_23603
OG0000553	XENTR04835, XENTR02530, XENTR06601	AENJA_20283
OG0000553	XENTR07370	AENJA_25732
OG0000560	XENTR09304	AENJA_26784, AENJA_05002, AENJA_05259, AENJA_05258, AENJA_11328, AENJA_13330, AENJA_03885, AENJA_09501, AENJA_00484, AENJA_09500, AENJA_00930, AENJA_00927, AENJA_04993
OG0000561	XENTR08505	AENJA_01455
OG0000562	XENTR08112	AENJA_25856
OG0000562	XENTR00450, XENTR10477	AENJA_02716
OG0000564	XENTR11680, XENTR00195, XENTR13086	AENJA_10935
OG0000565	XENTR14800	AENJA_26555
OG0000566	XENTR08128	AENJA_14810
OG0000566	XENTR02577	AENJA_20531, AENJA_16653
OG0000568	XENTR14298	AENJA_07364, AENJA_22531, AENJA_09548, AENJA_23571, AENJA_07363, AENJA_19463
