Orthogroup	ASTMX	HUMAN
OG0000072	ASTMX14003	HUMAN23125
OG0000072	ASTMX14353	HUMAN05334
OG0000072	ASTMX19895	HUMAN22965, HUMAN22964
OG0000072	ASTMX03692, ASTMX11241	HUMAN04101
OG0000072	ASTMX11250, ASTMX11618	HUMAN22852
OG0000072	ASTMX02462	HUMAN03255, HUMAN03252
OG0000073	ASTMX01961	HUMAN24982
OG0000073	ASTMX12734, ASTMX08034	HUMAN27930
OG0000073	ASTMX18790	HUMAN11516
OG0000073	ASTMX12735	HUMAN27929
OG0000073	ASTMX19270, ASTMX02619	HUMAN06831, HUMAN06836
OG0000074	ASTMX16165	HUMAN07045, HUMAN07044
OG0000074	ASTMX12476	HUMAN09283
OG0000074	ASTMX07079, ASTMX08304	HUMAN15238
OG0000075	ASTMX13833	HUMAN12839
OG0000075	ASTMX15058	HUMAN02593
OG0000075	ASTMX17154	HUMAN18233
OG0000075	ASTMX04760	HUMAN06329
OG0000075	ASTMX10641, ASTMX00718	HUMAN00444
OG0000075	ASTMX12169	HUMAN05218
OG0000075	ASTMX16716	HUMAN18234
OG0000075	ASTMX04759	HUMAN06328
OG0000075	ASTMX01001, ASTMX08839	HUMAN01424, HUMAN01425
OG0000075	ASTMX10263	HUMAN26867
OG0000075	ASTMX12953	HUMAN05783
OG0000075	ASTMX02098	HUMAN21047
OG0000075	ASTMX15785, ASTMX16080	HUMAN20335
OG0000075	ASTMX14559, ASTMX03441	HUMAN20336
OG0000075	ASTMX07134	HUMAN26884
OG0000077	ASTMX17041	HUMAN18656
OG0000077	ASTMX09313	HUMAN24161
OG0000077	ASTMX18035, ASTMX05112	HUMAN27605, HUMAN27606
OG0000077	ASTMX06199	HUMAN21328
OG0000077	ASTMX03488, ASTMX12363	HUMAN05501
OG0000077	ASTMX15936	HUMAN17351
OG0000077	ASTMX10508	HUMAN03646
OG0000077	ASTMX18081, ASTMX01594	HUMAN22147, HUMAN22146
OG0000077	ASTMX07586, ASTMX09935	HUMAN25299
OG0000077	ASTMX03249	HUMAN00457
OG0000077	ASTMX04186, ASTMX07562	HUMAN21175
OG0000077	ASTMX09286	HUMAN23402
OG0000077	ASTMX16324, ASTMX07654, ASTMX03210	HUMAN03419
OG0000078	ASTMX08154, ASTMX03860	HUMAN16744
OG0000078	ASTMX02053	HUMAN15000
OG0000078	ASTMX00440	HUMAN04284
OG0000078	ASTMX00992, ASTMX08539	HUMAN06996
OG0000079	ASTMX12040	HUMAN06525, HUMAN07699, HUMAN06526, HUMAN17910
OG0000079	ASTMX21792, ASTMX05319	HUMAN26091
OG0000079	ASTMX17878, ASTMX04709	HUMAN23848
OG0000079	ASTMX21145	HUMAN22600
OG0000079	ASTMX21146	HUMAN22601
OG0000079	ASTMX03966, ASTMX14883	HUMAN24340
OG0000079	ASTMX05046	HUMAN07260
OG0000079	ASTMX02943	HUMAN14208
OG0000081	ASTMX02774	HUMAN03680, HUMAN03679, HUMAN03681
OG0000081	ASTMX05086	HUMAN13949, HUMAN13947, HUMAN13948
OG0000081	ASTMX02861, ASTMX19704	HUMAN27508
OG0000081	ASTMX14294	HUMAN09549
OG0000081	ASTMX06157, ASTMX15416	HUMAN21908
OG0000081	ASTMX09818	HUMAN21352
OG0000082	ASTMX06917	HUMAN29167
OG0000082	ASTMX17888	HUMAN23869
OG0000082	ASTMX15920	HUMAN24823, HUMAN24822, HUMAN24821, HUMAN02032
OG0000082	ASTMX10849, ASTMX11876	HUMAN05645
OG0000083	ASTMX03686, ASTMX11244	HUMAN07535
OG0000083	ASTMX14864	HUMAN22993
OG0000084	ASTMX18467, ASTMX12487, ASTMX09980	HUMAN03696
OG0000084	ASTMX22125, ASTMX15418	HUMAN22975
OG0000084	ASTMX08038	HUMAN05352
OG0000084	ASTMX17409, ASTMX15441, ASTMX19583	HUMAN22750
OG0000084	ASTMX06002	HUMAN17196
OG0000084	ASTMX20667	HUMAN03227
OG0000085	ASTMX20784	HUMAN20608
OG0000085	ASTMX14674	HUMAN17788
OG0000085	ASTMX03461, ASTMX09889	HUMAN13119
OG0000085	ASTMX09760	HUMAN07215
OG0000085	ASTMX22578	HUMAN10861
OG0000085	ASTMX19538	HUMAN26172
OG0000085	ASTMX01137	HUMAN30084
OG0000085	ASTMX09823	HUMAN01484
OG0000085	ASTMX11049	HUMAN25335
OG0000085	ASTMX21189	HUMAN19734, HUMAN19733
OG0000085	ASTMX20129	HUMAN05027
OG0000085	ASTMX09759	HUMAN07214
OG0000085	ASTMX09890	HUMAN13120
OG0000085	ASTMX08704, ASTMX02521	HUMAN25832
OG0000085	ASTMX05460	HUMAN02095, HUMAN02096
OG0000087	ASTMX06968	HUMAN11956
OG0000087	ASTMX17718, ASTMX17717	HUMAN18010
OG0000087	ASTMX06381	HUMAN21063
OG0000087	ASTMX19474	HUMAN10659
OG0000088	ASTMX06621, ASTMX21370	HUMAN03260
OG0000088	ASTMX21470, ASTMX22555	HUMAN04395
OG0000088	ASTMX06506, ASTMX20919	HUMAN21618
OG0000088	ASTMX06028	HUMAN29776
OG0000088	ASTMX21971	HUMAN11422, HUMAN11423
OG0000089	ASTMX10521	HUMAN21235
OG0000089	ASTMX07948	HUMAN29653
OG0000089	ASTMX03871	HUMAN25674
OG0000090	ASTMX15822, ASTMX13800, ASTMX19765	HUMAN24709
OG0000090	ASTMX12258	HUMAN28948
OG0000093	ASTMX01191	HUMAN25814, HUMAN25815
OG0000093	ASTMX07190, ASTMX03079	HUMAN26490, HUMAN26491
OG0000093	ASTMX18769	HUMAN20914
OG0000094	ASTMX09275, ASTMX08870	HUMAN02308
OG0000094	ASTMX14395	HUMAN05793, HUMAN05794
OG0000094	ASTMX02106, ASTMX08390	HUMAN21039
OG0000094	ASTMX03425	HUMAN14813
OG0000094	ASTMX08393	HUMAN21040
OG0000094	ASTMX01747	HUMAN29866
OG0000094	ASTMX08913, ASTMX02078	HUMAN02204
OG0000094	ASTMX14341, ASTMX03427	HUMAN29518
OG0000094	ASTMX19974, ASTMX14525	HUMAN14811
OG0000095	ASTMX01092	HUMAN26970, HUMAN26969, HUMAN26968
OG0000095	ASTMX16621, ASTMX16620, ASTMX16622, ASTMX16619	HUMAN26971, HUMAN26972
OG0000095	ASTMX08683	HUMAN27896, HUMAN27895
OG0000095	ASTMX04161	HUMAN07634
OG0000095	ASTMX08415	HUMAN21634, HUMAN21633
OG0000095	ASTMX12681, ASTMX17008	HUMAN18120
OG0000096	ASTMX11824	HUMAN30343
OG0000096	ASTMX12057	HUMAN07778
OG0000096	ASTMX18217	HUMAN21683
OG0000096	ASTMX13693	HUMAN01418
OG0000096	ASTMX16093	HUMAN23507, HUMAN06774
OG0000096	ASTMX15892	HUMAN27289
OG0000096	ASTMX09859	HUMAN13889, HUMAN01832
OG0000096	ASTMX00377	HUMAN06142
OG0000096	ASTMX13339	HUMAN01455
OG0000096	ASTMX00337	HUMAN03867
OG0000096	ASTMX00376	HUMAN06143
OG0000096	ASTMX19590	HUMAN04200
OG0000096	ASTMX07352	HUMAN16028
OG0000096	ASTMX10423	HUMAN21561
OG0000097	ASTMX17212, ASTMX17215, ASTMX17211	HUMAN01224, HUMAN01225, HUMAN01226
OG0000098	ASTMX07347, ASTMX04481	HUMAN15990
OG0000098	ASTMX14487	HUMAN03957
OG0000098	ASTMX14764	HUMAN18424
OG0000098	ASTMX18980	HUMAN28791
OG0000098	ASTMX20779, ASTMX21996	HUMAN09489
OG0000098	ASTMX05127, ASTMX21313	HUMAN09201
OG0000098	ASTMX18164	HUMAN28771
OG0000099	ASTMX03763	HUMAN22987
OG0000099	ASTMX18144, ASTMX01173	HUMAN30307
OG0000099	ASTMX06084, ASTMX05845	HUMAN05422
OG0000099	ASTMX03961, ASTMX16578	HUMAN24115
OG0000099	ASTMX21430	HUMAN05424
OG0000099	ASTMX08745, ASTMX06768	HUMAN15639, HUMAN15638
OG0000099	ASTMX09878	HUMAN05635
OG0000099	ASTMX19321, ASTMX05749	HUMAN25408
OG0000099	ASTMX05771	HUMAN00740
OG0000099	ASTMX19085, ASTMX03707	HUMAN19390
OG0000101	ASTMX00206	HUMAN11236
OG0000101	ASTMX00424	HUMAN11477, HUMAN11479, HUMAN11478
OG0000101	ASTMX08413	HUMAN22037
OG0000101	ASTMX14248	HUMAN06575
OG0000101	ASTMX12706, ASTMX02894	HUMAN06643, HUMAN06644, HUMAN06642
OG0000102	ASTMX10991	HUMAN08946
OG0000102	ASTMX16111	HUMAN02473
OG0000102	ASTMX13696, ASTMX09775	HUMAN29446
OG0000102	ASTMX13346	HUMAN29103
OG0000103	ASTMX21446, ASTMX16835, ASTMX09444, ASTMX11660	HUMAN12031
OG0000103	ASTMX22226, ASTMX10672, ASTMX15124	HUMAN08164, HUMAN08165
OG0000103	ASTMX06401	HUMAN21265, HUMAN18888
OG0000103	ASTMX11394	HUMAN12012
OG0000103	ASTMX17816, ASTMX11412	HUMAN10579
OG0000103	ASTMX14316	HUMAN20080
OG0000104	ASTMX03729	HUMAN19523
OG0000104	ASTMX16255	HUMAN26011, HUMAN26009, HUMAN26010
OG0000104	ASTMX08642	HUMAN21916
OG0000104	ASTMX01448	HUMAN12742
OG0000104	ASTMX03728	HUMAN19524
OG0000104	ASTMX07045	HUMAN05723
OG0000104	ASTMX00149	HUMAN19373
OG0000104	ASTMX00709	HUMAN02405, HUMAN02404
OG0000104	ASTMX16073	HUMAN06960
OG0000104	ASTMX16718	HUMAN18236
OG0000106	ASTMX14703	HUMAN11182
OG0000106	ASTMX18591	HUMAN29629, HUMAN29628
OG0000106	ASTMX08015	HUMAN27979
OG0000106	ASTMX03154	HUMAN27844
OG0000106	ASTMX09347, ASTMX05865, ASTMX09621, ASTMX04479	HUMAN13103, HUMAN13104, HUMAN13105
OG0000106	ASTMX00462	HUMAN09602
OG0000107	ASTMX08032	HUMAN24662
OG0000107	ASTMX19414	HUMAN01570, HUMAN24648, HUMAN01575, HUMAN24611, HUMAN24604, HUMAN06065, HUMAN24618, HUMAN24633
OG0000108	ASTMX06170	HUMAN07479, HUMAN07482
OG0000108	ASTMX09882	HUMAN05619
OG0000108	ASTMX15990	HUMAN12801
OG0000108	ASTMX22414, ASTMX14128	HUMAN02912
OG0000108	ASTMX04779	HUMAN06356
OG0000108	ASTMX13605	HUMAN17551
OG0000110	ASTMX08227, ASTMX03691	HUMAN07521
OG0000110	ASTMX16247	HUMAN12253, HUMAN12252
OG0000111	ASTMX13149	HUMAN10226
OG0000111	ASTMX20227, ASTMX15405	HUMAN20105
OG0000111	ASTMX16130, ASTMX21238	HUMAN13252
OG0000111	ASTMX08100	HUMAN08327
OG0000111	ASTMX17987	HUMAN18760
OG0000111	ASTMX03191, ASTMX01125	HUMAN30250
OG0000111	ASTMX06690	HUMAN19322
OG0000111	ASTMX11733, ASTMX20650	HUMAN27802, HUMAN27801
OG0000111	ASTMX07484, ASTMX16738	HUMAN00609
OG0000111	ASTMX10939	HUMAN25761, HUMAN25760
OG0000111	ASTMX06691	HUMAN27800, HUMAN19324
OG0000113	ASTMX19383, ASTMX05472	HUMAN00919
OG0000113	ASTMX18644, ASTMX15787	HUMAN02822, HUMAN02821, HUMAN02823, HUMAN02825, HUMAN02826, HUMAN27021
OG0000113	ASTMX14388, ASTMX14387, ASTMX14389, ASTMX14390	HUMAN02820, HUMAN26992, HUMAN26993, HUMAN26990
OG0000113	ASTMX07206	HUMAN26991
OG0000114	ASTMX11493, ASTMX06799	HUMAN05933, HUMAN05928
OG0000114	ASTMX01004, ASTMX05253	HUMAN00841
OG0000114	ASTMX10478	HUMAN11898
OG0000114	ASTMX03182	HUMAN21798
OG0000114	ASTMX05249	HUMAN00197, HUMAN00198, HUMAN00199
OG0000115	ASTMX08993, ASTMX16595	HUMAN11469, HUMAN11468
OG0000116	ASTMX09821	HUMAN01486
OG0000116	ASTMX01410	HUMAN18678
OG0000117	ASTMX00401	HUMAN04356, HUMAN04357
OG0000117	ASTMX21002, ASTMX14024	HUMAN14532
OG0000119	ASTMX04143, ASTMX08665	HUMAN17875
OG0000119	ASTMX05337	HUMAN06568
OG0000119	ASTMX21636	HUMAN12949
OG0000119	ASTMX16721	HUMAN17960
OG0000119	ASTMX15474	HUMAN06534
OG0000119	ASTMX01803	HUMAN02909
OG0000119	ASTMX19905	HUMAN12779
OG0000119	ASTMX00656	HUMAN17940
OG0000119	ASTMX18233	HUMAN20669
OG0000120	ASTMX22567	HUMAN29071, HUMAN29070
OG0000120	ASTMX04437	HUMAN15435, HUMAN15439, HUMAN15434
OG0000120	ASTMX12007	HUMAN26557
OG0000120	ASTMX00681	HUMAN17966, HUMAN17965
OG0000120	ASTMX22429	HUMAN19076, HUMAN19075
OG0000120	ASTMX22743	HUMAN19072
OG0000121	ASTMX16272, ASTMX04663	HUMAN23092
OG0000121	ASTMX01517	HUMAN03659
OG0000121	ASTMX13884, ASTMX13883, ASTMX13882, ASTMX20607	HUMAN22782
OG0000122	ASTMX10444, ASTMX20272	HUMAN12772
OG0000122	ASTMX10832	HUMAN18288
OG0000122	ASTMX22053, ASTMX06000, ASTMX18931, ASTMX06001	HUMAN17166
OG0000122	ASTMX16780, ASTMX11273	HUMAN22503, HUMAN22502
OG0000122	ASTMX05998, ASTMX22052	HUMAN17167
OG0000122	ASTMX17092	HUMAN20607
OG0000122	ASTMX18973, ASTMX14675	HUMAN17789
OG0000122	ASTMX09421	HUMAN06426, HUMAN06427
OG0000123	ASTMX20866	HUMAN22221
OG0000123	ASTMX07971, ASTMX04078	HUMAN24254
OG0000123	ASTMX01522	HUMAN03664
OG0000123	ASTMX09979, ASTMX12484	HUMAN27696
OG0000123	ASTMX14953, ASTMX15212	HUMAN24043
OG0000123	ASTMX19775, ASTMX04718	HUMAN24040, HUMAN24041
OG0000123	ASTMX14814, ASTMX00304	HUMAN24256
OG0000124	ASTMX09338, ASTMX18149, ASTMX01149	HUMAN03991
OG0000124	ASTMX16401	HUMAN13586
OG0000124	ASTMX07748	HUMAN25969
OG0000124	ASTMX06441	HUMAN00442
OG0000124	ASTMX10817	HUMAN08498
OG0000124	ASTMX14412	HUMAN16926
OG0000124	ASTMX15641	HUMAN09305
OG0000124	ASTMX13821, ASTMX22615, ASTMX05824	HUMAN02618
OG0000125	ASTMX16041	HUMAN12557
OG0000125	ASTMX19461	HUMAN20597
OG0000125	ASTMX13565	HUMAN20601
OG0000125	ASTMX10452, ASTMX15866	HUMAN12568, HUMAN12567, HUMAN12566
OG0000125	ASTMX05329	HUMAN06479, HUMAN06480
OG0000125	ASTMX19681	HUMAN20599
OG0000125	ASTMX13832	HUMAN12556
OG0000125	ASTMX00267	HUMAN04438, HUMAN04439, HUMAN16073
OG0000125	ASTMX07265	HUMAN06989, HUMAN06992
OG0000126	ASTMX18095	HUMAN22375
OG0000126	ASTMX08006	HUMAN24176
OG0000126	ASTMX06040	HUMAN09168
OG0000126	ASTMX08784	HUMAN30407
OG0000126	ASTMX11157	HUMAN21845
OG0000126	ASTMX06187	HUMAN07493
OG0000126	ASTMX17244	HUMAN22359
OG0000126	ASTMX07769	HUMAN14005
OG0000126	ASTMX02408	HUMAN14232, HUMAN14231
OG0000126	ASTMX09155	HUMAN01769, HUMAN01768
OG0000126	ASTMX05148	HUMAN09480
OG0000127	ASTMX09798	HUMAN07859
OG0000127	ASTMX08785	HUMAN30409
OG0000127	ASTMX11156	HUMAN21844
OG0000127	ASTMX08750	HUMAN21549
OG0000127	ASTMX00541, ASTMX00032	HUMAN07766
OG0000127	ASTMX11418, ASTMX00918	HUMAN24572
OG0000127	ASTMX13409, ASTMX07588	HUMAN16589
OG0000127	ASTMX13478	HUMAN18562
OG0000127	ASTMX10799	HUMAN27422
OG0000127	ASTMX06687	HUMAN19318
OG0000127	ASTMX14863	HUMAN10225
OG0000127	ASTMX19609	HUMAN20144, HUMAN20145
OG0000127	ASTMX20319, ASTMX20860	HUMAN13245
OG0000128	ASTMX05854	HUMAN04482, HUMAN05330, HUMAN05329
OG0000128	ASTMX15563, ASTMX07961	HUMAN21997
OG0000129	ASTMX02483, ASTMX17929	HUMAN02545
OG0000129	ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866	HUMAN04877
OG0000129	ASTMX17928, ASTMX17927	HUMAN02543
OG0000129	ASTMX11589	HUMAN02634
OG0000129	ASTMX08939, ASTMX16539	HUMAN09344
OG0000129	ASTMX16528	HUMAN16815, HUMAN16811
OG0000129	ASTMX06087, ASTMX09196	HUMAN05233
OG0000129	ASTMX23025	HUMAN30228
OG0000129	ASTMX21316, ASTMX21317	HUMAN18494, HUMAN18495
OG0000130	ASTMX19336	HUMAN22786
OG0000130	ASTMX06877, ASTMX03834	HUMAN25167
OG0000130	ASTMX21728, ASTMX10754, ASTMX19065, ASTMX02114	HUMAN21484
OG0000130	ASTMX03032, ASTMX13868, ASTMX11078, ASTMX12125	HUMAN03377
OG0000131	ASTMX16327	HUMAN19899
OG0000131	ASTMX08766	HUMAN18503, HUMAN18504
OG0000132	ASTMX15628	HUMAN24615, HUMAN24626, HUMAN24666, HUMAN24609, HUMAN24612, HUMAN24601
OG0000132	ASTMX09702	HUMAN20126
OG0000133	ASTMX21064, ASTMX18077	HUMAN27246, HUMAN27250, HUMAN27247, HUMAN27249, HUMAN27245, HUMAN27244
OG0000133	ASTMX15967, ASTMX20736	HUMAN27243
OG0000136	ASTMX10131	HUMAN24844
OG0000136	ASTMX06597	HUMAN03600
OG0000137	ASTMX17487, ASTMX09719	HUMAN28180
OG0000137	ASTMX10412	HUMAN25590, HUMAN25594
OG0000137	ASTMX04665	HUMAN23088
OG0000137	ASTMX08942, ASTMX01570, ASTMX22671	HUMAN13481
OG0000137	ASTMX10792	HUMAN25150
OG0000137	ASTMX08181	HUMAN25149
OG0000139	ASTMX09356	HUMAN26414
OG0000140	ASTMX10669	HUMAN27223
OG0000140	ASTMX02615	HUMAN05841
OG0000140	ASTMX02225	HUMAN03912
OG0000140	ASTMX01988	HUMAN03907
OG0000140	ASTMX02591	HUMAN06859
OG0000140	ASTMX03606	HUMAN04225
OG0000141	ASTMX11092	HUMAN22385
OG0000141	ASTMX15968, ASTMX13678	HUMAN08585
OG0000141	ASTMX12982	HUMAN22634, HUMAN07824
OG0000142	ASTMX02569	HUMAN11653
OG0000142	ASTMX02645	HUMAN13737
OG0000142	ASTMX18481	HUMAN14465
OG0000142	ASTMX09137	HUMAN24745
OG0000142	ASTMX21325	HUMAN19224
OG0000145	ASTMX19967, ASTMX20997, ASTMX14486, ASTMX19963, ASTMX21280, ASTMX21012	HUMAN16196, HUMAN15122
OG0000147	ASTMX21303, ASTMX20789	HUMAN11823
OG0000147	ASTMX03135, ASTMX08761	HUMAN18499
OG0000147	ASTMX04795	HUMAN00218
OG0000147	ASTMX01265, ASTMX04843	HUMAN27635
OG0000147	ASTMX02385	HUMAN02299
OG0000147	ASTMX18633	HUMAN18714, HUMAN18712
OG0000148	ASTMX04782, ASTMX22552, ASTMX21928	HUMAN30520
OG0000148	ASTMX17019, ASTMX17018, ASTMX10784	HUMAN20407
OG0000148	ASTMX03086, ASTMX00635	HUMAN26826
OG0000148	ASTMX13486	HUMAN02390, HUMAN02389
OG0000148	ASTMX14989, ASTMX17279, ASTMX19925	HUMAN20413
OG0000148	ASTMX14926	HUMAN05377
OG0000148	ASTMX13485	HUMAN02391
OG0000148	ASTMX03088, ASTMX00634	HUMAN06229
OG0000149	ASTMX05992, ASTMX18326	HUMAN23614
OG0000149	ASTMX03365	HUMAN23616
OG0000149	ASTMX03364	HUMAN23619
OG0000149	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899	HUMAN10034
OG0000149	ASTMX10915	HUMAN23690
OG0000149	ASTMX19335	HUMAN22790
OG0000151	ASTMX15314	HUMAN29381, HUMAN29382
OG0000151	ASTMX08723	HUMAN24889
OG0000151	ASTMX18063	HUMAN01320
OG0000151	ASTMX22005	HUMAN26562
OG0000151	ASTMX16447, ASTMX16036	HUMAN12958
OG0000151	ASTMX08859	HUMAN06281
OG0000151	ASTMX05398, ASTMX21907	HUMAN17972, HUMAN17973
OG0000151	ASTMX21939, ASTMX10392	HUMAN29073
OG0000153	ASTMX05657	HUMAN26709
OG0000153	ASTMX15860	HUMAN15537
OG0000155	ASTMX13583	HUMAN28367
OG0000155	ASTMX11431	HUMAN28368
OG0000155	ASTMX04196	HUMAN25231, HUMAN00772, HUMAN25229
OG0000155	ASTMX04195	HUMAN25228
OG0000157	ASTMX15736	HUMAN28808
OG0000157	ASTMX02435, ASTMX11937	HUMAN14307
OG0000157	ASTMX12482	HUMAN28807
OG0000157	ASTMX02436	HUMAN14310
OG0000157	ASTMX15837, ASTMX21399	HUMAN01369
OG0000157	ASTMX15330	HUMAN19863
OG0000157	ASTMX08384	HUMAN20935
OG0000157	ASTMX17465	HUMAN26485
OG0000157	ASTMX21400	HUMAN01368
OG0000157	ASTMX10886	HUMAN11059
OG0000158	ASTMX02401, ASTMX13165	HUMAN02259, HUMAN02258
OG0000158	ASTMX06541	HUMAN02257
OG0000158	ASTMX11567	HUMAN02214
OG0000158	ASTMX11566, ASTMX06538	HUMAN02213
OG0000158	ASTMX11564	HUMAN02058
OG0000158	ASTMX11565	HUMAN02060, HUMAN02059
OG0000158	ASTMX06921	HUMAN29068
OG0000158	ASTMX06542, ASTMX02399	HUMAN02261
OG0000158	ASTMX06540	HUMAN02256
OG0000158	ASTMX15812, ASTMX02400, ASTMX22944	HUMAN02260
OG0000158	ASTMX06689	HUMAN19321
OG0000158	ASTMX10940	HUMAN25759
OG0000158	ASTMX15263, ASTMX11735	HUMAN27804
OG0000158	ASTMX12179	HUMAN03704
OG0000159	ASTMX12753	HUMAN27903
OG0000159	ASTMX03645, ASTMX21390	HUMAN25418
OG0000159	ASTMX06913, ASTMX03301	HUMAN29307
OG0000159	ASTMX16138	HUMAN04389
OG0000159	ASTMX16710	HUMAN23217, HUMAN11668
OG0000160	ASTMX15798	HUMAN18884, HUMAN18883
OG0000160	ASTMX09985, ASTMX05059	HUMAN19901, HUMAN19900
OG0000160	ASTMX09986, ASTMX05060	HUMAN19910, HUMAN19911, HUMAN18777, HUMAN19703, HUMAN19833, HUMAN19781
OG0000162	ASTMX05428	HUMAN17816
OG0000162	ASTMX11059, ASTMX09399	HUMAN06428
OG0000162	ASTMX11944, ASTMX16754	HUMAN20692, HUMAN20691
OG0000162	ASTMX21340, ASTMX04491	HUMAN13173
OG0000163	ASTMX10516, ASTMX20542	HUMAN20181
OG0000163	ASTMX20448, ASTMX17429	HUMAN13484
OG0000163	ASTMX22159	HUMAN13482
OG0000163	ASTMX20447, ASTMX17430	HUMAN13485
OG0000163	ASTMX19882, ASTMX01414	HUMAN20190
OG0000163	ASTMX01467	HUMAN12888
OG0000163	ASTMX20434	HUMAN06524
OG0000163	ASTMX01900, ASTMX20308	HUMAN26092
OG0000164	ASTMX14344, ASTMX03421	HUMAN29509
OG0000164	ASTMX09012	HUMAN10088
OG0000164	ASTMX09848, ASTMX19193	HUMAN01535
OG0000164	ASTMX08617	HUMAN23587
OG0000164	ASTMX02898	HUMAN15005, HUMAN15004, HUMAN15006
OG0000165	ASTMX11488, ASTMX04091	HUMAN23999
OG0000165	ASTMX11803, ASTMX15906	HUMAN27465, HUMAN07472
OG0000165	ASTMX01165	HUMAN30066
OG0000165	ASTMX01103	HUMAN05822
OG0000165	ASTMX06958	HUMAN22589
OG0000165	ASTMX01736	HUMAN05074
OG0000165	ASTMX21744	HUMAN09475
OG0000165	ASTMX19262	HUMAN23325
OG0000165	ASTMX02865	HUMAN14142
OG0000165	ASTMX12138	HUMAN30404, HUMAN30403
OG0000165	ASTMX08781	HUMAN30402
OG0000165	ASTMX06983, ASTMX14824	HUMAN11922
OG0000165	ASTMX21351, ASTMX04334	HUMAN21957
OG0000165	ASTMX09529	HUMAN07815
OG0000166	ASTMX00063	HUMAN19484
OG0000166	ASTMX17222	HUMAN10959
OG0000166	ASTMX15335, ASTMX15334	HUMAN20038, HUMAN20042
OG0000166	ASTMX17064	HUMAN00974
OG0000166	ASTMX12331	HUMAN12174
OG0000167	ASTMX06436	HUMAN19292
OG0000167	ASTMX06435, ASTMX01762	HUMAN19291
OG0000167	ASTMX06698	HUMAN18828
OG0000167	ASTMX15256, ASTMX16065	HUMAN27819
OG0000167	ASTMX10803	HUMAN27432
OG0000167	ASTMX11328	HUMAN00659, HUMAN00656
OG0000167	ASTMX15230, ASTMX12913	HUMAN25481
OG0000167	ASTMX04282	HUMAN00574
OG0000167	ASTMX11778, ASTMX05313	HUMAN18970
OG0000167	ASTMX17463	HUMAN13661
OG0000167	ASTMX20835, ASTMX12921	HUMAN25492
OG0000168	ASTMX00397	HUMAN04351
OG0000168	ASTMX02932	HUMAN14875
OG0000168	ASTMX22163	HUMAN23273
OG0000168	ASTMX15962, ASTMX06474	HUMAN01023
OG0000168	ASTMX20444	HUMAN28467
OG0000168	ASTMX05829	HUMAN17049
OG0000168	ASTMX20795	HUMAN15865, HUMAN15864
OG0000169	ASTMX02738	HUMAN03065
OG0000169	ASTMX05645	HUMAN11869, HUMAN11789
OG0000171	ASTMX13384	HUMAN03748
OG0000171	ASTMX18495	HUMAN18622
OG0000171	ASTMX13035, ASTMX04406	HUMAN12335
OG0000171	ASTMX02030	HUMAN06783, HUMAN06782
OG0000171	ASTMX01513	HUMAN03531
OG0000171	ASTMX18079, ASTMX09651	HUMAN22193
OG0000172	ASTMX00454	HUMAN09786
OG0000172	ASTMX05345	HUMAN06695, HUMAN06696
OG0000172	ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722	HUMAN18231
OG0000172	ASTMX05451	HUMAN17598
OG0000172	ASTMX07460	HUMAN19177
OG0000173	ASTMX06798	HUMAN27146
OG0000173	ASTMX16925, ASTMX20806	HUMAN26710
OG0000173	ASTMX11171, ASTMX06509	HUMAN21895
OG0000173	ASTMX18128	HUMAN21533
OG0000173	ASTMX05261, ASTMX05260, ASTMX18597	HUMAN00452
OG0000173	ASTMX12773	HUMAN18290
OG0000173	ASTMX09049	HUMAN22447
OG0000173	ASTMX07537	HUMAN21180
OG0000173	ASTMX04181	HUMAN21189
OG0000173	ASTMX05259	HUMAN00447
OG0000173	ASTMX00713	HUMAN00448
OG0000173	ASTMX01037, ASTMX05223	HUMAN00343
OG0000173	ASTMX10462	HUMAN27169
OG0000173	ASTMX03643	HUMAN00752, HUMAN00751
OG0000173	ASTMX09920	HUMAN25381
OG0000174	ASTMX14035	HUMAN28400, HUMAN02927
OG0000174	ASTMX16326	HUMAN27541, HUMAN27540
OG0000174	ASTMX03672, ASTMX18111	HUMAN22731
OG0000174	ASTMX18749	HUMAN13871
OG0000174	ASTMX17715	HUMAN18009
OG0000175	ASTMX12743, ASTMX08029	HUMAN27918
OG0000175	ASTMX21016, ASTMX15252	HUMAN27828, HUMAN27827
OG0000175	ASTMX05265, ASTMX22048	HUMAN00274
OG0000179	ASTMX13407, ASTMX06638	HUMAN01511, HUMAN01513, HUMAN01517, HUMAN01565, HUMAN01540, HUMAN01553, HUMAN01502, HUMAN26276, HUMAN03337
OG0000179	ASTMX05937, ASTMX14451	HUMAN03338
OG0000179	ASTMX13630	HUMAN23712
OG0000179	ASTMX02170	HUMAN09621
OG0000179	ASTMX14866	HUMAN22996
OG0000179	ASTMX00492	HUMAN17836
OG0000180	ASTMX05023	HUMAN19779
OG0000180	ASTMX03181	HUMAN21794
OG0000180	ASTMX11798	HUMAN27480
OG0000180	ASTMX17206	HUMAN07523
OG0000180	ASTMX11819, ASTMX09327	HUMAN30008
OG0000181	ASTMX00767	HUMAN06326
OG0000181	ASTMX04758	HUMAN06327
OG0000181	ASTMX02628, ASTMX03065	HUMAN21065
OG0000181	ASTMX07281	HUMAN07664
