Orthogroup	ASTMX	SACKO_ok
OG0000103	ASTMX21446, ASTMX16835, ASTMX09444, ASTMX11660, ASTMX22226, ASTMX10672, ASTMX15124, ASTMX06401, ASTMX04972	SACKO_33359
OG0000103	ASTMX06869, ASTMX11394, ASTMX17816, ASTMX11412, ASTMX14316	SACKO_23497
OG0000104	ASTMX07046, ASTMX03729, ASTMX19421	SACKO_13626, SACKO_13628, SACKO_13620
OG0000104	ASTMX16255, ASTMX08642, ASTMX17146, ASTMX01448	SACKO_19425
OG0000104	ASTMX03728, ASTMX07045	SACKO_13617
OG0000104	ASTMX00149	SACKO_06378, SACKO_13688
OG0000104	ASTMX00709, ASTMX16073	SACKO_16066
OG0000106	ASTMX03154	SACKO_19035
OG0000106	ASTMX10570, ASTMX00462	SACKO_31163, SACKO_03309, SACKO_31157, SACKO_05024, SACKO_19089, SACKO_19090, SACKO_26319
OG0000107	ASTMX19414	SACKO_11530, SACKO_10874, SACKO_28015, SACKO_06746
OG0000108	ASTMX16847, ASTMX07881, ASTMX08427, ASTMX08437, ASTMX04339, ASTMX03583	SACKO_05297
OG0000108	ASTMX11080, ASTMX08888, ASTMX15990, ASTMX22414, ASTMX14128, ASTMX04779, ASTMX13605	SACKO_23326
OG0000110	ASTMX08508	SACKO_10755, SACKO_10759, SACKO_10764, SACKO_28436, SACKO_28440, SACKO_19692, SACKO_19702, SACKO_09064, SACKO_22197
OG0000111	ASTMX13149, ASTMX20227, ASTMX15405, ASTMX16130, ASTMX21238, ASTMX08100, ASTMX17987, ASTMX03191, ASTMX01125, ASTMX04817, ASTMX06690, ASTMX11733, ASTMX20650, ASTMX07484, ASTMX16738, ASTMX10939, ASTMX06691	SACKO_16656
OG0000113	ASTMX19383, ASTMX05472	SACKO_14235, SACKO_07253, SACKO_22562, SACKO_28107, SACKO_25640, SACKO_27005
OG0000113	ASTMX14388, ASTMX14387, ASTMX14389, ASTMX14390	SACKO_09021
OG0000113	ASTMX07205	SACKO_08824, SACKO_32049, SACKO_03802, SACKO_24392, SACKO_25438, SACKO_24416, SACKO_01082
OG0000113	ASTMX07206	SACKO_09973
OG0000114	ASTMX06593, ASTMX08587, ASTMX15325, ASTMX13938, ASTMX21972, ASTMX17058, ASTMX09459, ASTMX10616, ASTMX05249	SACKO_05497, SACKO_05499, SACKO_05519
OG0000116	ASTMX09821	SACKO_18613, SACKO_08085, SACKO_18612, SACKO_18615, SACKO_03400, SACKO_03390
OG0000116	ASTMX01410	SACKO_31632
OG0000117	ASTMX00401, ASTMX12703	SACKO_32122
OG0000117	ASTMX21753	SACKO_06638
OG0000117	ASTMX14023	SACKO_14556, SACKO_03547, SACKO_31766
OG0000118	ASTMX10091, ASTMX22719	SACKO_19803, SACKO_19816, SACKO_25410, SACKO_06800, SACKO_31117, SACKO_11919
OG0000119	ASTMX04143, ASTMX08665, ASTMX05337, ASTMX14891, ASTMX21636	SACKO_14170
OG0000119	ASTMX16721, ASTMX15474, ASTMX01803, ASTMX19905	SACKO_22937, SACKO_22948, SACKO_22971
OG0000119	ASTMX00656, ASTMX18233	SACKO_28303
OG0000120	ASTMX00463	SACKO_09614, SACKO_22704
OG0000121	ASTMX16272, ASTMX04663, ASTMX01517	SACKO_13416, SACKO_17485, SACKO_17484, SACKO_03657
OG0000122	ASTMX10444, ASTMX20272, ASTMX16361, ASTMX12761, ASTMX10832	SACKO_31419
OG0000123	ASTMX19107, ASTMX20866, ASTMX07971, ASTMX04078	SACKO_13259
OG0000123	ASTMX01522, ASTMX09979, ASTMX12484, ASTMX14953, ASTMX15212	SACKO_30225
OG0000123	ASTMX17040, ASTMX19775, ASTMX04718	SACKO_06537
OG0000123	ASTMX14814, ASTMX00304	SACKO_24348, SACKO_30793, SACKO_27811, SACKO_31897
OG0000124	ASTMX09338, ASTMX18149, ASTMX01149	SACKO_33754, SACKO_22345
OG0000124	ASTMX10640, ASTMX14745, ASTMX06441	SACKO_18436, SACKO_18432
OG0000124	ASTMX10817, ASTMX14412	SACKO_28600, SACKO_28595
OG0000124	ASTMX15641, ASTMX13821, ASTMX22615, ASTMX05824	SACKO_02327
OG0000125	ASTMX16041, ASTMX22883, ASTMX19680, ASTMX19461, ASTMX05331, ASTMX17627	SACKO_05896
OG0000125	ASTMX13565, ASTMX10452, ASTMX15866, ASTMX05329	SACKO_18622
OG0000125	ASTMX19681, ASTMX13832	SACKO_17275
OG0000125	ASTMX00267	SACKO_21397, SACKO_06987
OG0000126	ASTMX08551, ASTMX08784, ASTMX11157	SACKO_30837
OG0000126	ASTMX09154	SACKO_27653
OG0000126	ASTMX06187, ASTMX17244	SACKO_09501
OG0000127	ASTMX09798, ASTMX08552, ASTMX08785, ASTMX11156, ASTMX05665, ASTMX21500	SACKO_08426
OG0000127	ASTMX08750, ASTMX03142, ASTMX00541, ASTMX00032	SACKO_08394
OG0000127	ASTMX11418, ASTMX00918, ASTMX13409, ASTMX07588, ASTMX13478	SACKO_07799
OG0000127	ASTMX10799, ASTMX06687, ASTMX15259, ASTMX15260	SACKO_21491
OG0000127	ASTMX14863, ASTMX19609, ASTMX20319, ASTMX20860	SACKO_20351
OG0000128	ASTMX05854	SACKO_21605, SACKO_14613
OG0000129	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539	SACKO_00164
OG0000129	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614	SACKO_17443
OG0000130	ASTMX19336	SACKO_31133
OG0000130	ASTMX11087, ASTMX06877, ASTMX03834	SACKO_01253, SACKO_03874
OG0000131	ASTMX16327	SACKO_07703, SACKO_07705
OG0000131	ASTMX22582, ASTMX21690, ASTMX18297, ASTMX10440, ASTMX08766	SACKO_15194, SACKO_24290, SACKO_24313, SACKO_18924, SACKO_24307, SACKO_24292, SACKO_20765
OG0000132	ASTMX15628	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000132	ASTMX09702	SACKO_26256, SACKO_00485
OG0000133	ASTMX21064, ASTMX18077, ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609, ASTMX13181, ASTMX20897, ASTMX19606, ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857, ASTMX13138, ASTMX13136, ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156, ASTMX02949, ASTMX07356, ASTMX07357, ASTMX07358, ASTMX15965, ASTMX15966, ASTMX19613, ASTMX22548, ASTMX22646, ASTMX08902, ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953, ASTMX19611, ASTMX19612, ASTMX15967, ASTMX20736	SACKO_27248, SACKO_22010, SACKO_01398, SACKO_30346, SACKO_01385, SACKO_30367, SACKO_30343, SACKO_30332, SACKO_30344, SACKO_30349, SACKO_30360, SACKO_30351, SACKO_27310, SACKO_01384, SACKO_04858, SACKO_04857
OG0000136	ASTMX10131, ASTMX06597	SACKO_00704
OG0000137	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486	SACKO_15706, SACKO_03335
OG0000137	ASTMX08942, ASTMX01570, ASTMX22671	SACKO_14791, SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	ASTMX10792, ASTMX08181	SACKO_08934, SACKO_08979, SACKO_08926
OG0000139	ASTMX09356	SACKO_27972, SACKO_01854, SACKO_11499, SACKO_13298, SACKO_11505, SACKO_11502
OG0000140	ASTMX10669	SACKO_32492
OG0000141	ASTMX11092, ASTMX15968, ASTMX13678, ASTMX12982	SACKO_17562, SACKO_17573
OG0000142	ASTMX11196, ASTMX15663, ASTMX04648, ASTMX18481, ASTMX09137	SACKO_02155
OG0000142	ASTMX22061	SACKO_31525
OG0000145	ASTMX20083	SACKO_14995
OG0000145	ASTMX21528	SACKO_12274, SACKO_18031, SACKO_09362, SACKO_17999, SACKO_18036, SACKO_16354, SACKO_17454
OG0000146	ASTMX20882	SACKO_17855
OG0000146	ASTMX21652	SACKO_06281, SACKO_03036
OG0000147	ASTMX03135, ASTMX08761, ASTMX04795	SACKO_09609, SACKO_09597
OG0000147	ASTMX01265, ASTMX04843	SACKO_29987
OG0000147	ASTMX02385	SACKO_25321
OG0000147	ASTMX18633	SACKO_18080
OG0000147	ASTMX08515	SACKO_06120
OG0000148	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929	SACKO_07198, SACKO_01163
OG0000148	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634	SACKO_01164
OG0000148	ASTMX17280	SACKO_07200
OG0000149	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364	SACKO_25876, SACKO_25874
OG0000149	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915	SACKO_25452, SACKO_33731, SACKO_25477, SACKO_31812, SACKO_01160, SACKO_10629, SACKO_25873, SACKO_24272, SACKO_00593
OG0000149	ASTMX19335	SACKO_01114
OG0000151	ASTMX22990, ASTMX18031, ASTMX21814, ASTMX15314, ASTMX19154, ASTMX20904, ASTMX08723, ASTMX20739, ASTMX18063	SACKO_19813
OG0000151	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907	SACKO_07713
OG0000151	ASTMX21939, ASTMX10392, ASTMX08593, ASTMX17567	SACKO_18655
OG0000152	ASTMX11374, ASTMX21931	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800
OG0000153	ASTMX05657, ASTMX15860, ASTMX01844	SACKO_00954, SACKO_19748, SACKO_24572, SACKO_05002, SACKO_05021
OG0000153	ASTMX11539, ASTMX11537	SACKO_08886, SACKO_08924
OG0000154	ASTMX17110, ASTMX11785	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611
OG0000154	ASTMX08823	SACKO_30029
OG0000155	ASTMX08087, ASTMX14831, ASTMX13520	SACKO_31592
OG0000155	ASTMX13583, ASTMX11431, ASTMX04196, ASTMX13582	SACKO_06509
OG0000157	ASTMX15736, ASTMX02435, ASTMX11937	SACKO_13943
OG0000157	ASTMX10540	SACKO_19300
OG0000158	ASTMX06689, ASTMX10940, ASTMX15263, ASTMX11735	SACKO_08920
OG0000159	ASTMX12753	SACKO_05468
OG0000159	ASTMX06913, ASTMX03301	SACKO_12615
OG0000160	ASTMX15798	SACKO_18893, SACKO_04388, SACKO_11262, SACKO_24189
OG0000160	ASTMX09985, ASTMX05059, ASTMX09986, ASTMX05060	SACKO_16994
OG0000163	ASTMX10516, ASTMX20542, ASTMX20448, ASTMX17429	SACKO_28728, SACKO_28760
OG0000163	ASTMX22159	SACKO_28733
OG0000163	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308	SACKO_18542
OG0000164	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898	SACKO_15470
OG0000165	ASTMX11803, ASTMX15906, ASTMX01165	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193
OG0000166	ASTMX00063	SACKO_01793
OG0000166	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331	SACKO_18225
OG0000168	ASTMX22875, ASTMX19741, ASTMX00397	SACKO_25971
OG0000168	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444	SACKO_01287
OG0000169	ASTMX22905	SACKO_10602
OG0000171	ASTMX05924, ASTMX13384, ASTMX18495	SACKO_17743
OG0000171	ASTMX13035, ASTMX04406	SACKO_04473
OG0000171	ASTMX02030	SACKO_30895, SACKO_18626
OG0000172	ASTMX00454	SACKO_28037
OG0000172	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451	SACKO_08175
OG0000172	ASTMX07460	SACKO_19254, SACKO_18480, SACKO_05104
OG0000173	ASTMX22989	SACKO_13484
OG0000173	ASTMX16292, ASTMX05262	SACKO_13483
OG0000174	ASTMX16326, ASTMX03672, ASTMX18111, ASTMX03671	SACKO_28192, SACKO_28201
OG0000175	ASTMX21016, ASTMX15252	SACKO_20858
OG0000175	ASTMX05265, ASTMX22048	SACKO_26661
OG0000179	ASTMX13407, ASTMX06638, ASTMX05937, ASTMX14451	SACKO_06450, SACKO_05905
OG0000179	ASTMX13630, ASTMX02170	SACKO_15469
OG0000179	ASTMX14866	SACKO_14493
OG0000179	ASTMX00492, ASTMX06209	SACKO_04822
OG0000180	ASTMX05023	SACKO_21622, SACKO_21614, SACKO_21606, SACKO_21611, SACKO_21612, SACKO_21608, SACKO_21625, SACKO_21602, SACKO_12452, SACKO_19707, SACKO_15868, SACKO_10450
OG0000180	ASTMX03181, ASTMX16660	SACKO_21610
OG0000180	ASTMX11798, ASTMX10163, ASTMX17205, ASTMX08229, ASTMX02239, ASTMX17206, ASTMX11819, ASTMX09327	SACKO_03905
OG0000181	ASTMX04758, ASTMX15059, ASTMX14093, ASTMX17806	SACKO_04152
OG0000181	ASTMX02628, ASTMX03065	SACKO_07379
OG0000181	ASTMX09488	SACKO_32918
OG0000183	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109	SACKO_02174
OG0000183	ASTMX12358, ASTMX03484	SACKO_26873
OG0000184	ASTMX12437, ASTMX12438	SACKO_18335, SACKO_17629
OG0000185	ASTMX08951, ASTMX03293, ASTMX15453	SACKO_28399
OG0000185	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652	SACKO_00274
OG0000185	ASTMX12894, ASTMX07504	SACKO_28410
OG0000186	ASTMX18771	SACKO_16624
OG0000187	ASTMX22332, ASTMX22516, ASTMX22933, ASTMX03705, ASTMX19535	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997
OG0000188	ASTMX21970	SACKO_09766, SACKO_05116
OG0000190	ASTMX10362, ASTMX06497, ASTMX10361	SACKO_14522, SACKO_00368, SACKO_00373
OG0000192	ASTMX07878	SACKO_01682
OG0000192	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346	SACKO_22597
OG0000192	ASTMX22789, ASTMX13707	SACKO_19499
OG0000192	ASTMX14856	SACKO_31547
OG0000193	ASTMX03473	SACKO_23908
OG0000193	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987	SACKO_25908
OG0000194	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331	SACKO_00029, SACKO_00051, SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669	SACKO_19025
OG0000197	ASTMX14222, ASTMX13243, ASTMX19993	SACKO_22226, SACKO_22224, SACKO_22174, SACKO_22266, SACKO_22140, SACKO_22156
OG0000197	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644, ASTMX04274, ASTMX00851, ASTMX10141	SACKO_26257
OG0000200	ASTMX02850, ASTMX06297	SACKO_32070
OG0000201	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505	SACKO_33320
OG0000201	ASTMX16005, ASTMX04412, ASTMX17973, ASTMX12848	SACKO_08895
OG0000201	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075	SACKO_29729
OG0000202	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807	SACKO_30211
OG0000203	ASTMX16274	SACKO_10536
OG0000203	ASTMX00845, ASTMX01226, ASTMX00857	SACKO_33009
OG0000203	ASTMX20187, ASTMX06010, ASTMX05240	SACKO_21607
OG0000204	ASTMX05231, ASTMX02270	SACKO_32823, SACKO_07430
OG0000204	ASTMX00447, ASTMX00221	SACKO_19755
OG0000205	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625	SACKO_11367
OG0000205	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995	SACKO_07102, SACKO_12864
OG0000205	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679	SACKO_32641, SACKO_26211, SACKO_12929
OG0000207	ASTMX11086, ASTMX18027	SACKO_30239
OG0000208	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788, SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740
OG0000209	ASTMX21724	SACKO_28272
OG0000209	ASTMX23046	SACKO_30179
OG0000210	ASTMX06462	SACKO_25704
OG0000210	ASTMX16896	SACKO_06920
OG0000211	ASTMX14936	SACKO_32655
OG0000211	ASTMX14468	SACKO_09451
OG0000211	ASTMX02506	SACKO_20445
OG0000211	ASTMX08965	SACKO_09187
OG0000211	ASTMX12406, ASTMX15733, ASTMX12502	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705
OG0000211	ASTMX00388, ASTMX07887	SACKO_16984
OG0000213	ASTMX13716, ASTMX02993, ASTMX16332	SACKO_28195, SACKO_19628, SACKO_18218, SACKO_25054, SACKO_11573, SACKO_11555, SACKO_11569, SACKO_11583, SACKO_13186, SACKO_33242, SACKO_18177, SACKO_33230, SACKO_23621, SACKO_27705, SACKO_27723, SACKO_29988, SACKO_04534, SACKO_27699, SACKO_02934, SACKO_02927, SACKO_14305, SACKO_02939, SACKO_24389, SACKO_04536, SACKO_31159, SACKO_10249, SACKO_02493, SACKO_33958, SACKO_00738
OG0000215	ASTMX09309, ASTMX14457	SACKO_24652, SACKO_16614
OG0000216	ASTMX13790	SACKO_27452
OG0000218	ASTMX14255, ASTMX06375	SACKO_13048, SACKO_18813, SACKO_18841, SACKO_19249, SACKO_01440, SACKO_08052, SACKO_01447, SACKO_01430
OG0000221	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047	SACKO_07311, SACKO_32418
OG0000221	ASTMX14659, ASTMX05690, ASTMX18613	SACKO_20289
OG0000221	ASTMX00084, ASTMX22683, ASTMX10185	SACKO_15443
OG0000223	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426	SACKO_07484
OG0000223	ASTMX15854	SACKO_18466
OG0000225	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	ASTMX03292	SACKO_21639, SACKO_00395
OG0000226	ASTMX10407	SACKO_00399, SACKO_28783, SACKO_28636, SACKO_28646, SACKO_29208, SACKO_16664
OG0000227	ASTMX14933, ASTMX18558	SACKO_16510
OG0000227	ASTMX19343, ASTMX10190, ASTMX21887	SACKO_14267
OG0000227	ASTMX17511, ASTMX21030, ASTMX00467	SACKO_16493
OG0000227	ASTMX14981, ASTMX11122, ASTMX17731	SACKO_24661
OG0000228	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589	SACKO_33161
OG0000228	ASTMX16365, ASTMX10925	SACKO_07614, SACKO_25155
OG0000229	ASTMX07950	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261
OG0000230	ASTMX01329	SACKO_24726
OG0000230	ASTMX01406, ASTMX02228, ASTMX12843, ASTMX12844	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815
OG0000231	ASTMX01168, ASTMX10711, ASTMX06042, ASTMX21702, ASTMX18443, ASTMX22637, ASTMX00067	SACKO_17320
OG0000231	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396	SACKO_33888
OG0000233	ASTMX14603, ASTMX07999, ASTMX11193	SACKO_18656, SACKO_18643
OG0000234	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217	SACKO_21028
OG0000234	ASTMX02028, ASTMX03572	SACKO_01549
OG0000235	ASTMX06227, ASTMX00260, ASTMX11628, ASTMX03682, ASTMX10834	SACKO_07025
OG0000235	ASTMX10074	SACKO_07031, SACKO_07024, SACKO_07029, SACKO_07026
OG0000236	ASTMX08747, ASTMX03149	SACKO_00233
OG0000236	ASTMX10243, ASTMX08142	SACKO_31312
OG0000238	ASTMX07705, ASTMX20450, ASTMX07704	SACKO_14320, SACKO_28194
OG0000238	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298	SACKO_11714, SACKO_19006
OG0000238	ASTMX08927, ASTMX16413	SACKO_28313
OG0000239	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441	SACKO_23050
OG0000239	ASTMX01276, ASTMX03280	SACKO_03853
OG0000239	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895	SACKO_23070
OG0000240	ASTMX02102, ASTMX10352, ASTMX10354, ASTMX10617	SACKO_18260, SACKO_18199
OG0000242	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993	SACKO_11564
OG0000242	ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612	SACKO_24398, SACKO_19170, SACKO_19165
OG0000242	ASTMX04049, ASTMX03054	SACKO_31437
OG0000244	ASTMX01790	SACKO_07492
OG0000244	ASTMX16602, ASTMX08895, ASTMX21456, ASTMX15853, ASTMX06255, ASTMX15851, ASTMX07398	SACKO_25569, SACKO_21049
OG0000245	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608	SACKO_20346, SACKO_20359, SACKO_20349
OG0000246	ASTMX19738	SACKO_32904
OG0000246	ASTMX03325	SACKO_07496, SACKO_26312, SACKO_07493
OG0000248	ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855	SACKO_05978
OG0000250	ASTMX22935, ASTMX21081	SACKO_06222
OG0000250	ASTMX10554	SACKO_19847
OG0000250	ASTMX10861	SACKO_08487
OG0000251	ASTMX02278, ASTMX14567	SACKO_16959
OG0000251	ASTMX04351	SACKO_31103
OG0000251	ASTMX07951, ASTMX20026, ASTMX00737, ASTMX14618	SACKO_18952
OG0000254	ASTMX06322	SACKO_12597, SACKO_10939, SACKO_12298, SACKO_05603, SACKO_22013
OG0000255	ASTMX15208	SACKO_00039
OG0000255	ASTMX00265	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247
OG0000256	ASTMX14236, ASTMX14182, ASTMX17896	SACKO_19804
OG0000256	ASTMX08211, ASTMX08210, ASTMX05152	SACKO_31234, SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084
OG0000257	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542	SACKO_15321
OG0000258	ASTMX13949, ASTMX09429, ASTMX02019	SACKO_10833
OG0000258	ASTMX10822, ASTMX04575, ASTMX10602, ASTMX16862	SACKO_32411
OG0000259	ASTMX14622, ASTMX14658, ASTMX14653, ASTMX14645, ASTMX14623, ASTMX14652, ASTMX14657, ASTMX14654, ASTMX14655, ASTMX14656, ASTMX14619, ASTMX14620, ASTMX14621, ASTMX22310, ASTMX17207, ASTMX14631, ASTMX14642, ASTMX14624, ASTMX14625, ASTMX14651, ASTMX14648, ASTMX14649, ASTMX14647, ASTMX14650, ASTMX14632, ASTMX14633, ASTMX14628, ASTMX14634, ASTMX14635, ASTMX14629, ASTMX14636, ASTMX14630, ASTMX14638, ASTMX14639, ASTMX14637, ASTMX14627, ASTMX14626	SACKO_22682, SACKO_26999, SACKO_00545, SACKO_00544
OG0000260	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088	SACKO_23657
OG0000260	ASTMX12581	SACKO_03721
OG0000261	ASTMX15671, ASTMX14938, ASTMX12058, ASTMX11825	SACKO_30848
OG0000263	ASTMX18876	SACKO_11637
OG0000265	ASTMX20048, ASTMX19410, ASTMX06906, ASTMX17905, ASTMX03304	SACKO_17354
OG0000265	ASTMX17774, ASTMX08300	SACKO_17458, SACKO_06245
OG0000266	ASTMX19229, ASTMX14689	SACKO_28001
OG0000266	ASTMX07714, ASTMX03624	SACKO_09729, SACKO_16601, SACKO_16590
OG0000268	ASTMX08409	SACKO_19607
OG0000268	ASTMX14616	SACKO_20817, SACKO_19604
OG0000269	ASTMX07757	SACKO_06422
OG0000270	ASTMX10601, ASTMX16861, ASTMX10821, ASTMX04574, ASTMX04388	SACKO_22265
OG0000270	ASTMX03932	SACKO_21448
OG0000270	ASTMX03738, ASTMX05747	SACKO_10346
OG0000270	ASTMX13817	SACKO_13731
OG0000272	ASTMX13541, ASTMX04407	SACKO_29715
OG0000272	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154	SACKO_18346
OG0000273	ASTMX02360	SACKO_25860, SACKO_18590
OG0000273	ASTMX06870, ASTMX17812, ASTMX15476	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263
OG0000273	ASTMX16340	SACKO_00732
OG0000273	ASTMX21300	SACKO_11419
OG0000275	ASTMX01252, ASTMX09512, ASTMX08521	SACKO_11935
OG0000275	ASTMX06622, ASTMX15608, ASTMX09767	SACKO_21462
OG0000276	ASTMX02916	SACKO_25211
OG0000276	ASTMX02717	SACKO_00244
OG0000277	ASTMX17498, ASTMX03998, ASTMX13452	SACKO_10207
OG0000277	ASTMX12126, ASTMX12127, ASTMX03033, ASTMX03664	SACKO_13321
OG0000278	ASTMX06005	SACKO_15807
OG0000278	ASTMX01574	SACKO_11366
OG0000278	ASTMX16975, ASTMX10057	SACKO_13514
OG0000280	ASTMX02934, ASTMX01868, ASTMX03330, ASTMX09011	SACKO_05086
OG0000280	ASTMX10256	SACKO_21917
OG0000280	ASTMX00452	SACKO_08611
OG0000281	ASTMX03070, ASTMX14575, ASTMX17132, ASTMX02563, ASTMX20638, ASTMX18671, ASTMX11117, ASTMX22017, ASTMX16140	SACKO_15665, SACKO_15682
OG0000281	ASTMX08446, ASTMX16022, ASTMX04664	SACKO_28155
OG0000282	ASTMX18342, ASTMX09599	SACKO_12850, SACKO_12863
OG0000282	ASTMX04653	SACKO_29302
OG0000282	ASTMX06602	SACKO_07792
OG0000282	ASTMX00322	SACKO_07779
OG0000282	ASTMX19110, ASTMX07649	SACKO_07698
OG0000284	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126	SACKO_27406, SACKO_27401
OG0000284	ASTMX00328, ASTMX15433	SACKO_05744, SACKO_27435
