Orthogroup	ASTMX	HELIO_ok
OG0000184	ASTMX12437, ASTMX12438	HELIO_04383
OG0000185	ASTMX11051, ASTMX13737, ASTMX00167	HELIO_02917
OG0000185	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652	HELIO_08141
OG0000185	ASTMX12894, ASTMX07504	HELIO_12016
OG0000186	ASTMX18771	HELIO_02314
OG0000187	ASTMX22425	HELIO_05413
OG0000187	ASTMX22332, ASTMX22516, ASTMX22933, ASTMX03705, ASTMX19535	HELIO_07716
OG0000188	ASTMX17563, ASTMX09974, ASTMX22080	HELIO_10975
OG0000192	ASTMX07878	HELIO_08116
OG0000192	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346	HELIO_04385
OG0000192	ASTMX22789, ASTMX13707	HELIO_03071
OG0000192	ASTMX14856	HELIO_03349
OG0000194	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417
OG0000195	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669	HELIO_05982
OG0000197	ASTMX14222, ASTMX13243, ASTMX19993	HELIO_06777, HELIO_03671
OG0000197	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644, ASTMX04274, ASTMX00851, ASTMX10141	HELIO_03884
OG0000198	ASTMX21468, ASTMX05049, ASTMX19231, ASTMX14686	HELIO_07810
OG0000201	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505	HELIO_03794
OG0000201	ASTMX16364	HELIO_11591
OG0000201	ASTMX16005, ASTMX04412, ASTMX17973, ASTMX12848	HELIO_07497
OG0000201	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075	HELIO_09400
OG0000202	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807	HELIO_09483, HELIO_08601
OG0000203	ASTMX00845, ASTMX01226, ASTMX00857	HELIO_11397
OG0000203	ASTMX20187, ASTMX06010, ASTMX05240	HELIO_01088
OG0000203	ASTMX05701, ASTMX05700	HELIO_02460
OG0000204	ASTMX05231, ASTMX02270	HELIO_05116
OG0000204	ASTMX00447, ASTMX00221	HELIO_05845
OG0000205	ASTMX13522, ASTMX10816, ASTMX16114, ASTMX14153, ASTMX22625	HELIO_00076
OG0000205	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995	HELIO_00236
OG0000205	ASTMX20510, ASTMX07381, ASTMX02305, ASTMX10670, ASTMX05423, ASTMX14679	HELIO_00235, HELIO_07450
OG0000206	ASTMX13968	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368
OG0000207	ASTMX11086, ASTMX18027	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023
OG0000208	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181	HELIO_06822, HELIO_08975
OG0000209	ASTMX17897	HELIO_06825
OG0000210	ASTMX06462	HELIO_02498
OG0000210	ASTMX16896	HELIO_12121
OG0000211	ASTMX14936	HELIO_11401
OG0000211	ASTMX14468	HELIO_09853
OG0000211	ASTMX02506	HELIO_00554
OG0000211	ASTMX12406, ASTMX15733, ASTMX12502	HELIO_04759
OG0000211	ASTMX00388, ASTMX07887	HELIO_11035
OG0000213	ASTMX13716, ASTMX02993, ASTMX16332	HELIO_04918, HELIO_01073, HELIO_04313, HELIO_04336, HELIO_06549
OG0000215	ASTMX09309, ASTMX14457	HELIO_05873, HELIO_05161, HELIO_03905
OG0000218	ASTMX14255, ASTMX06375	HELIO_12321
OG0000220	ASTMX06452, ASTMX19472	HELIO_04300, HELIO_10035, HELIO_12042
OG0000221	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047	HELIO_06860
OG0000221	ASTMX14659, ASTMX05690, ASTMX18613	HELIO_10767
OG0000221	ASTMX00084, ASTMX22683, ASTMX10185	HELIO_06340
OG0000223	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426	HELIO_07967
OG0000225	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717	HELIO_03666, HELIO_05507, HELIO_12455
OG0000227	ASTMX19343, ASTMX10190, ASTMX21887	HELIO_02891
OG0000227	ASTMX14981, ASTMX11122, ASTMX17731	HELIO_06498, HELIO_04590
OG0000228	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589	HELIO_05990
OG0000229	ASTMX07950	HELIO_12626, HELIO_08788, HELIO_08327
OG0000230	ASTMX01329	HELIO_01183
OG0000231	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396	HELIO_00476
OG0000233	ASTMX07999, ASTMX11193	HELIO_09993
OG0000234	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217	HELIO_06356
OG0000234	ASTMX02028, ASTMX03572	HELIO_10361
OG0000235	ASTMX10074	HELIO_01611, HELIO_06097, HELIO_07273
OG0000236	ASTMX08747, ASTMX03149	HELIO_10807
OG0000236	ASTMX10243, ASTMX08142	HELIO_03897, HELIO_07442
OG0000238	ASTMX07705, ASTMX20450, ASTMX07704	HELIO_10889
OG0000238	ASTMX22020, ASTMX08638, ASTMX11056, ASTMX15298	HELIO_06126
OG0000239	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441	HELIO_09847
OG0000239	ASTMX01276, ASTMX03280	HELIO_06585
OG0000239	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895	HELIO_09876
OG0000240	ASTMX10617	HELIO_07617
OG0000242	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993, ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612	HELIO_08165
OG0000242	ASTMX04049, ASTMX03054	HELIO_01488
OG0000244	ASTMX01790	HELIO_03531, HELIO_03532
OG0000244	ASTMX15853	HELIO_12702
OG0000245	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608	HELIO_12327, HELIO_04665
OG0000246	ASTMX03325	HELIO_12542
OG0000248	ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855	HELIO_03449
OG0000250	ASTMX18265	HELIO_03230
OG0000250	ASTMX22935, ASTMX21081	HELIO_09216
OG0000250	ASTMX10554	HELIO_02167
OG0000250	ASTMX10861	HELIO_12457
OG0000251	ASTMX02278, ASTMX14567	HELIO_12261
OG0000251	ASTMX07951, ASTMX20026, ASTMX00737, ASTMX14618	HELIO_05418
OG0000255	ASTMX15208	HELIO_11786
OG0000255	ASTMX00265	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573
OG0000256	ASTMX14236, ASTMX14182, ASTMX17896	HELIO_11169
OG0000256	ASTMX08211, ASTMX08210, ASTMX05152	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	ASTMX01595, ASTMX20351, ASTMX06234	HELIO_10210
OG0000257	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542	HELIO_08653
OG0000258	ASTMX13949, ASTMX09429, ASTMX02019	HELIO_07834
OG0000258	ASTMX10822, ASTMX04575, ASTMX10602, ASTMX16862	HELIO_11938
OG0000260	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088	HELIO_02123
OG0000263	ASTMX18876	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948
OG0000265	ASTMX20048, ASTMX19410, ASTMX06906, ASTMX17905, ASTMX03304	HELIO_10981
OG0000265	ASTMX17774, ASTMX08300	HELIO_02949
OG0000268	ASTMX22307	HELIO_09456
OG0000268	ASTMX14616	HELIO_11907
OG0000270	ASTMX10601, ASTMX16861, ASTMX10821, ASTMX04574, ASTMX04388	HELIO_08940
OG0000270	ASTMX03932	HELIO_06083
OG0000270	ASTMX03738, ASTMX05747	HELIO_11284
OG0000270	ASTMX13817	HELIO_00681
OG0000272	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154, ASTMX09631, ASTMX05863, ASTMX15333	HELIO_06926
OG0000273	ASTMX02360	HELIO_05150
OG0000273	ASTMX06870, ASTMX17812, ASTMX15476	HELIO_03083
OG0000273	ASTMX16340	HELIO_01650
OG0000273	ASTMX21300	HELIO_02819
OG0000275	ASTMX06622, ASTMX15608, ASTMX09767	HELIO_08804
OG0000276	ASTMX02717	HELIO_12000
OG0000277	ASTMX17498, ASTMX03998, ASTMX13452	HELIO_01369
OG0000277	ASTMX12126, ASTMX12127, ASTMX03033, ASTMX03664	HELIO_01920
OG0000280	ASTMX10256	HELIO_02582
OG0000281	ASTMX03070, ASTMX14575, ASTMX17132, ASTMX02563, ASTMX20638, ASTMX18671, ASTMX11117, ASTMX22017, ASTMX16140	HELIO_07402
OG0000281	ASTMX08446, ASTMX16022, ASTMX04664	HELIO_08563
OG0000282	ASTMX18342, ASTMX09599	HELIO_10802
OG0000282	ASTMX04653	HELIO_02090
OG0000282	ASTMX06602	HELIO_06080
OG0000284	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126	HELIO_09271, HELIO_08507, HELIO_03356
OG0000284	ASTMX00328, ASTMX15433	HELIO_04011
OG0000288	ASTMX19599, ASTMX03159, ASTMX17230, ASTMX07890, ASTMX01219	HELIO_01393
OG0000289	ASTMX02890, ASTMX10329, ASTMX21654, ASTMX05955	HELIO_07121
OG0000289	ASTMX11422, ASTMX16415	HELIO_08142
OG0000290	ASTMX18021, ASTMX18022	HELIO_00049, HELIO_02831, HELIO_07100
OG0000295	ASTMX20405, ASTMX19587	HELIO_04234
OG0000295	ASTMX22085, ASTMX19804	HELIO_05051
OG0000296	ASTMX01322	HELIO_03893
OG0000296	ASTMX10012, ASTMX03989	HELIO_12440
OG0000296	ASTMX09080, ASTMX12825	HELIO_07957
OG0000297	ASTMX03341, ASTMX10348, ASTMX05132, ASTMX12499, ASTMX07463	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	ASTMX05659, ASTMX16520, ASTMX13196, ASTMX05908, ASTMX19518	HELIO_09048, HELIO_06605, HELIO_10723
OG0000299	ASTMX18363, ASTMX17281, ASTMX00682	HELIO_09503
OG0000300	ASTMX04298, ASTMX20457	HELIO_11563, HELIO_11637
OG0000301	ASTMX21577	HELIO_10571
OG0000301	ASTMX20705, ASTMX07228, ASTMX02917	HELIO_11537
OG0000301	ASTMX20668	HELIO_08461
OG0000302	ASTMX07861, ASTMX13265	HELIO_04163
OG0000305	ASTMX12592	HELIO_11091
OG0000305	ASTMX21268, ASTMX04324, ASTMX20856, ASTMX15186, ASTMX15028, ASTMX21047, ASTMX05366, ASTMX05365	HELIO_11371
OG0000306	ASTMX18000, ASTMX12121, ASTMX01553, ASTMX05933, ASTMX13715, ASTMX14016, ASTMX15243	HELIO_09402
OG0000308	ASTMX20341, ASTMX17147	HELIO_09361, HELIO_07835
OG0000308	ASTMX09110	HELIO_05751
OG0000309	ASTMX02021	HELIO_05101
OG0000312	ASTMX14300, ASTMX18372	HELIO_01538
OG0000312	ASTMX04117, ASTMX04116, ASTMX07002	HELIO_09957
OG0000312	ASTMX19559, ASTMX13976	HELIO_10360
OG0000313	ASTMX20598, ASTMX13321, ASTMX07858	HELIO_06905
OG0000313	ASTMX04915, ASTMX16687, ASTMX11511	HELIO_11614
OG0000313	ASTMX07132	HELIO_01266
OG0000314	ASTMX07736, ASTMX14320, ASTMX01567, ASTMX21999, ASTMX10109, ASTMX11499	HELIO_03371
OG0000315	ASTMX11724	HELIO_08178
OG0000315	ASTMX22299, ASTMX08025, ASTMX19001	HELIO_09319
OG0000315	ASTMX08301, ASTMX03040	HELIO_06387
OG0000316	ASTMX02741, ASTMX22462	HELIO_00705
OG0000316	ASTMX08202, ASTMX07921, ASTMX11016	HELIO_01356
OG0000317	ASTMX13428, ASTMX01336, ASTMX00862, ASTMX07441, ASTMX09832	HELIO_09420
OG0000319	ASTMX05117, ASTMX10390	HELIO_04456, HELIO_04612
OG0000321	ASTMX18074, ASTMX03167, ASTMX05895	HELIO_08196
OG0000321	ASTMX14845	HELIO_12621
OG0000321	ASTMX18898, ASTMX00098, ASTMX08418, ASTMX18899, ASTMX00099, ASTMX08419	HELIO_08301
OG0000322	ASTMX06004	HELIO_03829, HELIO_10830, HELIO_06778
OG0000323	ASTMX09179	HELIO_07979
OG0000323	ASTMX02635, ASTMX13255, ASTMX10841	HELIO_09877
OG0000325	ASTMX18823	HELIO_11175, HELIO_05922, HELIO_12606, HELIO_12089
OG0000326	ASTMX00749	HELIO_08613
OG0000328	ASTMX08432, ASTMX12252, ASTMX06825, ASTMX22802, ASTMX05369, ASTMX06682	HELIO_12519
OG0000329	ASTMX19045, ASTMX00981, ASTMX16644, ASTMX07883, ASTMX17956, ASTMX09130, ASTMX14126, ASTMX20509	HELIO_07087
OG0000330	ASTMX21671	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687
OG0000333	ASTMX14239	HELIO_00226
OG0000338	ASTMX13042, ASTMX20131, ASTMX05102	HELIO_11240
OG0000338	ASTMX05103, ASTMX03140	HELIO_09261
OG0000338	ASTMX09866, ASTMX01891	HELIO_11115
OG0000339	ASTMX07466	HELIO_05723, HELIO_01207
OG0000340	ASTMX16502	HELIO_04302, HELIO_11048, HELIO_07400, HELIO_08522, HELIO_04846
OG0000341	ASTMX12749, ASTMX11039, ASTMX07461, ASTMX09870	HELIO_08174, HELIO_08173
OG0000343	ASTMX10298, ASTMX08048, ASTMX09330, ASTMX07009, ASTMX11872, ASTMX14973	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	ASTMX03514, ASTMX09657, ASTMX05816, ASTMX17941	HELIO_01783
OG0000345	ASTMX17770, ASTMX16023, ASTMX16273, ASTMX07982, ASTMX01509	HELIO_12314
OG0000346	ASTMX22643, ASTMX06469, ASTMX11553, ASTMX10029	HELIO_07117
OG0000346	ASTMX21757, ASTMX10400	HELIO_02859
OG0000349	ASTMX19278, ASTMX04917, ASTMX08922	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916
OG0000350	ASTMX11261, ASTMX15296, ASTMX12615, ASTMX04193, ASTMX12247	HELIO_10069
OG0000350	ASTMX17843	HELIO_00597
OG0000350	ASTMX08191	HELIO_10189
OG0000350	ASTMX17692, ASTMX01389, ASTMX08192, ASTMX14099	HELIO_09346
OG0000352	ASTMX05896, ASTMX03995, ASTMX17359, ASTMX13140	HELIO_07849
OG0000352	ASTMX01195	HELIO_02109
OG0000353	ASTMX09282	HELIO_00605
OG0000356	ASTMX12514, ASTMX01697	HELIO_07250, HELIO_04896
OG0000356	ASTMX09465, ASTMX09256	HELIO_09257
OG0000357	ASTMX05067, ASTMX15356	HELIO_12008
OG0000357	ASTMX15888, ASTMX01105, ASTMX14562, ASTMX04757	HELIO_04303
OG0000358	ASTMX16628	HELIO_08162
OG0000358	ASTMX07152, ASTMX07224	HELIO_07934
OG0000358	ASTMX07099	HELIO_07992
OG0000358	ASTMX00097	HELIO_09698
OG0000359	ASTMX07087, ASTMX13220	HELIO_08095
OG0000359	ASTMX09819, ASTMX07326	HELIO_01337
OG0000359	ASTMX01180	HELIO_08324
OG0000360	ASTMX04622	HELIO_07042
OG0000360	ASTMX22133, ASTMX09946	HELIO_05668
OG0000360	ASTMX13961	HELIO_09290
OG0000363	ASTMX05820	HELIO_08685
OG0000363	ASTMX15773, ASTMX01558, ASTMX08726	HELIO_04531
OG0000364	ASTMX08125	HELIO_03949, HELIO_12735, HELIO_10136, HELIO_07364, HELIO_06168, HELIO_10958
OG0000365	ASTMX14935, ASTMX12525, ASTMX16950, ASTMX06169, ASTMX07405, ASTMX03199, ASTMX04165	HELIO_11146
OG0000367	ASTMX09449, ASTMX02026, ASTMX13956	HELIO_11366
OG0000367	ASTMX06700, ASTMX14123, ASTMX14122, ASTMX18667	HELIO_00864
OG0000371	ASTMX11842	HELIO_06901
OG0000372	ASTMX00698	HELIO_09904
OG0000372	ASTMX11491	HELIO_12662
OG0000372	ASTMX06694, ASTMX07580, ASTMX13013	HELIO_08215
OG0000373	ASTMX13546, ASTMX07311, ASTMX17503	HELIO_07356
OG0000374	ASTMX01921, ASTMX08407, ASTMX04767, ASTMX00978	HELIO_12548
OG0000374	ASTMX20213, ASTMX12128, ASTMX03034	HELIO_08385
OG0000374	ASTMX04768, ASTMX06554, ASTMX08406	HELIO_07571
OG0000375	ASTMX17658, ASTMX18679, ASTMX11890, ASTMX11667, ASTMX04506, ASTMX04504	HELIO_04344
OG0000375	ASTMX18856, ASTMX13500, ASTMX12920	HELIO_02630
OG0000378	ASTMX14466, ASTMX10279, ASTMX09784, ASTMX19100, ASTMX01130	HELIO_00664
OG0000379	ASTMX13728	HELIO_02753
OG0000379	ASTMX04508	HELIO_09413
OG0000379	ASTMX13150	HELIO_10769
OG0000379	ASTMX22205	HELIO_01951
OG0000382	ASTMX09281	HELIO_10248
OG0000382	ASTMX05165, ASTMX22929, ASTMX06353, ASTMX05166, ASTMX02014, ASTMX06354	HELIO_06591
OG0000384	ASTMX19452, ASTMX14011	HELIO_11619
OG0000384	ASTMX01899, ASTMX12044	HELIO_06784
OG0000385	ASTMX18428	HELIO_02137
OG0000386	ASTMX04680, ASTMX21914, ASTMX04732, ASTMX10701, ASTMX14354, ASTMX03719	HELIO_06942, HELIO_09822, HELIO_04683
OG0000389	ASTMX12665, ASTMX03229	HELIO_05126, HELIO_04723, HELIO_01825
OG0000391	ASTMX13969	HELIO_10879
OG0000392	ASTMX06463, ASTMX05494	HELIO_05710, HELIO_07226
OG0000393	ASTMX19684, ASTMX19683	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760
OG0000393	ASTMX20759	HELIO_07006
OG0000397	ASTMX18504	HELIO_10979
OG0000399	ASTMX07149, ASTMX09464	HELIO_09726
OG0000399	ASTMX15648, ASTMX13680	HELIO_07050
OG0000399	ASTMX07577, ASTMX13014	HELIO_04949
OG0000399	ASTMX14554, ASTMX05126, ASTMX19706	HELIO_03771
OG0000400	ASTMX08052	HELIO_10775
OG0000401	ASTMX17054, ASTMX15521, ASTMX14025	HELIO_07012, HELIO_09245
OG0000402	ASTMX15651, ASTMX21467, ASTMX17950, ASTMX07646, ASTMX19109	HELIO_08210
OG0000402	ASTMX00692, ASTMX17284, ASTMX02556	HELIO_08672, HELIO_08610
OG0000403	ASTMX04628	HELIO_12710, HELIO_12709
OG0000404	ASTMX17035, ASTMX14046	HELIO_12139
OG0000405	ASTMX06845, ASTMX10883, ASTMX04895, ASTMX21258, ASTMX08631	HELIO_10657
OG0000411	ASTMX20008, ASTMX01392, ASTMX12902	HELIO_00642
OG0000412	ASTMX08855	HELIO_12508
OG0000412	ASTMX11203, ASTMX12505	HELIO_09547
OG0000413	ASTMX22225, ASTMX13671, ASTMX19651, ASTMX16482, ASTMX04390	HELIO_08207, HELIO_08206
OG0000413	ASTMX16688, ASTMX04912, ASTMX09192, ASTMX19930	HELIO_10878
OG0000415	ASTMX01956, ASTMX21705, ASTMX02652, ASTMX19313, ASTMX01972, ASTMX00955, ASTMX01971, ASTMX00515	HELIO_12745, HELIO_08198, HELIO_12617
OG0000417	ASTMX22357, ASTMX04509	HELIO_08568, HELIO_06332, HELIO_05619
OG0000419	ASTMX19880	HELIO_02114
OG0000422	ASTMX00828, ASTMX04590, ASTMX14110, ASTMX06444, ASTMX19359	HELIO_06618
OG0000424	ASTMX07663	HELIO_07447, HELIO_02671
OG0000425	ASTMX16190, ASTMX11596, ASTMX04218, ASTMX01381, ASTMX08082	HELIO_02713
OG0000425	ASTMX16429, ASTMX07289, ASTMX14964	HELIO_11977
OG0000426	ASTMX14958	HELIO_00568
OG0000426	ASTMX11516, ASTMX15003, ASTMX14175, ASTMX10096, ASTMX04997	HELIO_10983
OG0000427	ASTMX06287, ASTMX09008	HELIO_03641
OG0000427	ASTMX05255, ASTMX14566, ASTMX04360, ASTMX10338	HELIO_07136
OG0000429	ASTMX07836	HELIO_07593
OG0000431	ASTMX19915	HELIO_02207
OG0000431	ASTMX11097, ASTMX09197, ASTMX22566	HELIO_05550
OG0000431	ASTMX06516, ASTMX00145, ASTMX09571	HELIO_04546
OG0000432	ASTMX14397, ASTMX08330, ASTMX02099, ASTMX08388, ASTMX14398	HELIO_04640
OG0000432	ASTMX14399, ASTMX03080, ASTMX07191, ASTMX18766, ASTMX16836	HELIO_07017, HELIO_06679
OG0000433	ASTMX01496, ASTMX04993	HELIO_10148
OG0000433	ASTMX10245, ASTMX08139, ASTMX12987	HELIO_09108
OG0000435	ASTMX07675	HELIO_02789
OG0000435	ASTMX17180, ASTMX22596, ASTMX08016, ASTMX00822, ASTMX11321, ASTMX01296, ASTMX01968, ASTMX00957	HELIO_08123
OG0000436	ASTMX00162, ASTMX01672, ASTMX22621, ASTMX04268	HELIO_08988, HELIO_08989
OG0000437	ASTMX13002	HELIO_08664
OG0000442	ASTMX11711, ASTMX07283, ASTMX12980	HELIO_01730
OG0000442	ASTMX06201, ASTMX00907, ASTMX14474	HELIO_02982
OG0000442	ASTMX03715, ASTMX07828, ASTMX20141	HELIO_12491
OG0000443	ASTMX18401, ASTMX18402, ASTMX12956	HELIO_07163
OG0000443	ASTMX05909	HELIO_10033
OG0000444	ASTMX14380, ASTMX00703, ASTMX21179	HELIO_00903
OG0000444	ASTMX10912, ASTMX16562	HELIO_04957
OG0000446	ASTMX01267	HELIO_08937
OG0000446	ASTMX15320	HELIO_02189
OG0000446	ASTMX05013	HELIO_01194
OG0000447	ASTMX14913, ASTMX09104, ASTMX06112, ASTMX14924, ASTMX04090, ASTMX14911, ASTMX21473	HELIO_10938, HELIO_10939
OG0000448	ASTMX09522, ASTMX00028, ASTMX09521, ASTMX22210	HELIO_08948
OG0000450	ASTMX18053, ASTMX11721, ASTMX11722	HELIO_01846
OG0000452	ASTMX02015, ASTMX05164	HELIO_12082, HELIO_08671, HELIO_05967
OG0000453	ASTMX04911	HELIO_11149, HELIO_05758
OG0000458	ASTMX13023	HELIO_08566
OG0000458	ASTMX10795, ASTMX08179, ASTMX16062, ASTMX04818, ASTMX06686	HELIO_06003
OG0000459	ASTMX06073, ASTMX06074, ASTMX07294	HELIO_06755, HELIO_07251
OG0000460	ASTMX20066	HELIO_10718
OG0000461	ASTMX14096	HELIO_02414
OG0000461	ASTMX09634, ASTMX19013	HELIO_03732
OG0000463	ASTMX05187	HELIO_09937
OG0000463	ASTMX18847	HELIO_08661
OG0000465	ASTMX14121	HELIO_12789
OG0000465	ASTMX02125	HELIO_10139
OG0000466	ASTMX18064, ASTMX08504, ASTMX20737	HELIO_07058, HELIO_06415
OG0000467	ASTMX19597, ASTMX15795, ASTMX10740, ASTMX09415, ASTMX01966, ASTMX05515, ASTMX02018	HELIO_10923
OG0000468	ASTMX16969	HELIO_00401
OG0000468	ASTMX16964, ASTMX16965, ASTMX16967	HELIO_03768
OG0000469	ASTMX17554, ASTMX08379, ASTMX20035, ASTMX11781, ASTMX01028, ASTMX09278, ASTMX13963, ASTMX16633, ASTMX02217, ASTMX04047	HELIO_06536
OG0000469	ASTMX15740, ASTMX02909	HELIO_02957
OG0000470	ASTMX15646, ASTMX03241, ASTMX22015	HELIO_04201
OG0000471	ASTMX04676, ASTMX16280, ASTMX07614	HELIO_11076, HELIO_01921
OG0000473	ASTMX17247, ASTMX08279, ASTMX14205, ASTMX22328, ASTMX21061	HELIO_02691, HELIO_04547, HELIO_04615, HELIO_12353, HELIO_02800, HELIO_04395, HELIO_06620
OG0000474	ASTMX09410, ASTMX04778, ASTMX21427, ASTMX22551, ASTMX19649, ASTMX03307, ASTMX04489, ASTMX17013, ASTMX16239	HELIO_10673
OG0000475	ASTMX04247, ASTMX09728, ASTMX05455, ASTMX08656, ASTMX22981, ASTMX05456	HELIO_10255
OG0000476	ASTMX15748	HELIO_11845
OG0000476	ASTMX15079	HELIO_05620
OG0000478	ASTMX06404, ASTMX08367, ASTMX22529, ASTMX16617	HELIO_07629
OG0000479	ASTMX07487, ASTMX08702, ASTMX01240, ASTMX04831, ASTMX08818	HELIO_08760
OG0000479	ASTMX21850, ASTMX17585, ASTMX15198, ASTMX05901	HELIO_02948
OG0000480	ASTMX05218	HELIO_08413
OG0000481	ASTMX04468	HELIO_12216
OG0000481	ASTMX15759	HELIO_11178
OG0000481	ASTMX21277, ASTMX10551, ASTMX10155	HELIO_09259
OG0000482	ASTMX02712, ASTMX01408, ASTMX16479	HELIO_06214
OG0000482	ASTMX01407, ASTMX16480	HELIO_06713, HELIO_11214
OG0000484	ASTMX06464, ASTMX05493, ASTMX21963, ASTMX03189, ASTMX02359, ASTMX05957	HELIO_05916
OG0000485	ASTMX02971, ASTMX22496	HELIO_07054
OG0000486	ASTMX13378, ASTMX03758	HELIO_10558, HELIO_11461, HELIO_05022, HELIO_11212, HELIO_06172, HELIO_02564, HELIO_00117
OG0000487	ASTMX07842, ASTMX20342	HELIO_07290
OG0000488	ASTMX08717, ASTMX03433, ASTMX00689	HELIO_02611
OG0000490	ASTMX19146, ASTMX08274, ASTMX14197, ASTMX19145, ASTMX08725, ASTMX15774, ASTMX08972, ASTMX03317	HELIO_06690
OG0000491	ASTMX05642, ASTMX18439, ASTMX18438, ASTMX18437, ASTMX14753, ASTMX17371, ASTMX11249	HELIO_02841, HELIO_11924
OG0000494	ASTMX16000, ASTMX05886, ASTMX17592, ASTMX10961, ASTMX13194, ASTMX13294, ASTMX10353	HELIO_07387
OG0000495	ASTMX01188	HELIO_03281, HELIO_12758
OG0000496	ASTMX14117, ASTMX19979	HELIO_09084
OG0000497	ASTMX22201, ASTMX10346, ASTMX13802, ASTMX03464, ASTMX13801	HELIO_03655
OG0000498	ASTMX00213, ASTMX00420, ASTMX17520, ASTMX13589, ASTMX20713, ASTMX07450, ASTMX11775, ASTMX16597, ASTMX00588	HELIO_08706
OG0000499	ASTMX01239, ASTMX04830	HELIO_09553
OG0000503	ASTMX07343, ASTMX16980, ASTMX02609, ASTMX03072	HELIO_03761, HELIO_01577
OG0000503	ASTMX21242	HELIO_01283
OG0000505	ASTMX04944, ASTMX15734, ASTMX05133	HELIO_05319
OG0000508	ASTMX01457, ASTMX09874	HELIO_04860
OG0000508	ASTMX07533	HELIO_10897
OG0000510	ASTMX10189, ASTMX20520, ASTMX12755, ASTMX12852, ASTMX10966, ASTMX16608	HELIO_05326, HELIO_00614, HELIO_06648
OG0000514	ASTMX10637, ASTMX15495, ASTMX20347, ASTMX17787, ASTMX03613, ASTMX20346	HELIO_07204
OG0000515	ASTMX16147	HELIO_01437, HELIO_00462, HELIO_05122, HELIO_00094
OG0000516	ASTMX06518, ASTMX01654, ASTMX13984, ASTMX12362, ASTMX20641	HELIO_04523
OG0000519	ASTMX13209, ASTMX05997	HELIO_00935
OG0000520	ASTMX09994, ASTMX18836, ASTMX07327	HELIO_02641
OG0000520	ASTMX19989, ASTMX14233, ASTMX09883	HELIO_10311
OG0000521	ASTMX12513, ASTMX04599, ASTMX14516, ASTMX14141, ASTMX03940, ASTMX02711	HELIO_07126
OG0000522	ASTMX19564, ASTMX01611	HELIO_08815, HELIO_12218
