Orthogroup	ASTMX	ORYLA
OG0000058	ASTMX01061	ORYLA18104
OG0000058	ASTMX17542	ORYLA11895
OG0000058	ASTMX11001, ASTMX18630	ORYLA12524
OG0000058	ASTMX12315	ORYLA00576
OG0000059	ASTMX11234, ASTMX03699	ORYLA03181, ORYLA04042
OG0000059	ASTMX20918	ORYLA09176
OG0000059	ASTMX06113, ASTMX17681	ORYLA04122, ORYLA03135
OG0000059	ASTMX00300, ASTMX18960	ORYLA01146
OG0000059	ASTMX09334	ORYLA04242
OG0000060	ASTMX04292	ORYLA01946
OG0000060	ASTMX07603	ORYLA04743
OG0000060	ASTMX21094, ASTMX10197	ORYLA16841
OG0000060	ASTMX00223	ORYLA12328
OG0000060	ASTMX00445	ORYLA14832
OG0000060	ASTMX07264	ORYLA15092
OG0000061	ASTMX00680	ORYLA09666
OG0000061	ASTMX05396	ORYLA08403
OG0000061	ASTMX12006	ORYLA01785
OG0000061	ASTMX20657	ORYLA15422
OG0000061	ASTMX10422, ASTMX12960	ORYLA10018
OG0000061	ASTMX20513	ORYLA07904
OG0000061	ASTMX13746	ORYLA07058
OG0000061	ASTMX21095, ASTMX14165	ORYLA16623
OG0000061	ASTMX11665	ORYLA08288
OG0000061	ASTMX13598	ORYLA08710
OG0000061	ASTMX06207	ORYLA09144
OG0000061	ASTMX18339	ORYLA06720
OG0000061	ASTMX05474	ORYLA07094, ORYLA13357
OG0000061	ASTMX01934	ORYLA13574
OG0000061	ASTMX05473	ORYLA13356
OG0000061	ASTMX16790	ORYLA06400
OG0000061	ASTMX15449	ORYLA19115
OG0000061	ASTMX18729	ORYLA07060
OG0000061	ASTMX15987	ORYLA08273
OG0000062	ASTMX22952	ORYLA03553
OG0000062	ASTMX03300	ORYLA18121
OG0000062	ASTMX18474, ASTMX18479	ORYLA18156, ORYLA00681, ORYLA10025, ORYLA00679, ORYLA00682, ORYLA18500
OG0000062	ASTMX22500, ASTMX18477	ORYLA18157
OG0000062	ASTMX11236, ASTMX20466	ORYLA05590, ORYLA05591
OG0000062	ASTMX05024	ORYLA08512, ORYLA08511, ORYLA08509
OG0000062	ASTMX02340, ASTMX02341, ASTMX02343, ASTMX02342	ORYLA03554, ORYLA03555
OG0000062	ASTMX01260	ORYLA10585, ORYLA11804
OG0000063	ASTMX13776	ORYLA06843
OG0000063	ASTMX04927	ORYLA13091, ORYLA13092
OG0000063	ASTMX01608	ORYLA00312
OG0000063	ASTMX00504, ASTMX10324	ORYLA12933
OG0000063	ASTMX11259, ASTMX01032	ORYLA20199
OG0000063	ASTMX10350	ORYLA14082
OG0000063	ASTMX13375	ORYLA04940
OG0000063	ASTMX12584	ORYLA08134
OG0000065	ASTMX13708, ASTMX15083	ORYLA02755
OG0000065	ASTMX08041	ORYLA03358
OG0000065	ASTMX15226	ORYLA10271
OG0000065	ASTMX22995, ASTMX22138	ORYLA10273, ORYLA10272
OG0000066	ASTMX01776	ORYLA06398
OG0000067	ASTMX19815	ORYLA02381
OG0000067	ASTMX12120	ORYLA04851
OG0000067	ASTMX00316	ORYLA01183
OG0000067	ASTMX18001	ORYLA06203
OG0000067	ASTMX19454	ORYLA19414
OG0000068	ASTMX10880	ORYLA11081
OG0000068	ASTMX04048	ORYLA20205
OG0000068	ASTMX00964	ORYLA14465
OG0000068	ASTMX17789	ORYLA15429
OG0000068	ASTMX11787	ORYLA16121
OG0000068	ASTMX09217, ASTMX10879	ORYLA14046
OG0000068	ASTMX20702	ORYLA16122
OG0000068	ASTMX04017	ORYLA20259
OG0000068	ASTMX10771	ORYLA15438
OG0000068	ASTMX00977	ORYLA14153
OG0000068	ASTMX02175	ORYLA11242, ORYLA11243
OG0000068	ASTMX19064	ORYLA15913
OG0000068	ASTMX03044	ORYLA10852
OG0000069	ASTMX20491	ORYLA08015
OG0000070	ASTMX03868	ORYLA11329
OG0000070	ASTMX11850	ORYLA09412
OG0000070	ASTMX14684	ORYLA16519
OG0000070	ASTMX15136, ASTMX13592	ORYLA20376
OG0000070	ASTMX17316	ORYLA07085
OG0000070	ASTMX02948	ORYLA17312
OG0000071	ASTMX03580, ASTMX03579	ORYLA12049
OG0000071	ASTMX03578, ASTMX03576, ASTMX03577	ORYLA12050
OG0000071	ASTMX18909	ORYLA09791
OG0000071	ASTMX18910	ORYLA09793, ORYLA09792
OG0000071	ASTMX10408	ORYLA11588, ORYLA18704, ORYLA12712, ORYLA12714, ORYLA12716
OG0000072	ASTMX04733	ORYLA01510
OG0000072	ASTMX14003	ORYLA00516
OG0000072	ASTMX14353	ORYLA03563
OG0000072	ASTMX03718	ORYLA04070
OG0000072	ASTMX19895	ORYLA00527
OG0000072	ASTMX03692	ORYLA04050
OG0000072	ASTMX11241	ORYLA03176
OG0000072	ASTMX11618	ORYLA20464
OG0000072	ASTMX02462	ORYLA05266
OG0000073	ASTMX01961	ORYLA20002
OG0000073	ASTMX12734	ORYLA09058
OG0000073	ASTMX08034	ORYLA06772
OG0000073	ASTMX18790	ORYLA12397
OG0000073	ASTMX12735	ORYLA18725
OG0000074	ASTMX17638	ORYLA14220
OG0000075	ASTMX13833	ORYLA08229
OG0000075	ASTMX15058	ORYLA07050
OG0000075	ASTMX17154	ORYLA10050
OG0000075	ASTMX04760	ORYLA15750
OG0000075	ASTMX10641	ORYLA05870
OG0000075	ASTMX00718	ORYLA14226
OG0000075	ASTMX12169	ORYLA04438
OG0000075	ASTMX16716	ORYLA10049
OG0000075	ASTMX04759	ORYLA15751
OG0000075	ASTMX01001	ORYLA13961, ORYLA13960
OG0000075	ASTMX08839	ORYLA15787, ORYLA15785, ORYLA15786
OG0000075	ASTMX10263	ORYLA20334
OG0000075	ASTMX12953	ORYLA11054
OG0000075	ASTMX02098	ORYLA15824
OG0000075	ASTMX15785, ASTMX16080	ORYLA14687, ORYLA10924
OG0000075	ASTMX14559, ASTMX03441	ORYLA15926
OG0000075	ASTMX07134	ORYLA19688
OG0000077	ASTMX17041	ORYLA00390
OG0000077	ASTMX09313	ORYLA03856
OG0000077	ASTMX18035	ORYLA02852
OG0000077	ASTMX05112	ORYLA17787
OG0000077	ASTMX06199	ORYLA09130
OG0000077	ASTMX03488, ASTMX12363	ORYLA03431
OG0000077	ASTMX15936	ORYLA17383
OG0000077	ASTMX10508	ORYLA00897
OG0000077	ASTMX07977, ASTMX12178	ORYLA12034
OG0000077	ASTMX18081	ORYLA00844
OG0000077	ASTMX01594	ORYLA07409
OG0000077	ASTMX07586	ORYLA10378
OG0000077	ASTMX09935	ORYLA11807
OG0000077	ASTMX03249	ORYLA10356
OG0000077	ASTMX04186, ASTMX07562	ORYLA09729
OG0000077	ASTMX09286	ORYLA17450
OG0000077	ASTMX16324	ORYLA17911
OG0000077	ASTMX07654, ASTMX03210	ORYLA04823
OG0000078	ASTMX02053	ORYLA13083
OG0000078	ASTMX00992	ORYLA13994
OG0000078	ASTMX08539	ORYLA10833
OG0000079	ASTMX12040	ORYLA09899
OG0000079	ASTMX21792, ASTMX05319	ORYLA15778
OG0000079	ASTMX17878, ASTMX04709	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903
OG0000079	ASTMX21145	ORYLA02351
OG0000079	ASTMX03966	ORYLA01210
OG0000079	ASTMX14883	ORYLA04604
OG0000079	ASTMX02337, ASTMX02996	ORYLA04302
OG0000079	ASTMX05046	ORYLA18726
OG0000079	ASTMX02943	ORYLA13165
OG0000081	ASTMX05086	ORYLA17325
OG0000081	ASTMX02861, ASTMX19704	ORYLA13622
OG0000081	ASTMX02860	ORYLA13623
OG0000081	ASTMX14294	ORYLA12409
OG0000081	ASTMX06157, ASTMX15416	ORYLA04160
OG0000081	ASTMX09818	ORYLA09392
OG0000082	ASTMX06917	ORYLA02580
OG0000082	ASTMX17888	ORYLA01470
OG0000082	ASTMX15920	ORYLA15676
OG0000082	ASTMX10851, ASTMX17248	ORYLA09330
OG0000082	ASTMX10849, ASTMX11876	ORYLA03293
OG0000082	ASTMX19980	ORYLA05560
OG0000083	ASTMX03686, ASTMX11244	ORYLA04024
OG0000083	ASTMX14864	ORYLA20424
OG0000084	ASTMX18467	ORYLA10403
OG0000084	ASTMX12487	ORYLA17750
OG0000084	ASTMX09980	ORYLA02676
OG0000084	ASTMX22125, ASTMX15418	ORYLA07195
OG0000084	ASTMX20810	ORYLA01287
OG0000084	ASTMX17409, ASTMX15441	ORYLA00399
OG0000084	ASTMX19583	ORYLA18720, ORYLA19616
OG0000084	ASTMX06002	ORYLA17981, ORYLA02328
OG0000084	ASTMX20667	ORYLA12505
OG0000085	ASTMX01460	ORYLA08236
OG0000085	ASTMX20784	ORYLA01683
OG0000085	ASTMX14674	ORYLA09818
OG0000085	ASTMX08105	ORYLA10131
OG0000085	ASTMX03461, ASTMX09889	ORYLA03740
OG0000085	ASTMX09760	ORYLA02606
OG0000085	ASTMX17475, ASTMX20829	ORYLA17874
OG0000085	ASTMX22578	ORYLA07935
OG0000085	ASTMX19538	ORYLA06168
OG0000085	ASTMX01137	ORYLA01458
OG0000085	ASTMX09823	ORYLA09387
OG0000085	ASTMX11049	ORYLA11376
OG0000085	ASTMX21189	ORYLA17935
OG0000085	ASTMX09759	ORYLA02607
OG0000085	ASTMX09890	ORYLA03741
OG0000085	ASTMX08704	ORYLA02243
OG0000085	ASTMX02521	ORYLA05178
OG0000086	ASTMX17706, ASTMX09528	ORYLA16218
OG0000087	ASTMX06968	ORYLA07293
OG0000087	ASTMX06381	ORYLA15868, ORYLA15867
OG0000088	ASTMX06621	ORYLA04999
OG0000088	ASTMX21370	ORYLA08099
OG0000088	ASTMX21470, ASTMX22555	ORYLA12098
OG0000088	ASTMX07254	ORYLA15363
OG0000088	ASTMX06506, ASTMX20919	ORYLA09175
OG0000088	ASTMX06028	ORYLA13524
OG0000089	ASTMX12140	ORYLA03928
OG0000089	ASTMX19290	ORYLA01015
OG0000089	ASTMX07948	ORYLA09345
OG0000089	ASTMX03871	ORYLA11332
OG0000090	ASTMX15822, ASTMX13800, ASTMX19765	ORYLA02080, ORYLA06082
OG0000090	ASTMX12258	ORYLA01746
OG0000090	ASTMX10648	ORYLA06194
OG0000091	ASTMX03395	ORYLA02531
OG0000093	ASTMX01191	ORYLA18669
OG0000093	ASTMX07190	ORYLA15023
OG0000093	ASTMX03079	ORYLA11108
OG0000093	ASTMX18769	ORYLA13845
OG0000094	ASTMX09275	ORYLA14179
OG0000094	ASTMX08870	ORYLA15729
OG0000094	ASTMX14395	ORYLA11069
OG0000094	ASTMX02106, ASTMX08390	ORYLA13785
OG0000094	ASTMX01747	ORYLA16049, ORYLA16240
OG0000094	ASTMX08913	ORYLA07022
OG0000094	ASTMX02078	ORYLA13648
OG0000094	ASTMX19974	ORYLA16827
OG0000094	ASTMX20671	ORYLA18149
OG0000095	ASTMX01092	ORYLA14595
OG0000095	ASTMX16621, ASTMX16620, ASTMX16622, ASTMX16619	ORYLA20341, ORYLA20340
OG0000095	ASTMX08683	ORYLA09081
OG0000095	ASTMX04161	ORYLA08748
OG0000095	ASTMX08415	ORYLA09168
OG0000095	ASTMX12681, ASTMX17008	ORYLA08687
OG0000096	ASTMX11824	ORYLA01048
OG0000096	ASTMX12057	ORYLA09916
OG0000096	ASTMX18217	ORYLA06904
OG0000096	ASTMX13693	ORYLA13956
OG0000096	ASTMX16094	ORYLA11296
OG0000096	ASTMX18278	ORYLA13747
OG0000096	ASTMX15892	ORYLA08870
OG0000096	ASTMX00377	ORYLA15103
OG0000096	ASTMX10196	ORYLA16842
OG0000096	ASTMX00337	ORYLA19281
OG0000096	ASTMX00376	ORYLA15104
OG0000096	ASTMX19590	ORYLA12353
OG0000096	ASTMX07352	ORYLA17186
OG0000096	ASTMX10423	ORYLA10017
OG0000098	ASTMX07347	ORYLA17178
OG0000098	ASTMX04481	ORYLA07954
OG0000098	ASTMX14487	ORYLA12107, ORYLA12108
OG0000098	ASTMX14764	ORYLA09777
OG0000098	ASTMX20779, ASTMX21996	ORYLA12605
OG0000098	ASTMX18982	ORYLA17802, ORYLA17803
OG0000098	ASTMX05127	ORYLA14929, ORYLA14928
OG0000098	ASTMX21313	ORYLA12061
OG0000098	ASTMX18164	ORYLA17722, ORYLA17721
OG0000099	ASTMX03763	ORYLA20429
OG0000099	ASTMX18144	ORYLA04253
OG0000099	ASTMX01173	ORYLA01278
OG0000099	ASTMX06084, ASTMX05845	ORYLA03578, ORYLA04559
OG0000099	ASTMX03961, ASTMX16578	ORYLA01343
OG0000099	ASTMX08745, ASTMX06768	ORYLA05907
OG0000099	ASTMX09878	ORYLA03439
OG0000099	ASTMX19321	ORYLA11498
OG0000099	ASTMX05749	ORYLA05408
OG0000099	ASTMX05771	ORYLA05964
OG0000099	ASTMX19085	ORYLA03167
OG0000099	ASTMX03707	ORYLA04063
OG0000100	ASTMX18651	ORYLA10317
OG0000101	ASTMX00206	ORYLA12058
OG0000101	ASTMX01330	ORYLA08387
OG0000101	ASTMX08413	ORYLA09166, ORYLA09165
OG0000101	ASTMX14248	ORYLA13979
OG0000101	ASTMX12706, ASTMX02894	ORYLA09844, ORYLA08653, ORYLA08654
OG0000102	ASTMX10991	ORYLA19358
OG0000102	ASTMX16111	ORYLA00094
OG0000102	ASTMX13696	ORYLA18027, ORYLA02390
OG0000102	ASTMX09775	ORYLA02592
OG0000103	ASTMX16835	ORYLA18738
OG0000103	ASTMX09444	ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586
OG0000103	ASTMX11660	ORYLA15171, ORYLA18507
OG0000103	ASTMX22226	ORYLA11651
OG0000103	ASTMX10672	ORYLA06786
OG0000103	ASTMX15124	ORYLA06787
OG0000103	ASTMX06869	ORYLA05784
OG0000103	ASTMX11394	ORYLA17049
OG0000103	ASTMX17816	ORYLA16263
OG0000103	ASTMX11412	ORYLA00786
OG0000103	ASTMX14316	ORYLA17085
OG0000104	ASTMX07046	ORYLA03680
OG0000104	ASTMX19421	ORYLA06072
OG0000104	ASTMX16255	ORYLA06159
OG0000104	ASTMX08642, ASTMX17146	ORYLA19393
OG0000104	ASTMX01448	ORYLA08226
OG0000104	ASTMX19420	ORYLA06071
OG0000104	ASTMX07045	ORYLA03679
OG0000104	ASTMX00149	ORYLA09408
OG0000104	ASTMX00709	ORYLA14236
OG0000104	ASTMX16073	ORYLA14756, ORYLA10856
OG0000104	ASTMX16718	ORYLA20094
OG0000106	ASTMX18591	ORYLA15151, ORYLA15152
OG0000106	ASTMX08015	ORYLA06558
OG0000106	ASTMX03154	ORYLA06794
OG0000106	ASTMX09347	ORYLA03966
OG0000106	ASTMX05865, ASTMX09621	ORYLA04364
OG0000106	ASTMX04479	ORYLA07953
OG0000106	ASTMX00462	ORYLA14913, ORYLA14914
OG0000107	ASTMX08032	ORYLA18785
OG0000108	ASTMX16847	ORYLA11649, ORYLA11648
OG0000108	ASTMX07881, ASTMX08427, ASTMX08437, ASTMX04339, ASTMX03583	ORYLA16478, ORYLA16477
OG0000108	ASTMX06170	ORYLA09100
OG0000108	ASTMX09882	ORYLA03443, ORYLA03444
OG0000108	ASTMX15990	ORYLA16484, ORYLA08061
OG0000108	ASTMX22414, ASTMX14128	ORYLA07077
OG0000108	ASTMX04779	ORYLA15731, ORYLA13754
OG0000110	ASTMX08227, ASTMX03691	ORYLA04051, ORYLA04053, ORYLA04052
OG0000110	ASTMX16247	ORYLA03470
OG0000111	ASTMX13149	ORYLA16810
OG0000111	ASTMX20227	ORYLA16333
OG0000111	ASTMX15405	ORYLA00657
OG0000111	ASTMX16130	ORYLA18197
OG0000111	ASTMX21238	ORYLA16684
OG0000111	ASTMX01125	ORYLA01366
OG0000111	ASTMX11733	ORYLA07106
OG0000111	ASTMX20650	ORYLA09236
OG0000111	ASTMX07484, ASTMX16738	ORYLA01992
OG0000111	ASTMX10939	ORYLA04883
OG0000111	ASTMX06691	ORYLA16219
OG0000113	ASTMX19383	ORYLA17645
OG0000113	ASTMX05472	ORYLA13433
OG0000113	ASTMX18644	ORYLA10928
OG0000113	ASTMX15787	ORYLA14685, ORYLA14684
OG0000113	ASTMX14388, ASTMX14387, ASTMX14389, ASTMX14390	ORYLA10897, ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896
OG0000113	ASTMX07205	ORYLA15283
OG0000114	ASTMX11493	ORYLA01884
OG0000114	ASTMX06799	ORYLA05836
OG0000114	ASTMX01004	ORYLA14037
OG0000114	ASTMX05253	ORYLA20223
OG0000114	ASTMX10478	ORYLA07424
OG0000114	ASTMX03182	ORYLA10203
OG0000114	ASTMX01320	ORYLA10126
OG0000114	ASTMX06593, ASTMX08587	ORYLA00753, ORYLA04661
OG0000114	ASTMX15325	ORYLA02708
OG0000114	ASTMX13938, ASTMX21972	ORYLA14069
OG0000114	ASTMX17058, ASTMX09459	ORYLA20181
OG0000114	ASTMX10616	ORYLA17626, ORYLA17625
OG0000114	ASTMX05249	ORYLA15653
OG0000115	ASTMX08993, ASTMX16595	ORYLA10019, ORYLA12386
OG0000116	ASTMX09821	ORYLA09389
OG0000116	ASTMX01410	ORYLA19541
OG0000117	ASTMX02057	ORYLA13153
OG0000117	ASTMX00401	ORYLA15132
OG0000119	ASTMX04143	ORYLA06828
OG0000119	ASTMX08665	ORYLA09873
OG0000119	ASTMX05337	ORYLA13916
OG0000119	ASTMX14891	ORYLA00923
OG0000119	ASTMX21636	ORYLA07823
OG0000119	ASTMX16721	ORYLA09647
OG0000119	ASTMX15474	ORYLA14223, ORYLA16119
OG0000119	ASTMX01803	ORYLA05654
OG0000119	ASTMX00656	ORYLA09477
OG0000119	ASTMX18233	ORYLA05169
OG0000120	ASTMX21836	ORYLA02744
OG0000120	ASTMX22567	ORYLA02745, ORYLA18396
OG0000120	ASTMX00463	ORYLA14915
OG0000120	ASTMX04437	ORYLA18874
OG0000120	ASTMX12007	ORYLA01786, ORYLA01787
OG0000120	ASTMX00681	ORYLA09667
OG0000120	ASTMX22429	ORYLA11655
OG0000121	ASTMX16272	ORYLA00510
OG0000121	ASTMX04663	ORYLA01379
OG0000121	ASTMX01517	ORYLA07858
OG0000121	ASTMX13884, ASTMX13883, ASTMX13882, ASTMX20607	ORYLA19087, ORYLA18511
OG0000122	ASTMX10444	ORYLA07892
OG0000122	ASTMX20272	ORYLA16400
OG0000122	ASTMX16361, ASTMX12761	ORYLA09254
OG0000122	ASTMX22053, ASTMX06000, ASTMX18931, ASTMX06001	ORYLA02327
OG0000122	ASTMX16780	ORYLA02410
OG0000122	ASTMX11273	ORYLA19820, ORYLA19819
OG0000122	ASTMX17092	ORYLA01684
OG0000122	ASTMX18973	ORYLA08626
OG0000122	ASTMX14675	ORYLA09819
OG0000122	ASTMX09421	ORYLA20153
OG0000123	ASTMX19107	ORYLA19007
OG0000123	ASTMX07971	ORYLA01318
OG0000123	ASTMX04078	ORYLA03924
OG0000123	ASTMX01522	ORYLA07863
OG0000123	ASTMX09979, ASTMX12484	ORYLA17749
OG0000123	ASTMX14953	ORYLA01334
OG0000123	ASTMX15212	ORYLA03949
OG0000123	ASTMX17040	ORYLA18505
OG0000123	ASTMX19775	ORYLA02793
OG0000123	ASTMX04718	ORYLA01508
OG0000123	ASTMX14814	ORYLA04317
OG0000123	ASTMX00304	ORYLA01144
OG0000124	ASTMX09338	ORYLA04499
OG0000124	ASTMX18149, ASTMX01149	ORYLA01264
OG0000124	ASTMX16401	ORYLA16407
OG0000124	ASTMX07748	ORYLA16733
OG0000124	ASTMX10640, ASTMX14745	ORYLA05871, ORYLA01892
OG0000124	ASTMX06441	ORYLA14227
OG0000124	ASTMX14412	ORYLA04689
OG0000124	ASTMX15641	ORYLA11954
OG0000124	ASTMX13821	ORYLA03395
OG0000124	ASTMX22615	ORYLA00019
OG0000124	ASTMX05824	ORYLA12516
OG0000125	ASTMX19461	ORYLA06139
OG0000125	ASTMX05331	ORYLA15763
OG0000125	ASTMX17627	ORYLA14369
OG0000125	ASTMX13565	ORYLA01994
OG0000125	ASTMX10452, ASTMX15866	ORYLA07833
OG0000125	ASTMX05329	ORYLA15765, ORYLA14368
OG0000125	ASTMX19681	ORYLA01977
OG0000125	ASTMX13832	ORYLA17147
OG0000125	ASTMX00267	ORYLA12115
OG0000125	ASTMX07265	ORYLA15093
OG0000126	ASTMX18095	ORYLA10750
OG0000126	ASTMX08006	ORYLA01228
OG0000126	ASTMX06040	ORYLA13510
OG0000126	ASTMX08551	ORYLA08773
OG0000126	ASTMX08784	ORYLA01000
OG0000126	ASTMX09154	ORYLA02839
OG0000126	ASTMX06187	ORYLA09118
OG0000126	ASTMX07769	ORYLA02980
OG0000126	ASTMX02408	ORYLA13012
OG0000126	ASTMX15338	ORYLA19785
OG0000126	ASTMX09155	ORYLA05724, ORYLA19714
OG0000126	ASTMX05148	ORYLA14802
OG0000127	ASTMX09798	ORYLA09546
OG0000127	ASTMX08785	ORYLA01017
OG0000127	ASTMX11156	ORYLA13298
OG0000127	ASTMX08750	ORYLA18247
OG0000127	ASTMX00032	ORYLA09922
OG0000127	ASTMX11418, ASTMX00918	ORYLA05476
OG0000127	ASTMX13409, ASTMX07588	ORYLA10382
OG0000127	ASTMX10799	ORYLA11714
OG0000127	ASTMX06687	ORYLA16210
OG0000127	ASTMX15259	ORYLA09241
OG0000127	ASTMX15260	ORYLA09240
OG0000127	ASTMX14863	ORYLA16687
OG0000127	ASTMX19609	ORYLA17012
OG0000127	ASTMX20860	ORYLA16683
OG0000128	ASTMX05854	ORYLA03587
OG0000128	ASTMX15563	ORYLA06619
OG0000128	ASTMX07961	ORYLA09314
OG0000129	ASTMX02483	ORYLA19656
OG0000129	ASTMX17929	ORYLA05200, ORYLA05199
OG0000129	ASTMX17925, ASTMX02484	ORYLA05198
OG0000129	ASTMX13044, ASTMX17866	ORYLA07545
OG0000129	ASTMX11589	ORYLA18786
OG0000129	ASTMX08939	ORYLA11464
OG0000129	ASTMX16539	ORYLA10766
OG0000129	ASTMX16528	ORYLA18999, ORYLA18998
OG0000129	ASTMX06087, ASTMX09196	ORYLA04565
OG0000129	ASTMX23025	ORYLA04189, ORYLA04190
OG0000129	ASTMX05614	ORYLA07452
OG0000129	ASTMX22248	ORYLA03371
OG0000129	ASTMX21317	ORYLA06890
OG0000130	ASTMX11087	ORYLA06999
OG0000130	ASTMX06877, ASTMX03834	ORYLA11637
OG0000130	ASTMX18603	ORYLA14309, ORYLA14308
OG0000130	ASTMX21728	ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192
OG0000130	ASTMX19065	ORYLA15914
OG0000130	ASTMX02114	ORYLA15896
OG0000130	ASTMX12106	ORYLA04654
OG0000130	ASTMX15566	ORYLA19050
OG0000130	ASTMX07963	ORYLA09312
OG0000130	ASTMX11451, ASTMX00189	ORYLA09567
OG0000130	ASTMX19291	ORYLA01013
OG0000130	ASTMX03032	ORYLA02633, ORYLA02632
OG0000130	ASTMX13868	ORYLA06522
OG0000130	ASTMX11078, ASTMX12125	ORYLA08153, ORYLA04772
OG0000131	ASTMX16327	ORYLA02651, ORYLA17218
OG0000131	ASTMX22582, ASTMX21690, ASTMX18297	ORYLA07842, ORYLA07843, ORYLA07841, ORYLA07898
OG0000131	ASTMX08766	ORYLA12828
OG0000132	ASTMX15628	ORYLA03852, ORYLA04393, ORYLA00046, ORYLA00081, ORYLA00043
OG0000132	ASTMX09702	ORYLA08009
OG0000133	ASTMX21064, ASTMX18077	ORYLA00265
OG0000133	ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609	ORYLA00686
OG0000133	ASTMX19606	ORYLA17015
OG0000133	ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857	ORYLA10172, ORYLA10173
OG0000133	ASTMX13138, ASTMX13136	ORYLA18060, ORYLA18105, ORYLA18069
OG0000133	ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156	ORYLA18695
OG0000133	ASTMX07356, ASTMX07357, ASTMX07358	ORYLA09247
OG0000133	ASTMX08902	ORYLA19563
OG0000133	ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953	ORYLA19564, ORYLA19562
OG0000133	ASTMX15967	ORYLA10721
OG0000133	ASTMX20736	ORYLA03547
OG0000136	ASTMX10131	ORYLA05588
OG0000136	ASTMX06597	ORYLA19480
OG0000137	ASTMX17487	ORYLA01561
OG0000137	ASTMX09719	ORYLA05405
OG0000137	ASTMX10412	ORYLA11449
OG0000137	ASTMX17486	ORYLA01560
OG0000137	ASTMX04665	ORYLA20491
OG0000137	ASTMX08942	ORYLA06196
OG0000137	ASTMX01570, ASTMX22671	ORYLA16275
OG0000137	ASTMX10792	ORYLA11370
OG0000137	ASTMX08181	ORYLA08706
OG0000139	ASTMX09356	ORYLA03997
OG0000140	ASTMX10669	ORYLA08885
OG0000140	ASTMX02615	ORYLA14990
OG0000140	ASTMX02225	ORYLA14844, ORYLA14843
OG0000140	ASTMX01988	ORYLA19052
OG0000140	ASTMX02591	ORYLA14994
OG0000140	ASTMX03606	ORYLA19713
OG0000141	ASTMX11092	ORYLA12784
OG0000141	ASTMX15968, ASTMX13678	ORYLA10524
OG0000141	ASTMX12982	ORYLA18451
OG0000142	ASTMX02569, ASTMX02645	ORYLA08857
OG0000142	ASTMX15663	ORYLA18004
OG0000142	ASTMX04648	ORYLA10671
OG0000142	ASTMX18481	ORYLA16620
OG0000142	ASTMX09137	ORYLA01917, ORYLA05889
OG0000142	ASTMX21325	ORYLA13949
OG0000145	ASTMX13278	ORYLA08429
OG0000147	ASTMX03135	ORYLA06944
OG0000147	ASTMX08761	ORYLA12833
OG0000147	ASTMX04795	ORYLA15636
OG0000147	ASTMX01265	ORYLA11702
OG0000147	ASTMX04843	ORYLA12687, ORYLA12688
OG0000147	ASTMX02385	ORYLA13100
OG0000147	ASTMX18633	ORYLA18182
OG0000147	ASTMX08515	ORYLA10192
OG0000148	ASTMX04782	ORYLA15726
OG0000148	ASTMX22552	ORYLA20251
OG0000148	ASTMX17018	ORYLA14206
OG0000148	ASTMX10784	ORYLA15625
OG0000148	ASTMX03086	ORYLA10888
OG0000148	ASTMX00635	ORYLA14723
OG0000148	ASTMX13486	ORYLA14171
OG0000148	ASTMX22564	ORYLA15624
OG0000148	ASTMX19926	ORYLA14208
OG0000148	ASTMX17016	ORYLA14207
OG0000148	ASTMX10783	ORYLA15626
OG0000148	ASTMX14926	ORYLA03132
OG0000148	ASTMX13485	ORYLA14172
OG0000148	ASTMX03088	ORYLA10887
OG0000148	ASTMX00634	ORYLA14722
OG0000149	ASTMX05992	ORYLA17290
OG0000149	ASTMX03365	ORYLA17651
OG0000149	ASTMX03364	ORYLA17652
OG0000149	ASTMX20911	ORYLA15235
OG0000149	ASTMX04900, ASTMX04902, ASTMX04899	ORYLA15236, ORYLA12701
OG0000149	ASTMX10915	ORYLA20319
OG0000149	ASTMX19335	ORYLA19729
OG0000151	ASTMX22990	ORYLA00584
OG0000151	ASTMX18031, ASTMX21814	ORYLA16576
OG0000151	ASTMX15314	ORYLA02429
OG0000151	ASTMX19154, ASTMX20904	ORYLA18300
OG0000151	ASTMX08723	ORYLA01900
OG0000151	ASTMX20739, ASTMX18063	ORYLA08949
OG0000151	ASTMX22005	ORYLA01789
OG0000151	ASTMX16447	ORYLA08191
OG0000151	ASTMX16036	ORYLA17153
OG0000151	ASTMX08859	ORYLA15978
OG0000151	ASTMX05398	ORYLA08402
OG0000151	ASTMX21907	ORYLA09669
OG0000151	ASTMX21939, ASTMX10392	ORYLA02467
OG0000151	ASTMX08593, ASTMX17567	ORYLA17249
