Orthogroup	ASTMX	DANRE
OG0000035	ASTMX17732	DANRE23313
OG0000035	ASTMX22713	DANRE40563
OG0000035	ASTMX21245	DANRE38347, DANRE12928, DANRE12929, DANRE27654
OG0000035	ASTMX07147	DANRE31052
OG0000035	ASTMX00613	DANRE25078
OG0000035	ASTMX06338	DANRE12998, DANRE12997
OG0000035	ASTMX07340	DANRE29644, DANRE29645
OG0000035	ASTMX07227	DANRE12467
OG0000035	ASTMX07114	DANRE30988
OG0000035	ASTMX00989	DANRE36852
OG0000035	ASTMX19852	DANRE22281
OG0000035	ASTMX00242	DANRE38472
OG0000035	ASTMX02614	DANRE12371, DANRE12370
OG0000035	ASTMX08545	DANRE30757, DANRE30760, DANRE30759, DANRE30758
OG0000035	ASTMX15322	DANRE12947, DANRE38221
OG0000035	ASTMX15321	DANRE38222, DANRE38223
OG0000035	ASTMX20966	DANRE12948
OG0000036	ASTMX05584	DANRE37867
OG0000036	ASTMX00843	DANRE14697
OG0000036	ASTMX18592	DANRE25335
OG0000036	ASTMX10059	DANRE27775
OG0000036	ASTMX16974	DANRE38068
OG0000036	ASTMX00596	DANRE26145
OG0000036	ASTMX03566	DANRE38623
OG0000036	ASTMX18312	DANRE07186
OG0000036	ASTMX10284	DANRE30853
OG0000036	ASTMX01338	DANRE11991
OG0000036	ASTMX03570	DANRE38630
OG0000037	ASTMX04827	DANRE11959
OG0000037	ASTMX08066	DANRE17549
OG0000037	ASTMX04828	DANRE11958
OG0000037	ASTMX18303	DANRE11635, DANRE11634, DANRE17282
OG0000037	ASTMX08083	DANRE17582
OG0000037	ASTMX01399	DANRE10717, DANRE10716
OG0000037	ASTMX04639	DANRE06286, DANRE06287
OG0000037	ASTMX01500	DANRE03950, DANRE03951
OG0000037	ASTMX15266	DANRE05592, DANRE05591
OG0000037	ASTMX10464	DANRE37805, DANRE37804
OG0000037	ASTMX06313	DANRE13383
OG0000037	ASTMX15913	DANRE22289, DANRE22290
OG0000037	ASTMX19727	DANRE13745
OG0000037	ASTMX16533	DANRE11904
OG0000037	ASTMX03275	DANRE11315
OG0000038	ASTMX12552, ASTMX04170	DANRE04612
OG0000038	ASTMX12687	DANRE41583
OG0000038	ASTMX00529	DANRE35591
OG0000038	ASTMX14059	DANRE40533
OG0000038	ASTMX05291	DANRE23401
OG0000038	ASTMX12685, ASTMX17002	DANRE15348
OG0000039	ASTMX03851	DANRE18250, DANRE18249
OG0000039	ASTMX16971	DANRE38069, DANRE38070
OG0000039	ASTMX01965	DANRE23593, DANRE23592
OG0000039	ASTMX01011	DANRE36822
OG0000039	ASTMX19591, ASTMX19593	DANRE23067, DANRE23068, DANRE23065, DANRE23064, DANRE23063
OG0000039	ASTMX10108	DANRE09344
OG0000040	ASTMX07215	DANRE12493, DANRE12492
OG0000040	ASTMX04964, ASTMX04965	DANRE30032, DANRE30031, DANRE30033, DANRE30029, DANRE30030, DANRE30035, DANRE30034
OG0000040	ASTMX19241, ASTMX19242	DANRE17230
OG0000041	ASTMX07372	DANRE29584, DANRE29586, DANRE29583, DANRE29585
OG0000041	ASTMX15974	DANRE24718
OG0000041	ASTMX00243	DANRE38473, DANRE38474, DANRE38475
OG0000041	ASTMX02219	DANRE25228
OG0000041	ASTMX19274	DANRE30702, DANRE30703, DANRE30699, DANRE30704, DANRE30700
OG0000041	ASTMX15919	DANRE40396, DANRE40397
OG0000041	ASTMX00986	DANRE36857
OG0000041	ASTMX20384	DANRE22432
OG0000041	ASTMX18640	DANRE33053
OG0000041	ASTMX00987	DANRE36856
OG0000041	ASTMX18639	DANRE43342
OG0000041	ASTMX00232	DANRE38441
OG0000041	ASTMX00945, ASTMX01024	DANRE36805
OG0000041	ASTMX08027	DANRE27215
OG0000041	ASTMX12746	DANRE24076
OG0000041	ASTMX04559	DANRE05493, DANRE05492, DANRE18224
OG0000041	ASTMX04569	DANRE05473
OG0000041	ASTMX18276	DANRE36043
OG0000042	ASTMX00117	DANRE42454, DANRE42453, DANRE42455
OG0000042	ASTMX11615	DANRE08533, DANRE08529, DANRE08530, DANRE08535, DANRE08531, DANRE08532, DANRE08528, DANRE08534, DANRE08536, DANRE23872, DANRE23873, DANRE23870, DANRE23868, DANRE23869, DANRE23871, DANRE23875, DANRE23874
OG0000043	ASTMX12801	DANRE34152
OG0000043	ASTMX22617	DANRE00964
OG0000043	ASTMX09533	DANRE43265
OG0000044	ASTMX03900	DANRE20253, DANRE20252
OG0000044	ASTMX14800	DANRE04869, DANRE04868, DANRE04870
OG0000044	ASTMX17272	DANRE41195, DANRE41197, DANRE41200, DANRE41196, DANRE41199
OG0000044	ASTMX12948	DANRE05871, DANRE05873, DANRE05872, DANRE05874, DANRE05876, DANRE05875
OG0000044	ASTMX08796	DANRE06946, DANRE06947
OG0000044	ASTMX20812	DANRE06457
OG0000044	ASTMX22549	DANRE17818
OG0000044	ASTMX06174	DANRE24284, DANRE24283
OG0000044	ASTMX06176	DANRE24280
OG0000044	ASTMX07618	DANRE05244, DANRE05245
OG0000045	ASTMX14022	DANRE38824
OG0000045	ASTMX15522	DANRE27285, DANRE27286
OG0000045	ASTMX03419	DANRE19466
OG0000045	ASTMX10022	DANRE00498, DANRE00497
OG0000045	ASTMX03368	DANRE34860, DANRE34861
OG0000046	ASTMX22281	DANRE15742
OG0000046	ASTMX12308	DANRE15458, DANRE15457
OG0000046	ASTMX11629	DANRE06026, DANRE06027
OG0000046	ASTMX06852	DANRE09905
OG0000046	ASTMX11904, ASTMX11903, ASTMX12229	DANRE20292
OG0000046	ASTMX06773	DANRE09276
OG0000046	ASTMX12983	DANRE42278, DANRE42280, DANRE42172, DANRE42168, DANRE42170, DANRE42174, DANRE42171, DANRE42169, DANRE42167, DANRE42279, DANRE42166, DANRE42173, DANRE42277
OG0000046	ASTMX09167	DANRE09606, DANRE09605
OG0000048	ASTMX04189	DANRE16164, DANRE16166, DANRE16167, DANRE16163
OG0000048	ASTMX18058	DANRE08312
OG0000048	ASTMX03009, ASTMX03008	DANRE01208, DANRE01209
OG0000048	ASTMX22626	DANRE06170
OG0000048	ASTMX04415, ASTMX04416	DANRE08212, DANRE08213, DANRE08214
OG0000048	ASTMX13714	DANRE33718
OG0000048	ASTMX03384	DANRE19398
OG0000048	ASTMX08678	DANRE24176, DANRE24175
OG0000048	ASTMX11739	DANRE27247, DANRE27248
OG0000048	ASTMX08677	DANRE24174
OG0000048	ASTMX05741	DANRE24603
OG0000048	ASTMX04556	DANRE05500
OG0000048	ASTMX04258	DANRE14945
OG0000048	ASTMX18409	DANRE10170, DANRE10169
OG0000048	ASTMX04570	DANRE17556, DANRE05472
OG0000048	ASTMX00590	DANRE26183
OG0000049	ASTMX10248	DANRE18176
OG0000049	ASTMX08138	DANRE10819
OG0000049	ASTMX03713	DANRE00818
OG0000049	ASTMX05857	DANRE08853, DANRE08855, DANRE08854
OG0000049	ASTMX00928	DANRE36715, DANRE36714
OG0000049	ASTMX08370	DANRE02678
OG0000049	ASTMX07196	DANRE12445
OG0000049	ASTMX04011	DANRE39773, DANRE39775, DANRE39774
OG0000049	ASTMX18609	DANRE02437, DANRE02436
OG0000049	ASTMX01014, ASTMX00951	DANRE36818, DANRE36819
OG0000049	ASTMX05170	DANRE30745, DANRE25833
OG0000050	ASTMX16561	DANRE32914, DANRE05388, DANRE16154, DANRE21370, DANRE14263, DANRE25768, DANRE00430, DANRE32860, DANRE42655, DANRE31654, DANRE32311, DANRE20964, DANRE33098, DANRE32869, DANRE33097, DANRE32870
OG0000051	ASTMX02511	DANRE04454, DANRE04455, DANRE04456, DANRE04458, DANRE04457
OG0000053	ASTMX12784	DANRE17521
OG0000054	ASTMX04679	DANRE06791, DANRE15743
OG0000054	ASTMX05759	DANRE09041, DANRE09042
OG0000055	ASTMX17485	DANRE24633
OG0000055	ASTMX11170, ASTMX19413	DANRE26054, DANRE39498, DANRE26047, DANRE26089, DANRE26053, DANRE39510, DANRE39505, DANRE39493, DANRE39490, DANRE26176, DANRE37402, DANRE26086, DANRE26057, DANRE26058, DANRE26171, DANRE26168, DANRE37434, DANRE37411, DANRE37465, DANRE37408, DANRE37417, DANRE37462, DANRE37455, DANRE37449, DANRE37437, DANRE37430, DANRE37398, DANRE26061, DANRE26102
OG0000055	ASTMX22616	DANRE00963
OG0000056	ASTMX17742	DANRE40469
OG0000056	ASTMX01590	DANRE39460, DANRE39459
OG0000056	ASTMX01617	DANRE15877, DANRE15878, DANRE15879
OG0000056	ASTMX08903	DANRE26296, DANRE26298, DANRE26299
OG0000056	ASTMX17902	DANRE30224, DANRE30223
OG0000056	ASTMX14177	DANRE30238
OG0000056	ASTMX02363	DANRE01911, DANRE01910
OG0000056	ASTMX18310	DANRE40924, DANRE40923
OG0000057	ASTMX16761	DANRE01491, DANRE01492, DANRE34768, DANRE34769
OG0000057	ASTMX17228	DANRE25607
OG0000057	ASTMX14491	DANRE38933
OG0000057	ASTMX11838	DANRE02560, DANRE02558, DANRE02559
OG0000058	ASTMX10002	DANRE01466, DANRE01467
OG0000058	ASTMX01061	DANRE03528
OG0000058	ASTMX04977	DANRE15448
OG0000058	ASTMX07660	DANRE15450
OG0000058	ASTMX17542	DANRE15130, DANRE18090
OG0000058	ASTMX11001, ASTMX18630	DANRE10661
OG0000058	ASTMX08080	DANRE17579
OG0000058	ASTMX12315	DANRE30014, DANRE15447
OG0000059	ASTMX11234	DANRE08539
OG0000059	ASTMX03699	DANRE00843
OG0000059	ASTMX20918	DANRE23878, DANRE23877, DANRE23876
OG0000059	ASTMX06113	DANRE19797, DANRE19798, DANRE19796
OG0000059	ASTMX17681	DANRE13287
OG0000059	ASTMX08000	DANRE06156, DANRE06155
OG0000059	ASTMX00300	DANRE06072, DANRE06071
OG0000059	ASTMX18960	DANRE00651
OG0000059	ASTMX09334	DANRE20106
OG0000059	ASTMX11300	DANRE08743, DANRE08744
OG0000060	ASTMX04292	DANRE15035, DANRE15034
OG0000060	ASTMX07603	DANRE05268
OG0000060	ASTMX21094, ASTMX10197	DANRE29003
OG0000060	ASTMX00223	DANRE38454, DANRE38453, DANRE38452
OG0000060	ASTMX00445	DANRE26104
OG0000060	ASTMX07264	DANRE12576
OG0000061	ASTMX00680	DANRE42668
OG0000061	ASTMX05396	DANRE35791, DANRE35790
OG0000061	ASTMX12006	DANRE14876
OG0000061	ASTMX20657	DANRE23684
OG0000061	ASTMX10422	DANRE21357, DANRE21356, DANRE21355
OG0000061	ASTMX12960	DANRE42236, DANRE42238, DANRE42237
OG0000061	ASTMX20513	DANRE03323
OG0000061	ASTMX13746	DANRE26316, DANRE26315
OG0000061	ASTMX21095	DANRE16979
OG0000061	ASTMX14165	DANRE30135
OG0000061	ASTMX02316	DANRE08363, DANRE08364
OG0000061	ASTMX13598	DANRE41399
OG0000061	ASTMX06207	DANRE24234
OG0000061	ASTMX18339	DANRE26883, DANRE26882
OG0000061	ASTMX05474	DANRE28200, DANRE36395, DANRE36396, DANRE36397
OG0000061	ASTMX04490	DANRE03215
OG0000061	ASTMX01934	DANRE23525, DANRE23526
OG0000061	ASTMX05473	DANRE36398
OG0000061	ASTMX16790	DANRE24481, DANRE24482
OG0000061	ASTMX18729	DANRE26341
OG0000061	ASTMX15987	DANRE29170
OG0000062	ASTMX22952	DANRE28563, DANRE28564, DANRE28575, DANRE28567, DANRE08108
OG0000062	ASTMX03300	DANRE35118
OG0000062	ASTMX22500, ASTMX18477	DANRE16967, DANRE16966, DANRE16965, DANRE16964, DANRE16968, DANRE16963, DANRE16977, DANRE16975, DANRE16976, DANRE16978, DANRE16969
OG0000062	ASTMX11236	DANRE08527, DANRE08526
OG0000062	ASTMX20466	DANRE09429
OG0000062	ASTMX02340, ASTMX02341, ASTMX02343, ASTMX02342	DANRE08107, DANRE08104, DANRE08105, DANRE08102, DANRE08103, DANRE08106, DANRE08101, DANRE08100
OG0000062	ASTMX01260	DANRE18807, DANRE18806
OG0000063	ASTMX04927	DANRE20941, DANRE20940, DANRE20939
OG0000063	ASTMX01645	DANRE15766, DANRE15767, DANRE15768, DANRE15769
OG0000063	ASTMX00504	DANRE26798
OG0000063	ASTMX10324	DANRE26796, DANRE26797
OG0000063	ASTMX11259	DANRE01805, DANRE01806
OG0000063	ASTMX01032	DANRE36784, DANRE36785
OG0000063	ASTMX13777	DANRE15770
OG0000063	ASTMX10350	DANRE19500, DANRE19501
OG0000063	ASTMX13375	DANRE11531, DANRE11532
OG0000063	ASTMX12584	DANRE04204, DANRE04205
OG0000065	ASTMX13708	DANRE33929
OG0000065	ASTMX15083	DANRE19442
OG0000065	ASTMX15226	DANRE11091
OG0000065	ASTMX22995	DANRE13549, DANRE13808, DANRE13807
OG0000065	ASTMX22138	DANRE30234, DANRE30232, DANRE30233
OG0000065	ASTMX12818, ASTMX13454	DANRE39633, DANRE39634, DANRE39641, DANRE39631, DANRE39632, DANRE39635, DANRE39637, DANRE39636, DANRE39638, DANRE39908
OG0000066	ASTMX01776	DANRE40339, DANRE40338, DANRE40337, DANRE40336
OG0000067	ASTMX19815	DANRE18991
OG0000067	ASTMX12120	DANRE05059
OG0000067	ASTMX00316	DANRE06045
OG0000067	ASTMX18001	DANRE20513
OG0000067	ASTMX19454	DANRE39179
OG0000068	ASTMX10880	DANRE31239
OG0000068	ASTMX04048	DANRE39798, DANRE39799
OG0000068	ASTMX17789	DANRE23489
OG0000068	ASTMX11787	DANRE23339
OG0000068	ASTMX04017	DANRE39760, DANRE39761
OG0000068	ASTMX10771	DANRE22550, DANRE22548
OG0000068	ASTMX00977	DANRE36056
OG0000068	ASTMX13274	DANRE31207, DANRE31206, DANRE31205
OG0000068	ASTMX19064	DANRE41310
OG0000068	ASTMX03044	DANRE31358, DANRE31357
OG0000068	ASTMX03045, ASTMX22587, ASTMX22308	DANRE22551
OG0000069	ASTMX20491	DANRE24751, DANRE34404, DANRE30153, DANRE08957, DANRE08956
OG0000070	ASTMX03868	DANRE18387
OG0000070	ASTMX11850	DANRE02540
OG0000070	ASTMX14684	DANRE30067
OG0000070	ASTMX17327	DANRE04119
OG0000070	ASTMX15136, ASTMX13592	DANRE14399
OG0000070	ASTMX00211	DANRE38561
OG0000070	ASTMX17316	DANRE27422, DANRE27423
OG0000070	ASTMX02948	DANRE35328, DANRE35329, DANRE35330
OG0000071	ASTMX03580, ASTMX03579	DANRE38652, DANRE38653
OG0000071	ASTMX03578, ASTMX03576, ASTMX03577	DANRE38644, DANRE38645, DANRE38647
OG0000071	ASTMX18909	DANRE41730, DANRE41729
OG0000071	ASTMX18910	DANRE41727, DANRE41728
OG0000071	ASTMX10408	DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416
OG0000072	ASTMX04733	DANRE06708
OG0000072	ASTMX14003	DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718
OG0000072	ASTMX11793	DANRE06793, DANRE06794, DANRE06795, DANRE06796
OG0000072	ASTMX14353	DANRE08770, DANRE08769
OG0000072	ASTMX03718	DANRE00814, DANRE00815
OG0000072	ASTMX19895	DANRE15952, DANRE15953
OG0000072	ASTMX03692	DANRE00858, DANRE00856, DANRE00857
OG0000072	ASTMX11241	DANRE08517
OG0000072	ASTMX11250	DANRE08497
OG0000072	ASTMX11618	DANRE06006
OG0000072	ASTMX02462	DANRE05807
OG0000073	ASTMX01961	DANRE23559
OG0000073	ASTMX12734	DANRE24104, DANRE24103
OG0000073	ASTMX08034	DANRE27229
OG0000073	ASTMX18790	DANRE39355
OG0000073	ASTMX08033	DANRE27228, DANRE27227
OG0000073	ASTMX12735	DANRE24102
OG0000073	ASTMX19270	DANRE30709, DANRE30708
OG0000073	ASTMX02619	DANRE12382
OG0000074	ASTMX16165	DANRE30953
OG0000074	ASTMX17638	DANRE23378
OG0000074	ASTMX12476	DANRE17935
OG0000074	ASTMX07079, ASTMX08304	DANRE25680
OG0000075	ASTMX13833	DANRE03709
OG0000075	ASTMX15058	DANRE26359, DANRE26360
OG0000075	ASTMX17154	DANRE41686, DANRE41687, DANRE35873, DANRE35872
OG0000075	ASTMX04760	DANRE23134, DANRE23133
OG0000075	ASTMX10641	DANRE09985, DANRE09984, DANRE09983
OG0000075	ASTMX00718	DANRE02787
OG0000075	ASTMX12169	DANRE01002
OG0000075	ASTMX18152	DANRE34361
OG0000075	ASTMX16716	DANRE41688
OG0000075	ASTMX04759	DANRE23132
OG0000075	ASTMX01001	DANRE36834
OG0000075	ASTMX08839	DANRE40515
OG0000075	ASTMX10263	DANRE12778
OG0000075	ASTMX12953	DANRE30937
OG0000075	ASTMX02098	DANRE41300
OG0000075	ASTMX15785	DANRE24998
OG0000075	ASTMX16080	DANRE31372, DANRE31373
OG0000075	ASTMX14559, ASTMX03441	DANRE22408
OG0000075	ASTMX07134	DANRE31021, DANRE31022
OG0000077	ASTMX17041	DANRE16390
OG0000077	ASTMX09313	DANRE20043
OG0000077	ASTMX18035	DANRE00591, DANRE00590
OG0000077	ASTMX05112	DANRE39691
OG0000077	ASTMX06199	DANRE24245, DANRE24244
OG0000077	ASTMX03488	DANRE34995
OG0000077	ASTMX12363	DANRE08145
OG0000077	ASTMX15936	DANRE01477, DANRE40866
OG0000077	ASTMX10508	DANRE22036
OG0000077	ASTMX07977, ASTMX12178	DANRE06030, DANRE20156
OG0000077	ASTMX18081	DANRE16358
OG0000077	ASTMX07586	DANRE11696
OG0000077	ASTMX03249	DANRE11492
OG0000077	ASTMX04186	DANRE16170
OG0000077	ASTMX07562	DANRE41853, DANRE41854
OG0000077	ASTMX09286	DANRE40644, DANRE19656, DANRE19657
OG0000077	ASTMX16324	DANRE33611, DANRE33613
OG0000077	ASTMX07654	DANRE17597
OG0000077	ASTMX03210	DANRE11294, DANRE11293
OG0000078	ASTMX08154	DANRE10793, DANRE10792
OG0000078	ASTMX03860	DANRE18374
OG0000078	ASTMX02053	DANRE39894, DANRE39895, DANRE39896
OG0000078	ASTMX00440	DANRE26111, DANRE26112
OG0000078	ASTMX00992	DANRE36848
OG0000078	ASTMX08539	DANRE30865, DANRE30864
OG0000079	ASTMX12040	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430
OG0000079	ASTMX21792	DANRE23441
OG0000079	ASTMX05319	DANRE01701
OG0000079	ASTMX17878	DANRE07129
OG0000079	ASTMX04709	DANRE07131, DANRE06662
OG0000079	ASTMX21145	DANRE00163
OG0000079	ASTMX21146	DANRE00164, DANRE00165
OG0000079	ASTMX03966	DANRE19082, DANRE19083
OG0000079	ASTMX14883	DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229
OG0000079	ASTMX02337	DANRE08416, DANRE08419
OG0000079	ASTMX02996	DANRE08415
OG0000079	ASTMX05046	DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813
OG0000079	ASTMX02943	DANRE01827, DANRE01825, DANRE01824
OG0000081	ASTMX05086	DANRE40649, DANRE40650
OG0000081	ASTMX02861	DANRE21459
OG0000081	ASTMX19704	DANRE14250
OG0000081	ASTMX02860	DANRE21460
OG0000081	ASTMX00638	DANRE24930
OG0000081	ASTMX14294	DANRE38366
OG0000081	ASTMX06157	DANRE24350, DANRE24349
OG0000081	ASTMX15416	DANRE20206, DANRE20207
OG0000081	ASTMX09818	DANRE41912, DANRE41911
OG0000082	ASTMX06917	DANRE33308
OG0000082	ASTMX17888	DANRE06377
OG0000082	ASTMX15920	DANRE40398
OG0000082	ASTMX17248	DANRE00971
OG0000082	ASTMX10849, ASTMX11876	DANRE00969, DANRE00972, DANRE00973
OG0000082	ASTMX19980	DANRE08710
OG0000083	ASTMX03686	DANRE01056
OG0000083	ASTMX11244	DANRE08510
OG0000083	ASTMX09107	DANRE34355
OG0000083	ASTMX14864	DANRE07334, DANRE07333
OG0000084	ASTMX18467	DANRE11583
OG0000084	ASTMX12487	DANRE40782
OG0000084	ASTMX09980	DANRE01412, DANRE01413
OG0000084	ASTMX22125	DANRE15534, DANRE15533
OG0000084	ASTMX15418	DANRE15962, DANRE15961
OG0000084	ASTMX20810	DANRE06459
OG0000084	ASTMX08038	DANRE33759
OG0000084	ASTMX17409	DANRE16406, DANRE16407
OG0000084	ASTMX15441	DANRE16782
OG0000084	ASTMX19583	DANRE23641
OG0000084	ASTMX06002	DANRE34043, DANRE34042, DANRE01545
OG0000084	ASTMX20667	DANRE05120
OG0000085	ASTMX01460	DANRE03872
OG0000085	ASTMX20784	DANRE13568
OG0000085	ASTMX14674	DANRE42815
OG0000085	ASTMX03461	DANRE34949
OG0000085	ASTMX09889	DANRE08303, DANRE08302
OG0000085	ASTMX09760	DANRE35408
OG0000085	ASTMX17475, ASTMX20829	DANRE41207
OG0000085	ASTMX09647	DANRE34643
OG0000085	ASTMX22578	DANRE03156
OG0000085	ASTMX19538	DANRE10316
OG0000085	ASTMX01137	DANRE06317
OG0000085	ASTMX09823	DANRE41902, DANRE41903, DANRE41901
OG0000085	ASTMX11049	DANRE23253
OG0000085	ASTMX21189	DANRE33578, DANRE33579
OG0000085	ASTMX09759	DANRE35407, DANRE35406
OG0000085	ASTMX09890	DANRE08304, DANRE08305
OG0000085	ASTMX10718	DANRE33807, DANRE33806
OG0000085	ASTMX08704	DANRE14204
OG0000085	ASTMX02521	DANRE04562
OG0000085	ASTMX05460	DANRE35677, DANRE35678
OG0000086	ASTMX17706	DANRE02133, DANRE17450, DANRE17451, DANRE17991
OG0000086	ASTMX09528	DANRE28254
OG0000086	ASTMX23077	DANRE19051
OG0000086	ASTMX05962	DANRE36075, DANRE31941, DANRE19260
OG0000087	ASTMX06968	DANRE37955
OG0000087	ASTMX17718, ASTMX17717	DANRE42135
OG0000087	ASTMX06381	DANRE22805, DANRE22804
OG0000087	ASTMX19474	DANRE24820, DANRE24821
OG0000087	ASTMX17716	DANRE42134
OG0000088	ASTMX06621	DANRE05341
OG0000088	ASTMX21370	DANRE04380
OG0000088	ASTMX21470, ASTMX22555	DANRE25416
OG0000088	ASTMX07254	DANRE12560
OG0000088	ASTMX06506	DANRE26544
OG0000088	ASTMX20919	DANRE23867
OG0000088	ASTMX06028	DANRE36501
OG0000088	ASTMX21971	DANRE26035
OG0000089	ASTMX12140	DANRE00866
OG0000089	ASTMX19290	DANRE06893
OG0000089	ASTMX07948	DANRE01120, DANRE01121, DANRE24411
OG0000089	ASTMX03871	DANRE18395, DANRE18394, DANRE18393
OG0000090	ASTMX15822	DANRE14575, DANRE14574
OG0000090	ASTMX13800	DANRE08600
OG0000090	ASTMX19765	DANRE08601
OG0000090	ASTMX12258	DANRE14775, DANRE14776
OG0000091	ASTMX03395	DANRE19328, DANRE19327, DANRE19329
OG0000093	ASTMX01191	DANRE18559
OG0000093	ASTMX07190	DANRE12452
OG0000093	ASTMX03079	DANRE31410, DANRE31411
OG0000093	ASTMX18769	DANRE36972
OG0000094	ASTMX09275	DANRE20667, DANRE20666
OG0000094	ASTMX08870	DANRE40451
OG0000094	ASTMX14395	DANRE31445, DANRE31446
OG0000094	ASTMX08390	DANRE02712, DANRE02711, DANRE02713
OG0000094	ASTMX03425, ASTMX08393	DANRE40961
OG0000094	ASTMX01747	DANRE40960, DANRE40286
OG0000094	ASTMX08913	DANRE26291, DANRE26290
OG0000094	ASTMX02078	DANRE39959, DANRE39958
OG0000094	ASTMX14341	DANRE34093, DANRE34091, DANRE34092, DANRE34090, DANRE34094, DANRE34095
OG0000094	ASTMX03427	DANRE19459, DANRE19458, DANRE39957
OG0000094	ASTMX19974	DANRE29718, DANRE29719, DANRE29717
OG0000094	ASTMX14525	DANRE02593, DANRE02592, DANRE02591
OG0000095	ASTMX01092	DANRE25494, DANRE25495
OG0000095	ASTMX16621, ASTMX16620, ASTMX16622, ASTMX16619	DANRE25572, DANRE25573
OG0000095	ASTMX08683	DANRE24186, DANRE24187
OG0000095	ASTMX04161	DANRE16081, DANRE16080
OG0000095	ASTMX08415	DANRE23856, DANRE23855
OG0000095	ASTMX12681, ASTMX17008	DANRE15358
OG0000096	ASTMX11824	DANRE06854
OG0000096	ASTMX12057	DANRE41409
OG0000096	ASTMX18217	DANRE13475
OG0000096	ASTMX13693	DANRE40526, DANRE02165
OG0000096	ASTMX16094, ASTMX16093	DANRE31394, DANRE31393
OG0000096	ASTMX08845	DANRE02166
OG0000096	ASTMX18278	DANRE36045
OG0000096	ASTMX15892	DANRE24893
OG0000096	ASTMX09859	DANRE14485
OG0000096	ASTMX00377	DANRE25948
OG0000096	ASTMX10196	DANRE29004
OG0000096	ASTMX13339	DANRE39826
OG0000096	ASTMX00337	DANRE25796, DANRE38945
OG0000096	ASTMX22998	DANRE38946
OG0000096	ASTMX19590	DANRE38250, DANRE38251
OG0000096	ASTMX07352	DANRE29625, DANRE29623
OG0000096	ASTMX10423	DANRE42235, DANRE21352, DANRE21353, DANRE21354
OG0000097	ASTMX17212, ASTMX17215, ASTMX17211	DANRE07843, DANRE07842, DANRE07848, DANRE07847, DANRE07846
OG0000098	ASTMX07347	DANRE29634
OG0000098	ASTMX04481	DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196
OG0000098	ASTMX14487	DANRE38926, DANRE38925
OG0000098	ASTMX14764	DANRE42853, DANRE42852, DANRE42851
OG0000098	ASTMX18980	DANRE43096
OG0000098	ASTMX05127	DANRE26021
OG0000098	ASTMX21313	DANRE38315
OG0000098	ASTMX18164	DANRE33952, DANRE33953
OG0000099	ASTMX03763	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080
OG0000099	ASTMX18144	DANRE33824
OG0000099	ASTMX01173	DANRE06396, DANRE06395
OG0000099	ASTMX06084, ASTMX05845	DANRE19734, DANRE08890
OG0000099	ASTMX03961	DANRE19931, DANRE19932
OG0000099	ASTMX16578	DANRE07026
OG0000099	ASTMX21430	DANRE19933
OG0000099	ASTMX08745	DANRE09258, DANRE09257, DANRE09256
OG0000099	ASTMX06768	DANRE09255, DANRE09254
OG0000099	ASTMX09878	DANRE08158
OG0000099	ASTMX08746	DANRE13815
OG0000099	ASTMX05771	DANRE09030
OG0000099	ASTMX19085	DANRE08830, DANRE08829
OG0000099	ASTMX03707	DANRE00831, DANRE00829
OG0000100	ASTMX01703	DANRE16069, DANRE17277
OG0000100	ASTMX20880	DANRE00427, DANRE20889, DANRE00226
OG0000100	ASTMX04209	DANRE40985
OG0000100	ASTMX18651	DANRE06447, DANRE35571, DANRE40178, DANRE28402
OG0000101	ASTMX00206	DANRE38569
OG0000101	ASTMX00424	DANRE26131, DANRE26132
OG0000101	ASTMX01330	DANRE12070
OG0000101	ASTMX08413	DANRE23836
OG0000101	ASTMX14248	DANRE21261, DANRE21260
OG0000101	ASTMX12706, ASTMX02894	DANRE42774
OG0000102	ASTMX10991	DANRE11526
OG0000102	ASTMX16111	DANRE22227, DANRE22226
OG0000102	ASTMX13696	DANRE34065, DANRE34064
OG0000102	ASTMX09775	DANRE34892, DANRE34893
OG0000102	ASTMX13346	DANRE33378
OG0000103	ASTMX16835	DANRE20613, DANRE20612
OG0000103	ASTMX09444	DANRE36648, DANRE36647
OG0000103	ASTMX11660	DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233
OG0000103	ASTMX22226	DANRE18924
OG0000103	ASTMX10672	DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032
OG0000103	ASTMX15124	DANRE27033
OG0000103	ASTMX06401	DANRE02398, DANRE02397, DANRE22772
OG0000103	ASTMX06869	DANRE09436, DANRE09435
OG0000103	ASTMX17816	DANRE29899, DANRE29898
OG0000103	ASTMX11412	DANRE35659
OG0000103	ASTMX14316	DANRE28633, DANRE28634
