Orthogroup	ASTMX	AMPFI_ok
OG0000148	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634	AMPFI_06814
OG0000149	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915	AMPFI_19578, AMPFI_11805
OG0000151	ASTMX22990, ASTMX18031, ASTMX21814, ASTMX15314, ASTMX19154, ASTMX20904, ASTMX08723, ASTMX20739, ASTMX18063	AMPFI_12292
OG0000151	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907	AMPFI_07369, AMPFI_13120
OG0000153	ASTMX05657, ASTMX15860, ASTMX01844	AMPFI_16848, AMPFI_17135
OG0000153	ASTMX11539, ASTMX11537	AMPFI_23595
OG0000155	ASTMX12246, ASTMX04195	AMPFI_11674
OG0000157	ASTMX15736, ASTMX02435, ASTMX11937	AMPFI_07870
OG0000157	ASTMX10540	AMPFI_25988
OG0000159	ASTMX12753	AMPFI_14640
OG0000159	ASTMX03645, ASTMX21390	AMPFI_09235
OG0000159	ASTMX16138, ASTMX16710	AMPFI_11148
OG0000160	ASTMX12091	AMPFI_04603
OG0000160	ASTMX15798	AMPFI_10740
OG0000163	ASTMX10516, ASTMX20542, ASTMX20448, ASTMX17429	AMPFI_03655
OG0000163	ASTMX22159	AMPFI_02815
OG0000163	ASTMX20447, ASTMX17430, ASTMX19882, ASTMX01414	AMPFI_01484
OG0000163	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308	AMPFI_15100
OG0000165	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529	AMPFI_20099
OG0000168	ASTMX22875, ASTMX19741, ASTMX00397	AMPFI_17580, AMPFI_14464
OG0000168	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444	AMPFI_03245, AMPFI_18586, AMPFI_18585
OG0000169	ASTMX22905	AMPFI_04219, AMPFI_20809, AMPFI_17546
OG0000171	ASTMX05924, ASTMX13384, ASTMX18495	AMPFI_21332
OG0000172	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451	AMPFI_14014
OG0000173	ASTMX22989	AMPFI_24760
OG0000173	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920	AMPFI_14468
OG0000174	ASTMX14035	AMPFI_12146
OG0000174	ASTMX16326, ASTMX03672, ASTMX18111, ASTMX03671	AMPFI_25103
OG0000175	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252	AMPFI_13786
OG0000179	ASTMX13407, ASTMX06638, ASTMX05937, ASTMX14451	AMPFI_12504
OG0000179	ASTMX13630, ASTMX02170	AMPFI_16964
OG0000179	ASTMX14866, ASTMX00492, ASTMX06209	AMPFI_00481
OG0000181	ASTMX00767	AMPFI_08987, AMPFI_15077, AMPFI_13877
OG0000181	ASTMX09488	AMPFI_12882
OG0000181	ASTMX00770	AMPFI_04959
OG0000182	ASTMX21649, ASTMX11305, ASTMX20586, ASTMX20460	AMPFI_21714
OG0000183	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109	AMPFI_14083
OG0000183	ASTMX16504, ASTMX16505	AMPFI_03468
OG0000184	ASTMX12437, ASTMX12438	AMPFI_03874, AMPFI_09399, AMPFI_14819
OG0000185	ASTMX22322	AMPFI_20184
OG0000186	ASTMX14406	AMPFI_23623
OG0000187	ASTMX22425	AMPFI_02556, AMPFI_15934, AMPFI_23173
OG0000188	ASTMX17563, ASTMX09974, ASTMX22080	AMPFI_08253
OG0000190	ASTMX10362, ASTMX06497, ASTMX10361	AMPFI_22113
OG0000192	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346	AMPFI_10868
OG0000192	ASTMX14856	AMPFI_03281
OG0000194	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028
OG0000195	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669	AMPFI_05326
OG0000197	ASTMX14222, ASTMX13243, ASTMX19993	AMPFI_00635, AMPFI_18783, AMPFI_00480
OG0000197	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644, ASTMX04274, ASTMX00851, ASTMX10141	AMPFI_14260
OG0000198	ASTMX21468, ASTMX05049, ASTMX19231, ASTMX14686	AMPFI_24261
OG0000201	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505	AMPFI_03122
OG0000201	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075	AMPFI_01733
OG0000202	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807	AMPFI_02277
OG0000203	ASTMX20187, ASTMX06010, ASTMX05240	AMPFI_10377, AMPFI_15263
OG0000203	ASTMX05701, ASTMX05700	AMPFI_06550
OG0000204	ASTMX05231, ASTMX02270	AMPFI_16667
OG0000204	ASTMX00447, ASTMX00221	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000204	ASTMX00222	AMPFI_19770
OG0000205	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995	AMPFI_19091
OG0000206	ASTMX13968	AMPFI_22039
OG0000207	ASTMX11086, ASTMX18027	AMPFI_08635, AMPFI_15520
OG0000208	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181	AMPFI_19368, AMPFI_25316, AMPFI_25934, AMPFI_04187
OG0000210	ASTMX06462	AMPFI_16256
OG0000210	ASTMX16896	AMPFI_21005
OG0000211	ASTMX14936	AMPFI_10849
OG0000211	ASTMX14468	AMPFI_05941
OG0000211	ASTMX12406, ASTMX15733, ASTMX12502	AMPFI_12814
OG0000211	ASTMX00388, ASTMX07887	AMPFI_16753
OG0000213	ASTMX13716, ASTMX02993, ASTMX16332	AMPFI_07663
OG0000215	ASTMX09309, ASTMX14457	AMPFI_03565
OG0000215	ASTMX12693	AMPFI_23213
OG0000216	ASTMX13790	AMPFI_00473
OG0000218	ASTMX14255, ASTMX06375	AMPFI_25516, AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956
OG0000220	ASTMX06452, ASTMX19472	AMPFI_09063, AMPFI_16751, AMPFI_20109, AMPFI_11272
OG0000221	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047	AMPFI_07550
OG0000221	ASTMX00084, ASTMX22683, ASTMX10185	AMPFI_18146, AMPFI_19059
OG0000222	ASTMX11164, ASTMX04358, ASTMX14568, ASTMX11163	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426	AMPFI_09693
OG0000225	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717	AMPFI_24201, AMPFI_00311
OG0000226	ASTMX10407	AMPFI_16446, AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354
OG0000227	ASTMX14933, ASTMX18558	AMPFI_16595
OG0000227	ASTMX19343, ASTMX10190, ASTMX21887	AMPFI_00331
OG0000227	ASTMX17511, ASTMX21030, ASTMX00467	AMPFI_23018
OG0000227	ASTMX17802, ASTMX07384, ASTMX15014, ASTMX15013, ASTMX08655	AMPFI_12350
OG0000227	ASTMX14981, ASTMX11122, ASTMX17731	AMPFI_07507
OG0000228	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589	AMPFI_21741
OG0000229	ASTMX07950	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	ASTMX01329	AMPFI_09954
OG0000231	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396	AMPFI_01759
OG0000233	ASTMX07999, ASTMX11193	AMPFI_06911
OG0000234	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217	AMPFI_09748
OG0000234	ASTMX02028, ASTMX03572	AMPFI_05768
OG0000235	ASTMX10074	AMPFI_22306
OG0000236	ASTMX08747, ASTMX03149	AMPFI_19570
OG0000236	ASTMX10243, ASTMX08142	AMPFI_14068
OG0000239	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441	AMPFI_07816
OG0000239	ASTMX01276, ASTMX03280	AMPFI_07246, AMPFI_08248
OG0000239	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895	AMPFI_20472
OG0000240	ASTMX10617	AMPFI_05219, AMPFI_05218
OG0000242	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993, ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612	AMPFI_10835, AMPFI_24613
OG0000242	ASTMX04049, ASTMX03054	AMPFI_05850
OG0000245	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608	AMPFI_02673
OG0000246	ASTMX03325	AMPFI_20200
OG0000248	ASTMX14140, ASTMX14138, ASTMX19921, ASTMX21287, ASTMX14135, ASTMX14137, ASTMX14134, ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855	AMPFI_08134, AMPFI_21352
OG0000250	ASTMX18265	AMPFI_07242
OG0000250	ASTMX22935, ASTMX21081	AMPFI_05967
OG0000250	ASTMX10554	AMPFI_18668, AMPFI_20205, AMPFI_19063
OG0000250	ASTMX10861	AMPFI_12386
OG0000251	ASTMX02278, ASTMX14567	AMPFI_03175
OG0000252	ASTMX12365	AMPFI_12029
OG0000254	ASTMX06322	AMPFI_20561, AMPFI_11873, AMPFI_10988, AMPFI_24415, AMPFI_22443, AMPFI_13403, AMPFI_05058, AMPFI_06184, AMPFI_12997, AMPFI_18241, AMPFI_05907, AMPFI_05906, AMPFI_06770, AMPFI_21020, AMPFI_17859, AMPFI_18760, AMPFI_05647, AMPFI_17286, AMPFI_12266, AMPFI_20998, AMPFI_14438, AMPFI_05233, AMPFI_10556, AMPFI_01824, AMPFI_10330, AMPFI_12539, AMPFI_12053, AMPFI_06683, AMPFI_14136, AMPFI_02224, AMPFI_23494, AMPFI_23444, AMPFI_12105, AMPFI_12103, AMPFI_02335, AMPFI_08898, AMPFI_12013, AMPFI_06592, AMPFI_01986, AMPFI_26060, AMPFI_02243, AMPFI_12104, AMPFI_09197, AMPFI_10060, AMPFI_09579, AMPFI_09181, AMPFI_04999, AMPFI_17070, AMPFI_10328, AMPFI_25765, AMPFI_13936, AMPFI_02461, AMPFI_04996, AMPFI_06856, AMPFI_08940, AMPFI_25279, AMPFI_07106, AMPFI_11871, AMPFI_11875, AMPFI_08939, AMPFI_18192, AMPFI_05057, AMPFI_10908, AMPFI_13058, AMPFI_13810, AMPFI_12294, AMPFI_18217, AMPFI_12072, AMPFI_05234, AMPFI_06769, AMPFI_08606, AMPFI_14827, AMPFI_06563, AMPFI_08090, AMPFI_05053, AMPFI_08807, AMPFI_02534, AMPFI_26025, AMPFI_14440, AMPFI_05232, AMPFI_07228, AMPFI_00876, AMPFI_24330, AMPFI_13934, AMPFI_05236, AMPFI_14173, AMPFI_12884
OG0000255	ASTMX15208	AMPFI_21142
OG0000255	ASTMX00265	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948
OG0000256	ASTMX14236, ASTMX14182, ASTMX17896	AMPFI_08473
OG0000256	ASTMX08211, ASTMX08210, ASTMX05152	AMPFI_07025, AMPFI_16869
OG0000257	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542	AMPFI_24622
OG0000258	ASTMX13949, ASTMX09429, ASTMX02019	AMPFI_11627
OG0000259	ASTMX14640	AMPFI_00733
OG0000260	ASTMX02089	AMPFI_00537
OG0000260	ASTMX00793	AMPFI_17984
OG0000260	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088	AMPFI_24181
OG0000260	ASTMX18863	AMPFI_19737
OG0000260	ASTMX12581	AMPFI_00148
OG0000260	ASTMX21781	AMPFI_19738
OG0000263	ASTMX18876	AMPFI_00438, AMPFI_09186, AMPFI_21947, AMPFI_07367, AMPFI_19982, AMPFI_22146, AMPFI_19084, AMPFI_23746, AMPFI_05784, AMPFI_09365, AMPFI_22196, AMPFI_17471, AMPFI_16413, AMPFI_04016, AMPFI_25277
OG0000265	ASTMX22372	AMPFI_06270
OG0000265	ASTMX17774, ASTMX08300	AMPFI_11224
OG0000268	ASTMX14616	AMPFI_23943
OG0000269	ASTMX18873, ASTMX21208, ASTMX15524, ASTMX15523, ASTMX21606, ASTMX17457, ASTMX15525, ASTMX21539, ASTMX14036	AMPFI_00757
OG0000269	ASTMX07757	AMPFI_18808, AMPFI_16155, AMPFI_04230, AMPFI_02706, AMPFI_17206, AMPFI_02041, AMPFI_21764, AMPFI_24559, AMPFI_24056, AMPFI_03613, AMPFI_22454, AMPFI_23878, AMPFI_02848, AMPFI_07161, AMPFI_01126, AMPFI_24879, AMPFI_16425, AMPFI_01318, AMPFI_22550, AMPFI_00005, AMPFI_16386, AMPFI_18253, AMPFI_02511, AMPFI_10455, AMPFI_18011
OG0000270	ASTMX10601, ASTMX16861, ASTMX10821, ASTMX04574, ASTMX04388	AMPFI_19866
OG0000270	ASTMX03738, ASTMX05747	AMPFI_18262
OG0000271	ASTMX08643, ASTMX19899, ASTMX11074, ASTMX18872, ASTMX12570, ASTMX12732, ASTMX04753, ASTMX09407, ASTMX13766, ASTMX13768, ASTMX02664, ASTMX13767	AMPFI_21553
OG0000272	ASTMX13541, ASTMX04407	AMPFI_21855
OG0000272	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154, ASTMX09631, ASTMX05863, ASTMX15333	AMPFI_20114
OG0000273	ASTMX02360	AMPFI_11471
OG0000273	ASTMX06870, ASTMX17812, ASTMX15476	AMPFI_01958
OG0000273	ASTMX16340	AMPFI_06629
OG0000273	ASTMX21300	AMPFI_05763
OG0000275	ASTMX06622, ASTMX15608, ASTMX09767	AMPFI_19384
OG0000276	ASTMX02916	AMPFI_21490, AMPFI_19137
OG0000276	ASTMX02717	AMPFI_23250
OG0000277	ASTMX17498, ASTMX03998, ASTMX13452	AMPFI_09153
OG0000277	ASTMX12126, ASTMX12127, ASTMX03033, ASTMX03664	AMPFI_19405
OG0000278	ASTMX06005	AMPFI_20031
OG0000278	ASTMX18193	AMPFI_23155
OG0000278	ASTMX01574	AMPFI_11370
OG0000278	ASTMX16975, ASTMX10057	AMPFI_25739, AMPFI_15284
OG0000280	ASTMX10256	AMPFI_02568
OG0000282	ASTMX18342, ASTMX09599	AMPFI_11943
OG0000282	ASTMX04653	AMPFI_16635
OG0000282	ASTMX06602	AMPFI_18258
OG0000282	ASTMX00322	AMPFI_00662
OG0000284	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126	AMPFI_12259, AMPFI_25463
OG0000284	ASTMX00328, ASTMX15433	AMPFI_25872, AMPFI_11998
OG0000286	ASTMX01994, ASTMX01995	AMPFI_03455, AMPFI_19320, AMPFI_22609
OG0000286	ASTMX15386	AMPFI_01055
OG0000286	ASTMX19203, ASTMX19204	AMPFI_24471
OG0000288	ASTMX17230, ASTMX07890, ASTMX01219	AMPFI_04129
OG0000289	ASTMX02890, ASTMX10329, ASTMX21654, ASTMX05955	AMPFI_17606
OG0000289	ASTMX18073	AMPFI_02929
OG0000289	ASTMX11422, ASTMX16415	AMPFI_16478
OG0000295	ASTMX20406	AMPFI_25336
OG0000295	ASTMX22085, ASTMX19804	AMPFI_07689, AMPFI_07690
OG0000296	ASTMX01322	AMPFI_07491
OG0000296	ASTMX01720	AMPFI_21136, AMPFI_23948
OG0000296	ASTMX09080, ASTMX12825	AMPFI_13267
OG0000297	ASTMX03341, ASTMX10348, ASTMX05132, ASTMX12499, ASTMX07463	AMPFI_06146, AMPFI_04214, AMPFI_18218, AMPFI_14665
OG0000298	ASTMX05659, ASTMX16520, ASTMX13196, ASTMX05908, ASTMX19518	AMPFI_05316, AMPFI_20740, AMPFI_23715
OG0000299	ASTMX18363, ASTMX17281, ASTMX00682	AMPFI_23716
OG0000300	ASTMX04298, ASTMX20457	AMPFI_08700
OG0000301	ASTMX04615, ASTMX10168, ASTMX20352, ASTMX20442	AMPFI_01248
OG0000301	ASTMX20705, ASTMX07228, ASTMX02917	AMPFI_07549
OG0000301	ASTMX20668	AMPFI_06298
OG0000305	ASTMX12592	AMPFI_03870
OG0000306	ASTMX13715	AMPFI_01092
OG0000308	ASTMX20341, ASTMX17147	AMPFI_19983
OG0000308	ASTMX00819	AMPFI_20295
OG0000308	ASTMX09110	AMPFI_18028
OG0000309	ASTMX02021	AMPFI_00020, AMPFI_05314, AMPFI_03296
OG0000310	ASTMX00126	AMPFI_23833
OG0000312	ASTMX14300, ASTMX18372	AMPFI_07712
OG0000312	ASTMX17975	AMPFI_21427
OG0000312	ASTMX04117, ASTMX04116, ASTMX07002	AMPFI_20772
OG0000312	ASTMX19559, ASTMX13976	AMPFI_21121
OG0000313	ASTMX20598, ASTMX13321, ASTMX07858	AMPFI_05659
OG0000313	ASTMX04915, ASTMX16687, ASTMX11511	AMPFI_25204
OG0000313	ASTMX07132	AMPFI_24408
OG0000314	ASTMX07736, ASTMX14320, ASTMX01567, ASTMX21999, ASTMX10109, ASTMX11499	AMPFI_19303
OG0000315	ASTMX22299, ASTMX08025, ASTMX19001	AMPFI_07490
OG0000315	ASTMX08301, ASTMX03040	AMPFI_02270
OG0000316	ASTMX02741, ASTMX22462	AMPFI_19051
OG0000316	ASTMX08202, ASTMX07921, ASTMX11016	AMPFI_17678
OG0000317	ASTMX13428, ASTMX01336, ASTMX00862, ASTMX07441, ASTMX09832	AMPFI_14578
OG0000318	ASTMX15347, ASTMX22807, ASTMX21817, ASTMX21801, ASTMX22888, ASTMX20015, ASTMX21098, ASTMX20290, ASTMX19029	AMPFI_16500
OG0000319	ASTMX15258, ASTMX11737	AMPFI_24803
OG0000321	ASTMX14845	AMPFI_01151
OG0000321	ASTMX18898, ASTMX00098, ASTMX08418, ASTMX18899, ASTMX00099, ASTMX08419	AMPFI_13886
OG0000322	ASTMX06004	AMPFI_07075, AMPFI_22995, AMPFI_10175, AMPFI_10174, AMPFI_04030, AMPFI_12395
OG0000323	ASTMX09179	AMPFI_18244
OG0000323	ASTMX02635, ASTMX13255, ASTMX10841	AMPFI_12290
OG0000324	ASTMX03592	AMPFI_03289
OG0000325	ASTMX18823	AMPFI_00268, AMPFI_18454, AMPFI_22673
OG0000326	ASTMX00749	AMPFI_07142, AMPFI_15155
OG0000327	ASTMX06420	AMPFI_02810
OG0000327	ASTMX06415	AMPFI_07053, AMPFI_01699
OG0000328	ASTMX08432, ASTMX12252, ASTMX06825, ASTMX22802, ASTMX05369, ASTMX06682	AMPFI_12095
OG0000329	ASTMX19045, ASTMX00981, ASTMX16644, ASTMX07883, ASTMX17956, ASTMX09130, ASTMX14126, ASTMX20509	AMPFI_20416
OG0000330	ASTMX21671	AMPFI_03300, AMPFI_17388, AMPFI_11638
OG0000338	ASTMX05103, ASTMX03140	AMPFI_12428
OG0000338	ASTMX09866, ASTMX01891	AMPFI_12247
OG0000339	ASTMX07466	AMPFI_15009
OG0000340	ASTMX16502	AMPFI_15481, AMPFI_11653, AMPFI_17807
OG0000343	ASTMX10298, ASTMX08048, ASTMX09330, ASTMX07009, ASTMX11872, ASTMX14973	AMPFI_14007
OG0000344	ASTMX03514, ASTMX09657, ASTMX05816, ASTMX17941	AMPFI_06340
OG0000344	ASTMX06942, ASTMX11054	AMPFI_01579, AMPFI_02066, AMPFI_14648
OG0000345	ASTMX17770, ASTMX16023, ASTMX16273, ASTMX07982, ASTMX01509	AMPFI_07208, AMPFI_03618
OG0000346	ASTMX02056	AMPFI_04737
OG0000346	ASTMX22643, ASTMX06469, ASTMX11553, ASTMX10029	AMPFI_07378, AMPFI_07379
OG0000346	ASTMX21757, ASTMX10400	AMPFI_12775
OG0000347	ASTMX03104	AMPFI_05006
OG0000349	ASTMX19278, ASTMX04917, ASTMX08922	AMPFI_20332
OG0000350	ASTMX11261, ASTMX15296, ASTMX12615, ASTMX04193, ASTMX12247	AMPFI_13974
OG0000350	ASTMX17843	AMPFI_06337
OG0000350	ASTMX17692, ASTMX01389, ASTMX08192, ASTMX14099	AMPFI_04151
OG0000351	ASTMX01199, ASTMX15963, ASTMX06360, ASTMX02067, ASTMX14265, ASTMX10862, ASTMX10863, ASTMX14264, ASTMX02066, ASTMX06361, ASTMX05548, ASTMX10865, ASTMX14263, ASTMX05547, ASTMX21156, ASTMX05546, ASTMX10864	AMPFI_18306
OG0000352	ASTMX05896, ASTMX03995, ASTMX17359, ASTMX13140	AMPFI_09522
OG0000352	ASTMX01195	AMPFI_16994
OG0000356	ASTMX12514, ASTMX01697	AMPFI_24451, AMPFI_14447, AMPFI_09090, AMPFI_19697, AMPFI_24155
OG0000356	ASTMX09465, ASTMX09256	AMPFI_06622, AMPFI_13045
OG0000357	ASTMX05067, ASTMX15356	AMPFI_23961
OG0000357	ASTMX15888, ASTMX01105, ASTMX14562, ASTMX04757	AMPFI_08530
OG0000358	ASTMX16628	AMPFI_12913
OG0000358	ASTMX07152, ASTMX07224	AMPFI_02004
OG0000358	ASTMX07099	AMPFI_18035
OG0000358	ASTMX00097	AMPFI_00204
OG0000359	ASTMX07087, ASTMX13220	AMPFI_13496
OG0000359	ASTMX09819, ASTMX07326	AMPFI_18442
OG0000359	ASTMX01180	AMPFI_16065
OG0000360	ASTMX04622	AMPFI_10587
OG0000360	ASTMX22133, ASTMX09946	AMPFI_22680
OG0000360	ASTMX13961	AMPFI_06174
OG0000363	ASTMX15773, ASTMX01558, ASTMX08726	AMPFI_19121
OG0000363	ASTMX19424	AMPFI_04121
OG0000364	ASTMX08125	AMPFI_18353, AMPFI_21188, AMPFI_18689, AMPFI_01368, AMPFI_19431
OG0000365	ASTMX14935, ASTMX12525, ASTMX16950, ASTMX06169, ASTMX07405, ASTMX03199, ASTMX04165	AMPFI_08145
OG0000367	ASTMX09449, ASTMX02026, ASTMX13956	AMPFI_07904, AMPFI_24584
OG0000367	ASTMX06700, ASTMX14123, ASTMX14122, ASTMX18667	AMPFI_10053
OG0000371	ASTMX11842	AMPFI_06561
OG0000372	ASTMX00698	AMPFI_10224
OG0000372	ASTMX11491	AMPFI_09792
OG0000372	ASTMX06694, ASTMX07580, ASTMX13013	AMPFI_13417
OG0000373	ASTMX13546, ASTMX07311, ASTMX17503	AMPFI_02134
OG0000374	ASTMX01921, ASTMX08407, ASTMX04767, ASTMX00978	AMPFI_06145
OG0000374	ASTMX20213, ASTMX12128, ASTMX03034	AMPFI_10024
OG0000374	ASTMX04768, ASTMX06554, ASTMX08406	AMPFI_05049
OG0000375	ASTMX18856, ASTMX13500	AMPFI_07511
OG0000378	ASTMX14466, ASTMX10279, ASTMX09784, ASTMX19100, ASTMX01130	AMPFI_07224
OG0000378	ASTMX03495, ASTMX00112, ASTMX09555, ASTMX08740, ASTMX06762	AMPFI_10400
OG0000379	ASTMX13728	AMPFI_16322
OG0000379	ASTMX04508	AMPFI_17608
OG0000379	ASTMX13150	AMPFI_17738
OG0000379	ASTMX22205	AMPFI_06752
OG0000382	ASTMX09281	AMPFI_13909, AMPFI_07092, AMPFI_09129
OG0000383	ASTMX21650	AMPFI_02033, AMPFI_25167
OG0000384	ASTMX19452, ASTMX14011	AMPFI_03715, AMPFI_01107, AMPFI_22343
OG0000385	ASTMX18428	AMPFI_25679
OG0000386	ASTMX04680, ASTMX21914, ASTMX04732, ASTMX10701, ASTMX14354, ASTMX03719	AMPFI_05667, AMPFI_15517, AMPFI_22985, AMPFI_08084, AMPFI_00205, AMPFI_21789, AMPFI_00474
OG0000389	ASTMX18045	AMPFI_22466
OG0000389	ASTMX12665, ASTMX03229	AMPFI_07738
OG0000391	ASTMX13969	AMPFI_16689
OG0000391	ASTMX04762, ASTMX02755, ASTMX07882	AMPFI_24595
OG0000392	ASTMX06463, ASTMX05494	AMPFI_16078
OG0000393	ASTMX19684, ASTMX19683	AMPFI_11122
OG0000393	ASTMX17767	AMPFI_20681
OG0000393	ASTMX20759	AMPFI_17577
OG0000395	ASTMX16181, ASTMX02977, ASTMX22442, ASTMX18916	AMPFI_03869, AMPFI_03995
OG0000397	ASTMX18504	AMPFI_12772
OG0000399	ASTMX07149, ASTMX09464	AMPFI_16098
OG0000399	ASTMX15648, ASTMX13680	AMPFI_14231
OG0000399	ASTMX07577, ASTMX13014	AMPFI_12451, AMPFI_24563
OG0000399	ASTMX14554, ASTMX05126, ASTMX19706	AMPFI_10126
OG0000400	ASTMX08052	AMPFI_16843
OG0000400	ASTMX05565	AMPFI_04286
OG0000401	ASTMX17054, ASTMX15521, ASTMX14025	AMPFI_19353
OG0000402	ASTMX15651, ASTMX21467, ASTMX17950, ASTMX07646, ASTMX19109	AMPFI_10865
OG0000402	ASTMX00692, ASTMX17284, ASTMX02556	AMPFI_21549
OG0000403	ASTMX06115	AMPFI_17320
OG0000403	ASTMX04628	AMPFI_16136
OG0000405	ASTMX06845, ASTMX10883, ASTMX04895, ASTMX21258, ASTMX08631	AMPFI_10725
OG0000410	ASTMX06774, ASTMX04085, ASTMX05774, ASTMX06993, ASTMX14821, ASTMX06987, ASTMX06988, ASTMX14822, ASTMX22001, ASTMX06989, ASTMX02686, ASTMX10008	AMPFI_01121
OG0000411	ASTMX20008, ASTMX01392, ASTMX12902	AMPFI_13273
OG0000412	ASTMX11203, ASTMX12505	AMPFI_24223
OG0000413	ASTMX22225, ASTMX13671, ASTMX19651, ASTMX16482, ASTMX04390	AMPFI_05195
OG0000413	ASTMX16688, ASTMX04912, ASTMX09192, ASTMX19930	AMPFI_15394
OG0000415	ASTMX01956, ASTMX21705, ASTMX02652, ASTMX19313, ASTMX01972, ASTMX00955, ASTMX01971, ASTMX00515	AMPFI_07162, AMPFI_25345, AMPFI_07296
OG0000416	ASTMX16726, ASTMX21802, ASTMX21803, ASTMX16725, ASTMX20380	AMPFI_14943
OG0000417	ASTMX22859, ASTMX22984, ASTMX18815, ASTMX13376	AMPFI_06502, AMPFI_00731
OG0000417	ASTMX22357, ASTMX04509	AMPFI_20676
OG0000417	ASTMX16234	AMPFI_02252, AMPFI_16248
OG0000419	ASTMX19880	AMPFI_09172
OG0000419	ASTMX14421, ASTMX01798, ASTMX13831, ASTMX01797	AMPFI_16286
