Orthogroup	ASTMX	APOSJ_ok
OG0000075	ASTMX10641, ASTMX00718	APOSJ_58877, APOSJ_16929, APOSJ_58880
OG0000075	ASTMX16716, ASTMX04759	APOSJ_41648
OG0000075	ASTMX01001, ASTMX08839, ASTMX10263	APOSJ_33309, APOSJ_33308
OG0000075	ASTMX12953, ASTMX02098	APOSJ_16193, APOSJ_16195
OG0000075	ASTMX15785, ASTMX16080, ASTMX14559, ASTMX03441	APOSJ_55514, APOSJ_55515
OG0000075	ASTMX07134	APOSJ_22770
OG0000078	ASTMX02053, ASTMX00440, ASTMX00992, ASTMX08539	APOSJ_09078, APOSJ_48664, APOSJ_48665, APOSJ_28712, APOSJ_28714, APOSJ_20960, APOSJ_02350, APOSJ_61846
OG0000079	ASTMX12040, ASTMX21792, ASTMX05319, ASTMX17878, ASTMX04709	APOSJ_50875, APOSJ_50877, APOSJ_64501, APOSJ_18723, APOSJ_32515, APOSJ_37152
OG0000079	ASTMX21145, ASTMX21146, ASTMX03966, ASTMX14883	APOSJ_18254
OG0000079	ASTMX02337, ASTMX02996, ASTMX05046	APOSJ_28991, APOSJ_28990
OG0000079	ASTMX02943	APOSJ_06559, APOSJ_06558
OG0000080	ASTMX22762	APOSJ_07554, APOSJ_52022, APOSJ_26472, APOSJ_04249, APOSJ_63183, APOSJ_63184, APOSJ_63185, APOSJ_63186
OG0000080	ASTMX03885	APOSJ_58825
OG0000080	ASTMX23043, ASTMX23016	APOSJ_16829
OG0000081	ASTMX02774	APOSJ_65213, APOSJ_65212, APOSJ_52934, APOSJ_61033
OG0000082	ASTMX06917	APOSJ_25535
OG0000082	ASTMX17888	APOSJ_31175, APOSJ_61283, APOSJ_41067, APOSJ_61284, APOSJ_61286, APOSJ_61287
OG0000082	ASTMX17248	APOSJ_21613
OG0000083	ASTMX03686, ASTMX11244, ASTMX09107, ASTMX14864	APOSJ_11498, APOSJ_11497
OG0000084	ASTMX18467, ASTMX12487, ASTMX09980, ASTMX22125, ASTMX15418, ASTMX20810	APOSJ_15697
OG0000084	ASTMX08038	APOSJ_24644, APOSJ_24645
OG0000085	ASTMX01460, ASTMX20784, ASTMX14674	APOSJ_64863
OG0000085	ASTMX16335, ASTMX03461, ASTMX09889, ASTMX09760	APOSJ_41027, APOSJ_41023, APOSJ_41020, APOSJ_41026, APOSJ_41024, APOSJ_41021, APOSJ_41025, APOSJ_41022
OG0000085	ASTMX19538	APOSJ_25761
OG0000085	ASTMX21189, ASTMX20129	APOSJ_04663, APOSJ_04662
OG0000086	ASTMX18109	APOSJ_14775, APOSJ_23608, APOSJ_23610, APOSJ_23609, APOSJ_23612, APOSJ_23611, APOSJ_23607
OG0000087	ASTMX06968	APOSJ_44974
OG0000087	ASTMX08347	APOSJ_39565
OG0000087	ASTMX17718	APOSJ_35346
OG0000087	ASTMX06381	APOSJ_59532
OG0000087	ASTMX19474	APOSJ_03507, APOSJ_10114
OG0000087	ASTMX17716	APOSJ_05717, APOSJ_05719
OG0000088	ASTMX06621, ASTMX21370, ASTMX21470, ASTMX22555, ASTMX07254, ASTMX06506, ASTMX20919, ASTMX06028, ASTMX21971	APOSJ_63869, APOSJ_63868, APOSJ_31116, APOSJ_63535, APOSJ_35086, APOSJ_63797, APOSJ_63809, APOSJ_42039, APOSJ_42040, APOSJ_36688, APOSJ_22725, APOSJ_36687, APOSJ_22750, APOSJ_39202, APOSJ_45270
OG0000089	ASTMX10521	APOSJ_36819, APOSJ_36818
OG0000089	ASTMX12140, ASTMX19290, ASTMX07948, ASTMX03871, ASTMX13992	APOSJ_32496, APOSJ_32445, APOSJ_52135, APOSJ_15609
OG0000090	ASTMX15822, ASTMX13800, ASTMX19765	APOSJ_38878, APOSJ_38877, APOSJ_38876
OG0000090	ASTMX12258, ASTMX10648	APOSJ_22326
OG0000094	ASTMX14395, ASTMX02106, ASTMX08390, ASTMX03425, ASTMX08393, ASTMX01747	APOSJ_44228, APOSJ_55244, APOSJ_44217, APOSJ_44221
OG0000094	ASTMX08913, ASTMX02078, ASTMX14341, ASTMX03427, ASTMX19974, ASTMX14525, ASTMX20671	APOSJ_53754, APOSJ_53752, APOSJ_65048, APOSJ_47218, APOSJ_27262, APOSJ_47216, APOSJ_45516, APOSJ_53755, APOSJ_53750, APOSJ_43553, APOSJ_53751, APOSJ_27263, APOSJ_13209, APOSJ_53749, APOSJ_13205, APOSJ_41126, APOSJ_58382, APOSJ_53747, APOSJ_41131, APOSJ_47213, APOSJ_44712, APOSJ_13203, APOSJ_44716, APOSJ_53748, APOSJ_41124, APOSJ_41129, APOSJ_44710, APOSJ_53753, APOSJ_47217, APOSJ_41133, APOSJ_47215, APOSJ_41125, APOSJ_44715, APOSJ_41128
OG0000096	ASTMX11824, ASTMX12057, ASTMX18217	APOSJ_12412, APOSJ_28828, APOSJ_12411, APOSJ_12410
OG0000096	ASTMX13693, ASTMX16094, ASTMX16093	APOSJ_25046, APOSJ_62713, APOSJ_62712, APOSJ_62714, APOSJ_62715, APOSJ_62711
OG0000096	ASTMX18278, ASTMX15892	APOSJ_32190, APOSJ_32193
OG0000096	ASTMX09859	APOSJ_37126
OG0000096	ASTMX00377, ASTMX10196, ASTMX13339, ASTMX00337, ASTMX00376, ASTMX22998	APOSJ_52836
OG0000096	ASTMX19590, ASTMX07352	APOSJ_32708
OG0000096	ASTMX10423, ASTMX12959	APOSJ_43628, APOSJ_43632, APOSJ_43630, APOSJ_43631
OG0000098	ASTMX07347, ASTMX04481, ASTMX14487, ASTMX14764	APOSJ_10086, APOSJ_10085, APOSJ_49529
OG0000098	ASTMX18980, ASTMX20779, ASTMX21996, ASTMX18982, ASTMX20777, ASTMX05127, ASTMX21313, ASTMX18164, ASTMX20778	APOSJ_00048, APOSJ_10129, APOSJ_49520, APOSJ_28774, APOSJ_28779, APOSJ_28777
OG0000099	ASTMX21430	APOSJ_25133, APOSJ_34675, APOSJ_42170, APOSJ_64579
OG0000099	ASTMX08745, ASTMX06768, ASTMX09878, ASTMX08746, ASTMX19321, ASTMX05749, ASTMX05771, ASTMX19085, ASTMX03707	APOSJ_34532, APOSJ_05873
OG0000100	ASTMX20880	APOSJ_16103, APOSJ_16107
OG0000100	ASTMX04209	APOSJ_30518
OG0000101	ASTMX00206, ASTMX00424	APOSJ_12255, APOSJ_12254
OG0000101	ASTMX08413	APOSJ_27406
OG0000101	ASTMX14248, ASTMX12706, ASTMX02894	APOSJ_27229, APOSJ_27226, APOSJ_27227, APOSJ_27230, APOSJ_27228, APOSJ_33916, APOSJ_33914, APOSJ_33915, APOSJ_33917
OG0000102	ASTMX10991, ASTMX16111	APOSJ_64447, APOSJ_17902, APOSJ_64448, APOSJ_62908, APOSJ_64449, APOSJ_64445, APOSJ_64450, APOSJ_64452, APOSJ_62911
OG0000103	ASTMX21446, ASTMX16835, ASTMX09444, ASTMX11660, ASTMX22226, ASTMX10672, ASTMX15124, ASTMX06401, ASTMX04972	APOSJ_43912
OG0000103	ASTMX06869, ASTMX11394, ASTMX17816, ASTMX11412, ASTMX14316	APOSJ_39175, APOSJ_52145, APOSJ_20990, APOSJ_39172, APOSJ_52143, APOSJ_52149, APOSJ_54042, APOSJ_56932, APOSJ_20989, APOSJ_20986, APOSJ_55632, APOSJ_39176, APOSJ_20985, APOSJ_39174, APOSJ_39173, APOSJ_20988, APOSJ_54037, APOSJ_54009, APOSJ_52142, APOSJ_55627, APOSJ_20987, APOSJ_52148
OG0000104	ASTMX07046, ASTMX03729, ASTMX19421	APOSJ_28792, APOSJ_28791, APOSJ_14343
OG0000104	ASTMX16255, ASTMX08642, ASTMX17146, ASTMX01448	APOSJ_60992, APOSJ_60994, APOSJ_38695, APOSJ_38692
OG0000104	ASTMX03728, ASTMX07045	APOSJ_38440, APOSJ_40832, APOSJ_60308
OG0000104	ASTMX00149	APOSJ_24715
OG0000104	ASTMX00709, ASTMX16073	APOSJ_25353, APOSJ_25354
OG0000106	ASTMX14703, ASTMX18591, ASTMX08015	APOSJ_28496, APOSJ_28495, APOSJ_28494, APOSJ_37502
OG0000106	ASTMX03154	APOSJ_63823, APOSJ_32714
OG0000106	ASTMX10570, ASTMX00462	APOSJ_07800, APOSJ_32795, APOSJ_57641, APOSJ_20665, APOSJ_20666, APOSJ_00824, APOSJ_36967
OG0000110	ASTMX08508	APOSJ_08356, APOSJ_29062, APOSJ_29064, APOSJ_29063, APOSJ_55382, APOSJ_29061, APOSJ_53332, APOSJ_06994, APOSJ_24032, APOSJ_24036, APOSJ_22153, APOSJ_06996, APOSJ_24035, APOSJ_24640, APOSJ_24037, APOSJ_22166, APOSJ_06995, APOSJ_05587, APOSJ_27170, APOSJ_05585, APOSJ_25338, APOSJ_55799, APOSJ_62572, APOSJ_62556
OG0000113	ASTMX19383, ASTMX05472	APOSJ_45448, APOSJ_45447, APOSJ_45451, APOSJ_45449, APOSJ_45446, APOSJ_45450, APOSJ_09650, APOSJ_09651
OG0000113	ASTMX07205	APOSJ_01340, APOSJ_18972, APOSJ_18971, APOSJ_29347, APOSJ_19807, APOSJ_60221, APOSJ_60220, APOSJ_26420, APOSJ_01913
OG0000114	ASTMX06800	APOSJ_14477
OG0000114	ASTMX06593, ASTMX08587, ASTMX15325, ASTMX13938, ASTMX21972, ASTMX17058, ASTMX09459, ASTMX10616, ASTMX05249	APOSJ_53151, APOSJ_05706, APOSJ_21558, APOSJ_21559, APOSJ_26937, APOSJ_15991, APOSJ_15324, APOSJ_15329, APOSJ_15326, APOSJ_18172, APOSJ_15328, APOSJ_15331, APOSJ_15330, APOSJ_15327, APOSJ_15323, APOSJ_15325, APOSJ_01155, APOSJ_31591
OG0000115	ASTMX01700	APOSJ_32381
OG0000115	ASTMX08993, ASTMX16595	APOSJ_48889, APOSJ_14243, APOSJ_14242, APOSJ_24080
OG0000116	ASTMX01410	APOSJ_13923, APOSJ_18880, APOSJ_18879
OG0000117	ASTMX21002, ASTMX14024	APOSJ_49267
OG0000117	ASTMX21753	APOSJ_36305
OG0000117	ASTMX10401	APOSJ_45045, APOSJ_17394
OG0000117	ASTMX14023	APOSJ_25875
OG0000118	ASTMX10091, ASTMX22719	APOSJ_62512, APOSJ_57878, APOSJ_57879, APOSJ_57877
OG0000119	ASTMX04143, ASTMX08665, ASTMX05337, ASTMX14891, ASTMX21636	APOSJ_63143, APOSJ_31038, APOSJ_31040, APOSJ_31039
OG0000119	ASTMX16721, ASTMX15474, ASTMX01803, ASTMX19905	APOSJ_61657, APOSJ_37229, APOSJ_32882, APOSJ_37224, APOSJ_00637, APOSJ_00639, APOSJ_00638, APOSJ_00642, APOSJ_20604, APOSJ_20605, APOSJ_20606, APOSJ_31497, APOSJ_32889, APOSJ_37225, APOSJ_37226, APOSJ_37227, APOSJ_37228, APOSJ_49615, APOSJ_64187, APOSJ_64212, APOSJ_08202, APOSJ_08203, APOSJ_18195, APOSJ_18197, APOSJ_32503, APOSJ_32504, APOSJ_32505, APOSJ_06328, APOSJ_32502, APOSJ_08540, APOSJ_16256
OG0000119	ASTMX00656, ASTMX18233	APOSJ_54335, APOSJ_54337, APOSJ_54333, APOSJ_25080, APOSJ_58939, APOSJ_58936, APOSJ_59438, APOSJ_58938, APOSJ_58940, APOSJ_27524
OG0000120	ASTMX12007	APOSJ_36883, APOSJ_36884
OG0000120	ASTMX22743	APOSJ_17423
OG0000121	ASTMX13884, ASTMX13883, ASTMX13882, ASTMX20607	APOSJ_00616, APOSJ_31357, APOSJ_00615, APOSJ_25753, APOSJ_00618, APOSJ_00619, APOSJ_25752, APOSJ_25754, APOSJ_00617, APOSJ_00614, APOSJ_25751, APOSJ_11201, APOSJ_08754, APOSJ_64755, APOSJ_45025, APOSJ_00947
OG0000122	ASTMX10444, ASTMX20272, ASTMX16361, ASTMX12761, ASTMX10832	APOSJ_46966, APOSJ_46967
OG0000123	ASTMX01522, ASTMX09979, ASTMX12484, ASTMX14953, ASTMX15212	APOSJ_54115
OG0000123	ASTMX14814, ASTMX00304	APOSJ_00782
OG0000124	ASTMX09338, ASTMX18149, ASTMX01149	APOSJ_39871, APOSJ_49014, APOSJ_23030, APOSJ_23033, APOSJ_14455, APOSJ_23031, APOSJ_23028, APOSJ_49016, APOSJ_49026, APOSJ_49027, APOSJ_46416, APOSJ_23035, APOSJ_39873, APOSJ_23032, APOSJ_49018, APOSJ_23034, APOSJ_23029, APOSJ_49028
OG0000124	ASTMX16401, ASTMX07748	APOSJ_61620
OG0000124	ASTMX10640, ASTMX14745, ASTMX06441	APOSJ_08149
OG0000124	ASTMX10817, ASTMX14412	APOSJ_39858, APOSJ_29551
OG0000124	ASTMX15641, ASTMX13821, ASTMX22615, ASTMX05824	APOSJ_04113
OG0000125	ASTMX13565, ASTMX10452, ASTMX15866, ASTMX05329	APOSJ_43683, APOSJ_54825, APOSJ_06514, APOSJ_54824, APOSJ_54822, APOSJ_54821, APOSJ_54823, APOSJ_43684, APOSJ_54828, APOSJ_54827, APOSJ_54820, APOSJ_43685
OG0000125	ASTMX00267	APOSJ_33718, APOSJ_33716, APOSJ_33717, APOSJ_33714, APOSJ_12816, APOSJ_18920
OG0000126	ASTMX08551, ASTMX08784, ASTMX11157	APOSJ_48954
OG0000126	ASTMX06187, ASTMX17244	APOSJ_23811, APOSJ_23810, APOSJ_23809, APOSJ_23812, APOSJ_23813, APOSJ_47026
OG0000126	ASTMX07769, ASTMX02408, ASTMX15338, ASTMX09155, ASTMX05148	APOSJ_08699, APOSJ_08702, APOSJ_55412, APOSJ_08700, APOSJ_08701
OG0000127	ASTMX09798, ASTMX08552, ASTMX08785, ASTMX11156, ASTMX05665, ASTMX21500	APOSJ_55791
OG0000127	ASTMX08750, ASTMX03142, ASTMX00541, ASTMX00032	APOSJ_36881, APOSJ_36882
OG0000127	ASTMX11418, ASTMX00918, ASTMX13409, ASTMX07588, ASTMX13478	APOSJ_56097
OG0000127	ASTMX10799, ASTMX06687, ASTMX15259, ASTMX15260	APOSJ_01546
OG0000127	ASTMX14863, ASTMX19609, ASTMX20319, ASTMX20860	APOSJ_07825, APOSJ_07827, APOSJ_07824
OG0000128	ASTMX05854	APOSJ_15682, APOSJ_15679, APOSJ_15681, APOSJ_15680, APOSJ_15678, APOSJ_13342, APOSJ_13343, APOSJ_36577, APOSJ_36578, APOSJ_40114, APOSJ_11627, APOSJ_23210
OG0000128	ASTMX15563, ASTMX07961	APOSJ_58149
OG0000129	ASTMX02483, ASTMX17929, ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866, ASTMX17928, ASTMX17927, ASTMX11589, ASTMX08939, ASTMX16539	APOSJ_57859, APOSJ_13376
OG0000129	ASTMX06087, ASTMX09196, ASTMX23025, ASTMX05614	APOSJ_14670
OG0000130	ASTMX19336	APOSJ_60402
OG0000130	ASTMX07135, ASTMX08389, ASTMX02101, ASTMX18603, ASTMX21728, ASTMX10754, ASTMX19065, ASTMX02114	APOSJ_01367
OG0000131	ASTMX16327	APOSJ_56958, APOSJ_60896, APOSJ_60907, APOSJ_34232, APOSJ_38911, APOSJ_43599, APOSJ_38909, APOSJ_38912, APOSJ_38910, APOSJ_08327, APOSJ_43602
OG0000132	ASTMX15628	APOSJ_29417, APOSJ_00018, APOSJ_58729, APOSJ_55099, APOSJ_44642, APOSJ_44626, APOSJ_24048, APOSJ_24047
OG0000132	ASTMX09702	APOSJ_24262
OG0000133	ASTMX21064, ASTMX18077, ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609, ASTMX13181, ASTMX20897, ASTMX19606, ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857, ASTMX13138, ASTMX13136, ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156, ASTMX02949, ASTMX07356, ASTMX07357, ASTMX07358, ASTMX15965, ASTMX15966, ASTMX19613, ASTMX22548, ASTMX22646, ASTMX08902, ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953, ASTMX19611, ASTMX19612, ASTMX15967, ASTMX20736	APOSJ_30716, APOSJ_36533, APOSJ_05818
OG0000135	ASTMX03653, ASTMX03652, ASTMX21135, ASTMX21134, ASTMX21184, ASTMX21183, ASTMX21136	APOSJ_34294
OG0000137	ASTMX17487, ASTMX09719, ASTMX10412, ASTMX17486	APOSJ_42497, APOSJ_00679
OG0000137	ASTMX08942, ASTMX01570, ASTMX22671	APOSJ_16815, APOSJ_26755, APOSJ_37291, APOSJ_26754, APOSJ_27618, APOSJ_64294, APOSJ_64296, APOSJ_64444, APOSJ_64297
OG0000137	ASTMX10792, ASTMX08181	APOSJ_47355, APOSJ_57809, APOSJ_57807, APOSJ_34855, APOSJ_34857, APOSJ_34856, APOSJ_34858
OG0000140	ASTMX10669	APOSJ_25874, APOSJ_25873, APOSJ_54253
OG0000142	ASTMX22061	APOSJ_00413, APOSJ_53720
OG0000145	ASTMX21528	APOSJ_35016, APOSJ_35015, APOSJ_35017, APOSJ_09608
OG0000146	ASTMX21652	APOSJ_45805, APOSJ_47087, APOSJ_45807, APOSJ_47091, APOSJ_19314, APOSJ_47088
OG0000146	ASTMX15531	APOSJ_44486
OG0000147	ASTMX03135, ASTMX08761, ASTMX04795	APOSJ_24426, APOSJ_24713, APOSJ_24714
OG0000147	ASTMX01265, ASTMX04843	APOSJ_41231
OG0000147	ASTMX02385	APOSJ_62598
OG0000147	ASTMX18633	APOSJ_36866
OG0000147	ASTMX08515	APOSJ_10199
OG0000148	ASTMX04782, ASTMX22552, ASTMX21928, ASTMX17019, ASTMX17018, ASTMX10784, ASTMX03086, ASTMX00635, ASTMX13486, ASTMX06422, ASTMX21929	APOSJ_61760, APOSJ_61759
OG0000148	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634	APOSJ_13914, APOSJ_22117
OG0000149	ASTMX05992, ASTMX18326, ASTMX03365, ASTMX03364	APOSJ_64440, APOSJ_64438, APOSJ_08762, APOSJ_64435, APOSJ_64437, APOSJ_64439
OG0000149	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915	APOSJ_40409, APOSJ_52748, APOSJ_34099, APOSJ_34098, APOSJ_38902
OG0000149	ASTMX19335	APOSJ_14335, APOSJ_01741
OG0000151	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907	APOSJ_64721, APOSJ_23159
OG0000152	ASTMX11374, ASTMX21931	APOSJ_36829, APOSJ_57781, APOSJ_57780, APOSJ_36814, APOSJ_36813, APOSJ_59705
OG0000153	ASTMX11539, ASTMX11537	APOSJ_12705, APOSJ_44129, APOSJ_29448, APOSJ_29461, APOSJ_55646, APOSJ_21979, APOSJ_21978, APOSJ_50402, APOSJ_17133, APOSJ_17134, APOSJ_59258, APOSJ_45065, APOSJ_49336, APOSJ_45064, APOSJ_10445, APOSJ_14458, APOSJ_14457, APOSJ_25529, APOSJ_52294, APOSJ_24821, APOSJ_43562, APOSJ_21980, APOSJ_14540, APOSJ_14539, APOSJ_52706, APOSJ_09691, APOSJ_25369
OG0000154	ASTMX05674	APOSJ_07519
OG0000154	ASTMX17110, ASTMX11785	APOSJ_23870
OG0000154	ASTMX08823	APOSJ_23336
OG0000155	ASTMX08087, ASTMX14831, ASTMX13520	APOSJ_38396, APOSJ_38395
OG0000155	ASTMX12246, ASTMX04195	APOSJ_03731, APOSJ_03730
OG0000157	ASTMX15736, ASTMX02435, ASTMX11937	APOSJ_40938, APOSJ_40935
OG0000157	ASTMX10540	APOSJ_18098, APOSJ_18099, APOSJ_49886
OG0000157	ASTMX10886	APOSJ_23026, APOSJ_23027
OG0000158	ASTMX12179	APOSJ_64741, APOSJ_64736, APOSJ_64743, APOSJ_34847, APOSJ_34846, APOSJ_34844, APOSJ_64737, APOSJ_64739, APOSJ_64740, APOSJ_64742, APOSJ_34843, APOSJ_64738, APOSJ_34842, APOSJ_34845
OG0000159	ASTMX03645, ASTMX21390	APOSJ_38241, APOSJ_25112
OG0000159	ASTMX06913, ASTMX03301	APOSJ_18948
OG0000160	ASTMX15798	APOSJ_08872, APOSJ_08871, APOSJ_08870, APOSJ_56570, APOSJ_08869
OG0000163	ASTMX22159	APOSJ_40557, APOSJ_27347, APOSJ_38406
OG0000163	ASTMX20447, ASTMX17430, ASTMX19882, ASTMX01414	APOSJ_21309
OG0000163	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308	APOSJ_37417, APOSJ_34149, APOSJ_48139
OG0000164	ASTMX09012, ASTMX09848, ASTMX19193, ASTMX08617, ASTMX21675, ASTMX02898	APOSJ_31673, APOSJ_30378, APOSJ_30381, APOSJ_18130, APOSJ_06096, APOSJ_30379
OG0000165	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529	APOSJ_16152
OG0000166	ASTMX17222, ASTMX15335, ASTMX15334, ASTMX17064, ASTMX12331	APOSJ_53922, APOSJ_60802
OG0000167	ASTMX06436, ASTMX06435, ASTMX01762	APOSJ_02229
OG0000167	ASTMX06698, ASTMX15256, ASTMX16065, ASTMX10803, ASTMX11328, ASTMX15230, ASTMX12913, ASTMX04282, ASTMX11778, ASTMX05313, ASTMX17463, ASTMX14044	APOSJ_51524, APOSJ_64291, APOSJ_05282, APOSJ_05283, APOSJ_05281, APOSJ_05280, APOSJ_05279, APOSJ_05276, APOSJ_05278, APOSJ_05275, APOSJ_05277
OG0000168	ASTMX22875, ASTMX19741, ASTMX00397	APOSJ_61962, APOSJ_61963, APOSJ_61961
OG0000168	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444	APOSJ_36956
OG0000171	ASTMX13035, ASTMX04406	APOSJ_28804
OG0000171	ASTMX02030	APOSJ_06522, APOSJ_06520, APOSJ_06521, APOSJ_06519, APOSJ_08456, APOSJ_08457
OG0000172	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451	APOSJ_42048, APOSJ_42047
OG0000173	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920	APOSJ_39246, APOSJ_42661
OG0000174	ASTMX14035	APOSJ_32211, APOSJ_14533, APOSJ_61544, APOSJ_15407, APOSJ_31366, APOSJ_15406, APOSJ_39236, APOSJ_39238, APOSJ_39237, APOSJ_39232, APOSJ_64500, APOSJ_39234, APOSJ_20180, APOSJ_20175, APOSJ_20176, APOSJ_20177, APOSJ_39233, APOSJ_39235, APOSJ_20174, APOSJ_20178, APOSJ_45393, APOSJ_20179
OG0000175	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252	APOSJ_54026, APOSJ_47826, APOSJ_31805, APOSJ_31806, APOSJ_21511, APOSJ_21482, APOSJ_43588, APOSJ_43589, APOSJ_43590
OG0000179	ASTMX13630, ASTMX02170	APOSJ_40922
OG0000179	ASTMX14866	APOSJ_03452, APOSJ_03454, APOSJ_03450, APOSJ_03453
OG0000180	ASTMX03181, ASTMX16660	APOSJ_07310
OG0000181	ASTMX00767	APOSJ_05606
OG0000181	ASTMX02628, ASTMX03065	APOSJ_43145
OG0000181	ASTMX09488	APOSJ_10650
OG0000182	ASTMX10937	APOSJ_24962, APOSJ_24963, APOSJ_55676, APOSJ_47329, APOSJ_47327, APOSJ_47326, APOSJ_47328, APOSJ_24642, APOSJ_63893, APOSJ_24049
OG0000183	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109	APOSJ_27776, APOSJ_16057, APOSJ_34003, APOSJ_58244, APOSJ_57678, APOSJ_16059, APOSJ_27778, APOSJ_39006, APOSJ_39008, APOSJ_39009, APOSJ_16051, APOSJ_58245, APOSJ_16052, APOSJ_22136, APOSJ_27777, APOSJ_24558, APOSJ_64295, APOSJ_64293, APOSJ_57681, APOSJ_39007, APOSJ_57685, APOSJ_64290
OG0000183	ASTMX12358, ASTMX03484	APOSJ_57145, APOSJ_57147
OG0000183	ASTMX16504, ASTMX16505	APOSJ_46793, APOSJ_46794
OG0000184	ASTMX12437, ASTMX12438	APOSJ_42615, APOSJ_10213, APOSJ_28033, APOSJ_24926, APOSJ_46781, APOSJ_20197
OG0000185	ASTMX11051, ASTMX13737, ASTMX00167	APOSJ_42304, APOSJ_10597, APOSJ_10598, APOSJ_42286, APOSJ_10595, APOSJ_10596
OG0000185	ASTMX03539, ASTMX09726, ASTMX15810, ASTMX01652	APOSJ_57965, APOSJ_29564, APOSJ_57966, APOSJ_57964, APOSJ_29570, APOSJ_29566, APOSJ_51463, APOSJ_24744, APOSJ_51464, APOSJ_29567, APOSJ_57967, APOSJ_51467, APOSJ_51681, APOSJ_51461, APOSJ_51466, APOSJ_29569, APOSJ_29563, APOSJ_29568, APOSJ_51459, APOSJ_51465, APOSJ_51462, APOSJ_29565, APOSJ_51460
OG0000185	ASTMX12894, ASTMX07504	APOSJ_04353, APOSJ_00507
OG0000187	ASTMX22425	APOSJ_07153
OG0000188	ASTMX17563, ASTMX09974, ASTMX22080	APOSJ_03856, APOSJ_03857
OG0000190	ASTMX10362, ASTMX06497, ASTMX10361	APOSJ_21852, APOSJ_35333, APOSJ_35334, APOSJ_46243, APOSJ_46244, APOSJ_46250, APOSJ_46246, APOSJ_35335, APOSJ_35336, APOSJ_35338, APOSJ_35337, APOSJ_20198, APOSJ_20199
OG0000192	ASTMX07878	APOSJ_05622
OG0000192	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346	APOSJ_09018, APOSJ_09019, APOSJ_09020, APOSJ_57508
OG0000192	ASTMX22789, ASTMX13707	APOSJ_45932
OG0000192	ASTMX14856	APOSJ_60736, APOSJ_60738, APOSJ_37822
OG0000193	ASTMX20971, ASTMX11214, ASTMX09632, ASTMX05862, ASTMX20972, ASTMX06947, ASTMX14897, ASTMX03474, ASTMX13316, ASTMX19987	APOSJ_59761
OG0000194	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331	APOSJ_02603, APOSJ_60106, APOSJ_48624, APOSJ_48623, APOSJ_42492, APOSJ_36544, APOSJ_42493, APOSJ_28376, APOSJ_15395, APOSJ_26062, APOSJ_26057, APOSJ_26060, APOSJ_26063, APOSJ_26059, APOSJ_26061, APOSJ_33247, APOSJ_26058, APOSJ_24355, APOSJ_24356, APOSJ_24357, APOSJ_45266, APOSJ_62558, APOSJ_47527, APOSJ_41771, APOSJ_41769, APOSJ_41767, APOSJ_41768, APOSJ_31690, APOSJ_54027, APOSJ_54025, APOSJ_63227, APOSJ_63228
OG0000195	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669	APOSJ_44360, APOSJ_28008
OG0000197	ASTMX14222, ASTMX13243, ASTMX19993	APOSJ_31939, APOSJ_31938, APOSJ_57099, APOSJ_30519
