Orthogroup	ASTMX	XENTR
OG0000074	ASTMX16165	XENTR10798, XENTR10797
OG0000074	ASTMX12476	XENTR14396
OG0000074	ASTMX07079, ASTMX08304	XENTR07269
OG0000075	ASTMX13833	XENTR02757, XENTR11353
OG0000075	ASTMX15058	XENTR12610
OG0000075	ASTMX15193	XENTR04178
OG0000075	ASTMX04760	XENTR06215
OG0000075	ASTMX10641, ASTMX00718	XENTR09250
OG0000075	ASTMX12169	XENTR14285
OG0000075	ASTMX18152	XENTR05936
OG0000075	ASTMX16716	XENTR04179
OG0000075	ASTMX04759	XENTR06216
OG0000075	ASTMX01001, ASTMX08839	XENTR01223
OG0000075	ASTMX10263	XENTR05975
OG0000075	ASTMX12953	XENTR10723
OG0000075	ASTMX15785, ASTMX16080	XENTR17547
OG0000075	ASTMX14559, ASTMX03441	XENTR16124
OG0000075	ASTMX07134	XENTR05986, XENTR05987
OG0000077	ASTMX17041	XENTR06888
OG0000077	ASTMX09313	XENTR17790
OG0000077	ASTMX18035, ASTMX05112	XENTR02687
OG0000077	ASTMX03488, ASTMX12363	XENTR10451
OG0000077	ASTMX15936	XENTR01904
OG0000077	ASTMX07977, ASTMX12178	XENTR08754
OG0000077	ASTMX18081, ASTMX01594	XENTR13403
OG0000077	ASTMX07586, ASTMX09935	XENTR07875
OG0000077	ASTMX04186, ASTMX07562	XENTR00642
OG0000077	ASTMX09286	XENTR04757
OG0000077	ASTMX16324, ASTMX07654, ASTMX03210	XENTR13588
OG0000078	ASTMX08154, ASTMX03860	XENTR16140
OG0000078	ASTMX02053	XENTR05046
OG0000078	ASTMX00440	XENTR08333
OG0000078	ASTMX00992, ASTMX08539	XENTR08953, XENTR08952
OG0000079	ASTMX12040	XENTR07112, XENTR07113, XENTR07163
OG0000079	ASTMX21792, ASTMX05319	XENTR03342
OG0000079	ASTMX17878, ASTMX04709	XENTR03648
OG0000079	ASTMX21145	XENTR08294
OG0000079	ASTMX21146	XENTR08293
OG0000079	ASTMX03966, ASTMX14883	XENTR03649
OG0000079	ASTMX05046	XENTR01194
OG0000079	ASTMX02943	XENTR15371
OG0000081	ASTMX02774	XENTR18129, XENTR18128, XENTR18130, XENTR17315, XENTR17314, XENTR18127, XENTR17316
OG0000081	ASTMX05086	XENTR05089
OG0000081	ASTMX02861, ASTMX19704	XENTR04318
OG0000081	ASTMX14294	XENTR10285
OG0000081	ASTMX06157, ASTMX15416	XENTR00627
OG0000082	ASTMX06917	XENTR16096
OG0000082	ASTMX17888	XENTR01624, XENTR01625
OG0000082	ASTMX15920	XENTR10144, XENTR10158, XENTR12929
OG0000082	ASTMX10849, ASTMX11876	XENTR10095
OG0000082	ASTMX19980	XENTR10628
OG0000083	ASTMX03686, ASTMX11244	XENTR04370
OG0000083	ASTMX09107	XENTR12084
OG0000083	ASTMX14864	XENTR05647
OG0000084	ASTMX18467	XENTR14395
OG0000084	ASTMX12487, ASTMX09980	XENTR14216, XENTR02688
OG0000084	ASTMX22125, ASTMX15418	XENTR03539
OG0000084	ASTMX20810	XENTR09724
OG0000084	ASTMX08038	XENTR08804, XENTR16312, XENTR13487
OG0000084	ASTMX17409, ASTMX15441, ASTMX19583	XENTR05567
OG0000084	ASTMX06002	XENTR06450
OG0000085	ASTMX20784	XENTR01729
OG0000085	ASTMX14674	XENTR03138
OG0000085	ASTMX03461, ASTMX09889	XENTR04052
OG0000085	ASTMX09760	XENTR12507
OG0000085	ASTMX17475, ASTMX20829	XENTR00852
OG0000085	ASTMX19538	XENTR15005
OG0000085	ASTMX01137	XENTR14407
OG0000085	ASTMX09823	XENTR15163
OG0000085	ASTMX11049	XENTR04222
OG0000085	ASTMX21189	XENTR00809
OG0000085	ASTMX09759	XENTR12508
OG0000085	ASTMX09890	XENTR04053
OG0000085	ASTMX08704, ASTMX02521	XENTR12352, XENTR12351
OG0000086	ASTMX23077	XENTR14579
OG0000087	ASTMX06968	XENTR17246
OG0000087	ASTMX17718, ASTMX17717	XENTR10385
OG0000087	ASTMX06381	XENTR06016
OG0000087	ASTMX19474	XENTR00988
OG0000087	ASTMX17716	XENTR18799
OG0000088	ASTMX06621, ASTMX21370	XENTR13149
OG0000088	ASTMX21470, ASTMX22555	XENTR04460
OG0000088	ASTMX07254	XENTR16769
OG0000088	ASTMX06506, ASTMX20919	XENTR11326
OG0000088	ASTMX06028	XENTR09069
OG0000088	ASTMX21971	XENTR10979, XENTR05948
OG0000089	ASTMX03871	XENTR04109
OG0000090	ASTMX15822, ASTMX13800, ASTMX19765	XENTR11768
OG0000090	ASTMX12258	XENTR06545
OG0000091	ASTMX03395	XENTR08624
OG0000093	ASTMX01191	XENTR11592
OG0000093	ASTMX07190, ASTMX03079	XENTR02843
OG0000093	ASTMX18769	XENTR08380
OG0000094	ASTMX09275, ASTMX08870	XENTR15752
OG0000094	ASTMX14395	XENTR10717
OG0000094	ASTMX03425	XENTR18065
OG0000094	ASTMX08393	XENTR15146
OG0000094	ASTMX08391	XENTR18157
OG0000094	ASTMX08913, ASTMX02078	XENTR09915
OG0000094	ASTMX19974, ASTMX14525	XENTR14788
OG0000094	ASTMX20671	XENTR17591
OG0000095	ASTMX16621, ASTMX16620, ASTMX16622, ASTMX16619	XENTR00743
OG0000095	ASTMX08683	XENTR06595
OG0000095	ASTMX04161	XENTR15088
OG0000095	ASTMX08415	XENTR09902, XENTR09903, XENTR09904
OG0000095	ASTMX12681, ASTMX17008	XENTR09412, XENTR09411, XENTR09413, XENTR09426
OG0000096	ASTMX11824	XENTR02028
OG0000096	ASTMX12057	XENTR07076
OG0000096	ASTMX18217	XENTR03113
OG0000096	ASTMX13693	XENTR02339
OG0000096	ASTMX16094	XENTR11518
OG0000096	ASTMX15892	XENTR01880
OG0000096	ASTMX09859	XENTR18613
OG0000096	ASTMX00377	XENTR18353
OG0000096	ASTMX10196	XENTR11491
OG0000096	ASTMX13339	XENTR07413
OG0000096	ASTMX00337	XENTR11633
OG0000096	ASTMX19590	XENTR16018
OG0000096	ASTMX07352	XENTR14119
OG0000096	ASTMX10423	XENTR17893
OG0000097	ASTMX17212, ASTMX17215, ASTMX17211	XENTR04701, XENTR00449, XENTR04699, XENTR04698
OG0000098	ASTMX07347, ASTMX04481	XENTR05433
OG0000098	ASTMX14764	XENTR18578
OG0000098	ASTMX18980	XENTR13786
OG0000098	ASTMX20779, ASTMX21996	XENTR13233
OG0000098	ASTMX05127, ASTMX21313	XENTR09318
OG0000098	ASTMX18164	XENTR06987
OG0000099	ASTMX03763	XENTR05643
OG0000099	ASTMX18144, ASTMX01173	XENTR00672
OG0000099	ASTMX06084, ASTMX05845	XENTR05782
OG0000099	ASTMX03961, ASTMX16578	XENTR15897, XENTR15898
OG0000099	ASTMX08745, ASTMX06768	XENTR08245
OG0000099	ASTMX09878	XENTR06050
OG0000099	ASTMX19321, ASTMX05749	XENTR16324
OG0000099	ASTMX05771	XENTR11719
OG0000099	ASTMX19085, ASTMX03707	XENTR12540
OG0000100	ASTMX20880	XENTR15660, XENTR12282
OG0000101	ASTMX00206	XENTR09885
OG0000101	ASTMX00424	XENTR05951
OG0000101	ASTMX08413	XENTR10545
OG0000101	ASTMX14248	XENTR05240
OG0000101	ASTMX12706, ASTMX02894	XENTR13420, XENTR13421, XENTR13418, XENTR13417, XENTR13424, XENTR13419, XENTR13422, XENTR13423
OG0000102	ASTMX10991	XENTR10759
OG0000102	ASTMX16111	XENTR05530
OG0000102	ASTMX13696, ASTMX09775	XENTR17165
OG0000102	ASTMX13346	XENTR06155
OG0000103	ASTMX21446, ASTMX16835, ASTMX09444, ASTMX11660	XENTR06370, XENTR18537, XENTR03858
OG0000103	ASTMX22226, ASTMX10672, ASTMX15124	XENTR09105, XENTR09107, XENTR09109, XENTR12407, XENTR12406
OG0000103	ASTMX06401	XENTR01493
OG0000103	ASTMX11394	XENTR09120
OG0000103	ASTMX17816, ASTMX11412	XENTR01361
OG0000103	ASTMX14316	XENTR05614
OG0000104	ASTMX07046	XENTR05699
OG0000104	ASTMX03729	XENTR11871
OG0000104	ASTMX16255	XENTR03188
OG0000104	ASTMX01448	XENTR10251
OG0000104	ASTMX03728	XENTR11872
OG0000104	ASTMX07045	XENTR05698
OG0000104	ASTMX00149	XENTR07142
OG0000104	ASTMX00709	XENTR02594
OG0000104	ASTMX16073	XENTR10789
OG0000104	ASTMX16718	XENTR04181
OG0000106	ASTMX14703	XENTR16525
OG0000106	ASTMX18591	XENTR07760
OG0000106	ASTMX08015	XENTR12551
OG0000106	ASTMX03154	XENTR07802
OG0000106	ASTMX09347, ASTMX05865, ASTMX09621	XENTR04047
OG0000106	ASTMX04479	XENTR14694
OG0000106	ASTMX00462	XENTR05297
OG0000108	ASTMX06170	XENTR11663, XENTR11664
OG0000108	ASTMX09882	XENTR06039
OG0000108	ASTMX15990	XENTR06931
OG0000108	ASTMX22414, ASTMX14128	XENTR12385
OG0000108	ASTMX04779	XENTR06227
OG0000110	ASTMX08227, ASTMX03691	XENTR04384
OG0000110	ASTMX16247	XENTR09458
OG0000111	ASTMX13149	XENTR01487
OG0000111	ASTMX20227, ASTMX15405	XENTR04814
OG0000111	ASTMX16130, ASTMX21238	XENTR07587
OG0000111	ASTMX08100	XENTR06674
OG0000111	ASTMX17987	XENTR09084
OG0000111	ASTMX03191, ASTMX01125	XENTR13395
OG0000111	ASTMX06690	XENTR18141
OG0000111	ASTMX11733, ASTMX20650	XENTR04629
OG0000111	ASTMX07484, ASTMX16738	XENTR12868
OG0000111	ASTMX10939	XENTR04110
OG0000111	ASTMX06691	XENTR04628, XENTR18140
OG0000113	ASTMX19383, ASTMX05472	XENTR00307
OG0000113	ASTMX18644, ASTMX15787	XENTR14045, XENTR14048, XENTR14046, XENTR14044, XENTR14047, XENTR14049, XENTR14052
OG0000113	ASTMX14388, ASTMX14387, ASTMX14389, ASTMX14390	XENTR14043
OG0000114	ASTMX11493, ASTMX06799	XENTR15267
OG0000114	ASTMX01004, ASTMX05253	XENTR18851
OG0000114	ASTMX10478, ASTMX03182	XENTR00272
OG0000114	ASTMX06593, ASTMX08587	XENTR08858
OG0000114	ASTMX15325	XENTR00845
OG0000114	ASTMX13938, ASTMX21972	XENTR00844
OG0000114	ASTMX17058, ASTMX09459	XENTR00843
OG0000114	ASTMX10616	XENTR01175
OG0000114	ASTMX05249	XENTR08055
OG0000115	ASTMX08993, ASTMX16595	XENTR10985
OG0000116	ASTMX09821	XENTR15162
OG0000116	ASTMX01410	XENTR12530
OG0000117	ASTMX00401	XENTR09867
OG0000119	ASTMX04143, ASTMX08665	XENTR05393
OG0000119	ASTMX05337	XENTR05242
OG0000119	ASTMX21636	XENTR06871
OG0000119	ASTMX16721	XENTR00115
OG0000119	ASTMX15474	XENTR07107
OG0000119	ASTMX01803	XENTR12433
OG0000119	ASTMX19905	XENTR15934, XENTR15933
OG0000119	ASTMX00656	XENTR01125
OG0000119	ASTMX18233	XENTR14071
OG0000120	ASTMX22567	XENTR17173
OG0000120	ASTMX04437	XENTR14772
OG0000120	ASTMX12007	XENTR05369
OG0000121	ASTMX16272, ASTMX04663	XENTR04902
OG0000121	ASTMX01517	XENTR18080
OG0000121	ASTMX13884, ASTMX13883, ASTMX13882, ASTMX20607	XENTR04864
OG0000122	ASTMX10444, ASTMX20272	XENTR06907
OG0000122	ASTMX16361, ASTMX12761, ASTMX10832	XENTR17281
OG0000122	ASTMX16780, ASTMX11273	XENTR14715
OG0000122	ASTMX17092	XENTR01730
OG0000122	ASTMX18973, ASTMX14675	XENTR03137
OG0000122	ASTMX09421	XENTR03802
OG0000123	ASTMX19107	XENTR09572
OG0000123	ASTMX20866	XENTR12457
OG0000123	ASTMX07971, ASTMX04078	XENTR17140
OG0000123	ASTMX09979, ASTMX12484	XENTR02182
OG0000123	ASTMX17040	XENTR06889
OG0000123	ASTMX19775, ASTMX04718	XENTR13577
OG0000123	ASTMX14814, ASTMX00304	XENTR10906
OG0000124	ASTMX01149	XENTR05926
OG0000124	ASTMX16401	XENTR10247
OG0000124	ASTMX07748	XENTR00962
OG0000124	ASTMX06441	XENTR09248
OG0000124	ASTMX10817	XENTR12958
OG0000124	ASTMX14412	XENTR01638
OG0000124	ASTMX15641	XENTR13084
OG0000124	ASTMX13821, ASTMX22615, ASTMX05824	XENTR11997
OG0000125	ASTMX16041	XENTR14097
OG0000125	ASTMX22883, ASTMX19680, ASTMX19461	XENTR01739
OG0000125	ASTMX10452, ASTMX15866	XENTR14091
OG0000125	ASTMX05329	XENTR08560
OG0000125	ASTMX19681	XENTR01738
OG0000125	ASTMX13832	XENTR14098
OG0000125	ASTMX00267	XENTR05425
OG0000125	ASTMX07265	XENTR08956
OG0000126	ASTMX18095	XENTR03459
OG0000126	ASTMX08006	XENTR13788
OG0000126	ASTMX06040	XENTR00416
OG0000126	ASTMX08784	XENTR02062
OG0000126	ASTMX11157	XENTR09023
OG0000126	ASTMX06187	XENTR14632
OG0000126	ASTMX17244	XENTR03466
OG0000126	ASTMX07769	XENTR05061
OG0000126	ASTMX02408	XENTR11942
OG0000126	ASTMX15338	XENTR13975
OG0000126	ASTMX09155, ASTMX05148	XENTR08532
OG0000127	ASTMX09798	XENTR02720
OG0000127	ASTMX08785	XENTR03441
OG0000127	ASTMX11156	XENTR09025
OG0000127	ASTMX08750	XENTR10923
OG0000127	ASTMX00541, ASTMX00032	XENTR12718
OG0000127	ASTMX11418, ASTMX00918, ASTMX13409, ASTMX07588, ASTMX13478	XENTR18212
OG0000127	ASTMX10799	XENTR03639
OG0000127	ASTMX06687	XENTR18292
OG0000127	ASTMX15259	XENTR04635, XENTR04636, XENTR18893
OG0000127	ASTMX14863	XENTR01486
OG0000127	ASTMX19609	XENTR04784
OG0000127	ASTMX20319, ASTMX20860	XENTR07585
OG0000128	ASTMX05854	XENTR08486, XENTR08487
OG0000128	ASTMX15563, ASTMX07961	XENTR04418
OG0000129	ASTMX02483, ASTMX17929	XENTR13439
OG0000129	ASTMX17925, ASTMX02484, ASTMX13044, ASTMX17866	XENTR09476
OG0000129	ASTMX17928, ASTMX17927	XENTR13435, XENTR13438, XENTR13437
OG0000129	ASTMX11589	XENTR00152
OG0000129	ASTMX08939, ASTMX16539	XENTR06673
OG0000129	ASTMX16528	XENTR11866, XENTR11868, XENTR11869
OG0000129	ASTMX06087, ASTMX09196	XENTR14278
OG0000129	ASTMX23025	XENTR11921, XENTR18992
OG0000129	ASTMX05614	XENTR15519
OG0000129	ASTMX21317	XENTR06232
OG0000130	ASTMX19336	XENTR04860
OG0000130	ASTMX11087	XENTR04495
OG0000130	ASTMX06877, ASTMX03834	XENTR07613
OG0000130	ASTMX07135	XENTR09287, XENTR09286
OG0000130	ASTMX08389, ASTMX02101	XENTR18945
OG0000130	ASTMX18603	XENTR09655
OG0000130	ASTMX21728, ASTMX10754, ASTMX19065, ASTMX02114	XENTR07979
OG0000130	ASTMX12106	XENTR07151
OG0000130	ASTMX15566, ASTMX07963	XENTR03234
OG0000130	ASTMX11451, ASTMX00189, ASTMX19291	XENTR02051
OG0000130	ASTMX03032	XENTR08843
OG0000130	ASTMX11078, ASTMX12125	XENTR10120
OG0000131	ASTMX16327	XENTR10944
OG0000131	ASTMX22582, ASTMX21690, ASTMX18297, ASTMX10440	XENTR15258, XENTR16765, XENTR18163, XENTR17692, XENTR17693, XENTR17694, XENTR15254
OG0000131	ASTMX08766	XENTR03272
OG0000132	ASTMX15628	XENTR17991, XENTR17911, XENTR17992, XENTR18068, XENTR18069, XENTR13502, XENTR19190, XENTR04255
OG0000132	ASTMX09702	XENTR04795
OG0000135	ASTMX03653, ASTMX03652	XENTR07014
OG0000136	ASTMX10131	XENTR15528
OG0000136	ASTMX06597	XENTR11845
OG0000137	ASTMX17487, ASTMX09719	XENTR10738
OG0000137	ASTMX10412	XENTR07993, XENTR07994
OG0000137	ASTMX04665	XENTR04900
OG0000137	ASTMX08942	XENTR11062
OG0000137	ASTMX01570, ASTMX22671	XENTR17418
OG0000137	ASTMX08181	XENTR10667
OG0000139	ASTMX09356	XENTR06324
OG0000140	ASTMX10669	XENTR17095
OG0000140	ASTMX02615	XENTR01606
OG0000140	ASTMX22218	XENTR07662
OG0000140	ASTMX02225	XENTR08332, XENTR14015, XENTR14016, XENTR07655
OG0000140	ASTMX01988	XENTR01360, XENTR07654
OG0000140	ASTMX02223	XENTR07659, XENTR16593, XENTR17086, XENTR14627, XENTR14631, XENTR14629, XENTR17001, XENTR18014, XENTR07667, XENTR14010, XENTR14008, XENTR07656
OG0000140	ASTMX02591	XENTR00385
OG0000140	ASTMX03606	XENTR18191
OG0000141	ASTMX11092	XENTR03452
OG0000141	ASTMX15968, ASTMX13678	XENTR09008
OG0000141	ASTMX12982	XENTR08297, XENTR02739
OG0000142	ASTMX02569	XENTR10224, XENTR10223
OG0000142	ASTMX02645	XENTR07681
OG0000142	ASTMX18481	XENTR15206
OG0000142	ASTMX09137	XENTR12932
OG0000142	ASTMX21325	XENTR16130
OG0000147	ASTMX21303, ASTMX20789	XENTR17574
OG0000147	ASTMX03135, ASTMX08761	XENTR03268
OG0000147	ASTMX04795	XENTR13018
OG0000147	ASTMX22882, ASTMX19061	XENTR12286
OG0000147	ASTMX01265, ASTMX04843	XENTR12287
OG0000147	ASTMX02385	XENTR01301
OG0000147	ASTMX18633	XENTR00602
OG0000147	ASTMX08515	XENTR15311
OG0000148	ASTMX04782, ASTMX22552, ASTMX21928	XENTR10464
OG0000148	ASTMX17018, ASTMX10784	XENTR17112
OG0000148	ASTMX03086, ASTMX00635	XENTR02369
OG0000148	ASTMX13486	XENTR07951
OG0000148	ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925	XENTR11222
OG0000148	ASTMX14926	XENTR06966
OG0000148	ASTMX13485	XENTR07952
OG0000148	ASTMX03088, ASTMX00634	XENTR02368
OG0000149	ASTMX05992, ASTMX18326	XENTR03422
OG0000149	ASTMX03364	XENTR03423
OG0000149	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899	XENTR01442
OG0000149	ASTMX10915	XENTR00579
OG0000149	ASTMX19335	XENTR04855
OG0000151	ASTMX15314	XENTR06165
OG0000151	ASTMX19154, ASTMX20904	XENTR12078
OG0000151	ASTMX08723, ASTMX20739, ASTMX18063	XENTR11745
OG0000151	ASTMX22005	XENTR14804
OG0000151	ASTMX16447, ASTMX16036	XENTR06918
OG0000151	ASTMX08859	XENTR07090
OG0000151	ASTMX05398, ASTMX21907	XENTR00143, XENTR00142
OG0000151	ASTMX21939, ASTMX10392, ASTMX08593, ASTMX17567	XENTR06824
OG0000151	ASTMX14340, ASTMX15073	XENTR18335
OG0000153	ASTMX05657	XENTR04393
OG0000153	ASTMX15860	XENTR14583, XENTR14584
OG0000153	ASTMX01844	XENTR14230
OG0000154	ASTMX08823	XENTR12586
OG0000155	ASTMX08087, ASTMX14831, ASTMX13520	XENTR03823
OG0000155	ASTMX13583	XENTR18176
OG0000155	ASTMX04195	XENTR05745
OG0000157	ASTMX15736	XENTR09579
OG0000157	ASTMX02435, ASTMX11937	XENTR08086
OG0000157	ASTMX12482	XENTR09581, XENTR09580
OG0000157	ASTMX02436	XENTR05876
OG0000157	ASTMX15837, ASTMX21399	XENTR02559
OG0000157	ASTMX15330	XENTR00873
OG0000157	ASTMX08384	XENTR07056, XENTR07057
OG0000157	ASTMX17465	XENTR02846
OG0000157	ASTMX21400	XENTR02558
OG0000158	ASTMX02401, ASTMX13165	XENTR11952
OG0000158	ASTMX11566, ASTMX06538	XENTR09918
OG0000158	ASTMX11564	XENTR04676
OG0000158	ASTMX11565	XENTR04675
OG0000158	ASTMX06542, ASTMX02399	XENTR11953
OG0000158	ASTMX06540	XENTR17680
OG0000158	ASTMX15812, ASTMX02400, ASTMX22944	XENTR15601
OG0000158	ASTMX06689	XENTR17930
OG0000158	ASTMX10940	XENTR04115
OG0000158	ASTMX15263, ASTMX11735	XENTR04631
OG0000158	ASTMX12179	XENTR14207, XENTR14206, XENTR14205
OG0000159	ASTMX12753	XENTR09320, XENTR09321
OG0000159	ASTMX03645, ASTMX21390	XENTR09386
OG0000159	ASTMX06913, ASTMX03301	XENTR07751
OG0000160	ASTMX15798	XENTR02472
OG0000160	ASTMX09985, ASTMX05059	XENTR00861
OG0000160	ASTMX09986, ASTMX05060	XENTR00862
OG0000162	ASTMX11059, ASTMX09399	XENTR03804
OG0000162	ASTMX11944, ASTMX16754	XENTR01873
OG0000162	ASTMX21340, ASTMX04491	XENTR02753
OG0000163	ASTMX10516, ASTMX20542	XENTR03897
OG0000163	ASTMX20448, ASTMX17429	XENTR06574
OG0000163	ASTMX22159	XENTR17419
OG0000163	ASTMX20447, ASTMX17430	XENTR06573
OG0000163	ASTMX19882, ASTMX01414	XENTR03895
OG0000163	ASTMX01467	XENTR10844
OG0000163	ASTMX20434	XENTR07114
OG0000163	ASTMX01900, ASTMX20308	XENTR03341
OG0000164	ASTMX14344, ASTMX03421	XENTR17370
OG0000164	ASTMX09012	XENTR03117
OG0000164	ASTMX09848, ASTMX19193	XENTR11443
OG0000164	ASTMX08617	XENTR03405
OG0000164	ASTMX02898	XENTR11930
OG0000165	ASTMX11488, ASTMX04091	XENTR13043
OG0000165	ASTMX11803, ASTMX15906	XENTR16873, XENTR11658
OG0000165	ASTMX01165	XENTR00720
OG0000165	ASTMX01103	XENTR14265
OG0000165	ASTMX06958	XENTR04329
OG0000165	ASTMX01736	XENTR18883
OG0000165	ASTMX21744	XENTR08529
OG0000165	ASTMX19262	XENTR02768
OG0000165	ASTMX02865	XENTR13290, XENTR13289
OG0000165	ASTMX12138	XENTR02058
OG0000165	ASTMX08781	XENTR02059
OG0000165	ASTMX06983, ASTMX14824	XENTR19075
OG0000165	ASTMX21351, ASTMX04334	XENTR04395
OG0000165	ASTMX09529	XENTR09345
OG0000166	ASTMX17222	XENTR14691
OG0000166	ASTMX15335, ASTMX15334	XENTR00874, XENTR00875
OG0000166	ASTMX17064	XENTR00043
OG0000166	ASTMX12331	XENTR01855
OG0000167	ASTMX06436	XENTR16865
OG0000167	ASTMX06435, ASTMX01762	XENTR16863
OG0000167	ASTMX06698	XENTR18214
OG0000167	ASTMX15256, ASTMX16065	XENTR04642, XENTR04643
OG0000167	ASTMX10803	XENTR03633
OG0000167	ASTMX11328	XENTR12761
OG0000167	ASTMX15230, ASTMX12913	XENTR09151
OG0000167	ASTMX04282	XENTR05471
OG0000167	ASTMX11778, ASTMX05313	XENTR02446
OG0000167	ASTMX17463	XENTR12175
OG0000167	ASTMX20835, ASTMX12921	XENTR11177
OG0000168	ASTMX00397	XENTR09871
OG0000168	ASTMX02932	XENTR11542
OG0000168	ASTMX22163	XENTR17377
OG0000168	ASTMX15962, ASTMX06474	XENTR00071
OG0000168	ASTMX02912, ASTMX16677	XENTR05864
OG0000168	ASTMX20444	XENTR04725
OG0000168	ASTMX05829	XENTR00625
OG0000168	ASTMX20795	XENTR02065
OG0000169	ASTMX02738	XENTR07575
OG0000171	ASTMX13384	XENTR10513
OG0000171	ASTMX18495	XENTR07909
OG0000171	ASTMX13035, ASTMX04406	XENTR12901
OG0000171	ASTMX02030	XENTR11514
OG0000171	ASTMX01513	XENTR09537
OG0000171	ASTMX18079, ASTMX09651	XENTR13400, XENTR13399
OG0000172	ASTMX00454	XENTR05272
OG0000172	ASTMX05345	XENTR03780
OG0000172	ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722	XENTR04175, XENTR04174, XENTR04177
OG0000172	ASTMX05451	XENTR16551
OG0000172	ASTMX07460	XENTR06583
OG0000173	ASTMX16292, ASTMX05262	XENTR18567, XENTR18568
OG0000173	ASTMX06798	XENTR18313
OG0000173	ASTMX16925, ASTMX20806	XENTR17877
OG0000173	ASTMX11171, ASTMX06509	XENTR06255
OG0000173	ASTMX18128	XENTR06090
OG0000173	ASTMX12773	XENTR08570
OG0000173	ASTMX16788, ASTMX16293	XENTR13645
OG0000173	ASTMX07537	XENTR00648
OG0000173	ASTMX04181	XENTR00654
OG0000173	ASTMX05259	XENTR08279
OG0000173	ASTMX01037, ASTMX05223	XENTR17945
OG0000173	ASTMX03643	XENTR13599
OG0000173	ASTMX09920	XENTR05902
OG0000174	ASTMX14035	XENTR18562, XENTR12376
OG0000174	ASTMX16326	XENTR02208
OG0000174	ASTMX03672, ASTMX18111	XENTR05576
OG0000174	ASTMX18749	XENTR06550
OG0000174	ASTMX17715	XENTR10386
OG0000175	ASTMX12743, ASTMX08029	XENTR09335
OG0000175	ASTMX21016, ASTMX15252	XENTR04649
OG0000175	ASTMX05265, ASTMX22048	XENTR10033
OG0000176	ASTMX22956, ASTMX19639, ASTMX19638, ASTMX22378, ASTMX21429, ASTMX22656, ASTMX13751, ASTMX09377, ASTMX00301, ASTMX21766, ASTMX15539, ASTMX22036, ASTMX22112, ASTMX21924, ASTMX20858, ASTMX19779, ASTMX13749, ASTMX22612, ASTMX21428, ASTMX21837, ASTMX04502, ASTMX19631, ASTMX20237, ASTMX17906, ASTMX21374, ASTMX09896, ASTMX14991, ASTMX21185, ASTMX19062, ASTMX22288, ASTMX21946, ASTMX19778, ASTMX21828, ASTMX21878, ASTMX04076, ASTMX10393, ASTMX19780, ASTMX19777, ASTMX21074, ASTMX22187, ASTMX13753, ASTMX15951, ASTMX10146, ASTMX17674, ASTMX16288, ASTMX18827, ASTMX20863, ASTMX04068, ASTMX04067, ASTMX04069, ASTMX20914, ASTMX18375, ASTMX16937, ASTMX13750, ASTMX13752, ASTMX22231, ASTMX16929, ASTMX16930, ASTMX20786, ASTMX20787, ASTMX16920, ASTMX16645, ASTMX03601, ASTMX01940, ASTMX19142, ASTMX19148, ASTMX23038, ASTMX03202, ASTMX03200, ASTMX20714, ASTMX17724, ASTMX21764, ASTMX21507, ASTMX19881, ASTMX20119, ASTMX01849, ASTMX22058, ASTMX16426	XENTR05889, XENTR11057, XENTR18962, XENTR09701
OG0000179	ASTMX14451	XENTR01942
OG0000179	ASTMX13630	XENTR00560
OG0000179	ASTMX02170	XENTR12119
OG0000179	ASTMX14866	XENTR05649
OG0000179	ASTMX00492	XENTR05414
OG0000179	ASTMX06209	XENTR12627
OG0000180	ASTMX05023	XENTR01179
OG0000180	ASTMX03181	XENTR00269
OG0000180	ASTMX11798	XENTR14458
OG0000180	ASTMX10163, ASTMX17205	XENTR09734
OG0000180	ASTMX17206	XENTR04382
OG0000180	ASTMX11819, ASTMX09327	XENTR05909
OG0000181	ASTMX04758	XENTR06217
OG0000181	ASTMX17806	XENTR02755
OG0000181	ASTMX02628, ASTMX03065	XENTR06005
OG0000181	ASTMX07281	XENTR07239
OG0000181	ASTMX11712, ASTMX06485	XENTR03077
OG0000181	ASTMX09488	XENTR09033, XENTR12669
OG0000183	ASTMX04432, ASTMX12508	XENTR02086
OG0000183	ASTMX19843	XENTR13524
OG0000183	ASTMX03936, ASTMX05623	XENTR16217
OG0000183	ASTMX12358, ASTMX03484	XENTR02643
OG0000183	ASTMX13317, ASTMX07857	XENTR17355
OG0000183	ASTMX16504	XENTR02630
OG0000184	ASTMX12437, ASTMX12438	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929
OG0000185	ASTMX11051, ASTMX13737	XENTR06208
OG0000185	ASTMX00167	XENTR17890
OG0000185	ASTMX03777, ASTMX11765	XENTR03388
OG0000185	ASTMX03539	XENTR09757
OG0000185	ASTMX09726, ASTMX15810	XENTR04609
OG0000185	ASTMX12894, ASTMX07504	XENTR12734
OG0000188	ASTMX16874	XENTR00085
OG0000188	ASTMX08644	XENTR08613
OG0000188	ASTMX17563, ASTMX09974	XENTR02204
OG0000188	ASTMX22080	XENTR07576, XENTR05663
