Orthogroup	ASTMX	MOUSE
OG0000048	ASTMX00590	MOUSE49641, MOUSE49640, MOUSE49639
OG0000049	ASTMX10248, ASTMX08138	MOUSE00124, MOUSE00123
OG0000049	ASTMX03713, ASTMX05857	MOUSE44987, MOUSE44986
OG0000049	ASTMX00928, ASTMX08370	MOUSE52606, MOUSE52607, MOUSE52608
OG0000049	ASTMX07196	MOUSE35311
OG0000049	ASTMX04011, ASTMX18609	MOUSE03391
OG0000049	ASTMX01014, ASTMX00951	MOUSE17233, MOUSE17232
OG0000049	ASTMX05170	MOUSE39154, MOUSE39153
OG0000049	ASTMX00786	MOUSE40910, MOUSE40909
OG0000051	ASTMX02511	MOUSE52051, MOUSE52052, MOUSE21678, MOUSE21679, MOUSE52055, MOUSE52053, MOUSE52054, MOUSE52063, MOUSE52065, MOUSE52064
OG0000053	ASTMX12784	MOUSE33288
OG0000054	ASTMX04679	MOUSE48109
OG0000054	ASTMX05759	MOUSE33537, MOUSE33539, MOUSE33538, MOUSE33523, MOUSE33524, MOUSE33525, MOUSE33528, MOUSE33529, MOUSE33527, MOUSE33526, MOUSE33530, MOUSE33531, MOUSE33536, MOUSE33533, MOUSE33535, MOUSE33532, MOUSE33534
OG0000054	ASTMX21204	MOUSE48639
OG0000055	ASTMX22616	MOUSE08913, MOUSE08852, MOUSE08839, MOUSE08834, MOUSE08820, MOUSE08827, MOUSE08840, MOUSE03681, MOUSE08929, MOUSE08849, MOUSE30823, MOUSE08833, MOUSE08832, MOUSE08831, MOUSE08906, MOUSE08823, MOUSE08917, MOUSE08912, MOUSE08920, MOUSE30831
OG0000056	ASTMX17742	MOUSE52879
OG0000056	ASTMX01590	MOUSE36572, MOUSE36574, MOUSE36579, MOUSE36583, MOUSE36576, MOUSE36586, MOUSE36571, MOUSE36575, MOUSE36582, MOUSE36587, MOUSE36573, MOUSE36590, MOUSE36585, MOUSE36584, MOUSE36589, MOUSE36588, MOUSE36577, MOUSE36580, MOUSE36578, MOUSE36581
OG0000056	ASTMX02364	MOUSE31837, MOUSE31834, MOUSE31833, MOUSE31831, MOUSE31832, MOUSE31836, MOUSE31835, MOUSE31827, MOUSE31830, MOUSE31838
OG0000056	ASTMX08903	MOUSE31839, MOUSE31840
OG0000056	ASTMX17902	MOUSE48807, MOUSE48808, MOUSE48805, MOUSE48806, MOUSE48802, MOUSE48804
OG0000056	ASTMX02363	MOUSE31842
OG0000056	ASTMX18310	MOUSE37995, MOUSE37994
OG0000057	ASTMX16761	MOUSE10186, MOUSE10187, MOUSE10188
OG0000057	ASTMX17228, ASTMX14491	MOUSE44717, MOUSE44718
OG0000057	ASTMX18685, ASTMX11838	MOUSE55281, MOUSE55280
OG0000058	ASTMX10002	MOUSE21857, MOUSE21254
OG0000058	ASTMX01061	MOUSE10546
OG0000058	ASTMX07660	MOUSE40446, MOUSE40445
OG0000058	ASTMX17542, ASTMX11001, ASTMX18630	MOUSE49898
OG0000058	ASTMX08080	MOUSE27373
OG0000058	ASTMX12315	MOUSE06401
OG0000059	ASTMX11234	MOUSE29771, MOUSE29770, MOUSE29769
OG0000059	ASTMX20918	MOUSE52262, MOUSE52259, MOUSE52258
OG0000059	ASTMX21875	MOUSE50100, MOUSE09595, MOUSE09590, MOUSE09592
OG0000059	ASTMX08000	MOUSE29617
OG0000059	ASTMX00300, ASTMX18960	MOUSE09593, MOUSE09594, MOUSE09591, MOUSE09588, MOUSE09589
OG0000059	ASTMX09334, ASTMX11300	MOUSE45371, MOUSE45374
OG0000060	ASTMX04292, ASTMX07603	MOUSE52080, MOUSE52079
OG0000060	ASTMX21094, ASTMX10197	MOUSE44147, MOUSE44148
OG0000060	ASTMX00445	MOUSE44454, MOUSE44455
OG0000060	ASTMX07264	MOUSE01901, MOUSE01902
OG0000061	ASTMX00680, ASTMX05396	MOUSE26618
OG0000061	ASTMX12006	MOUSE38907, MOUSE38906
OG0000061	ASTMX10422, ASTMX12960	MOUSE22377, MOUSE22378
OG0000061	ASTMX20513, ASTMX13746	MOUSE53042
OG0000061	ASTMX21095, ASTMX14165	MOUSE06425
OG0000061	ASTMX02316	MOUSE42762
OG0000061	ASTMX11665	MOUSE03955, MOUSE03956
OG0000061	ASTMX06207, ASTMX18339	MOUSE53307
OG0000061	ASTMX05474, ASTMX04490, ASTMX01934	MOUSE39884, MOUSE39883
OG0000061	ASTMX05473	MOUSE39889, MOUSE39886, MOUSE39890, MOUSE39885, MOUSE39887, MOUSE39892, MOUSE39891
OG0000061	ASTMX15449	MOUSE08505
OG0000061	ASTMX18729	MOUSE39874, MOUSE39873, MOUSE39878, MOUSE39876, MOUSE39877
OG0000061	ASTMX15987	MOUSE05785
OG0000062	ASTMX22952	MOUSE41293
OG0000062	ASTMX03300	MOUSE25941
OG0000062	ASTMX18476	MOUSE25942
OG0000062	ASTMX18474, ASTMX18479	MOUSE18495
OG0000062	ASTMX11236, ASTMX20466	MOUSE17649
OG0000062	ASTMX05024, ASTMX02340, ASTMX02341, ASTMX02343, ASTMX02342	MOUSE41585, MOUSE41584, MOUSE41295, MOUSE41296, MOUSE41297, MOUSE41294, MOUSE41586
OG0000062	ASTMX01260	MOUSE52081
OG0000063	ASTMX13776, ASTMX04927	MOUSE18432, MOUSE18433, MOUSE18434
OG0000063	ASTMX01608, ASTMX01645	MOUSE32920, MOUSE32923, MOUSE32924, MOUSE32922, MOUSE32921, MOUSE32925, MOUSE32927, MOUSE32926, MOUSE32919
OG0000063	ASTMX00504	MOUSE18436, MOUSE18437
OG0000063	ASTMX11259, ASTMX01032	MOUSE10885, MOUSE10881
OG0000063	ASTMX13777	MOUSE33697
OG0000063	ASTMX10350	MOUSE27866, MOUSE27867
OG0000063	ASTMX13375, ASTMX12584	MOUSE46812, MOUSE46810, MOUSE46811, MOUSE46809
OG0000065	ASTMX13708, ASTMX15083	MOUSE25323, MOUSE25321, MOUSE25322
OG0000065	ASTMX08041	MOUSE50148
OG0000065	ASTMX15226	MOUSE32171
OG0000066	ASTMX01776	MOUSE53763
OG0000067	ASTMX19815	MOUSE10267
OG0000067	ASTMX00316, ASTMX18001	MOUSE19580
OG0000067	ASTMX19454	MOUSE31455
OG0000068	ASTMX10880	MOUSE39314
OG0000068	ASTMX04048	MOUSE54372
OG0000068	ASTMX00964, ASTMX17789	MOUSE40674
OG0000068	ASTMX09217, ASTMX10879	MOUSE24850
OG0000068	ASTMX04017	MOUSE54270
OG0000068	ASTMX02175, ASTMX13274	MOUSE14430
OG0000068	ASTMX19064	MOUSE41087, MOUSE41088
OG0000068	ASTMX03044	MOUSE02009
OG0000068	ASTMX22587	MOUSE02010
OG0000069	ASTMX20491	MOUSE24595, MOUSE06171
OG0000070	ASTMX03868	MOUSE00175, MOUSE00176, MOUSE00177, MOUSE00178
OG0000070	ASTMX11850	MOUSE55320
OG0000070	ASTMX17327	MOUSE14076, MOUSE06197
OG0000070	ASTMX15136, ASTMX13592	MOUSE19892
OG0000070	ASTMX02948	MOUSE01400, MOUSE01399
OG0000071	ASTMX03580, ASTMX03579, ASTMX03578, ASTMX03576, ASTMX03577, ASTMX01732, ASTMX18909, ASTMX18910, ASTMX10408	MOUSE27775, MOUSE27776, MOUSE27777
OG0000072	ASTMX04733	MOUSE03587
OG0000072	ASTMX14003	MOUSE48101, MOUSE48102, MOUSE48100
OG0000072	ASTMX14353	MOUSE50200, MOUSE50201
OG0000072	ASTMX19895	MOUSE30088
OG0000072	ASTMX03692, ASTMX11241	MOUSE45691
OG0000072	ASTMX11250, ASTMX11618	MOUSE29660
OG0000072	ASTMX02462	MOUSE00771, MOUSE00773, MOUSE00770, MOUSE00774, MOUSE00772
OG0000073	ASTMX22931	MOUSE18062
OG0000073	ASTMX01961	MOUSE17327, MOUSE17328, MOUSE17326
OG0000073	ASTMX12734, ASTMX08034	MOUSE21657, MOUSE21656
OG0000073	ASTMX18790	MOUSE49709, MOUSE49708
OG0000073	ASTMX12735	MOUSE21655
OG0000073	ASTMX19270, ASTMX02619	MOUSE02165, MOUSE02168, MOUSE02164, MOUSE02163
OG0000074	ASTMX16165	MOUSE01754
OG0000074	ASTMX12476	MOUSE27442, MOUSE27441
OG0000074	ASTMX07079, ASTMX08304	MOUSE43699
OG0000075	ASTMX13833	MOUSE05779
OG0000075	ASTMX15058	MOUSE03707
OG0000075	ASTMX17154	MOUSE22546
OG0000075	ASTMX04760	MOUSE14633
OG0000075	ASTMX10641, ASTMX00718	MOUSE34423
OG0000075	ASTMX12169	MOUSE45151
OG0000075	ASTMX16716	MOUSE22547
OG0000075	ASTMX04759	MOUSE14629, MOUSE14632, MOUSE14631, MOUSE14630
OG0000075	ASTMX01001, ASTMX08839	MOUSE31075
OG0000075	ASTMX10263	MOUSE39073
OG0000075	ASTMX12953	MOUSE41200, MOUSE41199, MOUSE41201
OG0000075	ASTMX02098	MOUSE11240, MOUSE11239
OG0000075	ASTMX15785, ASTMX16080	MOUSE14370, MOUSE14371, MOUSE14372
OG0000075	ASTMX07134	MOUSE39111, MOUSE39110, MOUSE39108, MOUSE39109
OG0000077	ASTMX17041	MOUSE27949
OG0000077	ASTMX09313	MOUSE03243, MOUSE03242
OG0000077	ASTMX18035, ASTMX05112	MOUSE12725, MOUSE12726, MOUSE12727
OG0000077	ASTMX06199	MOUSE15867
OG0000077	ASTMX03488, ASTMX12363	MOUSE51200
OG0000077	ASTMX15936	MOUSE27778, MOUSE27779
OG0000077	ASTMX10508	MOUSE21334
OG0000077	ASTMX18081, ASTMX01594	MOUSE35957
OG0000077	ASTMX07586, ASTMX09935	MOUSE52108
OG0000077	ASTMX03249	MOUSE34401
OG0000077	ASTMX04186, ASTMX07562	MOUSE16118
OG0000077	ASTMX09286	MOUSE10502
OG0000077	ASTMX16324, ASTMX07654, ASTMX03210	MOUSE20922, MOUSE20923, MOUSE20925, MOUSE20926, MOUSE20924
OG0000078	ASTMX08154, ASTMX03860	MOUSE35673, MOUSE35672
OG0000078	ASTMX02053	MOUSE48544
OG0000078	ASTMX00440	MOUSE27283, MOUSE27282
OG0000078	ASTMX00992, ASTMX08539	MOUSE01884
OG0000079	ASTMX12040	MOUSE14895, MOUSE14896, MOUSE10310, MOUSE49621, MOUSE16489, MOUSE26500, MOUSE26499, MOUSE26501
OG0000079	ASTMX21792, ASTMX05319	MOUSE39785, MOUSE39788, MOUSE39787, MOUSE39786
OG0000079	ASTMX17878, ASTMX04709	MOUSE09603
OG0000079	ASTMX21145	MOUSE36920, MOUSE36921, MOUSE36917, MOUSE36919, MOUSE36918, MOUSE36916, MOUSE36922
OG0000079	ASTMX21146	MOUSE36928, MOUSE36927
OG0000079	ASTMX03966, ASTMX14883	MOUSE03421, MOUSE03420, MOUSE03419
OG0000079	ASTMX02337, ASTMX02996	MOUSE05040
OG0000079	ASTMX05046	MOUSE37480, MOUSE37479
OG0000079	ASTMX02943	MOUSE01454, MOUSE01456, MOUSE01455
OG0000081	ASTMX02774	MOUSE21429, MOUSE21428, MOUSE21430
OG0000081	ASTMX05086	MOUSE19801
OG0000081	ASTMX02861, ASTMX19704	MOUSE48363
OG0000081	ASTMX14294	MOUSE51878, MOUSE51877
OG0000081	ASTMX06157, ASTMX15416	MOUSE15491, MOUSE15490
OG0000081	ASTMX09818	MOUSE15827
OG0000082	ASTMX06917	MOUSE25920
OG0000082	ASTMX17888	MOUSE19184
OG0000082	ASTMX15920	MOUSE17697, MOUSE17696, MOUSE17699
OG0000082	ASTMX10849, ASTMX11876	MOUSE50877, MOUSE50878
OG0000083	ASTMX03686, ASTMX11244	MOUSE38865, MOUSE38864, MOUSE38866
OG0000083	ASTMX14864	MOUSE30042
OG0000084	ASTMX18467, ASTMX12487, ASTMX09980	MOUSE21451
OG0000084	ASTMX22125, ASTMX15418	MOUSE30075, MOUSE30074
OG0000084	ASTMX08038	MOUSE54561, MOUSE54560, MOUSE50161, MOUSE50162
OG0000084	ASTMX17409, ASTMX15441, ASTMX19583	MOUSE31596
OG0000084	ASTMX06002	MOUSE40356
OG0000084	ASTMX20667	MOUSE00836
OG0000085	ASTMX20784	MOUSE53183, MOUSE53182, MOUSE53184
OG0000085	ASTMX14674	MOUSE26268, MOUSE26267
OG0000085	ASTMX03461, ASTMX09889	MOUSE04941
OG0000085	ASTMX09760	MOUSE37558, MOUSE37557
OG0000085	ASTMX22578	MOUSE46323, MOUSE46324
OG0000085	ASTMX19538	MOUSE50493, MOUSE50494, MOUSE50492
OG0000085	ASTMX01137	MOUSE54746, MOUSE54748, MOUSE54747
OG0000085	ASTMX09823	MOUSE30928
OG0000085	ASTMX11049	MOUSE52166
OG0000085	ASTMX21189	MOUSE15351
OG0000085	ASTMX20129	MOUSE19993
OG0000085	ASTMX09759	MOUSE37560
OG0000085	ASTMX09890	MOUSE04944, MOUSE04943
OG0000085	ASTMX08704, ASTMX02521	MOUSE16592, MOUSE16590
OG0000085	ASTMX05460	MOUSE24109, MOUSE24108
OG0000087	ASTMX06968	MOUSE04044, MOUSE04045
OG0000087	ASTMX17718, ASTMX17717	MOUSE22119, MOUSE22054, MOUSE22052
OG0000087	ASTMX06381	MOUSE11213
OG0000087	ASTMX19474	MOUSE46080, MOUSE46081
OG0000087	ASTMX17716	MOUSE46082
OG0000088	ASTMX06621, ASTMX21370	MOUSE00763, MOUSE00764
OG0000088	ASTMX21470, ASTMX22555	MOUSE27097
OG0000088	ASTMX06506, ASTMX20919	MOUSE52249
OG0000088	ASTMX06028	MOUSE53735
OG0000088	ASTMX21971	MOUSE49610
OG0000089	ASTMX10521	MOUSE16032
OG0000089	ASTMX07948	MOUSE55269, MOUSE55270, MOUSE55265, MOUSE55267, MOUSE55266, MOUSE55268, MOUSE55272
OG0000089	ASTMX03871	MOUSE00168, MOUSE00169
OG0000090	ASTMX15822, ASTMX13800, ASTMX19765	MOUSE17971, MOUSE17970, MOUSE17967
OG0000090	ASTMX12258	MOUSE32571
OG0000090	ASTMX10648	MOUSE32572
OG0000091	ASTMX03395	MOUSE19668, MOUSE19669
OG0000093	ASTMX01191	MOUSE16619
OG0000093	ASTMX07190, ASTMX03079	MOUSE35368, MOUSE35369
OG0000093	ASTMX18769	MOUSE52764, MOUSE52765
OG0000094	ASTMX09275, ASTMX08870	MOUSE23651, MOUSE23649, MOUSE23648, MOUSE23650
OG0000094	ASTMX14395	MOUSE41184, MOUSE41176, MOUSE41185, MOUSE41182, MOUSE41183, MOUSE41181, MOUSE41180, MOUSE41175, MOUSE41178, MOUSE41172, MOUSE41173, MOUSE41174, MOUSE41170, MOUSE41171, MOUSE41187, MOUSE41186, MOUSE41188, MOUSE41189, MOUSE41169, MOUSE41179, MOUSE41177
OG0000094	ASTMX02106, ASTMX08390	MOUSE11260, MOUSE11259, MOUSE11263, MOUSE11258, MOUSE11262
OG0000094	ASTMX03425	MOUSE53507, MOUSE53505, MOUSE11261
OG0000094	ASTMX01747	MOUSE53506, MOUSE53508
OG0000094	ASTMX08391	MOUSE53509, MOUSE53510
OG0000094	ASTMX08913, ASTMX02078	MOUSE23861, MOUSE23862, MOUSE23863
OG0000094	ASTMX14341, ASTMX03427	MOUSE25211, MOUSE25208, MOUSE25207, MOUSE25206, MOUSE25210
OG0000094	ASTMX19974, ASTMX14525	MOUSE48851, MOUSE48849, MOUSE48850
OG0000095	ASTMX01092	MOUSE39287, MOUSE39286
OG0000095	ASTMX16621, ASTMX16620, ASTMX16622, ASTMX16619	MOUSE39288, MOUSE39290, MOUSE39289, MOUSE39291
OG0000095	ASTMX08683	MOUSE21580
OG0000095	ASTMX04161	MOUSE12896
OG0000095	ASTMX08415	MOUSE29409, MOUSE29410
OG0000096	ASTMX11824	MOUSE54033
OG0000096	ASTMX12057	MOUSE13094
OG0000096	ASTMX18217	MOUSE29900
OG0000096	ASTMX13693	MOUSE31085, MOUSE31087
OG0000096	ASTMX16093	MOUSE02247
OG0000096	ASTMX08845	MOUSE31088
OG0000096	ASTMX15892	MOUSE35516
OG0000096	ASTMX09859	MOUSE19103, MOUSE30286, MOUSE30282
OG0000096	ASTMX00377	MOUSE41983
OG0000096	ASTMX13339	MOUSE30995, MOUSE30992
OG0000096	ASTMX00337	MOUSE47007
OG0000096	ASTMX00376	MOUSE41985
OG0000096	ASTMX22998	MOUSE30994, MOUSE47010
OG0000096	ASTMX19590	MOUSE45925
OG0000096	ASTMX07352	MOUSE44088
OG0000096	ASTMX10423	MOUSE52337
OG0000096	ASTMX12959	MOUSE52338
OG0000097	ASTMX17212, ASTMX17215, ASTMX17211	MOUSE31754, MOUSE31753, MOUSE31748, MOUSE31746, MOUSE31745, MOUSE31749, MOUSE31752, MOUSE31750, MOUSE31751
OG0000098	ASTMX07347, ASTMX04481	MOUSE44178, MOUSE44180
OG0000098	ASTMX14487	MOUSE47248, MOUSE47247
OG0000098	ASTMX18980	MOUSE20701
OG0000098	ASTMX20779, ASTMX21996	MOUSE27744, MOUSE27743
OG0000098	ASTMX05127, ASTMX21313	MOUSE44546, MOUSE44536, MOUSE44538, MOUSE44535, MOUSE44533
OG0000098	ASTMX18164	MOUSE20728, MOUSE20727, MOUSE20726, MOUSE20725
OG0000099	ASTMX03763	MOUSE30052, MOUSE30050, MOUSE30051
OG0000099	ASTMX18144, ASTMX01173	MOUSE53947, MOUSE53948, MOUSE53946
OG0000099	ASTMX06084, ASTMX05845	MOUSE50039, MOUSE50041, MOUSE50040
OG0000099	ASTMX03961, ASTMX16578	MOUSE03601, MOUSE03600, MOUSE03599
OG0000099	ASTMX08745, ASTMX06768	MOUSE43058
OG0000099	ASTMX09878	MOUSE50899
OG0000099	ASTMX08746	MOUSE00625
OG0000099	ASTMX19321, ASTMX05749	MOUSE00626, MOUSE00624, MOUSE00623
OG0000099	ASTMX05771	MOUSE33922
OG0000099	ASTMX19085, ASTMX03707	MOUSE16210, MOUSE16209, MOUSE16208, MOUSE16204, MOUSE16205, MOUSE16206, MOUSE16207
OG0000101	ASTMX00206	MOUSE49370
OG0000101	ASTMX00424	MOUSE49670
OG0000101	ASTMX14248	MOUSE02574, MOUSE02575, MOUSE02573, MOUSE02572
OG0000101	ASTMX12706, ASTMX02894	MOUSE02456, MOUSE02446, MOUSE02447, MOUSE02449, MOUSE02452, MOUSE02454, MOUSE02453, MOUSE02455, MOUSE02457
OG0000102	ASTMX10991	MOUSE08156, MOUSE08155
OG0000102	ASTMX16111	MOUSE24799, MOUSE24798
OG0000102	ASTMX13696, ASTMX09775	MOUSE25337, MOUSE25336
OG0000102	ASTMX13346	MOUSE25939
OG0000103	ASTMX21446, ASTMX16835, ASTMX09444, ASTMX11660	MOUSE03951
OG0000103	ASTMX22226, ASTMX10672, ASTMX15124	MOUSE12336, MOUSE12340
OG0000103	ASTMX06401	MOUSE15975, MOUSE28384
OG0000103	ASTMX11394	MOUSE03980, MOUSE03977, MOUSE03979
OG0000103	ASTMX17816, ASTMX11412	MOUSE15157
OG0000103	ASTMX14316	MOUSE14014
OG0000104	ASTMX07046	MOUSE50573
OG0000104	ASTMX03729	MOUSE16444, MOUSE16442, MOUSE16443, MOUSE16439, MOUSE16441, MOUSE16438, MOUSE16437, MOUSE16440, MOUSE16436
OG0000104	ASTMX16255	MOUSE06976, MOUSE06975, MOUSE06978, MOUSE06980, MOUSE06979, MOUSE06981, MOUSE06983, MOUSE06982
OG0000104	ASTMX08642	MOUSE15501
OG0000104	ASTMX01448	MOUSE05643, MOUSE05641, MOUSE05642
OG0000104	ASTMX03728	MOUSE16445, MOUSE16446
OG0000104	ASTMX07045	MOUSE50574, MOUSE50575, MOUSE50576
OG0000104	ASTMX00149	MOUSE16174
OG0000104	ASTMX00709	MOUSE23464, MOUSE23465, MOUSE23463
OG0000104	ASTMX16073	MOUSE01968, MOUSE01967
OG0000104	ASTMX16718	MOUSE22551, MOUSE22550
OG0000106	ASTMX14703	MOUSE49277, MOUSE49278
OG0000106	ASTMX18591	MOUSE55330
OG0000106	ASTMX08015	MOUSE29357
OG0000106	ASTMX03154	MOUSE32021
OG0000106	ASTMX09347, ASTMX05865, ASTMX09621, ASTMX04479	MOUSE04920, MOUSE04918
OG0000106	ASTMX00462	MOUSE51789, MOUSE51787, MOUSE51788
OG0000107	ASTMX08032	MOUSE08903
OG0000107	ASTMX19414	MOUSE08825, MOUSE30829, MOUSE08916, MOUSE08908, MOUSE08850, MOUSE08824, MOUSE08922
OG0000108	ASTMX06170	MOUSE12588
OG0000108	ASTMX09882	MOUSE50934, MOUSE50931, MOUSE50935, MOUSE50932
OG0000108	ASTMX15990	MOUSE05737
OG0000108	ASTMX22414, ASTMX14128	MOUSE25036
OG0000108	ASTMX04779	MOUSE14651
OG0000108	ASTMX13605	MOUSE23310
OG0000110	ASTMX08227, ASTMX03691	MOUSE38813
OG0000110	ASTMX16247	MOUSE04691
OG0000110	ASTMX08508	MOUSE04692, MOUSE38814
OG0000111	ASTMX13149	MOUSE17075
OG0000111	ASTMX20227, ASTMX15405	MOUSE14044
OG0000111	ASTMX16130, ASTMX21238	MOUSE06017, MOUSE06016
OG0000111	ASTMX08100	MOUSE07126
OG0000111	ASTMX17987	MOUSE28116
OG0000111	ASTMX03191, ASTMX01125	MOUSE53772
OG0000111	ASTMX06690	MOUSE29257, MOUSE29259, MOUSE29254
OG0000111	ASTMX11733, ASTMX20650	MOUSE21512
OG0000111	ASTMX07484, ASTMX16738	MOUSE34168
OG0000111	ASTMX10939	MOUSE00043, MOUSE00042, MOUSE00044, MOUSE00053, MOUSE00055, MOUSE00045, MOUSE00060, MOUSE00058, MOUSE00059, MOUSE00062, MOUSE00054, MOUSE00065, MOUSE00066, MOUSE00064, MOUSE00057, MOUSE00051, MOUSE00050, MOUSE00049, MOUSE00063, MOUSE00056, MOUSE00061, MOUSE00052
OG0000111	ASTMX06691	MOUSE21513
OG0000113	ASTMX19383, ASTMX05472	MOUSE33596, MOUSE33595
OG0000113	ASTMX18644, ASTMX15787	MOUSE08570, MOUSE08575, MOUSE08576, MOUSE22353, MOUSE22352, MOUSE08561, MOUSE08562, MOUSE08559, MOUSE08567, MOUSE08563, MOUSE08565, MOUSE08573, MOUSE08574, MOUSE08572, MOUSE08568, MOUSE08571, MOUSE39395
OG0000113	ASTMX14388, ASTMX14387, ASTMX14389, ASTMX14390	MOUSE08578, MOUSE08577, MOUSE39332, MOUSE39333, MOUSE39335, MOUSE39331, MOUSE39329
OG0000113	ASTMX07206	MOUSE08566, MOUSE39334, MOUSE39330
OG0000114	ASTMX11493, ASTMX06799	MOUSE41333
OG0000114	ASTMX01004, ASTMX05253	MOUSE33746
OG0000114	ASTMX10478	MOUSE04130, MOUSE04131, MOUSE04134
OG0000114	ASTMX03182	MOUSE29454, MOUSE29455
OG0000114	ASTMX06800	MOUSE33748, MOUSE33747, MOUSE33749, MOUSE33750
OG0000114	ASTMX05249	MOUSE34889, MOUSE34888
OG0000114	ASTMX20865	MOUSE04136
OG0000115	ASTMX08993, ASTMX16595	MOUSE49659, MOUSE49660
OG0000116	ASTMX09821	MOUSE30922
OG0000116	ASTMX01410	MOUSE27994
OG0000117	ASTMX17355	MOUSE02430
OG0000117	ASTMX00401	MOUSE27159, MOUSE27158
OG0000117	ASTMX12703	MOUSE26358
OG0000117	ASTMX21002, ASTMX14024	MOUSE17523, MOUSE17524
OG0000119	ASTMX04143, ASTMX08665	MOUSE26432, MOUSE26431, MOUSE26430
OG0000119	ASTMX05337	MOUSE02581, MOUSE02580
OG0000119	ASTMX21636	MOUSE05168, MOUSE05166, MOUSE05165, MOUSE05167
OG0000119	ASTMX16721	MOUSE26597, MOUSE26599
OG0000119	ASTMX15474	MOUSE14908
OG0000119	ASTMX01803	MOUSE25018, MOUSE25019
OG0000119	ASTMX19905	MOUSE05713
OG0000119	ASTMX00656	MOUSE26569
OG0000119	ASTMX18233	MOUSE53192, MOUSE53193, MOUSE53194
OG0000120	ASTMX22567	MOUSE32832
OG0000120	ASTMX00463	MOUSE32833
OG0000120	ASTMX04437	MOUSE43386, MOUSE43387
OG0000120	ASTMX12007	MOUSE38908, MOUSE38909
OG0000120	ASTMX00681	MOUSE26622, MOUSE26623, MOUSE26621, MOUSE26619, MOUSE26620
OG0000120	ASTMX22429	MOUSE28699, MOUSE28694, MOUSE28695
OG0000120	ASTMX22743	MOUSE28693
OG0000121	ASTMX16272, ASTMX04663	MOUSE48188, MOUSE48187
OG0000121	ASTMX01517	MOUSE21383
OG0000121	ASTMX13884, ASTMX13883, ASTMX13882, ASTMX20607	MOUSE31533
OG0000122	ASTMX10444, ASTMX20272	MOUSE05693
OG0000122	ASTMX10832	MOUSE22654
OG0000122	ASTMX22053, ASTMX06000, ASTMX18931, ASTMX06001	MOUSE40424, MOUSE40425, MOUSE40423
OG0000122	ASTMX16780, ASTMX11273	MOUSE36694, MOUSE36691, MOUSE36690, MOUSE36692
OG0000122	ASTMX17092	MOUSE10935, MOUSE10930, MOUSE10934, MOUSE10936, MOUSE10937, MOUSE10939, MOUSE10941, MOUSE10933, MOUSE10927, MOUSE10928, MOUSE10931, MOUSE10929, MOUSE10932, MOUSE10942, MOUSE10938, MOUSE10940, MOUSE10926
OG0000122	ASTMX18973, ASTMX14675	MOUSE26270, MOUSE26269, MOUSE26271
OG0000122	ASTMX09421	MOUSE14751, MOUSE14753
OG0000123	ASTMX20866	MOUSE36089
OG0000123	ASTMX07971, ASTMX04078	MOUSE09426, MOUSE09427
OG0000123	ASTMX01522	MOUSE21391
OG0000123	ASTMX09979, ASTMX12484	MOUSE47951, MOUSE47950
OG0000123	ASTMX14953, ASTMX15212	MOUSE19617
OG0000123	ASTMX19775, ASTMX04718	MOUSE19619
OG0000123	ASTMX14814, ASTMX00304	MOUSE09430, MOUSE09429, MOUSE09431
OG0000124	ASTMX09338, ASTMX18149, ASTMX01149	MOUSE45402
OG0000124	ASTMX16401	MOUSE06474, MOUSE06473
OG0000124	ASTMX07748	MOUSE38647, MOUSE38648
OG0000124	ASTMX06441	MOUSE34424
OG0000124	ASTMX10817	MOUSE07351, MOUSE07350, MOUSE07352
OG0000124	ASTMX14412	MOUSE18780, MOUSE18779
OG0000124	ASTMX15641	MOUSE27466
OG0000124	ASTMX13821, ASTMX22615, ASTMX05824	MOUSE49894
OG0000125	ASTMX16041	MOUSE05385
OG0000125	ASTMX22883, ASTMX19680	MOUSE10968
OG0000125	ASTMX19461	MOUSE10967
OG0000125	ASTMX13565	MOUSE10957, MOUSE10956, MOUSE10959, MOUSE14826
OG0000125	ASTMX10452, ASTMX15866	MOUSE05399, MOUSE05398
OG0000125	ASTMX05329	MOUSE14824, MOUSE14825
OG0000125	ASTMX19681	MOUSE10966
OG0000125	ASTMX13832	MOUSE05382, MOUSE05384, MOUSE05381
OG0000125	ASTMX00267	MOUSE27013, MOUSE27014, MOUSE43956, MOUSE43955, MOUSE43954
OG0000125	ASTMX07265	MOUSE01898, MOUSE01899, MOUSE01900
OG0000126	ASTMX18095	MOUSE36415, MOUSE36417
OG0000126	ASTMX08006	MOUSE03223
OG0000126	ASTMX06040	MOUSE44505
OG0000126	ASTMX08551	MOUSE47557
OG0000126	ASTMX08784	MOUSE54136, MOUSE54135, MOUSE54137
OG0000126	ASTMX11157	MOUSE29573, MOUSE29575
OG0000126	ASTMX09154	MOUSE30423
OG0000126	ASTMX06187	MOUSE12568
OG0000126	ASTMX17244	MOUSE36379, MOUSE36377, MOUSE36378
OG0000126	ASTMX07769	MOUSE19645
OG0000126	ASTMX02408	MOUSE01498, MOUSE01499
OG0000126	ASTMX15338	MOUSE32380
OG0000126	ASTMX09155	MOUSE30420, MOUSE30422, MOUSE30421, MOUSE27727, MOUSE27726
OG0000126	ASTMX05148	MOUSE27725
OG0000127	ASTMX09798	MOUSE47545
OG0000127	ASTMX08785	MOUSE54139
OG0000127	ASTMX11156	MOUSE29572
