#query_name	COGcat
TCONS_00002507	K
TCONS_00002508	P
TCONS_00002514	W
TCONS_00002519	S
TCONS_00002522	C
TCONS_00002524	M
TCONS_00002528	S
TCONS_00002531	Z
TCONS_00002532	S
TCONS_00002533	C
TCONS_00002534	S
TCONS_00002535	L
TCONS_00002536	P
TCONS_00002537	O
TCONS_00002538	O
TCONS_00002541	S
TCONS_00002543	C
TCONS_00002544	O
TCONS_00002546	T
TCONS_00002547	T
TCONS_00002552	T
TCONS_00002553	M
TCONS_00002554	M
TCONS_00002555	E
TCONS_00002556	S
TCONS_00002558	S
TCONS_00002560	S
TCONS_00002561	S
TCONS_00002563	T
TCONS_00002564	T
TCONS_00002568	S
TCONS_00002569	T
TCONS_00002573	C
TCONS_00002574	T
TCONS_00002575	L
TCONS_00002576	S
TCONS_00002579	L
TCONS_00002581	O
TCONS_00002583	Z
TCONS_00002586	S
TCONS_00002591	Z
TCONS_00002593	Z
TCONS_00002595	K
TCONS_00002596	K
TCONS_00002597	K
TCONS_00002598	B
TCONS_00002599	B
TCONS_00002600	O
TCONS_00002606	S
TCONS_00002607	B
TCONS_00002607	K
TCONS_00002608	B
TCONS_00002608	K
TCONS_00002609	K
TCONS_00002610	T
TCONS_00002615	T
TCONS_00002617	B
TCONS_00002617	K
TCONS_00002618	T
TCONS_00002619	T
TCONS_00002619	U
TCONS_00002621	C
TCONS_00002622	C
TCONS_00002625	C
TCONS_00002628	C
TCONS_00002632	C
TCONS_00002633	C
TCONS_00002634	C
TCONS_00002636	C
TCONS_00002637	C
TCONS_00002638	C
TCONS_00002639	C
TCONS_00002641	C
TCONS_00002642	P
TCONS_00002643	S
TCONS_00002645	S
TCONS_00002648	L
TCONS_00002650	S
TCONS_00002651	I
TCONS_00002653	K
TCONS_00002654	A
TCONS_00002659	S
TCONS_00002660	P
TCONS_00002662	S
TCONS_00002664	T
TCONS_00002665	T
TCONS_00002665	V
TCONS_00002666	T
TCONS_00002667	D
TCONS_00002668	T
TCONS_00002668	V
TCONS_00002670	T
TCONS_00002671	T
TCONS_00002672	D
TCONS_00002673	D
TCONS_00002674	T
TCONS_00002675	O
TCONS_00002678	S
TCONS_00002680	S
TCONS_00002698	U
TCONS_00002699	K
TCONS_00002702	K
TCONS_00002703	E
TCONS_00002704	T
TCONS_00002717	T
TCONS_00002718	U
TCONS_00002720	U
TCONS_00002721	S
TCONS_00002723	S
TCONS_00002725	T
TCONS_00002727	T
TCONS_00002728	T
TCONS_00002729	S
TCONS_00002730	S
TCONS_00002731	T
TCONS_00002732	G
TCONS_00002733	S
TCONS_00002734	Q
TCONS_00002735	Q
TCONS_00002737	Q
TCONS_00002739	Q
TCONS_00002740	Q
TCONS_00002741	Q
TCONS_00002742	S
TCONS_00002744	S
TCONS_00002746	K
TCONS_00002747	S
TCONS_00002753	S
TCONS_00002756	K
TCONS_00002758	S
TCONS_00002759	T
TCONS_00002762	S
TCONS_00002763	F
TCONS_00002767	S
TCONS_00002768	S
TCONS_00002769	T
TCONS_00002771	S
TCONS_00002772	U
TCONS_00002775	S
TCONS_00002776	S
TCONS_00002780	P
TCONS_00002791	Q
TCONS_00002792	T
TCONS_00002794	K
TCONS_00002796	T
TCONS_00002799	S
TCONS_00002800	S
TCONS_00002801	T
TCONS_00002802	S
TCONS_00002804	T
TCONS_00002805	S
TCONS_00002806	D
TCONS_00002817	S
TCONS_00002818	W
TCONS_00002819	W
TCONS_00002820	W
TCONS_00002822	S
TCONS_00002823	P
TCONS_00002826	G
TCONS_00002827	P
TCONS_00002832	T
TCONS_00002834	L
TCONS_00002835	Q
TCONS_00002837	O
TCONS_00002839	T
TCONS_00002842	U
TCONS_00002846	K
TCONS_00002847	B
TCONS_00002847	T
TCONS_00002848	B
TCONS_00002848	T
TCONS_00002849	C
TCONS_00002850	C
TCONS_00002853	O
TCONS_00002854	T
TCONS_00002855	U
TCONS_00002856	K
TCONS_00002857	B
TCONS_00002857	T
TCONS_00002858	B
TCONS_00002858	T
TCONS_00002860	C
TCONS_00002862	C
TCONS_00002864	P
TCONS_00002865	K
TCONS_00002867	L
TCONS_00002869	S
TCONS_00002870	L
TCONS_00002871	K
TCONS_00002873	O
TCONS_00002875	T
TCONS_00002876	Z
TCONS_00002881	S
TCONS_00002882	S
TCONS_00002884	S
TCONS_00002888	T
TCONS_00002892	T
TCONS_00002892	Z
TCONS_00002894	T
TCONS_00002895	S
TCONS_00002899	S
TCONS_00002901	A
TCONS_00002902	A
TCONS_00002903	A
TCONS_00002904	T
TCONS_00002906	S
TCONS_00002907	T
TCONS_00002908	T
TCONS_00002909	K
TCONS_00002910	S
TCONS_00002911	S
TCONS_00002915	P
TCONS_00002916	P
TCONS_00002918	L
TCONS_00002919	T
TCONS_00002920	S
TCONS_00002921	F
TCONS_00002922	T
TCONS_00002924	A
TCONS_00002925	S
TCONS_00002926	S
TCONS_00002928	U
TCONS_00002929	T
TCONS_00002931	Z
TCONS_00002936	F
TCONS_00002937	K
TCONS_00002941	K
TCONS_00002944	K
TCONS_00002945	S
TCONS_00002946	K
TCONS_00002949	T
TCONS_00002950	T
TCONS_00002952	S
TCONS_00002955	F
TCONS_00002956	O
TCONS_00002962	T
TCONS_00002965	S
TCONS_00002968	T
TCONS_00002972	T
TCONS_00002972	V
TCONS_00002973	T
TCONS_00002976	S
TCONS_00002980	K
TCONS_00002982	T
TCONS_00002984	T
TCONS_00002984	W
TCONS_00002989	S
TCONS_00002991	E
TCONS_00002991	O
TCONS_00002992	S
TCONS_00002993	Z
TCONS_00002995	S
TCONS_00002996	S
TCONS_00003000	S
TCONS_00003001	Q
TCONS_00003002	A
TCONS_00003002	T
TCONS_00003002	Y
TCONS_00003003	J
TCONS_00003007	Z
TCONS_00003009	H
TCONS_00003010	K
TCONS_00003013	T
TCONS_00003015	S
TCONS_00003018	Q
TCONS_00003020	O
TCONS_00003022	S
TCONS_00003025	T
TCONS_00003027	S
TCONS_00003028	S
TCONS_00003029	T
TCONS_00003034	T
TCONS_00003037	A
TCONS_00003040	O
TCONS_00003041	T
TCONS_00003042	S
TCONS_00003043	T
TCONS_00003044	S
TCONS_00003045	S
TCONS_00003046	S
TCONS_00003047	H
TCONS_00003048	H
TCONS_00003049	L
TCONS_00003051	W
TCONS_00003055	J
TCONS_00003056	U
TCONS_00003058	U
TCONS_00003060	U
TCONS_00003061	U
TCONS_00003065	S
TCONS_00003067	U
TCONS_00003067	Y
TCONS_00003070	V
TCONS_00003070	W
TCONS_00003074	T
TCONS_00003074	V
TCONS_00003077	S
TCONS_00003078	O
TCONS_00003080	U
TCONS_00003081	S
TCONS_00003085	B
TCONS_00003085	K
TCONS_00003087	D
TCONS_00003089	D
TCONS_00003090	S
TCONS_00003091	T
TCONS_00003092	S
TCONS_00003094	S
TCONS_00003095	S
TCONS_00003096	T
TCONS_00003098	S
TCONS_00003099	O
TCONS_00003101	O
TCONS_00003102	O
TCONS_00003105	O
TCONS_00003109	C
TCONS_00003110	Z
TCONS_00003116	S
TCONS_00003122	L
TCONS_00003126	O
TCONS_00003127	O
TCONS_00003129	K
TCONS_00003133	T
TCONS_00003134	K
TCONS_00003137	S
TCONS_00003138	T
TCONS_00003140	T
TCONS_00003141	T
TCONS_00003144	P
TCONS_00003144	T
TCONS_00003145	S
TCONS_00003151	S
TCONS_00003153	S
TCONS_00003154	L
TCONS_00003155	G
TCONS_00003156	G
TCONS_00003157	O
TCONS_00003159	S
TCONS_00003160	O
TCONS_00003161	T
TCONS_00003161	V
TCONS_00003162	S
TCONS_00003167	T
TCONS_00003168	T
TCONS_00003169	S
TCONS_00003170	T
TCONS_00003172	S
TCONS_00003175	S
TCONS_00003176	S
TCONS_00003177	T
TCONS_00003179	T
TCONS_00003180	S
TCONS_00003181	P
TCONS_00003183	L
TCONS_00003185	O
TCONS_00003186	M
TCONS_00003189	M
TCONS_00003193	O
TCONS_00003197	S
TCONS_00003200	T
TCONS_00003201	S
TCONS_00003203	S
TCONS_00003206	T
TCONS_00003208	T
TCONS_00003211	T
TCONS_00003212	U
TCONS_00003213	T
TCONS_00003215	S
TCONS_00003218	T
TCONS_00003220	S
TCONS_00003233	S
TCONS_00003234	U
TCONS_00003238	Y
TCONS_00003247	T
TCONS_00003248	T
TCONS_00003250	G
TCONS_00003251	S
TCONS_00003252	S
TCONS_00003253	U
TCONS_00003254	K
TCONS_00003255	K
TCONS_00003256	K
TCONS_00003267	S
TCONS_00003271	T
TCONS_00003272	S
TCONS_00003273	C
TCONS_00003278	S
TCONS_00003284	P
TCONS_00003284	T
TCONS_00003286	T
TCONS_00003294	S
TCONS_00003299	K
TCONS_00003301	T
TCONS_00003303	S
TCONS_00003304	M
TCONS_00003305	T
TCONS_00003306	I
TCONS_00003307	O
TCONS_00003309	O
TCONS_00003311	S
TCONS_00003316	L
TCONS_00003322	S
TCONS_00003325	L
TCONS_00003327	L
TCONS_00003331	S
TCONS_00003337	A
TCONS_00003344	K
TCONS_00003345	G
TCONS_00003346	T
TCONS_00003347	A
TCONS_00003348	S
TCONS_00003362	S
TCONS_00003363	S
TCONS_00003364	S
TCONS_00003366	S
TCONS_00003368	S
TCONS_00003369	M
TCONS_00003376	S
TCONS_00003382	S
TCONS_00003383	L
TCONS_00003384	T
TCONS_00003388	T
TCONS_00003389	T
TCONS_00003390	T
TCONS_00003391	C
TCONS_00003393	S
TCONS_00003394	B
TCONS_00003394	K
TCONS_00003395	G
TCONS_00003396	T
TCONS_00003397	S
TCONS_00003400	T
TCONS_00003402	T
TCONS_00003405	D
TCONS_00003406	T
TCONS_00003407	T
TCONS_00003410	O
TCONS_00003414	T
TCONS_00003417	S
TCONS_00003418	T
TCONS_00003421	S
TCONS_00003424	P
TCONS_00003424	T
TCONS_00003425	A
TCONS_00003427	P
TCONS_00003427	T
TCONS_00003428	T
TCONS_00003431	T
TCONS_00003433	T
TCONS_00003434	K
TCONS_00003436	S
TCONS_00003437	B
TCONS_00003441	C
TCONS_00003443	B
TCONS_00003446	A
TCONS_00003451	O
TCONS_00003455	Z
TCONS_00003458	D
TCONS_00003459	S
TCONS_00003461	T
TCONS_00003466	S
TCONS_00003468	K
TCONS_00003470	Z
TCONS_00003471	O
TCONS_00003472	T
TCONS_00003478	L
TCONS_00003480	T
TCONS_00003481	L
TCONS_00003482	Q
TCONS_00003483	S
TCONS_00003484	P
TCONS_00003487	C
TCONS_00003488	K
TCONS_00003489	S
TCONS_00003490	S
TCONS_00003491	S
TCONS_00003492	T
TCONS_00003493	I
TCONS_00003493	T
TCONS_00003495	L
TCONS_00003496	K
TCONS_00003497	S
TCONS_00003499	K
TCONS_00003503	G
TCONS_00003506	S
TCONS_00003508	T
TCONS_00003509	T
TCONS_00003511	O
TCONS_00003512	K
TCONS_00003513	L
TCONS_00003514	L
TCONS_00003516	T
TCONS_00003517	Z
TCONS_00003518	S
TCONS_00003519	Z
TCONS_00003520	L
TCONS_00003521	L
TCONS_00003522	Z
TCONS_00003524	S
TCONS_00003529	L
TCONS_00003531	D
TCONS_00003532	D
TCONS_00003534	A
TCONS_00003536	L
TCONS_00003540	K
TCONS_00003543	H
TCONS_00003544	T
TCONS_00003545	T
TCONS_00003546	S
TCONS_00003548	A
TCONS_00003549	T
TCONS_00003551	T
TCONS_00003555	T
TCONS_00003555	V
TCONS_00003557	S
TCONS_00003563	T
TCONS_00003567	S
TCONS_00003569	L
TCONS_00003570	S
TCONS_00003571	T
TCONS_00003573	K
TCONS_00003574	B
TCONS_00003574	K
TCONS_00003577	P
TCONS_00003580	O
TCONS_00003582	S
TCONS_00003583	L
TCONS_00003584	U
TCONS_00003585	T
TCONS_00003589	E
TCONS_00003589	P
TCONS_00003589	T
TCONS_00003590	S
TCONS_00003595	T
TCONS_00003596	T
TCONS_00003599	S
TCONS_00003600	O
TCONS_00003601	I
TCONS_00003602	Q
TCONS_00003603	S
TCONS_00003604	E
TCONS_00003604	O
TCONS_00003605	L
TCONS_00003606	L
TCONS_00003607	M
TCONS_00003607	O
TCONS_00003608	S
TCONS_00003609	U
TCONS_00003610	T
TCONS_00003611	S
TCONS_00003612	T
TCONS_00003612	Z
TCONS_00003618	K
TCONS_00003620	L
TCONS_00003621	L
TCONS_00003622	T
TCONS_00003624	Z
TCONS_00003626	T
TCONS_00003628	T
TCONS_00003629	T
TCONS_00003630	T
TCONS_00003631	T
TCONS_00003632	T
TCONS_00003633	Z
TCONS_00003634	Z
TCONS_00003635	T
TCONS_00003636	S
TCONS_00003637	Q
TCONS_00003638	P
TCONS_00003641	U
TCONS_00003642	P
TCONS_00003642	T
TCONS_00003644	B
TCONS_00003645	S
TCONS_00003646	T
TCONS_00003647	O
TCONS_00003654	W
TCONS_00003655	T
TCONS_00003656	I
TCONS_00003659	T
TCONS_00003660	T
TCONS_00003661	T
TCONS_00003662	U
TCONS_00003663	S
TCONS_00003665	S
TCONS_00003666	S
TCONS_00003668	S
TCONS_00003671	L
TCONS_00003672	L
TCONS_00003675	S
TCONS_00003676	S
TCONS_00003677	K
TCONS_00003678	E
TCONS_00003680	P
TCONS_00003682	Z
TCONS_00003683	E
TCONS_00003684	S
TCONS_00003686	D
TCONS_00003687	G
TCONS_00003689	S
TCONS_00003691	S
TCONS_00003693	U
TCONS_00003694	P
TCONS_00003694	T
TCONS_00003695	Q
TCONS_00003696	Q
TCONS_00003697	Q
TCONS_00003702	S
TCONS_00003706	I
TCONS_00003707	I
TCONS_00003708	I
TCONS_00003709	I
TCONS_00003710	I
TCONS_00003711	M
TCONS_00003715	T
TCONS_00003716	T
TCONS_00003718	T
TCONS_00003720	G
TCONS_00003725	G
TCONS_00003726	S
TCONS_00003727	G
TCONS_00003728	S
TCONS_00003729	S
TCONS_00003732	S
TCONS_00003733	L
TCONS_00003734	T
TCONS_00003736	T
TCONS_00003740	T
TCONS_00003745	V
TCONS_00003745	W
TCONS_00003750	S
TCONS_00003751	W
TCONS_00003755	T
TCONS_00003756	S
TCONS_00003772	W
TCONS_00003774	T
TCONS_00003775	T
TCONS_00003781	S
TCONS_00003784	K
TCONS_00003784	T
TCONS_00003785	T
TCONS_00003787	M
TCONS_00003789	Z
TCONS_00003794	O
TCONS_00003794	T
TCONS_00003797	O
TCONS_00003802	O
TCONS_00003803	O
TCONS_00003804	T
TCONS_00003805	T
TCONS_00003806	O
TCONS_00003808	O
TCONS_00003809	O
TCONS_00003811	O
TCONS_00003813	S
TCONS_00003814	L
TCONS_00003816	M
TCONS_00003821	O
TCONS_00003821	T
TCONS_00003822	O
TCONS_00003823	O
TCONS_00003824	O
TCONS_00003825	O
TCONS_00003826	T
TCONS_00003827	T
TCONS_00003828	O
TCONS_00003829	O
TCONS_00003830	P
TCONS_00003831	P
TCONS_00003832	E
TCONS_00003832	G
TCONS_00003833	C
TCONS_00003836	S
TCONS_00003843	O
TCONS_00003844	T
TCONS_00003848	T
TCONS_00003849	L
TCONS_00003851	S
TCONS_00003853	S
TCONS_00003854	S
TCONS_00003856	S
TCONS_00003857	T
TCONS_00003858	U
TCONS_00003863	A
TCONS_00003864	S
TCONS_00003865	Y
TCONS_00003868	K
TCONS_00003869	O
TCONS_00003870	S
TCONS_00003872	T
TCONS_00003873	G
TCONS_00003873	M
TCONS_00003873	W
TCONS_00003876	P
TCONS_00003879	S
TCONS_00003880	P
TCONS_00003881	S
TCONS_00003882	L
TCONS_00003883	S
TCONS_00003884	A
TCONS_00003886	A
TCONS_00003887	A
TCONS_00003888	T
TCONS_00003893	K
TCONS_00003894	K
TCONS_00003900	K
TCONS_00003904	T
TCONS_00003905	S
TCONS_00003912	S
TCONS_00003917	S
TCONS_00003919	Z
TCONS_00003921	L
TCONS_00003924	S
TCONS_00003925	S
TCONS_00003926	S
TCONS_00003927	T
TCONS_00003928	U
TCONS_00003929	M
TCONS_00003932	T
TCONS_00003937	L
TCONS_00003938	T
TCONS_00003939	S
TCONS_00003940	S
TCONS_00003941	T
TCONS_00003942	T
TCONS_00003943	T
TCONS_00003945	T
TCONS_00003946	S
TCONS_00003947	T
TCONS_00003948	S
TCONS_00003953	T
TCONS_00003957	T
TCONS_00003958	O
TCONS_00003964	S
TCONS_00003967	M
TCONS_00003971	E
TCONS_00003971	O
TCONS_00003976	S
TCONS_00003978	U
TCONS_00003979	E
TCONS_00003980	T
TCONS_00003981	U
TCONS_00003982	E
TCONS_00003983	E
TCONS_00003984	J
TCONS_00003985	A
TCONS_00003986	F
TCONS_00003989	M
TCONS_00003991	T
TCONS_00003993	S
TCONS_00003997	O
TCONS_00003998	B
TCONS_00003999	B
TCONS_00004002	G
TCONS_00004004	S
TCONS_00004005	S
TCONS_00004006	G
TCONS_00004008	G
TCONS_00004010	S
TCONS_00004014	S
TCONS_00004016	Q
TCONS_00004018	G
TCONS_00004019	U
TCONS_00004020	J
TCONS_00004021	C
TCONS_00004022	T
TCONS_00004027	W
TCONS_00004030	T
TCONS_00004033	O
TCONS_00004036	T
TCONS_00004037	T
TCONS_00004038	T
TCONS_00004039	S
TCONS_00004042	G
TCONS_00004046	S
TCONS_00004048	S
TCONS_00004052	K
TCONS_00004057	Z
TCONS_00004058	B
TCONS_00004058	T
TCONS_00004059	S
TCONS_00004060	Y
TCONS_00004061	T
TCONS_00004064	O
TCONS_00004066	T
TCONS_00004067	J
TCONS_00004068	S
TCONS_00004069	S
TCONS_00004071	O
TCONS_00004072	T
TCONS_00004073	G
TCONS_00004074	C
TCONS_00004075	S
TCONS_00004076	S
TCONS_00004082	W
TCONS_00004083	S
TCONS_00004084	S
TCONS_00004097	F
TCONS_00004100	S
TCONS_00004101	T
TCONS_00004103	T
TCONS_00004103	V
TCONS_00004106	T
TCONS_00004107	T
TCONS_00004108	M
TCONS_00004110	S
TCONS_00004111	O
TCONS_00004112	O
TCONS_00004113	O
TCONS_00004116	O
TCONS_00004120	O
TCONS_00004122	S
TCONS_00004124	S
TCONS_00004125	O
TCONS_00004126	T
TCONS_00004131	T
TCONS_00004132	G
TCONS_00004135	U
TCONS_00004140	K
TCONS_00004142	O
TCONS_00004143	T
TCONS_00004146	L
TCONS_00004148	D
TCONS_00004149	I
TCONS_00004151	O
TCONS_00004152	S
TCONS_00004153	S
TCONS_00004154	G
TCONS_00004154	O
TCONS_00004154	T
TCONS_00004155	S
TCONS_00004156	S
TCONS_00004157	S
TCONS_00004158	S
TCONS_00004159	S
TCONS_00004160	S
TCONS_00004162	S
TCONS_00004164	T
TCONS_00004166	U
TCONS_00004167	S
TCONS_00004168	S
TCONS_00004172	O
TCONS_00004173	I
TCONS_00004175	V
TCONS_00004175	W
TCONS_00004178	S
TCONS_00004179	S
TCONS_00004185	S
TCONS_00004187	O
TCONS_00004190	S
TCONS_00004194	H
TCONS_00004198	H
TCONS_00004199	H
TCONS_00004202	T
TCONS_00004203	H
TCONS_00004206	S
TCONS_00004208	T
TCONS_00004210	S
TCONS_00004211	T
TCONS_00004214	S
TCONS_00004216	T
TCONS_00004220	H
TCONS_00004221	T
TCONS_00004222	T
TCONS_00004224	T
TCONS_00004225	U
TCONS_00004226	T
TCONS_00004229	T
TCONS_00004230	S
TCONS_00004231	S
TCONS_00004232	T
TCONS_00004236	T
TCONS_00004238	S
TCONS_00004239	K
TCONS_00004244	O
TCONS_00004246	Z
TCONS_00004248	S
TCONS_00004249	G
TCONS_00004249	M
TCONS_00004250	S
TCONS_00004251	T
TCONS_00004252	T
TCONS_00004253	T
TCONS_00004254	U
TCONS_00004256	S
TCONS_00004257	S
TCONS_00004258	S
TCONS_00004259	S
TCONS_00004260	S
TCONS_00004261	S
TCONS_00004262	S
TCONS_00004263	O
TCONS_00004264	S
TCONS_00004265	S
TCONS_00004266	Q
TCONS_00004267	P
TCONS_00004268	P
TCONS_00004271	P
TCONS_00004276	T
TCONS_00004277	M
TCONS_00004278	D
TCONS_00004279	T
TCONS_00004282	C
TCONS_00004284	C
TCONS_00004286	O
TCONS_00004287	S
TCONS_00004288	T
TCONS_00004289	T
TCONS_00004289	W
TCONS_00004294	T
TCONS_00004294	W
TCONS_00004295	T
TCONS_00004296	S
TCONS_00004299	S
TCONS_00004305	T
TCONS_00004307	S
TCONS_00004310	S
TCONS_00004311	T
TCONS_00004312	S
TCONS_00004318	S
TCONS_00004319	S
TCONS_00004324	L
TCONS_00004329	K
TCONS_00004338	K
TCONS_00004339	T
TCONS_00004344	I
TCONS_00004348	Z
TCONS_00004349	U
TCONS_00004351	T
TCONS_00004367	S
TCONS_00004369	O
TCONS_00004373	G
TCONS_00004374	G
TCONS_00004378	K
TCONS_00004379	S
TCONS_00004381	T
TCONS_00004383	O
TCONS_00004384	T
TCONS_00004385	D
TCONS_00004387	T
TCONS_00004388	T
TCONS_00004389	D
TCONS_00004390	T
TCONS_00004391	G
TCONS_00004394	S
TCONS_00004395	S
TCONS_00004396	T
TCONS_00004399	S
TCONS_00004401	T
TCONS_00004402	S
TCONS_00004403	A
TCONS_00004404	L
TCONS_00004405	T
TCONS_00004414	S
TCONS_00004415	S
TCONS_00004417	S
TCONS_00004418	S
TCONS_00004419	T
TCONS_00004432	S
TCONS_00004435	T
TCONS_00004437	T
TCONS_00004438	J
TCONS_00004439	T
TCONS_00004441	T
TCONS_00004442	S
TCONS_00004451	U
TCONS_00004453	T
TCONS_00004455	S
TCONS_00004459	G
TCONS_00004460	T
TCONS_00004460	U
TCONS_00004464	S
TCONS_00004465	T
TCONS_00004466	S
TCONS_00004468	T
TCONS_00004468	V
TCONS_00004470	U
TCONS_00004472	S
TCONS_00004473	S
TCONS_00004476	S
TCONS_00004477	A
TCONS_00004479	S
TCONS_00004480	W
TCONS_00004481	F
TCONS_00004482	K
TCONS_00004483	A
TCONS_00004484	W
TCONS_00004485	C
TCONS_00004488	U
TCONS_00004493	J
TCONS_00004494	S
TCONS_00004496	J
TCONS_00004497	S
TCONS_00004499	S
TCONS_00004500	T
TCONS_00004502	L
TCONS_00004503	U
TCONS_00004504	I
TCONS_00004508	L
TCONS_00004509	L
TCONS_00004510	O
TCONS_00004511	O
TCONS_00004523	S
TCONS_00004524	S
TCONS_00004525	S
TCONS_00004529	S
TCONS_00004530	S
TCONS_00004531	U
TCONS_00004538	L
TCONS_00004539	L
TCONS_00004541	L
TCONS_00004545	K
TCONS_00004552	S
TCONS_00004553	S
TCONS_00004554	D
TCONS_00004555	L
TCONS_00004559	S
TCONS_00004561	S
TCONS_00004563	K
TCONS_00004564	K
TCONS_00004571	S
TCONS_00004574	S
TCONS_00004577	S
TCONS_00004580	J
TCONS_00004585	T
TCONS_00004588	S
TCONS_00004590	L
TCONS_00004594	C
TCONS_00004595	B
TCONS_00004597	L
TCONS_00004598	S
TCONS_00004607	U
TCONS_00004608	S
TCONS_00004609	S
TCONS_00004612	O
TCONS_00004613	G
TCONS_00004614	G
TCONS_00004615	G
TCONS_00004616	G
TCONS_00004621	I
TCONS_00004622	I
TCONS_00004625	E
TCONS_00004626	E
TCONS_00004627	P
TCONS_00004629	L
TCONS_00004630	Q
TCONS_00004631	J
TCONS_00004633	S
TCONS_00004637	S
TCONS_00004638	S
TCONS_00004640	Q
TCONS_00004643	J
TCONS_00004645	S
TCONS_00004648	S
TCONS_00004652	T
TCONS_00004654	S
TCONS_00004658	A
TCONS_00004660	S
TCONS_00004661	S
TCONS_00004662	U
TCONS_00004663	O
TCONS_00004664	S
TCONS_00004667	S
TCONS_00004668	T
TCONS_00004668	V
TCONS_00004673	E
TCONS_00004674	I
TCONS_00004675	L
TCONS_00004679	S
TCONS_00004686	S
TCONS_00004694	O
TCONS_00004695	S
TCONS_00004697	G
TCONS_00004699	L
TCONS_00004700	S
TCONS_00004701	T
TCONS_00004702	S
TCONS_00004704	P
TCONS_00004705	P
TCONS_00004714	S
TCONS_00004731	S
TCONS_00004732	S
TCONS_00004733	S
TCONS_00004738	Q
TCONS_00004739	E
TCONS_00004741	Q
TCONS_00004743	E
TCONS_00004745	V
TCONS_00004746	S
TCONS_00004747	W
TCONS_00004748	S
TCONS_00004749	T
TCONS_00004750	A
TCONS_00004751	K
TCONS_00004752	S
TCONS_00004757	L
TCONS_00004758	Q
TCONS_00004760	P
TCONS_00004761	T
TCONS_00004762	U
TCONS_00004763	U
TCONS_00004764	O
TCONS_00004766	I
TCONS_00004768	I
TCONS_00004768	T
TCONS_00004769	E
TCONS_00004770	U
TCONS_00004771	K
TCONS_00004772	G
TCONS_00004775	B
TCONS_00004782	S
TCONS_00004784	P
TCONS_00004785	S
TCONS_00004786	S
TCONS_00004788	S
TCONS_00004790	S
TCONS_00004794	S
TCONS_00004796	T
TCONS_00004797	L
TCONS_00004798	S
TCONS_00004802	E
TCONS_00004803	O
TCONS_00004810	S
TCONS_00004811	O
TCONS_00004812	Q
TCONS_00004813	Q
TCONS_00004815	S
TCONS_00004818	O
TCONS_00004820	T
TCONS_00004820	V
TCONS_00004821	A
TCONS_00004824	Z
TCONS_00004825	S
TCONS_00004826	S
TCONS_00004827	M
TCONS_00004827	O
TCONS_00004829	C
TCONS_00004830	S
TCONS_00004831	S
TCONS_00004832	S
TCONS_00004834	T
TCONS_00004835	G
TCONS_00004837	S
TCONS_00004840	P
TCONS_00004842	A
TCONS_00004845	S
TCONS_00004846	M
TCONS_00004846	O
TCONS_00004847	C
TCONS_00004850	S
TCONS_00004852	S
TCONS_00004853	T
TCONS_00004855	T
TCONS_00004857	G
TCONS_00004858	L
TCONS_00004859	S
TCONS_00004860	P
TCONS_00004865	P
TCONS_00004866	S
TCONS_00004867	U
TCONS_00004869	P
TCONS_00004873	S
TCONS_00004875	O
TCONS_00004879	T
TCONS_00004881	A
TCONS_00004888	Q
TCONS_00004889	T
TCONS_00004893	D
TCONS_00004894	L
TCONS_00004896	A
TCONS_00004907	U
TCONS_00004919	G
TCONS_00004922	S
TCONS_00004924	A
TCONS_00004928	E
TCONS_00004929	T
TCONS_00004930	O
TCONS_00004930	W
TCONS_00004931	S
TCONS_00004934	K
TCONS_00004936	S
TCONS_00004938	T
TCONS_00004939	T
TCONS_00004940	T
TCONS_00004941	P
TCONS_00004941	T
TCONS_00004942	P
TCONS_00004942	T
TCONS_00004943	B
TCONS_00004944	O
TCONS_00004946	P
TCONS_00004964	T
TCONS_00004964	V
TCONS_00004967	S
TCONS_00004971	S
TCONS_00004972	S
TCONS_00004973	S
TCONS_00004974	Z
TCONS_00004976	S
TCONS_00004979	L
TCONS_00004980	Z
TCONS_00004986	S
TCONS_00004988	S
TCONS_00004989	U
TCONS_00004989	Y
TCONS_00004990	J
TCONS_00004994	T
TCONS_00004996	W
TCONS_00004999	I
TCONS_00005000	T
TCONS_00005002	U
TCONS_00005010	O
TCONS_00005012	I
TCONS_00005013	S
TCONS_00005014	L
TCONS_00005015	A
TCONS_00005016	S
TCONS_00005017	Z
TCONS_00005019	T
TCONS_00005020	T
TCONS_00005022	Q
TCONS_00005030	J
TCONS_00005032	O
TCONS_00005036	U
TCONS_00005038	G
TCONS_00005040	S
TCONS_00005042	J
TCONS_00005043	K
TCONS_00005047	S
TCONS_00005048	S
TCONS_00005050	S
TCONS_00005051	S
TCONS_00005052	S
TCONS_00005053	S
TCONS_00005056	T
TCONS_00005060	C
TCONS_00005063	K
TCONS_00005064	A
TCONS_00005065	S
TCONS_00005066	P
TCONS_00005068	P
TCONS_00005069	T
TCONS_00005070	S
TCONS_00005074	S
TCONS_00005076	U
TCONS_00005077	S
TCONS_00005080	T
TCONS_00005082	T
TCONS_00005083	S
TCONS_00005084	S
TCONS_00005085	S
TCONS_00005086	S
TCONS_00005088	K
TCONS_00005089	Z
TCONS_00005096	V
TCONS_00005098	T
TCONS_00005099	P
TCONS_00005100	S
TCONS_00005104	S
TCONS_00005105	S
TCONS_00005106	S
TCONS_00005107	S
TCONS_00005113	A
TCONS_00005114	S
TCONS_00005115	M
TCONS_00005116	L
