GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG01351.1~~OFUSG01351.1	OFUSG01351.1.p1
GENE.OFUSG01359.1~~OFUSG01359.1	OFUSG01359.1.p1
GENE.OFUSG01396.1~~OFUSG01396.1	OFUSG01396.1.p1
GENE.OFUSG01401.1~~OFUSG01401.1	OFUSG01401.1.p1
GENE.OFUSG01412.1~~OFUSG01412.1	OFUSG01412.1.p1
GENE.OFUSG01419.1~~OFUSG01419.1	OFUSG01419.1.p1
GENE.OFUSG01421.1~~OFUSG01421.1	OFUSG01421.1.p1
GENE.OFUSG01425.2~~OFUSG01425.2	OFUSG01425.2.p1
GENE.OFUSG01428.1~~OFUSG01428.1	OFUSG01428.1.p1
GENE.OFUSG01430.1~~OFUSG01430.1	OFUSG01430.1.p1
GENE.OFUSG01433.1~~OFUSG01433.1	OFUSG01433.1.p1
GENE.OFUSG01433.1~~OFUSG01433.1	OFUSG01433.1.p1
GENE.OFUSG01433.1~~OFUSG01433.1	OFUSG01433.1.p1
GENE.OFUSG01433.1~~OFUSG01433.1	OFUSG01433.1.p1
GENE.OFUSG01433.1~~OFUSG01433.1	OFUSG01433.1.p1
GENE.OFUSG01436.1~~OFUSG01436.1	OFUSG01436.1.p1
GENE.OFUSG01437.1~~OFUSG01437.1	OFUSG01437.1.p1
GENE.OFUSG01438.1~~OFUSG01438.1	OFUSG01438.1.p1
GENE.OFUSG01440.1~~OFUSG01440.1	OFUSG01440.1.p1
GENE.OFUSG01461.1~~OFUSG01461.1	OFUSG01461.1.p1
GENE.OFUSG01461.1~~OFUSG01461.1	OFUSG01461.1.p1
GENE.OFUSG01467.1~~OFUSG01467.1	OFUSG01467.1.p1
GENE.OFUSG01472.1~~OFUSG01472.1	OFUSG01472.1.p1
GENE.OFUSG01475.1~~OFUSG01475.1	OFUSG01475.1.p3
GENE.OFUSG01479.1~~OFUSG01479.1	OFUSG01479.1.p1
GENE.OFUSG01485.1~~OFUSG01485.1	OFUSG01485.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01513.1~~OFUSG01513.1	OFUSG01513.1.p1
GENE.OFUSG01514.1~~OFUSG01514.1	OFUSG01514.1.p1
GENE.OFUSG01517.1~~OFUSG01517.1	OFUSG01517.1.p1
GENE.OFUSG01528.1~~OFUSG01528.1	OFUSG01528.1.p1
GENE.OFUSG01528.1~~OFUSG01528.1	OFUSG01528.1.p1
GENE.OFUSG01528.1~~OFUSG01528.1	OFUSG01528.1.p1
GENE.OFUSG01528.1~~OFUSG01528.1	OFUSG01528.1.p1
GENE.OFUSG01530.1~~OFUSG01530.1	OFUSG01530.1.p1
GENE.OFUSG01562.1~~OFUSG01562.1	OFUSG01562.1.p1
GENE.OFUSG01572.1~~OFUSG01572.1	OFUSG01572.1.p1
GENE.OFUSG01572.1~~OFUSG01572.1	OFUSG01572.1.p1
GENE.OFUSG01572.1~~OFUSG01572.1	OFUSG01572.1.p1
GENE.OFUSG01573.1~~OFUSG01573.1	OFUSG01573.1.p1
GENE.OFUSG01576.1~~OFUSG01576.1	OFUSG01576.1.p1
GENE.OFUSG01585.1~~OFUSG01585.1	OFUSG01585.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01614.1~~OFUSG01614.1	OFUSG01614.1.p1
GENE.OFUSG01623.1~~OFUSG01623.1	OFUSG01623.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01629.1~~OFUSG01629.1	OFUSG01629.1.p1
GENE.OFUSG01629.1~~OFUSG01629.1	OFUSG01629.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01635.1~~OFUSG01635.1	OFUSG01635.1.p1
GENE.OFUSG01636.1~~OFUSG01636.1	OFUSG01636.1.p1
GENE.OFUSG01643.1~~OFUSG01643.1	OFUSG01643.1.p1
GENE.OFUSG01656.1~~OFUSG01656.1	OFUSG01656.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01669.1~~OFUSG01669.1	OFUSG01669.1.p1
GENE.OFUSG01673.1~~OFUSG01673.1	OFUSG01673.1.p1
GENE.OFUSG01682.1~~OFUSG01682.1	OFUSG01682.1.p1
GENE.OFUSG01684.1~~OFUSG01684.1	OFUSG01684.1.p1
GENE.OFUSG01687.1~~OFUSG01687.1	OFUSG01687.1.p1
GENE.OFUSG01695.1~~OFUSG01695.1	OFUSG01695.1.p2
GENE.OFUSG01699.1~~OFUSG01699.1	OFUSG01699.1.p1
GENE.OFUSG01706.1~~OFUSG01706.1	OFUSG01706.1.p1
GENE.OFUSG01709.1~~OFUSG01709.1	OFUSG01709.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01720.1~~OFUSG01720.1	OFUSG01720.1.p1
GENE.OFUSG01725.1~~OFUSG01725.1	OFUSG01725.1.p1
GENE.OFUSG01726.1~~OFUSG01726.1	OFUSG01726.1.p1
GENE.OFUSG01727.1~~OFUSG01727.1	OFUSG01727.1.p1
GENE.OFUSG01727.1~~OFUSG01727.1	OFUSG01727.1.p1
GENE.OFUSG01727.1~~OFUSG01727.1	OFUSG01727.1.p1
GENE.OFUSG01729.1~~OFUSG01729.1	OFUSG01729.1.p1
GENE.OFUSG01729.1~~OFUSG01729.1	OFUSG01729.1.p1
GENE.OFUSG01744.1~~OFUSG01744.1	OFUSG01744.1.p1
GENE.OFUSG01744.1~~OFUSG01744.1	OFUSG01744.1.p1
GENE.OFUSG01745.1~~OFUSG01745.1	OFUSG01745.1.p1
GENE.OFUSG01745.1~~OFUSG01745.1	OFUSG01745.1.p1
GENE.OFUSG01753.1~~OFUSG01753.1	OFUSG01753.1.p1
GENE.OFUSG01761.1~~OFUSG01761.1	OFUSG01761.1.p1
GENE.OFUSG01765.1~~OFUSG01765.1	OFUSG01765.1.p1
GENE.OFUSG01765.1~~OFUSG01765.1	OFUSG01765.1.p1
GENE.OFUSG01767.1~~OFUSG01767.1	OFUSG01767.1.p1
GENE.OFUSG01773.1~~OFUSG01773.1	OFUSG01773.1.p1
GENE.OFUSG01773.1~~OFUSG01773.1	OFUSG01773.1.p1
GENE.OFUSG01773.1~~OFUSG01773.1	OFUSG01773.1.p1
GENE.OFUSG01773.1~~OFUSG01773.1	OFUSG01773.1.p1
GENE.OFUSG01775.1~~OFUSG01775.1	OFUSG01775.1.p1
GENE.OFUSG01776.1~~OFUSG01776.1	OFUSG01776.1.p2
GENE.OFUSG01780.1~~OFUSG01780.1	OFUSG01780.1.p1
GENE.OFUSG01782.1~~OFUSG01782.1	OFUSG01782.1.p1
GENE.OFUSG01790.2~~OFUSG01790.2	OFUSG01790.2.p1
GENE.OFUSG01794.1~~OFUSG01794.1	OFUSG01794.1.p1
GENE.OFUSG01794.1~~OFUSG01794.1	OFUSG01794.1.p1
GENE.OFUSG01796.1~~OFUSG01796.1	OFUSG01796.1.p1
GENE.OFUSG01800.1~~OFUSG01800.1	OFUSG01800.1.p1
GENE.OFUSG01800.1~~OFUSG01800.1	OFUSG01800.1.p1
GENE.OFUSG01801.1~~OFUSG01801.1	OFUSG01801.1.p1
GENE.OFUSG01805.1~~OFUSG01805.1	OFUSG01805.1.p1
GENE.OFUSG01814.1~~OFUSG01814.1	OFUSG01814.1.p1
GENE.OFUSG01815.1~~OFUSG01815.1	OFUSG01815.1.p1
GENE.OFUSG01816.1~~OFUSG01816.1	OFUSG01816.1.p1
GENE.OFUSG01818.1~~OFUSG01818.1	OFUSG01818.1.p1
GENE.OFUSG01821.1~~OFUSG01821.1	OFUSG01821.1.p1
GENE.OFUSG01831.1~~OFUSG01831.1	OFUSG01831.1.p1
GENE.OFUSG01834.1~~OFUSG01834.1	OFUSG01834.1.p1
GENE.OFUSG01837.1~~OFUSG01837.1	OFUSG01837.1.p1
GENE.OFUSG01838.1~~OFUSG01838.1	OFUSG01838.1.p1
GENE.OFUSG01839.1~~OFUSG01839.1	OFUSG01839.1.p1
GENE.OFUSG01839.1~~OFUSG01839.1	OFUSG01839.1.p1
GENE.OFUSG01839.1~~OFUSG01839.1	OFUSG01839.1.p1
GENE.OFUSG01839.1~~OFUSG01839.1	OFUSG01839.1.p1
GENE.OFUSG01839.1~~OFUSG01839.1	OFUSG01839.1.p1
GENE.OFUSG01846.1~~OFUSG01846.1	OFUSG01846.1.p1
GENE.OFUSG01846.2~~OFUSG01846.2	OFUSG01846.2.p1
GENE.OFUSG01853.1~~OFUSG01853.1	OFUSG01853.1.p1
GENE.OFUSG01858.1~~OFUSG01858.1	OFUSG01858.1.p1
GENE.OFUSG01876.1~~OFUSG01876.1	OFUSG01876.1.p1
GENE.OFUSG01878.1~~OFUSG01878.1	OFUSG01878.1.p1
GENE.OFUSG01882.1~~OFUSG01882.1	OFUSG01882.1.p1
GENE.OFUSG01887.1~~OFUSG01887.1	OFUSG01887.1.p1
GENE.OFUSG01889.1~~OFUSG01889.1	OFUSG01889.1.p1
GENE.OFUSG01902.1~~OFUSG01902.1	OFUSG01902.1.p1
GENE.OFUSG01912.1~~OFUSG01912.1	OFUSG01912.1.p1
GENE.OFUSG01912.1~~OFUSG01912.1	OFUSG01912.1.p1
GENE.OFUSG01912.1~~OFUSG01912.1	OFUSG01912.1.p1
GENE.OFUSG01912.1~~OFUSG01912.1	OFUSG01912.1.p1
GENE.OFUSG01913.2~~OFUSG01913.2	OFUSG01913.2.p1
GENE.OFUSG01919.1~~OFUSG01919.1	OFUSG01919.1.p1
GENE.OFUSG01919.1~~OFUSG01919.1	OFUSG01919.1.p1
GENE.OFUSG01921.1~~OFUSG01921.1	OFUSG01921.1.p1
GENE.OFUSG01923.1~~OFUSG01923.1	OFUSG01923.1.p1
GENE.OFUSG01931.1~~OFUSG01931.1	OFUSG01931.1.p1
GENE.OFUSG01933.1~~OFUSG01933.1	OFUSG01933.1.p1
GENE.OFUSG01935.1~~OFUSG01935.1	OFUSG01935.1.p1
GENE.OFUSG01939.2~~OFUSG01939.2	OFUSG01939.2.p1
GENE.OFUSG01940.1~~OFUSG01940.1	OFUSG01940.1.p1
GENE.OFUSG01942.1~~OFUSG01942.1	OFUSG01942.1.p1
GENE.OFUSG01950.1~~OFUSG01950.1	OFUSG01950.1.p1
GENE.OFUSG01952.1~~OFUSG01952.1	OFUSG01952.1.p1
GENE.OFUSG01958.1~~OFUSG01958.1	OFUSG01958.1.p1
GENE.OFUSG01960.1~~OFUSG01960.1	OFUSG01960.1.p1
GENE.OFUSG01973.1~~OFUSG01973.1	OFUSG01973.1.p1
GENE.OFUSG01973.1~~OFUSG01973.1	OFUSG01973.1.p1
GENE.OFUSG01973.1~~OFUSG01973.1	OFUSG01973.1.p1
GENE.OFUSG01973.1~~OFUSG01973.1	OFUSG01973.1.p1
GENE.OFUSG01973.1~~OFUSG01973.1	OFUSG01973.1.p1
GENE.OFUSG01973.1~~OFUSG01973.1	OFUSG01973.1.p1
GENE.OFUSG01973.1~~OFUSG01973.1	OFUSG01973.1.p1
GENE.OFUSG01975.1~~OFUSG01975.1	OFUSG01975.1.p1
GENE.OFUSG01978.1~~OFUSG01978.1	OFUSG01978.1.p1
GENE.OFUSG01978.1~~OFUSG01978.1	OFUSG01978.1.p1
GENE.OFUSG01978.1~~OFUSG01978.1	OFUSG01978.1.p1
GENE.OFUSG01978.1~~OFUSG01978.1	OFUSG01978.1.p1
GENE.OFUSG01978.1~~OFUSG01978.1	OFUSG01978.1.p1
GENE.OFUSG01978.1~~OFUSG01978.1	OFUSG01978.1.p1
GENE.OFUSG01978.1~~OFUSG01978.1	OFUSG01978.1.p1
GENE.OFUSG01978.1~~OFUSG01978.1	OFUSG01978.1.p1
GENE.OFUSG01981.1~~OFUSG01981.1	OFUSG01981.1.p1
GENE.OFUSG01983.1~~OFUSG01983.1	OFUSG01983.1.p1
GENE.OFUSG01990.1~~OFUSG01990.1	OFUSG01990.1.p1
GENE.OFUSG01991.1~~OFUSG01991.1	OFUSG01991.1.p1
GENE.OFUSG01992.1~~OFUSG01992.1	OFUSG01992.1.p1
GENE.OFUSG01998.1~~OFUSG01998.1	OFUSG01998.1.p1
GENE.OFUSG02001.1~~OFUSG02001.1	OFUSG02001.1.p1
GENE.OFUSG02029.1~~OFUSG02029.1	OFUSG02029.1.p1
GENE.OFUSG02038.1~~OFUSG02038.1	OFUSG02038.1.p1
GENE.OFUSG02046.1~~OFUSG02046.1	OFUSG02046.1.p1
GENE.OFUSG02046.1~~OFUSG02046.1	OFUSG02046.1.p1
GENE.OFUSG02054.1~~OFUSG02054.1	OFUSG02054.1.p1
GENE.OFUSG02068.1~~OFUSG02068.1	OFUSG02068.1.p1
GENE.OFUSG02085.1~~OFUSG02085.1	OFUSG02085.1.p1
GENE.OFUSG02086.1~~OFUSG02086.1	OFUSG02086.1.p1
GENE.OFUSG02091.1~~OFUSG02091.1	OFUSG02091.1.p1
GENE.OFUSG02091.1~~OFUSG02091.1	OFUSG02091.1.p1
GENE.OFUSG02101.2~~OFUSG02101.2	OFUSG02101.2.p1
GENE.OFUSG02115.1~~OFUSG02115.1	OFUSG02115.1.p1
GENE.OFUSG02117.1~~OFUSG02117.1	OFUSG02117.1.p1
GENE.OFUSG02117.1~~OFUSG02117.1	OFUSG02117.1.p1
GENE.OFUSG02117.1~~OFUSG02117.1	OFUSG02117.1.p1
GENE.OFUSG02117.1~~OFUSG02117.1	OFUSG02117.1.p1
GENE.OFUSG02117.1~~OFUSG02117.1	OFUSG02117.1.p1
GENE.OFUSG02117.1~~OFUSG02117.1	OFUSG02117.1.p1
GENE.OFUSG02117.1~~OFUSG02117.1	OFUSG02117.1.p1
GENE.OFUSG02117.1~~OFUSG02117.1	OFUSG02117.1.p1
GENE.OFUSG02120.1~~OFUSG02120.1	OFUSG02120.1.p1
GENE.OFUSG02126.1~~OFUSG02126.1	OFUSG02126.1.p1
GENE.OFUSG02135.1~~OFUSG02135.1	OFUSG02135.1.p1
GENE.OFUSG02136.1~~OFUSG02136.1	OFUSG02136.1.p1
GENE.OFUSG02136.1~~OFUSG02136.1	OFUSG02136.1.p1
GENE.OFUSG02136.1~~OFUSG02136.1	OFUSG02136.1.p1
GENE.OFUSG02136.1~~OFUSG02136.1	OFUSG02136.1.p1
GENE.OFUSG02136.1~~OFUSG02136.1	OFUSG02136.1.p1
GENE.OFUSG02140.1~~OFUSG02140.1	OFUSG02140.1.p1
GENE.OFUSG02140.1~~OFUSG02140.1	OFUSG02140.1.p1
GENE.OFUSG02140.1~~OFUSG02140.1	OFUSG02140.1.p1
GENE.OFUSG02140.1~~OFUSG02140.1	OFUSG02140.1.p1
GENE.OFUSG02140.1~~OFUSG02140.1	OFUSG02140.1.p1
GENE.OFUSG02140.1~~OFUSG02140.1	OFUSG02140.1.p1
GENE.OFUSG02140.1~~OFUSG02140.1	OFUSG02140.1.p1
GENE.OFUSG02140.1~~OFUSG02140.1	OFUSG02140.1.p1
GENE.OFUSG02142.3~~OFUSG02142.3	OFUSG02142.3.p1
GENE.OFUSG02146.1~~OFUSG02146.1	OFUSG02146.1.p1
GENE.OFUSG02162.1~~OFUSG02162.1	OFUSG02162.1.p1
GENE.OFUSG02179.1~~OFUSG02179.1	OFUSG02179.1.p1
GENE.OFUSG02192.1~~OFUSG02192.1	OFUSG02192.1.p1
GENE.OFUSG02203.1~~OFUSG02203.1	OFUSG02203.1.p1
GENE.OFUSG02204.1~~OFUSG02204.1	OFUSG02204.1.p1
GENE.OFUSG02205.1~~OFUSG02205.1	OFUSG02205.1.p1
GENE.OFUSG02206.1~~OFUSG02206.1	OFUSG02206.1.p1
GENE.OFUSG02208.1~~OFUSG02208.1	OFUSG02208.1.p1
GENE.OFUSG02230.1~~OFUSG02230.1	OFUSG02230.1.p1
GENE.OFUSG02235.1~~OFUSG02235.1	OFUSG02235.1.p1
GENE.OFUSG02235.1~~OFUSG02235.1	OFUSG02235.1.p1
GENE.OFUSG02235.1~~OFUSG02235.1	OFUSG02235.1.p1
GENE.OFUSG02235.1~~OFUSG02235.1	OFUSG02235.1.p1
GENE.OFUSG02235.1~~OFUSG02235.1	OFUSG02235.1.p1
GENE.OFUSG02239.1~~OFUSG02239.1	OFUSG02239.1.p1
GENE.OFUSG02242.1~~OFUSG02242.1	OFUSG02242.1.p1
GENE.OFUSG02267.1~~OFUSG02267.1	OFUSG02267.1.p1
GENE.OFUSG02268.1~~OFUSG02268.1	OFUSG02268.1.p1
GENE.OFUSG02298.1~~OFUSG02298.1	OFUSG02298.1.p1
GENE.OFUSG02320.1~~OFUSG02320.1	OFUSG02320.1.p1
GENE.OFUSG02327.1~~OFUSG02327.1	OFUSG02327.1.p1
GENE.OFUSG02328.1~~OFUSG02328.1	OFUSG02328.1.p1
GENE.OFUSG02340.1~~OFUSG02340.1	OFUSG02340.1.p1
GENE.OFUSG02343.1~~OFUSG02343.1	OFUSG02343.1.p1
GENE.OFUSG02351.1~~OFUSG02351.1	OFUSG02351.1.p1
GENE.OFUSG02351.1~~OFUSG02351.1	OFUSG02351.1.p1
GENE.OFUSG02351.1~~OFUSG02351.1	OFUSG02351.1.p1
GENE.OFUSG02351.1~~OFUSG02351.1	OFUSG02351.1.p1
GENE.OFUSG02352.1~~OFUSG02352.1	OFUSG02352.1.p1
GENE.OFUSG02375.1~~OFUSG02375.1	OFUSG02375.1.p1
GENE.OFUSG02387.1~~OFUSG02387.1	OFUSG02387.1.p1
GENE.OFUSG02388.1~~OFUSG02388.1	OFUSG02388.1.p1
GENE.OFUSG02404.1~~OFUSG02404.1	OFUSG02404.1.p1
GENE.OFUSG02405.1~~OFUSG02405.1	OFUSG02405.1.p1
GENE.OFUSG02408.1~~OFUSG02408.1	OFUSG02408.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
GENE.OFUSG02413.1~~OFUSG02413.1	OFUSG02413.1.p1
