TCONS_00000016	BRALA21886
TCONS_00035236	BRALA25788
TCONS_00035268	BRALA06571
TCONS_00035269	BRALA03662
TCONS_00035275	BRALA27587
TCONS_00035284	BRALA28212
TCONS_00035285	BRALA29835
TCONS_00035288	BRALA00592
TCONS_00035290	BRALA25695
TCONS_00035361	BRALA04378
TCONS_00035407	BRALA28819
TCONS_00035427	BRALA24840
TCONS_00035447	BRALA15586
TCONS_00035449	BRALA34667
TCONS_00035496	BRALA34503
TCONS_00035507	BRALA25450
TCONS_00035542	BRALA18888
TCONS_00035552	BRALA30387
TCONS_00035568	BRALA23730
TCONS_00035589	BRALA29518
TCONS_00035594	BRALA30300
TCONS_00035602	BRALA02935
TCONS_00035620	BRALA24124
TCONS_00035663	BRALA19500
TCONS_00035689	BRALA16947
TCONS_00035732	BRALA05642
TCONS_00035823	BRALA19887
TCONS_00035835	BRALA33841
TCONS_00035844	BRALA33428
TCONS_00035870	BRALA24066
TCONS_00035918	BRALA04447
TCONS_00035924	BRALA02208
TCONS_00035932	BRALA08752
TCONS_00035950	BRALA08874
TCONS_00035967	BRALA02326
TCONS_00035970	BRALA09398
TCONS_00036027	BRALA23402
TCONS_00036033	BRALA08934
TCONS_00036085	BRALA16672
TCONS_00036087	BRALA02509
TCONS_00036090	BRALA01354
TCONS_00036104	BRALA34165
TCONS_00036132	BRALA14933
TCONS_00036173	BRALA02049
TCONS_00036175	BRALA02507
TCONS_00036179	BRALA08803
TCONS_00036181	BRALA01003
TCONS_00036196	BRALA10625
TCONS_00036212	BRALA19560
TCONS_00036217	BRALA08911
TCONS_00036221	BRALA02255
TCONS_00036232	BRALA02341
TCONS_00036274	BRALA28797
TCONS_00036298	BRALA31196
TCONS_00036327	BRALA06509
TCONS_00036356	BRALA24721
TCONS_00036357	BRALA02001
TCONS_00036358	BRALA08810
TCONS_00036377	BRALA14943
TCONS_00036379	BRALA02188
TCONS_00036412	BRALA18408
TCONS_00036434	BRALA02502
TCONS_00036441	BRALA08770
TCONS_00036460	BRALA02257
TCONS_00036466	BRALA01417
TCONS_00036517	BRALA02419
TCONS_00036557	BRALA02216
TCONS_00036590	BRALA01957
TCONS_00036657	BRALA02108
TCONS_00036720	BRALA21635
TCONS_00036724	BRALA18914
TCONS_00036737	BRALA07646
TCONS_00036755	BRALA02051
TCONS_00036831	BRALA12894
TCONS_00036833	BRALA11739
TCONS_00036835	BRALA29576
TCONS_00036837	BRALA02293
TCONS_00036882	BRALA24730
TCONS_00036890	BRALA01990
TCONS_00036916	BRALA02447
TCONS_00036947	BRALA08921
TCONS_00036960	BRALA08498
TCONS_00036970	BRALA23157
TCONS_00036993	BRALA30388
TCONS_00037005	BRALA08918
TCONS_00037079	BRALA15408
TCONS_00037081	BRALA26739
TCONS_00037094	BRALA08931
TCONS_00037101	BRALA02414
TCONS_00037102	BRALA24722
TCONS_00037125	BRALA24719
TCONS_00037141	BRALA07161
TCONS_00037182	BRALA12682
TCONS_00037237	BRALA00158
TCONS_00037289	BRALA32558
TCONS_00037301	BRALA17217
TCONS_00037304	BRALA33292
TCONS_00037315	BRALA08897
TCONS_00037318	BRALA08804
TCONS_00037321	BRALA19130
TCONS_00037322	BRALA02311
TCONS_00037357	BRALA02256
TCONS_00037366	BRALA07092
TCONS_00037367	BRALA02403
TCONS_00037399	BRALA01982
TCONS_00037411	BRALA08732
TCONS_00037477	BRALA19186
TCONS_00037488	BRALA08860
TCONS_00037489	BRALA21792
TCONS_00037490	BRALA02351
TCONS_00037517	BRALA06363
TCONS_00037536	BRALA02156
TCONS_00037541	BRALA18838
TCONS_00037548	BRALA11000
TCONS_00037549	BRALA26427
TCONS_00037597	BRALA08906
TCONS_00037598	BRALA08893
TCONS_00037673	BRALA19263
TCONS_00037675	BRALA00613
TCONS_00037682	BRALA14794
TCONS_00037709	BRALA20784
TCONS_00037741	BRALA34091
TCONS_00037763	BRALA02591
TCONS_00037765	BRALA03031
TCONS_00037767	BRALA16951
TCONS_00037768	BRALA02066
TCONS_00037771	BRALA20726
TCONS_00037811	BRALA02952
TCONS_00037841	BRALA08822
TCONS_00037873	BRALA02489
TCONS_00037979	BRALA02487
TCONS_00037980	BRALA02294
TCONS_00037981	BRALA03387
TCONS_00037982	BRALA08885
TCONS_00037997	BRALA08879
TCONS_00038032	BRALA08828
TCONS_00038040	BRALA08900
TCONS_00038046	BRALA00511
TCONS_00038094	BRALA20751
TCONS_00038095	BRALA02328
TCONS_00038113	BRALA24048
TCONS_00038156	BRALA04781
TCONS_00038159	BRALA02422
TCONS_00038163	BRALA08943
TCONS_00038168	BRALA25150
TCONS_00038182	BRALA02476
TCONS_00038185	BRALA02478
TCONS_00038201	BRALA26045
TCONS_00038216	BRALA02224
TCONS_00038267	BRALA30422
TCONS_00038280	BRALA33862
TCONS_00038281	BRALA28198
TCONS_00038283	BRALA05147
TCONS_00038331	BRALA14561
TCONS_00038340	BRALA29732
TCONS_00038347	BRALA26653
TCONS_00038408	BRALA32795
TCONS_00038412	BRALA27664
TCONS_00038444	BRALA17030
TCONS_00038495	BRALA20910
TCONS_00038497	BRALA05387
TCONS_00038568	BRALA22026
TCONS_00038576	BRALA33885
TCONS_00038616	BRALA09001
TCONS_00038622	BRALA24393
TCONS_00038642	BRALA28643
TCONS_00038647	BRALA10734
TCONS_00038648	BRALA00094
TCONS_00038650	BRALA00093
TCONS_00038662	BRALA07954
TCONS_00038678	BRALA01797
TCONS_00038727	BRALA00520
TCONS_00038738	BRALA07938
TCONS_00038740	BRALA12842
TCONS_00038771	BRALA09813
TCONS_00038772	BRALA13418
TCONS_00038774	BRALA07559
TCONS_00038913	BRALA24619
TCONS_00038944	BRALA17178
TCONS_00038951	BRALA25818
TCONS_00038960	BRALA16585
TCONS_00038968	BRALA19223
TCONS_00038973	BRALA01081
TCONS_00039001	BRALA00651
TCONS_00039182	BRALA26317
TCONS_00039184	BRALA06925
TCONS_00039209	BRALA25079
TCONS_00039211	BRALA25081
TCONS_00039338	BRALA22097
TCONS_00039371	BRALA16400
TCONS_00039403	BRALA04114
TCONS_00039408	BRALA25711
TCONS_00039418	BRALA32779
TCONS_00039421	BRALA25699
TCONS_00039433	BRALA35711
TCONS_00039437	BRALA11283
TCONS_00039447	BRALA28281
TCONS_00039458	BRALA21309
TCONS_00039476	BRALA18889
TCONS_00039483	BRALA05583
TCONS_00039495	BRALA25085
TCONS_00039510	BRALA03777
TCONS_00039538	BRALA27274
TCONS_00039546	BRALA17778
TCONS_00039555	BRALA15942
TCONS_00039589	BRALA20849
TCONS_00039670	BRALA09003
TCONS_00039672	BRALA02964
TCONS_00039715	BRALA12951
TCONS_00039722	BRALA09000
TCONS_00039737	BRALA34613
TCONS_00039767	BRALA16453
TCONS_00039790	BRALA12357
TCONS_00039792	BRALA25778
TCONS_00039793	BRALA17638
TCONS_00039795	BRALA08982
TCONS_00039824	BRALA05988
TCONS_00039826	BRALA31710
TCONS_00039832	BRALA20901
TCONS_00039913	BRALA05661
TCONS_00039921	BRALA33973
TCONS_00039926	BRALA09401
TCONS_00039933	BRALA04497
TCONS_00039939	BRALA18401
TCONS_00039960	BRALA15263
TCONS_00039987	BRALA26617
TCONS_00040005	BRALA12883
TCONS_00040008	BRALA05915
TCONS_00040015	BRALA03892
TCONS_00040053	BRALA06961
TCONS_00040101	BRALA25700
TCONS_00040106	BRALA08064
TCONS_00040107	BRALA29055
TCONS_00040109	BRALA15086
TCONS_00040126	BRALA30706
TCONS_00040129	BRALA09834
TCONS_00040141	BRALA08507
TCONS_00040193	BRALA04457
TCONS_00040284	BRALA33732
TCONS_00040288	BRALA07657
TCONS_00040306	BRALA13172
TCONS_00040341	BRALA10859
TCONS_00040400	BRALA29054
TCONS_00040402	BRALA20900
TCONS_00040411	BRALA32780
TCONS_00040418	BRALA29059
TCONS_00040436	BRALA20366
TCONS_00040439	BRALA35932
TCONS_00040452	BRALA00657
TCONS_00040469	BRALA20462
TCONS_00040470	BRALA23895
TCONS_00040481	BRALA33735
TCONS_00040482	BRALA25072
TCONS_00040519	BRALA12180
TCONS_00040524	BRALA14248
TCONS_00040529	BRALA13395
TCONS_00040533	BRALA12046
TCONS_00040548	BRALA15643
TCONS_00040596	BRALA17050
TCONS_00040607	BRALA01641
TCONS_00040680	BRALA33043
TCONS_00040686	BRALA01192
TCONS_00040705	BRALA09104
TCONS_00040727	BRALA29170
TCONS_00040734	BRALA33075
TCONS_00040790	BRALA30222
TCONS_00040795	BRALA11680
TCONS_00040798	BRALA31709
TCONS_00040799	BRALA24652
TCONS_00040868	BRALA30657
TCONS_00040904	BRALA24120
TCONS_00040905	BRALA04435
TCONS_00040909	BRALA21457
TCONS_00040917	BRALA25285
TCONS_00040924	BRALA29992
TCONS_00040931	BRALA16032
TCONS_00041054	BRALA31688
TCONS_00041057	BRALA05944
TCONS_00041068	BRALA28545
TCONS_00041072	BRALA12217
TCONS_00041168	BRALA04183
TCONS_00041182	BRALA35363
TCONS_00041203	BRALA01347
TCONS_00041228	BRALA02716
TCONS_00041264	BRALA11632
TCONS_00041267	BRALA00337
TCONS_00041303	BRALA20251
TCONS_00041340	BRALA06600
TCONS_00041387	BRALA11644
TCONS_00041401	BRALA28473
TCONS_00041426	BRALA20193
TCONS_00041429	BRALA00239
TCONS_00041442	BRALA15524
TCONS_00041449	BRALA15442
TCONS_00041453	BRALA32894
TCONS_00041507	BRALA30354
TCONS_00041519	BRALA05319
TCONS_00041538	BRALA23187
TCONS_00041558	BRALA21413
TCONS_00041587	BRALA16943
TCONS_00041595	BRALA23344
TCONS_00041596	BRALA19248
TCONS_00041599	BRALA28311
TCONS_00041604	BRALA12584
TCONS_00041617	BRALA11859
TCONS_00041619	BRALA11858
TCONS_00041620	BRALA11857
TCONS_00041648	BRALA31204
TCONS_00041650	BRALA01869
TCONS_00041657	BRALA13288
TCONS_00041684	BRALA08068
TCONS_00041687	BRALA11764
TCONS_00041690	BRALA08057
TCONS_00041692	BRALA30762
TCONS_00041696	BRALA11884
TCONS_00041707	BRALA11546
TCONS_00041708	BRALA12985
TCONS_00041721	BRALA11904
TCONS_00041727	BRALA11816
TCONS_00041732	BRALA28781
TCONS_00041737	BRALA12554
TCONS_00041744	BRALA19410
TCONS_00041748	BRALA22948
TCONS_00041793	BRALA11876
TCONS_00041800	BRALA10496
TCONS_00041852	BRALA14079
TCONS_00041854	BRALA22954
TCONS_00041891	BRALA22451
TCONS_00041898	BRALA08202
TCONS_00041903	BRALA22916
TCONS_00041921	BRALA05641
TCONS_00041928	BRALA28850
TCONS_00041936	BRALA22933
TCONS_00041937	BRALA02125
TCONS_00041961	BRALA28969
TCONS_00041966	BRALA16941
TCONS_00041967	BRALA12941
TCONS_00041970	BRALA22442
TCONS_00041989	BRALA11880
TCONS_00041997	BRALA31518
TCONS_00041998	BRALA11137
TCONS_00042001	BRALA08058
TCONS_00042006	BRALA19419
TCONS_00042008	BRALA08130
TCONS_00042032	BRALA30356
TCONS_00042042	BRALA31578
TCONS_00042043	BRALA12573
TCONS_00042046	BRALA29341
TCONS_00042053	BRALA08116
TCONS_00042060	BRALA02592
TCONS_00042080	BRALA08303
TCONS_00042090	BRALA23818
TCONS_00042098	BRALA28315
TCONS_00042109	BRALA22768
TCONS_00042110	BRALA28948
TCONS_00042111	BRALA22730
TCONS_00042128	BRALA26967
TCONS_00042136	BRALA30059
TCONS_00042167	BRALA15950
TCONS_00042204	BRALA28975
TCONS_00042205	BRALA31862
TCONS_00042209	BRALA26634
TCONS_00042212	BRALA09451
TCONS_00042228	BRALA08067
TCONS_00042256	BRALA10534
TCONS_00042276	BRALA25389
TCONS_00042302	BRALA28317
TCONS_00042315	BRALA20705
TCONS_00042321	BRALA14259
TCONS_00042331	BRALA07814
TCONS_00042334	BRALA03812
TCONS_00042349	BRALA22440
TCONS_00042354	BRALA16981
TCONS_00042360	BRALA03873
TCONS_00042361	BRALA11894
TCONS_00042365	BRALA18722
TCONS_00042369	BRALA31203
TCONS_00042375	BRALA19453
TCONS_00042380	BRALA22580
TCONS_00042395	BRALA23276
TCONS_00042428	BRALA15899
TCONS_00042430	BRALA15954
TCONS_00042450	BRALA35229
TCONS_00042477	BRALA32553
TCONS_00042486	BRALA18668
TCONS_00042488	BRALA13185
TCONS_00042496	BRALA11508
TCONS_00042512	BRALA32664
TCONS_00042516	BRALA19995
TCONS_00042519	BRALA11437
TCONS_00042523	BRALA08318
TCONS_00042530	BRALA18733
TCONS_00042533	BRALA08073
TCONS_00042541	BRALA11762
TCONS_00042544	BRALA22769
TCONS_00042547	BRALA18696
TCONS_00042549	BRALA18690
TCONS_00042552	BRALA18685
TCONS_00042556	BRALA19232
TCONS_00042557	BRALA22738
TCONS_00042576	BRALA08293
TCONS_00042577	BRALA11855
TCONS_00042584	BRALA20376
TCONS_00042596	BRALA31319
TCONS_00042605	BRALA28303
TCONS_00042610	BRALA18727
TCONS_00042611	BRALA18715
TCONS_00042612	BRALA18712
TCONS_00042615	BRALA12432
TCONS_00042618	BRALA08304
TCONS_00042622	BRALA22943
TCONS_00042625	BRALA25958
TCONS_00042636	BRALA31199
TCONS_00042643	BRALA15621
TCONS_00042667	BRALA15919
TCONS_00042669	BRALA20203
TCONS_00042670	BRALA11793
TCONS_00042673	BRALA16977
TCONS_00042674	BRALA03590
TCONS_00042677	BRALA11822
TCONS_00042679	BRALA15953
TCONS_00042682	BRALA06607
TCONS_00042683	BRALA13151
TCONS_00042685	BRALA13148
TCONS_00042715	BRALA19421
TCONS_00042723	BRALA15926
TCONS_00042725	BRALA15927
TCONS_00042743	BRALA08237
TCONS_00042749	BRALA19446
TCONS_00042750	BRALA19437
TCONS_00042751	BRALA11887
TCONS_00042754	BRALA12599
TCONS_00042762	BRALA30003
TCONS_00042766	BRALA20192
TCONS_00042767	BRALA19429
TCONS_00042768	BRALA07859
TCONS_00042769	BRALA22940
TCONS_00042778	BRALA11774
TCONS_00042782	BRALA05330
TCONS_00042808	BRALA33403
TCONS_00042810	BRALA08205
TCONS_00042819	BRALA23279
TCONS_00042833	BRALA16955
TCONS_00042835	BRALA12698
TCONS_00042851	BRALA28967
TCONS_00042859	BRALA11892
TCONS_00042861	BRALA19447
TCONS_00042880	BRALA29264
TCONS_00042914	BRALA23286
TCONS_00042941	BRALA08123
TCONS_00042942	BRALA16945
TCONS_00042943	BRALA18730
TCONS_00042945	BRALA28668
TCONS_00042949	BRALA03180
TCONS_00042950	BRALA08295
TCONS_00042951	BRALA31201
TCONS_00042977	BRALA08296
TCONS_00042980	BRALA31764
TCONS_00042989	BRALA13291
TCONS_00042990	BRALA21819
TCONS_00043014	BRALA12506
TCONS_00043020	BRALA17009
TCONS_00043022	BRALA35026
TCONS_00043030	BRALA16931
TCONS_00043031	BRALA11898
TCONS_00043037	BRALA03392
TCONS_00043040	BRALA08059
TCONS_00043042	BRALA22764
TCONS_00043046	BRALA28788
TCONS_00043082	BRALA32928
TCONS_00043094	BRALA11831
TCONS_00043115	BRALA28779
TCONS_00043121	BRALA22461
TCONS_00043122	BRALA22734
TCONS_00043123	BRALA19409
TCONS_00043133	BRALA21986
TCONS_00043139	BRALA35562
TCONS_00043151	BRALA22745
TCONS_00043160	BRALA30754
TCONS_00043161	BRALA28309
TCONS_00043171	BRALA08071
TCONS_00043175	BRALA11878
TCONS_00043227	BRALA31284
TCONS_00043249	BRALA27885
TCONS_00043263	BRALA08199
TCONS_00043300	BRALA22956
TCONS_00043305	BRALA07173
TCONS_00043317	BRALA31576
TCONS_00043322	BRALA22758
TCONS_00043340	BRALA21634
TCONS_00043343	BRALA01650
TCONS_00043353	BRALA00746
TCONS_00043354	BRALA23975
TCONS_00043355	BRALA26826
TCONS_00043362	BRALA08213
TCONS_00043367	BRALA18689
TCONS_00043385	BRALA29887
TCONS_00043404	BRALA22429
TCONS_00043405	BRALA31577
TCONS_00043407	BRALA08114
TCONS_00043408	BRALA08108
TCONS_00043433	BRALA08302
TCONS_00043439	BRALA08279
TCONS_00043440	BRALA08277
TCONS_00043455	BRALA16769
TCONS_00043456	BRALA11806
TCONS_00043466	BRALA31636
TCONS_00043474	BRALA34704
TCONS_00043488	BRALA16942
TCONS_00043495	BRALA21864
TCONS_00043496	BRALA22449
TCONS_00043513	BRALA23963
TCONS_00043524	BRALA15949
TCONS_00043525	BRALA01166
TCONS_00043562	BRALA13272
TCONS_00043595	BRALA21446
TCONS_00043599	BRALA08065
TCONS_00043600	BRALA20184
TCONS_00043635	BRALA29896
TCONS_00043648	BRALA11854
TCONS_00043660	BRALA30756
TCONS_00043665	BRALA16993
TCONS_00043688	BRALA22739
TCONS_00043693	BRALA12644
TCONS_00043695	BRALA19450
TCONS_00043712	BRALA20389
TCONS_00043714	BRALA13300
TCONS_00043722	BRALA17374
TCONS_00043724	BRALA28964
TCONS_00043725	BRALA29252
TCONS_00043730	BRALA23274
TCONS_00043743	BRALA12665
TCONS_00043759	BRALA30833
TCONS_00043763	BRALA00884
TCONS_00043768	BRALA11740
TCONS_00043769	BRALA28598
TCONS_00043776	BRALA16934
TCONS_00043780	BRALA13184
TCONS_00043800	BRALA30757
TCONS_00043824	BRALA08129
TCONS_00043841	BRALA19389
TCONS_00043848	BRALA20385
TCONS_00043850	BRALA18691
TCONS_00043863	BRALA22447
TCONS_00043865	BRALA08294
TCONS_00043866	BRALA08285
TCONS_00043875	BRALA22434
TCONS_00043881	BRALA21336
TCONS_00043885	BRALA11770
TCONS_00043889	BRALA18701
TCONS_00043892	BRALA08223
TCONS_00043901	BRALA08226
TCONS_00043918	BRALA28306
TCONS_00043928	BRALA28778
TCONS_00043929	BRALA18726
TCONS_00043934	BRALA18724
TCONS_00043945	BRALA22942
TCONS_00043974	BRALA16975
TCONS_00043975	BRALA16973
TCONS_00043983	BRALA27684
TCONS_00043984	BRALA11786
TCONS_00044004	BRALA16976
TCONS_00044005	BRALA28662
TCONS_00044026	BRALA22910
TCONS_00044038	BRALA01791
TCONS_00044041	BRALA25106
TCONS_00044046	BRALA15925
TCONS_00044047	BRALA19632
TCONS_00044053	BRALA08232
TCONS_00044059	BRALA15941
TCONS_00044061	BRALA11888
TCONS_00044095	BRALA20191
TCONS_00044096	BRALA20185
TCONS_00044098	BRALA04530
TCONS_00044099	BRALA04529
TCONS_00044104	BRALA15279
TCONS_00044107	BRALA11776
TCONS_00044119	BRALA18421
TCONS_00044124	BRALA08267
TCONS_00044133	BRALA11896
TCONS_00044142	BRALA22740
TCONS_00044147	BRALA22957
TCONS_00044150	BRALA12685
TCONS_00044155	BRALA26325
TCONS_00044166	BRALA32021
TCONS_00044175	BRALA28968
TCONS_00044178	BRALA02164
TCONS_00044179	BRALA22751
TCONS_00044185	BRALA11890
TCONS_00044224	BRALA11891
TCONS_00044227	BRALA11885
TCONS_00044252	BRALA12822
TCONS_00044257	BRALA22462
TCONS_00044299	BRALA02885
TCONS_00044319	BRALA19534
TCONS_00044333	BRALA29016
TCONS_00044436	BRALA19633
TCONS_00044444	BRALA32685
TCONS_00044449	BRALA06870
TCONS_00044462	BRALA29720
TCONS_00044478	BRALA28399
TCONS_00044498	BRALA33158
TCONS_00044510	BRALA20933
TCONS_00044539	BRALA10605
TCONS_00044557	BRALA18587
TCONS_00044564	BRALA10600
TCONS_00044639	BRALA16671
TCONS_00044651	BRALA16670
TCONS_00044664	BRALA29483
TCONS_00044694	BRALA01777
TCONS_00044697	BRALA05743
TCONS_00044713	BRALA28164
TCONS_00044745	BRALA15125
TCONS_00044759	BRALA16701
TCONS_00044838	BRALA31159
TCONS_00044841	BRALA30860
TCONS_00044843	BRALA01773
TCONS_00044853	BRALA02654
TCONS_00044875	BRALA28616
TCONS_00044891	BRALA01475
TCONS_00044894	BRALA15155
TCONS_00044903	BRALA17181
TCONS_00044906	BRALA23740
TCONS_00044907	BRALA01776
TCONS_00044956	BRALA21351
TCONS_00044972	BRALA30067
TCONS_00044974	BRALA21736
TCONS_00044994	BRALA16647
TCONS_00045016	BRALA01560
TCONS_00045040	BRALA33016
TCONS_00045048	BRALA21267
TCONS_00045076	BRALA07253
TCONS_00045078	BRALA01907
TCONS_00045118	BRALA16652
TCONS_00045129	BRALA17097
TCONS_00045155	BRALA23786
TCONS_00045159	BRALA05861
TCONS_00045168	BRALA34097
TCONS_00045173	BRALA16326
TCONS_00045175	BRALA34325
TCONS_00045182	BRALA01442
TCONS_00045187	BRALA17074
TCONS_00045262	BRALA16696
TCONS_00045265	BRALA17078
TCONS_00045275	BRALA17083
TCONS_00045277	BRALA12055
TCONS_00045294	BRALA11618
TCONS_00045316	BRALA01559
TCONS_00045330	BRALA18546
TCONS_00045332	BRALA25417
TCONS_00045334	BRALA12641
TCONS_00045335	BRALA30722
TCONS_00045337	BRALA21884
TCONS_00045352	BRALA14576
TCONS_00045357	BRALA17093
TCONS_00045360	BRALA01536
TCONS_00045362	BRALA16004
TCONS_00045371	BRALA23221
TCONS_00045395	BRALA21916
TCONS_00045398	BRALA17831
TCONS_00045453	BRALA01507
TCONS_00045459	BRALA03745
TCONS_00045482	BRALA16629
TCONS_00045498	BRALA21289
TCONS_00045499	BRALA30066
TCONS_00045502	BRALA01880
TCONS_00045527	BRALA17859
TCONS_00045529	BRALA01810
TCONS_00045534	BRALA17849
TCONS_00045536	BRALA16478
TCONS_00045542	BRALA16635
TCONS_00045550	BRALA15776
TCONS_00045551	BRALA01789
TCONS_00045561	BRALA19476
TCONS_00045612	BRALA18535
TCONS_00045613	BRALA01752
TCONS_00045626	BRALA15123
TCONS_00045636	BRALA26308
TCONS_00045650	BRALA18548
TCONS_00045657	BRALA03797
TCONS_00045660	BRALA16712
TCONS_00045666	BRALA01828
TCONS_00045667	BRALA19120
TCONS_00045677	BRALA01446
TCONS_00045702	BRALA25240
TCONS_00045717	BRALA24620
TCONS_00045730	BRALA25112
TCONS_00045731	BRALA27730
TCONS_00045793	BRALA01757
TCONS_00045801	BRALA16829
TCONS_00045807	BRALA15131
TCONS_00045842	BRALA15126
TCONS_00045843	BRALA01713
TCONS_00045845	BRALA01910
TCONS_00045862	BRALA01543
TCONS_00045868	BRALA01542
TCONS_00045891	BRALA09654
TCONS_00045999	BRALA15154
TCONS_00046000	BRALA14687
TCONS_00046007	BRALA16626
TCONS_00046009	BRALA01775
TCONS_00046038	BRALA07033
TCONS_00046050	BRALA03143
TCONS_00046054	BRALA05718
TCONS_00046074	BRALA31239
TCONS_00046095	BRALA28385
TCONS_00046097	BRALA01985
TCONS_00046120	BRALA01428
TCONS_00046143	BRALA08330
TCONS_00046159	BRALA00658
TCONS_00046160	BRALA01908
TCONS_00046162	BRALA01903
TCONS_00046192	BRALA16700
TCONS_00046207	BRALA10525
TCONS_00046210	BRALA01695
TCONS_00046235	BRALA29680
TCONS_00046267	BRALA02247
TCONS_00046271	BRALA01439
TCONS_00046278	BRALA24247
TCONS_00046287	BRALA07530
TCONS_00046288	BRALA30242
TCONS_00046300	BRALA01822
TCONS_00046303	BRALA18502
TCONS_00046312	BRALA14619
TCONS_00046331	BRALA23892
TCONS_00046332	BRALA19734
TCONS_00046337	BRALA00051
TCONS_00046338	BRALA21273
TCONS_00046353	BRALA01423
TCONS_00046363	BRALA01544
TCONS_00046364	BRALA16693
TCONS_00046365	BRALA16694
TCONS_00046391	BRALA02192
TCONS_00046419	BRALA21271
TCONS_00046466	BRALA20139
TCONS_00046487	BRALA16642
TCONS_00046489	BRALA16643
TCONS_00046497	BRALA29453
TCONS_00046501	BRALA16003
TCONS_00046506	BRALA17096
TCONS_00046507	BRALA14547
TCONS_00046517	BRALA01443
TCONS_00046518	BRALA06027
TCONS_00046520	BRALA14588
TCONS_00046565	BRALA13401
TCONS_00046612	BRALA16673
TCONS_00046614	BRALA21288
TCONS_00046615	BRALA30065
TCONS_00046617	BRALA04098
TCONS_00046618	BRALA23753
TCONS_00046653	BRALA21285
TCONS_00046658	BRALA17123
TCONS_00046667	BRALA01824
TCONS_00046673	BRALA23772
TCONS_00046675	BRALA23768
TCONS_00046682	BRALA16685
TCONS_00046684	BRALA01794
TCONS_00046686	BRALA16631
TCONS_00046687	BRALA16634
TCONS_00046692	BRALA01545
TCONS_00046694	BRALA06197
TCONS_00046700	BRALA17889
TCONS_00046705	BRALA17121
TCONS_00046744	BRALA20379
TCONS_00046777	BRALA18534
TCONS_00046779	BRALA01751
TCONS_00046780	BRALA15119
TCONS_00046850	BRALA18552
TCONS_00046853	BRALA18537
TCONS_00046857	BRALA14585
TCONS_00046868	BRALA17546
TCONS_00046877	BRALA17548
TCONS_00046896	BRALA01427
TCONS_00046897	BRALA00108
TCONS_00046908	BRALA19225
TCONS_00046910	BRALA30462
TCONS_00046914	BRALA33074
TCONS_00047036	BRALA18829
TCONS_00047070	BRALA34810
TCONS_00047155	BRALA08177
TCONS_00047177	BRALA20177
TCONS_00047218	BRALA12736
TCONS_00047219	BRALA31029
TCONS_00047227	BRALA18050
TCONS_00047232	BRALA03613
TCONS_00047236	BRALA19739
TCONS_00047237	BRALA31860
TCONS_00047252	BRALA20461
TCONS_00047265	BRALA27203
TCONS_00047273	BRALA20496
TCONS_00047278	BRALA18221
TCONS_00047284	BRALA15334
TCONS_00047286	BRALA15336
TCONS_00047295	BRALA20037
TCONS_00047301	BRALA17102
TCONS_00047303	BRALA05195
TCONS_00047309	BRALA24042
TCONS_00047320	BRALA19736
TCONS_00047323	BRALA12753
TCONS_00047338	BRALA19760
TCONS_00047360	BRALA30670
TCONS_00047361	BRALA09423
TCONS_00047383	BRALA19733
TCONS_00047388	BRALA20607
TCONS_00047434	BRALA19765
TCONS_00047440	BRALA28038
TCONS_00047444	BRALA15351
TCONS_00047446	BRALA15349
TCONS_00047466	BRALA12769
TCONS_00047494	BRALA05964
TCONS_00047500	BRALA15380
TCONS_00047510	BRALA15297
TCONS_00047525	BRALA06628
TCONS_00047539	BRALA18980
TCONS_00047554	BRALA20606
TCONS_00047555	BRALA02128
TCONS_00047558	BRALA34106
TCONS_00047560	BRALA15357
TCONS_00047561	BRALA15331
TCONS_00047562	BRALA00561
TCONS_00047564	BRALA04382
TCONS_00047577	BRALA19759
TCONS_00047589	BRALA20775
TCONS_00047597	BRALA28233
TCONS_00047599	BRALA28145
TCONS_00047605	BRALA04994
TCONS_00047617	BRALA25653
TCONS_00047624	BRALA20317
TCONS_00047632	BRALA26080
TCONS_00047652	BRALA02515
TCONS_00047658	BRALA17999
TCONS_00047667	BRALA26406
TCONS_00047681	BRALA12645
TCONS_00047690	BRALA28041
TCONS_00047720	BRALA24783
TCONS_00047732	BRALA26890
TCONS_00047734	BRALA12786
TCONS_00047747	BRALA17150
TCONS_00047751	BRALA15688
TCONS_00047755	BRALA28049
TCONS_00047757	BRALA18946
TCONS_00047769	BRALA08978
TCONS_00047784	BRALA15377
TCONS_00047792	BRALA27194
TCONS_00047800	BRALA12756
TCONS_00047802	BRALA12754
TCONS_00047824	BRALA15283
TCONS_00047850	BRALA18984
TCONS_00047854	BRALA00242
TCONS_00047862	BRALA12743
TCONS_00047865	BRALA18988
TCONS_00047867	BRALA06754
TCONS_00047868	BRALA35896
TCONS_00047871	BRALA12710
TCONS_00047879	BRALA12717
TCONS_00047883	BRALA27098
TCONS_00047885	BRALA24796
TCONS_00047886	BRALA27874
TCONS_00047900	BRALA20520
TCONS_00047958	BRALA06952
TCONS_00047963	BRALA17306
TCONS_00047964	BRALA17334
TCONS_00047965	BRALA17319
TCONS_00047967	BRALA17318
TCONS_00047985	BRALA17316
TCONS_00047986	BRALA18937
TCONS_00047999	BRALA20443
TCONS_00048004	BRALA09327
TCONS_00048018	BRALA17211
TCONS_00048041	BRALA17356
TCONS_00048042	BRALA18936
TCONS_00048064	BRALA15295
TCONS_00048073	BRALA01995
TCONS_00048082	BRALA30873
TCONS_00048088	BRALA17168
