GENE.OFUSG00006.1~~OFUSG00006.1	OFUSG00006.1.p1
GENE.OFUSG00903.1~~OFUSG00903.1	OFUSG00903.1.p1
GENE.OFUSG00906.1~~OFUSG00906.1	OFUSG00906.1.p1
GENE.OFUSG00907.1~~OFUSG00907.1	OFUSG00907.1.p1
GENE.OFUSG00909.1~~OFUSG00909.1	OFUSG00909.1.p1
GENE.OFUSG00911.1~~OFUSG00911.1	OFUSG00911.1.p1
GENE.OFUSG00913.1~~OFUSG00913.1	OFUSG00913.1.p1
GENE.OFUSG00916.1~~OFUSG00916.1	OFUSG00916.1.p1
GENE.OFUSG00918.1~~OFUSG00918.1	OFUSG00918.1.p1
GENE.OFUSG00918.1~~OFUSG00918.1	OFUSG00918.1.p1
GENE.OFUSG00918.1~~OFUSG00918.1	OFUSG00918.1.p1
GENE.OFUSG00918.1~~OFUSG00918.1	OFUSG00918.1.p1
GENE.OFUSG00918.1~~OFUSG00918.1	OFUSG00918.1.p1
GENE.OFUSG00920.1~~OFUSG00920.1	OFUSG00920.1.p1
GENE.OFUSG00921.1~~OFUSG00921.1	OFUSG00921.1.p1
GENE.OFUSG00924.1~~OFUSG00924.1	OFUSG00924.1.p1
GENE.OFUSG00925.1~~OFUSG00925.1	OFUSG00925.1.p1
GENE.OFUSG00931.1~~OFUSG00931.1	OFUSG00931.1.p1
GENE.OFUSG00932.1~~OFUSG00932.1	OFUSG00932.1.p1
GENE.OFUSG00934.1~~OFUSG00934.1	OFUSG00934.1.p1
GENE.OFUSG00936.1~~OFUSG00936.1	OFUSG00936.1.p1
GENE.OFUSG00940.1~~OFUSG00940.1	OFUSG00940.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00943.1~~OFUSG00943.1	OFUSG00943.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00944.1~~OFUSG00944.1	OFUSG00944.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00950.1~~OFUSG00950.1	OFUSG00950.1.p1
GENE.OFUSG00965.1~~OFUSG00965.1	OFUSG00965.1.p1
GENE.OFUSG00967.1~~OFUSG00967.1	OFUSG00967.1.p1
GENE.OFUSG00967.1~~OFUSG00967.1	OFUSG00967.1.p1
GENE.OFUSG00970.1~~OFUSG00970.1	OFUSG00970.1.p1
GENE.OFUSG00970.1~~OFUSG00970.1	OFUSG00970.1.p1
GENE.OFUSG00971.1~~OFUSG00971.1	OFUSG00971.1.p1
GENE.OFUSG00976.1~~OFUSG00976.1	OFUSG00976.1.p1
GENE.OFUSG00977.1~~OFUSG00977.1	OFUSG00977.1.p1
GENE.OFUSG00984.1~~OFUSG00984.1	OFUSG00984.1.p1
GENE.OFUSG00993.1~~OFUSG00993.1	OFUSG00993.1.p1
GENE.OFUSG00993.1~~OFUSG00993.1	OFUSG00993.1.p1
GENE.OFUSG00993.1~~OFUSG00993.1	OFUSG00993.1.p1
GENE.OFUSG00995.1~~OFUSG00995.1	OFUSG00995.1.p1
GENE.OFUSG00996.1~~OFUSG00996.1	OFUSG00996.1.p1
GENE.OFUSG01000.1~~OFUSG01000.1	OFUSG01000.1.p1
GENE.OFUSG01000.1~~OFUSG01000.1	OFUSG01000.1.p1
GENE.OFUSG01001.1~~OFUSG01001.1	OFUSG01001.1.p1
GENE.OFUSG01001.1~~OFUSG01001.1	OFUSG01001.1.p1
GENE.OFUSG01001.1~~OFUSG01001.1	OFUSG01001.1.p1
GENE.OFUSG01001.1~~OFUSG01001.1	OFUSG01001.1.p1
GENE.OFUSG01001.1~~OFUSG01001.1	OFUSG01001.1.p1
GENE.OFUSG01002.1~~OFUSG01002.1	OFUSG01002.1.p1
GENE.OFUSG01002.1~~OFUSG01002.1	OFUSG01002.1.p1
GENE.OFUSG01002.1~~OFUSG01002.1	OFUSG01002.1.p1
GENE.OFUSG01013.1~~OFUSG01013.1	OFUSG01013.1.p1
GENE.OFUSG01022.1~~OFUSG01022.1	OFUSG01022.1.p1
GENE.OFUSG01022.1~~OFUSG01022.1	OFUSG01022.1.p1
GENE.OFUSG01022.1~~OFUSG01022.1	OFUSG01022.1.p1
GENE.OFUSG01023.1~~OFUSG01023.1	OFUSG01023.1.p1
GENE.OFUSG01024.1~~OFUSG01024.1	OFUSG01024.1.p1
GENE.OFUSG01024.1~~OFUSG01024.1	OFUSG01024.1.p1
GENE.OFUSG01024.1~~OFUSG01024.1	OFUSG01024.1.p1
GENE.OFUSG01024.1~~OFUSG01024.1	OFUSG01024.1.p1
GENE.OFUSG01024.1~~OFUSG01024.1	OFUSG01024.1.p1
GENE.OFUSG01027.1~~OFUSG01027.1	OFUSG01027.1.p1
GENE.OFUSG01030.1~~OFUSG01030.1	OFUSG01030.1.p1
GENE.OFUSG01032.1~~OFUSG01032.1	OFUSG01032.1.p1
GENE.OFUSG01035.1~~OFUSG01035.1	OFUSG01035.1.p1
GENE.OFUSG01036.1~~OFUSG01036.1	OFUSG01036.1.p1
GENE.OFUSG01037.1~~OFUSG01037.1	OFUSG01037.1.p1
GENE.OFUSG01040.1~~OFUSG01040.1	OFUSG01040.1.p1
GENE.OFUSG01041.1~~OFUSG01041.1	OFUSG01041.1.p1
GENE.OFUSG01046.1~~OFUSG01046.1	OFUSG01046.1.p1
GENE.OFUSG01048.1~~OFUSG01048.1	OFUSG01048.1.p1
GENE.OFUSG01051.1~~OFUSG01051.1	OFUSG01051.1.p1
GENE.OFUSG01055.1~~OFUSG01055.1	OFUSG01055.1.p1
GENE.OFUSG01059.1~~OFUSG01059.1	OFUSG01059.1.p1
GENE.OFUSG01064.1~~OFUSG01064.1	OFUSG01064.1.p1
GENE.OFUSG01065.1~~OFUSG01065.1	OFUSG01065.1.p1
GENE.OFUSG01069.1~~OFUSG01069.1	OFUSG01069.1.p1
GENE.OFUSG01072.1~~OFUSG01072.1	OFUSG01072.1.p1
GENE.OFUSG01073.1~~OFUSG01073.1	OFUSG01073.1.p1
GENE.OFUSG01080.1~~OFUSG01080.1	OFUSG01080.1.p1
GENE.OFUSG01082.1~~OFUSG01082.1	OFUSG01082.1.p1
GENE.OFUSG01084.1~~OFUSG01084.1	OFUSG01084.1.p1
GENE.OFUSG01086.1~~OFUSG01086.1	OFUSG01086.1.p1
GENE.OFUSG01088.1~~OFUSG01088.1	OFUSG01088.1.p1
GENE.OFUSG01090.1~~OFUSG01090.1	OFUSG01090.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01098.1~~OFUSG01098.1	OFUSG01098.1.p1
GENE.OFUSG01099.1~~OFUSG01099.1	OFUSG01099.1.p1
GENE.OFUSG01103.1~~OFUSG01103.1	OFUSG01103.1.p1
GENE.OFUSG01103.1~~OFUSG01103.1	OFUSG01103.1.p1
GENE.OFUSG01104.1~~OFUSG01104.1	OFUSG01104.1.p1
GENE.OFUSG01106.1~~OFUSG01106.1	OFUSG01106.1.p1
GENE.OFUSG01108.1~~OFUSG01108.1	OFUSG01108.1.p1
GENE.OFUSG01116.1~~OFUSG01116.1	OFUSG01116.1.p1
GENE.OFUSG01117.1~~OFUSG01117.1	OFUSG01117.1.p1
GENE.OFUSG01123.1~~OFUSG01123.1	OFUSG01123.1.p1
GENE.OFUSG01126.1~~OFUSG01126.1	OFUSG01126.1.p1
GENE.OFUSG01137.1~~OFUSG01137.1	OFUSG01137.1.p1
GENE.OFUSG01142.1~~OFUSG01142.1	OFUSG01142.1.p1
GENE.OFUSG01151.1~~OFUSG01151.1	OFUSG01151.1.p1
GENE.OFUSG01154.1~~OFUSG01154.1	OFUSG01154.1.p1
GENE.OFUSG01173.1~~OFUSG01173.1	OFUSG01173.1.p1
GENE.OFUSG01195.1~~OFUSG01195.1	OFUSG01195.1.p1
GENE.OFUSG01203.1~~OFUSG01203.1	OFUSG01203.1.p1
GENE.OFUSG01205.1~~OFUSG01205.1	OFUSG01205.1.p1
GENE.OFUSG01215.1~~OFUSG01215.1	OFUSG01215.1.p1
GENE.OFUSG01217.1~~OFUSG01217.1	OFUSG01217.1.p1
GENE.OFUSG01224.1~~OFUSG01224.1	OFUSG01224.1.p1
GENE.OFUSG01226.1~~OFUSG01226.1	OFUSG01226.1.p1
GENE.OFUSG01227.1~~OFUSG01227.1	OFUSG01227.1.p1
GENE.OFUSG01239.1~~OFUSG01239.1	OFUSG01239.1.p1
GENE.OFUSG01242.1~~OFUSG01242.1	OFUSG01242.1.p1
GENE.OFUSG01243.1~~OFUSG01243.1	OFUSG01243.1.p1
GENE.OFUSG01244.1~~OFUSG01244.1	OFUSG01244.1.p1
GENE.OFUSG01248.1~~OFUSG01248.1	OFUSG01248.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01250.1~~OFUSG01250.1	OFUSG01250.1.p1
GENE.OFUSG01251.1~~OFUSG01251.1	OFUSG01251.1.p1
GENE.OFUSG01252.1~~OFUSG01252.1	OFUSG01252.1.p1
GENE.OFUSG01253.1~~OFUSG01253.1	OFUSG01253.1.p1
GENE.OFUSG01254.1~~OFUSG01254.1	OFUSG01254.1.p1
GENE.OFUSG01262.1~~OFUSG01262.1	OFUSG01262.1.p1
GENE.OFUSG01265.1~~OFUSG01265.1	OFUSG01265.1.p1
GENE.OFUSG01268.1~~OFUSG01268.1	OFUSG01268.1.p1
GENE.OFUSG01273.1~~OFUSG01273.1	OFUSG01273.1.p1
GENE.OFUSG01280.1~~OFUSG01280.1	OFUSG01280.1.p1
GENE.OFUSG01286.1~~OFUSG01286.1	OFUSG01286.1.p1
GENE.OFUSG01287.1~~OFUSG01287.1	OFUSG01287.1.p1
GENE.OFUSG01289.2~~OFUSG01289.2	OFUSG01289.2.p1
GENE.OFUSG01300.1~~OFUSG01300.1	OFUSG01300.1.p1
GENE.OFUSG01300.1~~OFUSG01300.1	OFUSG01300.1.p1
GENE.OFUSG01309.1~~OFUSG01309.1	OFUSG01309.1.p1
GENE.OFUSG01316.1~~OFUSG01316.1	OFUSG01316.1.p1
GENE.OFUSG01317.1~~OFUSG01317.1	OFUSG01317.1.p1
GENE.OFUSG01323.1~~OFUSG01323.1	OFUSG01323.1.p1
GENE.OFUSG01331.1~~OFUSG01331.1	OFUSG01331.1.p1
GENE.OFUSG01331.1~~OFUSG01331.1	OFUSG01331.1.p1
GENE.OFUSG01331.1~~OFUSG01331.1	OFUSG01331.1.p1
GENE.OFUSG01336.1~~OFUSG01336.1	OFUSG01336.1.p1
GENE.OFUSG01337.1~~OFUSG01337.1	OFUSG01337.1.p1
GENE.OFUSG01349.1~~OFUSG01349.1	OFUSG01349.1.p1
GENE.OFUSG01350.1~~OFUSG01350.1	OFUSG01350.1.p1
GENE.OFUSG01351.1~~OFUSG01351.1	OFUSG01351.1.p1
GENE.OFUSG01356.1~~OFUSG01356.1	OFUSG01356.1.p1
GENE.OFUSG01359.1~~OFUSG01359.1	OFUSG01359.1.p1
GENE.OFUSG01362.1~~OFUSG01362.1	OFUSG01362.1.p1
GENE.OFUSG01363.1~~OFUSG01363.1	OFUSG01363.1.p1
GENE.OFUSG01365.1~~OFUSG01365.1	OFUSG01365.1.p1
GENE.OFUSG01366.1~~OFUSG01366.1	OFUSG01366.1.p1
GENE.OFUSG01396.1~~OFUSG01396.1	OFUSG01396.1.p1
GENE.OFUSG01401.1~~OFUSG01401.1	OFUSG01401.1.p1
GENE.OFUSG01404.1~~OFUSG01404.1	OFUSG01404.1.p1
GENE.OFUSG01404.1~~OFUSG01404.1	OFUSG01404.1.p1
GENE.OFUSG01404.1~~OFUSG01404.1	OFUSG01404.1.p1
GENE.OFUSG01407.1~~OFUSG01407.1	OFUSG01407.1.p1
GENE.OFUSG01409.1~~OFUSG01409.1	OFUSG01409.1.p1
GENE.OFUSG01410.1~~OFUSG01410.1	OFUSG01410.1.p1
GENE.OFUSG01411.1~~OFUSG01411.1	OFUSG01411.1.p1
GENE.OFUSG01413.1~~OFUSG01413.1	OFUSG01413.1.p1
GENE.OFUSG01413.1~~OFUSG01413.1	OFUSG01413.1.p1
GENE.OFUSG01413.1~~OFUSG01413.1	OFUSG01413.1.p1
GENE.OFUSG01413.1~~OFUSG01413.1	OFUSG01413.1.p1
GENE.OFUSG01413.1~~OFUSG01413.1	OFUSG01413.1.p1
GENE.OFUSG01413.1~~OFUSG01413.1	OFUSG01413.1.p1
GENE.OFUSG01413.1~~OFUSG01413.1	OFUSG01413.1.p1
GENE.OFUSG01419.1~~OFUSG01419.1	OFUSG01419.1.p1
GENE.OFUSG01421.1~~OFUSG01421.1	OFUSG01421.1.p1
GENE.OFUSG01422.1~~OFUSG01422.1	OFUSG01422.1.p1
GENE.OFUSG01425.1~~OFUSG01425.1	OFUSG01425.1.p1
GENE.OFUSG01425.2~~OFUSG01425.2	OFUSG01425.2.p1
GENE.OFUSG01428.1~~OFUSG01428.1	OFUSG01428.1.p1
GENE.OFUSG01430.1~~OFUSG01430.1	OFUSG01430.1.p1
GENE.OFUSG01431.1~~OFUSG01431.1	OFUSG01431.1.p1
GENE.OFUSG01431.1~~OFUSG01431.1	OFUSG01431.1.p1
GENE.OFUSG01432.2~~OFUSG01432.2	OFUSG01432.2.p1
GENE.OFUSG01437.1~~OFUSG01437.1	OFUSG01437.1.p1
GENE.OFUSG01440.1~~OFUSG01440.1	OFUSG01440.1.p1
GENE.OFUSG01440.1~~OFUSG01440.1	OFUSG01440.1.p1
GENE.OFUSG01440.1~~OFUSG01440.1	OFUSG01440.1.p1
GENE.OFUSG01440.1~~OFUSG01440.1	OFUSG01440.1.p1
GENE.OFUSG01452.1~~OFUSG01452.1	OFUSG01452.1.p1
GENE.OFUSG01453.1~~OFUSG01453.1	OFUSG01453.1.p1
GENE.OFUSG01454.1~~OFUSG01454.1	OFUSG01454.1.p1
GENE.OFUSG01461.1~~OFUSG01461.1	OFUSG01461.1.p1
GENE.OFUSG01461.1~~OFUSG01461.1	OFUSG01461.1.p1
GENE.OFUSG01467.5~~OFUSG01467.5	OFUSG01467.5.p1
GENE.OFUSG01469.1~~OFUSG01469.1	OFUSG01469.1.p2
GENE.OFUSG01470.1~~OFUSG01470.1	OFUSG01470.1.p1
GENE.OFUSG01472.1~~OFUSG01472.1	OFUSG01472.1.p1
GENE.OFUSG01474.1~~OFUSG01474.1	OFUSG01474.1.p1
GENE.OFUSG01478.1~~OFUSG01478.1	OFUSG01478.1.p1
GENE.OFUSG01479.1~~OFUSG01479.1	OFUSG01479.1.p1
GENE.OFUSG01480.1~~OFUSG01480.1	OFUSG01480.1.p1
GENE.OFUSG01485.1~~OFUSG01485.1	OFUSG01485.1.p1
GENE.OFUSG01485.1~~OFUSG01485.1	OFUSG01485.1.p1
GENE.OFUSG01485.1~~OFUSG01485.1	OFUSG01485.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01486.1~~OFUSG01486.1	OFUSG01486.1.p1
GENE.OFUSG01491.1~~OFUSG01491.1	OFUSG01491.1.p1
GENE.OFUSG01507.1~~OFUSG01507.1	OFUSG01507.1.p1
GENE.OFUSG01513.1~~OFUSG01513.1	OFUSG01513.1.p1
GENE.OFUSG01514.1~~OFUSG01514.1	OFUSG01514.1.p1
GENE.OFUSG01516.1~~OFUSG01516.1	OFUSG01516.1.p1
GENE.OFUSG01517.1~~OFUSG01517.1	OFUSG01517.1.p1
GENE.OFUSG01517.1~~OFUSG01517.1	OFUSG01517.1.p1
GENE.OFUSG01517.1~~OFUSG01517.1	OFUSG01517.1.p1
GENE.OFUSG01517.1~~OFUSG01517.1	OFUSG01517.1.p1
GENE.OFUSG01518.1~~OFUSG01518.1	OFUSG01518.1.p1
GENE.OFUSG01520.1~~OFUSG01520.1	OFUSG01520.1.p1
GENE.OFUSG01527.1~~OFUSG01527.1	OFUSG01527.1.p1
GENE.OFUSG01528.1~~OFUSG01528.1	OFUSG01528.1.p1
GENE.OFUSG01533.1~~OFUSG01533.1	OFUSG01533.1.p1
GENE.OFUSG01552.1~~OFUSG01552.1	OFUSG01552.1.p1
GENE.OFUSG01555.1~~OFUSG01555.1	OFUSG01555.1.p1
GENE.OFUSG01562.1~~OFUSG01562.1	OFUSG01562.1.p1
GENE.OFUSG01564.1~~OFUSG01564.1	OFUSG01564.1.p1
GENE.OFUSG01572.1~~OFUSG01572.1	OFUSG01572.1.p1
GENE.OFUSG01572.1~~OFUSG01572.1	OFUSG01572.1.p1
GENE.OFUSG01572.1~~OFUSG01572.1	OFUSG01572.1.p1
GENE.OFUSG01573.1~~OFUSG01573.1	OFUSG01573.1.p1
GENE.OFUSG01576.1~~OFUSG01576.1	OFUSG01576.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01586.1~~OFUSG01586.1	OFUSG01586.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01587.1~~OFUSG01587.1	OFUSG01587.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01588.1~~OFUSG01588.1	OFUSG01588.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01589.1~~OFUSG01589.1	OFUSG01589.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01590.1~~OFUSG01590.1	OFUSG01590.1.p1
GENE.OFUSG01595.1~~OFUSG01595.1	OFUSG01595.1.p1
GENE.OFUSG01595.1~~OFUSG01595.1	OFUSG01595.1.p1
GENE.OFUSG01598.1~~OFUSG01598.1	OFUSG01598.1.p1
GENE.OFUSG01598.1~~OFUSG01598.1	OFUSG01598.1.p1
GENE.OFUSG01598.1~~OFUSG01598.1	OFUSG01598.1.p1
GENE.OFUSG01598.1~~OFUSG01598.1	OFUSG01598.1.p1
GENE.OFUSG01600.1~~OFUSG01600.1	OFUSG01600.1.p1
GENE.OFUSG01617.1~~OFUSG01617.1	OFUSG01617.1.p1
GENE.OFUSG01619.1~~OFUSG01619.1	OFUSG01619.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01624.1~~OFUSG01624.1	OFUSG01624.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01625.1~~OFUSG01625.1	OFUSG01625.1.p1
GENE.OFUSG01629.1~~OFUSG01629.1	OFUSG01629.1.p1
GENE.OFUSG01629.1~~OFUSG01629.1	OFUSG01629.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01630.1~~OFUSG01630.1	OFUSG01630.1.p1
GENE.OFUSG01631.1~~OFUSG01631.1	OFUSG01631.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01634.1~~OFUSG01634.1	OFUSG01634.1.p1
GENE.OFUSG01635.1~~OFUSG01635.1	OFUSG01635.1.p1
GENE.OFUSG01636.1~~OFUSG01636.1	OFUSG01636.1.p1
GENE.OFUSG01641.1~~OFUSG01641.1	OFUSG01641.1.p1
GENE.OFUSG01647.1~~OFUSG01647.1	OFUSG01647.1.p1
GENE.OFUSG01650.1~~OFUSG01650.1	OFUSG01650.1.p1
GENE.OFUSG01652.1~~OFUSG01652.1	OFUSG01652.1.p1
GENE.OFUSG01656.1~~OFUSG01656.1	OFUSG01656.1.p1
GENE.OFUSG01656.1~~OFUSG01656.1	OFUSG01656.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01658.1~~OFUSG01658.1	OFUSG01658.1.p1
GENE.OFUSG01669.1~~OFUSG01669.1	OFUSG01669.1.p1
GENE.OFUSG01670.1~~OFUSG01670.1	OFUSG01670.1.p1
GENE.OFUSG01682.1~~OFUSG01682.1	OFUSG01682.1.p1
GENE.OFUSG01687.1~~OFUSG01687.1	OFUSG01687.1.p1
GENE.OFUSG01690.1~~OFUSG01690.1	OFUSG01690.1.p1
GENE.OFUSG01691.1~~OFUSG01691.1	OFUSG01691.1.p1
GENE.OFUSG01693.1~~OFUSG01693.1	OFUSG01693.1.p1
GENE.OFUSG01695.1~~OFUSG01695.1	OFUSG01695.1.p2
GENE.OFUSG01699.1~~OFUSG01699.1	OFUSG01699.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01717.1~~OFUSG01717.1	OFUSG01717.1.p1
GENE.OFUSG01720.1~~OFUSG01720.1	OFUSG01720.1.p1
GENE.OFUSG01721.1~~OFUSG01721.1	OFUSG01721.1.p1
GENE.OFUSG01725.1~~OFUSG01725.1	OFUSG01725.1.p1
GENE.OFUSG01727.1~~OFUSG01727.1	OFUSG01727.1.p1
GENE.OFUSG01727.1~~OFUSG01727.1	OFUSG01727.1.p1
GENE.OFUSG01757.1~~OFUSG01757.1	OFUSG01757.1.p1
GENE.OFUSG01761.1~~OFUSG01761.1	OFUSG01761.1.p1
GENE.OFUSG01765.1~~OFUSG01765.1	OFUSG01765.1.p1
GENE.OFUSG01765.1~~OFUSG01765.1	OFUSG01765.1.p1
GENE.OFUSG01765.1~~OFUSG01765.1	OFUSG01765.1.p1
GENE.OFUSG01765.1~~OFUSG01765.1	OFUSG01765.1.p1
GENE.OFUSG01765.1~~OFUSG01765.1	OFUSG01765.1.p1
GENE.OFUSG01765.1~~OFUSG01765.1	OFUSG01765.1.p1
GENE.OFUSG01787.1~~OFUSG01787.1	OFUSG01787.1.p1
GENE.OFUSG01795.1~~OFUSG01795.1	OFUSG01795.1.p1
GENE.OFUSG01796.1~~OFUSG01796.1	OFUSG01796.1.p1
GENE.OFUSG01796.1~~OFUSG01796.1	OFUSG01796.1.p1
GENE.OFUSG01796.1~~OFUSG01796.1	OFUSG01796.1.p1
