STRPU_00017	BRALA22047
STRPU_26186	BRALA19086
STRPU_26191	BRALA03524
STRPU_26196	BRALA19947
STRPU_26197	BRALA17170
STRPU_26201	BRALA28894
STRPU_26202	BRALA28437
STRPU_26212	BRALA28438
STRPU_26227	BRALA05641
STRPU_26234	BRALA21641
STRPU_26236	BRALA31602
STRPU_26237	BRALA16138
STRPU_26241	BRALA19092
STRPU_26247	BRALA09812
STRPU_26252	BRALA12449
STRPU_26264	BRALA03800
STRPU_26265	BRALA03801
STRPU_26266	BRALA19095
STRPU_26267	BRALA19094
STRPU_26280	BRALA34930
STRPU_26316	BRALA17627
STRPU_26317	BRALA00110
STRPU_26318	BRALA03187
STRPU_26323	BRALA03113
STRPU_26326	BRALA03160
STRPU_26329	BRALA03215
STRPU_26332	BRALA09674
STRPU_26333	BRALA11927
STRPU_26340	BRALA09562
STRPU_26341	BRALA13474
STRPU_26342	BRALA00574
STRPU_26348	BRALA16588
STRPU_26351	BRALA16601
STRPU_26357	BRALA13486
STRPU_26358	BRALA14646
STRPU_26363	BRALA32314
STRPU_26366	BRALA27204
STRPU_26369	BRALA14570
STRPU_26379	BRALA26952
STRPU_26381	BRALA18547
STRPU_26383	BRALA13476
STRPU_26389	BRALA17573
STRPU_26390	BRALA14628
STRPU_26391	BRALA13536
STRPU_26392	BRALA20874
STRPU_26399	BRALA13488
STRPU_26400	BRALA18220
STRPU_26404	BRALA08360
STRPU_26418	BRALA17704
STRPU_26424	BRALA14979
STRPU_26428	BRALA14638
STRPU_26430	BRALA13548
STRPU_26433	BRALA15041
STRPU_26434	BRALA28500
STRPU_26437	BRALA14166
STRPU_26440	BRALA17179
STRPU_26441	BRALA20334
STRPU_26447	BRALA09548
STRPU_26452	BRALA23202
STRPU_26453	BRALA32772
STRPU_26456	BRALA09165
STRPU_26457	BRALA09556
STRPU_26491	BRALA10983
STRPU_26494	BRALA16183
STRPU_26498	BRALA09574
STRPU_26501	BRALA13507
STRPU_26502	BRALA15635
STRPU_26506	BRALA09487
STRPU_26509	BRALA26103
STRPU_26510	BRALA26104
STRPU_26512	BRALA14648
STRPU_26514	BRALA01612
STRPU_26515	BRALA01412
STRPU_26516	BRALA33889
STRPU_26517	BRALA12434
STRPU_26518	BRALA14652
STRPU_26520	BRALA09599
STRPU_26522	BRALA16555
STRPU_26530	BRALA03034
STRPU_26541	BRALA13549
STRPU_26557	BRALA14645
STRPU_26558	BRALA09517
STRPU_26564	BRALA21730
STRPU_26568	BRALA00909
STRPU_26570	BRALA14566
STRPU_26571	BRALA14565
STRPU_26574	BRALA30082
STRPU_26591	BRALA19678
STRPU_26598	BRALA18224
STRPU_26600	BRALA14612
STRPU_26603	BRALA13547
STRPU_26605	BRALA00373
STRPU_26613	BRALA26979
STRPU_26623	BRALA04742
STRPU_26626	BRALA13674
STRPU_26628	BRALA18197
STRPU_26633	BRALA23177
STRPU_26636	BRALA23210
STRPU_26637	BRALA15042
STRPU_26642	BRALA13493
STRPU_26643	BRALA04952
STRPU_26654	BRALA09453
STRPU_26655	BRALA01580
STRPU_26657	BRALA31022
STRPU_26669	BRALA19375
STRPU_26671	BRALA21752
STRPU_26673	BRALA15033
STRPU_26676	BRALA09502
STRPU_26677	BRALA09513
STRPU_26679	BRALA15060
STRPU_26686	BRALA32708
STRPU_26699	BRALA15634
STRPU_26700	BRALA16554
STRPU_26710	BRALA10595
STRPU_26719	BRALA16595
STRPU_26732	BRALA23188
STRPU_26733	BRALA18489
STRPU_26735	BRALA18488
STRPU_26768	BRALA21646
STRPU_26790	BRALA14234
STRPU_26798	BRALA14609
STRPU_26799	BRALA04449
STRPU_26802	BRALA01389
STRPU_26803	BRALA01390
STRPU_26804	BRALA01437
STRPU_26806	BRALA00042
STRPU_26809	BRALA15030
STRPU_26810	BRALA18597
STRPU_26811	BRALA08372
STRPU_26814	BRALA13457
STRPU_26815	BRALA17602
STRPU_26816	BRALA14669
STRPU_26817	BRALA20732
STRPU_26818	BRALA15099
STRPU_26820	BRALA03796
STRPU_26827	BRALA09600
STRPU_26831	BRALA21608
STRPU_26850	BRALA13490
STRPU_26853	BRALA23794
STRPU_26861	BRALA21760
STRPU_26862	BRALA22865
STRPU_26866	BRALA22864
STRPU_26872	BRALA09459
STRPU_26879	BRALA01637
STRPU_26886	BRALA03028
STRPU_26888	BRALA01606
STRPU_26896	BRALA15031
STRPU_26905	BRALA04544
STRPU_26916	BRALA21725
STRPU_26925	BRALA07900
STRPU_26929	BRALA13471
STRPU_26934	BRALA14627
STRPU_26935	BRALA27553
STRPU_26939	BRALA18512
STRPU_26941	BRALA18513
STRPU_26942	BRALA18514
STRPU_26946	BRALA14557
STRPU_26952	BRALA18527
STRPU_26953	BRALA17585
STRPU_26954	BRALA15037
STRPU_26955	BRALA23203
STRPU_26956	BRALA15036
STRPU_26957	BRALA23213
STRPU_26959	BRALA12745
STRPU_26960	BRALA17107
STRPU_26961	BRALA09529
STRPU_26964	BRALA09476
STRPU_26971	BRALA25512
STRPU_26973	BRALA18518
STRPU_26981	BRALA14610
STRPU_26985	BRALA01671
STRPU_26987	BRALA17606
STRPU_26991	BRALA15556
STRPU_26992	BRALA21649
STRPU_26994	BRALA17604
STRPU_26997	BRALA32500
STRPU_26998	BRALA03270
STRPU_27000	BRALA18516
STRPU_27004	BRALA13508
STRPU_27005	BRALA14631
STRPU_27006	BRALA15654
STRPU_27009	BRALA17112
STRPU_27016	BRALA30070
STRPU_27017	BRALA16533
STRPU_27018	BRALA17115
STRPU_27019	BRALA17116
STRPU_27021	BRALA18204
STRPU_27028	BRALA01398
STRPU_27029	BRALA21943
STRPU_27030	BRALA31166
STRPU_27031	BRALA13554
STRPU_27035	BRALA18182
STRPU_27043	BRALA16590
STRPU_27046	BRALA16342
STRPU_27051	BRALA23183
STRPU_27056	BRALA21605
STRPU_27057	BRALA08494
STRPU_27059	BRALA15051
STRPU_27062	BRALA08424
STRPU_27063	BRALA29802
STRPU_27079	BRALA09530
STRPU_27082	BRALA06997
STRPU_27106	BRALA14635
STRPU_27122	BRALA21642
STRPU_27128	BRALA16598
STRPU_27134	BRALA13552
STRPU_27135	BRALA01688
STRPU_27140	BRALA03454
STRPU_27141	BRALA06160
STRPU_27147	BRALA13541
STRPU_27148	BRALA13539
STRPU_27150	BRALA15028
STRPU_27151	BRALA08342
STRPU_27153	BRALA15056
STRPU_27154	BRALA18783
STRPU_27157	BRALA09558
STRPU_27160	BRALA17584
STRPU_27173	BRALA09523
STRPU_27174	BRALA18227
STRPU_27175	BRALA16536
STRPU_27218	BRALA03163
STRPU_27219	BRALA16546
STRPU_27221	BRALA10270
STRPU_27222	BRALA13540
STRPU_27226	BRALA08361
STRPU_27228	BRALA14659
STRPU_27229	BRALA15027
STRPU_27230	BRALA14568
STRPU_27240	BRALA13609
STRPU_27243	BRALA33420
STRPU_27244	BRALA08405
STRPU_27251	BRALA08464
STRPU_27257	BRALA08525
STRPU_27281	BRALA22836
STRPU_27285	BRALA09465
STRPU_27287	BRALA13557
STRPU_27289	BRALA01615
STRPU_27301	BRALA15087
STRPU_27302	BRALA15081
STRPU_27309	BRALA16614
STRPU_27311	BRALA24066
STRPU_27315	BRALA17580
STRPU_27320	BRALA15601
STRPU_27322	BRALA26267
STRPU_27323	BRALA01659
STRPU_27327	BRALA16528
STRPU_27331	BRALA07699
STRPU_27336	BRALA21731
STRPU_27340	BRALA21755
STRPU_27341	BRALA23741
STRPU_27351	BRALA22516
STRPU_27352	BRALA01418
STRPU_27357	BRALA13527
STRPU_27358	BRALA23176
STRPU_27359	BRALA09457
STRPU_27365	BRALA01890
STRPU_27377	BRALA18497
STRPU_27378	BRALA18496
STRPU_27379	BRALA06231
STRPU_27385	BRALA31021
STRPU_27395	BRALA15044
STRPU_27396	BRALA01888
STRPU_27399	BRALA29850
STRPU_27400	BRALA14562
STRPU_27409	BRALA15054
STRPU_27415	BRALA21306
STRPU_27417	BRALA14448
STRPU_27423	BRALA09553
STRPU_27425	BRALA01574
STRPU_27426	BRALA01576
STRPU_27432	BRALA08355
STRPU_27434	BRALA05657
