TCONS_00055676	STRPU_00028
TCONS_00016319	STRPU_19998
TCONS_00015835	STRPU_20004
TCONS_00014999	STRPU_20008
TCONS_00016722	STRPU_20009
TCONS_00015974	STRPU_20011
TCONS_00016579	STRPU_20014
TCONS_00015489	STRPU_20015
TCONS_00014974	STRPU_20017
TCONS_00014770	STRPU_20018
TCONS_00016022	STRPU_20019
TCONS_00015907	STRPU_20020
TCONS_00014240	STRPU_20021
TCONS_00016501	STRPU_20022
TCONS_00009992	STRPU_20023
TCONS_00015352	STRPU_20026
TCONS_00015347	STRPU_20028
TCONS_00014818	STRPU_20036
TCONS_00015879	STRPU_20037
TCONS_00015665	STRPU_20039
TCONS_00014783	STRPU_20040
TCONS_00015306	STRPU_20041
TCONS_00015707	STRPU_20042
TCONS_00014649	STRPU_20058
TCONS_00015247	STRPU_20060
TCONS_00016490	STRPU_20064
TCONS_00008888	STRPU_20065
TCONS_00016712	STRPU_20069
TCONS_00016690	STRPU_20070
TCONS_00015343	STRPU_20073
TCONS_00054515	STRPU_20096
TCONS_00014775	STRPU_20115
TCONS_00016563	STRPU_20117
TCONS_00016160	STRPU_20123
TCONS_00010127	STRPU_20125
TCONS_00014849	STRPU_20127
TCONS_00015718	STRPU_20128
TCONS_00014672	STRPU_20129
TCONS_00015887	STRPU_20130
TCONS_00044319	STRPU_20137
TCONS_00044304	STRPU_20139
TCONS_00015463	STRPU_20141
TCONS_00015585	STRPU_20143
TCONS_00015586	STRPU_20144
TCONS_00014893	STRPU_20145
TCONS_00015964	STRPU_20146
TCONS_00015339	STRPU_20147
TCONS_00014897	STRPU_20156
TCONS_00014687	STRPU_20157
TCONS_00015235	STRPU_20165
TCONS_00015084	STRPU_20167
TCONS_00051703	STRPU_20168
TCONS_00015828	STRPU_20170
TCONS_00016547	STRPU_20171
TCONS_00016336	STRPU_20176
TCONS_00016320	STRPU_20181
TCONS_00043892	STRPU_20183
TCONS_00037763	STRPU_20190
TCONS_00015753	STRPU_20191
TCONS_00015162	STRPU_20193
TCONS_00016237	STRPU_20194
TCONS_00016689	STRPU_20195
TCONS_00035301	STRPU_20200
TCONS_00014869	STRPU_20211
TCONS_00006738	STRPU_20220
TCONS_00015581	STRPU_20225
TCONS_00032108	STRPU_20232
TCONS_00015342	STRPU_20262
TCONS_00014870	STRPU_20268
TCONS_00016338	STRPU_20270
TCONS_00031499	STRPU_20273
TCONS_00016323	STRPU_20287
TCONS_00014645	STRPU_20289
TCONS_00016676	STRPU_20295
TCONS_00026088	STRPU_20297
TCONS_00014945	STRPU_20307
TCONS_00015454	STRPU_20308
TCONS_00015931	STRPU_20309
TCONS_00014973	STRPU_20310
TCONS_00016522	STRPU_20311
TCONS_00021275	STRPU_20321
TCONS_00015811	STRPU_20322
TCONS_00015166	STRPU_20325
TCONS_00008131	STRPU_20329
TCONS_00014845	STRPU_20332
TCONS_00014637	STRPU_20333
TCONS_00015008	STRPU_20338
TCONS_00016102	STRPU_20339
TCONS_00015780	STRPU_20340
TCONS_00050079	STRPU_20341
TCONS_00020155	STRPU_20345
TCONS_00015108	STRPU_20355
TCONS_00015088	STRPU_20356
TCONS_00015481	STRPU_20357
TCONS_00016106	STRPU_20358
TCONS_00015012	STRPU_20362
TCONS_00015356	STRPU_20363
TCONS_00015406	STRPU_20365
TCONS_00016387	STRPU_20373
TCONS_00014992	STRPU_20374
TCONS_00016353	STRPU_20380
TCONS_00023484	STRPU_20382
TCONS_00016058	STRPU_20385
TCONS_00041583	STRPU_20386
TCONS_00031927	STRPU_20387
TCONS_00014508	STRPU_20388
TCONS_00015782	STRPU_20392
TCONS_00014749	STRPU_20393
TCONS_00015699	STRPU_20394
TCONS_00014965	STRPU_20396
TCONS_00016273	STRPU_20401
TCONS_00015242	STRPU_20402
TCONS_00015033	STRPU_20407
TCONS_00016063	STRPU_20408
TCONS_00016369	STRPU_20410
TCONS_00014747	STRPU_20416
TCONS_00015470	STRPU_20417
TCONS_00014650	STRPU_20418
TCONS_00044298	STRPU_20420
TCONS_00016163	STRPU_20422
TCONS_00014902	STRPU_20424
TCONS_00009521	STRPU_20434
TCONS_00002528	STRPU_20436
TCONS_00003536	STRPU_20437
TCONS_00010896	STRPU_20438
TCONS_00011587	STRPU_20444
TCONS_00010188	STRPU_20454
TCONS_00012182	STRPU_20457
TCONS_00010502	STRPU_20458
TCONS_00011885	STRPU_20460
TCONS_00010197	STRPU_20466
TCONS_00003883	STRPU_20468
TCONS_00010775	STRPU_20470
TCONS_00047999	STRPU_20474
TCONS_00010161	STRPU_20475
TCONS_00010402	STRPU_20480
TCONS_00041110	STRPU_20489
TCONS_00010334	STRPU_20491
TCONS_00011685	STRPU_20493
TCONS_00010333	STRPU_20496
TCONS_00011682	STRPU_20497
TCONS_00011395	STRPU_20498
TCONS_00010190	STRPU_20500
TCONS_00011216	STRPU_20501
TCONS_00010281	STRPU_20502
TCONS_00009905	STRPU_20504
TCONS_00010986	STRPU_20505
TCONS_00011911	STRPU_20508
TCONS_00011450	STRPU_20509
TCONS_00012138	STRPU_20510
TCONS_00023603	STRPU_20523
TCONS_00004476	STRPU_20524
TCONS_00009691	STRPU_20535
TCONS_00003484	STRPU_20537
TCONS_00003491	STRPU_20538
TCONS_00010043	STRPU_20541
TCONS_00010035	STRPU_20542
TCONS_00010500	STRPU_20543
TCONS_00011881	STRPU_20544
TCONS_00020280	STRPU_20549
TCONS_00011586	STRPU_20551
TCONS_00009559	STRPU_20552
TCONS_00010886	STRPU_20554
TCONS_00010889	STRPU_20556
TCONS_00004493	STRPU_20557
TCONS_00011636	STRPU_20559
TCONS_00010253	STRPU_20560
TCONS_00011469	STRPU_20561
TCONS_00011537	STRPU_20571
TCONS_00011854	STRPU_20578
TCONS_00011396	STRPU_20579
TCONS_00011932	STRPU_20580
TCONS_00010085	STRPU_20583
TCONS_00011426	STRPU_20584
TCONS_00010086	STRPU_20585
TCONS_00009958	STRPU_20587
TCONS_00010642	STRPU_20592
TCONS_00022583	STRPU_20593
TCONS_00011432	STRPU_20595
TCONS_00011737	STRPU_20596
TCONS_00010091	STRPU_20597
TCONS_00010827	STRPU_20598
TCONS_00010472	STRPU_20600
TCONS_00011835	STRPU_20601
TCONS_00011079	STRPU_20602
TCONS_00009959	STRPU_20603
TCONS_00009607	STRPU_20605
TCONS_00009606	STRPU_20607
TCONS_00010978	STRPU_20611
TCONS_00012513	STRPU_20615
TCONS_00010636	STRPU_20617
TCONS_00009517	STRPU_20619
TCONS_00002531	STRPU_20621
TCONS_00011237	STRPU_20622
TCONS_00003480	STRPU_20623
TCONS_00010725	STRPU_20626
TCONS_00009545	STRPU_20627
TCONS_00011198	STRPU_20630
TCONS_00020977	STRPU_20631
TCONS_00009649	STRPU_20632
TCONS_00010955	STRPU_20633
TCONS_00009645	STRPU_20634
TCONS_00010929	STRPU_20635
TCONS_00009597	STRPU_20636
TCONS_00010926	STRPU_20637
TCONS_00011482	STRPU_20638
TCONS_00011402	STRPU_20640
TCONS_00011352	STRPU_20641
TCONS_00010397	STRPU_20645
TCONS_00010788	STRPU_20653
TCONS_00010766	STRPU_20659
TCONS_00012155	STRPU_20660
TCONS_00010436	STRPU_20662
TCONS_00010698	STRPU_20663
TCONS_00011772	STRPU_20664
TCONS_00009653	STRPU_20666
TCONS_00011837	STRPU_20668
TCONS_00012140	STRPU_20669
TCONS_00003546	STRPU_20670
TCONS_00002541	STRPU_20671
TCONS_00010514	STRPU_20673
TCONS_00040878	STRPU_20675
TCONS_00010080	STRPU_20681
TCONS_00011370	STRPU_20682
TCONS_00009996	STRPU_20683
TCONS_00010051	STRPU_20684
TCONS_00010712	STRPU_20686
TCONS_00012111	STRPU_20687
TCONS_00011443	STRPU_20688
TCONS_00011160	STRPU_20691
TCONS_00009844	STRPU_20692
TCONS_00011164	STRPU_20693
TCONS_00009745	STRPU_20695
TCONS_00010677	STRPU_20697
TCONS_00010118	STRPU_20699
TCONS_00011874	STRPU_20700
TCONS_00010902	STRPU_20701
TCONS_00031483	STRPU_20702
TCONS_00009727	STRPU_20703
TCONS_00009725	STRPU_20705
TCONS_00010189	STRPU_20706
TCONS_00010746	STRPU_20707
TCONS_00010339	STRPU_20708
TCONS_00011085	STRPU_20710
TCONS_00011369	STRPU_20712
TCONS_00009810	STRPU_20713
TCONS_00011145	STRPU_20716
TCONS_00011020	STRPU_20717
TCONS_00009581	STRPU_20719
TCONS_00010265	STRPU_20721
TCONS_00010405	STRPU_20723
TCONS_00009876	STRPU_20751
TCONS_00011322	STRPU_20757
TCONS_00010379	STRPU_20759
TCONS_00012032	STRPU_20760
TCONS_00052485	STRPU_20761
TCONS_00010106	STRPU_20764
TCONS_00011470	STRPU_20765
TCONS_00010109	STRPU_20766
TCONS_00011472	STRPU_20768
TCONS_00011178	STRPU_20774
TCONS_00011084	STRPU_20775
TCONS_00011083	STRPU_20778
TCONS_00009740	STRPU_20779
TCONS_00026274	STRPU_20788
TCONS_00011029	STRPU_20790
TCONS_00010523	STRPU_20791
TCONS_00010052	STRPU_20795
TCONS_00009854	STRPU_20796
TCONS_00010891	STRPU_20797
TCONS_00010193	STRPU_20799
TCONS_00010194	STRPU_20800
TCONS_00009534	STRPU_20802
TCONS_00010424	STRPU_20803
TCONS_00009739	STRPU_20804
TCONS_00011990	STRPU_20805
TCONS_00010237	STRPU_20809
TCONS_00010660	STRPU_20810
TCONS_00011730	STRPU_20811
TCONS_00011075	STRPU_20812
TCONS_00012109	STRPU_20816
TCONS_00011769	STRPU_20818
TCONS_00011843	STRPU_20819
TCONS_00011485	STRPU_20823
TCONS_00010503	STRPU_20826
TCONS_00004472	STRPU_20828
TCONS_00003472	STRPU_20829
TCONS_00010798	STRPU_20833
TCONS_00010399	STRPU_20848
TCONS_00003543	STRPU_20878
TCONS_00055305	STRPU_20881
TCONS_00010019	STRPU_20906
TCONS_00010038	STRPU_20909
TCONS_00010489	STRPU_20911
TCONS_00009893	STRPU_20912
TCONS_00009878	STRPU_20914
TCONS_00011309	STRPU_20943
TCONS_00011959	STRPU_20944
TCONS_00011962	STRPU_20945
TCONS_00004496	STRPU_20947
TCONS_00010841	STRPU_20948
TCONS_00009515	STRPU_20950
TCONS_00010089	STRPU_20953
TCONS_00009848	STRPU_20955
TCONS_00010922	STRPU_20958
TCONS_00010380	STRPU_20960
TCONS_00011713	STRPU_20961
TCONS_00009582	STRPU_20962
TCONS_00010919	STRPU_20963
TCONS_00009583	STRPU_20964
TCONS_00009723	STRPU_20966
TCONS_00010548	STRPU_20969
TCONS_00010930	STRPU_20970
TCONS_00009599	STRPU_20971
TCONS_00004494	STRPU_20974
TCONS_00009860	STRPU_20975
TCONS_00010948	STRPU_20976
TCONS_00011846	STRPU_20977
TCONS_00010759	STRPU_20981
TCONS_00012139	STRPU_20982
TCONS_00009804	STRPU_20983
TCONS_00011524	STRPU_20984
TCONS_00010367	STRPU_20989
TCONS_00011695	STRPU_20990
TCONS_00010351	STRPU_20991
TCONS_00010738	STRPU_20993
TCONS_00010081	STRPU_20994
TCONS_00011425	STRPU_20996
TCONS_00003478	STRPU_20998
TCONS_00010802	STRPU_21000
TCONS_00012131	STRPU_21004
TCONS_00010742	STRPU_21005
TCONS_00011194	STRPU_21008
TCONS_00009629	STRPU_21012
TCONS_00010944	STRPU_21013
TCONS_00009627	STRPU_21017
TCONS_00003544	STRPU_21019
TCONS_00004465	STRPU_21022
TCONS_00004464	STRPU_21023
TCONS_00010453	STRPU_21024
TCONS_00003511	STRPU_21025
TCONS_00011167	STRPU_21026
TCONS_00010295	STRPU_21031
TCONS_00011650	STRPU_21032
TCONS_00011653	STRPU_21037
TCONS_00010304	STRPU_21038
TCONS_00010249	STRPU_21044
TCONS_00009909	STRPU_21048
TCONS_00010113	STRPU_21051
TCONS_00011254	STRPU_21054
TCONS_00010737	STRPU_21055
TCONS_00009757	STRPU_21056
TCONS_00009970	STRPU_21058
TCONS_00009974	STRPU_21059
TCONS_00010042	STRPU_21060
TCONS_00011107	STRPU_21063
TCONS_00011541	STRPU_21066
TCONS_00024114	STRPU_21069
TCONS_00011491	STRPU_21071
TCONS_00011493	STRPU_21072
TCONS_00010129	STRPU_21073
TCONS_00011494	STRPU_21074
TCONS_00010498	STRPU_21075
TCONS_00011069	STRPU_21076
TCONS_00009730	STRPU_21077
TCONS_00003534	STRPU_21078
TCONS_00009863	STRPU_21080
TCONS_00011016	STRPU_21081
TCONS_00009705	STRPU_21082
TCONS_00023526	STRPU_21088
TCONS_00011154	STRPU_21092
TCONS_00009834	STRPU_21095
TCONS_00008987	STRPU_21096
TCONS_00011447	STRPU_21107
TCONS_00004482	STRPU_21109
TCONS_00010102	STRPU_21111
TCONS_00011077	STRPU_21112
TCONS_00009865	STRPU_21115
TCONS_00010774	STRPU_21118
TCONS_00009660	STRPU_21121
TCONS_00010200	STRPU_21122
TCONS_00009920	STRPU_21130
TCONS_00011250	STRPU_21131
TCONS_00009686	STRPU_21139
TCONS_00010522	STRPU_21143
TCONS_00009690	STRPU_21145
TCONS_00011014	STRPU_21146
TCONS_00011581	STRPU_21148
TCONS_00011457	STRPU_21150
TCONS_00010837	STRPU_21153
TCONS_00010464	STRPU_21177
TCONS_00011829	STRPU_21178
TCONS_00010463	STRPU_21179
TCONS_00012154	STRPU_21180
TCONS_00010764	STRPU_21181
TCONS_00012152	STRPU_21182
TCONS_00010762	STRPU_21184
TCONS_00011446	STRPU_21188
TCONS_00011440	STRPU_21189
TCONS_00010748	STRPU_21192
TCONS_00003540	STRPU_21193
TCONS_00011196	STRPU_21201
TCONS_00009528	STRPU_21203
TCONS_00010344	STRPU_21204
TCONS_00010516	STRPU_21205
TCONS_00011868	STRPU_21207
TCONS_00011220	STRPU_21208
TCONS_00009899	STRPU_21209
TCONS_00010279	STRPU_21210
TCONS_00011640	STRPU_21211
TCONS_00012169	STRPU_21213
TCONS_00009879	STRPU_21216
TCONS_00016487	STRPU_21217
TCONS_00055264	STRPU_21218
TCONS_00009887	STRPU_21219
TCONS_00009885	STRPU_21220
TCONS_00011717	STRPU_21222
TCONS_00011546	STRPU_21232
TCONS_00016893	STRPU_21234
TCONS_00009779	STRPU_21237
TCONS_00011496	STRPU_21239
TCONS_00011497	STRPU_21241
TCONS_00010765	STRPU_21243
TCONS_00011055	STRPU_21245
TCONS_00011473	STRPU_21246
TCONS_00011823	STRPU_21247
TCONS_00003607	STRPU_21248
TCONS_00010204	STRPU_21249
TCONS_00011592	STRPU_21250
TCONS_00011596	STRPU_21251
TCONS_00011597	STRPU_21252
TCONS_00011598	STRPU_21259
TCONS_00010890	STRPU_21260
TCONS_00009578	STRPU_21261
TCONS_00010908	STRPU_21262
TCONS_00010818	STRPU_21268
TCONS_00012209	STRPU_21269
TCONS_00010817	STRPU_21270
TCONS_00010710	STRPU_21275
TCONS_00009652	STRPU_21276
TCONS_00010718	STRPU_21278
TCONS_00003470	STRPU_21281
TCONS_00011132	STRPU_21282
TCONS_00009784	STRPU_21283
TCONS_00011168	STRPU_21284
TCONS_00011047	STRPU_21285
TCONS_00011046	STRPU_21286
TCONS_00004460	STRPU_21288
TCONS_00004479	STRPU_21291
TCONS_00002918	STRPU_21292
TCONS_00010217	STRPU_21293
TCONS_00010125	STRPU_21296
TCONS_00010074	STRPU_21301
TCONS_00011416	STRPU_21303
TCONS_00010070	STRPU_21307
TCONS_00010065	STRPU_21311
TCONS_00011408	STRPU_21312
TCONS_00010057	STRPU_21314
TCONS_00010053	STRPU_21316
TCONS_00010993	STRPU_21322
TCONS_00010691	STRPU_21324
TCONS_00012148	STRPU_21325
TCONS_00012116	STRPU_21326
TCONS_00056722	STRPU_21327
TCONS_00010468	STRPU_21328
TCONS_00042807	STRPU_21329
TCONS_00010776	STRPU_21330
TCONS_00014318	STRPU_21335
TCONS_00011551	STRPU_21337
TCONS_00010164	STRPU_21338
TCONS_00011552	STRPU_21339
TCONS_00011828	STRPU_21342
TCONS_00055234	STRPU_21347
TCONS_00011709	STRPU_21348
TCONS_00011609	STRPU_21350
TCONS_00010222	STRPU_21352
TCONS_00009714	STRPU_21354
TCONS_00011049	STRPU_21355
TCONS_00011667	STRPU_21360
TCONS_00011130	STRPU_21365
TCONS_00009759	STRPU_21366
TCONS_00010985	STRPU_21369
TCONS_00009665	STRPU_21370
TCONS_00011580	STRPU_21371
TCONS_00011579	STRPU_21372
TCONS_00011200	STRPU_21377
TCONS_00009786	STRPU_21381
TCONS_00011136	STRPU_21382
TCONS_00029182	STRPU_21383
TCONS_00011902	STRPU_21384
TCONS_00010176	STRPU_21385
TCONS_00010777	STRPU_21386
TCONS_00012175	STRPU_21387
TCONS_00009697	STRPU_21389
TCONS_00012105	STRPU_21390
TCONS_00012029	STRPU_21394
TCONS_00010700	STRPU_21395
TCONS_00011059	STRPU_21397
TCONS_00009700	STRPU_21405
TCONS_00011766	STRPU_21411
TCONS_00010701	STRPU_21413
TCONS_00009612	STRPU_21414
TCONS_00027053	STRPU_21417
TCONS_00011260	STRPU_21424
TCONS_00009795	STRPU_21428
TCONS_00009796	STRPU_21429
TCONS_00010403	STRPU_21432
TCONS_00009953	STRPU_21433
TCONS_00041062	STRPU_21434
TCONS_00011061	STRPU_21439
TCONS_00003508	STRPU_21441
TCONS_00004473	STRPU_21444
TCONS_00004497	STRPU_21445
TCONS_00002911	STRPU_21446
TCONS_00011147	STRPU_21447
TCONS_00010753	STRPU_21448
TCONS_00011878	STRPU_21449
TCONS_00010398	STRPU_21451
TCONS_00011725	STRPU_21452
TCONS_00010745	STRPU_21453
TCONS_00011261	STRPU_21454
TCONS_00003459	STRPU_21458
TCONS_00010685	STRPU_21459
TCONS_00011733	STRPU_21460
TCONS_00011731	STRPU_21462
TCONS_00011689	STRPU_21463
TCONS_00011577	STRPU_21464
TCONS_00010098	STRPU_21465
TCONS_00010576	STRPU_21472
TCONS_00009576	STRPU_21473
TCONS_00010515	STRPU_21474
TCONS_00009666	STRPU_21475
TCONS_00010956	STRPU_21478
TCONS_00010959	STRPU_21481
TCONS_00009506	STRPU_21505
TCONS_00009548	STRPU_21506
TCONS_00009722	STRPU_21508
TCONS_00011608	STRPU_21510
TCONS_00010220	STRPU_21511
TCONS_00011384	STRPU_21515
TCONS_00003884	STRPU_21523
TCONS_00002920	STRPU_21524
TCONS_00011140	STRPU_21525
TCONS_00009797	STRPU_21526
TCONS_00009656	STRPU_21536
TCONS_00009657	STRPU_21537
TCONS_00010968	STRPU_21539
TCONS_00010239	STRPU_21542
TCONS_00012134	STRPU_21547
TCONS_00012121	STRPU_21548
TCONS_00011480	STRPU_21549
TCONS_00011478	STRPU_21550
TCONS_00010731	STRPU_21551
TCONS_00003603	STRPU_21553
TCONS_00010417	STRPU_21554
TCONS_00003880	STRPU_21555
TCONS_00009633	STRPU_21557
TCONS_00014155	STRPU_21558
TCONS_00010732	STRPU_21560
TCONS_00010501	STRPU_21562
TCONS_00001870	STRPU_21563
TCONS_00011180	STRPU_21564
TCONS_00011401	STRPU_21565
TCONS_00011607	STRPU_21566
TCONS_00011604	STRPU_21578
TCONS_00010218	STRPU_21579
TCONS_00011605	STRPU_21580
TCONS_00009857	STRPU_21582
TCONS_00011185	STRPU_21583
TCONS_00011736	STRPU_21585
TCONS_00011173	STRPU_21588
TCONS_00009850	STRPU_21589
TCONS_00011656	STRPU_21593
TCONS_00010306	STRPU_21594
TCONS_00028995	STRPU_21596
TCONS_00019241	STRPU_21599
TCONS_00010970	STRPU_21601
TCONS_00012213	STRPU_21603
TCONS_00010828	STRPU_21606
TCONS_00010425	STRPU_21607
TCONS_00003466	STRPU_21610
TCONS_00004438	STRPU_21616
TCONS_00010747	STRPU_21623
TCONS_00010442	STRPU_21624
TCONS_00011797	STRPU_21625
TCONS_00011337	STRPU_21627
TCONS_00009755	STRPU_21630
TCONS_00009756	STRPU_21631
TCONS_00011094	STRPU_21632
TCONS_00009763	STRPU_21633
TCONS_00011630	STRPU_21657
TCONS_00007937	STRPU_21669
TCONS_00005064	STRPU_21715
TCONS_00043593	STRPU_21733
TCONS_00009842	STRPU_21754
TCONS_00004483	STRPU_21770
TCONS_00003609	STRPU_21771
TCONS_00009811	STRPU_21775
TCONS_00043906	STRPU_21776
TCONS_00043895	STRPU_21777
TCONS_00010951	STRPU_21779
TCONS_00021677	STRPU_21782
TCONS_00056057	STRPU_21783
TCONS_00011202	STRPU_21789
TCONS_00009969	STRPU_21791
TCONS_00011334	STRPU_21792
TCONS_00010036	STRPU_21793
TCONS_00009869	STRPU_21795
TCONS_00012101	STRPU_21796
TCONS_00002537	STRPU_21804
TCONS_00011438	STRPU_21805
TCONS_00010894	STRPU_21809
TCONS_00017266	STRPU_21811
TCONS_00003495	STRPU_21812
TCONS_00004488	STRPU_21813
TCONS_00003492	STRPU_21816
TCONS_00011678	STRPU_21817
TCONS_00009654	STRPU_21818
TCONS_00010831	STRPU_21819
TCONS_00056962	STRPU_21820
TCONS_00011477	STRPU_21823
TCONS_00010119	STRPU_21824
TCONS_00009642	STRPU_21827
TCONS_00009978	STRPU_21831
TCONS_00009979	STRPU_21833
TCONS_00018322	STRPU_21835
TCONS_00011019	STRPU_21836
TCONS_00009655	STRPU_21838
TCONS_00010996	STRPU_21839
TCONS_00012044	STRPU_21840
TCONS_00009849	STRPU_21841
TCONS_00010267	STRPU_21842
TCONS_00011621	STRPU_21845
TCONS_00012205	STRPU_21846
TCONS_00010138	STRPU_21847
TCONS_00011971	STRPU_21849
TCONS_00010574	STRPU_21850
TCONS_00010760	STRPU_21853
TCONS_00010962	STRPU_21854
TCONS_00012035	STRPU_21856
TCONS_00010643	STRPU_21862
TCONS_00010137	STRPU_21867
TCONS_00011526	STRPU_21868
TCONS_00003506	STRPU_21871
TCONS_00010540	STRPU_21872
TCONS_00010756	STRPU_21873
TCONS_00009928	STRPU_21877
TCONS_00010741	STRPU_21878
TCONS_00033169	STRPU_21880
TCONS_00011898	STRPU_21881
TCONS_00009663	STRPU_21882
TCONS_00010972	STRPU_21883
TCONS_00009662	STRPU_21885
TCONS_00019772	STRPU_21909
TCONS_00032477	STRPU_21911
TCONS_00020362	STRPU_21912
TCONS_00048927	STRPU_21913
TCONS_00047661	STRPU_21915
TCONS_00047658	STRPU_21916
TCONS_00049629	STRPU_21917
TCONS_00048330	STRPU_21918
TCONS_00047358	STRPU_21919
TCONS_00047211	STRPU_21922
TCONS_00036412	STRPU_21923
TCONS_00047577	STRPU_21924
TCONS_00049243	STRPU_21926
TCONS_00049248	STRPU_21930
TCONS_00039330	STRPU_21931
TCONS_00048477	STRPU_21940
TCONS_00047474	STRPU_21941
TCONS_00049773	STRPU_21963
TCONS_00033269	STRPU_21965
TCONS_00032816	STRPU_21966
TCONS_00013964	STRPU_21968
TCONS_00011626	STRPU_21969
TCONS_00020795	STRPU_21970
TCONS_00019745	STRPU_21971
TCONS_00020768	STRPU_21972
TCONS_00047518	STRPU_21973
TCONS_00032677	STRPU_21974
TCONS_00019068	STRPU_21975
TCONS_00032786	STRPU_21976
TCONS_00019367	STRPU_21977
TCONS_00020142	STRPU_21981
TCONS_00033072	STRPU_21983
TCONS_00038648	STRPU_21991
TCONS_00020660	STRPU_21992
TCONS_00047261	STRPU_21996
TCONS_00049637	STRPU_21999
TCONS_00049636	STRPU_22000
TCONS_00048338	STRPU_22001
TCONS_00047309	STRPU_22006
TCONS_00047510	STRPU_22007
TCONS_00048807	STRPU_22008
TCONS_00048898	STRPU_22009
TCONS_00006698	STRPU_22010
TCONS_00033664	STRPU_22011
TCONS_00044540	STRPU_22013
TCONS_00033662	STRPU_22016
TCONS_00020267	STRPU_22017
TCONS_00020704	STRPU_22026
TCONS_00020063	STRPU_22030
TCONS_00032700	STRPU_22033
TCONS_00019533	STRPU_22035
TCONS_00032840	STRPU_22036
TCONS_00020620	STRPU_22039
TCONS_00033261	STRPU_22041
TCONS_00019718	STRPU_22043
TCONS_00044564	STRPU_22044
TCONS_00020836	STRPU_22046
TCONS_00048274	STRPU_22047
TCONS_00020821	STRPU_22048
TCONS_00019601	STRPU_22049
TCONS_00002871	STRPU_22051
TCONS_00019204	STRPU_22052
TCONS_00033133	STRPU_22056
TCONS_00019121	STRPU_22062
TCONS_00032341	STRPU_22072
TCONS_00032359	STRPU_22073
TCONS_00038662	STRPU_22078
TCONS_00020570	STRPU_22079
TCONS_00019027	STRPU_22080
TCONS_00019998	STRPU_22083
TCONS_00033298	STRPU_22085
TCONS_00032848	STRPU_22086
TCONS_00019278	STRPU_22089
TCONS_00019276	STRPU_22091
TCONS_00020263	STRPU_22092
TCONS_00048004	STRPU_22094
TCONS_00047997	STRPU_22096
TCONS_00049740	STRPU_22097
TCONS_00020657	STRPU_22100
TCONS_00019248	STRPU_22103
TCONS_00020658	STRPU_22104
TCONS_00031691	STRPU_22105
TCONS_00019272	STRPU_22107
TCONS_00020260	STRPU_22108
TCONS_00033177	STRPU_22113
TCONS_00019574	STRPU_22117
TCONS_00019578	STRPU_22118
TCONS_00019269	STRPU_22130
TCONS_00032791	STRPU_22133
TCONS_00033140	STRPU_22139
TCONS_00019569	STRPU_22143
TCONS_00020313	STRPU_22145
TCONS_00031158	STRPU_22146
TCONS_00032491	STRPU_22147
TCONS_00031884	STRPU_22150
TCONS_00038726	STRPU_22152
TCONS_00011706	STRPU_22153
TCONS_00055775	STRPU_22157
TCONS_00019067	STRPU_22182
TCONS_00019458	STRPU_22184
TCONS_00019681	STRPU_22187
TCONS_00020746	STRPU_22188
TCONS_00033332	STRPU_22192
TCONS_00020749	STRPU_22193
TCONS_00019682	STRPU_22194
TCONS_00004318	STRPU_22195
TCONS_00016701	STRPU_22196
TCONS_00019685	STRPU_22197
TCONS_00019691	STRPU_22199
TCONS_00019781	STRPU_22200
TCONS_00020534	STRPU_22201
TCONS_00018463	STRPU_22220
TCONS_00020330	STRPU_22221
TCONS_00019324	STRPU_22222
TCONS_00031874	STRPU_22226
TCONS_00031876	STRPU_22227
TCONS_00020336	STRPU_22229
TCONS_00019497	STRPU_22232
TCONS_00032794	STRPU_22235
TCONS_00020564	STRPU_22236
TCONS_00032607	STRPU_22238
TCONS_00019250	STRPU_22239
TCONS_00019320	STRPU_22241
TCONS_00020167	STRPU_22245
TCONS_00020319	STRPU_22246
TCONS_00032620	STRPU_22247
TCONS_00019360	STRPU_22249
TCONS_00020320	STRPU_22252
TCONS_00033488	STRPU_22254
TCONS_00032989	STRPU_22255
TCONS_00019026	STRPU_22256
TCONS_00019456	STRPU_22259
TCONS_00019461	STRPU_22260
TCONS_00020494	STRPU_22261
TCONS_00020777	STRPU_22263
TCONS_00020566	STRPU_22267
TCONS_00048299	STRPU_22268
TCONS_00047559	STRPU_22275
TCONS_00047441	STRPU_22276
TCONS_00049013	STRPU_22284
TCONS_00047653	STRPU_22286
TCONS_00047440	STRPU_22288
TCONS_00047318	STRPU_22289
TCONS_00048560	STRPU_22291
TCONS_00048561	STRPU_22292
TCONS_00049440	STRPU_22294
TCONS_00048345	STRPU_22295
TCONS_00049653	STRPU_22296
TCONS_00048344	STRPU_22297
TCONS_00049651	STRPU_22298
TCONS_00048841	STRPU_22300
TCONS_00049104	STRPU_22308
TCONS_00018321	STRPU_22325
TCONS_00051565	STRPU_22342
TCONS_00048911	STRPU_22367
TCONS_00047784	STRPU_22370
TCONS_00048795	STRPU_22371
TCONS_00047439	STRPU_22372
TCONS_00049433	STRPU_22373
TCONS_00048101	STRPU_22374
TCONS_00049435	STRPU_22375
TCONS_00048104	STRPU_22376
TCONS_00047630	STRPU_22377
TCONS_00048349	STRPU_22378
TCONS_00049625	STRPU_22379
TCONS_00049627	STRPU_22380
TCONS_00048487	STRPU_22386
TCONS_00010302	STRPU_22391
TCONS_00010771	STRPU_22392
TCONS_00049628	STRPU_22393
