AENJA_00004	bflo_12581
AENJA_20212	bflo_14777
AENJA_20219	bflo_19985
AENJA_20224	bflo_18361
AENJA_20241	bflo_13158
AENJA_20244	bflo_19614
AENJA_20252	bflo_07842
AENJA_20253	bflo_13877
AENJA_20270	bflo_22104
AENJA_20280	bflo_09214
AENJA_20282	bflo_09187
AENJA_20305	bflo_20509
AENJA_20311	bflo_21796
AENJA_20315	bflo_21293
AENJA_20318	bflo_01779
AENJA_20320	bflo_07915
AENJA_20321	bflo_03738
AENJA_20325	bflo_07230
AENJA_20326	bflo_25543
AENJA_20328	bflo_06065
AENJA_20330	bflo_25707
AENJA_20331	bflo_25744
AENJA_20334	bflo_25583
AENJA_20347	bflo_10082
AENJA_20349	bflo_09980
AENJA_20354	bflo_25540
AENJA_20373	bflo_13263
AENJA_20379	bflo_13520
AENJA_20386	bflo_20388
AENJA_20394	bflo_20106
AENJA_20396	bflo_01560
AENJA_20411	bflo_26184
AENJA_20417	bflo_16422
AENJA_20418	bflo_16138
AENJA_20420	bflo_15878
AENJA_20422	bflo_20012
AENJA_20432	bflo_09008
AENJA_20434	bflo_12274
AENJA_20436	bflo_11245
AENJA_20437	bflo_12121
AENJA_20449	bflo_05880
AENJA_20458	bflo_13610
AENJA_20495	bflo_00898
AENJA_20497	bflo_22699
AENJA_20498	bflo_06824
AENJA_20500	bflo_14578
AENJA_20506	bflo_25368
AENJA_20508	bflo_11140
AENJA_20509	bflo_19035
AENJA_20511	bflo_12327
AENJA_20516	bflo_08529
AENJA_20517	bflo_18122
AENJA_20522	bflo_18225
AENJA_20531	bflo_04927
AENJA_20551	bflo_06292
AENJA_20560	bflo_01641
AENJA_20575	bflo_12158
AENJA_20576	bflo_12801
AENJA_20582	bflo_09303
AENJA_20588	bflo_21270
AENJA_20593	bflo_21556
AENJA_20594	bflo_02444
AENJA_20595	bflo_22593
AENJA_20614	bflo_06365
AENJA_20618	bflo_12264
AENJA_20620	bflo_11455
AENJA_20623	bflo_13839
AENJA_20627	bflo_07561
AENJA_20628	bflo_13448
AENJA_20629	bflo_13048
AENJA_20630	bflo_06420
AENJA_20633	bflo_13113
AENJA_20635	bflo_14166
AENJA_20636	bflo_14639
AENJA_20655	bflo_25641
AENJA_20657	bflo_25294
AENJA_20659	bflo_25747
AENJA_20679	bflo_18028
AENJA_20681	bflo_22235
AENJA_20684	bflo_21730
AENJA_20688	bflo_20285
AENJA_20689	bflo_20276
AENJA_20690	bflo_15650
AENJA_20691	bflo_16457
AENJA_20696	bflo_13967
AENJA_20698	bflo_16533
AENJA_20699	bflo_16532
AENJA_20701	bflo_17377
AENJA_20708	bflo_24051
AENJA_20709	bflo_24499
AENJA_20712	bflo_10528
AENJA_20719	bflo_14839
AENJA_20720	bflo_15185
AENJA_20725	bflo_11881
AENJA_20726	bflo_03686
AENJA_20727	bflo_05686
AENJA_20730	bflo_06851
AENJA_20731	bflo_00585
AENJA_20732	bflo_06850
AENJA_20735	bflo_07637
AENJA_20762	bflo_14237
AENJA_20774	bflo_20649
AENJA_20784	bflo_15232
AENJA_20785	bflo_11603
AENJA_20786	bflo_11614
AENJA_20800	bflo_09300
AENJA_20801	bflo_09530
AENJA_20819	bflo_17568
AENJA_20821	bflo_17572
AENJA_20822	bflo_12937
AENJA_20823	bflo_12655
AENJA_20826	bflo_17363
AENJA_20829	bflo_15690
AENJA_20837	bflo_18873
AENJA_20857	bflo_13131
AENJA_20869	bflo_14283
AENJA_20870	bflo_22047
AENJA_20879	bflo_21079
AENJA_20881	bflo_20123
AENJA_20882	bflo_20506
AENJA_20883	bflo_20188
AENJA_20884	bflo_07107
AENJA_20890	bflo_10575
AENJA_20893	bflo_26225
AENJA_20903	bflo_05633
AENJA_20913	bflo_15994
AENJA_20918	bflo_16059
AENJA_20919	bflo_14884
AENJA_20921	bflo_15402
AENJA_20922	bflo_14869
AENJA_20924	bflo_14325
AENJA_20932	bflo_06061
AENJA_20934	bflo_03211
AENJA_20938	bflo_05829
AENJA_20940	bflo_08769
AENJA_20941	bflo_09026
AENJA_20947	bflo_18856
AENJA_20948	bflo_06298
AENJA_20949	bflo_04842
AENJA_20951	bflo_06561
AENJA_20961	bflo_03015
AENJA_20962	bflo_03166
AENJA_20973	bflo_26930
AENJA_20974	bflo_07701
AENJA_20975	bflo_11094
AENJA_20983	bflo_12384
AENJA_20996	bflo_11595
AENJA_21000	bflo_12650
AENJA_21004	bflo_04371
AENJA_21005	bflo_13961
AENJA_21015	bflo_13995
AENJA_21030	bflo_23616
AENJA_21031	bflo_23145
AENJA_21035	bflo_23759
AENJA_21037	bflo_23100
AENJA_21038	bflo_23064
AENJA_21042	bflo_09599
AENJA_21046	bflo_10674
AENJA_21048	bflo_02561
AENJA_21071	bflo_07969
AENJA_21089	bflo_07989
AENJA_21091	bflo_23164
AENJA_21097	bflo_09427
AENJA_21103	bflo_11668
AENJA_21116	bflo_11374
AENJA_21120	bflo_25732
AENJA_21121	bflo_25662
AENJA_21125	bflo_25718
AENJA_21132	bflo_16025
AENJA_21135	bflo_06254
AENJA_21136	bflo_14033
AENJA_21139	bflo_06595
AENJA_21144	bflo_24088
AENJA_21150	bflo_05691
AENJA_21156	bflo_06087
AENJA_21159	bflo_06086
AENJA_21162	bflo_25260
AENJA_21165	bflo_06281
AENJA_21167	bflo_03389
AENJA_21171	bflo_08170
AENJA_21193	bflo_12193
AENJA_21194	bflo_12487
AENJA_21195	bflo_11200
AENJA_21220	bflo_17467
AENJA_21234	bflo_06572
AENJA_21248	bflo_04742
AENJA_21249	bflo_20526
AENJA_21250	bflo_04246
AENJA_21270	bflo_11483
AENJA_21290	bflo_09270
AENJA_21296	bflo_08028
AENJA_21303	bflo_13800
AENJA_21304	bflo_05244
AENJA_21306	bflo_12540
AENJA_21307	bflo_12657
AENJA_21311	bflo_24563
AENJA_21312	bflo_24147
AENJA_21313	bflo_24566
AENJA_21314	bflo_24479
AENJA_21317	bflo_24850
AENJA_21328	bflo_10555
AENJA_21336	bflo_12879
AENJA_21340	bflo_07526
AENJA_21341	bflo_07086
AENJA_21346	bflo_06240
AENJA_21364	bflo_21599
AENJA_21367	bflo_23291
AENJA_21368	bflo_23290
AENJA_21369	bflo_23448
AENJA_21371	bflo_23310
AENJA_21372	bflo_23531
AENJA_21375	bflo_21945
AENJA_21377	bflo_06821
AENJA_21382	bflo_21492
AENJA_21384	bflo_20761
AENJA_21395	bflo_16062
AENJA_21401	bflo_11120
AENJA_21402	bflo_11057
AENJA_21403	bflo_11933
AENJA_21404	bflo_00225
AENJA_21406	bflo_12189
AENJA_21407	bflo_11055
AENJA_21408	bflo_13146
AENJA_21426	bflo_05283
AENJA_21434	bflo_08573
AENJA_21464	bflo_12258
AENJA_21468	bflo_15123
AENJA_21469	bflo_03776
AENJA_21472	bflo_14253
AENJA_21478	bflo_19192
AENJA_21481	bflo_27308
AENJA_21482	bflo_19096
AENJA_21484	bflo_22089
AENJA_21485	bflo_19356
AENJA_21488	bflo_23397
AENJA_21493	bflo_22863
AENJA_21494	bflo_23060
AENJA_21495	bflo_23849
AENJA_21522	bflo_08977
AENJA_21528	bflo_13811
AENJA_21530	bflo_20493
AENJA_21532	bflo_22896
AENJA_21539	bflo_13089
AENJA_21540	bflo_12557
AENJA_21562	bflo_19172
AENJA_21569	bflo_11376
AENJA_21571	bflo_11673
AENJA_21588	bflo_12732
AENJA_21603	bflo_20837
AENJA_21605	bflo_20500
AENJA_21606	bflo_20516
AENJA_21609	bflo_11433
AENJA_21612	bflo_22457
AENJA_21633	bflo_18379
AENJA_21634	bflo_17675
AENJA_21637	bflo_18230
AENJA_21647	bflo_14524
AENJA_21655	bflo_14184
AENJA_21656	bflo_00286
AENJA_21658	bflo_09207
AENJA_21659	bflo_03236
AENJA_21662	bflo_19242
AENJA_21663	bflo_04350
AENJA_21665	bflo_17981
AENJA_21670	bflo_14802
AENJA_21672	bflo_25286
AENJA_21675	bflo_08091
AENJA_21678	bflo_12611
AENJA_21680	bflo_09974
AENJA_21688	bflo_19465
AENJA_21692	bflo_19197
AENJA_21693	bflo_19302
AENJA_21694	bflo_15011
AENJA_21703	bflo_07217
AENJA_21723	bflo_21832
AENJA_21724	bflo_22115
AENJA_21726	bflo_16585
AENJA_21727	bflo_22353
AENJA_21730	bflo_22454
AENJA_21734	bflo_22129
AENJA_21739	bflo_03725
AENJA_21740	bflo_22118
AENJA_21743	bflo_21624
AENJA_21749	bflo_20326
AENJA_21750	bflo_18372
AENJA_21751	bflo_21094
AENJA_21761	bflo_12445
AENJA_21768	bflo_06146
AENJA_21769	bflo_20976
AENJA_21770	bflo_10194
AENJA_21772	bflo_11280
AENJA_21773	bflo_06447
AENJA_21776	bflo_11279
AENJA_21780	bflo_18528
AENJA_21819	bflo_23422
AENJA_21820	bflo_01451
AENJA_21828	bflo_17706
AENJA_21847	bflo_20561
AENJA_21849	bflo_20101
AENJA_21851	bflo_20348
AENJA_21853	bflo_03053
AENJA_21854	bflo_03102
AENJA_21855	bflo_03561
AENJA_21856	bflo_14419
AENJA_21857	bflo_03034
AENJA_21858	bflo_03322
AENJA_21873	bflo_12761
AENJA_21886	bflo_24698
AENJA_21894	bflo_24459
AENJA_21907	bflo_23388
AENJA_21908	bflo_23382
AENJA_21909	bflo_23185
AENJA_21910	bflo_23111
AENJA_21933	bflo_04798
AENJA_21934	bflo_26227
AENJA_21938	bflo_08717
AENJA_21950	bflo_09247
AENJA_21956	bflo_21773
AENJA_21961	bflo_11001
AENJA_21963	bflo_16201
AENJA_21966	bflo_17040
AENJA_21968	bflo_22628
AENJA_21977	bflo_22108
AENJA_21979	bflo_01583
AENJA_21983	bflo_01328
AENJA_21986	bflo_01435
AENJA_21987	bflo_15108
AENJA_22004	bflo_04042
AENJA_22026	bflo_08135
AENJA_22036	bflo_06131
AENJA_22057	bflo_21454
AENJA_22067	bflo_25670
AENJA_22085	bflo_00347
AENJA_22086	bflo_00205
AENJA_22087	bflo_07683
AENJA_22117	bflo_14406
AENJA_22119	bflo_14058
AENJA_22121	bflo_13298
AENJA_22124	bflo_03679
AENJA_22126	bflo_13390
AENJA_22130	bflo_20327
AENJA_22131	bflo_20328
AENJA_22151	bflo_19963
AENJA_22172	bflo_02432
AENJA_22173	bflo_25531
AENJA_22194	bflo_19269
AENJA_22196	bflo_23368
AENJA_22197	bflo_14203
AENJA_22198	bflo_14421
AENJA_22200	bflo_14250
AENJA_22202	bflo_22380
AENJA_22232	bflo_02364
AENJA_22241	bflo_19138
AENJA_22247	bflo_11007
AENJA_22252	bflo_22085
AENJA_22253	bflo_23663
AENJA_22254	bflo_21068
AENJA_22257	bflo_12804
AENJA_22260	bflo_08626
AENJA_22262	bflo_26137
AENJA_22264	bflo_10847
AENJA_22269	bflo_11580
AENJA_22270	bflo_12055
AENJA_22275	bflo_02616
AENJA_22276	bflo_11517
AENJA_22277	bflo_11516
AENJA_22284	bflo_21762
AENJA_22299	bflo_13201
AENJA_22300	bflo_00463
AENJA_22301	bflo_12729
AENJA_22302	bflo_13861
AENJA_22305	bflo_12889
AENJA_22313	bflo_02078
AENJA_22317	bflo_09747
AENJA_22324	bflo_12653
AENJA_22338	bflo_25242
AENJA_22340	bflo_25184
AENJA_22341	bflo_25181
AENJA_22343	bflo_26212
AENJA_22355	bflo_18091
AENJA_22371	bflo_19257
AENJA_22374	bflo_16753
AENJA_22377	bflo_18703
AENJA_22399	bflo_05812
AENJA_22403	bflo_00933
AENJA_22404	bflo_00571
AENJA_22405	bflo_08017
AENJA_22426	bflo_09216
AENJA_22454	bflo_07679
AENJA_22466	bflo_09940
AENJA_22469	bflo_10204
AENJA_22471	bflo_10358
AENJA_22472	bflo_09070
AENJA_22486	bflo_17991
AENJA_22488	bflo_15594
AENJA_22490	bflo_13692
AENJA_22497	bflo_27341
AENJA_22503	bflo_09932
AENJA_22521	bflo_20155
AENJA_22526	bflo_19979
AENJA_22527	bflo_07364
AENJA_22529	bflo_07239
AENJA_22551	bflo_02897
AENJA_22556	bflo_18941
AENJA_22557	bflo_19289
AENJA_22558	bflo_02919
AENJA_22560	bflo_05997
AENJA_22561	bflo_03594
AENJA_22565	bflo_03563
AENJA_22567	bflo_17338
AENJA_22570	bflo_04320
AENJA_22573	bflo_17513
AENJA_22586	bflo_20023
AENJA_22597	bflo_18705
AENJA_22600	bflo_19072
AENJA_22601	bflo_18803
AENJA_22602	bflo_18880
AENJA_22610	bflo_10180
AENJA_22615	bflo_15870
AENJA_22617	bflo_15673
AENJA_22623	bflo_24003
AENJA_22625	bflo_04929
AENJA_22627	bflo_24670
AENJA_22630	bflo_24488
AENJA_22640	bflo_05435
AENJA_22657	bflo_14798
AENJA_22661	bflo_10590
AENJA_22664	bflo_05046
AENJA_22665	bflo_21964
AENJA_22666	bflo_17408
AENJA_22675	bflo_06523
AENJA_22680	bflo_05613
AENJA_22684	bflo_06337
AENJA_22691	bflo_00280
AENJA_22695	bflo_00232
AENJA_22696	bflo_00684
AENJA_22698	bflo_00328
AENJA_22699	bflo_21112
AENJA_22706	bflo_20986
AENJA_22714	bflo_25323
AENJA_22715	bflo_25362
AENJA_22716	bflo_18240
AENJA_22721	bflo_25332
AENJA_22729	bflo_17800
AENJA_22731	bflo_11250
AENJA_22743	bflo_02564
AENJA_22778	bflo_12221
AENJA_22783	bflo_11446
AENJA_22788	bflo_02079
AENJA_22811	bflo_05690
AENJA_22812	bflo_05292
AENJA_22813	bflo_17954
AENJA_22814	bflo_16999
AENJA_22816	bflo_14043
AENJA_22817	bflo_12660
AENJA_22823	bflo_13207
AENJA_22826	bflo_19223
AENJA_22828	bflo_12482
AENJA_22829	bflo_11052
AENJA_22831	bflo_12481
AENJA_22849	bflo_17508
AENJA_22852	bflo_07011
AENJA_22872	bflo_03873
AENJA_22873	bflo_21102
AENJA_22877	bflo_20128
AENJA_22878	bflo_20192
AENJA_22881	bflo_08000
AENJA_22885	bflo_26591
AENJA_22886	bflo_23283
AENJA_22888	bflo_23009
AENJA_22892	bflo_03202
AENJA_22901	bflo_18353
AENJA_22902	bflo_17271
AENJA_22903	bflo_18417
AENJA_22906	bflo_15972
AENJA_22907	bflo_04492
AENJA_22922	bflo_17399
AENJA_22925	bflo_13519
AENJA_22934	bflo_15756
AENJA_22935	bflo_16526
AENJA_22940	bflo_16108
AENJA_22942	bflo_15831
AENJA_22951	bflo_15712
AENJA_22954	bflo_23279
AENJA_22959	bflo_16304
AENJA_22965	bflo_03392
AENJA_22979	bflo_24734
AENJA_22981	bflo_00309
AENJA_22982	bflo_00203
AENJA_22996	bflo_06241
AENJA_23001	bflo_05431
AENJA_23005	bflo_05626
AENJA_23009	bflo_05625
AENJA_23010	bflo_05624
AENJA_23013	bflo_06593
AENJA_23014	bflo_14487
AENJA_23015	bflo_05962
AENJA_23021	bflo_22264
AENJA_23033	bflo_11046
AENJA_23047	bflo_22452
AENJA_23051	bflo_21815
AENJA_23053	bflo_21343
AENJA_23061	bflo_01218
AENJA_23067	bflo_06068
AENJA_23068	bflo_00794
AENJA_23069	bflo_04709
AENJA_23071	bflo_06070
AENJA_23077	bflo_08891
AENJA_23078	bflo_09979
AENJA_23079	bflo_10105
AENJA_23082	bflo_08973
AENJA_23083	bflo_21018
AENJA_23087	bflo_10007
AENJA_23091	bflo_12848
AENJA_23112	bflo_14428
AENJA_23124	bflo_20512
AENJA_23127	bflo_01909
AENJA_23128	bflo_20810
AENJA_23130	bflo_10420
AENJA_23139	bflo_04713
AENJA_23147	bflo_10524
AENJA_23149	bflo_04708
AENJA_23161	bflo_17782
AENJA_23163	bflo_17620
AENJA_23164	bflo_17612
AENJA_23165	bflo_17261
AENJA_23178	bflo_08085
AENJA_23186	bflo_20666
AENJA_23190	bflo_20072
AENJA_23214	bflo_08789
AENJA_23225	bflo_10092
AENJA_23228	bflo_10549
AENJA_23230	bflo_20585
AENJA_23232	bflo_20580
AENJA_23236	bflo_20495
AENJA_23247	bflo_16198
AENJA_23248	bflo_21724
AENJA_23249	bflo_21842
AENJA_23250	bflo_05774
AENJA_23251	bflo_21260
AENJA_23252	bflo_21649
AENJA_23253	bflo_21306
AENJA_23259	bflo_21010
AENJA_23278	bflo_03920
AENJA_23280	bflo_11654
AENJA_23288	bflo_25899
AENJA_23289	bflo_25738
AENJA_23295	bflo_25318
AENJA_23297	bflo_25635
AENJA_23309	bflo_07090
AENJA_23316	bflo_05756
AENJA_23317	bflo_00217
AENJA_23319	bflo_01001
AENJA_23320	bflo_01171
AENJA_23321	bflo_04158
AENJA_23324	bflo_22630
AENJA_23326	bflo_24272
AENJA_23327	bflo_06384
AENJA_23328	bflo_05593
AENJA_23329	bflo_06642
AENJA_23331	bflo_05994
AENJA_23332	bflo_02298
AENJA_23339	bflo_21090
AENJA_23340	bflo_19357
AENJA_23341	bflo_11628
AENJA_23345	bflo_09194
AENJA_23348	bflo_18735
AENJA_23349	bflo_18685
AENJA_23355	bflo_05854
AENJA_23362	bflo_21833
AENJA_23370	bflo_26586
AENJA_23371	bflo_04388
AENJA_23375	bflo_26455
AENJA_23378	bflo_26318
AENJA_23380	bflo_20776
AENJA_23384	bflo_13019
AENJA_23385	bflo_03406
AENJA_23387	bflo_21265
AENJA_23390	bflo_21266
AENJA_23391	bflo_22473
AENJA_23392	bflo_22474
AENJA_23393	bflo_15225
AENJA_23395	bflo_12659
AENJA_23396	bflo_10300
AENJA_23400	bflo_24607
AENJA_23407	bflo_12229
AENJA_23408	bflo_08371
AENJA_23413	bflo_08322
AENJA_23418	bflo_14092
AENJA_23423	bflo_11860
AENJA_23425	bflo_06727
AENJA_23430	bflo_08038
AENJA_23433	bflo_06649
AENJA_23454	bflo_26558
AENJA_23455	bflo_08226
AENJA_23459	bflo_26459
AENJA_23468	bflo_14338
AENJA_23473	bflo_02054
AENJA_23474	bflo_02653
AENJA_23477	bflo_05438
AENJA_23478	bflo_06181
AENJA_23479	bflo_02643
AENJA_23484	bflo_13081
AENJA_23486	bflo_12389
AENJA_23489	bflo_12391
AENJA_23490	bflo_06097
AENJA_23497	bflo_26325
AENJA_23499	bflo_25679
AENJA_23500	bflo_18095
AENJA_23504	bflo_17426
AENJA_23514	bflo_03927
AENJA_23515	bflo_13625
AENJA_23522	bflo_05378
AENJA_23532	bflo_16963
AENJA_23533	bflo_15996
AENJA_23534	bflo_05182
AENJA_23537	bflo_16653
AENJA_23540	bflo_21525
AENJA_23545	bflo_08761
AENJA_23552	bflo_26653
AENJA_23554	bflo_18687
AENJA_23555	bflo_17891
AENJA_23557	bflo_06788
AENJA_23559	bflo_06299
AENJA_23560	bflo_00277
AENJA_23568	bflo_21082
AENJA_23574	bflo_02033
AENJA_23577	bflo_01329
AENJA_23581	bflo_24072
AENJA_23594	bflo_23336
AENJA_23595	bflo_08774
AENJA_23597	bflo_09093
AENJA_23640	bflo_15825
AENJA_23661	bflo_15907
AENJA_23667	bflo_09834
AENJA_23668	bflo_12822
AENJA_23670	bflo_12863
AENJA_23675	bflo_12537
AENJA_23679	bflo_05423
AENJA_23685	bflo_13544
AENJA_23686	bflo_05871
AENJA_23699	bflo_06937
AENJA_23700	bflo_08317
AENJA_23701	bflo_00860
AENJA_23710	bflo_03653
AENJA_23716	bflo_16997
AENJA_23719	bflo_05935
AENJA_23721	bflo_15649
AENJA_23724	bflo_04064
AENJA_23725	bflo_15553
AENJA_23739	bflo_25515
AENJA_23741	bflo_08361
AENJA_23742	bflo_14600
AENJA_23745	bflo_02192
AENJA_23746	bflo_10422
AENJA_23749	bflo_19679
AENJA_23750	bflo_18733
AENJA_23752	bflo_09053
AENJA_23756	bflo_18877
AENJA_23771	bflo_03545
AENJA_23772	bflo_09852
AENJA_23782	bflo_06197
AENJA_23785	bflo_06099
AENJA_23786	bflo_04341
AENJA_23787	bflo_05943
AENJA_23788	bflo_05942
AENJA_23790	bflo_17546
AENJA_23794	bflo_25401
AENJA_23797	bflo_11090
AENJA_23811	bflo_13602
AENJA_23812	bflo_02420
AENJA_23843	bflo_12343
AENJA_23854	bflo_12122
AENJA_23857	bflo_11554
AENJA_23860	bflo_14038
AENJA_23870	bflo_14050
AENJA_23876	bflo_04113
AENJA_23885	bflo_12371
AENJA_23886	bflo_21787
AENJA_23888	bflo_22511
AENJA_23906	bflo_09291
AENJA_23907	bflo_09718
AENJA_23910	bflo_10643
AENJA_23929	bflo_14723
AENJA_23930	bflo_15442
AENJA_23962	bflo_01427
AENJA_23963	bflo_14314
AENJA_23965	bflo_14785
AENJA_23968	bflo_25202
AENJA_23970	bflo_17570
AENJA_23971	bflo_18226
AENJA_23983	bflo_02470
AENJA_23984	bflo_02469
AENJA_23987	bflo_21658
AENJA_23992	bflo_00813
AENJA_24032	bflo_20944
AENJA_24033	bflo_01151
AENJA_24035	bflo_19887
AENJA_24036	bflo_20549
AENJA_24043	bflo_13001
AENJA_24050	bflo_23475
AENJA_24075	bflo_11901
AENJA_24076	bflo_11890
AENJA_24077	bflo_15567
AENJA_24084	bflo_05819
AENJA_24115	bflo_23067
AENJA_24127	bflo_06675
AENJA_24130	bflo_05921
AENJA_24136	bflo_00606
AENJA_24147	bflo_18959
AENJA_24152	bflo_18957
AENJA_24175	bflo_15873
AENJA_24177	bflo_09041
AENJA_24178	bflo_09161
AENJA_24180	bflo_09036
AENJA_24181	bflo_10779
AENJA_24188	bflo_20956
AENJA_24189	bflo_01292
AENJA_24195	bflo_13004
AENJA_24196	bflo_13919
AENJA_24199	bflo_13299
AENJA_24202	bflo_12860
AENJA_24203	bflo_13051
AENJA_24204	bflo_13052
AENJA_24205	bflo_00896
AENJA_24214	bflo_16344
AENJA_24216	bflo_09550
AENJA_24225	bflo_25779
AENJA_24255	bflo_08215
AENJA_24257	bflo_26337
AENJA_24258	bflo_07120
AENJA_24261	bflo_22395
AENJA_24262	bflo_00958
AENJA_24273	bflo_21252
AENJA_24285	bflo_11110
AENJA_24292	bflo_19228
AENJA_24293	bflo_17244
AENJA_24294	bflo_04334
AENJA_24297	bflo_24496
AENJA_24300	bflo_00608
AENJA_24302	bflo_00577
AENJA_24307	bflo_00824
AENJA_24317	bflo_21703
AENJA_24350	bflo_08890
AENJA_24359	bflo_10681
AENJA_24360	bflo_10445
AENJA_24361	bflo_10446
AENJA_24363	bflo_11677
AENJA_24370	bflo_11422
AENJA_24385	bflo_18808
AENJA_24386	bflo_13257
AENJA_24391	bflo_01200
AENJA_24392	bflo_01455
AENJA_24393	bflo_01454
AENJA_24398	bflo_12392
AENJA_24401	bflo_08138
AENJA_24408	bflo_23946
AENJA_24416	bflo_08172
AENJA_24423	bflo_04729
AENJA_24424	bflo_03434
AENJA_24428	bflo_03244
AENJA_24429	bflo_02113
AENJA_24447	bflo_13896
AENJA_24458	bflo_12529
AENJA_24461	bflo_13444
AENJA_24466	bflo_25637
AENJA_24469	bflo_25611
AENJA_24472	bflo_12934
AENJA_24473	bflo_25619
AENJA_24474	bflo_26169
AENJA_24480	bflo_10949
AENJA_24484	bflo_10956
AENJA_24520	bflo_22559
AENJA_24528	bflo_15939
AENJA_24540	bflo_01755
AENJA_24541	bflo_14844
AENJA_24562	bflo_09978
AENJA_24565	bflo_18212
AENJA_24573	bflo_18023
AENJA_24579	bflo_17535
AENJA_24583	bflo_05131
AENJA_24608	bflo_06910
AENJA_24609	bflo_25756
AENJA_24626	bflo_19080
AENJA_24638	bflo_07716
AENJA_24677	bflo_17742
AENJA_24682	bflo_01562
AENJA_24684	bflo_20114
AENJA_24686	bflo_17125
AENJA_24702	bflo_06216
AENJA_24717	bflo_13643
AENJA_24721	bflo_14400
AENJA_24729	bflo_14383
AENJA_24733	bflo_14344
AENJA_24748	bflo_23681
AENJA_24752	bflo_23318
AENJA_24754	bflo_23738
AENJA_24757	bflo_03203
AENJA_24763	bflo_02391
AENJA_24764	bflo_23671
AENJA_24765	bflo_11607
AENJA_24766	bflo_24640
AENJA_24774	bflo_23695
AENJA_24776	bflo_23836
AENJA_24781	bflo_23794
AENJA_24782	bflo_22944
AENJA_24796	bflo_15659
AENJA_24806	bflo_09549
AENJA_24807	bflo_09908
AENJA_24811	bflo_09390
AENJA_24812	bflo_09770
AENJA_24814	bflo_20680
AENJA_24820	bflo_10917
AENJA_24824	bflo_05681
AENJA_24825	bflo_02382
AENJA_24826	bflo_10408
AENJA_24827	bflo_05753
AENJA_24828	bflo_21792
AENJA_24830	bflo_05286
AENJA_24831	bflo_05290
AENJA_24835	bflo_14158
AENJA_24853	bflo_23177
AENJA_24855	bflo_08502
AENJA_24858	bflo_22685
AENJA_24860	bflo_22961
AENJA_24862	bflo_23330
AENJA_24863	bflo_23299
AENJA_24864	bflo_23617
AENJA_24865	bflo_22957
AENJA_24866	bflo_22960
AENJA_24870	bflo_23831
AENJA_24878	bflo_05171
AENJA_24886	bflo_25354
AENJA_24893	bflo_14852
AENJA_24897	bflo_13234
AENJA_24900	bflo_06509
AENJA_24912	bflo_09237
AENJA_24919	bflo_15884
AENJA_24945	bflo_20017
AENJA_24946	bflo_20442
AENJA_24982	bflo_14691
AENJA_24994	bflo_07887
AENJA_25007	bflo_08465
AENJA_25009	bflo_05437
AENJA_25010	bflo_08470
AENJA_25013	bflo_06291
AENJA_25014	bflo_06450
AENJA_25017	bflo_08310
AENJA_25019	bflo_25604
AENJA_25021	bflo_25547
AENJA_25023	bflo_25546
AENJA_25025	bflo_25508
AENJA_25028	bflo_04382
AENJA_25043	bflo_04449
AENJA_25061	bflo_23823
AENJA_25062	bflo_21188
AENJA_25064	bflo_08058
AENJA_25068	bflo_22654
AENJA_25069	bflo_22784
AENJA_25080	bflo_14435
AENJA_25081	bflo_15606
AENJA_25083	bflo_25702
AENJA_25085	bflo_19613
AENJA_25087	bflo_16647
AENJA_25088	bflo_10461
AENJA_25092	bflo_18510
AENJA_25097	bflo_02480
AENJA_25099	bflo_24650
AENJA_25100	bflo_24655
AENJA_25106	bflo_24515
AENJA_25108	bflo_13105
AENJA_25114	bflo_15931
AENJA_25118	bflo_03931
AENJA_25123	bflo_15509
AENJA_25125	bflo_15623
AENJA_25134	bflo_15711
AENJA_25135	bflo_16655
AENJA_25140	bflo_03024
AENJA_25145	bflo_14822
AENJA_25150	bflo_08289
AENJA_25161	bflo_26523
AENJA_25166	bflo_13249
AENJA_25167	bflo_13154
AENJA_25168	bflo_12800
AENJA_25169	bflo_13397
AENJA_25170	bflo_13733
AENJA_25171	bflo_12767
AENJA_25172	bflo_13745
AENJA_25173	bflo_26970
AENJA_25180	bflo_01579
AENJA_25183	bflo_05619
AENJA_25185	bflo_22216
AENJA_25191	bflo_04484
AENJA_25192	bflo_05915
AENJA_25194	bflo_02626
AENJA_25196	bflo_14758
AENJA_25210	bflo_21587
AENJA_25212	bflo_24274
AENJA_25215	bflo_11105
AENJA_25219	bflo_19745
AENJA_25231	bflo_15769
AENJA_25236	bflo_25044
AENJA_25240	bflo_06764
AENJA_25248	bflo_22313
AENJA_25250	bflo_25840
AENJA_25251	bflo_26194
AENJA_25253	bflo_07319
AENJA_25264	bflo_10991
AENJA_25266	bflo_12063
AENJA_25267	bflo_12065
AENJA_25269	bflo_11101
AENJA_25282	bflo_23463
AENJA_25290	bflo_23456
AENJA_25292	bflo_03961
AENJA_25294	bflo_20040
AENJA_25314	bflo_20009
AENJA_25316	bflo_20897
AENJA_25318	bflo_20060
AENJA_25319	bflo_20774
AENJA_25324	bflo_05884
AENJA_25327	bflo_06401
AENJA_25330	bflo_09521
AENJA_25333	bflo_11793
AENJA_25361	bflo_05430
AENJA_25362	bflo_05780
AENJA_25363	bflo_01199
AENJA_25364	bflo_12953
AENJA_25366	bflo_18998
AENJA_25391	bflo_22992
AENJA_25395	bflo_26634
AENJA_25399	bflo_09923
AENJA_25400	bflo_03233
AENJA_25404	bflo_12845
