Orthogroup	ORYLA	ASTMX
OG0000058	ORYLA18104	ASTMX01061
OG0000058	ORYLA11895	ASTMX17542
OG0000058	ORYLA12524	ASTMX11001, ASTMX18630
OG0000058	ORYLA00576	ASTMX12315
OG0000059	ORYLA03181, ORYLA04042	ASTMX11234, ASTMX03699
OG0000059	ORYLA09176	ASTMX20918
OG0000059	ORYLA04122, ORYLA03135	ASTMX06113, ASTMX17681
OG0000059	ORYLA01146	ASTMX00300, ASTMX18960
OG0000059	ORYLA04242	ASTMX09334
OG0000060	ORYLA01946	ASTMX04292
OG0000060	ORYLA04743	ASTMX07603
OG0000060	ORYLA16841	ASTMX21094, ASTMX10197
OG0000060	ORYLA12328	ASTMX00223
OG0000060	ORYLA14832	ASTMX00445
OG0000060	ORYLA15092	ASTMX07264
OG0000061	ORYLA09666	ASTMX00680
OG0000061	ORYLA08403	ASTMX05396
OG0000061	ORYLA01785	ASTMX12006
OG0000061	ORYLA15422	ASTMX20657
OG0000061	ORYLA10018	ASTMX10422, ASTMX12960
OG0000061	ORYLA07904	ASTMX20513
OG0000061	ORYLA07058	ASTMX13746
OG0000061	ORYLA16623	ASTMX21095, ASTMX14165
OG0000061	ORYLA08288	ASTMX11665
OG0000061	ORYLA08710	ASTMX13598
OG0000061	ORYLA09144	ASTMX06207
OG0000061	ORYLA06720	ASTMX18339
OG0000061	ORYLA07094, ORYLA13357	ASTMX05474
OG0000061	ORYLA13574	ASTMX01934
OG0000061	ORYLA13356	ASTMX05473
OG0000061	ORYLA06400	ASTMX16790
OG0000061	ORYLA19115	ASTMX15449
OG0000061	ORYLA07060	ASTMX18729
OG0000061	ORYLA08273	ASTMX15987
OG0000062	ORYLA03553	ASTMX22952
OG0000062	ORYLA18121	ASTMX03300
OG0000062	ORYLA18156, ORYLA00681, ORYLA10025, ORYLA00679, ORYLA00682, ORYLA18500	ASTMX18474, ASTMX18479
OG0000062	ORYLA18157	ASTMX22500, ASTMX18477
OG0000062	ORYLA05590, ORYLA05591	ASTMX11236, ASTMX20466
OG0000062	ORYLA08512, ORYLA08511, ORYLA08509	ASTMX05024
OG0000062	ORYLA03554, ORYLA03555	ASTMX02340, ASTMX02341, ASTMX02343, ASTMX02342
OG0000062	ORYLA10585, ORYLA11804	ASTMX01260
OG0000063	ORYLA06843	ASTMX13776
OG0000063	ORYLA13091, ORYLA13092	ASTMX04927
OG0000063	ORYLA00312	ASTMX01608
OG0000063	ORYLA12933	ASTMX00504, ASTMX10324
OG0000063	ORYLA20199	ASTMX11259, ASTMX01032
OG0000063	ORYLA14082	ASTMX10350
OG0000063	ORYLA04940	ASTMX13375
OG0000063	ORYLA08134	ASTMX12584
OG0000065	ORYLA02755	ASTMX13708, ASTMX15083
OG0000065	ORYLA03358	ASTMX08041
OG0000065	ORYLA10271	ASTMX15226
OG0000065	ORYLA10273, ORYLA10272	ASTMX22995, ASTMX22138
OG0000066	ORYLA06398	ASTMX01776
OG0000067	ORYLA02381	ASTMX19815
OG0000067	ORYLA04851	ASTMX12120
OG0000067	ORYLA01183	ASTMX00316
OG0000067	ORYLA06203	ASTMX18001
OG0000067	ORYLA19414	ASTMX19454
OG0000068	ORYLA11081	ASTMX10880
OG0000068	ORYLA20205	ASTMX04048
OG0000068	ORYLA14465	ASTMX00964
OG0000068	ORYLA15429	ASTMX17789
OG0000068	ORYLA16121	ASTMX11787
OG0000068	ORYLA14046	ASTMX09217, ASTMX10879
OG0000068	ORYLA16122	ASTMX20702
OG0000068	ORYLA20259	ASTMX04017
OG0000068	ORYLA15438	ASTMX10771
OG0000068	ORYLA14153	ASTMX00977
OG0000068	ORYLA11242, ORYLA11243	ASTMX02175
OG0000068	ORYLA15913	ASTMX19064
OG0000068	ORYLA10852	ASTMX03044
OG0000069	ORYLA08015	ASTMX20491
OG0000070	ORYLA11329	ASTMX03868
OG0000070	ORYLA09412	ASTMX11850
OG0000070	ORYLA16519	ASTMX14684
OG0000070	ORYLA20376	ASTMX15136, ASTMX13592
OG0000070	ORYLA07085	ASTMX17316
OG0000070	ORYLA17312	ASTMX02948
OG0000071	ORYLA12049	ASTMX03580, ASTMX03579
OG0000071	ORYLA12050	ASTMX03578, ASTMX03576, ASTMX03577
OG0000071	ORYLA09791	ASTMX18909
OG0000071	ORYLA09793, ORYLA09792	ASTMX18910
OG0000071	ORYLA11588, ORYLA18704, ORYLA12712, ORYLA12714, ORYLA12716	ASTMX10408
OG0000072	ORYLA01510	ASTMX04733
OG0000072	ORYLA00516	ASTMX14003
OG0000072	ORYLA03563	ASTMX14353
OG0000072	ORYLA04070	ASTMX03718
OG0000072	ORYLA00527	ASTMX19895
OG0000072	ORYLA04050	ASTMX03692
OG0000072	ORYLA03176	ASTMX11241
OG0000072	ORYLA20464	ASTMX11618
OG0000072	ORYLA05266	ASTMX02462
OG0000073	ORYLA20002	ASTMX01961
OG0000073	ORYLA09058	ASTMX12734
OG0000073	ORYLA06772	ASTMX08034
OG0000073	ORYLA12397	ASTMX18790
OG0000073	ORYLA18725	ASTMX12735
OG0000074	ORYLA14220	ASTMX17638
OG0000075	ORYLA08229	ASTMX13833
OG0000075	ORYLA07050	ASTMX15058
OG0000075	ORYLA10050	ASTMX17154
OG0000075	ORYLA15750	ASTMX04760
OG0000075	ORYLA05870	ASTMX10641
OG0000075	ORYLA14226	ASTMX00718
OG0000075	ORYLA04438	ASTMX12169
OG0000075	ORYLA10049	ASTMX16716
OG0000075	ORYLA15751	ASTMX04759
OG0000075	ORYLA13961, ORYLA13960	ASTMX01001
OG0000075	ORYLA15787, ORYLA15785, ORYLA15786	ASTMX08839
OG0000075	ORYLA20334	ASTMX10263
OG0000075	ORYLA11054	ASTMX12953
OG0000075	ORYLA15824	ASTMX02098
OG0000075	ORYLA14687, ORYLA10924	ASTMX15785, ASTMX16080
OG0000075	ORYLA15926	ASTMX14559, ASTMX03441
OG0000075	ORYLA19688	ASTMX07134
OG0000077	ORYLA00390	ASTMX17041
OG0000077	ORYLA03856	ASTMX09313
OG0000077	ORYLA02852	ASTMX18035
OG0000077	ORYLA17787	ASTMX05112
OG0000077	ORYLA09130	ASTMX06199
OG0000077	ORYLA03431	ASTMX03488, ASTMX12363
OG0000077	ORYLA17383	ASTMX15936
OG0000077	ORYLA00897	ASTMX10508
OG0000077	ORYLA12034	ASTMX07977, ASTMX12178
OG0000077	ORYLA00844	ASTMX18081
OG0000077	ORYLA07409	ASTMX01594
OG0000077	ORYLA10378	ASTMX07586
OG0000077	ORYLA11807	ASTMX09935
OG0000077	ORYLA10356	ASTMX03249
OG0000077	ORYLA09729	ASTMX04186, ASTMX07562
OG0000077	ORYLA17450	ASTMX09286
OG0000077	ORYLA17911	ASTMX16324
OG0000077	ORYLA04823	ASTMX07654, ASTMX03210
OG0000078	ORYLA13083	ASTMX02053
OG0000078	ORYLA13994	ASTMX00992
OG0000078	ORYLA10833	ASTMX08539
OG0000079	ORYLA09899	ASTMX12040
OG0000079	ORYLA15778	ASTMX21792, ASTMX05319
OG0000079	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903	ASTMX17878, ASTMX04709
OG0000079	ORYLA02351	ASTMX21145
OG0000079	ORYLA01210	ASTMX03966
OG0000079	ORYLA04604	ASTMX14883
OG0000079	ORYLA04302	ASTMX02337, ASTMX02996
OG0000079	ORYLA18726	ASTMX05046
OG0000079	ORYLA13165	ASTMX02943
OG0000081	ORYLA17325	ASTMX05086
OG0000081	ORYLA13622	ASTMX02861, ASTMX19704
OG0000081	ORYLA13623	ASTMX02860
OG0000081	ORYLA12409	ASTMX14294
OG0000081	ORYLA04160	ASTMX06157, ASTMX15416
OG0000081	ORYLA09392	ASTMX09818
OG0000082	ORYLA02580	ASTMX06917
OG0000082	ORYLA01470	ASTMX17888
OG0000082	ORYLA15676	ASTMX15920
OG0000082	ORYLA09330	ASTMX10851, ASTMX17248
OG0000082	ORYLA03293	ASTMX10849, ASTMX11876
OG0000082	ORYLA05560	ASTMX19980
OG0000083	ORYLA04024	ASTMX03686, ASTMX11244
OG0000083	ORYLA20424	ASTMX14864
OG0000084	ORYLA10403	ASTMX18467
OG0000084	ORYLA17750	ASTMX12487
OG0000084	ORYLA02676	ASTMX09980
OG0000084	ORYLA07195	ASTMX22125, ASTMX15418
OG0000084	ORYLA01287	ASTMX20810
OG0000084	ORYLA00399	ASTMX17409, ASTMX15441
OG0000084	ORYLA18720, ORYLA19616	ASTMX19583
OG0000084	ORYLA17981, ORYLA02328	ASTMX06002
OG0000084	ORYLA12505	ASTMX20667
OG0000085	ORYLA08236	ASTMX01460
OG0000085	ORYLA01683	ASTMX20784
OG0000085	ORYLA09818	ASTMX14674
OG0000085	ORYLA10131	ASTMX08105
OG0000085	ORYLA03740	ASTMX03461, ASTMX09889
OG0000085	ORYLA02606	ASTMX09760
OG0000085	ORYLA17874	ASTMX17475, ASTMX20829
OG0000085	ORYLA07935	ASTMX22578
OG0000085	ORYLA06168	ASTMX19538
OG0000085	ORYLA01458	ASTMX01137
OG0000085	ORYLA09387	ASTMX09823
OG0000085	ORYLA11376	ASTMX11049
OG0000085	ORYLA17935	ASTMX21189
OG0000085	ORYLA02607	ASTMX09759
OG0000085	ORYLA03741	ASTMX09890
OG0000085	ORYLA02243	ASTMX08704
OG0000085	ORYLA05178	ASTMX02521
OG0000086	ORYLA16218	ASTMX17706, ASTMX09528
OG0000087	ORYLA07293	ASTMX06968
OG0000087	ORYLA15868, ORYLA15867	ASTMX06381
OG0000088	ORYLA04999	ASTMX06621
OG0000088	ORYLA08099	ASTMX21370
OG0000088	ORYLA12098	ASTMX21470, ASTMX22555
OG0000088	ORYLA15363	ASTMX07254
OG0000088	ORYLA09175	ASTMX06506, ASTMX20919
OG0000088	ORYLA13524	ASTMX06028
OG0000089	ORYLA03928	ASTMX12140
OG0000089	ORYLA01015	ASTMX19290
OG0000089	ORYLA09345	ASTMX07948
OG0000089	ORYLA11332	ASTMX03871
OG0000090	ORYLA02080, ORYLA06082	ASTMX15822, ASTMX13800, ASTMX19765
OG0000090	ORYLA01746	ASTMX12258
OG0000090	ORYLA06194	ASTMX10648
OG0000091	ORYLA02531	ASTMX03395
OG0000093	ORYLA18669	ASTMX01191
OG0000093	ORYLA15023	ASTMX07190
OG0000093	ORYLA11108	ASTMX03079
OG0000093	ORYLA13845	ASTMX18769
OG0000094	ORYLA14179	ASTMX09275
OG0000094	ORYLA15729	ASTMX08870
OG0000094	ORYLA11069	ASTMX14395
OG0000094	ORYLA13785	ASTMX02106, ASTMX08390
OG0000094	ORYLA16049, ORYLA16240	ASTMX01747
OG0000094	ORYLA07022	ASTMX08913
OG0000094	ORYLA13648	ASTMX02078
OG0000094	ORYLA16827	ASTMX19974
OG0000094	ORYLA18149	ASTMX20671
OG0000095	ORYLA14595	ASTMX01092
OG0000095	ORYLA20341, ORYLA20340	ASTMX16621, ASTMX16620, ASTMX16622, ASTMX16619
OG0000095	ORYLA09081	ASTMX08683
OG0000095	ORYLA08748	ASTMX04161
OG0000095	ORYLA09168	ASTMX08415
OG0000095	ORYLA08687	ASTMX12681, ASTMX17008
OG0000096	ORYLA01048	ASTMX11824
OG0000096	ORYLA09916	ASTMX12057
OG0000096	ORYLA06904	ASTMX18217
OG0000096	ORYLA13956	ASTMX13693
OG0000096	ORYLA11296	ASTMX16094
OG0000096	ORYLA13747	ASTMX18278
OG0000096	ORYLA08870	ASTMX15892
OG0000096	ORYLA15103	ASTMX00377
OG0000096	ORYLA16842	ASTMX10196
OG0000096	ORYLA19281	ASTMX00337
OG0000096	ORYLA15104	ASTMX00376
OG0000096	ORYLA12353	ASTMX19590
OG0000096	ORYLA17186	ASTMX07352
OG0000096	ORYLA10017	ASTMX10423
OG0000098	ORYLA17178	ASTMX07347
OG0000098	ORYLA07954	ASTMX04481
OG0000098	ORYLA12107, ORYLA12108	ASTMX14487
OG0000098	ORYLA09777	ASTMX14764
OG0000098	ORYLA12605	ASTMX20779, ASTMX21996
OG0000098	ORYLA17802, ORYLA17803	ASTMX18982
OG0000098	ORYLA14929, ORYLA14928	ASTMX05127
OG0000098	ORYLA12061	ASTMX21313
OG0000098	ORYLA17722, ORYLA17721	ASTMX18164
OG0000099	ORYLA20429	ASTMX03763
OG0000099	ORYLA04253	ASTMX18144
OG0000099	ORYLA01278	ASTMX01173
OG0000099	ORYLA03578, ORYLA04559	ASTMX06084, ASTMX05845
OG0000099	ORYLA01343	ASTMX03961, ASTMX16578
OG0000099	ORYLA05907	ASTMX08745, ASTMX06768
OG0000099	ORYLA03439	ASTMX09878
OG0000099	ORYLA11498	ASTMX19321
OG0000099	ORYLA05408	ASTMX05749
OG0000099	ORYLA05964	ASTMX05771
OG0000099	ORYLA03167	ASTMX19085
OG0000099	ORYLA04063	ASTMX03707
OG0000100	ORYLA10317	ASTMX18651
OG0000101	ORYLA12058	ASTMX00206
OG0000101	ORYLA08387	ASTMX01330
OG0000101	ORYLA09166, ORYLA09165	ASTMX08413
OG0000101	ORYLA13979	ASTMX14248
OG0000101	ORYLA09844, ORYLA08653, ORYLA08654	ASTMX12706, ASTMX02894
OG0000102	ORYLA19358	ASTMX10991
OG0000102	ORYLA00094	ASTMX16111
OG0000102	ORYLA18027, ORYLA02390	ASTMX13696
OG0000102	ORYLA02592	ASTMX09775
OG0000103	ORYLA18738	ASTMX16835
OG0000103	ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586	ASTMX09444
OG0000103	ORYLA15171, ORYLA18507	ASTMX11660
OG0000103	ORYLA11651	ASTMX22226
OG0000103	ORYLA06786	ASTMX10672
OG0000103	ORYLA06787	ASTMX15124
OG0000103	ORYLA05784	ASTMX06869
OG0000103	ORYLA17049	ASTMX11394
OG0000103	ORYLA16263	ASTMX17816
OG0000103	ORYLA00786	ASTMX11412
OG0000103	ORYLA17085	ASTMX14316
OG0000104	ORYLA03680	ASTMX07046
OG0000104	ORYLA06072	ASTMX19421
OG0000104	ORYLA06159	ASTMX16255
OG0000104	ORYLA19393	ASTMX08642, ASTMX17146
OG0000104	ORYLA08226	ASTMX01448
OG0000104	ORYLA06071	ASTMX19420
OG0000104	ORYLA03679	ASTMX07045
OG0000104	ORYLA09408	ASTMX00149
OG0000104	ORYLA14236	ASTMX00709
OG0000104	ORYLA14756, ORYLA10856	ASTMX16073
OG0000104	ORYLA20094	ASTMX16718
OG0000106	ORYLA15151, ORYLA15152	ASTMX18591
OG0000106	ORYLA06558	ASTMX08015
OG0000106	ORYLA06794	ASTMX03154
OG0000106	ORYLA03966	ASTMX09347
OG0000106	ORYLA04364	ASTMX05865, ASTMX09621
OG0000106	ORYLA07953	ASTMX04479
OG0000106	ORYLA14913, ORYLA14914	ASTMX00462
OG0000107	ORYLA18785	ASTMX08032
OG0000108	ORYLA11649, ORYLA11648	ASTMX16847
OG0000108	ORYLA16478, ORYLA16477	ASTMX07881, ASTMX08427, ASTMX08437, ASTMX04339, ASTMX03583
OG0000108	ORYLA09100	ASTMX06170
OG0000108	ORYLA03443, ORYLA03444	ASTMX09882
OG0000108	ORYLA16484, ORYLA08061	ASTMX15990
OG0000108	ORYLA07077	ASTMX22414, ASTMX14128
OG0000108	ORYLA15731, ORYLA13754	ASTMX04779
OG0000110	ORYLA04051, ORYLA04053, ORYLA04052	ASTMX08227, ASTMX03691
OG0000110	ORYLA03470	ASTMX16247
OG0000111	ORYLA16810	ASTMX13149
OG0000111	ORYLA16333	ASTMX20227
OG0000111	ORYLA00657	ASTMX15405
OG0000111	ORYLA18197	ASTMX16130
OG0000111	ORYLA16684	ASTMX21238
OG0000111	ORYLA01366	ASTMX01125
OG0000111	ORYLA07106	ASTMX11733
OG0000111	ORYLA09236	ASTMX20650
OG0000111	ORYLA01992	ASTMX07484, ASTMX16738
OG0000111	ORYLA04883	ASTMX10939
OG0000111	ORYLA16219	ASTMX06691
OG0000113	ORYLA17645	ASTMX19383
OG0000113	ORYLA13433	ASTMX05472
OG0000113	ORYLA10928	ASTMX18644
OG0000113	ORYLA14685, ORYLA14684	ASTMX15787
OG0000113	ORYLA10897, ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896	ASTMX14388, ASTMX14387, ASTMX14389, ASTMX14390
OG0000113	ORYLA15283	ASTMX07205
OG0000114	ORYLA01884	ASTMX11493
OG0000114	ORYLA05836	ASTMX06799
OG0000114	ORYLA14037	ASTMX01004
OG0000114	ORYLA20223	ASTMX05253
OG0000114	ORYLA07424	ASTMX10478
OG0000114	ORYLA10203	ASTMX03182
OG0000114	ORYLA10126	ASTMX01320
OG0000114	ORYLA00753, ORYLA04661	ASTMX06593, ASTMX08587
OG0000114	ORYLA02708	ASTMX15325
OG0000114	ORYLA14069	ASTMX13938, ASTMX21972
OG0000114	ORYLA20181	ASTMX17058, ASTMX09459
OG0000114	ORYLA17626, ORYLA17625	ASTMX10616
OG0000114	ORYLA15653	ASTMX05249
OG0000115	ORYLA10019, ORYLA12386	ASTMX08993, ASTMX16595
OG0000116	ORYLA09389	ASTMX09821
OG0000116	ORYLA19541	ASTMX01410
OG0000117	ORYLA13153	ASTMX02057
OG0000117	ORYLA15132	ASTMX00401
OG0000119	ORYLA06828	ASTMX04143
OG0000119	ORYLA09873	ASTMX08665
OG0000119	ORYLA13916	ASTMX05337
OG0000119	ORYLA00923	ASTMX14891
OG0000119	ORYLA07823	ASTMX21636
OG0000119	ORYLA09647	ASTMX16721
OG0000119	ORYLA14223, ORYLA16119	ASTMX15474
OG0000119	ORYLA05654	ASTMX01803
OG0000119	ORYLA09477	ASTMX00656
OG0000119	ORYLA05169	ASTMX18233
OG0000120	ORYLA02744	ASTMX21836
OG0000120	ORYLA02745, ORYLA18396	ASTMX22567
OG0000120	ORYLA14915	ASTMX00463
OG0000120	ORYLA18874	ASTMX04437
OG0000120	ORYLA01786, ORYLA01787	ASTMX12007
OG0000120	ORYLA09667	ASTMX00681
OG0000120	ORYLA11655	ASTMX22429
OG0000121	ORYLA00510	ASTMX16272
OG0000121	ORYLA01379	ASTMX04663
OG0000121	ORYLA07858	ASTMX01517
OG0000121	ORYLA19087, ORYLA18511	ASTMX13884, ASTMX13883, ASTMX13882, ASTMX20607
OG0000122	ORYLA07892	ASTMX10444
OG0000122	ORYLA16400	ASTMX20272
OG0000122	ORYLA09254	ASTMX16361, ASTMX12761
OG0000122	ORYLA02327	ASTMX22053, ASTMX06000, ASTMX18931, ASTMX06001
OG0000122	ORYLA02410	ASTMX16780
OG0000122	ORYLA19820, ORYLA19819	ASTMX11273
OG0000122	ORYLA01684	ASTMX17092
OG0000122	ORYLA08626	ASTMX18973
OG0000122	ORYLA09819	ASTMX14675
OG0000122	ORYLA20153	ASTMX09421
OG0000123	ORYLA19007	ASTMX19107
OG0000123	ORYLA01318	ASTMX07971
OG0000123	ORYLA03924	ASTMX04078
OG0000123	ORYLA07863	ASTMX01522
OG0000123	ORYLA17749	ASTMX09979, ASTMX12484
OG0000123	ORYLA01334	ASTMX14953
OG0000123	ORYLA03949	ASTMX15212
OG0000123	ORYLA18505	ASTMX17040
OG0000123	ORYLA02793	ASTMX19775
OG0000123	ORYLA01508	ASTMX04718
OG0000123	ORYLA04317	ASTMX14814
OG0000123	ORYLA01144	ASTMX00304
OG0000124	ORYLA04499	ASTMX09338
OG0000124	ORYLA01264	ASTMX18149, ASTMX01149
OG0000124	ORYLA16407	ASTMX16401
OG0000124	ORYLA16733	ASTMX07748
OG0000124	ORYLA05871, ORYLA01892	ASTMX10640, ASTMX14745
OG0000124	ORYLA14227	ASTMX06441
OG0000124	ORYLA04689	ASTMX14412
OG0000124	ORYLA11954	ASTMX15641
OG0000124	ORYLA03395	ASTMX13821
OG0000124	ORYLA00019	ASTMX22615
OG0000124	ORYLA12516	ASTMX05824
OG0000125	ORYLA06139	ASTMX19461
OG0000125	ORYLA15763	ASTMX05331
OG0000125	ORYLA14369	ASTMX17627
OG0000125	ORYLA01994	ASTMX13565
OG0000125	ORYLA07833	ASTMX10452, ASTMX15866
OG0000125	ORYLA15765, ORYLA14368	ASTMX05329
OG0000125	ORYLA01977	ASTMX19681
OG0000125	ORYLA17147	ASTMX13832
OG0000125	ORYLA12115	ASTMX00267
OG0000125	ORYLA15093	ASTMX07265
OG0000126	ORYLA10750	ASTMX18095
OG0000126	ORYLA01228	ASTMX08006
OG0000126	ORYLA13510	ASTMX06040
OG0000126	ORYLA08773	ASTMX08551
OG0000126	ORYLA01000	ASTMX08784
OG0000126	ORYLA02839	ASTMX09154
OG0000126	ORYLA09118	ASTMX06187
OG0000126	ORYLA02980	ASTMX07769
OG0000126	ORYLA13012	ASTMX02408
OG0000126	ORYLA19785	ASTMX15338
OG0000126	ORYLA05724, ORYLA19714	ASTMX09155
OG0000126	ORYLA14802	ASTMX05148
OG0000127	ORYLA09546	ASTMX09798
OG0000127	ORYLA01017	ASTMX08785
OG0000127	ORYLA13298	ASTMX11156
OG0000127	ORYLA18247	ASTMX08750
OG0000127	ORYLA09922	ASTMX00032
OG0000127	ORYLA05476	ASTMX11418, ASTMX00918
OG0000127	ORYLA10382	ASTMX13409, ASTMX07588
OG0000127	ORYLA11714	ASTMX10799
OG0000127	ORYLA16210	ASTMX06687
OG0000127	ORYLA09241	ASTMX15259
OG0000127	ORYLA09240	ASTMX15260
OG0000127	ORYLA16687	ASTMX14863
OG0000127	ORYLA17012	ASTMX19609
OG0000127	ORYLA16683	ASTMX20860
OG0000128	ORYLA03587	ASTMX05854
OG0000128	ORYLA06619	ASTMX15563
OG0000128	ORYLA09314	ASTMX07961
OG0000129	ORYLA19656	ASTMX02483
OG0000129	ORYLA05200, ORYLA05199	ASTMX17929
OG0000129	ORYLA05198	ASTMX17925, ASTMX02484
OG0000129	ORYLA07545	ASTMX13044, ASTMX17866
OG0000129	ORYLA18786	ASTMX11589
OG0000129	ORYLA11464	ASTMX08939
OG0000129	ORYLA10766	ASTMX16539
OG0000129	ORYLA18999, ORYLA18998	ASTMX16528
OG0000129	ORYLA04565	ASTMX06087, ASTMX09196
OG0000129	ORYLA04189, ORYLA04190	ASTMX23025
OG0000129	ORYLA07452	ASTMX05614
OG0000129	ORYLA03371	ASTMX22248
OG0000129	ORYLA06890	ASTMX21317
OG0000130	ORYLA06999	ASTMX11087
OG0000130	ORYLA11637	ASTMX06877, ASTMX03834
OG0000130	ORYLA14309, ORYLA14308	ASTMX18603
OG0000130	ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192	ASTMX21728
OG0000130	ORYLA15914	ASTMX19065
OG0000130	ORYLA15896	ASTMX02114
OG0000130	ORYLA04654	ASTMX12106
OG0000130	ORYLA19050	ASTMX15566
OG0000130	ORYLA09312	ASTMX07963
OG0000130	ORYLA09567	ASTMX11451, ASTMX00189
OG0000130	ORYLA01013	ASTMX19291
OG0000130	ORYLA02633, ORYLA02632	ASTMX03032
OG0000130	ORYLA06522	ASTMX13868
OG0000130	ORYLA08153, ORYLA04772	ASTMX11078, ASTMX12125
OG0000131	ORYLA02651, ORYLA17218	ASTMX16327
OG0000131	ORYLA07842, ORYLA07843, ORYLA07841, ORYLA07898	ASTMX22582, ASTMX21690, ASTMX18297
OG0000131	ORYLA12828	ASTMX08766
OG0000132	ORYLA03852, ORYLA04393, ORYLA00046, ORYLA00081, ORYLA00043	ASTMX15628
OG0000132	ORYLA08009	ASTMX09702
OG0000133	ORYLA00265	ASTMX21064, ASTMX18077
OG0000133	ORYLA00686	ASTMX22246, ASTMX14992, ASTMX14993, ASTMX14996, ASTMX14990, ASTMX01609
OG0000133	ORYLA17015	ASTMX19606
OG0000133	ORYLA10172, ORYLA10173	ASTMX08507, ASTMX13886, ASTMX13885, ASTMX22857
OG0000133	ORYLA18060, ORYLA18105, ORYLA18069	ASTMX13138, ASTMX13136
OG0000133	ORYLA18695	ASTMX22464, ASTMX20563, ASTMX21441, ASTMX13135, ASTMX13134, ASTMX13137, ASTMX22484, ASTMX20559, ASTMX20561, ASTMX13217, ASTMX21568, ASTMX15040, ASTMX21948, ASTMX20560, ASTMX19892, ASTMX02156
OG0000133	ORYLA09247	ASTMX07356, ASTMX07357, ASTMX07358
OG0000133	ORYLA19563	ASTMX08902
OG0000133	ORYLA19564, ORYLA19562	ASTMX17907, ASTMX17908, ASTMX21952, ASTMX22023, ASTMX21953
OG0000133	ORYLA10721	ASTMX15967
OG0000133	ORYLA03547	ASTMX20736
OG0000136	ORYLA05588	ASTMX10131
OG0000136	ORYLA19480	ASTMX06597
OG0000137	ORYLA01561	ASTMX17487
OG0000137	ORYLA05405	ASTMX09719
OG0000137	ORYLA11449	ASTMX10412
OG0000137	ORYLA01560	ASTMX17486
OG0000137	ORYLA20491	ASTMX04665
OG0000137	ORYLA06196	ASTMX08942
OG0000137	ORYLA16275	ASTMX01570, ASTMX22671
OG0000137	ORYLA11370	ASTMX10792
OG0000137	ORYLA08706	ASTMX08181
OG0000139	ORYLA03997	ASTMX09356
OG0000140	ORYLA08885	ASTMX10669
OG0000140	ORYLA14990	ASTMX02615
OG0000140	ORYLA14844, ORYLA14843	ASTMX02225
OG0000140	ORYLA19052	ASTMX01988
OG0000140	ORYLA14994	ASTMX02591
OG0000140	ORYLA19713	ASTMX03606
OG0000141	ORYLA12784	ASTMX11092
OG0000141	ORYLA10524	ASTMX15968, ASTMX13678
OG0000141	ORYLA18451	ASTMX12982
OG0000142	ORYLA08857	ASTMX02569, ASTMX02645
OG0000142	ORYLA18004	ASTMX15663
OG0000142	ORYLA10671	ASTMX04648
OG0000142	ORYLA16620	ASTMX18481
OG0000142	ORYLA01917, ORYLA05889	ASTMX09137
OG0000142	ORYLA13949	ASTMX21325
OG0000145	ORYLA08429	ASTMX13278
OG0000147	ORYLA06944	ASTMX03135
OG0000147	ORYLA12833	ASTMX08761
OG0000147	ORYLA15636	ASTMX04795
OG0000147	ORYLA11702	ASTMX01265
OG0000147	ORYLA12687, ORYLA12688	ASTMX04843
OG0000147	ORYLA13100	ASTMX02385
OG0000147	ORYLA18182	ASTMX18633
OG0000147	ORYLA10192	ASTMX08515
OG0000148	ORYLA15726	ASTMX04782
OG0000148	ORYLA20251	ASTMX22552
OG0000148	ORYLA14206	ASTMX17018
OG0000148	ORYLA15625	ASTMX10784
OG0000148	ORYLA10888	ASTMX03086
OG0000148	ORYLA14723	ASTMX00635
OG0000148	ORYLA14171	ASTMX13486
OG0000148	ORYLA15624	ASTMX22564
OG0000148	ORYLA14208	ASTMX19926
OG0000148	ORYLA14207	ASTMX17016
OG0000148	ORYLA15626	ASTMX10783
OG0000148	ORYLA03132	ASTMX14926
OG0000148	ORYLA14172	ASTMX13485
OG0000148	ORYLA10887	ASTMX03088
OG0000148	ORYLA14722	ASTMX00634
OG0000149	ORYLA17290	ASTMX05992
OG0000149	ORYLA17651	ASTMX03365
OG0000149	ORYLA17652	ASTMX03364
OG0000149	ORYLA15235	ASTMX20911
OG0000149	ORYLA15236, ORYLA12701	ASTMX04900, ASTMX04902, ASTMX04899
OG0000149	ORYLA20319	ASTMX10915
OG0000149	ORYLA19729	ASTMX19335
OG0000151	ORYLA00584	ASTMX22990
OG0000151	ORYLA16576	ASTMX18031, ASTMX21814
OG0000151	ORYLA02429	ASTMX15314
OG0000151	ORYLA18300	ASTMX19154, ASTMX20904
OG0000151	ORYLA01900	ASTMX08723
OG0000151	ORYLA08949	ASTMX20739, ASTMX18063
OG0000151	ORYLA01789	ASTMX22005
OG0000151	ORYLA08191	ASTMX16447
OG0000151	ORYLA17153	ASTMX16036
OG0000151	ORYLA15978	ASTMX08859
OG0000151	ORYLA08402	ASTMX05398
OG0000151	ORYLA09669	ASTMX21907
OG0000151	ORYLA02467	ASTMX21939, ASTMX10392
OG0000151	ORYLA17249	ASTMX08593, ASTMX17567
