Orthogroup	ORYLA	OWEFU
OG0000074	ORYLA10949, ORYLA14220, ORYLA15431, ORYLA07396, ORYLA07397	OFUSG24829.1.p1, OFUSG06062.1.p1
OG0000074	ORYLA15428	OFUSG10403.1.p1, OFUSG25791.1.p1, OFUSG21544.1.p1, OFUSG16385.1.p1, OFUSG02500.1.p1, OFUSG18846.1.p1, OFUSG06335.1.p1
OG0000075	ORYLA10050	OFUSG16172.1.p1
OG0000075	ORYLA15750	OFUSG16504.1.p1
OG0000075	ORYLA05870, ORYLA14226	OFUSG13755.2.p1, OFUSG13755.1.p1
OG0000075	ORYLA04438	OFUSG26879.2.p1, OFUSG26879.1.p1
OG0000075	ORYLA10049, ORYLA15751	OFUSG16171.1.p1, OFUSG16171.2.p1
OG0000075	ORYLA13961, ORYLA13960, ORYLA15787, ORYLA15785, ORYLA15786, ORYLA20334	OFUSG06373.1.p1
OG0000075	ORYLA11054, ORYLA15824	OFUSG05709.1.p1
OG0000075	ORYLA14687, ORYLA10924, ORYLA15926	OFUSG18892.2.p1, OFUSG18892.1.p1
OG0000075	ORYLA19688	OFUSG19094.1.p1
OG0000077	ORYLA00390, ORYLA03856, ORYLA01218, ORYLA02852, ORYLA17787	OFUSG19468.1.p1
OG0000077	ORYLA17383, ORYLA00897, ORYLA04945, ORYLA12034, ORYLA00844, ORYLA07409	OFUSG05945.4.p1, OFUSG05945.3.p1, OFUSG05945.2.p1, OFUSG05945.1.p1
OG0000077	ORYLA10378, ORYLA11807, ORYLA10356, ORYLA09729, ORYLA17450	OFUSG04692.1.p1
OG0000078	ORYLA13083, ORYLA13994, ORYLA10833	OFUSG04718.1.p1
OG0000079	ORYLA09899, ORYLA15778, ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903	OFUSG21029.1.p1
OG0000079	ORYLA02351, ORYLA01210, ORYLA04604	OFUSG10422.3.p1, OFUSG10422.2.p1, OFUSG10422.1.p1, OFUSG10422.4.p1
OG0000079	ORYLA04303, ORYLA04302, ORYLA14111, ORYLA18726, ORYLA17895	OFUSG24101.1.p1
OG0000079	ORYLA13165	OFUSG19660.3.p1, OFUSG19660.2.p1, OFUSG19660.1.p1
OG0000082	ORYLA02580	OFUSG08036.1.p1
OG0000082	ORYLA01470	OFUSG05603.1.p1
OG0000082	ORYLA09330	OFUSG21176.1.p1, OFUSG21175.1.p1
OG0000083	ORYLA04024, ORYLA20424	OFUSG03380.1.p1, OFUSG03380.2.p1
OG0000084	ORYLA03408, ORYLA10403, ORYLA17750, ORYLA02676, ORYLA07195, ORYLA01287	OFUSG05733.1.p1, OFUSG06631.1.p1
OG0000084	ORYLA00399, ORYLA18720, ORYLA19616, ORYLA17981, ORYLA02328, ORYLA12505	OFUSG10136.1.p1
OG0000085	ORYLA08236, ORYLA01683, ORYLA05503, ORYLA09818	OFUSG23228.1.p1, OFUSG17240.1.p1
OG0000085	ORYLA04311, ORYLA03740, ORYLA02606	OFUSG24119.1.p1
OG0000085	ORYLA06168	OFUSG04918.1.p1
OG0000085	ORYLA17935	OFUSG15502.1.p1
OG0000085	ORYLA08526, ORYLA02243, ORYLA05178	OFUSG00479.1.p1
OG0000087	ORYLA07293	OFUSG13953.1.p1, OFUSG13950.1.p1, OFUSG13949.1.p1
OG0000087	ORYLA15867	OFUSG06740.2.p1, OFUSG06740.1.p1
OG0000088	ORYLA04999, ORYLA08099, ORYLA14560, ORYLA12098, ORYLA15363, ORYLA09175, ORYLA13524	OFUSG20048.1.p1, OFUSG23490.1.p1, OFUSG08607.1.p1, OFUSG26461.1.p1, OFUSG13369.1.p1, OFUSG19453.1.p1, OFUSG13367.1.p1, OFUSG13344.1.p1, OFUSG13368.1.p1, OFUSG16490.1.p1, OFUSG13107.1.p1, OFUSG01471.1.p1, OFUSG04058.1.p1, OFUSG21839.1.p1, OFUSG21838.1.p1, OFUSG14789.1.p1, OFUSG15625.1.p1, OFUSG20484.1.p1, OFUSG02298.1.p1, OFUSG02298.2.p1, OFUSG22303.1.p1, OFUSG10900.1.p1
OG0000089	ORYLA03928, ORYLA01015, ORYLA09345, ORYLA11332	OFUSG00843.1.p1, OFUSG05923.1.p1, OFUSG05923.2.p1, OFUSG05781.1.p1
OG0000090	ORYLA02080, ORYLA06082	OFUSG07976.1.p1
OG0000090	ORYLA01746, ORYLA06194	OFUSG08207.1.p1
OG0000091	ORYLA02531	OFUSG07948.1.p1, OFUSG12748.1.p1
OG0000093	ORYLA18765	OFUSG03214.1.p1
OG0000093	ORYLA18669, ORYLA15023, ORYLA11108, ORYLA13845	OFUSG03287.1.p1, OFUSG03281.1.p1, OFUSG07363.1.p1, OFUSG03291.1.p1, OFUSG26492.1.p1, OFUSG03288.1.p1, OFUSG07368.1.p1, OFUSG07369.2.p1, OFUSG07369.1.p1, OFUSG07367.1.p1, OFUSG07371.1.p1, OFUSG07370.1.p1, OFUSG02777.1.p1, OFUSG12122.1.p1, OFUSG03292.1.p1, OFUSG00762.1.p1, OFUSG12123.1.p1, OFUSG01092.1.p1
OG0000094	ORYLA07022, ORYLA13648, ORYLA16827, ORYLA02928, ORYLA18149	OFUSG07673.3.p1, OFUSG07673.1.p1, OFUSG07673.2.p1, OFUSG07673.4.p1
OG0000096	ORYLA01048, ORYLA09916, ORYLA08764, ORYLA06904, ORYLA03328	OFUSG14354.1.p1
OG0000096	ORYLA16077, ORYLA13956, ORYLA11296	OFUSG06591.1.p1
OG0000096	ORYLA13747, ORYLA08870	OFUSG12705.1.p1
OG0000096	ORYLA15103, ORYLA16842, ORYLA19281, ORYLA15104	OFUSG08225.1.p1
OG0000096	ORYLA12353, ORYLA17186	OFUSG00268.1.p1
OG0000098	ORYLA17178, ORYLA07954, ORYLA12107, ORYLA12108, ORYLA09777	OFUSG19724.1.p1, OFUSG12695.1.p1
OG0000098	ORYLA17802, ORYLA17803	OFUSG09622.1.p1
OG0000099	ORYLA20429, ORYLA04253, ORYLA01278, ORYLA03578, ORYLA04559, ORYLA01343	OFUSG03815.1.p1, OFUSG03814.2.p1, OFUSG03814.3.p1, OFUSG03814.1.p1
OG0000099	ORYLA05907, ORYLA01597, ORYLA03439	OFUSG00228.1.p1
OG0000099	ORYLA11498, ORYLA05408, ORYLA05964, ORYLA03167, ORYLA04063	OFUSG00229.1.p1, OFUSG00229.2.p1, OFUSG01427.1.p1, OFUSG00259.1.p1, OFUSG00259.2.p1
OG0000101	ORYLA12058	OFUSG26221.1.p1
OG0000101	ORYLA08387	OFUSG19071.1.p1
OG0000101	ORYLA09845, ORYLA13979, ORYLA09844, ORYLA08653, ORYLA08654	OFUSG16240.1.p1, OFUSG16959.1.p1, OFUSG24300.2.p1, OFUSG24300.1.p1
OG0000102	ORYLA19358, ORYLA00094	OFUSG16711.1.p1, OFUSG12639.1.p1, OFUSG12363.1.p1
OG0000102	ORYLA18027, ORYLA02390, ORYLA02592	OFUSG07220.1.p1
OG0000103	ORYLA06785, ORYLA13767, ORYLA13768, ORYLA18738, ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586, ORYLA15171, ORYLA18507, ORYLA11651, ORYLA06786, ORYLA06787, ORYLA08966	OFUSG11159.3.p1, OFUSG11159.1.p1, OFUSG11159.4.p1, OFUSG11159.2.p1, OFUSG11159.5.p1
OG0000103	ORYLA05784, ORYLA17049, ORYLA00063, ORYLA17050, ORYLA16263, ORYLA00786, ORYLA17085, ORYLA00059	OFUSG10643.2.p1, OFUSG10643.1.p1
OG0000104	ORYLA03680, ORYLA06072	OFUSG23222.1.p1, OFUSG23223.1.p1
OG0000104	ORYLA19284, ORYLA06159, ORYLA19393, ORYLA08226	OFUSG17041.2.p1, OFUSG17041.1.p1
OG0000104	ORYLA03679	OFUSG09600.1.p1, OFUSG17170.1.p1
OG0000104	ORYLA09408	OFUSG09069.1.p1
OG0000104	ORYLA14236, ORYLA14756, ORYLA10856	OFUSG06025.1.p1
OG0000106	ORYLA15151, ORYLA15152, ORYLA06558, ORYLA09282	OFUSG20665.1.p1, OFUSG20644.1.p1
OG0000106	ORYLA06794	OFUSG20761.2.p1, OFUSG20761.1.p1
OG0000106	ORYLA03966, ORYLA04364, ORYLA07953	OFUSG15466.1.p1, OFUSG15467.1.p1
OG0000106	ORYLA05764, ORYLA14913, ORYLA14914	OFUSG20218.1.p1, OFUSG20218.2.p1, OFUSG24132.1.p1, OFUSG24131.1.p1, OFUSG24131.2.p1, OFUSG24130.1.p1, OFUSG24130.2.p1, OFUSG05307.1.p1, OFUSG24133.1.p1, OFUSG24133.2.p1, OFUSG15090.1.p1, OFUSG15395.1.p1, OFUSG15393.1.p1, OFUSG05895.1.p1
OG0000108	ORYLA11649, ORYLA11648, ORYLA16478, ORYLA16477	OFUSG14344.1.p1
OG0000110	ORYLA04051, ORYLA04053, ORYLA04052, ORYLA03470	OFUSG16688.1.p1, OFUSG00551.1.p1, OFUSG00553.1.p2, OFUSG08856.1.p1, OFUSG08857.1.p1, OFUSG05171.1.p1, OFUSG22992.1.p1, OFUSG02493.1.p1, OFUSG11515.1.p1, OFUSG11410.3.p1, OFUSG11410.4.p1, OFUSG11410.1.p1, OFUSG11410.2.p1, OFUSG11514.1.p1, OFUSG11512.1.p1, OFUSG11513.1.p1
OG0000111	ORYLA16810, ORYLA16333, ORYLA00657, ORYLA18197, ORYLA16684, ORYLA01366, ORYLA07106, ORYLA09236, ORYLA01992, ORYLA04883, ORYLA16219	OFUSG18504.1.p1
OG0000113	ORYLA17645, ORYLA13433	OFUSG06848.1.p1, OFUSG19695.1.p1, OFUSG19696.1.p1
OG0000114	ORYLA00753, ORYLA04661, ORYLA14079, ORYLA02708, ORYLA14069, ORYLA20181, ORYLA17626, ORYLA17625, ORYLA15653	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1
OG0000115	ORYLA10019, ORYLA12386	OFUSG05131.1.p1
OG0000117	ORYLA13153	OFUSG12664.2.p1, OFUSG12664.1.p1
OG0000119	ORYLA06828, ORYLA09873, ORYLA13916, ORYLA00923, ORYLA07823	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1
OG0000119	ORYLA09647, ORYLA14223, ORYLA16119, ORYLA05654	OFUSG00836.1.p1, OFUSG12269.1.p1, OFUSG14939.1.p1
OG0000119	ORYLA09477, ORYLA05169	OFUSG16287.1.p1
OG0000120	ORYLA14915	OFUSG20080.1.p1, OFUSG12377.1.p1
OG0000120	ORYLA09667	OFUSG06774.1.p1
OG0000120	ORYLA11655	OFUSG12358.1.p1, OFUSG12359.1.p1, OFUSG06773.1.p1, OFUSG12360.1.p1
OG0000121	ORYLA00510, ORYLA01379, ORYLA07858	OFUSG21720.1.p1, OFUSG21720.2.p1, OFUSG11043.2.p1, OFUSG11043.1.p1, OFUSG10178.1.p1
OG0000121	ORYLA06690, ORYLA06688	OFUSG04235.1.p1
OG0000122	ORYLA07892, ORYLA16400, ORYLA09254, ORYLA06471	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1
OG0000122	ORYLA02327, ORYLA17983, ORYLA02410, ORYLA19820, ORYLA19819, ORYLA01684, ORYLA06197, ORYLA08626, ORYLA09819, ORYLA20153	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1
OG0000123	ORYLA18505, ORYLA02793, ORYLA01508	OFUSG18979.1.p1, OFUSG19108.1.p1, OFUSG16538.1.p1, OFUSG16538.2.p1, OFUSG22263.1.p1, OFUSG08573.1.p1, OFUSG10775.1.p1
OG0000123	ORYLA04317, ORYLA01144	OFUSG01300.1.p1
OG0000124	ORYLA04499, ORYLA01264	OFUSG13980.1.p1
OG0000124	ORYLA16732, ORYLA16407, ORYLA16733, ORYLA07798	OFUSG17860.1.p1
OG0000124	ORYLA05871, ORYLA01892, ORYLA14227, ORYLA16018, ORYLA14228, ORYLA16019	OFUSG17649.1.p1
OG0000125	ORYLA06139, ORYLA15763, ORYLA14369	OFUSG04413.1.p1
OG0000125	ORYLA01994, ORYLA06133, ORYLA07833, ORYLA15765, ORYLA14368	OFUSG16535.1.p1
OG0000125	ORYLA01977, ORYLA08228, ORYLA17147	OFUSG16070.1.p1, OFUSG16070.2.p1
OG0000125	ORYLA12115	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1
OG0000125	ORYLA15093	OFUSG19378.2.p1, OFUSG19378.1.p1, OFUSG19378.5.p1, OFUSG19378.3.p1, OFUSG19378.4.p1
OG0000126	ORYLA10750, ORYLA01228, ORYLA13510	OFUSG02680.1.p1
OG0000126	ORYLA08773, ORYLA09545, ORYLA01000	OFUSG13809.1.p1
OG0000126	ORYLA09118	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1
OG0000126	ORYLA02980, ORYLA13012, ORYLA19785, ORYLA05724, ORYLA19714, ORYLA14802	OFUSG08618.1.p1, OFUSG07602.1.p1
OG0000127	ORYLA09546, ORYLA01017, ORYLA13298	OFUSG13933.1.p1
OG0000127	ORYLA18247, ORYLA09922	OFUSG14194.1.p1
OG0000127	ORYLA11714, ORYLA16210, ORYLA09241, ORYLA09240	OFUSG17604.1.p1
OG0000127	ORYLA16687, ORYLA17012, ORYLA18446, ORYLA16683	OFUSG10843.1.p1
OG0000128	ORYLA03587	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1
OG0000129	ORYLA19656, ORYLA05200, ORYLA05199, ORYLA05198, ORYLA07545, ORYLA18786, ORYLA11464, ORYLA10766	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1, OFUSG12519.1.p1
OG0000129	ORYLA18999, ORYLA18998	OFUSG05207.1.p1, OFUSG18497.1.p1
OG0000129	ORYLA04565, ORYLA03107, ORYLA04189, ORYLA04190, ORYLA07452	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1
OG0000130	ORYLA11367	OFUSG22486.1.p1, OFUSG16370.1.p1
OG0000130	ORYLA18984, ORYLA14309, ORYLA14308, ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192, ORYLA15914, ORYLA15896, ORYLA04654, ORYLA19050, ORYLA09312, ORYLA09567, ORYLA01013	OFUSG02046.1.p1, OFUSG03470.1.p1, OFUSG11271.1.p1, OFUSG14886.1.p1
OG0000130	ORYLA17513, ORYLA02633, ORYLA02632, ORYLA06522, ORYLA08153, ORYLA04772	OFUSG10726.1.p1, OFUSG10369.1.p1, OFUSG10580.1.p1, OFUSG05075.1.p1
OG0000131	ORYLA02651, ORYLA17218	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1
OG0000131	ORYLA07842, ORYLA07843, ORYLA07841, ORYLA07898, ORYLA12828	OFUSG21951.1.p1
OG0000132	ORYLA08009	OFUSG10605.1.p1
OG0000133	ORYLA19563, ORYLA19564, ORYLA19562	OFUSG25885.1.p1, OFUSG25886.1.p1, OFUSG08138.1.p1, OFUSG22893.1.p1, OFUSG22891.1.p1, OFUSG22923.1.p1, OFUSG22919.1.p1, OFUSG22925.1.p1, OFUSG22918.1.p1, OFUSG22917.1.p1, OFUSG22892.1.p1, OFUSG22894.1.p1, OFUSG22895.1.p1, OFUSG23055.1.p1, OFUSG00476.1.p1, OFUSG24943.1.p1
OG0000137	ORYLA01561, ORYLA05405, ORYLA11449, ORYLA01560	OFUSG10777.1.p1, OFUSG13550.1.p1, OFUSG13550.2.p1
OG0000137	ORYLA20491	OFUSG11144.1.p1, OFUSG11145.1.p1, OFUSG11143.1.p1, OFUSG21640.1.p1
OG0000137	ORYLA06196, ORYLA16275	OFUSG06514.1.p1, OFUSG06514.2.p1
OG0000137	ORYLA11370, ORYLA08706	OFUSG00060.1.p1, OFUSG01896.1.p1
OG0000138	ORYLA01485, ORYLA09635, ORYLA18456, ORYLA18666, ORYLA16939, ORYLA07654	OFUSG14774.1.p1
OG0000139	ORYLA03997	OFUSG12327.1.p1
OG0000140	ORYLA08885	OFUSG04649.1.p1, OFUSG24390.1.p1
OG0000140	ORYLA14844, ORYLA14843, ORYLA14846, ORYLA19052, ORYLA14994, ORYLA19713	OFUSG04077.1.p1
OG0000142	ORYLA18004, ORYLA10671, ORYLA16620, ORYLA01917, ORYLA05889	OFUSG05117.1.p1
OG0000147	ORYLA06944, ORYLA12833, ORYLA15636	OFUSG17282.1.p1
OG0000147	ORYLA05633, ORYLA11702, ORYLA12687, ORYLA12688	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1
OG0000147	ORYLA13100, ORYLA13101	OFUSG26238.1.p1
OG0000147	ORYLA18182	OFUSG25122.1.p1
OG0000147	ORYLA10192	OFUSG25011.1.p1, OFUSG25011.2.p1
OG0000148	ORYLA15726, ORYLA20251, ORYLA14206, ORYLA15625, ORYLA10888, ORYLA14723, ORYLA14171	OFUSG14287.1.p1, OFUSG06692.1.p1, OFUSG06891.2.p1, OFUSG06891.4.p1, OFUSG06891.5.p1, OFUSG06891.3.p1, OFUSG06891.1.p1, OFUSG06890.1.p1
OG0000148	ORYLA15624, ORYLA14208, ORYLA14207, ORYLA14204, ORYLA15626, ORYLA03132, ORYLA14172, ORYLA10887, ORYLA14722	OFUSG19418.1.p1, OFUSG19198.1.p1, OFUSG19419.1.p1
OG0000149	ORYLA17290, ORYLA17651, ORYLA17652	OFUSG16120.1.p1
OG0000149	ORYLA15235, ORYLA15236, ORYLA12701, ORYLA20319	OFUSG05240.1.p1, OFUSG20670.1.p1, OFUSG20485.1.p1, OFUSG04685.1.p1, OFUSG04699.1.p1, OFUSG04099.1.p1
OG0000149	ORYLA19729	OFUSG10155.1.p1, OFUSG06135.1.p1, OFUSG10728.1.p1
OG0000151	ORYLA01789, ORYLA08191, ORYLA17153, ORYLA15978, ORYLA13920, ORYLA08402, ORYLA09669	OFUSG13722.2.p1, OFUSG13722.4.p1, OFUSG13722.3.p1, OFUSG13722.5.p1, OFUSG13722.1.p1
OG0000151	ORYLA02467, ORYLA17249, ORYLA13261, ORYLA02929	OFUSG07678.4.p1, OFUSG07678.3.p1, OFUSG07678.5.p1, OFUSG07678.2.p1, OFUSG07678.1.p1
OG0000154	ORYLA04056, ORYLA00974	OFUSG01698.1.p1
OG0000155	ORYLA01962, ORYLA20370	OFUSG12605.1.p1, OFUSG12605.2.p1
OG0000155	ORYLA01931, ORYLA05131	OFUSG26376.1.p1, OFUSG04539.1.p1, OFUSG04539.2.p1
OG0000157	ORYLA16681, ORYLA00723	OFUSG10663.1.p1
OG0000157	ORYLA12434	OFUSG20854.1.p1
OG0000158	ORYLA16215, ORYLA04882, ORYLA09237, ORYLA07104	OFUSG13412.1.p1, OFUSG13412.2.p1
OG0000159	ORYLA09075	OFUSG13119.1.p1, OFUSG16367.1.p1, OFUSG16367.2.p1, OFUSG16367.3.p1
OG0000159	ORYLA02062, ORYLA11501, ORYLA06048	OFUSG00459.1.p1
OG0000159	ORYLA02590, ORYLA18122	OFUSG26624.1.p1
OG0000159	ORYLA08188	OFUSG02225.1.p1, OFUSG25899.1.p1
OG0000160	ORYLA15840	OFUSG13799.1.p1
OG0000160	ORYLA02669, ORYLA17886, ORYLA02668, ORYLA17884	OFUSG10294.1.p1, OFUSG13209.1.p1, OFUSG25532.1.p1, OFUSG25530.1.p1, OFUSG00766.1.p1, OFUSG13210.1.p1
OG0000162	ORYLA08646, ORYLA08647, ORYLA15709, ORYLA20151, ORYLA09829, ORYLA06708, ORYLA08846, ORYLA19262, ORYLA08212	OFUSG21423.3.p1, OFUSG21423.2.p1, OFUSG21423.1.p1
OG0000164	ORYLA18109	OFUSG21051.1.p1, OFUSG26159.1.p1
OG0000164	ORYLA02097, ORYLA18775, ORYLA17709, ORYLA02317, ORYLA13180	OFUSG09588.1.p1
OG0000165	ORYLA19750, ORYLA01240, ORYLA03912	OFUSG02166.1.p1, OFUSG02165.1.p1
OG0000166	ORYLA16752	OFUSG26690.1.p1
OG0000167	ORYLA11938	OFUSG23708.1.p1, OFUSG23708.2.p1
OG0000168	ORYLA07700	OFUSG23600.1.p1
OG0000168	ORYLA20030, ORYLA20029, ORYLA03403	OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1
OG0000169	ORYLA18751	OFUSG02387.1.p1, OFUSG02387.2.p1
OG0000169	ORYLA18597, ORYLA05027, ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612, ORYLA04492, ORYLA07625	OFUSG11692.1.p1, OFUSG11690.1.p1, OFUSG11687.1.p1, OFUSG11687.2.p1, OFUSG22051.1.p1, OFUSG22051.2.p1, OFUSG22050.1.p1, OFUSG22052.1.p1, OFUSG04494.1.p1, OFUSG11694.1.p1, OFUSG04502.1.p1, OFUSG04496.1.p1, OFUSG04500.1.p1
OG0000171	ORYLA03475	OFUSG15615.1.p1
OG0000171	ORYLA11273	OFUSG12255.1.p1, OFUSG02510.1.p1, OFUSG00918.1.p1, OFUSG24189.1.p1
OG0000171	ORYLA00507	OFUSG10183.1.p1
OG0000172	ORYLA14905	OFUSG22008.1.p1, OFUSG21979.1.p1, OFUSG21992.1.p1
OG0000172	ORYLA14355, ORYLA08506, ORYLA09443, ORYLA09676, ORYLA12248	OFUSG04842.1.p1
OG0000173	ORYLA05837, ORYLA04181, ORYLA13115, ORYLA06590, ORYLA06914, ORYLA13267, ORYLA20247, ORYLA14500, ORYLA03510, ORYLA06836, ORYLA06833, ORYLA02812, ORYLA09725, ORYLA09722, ORYLA12289, ORYLA14240, ORYLA13837, ORYLA19372, ORYLA02059, ORYLA11932	OFUSG23457.1.p1, OFUSG23457.2.p1
OG0000174	ORYLA18569, ORYLA09218	OFUSG23398.1.p1, OFUSG23396.1.p1
OG0000174	ORYLA19814, ORYLA10779	OFUSG08038.1.p1
OG0000175	ORYLA06318	OFUSG17209.1.p1
OG0000175	ORYLA14503, ORYLA14504	OFUSG17416.1.p1
OG0000179	ORYLA08077, ORYLA04985, ORYLA02338, ORYLA18117	OFUSG10862.2.p1, OFUSG10862.1.p1
OG0000179	ORYLA18062, ORYLA18061, ORYLA14649	OFUSG09587.1.p1
OG0000180	ORYLA17830	OFUSG21383.1.p1, OFUSG20979.1.p1, OFUSG21382.2.p1, OFUSG21382.1.p1
OG0000180	ORYLA10201, ORYLA08835	OFUSG17288.1.p1
OG0000180	ORYLA01448, ORYLA01304, ORYLA04174, ORYLA04081, ORYLA03160, ORYLA03933	OFUSG21395.2.p1, OFUSG21395.1.p1
OG0000181	ORYLA16498, ORYLA13742, ORYLA15752, ORYLA07049, ORYLA08335	OFUSG16146.1.p1
OG0000181	ORYLA11594	OFUSG26101.1.p1
OG0000182	ORYLA10989, ORYLA17913, ORYLA08510	OFUSG19980.1.p1
OG0000183	ORYLA03838, ORYLA03086, ORYLA10707, ORYLA07386, ORYLA05009, ORYLA00092	OFUSG11627.1.p1, OFUSG11627.2.p1
OG0000183	ORYLA03426	OFUSG08563.2.p1, OFUSG08563.1.p1
OG0000183	ORYLA03815	OFUSG09522.1.p1
OG0000184	ORYLA13442, ORYLA13444, ORYLA13443	OFUSG15487.1.p1, OFUSG21878.1.p1, OFUSG08044.1.p1, OFUSG14499.1.p1
OG0000185	ORYLA15712, ORYLA15972, ORYLA09436	OFUSG16625.1.p1
OG0000185	ORYLA13347, ORYLA06994, ORYLA13348	OFUSG16481.1.p1
OG0000185	ORYLA12658, ORYLA02266, ORYLA07574	OFUSG05213.1.p1
OG0000185	ORYLA11753, ORYLA05335	OFUSG17591.4.p1, OFUSG17591.1.p1, OFUSG17591.5.p1, OFUSG17591.3.p1, OFUSG17591.2.p1
OG0000187	ORYLA03282, ORYLA18399	OFUSG14596.1.p1
OG0000188	ORYLA02679, ORYLA17741, ORYLA00508	OFUSG18212.1.p1
OG0000191	ORYLA05361, ORYLA11475, ORYLA02113	OFUSG26600.1.p1
OG0000192	ORYLA09752	OFUSG10808.1.p1
OG0000192	ORYLA08947, ORYLA19527, ORYLA20454, ORYLA00818, ORYLA13158	OFUSG12780.1.p1
OG0000192	ORYLA18141	OFUSG25720.1.p1
OG0000192	ORYLA16694	OFUSG10409.1.p1, OFUSG02450.1.p1
OG0000194	ORYLA03335, ORYLA10209, ORYLA09317	OFUSG13910.1.p1, OFUSG20742.1.p1
OG0000195	ORYLA09172, ORYLA07416	OFUSG14819.1.p1
OG0000197	ORYLA01697, ORYLA05763, ORYLA14664, ORYLA12127	OFUSG23747.1.p1, OFUSG02988.1.p1, OFUSG15559.1.p1, OFUSG14607.2.p1, OFUSG14607.1.p1, OFUSG25988.2.p1, OFUSG25988.1.p1
OG0000197	ORYLA02119, ORYLA10283, ORYLA11398, ORYLA10168, ORYLA05652	OFUSG24608.1.p1, OFUSG26953.1.p1, OFUSG22739.1.p1
OG0000200	ORYLA18619, ORYLA08930, ORYLA08929, ORYLA13330	OFUSG12953.2.p1, OFUSG12953.1.p1, OFUSG25800.1.p1, OFUSG11985.1.p1, OFUSG21631.1.p1
OG0000201	ORYLA17554, ORYLA04556, ORYLA03543	OFUSG15046.2.p1, OFUSG15046.1.p1
OG0000201	ORYLA11410, ORYLA04401, ORYLA17966	OFUSG15403.1.p1
OG0000202	ORYLA07840, ORYLA16451, ORYLA05710, ORYLA09906, ORYLA09907	OFUSG09363.1.p1
OG0000202	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184	OFUSG06911.1.p1
OG0000203	ORYLA19611	OFUSG18348.1.p1
OG0000203	ORYLA02186, ORYLA05651, ORYLA02226	OFUSG23539.1.p1, OFUSG23539.2.p1
OG0000203	ORYLA06336, ORYLA13132, ORYLA15645	OFUSG17594.1.p1, OFUSG17593.1.p1
OG0000203	ORYLA01442, ORYLA01434, ORYLA01433, ORYLA06100, ORYLA15574, ORYLA15575	OFUSG13145.1.p1
OG0000204	ORYLA19568	OFUSG26401.1.p1
OG0000204	ORYLA14989, ORYLA12052, ORYLA10864	OFUSG00289.1.p1
OG0000204	ORYLA14833, ORYLA12329, ORYLA11040	OFUSG00295.4.p1, OFUSG00295.3.p1, OFUSG00295.2.p1, OFUSG00295.1.p1
OG0000204	ORYLA10865	OFUSG00294.2.p1, OFUSG00294.3.p1, OFUSG00294.1.p1
OG0000205	ORYLA10735, ORYLA11823, ORYLA04847, ORYLA00096	OFUSG12227.4.p1, OFUSG12227.3.p1, OFUSG12227.2.p1, OFUSG12227.1.p1
OG0000205	ORYLA07839, ORYLA16466, ORYLA01806	OFUSG16771.1.p1
OG0000205	ORYLA08887, ORYLA07906, ORYLA16386, ORYLA08645, ORYLA09823	OFUSG16770.1.p1, OFUSG16770.2.p1, OFUSG03924.1.p1
OG0000206	ORYLA04922	OFUSG11384.1.p1
OG0000207	ORYLA12926, ORYLA15852, ORYLA20450, ORYLA04172, ORYLA06174, ORYLA15820	OFUSG04111.3.p1, OFUSG04111.1.p1, OFUSG04111.2.p1, OFUSG04111.4.p1, OFUSG22441.1.p1, OFUSG01125.1.p1, OFUSG00716.2.p1, OFUSG00716.1.p1, OFUSG00716.3.p1
