Orthogroup	ORYLA	AMPFI_ok
OG0000159	ORYLA09075	AMPFI_14640
OG0000159	ORYLA02062, ORYLA11501, ORYLA06048	AMPFI_09235
OG0000159	ORYLA08188	AMPFI_11148
OG0000160	ORYLA15840	AMPFI_10740
OG0000163	ORYLA00631, ORYLA16749, ORYLA00152	AMPFI_03655
OG0000163	ORYLA08374, ORYLA16276	AMPFI_02815
OG0000163	ORYLA16748, ORYLA00153, ORYLA16983, ORYLA16982	AMPFI_01484
OG0000163	ORYLA08243, ORYLA08244, ORYLA05623, ORYLA01820	AMPFI_15100
OG0000165	ORYLA19750, ORYLA01240, ORYLA03912, ORYLA01443, ORYLA19505, ORYLA01245, ORYLA15304, ORYLA11153, ORYLA12054, ORYLA19673, ORYLA18161, ORYLA12055, ORYLA12173, ORYLA02716, ORYLA17333, ORYLA17334, ORYLA12984, ORYLA01002, ORYLA01003, ORYLA03945, ORYLA07278, ORYLA04321, ORYLA06919, ORYLA09488, ORYLA08771	AMPFI_20099
OG0000166	ORYLA16752	AMPFI_20566
OG0000168	ORYLA16346, ORYLA15128, ORYLA12100	AMPFI_17580, AMPFI_14464
OG0000168	ORYLA13628, ORYLA02944, ORYLA17507, ORYLA06652, ORYLA13431, ORYLA12906, ORYLA10223, ORYLA07700	AMPFI_03245, AMPFI_18586, AMPFI_18585
OG0000169	ORYLA18751	AMPFI_04219, AMPFI_20809, AMPFI_17546
OG0000171	ORYLA17814, ORYLA02334, ORYLA08117, ORYLA10775, ORYLA01499, ORYLA17815	AMPFI_21332
OG0000171	ORYLA00507	AMPFI_16514
OG0000172	ORYLA14355, ORYLA08506, ORYLA09443, ORYLA09676, ORYLA12248	AMPFI_14014
OG0000173	ORYLA05837, ORYLA04181, ORYLA13115, ORYLA06590, ORYLA06914, ORYLA13267, ORYLA20247, ORYLA14500, ORYLA03510, ORYLA06836, ORYLA06833, ORYLA02812, ORYLA09725, ORYLA09722, ORYLA12289, ORYLA14240, ORYLA13837, ORYLA19372, ORYLA02059, ORYLA11932	AMPFI_14468
OG0000174	ORYLA18569, ORYLA09218	AMPFI_12146
OG0000174	ORYLA19814, ORYLA10779	AMPFI_25103
OG0000175	ORYLA13694, ORYLA09065, ORYLA06318	AMPFI_13786
OG0000179	ORYLA08077, ORYLA04985, ORYLA02338, ORYLA18117	AMPFI_12504
OG0000179	ORYLA18062, ORYLA18061, ORYLA14649	AMPFI_16964
OG0000179	ORYLA20422, ORYLA09852, ORYLA09146	AMPFI_00481
OG0000181	ORYLA11594	AMPFI_12882
OG0000181	ORYLA15035	AMPFI_04959
OG0000182	ORYLA10989, ORYLA17913, ORYLA08510	AMPFI_21714
OG0000183	ORYLA03838, ORYLA03086, ORYLA10707, ORYLA07386, ORYLA05009, ORYLA00092	AMPFI_14083
OG0000183	ORYLA03815	AMPFI_03468
OG0000184	ORYLA13442, ORYLA13444, ORYLA13443	AMPFI_03874, AMPFI_09399, AMPFI_14819
OG0000186	ORYLA10669	AMPFI_23623
OG0000188	ORYLA02679, ORYLA17741, ORYLA00508	AMPFI_08253
OG0000190	ORYLA06271, ORYLA02455, ORYLA06273, ORYLA12967, ORYLA02454	AMPFI_22113
OG0000192	ORYLA08947, ORYLA19527, ORYLA20454, ORYLA00818, ORYLA13158	AMPFI_10868
OG0000192	ORYLA16694	AMPFI_03281
OG0000194	ORYLA03335, ORYLA10209, ORYLA09317	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028
OG0000195	ORYLA09172, ORYLA07416	AMPFI_05326
OG0000197	ORYLA01697, ORYLA05763, ORYLA14664, ORYLA12127	AMPFI_00635, AMPFI_18783, AMPFI_00480
OG0000197	ORYLA15638, ORYLA13839, ORYLA03794, ORYLA06819, ORYLA06817, ORYLA06818, ORYLA05867, ORYLA02119, ORYLA10283, ORYLA11398, ORYLA10168, ORYLA05652	AMPFI_14260
OG0000198	ORYLA19780, ORYLA16521	AMPFI_24261
OG0000198	ORYLA06440	AMPFI_07086, AMPFI_22960
OG0000201	ORYLA16516, ORYLA00614, ORYLA00794, ORYLA17010	AMPFI_03122
OG0000201	ORYLA11410, ORYLA04401, ORYLA17966	AMPFI_01733
OG0000202	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184	AMPFI_02277
OG0000203	ORYLA06336, ORYLA13132, ORYLA15645	AMPFI_10377, AMPFI_15263
OG0000203	ORYLA15587	AMPFI_06550
OG0000204	ORYLA19568	AMPFI_16667
OG0000204	ORYLA10864	AMPFI_18110
OG0000204	ORYLA14833, ORYLA12329, ORYLA11040	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000204	ORYLA12759	AMPFI_19770
OG0000205	ORYLA07839, ORYLA16466, ORYLA01806	AMPFI_19091
OG0000206	ORYLA04922	AMPFI_22039
OG0000207	ORYLA12926, ORYLA15852	AMPFI_08635, AMPFI_15520
OG0000208	ORYLA16091, ORYLA04477, ORYLA03969, ORYLA14541	AMPFI_19368, AMPFI_25316, AMPFI_25934, AMPFI_04187
OG0000211	ORYLA03809, ORYLA03810	AMPFI_10849
OG0000211	ORYLA05322	AMPFI_05941
OG0000211	ORYLA02476, ORYLA17530, ORYLA18617	AMPFI_12814
OG0000211	ORYLA15118, ORYLA12450	AMPFI_16753
OG0000213	ORYLA03846, ORYLA17582	AMPFI_07663
OG0000215	ORYLA04441, ORYLA17376	AMPFI_03565
OG0000216	ORYLA01656	AMPFI_00473
OG0000216	ORYLA05541, ORYLA05540	AMPFI_02618
OG0000218	ORYLA15885	AMPFI_25516, AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956
OG0000220	ORYLA06609, ORYLA09295	AMPFI_09063, AMPFI_16751, AMPFI_20109, AMPFI_11272
OG0000221	ORYLA19844, ORYLA09679, ORYLA09153, ORYLA06716, ORYLA16420, ORYLA20056	AMPFI_07550
OG0000221	ORYLA19366, ORYLA06146, ORYLA01810, ORYLA16468	AMPFI_18146, AMPFI_19059
OG0000222	ORYLA03527, ORYLA14496, ORYLA13104, ORYLA13105	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	ORYLA10038, ORYLA11518	AMPFI_09693
OG0000225	ORYLA10962, ORYLA15835, ORYLA13765, ORYLA15534, ORYLA19091, ORYLA15739, ORYLA02794, ORYLA01507	AMPFI_24201, AMPFI_00311
OG0000227	ORYLA01974	AMPFI_16595
OG0000227	ORYLA09705, ORYLA16473	AMPFI_00331
OG0000227	ORYLA07142, ORYLA14920, ORYLA14919	AMPFI_23018
OG0000227	ORYLA08058, ORYLA16479, ORYLA19592	AMPFI_12350
OG0000227	ORYLA07005, ORYLA07006, ORYLA13332	AMPFI_07507
OG0000228	ORYLA04088, ORYLA03535, ORYLA04089, ORYLA00004, ORYLA00005, ORYLA01119	AMPFI_21741
OG0000229	ORYLA09346	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	ORYLA10690	AMPFI_09954
OG0000231	ORYLA08962	AMPFI_01759
OG0000233	ORYLA18003	AMPFI_06911
OG0000234	ORYLA13000, ORYLA14105, ORYLA12637, ORYLA05772, ORYLA01693	AMPFI_09748
OG0000234	ORYLA11249, ORYLA14751	AMPFI_05768
OG0000235	ORYLA07335	AMPFI_22306
OG0000236	ORYLA12896, ORYLA06350	AMPFI_19570
OG0000236	ORYLA11551	AMPFI_14068
OG0000239	ORYLA16412, ORYLA07887, ORYLA08904, ORYLA06616, ORYLA09375, ORYLA08385	AMPFI_07816
OG0000239	ORYLA11432, ORYLA10759	AMPFI_07246, AMPFI_08248
OG0000239	ORYLA19462, ORYLA07829, ORYLA05627, ORYLA01800	AMPFI_20472
OG0000240	ORYLA18684	AMPFI_05219, AMPFI_05218
OG0000242	ORYLA11284, ORYLA20306, ORYLA07965	AMPFI_10835, AMPFI_24613
OG0000242	ORYLA20204, ORYLA11050	AMPFI_05850
OG0000245	ORYLA15217, ORYLA11246, ORYLA04509, ORYLA03682, ORYLA06224, ORYLA16414, ORYLA07883, ORYLA09803, ORYLA05566, ORYLA05567, ORYLA08317, ORYLA16849, ORYLA08043, ORYLA05783, ORYLA00278, ORYLA00279, ORYLA17013	AMPFI_02673
OG0000246	ORYLA17250	AMPFI_20200
OG0000248	ORYLA10227, ORYLA19716, ORYLA01732, ORYLA06052, ORYLA06051	AMPFI_08134, AMPFI_21352
OG0000250	ORYLA14962	AMPFI_07242
OG0000250	ORYLA16891	AMPFI_05967
OG0000250	ORYLA11002	AMPFI_12386
OG0000251	ORYLA19579, ORYLA14495	AMPFI_03175
OG0000254	ORYLA01528	AMPFI_05058, AMPFI_06184, AMPFI_12997, AMPFI_18241, AMPFI_05907, AMPFI_05906, AMPFI_06770, AMPFI_21020, AMPFI_17859, AMPFI_18760, AMPFI_05647, AMPFI_17286, AMPFI_12266, AMPFI_20998, AMPFI_14438, AMPFI_05233, AMPFI_10556, AMPFI_01824, AMPFI_10330, AMPFI_12539, AMPFI_12053, AMPFI_06683, AMPFI_14136, AMPFI_02224, AMPFI_23494, AMPFI_23444, AMPFI_12105, AMPFI_12103, AMPFI_02335, AMPFI_08898, AMPFI_12013, AMPFI_06592
OG0000255	ORYLA04331	AMPFI_21142
OG0000255	ORYLA12113	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948
OG0000256	ORYLA02742, ORYLA16602, ORYLA00877	AMPFI_08473
OG0000256	ORYLA19550, ORYLA12202, ORYLA14805, ORYLA12201	AMPFI_07025, AMPFI_16869
OG0000257	ORYLA11428, ORYLA00194, ORYLA04615, ORYLA01083, ORYLA04202	AMPFI_24622
OG0000258	ORYLA13731, ORYLA14055, ORYLA11238	AMPFI_11627
OG0000260	ORYLA10907, ORYLA18428, ORYLA15874	AMPFI_24181
OG0000260	ORYLA08131	AMPFI_02009, AMPFI_19737
OG0000263	ORYLA00024	AMPFI_00438, AMPFI_09186, AMPFI_21947, AMPFI_07367, AMPFI_19982, AMPFI_22146, AMPFI_19084, AMPFI_23746, AMPFI_05784, AMPFI_09365, AMPFI_22196, AMPFI_17471, AMPFI_16413, AMPFI_04016, AMPFI_25277
OG0000265	ORYLA17739, ORYLA10912, ORYLA14726	AMPFI_11224
OG0000268	ORYLA05672, ORYLA09801, ORYLA05671	AMPFI_23943
OG0000269	ORYLA12238, ORYLA16437, ORYLA07123, ORYLA07121, ORYLA09219	AMPFI_00757
OG0000269	ORYLA02548	AMPFI_18808, AMPFI_16155, AMPFI_04230, AMPFI_02706, AMPFI_17206, AMPFI_02041, AMPFI_21764, AMPFI_24559, AMPFI_24056, AMPFI_03613, AMPFI_22454, AMPFI_23878, AMPFI_02848, AMPFI_07161, AMPFI_01126, AMPFI_24879, AMPFI_16425, AMPFI_01318, AMPFI_22550, AMPFI_00005, AMPFI_16386, AMPFI_18253, AMPFI_02511, AMPFI_10455, AMPFI_18011
OG0000270	ORYLA04819, ORYLA10416, ORYLA10417, ORYLA03104	AMPFI_19866
OG0000270	ORYLA04109, ORYLA11496	AMPFI_18262
OG0000271	ORYLA19394, ORYLA07853, ORYLA07854, ORYLA16440, ORYLA12237, ORYLA01772, ORYLA18841, ORYLA19666, ORYLA08907, ORYLA06205	AMPFI_21553
OG0000272	ORYLA04557, ORYLA03537	AMPFI_21855
OG0000272	ORYLA01727, ORYLA05346, ORYLA10396, ORYLA15887, ORYLA20158, ORYLA03232, ORYLA18754	AMPFI_20114
OG0000273	ORYLA13171	AMPFI_11471
OG0000273	ORYLA05785, ORYLA16265, ORYLA00791	AMPFI_01958
OG0000273	ORYLA17595	AMPFI_06629
OG0000273	ORYLA11307	AMPFI_05763
OG0000275	ORYLA19424	AMPFI_02633
OG0000275	ORYLA11109	AMPFI_14169
OG0000275	ORYLA08098, ORYLA00342, ORYLA00341, ORYLA02599	AMPFI_19384
OG0000276	ORYLA12948	AMPFI_21490, AMPFI_19137
OG0000276	ORYLA07457, ORYLA07458	AMPFI_23250
OG0000277	ORYLA07913, ORYLA13592, ORYLA17906	AMPFI_09153
OG0000277	ORYLA04770, ORYLA02631, ORYLA17515, ORYLA01293	AMPFI_19405
OG0000278	ORYLA04407, ORYLA02326	AMPFI_20031
OG0000278	ORYLA13179	AMPFI_23155
OG0000278	ORYLA04766	AMPFI_11370
OG0000278	ORYLA17596	AMPFI_25739, AMPFI_15284
OG0000280	ORYLA11520	AMPFI_02568
OG0000282	ORYLA00210, ORYLA09022	AMPFI_11943
OG0000282	ORYLA18951	AMPFI_16635
OG0000282	ORYLA04706	AMPFI_18258
OG0000282	ORYLA01496	AMPFI_00662
OG0000284	ORYLA12966, ORYLA01651, ORYLA17103, ORYLA18256	AMPFI_12259, AMPFI_25463
OG0000284	ORYLA20455, ORYLA00383	AMPFI_25872, AMPFI_11998
OG0000285	ORYLA18449	AMPFI_21903, AMPFI_16083, AMPFI_21667, AMPFI_04957
OG0000286	ORYLA11097	AMPFI_03455, AMPFI_19320, AMPFI_22609
OG0000286	ORYLA02216	AMPFI_01055
OG0000286	ORYLA07519	AMPFI_24471
OG0000286	ORYLA03639	AMPFI_18686, AMPFI_22300
OG0000288	ORYLA14637, ORYLA12168, ORYLA08853	AMPFI_04129
OG0000289	ORYLA13565, ORYLA06948, ORYLA17464	AMPFI_17606
OG0000289	ORYLA12957	AMPFI_02929
OG0000289	ORYLA11776	AMPFI_16478
OG0000292	ORYLA04250	AMPFI_01143
OG0000295	ORYLA16746, ORYLA00613	AMPFI_07689, AMPFI_07690
OG0000296	ORYLA17335, ORYLA12148	AMPFI_21136, AMPFI_23948
OG0000296	ORYLA05484, ORYLA12730	AMPFI_13267
OG0000297	ORYLA02364, ORYLA14934, ORYLA17528, ORYLA17276	AMPFI_06146, AMPFI_04214, AMPFI_18218, AMPFI_14665
OG0000298	ORYLA07637, ORYLA08867, ORYLA17620, ORYLA02644, ORYLA07534	AMPFI_05316, AMPFI_20740, AMPFI_23715
OG0000299	ORYLA06308, ORYLA15623	AMPFI_23716
OG0000300	ORYLA01942, ORYLA05122	AMPFI_08700
OG0000301	ORYLA04812, ORYLA01309, ORYLA19598, ORYLA07696	AMPFI_01248
OG0000301	ORYLA11071, ORYLA15337, ORYLA12907	AMPFI_07549
OG0000301	ORYLA12506	AMPFI_06298
OG0000303	ORYLA16302	AMPFI_10599, AMPFI_04682, AMPFI_10071, AMPFI_15474, AMPFI_24726, AMPFI_06151, AMPFI_01455, AMPFI_13765, AMPFI_18745, AMPFI_25229
OG0000305	ORYLA05505	AMPFI_02684
OG0000306	ORYLA17215	AMPFI_01092
OG0000307	ORYLA18993	AMPFI_07163
OG0000308	ORYLA08644	AMPFI_19983
OG0000308	ORYLA01851	AMPFI_20295
OG0000308	ORYLA08982	AMPFI_18028
OG0000309	ORYLA11241	AMPFI_00020, AMPFI_05314, AMPFI_03296
OG0000310	ORYLA09618	AMPFI_23833
OG0000312	ORYLA12072, ORYLA02919	AMPFI_07712
OG0000312	ORYLA07558	AMPFI_20772
OG0000312	ORYLA20410, ORYLA04032	AMPFI_21121
OG0000313	ORYLA07713, ORYLA09993	AMPFI_05659
OG0000313	ORYLA12846, ORYLA05854	AMPFI_25204
OG0000314	ORYLA07735, ORYLA16991, ORYLA16992, ORYLA16282, ORYLA05811	AMPFI_19303
OG0000315	ORYLA09757, ORYLA06311, ORYLA09200	AMPFI_07490
OG0000315	ORYLA14332, ORYLA10891	AMPFI_02270
OG0000316	ORYLA05028, ORYLA00489, ORYLA00488	AMPFI_19051
OG0000316	ORYLA06812, ORYLA13482	AMPFI_17678
OG0000317	ORYLA11482, ORYLA19885, ORYLA01724, ORYLA05343	AMPFI_14578
OG0000318	ORYLA04422, ORYLA18920, ORYLA18192, ORYLA06505, ORYLA20248, ORYLA19157, ORYLA18964, ORYLA18772, ORYLA16476, ORYLA18328, ORYLA19148, ORYLA18292, ORYLA19201, ORYLA14624, ORYLA04632, ORYLA03732, ORYLA18856, ORYLA09812, ORYLA09802, ORYLA04440, ORYLA20364, ORYLA19306	AMPFI_16500
OG0000318	ORYLA19351	AMPFI_25539
OG0000319	ORYLA07102	AMPFI_24803
OG0000321	ORYLA16703, ORYLA00623	AMPFI_01151
OG0000321	ORYLA01005, ORYLA09493, ORYLA09170, ORYLA01006, ORYLA09494, ORYLA09171	AMPFI_13886
OG0000322	ORYLA02330, ORYLA02329	AMPFI_07075, AMPFI_22995, AMPFI_10175, AMPFI_10174, AMPFI_04030, AMPFI_12395
OG0000323	ORYLA05750	AMPFI_18244
OG0000323	ORYLA06414, ORYLA19842, ORYLA10008	AMPFI_12290
OG0000324	ORYLA08782	AMPFI_03289
OG0000326	ORYLA13893	AMPFI_07142, AMPFI_15155
OG0000328	ORYLA07598, ORYLA01753, ORYLA05454, ORYLA05455, ORYLA14292, ORYLA20008	AMPFI_12095
OG0000329	ORYLA15753, ORYLA13741, ORYLA08617, ORYLA09747, ORYLA08863, ORYLA07072, ORYLA07907	AMPFI_20416
OG0000330	ORYLA11384, ORYLA11385	AMPFI_03300, AMPFI_17388, AMPFI_11638
OG0000337	ORYLA02229, ORYLA09636, ORYLA02991, ORYLA19000, ORYLA19969, ORYLA00010, ORYLA19643, ORYLA07535, ORYLA12763, ORYLA01609	AMPFI_01697
OG0000338	ORYLA17367, ORYLA06348	AMPFI_12428
OG0000338	ORYLA01999, ORYLA20309, ORYLA06130	AMPFI_12247
OG0000339	ORYLA13968	AMPFI_15009
OG0000342	ORYLA15618	AMPFI_24270, AMPFI_17509, AMPFI_22120, AMPFI_22724, AMPFI_14469, AMPFI_19592, AMPFI_14120, AMPFI_08639, AMPFI_02347, AMPFI_11185, AMPFI_02620, AMPFI_20956, AMPFI_04342
OG0000343	ORYLA11766, ORYLA05311, ORYLA03936, ORYLA03297	AMPFI_14007
OG0000344	ORYLA04585, ORYLA07404, ORYLA00179, ORYLA17833	AMPFI_06340
OG0000344	ORYLA18073	AMPFI_01579, AMPFI_02066, AMPFI_14648
OG0000345	ORYLA17736, ORYLA03893, ORYLA18632, ORYLA19612, ORYLA01382, ORYLA08221	AMPFI_07208, AMPFI_03618
OG0000346	ORYLA18917	AMPFI_04737
OG0000346	ORYLA17074, ORYLA17069, ORYLA00274, ORYLA18239, ORYLA06649, ORYLA13251, ORYLA13252, ORYLA02973	AMPFI_07378, AMPFI_07379
OG0000347	ORYLA18771	AMPFI_05006
OG0000349	ORYLA12838, ORYLA06978	AMPFI_20332
OG0000350	ORYLA15941, ORYLA15940, ORYLA14279, ORYLA08983, ORYLA05129, ORYLA01930	AMPFI_13974
OG0000350	ORYLA19267, ORYLA07162	AMPFI_06337
OG0000350	ORYLA10263, ORYLA11347	AMPFI_04151
OG0000351	ORYLA13430, ORYLA20168, ORYLA15818, ORYLA20169, ORYLA20170, ORYLA11117, ORYLA20171, ORYLA15819, ORYLA18352, ORYLA11119, ORYLA14393, ORYLA14392, ORYLA14391, ORYLA14390, ORYLA11118	AMPFI_18306
OG0000352	ORYLA02626, ORYLA13214, ORYLA13215, ORYLA16805, ORYLA00708, ORYLA00709	AMPFI_09522
OG0000352	ORYLA19045	AMPFI_16994
OG0000356	ORYLA03036	AMPFI_24451, AMPFI_14447, AMPFI_09090, AMPFI_19697, AMPFI_24155
OG0000356	ORYLA20188, ORYLA13681	AMPFI_06622, AMPFI_13045
OG0000357	ORYLA17822	AMPFI_23961
OG0000357	ORYLA11167, ORYLA14261, ORYLA15724	AMPFI_08530
OG0000358	ORYLA20349	AMPFI_12913
OG0000358	ORYLA11098, ORYLA15332	AMPFI_02004
OG0000358	ORYLA11009	AMPFI_18035
OG0000358	ORYLA09492	AMPFI_00204
OG0000359	ORYLA12664, ORYLA16724	AMPFI_13496
OG0000359	ORYLA09391, ORYLA16382	AMPFI_18442
OG0000359	ORYLA01269	AMPFI_16065
OG0000360	ORYLA09367, ORYLA12791	AMPFI_22680
OG0000360	ORYLA14415	AMPFI_06174
OG0000363	ORYLA06099, ORYLA19085, ORYLA08262, ORYLA01904	AMPFI_19121
OG0000364	ORYLA19293	AMPFI_18353, AMPFI_21188, AMPFI_18689, AMPFI_01368, AMPFI_19431
OG0000365	ORYLA03808, ORYLA04263, ORYLA09099, ORYLA06385, ORYLA08881, ORYLA17112	AMPFI_08145
OG0000367	ORYLA11251, ORYLA13727, ORYLA14050	AMPFI_07904, AMPFI_24584
OG0000367	ORYLA15500, ORYLA07069, ORYLA11818	AMPFI_10053
OG0000371	ORYLA07826	AMPFI_22207
OG0000372	ORYLA11902	AMPFI_17037
OG0000372	ORYLA16999, ORYLA12426	AMPFI_09792
OG0000372	ORYLA15492, ORYLA11861	AMPFI_13417
OG0000373	ORYLA17975, ORYLA07919, ORYLA16362	AMPFI_02134
OG0000374	ORYLA19024, ORYLA09807, ORYLA15744	AMPFI_06145
OG0000374	ORYLA04768, ORYLA17516, ORYLA02630	AMPFI_10024
OG0000374	ORYLA15743, ORYLA10304, ORYLA09808	AMPFI_05049
OG0000375	ORYLA04642	AMPFI_07511
OG0000378	ORYLA05982, ORYLA05320, ORYLA08586, ORYLA09562, ORYLA01469	AMPFI_07224
OG0000378	ORYLA04523, ORYLA09575, ORYLA01926, ORYLA05901	AMPFI_10400
OG0000379	ORYLA03532	AMPFI_16322
OG0000379	ORYLA08182	AMPFI_17608
OG0000379	ORYLA00689	AMPFI_17738
OG0000379	ORYLA02012	AMPFI_06752
OG0000383	ORYLA00815, ORYLA00814	AMPFI_02033
OG0000384	ORYLA19370	AMPFI_03715, AMPFI_01107, AMPFI_22343
OG0000386	ORYLA00517, ORYLA01282, ORYLA04071	AMPFI_05667, AMPFI_15517, AMPFI_22985, AMPFI_08084, AMPFI_00205, AMPFI_21789, AMPFI_00474
OG0000389	ORYLA03228	AMPFI_22466
OG0000389	ORYLA19978, ORYLA08372, ORYLA04896	AMPFI_07738
OG0000391	ORYLA04923, ORYLA08111	AMPFI_16689
OG0000391	ORYLA00206, ORYLA00207, ORYLA13746, ORYLA13745, ORYLA15749, ORYLA18973, ORYLA09748	AMPFI_24595
OG0000392	ORYLA06665, ORYLA13229	AMPFI_16078
OG0000393	ORYLA17272	AMPFI_11122
OG0000393	ORYLA18186	AMPFI_17577
OG0000395	ORYLA03651, ORYLA03851, ORYLA04258, ORYLA03410	AMPFI_03869, AMPFI_03995
OG0000397	ORYLA10415	AMPFI_12772
OG0000399	ORYLA11402, ORYLA10522	AMPFI_14231
OG0000399	ORYLA11860	AMPFI_12451, AMPFI_24563
OG0000399	ORYLA14927, ORYLA05753, ORYLA19952, ORYLA07160, ORYLA13626	AMPFI_10126
OG0000400	ORYLA05314	AMPFI_16843
OG0000400	ORYLA01626	AMPFI_07504, AMPFI_03889
OG0000401	ORYLA08217, ORYLA07125, ORYLA09210	AMPFI_19353
OG0000402	ORYLA17762, ORYLA18643, ORYLA18833, ORYLA19928	AMPFI_10865
OG0000402	ORYLA12469	AMPFI_21549
OG0000403	ORYLA04119	AMPFI_17320
OG0000403	ORYLA01357	AMPFI_16136
OG0000405	ORYLA06036, ORYLA14984, ORYLA12719, ORYLA17691	AMPFI_10725
OG0000410	ORYLA05912, ORYLA03919, ORYLA13230, ORYLA13232, ORYLA07273, ORYLA02356	AMPFI_01121
OG0000411	ORYLA01687, ORYLA10375, ORYLA11322	AMPFI_13273
OG0000412	ORYLA17848, ORYLA01673	AMPFI_24223
OG0000413	ORYLA10551, ORYLA11652, ORYLA11343, ORYLA03076, ORYLA03075	AMPFI_05195
OG0000413	ORYLA10219, ORYLA12848, ORYLA03097, ORYLA04188	AMPFI_15394
OG0000415	ORYLA13398, ORYLA12836, ORYLA06749, ORYLA07517, ORYLA14455, ORYLA15194	AMPFI_07162, AMPFI_25345, AMPFI_07296
OG0000417	ORYLA08856	AMPFI_06502, AMPFI_00731
OG0000417	ORYLA10936	AMPFI_02252, AMPFI_16248
OG0000419	ORYLA11288	AMPFI_16286
OG0000420	ORYLA03182, ORYLA20448	AMPFI_23871
OG0000424	ORYLA19753	AMPFI_03735, AMPFI_21433, AMPFI_02103, AMPFI_06728
OG0000425	ORYLA03494, ORYLA04753, ORYLA10256, ORYLA11610	AMPFI_05884
OG0000425	ORYLA19674	AMPFI_01852
OG0000426	ORYLA01331, ORYLA03961	AMPFI_05934
OG0000426	ORYLA16632, ORYLA05829, ORYLA16908	AMPFI_04676
OG0000427	ORYLA19867, ORYLA12374	AMPFI_05181, AMPFI_05182
OG0000427	ORYLA14494, ORYLA06953, ORYLA03526	AMPFI_08931, AMPFI_06083
OG0000431	ORYLA08041	AMPFI_00618
OG0000431	ORYLA12780, ORYLA03106	AMPFI_05479
OG0000431	ORYLA06581, ORYLA12268, ORYLA09572	AMPFI_02567
OG0000432	ORYLA11107, ORYLA15352, ORYLA13847, ORYLA13769	AMPFI_10240
OG0000433	ORYLA20053, ORYLA16936	AMPFI_09657
OG0000433	ORYLA11555, ORYLA11554, ORYLA20072	AMPFI_00584
OG0000434	ORYLA02067	AMPFI_12778, AMPFI_07772
OG0000435	ORYLA07794	AMPFI_08747
OG0000435	ORYLA09187, ORYLA06556, ORYLA01852, ORYLA10582, ORYLA11407, ORYLA15982, ORYLA14458	AMPFI_21181
OG0000436	ORYLA08530, ORYLA02125	AMPFI_15525
OG0000442	ORYLA03345, ORYLA09542	AMPFI_18182
OG0000442	ORYLA09139, ORYLA02244	AMPFI_07999
OG0000442	ORYLA19506, ORYLA00798, ORYLA17054	AMPFI_04228
OG0000443	ORYLA05691, ORYLA19682	AMPFI_17659
OG0000444	ORYLA10830, ORYLA14231, ORYLA14616	AMPFI_10516
OG0000444	ORYLA15046	AMPFI_14412
OG0000446	ORYLA11424	AMPFI_24097, AMPFI_20203
OG0000446	ORYLA12344	AMPFI_05555
OG0000446	ORYLA01645	AMPFI_21150
OG0000446	ORYLA02066	AMPFI_02401
OG0000447	ORYLA00469, ORYLA14196, ORYLA04123, ORYLA03133, ORYLA03913	AMPFI_12502
OG0000448	ORYLA09927, ORYLA09928, ORYLA06684	AMPFI_06913
OG0000450	ORYLA18902, ORYLA03353	AMPFI_01260
OG0000452	ORYLA06222, ORYLA19047, ORYLA06220, ORYLA19046, ORYLA19048, ORYLA19279, ORYLA11266, ORYLA14382	AMPFI_02857
OG0000453	ORYLA14626	AMPFI_04316
OG0000454	ORYLA12583, ORYLA19101, ORYLA19102	AMPFI_16132
OG0000457	ORYLA12616, ORYLA12615	AMPFI_25986, AMPFI_25748, AMPFI_22472, AMPFI_17785, AMPFI_25502, AMPFI_20415, AMPFI_16559, AMPFI_02565, AMPFI_05614, AMPFI_16393, AMPFI_21955, AMPFI_01400, AMPFI_02834, AMPFI_24384, AMPFI_16141, AMPFI_23187, AMPFI_25541, AMPFI_25538
OG0000458	ORYLA11502, ORYLA12536	AMPFI_20152
OG0000458	ORYLA11718, ORYLA08707, ORYLA06313, ORYLA16076, ORYLA16209	AMPFI_04524
OG0000458	ORYLA02033, ORYLA02032, ORYLA09072	AMPFI_07546
OG0000459	ORYLA04622	AMPFI_22518, AMPFI_18998
OG0000460	ORYLA07838	AMPFI_11031
OG0000461	ORYLA16495	AMPFI_12796
OG0000461	ORYLA04397, ORYLA17538	AMPFI_12933
OG0000463	ORYLA15373	AMPFI_05009
OG0000463	ORYLA17503	AMPFI_23775
OG0000465	ORYLA07067	AMPFI_19029
OG0000465	ORYLA15381	AMPFI_07644
OG0000468	ORYLA07498, ORYLA06150	AMPFI_06635, AMPFI_17864
OG0000469	ORYLA14324, ORYLA13835, ORYLA15812	AMPFI_03128
OG0000469	ORYLA13413	AMPFI_08317
