Orthogroup	ORYLA	HELIO_ok
OG0000198	ORYLA19780, ORYLA16521	HELIO_07810
OG0000201	ORYLA16516, ORYLA00614, ORYLA00794, ORYLA17010	HELIO_03794
OG0000201	ORYLA17554, ORYLA04556, ORYLA03543	HELIO_07497
OG0000201	ORYLA11410, ORYLA04401, ORYLA17966	HELIO_09400
OG0000202	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184	HELIO_09483, HELIO_08601
OG0000203	ORYLA02186, ORYLA05651, ORYLA02226	HELIO_11397
OG0000203	ORYLA06336, ORYLA13132, ORYLA15645	HELIO_01088
OG0000203	ORYLA15587	HELIO_02460
OG0000204	ORYLA19568	HELIO_05116
OG0000204	ORYLA14833, ORYLA12329, ORYLA11040	HELIO_05845
OG0000205	ORYLA10735, ORYLA11823, ORYLA04847, ORYLA00096	HELIO_00076
OG0000205	ORYLA07839, ORYLA16466, ORYLA01806	HELIO_00236
OG0000205	ORYLA08887, ORYLA07906, ORYLA16386, ORYLA08645, ORYLA09823	HELIO_00235, HELIO_07450
OG0000206	ORYLA19707, ORYLA12010	HELIO_05908
OG0000206	ORYLA04922	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368
OG0000207	ORYLA12926, ORYLA15852	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023
OG0000208	ORYLA16091, ORYLA04477, ORYLA03969, ORYLA14541	HELIO_06822, HELIO_08975
OG0000211	ORYLA03809, ORYLA03810	HELIO_11401
OG0000211	ORYLA05322	HELIO_09853
OG0000211	ORYLA04972	HELIO_00554
OG0000211	ORYLA02476, ORYLA17530, ORYLA18617	HELIO_04759
OG0000211	ORYLA15118, ORYLA12450	HELIO_11035
OG0000213	ORYLA03846, ORYLA17582	HELIO_04918, HELIO_01073, HELIO_04313, HELIO_04336, HELIO_06549
OG0000215	ORYLA04441, ORYLA17376	HELIO_05873, HELIO_05161, HELIO_03905
OG0000218	ORYLA15885	HELIO_12321
OG0000220	ORYLA06609, ORYLA09295	HELIO_04300, HELIO_10035, HELIO_12042
OG0000221	ORYLA19844, ORYLA09679, ORYLA09153, ORYLA06716, ORYLA16420, ORYLA20056	HELIO_06860
OG0000221	ORYLA03306, ORYLA16226, ORYLA13864	HELIO_10767
OG0000221	ORYLA19366, ORYLA06146, ORYLA01810, ORYLA16468	HELIO_06340
OG0000223	ORYLA10038, ORYLA11518	HELIO_07967
OG0000225	ORYLA10962, ORYLA15835, ORYLA13765, ORYLA15534, ORYLA19091, ORYLA15739, ORYLA02794, ORYLA01507	HELIO_03666, HELIO_05507, HELIO_12455
OG0000227	ORYLA09705, ORYLA16473	HELIO_02891
OG0000227	ORYLA07005, ORYLA07006, ORYLA13332	HELIO_06498, HELIO_04590
OG0000228	ORYLA04088, ORYLA03535, ORYLA04089, ORYLA00004, ORYLA00005, ORYLA01119	HELIO_05990
OG0000229	ORYLA09346	HELIO_12626, HELIO_08788, HELIO_08327
OG0000230	ORYLA10690	HELIO_01183
OG0000231	ORYLA08962	HELIO_00476
OG0000233	ORYLA18003	HELIO_09993
OG0000234	ORYLA13000, ORYLA14105, ORYLA12637, ORYLA05772, ORYLA01693	HELIO_06356
OG0000234	ORYLA11249, ORYLA14751	HELIO_10361
OG0000235	ORYLA07335	HELIO_01611, HELIO_06097, HELIO_07273
OG0000236	ORYLA12896, ORYLA06350	HELIO_10807
OG0000236	ORYLA11551	HELIO_03897, HELIO_07442
OG0000238	ORYLA07768	HELIO_10889
OG0000238	ORYLA07061, ORYLA18743, ORYLA15964	HELIO_06126
OG0000239	ORYLA16412, ORYLA07887, ORYLA08904, ORYLA06616, ORYLA09375, ORYLA08385	HELIO_09847
OG0000239	ORYLA11432, ORYLA10759	HELIO_06585
OG0000239	ORYLA19462, ORYLA07829, ORYLA05627, ORYLA01800	HELIO_09876
OG0000240	ORYLA18684	HELIO_07617
OG0000242	ORYLA11284, ORYLA20306, ORYLA07965	HELIO_08165
OG0000242	ORYLA20204, ORYLA11050	HELIO_01488
OG0000245	ORYLA15217, ORYLA11246, ORYLA04509, ORYLA03682, ORYLA06224, ORYLA16414, ORYLA07883, ORYLA09803, ORYLA05566, ORYLA05567, ORYLA08317, ORYLA16849, ORYLA08043, ORYLA05783, ORYLA00278, ORYLA00279, ORYLA17013	HELIO_12327, HELIO_04665
OG0000246	ORYLA17250	HELIO_12542
OG0000248	ORYLA19716, ORYLA01732, ORYLA06052, ORYLA06051	HELIO_03449
OG0000250	ORYLA14962	HELIO_03230
OG0000250	ORYLA16891	HELIO_09216
OG0000250	ORYLA11002	HELIO_12457
OG0000251	ORYLA19579, ORYLA14495	HELIO_12261
OG0000251	ORYLA09347, ORYLA13883, ORYLA03324	HELIO_05418
OG0000255	ORYLA04331	HELIO_11786
OG0000255	ORYLA12113	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573
OG0000256	ORYLA02742, ORYLA16602, ORYLA00877	HELIO_11169
OG0000256	ORYLA19550, ORYLA12202, ORYLA14805, ORYLA12201	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	ORYLA07342, ORYLA19508, ORYLA14895	HELIO_10210
OG0000257	ORYLA11428, ORYLA00194, ORYLA04615, ORYLA01083, ORYLA04202	HELIO_08653
OG0000258	ORYLA13731, ORYLA14055, ORYLA11238	HELIO_07834
OG0000258	ORYLA10418, ORYLA04818, ORYLA08148	HELIO_11938
OG0000260	ORYLA10907, ORYLA18428, ORYLA15874	HELIO_02123
OG0000263	ORYLA00024	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948
OG0000265	ORYLA12872, ORYLA06630, ORYLA16609, ORYLA00871, ORYLA18135, ORYLA02583	HELIO_10981
OG0000265	ORYLA17739, ORYLA10912, ORYLA14726	HELIO_02949
OG0000268	ORYLA05672, ORYLA09801, ORYLA05671	HELIO_11907
OG0000270	ORYLA04819, ORYLA10416, ORYLA10417, ORYLA03104	HELIO_08940
OG0000270	ORYLA04109, ORYLA11496	HELIO_11284
OG0000270	ORYLA03400	HELIO_00681
OG0000272	ORYLA01727, ORYLA05346, ORYLA10396, ORYLA15887, ORYLA20158, ORYLA03232, ORYLA18754	HELIO_06926
OG0000273	ORYLA13171	HELIO_05150
OG0000273	ORYLA05785, ORYLA16265, ORYLA00791	HELIO_03083
OG0000273	ORYLA17595	HELIO_01650
OG0000273	ORYLA11307	HELIO_02819
OG0000275	ORYLA19424	HELIO_11881
OG0000275	ORYLA08098, ORYLA00342, ORYLA00341, ORYLA02599	HELIO_08804
OG0000276	ORYLA07457, ORYLA07458	HELIO_12000
OG0000277	ORYLA07913, ORYLA13592, ORYLA17906	HELIO_01369
OG0000277	ORYLA04770, ORYLA02631, ORYLA17515, ORYLA01293	HELIO_01920
OG0000280	ORYLA11520	HELIO_02582
OG0000281	ORYLA13690, ORYLA18802, ORYLA15942, ORYLA10808, ORYLA13337, ORYLA07002, ORYLA09322	HELIO_07402
OG0000281	ORYLA12563, ORYLA03894, ORYLA01378	HELIO_08563
OG0000282	ORYLA00210, ORYLA09022	HELIO_10802
OG0000282	ORYLA18951	HELIO_02090
OG0000282	ORYLA04706	HELIO_06080
OG0000284	ORYLA12966, ORYLA01651, ORYLA17103, ORYLA18256	HELIO_09271, HELIO_08507, HELIO_03356
OG0000284	ORYLA20455, ORYLA00383	HELIO_04011
OG0000285	ORYLA18449	HELIO_08936
OG0000288	ORYLA16173, ORYLA06317, ORYLA14637, ORYLA12168, ORYLA08853	HELIO_01393
OG0000289	ORYLA13565, ORYLA06948, ORYLA17464	HELIO_07121
OG0000289	ORYLA11776	HELIO_08142
OG0000290	ORYLA20080, ORYLA20081	HELIO_00049, HELIO_02831, HELIO_07100
OG0000295	ORYLA03631	HELIO_04234
OG0000295	ORYLA16746, ORYLA00613	HELIO_05051
OG0000296	ORYLA02357, ORYLA13209	HELIO_12440
OG0000296	ORYLA05484, ORYLA12730	HELIO_07957
OG0000297	ORYLA02364, ORYLA14934, ORYLA17528, ORYLA17276	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	ORYLA07637, ORYLA08867, ORYLA17620, ORYLA02644, ORYLA07534	HELIO_09048, HELIO_06605, HELIO_10723
OG0000299	ORYLA06308, ORYLA15623	HELIO_09503
OG0000300	ORYLA01942, ORYLA05122	HELIO_11563, HELIO_11637
OG0000301	ORYLA16651	HELIO_10571
OG0000301	ORYLA11071, ORYLA15337, ORYLA12907	HELIO_11537
OG0000301	ORYLA12506	HELIO_08461
OG0000302	ORYLA08419	HELIO_04163
OG0000303	ORYLA16302	HELIO_04480, HELIO_03956, HELIO_10932
OG0000305	ORYLA05505	HELIO_04494
OG0000305	ORYLA02167, ORYLA05631, ORYLA20085, ORYLA06691, ORYLA14370, ORYLA15761	HELIO_11371
OG0000306	ORYLA04450, ORYLA08161, ORYLA04852, ORYLA02312, ORYLA17215, ORYLA00329, ORYLA19413	HELIO_09402
OG0000308	ORYLA08644	HELIO_09361, HELIO_07835
OG0000308	ORYLA08982	HELIO_05751
OG0000309	ORYLA11241	HELIO_05101
OG0000312	ORYLA12072, ORYLA02919	HELIO_01538
OG0000312	ORYLA07558	HELIO_09957
OG0000312	ORYLA20410, ORYLA04032	HELIO_10360
OG0000313	ORYLA07713, ORYLA09993	HELIO_06905
OG0000313	ORYLA12846, ORYLA05854	HELIO_11614
OG0000314	ORYLA07735, ORYLA16991, ORYLA16992, ORYLA16282, ORYLA05811	HELIO_03371
OG0000315	ORYLA10390, ORYLA03355	HELIO_08178
OG0000315	ORYLA09757, ORYLA06311, ORYLA09200	HELIO_09319
OG0000315	ORYLA14332, ORYLA10891	HELIO_06387
OG0000316	ORYLA05028, ORYLA00489, ORYLA00488	HELIO_00705
OG0000316	ORYLA06812, ORYLA13482	HELIO_01356
OG0000317	ORYLA11482, ORYLA19885, ORYLA01724, ORYLA05343	HELIO_09420
OG0000319	ORYLA17421, ORYLA02486, ORYLA17422	HELIO_04456, HELIO_04612
OG0000321	ORYLA12958, ORYLA02627	HELIO_08196
OG0000321	ORYLA16703, ORYLA00623	HELIO_12621
OG0000321	ORYLA01005, ORYLA09493, ORYLA09170, ORYLA01006, ORYLA09494, ORYLA09171	HELIO_08301
OG0000322	ORYLA02330, ORYLA02329	HELIO_03829, HELIO_10830, HELIO_06778
OG0000323	ORYLA05750	HELIO_07979
OG0000323	ORYLA06414, ORYLA19842, ORYLA10008	HELIO_09877
OG0000326	ORYLA13893	HELIO_08613
OG0000328	ORYLA07598, ORYLA01753, ORYLA05454, ORYLA05455, ORYLA14292, ORYLA20008	HELIO_12519
OG0000329	ORYLA15753, ORYLA13741, ORYLA08617, ORYLA09747, ORYLA08863, ORYLA07072, ORYLA07907	HELIO_07087
OG0000330	ORYLA11384, ORYLA11385	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687
OG0000333	ORYLA02740	HELIO_00226
OG0000337	ORYLA19308, ORYLA19275	HELIO_03995
OG0000338	ORYLA03979, ORYLA03456, ORYLA02319	HELIO_11240
OG0000338	ORYLA17367, ORYLA06348	HELIO_09261
OG0000338	ORYLA01999, ORYLA20309, ORYLA06130	HELIO_11115
OG0000339	ORYLA13968	HELIO_05723, HELIO_01207
OG0000341	ORYLA09071, ORYLA11727, ORYLA13974, ORYLA02031	HELIO_08174, HELIO_08173
OG0000343	ORYLA11766, ORYLA05311, ORYLA03936, ORYLA03297	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	ORYLA04585, ORYLA07404, ORYLA00179, ORYLA17833	HELIO_01783
OG0000345	ORYLA17736, ORYLA03893, ORYLA18632, ORYLA19612, ORYLA01382, ORYLA08221	HELIO_12314
OG0000346	ORYLA17074, ORYLA17069, ORYLA00274, ORYLA18239, ORYLA06649, ORYLA13251, ORYLA13252, ORYLA02973	HELIO_07117
OG0000349	ORYLA12838, ORYLA06978	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916
OG0000350	ORYLA15941, ORYLA15940, ORYLA14279, ORYLA08983, ORYLA05129, ORYLA01930	HELIO_10069
OG0000350	ORYLA19267, ORYLA07162	HELIO_00597
OG0000350	ORYLA09458	HELIO_10189
OG0000350	ORYLA10263, ORYLA11347	HELIO_09346
OG0000352	ORYLA02626, ORYLA13214, ORYLA13215, ORYLA16805, ORYLA00708, ORYLA00709	HELIO_07849
OG0000352	ORYLA19045	HELIO_02109
OG0000356	ORYLA03036	HELIO_07250, HELIO_04896
OG0000356	ORYLA20188, ORYLA13681	HELIO_09257
OG0000357	ORYLA17822	HELIO_12008
OG0000357	ORYLA11167, ORYLA14261, ORYLA15724	HELIO_04303
OG0000358	ORYLA20349	HELIO_08162
OG0000358	ORYLA11098, ORYLA15332	HELIO_07934
OG0000358	ORYLA11009	HELIO_07992
OG0000358	ORYLA09492	HELIO_09698
OG0000359	ORYLA12664, ORYLA16724	HELIO_08095
OG0000359	ORYLA09391, ORYLA16382	HELIO_01337
OG0000359	ORYLA01269	HELIO_08324
OG0000360	ORYLA09367, ORYLA12791	HELIO_05668
OG0000360	ORYLA14415	HELIO_09290
OG0000363	ORYLA12525	HELIO_08685
OG0000363	ORYLA06099, ORYLA19085, ORYLA08262, ORYLA01904	HELIO_04531
OG0000364	ORYLA19293	HELIO_03949, HELIO_12735, HELIO_10136, HELIO_07364, HELIO_06168, HELIO_10958
OG0000365	ORYLA03808, ORYLA04263, ORYLA09099, ORYLA06385, ORYLA08881, ORYLA17112	HELIO_11146
OG0000367	ORYLA11251, ORYLA13727, ORYLA14050	HELIO_11366
OG0000367	ORYLA15500, ORYLA07069, ORYLA11818	HELIO_00864
OG0000371	ORYLA07825, ORYLA07827	HELIO_00894
OG0000372	ORYLA11902	HELIO_08010
OG0000372	ORYLA16999, ORYLA12426	HELIO_12662
OG0000372	ORYLA15492, ORYLA11861	HELIO_08215
OG0000373	ORYLA17975, ORYLA07919, ORYLA16362	HELIO_07356
OG0000374	ORYLA19024, ORYLA09807, ORYLA15744	HELIO_12548
OG0000374	ORYLA04768, ORYLA17516, ORYLA02630	HELIO_08385
OG0000374	ORYLA15743, ORYLA10304, ORYLA09808	HELIO_07571
OG0000375	ORYLA16528, ORYLA07976, ORYLA16760, ORYLA08298, ORYLA07775, ORYLA08187, ORYLA08185, ORYLA16640	HELIO_04344
OG0000375	ORYLA04642, ORYLA11940	HELIO_02630
OG0000378	ORYLA05982, ORYLA05320, ORYLA08586, ORYLA09562, ORYLA01469	HELIO_00664
OG0000379	ORYLA03532	HELIO_02753
OG0000379	ORYLA08182	HELIO_09413
OG0000379	ORYLA00689	HELIO_10769
OG0000379	ORYLA02012	HELIO_01951
OG0000382	ORYLA15461, ORYLA14549, ORYLA11229	HELIO_06591
OG0000384	ORYLA19370	HELIO_11619
OG0000384	ORYLA05624	HELIO_06784
OG0000386	ORYLA00517, ORYLA01282, ORYLA04071	HELIO_06942, HELIO_09822, HELIO_04683
OG0000389	ORYLA19978, ORYLA08372, ORYLA04896	HELIO_05126, HELIO_04723, HELIO_01825
OG0000391	ORYLA04923, ORYLA08111	HELIO_10879
OG0000392	ORYLA06665, ORYLA13229	HELIO_05710, HELIO_07226
OG0000393	ORYLA17272	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760
OG0000393	ORYLA18186	HELIO_07006
OG0000396	ORYLA14823, ORYLA12190	HELIO_11515
OG0000397	ORYLA10415	HELIO_10979
OG0000399	ORYLA11402, ORYLA10522	HELIO_07050
OG0000399	ORYLA11860	HELIO_04949
OG0000399	ORYLA14927, ORYLA05753, ORYLA19952, ORYLA07160, ORYLA13626	HELIO_03771
OG0000400	ORYLA05314	HELIO_10775
OG0000401	ORYLA08217, ORYLA07125, ORYLA09210	HELIO_07012, HELIO_09245
OG0000402	ORYLA17762, ORYLA18643, ORYLA18833, ORYLA19928	HELIO_08210
OG0000402	ORYLA12469	HELIO_08672, HELIO_08610
OG0000403	ORYLA01357	HELIO_12710, HELIO_12709
OG0000404	ORYLA07320	HELIO_12139
OG0000405	ORYLA06036, ORYLA14984, ORYLA12719, ORYLA17691	HELIO_10657
OG0000411	ORYLA01687, ORYLA10375, ORYLA11322	HELIO_00642
OG0000412	ORYLA13397	HELIO_12508
OG0000412	ORYLA17848, ORYLA01673	HELIO_09547
OG0000413	ORYLA10551, ORYLA11652, ORYLA11343, ORYLA03076, ORYLA03075	HELIO_08207, HELIO_08206
OG0000413	ORYLA10219, ORYLA12848, ORYLA03097, ORYLA04188	HELIO_10878
OG0000415	ORYLA13398, ORYLA12836, ORYLA06749, ORYLA07517, ORYLA14455, ORYLA15194	HELIO_12745, HELIO_08198, HELIO_12617
OG0000422	ORYLA01866, ORYLA10570, ORYLA10569, ORYLA10571, ORYLA11363, ORYLA16053	HELIO_06618
OG0000424	ORYLA19753	HELIO_07447, HELIO_02671
OG0000425	ORYLA03494, ORYLA04753, ORYLA10256, ORYLA11610	HELIO_02713
OG0000425	ORYLA19674	HELIO_11977
OG0000426	ORYLA01331, ORYLA03961	HELIO_00568
OG0000426	ORYLA16632, ORYLA05829, ORYLA16908	HELIO_10983
OG0000427	ORYLA19867, ORYLA12374	HELIO_03641
OG0000427	ORYLA14494, ORYLA06953, ORYLA03526	HELIO_07136
OG0000429	ORYLA00070	HELIO_07593
OG0000431	ORYLA08041	HELIO_02207
OG0000431	ORYLA12780, ORYLA03106	HELIO_05550
OG0000431	ORYLA06581, ORYLA12268, ORYLA09572	HELIO_04546
OG0000432	ORYLA11066, ORYLA14578, ORYLA13787, ORYLA15822	HELIO_04640
OG0000432	ORYLA11107, ORYLA15352, ORYLA13847, ORYLA13769	HELIO_07017, HELIO_06679
OG0000433	ORYLA20053, ORYLA16936	HELIO_10148
OG0000433	ORYLA11555, ORYLA11554, ORYLA20072	HELIO_09108
OG0000435	ORYLA07794	HELIO_02789
OG0000435	ORYLA09187, ORYLA06556, ORYLA01852, ORYLA10582, ORYLA11407, ORYLA15982, ORYLA14458	HELIO_08123
OG0000436	ORYLA08530, ORYLA02125	HELIO_08988, HELIO_08989
OG0000437	ORYLA10009	HELIO_08664
OG0000442	ORYLA03345, ORYLA09542	HELIO_01730
OG0000442	ORYLA09139, ORYLA02244	HELIO_02982
OG0000442	ORYLA19506, ORYLA00798, ORYLA17054	HELIO_12491
OG0000443	ORYLA05691, ORYLA19682	HELIO_07163
OG0000444	ORYLA10830, ORYLA14231, ORYLA14616	HELIO_00903
OG0000444	ORYLA15046	HELIO_04957
OG0000446	ORYLA11424	HELIO_08937
OG0000446	ORYLA12344	HELIO_02189
OG0000446	ORYLA02066	HELIO_01194
OG0000447	ORYLA00469, ORYLA14196, ORYLA04123, ORYLA03133, ORYLA03913	HELIO_10938, HELIO_10939
OG0000448	ORYLA09927, ORYLA09928, ORYLA06684	HELIO_08948
OG0000450	ORYLA18902, ORYLA03353	HELIO_01846
OG0000452	ORYLA19279, ORYLA11266, ORYLA14382	HELIO_12082, HELIO_08671, HELIO_05967
OG0000453	ORYLA14626	HELIO_11149, HELIO_05758
OG0000454	ORYLA12583, ORYLA19101, ORYLA19102	HELIO_01041
OG0000458	ORYLA11502, ORYLA12536	HELIO_08566
OG0000458	ORYLA11718, ORYLA08707, ORYLA06313, ORYLA16076, ORYLA16209	HELIO_06003
OG0000459	ORYLA04622	HELIO_06755, HELIO_07251
OG0000460	ORYLA07838	HELIO_10718
OG0000461	ORYLA16495	HELIO_02414
OG0000461	ORYLA04397, ORYLA17538	HELIO_03732
OG0000463	ORYLA15373	HELIO_09937
OG0000463	ORYLA17503	HELIO_08661
OG0000465	ORYLA07067	HELIO_12789
OG0000465	ORYLA15381	HELIO_10139
OG0000466	ORYLA18774	HELIO_07058, HELIO_06415
OG0000467	ORYLA16164, ORYLA20242, ORYLA14274, ORYLA13723, ORYLA15983, ORYLA14489, ORYLA10863	HELIO_10923
OG0000468	ORYLA07498, ORYLA06150	HELIO_03768
OG0000469	ORYLA14324, ORYLA13835, ORYLA15812, ORYLA16158, ORYLA14163, ORYLA14420, ORYLA14753, ORYLA19640	HELIO_06536
OG0000469	ORYLA13413	HELIO_02957
OG0000470	ORYLA10519, ORYLA11404, ORYLA04902	HELIO_04201
OG0000471	ORYLA19979, ORYLA00522, ORYLA05293, ORYLA05292	HELIO_11076, HELIO_01921
OG0000473	ORYLA16474, ORYLA13402, ORYLA16579, ORYLA16577, ORYLA00585	HELIO_02691, HELIO_04547, HELIO_04615, HELIO_12353, HELIO_02800, HELIO_04395, HELIO_06620
OG0000474	ORYLA15732, ORYLA07059, ORYLA02569, ORYLA18127, ORYLA08620, ORYLA09745	HELIO_10673
OG0000475	ORYLA02269, ORYLA05492, ORYLA08543, ORYLA10034	HELIO_10255
OG0000476	ORYLA19318	HELIO_11845
OG0000478	ORYLA13825	HELIO_07629
OG0000479	ORYLA05427, ORYLA02241, ORYLA00980, ORYLA10578	HELIO_08760
OG0000479	ORYLA01123, ORYLA17925, ORYLA02622	HELIO_02948
OG0000480	ORYLA13134, ORYLA06337	HELIO_08414
OG0000480	ORYLA15386	HELIO_08413
OG0000481	ORYLA17197	HELIO_12216
OG0000481	ORYLA02862, ORYLA19409	HELIO_11178
OG0000481	ORYLA03884, ORYLA19808	HELIO_09259
OG0000482	ORYLA07371, ORYLA11346	HELIO_06214
OG0000482	ORYLA11345	HELIO_06713, HELIO_11214
OG0000484	ORYLA00605, ORYLA16560, ORYLA06643, ORYLA13228, ORYLA17466, ORYLA13170	HELIO_05916
OG0000485	ORYLA03726, ORYLA03727	HELIO_07054
OG0000486	ORYLA08269, ORYLA04783, ORYLA20474, ORYLA20475	HELIO_10558, HELIO_11461, HELIO_05022, HELIO_11212, HELIO_06172, HELIO_02564, HELIO_00117
OG0000487	ORYLA00064, ORYLA16901	HELIO_07290
OG0000488	ORYLA02034, ORYLA15556	HELIO_02611
OG0000490	ORYLA02845, ORYLA13410, ORYLA00621, ORYLA16590, ORYLA01902, ORYLA06098, ORYLA18025	HELIO_06690
OG0000491	ORYLA18622, ORYLA19026, ORYLA04018, ORYLA03196	HELIO_02841, HELIO_11924
OG0000494	ORYLA04408, ORYLA01116, ORYLA17618, ORYLA04392, ORYLA17962	HELIO_07387
OG0000496	ORYLA06615	HELIO_09084
OG0000497	ORYLA02363, ORYLA03738, ORYLA04309	HELIO_03655
OG0000498	ORYLA12580, ORYLA01970, ORYLA20372, ORYLA16154, ORYLA12387, ORYLA15055	HELIO_08706
OG0000499	ORYLA18603, ORYLA18942	HELIO_09553
OG0000503	ORYLA17193, ORYLA12487, ORYLA15009	HELIO_03761, HELIO_01577
OG0000503	ORYLA14950	HELIO_01283
OG0000505	ORYLA13660, ORYLA07151, ORYLA02475, ORYLA17527, ORYLA14935, ORYLA01618	HELIO_05319
OG0000508	ORYLA08233, ORYLA02029	HELIO_04860
OG0000508	ORYLA10053	HELIO_10897
OG0000510	ORYLA16472, ORYLA08348, ORYLA17578, ORYLA02689, ORYLA01174	HELIO_05326, HELIO_00614, HELIO_06648
OG0000514	ORYLA05801, ORYLA17040, ORYLA17041, ORYLA00294, ORYLA16274	HELIO_07204
OG0000515	ORYLA07877	HELIO_01437, HELIO_00462, HELIO_05122, HELIO_00094
OG0000516	ORYLA06563, ORYLA07576, ORYLA04429, ORYLA03430, ORYLA07000	HELIO_04523
OG0000519	ORYLA19812, ORYLA02303	HELIO_00935
OG0000520	ORYLA02661, ORYLA16383	HELIO_02641
OG0000520	ORYLA05565, ORYLA01527, ORYLA03445	HELIO_10311
OG0000521	ORYLA03841, ORYLA03037, ORYLA10100, ORYLA04828, ORYLA04342, ORYLA07372	HELIO_07126
OG0000522	ORYLA20412, ORYLA00500	HELIO_08815, HELIO_12218
OG0000522	ORYLA05061	HELIO_08208
OG0000524	ORYLA04981, ORYLA08073	HELIO_03929
OG0000525	ORYLA06511, ORYLA02439	HELIO_03718
OG0000525	ORYLA07450, ORYLA07984, ORYLA17059	HELIO_00389
OG0000526	ORYLA04970	HELIO_00348, HELIO_11593
OG0000527	ORYLA06889, ORYLA13098, ORYLA16582, ORYLA00618	HELIO_07197
OG0000528	ORYLA10409, ORYLA03074, ORYLA07689, ORYLA04813	HELIO_07368
OG0000530	ORYLA10196, ORYLA13418, ORYLA20102, ORYLA06799	HELIO_07741, HELIO_07742
OG0000531	ORYLA07828	HELIO_02220
OG0000535	ORYLA01196, ORYLA00300, ORYLA13542	HELIO_10664, HELIO_04341
OG0000537	ORYLA07579, ORYLA09989	HELIO_02446
OG0000537	ORYLA07580, ORYLA09988	HELIO_01622
OG0000538	ORYLA09396, ORYLA13935, ORYLA08202, ORYLA08895, ORYLA08896, ORYLA06216	HELIO_11897, HELIO_11896
OG0000542	ORYLA00473, ORYLA07235, ORYLA03184, ORYLA04034, ORYLA04191	HELIO_02332
OG0000542	ORYLA02120	HELIO_03023
OG0000544	ORYLA03180, ORYLA04044	HELIO_03555
OG0000544	ORYLA18168	HELIO_09959
OG0000545	ORYLA04729, ORYLA19657, ORYLA04200, ORYLA10194, ORYLA03088	HELIO_03093
OG0000548	ORYLA01284, ORYLA02791, ORYLA17384, ORYLA00893	HELIO_10743
OG0000548	ORYLA11445, ORYLA04341	HELIO_10294
OG0000548	ORYLA13910, ORYLA20346, ORYLA15938	HELIO_01580
OG0000551	ORYLA15546	HELIO_05085
OG0000552	ORYLA02316	HELIO_04288
OG0000552	ORYLA19748	HELIO_02628
OG0000553	ORYLA11116	HELIO_12654
OG0000553	ORYLA04427, ORYLA04603, ORYLA05553, ORYLA05554	HELIO_00441
OG0000553	ORYLA16813, ORYLA16993, ORYLA16814, ORYLA19765	HELIO_00012
OG0000560	ORYLA04875	HELIO_06436, HELIO_09240, HELIO_05887
OG0000561	ORYLA10348, ORYLA11842	HELIO_11408
OG0000562	ORYLA15135, ORYLA05394	HELIO_12786
OG0000564	ORYLA03832, ORYLA03007, ORYLA12513, ORYLA10514, ORYLA11949	HELIO_00066
OG0000564	ORYLA03368, ORYLA10699, ORYLA11883, ORYLA05222, ORYLA00088	HELIO_11739
OG0000565	ORYLA05583, ORYLA05582	HELIO_05432
OG0000566	ORYLA14819	HELIO_06134, HELIO_05991
OG0000566	ORYLA04369	HELIO_09539
OG0000567	ORYLA12167	HELIO_10335
OG0000567	ORYLA12905	HELIO_10328
OG0000570	ORYLA10850, ORYLA08171, ORYLA16666, ORYLA16667, ORYLA13899	HELIO_04526, HELIO_11396, HELIO_11398, HELIO_11795
OG0000572	ORYLA08145, ORYLA10185, ORYLA07690	HELIO_10250, HELIO_10251
OG0000573	ORYLA13057, ORYLA13843, ORYLA04228	HELIO_11819
OG0000573	ORYLA12607, ORYLA14820	HELIO_09237
OG0000574	ORYLA00058	HELIO_05765
OG0000575	ORYLA17931, ORYLA02623, ORYLA01132, ORYLA00665, ORYLA06768, ORYLA08996, ORYLA08583, ORYLA09811	HELIO_03415, HELIO_05026, HELIO_04589, HELIO_03888
OG0000576	ORYLA13924, ORYLA15981, ORYLA08396, ORYLA05305, ORYLA13808, ORYLA15873	HELIO_04420
OG0000578	ORYLA07686, ORYLA04727, ORYLA10429	HELIO_04018
OG0000579	ORYLA11089, ORYLA20327, ORYLA19001, ORYLA13906, ORYLA15480	HELIO_08075
OG0000580	ORYLA12110, ORYLA14690	HELIO_00767
OG0000581	ORYLA10424	HELIO_07650
OG0000581	ORYLA04860, ORYLA10423	HELIO_00377
OG0000582	ORYLA18132	HELIO_05267
OG0000583	ORYLA00997, ORYLA00998, ORYLA03929, ORYLA09564, ORYLA08581, ORYLA10274, ORYLA02043, ORYLA05980	HELIO_06801
