Orthogroup	ORYLA	MOUSE
OG0000058	ORYLA19070	MOUSE40443, MOUSE20899
OG0000058	ORYLA00576	MOUSE06401
OG0000058	ORYLA16972	MOUSE38608
OG0000059	ORYLA07253	MOUSE55069
OG0000059	ORYLA03181, ORYLA04042	MOUSE29771, MOUSE29770, MOUSE29769
OG0000059	ORYLA09176	MOUSE52262, MOUSE52259, MOUSE52258
OG0000059	ORYLA01146	MOUSE09593, MOUSE09594, MOUSE09591, MOUSE09588, MOUSE09589
OG0000059	ORYLA04242	MOUSE45371, MOUSE45374
OG0000060	ORYLA01946, ORYLA04743	MOUSE52080, MOUSE52079
OG0000060	ORYLA16841, ORYLA08032	MOUSE44147, MOUSE44148
OG0000060	ORYLA14832	MOUSE44454, MOUSE44455
OG0000060	ORYLA15092	MOUSE01901, MOUSE01902
OG0000061	ORYLA09666, ORYLA08403	MOUSE26618
OG0000061	ORYLA01785	MOUSE38907, MOUSE38906
OG0000061	ORYLA10018	MOUSE22377, MOUSE22378
OG0000061	ORYLA07904, ORYLA07058	MOUSE53042
OG0000061	ORYLA16623	MOUSE06425
OG0000061	ORYLA08288	MOUSE03955, MOUSE03956
OG0000061	ORYLA09144, ORYLA06720	MOUSE53307
OG0000061	ORYLA07094, ORYLA13357, ORYLA13574	MOUSE39884, MOUSE39883
OG0000061	ORYLA07095, ORYLA13356	MOUSE39889, MOUSE39886, MOUSE39890, MOUSE39885, MOUSE39887, MOUSE39892, MOUSE39891
OG0000061	ORYLA19115	MOUSE08504, MOUSE08505
OG0000061	ORYLA07060	MOUSE39874, MOUSE39873, MOUSE39878, MOUSE39876, MOUSE39877
OG0000061	ORYLA08273	MOUSE05785
OG0000062	ORYLA03553	MOUSE41293
OG0000062	ORYLA18121	MOUSE25941
OG0000062	ORYLA18156, ORYLA00681, ORYLA10025, ORYLA00679, ORYLA00682, ORYLA18500	MOUSE18495
OG0000062	ORYLA05590, ORYLA05591	MOUSE17649
OG0000062	ORYLA08512, ORYLA08511, ORYLA08509, ORYLA03554, ORYLA03555, ORYLA03552, ORYLA03551, ORYLA18546	MOUSE41585, MOUSE41584, MOUSE41295, MOUSE41296, MOUSE41297, MOUSE41294, MOUSE41586
OG0000062	ORYLA10585, ORYLA11804	MOUSE52081
OG0000063	ORYLA06843, ORYLA13091, ORYLA13092	MOUSE18432, MOUSE18433, MOUSE18434
OG0000063	ORYLA07328, ORYLA00312	MOUSE32920, MOUSE32923, MOUSE32924, MOUSE32922, MOUSE32921, MOUSE32925, MOUSE32927, MOUSE32926, MOUSE32919
OG0000063	ORYLA12933	MOUSE18436, MOUSE18437, MOUSE33694, MOUSE33695, MOUSE33696
OG0000063	ORYLA19987, ORYLA10868, ORYLA20199	MOUSE10885, MOUSE10881
OG0000063	ORYLA14082	MOUSE27866, MOUSE27867
OG0000063	ORYLA04940, ORYLA08134	MOUSE46812, MOUSE46810, MOUSE46811, MOUSE46809
OG0000065	ORYLA02755	MOUSE25323, MOUSE25321, MOUSE25322
OG0000065	ORYLA03358	MOUSE50148
OG0000065	ORYLA10271	MOUSE32171
OG0000066	ORYLA06398	MOUSE53763
OG0000067	ORYLA02381	MOUSE10267
OG0000067	ORYLA01183, ORYLA06203	MOUSE19580
OG0000067	ORYLA19414	MOUSE31455
OG0000068	ORYLA11081	MOUSE39314
OG0000068	ORYLA20205	MOUSE54372
OG0000068	ORYLA14465, ORYLA15429	MOUSE40674
OG0000068	ORYLA14046	MOUSE24850, MOUSE24849
OG0000068	ORYLA20259	MOUSE54270
OG0000068	ORYLA11242, ORYLA11243, ORYLA14701	MOUSE14430
OG0000068	ORYLA15913	MOUSE41087, MOUSE41088
OG0000068	ORYLA10852	MOUSE02009
OG0000069	ORYLA03855	MOUSE30828
OG0000069	ORYLA04394	MOUSE08928, MOUSE30827
OG0000069	ORYLA08015	MOUSE24595, MOUSE06171
OG0000069	ORYLA03826	MOUSE24597
OG0000070	ORYLA11329	MOUSE00175, MOUSE00176, MOUSE00177, MOUSE00178
OG0000070	ORYLA09412	MOUSE55320
OG0000070	ORYLA20376	MOUSE19892
OG0000070	ORYLA17312	MOUSE01400, MOUSE01399
OG0000071	ORYLA12049, ORYLA12050, ORYLA20329, ORYLA09791, ORYLA09793, ORYLA09792, ORYLA11588, ORYLA18704, ORYLA12712, ORYLA12714, ORYLA12716	MOUSE27775, MOUSE27776, MOUSE27777
OG0000072	ORYLA01510	MOUSE03587
OG0000072	ORYLA00516	MOUSE48101, MOUSE48102, MOUSE48100
OG0000072	ORYLA03563	MOUSE50200, MOUSE50201
OG0000072	ORYLA00527	MOUSE30088
OG0000072	ORYLA04050, ORYLA03176	MOUSE45691
OG0000072	ORYLA20464	MOUSE29660
OG0000072	ORYLA05266	MOUSE00771, MOUSE00773, MOUSE00770, MOUSE00774, MOUSE00772
OG0000073	ORYLA20002	MOUSE17327, MOUSE17328, MOUSE17326
OG0000073	ORYLA06148, ORYLA06147	MOUSE18061, MOUSE18060, MOUSE18059, MOUSE18051, MOUSE18052
OG0000073	ORYLA09058, ORYLA06772	MOUSE21657, MOUSE21656
OG0000073	ORYLA12397	MOUSE49709, MOUSE49708
OG0000073	ORYLA18725	MOUSE21655
OG0000074	ORYLA15431	MOUSE40707
OG0000074	ORYLA15428	MOUSE43700, MOUSE19007
OG0000075	ORYLA08229	MOUSE05779
OG0000075	ORYLA07050	MOUSE03707
OG0000075	ORYLA10050	MOUSE22546
OG0000075	ORYLA15750	MOUSE14633
OG0000075	ORYLA05870, ORYLA14226	MOUSE34423
OG0000075	ORYLA04438	MOUSE45151
OG0000075	ORYLA10049	MOUSE22547
OG0000075	ORYLA15751	MOUSE14629, MOUSE14632, MOUSE14631, MOUSE14630
OG0000075	ORYLA13961, ORYLA13960, ORYLA15787, ORYLA15785, ORYLA15786	MOUSE31075
OG0000075	ORYLA20334	MOUSE39073
OG0000075	ORYLA11054	MOUSE41200, MOUSE41199, MOUSE41201
OG0000075	ORYLA15824	MOUSE11240, MOUSE11239
OG0000075	ORYLA14687, ORYLA10924	MOUSE14370, MOUSE14371, MOUSE14372
OG0000075	ORYLA19688	MOUSE39111, MOUSE39110, MOUSE39108, MOUSE39109
OG0000077	ORYLA00390	MOUSE27949
OG0000077	ORYLA03856, ORYLA01218	MOUSE03243, MOUSE03242
OG0000077	ORYLA02852, ORYLA17787	MOUSE12725, MOUSE12726, MOUSE12727
OG0000077	ORYLA09130	MOUSE15867
OG0000077	ORYLA06009, ORYLA03431	MOUSE51200
OG0000077	ORYLA17383	MOUSE27778, MOUSE27779
OG0000077	ORYLA00897	MOUSE21334
OG0000077	ORYLA00844, ORYLA07409	MOUSE35957
OG0000077	ORYLA10378, ORYLA11807	MOUSE52108
OG0000077	ORYLA10356	MOUSE34401
OG0000077	ORYLA09729	MOUSE16118
OG0000077	ORYLA17450	MOUSE10502
OG0000077	ORYLA17911, ORYLA04823	MOUSE20922, MOUSE20923, MOUSE20925, MOUSE20926, MOUSE20924
OG0000078	ORYLA13083	MOUSE48544
OG0000078	ORYLA13994, ORYLA10833	MOUSE01884
OG0000079	ORYLA09899	MOUSE14895, MOUSE14896, MOUSE10310, MOUSE49621, MOUSE16489, MOUSE26500, MOUSE26499, MOUSE26501
OG0000079	ORYLA15778	MOUSE39785, MOUSE39788, MOUSE39787, MOUSE39786
OG0000079	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903	MOUSE09603
OG0000079	ORYLA02351	MOUSE36920, MOUSE36921, MOUSE36917, MOUSE36919, MOUSE36918, MOUSE36916, MOUSE36922
OG0000079	ORYLA01210, ORYLA04604	MOUSE03421, MOUSE03420, MOUSE03419
OG0000079	ORYLA04303, ORYLA04302	MOUSE05040
OG0000079	ORYLA14111	MOUSE37481
OG0000079	ORYLA18726	MOUSE37480, MOUSE37479
OG0000079	ORYLA17895	MOUSE05042
OG0000079	ORYLA13165	MOUSE01454, MOUSE01456, MOUSE01455
OG0000081	ORYLA17325	MOUSE19801
OG0000081	ORYLA13622	MOUSE48363
OG0000081	ORYLA12409	MOUSE51878, MOUSE51877
OG0000081	ORYLA04160	MOUSE15491, MOUSE15490
OG0000081	ORYLA09392	MOUSE15827
OG0000082	ORYLA02580	MOUSE25920
OG0000082	ORYLA01470	MOUSE19184
OG0000082	ORYLA16249, ORYLA15676	MOUSE17697, MOUSE17696, MOUSE17699
OG0000082	ORYLA03293	MOUSE50877, MOUSE50878
OG0000082	ORYLA19108	MOUSE50879
OG0000083	ORYLA04024	MOUSE38865, MOUSE38864, MOUSE38866
OG0000083	ORYLA20424	MOUSE30042
OG0000084	ORYLA03408, ORYLA10403, ORYLA17750, ORYLA02676	MOUSE21451
OG0000084	ORYLA07195	MOUSE30075, MOUSE30074
OG0000084	ORYLA00399, ORYLA18720, ORYLA19616	MOUSE31596
OG0000084	ORYLA17981, ORYLA02328	MOUSE40356
OG0000084	ORYLA12505	MOUSE00836
OG0000085	ORYLA01683, ORYLA05503	MOUSE53183, MOUSE53182, MOUSE53184
OG0000085	ORYLA09818	MOUSE26268, MOUSE26267
OG0000085	ORYLA03740	MOUSE04941
OG0000085	ORYLA02606	MOUSE37558, MOUSE37557
OG0000085	ORYLA07935	MOUSE46323, MOUSE46324
OG0000085	ORYLA06168	MOUSE50493, MOUSE50494, MOUSE50492
OG0000085	ORYLA01458	MOUSE54746, MOUSE54748, MOUSE54747
OG0000085	ORYLA09387	MOUSE30928
OG0000085	ORYLA11376	MOUSE52166
OG0000085	ORYLA17935	MOUSE15351
OG0000085	ORYLA02607	MOUSE37560
OG0000085	ORYLA17633	MOUSE37561, MOUSE37559
OG0000085	ORYLA03741	MOUSE04944, MOUSE04943
OG0000085	ORYLA02243, ORYLA05178	MOUSE16592, MOUSE16590
OG0000087	ORYLA07293	MOUSE04044, MOUSE04045
OG0000087	ORYLA15868, ORYLA15867	MOUSE11213
OG0000088	ORYLA04999, ORYLA08099	MOUSE00763, MOUSE00764
OG0000088	ORYLA12098	MOUSE27097
OG0000088	ORYLA09175	MOUSE52249
OG0000088	ORYLA13524	MOUSE53735
OG0000089	ORYLA09345	MOUSE55269, MOUSE55270, MOUSE55265, MOUSE55267, MOUSE55266, MOUSE55268, MOUSE55272
OG0000089	ORYLA11332	MOUSE00168, MOUSE00169
OG0000090	ORYLA02080, ORYLA06082	MOUSE17971, MOUSE17970, MOUSE17967
OG0000090	ORYLA01746	MOUSE32571
OG0000090	ORYLA06194	MOUSE32572
OG0000091	ORYLA02531	MOUSE19668, MOUSE19669
OG0000093	ORYLA18669	MOUSE16619
OG0000093	ORYLA15023, ORYLA11108	MOUSE35368, MOUSE35369
OG0000093	ORYLA13845	MOUSE52764, MOUSE52765
OG0000094	ORYLA14179, ORYLA15729	MOUSE23651, MOUSE23649, MOUSE23648, MOUSE23650
OG0000094	ORYLA11069	MOUSE41184, MOUSE41176, MOUSE41185, MOUSE41182, MOUSE41183, MOUSE41181, MOUSE41180, MOUSE41175, MOUSE41178, MOUSE41172, MOUSE41173, MOUSE41174, MOUSE41170, MOUSE41171, MOUSE41187, MOUSE41186, MOUSE41188, MOUSE41189, MOUSE41169, MOUSE41179, MOUSE41177
OG0000094	ORYLA13785	MOUSE11260, MOUSE11259, MOUSE11263, MOUSE11258, MOUSE11262
OG0000094	ORYLA16049, ORYLA16240	MOUSE53506, MOUSE53508
OG0000094	ORYLA07022, ORYLA13648	MOUSE23861, MOUSE23862, MOUSE23863
OG0000094	ORYLA16827	MOUSE48851, MOUSE48849, MOUSE48850
OG0000095	ORYLA14595	MOUSE39287, MOUSE39286
OG0000095	ORYLA20341, ORYLA20340	MOUSE39288, MOUSE39290, MOUSE39289, MOUSE39291
OG0000095	ORYLA09081	MOUSE21580
OG0000095	ORYLA08748	MOUSE12896
OG0000095	ORYLA09168	MOUSE29409, MOUSE29410
OG0000096	ORYLA01048	MOUSE54033
OG0000096	ORYLA09916	MOUSE13094
OG0000096	ORYLA06904	MOUSE29900
OG0000096	ORYLA13956	MOUSE31085, MOUSE31087
OG0000096	ORYLA08870	MOUSE35516
OG0000096	ORYLA15103	MOUSE41983
OG0000096	ORYLA19281	MOUSE47007
OG0000096	ORYLA15104	MOUSE41985
OG0000096	ORYLA12353	MOUSE45925
OG0000096	ORYLA17186	MOUSE44088
OG0000096	ORYLA10017	MOUSE52337
OG0000098	ORYLA17178, ORYLA07954	MOUSE44178, MOUSE44180
OG0000098	ORYLA12107, ORYLA12108	MOUSE47248, MOUSE47247
OG0000098	ORYLA09777	MOUSE01240
OG0000098	ORYLA12605	MOUSE27744, MOUSE27743
OG0000098	ORYLA14930	MOUSE20730, MOUSE44534, MOUSE44540, MOUSE44541, MOUSE44537
OG0000098	ORYLA14929, ORYLA14928, ORYLA12061	MOUSE44546, MOUSE44536, MOUSE44538, MOUSE44535, MOUSE44533
OG0000098	ORYLA17722, ORYLA17721	MOUSE20728, MOUSE20727, MOUSE20726, MOUSE20725
OG0000099	ORYLA20429	MOUSE30052, MOUSE30050, MOUSE30051
OG0000099	ORYLA04253, ORYLA01278	MOUSE53947, MOUSE53948, MOUSE53946
OG0000099	ORYLA03578, ORYLA04559	MOUSE50039, MOUSE50041, MOUSE50040
OG0000099	ORYLA01343	MOUSE03601, MOUSE03600, MOUSE03599
OG0000099	ORYLA05907, ORYLA01597	MOUSE43058
OG0000099	ORYLA03439	MOUSE50899
OG0000099	ORYLA11498, ORYLA05408	MOUSE00626, MOUSE00624, MOUSE00623
OG0000099	ORYLA05964	MOUSE33922
OG0000099	ORYLA03167, ORYLA04063	MOUSE16210, MOUSE16209, MOUSE16208, MOUSE16204, MOUSE16205, MOUSE16206, MOUSE16207
OG0000101	ORYLA12058	MOUSE49370
OG0000101	ORYLA13979	MOUSE02574, MOUSE02575, MOUSE02573, MOUSE02572
OG0000101	ORYLA09844, ORYLA08653, ORYLA08654	MOUSE02456, MOUSE02446, MOUSE02447, MOUSE02449, MOUSE02452, MOUSE02454, MOUSE02453, MOUSE02455, MOUSE02457
OG0000102	ORYLA19358	MOUSE08156, MOUSE08155
OG0000102	ORYLA00094	MOUSE24799, MOUSE24798
OG0000102	ORYLA12106	MOUSE25940
OG0000102	ORYLA18027, ORYLA02390, ORYLA02592	MOUSE25337, MOUSE25336
OG0000103	ORYLA13767, ORYLA13768, ORYLA18738, ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586, ORYLA15171, ORYLA18507	MOUSE03951
OG0000103	ORYLA11651, ORYLA06786, ORYLA06787, ORYLA08966	MOUSE12336, MOUSE12340
OG0000103	ORYLA17049	MOUSE03980, MOUSE03977, MOUSE03979
OG0000103	ORYLA16263, ORYLA00786	MOUSE15157
OG0000103	ORYLA17085, ORYLA00059	MOUSE14014
OG0000104	ORYLA03680	MOUSE50572, MOUSE50573
OG0000104	ORYLA06159	MOUSE06976, MOUSE06975, MOUSE06978, MOUSE06980, MOUSE06979, MOUSE06981, MOUSE06983, MOUSE06982
OG0000104	ORYLA19393	MOUSE15501
OG0000104	ORYLA08226	MOUSE05643, MOUSE05641, MOUSE05642
OG0000104	ORYLA03679	MOUSE50574, MOUSE50575, MOUSE50576
OG0000104	ORYLA09408	MOUSE16174
OG0000104	ORYLA14236	MOUSE23464, MOUSE23465, MOUSE23463
OG0000104	ORYLA14756, ORYLA10856	MOUSE01968, MOUSE01967
OG0000104	ORYLA20094	MOUSE22551, MOUSE22550
OG0000106	ORYLA15151, ORYLA15152	MOUSE55330
OG0000106	ORYLA06558, ORYLA09282	MOUSE29357
OG0000106	ORYLA06794	MOUSE32021
OG0000106	ORYLA03966, ORYLA04364, ORYLA07953	MOUSE04920, MOUSE04918
OG0000106	ORYLA05764	MOUSE30798, MOUSE30797
OG0000106	ORYLA14913, ORYLA14914	MOUSE51789, MOUSE51787, MOUSE51788
OG0000107	ORYLA18785	MOUSE08903
OG0000108	ORYLA09100	MOUSE12588
OG0000108	ORYLA03443, ORYLA03444	MOUSE50934, MOUSE50931, MOUSE50935, MOUSE50932
OG0000108	ORYLA16484, ORYLA08061	MOUSE05737
OG0000108	ORYLA07077	MOUSE25036
OG0000108	ORYLA15731, ORYLA13754	MOUSE14651
OG0000110	ORYLA04051, ORYLA04053, ORYLA04052	MOUSE38813
OG0000110	ORYLA03470	MOUSE04691
OG0000111	ORYLA16810	MOUSE17075
OG0000111	ORYLA16333, ORYLA00657	MOUSE14044
OG0000111	ORYLA18197, ORYLA16684	MOUSE06017, MOUSE06016
OG0000111	ORYLA01366	MOUSE53772
OG0000111	ORYLA07106, ORYLA09236	MOUSE21512
OG0000111	ORYLA01992	MOUSE34168
OG0000111	ORYLA04883	MOUSE00043, MOUSE00042, MOUSE00044, MOUSE00053, MOUSE00055, MOUSE00045, MOUSE00060, MOUSE00058, MOUSE00059, MOUSE00062, MOUSE00054, MOUSE00065, MOUSE00066, MOUSE00064, MOUSE00057, MOUSE00051, MOUSE00050, MOUSE00049, MOUSE00063, MOUSE00056, MOUSE00061, MOUSE00052
OG0000111	ORYLA16219	MOUSE21513
OG0000113	ORYLA17645, ORYLA13433	MOUSE33596, MOUSE33595
OG0000113	ORYLA10928, ORYLA14685, ORYLA14684	MOUSE08570, MOUSE08575, MOUSE08576, MOUSE22353, MOUSE22352, MOUSE08561, MOUSE08562, MOUSE08559, MOUSE08567, MOUSE08563, MOUSE08565, MOUSE08573, MOUSE08574, MOUSE08572, MOUSE08568, MOUSE08571, MOUSE39395
OG0000113	ORYLA10897, ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896	MOUSE08578, MOUSE08577, MOUSE39332, MOUSE39333, MOUSE39335, MOUSE39331, MOUSE39329
OG0000114	ORYLA01884, ORYLA05836	MOUSE41333
OG0000114	ORYLA14037, ORYLA20223	MOUSE33746
OG0000114	ORYLA07424	MOUSE04130, MOUSE04131, MOUSE04134
OG0000114	ORYLA10203	MOUSE29454, MOUSE29455
OG0000114	ORYLA14079	MOUSE36090, MOUSE36092, MOUSE36094, MOUSE36095, MOUSE36093, MOUSE36096, MOUSE36091
OG0000114	ORYLA15653	MOUSE34889, MOUSE34888
OG0000115	ORYLA10019, ORYLA12386	MOUSE49659, MOUSE49660
OG0000116	ORYLA09389	MOUSE30922
OG0000116	ORYLA19541	MOUSE27994
OG0000117	ORYLA13253	MOUSE20794, MOUSE20790
OG0000117	ORYLA15132	MOUSE27159, MOUSE27158
OG0000119	ORYLA06828, ORYLA09873	MOUSE26432, MOUSE26431, MOUSE26430
OG0000119	ORYLA13916	MOUSE02581, MOUSE02580
OG0000119	ORYLA07823	MOUSE05168, MOUSE05166, MOUSE05165, MOUSE05167
OG0000119	ORYLA09647	MOUSE26597, MOUSE26599
OG0000119	ORYLA14223, ORYLA16119	MOUSE14908
OG0000119	ORYLA05654	MOUSE25018, MOUSE25019
OG0000119	ORYLA09477	MOUSE26569
OG0000119	ORYLA05169	MOUSE53192, MOUSE53193, MOUSE53194
OG0000120	ORYLA02745, ORYLA18396	MOUSE32832
OG0000120	ORYLA14915	MOUSE32833
OG0000120	ORYLA18874	MOUSE43386, MOUSE43387
OG0000120	ORYLA01786, ORYLA01787	MOUSE38908, MOUSE38909
OG0000120	ORYLA09667	MOUSE26622, MOUSE26623, MOUSE26621, MOUSE26619, MOUSE26620
OG0000120	ORYLA11655	MOUSE28699, MOUSE28694, MOUSE28695
OG0000121	ORYLA00510, ORYLA01379	MOUSE48188, MOUSE48187
OG0000121	ORYLA07858	MOUSE21383
OG0000121	ORYLA19087, ORYLA18511	MOUSE31533
OG0000121	ORYLA06690	MOUSE22218, MOUSE22217
OG0000122	ORYLA07892, ORYLA16400	MOUSE05693
OG0000122	ORYLA06471	MOUSE35483, MOUSE35485, MOUSE35486
OG0000122	ORYLA02327	MOUSE40424, MOUSE40425, MOUSE40423
OG0000122	ORYLA02410, ORYLA19820, ORYLA19819	MOUSE36694, MOUSE36691, MOUSE36690, MOUSE36692
OG0000122	ORYLA01684, ORYLA06197	MOUSE10935, MOUSE10930, MOUSE10934, MOUSE10936, MOUSE10937, MOUSE10939, MOUSE10941, MOUSE10933, MOUSE10927, MOUSE10928, MOUSE10931, MOUSE10929, MOUSE10932, MOUSE10942, MOUSE10938, MOUSE10940, MOUSE10926
OG0000122	ORYLA08626, ORYLA09819	MOUSE26270, MOUSE26269, MOUSE26271
OG0000122	ORYLA20153	MOUSE14751, MOUSE14753
OG0000123	ORYLA01318, ORYLA03924	MOUSE09426, MOUSE09427
OG0000123	ORYLA07863	MOUSE21391
OG0000123	ORYLA17749	MOUSE47951, MOUSE47950
OG0000123	ORYLA01334, ORYLA03949	MOUSE19617
OG0000123	ORYLA02793, ORYLA01508	MOUSE19619
OG0000123	ORYLA04317, ORYLA01144	MOUSE09430, MOUSE09429, MOUSE09431
OG0000124	ORYLA04499, ORYLA01264	MOUSE45402
OG0000124	ORYLA16407	MOUSE06474, MOUSE06473
OG0000124	ORYLA16733	MOUSE38647, MOUSE38648
OG0000124	ORYLA07798	MOUSE14045
OG0000124	ORYLA14227	MOUSE34424
OG0000124	ORYLA14228, ORYLA16019	MOUSE34425
OG0000124	ORYLA04689	MOUSE18780, MOUSE18779
OG0000124	ORYLA11954	MOUSE27466
OG0000124	ORYLA03395, ORYLA00019, ORYLA12516	MOUSE49894
OG0000125	ORYLA06139	MOUSE10967
OG0000125	ORYLA01994	MOUSE10957, MOUSE10956, MOUSE10959, MOUSE14826
OG0000125	ORYLA07833	MOUSE05399, MOUSE05398
OG0000125	ORYLA15765, ORYLA14368	MOUSE14824, MOUSE14825
OG0000125	ORYLA01977	MOUSE10966
OG0000125	ORYLA08228, ORYLA17147	MOUSE05382, MOUSE05384, MOUSE05381
OG0000125	ORYLA12115	MOUSE27013, MOUSE27014, MOUSE43956, MOUSE43955, MOUSE43954
OG0000125	ORYLA15093	MOUSE01898, MOUSE01899, MOUSE01900
OG0000126	ORYLA10750	MOUSE36415, MOUSE36417
OG0000126	ORYLA01228	MOUSE03223
OG0000126	ORYLA13510	MOUSE44505
OG0000126	ORYLA08773	MOUSE47557
OG0000126	ORYLA09545	MOUSE47555, MOUSE47554
OG0000126	ORYLA01000	MOUSE54136, MOUSE54135, MOUSE54137
OG0000126	ORYLA02839	MOUSE30423
OG0000126	ORYLA09118	MOUSE12568
OG0000126	ORYLA02980	MOUSE19645
OG0000126	ORYLA13012	MOUSE01498, MOUSE01499
OG0000126	ORYLA19785	MOUSE32380
OG0000126	ORYLA19714	MOUSE27727, MOUSE27726
OG0000126	ORYLA14802	MOUSE27725
OG0000127	ORYLA09546	MOUSE47545
OG0000127	ORYLA01017	MOUSE54139
OG0000127	ORYLA13298	MOUSE29572
OG0000127	ORYLA18247	MOUSE52357
OG0000127	ORYLA09922	MOUSE13075
OG0000127	ORYLA05476	MOUSE09031
OG0000127	ORYLA10382	MOUSE06835
OG0000127	ORYLA11714	MOUSE12652
OG0000127	ORYLA16210	MOUSE29242
OG0000127	ORYLA09241	MOUSE21486, MOUSE21487
OG0000127	ORYLA16687	MOUSE17076
OG0000127	ORYLA17012	MOUSE14094
OG0000127	ORYLA18446, ORYLA16683	MOUSE06008
OG0000128	ORYLA17289	MOUSE20235
OG0000128	ORYLA03587	MOUSE44975, MOUSE44976, MOUSE50207, MOUSE50208
OG0000128	ORYLA06619, ORYLA09314	MOUSE15660, MOUSE15661
OG0000129	ORYLA19656, ORYLA05200, ORYLA05199	MOUSE24658
OG0000129	ORYLA05198, ORYLA07545	MOUSE20204
OG0000129	ORYLA18786	MOUSE49914
OG0000129	ORYLA11464, ORYLA10766	MOUSE27526, MOUSE27523, MOUSE27524, MOUSE27525, MOUSE27522, MOUSE27521
OG0000129	ORYLA18999, ORYLA18998	MOUSE18634
OG0000129	ORYLA04565, ORYLA03107	MOUSE45123
OG0000129	ORYLA04189, ORYLA04190	MOUSE55058
OG0000129	ORYLA06890	MOUSE23071, MOUSE23074, MOUSE23073, MOUSE23072
OG0000130	ORYLA11637	MOUSE18069
OG0000130	ORYLA18984	MOUSE39202, MOUSE39203, MOUSE39204
OG0000130	ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192, ORYLA15914, ORYLA15896	MOUSE41078, MOUSE41079, MOUSE41080
OG0000130	ORYLA17513, ORYLA02633, ORYLA02632, ORYLA06522, ORYLA08153, ORYLA04772	MOUSE11517, MOUSE11516
OG0000131	ORYLA02651, ORYLA17218	MOUSE01093, MOUSE01094
OG0000131	ORYLA12828	MOUSE23091
OG0000132	ORYLA08009	MOUSE14073
OG0000133	ORYLA00265	MOUSE39729, MOUSE39728, MOUSE39726, MOUSE39715, MOUSE39712, MOUSE39713, MOUSE39725, MOUSE39724
OG0000133	ORYLA10721, ORYLA03547	MOUSE39711, MOUSE39710
OG0000136	ORYLA05588	MOUSE17651
OG0000136	ORYLA07175, ORYLA19480	MOUSE21266
OG0000137	ORYLA01561, ORYLA05405	MOUSE13561, MOUSE13559, MOUSE13562, MOUSE13560
OG0000137	ORYLA11449	MOUSE00324, MOUSE00325, MOUSE00321, MOUSE00323
OG0000137	ORYLA20491	MOUSE48199, MOUSE48198, MOUSE48197, MOUSE48196
OG0000137	ORYLA06196, ORYLA16275	MOUSE06337, MOUSE06338
OG0000137	ORYLA11370	MOUSE18094
OG0000137	ORYLA08706	MOUSE18096
OG0000139	ORYLA03997	MOUSE38143, MOUSE38140, MOUSE38141, MOUSE38139, MOUSE38142
OG0000140	ORYLA08885	MOUSE39686, MOUSE39687, MOUSE39688, MOUSE39689, MOUSE39690
OG0000140	ORYLA14990	MOUSE41508, MOUSE41510, MOUSE41511, MOUSE41509
OG0000140	ORYLA14844, ORYLA14843	MOUSE47124
OG0000140	ORYLA19052	MOUSE47111, MOUSE47112, MOUSE47110
OG0000140	ORYLA14994	MOUSE02131
OG0000140	ORYLA19713	MOUSE44345
OG0000141	ORYLA12784	MOUSE36448
OG0000141	ORYLA10524	MOUSE07488, MOUSE07489
OG0000141	ORYLA18451	MOUSE36994, MOUSE47484
OG0000141	ORYLA15273	MOUSE54377, MOUSE54378
OG0000142	ORYLA08857	MOUSE49876, MOUSE19688
OG0000142	ORYLA16620	MOUSE18488
OG0000142	ORYLA01917, ORYLA05889	MOUSE17833
OG0000142	ORYLA06988	MOUSE09112, MOUSE09113
OG0000142	ORYLA13949	MOUSE28967
OG0000145	ORYLA19796	MOUSE32795
OG0000147	ORYLA06944, ORYLA12833	MOUSE23083, MOUSE23081, MOUSE23080, MOUSE23084, MOUSE23082
OG0000147	ORYLA15636	MOUSE34846, MOUSE34845, MOUSE34844
OG0000147	ORYLA05633	MOUSE09313, MOUSE09314, MOUSE09315
OG0000147	ORYLA11702, ORYLA12687, ORYLA12688	MOUSE12666, MOUSE12667
OG0000147	ORYLA13100	MOUSE23670, MOUSE23669, MOUSE23668
OG0000147	ORYLA18182	MOUSE28041, MOUSE28040
OG0000147	ORYLA10192	MOUSE27544
OG0000148	ORYLA15726, ORYLA20251	MOUSE54278, MOUSE54277, MOUSE54279
OG0000148	ORYLA14206, ORYLA15625	MOUSE40868, MOUSE40869, MOUSE40871
OG0000148	ORYLA10888, ORYLA14723	MOUSE07014, MOUSE07018, MOUSE07013
OG0000148	ORYLA14171	MOUSE23507, MOUSE23504, MOUSE23506, MOUSE23508, MOUSE23505, MOUSE23503
OG0000148	ORYLA03132	MOUSE50108, MOUSE50109
OG0000148	ORYLA14172	MOUSE23500, MOUSE23499
OG0000148	ORYLA10887, ORYLA14722	MOUSE14503
OG0000149	ORYLA17290	MOUSE10061, MOUSE10064
OG0000149	ORYLA17652	MOUSE16718
OG0000149	ORYLA15235, ORYLA15236, ORYLA12701	MOUSE44762
OG0000149	ORYLA20319	MOUSE19464
OG0000149	ORYLA19729	MOUSE31508, MOUSE31509
