Orthogroup	ORYLA	DANRE
OG0000043	ORYLA11281	DANRE37439, DANRE26092, DANRE39503, DANRE26159, DANRE37409, DANRE26051, DANRE26163, DANRE26169, DANRE26151, DANRE26095, DANRE26087, DANRE26064, DANRE26052, DANRE26099, DANRE37454, DANRE26078, DANRE37464, DANRE37436, DANRE37400, DANRE26085, DANRE39508, DANRE39495, DANRE26174, DANRE26166, DANRE37432, DANRE37396, DANRE37457
OG0000043	ORYLA00044	DANRE37467, DANRE37447, DANRE37451, DANRE37448, DANRE37433, DANRE37458, DANRE37440, DANRE37415, DANRE37395
OG0000043	ORYLA03388	DANRE43265
OG0000044	ORYLA04503	DANRE20253, DANRE20252
OG0000044	ORYLA10718	DANRE04869, DANRE04868, DANRE04870
OG0000044	ORYLA02275	DANRE01471, DANRE01470
OG0000044	ORYLA17868	DANRE41195, DANRE41197, DANRE41200, DANRE41196, DANRE41199
OG0000044	ORYLA05261	DANRE05871, DANRE05873, DANRE05872, DANRE05874, DANRE05876, DANRE05875
OG0000044	ORYLA01028	DANRE06946, DANRE06947
OG0000044	ORYLA01286	DANRE06457
OG0000044	ORYLA05288	DANRE05244, DANRE05245
OG0000045	ORYLA09208, ORYLA09207	DANRE38824
OG0000045	ORYLA02935	DANRE27285, DANRE27286, DANRE19466
OG0000045	ORYLA02913	DANRE00498, DANRE00497, DANRE34860, DANRE34861
OG0000046	ORYLA00520	DANRE15742
OG0000046	ORYLA07200, ORYLA07202, ORYLA07201	DANRE15458, DANRE15457
OG0000046	ORYLA01168	DANRE06026, DANRE06027
OG0000046	ORYLA06050	DANRE09905
OG0000046	ORYLA18815	DANRE20292
OG0000046	ORYLA05911	DANRE09276
OG0000048	ORYLA15052	DANRE06169
OG0000048	ORYLA19472	DANRE16164, DANRE16166, DANRE16167, DANRE16163
OG0000048	ORYLA03737	DANRE08312
OG0000048	ORYLA03687	DANRE01208, DANRE01209, DANRE06170, DANRE08212, DANRE08213, DANRE08214
OG0000048	ORYLA17217	DANRE33718
OG0000048	ORYLA14101	DANRE19398
OG0000048	ORYLA09010	DANRE24176, DANRE24175
OG0000048	ORYLA09283	DANRE27247, DANRE27248, DANRE24174, DANRE24603
OG0000048	ORYLA10119	DANRE05500
OG0000048	ORYLA14965	DANRE38354
OG0000048	ORYLA19631	DANRE14945, DANRE10170, DANRE10169
OG0000048	ORYLA11420	DANRE17556, DANRE05472
OG0000048	ORYLA15054	DANRE26183
OG0000049	ORYLA11559	DANRE18176
OG0000049	ORYLA19044	DANRE10819
OG0000049	ORYLA04067	DANRE00818
OG0000049	ORYLA03584	DANRE08853, DANRE08855, DANRE08854
OG0000049	ORYLA13704	DANRE36715, DANRE36714
OG0000049	ORYLA13828	DANRE02678
OG0000049	ORYLA15018	DANRE12445
OG0000049	ORYLA14189	DANRE22104
OG0000049	ORYLA20256	DANRE39773, DANRE39775, DANRE39774
OG0000049	ORYLA14320	DANRE02437, DANRE02436
OG0000049	ORYLA15992, ORYLA14028	DANRE36818, DANRE36819
OG0000049	ORYLA14561	DANRE30745, DANRE25833
OG0000049	ORYLA14190, ORYLA14191, ORYLA11029	DANRE30744
OG0000051	ORYLA05117	DANRE04454, DANRE04455, DANRE04456, DANRE04458, DANRE04457
OG0000053	ORYLA12857	DANRE17521
OG0000054	ORYLA00519	DANRE06791, DANRE15743
OG0000054	ORYLA05953	DANRE09041, DANRE09042
OG0000054	ORYLA08804	DANRE04360
OG0000055	ORYLA00098, ORYLA00083, ORYLA00100	DANRE26054, DANRE39498, DANRE26047, DANRE26089, DANRE26053, DANRE39510, DANRE39505, DANRE39493, DANRE39490, DANRE26176, DANRE37402, DANRE26086, DANRE26057, DANRE26058, DANRE26171, DANRE26168, DANRE37434, DANRE37411, DANRE37465, DANRE37408, DANRE37417, DANRE37462, DANRE37455, DANRE37449, DANRE37437, DANRE37430, DANRE37398, DANRE26061, DANRE26102, DANRE00963, DANRE26066, DANRE26162, DANRE26083, DANRE26079
OG0000056	ORYLA07324	DANRE39460, DANRE39459
OG0000056	ORYLA00315	DANRE15877, DANRE15878, DANRE15879
OG0000056	ORYLA07014	DANRE26296, DANRE26298, DANRE26299
OG0000056	ORYLA16605	DANRE30224, DANRE30223
OG0000056	ORYLA00878	DANRE17147, DANRE17148, DANRE17149
OG0000056	ORYLA16604	DANRE30238
OG0000056	ORYLA13077	DANRE01911, DANRE01910
OG0000056	ORYLA17860	DANRE40924, DANRE40923
OG0000057	ORYLA17686	DANRE01491, DANRE01492, DANRE34768, DANRE34769
OG0000057	ORYLA14639	DANRE25607
OG0000057	ORYLA12170	DANRE38933
OG0000057	ORYLA12219	DANRE02560, DANRE02558, DANRE02559
OG0000058	ORYLA11907	DANRE17254
OG0000058	ORYLA18104	DANRE03528
OG0000058	ORYLA11895	DANRE15130, DANRE18090
OG0000058	ORYLA12524	DANRE10661
OG0000058	ORYLA19070	DANRE03527
OG0000058	ORYLA00576	DANRE30014, DANRE15447
OG0000059	ORYLA07253	DANRE15544, DANRE15545, DANRE15546, DANRE20191, DANRE20192, DANRE20189, DANRE15547, DANRE20190
OG0000059	ORYLA03181, ORYLA04042	DANRE08539, DANRE00843
OG0000059	ORYLA09176	DANRE23878, DANRE23877, DANRE23876
OG0000059	ORYLA04122, ORYLA03135	DANRE19797, DANRE19798, DANRE19796, DANRE13287
OG0000059	ORYLA01146	DANRE06072, DANRE06071, DANRE00651
OG0000059	ORYLA04242	DANRE20106
OG0000060	ORYLA01946	DANRE15035, DANRE15034
OG0000060	ORYLA04743	DANRE05268
OG0000060	ORYLA16841	DANRE29003
OG0000060	ORYLA08032	DANRE24797, DANRE24796
OG0000060	ORYLA12328	DANRE38454, DANRE38453, DANRE38452
OG0000060	ORYLA14832	DANRE26104
OG0000060	ORYLA15092	DANRE12576
OG0000061	ORYLA09666	DANRE42668
OG0000061	ORYLA08403	DANRE35791, DANRE35790
OG0000061	ORYLA01785	DANRE14876
OG0000061	ORYLA15422	DANRE23684
OG0000061	ORYLA10018	DANRE21357, DANRE21356, DANRE21355, DANRE42236, DANRE42238, DANRE42237
OG0000061	ORYLA07904	DANRE03323
OG0000061	ORYLA07058	DANRE26316, DANRE26315
OG0000061	ORYLA16623	DANRE16979, DANRE30135
OG0000061	ORYLA08710	DANRE41399
OG0000061	ORYLA09144	DANRE24234
OG0000061	ORYLA06720	DANRE26883, DANRE26882
OG0000061	ORYLA07094	DANRE28200
OG0000061	ORYLA13357	DANRE36395, DANRE36396, DANRE36397
OG0000061	ORYLA13574	DANRE23525, DANRE23526
OG0000061	ORYLA07095	DANRE28197, DANRE28196, DANRE28198, DANRE28195, DANRE28199, DANRE28194, DANRE28193
OG0000061	ORYLA13356	DANRE36398
OG0000061	ORYLA06400	DANRE24481, DANRE24482
OG0000061	ORYLA07060	DANRE26341
OG0000061	ORYLA08273	DANRE29170
OG0000062	ORYLA03553	DANRE28563, DANRE28564, DANRE28575, DANRE28567, DANRE08108
OG0000062	ORYLA18121	DANRE35118
OG0000062	ORYLA18157	DANRE16967, DANRE16966, DANRE16965, DANRE16964, DANRE16968, DANRE16963, DANRE16977, DANRE16975, DANRE16976, DANRE16978, DANRE16969
OG0000062	ORYLA05590, ORYLA05591	DANRE08527, DANRE08526, DANRE09429
OG0000062	ORYLA03554, ORYLA03555	DANRE08107, DANRE08104, DANRE08105, DANRE08102, DANRE08103, DANRE08106, DANRE08101, DANRE08100
OG0000062	ORYLA03552, ORYLA03551, ORYLA18546	DANRE28562, DANRE28568, DANRE28566, DANRE28565, DANRE28573, DANRE28574, DANRE28576, DANRE28571, DANRE28572, DANRE28569, DANRE28442, DANRE28441, DANRE28577, DANRE28578, DANRE43388, DANRE28579, DANRE28570
OG0000062	ORYLA10585, ORYLA11804	DANRE18807, DANRE18806
OG0000063	ORYLA13091, ORYLA13092	DANRE20941, DANRE20940, DANRE20939
OG0000063	ORYLA07328	DANRE43110
OG0000063	ORYLA12933	DANRE26798, DANRE26796, DANRE26797, DANRE35514, DANRE35513
OG0000063	ORYLA10868	DANRE30783, DANRE30785, DANRE30782
OG0000063	ORYLA20199	DANRE01805, DANRE01806, DANRE36784, DANRE36785
OG0000063	ORYLA14082	DANRE19500, DANRE19501
OG0000063	ORYLA04940	DANRE11531, DANRE11532
OG0000063	ORYLA08134	DANRE04204, DANRE04205
OG0000065	ORYLA02755	DANRE33929, DANRE19442
OG0000065	ORYLA10271	DANRE11091
OG0000065	ORYLA10273, ORYLA10272	DANRE13549, DANRE13808, DANRE13807, DANRE30234, DANRE30232, DANRE30233
OG0000066	ORYLA06398	DANRE40339, DANRE40338, DANRE40337, DANRE40336
OG0000067	ORYLA02381	DANRE18991
OG0000067	ORYLA04851	DANRE05059
OG0000067	ORYLA01183	DANRE06045
OG0000067	ORYLA06203	DANRE20513
OG0000067	ORYLA19414	DANRE39179
OG0000068	ORYLA11081	DANRE31239
OG0000068	ORYLA20205	DANRE39798, DANRE39799
OG0000068	ORYLA15429	DANRE23489
OG0000068	ORYLA16121	DANRE23339
OG0000068	ORYLA20259	DANRE39760, DANRE39761
OG0000068	ORYLA15438	DANRE22550, DANRE22548
OG0000068	ORYLA14153	DANRE36056
OG0000068	ORYLA14701	DANRE25132
OG0000068	ORYLA15913	DANRE41310
OG0000068	ORYLA10852	DANRE31358, DANRE31357
OG0000069	ORYLA03855	DANRE37428
OG0000069	ORYLA04394	DANRE37444, DANRE37413, DANRE37438, DANRE37456, DANRE26073
OG0000069	ORYLA00227, ORYLA00099, ORYLA00041	DANRE26088
OG0000069	ORYLA08015	DANRE24751, DANRE34404, DANRE30153, DANRE08957, DANRE08956
OG0000070	ORYLA11329	DANRE18387
OG0000070	ORYLA09412	DANRE02540
OG0000070	ORYLA16519	DANRE30067
OG0000070	ORYLA20376	DANRE14399
OG0000070	ORYLA07085	DANRE27422, DANRE27423
OG0000070	ORYLA17312	DANRE35328, DANRE35329, DANRE35330
OG0000071	ORYLA12049	DANRE38652, DANRE38653
OG0000071	ORYLA12050	DANRE38644, DANRE38645, DANRE38647
OG0000071	ORYLA20329	DANRE38651, DANRE38650, DANRE38649
OG0000071	ORYLA09791	DANRE41730, DANRE41729
OG0000071	ORYLA09793, ORYLA09792	DANRE41727, DANRE41728
OG0000071	ORYLA11588, ORYLA18704, ORYLA12712, ORYLA12714, ORYLA12716	DANRE21412, DANRE21413, DANRE21410, DANRE21409, DANRE21414, DANRE21408, DANRE21411, DANRE21415, DANRE21416
OG0000071	ORYLA02280, ORYLA18954	DANRE01478
OG0000072	ORYLA01510	DANRE06708
OG0000072	ORYLA00516	DANRE15716, DANRE15720, DANRE15719, DANRE15717, DANRE15718
OG0000072	ORYLA03563	DANRE08770, DANRE08769
OG0000072	ORYLA04070	DANRE00814, DANRE00815
OG0000072	ORYLA00527	DANRE15952, DANRE15953
OG0000072	ORYLA04050	DANRE00858, DANRE00856, DANRE00857
OG0000072	ORYLA03176	DANRE08517
OG0000072	ORYLA20464	DANRE06006
OG0000072	ORYLA05266	DANRE05807
OG0000073	ORYLA20002	DANRE23559
OG0000073	ORYLA06148, ORYLA06147	DANRE10520
OG0000073	ORYLA09058	DANRE24104, DANRE24103
OG0000073	ORYLA06772	DANRE27229
OG0000073	ORYLA12397	DANRE39355
OG0000073	ORYLA18725	DANRE24102
OG0000074	ORYLA14220	DANRE23378
OG0000074	ORYLA07396, ORYLA07397	DANRE15580, DANRE43367, DANRE15578, DANRE15579, DANRE15576, DANRE15577, DANRE15581, DANRE15589, DANRE15590
OG0000075	ORYLA08229	DANRE03709
OG0000075	ORYLA07050	DANRE26359, DANRE26360
OG0000075	ORYLA10050	DANRE41686, DANRE41687
OG0000075	ORYLA15750	DANRE23134, DANRE23133
OG0000075	ORYLA05870	DANRE09985, DANRE09984, DANRE09983
OG0000075	ORYLA14226	DANRE02787
OG0000075	ORYLA04438	DANRE01002
OG0000075	ORYLA10049	DANRE41688
OG0000075	ORYLA15751	DANRE23132
OG0000075	ORYLA13961, ORYLA13960	DANRE36834
OG0000075	ORYLA15787, ORYLA15785, ORYLA15786	DANRE40515
OG0000075	ORYLA20334	DANRE12778
OG0000075	ORYLA11054	DANRE30937
OG0000075	ORYLA15824	DANRE41300
OG0000075	ORYLA14687, ORYLA10924	DANRE24998, DANRE31372, DANRE31373
OG0000075	ORYLA15926	DANRE22408
OG0000075	ORYLA19688	DANRE31021, DANRE31022
OG0000077	ORYLA00390	DANRE16390
OG0000077	ORYLA03856	DANRE20043
OG0000077	ORYLA01218	DANRE07192
OG0000077	ORYLA02852	DANRE00591, DANRE00590
OG0000077	ORYLA17787	DANRE39691
OG0000077	ORYLA09130	DANRE24245, DANRE24244
OG0000077	ORYLA06009	DANRE10615, DANRE10614
OG0000077	ORYLA03431	DANRE34995, DANRE08145
OG0000077	ORYLA17383	DANRE01477, DANRE40866
OG0000077	ORYLA00897	DANRE22036
OG0000077	ORYLA12034	DANRE06030, DANRE20156
OG0000077	ORYLA00844	DANRE16358
OG0000077	ORYLA10378	DANRE11696
OG0000077	ORYLA10356	DANRE11492
OG0000077	ORYLA09729	DANRE16170, DANRE41853, DANRE41854
OG0000077	ORYLA17450	DANRE40644, DANRE19656, DANRE19657
OG0000077	ORYLA17911	DANRE33611, DANRE33613
OG0000077	ORYLA04823	DANRE17597, DANRE11294, DANRE11293
OG0000078	ORYLA13083	DANRE39894, DANRE39895, DANRE39896
OG0000078	ORYLA13994	DANRE36848
OG0000078	ORYLA10833	DANRE30865, DANRE30864
OG0000079	ORYLA09899	DANRE41428, DANRE41431, DANRE41432, DANRE41429, DANRE41430
OG0000079	ORYLA15778	DANRE23441, DANRE01701
OG0000079	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903	DANRE07129, DANRE07131, DANRE06662
OG0000079	ORYLA02351	DANRE00163
OG0000079	ORYLA01210	DANRE19082, DANRE19083
OG0000079	ORYLA04604	DANRE06228, DANRE06227, DANRE06226, DANRE06225, DANRE06229
OG0000079	ORYLA04303	DANRE08420
OG0000079	ORYLA04302	DANRE08416, DANRE08419, DANRE08415, DANRE01231, DANRE01230
OG0000079	ORYLA18726	DANRE40811, DANRE40809, DANRE40810, DANRE33381, DANRE40813
OG0000079	ORYLA17895	DANRE33383
OG0000079	ORYLA13165	DANRE01827, DANRE01825, DANRE01824
OG0000081	ORYLA17325	DANRE40649, DANRE40650
OG0000081	ORYLA13622	DANRE21459, DANRE14250
OG0000081	ORYLA13623	DANRE21460
OG0000081	ORYLA12409	DANRE38366
OG0000081	ORYLA04160	DANRE24350, DANRE24349, DANRE20206, DANRE20207
OG0000081	ORYLA09392	DANRE41912, DANRE41911
OG0000082	ORYLA02580	DANRE33308
OG0000082	ORYLA01470	DANRE06377
OG0000082	ORYLA16249	DANRE29360, DANRE29355, DANRE39683, DANRE29357
OG0000082	ORYLA15676	DANRE40398
OG0000082	ORYLA09330	DANRE00971
OG0000082	ORYLA03293	DANRE00969, DANRE00972, DANRE00973, DANRE08030
OG0000082	ORYLA05560	DANRE08710
OG0000082	ORYLA19108	DANRE00970
OG0000083	ORYLA04024	DANRE01056, DANRE08510
OG0000083	ORYLA20424	DANRE07334, DANRE07333
OG0000084	ORYLA03408	DANRE07814
OG0000084	ORYLA10403	DANRE11583
OG0000084	ORYLA17750	DANRE40782
OG0000084	ORYLA02676	DANRE01412, DANRE01413
OG0000084	ORYLA07195	DANRE15534, DANRE15533, DANRE15962, DANRE15961
OG0000084	ORYLA01287	DANRE06459
OG0000084	ORYLA00399	DANRE16406, DANRE16407, DANRE16782
OG0000084	ORYLA18720, ORYLA19616	DANRE23641
OG0000084	ORYLA17981	DANRE34043, DANRE34042
OG0000084	ORYLA02328	DANRE01545
OG0000084	ORYLA12505	DANRE05120
OG0000085	ORYLA08236	DANRE03872
OG0000085	ORYLA01683	DANRE13568
OG0000085	ORYLA05503	DANRE10642
OG0000085	ORYLA09818	DANRE42815
OG0000085	ORYLA03740	DANRE34949, DANRE08303, DANRE08302
OG0000085	ORYLA02606	DANRE35408
OG0000085	ORYLA17874	DANRE41207
OG0000085	ORYLA07935	DANRE03156
OG0000085	ORYLA06168	DANRE10316
OG0000085	ORYLA01458	DANRE06317
OG0000085	ORYLA09387	DANRE41902, DANRE41903, DANRE41901
OG0000085	ORYLA11376	DANRE23253
OG0000085	ORYLA17935	DANRE33578, DANRE33579
OG0000085	ORYLA02607	DANRE35407, DANRE35406
OG0000085	ORYLA03741	DANRE08304, DANRE08305
OG0000085	ORYLA02243	DANRE14204
OG0000085	ORYLA05178	DANRE04562
OG0000086	ORYLA16218	DANRE33035, DANRE24011, DANRE02133, DANRE17450, DANRE17451, DANRE17991, DANRE28254
OG0000087	ORYLA07293	DANRE37955
OG0000087	ORYLA15868, ORYLA15867	DANRE22805, DANRE22804
OG0000088	ORYLA04999	DANRE05341
OG0000088	ORYLA08099	DANRE04380
OG0000088	ORYLA12098	DANRE25416
OG0000088	ORYLA15363	DANRE12560
OG0000088	ORYLA09175	DANRE26544, DANRE23867
OG0000088	ORYLA13524	DANRE36501
OG0000089	ORYLA03928	DANRE00866
OG0000089	ORYLA01015	DANRE06893
OG0000089	ORYLA09345	DANRE01120, DANRE01121, DANRE24411
OG0000089	ORYLA11332	DANRE18395, DANRE18394, DANRE18393
OG0000090	ORYLA02080, ORYLA06082	DANRE14575, DANRE14574, DANRE08600, DANRE08601
OG0000090	ORYLA01746	DANRE14775, DANRE14776
OG0000091	ORYLA02531	DANRE19328, DANRE19327
OG0000093	ORYLA18765	DANRE38668
OG0000093	ORYLA18669	DANRE18559
OG0000093	ORYLA15023	DANRE12452
OG0000093	ORYLA11108	DANRE31410, DANRE31411
OG0000093	ORYLA13845	DANRE36972
OG0000094	ORYLA14179	DANRE20667, DANRE20666
OG0000094	ORYLA15729	DANRE40451
OG0000094	ORYLA11069	DANRE31445, DANRE31446
OG0000094	ORYLA13785	DANRE02712, DANRE02711, DANRE02713
OG0000094	ORYLA15547	DANRE41259
OG0000094	ORYLA16049	DANRE40960
OG0000094	ORYLA16240	DANRE40286
OG0000094	ORYLA07022	DANRE26291, DANRE26290
OG0000094	ORYLA13648	DANRE39959, DANRE39958
OG0000094	ORYLA16827	DANRE29718, DANRE29719, DANRE29717
OG0000095	ORYLA14595	DANRE25494, DANRE25495
OG0000095	ORYLA20341, ORYLA20340	DANRE25572, DANRE25573
OG0000095	ORYLA09081	DANRE24186, DANRE24187
OG0000095	ORYLA08748	DANRE16081, DANRE16080
OG0000095	ORYLA09168	DANRE23856, DANRE23855
OG0000095	ORYLA08687	DANRE15358
OG0000096	ORYLA01048	DANRE06854
OG0000096	ORYLA09916	DANRE41409
OG0000096	ORYLA08764	DANRE15329
OG0000096	ORYLA06904	DANRE13475
OG0000096	ORYLA13956	DANRE40526, DANRE02165
OG0000096	ORYLA11296	DANRE31394, DANRE31393
OG0000096	ORYLA13747	DANRE36045
OG0000096	ORYLA08870	DANRE24893
OG0000096	ORYLA15103	DANRE25948
OG0000096	ORYLA16842	DANRE29004
OG0000096	ORYLA19281	DANRE25796, DANRE38945
OG0000096	ORYLA12353	DANRE38250, DANRE38251
OG0000096	ORYLA17186	DANRE29625, DANRE29623
OG0000096	ORYLA10017	DANRE42235, DANRE21352, DANRE21353, DANRE21354
OG0000098	ORYLA17178	DANRE29634
OG0000098	ORYLA07954	DANRE03194, DANRE03198, DANRE03197, DANRE03193, DANRE03195, DANRE03196
OG0000098	ORYLA12107, ORYLA12108	DANRE38926, DANRE38925
OG0000098	ORYLA09777	DANRE42853, DANRE42852, DANRE42851
OG0000098	ORYLA14930	DANRE26020, DANRE38317, DANRE38316, DANRE38318
OG0000098	ORYLA14929, ORYLA14928	DANRE26021
OG0000098	ORYLA12061	DANRE38315
OG0000098	ORYLA17722, ORYLA17721	DANRE33952, DANRE33953
OG0000099	ORYLA20429	DANRE07078, DANRE07079, DANRE15828, DANRE15826, DANRE15825, DANRE07080
OG0000099	ORYLA04253	DANRE33824
OG0000099	ORYLA01278	DANRE06396, DANRE06395
OG0000099	ORYLA03578, ORYLA04559	DANRE19734, DANRE08890
OG0000099	ORYLA01343	DANRE19931, DANRE19932, DANRE07026
OG0000099	ORYLA05907	DANRE09258, DANRE09257, DANRE09256, DANRE09255, DANRE09254
OG0000099	ORYLA01597	DANRE13816
OG0000099	ORYLA03439	DANRE08158
OG0000099	ORYLA05964	DANRE09030
OG0000099	ORYLA03167	DANRE08830, DANRE08829
OG0000099	ORYLA04063	DANRE00831, DANRE00829
OG0000100	ORYLA08449	DANRE36082
OG0000100	ORYLA10317	DANRE31960, DANRE06447, DANRE35571, DANRE40178, DANRE28402
OG0000101	ORYLA12058	DANRE38569
OG0000101	ORYLA08387	DANRE12070
OG0000101	ORYLA09166, ORYLA09165	DANRE23836
OG0000101	ORYLA09845	DANRE42773, DANRE42772
OG0000101	ORYLA13979	DANRE21261, DANRE21260
OG0000101	ORYLA09844, ORYLA08653, ORYLA08654	DANRE42774
OG0000102	ORYLA19358	DANRE11526
OG0000102	ORYLA00094	DANRE22227, DANRE22226
OG0000102	ORYLA18027, ORYLA02390	DANRE34065, DANRE34064
OG0000102	ORYLA02592	DANRE34892, DANRE34893
OG0000103	ORYLA06785	DANRE24869
OG0000103	ORYLA18738	DANRE20613, DANRE20612
OG0000103	ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586	DANRE20614, DANRE36648, DANRE36647
OG0000103	ORYLA15171, ORYLA18507	DANRE34239, DANRE34238, DANRE34235, DANRE34231, DANRE34230, DANRE34229, DANRE34233
OG0000103	ORYLA11651	DANRE18924
OG0000103	ORYLA06786	DANRE24870, DANRE24865, DANRE24863, DANRE24862, DANRE24866, DANRE24867, DANRE13569, DANRE27032
OG0000103	ORYLA06787	DANRE27033
OG0000103	ORYLA05784	DANRE09436, DANRE09435
OG0000103	ORYLA00063, ORYLA17050	DANRE35623, DANRE35622
OG0000103	ORYLA16263	DANRE29899, DANRE29898
OG0000103	ORYLA00786	DANRE35659
OG0000103	ORYLA17085	DANRE28633, DANRE28634
OG0000103	ORYLA00059	DANRE35632, DANRE35633
OG0000104	ORYLA03680	DANRE13410, DANRE13408, DANRE13409, DANRE13411
OG0000104	ORYLA06072	DANRE10295, DANRE10293, DANRE10294, DANRE10296
OG0000104	ORYLA06159	DANRE08585
OG0000104	ORYLA19393	DANRE42030, DANRE42031, DANRE42032, DANRE42033, DANRE35890
OG0000104	ORYLA08226	DANRE03855
OG0000104	ORYLA06071	DANRE10292
OG0000104	ORYLA03679	DANRE13407
OG0000104	ORYLA09408	DANRE42503, DANRE42504
OG0000104	ORYLA14236	DANRE02766, DANRE02765, DANRE02767
OG0000104	ORYLA14756, ORYLA10856	DANRE30903
OG0000104	ORYLA20094	DANRE41690, DANRE41691
OG0000106	ORYLA15151, ORYLA15152	DANRE25336, DANRE25339, DANRE25338, DANRE25337
OG0000106	ORYLA06558	DANRE27190
OG0000106	ORYLA09282	DANRE24604
OG0000106	ORYLA06794	DANRE26909
OG0000106	ORYLA03966	DANRE20129
OG0000106	ORYLA04364	DANRE07885, DANRE33300
OG0000106	ORYLA07953	DANRE03190, DANRE03191
OG0000106	ORYLA05764	DANRE09198, DANRE09199
OG0000106	ORYLA14913, ORYLA14914	DANRE25823, DANRE25822
OG0000107	ORYLA00097, ORYLA00082, ORYLA00110, ORYLA00109	DANRE26080, DANRE26050, DANRE26065
OG0000107	ORYLA18785	DANRE37418
OG0000108	ORYLA16478, ORYLA16477	DANRE37301, DANRE39470, DANRE39471, DANRE39472, DANRE27718, DANRE27717, DANRE27720, DANRE27719, DANRE27721, DANRE27716, DANRE27735, DANRE27737, DANRE27738, DANRE27736, DANRE27708, DANRE27707
OG0000108	ORYLA09100	DANRE24288, DANRE24289
OG0000108	ORYLA03443, ORYLA03444	DANRE08164
OG0000108	ORYLA16484, ORYLA08061	DANRE29556
OG0000108	ORYLA07077	DANRE26378, DANRE24586
OG0000108	ORYLA15731, ORYLA13754	DANRE36583, DANRE23171
OG0000110	ORYLA04051, ORYLA04053, ORYLA04052	DANRE00791, DANRE00859
OG0000110	ORYLA03470	DANRE08321
OG0000111	ORYLA16810	DANRE28794, DANRE28795
OG0000111	ORYLA16333	DANRE29459
OG0000111	ORYLA00657	DANRE35452
OG0000111	ORYLA18197	DANRE03091
OG0000111	ORYLA16684	DANRE30573
OG0000111	ORYLA01366	DANRE33816
OG0000111	ORYLA07106	DANRE27257
OG0000111	ORYLA01992	DANRE10084, DANRE10085, DANRE14209, DANRE14210
OG0000111	ORYLA04883	DANRE05147
OG0000111	ORYLA16219	DANRE23243, DANRE22509
OG0000113	ORYLA17645	DANRE34599
OG0000113	ORYLA13433	DANRE36419, DANRE36418, DANRE36417, DANRE36416, DANRE36415
OG0000113	ORYLA10897	DANRE31222
OG0000113	ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896	DANRE31221
OG0000113	ORYLA15283	DANRE12503, DANRE12504, DANRE12502
OG0000114	ORYLA01884	DANRE14011, DANRE14012
OG0000114	ORYLA14037	DANRE36831
OG0000114	ORYLA20223	DANRE22935
OG0000114	ORYLA10203	DANRE27104
OG0000114	ORYLA10126	DANRE11957
OG0000114	ORYLA00753, ORYLA04661	DANRE05297, DANRE16133, DANRE16132
OG0000114	ORYLA02708	DANRE00562, DANRE00564, DANRE00563
OG0000114	ORYLA14069	DANRE02256, DANRE02257
OG0000114	ORYLA20181	DANRE36669
OG0000114	ORYLA17626, ORYLA17625	DANRE33480, DANRE33482, DANRE33481
OG0000114	ORYLA15653	DANRE22942
OG0000115	ORYLA10019, ORYLA12386	DANRE39333, DANRE39334, DANRE39292
OG0000116	ORYLA09389	DANRE41906
OG0000116	ORYLA19541	DANRE10733
OG0000117	ORYLA13253	DANRE39915
OG0000117	ORYLA15132	DANRE26217
OG0000119	ORYLA06828	DANRE16116, DANRE16117
OG0000119	ORYLA09873	DANRE41481, DANRE41482, DANRE41480
OG0000119	ORYLA00923	DANRE07182, DANRE07181
OG0000119	ORYLA07823	DANRE29831, DANRE03249
OG0000119	ORYLA09647	DANRE41697
OG0000119	ORYLA14223, ORYLA16119	DANRE23346, DANRE23347
OG0000119	ORYLA05654	DANRE09855, DANRE09856, DANRE09854
OG0000119	ORYLA09477	DANRE42690, DANRE42691
OG0000119	ORYLA05169	DANRE05898
OG0000120	ORYLA02745, ORYLA18396	DANRE00402
OG0000120	ORYLA14915	DANRE25821
OG0000120	ORYLA11085	DANRE31252
OG0000120	ORYLA06191	DANRE36609
OG0000120	ORYLA18874	DANRE08061, DANRE08060
OG0000120	ORYLA01786, ORYLA01787	DANRE14878
OG0000120	ORYLA09667	DANRE42670, DANRE42669
OG0000121	ORYLA00510	DANRE15722, DANRE15721, DANRE15724, DANRE15723
OG0000121	ORYLA01379	DANRE06168
OG0000121	ORYLA07858	DANRE03946
OG0000121	ORYLA19087, ORYLA18511	DANRE29693, DANRE29694, DANRE29695, DANRE29696, DANRE29692, DANRE29691, DANRE29690
OG0000121	ORYLA06690, ORYLA06688	DANRE33773, DANRE33772, DANRE41413
OG0000122	ORYLA07892	DANRE03356, DANRE03355
OG0000122	ORYLA16400	DANRE29132
OG0000122	ORYLA09254	DANRE27353, DANRE24610, DANRE24611
OG0000122	ORYLA02327	DANRE34039, DANRE34040, DANRE34038
OG0000122	ORYLA17983	DANRE01547, DANRE01546
OG0000122	ORYLA02410	DANRE19221, DANRE19220
OG0000122	ORYLA19820, ORYLA19819	DANRE34744
OG0000122	ORYLA01684, ORYLA06197	DANRE10319, DANRE10318
OG0000122	ORYLA08626	DANRE01945, DANRE01946
OG0000122	ORYLA09819	DANRE42812
OG0000122	ORYLA20153	DANRE36612
OG0000123	ORYLA19007	DANRE03245, DANRE03244, DANRE11282
