Orthogroup	ORYLA	HUMAN
OG0000079	ORYLA09899	HUMAN06525, HUMAN07699, HUMAN06526, HUMAN17910
OG0000079	ORYLA15778	HUMAN26091
OG0000079	ORYLA00899, ORYLA18734, ORYLA00922, ORYLA20485, ORYLA00903	HUMAN23848
OG0000079	ORYLA02351	HUMAN22600
OG0000079	ORYLA01210, ORYLA04604	HUMAN24340
OG0000079	ORYLA04303	HUMAN13039
OG0000079	ORYLA18726	HUMAN07260
OG0000079	ORYLA17895	HUMAN13037
OG0000079	ORYLA13165	HUMAN14208
OG0000081	ORYLA17325	HUMAN13949, HUMAN13947, HUMAN13948
OG0000081	ORYLA13622	HUMAN27508
OG0000081	ORYLA12409	HUMAN09549
OG0000081	ORYLA04160	HUMAN21908
OG0000081	ORYLA09392	HUMAN21352
OG0000082	ORYLA02580	HUMAN29167
OG0000082	ORYLA01470	HUMAN23869
OG0000082	ORYLA16249, ORYLA15676	HUMAN24823, HUMAN24822, HUMAN24821, HUMAN02032
OG0000082	ORYLA03293	HUMAN05645
OG0000083	ORYLA04024	HUMAN07535
OG0000083	ORYLA20424	HUMAN22993
OG0000084	ORYLA03408, ORYLA10403, ORYLA17750, ORYLA02676	HUMAN03696
OG0000084	ORYLA07195	HUMAN22975
OG0000084	ORYLA00399, ORYLA18720, ORYLA19616	HUMAN22750
OG0000084	ORYLA17981, ORYLA02328	HUMAN17196
OG0000084	ORYLA12505	HUMAN03227
OG0000085	ORYLA01683, ORYLA05503	HUMAN20608
OG0000085	ORYLA09818	HUMAN17788
OG0000085	ORYLA03740	HUMAN13119
OG0000085	ORYLA02606	HUMAN07215
OG0000085	ORYLA07935	HUMAN10861
OG0000085	ORYLA06168	HUMAN26172
OG0000085	ORYLA01458	HUMAN30084
OG0000085	ORYLA09387	HUMAN01484
OG0000085	ORYLA11376	HUMAN25335
OG0000085	ORYLA17935	HUMAN19734, HUMAN19733
OG0000085	ORYLA02607	HUMAN07214
OG0000085	ORYLA03741	HUMAN13120
OG0000085	ORYLA02243, ORYLA05178	HUMAN25832
OG0000087	ORYLA07293	HUMAN11956
OG0000087	ORYLA15868, ORYLA15867	HUMAN21063
OG0000088	ORYLA04999, ORYLA08099	HUMAN03260
OG0000088	ORYLA12098	HUMAN04395
OG0000088	ORYLA09175	HUMAN21618
OG0000088	ORYLA13524	HUMAN29776
OG0000089	ORYLA09345	HUMAN29653
OG0000089	ORYLA11332	HUMAN25674
OG0000090	ORYLA02080, ORYLA06082	HUMAN24709
OG0000090	ORYLA01746	HUMAN28948
OG0000093	ORYLA18669	HUMAN25814, HUMAN25815
OG0000093	ORYLA15023, ORYLA11108	HUMAN26490, HUMAN26491
OG0000093	ORYLA13845	HUMAN20914
OG0000094	ORYLA14179, ORYLA15729	HUMAN02308
OG0000094	ORYLA11069	HUMAN05793, HUMAN05794
OG0000094	ORYLA13785	HUMAN21039
OG0000094	ORYLA16049, ORYLA16240	HUMAN29866
OG0000094	ORYLA07022, ORYLA13648	HUMAN02204
OG0000094	ORYLA16827	HUMAN14811
OG0000095	ORYLA14595	HUMAN26970, HUMAN26969, HUMAN26968
OG0000095	ORYLA20341, ORYLA20340	HUMAN26971, HUMAN26972
OG0000095	ORYLA09081	HUMAN27896, HUMAN27895
OG0000095	ORYLA08748	HUMAN07634
OG0000095	ORYLA09168	HUMAN21634, HUMAN21633
OG0000095	ORYLA08687	HUMAN18120
OG0000096	ORYLA01048	HUMAN30343
OG0000096	ORYLA09916	HUMAN07778
OG0000096	ORYLA06904	HUMAN21683
OG0000096	ORYLA13956	HUMAN01418
OG0000096	ORYLA08870	HUMAN27289
OG0000096	ORYLA15103	HUMAN06142
OG0000096	ORYLA19281	HUMAN03867
OG0000096	ORYLA15104	HUMAN06143
OG0000096	ORYLA12353	HUMAN04200
OG0000096	ORYLA17186	HUMAN16028
OG0000096	ORYLA10017	HUMAN21561
OG0000098	ORYLA17178, ORYLA07954	HUMAN15990
OG0000098	ORYLA12107, ORYLA12108	HUMAN03957
OG0000098	ORYLA09777	HUMAN18424, HUMAN19602
OG0000098	ORYLA12605	HUMAN09489
OG0000098	ORYLA14930	HUMAN28772, HUMAN28773
OG0000098	ORYLA14929, ORYLA14928, ORYLA12061	HUMAN09201
OG0000098	ORYLA17722, ORYLA17721	HUMAN28771
OG0000099	ORYLA20429	HUMAN22987
OG0000099	ORYLA04253, ORYLA01278	HUMAN30307
OG0000099	ORYLA03578, ORYLA04559	HUMAN05422
OG0000099	ORYLA01343	HUMAN24115
OG0000099	ORYLA05907, ORYLA01597	HUMAN15639, HUMAN15638
OG0000099	ORYLA03439	HUMAN05635
OG0000099	ORYLA11498, ORYLA05408	HUMAN25408
OG0000099	ORYLA05964	HUMAN00740
OG0000099	ORYLA03167, ORYLA04063	HUMAN19390
OG0000101	ORYLA12058	HUMAN11236
OG0000101	ORYLA09166, ORYLA09165	HUMAN22037
OG0000101	ORYLA13979	HUMAN06575
OG0000101	ORYLA09844, ORYLA08653, ORYLA08654	HUMAN06643, HUMAN06644, HUMAN06642
OG0000102	ORYLA19358	HUMAN08946
OG0000102	ORYLA00094	HUMAN02473
OG0000102	ORYLA18027, ORYLA02390, ORYLA02592	HUMAN29446
OG0000103	ORYLA13767, ORYLA13768, ORYLA18738, ORYLA18739, ORYLA16588, ORYLA16584, ORYLA16587, ORYLA18654, ORYLA16586, ORYLA15171, ORYLA18507	HUMAN12031
OG0000103	ORYLA11651, ORYLA06786, ORYLA06787, ORYLA08966	HUMAN08164, HUMAN08165
OG0000103	ORYLA17049	HUMAN12012
OG0000103	ORYLA16263, ORYLA00786	HUMAN10579
OG0000103	ORYLA17085, ORYLA00059	HUMAN20080
OG0000104	ORYLA03680	HUMAN05724
OG0000104	ORYLA06159	HUMAN26011, HUMAN26009, HUMAN26010
OG0000104	ORYLA19393	HUMAN21916
OG0000104	ORYLA08226	HUMAN12742
OG0000104	ORYLA03679	HUMAN05723
OG0000104	ORYLA09408	HUMAN19373
OG0000104	ORYLA14236	HUMAN02405, HUMAN02404
OG0000104	ORYLA14756, ORYLA10856	HUMAN06960
OG0000104	ORYLA20094	HUMAN18236
OG0000106	ORYLA15151, ORYLA15152	HUMAN29629, HUMAN29628
OG0000106	ORYLA06558, ORYLA09282	HUMAN27979
OG0000106	ORYLA06794	HUMAN27844
OG0000106	ORYLA03966, ORYLA04364, ORYLA07953	HUMAN13103, HUMAN13104, HUMAN13105
OG0000106	ORYLA05764	HUMAN01589
OG0000106	ORYLA14913, ORYLA14914	HUMAN09602
OG0000107	ORYLA00097, ORYLA00082, ORYLA00110, ORYLA00109	HUMAN24668
OG0000107	ORYLA18785	HUMAN24662
OG0000108	ORYLA09100	HUMAN07479, HUMAN07482
OG0000108	ORYLA03443, ORYLA03444	HUMAN05619
OG0000108	ORYLA16484, ORYLA08061	HUMAN12801
OG0000108	ORYLA07077	HUMAN02912
OG0000108	ORYLA15731, ORYLA13754	HUMAN06356
OG0000110	ORYLA04051, ORYLA04053, ORYLA04052	HUMAN07521
OG0000110	ORYLA03470	HUMAN12253, HUMAN12252
OG0000111	ORYLA16810	HUMAN10226
OG0000111	ORYLA16333, ORYLA00657	HUMAN20105
OG0000111	ORYLA18197, ORYLA16684	HUMAN13252
OG0000111	ORYLA01366	HUMAN30250
OG0000111	ORYLA07106, ORYLA09236	HUMAN27802, HUMAN27801
OG0000111	ORYLA01992	HUMAN00609
OG0000111	ORYLA04883	HUMAN25761, HUMAN25760
OG0000111	ORYLA16219	HUMAN27800, HUMAN19324
OG0000113	ORYLA17645, ORYLA13433	HUMAN00919
OG0000113	ORYLA10928, ORYLA14685, ORYLA14684	HUMAN02822, HUMAN02821, HUMAN02823, HUMAN02825, HUMAN02826, HUMAN27021
OG0000113	ORYLA10897, ORYLA10893, ORYLA10892, ORYLA10894, ORYLA10895, ORYLA10896	HUMAN02820, HUMAN26992, HUMAN26993, HUMAN26990
OG0000114	ORYLA01884, ORYLA05836	HUMAN05933, HUMAN05928
OG0000114	ORYLA14037, ORYLA20223	HUMAN00841
OG0000114	ORYLA07424	HUMAN11898
OG0000114	ORYLA10203	HUMAN21798
OG0000114	ORYLA14079	HUMAN22220, HUMAN22219
OG0000114	ORYLA15653	HUMAN00197, HUMAN00198, HUMAN00199
OG0000115	ORYLA10019, ORYLA12386	HUMAN11469, HUMAN11468
OG0000116	ORYLA09389	HUMAN01486
OG0000116	ORYLA19541	HUMAN18678
OG0000117	ORYLA13253	HUMAN01029
OG0000117	ORYLA15132	HUMAN04356, HUMAN04357
OG0000119	ORYLA06828, ORYLA09873	HUMAN17875
OG0000119	ORYLA13916	HUMAN06568
OG0000119	ORYLA07823	HUMAN12949
OG0000119	ORYLA09647	HUMAN17960
OG0000119	ORYLA14223, ORYLA16119	HUMAN06534
OG0000119	ORYLA05654	HUMAN02909
OG0000119	ORYLA09477	HUMAN17940
OG0000119	ORYLA05169	HUMAN20669
OG0000120	ORYLA02745, ORYLA18396	HUMAN29071, HUMAN29070
OG0000120	ORYLA18874	HUMAN15435, HUMAN15439, HUMAN15434
OG0000120	ORYLA01786, ORYLA01787	HUMAN26557
OG0000120	ORYLA09667	HUMAN17966, HUMAN17965
OG0000120	ORYLA11655	HUMAN19076, HUMAN19075
OG0000121	ORYLA00510, ORYLA01379	HUMAN23092
OG0000121	ORYLA07858	HUMAN03659
OG0000121	ORYLA19087, ORYLA18511	HUMAN22782
OG0000121	ORYLA06690	HUMAN18067
OG0000122	ORYLA07892, ORYLA16400	HUMAN12772
OG0000122	ORYLA06471	HUMAN27264
OG0000122	ORYLA02327	HUMAN17166
OG0000122	ORYLA02410, ORYLA19820, ORYLA19819	HUMAN22503, HUMAN22502
OG0000122	ORYLA01684, ORYLA06197	HUMAN20607
OG0000122	ORYLA08626, ORYLA09819	HUMAN17789
OG0000122	ORYLA20153	HUMAN06426, HUMAN06427
OG0000123	ORYLA01318, ORYLA03924	HUMAN24254
OG0000123	ORYLA07863	HUMAN03664
OG0000123	ORYLA17749	HUMAN27696
OG0000123	ORYLA01334, ORYLA03949	HUMAN24043
OG0000123	ORYLA02793, ORYLA01508	HUMAN24040, HUMAN24041
OG0000123	ORYLA04317, ORYLA01144	HUMAN24256
OG0000124	ORYLA04499, ORYLA01264	HUMAN03991
OG0000124	ORYLA16407	HUMAN13586
OG0000124	ORYLA16733	HUMAN25969
OG0000124	ORYLA07798	HUMAN20106
OG0000124	ORYLA14227	HUMAN00442
OG0000124	ORYLA14228, ORYLA16019	HUMAN00443
OG0000124	ORYLA04689	HUMAN16926
OG0000124	ORYLA11954	HUMAN09305
OG0000124	ORYLA03395, ORYLA00019, ORYLA12516	HUMAN02618
OG0000125	ORYLA06139	HUMAN20597
OG0000125	ORYLA01994	HUMAN20601
OG0000125	ORYLA06133	HUMAN20600
OG0000125	ORYLA07833	HUMAN12568, HUMAN12567, HUMAN12566
OG0000125	ORYLA15765, ORYLA14368	HUMAN06479, HUMAN06480
OG0000125	ORYLA01977	HUMAN20599
OG0000125	ORYLA08228, ORYLA17147	HUMAN12556
OG0000125	ORYLA12115	HUMAN04438, HUMAN04439, HUMAN16073
OG0000125	ORYLA15093	HUMAN06989, HUMAN06992
OG0000126	ORYLA10750	HUMAN22375
OG0000126	ORYLA01228	HUMAN24176
OG0000126	ORYLA13510	HUMAN09168
OG0000126	ORYLA09545	HUMAN07866
OG0000126	ORYLA01000	HUMAN30407
OG0000126	ORYLA09118	HUMAN07493
OG0000126	ORYLA02980	HUMAN14005
OG0000126	ORYLA13012	HUMAN14232, HUMAN14231
OG0000126	ORYLA19714	HUMAN01768
OG0000126	ORYLA14802	HUMAN09480
OG0000127	ORYLA09546	HUMAN07859
OG0000127	ORYLA01017	HUMAN30409
OG0000127	ORYLA13298	HUMAN21844
OG0000127	ORYLA18247	HUMAN21549
OG0000127	ORYLA09922	HUMAN07766
OG0000127	ORYLA05476	HUMAN24572
OG0000127	ORYLA10382	HUMAN16589
OG0000127	ORYLA11714	HUMAN27422
OG0000127	ORYLA16210	HUMAN19318
OG0000127	ORYLA16687	HUMAN10225
OG0000127	ORYLA17012	HUMAN20144, HUMAN20145
OG0000127	ORYLA18446, ORYLA16683	HUMAN13245
OG0000128	ORYLA17289	HUMAN04854, HUMAN04855
OG0000128	ORYLA03587	HUMAN04482, HUMAN05330, HUMAN05329
OG0000128	ORYLA06619, ORYLA09314	HUMAN21997
OG0000129	ORYLA19656, ORYLA05200, ORYLA05199	HUMAN02545
OG0000129	ORYLA05198, ORYLA07545	HUMAN04877
OG0000129	ORYLA18786	HUMAN02634
OG0000129	ORYLA11464, ORYLA10766	HUMAN09344
OG0000129	ORYLA18999, ORYLA18998	HUMAN16815, HUMAN16811
OG0000129	ORYLA04565, ORYLA03107	HUMAN05233
OG0000129	ORYLA04189, ORYLA04190	HUMAN30228
OG0000129	ORYLA06890	HUMAN18494, HUMAN18495
OG0000130	ORYLA11637	HUMAN25167
OG0000130	ORYLA18984	HUMAN26940
OG0000130	ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192, ORYLA15914, ORYLA15896	HUMAN21484
OG0000130	ORYLA17513, ORYLA02633, ORYLA02632, ORYLA06522, ORYLA08153, ORYLA04772	HUMAN03377
OG0000131	ORYLA02651, ORYLA17218	HUMAN19899
OG0000131	ORYLA12828	HUMAN18503, HUMAN18504
OG0000132	ORYLA08009	HUMAN20126
OG0000133	ORYLA00265	HUMAN27246, HUMAN27250, HUMAN27247, HUMAN27249, HUMAN27245, HUMAN27244
OG0000133	ORYLA10721, ORYLA03547	HUMAN27243
OG0000136	ORYLA05588	HUMAN24844
OG0000136	ORYLA07175, ORYLA19480	HUMAN03600
OG0000137	ORYLA01561, ORYLA05405	HUMAN28180
OG0000137	ORYLA11449	HUMAN25590, HUMAN25594
OG0000137	ORYLA20491	HUMAN23088
OG0000137	ORYLA06196, ORYLA16275	HUMAN13481
OG0000137	ORYLA11370	HUMAN25150
OG0000137	ORYLA08706	HUMAN25149
OG0000139	ORYLA03997	HUMAN26414
OG0000140	ORYLA08885	HUMAN27223
OG0000140	ORYLA14990	HUMAN05841
OG0000140	ORYLA14844, ORYLA14843	HUMAN03912
OG0000140	ORYLA19052	HUMAN03907
OG0000140	ORYLA14994	HUMAN06859
OG0000141	ORYLA12784	HUMAN22385
OG0000141	ORYLA10524	HUMAN08585
OG0000141	ORYLA18451	HUMAN22634, HUMAN07824
OG0000141	ORYLA15273	HUMAN30567
OG0000142	ORYLA08857	HUMAN11653, HUMAN13737
OG0000142	ORYLA16620	HUMAN14465
OG0000142	ORYLA01917, ORYLA05889	HUMAN24745
OG0000142	ORYLA06988	HUMAN24431, HUMAN24432
OG0000142	ORYLA13949	HUMAN19224
OG0000145	ORYLA19796	HUMAN15368
OG0000147	ORYLA06944, ORYLA12833	HUMAN18499
OG0000147	ORYLA15636	HUMAN00218
OG0000147	ORYLA05633	HUMAN24559
OG0000147	ORYLA11702, ORYLA12687, ORYLA12688	HUMAN27635
OG0000147	ORYLA13100	HUMAN02299
OG0000147	ORYLA18182	HUMAN18714, HUMAN18712
OG0000148	ORYLA15726, ORYLA20251	HUMAN30520
OG0000148	ORYLA14206, ORYLA15625	HUMAN20407
OG0000148	ORYLA10888, ORYLA14723	HUMAN26826
OG0000148	ORYLA14171	HUMAN02390, HUMAN02389
OG0000148	ORYLA03132	HUMAN05377
OG0000148	ORYLA14172	HUMAN02391
OG0000148	ORYLA10887, ORYLA14722	HUMAN06229
OG0000149	ORYLA17290	HUMAN23614
OG0000149	ORYLA17651	HUMAN23616
OG0000149	ORYLA17652	HUMAN23619
OG0000149	ORYLA15235, ORYLA15236, ORYLA12701	HUMAN10034
OG0000149	ORYLA20319	HUMAN23690
OG0000149	ORYLA19729	HUMAN22790
OG0000151	ORYLA02429	HUMAN29381, HUMAN29382
OG0000151	ORYLA01900	HUMAN24889
OG0000151	ORYLA08949	HUMAN01320
OG0000151	ORYLA01789	HUMAN26562
OG0000151	ORYLA08191, ORYLA17153	HUMAN12958
OG0000151	ORYLA15978, ORYLA13920	HUMAN06281
OG0000151	ORYLA08402, ORYLA09669	HUMAN17972, HUMAN17973
OG0000151	ORYLA02467	HUMAN29073
OG0000151	ORYLA13261	HUMAN01218
OG0000153	ORYLA07634, ORYLA07633, ORYLA07635, ORYLA07636	HUMAN26709
OG0000153	ORYLA05578, ORYLA05577	HUMAN15537
OG0000154	ORYLA04056	HUMAN19436
OG0000155	ORYLA01962	HUMAN28367
OG0000155	ORYLA20370	HUMAN28368
OG0000155	ORYLA05131	HUMAN25228
OG0000157	ORYLA17521	HUMAN28808
OG0000157	ORYLA13610, ORYLA10318, ORYLA10319	HUMAN14307
OG0000157	ORYLA17522	HUMAN28807
OG0000157	ORYLA15668	HUMAN01369
OG0000157	ORYLA19374	HUMAN20932
OG0000157	ORYLA02711	HUMAN19863
OG0000157	ORYLA13713	HUMAN20935
OG0000157	ORYLA11173	HUMAN26485
OG0000157	ORYLA15669	HUMAN01368
OG0000157	ORYLA12434	HUMAN11058
OG0000158	ORYLA13317, ORYLA13316, ORYLA00712	HUMAN02259, HUMAN02258
OG0000158	ORYLA06676	HUMAN02257
OG0000158	ORYLA13319	HUMAN02214
OG0000158	ORYLA13320, ORYLA06673	HUMAN02213
OG0000158	ORYLA13322	HUMAN02058
OG0000158	ORYLA13321	HUMAN02060, HUMAN02059
OG0000158	ORYLA02577, ORYLA02576, ORYLA02575	HUMAN29068
OG0000158	ORYLA13315, ORYLA13314	HUMAN02261
OG0000158	ORYLA06675	HUMAN02256
OG0000158	ORYLA06677	HUMAN02260
OG0000158	ORYLA16215	HUMAN19321
OG0000158	ORYLA04882	HUMAN25759
OG0000158	ORYLA09237, ORYLA07104	HUMAN27804
OG0000159	ORYLA09075	HUMAN27903
OG0000159	ORYLA02062, ORYLA11501, ORYLA06048	HUMAN25418
OG0000159	ORYLA02590, ORYLA18122	HUMAN29307
OG0000159	ORYLA08188	HUMAN04389, HUMAN23217, HUMAN11668
OG0000160	ORYLA15840	HUMAN18884, HUMAN18883
OG0000160	ORYLA02669, ORYLA17886	HUMAN19901, HUMAN19900
OG0000160	ORYLA02668, ORYLA17884	HUMAN19910, HUMAN19911, HUMAN18777, HUMAN19703, HUMAN19833, HUMAN19781
OG0000162	ORYLA08646	HUMAN17808, HUMAN17813, HUMAN17807
OG0000162	ORYLA08647	HUMAN17816
OG0000162	ORYLA15709, ORYLA20151	HUMAN06428
OG0000162	ORYLA06708, ORYLA08846	HUMAN20692, HUMAN20691
OG0000162	ORYLA19262, ORYLA08212	HUMAN13173
OG0000163	ORYLA00631	HUMAN20181
OG0000163	ORYLA16749, ORYLA00152	HUMAN13484
OG0000163	ORYLA08374, ORYLA16276	HUMAN13482
OG0000163	ORYLA16748, ORYLA00153	HUMAN13485
OG0000163	ORYLA16983, ORYLA16982	HUMAN20190
OG0000163	ORYLA08243, ORYLA08244	HUMAN12888
OG0000163	ORYLA05623, ORYLA01820	HUMAN26092
OG0000164	ORYLA18109	HUMAN29509
OG0000164	ORYLA02097, ORYLA18775	HUMAN01535
OG0000164	ORYLA17709	HUMAN23587
OG0000164	ORYLA13180	HUMAN15005, HUMAN15004, HUMAN15006
OG0000165	ORYLA19750	HUMAN22846
OG0000165	ORYLA01240, ORYLA03912	HUMAN23999
OG0000165	ORYLA01443, ORYLA19505	HUMAN27465, HUMAN07472
OG0000165	ORYLA01245	HUMAN30066
OG0000165	ORYLA12054	HUMAN05073
OG0000165	ORYLA18161	HUMAN22589
OG0000165	ORYLA12055	HUMAN05074
OG0000165	ORYLA12173	HUMAN09475
OG0000165	ORYLA02716, ORYLA17333, ORYLA17334	HUMAN23325
OG0000165	ORYLA12984	HUMAN14142
OG0000165	ORYLA01002	HUMAN30404, HUMAN30403
OG0000165	ORYLA01003	HUMAN30402
OG0000165	ORYLA07278, ORYLA04321	HUMAN11922
OG0000165	ORYLA06919	HUMAN21957
OG0000165	ORYLA09488	HUMAN07815
OG0000165	ORYLA08771	HUMAN07814
OG0000166	ORYLA09960	HUMAN19484
OG0000166	ORYLA16752	HUMAN10732
OG0000166	ORYLA03503	HUMAN10959
OG0000166	ORYLA02712, ORYLA02713	HUMAN20038, HUMAN20042
OG0000166	ORYLA12775	HUMAN00974
OG0000166	ORYLA00549	HUMAN12174
OG0000167	ORYLA20275	HUMAN19292
OG0000167	ORYLA20276	HUMAN19291
OG0000167	ORYLA15498	HUMAN18828
OG0000167	ORYLA06766	HUMAN27819
OG0000167	ORYLA11713	HUMAN27432
OG0000167	ORYLA10617	HUMAN00659, HUMAN00656
OG0000167	ORYLA10277	HUMAN25481
OG0000167	ORYLA02111	HUMAN00574
OG0000167	ORYLA16156, ORYLA14005	HUMAN18970
OG0000167	ORYLA07114	HUMAN13661
OG0000167	ORYLA11938	HUMAN25492
OG0000168	ORYLA15128, ORYLA12100	HUMAN04351
OG0000168	ORYLA13628	HUMAN14875
OG0000168	ORYLA02944, ORYLA17507	HUMAN23273
OG0000168	ORYLA06652, ORYLA13431	HUMAN01023
OG0000168	ORYLA07700	HUMAN28467
OG0000168	ORYLA20030, ORYLA20029	HUMAN17049
OG0000168	ORYLA03403	HUMAN15865, HUMAN15864
OG0000169	ORYLA05027	HUMAN03065
OG0000169	ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612	HUMAN11979, HUMAN11981, HUMAN11980
OG0000169	ORYLA07625	HUMAN11869, HUMAN11789
OG0000171	ORYLA08117	HUMAN03748
OG0000171	ORYLA10775, ORYLA01499	HUMAN18622
OG0000171	ORYLA17815	HUMAN03747
OG0000171	ORYLA03475	HUMAN12335
OG0000171	ORYLA11273	HUMAN06783, HUMAN06782
OG0000171	ORYLA07855	HUMAN03531
OG0000171	ORYLA00842, ORYLA07412	HUMAN22193
OG0000171	ORYLA00507	HUMAN23027
OG0000172	ORYLA14905	HUMAN09786
OG0000172	ORYLA14355	HUMAN06695, HUMAN06696
OG0000172	ORYLA08506, ORYLA09443, ORYLA09676	HUMAN18231
OG0000172	ORYLA12248	HUMAN17598
OG0000172	ORYLA14003	HUMAN19177
OG0000173	ORYLA05837	HUMAN27146
OG0000173	ORYLA04181	HUMAN26710
OG0000173	ORYLA13115, ORYLA06590	HUMAN21895
OG0000173	ORYLA06914	HUMAN21533
OG0000173	ORYLA14500	HUMAN00452
OG0000173	ORYLA03510	HUMAN18290
OG0000173	ORYLA02812	HUMAN22447
OG0000173	ORYLA09725	HUMAN21180
OG0000173	ORYLA09722, ORYLA12289	HUMAN21189
OG0000173	ORYLA14240	HUMAN00448
OG0000173	ORYLA13837, ORYLA19372	HUMAN00343
OG0000173	ORYLA02059	HUMAN00752, HUMAN00751
OG0000173	ORYLA11932	HUMAN25381
OG0000174	ORYLA18569, ORYLA09218	HUMAN28400, HUMAN02927
OG0000174	ORYLA19814	HUMAN27541, HUMAN27540
OG0000174	ORYLA06450	HUMAN13871
OG0000174	ORYLA09402	HUMAN18009
OG0000175	ORYLA09065	HUMAN27918
OG0000175	ORYLA06318	HUMAN27828, HUMAN27827
OG0000175	ORYLA14503, ORYLA14504	HUMAN00274
OG0000179	ORYLA08077, ORYLA04985	HUMAN01511, HUMAN01513, HUMAN01517, HUMAN01565, HUMAN01540, HUMAN01553, HUMAN01502, HUMAN26276, HUMAN03337
OG0000179	ORYLA02338, ORYLA18117	HUMAN03338
OG0000179	ORYLA18062, ORYLA18061	HUMAN23712
OG0000179	ORYLA14649	HUMAN09621
OG0000179	ORYLA20422	HUMAN22996
OG0000179	ORYLA09852	HUMAN17836
OG0000180	ORYLA17830	HUMAN19779
OG0000180	ORYLA10201	HUMAN21794
OG0000180	ORYLA01448	HUMAN27480
OG0000180	ORYLA03933	HUMAN30008
OG0000181	ORYLA13742, ORYLA15752	HUMAN06327
OG0000181	ORYLA19060	HUMAN07664
OG0000181	ORYLA03346	HUMAN21747
OG0000181	ORYLA11594	HUMAN08369
OG0000182	ORYLA10989, ORYLA17913, ORYLA08510	HUMAN03114
OG0000183	ORYLA03838	HUMAN15779
OG0000183	ORYLA10707	HUMAN08957
OG0000183	ORYLA07386	HUMAN04785
OG0000183	ORYLA05009	HUMAN02522
OG0000183	ORYLA03426	HUMAN05463
OG0000183	ORYLA09404	HUMAN19339, HUMAN19578
OG0000183	ORYLA03815	HUMAN05532
OG0000184	ORYLA13442, ORYLA13444, ORYLA13443	HUMAN02122, HUMAN02125, HUMAN02123, HUMAN02124, HUMAN02120, HUMAN01543
OG0000185	ORYLA15712, ORYLA15972	HUMAN06309, HUMAN06308
OG0000185	ORYLA09436	HUMAN21401
OG0000185	ORYLA13347, ORYLA06994, ORYLA13348	HUMAN26287
OG0000185	ORYLA06434	HUMAN28240
OG0000185	ORYLA12658	HUMAN11020
OG0000185	ORYLA02266	HUMAN08224, HUMAN23184
OG0000185	ORYLA11753, ORYLA05335	HUMAN16695
OG0000186	ORYLA10669	HUMAN15852, HUMAN16941, HUMAN08784
OG0000188	ORYLA02679, ORYLA17741	HUMAN27535
OG0000188	ORYLA00508	HUMAN03482, HUMAN23029
OG0000190	ORYLA06271	HUMAN01178
OG0000190	ORYLA02455	HUMAN29208
OG0000190	ORYLA06273	HUMAN01179
OG0000190	ORYLA02454	HUMAN29207
OG0000191	ORYLA05227	HUMAN16841, HUMAN16840
OG0000191	ORYLA05361	HUMAN28067
OG0000191	ORYLA11475	HUMAN16651
OG0000191	ORYLA02113	HUMAN00619
OG0000192	ORYLA09752	HUMAN18173
OG0000192	ORYLA08947	HUMAN01281
OG0000192	ORYLA20454, ORYLA00818	HUMAN28989
OG0000192	ORYLA13158	HUMAN14173
OG0000192	ORYLA18141	HUMAN29457
OG0000192	ORYLA16694	HUMAN10321
OG0000193	ORYLA18753	HUMAN26464, HUMAN26463
OG0000193	ORYLA17279	HUMAN07238
OG0000193	ORYLA04135	HUMAN15327, HUMAN15326, HUMAN05473, HUMAN05475
OG0000193	ORYLA19839	HUMAN19343, HUMAN19575
OG0000194	ORYLA03335	HUMAN21679, HUMAN21678
OG0000194	ORYLA09317	HUMAN21808
OG0000195	ORYLA09172	HUMAN21628, HUMAN21627, HUMAN21626, HUMAN11913, HUMAN11912, HUMAN21624
OG0000197	ORYLA01697, ORYLA05763	HUMAN01887
OG0000197	ORYLA14664, ORYLA12127	HUMAN09887
OG0000197	ORYLA15638	HUMAN00214
OG0000197	ORYLA03794, ORYLA06819, ORYLA06817	HUMAN21576
OG0000197	ORYLA06818	HUMAN21577, HUMAN21578
OG0000197	ORYLA05867	HUMAN05914, HUMAN05913
OG0000197	ORYLA02119	HUMAN00631
OG0000197	ORYLA10283, ORYLA11398	HUMAN25533, HUMAN25532
OG0000197	ORYLA10168, ORYLA05652	HUMAN27956, HUMAN27958, HUMAN27961, HUMAN27960, HUMAN27957, HUMAN27959
OG0000198	ORYLA19780	HUMAN07259
OG0000198	ORYLA16521	HUMAN10546
OG0000199	ORYLA01148	HUMAN23978, HUMAN23979, HUMAN23972, HUMAN23974, HUMAN23976, HUMAN23962, HUMAN23961, HUMAN23965, HUMAN23963, HUMAN23969, HUMAN23970, HUMAN23967, HUMAN23975, HUMAN23977, HUMAN23971, HUMAN23973, HUMAN23964, HUMAN23966, HUMAN23968, HUMAN23980, HUMAN23981, HUMAN23982
OG0000200	ORYLA18619, ORYLA08930, ORYLA08929	HUMAN24423, HUMAN24424, HUMAN14051
OG0000200	ORYLA13330	HUMAN24422
OG0000200	ORYLA13420	HUMAN02149
OG0000200	ORYLA03633	HUMAN21772
OG0000201	ORYLA16516, ORYLA00614	HUMAN25906
OG0000201	ORYLA00794	HUMAN20134
OG0000201	ORYLA17554	HUMAN20007, HUMAN20008, HUMAN20009
OG0000201	ORYLA04401	HUMAN12206
