Orthogroup	AMPFI_ok	APOSC_ok
OG0000064	AMPFI_19990	APOSC_02073, APOSC_18105, APOSC_02888, APOSC_19510, APOSC_15388, APOSC_20038, APOSC_07444, APOSC_02613, APOSC_05716, APOSC_25945, APOSC_15039, APOSC_20441, APOSC_24674, APOSC_13863
OG0000064	AMPFI_15929, AMPFI_24526, AMPFI_22622	APOSC_02280, APOSC_23584, APOSC_05495, APOSC_01296, APOSC_15130, APOSC_09884
OG0000065	AMPFI_10386	APOSC_09424
OG0000066	AMPFI_02908	APOSC_23538
OG0000066	AMPFI_19169	APOSC_14672, APOSC_14673
OG0000066	AMPFI_09400	APOSC_20821
OG0000066	AMPFI_25704, AMPFI_24273	APOSC_19084
OG0000067	AMPFI_04770	APOSC_04289, APOSC_00615, APOSC_00616
OG0000067	AMPFI_09466, AMPFI_18191, AMPFI_01682	APOSC_06312
OG0000067	AMPFI_10236	APOSC_24028, APOSC_22826, APOSC_27789, APOSC_07620
OG0000067	AMPFI_18458, AMPFI_18044	APOSC_22825
OG0000067	AMPFI_00280	APOSC_12297
OG0000068	AMPFI_02504	APOSC_25733
OG0000068	AMPFI_16312	APOSC_04447, APOSC_04446, APOSC_11083, APOSC_11080, APOSC_11082
OG0000068	AMPFI_04648, AMPFI_15422, AMPFI_22045, AMPFI_24986, AMPFI_14044, AMPFI_25888	APOSC_02568
OG0000068	AMPFI_19774	APOSC_02111, APOSC_25732
OG0000068	AMPFI_21287	APOSC_09494
OG0000069	AMPFI_08415	APOSC_25356
OG0000069	AMPFI_07519	APOSC_04180
OG0000069	AMPFI_12140, AMPFI_20704, AMPFI_07178	APOSC_11021
OG0000072	AMPFI_20479	APOSC_14045
OG0000072	AMPFI_21820	APOSC_12820
OG0000072	AMPFI_17873	APOSC_01547
OG0000073	AMPFI_15154	APOSC_01871, APOSC_01872, APOSC_01870
OG0000073	AMPFI_10119	APOSC_27321
OG0000074	AMPFI_22998	APOSC_10399
OG0000074	AMPFI_09812	APOSC_08687
OG0000074	AMPFI_05452	APOSC_25382
OG0000074	AMPFI_06505	APOSC_12600, APOSC_10370
OG0000074	AMPFI_19576	APOSC_18220
OG0000074	AMPFI_02296	APOSC_13504
OG0000075	AMPFI_17345, AMPFI_17344	APOSC_14489
OG0000075	AMPFI_12462	APOSC_10923
OG0000075	AMPFI_10510	APOSC_12033
OG0000075	AMPFI_15829	APOSC_07538
OG0000075	AMPFI_15139	APOSC_06620
OG0000075	AMPFI_15917	APOSC_08706
OG0000075	AMPFI_17574	APOSC_19754
OG0000076	AMPFI_23645	APOSC_27192, APOSC_24774, APOSC_00610
OG0000076	AMPFI_01700	APOSC_02646
OG0000076	AMPFI_25997	APOSC_25810
OG0000076	AMPFI_05517	APOSC_11913
OG0000076	AMPFI_19534	APOSC_08363
OG0000076	AMPFI_11010	APOSC_03196
OG0000076	AMPFI_23805	APOSC_11772
OG0000077	AMPFI_08518	APOSC_21239
OG0000078	AMPFI_22390	APOSC_02992, APOSC_10949, APOSC_21464, APOSC_21465
OG0000078	AMPFI_20079	APOSC_07974, APOSC_05720, APOSC_10828, APOSC_18570, APOSC_24302, APOSC_00416, APOSC_00417, APOSC_23365, APOSC_21031, APOSC_25189, APOSC_15392, APOSC_03625, APOSC_20118, APOSC_27004, APOSC_19017, APOSC_06908
OG0000079	AMPFI_09380	APOSC_14016, APOSC_18637, APOSC_09201
OG0000079	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442	APOSC_14696
OG0000079	AMPFI_24805	APOSC_10552, APOSC_10551
OG0000079	AMPFI_06359, AMPFI_07521	APOSC_06744
OG0000080	AMPFI_13421	APOSC_24368, APOSC_04715, APOSC_01450
OG0000080	AMPFI_11000, AMPFI_10999	APOSC_22940
OG0000080	AMPFI_21483, AMPFI_06835	APOSC_21235
OG0000080	AMPFI_21408, AMPFI_04795, AMPFI_00475	APOSC_10809
OG0000080	AMPFI_09001	APOSC_07639
OG0000080	AMPFI_04897	APOSC_12622
OG0000081	AMPFI_00581	APOSC_15424, APOSC_13032, APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933, APOSC_20132
OG0000082	AMPFI_21007	APOSC_14161
OG0000082	AMPFI_06890	APOSC_20096
OG0000082	AMPFI_15952, AMPFI_11015	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148
OG0000082	AMPFI_13856	APOSC_15864
OG0000082	AMPFI_12634	APOSC_18149
OG0000083	AMPFI_15650	APOSC_10502
OG0000083	AMPFI_21611, AMPFI_00790	APOSC_05508, APOSC_01793
OG0000083	AMPFI_02867	APOSC_25855
OG0000085	AMPFI_20771	APOSC_13201
OG0000085	AMPFI_25543	APOSC_26270
OG0000085	AMPFI_09379	APOSC_00722
OG0000085	AMPFI_25819	APOSC_00825
OG0000085	AMPFI_25579	APOSC_14889
OG0000085	AMPFI_04349	APOSC_25216
OG0000086	AMPFI_05946	APOSC_10615
OG0000086	AMPFI_02316, AMPFI_17399	APOSC_10618
OG0000086	AMPFI_00738	APOSC_20602, APOSC_21622, APOSC_20191, APOSC_26371
OG0000086	AMPFI_07935, AMPFI_06308	APOSC_09013
OG0000087	AMPFI_01947	APOSC_11638
OG0000087	AMPFI_25175	APOSC_09511
OG0000087	AMPFI_07196	APOSC_20552
OG0000087	AMPFI_05588	APOSC_26769
OG0000087	AMPFI_13769	APOSC_05507
OG0000087	AMPFI_05864	APOSC_19078
OG0000087	AMPFI_13768	APOSC_21650
OG0000087	AMPFI_08649	APOSC_26553, APOSC_26554
OG0000088	AMPFI_22112	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335
OG0000088	AMPFI_12147	APOSC_25335
OG0000088	AMPFI_09459	APOSC_07827
OG0000089	AMPFI_22175, AMPFI_17226, AMPFI_21389	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332
OG0000089	AMPFI_16243	APOSC_03222, APOSC_09284
OG0000089	AMPFI_22710	APOSC_16196, APOSC_09635
OG0000089	AMPFI_00096	APOSC_22092, APOSC_06490
OG0000090	AMPFI_21032	APOSC_26679
OG0000090	AMPFI_03458	APOSC_16212
OG0000090	AMPFI_23290	APOSC_03198
OG0000090	AMPFI_13647, AMPFI_00104	APOSC_15022, APOSC_05442
OG0000090	AMPFI_21484, AMPFI_03385	APOSC_03327
OG0000090	AMPFI_20451	APOSC_01096, APOSC_01095, APOSC_12487
OG0000090	AMPFI_12379	APOSC_26817
OG0000090	AMPFI_25236	APOSC_16608, APOSC_26440
OG0000091	AMPFI_09146, AMPFI_00356, AMPFI_09607, AMPFI_02060, AMPFI_17703, AMPFI_05929	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431
OG0000091	AMPFI_17001	APOSC_00071, APOSC_26465, APOSC_28469, APOSC_08986, APOSC_19169, APOSC_16352
OG0000093	AMPFI_21887	APOSC_06754, APOSC_15822
OG0000094	AMPFI_02587, AMPFI_25694, AMPFI_04666	APOSC_02606, APOSC_02607
OG0000094	AMPFI_02648	APOSC_14430
OG0000094	AMPFI_06525	APOSC_21896, APOSC_21895
OG0000095	AMPFI_22619	APOSC_15000, APOSC_11760
OG0000095	AMPFI_12414, AMPFI_21103	APOSC_19404, APOSC_13013, APOSC_05229
OG0000095	AMPFI_25777	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747
OG0000096	AMPFI_12180	APOSC_05085
OG0000096	AMPFI_22693	APOSC_03162
OG0000096	AMPFI_24766	APOSC_25015
OG0000096	AMPFI_09837	APOSC_00869
OG0000096	AMPFI_11230	APOSC_16859
OG0000097	AMPFI_06245	APOSC_20070, APOSC_12562
OG0000097	AMPFI_18511	APOSC_06529, APOSC_13979, APOSC_01469, APOSC_01422, APOSC_10466, APOSC_25749, APOSC_17618, APOSC_12110, APOSC_26471, APOSC_20407
OG0000098	AMPFI_20420	APOSC_26657
OG0000098	AMPFI_13259, AMPFI_24967	APOSC_13174, APOSC_13175
OG0000098	AMPFI_07962	APOSC_27629
OG0000098	AMPFI_03629	APOSC_10815
OG0000098	AMPFI_06692	APOSC_28655
OG0000100	AMPFI_13988	APOSC_11546
OG0000101	AMPFI_17596, AMPFI_21293	APOSC_08305
OG0000101	AMPFI_04246	APOSC_10387
OG0000101	AMPFI_14310, AMPFI_02729	APOSC_23688
OG0000101	AMPFI_08160	APOSC_25079, APOSC_09250
OG0000102	AMPFI_04172, AMPFI_16803	APOSC_11388
OG0000103	AMPFI_21097	APOSC_19265
OG0000104	AMPFI_14148	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084
OG0000104	AMPFI_11040	APOSC_11443, APOSC_11444, APOSC_11442
OG0000104	AMPFI_02710	APOSC_16135
OG0000104	AMPFI_20370	APOSC_04087, APOSC_04088
OG0000104	AMPFI_08614	APOSC_13374
OG0000105	AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868
OG0000105	AMPFI_12874	APOSC_21419
OG0000105	AMPFI_12871	APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915
OG0000105	AMPFI_22211	APOSC_05898
OG0000106	AMPFI_02407, AMPFI_14321	APOSC_22868
OG0000106	AMPFI_00989	APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863
OG0000107	AMPFI_13094	APOSC_21347
OG0000108	AMPFI_03219	APOSC_21744
OG0000108	AMPFI_01846	APOSC_25745, APOSC_25744, APOSC_11689
OG0000108	AMPFI_19198	APOSC_10957
OG0000108	AMPFI_14479, AMPFI_07737	APOSC_10956
OG0000109	AMPFI_01861	APOSC_19683, APOSC_12026, APOSC_19732
OG0000109	AMPFI_17889	APOSC_09951
OG0000109	AMPFI_14928	APOSC_25087, APOSC_11218, APOSC_11273
OG0000110	AMPFI_16212	APOSC_20398, APOSC_08788
OG0000110	AMPFI_03550	APOSC_17988
OG0000110	AMPFI_18622	APOSC_15633
OG0000110	AMPFI_10052	APOSC_20613, APOSC_13751
OG0000112	AMPFI_04343, AMPFI_07423, AMPFI_09097	APOSC_05863, APOSC_08148
OG0000112	AMPFI_13924, AMPFI_10497, AMPFI_22890	APOSC_14487, APOSC_25514
OG0000113	AMPFI_03282	APOSC_22087
OG0000114	AMPFI_10608, AMPFI_15203	APOSC_23462
OG0000116	AMPFI_12986	APOSC_28097, APOSC_09224
OG0000116	AMPFI_10925	APOSC_00704
OG0000116	AMPFI_16440	APOSC_01102, APOSC_11205, APOSC_11206, APOSC_14684, APOSC_14683, APOSC_14682, APOSC_14685, APOSC_09018, APOSC_06098, APOSC_07593
OG0000116	AMPFI_03353	APOSC_18993, APOSC_12379, APOSC_28096, APOSC_06978, APOSC_11861, APOSC_02575
OG0000117	AMPFI_16640	APOSC_19840, APOSC_25285
OG0000117	AMPFI_24556, AMPFI_06191, AMPFI_16639, AMPFI_21139, AMPFI_03902, AMPFI_06845, AMPFI_00125	APOSC_01933
OG0000117	AMPFI_16311	APOSC_08799
OG0000118	AMPFI_19015, AMPFI_23643, AMPFI_14024, AMPFI_18501, AMPFI_00149, AMPFI_22684, AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479	APOSC_13283
OG0000119	AMPFI_25431	APOSC_11483
OG0000119	AMPFI_07345	APOSC_20728, APOSC_03029, APOSC_22358, APOSC_01445, APOSC_04311, APOSC_04310
OG0000119	AMPFI_07307	APOSC_02102
OG0000119	AMPFI_24152	APOSC_19027
OG0000120	AMPFI_15831	APOSC_04315
OG0000121	AMPFI_03634	APOSC_11491
OG0000121	AMPFI_02289, AMPFI_15541	APOSC_24649, APOSC_24650, APOSC_11574, APOSC_15665, APOSC_05374, APOSC_28387, APOSC_12126, APOSC_08548, APOSC_10960, APOSC_00676, APOSC_02343
OG0000121	AMPFI_05928	APOSC_12629, APOSC_22410, APOSC_16340, APOSC_22409
OG0000122	AMPFI_15603	APOSC_15847
OG0000122	AMPFI_13850, AMPFI_04566, AMPFI_20620	APOSC_25177
OG0000122	AMPFI_09948	APOSC_11178
OG0000122	AMPFI_21733	APOSC_05959
OG0000123	AMPFI_23454	APOSC_20465
OG0000123	AMPFI_03553	APOSC_23180
OG0000124	AMPFI_24111	APOSC_29022
OG0000124	AMPFI_07499, AMPFI_07500	APOSC_26551
OG0000124	AMPFI_02885	APOSC_03695
OG0000124	AMPFI_01689	APOSC_09834
OG0000125	AMPFI_22617	APOSC_23201
OG0000125	AMPFI_05262	APOSC_16306, APOSC_27003, APOSC_23884, APOSC_27002
OG0000125	AMPFI_03211	APOSC_10519, APOSC_10520, APOSC_10518
OG0000125	AMPFI_16776	APOSC_27450
OG0000125	AMPFI_12865	APOSC_26262, APOSC_07039, APOSC_19200
OG0000126	AMPFI_13551	APOSC_16760
OG0000126	AMPFI_19122	APOSC_16759
OG0000126	AMPFI_06519	APOSC_21117
OG0000126	AMPFI_19042	APOSC_28093
OG0000127	AMPFI_23284	APOSC_24103
OG0000127	AMPFI_11705	APOSC_09690
OG0000127	AMPFI_13476	APOSC_02788
OG0000127	AMPFI_18794	APOSC_16052, APOSC_16050, APOSC_16051
OG0000128	AMPFI_23687	APOSC_01674
OG0000128	AMPFI_13540	APOSC_16568
OG0000128	AMPFI_16784	APOSC_16647, APOSC_16648
OG0000129	AMPFI_15379	APOSC_24173
OG0000129	AMPFI_05870	APOSC_21068
OG0000130	AMPFI_19706	APOSC_17960, APOSC_11450
OG0000131	AMPFI_01527, AMPFI_14039	APOSC_03272, APOSC_06150
OG0000131	AMPFI_19747	APOSC_07777
OG0000132	AMPFI_17725, AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003	APOSC_13028, APOSC_01542, APOSC_27288, APOSC_18201, APOSC_28955, APOSC_10689
OG0000132	AMPFI_25895	APOSC_24064, APOSC_09777, APOSC_09775, APOSC_09776
OG0000133	AMPFI_00173, AMPFI_13361, AMPFI_19958, AMPFI_22002	APOSC_10890, APOSC_11662, APOSC_00731, APOSC_10887, APOSC_29109, APOSC_28597, APOSC_18469, APOSC_23463
OG0000133	AMPFI_11872	APOSC_18088
OG0000134	AMPFI_16819, AMPFI_20131, AMPFI_25499, AMPFI_06970	APOSC_08635
OG0000134	AMPFI_02346	APOSC_08405, APOSC_21603
OG0000134	AMPFI_21116	APOSC_23691, APOSC_21953, APOSC_01599, APOSC_28611, APOSC_03313, APOSC_19045, APOSC_25853, APOSC_08824, APOSC_21881
OG0000135	AMPFI_23632, AMPFI_21298, AMPFI_16275, AMPFI_19257, AMPFI_23824	APOSC_15099, APOSC_08214, APOSC_08213
OG0000136	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868	APOSC_18295, APOSC_18050, APOSC_12412, APOSC_02473, APOSC_25839, APOSC_01778
OG0000136	AMPFI_05701	APOSC_10632, APOSC_03099, APOSC_05064
OG0000137	AMPFI_02989	APOSC_14845, APOSC_20394, APOSC_26237, APOSC_01998
OG0000137	AMPFI_12246	APOSC_01981, APOSC_01895, APOSC_21797
OG0000138	AMPFI_01764, AMPFI_02987, AMPFI_24782, AMPFI_15207, AMPFI_21095, AMPFI_16591, AMPFI_16403, AMPFI_22126, AMPFI_20862	APOSC_07610
OG0000138	AMPFI_09738	APOSC_04936
OG0000138	AMPFI_20553, AMPFI_25976, AMPFI_03416, AMPFI_02056, AMPFI_03387	APOSC_22054, APOSC_08127, APOSC_13658, APOSC_16641
OG0000138	AMPFI_19008, AMPFI_24504, AMPFI_22568	APOSC_17311
OG0000139	AMPFI_03242	APOSC_24004, APOSC_24005
OG0000139	AMPFI_23602, AMPFI_03549	APOSC_05339
OG0000141	AMPFI_00765	APOSC_04354
OG0000141	AMPFI_18896	APOSC_14671
OG0000142	AMPFI_12268	APOSC_24389
OG0000142	AMPFI_25838	APOSC_05931
OG0000142	AMPFI_19366	APOSC_21775
OG0000142	AMPFI_20174, AMPFI_19305	APOSC_20241
OG0000144	AMPFI_13906, AMPFI_13907	APOSC_20353, APOSC_12840, APOSC_26067, APOSC_12888, APOSC_07335, APOSC_10011, APOSC_21602, APOSC_17830, APOSC_23838, APOSC_05475
OG0000144	AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511	APOSC_22522, APOSC_01517, APOSC_21418
OG0000144	AMPFI_16568, AMPFI_25488, AMPFI_24032	APOSC_01735, APOSC_22992, APOSC_24169
OG0000145	AMPFI_19472	APOSC_03497
OG0000146	AMPFI_00860	APOSC_12919
OG0000146	AMPFI_14497	APOSC_13354
OG0000146	AMPFI_23164	APOSC_14299
OG0000146	AMPFI_18703	APOSC_16673
OG0000147	AMPFI_00137	APOSC_16682
OG0000147	AMPFI_25058	APOSC_25363
OG0000147	AMPFI_22384	APOSC_20013
OG0000147	AMPFI_01359	APOSC_18428
OG0000148	AMPFI_23558	APOSC_14879, APOSC_14878
OG0000148	AMPFI_06814	APOSC_22996
OG0000148	AMPFI_00060	APOSC_25505, APOSC_02226
OG0000149	AMPFI_19578	APOSC_12513, APOSC_00444
OG0000151	AMPFI_07369	APOSC_26828, APOSC_02355, APOSC_10983
OG0000151	AMPFI_13120	APOSC_26533, APOSC_24307
OG0000151	AMPFI_05320	APOSC_11077, APOSC_11076
OG0000152	AMPFI_20655	APOSC_10904, APOSC_00499
OG0000152	AMPFI_20977	APOSC_14622
OG0000152	AMPFI_19419	APOSC_02827
OG0000152	AMPFI_14536	APOSC_00267, APOSC_15184, APOSC_00701, APOSC_21932
OG0000152	AMPFI_14758	APOSC_09416
OG0000153	AMPFI_23595	APOSC_05284, APOSC_09058
OG0000157	AMPFI_07870	APOSC_02266
OG0000157	AMPFI_25988	APOSC_27008
OG0000157	AMPFI_18508	APOSC_25645
OG0000159	AMPFI_14640	APOSC_05622
OG0000159	AMPFI_09235	APOSC_25144
OG0000160	AMPFI_23627	APOSC_01085
OG0000160	AMPFI_10740	APOSC_17800
OG0000161	AMPFI_18960	APOSC_11041
OG0000161	AMPFI_16758, AMPFI_18876, AMPFI_19264, AMPFI_03743, AMPFI_17033, AMPFI_20859, AMPFI_18748, AMPFI_20513, AMPFI_11927, AMPFI_19813, AMPFI_03367, AMPFI_23701, AMPFI_03507, AMPFI_12092, AMPFI_21810	APOSC_10696
OG0000161	AMPFI_18450	APOSC_09411
OG0000161	AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269	APOSC_20447
OG0000161	AMPFI_22031	APOSC_22129
OG0000161	AMPFI_20425	APOSC_13096, APOSC_09907, APOSC_23747
OG0000161	AMPFI_22320, AMPFI_02486, AMPFI_25773	APOSC_07213
OG0000162	AMPFI_02629	APOSC_14431
OG0000163	AMPFI_02815	APOSC_26564, APOSC_17645
OG0000163	AMPFI_01484	APOSC_12728
OG0000163	AMPFI_26026	APOSC_11732
OG0000163	AMPFI_15100	APOSC_20618
OG0000164	AMPFI_22090, AMPFI_18801, AMPFI_07306	APOSC_25458
OG0000165	AMPFI_20099	APOSC_28761
OG0000166	AMPFI_20566	APOSC_14630
OG0000166	AMPFI_17469	APOSC_04111
OG0000166	AMPFI_14589, AMPFI_01469	APOSC_14571
OG0000167	AMPFI_07356	APOSC_04566, APOSC_04565
OG0000167	AMPFI_21928	APOSC_17983
OG0000167	AMPFI_19727	APOSC_26820
OG0000168	AMPFI_17580, AMPFI_14464	APOSC_12746
OG0000168	AMPFI_17991	APOSC_13167, APOSC_07254, APOSC_08432, APOSC_07255
OG0000169	AMPFI_04219	APOSC_19852
OG0000169	AMPFI_20809, AMPFI_17546	APOSC_05319
OG0000171	AMPFI_16514	APOSC_01598
OG0000172	AMPFI_03980, AMPFI_17322	APOSC_02167
OG0000172	AMPFI_14014	APOSC_03889
OG0000173	AMPFI_14468	APOSC_10054, APOSC_10053, APOSC_10055
OG0000174	AMPFI_12146	APOSC_21578, APOSC_07934, APOSC_01234, APOSC_10955, APOSC_03912, APOSC_03913
OG0000174	AMPFI_14045	APOSC_08266
OG0000175	AMPFI_12806, AMPFI_01453	APOSC_11434
OG0000175	AMPFI_04963	APOSC_18274, APOSC_04788, APOSC_04789, APOSC_01015, APOSC_18455
OG0000175	AMPFI_13786	APOSC_02663, APOSC_15663, APOSC_16993, APOSC_02106, APOSC_04816
OG0000178	AMPFI_06469, AMPFI_03466, AMPFI_08113	APOSC_17686
OG0000178	AMPFI_20802, AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049	APOSC_16929, APOSC_27916, APOSC_20975, APOSC_13574, APOSC_18407
OG0000178	AMPFI_15782	APOSC_04702
OG0000178	AMPFI_04806	APOSC_05526
OG0000179	AMPFI_12504	APOSC_21690, APOSC_12111, APOSC_21863, APOSC_17377, APOSC_21864
OG0000179	AMPFI_16964	APOSC_01350
OG0000179	AMPFI_09111	APOSC_01107
OG0000179	AMPFI_00481	APOSC_25599, APOSC_26324, APOSC_01246
OG0000180	AMPFI_03804	APOSC_05039
OG0000181	AMPFI_08987, AMPFI_15077, AMPFI_13877	APOSC_18007
OG0000181	AMPFI_16526	APOSC_21154, APOSC_23852
OG0000181	AMPFI_12882	APOSC_04711
OG0000181	AMPFI_04959	APOSC_19141
OG0000182	AMPFI_21714	APOSC_10765
OG0000182	AMPFI_01813, AMPFI_02488, AMPFI_00931, AMPFI_04138, AMPFI_15492, AMPFI_25873, AMPFI_13315, AMPFI_12651, AMPFI_16479, AMPFI_19538, AMPFI_24453, AMPFI_25353, AMPFI_25797, AMPFI_04672	APOSC_22011
OG0000183	AMPFI_14083	APOSC_14059, APOSC_14061, APOSC_14060
OG0000183	AMPFI_03468	APOSC_08693
OG0000184	AMPFI_03874, AMPFI_09399	APOSC_16994, APOSC_24858, APOSC_05158
OG0000186	AMPFI_23623	APOSC_05569, APOSC_09256, APOSC_05572, APOSC_05481, APOSC_17386, APOSC_05571
OG0000186	AMPFI_01786	APOSC_24483
OG0000187	AMPFI_02556, AMPFI_15934, AMPFI_23173	APOSC_11992
OG0000188	AMPFI_16807	APOSC_08082
OG0000188	AMPFI_08253	APOSC_13702
OG0000190	AMPFI_19831	APOSC_12008, APOSC_12009
OG0000190	AMPFI_10426	APOSC_06939, APOSC_07693
OG0000190	AMPFI_07098	APOSC_00152
OG0000190	AMPFI_11103	APOSC_16782
OG0000190	AMPFI_03096	APOSC_18879
OG0000190	AMPFI_23252	APOSC_02858
OG0000190	AMPFI_22113	APOSC_09060, APOSC_15447
OG0000192	AMPFI_10868	APOSC_10785
OG0000192	AMPFI_23753	APOSC_13284
OG0000192	AMPFI_03281	APOSC_16524, APOSC_16523
OG0000193	AMPFI_04703, AMPFI_20306	APOSC_02060
OG0000194	AMPFI_21495, AMPFI_14332	APOSC_08244, APOSC_28959, APOSC_12079, APOSC_02139, APOSC_23179, APOSC_16403, APOSC_17541, APOSC_23977
OG0000194	AMPFI_14028	APOSC_23755
OG0000195	AMPFI_05326	APOSC_18323
OG0000195	AMPFI_12345, AMPFI_10206, AMPFI_05107	APOSC_07635, APOSC_25597, APOSC_05403, APOSC_26673, APOSC_09319, APOSC_28768
OG0000196	AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422, AMPFI_14754, AMPFI_08003, AMPFI_08002, AMPFI_20350, AMPFI_18935, AMPFI_11666, AMPFI_00327	APOSC_08736, APOSC_07350, APOSC_17778, APOSC_00790
OG0000196	AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459	APOSC_16322, APOSC_09693
OG0000197	AMPFI_00635	APOSC_13508
OG0000197	AMPFI_00480	APOSC_04368, APOSC_08761
OG0000197	AMPFI_14260	APOSC_01929
OG0000198	AMPFI_20815	APOSC_03264
OG0000198	AMPFI_05491	APOSC_14651
OG0000200	AMPFI_05474, AMPFI_21951, AMPFI_14281, AMPFI_19553	APOSC_22552
OG0000201	AMPFI_03122	APOSC_29091, APOSC_29090
OG0000201	AMPFI_01733	APOSC_29029
OG0000202	AMPFI_02277	APOSC_27982, APOSC_06419
OG0000203	AMPFI_10377, AMPFI_15263	APOSC_04458, APOSC_04459
OG0000203	AMPFI_06550	APOSC_05921, APOSC_26559
OG0000204	AMPFI_16667	APOSC_15076
OG0000204	AMPFI_06859	APOSC_25272
OG0000205	AMPFI_19091	APOSC_06399
OG0000207	AMPFI_08635	APOSC_21181
OG0000207	AMPFI_15520	APOSC_21969, APOSC_12332
OG0000208	AMPFI_25316	APOSC_02963
OG0000208	AMPFI_25934, AMPFI_04187	APOSC_28634
OG0000209	AMPFI_09916, AMPFI_13365, AMPFI_06393	APOSC_19505
OG0000209	AMPFI_13536, AMPFI_11487	APOSC_20309
OG0000210	AMPFI_16256	APOSC_18166
OG0000210	AMPFI_10745	APOSC_09940
OG0000210	AMPFI_24350	APOSC_26680
OG0000210	AMPFI_08289	APOSC_11554
OG0000210	AMPFI_11493	APOSC_01663
OG0000210	AMPFI_22972	APOSC_12084
OG0000210	AMPFI_21005	APOSC_11707
OG0000211	AMPFI_10849	APOSC_20059
OG0000211	AMPFI_05941	APOSC_12887
OG0000211	AMPFI_16753	APOSC_11394, APOSC_11393
OG0000213	AMPFI_07663	APOSC_08591
OG0000214	AMPFI_13170	APOSC_21823, APOSC_10084
OG0000215	AMPFI_09805, AMPFI_23213	APOSC_22144
OG0000216	AMPFI_07111	APOSC_01947, APOSC_15576
OG0000216	AMPFI_15756, AMPFI_21989, AMPFI_02833, AMPFI_04501, AMPFI_13932	APOSC_20997, APOSC_20998
OG0000218	AMPFI_08238	APOSC_25955
OG0000218	AMPFI_21946	APOSC_07899
OG0000219	AMPFI_08805	APOSC_10528, APOSC_10527, APOSC_11455
OG0000219	AMPFI_24608	APOSC_27657, APOSC_03002
OG0000219	AMPFI_13512, AMPFI_25511, AMPFI_04225, AMPFI_16058	APOSC_25445
OG0000220	AMPFI_11145	APOSC_23437
OG0000220	AMPFI_09063	APOSC_13363
OG0000220	AMPFI_20109, AMPFI_11272	APOSC_13606, APOSC_11773
OG0000220	AMPFI_05814	APOSC_08941
OG0000220	AMPFI_12253	APOSC_26772, APOSC_26773
OG0000221	AMPFI_07550	APOSC_16263
OG0000221	AMPFI_18146	APOSC_15397
OG0000222	AMPFI_16387, AMPFI_05918, AMPFI_03073	APOSC_08995, APOSC_00148, APOSC_21408, APOSC_17306, APOSC_24662, APOSC_18810, APOSC_29111
OG0000223	AMPFI_12761	APOSC_25708
OG0000223	AMPFI_09693	APOSC_16511, APOSC_16512
OG0000225	AMPFI_24201	APOSC_13403
OG0000225	AMPFI_00311	APOSC_16327, APOSC_12109
OG0000226	AMPFI_19055	APOSC_01170
OG0000226	AMPFI_20488, AMPFI_21777, AMPFI_11732, AMPFI_11731	APOSC_23826
OG0000226	AMPFI_16446	APOSC_12183, APOSC_02105, APOSC_01718
OG0000227	AMPFI_00331	APOSC_28503
OG0000227	AMPFI_23018	APOSC_12980
OG0000227	AMPFI_07507	APOSC_05191, APOSC_01281
OG0000228	AMPFI_21741	APOSC_19530, APOSC_19529
OG0000228	AMPFI_16459, AMPFI_17620	APOSC_24474
OG0000229	AMPFI_05764	APOSC_25375, APOSC_24814, APOSC_12350, APOSC_16701, APOSC_14149, APOSC_22408, APOSC_21651
