Orthogroup	AMPFI_ok	BRALA
OG0000052	AMPFI_12754	BRALA01780, BRALA19636, BRALA03448, BRALA25177, BRALA34774, BRALA19340, BRALA19337, BRALA13175, BRALA29756, BRALA21907, BRALA29760, BRALA26550, BRALA11628, BRALA30906, BRALA27793, BRALA29469, BRALA18478, BRALA20881, BRALA32444, BRALA27554, BRALA22559, BRALA28706
OG0000052	AMPFI_03965, AMPFI_20512, AMPFI_13505, AMPFI_14163, AMPFI_22708, AMPFI_14350, AMPFI_13327, AMPFI_07170, AMPFI_10973, AMPFI_20869, AMPFI_16702, AMPFI_09892, AMPFI_19128, AMPFI_20552, AMPFI_11422, AMPFI_14308	BRALA23403, BRALA12582, BRALA24313, BRALA03336, BRALA01309, BRALA00341, BRALA01921, BRALA17134, BRALA09402, BRALA13022, BRALA11458, BRALA26226, BRALA32281, BRALA31303
OG0000052	AMPFI_26035, AMPFI_26036, AMPFI_25837, AMPFI_15131, AMPFI_22887, AMPFI_01500, AMPFI_15808, AMPFI_17260, AMPFI_19129, AMPFI_08539, AMPFI_05522, AMPFI_07759, AMPFI_08299, AMPFI_14894, AMPFI_15691	BRALA31150, BRALA08315
OG0000052	AMPFI_21569, AMPFI_07204, AMPFI_13487, AMPFI_15398, AMPFI_17200, AMPFI_01100, AMPFI_22535, AMPFI_20388, AMPFI_08105, AMPFI_19421, AMPFI_18413, AMPFI_04515, AMPFI_12378, AMPFI_13504, AMPFI_11435, AMPFI_04528, AMPFI_18268, AMPFI_20266, AMPFI_10566, AMPFI_08584, AMPFI_10936	BRALA02042, BRALA32550, BRALA14048, BRALA33106, BRALA15526
OG0000053	AMPFI_03971, AMPFI_14513	BRALA35406
OG0000054	AMPFI_10274	BRALA02118
OG0000054	AMPFI_00513	BRALA20506, BRALA19923
OG0000054	AMPFI_23388, AMPFI_23387, AMPFI_06988, AMPFI_13427, AMPFI_13250	BRALA12332, BRALA22995, BRALA22164, BRALA21314, BRALA18426, BRALA25220, BRALA21960, BRALA06303, BRALA29468, BRALA09095
OG0000054	AMPFI_25267, AMPFI_10354, AMPFI_24076, AMPFI_02790, AMPFI_02789, AMPFI_19023	BRALA20505, BRALA23115, BRALA28620, BRALA24808, BRALA15699, BRALA01267, BRALA17804, BRALA17806, BRALA00882, BRALA05257
OG0000055	AMPFI_18462	BRALA34592
OG0000056	AMPFI_10015	BRALA00682, BRALA22096
OG0000056	AMPFI_06567, AMPFI_06885	BRALA08250
OG0000057	AMPFI_01580, AMPFI_02256	BRALA05192, BRALA22206, BRALA11691, BRALA27516, BRALA21236
OG0000057	AMPFI_23737	BRALA33854, BRALA09469, BRALA07816, BRALA07817, BRALA07813, BRALA34412, BRALA23522, BRALA07814, BRALA23123, BRALA16040
OG0000058	AMPFI_18481	BRALA24063
OG0000058	AMPFI_03991	BRALA14300
OG0000058	AMPFI_05634	BRALA27304
OG0000059	AMPFI_17417, AMPFI_04404, AMPFI_21031, AMPFI_04726, AMPFI_09318, AMPFI_05376, AMPFI_04204, AMPFI_22805, AMPFI_10609, AMPFI_22560	BRALA15311, BRALA34589, BRALA15310, BRALA15309, BRALA15308
OG0000059	AMPFI_02192, AMPFI_01329	BRALA20330, BRALA08042, BRALA20333, BRALA20334, BRALA18048, BRALA33673, BRALA34416, BRALA33406, BRALA33715
OG0000060	AMPFI_23758	BRALA01718
OG0000060	AMPFI_19643	BRALA00658, BRALA22074
OG0000060	AMPFI_25991, AMPFI_02716	BRALA13737
OG0000062	AMPFI_06193	BRALA21142
OG0000062	AMPFI_05434	BRALA31607
OG0000062	AMPFI_05111, AMPFI_02667	BRALA35327, BRALA00098
OG0000063	AMPFI_25718, AMPFI_20407, AMPFI_07613	BRALA00957
OG0000063	AMPFI_16608, AMPFI_24341, AMPFI_23675	BRALA01329
OG0000066	AMPFI_02908	BRALA25173, BRALA12022, BRALA14833, BRALA25174, BRALA14834, BRALA12019, BRALA12020, BRALA12018, BRALA25175
OG0000066	AMPFI_09400	BRALA25733
OG0000067	AMPFI_04770	BRALA04453
OG0000067	AMPFI_18458, AMPFI_18044	BRALA35634
OG0000067	AMPFI_18852	BRALA09451
OG0000068	AMPFI_02504	BRALA17338
OG0000068	AMPFI_11929, AMPFI_04870	BRALA17343
OG0000069	AMPFI_08415	BRALA31904, BRALA27769, BRALA28929
OG0000072	AMPFI_20479	BRALA08308
OG0000072	AMPFI_21820	BRALA35229, BRALA34984, BRALA33639, BRALA31916
OG0000072	AMPFI_10116	BRALA03848
OG0000072	AMPFI_17873	BRALA26087, BRALA26084, BRALA20069, BRALA20068, BRALA23306
OG0000073	AMPFI_17720, AMPFI_09678	BRALA03064
OG0000073	AMPFI_10119	BRALA22888, BRALA02628, BRALA09933, BRALA18280
OG0000074	AMPFI_19576	BRALA08058
OG0000074	AMPFI_25342, AMPFI_16673, AMPFI_17571, AMPFI_20840, AMPFI_15218	BRALA19417
OG0000075	AMPFI_17345, AMPFI_17344	BRALA11316
OG0000075	AMPFI_03839	BRALA07062
OG0000075	AMPFI_10510	BRALA18754
OG0000075	AMPFI_15829	BRALA11318
OG0000075	AMPFI_15139	BRALA17353
OG0000075	AMPFI_15917	BRALA20309
OG0000075	AMPFI_17574	BRALA17324
OG0000076	AMPFI_23645	BRALA10513, BRALA29889
OG0000076	AMPFI_25997	BRALA29888
OG0000076	AMPFI_11010	BRALA29887
OG0000077	AMPFI_08518	BRALA09898
OG0000078	AMPFI_00030	BRALA02325
OG0000079	AMPFI_09380	BRALA00097, BRALA00109
OG0000079	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442	BRALA18105
OG0000079	AMPFI_24805	BRALA22809
OG0000079	AMPFI_06359, AMPFI_07521	BRALA13477
OG0000080	AMPFI_13421, AMPFI_11000, AMPFI_10999, AMPFI_01449, AMPFI_21570, AMPFI_20970	BRALA16765
OG0000082	AMPFI_21007	BRALA23665
OG0000082	AMPFI_06890	BRALA23991
OG0000082	AMPFI_15952, AMPFI_11015	BRALA10738
OG0000082	AMPFI_13856, AMPFI_12634	BRALA12024
OG0000083	AMPFI_25070, AMPFI_02950, AMPFI_03183, AMPFI_17026, AMPFI_02353, AMPFI_06007, AMPFI_06006, AMPFI_09389, AMPFI_12969, AMPFI_20938, AMPFI_06531, AMPFI_19967, AMPFI_19634, AMPFI_12970, AMPFI_07180, AMPFI_16886, AMPFI_05215, AMPFI_19858, AMPFI_09445, AMPFI_16696, AMPFI_22106, AMPFI_21518, AMPFI_02555, AMPFI_04299, AMPFI_21565, AMPFI_18422, AMPFI_09390, AMPFI_04259, AMPFI_17422, AMPFI_12422, AMPFI_18573	BRALA34234, BRALA06829
OG0000083	AMPFI_05014, AMPFI_16451, AMPFI_02295, AMPFI_09906, AMPFI_11280, AMPFI_20014, AMPFI_07179, AMPFI_25004, AMPFI_14557, AMPFI_11131, AMPFI_00181, AMPFI_24785, AMPFI_03500, AMPFI_15650, AMPFI_03031, AMPFI_21300, AMPFI_13219, AMPFI_22069, AMPFI_15760, AMPFI_20105, AMPFI_03660, AMPFI_07901, AMPFI_17694, AMPFI_21854, AMPFI_06694, AMPFI_21611, AMPFI_00790, AMPFI_02867	BRALA25048
OG0000085	AMPFI_20771	BRALA10231
OG0000085	AMPFI_25543	BRALA35080, BRALA33501
OG0000085	AMPFI_09379	BRALA35021
OG0000085	AMPFI_25819	BRALA20574
OG0000085	AMPFI_25579	BRALA25560
OG0000085	AMPFI_04349	BRALA18829
OG0000086	AMPFI_08733	BRALA06694
OG0000086	AMPFI_05946	BRALA19381, BRALA08268, BRALA31740, BRALA33419, BRALA30393
OG0000086	AMPFI_20576, AMPFI_05842	BRALA20825, BRALA30781
OG0000086	AMPFI_04038, AMPFI_13163	BRALA33047, BRALA20444
OG0000086	AMPFI_02316, AMPFI_17399	BRALA30772
OG0000086	AMPFI_19036	BRALA33258, BRALA03417
OG0000086	AMPFI_11751, AMPFI_07935, AMPFI_06308, AMPFI_21419	BRALA08255
OG0000087	AMPFI_08050	BRALA14258
OG0000087	AMPFI_25175	BRALA04156
OG0000087	AMPFI_07196	BRALA02414
OG0000087	AMPFI_05588	BRALA11394
OG0000087	AMPFI_13389	BRALA11395
OG0000087	AMPFI_13768	BRALA20088
OG0000087	AMPFI_19662	BRALA13093
OG0000088	AMPFI_08023, AMPFI_23228, AMPFI_23443, AMPFI_08159, AMPFI_22112, AMPFI_19709, AMPFI_17224, AMPFI_20465, AMPFI_07330, AMPFI_26016, AMPFI_13620, AMPFI_12147	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000088	AMPFI_09459	BRALA17728
OG0000089	AMPFI_22175, AMPFI_17226, AMPFI_21389, AMPFI_16243, AMPFI_21827	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593
OG0000089	AMPFI_00096	BRALA34579
OG0000090	AMPFI_21032	BRALA02609
OG0000090	AMPFI_23290, AMPFI_05323	BRALA02611
OG0000091	AMPFI_04685, AMPFI_24623, AMPFI_10622	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198
OG0000093	AMPFI_24276, AMPFI_23360	BRALA13617, BRALA23773, BRALA10852, BRALA01719, BRALA20154, BRALA25820, BRALA08242, BRALA14143, BRALA23122, BRALA10555
OG0000093	AMPFI_15184	BRALA11779, BRALA26031
OG0000093	AMPFI_20677, AMPFI_15843	BRALA09261, BRALA01316
OG0000093	AMPFI_21887	BRALA28377, BRALA20522, BRALA17985, BRALA09980, BRALA27134, BRALA10169, BRALA26746, BRALA09214, BRALA09292, BRALA09217, BRALA09420, BRALA04873, BRALA21833, BRALA30465, BRALA09212, BRALA07003, BRALA04758, BRALA20840, BRALA13823, BRALA28274, BRALA31045, BRALA13918, BRALA16091, BRALA31189
OG0000093	AMPFI_20385	BRALA17742, BRALA34625, BRALA10168, BRALA18179, BRALA28273, BRALA32179, BRALA01722
OG0000093	AMPFI_22503	BRALA28375, BRALA33749
OG0000094	AMPFI_02587	BRALA34518
OG0000094	AMPFI_02648	BRALA24093
OG0000094	AMPFI_06525	BRALA09222, BRALA24092
OG0000095	AMPFI_22619, AMPFI_12414, AMPFI_21103, AMPFI_25777	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	AMPFI_12180	BRALA29898, BRALA29897
OG0000096	AMPFI_24766	BRALA16859
OG0000096	AMPFI_11230	BRALA08595, BRALA28945
OG0000096	AMPFI_25309	BRALA24883
OG0000098	AMPFI_24311	BRALA11632, BRALA09472, BRALA00841
OG0000098	AMPFI_13259, AMPFI_24967	BRALA00433
OG0000098	AMPFI_03629	BRALA09558
OG0000100	AMPFI_17446	BRALA17244
OG0000100	AMPFI_19874	BRALA09332
OG0000100	AMPFI_04306	BRALA34789
OG0000100	AMPFI_13988	BRALA17139
OG0000101	AMPFI_17596, AMPFI_21293	BRALA27830
OG0000101	AMPFI_22964	BRALA34770, BRALA14230
OG0000101	AMPFI_24234, AMPFI_14741, AMPFI_20349	BRALA14227, BRALA01723, BRALA14232, BRALA14229, BRALA14228
OG0000101	AMPFI_14310, AMPFI_02729	BRALA35778, BRALA34308
OG0000101	AMPFI_08160	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	AMPFI_04172, AMPFI_16803	BRALA25931
OG0000104	AMPFI_14148	BRALA24676, BRALA24677
OG0000104	AMPFI_11040	BRALA26650
OG0000104	AMPFI_02710	BRALA24675
OG0000104	AMPFI_20370	BRALA25097, BRALA25098
OG0000104	AMPFI_08614	BRALA20458, BRALA20457
OG0000105	AMPFI_03744, AMPFI_20996, AMPFI_25994, AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624, AMPFI_12874, AMPFI_12871, AMPFI_22211, AMPFI_22085, AMPFI_01582, AMPFI_10107, AMPFI_24045, AMPFI_03558	BRALA27301, BRALA27302, BRALA27300
OG0000106	AMPFI_02407, AMPFI_14321	BRALA03304, BRALA03303, BRALA03302, BRALA03305
OG0000106	AMPFI_12383, AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367
OG0000107	AMPFI_13094	BRALA31407
OG0000108	AMPFI_03219, AMPFI_01846	BRALA11274, BRALA16846
OG0000108	AMPFI_01957	BRALA26391
OG0000108	AMPFI_21796, AMPFI_17500, AMPFI_00251, AMPFI_21770, AMPFI_12442, AMPFI_00608, AMPFI_24859, AMPFI_14656, AMPFI_01818, AMPFI_06648, AMPFI_19726, AMPFI_13596, AMPFI_03071	BRALA25186, BRALA10855
OG0000109	AMPFI_17035	BRALA34371
OG0000109	AMPFI_17889, AMPFI_14928	BRALA09718, BRALA05752, BRALA07075, BRALA09722, BRALA27279, BRALA10367, BRALA14686, BRALA05751, BRALA05749
OG0000110	AMPFI_04584, AMPFI_16212, AMPFI_03550	BRALA05542, BRALA08593, BRALA22079, BRALA25609
OG0000110	AMPFI_18622	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145
OG0000110	AMPFI_10052	BRALA25881, BRALA05405, BRALA34750
OG0000112	AMPFI_10497, AMPFI_22890	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830
OG0000113	AMPFI_03282	BRALA05711, BRALA05736
OG0000113	AMPFI_01561	BRALA05737
OG0000114	AMPFI_03529	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610
OG0000115	AMPFI_19223, AMPFI_02007, AMPFI_06244	BRALA15566, BRALA31818, BRALA11676
OG0000116	AMPFI_10925	BRALA13339
OG0000117	AMPFI_04713	BRALA03778
OG0000117	AMPFI_22119	BRALA06752
OG0000117	AMPFI_05731, AMPFI_15869, AMPFI_04658	BRALA19489
OG0000117	AMPFI_09510	BRALA26828
OG0000117	AMPFI_16640	BRALA26376
OG0000117	AMPFI_07374, AMPFI_07375, AMPFI_10042, AMPFI_04796, AMPFI_21047, AMPFI_17321, AMPFI_18095, AMPFI_04466	BRALA09293, BRALA09216, BRALA25244, BRALA27129, BRALA10321
OG0000117	AMPFI_02142	BRALA12964
OG0000117	AMPFI_16638	BRALA01635, BRALA01636
OG0000117	AMPFI_21139, AMPFI_03902	BRALA13613
OG0000117	AMPFI_00125	BRALA09114
OG0000118	AMPFI_19015, AMPFI_23643, AMPFI_14024, AMPFI_18501, AMPFI_00149, AMPFI_22684, AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922
OG0000118	AMPFI_21687	BRALA19921
OG0000119	AMPFI_25431	BRALA06707, BRALA09190
OG0000119	AMPFI_07345	BRALA09113
OG0000119	AMPFI_24152	BRALA14028, BRALA14029
OG0000121	AMPFI_02517, AMPFI_03634	BRALA32936
OG0000121	AMPFI_05928	BRALA32320
OG0000121	AMPFI_04429	BRALA08310
OG0000121	AMPFI_13452, AMPFI_13451, AMPFI_13453	BRALA02169
OG0000122	AMPFI_13850, AMPFI_04566, AMPFI_20620	BRALA04629
OG0000122	AMPFI_21733	BRALA07001
OG0000123	AMPFI_23454	BRALA11475
OG0000124	AMPFI_07499, AMPFI_07500	BRALA26544
OG0000124	AMPFI_02885	BRALA05628
OG0000124	AMPFI_01689	BRALA23466
OG0000125	AMPFI_03211	BRALA11353
OG0000125	AMPFI_16776	BRALA11356
OG0000126	AMPFI_06519	BRALA11885
OG0000126	AMPFI_19042	BRALA21733
OG0000127	AMPFI_23284	BRALA34921
OG0000127	AMPFI_11705	BRALA06066
OG0000127	AMPFI_13476	BRALA17083
OG0000127	AMPFI_18794	BRALA16654
OG0000128	AMPFI_00795	BRALA10967, BRALA10966, BRALA17194, BRALA16474, BRALA15948, BRALA13405
OG0000128	AMPFI_13540, AMPFI_16784	BRALA13384
OG0000128	AMPFI_04850	BRALA31378
OG0000129	AMPFI_25119	BRALA27239
OG0000129	AMPFI_15379	BRALA13415
OG0000129	AMPFI_05870	BRALA11658
OG0000130	AMPFI_19706	BRALA16322, BRALA12329, BRALA22977, BRALA28126
OG0000130	AMPFI_19363	BRALA22517
OG0000131	AMPFI_01527, AMPFI_14039, AMPFI_21381	BRALA24562
OG0000132	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414
OG0000132	AMPFI_25895	BRALA11245
OG0000133	AMPFI_00173, AMPFI_13361, AMPFI_19958	BRALA22999
OG0000133	AMPFI_22002	BRALA25591
OG0000134	AMPFI_25499	BRALA27745
OG0000134	AMPFI_02346	BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024
OG0000134	AMPFI_23692	BRALA28399, BRALA33549
OG0000134	AMPFI_25323, AMPFI_25368, AMPFI_00120	BRALA32875, BRALA30208, BRALA08576, BRALA09591, BRALA20135, BRALA19560
OG0000135	AMPFI_23632, AMPFI_21298, AMPFI_16275, AMPFI_19257	BRALA30823
OG0000135	AMPFI_23824	BRALA05652, BRALA05888, BRALA05889, BRALA05514, BRALA20841, BRALA20970, BRALA17994, BRALA24181, BRALA07877, BRALA07874, BRALA07875, BRALA07862, BRALA07870, BRALA07871, BRALA07867, BRALA07863, BRALA07866, BRALA10455
OG0000136	AMPFI_08536	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294
OG0000137	AMPFI_02989	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017
OG0000137	AMPFI_12246	BRALA25430, BRALA25424, BRALA35631, BRALA30028
OG0000138	AMPFI_23720	BRALA29102
OG0000138	AMPFI_21172	BRALA31636
OG0000138	AMPFI_21294, AMPFI_05804, AMPFI_15150	BRALA05007, BRALA26531
OG0000138	AMPFI_20553	BRALA15586
OG0000138	AMPFI_25976, AMPFI_03416	BRALA30479, BRALA21334, BRALA24881
OG0000138	AMPFI_03387	BRALA26533
OG0000138	AMPFI_19008, AMPFI_24504, AMPFI_22568	BRALA32811, BRALA15585, BRALA32722, BRALA33138, BRALA15584, BRALA24882, BRALA14912, BRALA32091, BRALA15583, BRALA16060, BRALA21333, BRALA33205
OG0000139	AMPFI_03242	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983
OG0000139	AMPFI_01039	BRALA28128
OG0000141	AMPFI_07634, AMPFI_00765, AMPFI_18896	BRALA03140, BRALA03139, BRALA03141
OG0000142	AMPFI_12268, AMPFI_25838	BRALA11507
OG0000142	AMPFI_19366	BRALA02306
OG0000144	AMPFI_20202, AMPFI_24147, AMPFI_19486, AMPFI_02537, AMPFI_13426, AMPFI_17664, AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511, AMPFI_04193	BRALA30071, BRALA21424, BRALA11545
OG0000145	AMPFI_23097	BRALA23325
OG0000145	AMPFI_05360, AMPFI_09628	BRALA04358
OG0000146	AMPFI_24880	BRALA09942, BRALA31724, BRALA05313, BRALA15548
OG0000146	AMPFI_00860	BRALA01938, BRALA29214
OG0000146	AMPFI_14497	BRALA29378, BRALA11937, BRALA06481, BRALA33949, BRALA03681, BRALA27621, BRALA31208, BRALA30734, BRALA24615, BRALA23539
OG0000146	AMPFI_23164	BRALA05312, BRALA31594, BRALA09230, BRALA00019, BRALA29027, BRALA07715, BRALA22798, BRALA09526, BRALA31714, BRALA31236, BRALA24534, BRALA14513, BRALA02495, BRALA26623
OG0000146	AMPFI_04825	BRALA30958
OG0000146	AMPFI_18703	BRALA14640
OG0000147	AMPFI_24113	BRALA34645
OG0000147	AMPFI_25058	BRALA16538
OG0000147	AMPFI_22384	BRALA30660
OG0000148	AMPFI_23558	BRALA09428
OG0000148	AMPFI_06814	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051
OG0000149	AMPFI_19578	BRALA04476
OG0000151	AMPFI_07369, AMPFI_13120	BRALA00287
OG0000151	AMPFI_05320	BRALA18487
OG0000153	AMPFI_24594, AMPFI_03572	BRALA19462
OG0000153	AMPFI_17135	BRALA22031, BRALA19062, BRALA34442, BRALA34632, BRALA35299
OG0000154	AMPFI_06415, AMPFI_22395	BRALA05565
OG0000155	AMPFI_11674	BRALA16575
OG0000157	AMPFI_07870	BRALA27057
OG0000157	AMPFI_25988	BRALA11237
OG0000157	AMPFI_18508	BRALA28027
OG0000159	AMPFI_14640	BRALA09776
OG0000159	AMPFI_14271	BRALA02187
OG0000159	AMPFI_09235	BRALA12258
OG0000159	AMPFI_11148	BRALA07694, BRALA07731, BRALA07711
OG0000160	AMPFI_04603	BRALA17752, BRALA19774
OG0000160	AMPFI_10740	BRALA09740
OG0000162	AMPFI_02629	BRALA14610, BRALA34897
OG0000163	AMPFI_03655	BRALA16731, BRALA16733, BRALA16732
OG0000163	AMPFI_26026	BRALA03407
OG0000164	AMPFI_22090, AMPFI_18801, AMPFI_07306	BRALA10317, BRALA22107, BRALA10709, BRALA00277, BRALA10710, BRALA07246, BRALA10864
OG0000164	AMPFI_18180, AMPFI_17239	BRALA15645
OG0000165	AMPFI_20099	BRALA31579, BRALA15293, BRALA22908, BRALA28975, BRALA34797, BRALA23351, BRALA14596, BRALA35730
OG0000166	AMPFI_14589	BRALA35030
OG0000166	AMPFI_01469	BRALA18208
OG0000167	AMPFI_07356	BRALA17123
OG0000168	AMPFI_17580, AMPFI_14464	BRALA19184
OG0000168	AMPFI_03245, AMPFI_18586, AMPFI_18585	BRALA01020, BRALA13286, BRALA13283
OG0000169	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546	BRALA08147, BRALA04305
OG0000169	AMPFI_08966, AMPFI_20922, AMPFI_20819	BRALA11953
OG0000171	AMPFI_21216	BRALA31073
OG0000171	AMPFI_04662	BRALA34610
OG0000171	AMPFI_21332	BRALA35313, BRALA35602
OG0000171	AMPFI_03812, AMPFI_02526	BRALA10000
OG0000171	AMPFI_16514	BRALA06721
OG0000172	AMPFI_03980, AMPFI_17322	BRALA19684, BRALA24662
OG0000172	AMPFI_14014	BRALA19981
OG0000173	AMPFI_24760	BRALA05385
OG0000173	AMPFI_14468	BRALA05388
OG0000174	AMPFI_25103	BRALA01909
OG0000175	AMPFI_13786	BRALA14699, BRALA14698
OG0000178	AMPFI_04806	BRALA34843
OG0000179	AMPFI_12504	BRALA13816
OG0000179	AMPFI_00481	BRALA14398, BRALA04244, BRALA28779
OG0000180	AMPFI_03804	BRALA18766
OG0000181	AMPFI_16526	BRALA25948
OG0000181	AMPFI_12882	BRALA11436
OG0000182	AMPFI_09986	BRALA26019
OG0000183	AMPFI_14083	BRALA34386
OG0000183	AMPFI_23760	BRALA17782, BRALA17781
OG0000184	AMPFI_14819	BRALA13027, BRALA24344
OG0000185	AMPFI_20184	BRALA17010
OG0000186	AMPFI_20239	BRALA04593
OG0000186	AMPFI_18026	BRALA08975, BRALA08973, BRALA08974
OG0000186	AMPFI_23623	BRALA21576, BRALA13620
OG0000186	AMPFI_01786	BRALA13621
OG0000187	AMPFI_17556	BRALA31621, BRALA31063
OG0000187	AMPFI_02556, AMPFI_15934, AMPFI_23173	BRALA08508
OG0000188	AMPFI_15240, AMPFI_02754	BRALA19481, BRALA19688, BRALA14550
OG0000188	AMPFI_16419	BRALA00827
OG0000188	AMPFI_01200, AMPFI_17264	BRALA06044, BRALA06043, BRALA06042, BRALA06041, BRALA01596, BRALA12092
OG0000188	AMPFI_08253	BRALA03655
OG0000190	AMPFI_19831, AMPFI_15341, AMPFI_10426	BRALA07544, BRALA07542, BRALA07545
OG0000190	AMPFI_22113	BRALA04696, BRALA17369, BRALA12568, BRALA28519, BRALA20641
OG0000191	AMPFI_16167	BRALA03962
OG0000192	AMPFI_10868	BRALA05274
OG0000192	AMPFI_19784	BRALA03467
OG0000192	AMPFI_02159	BRALA02779
OG0000192	AMPFI_05198	BRALA03466
OG0000192	AMPFI_03281	BRALA25029
OG0000194	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297
OG0000195	AMPFI_05326	BRALA27202, BRALA33299, BRALA21846
OG0000195	AMPFI_12345, AMPFI_10206, AMPFI_05107	BRALA01750, BRALA01749, BRALA08338, BRALA22184
OG0000196	AMPFI_20350	BRALA19783
OG0000196	AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459	BRALA24066, BRALA34404
OG0000197	AMPFI_00635	BRALA10216
OG0000197	AMPFI_18783, AMPFI_00480	BRALA29466, BRALA29467, BRALA15189, BRALA19566
OG0000197	AMPFI_14260	BRALA20671, BRALA10218
OG0000198	AMPFI_24261	BRALA09031, BRALA09030, BRALA09029
OG0000198	AMPFI_07086	BRALA10595, BRALA34498
OG0000198	AMPFI_22960	BRALA19290, BRALA21496
OG0000198	AMPFI_14393, AMPFI_20815, AMPFI_05491	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122
OG0000200	AMPFI_05474	BRALA16178
OG0000200	AMPFI_21951, AMPFI_14281	BRALA16185
OG0000200	AMPFI_19553	BRALA02802, BRALA02803, BRALA02804
OG0000201	AMPFI_03122	BRALA11221
OG0000201	AMPFI_01733	BRALA24651
OG0000202	AMPFI_02277	BRALA31830, BRALA31826
OG0000203	AMPFI_10377, AMPFI_15263	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399
OG0000204	AMPFI_16653, AMPFI_14128, AMPFI_06859	BRALA02474
OG0000204	AMPFI_19770	BRALA02308
OG0000206	AMPFI_22039	BRALA22100
OG0000207	AMPFI_08635, AMPFI_15520	BRALA03383
OG0000208	AMPFI_25316	BRALA35053, BRALA34947, BRALA35305
OG0000208	AMPFI_25934	BRALA33938, BRALA33891, BRALA27230
OG0000208	AMPFI_04187	BRALA35033
OG0000209	AMPFI_09916	BRALA15739
OG0000209	AMPFI_13365	BRALA21897
OG0000209	AMPFI_04944	BRALA05066
OG0000209	AMPFI_10301, AMPFI_06041	BRALA25026
OG0000209	AMPFI_13536	BRALA21898
OG0000209	AMPFI_11487	BRALA00746
OG0000209	AMPFI_23445, AMPFI_13249	BRALA25025
OG0000209	AMPFI_01596, AMPFI_01277	BRALA01621, BRALA26987, BRALA22792
OG0000209	AMPFI_21414	BRALA25102
