Orthogroup	AMPFI_ok	SCHMD
OG0000263	AMPFI_00438, AMPFI_09186, AMPFI_21947, AMPFI_07367, AMPFI_19982, AMPFI_22146, AMPFI_19084, AMPFI_23746, AMPFI_05784, AMPFI_09365, AMPFI_22196, AMPFI_17471, AMPFI_16413, AMPFI_04016, AMPFI_25277	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150
OG0000265	AMPFI_06270	SCHMD23325, SCHMD14944, SCHMD23326
OG0000265	AMPFI_11224	SCHMD18240, SCHMD09007
OG0000268	AMPFI_23943	SCHMD25441
OG0000269	AMPFI_17569	SCHMD02382
OG0000270	AMPFI_18262	SCHMD16423
OG0000271	AMPFI_02338	SCHMD06707
OG0000272	AMPFI_20114	SCHMD13324, SCHMD08067
OG0000273	AMPFI_11471	SCHMD09689
OG0000273	AMPFI_01958	SCHMD18528, SCHMD25490
OG0000275	AMPFI_14169	SCHMD00604
OG0000275	AMPFI_19384	SCHMD08209, SCHMD24873
OG0000276	AMPFI_21490, AMPFI_19137	SCHMD08876
OG0000277	AMPFI_09153	SCHMD09439
OG0000277	AMPFI_04428	SCHMD14857, SCHMD14380, SCHMD02171, SCHMD17662
OG0000278	AMPFI_11370	SCHMD04708, SCHMD14538
OG0000278	AMPFI_25739, AMPFI_15284	SCHMD00822, SCHMD09237, SCHMD03776
OG0000280	AMPFI_17296	SCHMD09460
OG0000280	AMPFI_18642, AMPFI_02568	SCHMD23115
OG0000282	AMPFI_11943, AMPFI_24461	SCHMD05137
OG0000282	AMPFI_00662	SCHMD15635, SCHMD25636
OG0000282	AMPFI_13665	SCHMD28325
OG0000284	AMPFI_12259, AMPFI_25463	SCHMD23360, SCHMD08213
OG0000285	AMPFI_21903, AMPFI_16083, AMPFI_21667, AMPFI_04957	SCHMD29037
OG0000287	AMPFI_15234, AMPFI_23843	SCHMD02606, SCHMD23013
OG0000288	AMPFI_04129	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061
OG0000289	AMPFI_17606	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163
OG0000289	AMPFI_19548	SCHMD23289, SCHMD16353
OG0000289	AMPFI_16478	SCHMD22750
OG0000292	AMPFI_04516, AMPFI_11206	SCHMD01544
OG0000295	AMPFI_07689, AMPFI_07690	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695
OG0000299	AMPFI_23716	SCHMD13170, SCHMD20344
OG0000305	AMPFI_03870	SCHMD22293
OG0000305	AMPFI_02684	SCHMD04764
OG0000306	AMPFI_01092	SCHMD02490, SCHMD21359
OG0000306	AMPFI_20442	SCHMD17729
OG0000308	AMPFI_19983	SCHMD26369
OG0000308	AMPFI_18028	SCHMD01003, SCHMD00895
OG0000310	AMPFI_04405, AMPFI_23833, AMPFI_19988, AMPFI_23309, AMPFI_01493, AMPFI_07855, AMPFI_05017	SCHMD09298, SCHMD11775
OG0000312	AMPFI_21427	SCHMD10213, SCHMD21295, SCHMD02452
OG0000313	AMPFI_05659, AMPFI_25204	SCHMD03134
OG0000313	AMPFI_19009, AMPFI_16147, AMPFI_11114, AMPFI_16761, AMPFI_20279	SCHMD00975, SCHMD00972
OG0000315	AMPFI_07728	SCHMD15459
OG0000315	AMPFI_07490	SCHMD17654
OG0000315	AMPFI_02270	SCHMD01939
OG0000315	AMPFI_09332	SCHMD29683
OG0000316	AMPFI_19051	SCHMD10536, SCHMD22735
OG0000316	AMPFI_17678	SCHMD10615, SCHMD19154
OG0000317	AMPFI_14578	SCHMD15845
OG0000319	AMPFI_24803	SCHMD18991
OG0000319	AMPFI_20972, AMPFI_12866, AMPFI_03298, AMPFI_20408, AMPFI_22898	SCHMD18992
OG0000319	AMPFI_08728, AMPFI_08933, AMPFI_05900	SCHMD16069
OG0000321	AMPFI_13886	SCHMD04699, SCHMD05278
OG0000322	AMPFI_16430, AMPFI_01114, AMPFI_11536, AMPFI_16438, AMPFI_14537, AMPFI_01378, AMPFI_07075, AMPFI_22995, AMPFI_10175, AMPFI_10174, AMPFI_04030, AMPFI_12395	SCHMD03845, SCHMD03842
OG0000323	AMPFI_18244	SCHMD21571, SCHMD14125
OG0000325	AMPFI_18454, AMPFI_22673	SCHMD10722
OG0000326	AMPFI_07142, AMPFI_15155	SCHMD29727
OG0000328	AMPFI_12095	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304
OG0000329	AMPFI_20416	SCHMD12472, SCHMD24777, SCHMD26844, SCHMD15152
OG0000338	AMPFI_12428	SCHMD23566, SCHMD22193
OG0000338	AMPFI_12247	SCHMD17969
OG0000339	AMPFI_15009	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027
OG0000341	AMPFI_21712	SCHMD01891
OG0000341	AMPFI_19601	SCHMD01893
OG0000343	AMPFI_06155, AMPFI_14007	SCHMD10731, SCHMD08099
OG0000345	AMPFI_25637, AMPFI_25636	SCHMD15266
OG0000346	AMPFI_04737	SCHMD02546
OG0000346	AMPFI_07378, AMPFI_07379, AMPFI_12775, AMPFI_17071	SCHMD26404
OG0000350	AMPFI_04151	SCHMD23543
OG0000352	AMPFI_09522	SCHMD07814
OG0000352	AMPFI_24369, AMPFI_20917, AMPFI_16994	SCHMD03216
OG0000356	AMPFI_06622	SCHMD00245
OG0000357	AMPFI_13175, AMPFI_23961	SCHMD22062, SCHMD19961
OG0000357	AMPFI_08530	SCHMD01155
OG0000357	AMPFI_15776	SCHMD28129, SCHMD14037
OG0000358	AMPFI_12913	SCHMD28430, SCHMD13052, SCHMD26873
OG0000360	AMPFI_20755, AMPFI_22680, AMPFI_06174	SCHMD06047
OG0000363	AMPFI_04121	SCHMD01296, SCHMD20653, SCHMD29224, SCHMD24626, SCHMD24587, SCHMD26634
OG0000367	AMPFI_07904, AMPFI_24584, AMPFI_10053	SCHMD09947
OG0000370	AMPFI_18291, AMPFI_25188, AMPFI_23514	SCHMD02385, SCHMD02384
OG0000372	AMPFI_10224	SCHMD11546
OG0000372	AMPFI_13417	SCHMD21831, SCHMD11336
OG0000372	AMPFI_06343	SCHMD16554, SCHMD19665
OG0000373	AMPFI_05437	SCHMD12690
OG0000373	AMPFI_02134	SCHMD08646, SCHMD00201
OG0000373	AMPFI_16084	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011
OG0000374	AMPFI_05049	SCHMD04677, SCHMD23864
OG0000375	AMPFI_07511	SCHMD00715
OG0000378	AMPFI_07224	SCHMD07011, SCHMD12188
OG0000378	AMPFI_10400	SCHMD05583
OG0000379	AMPFI_16322	SCHMD22438, SCHMD05351
OG0000379	AMPFI_17608	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990
OG0000379	AMPFI_17738	SCHMD09123, SCHMD25695
OG0000379	AMPFI_06752	SCHMD18189, SCHMD00174
OG0000380	AMPFI_06071, AMPFI_14191	SCHMD13240, SCHMD12384
OG0000380	AMPFI_25598	SCHMD21526
OG0000380	AMPFI_04763	SCHMD01720, SCHMD16935, SCHMD05875, SCHMD04175
OG0000381	AMPFI_24632, AMPFI_23477, AMPFI_01767, AMPFI_07665	SCHMD14884, SCHMD02643
OG0000381	AMPFI_24920, AMPFI_04023, AMPFI_21601, AMPFI_16618, AMPFI_12300, AMPFI_10046, AMPFI_09672, AMPFI_23921, AMPFI_10731, AMPFI_08871, AMPFI_02547, AMPFI_01340, AMPFI_15773, AMPFI_24146	SCHMD27041
OG0000382	AMPFI_13909	SCHMD22346
OG0000382	AMPFI_09129	SCHMD02294
OG0000384	AMPFI_03715	SCHMD15878
OG0000385	AMPFI_23534	SCHMD02710, SCHMD19251, SCHMD20652, SCHMD23399, SCHMD15491
OG0000386	AMPFI_05667	SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800
OG0000389	AMPFI_07738	SCHMD03232, SCHMD09731
OG0000390	AMPFI_08929, AMPFI_18064, AMPFI_22410, AMPFI_05166, AMPFI_00446, AMPFI_16032	SCHMD02401, SCHMD19098
OG0000392	AMPFI_19824, AMPFI_16078	SCHMD08120
OG0000393	AMPFI_17577	SCHMD10497
OG0000395	AMPFI_03869, AMPFI_03995	SCHMD07915
OG0000397	AMPFI_12772	SCHMD04641
OG0000399	AMPFI_13302	SCHMD00926
OG0000399	AMPFI_24563	SCHMD23059
OG0000400	AMPFI_04865, AMPFI_16843	SCHMD00908
OG0000400	AMPFI_07504, AMPFI_03889	SCHMD11940
OG0000402	AMPFI_21549	SCHMD02881, SCHMD11412
OG0000405	AMPFI_10725	SCHMD26927, SCHMD22788, SCHMD20823
OG0000409	AMPFI_06600, AMPFI_00255	SCHMD04012, SCHMD22098
OG0000409	AMPFI_08875	SCHMD03752
OG0000411	AMPFI_13273	SCHMD01429
OG0000412	AMPFI_20072	SCHMD26267, SCHMD21996
OG0000412	AMPFI_23320	SCHMD18753
OG0000413	AMPFI_09027	SCHMD18816, SCHMD03327, SCHMD18461
OG0000413	AMPFI_05195	SCHMD19663
OG0000413	AMPFI_15394	SCHMD18817, SCHMD28614
OG0000413	AMPFI_15092	SCHMD22416
OG0000417	AMPFI_16224, AMPFI_06502, AMPFI_00731	SCHMD12489, SCHMD12109, SCHMD17648, SCHMD04656
OG0000417	AMPFI_02252	SCHMD05726, SCHMD07229
OG0000417	AMPFI_16248	SCHMD26855, SCHMD04770
OG0000419	AMPFI_16286	SCHMD20590, SCHMD23181
OG0000420	AMPFI_23871	SCHMD23004
OG0000423	AMPFI_14710, AMPFI_17467	SCHMD29684
OG0000424	AMPFI_18786, AMPFI_06727	SCHMD27748, SCHMD06039
OG0000424	AMPFI_03735, AMPFI_21433, AMPFI_02103, AMPFI_06728	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568
OG0000425	AMPFI_01852	SCHMD24026, SCHMD08029
OG0000426	AMPFI_05934	SCHMD02251
OG0000426	AMPFI_04676	SCHMD19378, SCHMD08176
OG0000427	AMPFI_08931, AMPFI_06083	SCHMD05143
OG0000431	AMPFI_02567	SCHMD00614
OG0000432	AMPFI_10240	SCHMD08553, SCHMD16033
OG0000433	AMPFI_09657	SCHMD05136
OG0000433	AMPFI_00102, AMPFI_00584	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790
OG0000434	AMPFI_19330, AMPFI_12778, AMPFI_07772	SCHMD11371, SCHMD07829
OG0000435	AMPFI_21181	SCHMD12216, SCHMD19476
OG0000436	AMPFI_15525	SCHMD13323, SCHMD09381
OG0000437	AMPFI_18281, AMPFI_17925, AMPFI_24914, AMPFI_11612, AMPFI_19846	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769
OG0000440	AMPFI_00239	SCHMD21041, SCHMD06058, SCHMD20428, SCHMD03162, SCHMD04403, SCHMD01434, SCHMD21528, SCHMD25042, SCHMD22327, SCHMD08249, SCHMD26709, SCHMD27386, SCHMD21521, SCHMD12072, SCHMD18322, SCHMD19704, SCHMD26395, SCHMD21433, SCHMD06192, SCHMD10761, SCHMD18273, SCHMD06086, SCHMD26210, SCHMD25988, SCHMD16155, SCHMD13162, SCHMD04089, SCHMD16266, SCHMD01139, SCHMD25041, SCHMD08250, SCHMD12583, SCHMD15778, SCHMD25156, SCHMD06193, SCHMD21434, SCHMD13861, SCHMD26597, SCHMD04090, SCHMD11662, SCHMD14878, SCHMD07975, SCHMD25369, SCHMD20427, SCHMD12071, SCHMD19688, SCHMD26235, SCHMD04404, SCHMD25910, SCHMD21784, SCHMD10441, SCHMD14829, SCHMD29361, SCHMD02415, SCHMD17900, SCHMD03116, SCHMD22337, SCHMD07800, SCHMD11066, SCHMD14877, SCHMD19687, SCHMD27560, SCHMD23131, SCHMD17158, SCHMD10558, SCHMD10919, SCHMD03277, SCHMD13862, SCHMD21813, SCHMD02416, SCHMD12582, SCHMD06032, SCHMD12069
OG0000442	AMPFI_18182	SCHMD12679
OG0000443	AMPFI_17659	SCHMD09029
OG0000443	AMPFI_21705	SCHMD25536
OG0000444	AMPFI_10516	SCHMD00767, SCHMD00766
OG0000445	AMPFI_20874, AMPFI_15224, AMPFI_10421, AMPFI_03557, AMPFI_10139, AMPFI_21234, AMPFI_16884, AMPFI_09913	SCHMD29179
OG0000446	AMPFI_02401	SCHMD12871
OG0000447	AMPFI_12502	SCHMD15169, SCHMD15170, SCHMD24266
OG0000448	AMPFI_06913	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489
OG0000449	AMPFI_10186, AMPFI_00716	SCHMD07671
OG0000450	AMPFI_01260	SCHMD15839, SCHMD21713
OG0000454	AMPFI_16132	SCHMD11564
OG0000458	AMPFI_07546	SCHMD04851
OG0000459	AMPFI_22518, AMPFI_18998	SCHMD17754
OG0000461	AMPFI_12796	SCHMD03515
OG0000461	AMPFI_10757, AMPFI_12933	SCHMD06358
OG0000463	AMPFI_24215	SCHMD09096
OG0000465	AMPFI_19029	SCHMD09590
OG0000465	AMPFI_02128	SCHMD27578, SCHMD03407, SCHMD17039, SCHMD17683
OG0000467	AMPFI_12782	SCHMD03209
OG0000469	AMPFI_03128	SCHMD15597
OG0000469	AMPFI_08317	SCHMD09418
OG0000472	AMPFI_00236	SCHMD01783
OG0000473	AMPFI_11120, AMPFI_15405, AMPFI_15404, AMPFI_14363	SCHMD13933
OG0000475	AMPFI_23837	SCHMD03320
OG0000475	AMPFI_14069	SCHMD03318
OG0000476	AMPFI_11326	SCHMD25720, SCHMD19904
OG0000476	AMPFI_07783	SCHMD04015
OG0000476	AMPFI_08866	SCHMD07489
OG0000477	AMPFI_00918	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496
OG0000479	AMPFI_03342	SCHMD10108
OG0000479	AMPFI_09996	SCHMD14823, SCHMD04174
OG0000480	AMPFI_18780	SCHMD19204, SCHMD14582
OG0000480	AMPFI_14622	SCHMD09535
OG0000481	AMPFI_04631	SCHMD12328
OG0000481	AMPFI_14700	SCHMD11352, SCHMD11001
OG0000481	AMPFI_12417	SCHMD06297
OG0000482	AMPFI_19863	SCHMD06210, SCHMD03012
OG0000482	AMPFI_19100	SCHMD24519, SCHMD16548
OG0000482	AMPFI_17333	SCHMD06211
OG0000482	AMPFI_20569	SCHMD06212
OG0000485	AMPFI_22121	SCHMD13016, SCHMD17436
OG0000485	AMPFI_08283	SCHMD16799
OG0000486	AMPFI_16665	SCHMD19250
OG0000494	AMPFI_14510	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987
OG0000496	AMPFI_17477	SCHMD08379, SCHMD27172
OG0000497	AMPFI_07081	SCHMD07173
OG0000503	AMPFI_06939, AMPFI_17798	SCHMD01390, SCHMD06719
OG0000503	AMPFI_08675	SCHMD20959
OG0000504	AMPFI_23661	SCHMD09636, SCHMD05294, SCHMD24012, SCHMD24184, SCHMD19827, SCHMD05293, SCHMD22132, SCHMD09637, SCHMD12821, SCHMD09697, SCHMD24410, SCHMD25007, SCHMD25497, SCHMD16466, SCHMD25962, SCHMD08165, SCHMD14224, SCHMD23834, SCHMD24691, SCHMD24897, SCHMD16428, SCHMD22263
OG0000504	AMPFI_15881	SCHMD09635, SCHMD24690, SCHMD16465, SCHMD08164
OG0000505	AMPFI_13142	SCHMD10454
OG0000506	AMPFI_10562	SCHMD05024
OG0000509	AMPFI_16215, AMPFI_02902, AMPFI_20255, AMPFI_03643, AMPFI_11988, AMPFI_11123, AMPFI_21754	SCHMD14563
OG0000510	AMPFI_12605, AMPFI_15688	SCHMD10006
OG0000513	AMPFI_15307	SCHMD06575
OG0000514	AMPFI_19314	SCHMD15950, SCHMD28993
OG0000519	AMPFI_09807, AMPFI_19851, AMPFI_12315, AMPFI_05130	SCHMD19355, SCHMD25526
OG0000520	AMPFI_23972	SCHMD05956
OG0000520	AMPFI_19094	SCHMD27845
OG0000522	AMPFI_07135	SCHMD23148, SCHMD08897
OG0000523	AMPFI_22404, AMPFI_10423, AMPFI_13116	SCHMD13520
OG0000524	AMPFI_14569	SCHMD01087, SCHMD12691
OG0000525	AMPFI_13575	SCHMD04369
OG0000525	AMPFI_23427	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149
OG0000527	AMPFI_21522	SCHMD13845, SCHMD20940, SCHMD24670
OG0000528	AMPFI_18972, AMPFI_18973	SCHMD02315, SCHMD09612
OG0000529	AMPFI_10225	SCHMD06409
OG0000530	AMPFI_05279	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369
OG0000531	AMPFI_10252	SCHMD13749
OG0000534	AMPFI_12308	SCHMD09514
OG0000534	AMPFI_09373	SCHMD04872
OG0000537	AMPFI_22008	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929
OG0000538	AMPFI_24088	SCHMD23313
OG0000542	AMPFI_08997	SCHMD05340, SCHMD05911, SCHMD06819
OG0000544	AMPFI_12968	SCHMD08368
OG0000545	AMPFI_15543	SCHMD20709
OG0000545	AMPFI_14917	SCHMD24457, SCHMD24458, SCHMD06497, SCHMD12251
OG0000546	AMPFI_13740	SCHMD01112, SCHMD00287, SCHMD17563, SCHMD02461, SCHMD02852, SCHMD24193, SCHMD21696, SCHMD15674, SCHMD15371, SCHMD10579, SCHMD22243, SCHMD01369, SCHMD24503, SCHMD15753, SCHMD08158
OG0000548	AMPFI_03107	SCHMD11369
OG0000548	AMPFI_12447	SCHMD02725, SCHMD00205
OG0000550	AMPFI_24022	SCHMD04377, SCHMD04195
OG0000551	AMPFI_16839	SCHMD28789
OG0000551	AMPFI_19651	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979, SCHMD18976, SCHMD28799, SCHMD28338
OG0000551	AMPFI_24965	SCHMD15481
OG0000552	AMPFI_25709	SCHMD16245, SCHMD21874
OG0000552	AMPFI_07948	SCHMD13011
OG0000553	AMPFI_07441	SCHMD06981
OG0000554	AMPFI_16623, AMPFI_06109	SCHMD06339, SCHMD06340
OG0000556	AMPFI_16800	SCHMD23624
OG0000560	AMPFI_24939, AMPFI_25437, AMPFI_25195, AMPFI_02096	SCHMD12681, SCHMD24482
OG0000562	AMPFI_21582	SCHMD10853
OG0000562	AMPFI_20719	SCHMD10851
OG0000563	AMPFI_08659, AMPFI_10297	SCHMD00956, SCHMD23940
OG0000566	AMPFI_03781, AMPFI_20076, AMPFI_24184	SCHMD24931, SCHMD26489
OG0000567	AMPFI_08270, AMPFI_24073	SCHMD27076, SCHMD27355, SCHMD13533
OG0000567	AMPFI_20193	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026
OG0000571	AMPFI_19323	SCHMD29720
OG0000572	AMPFI_18964, AMPFI_18965	SCHMD10816
OG0000572	AMPFI_09351	SCHMD25603
OG0000573	AMPFI_08544	SCHMD01043, SCHMD15213, SCHMD24610
OG0000573	AMPFI_03633	SCHMD11309, SCHMD19455, SCHMD01045, SCHMD29036, SCHMD15211
OG0000573	AMPFI_21790	SCHMD16187
OG0000574	AMPFI_07593	SCHMD01583, SCHMD12209
OG0000574	AMPFI_22284	SCHMD00489
OG0000575	AMPFI_22439	SCHMD10050, SCHMD14865
OG0000576	AMPFI_11215	SCHMD17959, SCHMD00167, SCHMD15710
OG0000578	AMPFI_11337, AMPFI_11336	SCHMD00300, SCHMD17617
OG0000579	AMPFI_10586	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175
OG0000581	AMPFI_20371	SCHMD10093, SCHMD11595, SCHMD08712
OG0000582	AMPFI_14842, AMPFI_03684	SCHMD16063, SCHMD04882
OG0000583	AMPFI_03049	SCHMD20267, SCHMD01121
OG0000584	AMPFI_25542, AMPFI_23350, AMPFI_15796, AMPFI_00561, AMPFI_04371	SCHMD07152
OG0000585	AMPFI_10321	SCHMD24793, SCHMD28810, SCHMD24792
OG0000585	AMPFI_07822	SCHMD27773, SCHMD04336
OG0000586	AMPFI_16028	SCHMD16050, SCHMD19532
OG0000587	AMPFI_16977, AMPFI_16976	SCHMD03879, SCHMD05571
OG0000588	AMPFI_04054, AMPFI_03394	SCHMD01542
OG0000588	AMPFI_11701	SCHMD07022
OG0000590	AMPFI_19054, AMPFI_08431	SCHMD08634
OG0000590	AMPFI_13729	SCHMD18326
OG0000592	AMPFI_12250, AMPFI_00808	SCHMD11895, SCHMD04777
OG0000594	AMPFI_08265	SCHMD01864
OG0000597	AMPFI_09305	SCHMD00271
OG0000602	AMPFI_06522, AMPFI_15502	SCHMD08918, SCHMD16862
OG0000604	AMPFI_00175	SCHMD15253
OG0000604	AMPFI_21956	SCHMD27467, SCHMD15254
OG0000604	AMPFI_24342	SCHMD15897
OG0000610	AMPFI_10966	SCHMD01064
OG0000611	AMPFI_17154	SCHMD07468
OG0000611	AMPFI_16666, AMPFI_19006	SCHMD07466
OG0000611	AMPFI_03941	SCHMD10118
OG0000612	AMPFI_15477, AMPFI_05475	SCHMD04363, SCHMD09119
OG0000613	AMPFI_20696	SCHMD19801, SCHMD26357, SCHMD15315
OG0000614	AMPFI_11504	SCHMD02000
OG0000615	AMPFI_02250	SCHMD15391, SCHMD21719, SCHMD22476
OG0000618	AMPFI_03116	SCHMD13178
OG0000623	AMPFI_18053	SCHMD06017, SCHMD06018
OG0000623	AMPFI_05939, AMPFI_14561	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585
OG0000624	AMPFI_19095, AMPFI_09306, AMPFI_13318	SCHMD01951
OG0000626	AMPFI_08963	SCHMD22993, SCHMD02730, SCHMD02477
OG0000628	AMPFI_18712, AMPFI_02816	SCHMD21997
OG0000628	AMPFI_06881	SCHMD24762, SCHMD25901
OG0000634	AMPFI_17488	SCHMD10172, SCHMD10394, SCHMD05099
OG0000634	AMPFI_04896	SCHMD10171, SCHMD10393, SCHMD05098, SCHMD18845
OG0000634	AMPFI_20252	SCHMD05101, SCHMD10395
OG0000635	AMPFI_12996	SCHMD14919, SCHMD24865, SCHMD18425, SCHMD10798
OG0000637	AMPFI_22000, AMPFI_25950	SCHMD24038
OG0000639	AMPFI_02143	SCHMD15823
OG0000639	AMPFI_19096	SCHMD12604, SCHMD12603
OG0000639	AMPFI_19422	SCHMD12605, SCHMD10747
OG0000642	AMPFI_20481, AMPFI_17464, AMPFI_21969, AMPFI_03291, AMPFI_09020, AMPFI_24910	SCHMD07724
OG0000643	AMPFI_13527	SCHMD14321
OG0000646	AMPFI_08730	SCHMD24176
OG0000646	AMPFI_06480	SCHMD25176, SCHMD22477
OG0000647	AMPFI_23188, AMPFI_23840	SCHMD29494
OG0000648	AMPFI_13232	SCHMD18065
OG0000651	AMPFI_00457	SCHMD02428
OG0000653	AMPFI_07129	SCHMD07619, SCHMD08845
OG0000654	AMPFI_21423	SCHMD01650, SCHMD19469
OG0000657	AMPFI_04003	SCHMD14158
OG0000657	AMPFI_15120	SCHMD14159, SCHMD28173
OG0000657	AMPFI_23960, AMPFI_23025	SCHMD18210
OG0000660	AMPFI_17445	SCHMD20422, SCHMD27193
OG0000662	AMPFI_12334	SCHMD04360
OG0000662	AMPFI_13450	SCHMD05635
OG0000663	AMPFI_12107	SCHMD28509, SCHMD28508, SCHMD08739
OG0000664	AMPFI_09419	SCHMD04491, SCHMD14555
OG0000665	AMPFI_01642, AMPFI_25024	SCHMD09294
OG0000670	AMPFI_22267	SCHMD21177, SCHMD16575, SCHMD24810, SCHMD18592, SCHMD04685, SCHMD22152, SCHMD02150, SCHMD05669, SCHMD12381, SCHMD13315, SCHMD13316, SCHMD12100
OG0000672	AMPFI_11096	SCHMD10307, SCHMD15500
OG0000672	AMPFI_17614	SCHMD03901
OG0000674	AMPFI_05318	SCHMD14256
OG0000674	AMPFI_14286	SCHMD27363, SCHMD28202
OG0000676	AMPFI_01951	SCHMD08131
OG0000680	AMPFI_18200	SCHMD17558
OG0000680	AMPFI_20692	SCHMD25925
OG0000681	AMPFI_10408	SCHMD26784, SCHMD03976
OG0000682	AMPFI_06701	SCHMD04644, SCHMD08708, SCHMD25504, SCHMD17552, SCHMD21787, SCHMD07246, SCHMD25376, SCHMD05512
OG0000683	AMPFI_06165	SCHMD21601
OG0000684	AMPFI_11660, AMPFI_23886	SCHMD07574, SCHMD07399, SCHMD07458
OG0000684	AMPFI_21883, AMPFI_26002	SCHMD23235, SCHMD27158
OG0000684	AMPFI_13648	SCHMD07403
OG0000685	AMPFI_10051	SCHMD09879, SCHMD09881
OG0000688	AMPFI_25967	SCHMD13264
OG0000690	AMPFI_12474	SCHMD17313, SCHMD21259, SCHMD18093
OG0000692	AMPFI_22914	SCHMD11826
OG0000694	AMPFI_20821	SCHMD02121, SCHMD02119
OG0000695	AMPFI_19882	SCHMD03466, SCHMD25508
OG0000696	AMPFI_13412	SCHMD17223, SCHMD17224, SCHMD29303
OG0000696	AMPFI_06933	SCHMD10590
OG0000697	AMPFI_01555	SCHMD10349, SCHMD08041
OG0000702	AMPFI_20591	SCHMD21765, SCHMD21766
OG0000703	AMPFI_09469	SCHMD03880
OG0000704	AMPFI_10702	SCHMD17381
OG0000706	AMPFI_19348, AMPFI_17120	SCHMD26259, SCHMD27843
OG0000708	AMPFI_18363	SCHMD25653
OG0000709	AMPFI_23883	SCHMD18124
OG0000709	AMPFI_17426	SCHMD20599, SCHMD21920
OG0000710	AMPFI_01536, AMPFI_25003	SCHMD02362, SCHMD00177, SCHMD02354, SCHMD10827, SCHMD18803, SCHMD02525, SCHMD27616, SCHMD13241
OG0000711	AMPFI_11270, AMPFI_17340	SCHMD02785
OG0000713	AMPFI_24318, AMPFI_08961, AMPFI_11641	SCHMD17095
OG0000716	AMPFI_13314	SCHMD04462, SCHMD22884, SCHMD19144, SCHMD07207, SCHMD17723
OG0000717	AMPFI_06302, AMPFI_10785	SCHMD26760, SCHMD12553
OG0000718	AMPFI_05696, AMPFI_05695	SCHMD24218
OG0000721	AMPFI_08986, AMPFI_22244, AMPFI_22245	SCHMD15260, SCHMD29752, SCHMD09543
OG0000724	AMPFI_16071	SCHMD07525, SCHMD08666
OG0000725	AMPFI_02912	SCHMD14819, SCHMD12919
OG0000731	AMPFI_14467	SCHMD03063
OG0000732	AMPFI_21125	SCHMD09651
OG0000732	AMPFI_19798, AMPFI_22564	SCHMD05249
OG0000733	AMPFI_00092	SCHMD28225, SCHMD15626
OG0000733	AMPFI_07683	SCHMD13904, SCHMD02163
OG0000734	AMPFI_16496	SCHMD11583, SCHMD14768, SCHMD09332, SCHMD02937, SCHMD07242, SCHMD04118, SCHMD01513, SCHMD07878, SCHMD24039, SCHMD13942, SCHMD22315, SCHMD14455, SCHMD27004, SCHMD20850, SCHMD13509, SCHMD10084, SCHMD08723, SCHMD14485, SCHMD25295, SCHMD26519, SCHMD04103, SCHMD26949, SCHMD09270, SCHMD20387, SCHMD03648, SCHMD09683, SCHMD10543, SCHMD08018, SCHMD27636, SCHMD18698, SCHMD07342, SCHMD09685, SCHMD09684, SCHMD15319, SCHMD24961, SCHMD26040, SCHMD09274, SCHMD04119
OG0000735	AMPFI_12763	SCHMD07620
OG0000740	AMPFI_24652	SCHMD13587
OG0000740	AMPFI_17145	SCHMD06868, SCHMD16462
