Orthogroup	AMPFI_ok	STRPU_ok
OG0000047	AMPFI_24116, AMPFI_18776, AMPFI_21554, AMPFI_14155, AMPFI_00428, AMPFI_20724, AMPFI_10770, AMPFI_19448, AMPFI_02362, AMPFI_02423, AMPFI_25745, AMPFI_13185, AMPFI_23152	STRPU_10722
OG0000047	AMPFI_15441, AMPFI_12215, AMPFI_20139, AMPFI_15442, AMPFI_13862, AMPFI_21587, AMPFI_16006	STRPU_17920
OG0000047	AMPFI_15701, AMPFI_15786, AMPFI_14921	STRPU_24560
OG0000048	AMPFI_07263	STRPU_20212
OG0000048	AMPFI_06745	STRPU_15458
OG0000048	AMPFI_01185	STRPU_09674
OG0000048	AMPFI_22758	STRPU_20602
OG0000048	AMPFI_10591	STRPU_20482
OG0000048	AMPFI_16815	STRPU_17966, STRPU_17965
OG0000048	AMPFI_19210, AMPFI_10367, AMPFI_21707, AMPFI_01763	STRPU_16799, STRPU_16795, STRPU_07185, STRPU_07193, STRPU_16454, STRPU_16791, STRPU_16794, STRPU_16792, STRPU_16789, STRPU_16451, STRPU_16475, STRPU_16452, STRPU_16790
OG0000048	AMPFI_08767	STRPU_26191
OG0000049	AMPFI_09959	STRPU_17685
OG0000049	AMPFI_25468	STRPU_17686
OG0000049	AMPFI_21732	STRPU_06696
OG0000049	AMPFI_05869	STRPU_04345
OG0000050	AMPFI_09852, AMPFI_09851, AMPFI_22369, AMPFI_19942, AMPFI_15208	STRPU_10411
OG0000050	AMPFI_23876	STRPU_07810, STRPU_07823, STRPU_11057, STRPU_09032, STRPU_09040
OG0000051	AMPFI_06837	STRPU_27246
OG0000051	AMPFI_12251, AMPFI_06956, AMPFI_18032	STRPU_04087, STRPU_04086, STRPU_04085, STRPU_04081, STRPU_04082, STRPU_04844, STRPU_04845, STRPU_04838, STRPU_04842, STRPU_04843, STRPU_04683, STRPU_04684, STRPU_08146, STRPU_04384, STRPU_04388, STRPU_04386, STRPU_04385, STRPU_11426, STRPU_04634, STRPU_04664
OG0000051	AMPFI_01376, AMPFI_01979, AMPFI_15572, AMPFI_18266, AMPFI_05878, AMPFI_02130, AMPFI_25599	STRPU_17901, STRPU_17577, STRPU_17576, STRPU_17547, STRPU_17574, STRPU_17579, STRPU_17578, STRPU_17575, STRPU_02970, STRPU_16946
OG0000052	AMPFI_06573, AMPFI_21766, AMPFI_02333, AMPFI_17383, AMPFI_21399, AMPFI_24133, AMPFI_17342, AMPFI_21992, AMPFI_16769, AMPFI_22231, AMPFI_00841, AMPFI_00866, AMPFI_17846, AMPFI_14084, AMPFI_00993, AMPFI_18023	STRPU_00276, STRPU_03183
OG0000052	AMPFI_24630, AMPFI_04652, AMPFI_10912, AMPFI_12754, AMPFI_13833, AMPFI_12690, AMPFI_19427, AMPFI_04582, AMPFI_02325, AMPFI_23491, AMPFI_05841, AMPFI_24118, AMPFI_20511, AMPFI_08366, AMPFI_13707, AMPFI_14605, AMPFI_11434, AMPFI_03965, AMPFI_20512, AMPFI_13505, AMPFI_14163, AMPFI_22708, AMPFI_14350, AMPFI_13327, AMPFI_07170, AMPFI_10973, AMPFI_20869, AMPFI_16702, AMPFI_09892, AMPFI_19128, AMPFI_20552, AMPFI_11422, AMPFI_14308	STRPU_16462, STRPU_09642, STRPU_12463, STRPU_09640, STRPU_09643, STRPU_15631, STRPU_23975, STRPU_23951, STRPU_09641, STRPU_12462, STRPU_10210, STRPU_06254, STRPU_06255, STRPU_05990, STRPU_18874
OG0000053	AMPFI_17492	STRPU_10261
OG0000053	AMPFI_03971, AMPFI_14513, AMPFI_05985	STRPU_21567
OG0000053	AMPFI_00195	STRPU_13262, STRPU_13263, STRPU_13265, STRPU_10395, STRPU_14602, STRPU_14605, STRPU_17112, STRPU_09323, STRPU_10266
OG0000053	AMPFI_18591	STRPU_23430, STRPU_01006, STRPU_14042, STRPU_09726, STRPU_09769, STRPU_12831, STRPU_06744, STRPU_06743, STRPU_06746, STRPU_06745, STRPU_09255, STRPU_18743, STRPU_18742, STRPU_18741, STRPU_25321, STRPU_23287, STRPU_09631, STRPU_06742, STRPU_02470, STRPU_13595
OG0000053	AMPFI_19168	STRPU_08946, STRPU_08947, STRPU_08944, STRPU_08945, STRPU_08948, STRPU_08943
OG0000053	AMPFI_10666, AMPFI_20177	STRPU_09997, STRPU_09996, STRPU_10000, STRPU_09999, STRPU_10005, STRPU_10001, STRPU_09899, STRPU_09900
OG0000053	AMPFI_24389, AMPFI_03879	STRPU_10259
OG0000054	AMPFI_10274	STRPU_04629, STRPU_04651, STRPU_21552, STRPU_04633, STRPU_04661, STRPU_04884, STRPU_04631, STRPU_04653
OG0000055	AMPFI_10980	STRPU_04185, STRPU_03690, STRPU_21374, STRPU_07333, STRPU_23750
OG0000056	AMPFI_10015	STRPU_19327
OG0000056	AMPFI_06567, AMPFI_06885	STRPU_09650, STRPU_14115, STRPU_15286, STRPU_15300
OG0000056	AMPFI_21387	STRPU_12766, STRPU_02354, STRPU_05523
OG0000056	AMPFI_13951	STRPU_19358
OG0000057	AMPFI_01580, AMPFI_02256	STRPU_09574, STRPU_09581, STRPU_15511, STRPU_15515, STRPU_15513, STRPU_15522, STRPU_15517, STRPU_15521, STRPU_15512, STRPU_15518, STRPU_15524, STRPU_15520, STRPU_15523, STRPU_15510, STRPU_15514, STRPU_06456, STRPU_18393, STRPU_10377, STRPU_10376, STRPU_03172, STRPU_10378, STRPU_10379, STRPU_11849, STRPU_11850, STRPU_11851, STRPU_10380, STRPU_16444, STRPU_10382
OG0000057	AMPFI_22187, AMPFI_02601, AMPFI_04153, AMPFI_22527	STRPU_09580
OG0000057	AMPFI_23737	STRPU_10530, STRPU_02305, STRPU_18108, STRPU_09940
OG0000058	AMPFI_18481	STRPU_10155, STRPU_10092
OG0000058	AMPFI_05634	STRPU_08638
OG0000059	AMPFI_17417, AMPFI_04404, AMPFI_21031, AMPFI_04726, AMPFI_09318	STRPU_13764, STRPU_01483
OG0000059	AMPFI_05376, AMPFI_04204, AMPFI_22805	STRPU_26445
OG0000059	AMPFI_02192, AMPFI_01329	STRPU_03376
OG0000060	AMPFI_23758	STRPU_24855
OG0000060	AMPFI_19643	STRPU_18179
OG0000060	AMPFI_25991, AMPFI_02716	STRPU_17613
OG0000060	AMPFI_19058	STRPU_25136, STRPU_17605, STRPU_17612, STRPU_17606, STRPU_17085, STRPU_24483, STRPU_24484, STRPU_21861, STRPU_10974, STRPU_10973, STRPU_22645, STRPU_20391, STRPU_24081, STRPU_24740, STRPU_24199, STRPU_24413
OG0000062	AMPFI_04452	STRPU_12717
OG0000062	AMPFI_07777, AMPFI_07778	STRPU_26540, STRPU_26538, STRPU_26536, STRPU_26537
OG0000062	AMPFI_05434	STRPU_08191
OG0000062	AMPFI_05111, AMPFI_02667	STRPU_19993, STRPU_19459, STRPU_19398
OG0000063	AMPFI_21664	STRPU_23711
OG0000063	AMPFI_20407, AMPFI_07613	STRPU_18981, STRPU_07188
OG0000063	AMPFI_24747, AMPFI_13584	STRPU_19022, STRPU_00471, STRPU_18997
OG0000064	AMPFI_23500	STRPU_06701
OG0000064	AMPFI_19990	STRPU_27288, STRPU_13555, STRPU_25159, STRPU_13144, STRPU_13164, STRPU_13376, STRPU_13397, STRPU_01226, STRPU_12074, STRPU_01228, STRPU_12073, STRPU_01227, STRPU_09572
OG0000064	AMPFI_24329, AMPFI_24419	STRPU_17157
OG0000064	AMPFI_15929, AMPFI_24526, AMPFI_22622	STRPU_12264, STRPU_13323, STRPU_13898, STRPU_13899, STRPU_13887, STRPU_13858, STRPU_09468, STRPU_02450, STRPU_13612, STRPU_03924, STRPU_14007, STRPU_13479, STRPU_13480, STRPU_13482, STRPU_13477, STRPU_13481, STRPU_13540, STRPU_13528, STRPU_13529
OG0000064	AMPFI_22486	STRPU_13186, STRPU_15784, STRPU_25009, STRPU_25162, STRPU_07669, STRPU_24449, STRPU_08462, STRPU_24447, STRPU_08457, STRPU_24448, STRPU_08460, STRPU_08455, STRPU_13325, STRPU_13324
OG0000065	AMPFI_23067	STRPU_00300, STRPU_08584
OG0000065	AMPFI_10386	STRPU_22137
OG0000066	AMPFI_16063	STRPU_23705
OG0000066	AMPFI_19169	STRPU_07404
OG0000066	AMPFI_09400	STRPU_19100
OG0000066	AMPFI_25704, AMPFI_24273	STRPU_10561, STRPU_10560, STRPU_10760, STRPU_11704
OG0000067	AMPFI_04770	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881
OG0000067	AMPFI_09466, AMPFI_18191, AMPFI_01682	STRPU_24522, STRPU_10727, STRPU_10726
OG0000067	AMPFI_10236	STRPU_04075, STRPU_11266, STRPU_11228
OG0000067	AMPFI_18458, AMPFI_18044, AMPFI_00280, AMPFI_18852, AMPFI_24558, AMPFI_14845, AMPFI_03396	STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824
OG0000067	AMPFI_12403	STRPU_10905
OG0000067	AMPFI_06999	STRPU_00137
OG0000068	AMPFI_02504	STRPU_23284
OG0000068	AMPFI_16312	STRPU_22578, STRPU_22587, STRPU_22390, STRPU_23541
OG0000068	AMPFI_23414, AMPFI_23547, AMPFI_24987, AMPFI_02102, AMPFI_23184, AMPFI_04648, AMPFI_15422, AMPFI_22045, AMPFI_24986, AMPFI_14044, AMPFI_25888, AMPFI_25645, AMPFI_12166	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939
OG0000068	AMPFI_21287	STRPU_23285
OG0000068	AMPFI_06879	STRPU_00704, STRPU_22720
OG0000069	AMPFI_08415	STRPU_24462
OG0000069	AMPFI_07519	STRPU_08964, STRPU_21393
OG0000069	AMPFI_12140	STRPU_26328
OG0000069	AMPFI_20704, AMPFI_07178	STRPU_04107, STRPU_05473, STRPU_05020, STRPU_25384, STRPU_24249, STRPU_09003, STRPU_01056, STRPU_05927, STRPU_06003, STRPU_05936, STRPU_05932, STRPU_06000
OG0000071	AMPFI_07275	STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834
OG0000072	AMPFI_20479	STRPU_05232
OG0000072	AMPFI_21820	STRPU_05343
OG0000072	AMPFI_10116	STRPU_04704, STRPU_04707
OG0000073	AMPFI_17720, AMPFI_09678	STRPU_08362
OG0000073	AMPFI_15154	STRPU_26057, STRPU_25439, STRPU_23331, STRPU_25427
OG0000073	AMPFI_10119	STRPU_14789
OG0000074	AMPFI_22998	STRPU_24425
OG0000074	AMPFI_09812	STRPU_15226, STRPU_25840, STRPU_24424
OG0000074	AMPFI_05452	STRPU_09406, STRPU_01552, STRPU_16196, STRPU_16237
OG0000074	AMPFI_19576	STRPU_05573, STRPU_05632
OG0000074	AMPFI_25342, AMPFI_16673, AMPFI_17571, AMPFI_20840, AMPFI_15218	STRPU_20199, STRPU_20198, STRPU_04946
OG0000074	AMPFI_19564	STRPU_01960
OG0000074	AMPFI_22923, AMPFI_25359, AMPFI_19392	STRPU_13956
OG0000074	AMPFI_00530	STRPU_22802, STRPU_01961
OG0000075	AMPFI_17345, AMPFI_17344	STRPU_25005
OG0000075	AMPFI_12462	STRPU_25123
OG0000075	AMPFI_03839	STRPU_25122
OG0000075	AMPFI_10510	STRPU_10595
OG0000075	AMPFI_15829	STRPU_25157
OG0000075	AMPFI_15917	STRPU_01897, STRPU_22743
OG0000075	AMPFI_17574	STRPU_23991
OG0000076	AMPFI_23645	STRPU_17367
OG0000076	AMPFI_10916	STRPU_03297, STRPU_12019
OG0000076	AMPFI_01700	STRPU_01758
OG0000076	AMPFI_25997	STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815
OG0000076	AMPFI_24148	STRPU_13965
OG0000076	AMPFI_19534	STRPU_20232
OG0000077	AMPFI_08518	STRPU_09553
OG0000078	AMPFI_24840, AMPFI_23657, AMPFI_13938, AMPFI_22390	STRPU_23681, STRPU_23657
OG0000078	AMPFI_13696	STRPU_13338, STRPU_24931, STRPU_21033, STRPU_21035, STRPU_13337
OG0000078	AMPFI_20079	STRPU_22246
OG0000079	AMPFI_09380	STRPU_23093, STRPU_23381, STRPU_23773
OG0000079	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442	STRPU_04091
OG0000079	AMPFI_24805	STRPU_02493, STRPU_15115
OG0000079	AMPFI_06359, AMPFI_07521	STRPU_26495, STRPU_19060
OG0000080	AMPFI_13421	STRPU_04387, STRPU_15801, STRPU_17234, STRPU_16347, STRPU_07754
OG0000080	AMPFI_01218	STRPU_19126, STRPU_12219
OG0000080	AMPFI_21483, AMPFI_06835, AMPFI_17142, AMPFI_20172, AMPFI_21408, AMPFI_04795, AMPFI_00475	STRPU_07841, STRPU_16971, STRPU_16830, STRPU_00556, STRPU_09960, STRPU_06340, STRPU_16071, STRPU_16545
OG0000080	AMPFI_04897	STRPU_07970
OG0000081	AMPFI_00581	STRPU_18403, STRPU_07913, STRPU_07941, STRPU_07942, STRPU_07914, STRPU_07943, STRPU_07915, STRPU_07117, STRPU_07808, STRPU_03692, STRPU_07883, STRPU_07878, STRPU_03837, STRPU_03823, STRPU_14485, STRPU_07885, STRPU_17231, STRPU_10539, STRPU_10349, STRPU_10348, STRPU_10350, STRPU_10347, STRPU_07886, STRPU_07887, STRPU_05986, STRPU_10351, STRPU_10352, STRPU_10346, STRPU_10353, STRPU_10383, STRPU_09550, STRPU_09551, STRPU_09549, STRPU_09548, STRPU_09531, STRPU_09530, STRPU_09547
OG0000082	AMPFI_21007	STRPU_19842
OG0000082	AMPFI_06890	STRPU_09694, STRPU_09737
OG0000082	AMPFI_15952	STRPU_22564, STRPU_22563
OG0000082	AMPFI_11015	STRPU_20087
OG0000082	AMPFI_13856, AMPFI_12634	STRPU_18951
OG0000083	AMPFI_05014, AMPFI_16451, AMPFI_02295, AMPFI_09906, AMPFI_11280, AMPFI_20014, AMPFI_07179, AMPFI_25004, AMPFI_14557, AMPFI_11131, AMPFI_00181, AMPFI_24785, AMPFI_03500	STRPU_18824, STRPU_18823, STRPU_12975, STRPU_12535, STRPU_14691, STRPU_14698, STRPU_14692, STRPU_14696, STRPU_14687, STRPU_14685, STRPU_14689, STRPU_26974, STRPU_14701, STRPU_14699, STRPU_06794, STRPU_06796, STRPU_06797, STRPU_06792, STRPU_06798, STRPU_06795, STRPU_06788, STRPU_14608, STRPU_14627, STRPU_14947, STRPU_14977, STRPU_05948, STRPU_06016
OG0000083	AMPFI_15650	STRPU_11195
OG0000083	AMPFI_03031, AMPFI_21300, AMPFI_13219, AMPFI_22069, AMPFI_15760, AMPFI_20105, AMPFI_03660, AMPFI_07901, AMPFI_17694, AMPFI_21854, AMPFI_06694	STRPU_04893, STRPU_24352
OG0000085	AMPFI_20771	STRPU_24977
OG0000085	AMPFI_09379	STRPU_15094
OG0000085	AMPFI_25819	STRPU_25637
OG0000085	AMPFI_25579	STRPU_14879
OG0000085	AMPFI_04349	STRPU_17832
OG0000086	AMPFI_05946	STRPU_07500, STRPU_01237, STRPU_02654
OG0000086	AMPFI_05873	STRPU_27344, STRPU_19771, STRPU_09014
OG0000086	AMPFI_16003, AMPFI_11221, AMPFI_22909	STRPU_25446
OG0000086	AMPFI_02316, AMPFI_17399	STRPU_03247, STRPU_09734
OG0000086	AMPFI_00738	STRPU_23339, STRPU_18724
OG0000086	AMPFI_09556, AMPFI_02756	STRPU_16909, STRPU_13560, STRPU_14542, STRPU_03844
OG0000087	AMPFI_07196	STRPU_08915, STRPU_00613
OG0000087	AMPFI_08649	STRPU_23330
OG0000087	AMPFI_11171	STRPU_08212
OG0000088	AMPFI_22112	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861
OG0000088	AMPFI_07330, AMPFI_26016	STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899
OG0000088	AMPFI_13620	STRPU_19492, STRPU_00779, STRPU_19792
OG0000088	AMPFI_12147	STRPU_04079, STRPU_04080
OG0000088	AMPFI_09459	STRPU_26089
OG0000089	AMPFI_22175, AMPFI_17226, AMPFI_21389	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669, STRPU_02395, STRPU_13676, STRPU_12008, STRPU_13675, STRPU_23879, STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884
OG0000089	AMPFI_16243	STRPU_24895, STRPU_24715
OG0000089	AMPFI_21827	STRPU_10589
OG0000089	AMPFI_22710	STRPU_25350, STRPU_25352, STRPU_23912
OG0000089	AMPFI_16100	STRPU_07004
OG0000089	AMPFI_00096	STRPU_08016, STRPU_25351
OG0000090	AMPFI_18054	STRPU_20197, STRPU_19764, STRPU_19763
OG0000090	AMPFI_05323	STRPU_07521, STRPU_07520
OG0000090	AMPFI_21484, AMPFI_03385, AMPFI_23899	STRPU_21514, STRPU_21513
OG0000090	AMPFI_12379	STRPU_21515
OG0000091	AMPFI_09607, AMPFI_02060	STRPU_26100, STRPU_26114
OG0000091	AMPFI_04685, AMPFI_24623	STRPU_17342
OG0000091	AMPFI_10622	STRPU_24653, STRPU_09916, STRPU_24656, STRPU_24652
OG0000091	AMPFI_23875	STRPU_24318, STRPU_24319, STRPU_24441, STRPU_24440, STRPU_24439
OG0000091	AMPFI_17001	STRPU_09275
OG0000093	AMPFI_21887	STRPU_08252
OG0000093	AMPFI_22503	STRPU_07636
OG0000094	AMPFI_02587, AMPFI_25694, AMPFI_04666	STRPU_22767, STRPU_01923
OG0000094	AMPFI_06525	STRPU_19407
OG0000095	AMPFI_22619	STRPU_00722
OG0000095	AMPFI_12414, AMPFI_21103	STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814
OG0000095	AMPFI_25777	STRPU_15048, STRPU_02486, STRPU_24542
OG0000096	AMPFI_12180	STRPU_06019
OG0000096	AMPFI_22693	STRPU_23963, STRPU_23937
OG0000096	AMPFI_24766	STRPU_22229
OG0000096	AMPFI_09837	STRPU_27319
OG0000096	AMPFI_11230	STRPU_15853, STRPU_15805
OG0000096	AMPFI_25309	STRPU_13124, STRPU_02569
OG0000097	AMPFI_18511	STRPU_08172, STRPU_08173, STRPU_08168
OG0000098	AMPFI_20420	STRPU_20913
OG0000098	AMPFI_13259, AMPFI_24967	STRPU_22565, STRPU_22567, STRPU_16696
OG0000098	AMPFI_07962	STRPU_26921
OG0000098	AMPFI_03629	STRPU_27157
OG0000098	AMPFI_06692	STRPU_09382, STRPU_01574
OG0000100	AMPFI_00447	STRPU_02477, STRPU_09038, STRPU_14380
OG0000100	AMPFI_13988	STRPU_12859, STRPU_13109, STRPU_02751, STRPU_09034, STRPU_09028, STRPU_12270, STRPU_15606
OG0000101	AMPFI_21293	STRPU_12617
OG0000101	AMPFI_22964	STRPU_17410
OG0000101	AMPFI_14310, AMPFI_02729	STRPU_17399, STRPU_17409
OG0000101	AMPFI_08160	STRPU_00056, STRPU_00044
OG0000102	AMPFI_04172, AMPFI_16803	STRPU_21344
OG0000102	AMPFI_18600, AMPFI_04898, AMPFI_23999	STRPU_00098
OG0000103	AMPFI_21097	STRPU_08161
OG0000104	AMPFI_14148	STRPU_03670, STRPU_03681
OG0000104	AMPFI_11040	STRPU_22118
OG0000104	AMPFI_02710	STRPU_03686
OG0000104	AMPFI_08614	STRPU_23716
OG0000105	AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624	STRPU_10256, STRPU_09492, STRPU_09493, STRPU_09487, STRPU_09494, STRPU_10002, STRPU_09488, STRPU_09490, STRPU_27408, STRPU_09503
OG0000105	AMPFI_12874	STRPU_13782
OG0000105	AMPFI_12871	STRPU_14041, STRPU_14079, STRPU_00842
OG0000105	AMPFI_22211	STRPU_05043, STRPU_05118
OG0000105	AMPFI_22085, AMPFI_01582, AMPFI_10107, AMPFI_24045, AMPFI_03558	STRPU_04679, STRPU_24970
OG0000106	AMPFI_02407, AMPFI_14321	STRPU_25282
OG0000106	AMPFI_12383	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865
OG0000106	AMPFI_00989	STRPU_14313
OG0000107	AMPFI_13094	STRPU_05996
OG0000108	AMPFI_03219	STRPU_13718
OG0000108	AMPFI_01846	STRPU_12724
OG0000108	AMPFI_19198	STRPU_11193
OG0000109	AMPFI_01861	STRPU_19171, STRPU_19177, STRPU_19167, STRPU_19172, STRPU_19170, STRPU_19173
OG0000109	AMPFI_17889	STRPU_14830, STRPU_27374, STRPU_27370, STRPU_01180, STRPU_18257, STRPU_18244, STRPU_18270, STRPU_18254, STRPU_01183, STRPU_24555, STRPU_05924, STRPU_18238, STRPU_18273, STRPU_18267, STRPU_01198, STRPU_18247, STRPU_18276
OG0000109	AMPFI_14928	STRPU_09944
OG0000109	AMPFI_17985	STRPU_01138, STRPU_18307
OG0000110	AMPFI_17055, AMPFI_21701, AMPFI_03800	STRPU_00144, STRPU_15809, STRPU_15855, STRPU_16662
OG0000110	AMPFI_16212	STRPU_16520, STRPU_15856, STRPU_15811, STRPU_15857, STRPU_15812
OG0000110	AMPFI_03550	STRPU_07303, STRPU_16033, STRPU_16044, STRPU_04106, STRPU_02369, STRPU_12779, STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739
OG0000110	AMPFI_18622	STRPU_20491
OG0000110	AMPFI_10052	STRPU_21462, STRPU_21461, STRPU_24363
OG0000112	AMPFI_13924, AMPFI_10497, AMPFI_22890	STRPU_14854, STRPU_14857, STRPU_14858, STRPU_14872, STRPU_15068, STRPU_14873, STRPU_14869, STRPU_14856, STRPU_14851, STRPU_14871, STRPU_03111, STRPU_03113, STRPU_14862, STRPU_03110, STRPU_14850, STRPU_14861, STRPU_14849, STRPU_14868, STRPU_00157, STRPU_14853, STRPU_14852, STRPU_14870, STRPU_03112, STRPU_12867, STRPU_12882, STRPU_12883, STRPU_12866
OG0000113	AMPFI_03282	STRPU_10396
OG0000114	AMPFI_10608, AMPFI_15203	STRPU_06367
OG0000114	AMPFI_03529	STRPU_06060, STRPU_06062
OG0000116	AMPFI_12986	STRPU_21801, STRPU_21802
OG0000116	AMPFI_10925	STRPU_09077, STRPU_09080
OG0000116	AMPFI_03353	STRPU_14625
OG0000117	AMPFI_04775, AMPFI_00066	STRPU_05836
OG0000117	AMPFI_04658	STRPU_16027
OG0000117	AMPFI_21139, AMPFI_03902	STRPU_25061
OG0000117	AMPFI_06845	STRPU_13011
OG0000118	AMPFI_22684	STRPU_05686
OG0000118	AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479	STRPU_04482
OG0000119	AMPFI_25431	STRPU_13902
OG0000119	AMPFI_07345	STRPU_14005, STRPU_13283, STRPU_13285, STRPU_04923, STRPU_13455
OG0000119	AMPFI_07307	STRPU_13951
OG0000119	AMPFI_24152	STRPU_13805
OG0000120	AMPFI_15831	STRPU_00106, STRPU_23560
OG0000120	AMPFI_01268	STRPU_16270, STRPU_16284, STRPU_25147
OG0000121	AMPFI_03634	STRPU_04552
OG0000121	AMPFI_05928	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059
OG0000122	AMPFI_15603	STRPU_24152
OG0000122	AMPFI_13850, AMPFI_04566, AMPFI_20620	STRPU_24150
OG0000122	AMPFI_09948	STRPU_24593, STRPU_24582
OG0000122	AMPFI_21733	STRPU_24583, STRPU_24594
OG0000123	AMPFI_11014	STRPU_09375
OG0000123	AMPFI_23454	STRPU_01514, STRPU_09445
OG0000123	AMPFI_19193	STRPU_21429
OG0000123	AMPFI_03553	STRPU_06249
OG0000124	AMPFI_24111	STRPU_06709
OG0000124	AMPFI_07499, AMPFI_07500	STRPU_09291
OG0000124	AMPFI_02885	STRPU_10604
OG0000124	AMPFI_01689	STRPU_21471
OG0000125	AMPFI_22617	STRPU_12461
OG0000125	AMPFI_05262	STRPU_14800
OG0000125	AMPFI_03211	STRPU_25037
OG0000125	AMPFI_16776	STRPU_25182
OG0000125	AMPFI_12865	STRPU_11727
OG0000126	AMPFI_13551	STRPU_06870
OG0000126	AMPFI_06519	STRPU_04964
OG0000126	AMPFI_19042	STRPU_26672
OG0000127	AMPFI_23284	STRPU_06620
OG0000127	AMPFI_11705	STRPU_06619
OG0000127	AMPFI_13476	STRPU_07791
OG0000127	AMPFI_18794	STRPU_07458
OG0000128	AMPFI_23687	STRPU_10852, STRPU_10834
OG0000128	AMPFI_00795	STRPU_24545
OG0000128	AMPFI_13540	STRPU_20813
OG0000128	AMPFI_16784	STRPU_00080
OG0000128	AMPFI_04850	STRPU_05989
OG0000129	AMPFI_25119	STRPU_15503
OG0000129	AMPFI_15379	STRPU_21106, STRPU_21101
OG0000129	AMPFI_05870	STRPU_06625
OG0000130	AMPFI_19706	STRPU_26036, STRPU_26037
OG0000130	AMPFI_19363	STRPU_21543
OG0000131	AMPFI_01527, AMPFI_14039	STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347
OG0000131	AMPFI_19747	STRPU_21319
OG0000132	AMPFI_17725	STRPU_07133
OG0000132	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003	STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005
OG0000132	AMPFI_25895	STRPU_02132, STRPU_09170
OG0000134	AMPFI_02346	STRPU_07963
OG0000134	AMPFI_21116	STRPU_04891, STRPU_05392
OG0000135	AMPFI_23824	STRPU_16686
OG0000136	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868	STRPU_04880, STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874, STRPU_04774, STRPU_04776, STRPU_04419, STRPU_04260, STRPU_04224
OG0000136	AMPFI_05701	STRPU_07622
OG0000137	AMPFI_02989	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957
OG0000137	AMPFI_12246	STRPU_17715, STRPU_18673, STRPU_18678
OG0000138	AMPFI_19836	STRPU_02886, STRPU_15840, STRPU_24686
OG0000138	AMPFI_21294, AMPFI_05804, AMPFI_15150	STRPU_22160, STRPU_13806, STRPU_16456, STRPU_10333
OG0000139	AMPFI_03242	STRPU_19165, STRPU_09249, STRPU_00837, STRPU_14083, STRPU_00836, STRPU_14087
OG0000141	AMPFI_00765	STRPU_25290
OG0000141	AMPFI_18896	STRPU_21825
OG0000144	AMPFI_13906, AMPFI_13907	STRPU_10253, STRPU_10250, STRPU_10243, STRPU_10251, STRPU_10252, STRPU_10268, STRPU_10245, STRPU_10248, STRPU_01104, STRPU_24193, STRPU_24069, STRPU_24468, STRPU_01102, STRPU_24198, STRPU_01101, STRPU_24745, STRPU_06666, STRPU_06668, STRPU_06667, STRPU_06669, STRPU_04558, STRPU_25536, STRPU_25537, STRPU_00803, STRPU_00805, STRPU_25538
