Orthogroup	AMPFI_ok	LYTVA_ok
OG0000074	AMPFI_06505	LYTVA_03443, LYTVA_03444, LYTVA_25208, LYTVA_26421
OG0000074	AMPFI_19576	LYTVA_24139
OG0000074	AMPFI_25342, AMPFI_16673, AMPFI_17571, AMPFI_20840, AMPFI_15218	LYTVA_17643, LYTVA_03701, LYTVA_21203, LYTVA_08094, LYTVA_11270
OG0000074	AMPFI_19564	LYTVA_17968
OG0000074	AMPFI_22923, AMPFI_25359, AMPFI_19392	LYTVA_06009
OG0000074	AMPFI_00530	LYTVA_06154
OG0000075	AMPFI_17345, AMPFI_17344	LYTVA_00904
OG0000075	AMPFI_12462	LYTVA_07044
OG0000075	AMPFI_03839	LYTVA_01857
OG0000076	AMPFI_10916	LYTVA_05709
OG0000076	AMPFI_24148	LYTVA_15496, LYTVA_07730
OG0000076	AMPFI_16993	LYTVA_12560
OG0000076	AMPFI_19534	LYTVA_10852
OG0000076	AMPFI_25168	LYTVA_24735
OG0000076	AMPFI_11010, AMPFI_23805	LYTVA_11845, LYTVA_28755
OG0000077	AMPFI_08518	LYTVA_24285
OG0000078	AMPFI_00030	LYTVA_09049
OG0000078	AMPFI_21986	LYTVA_20648
OG0000078	AMPFI_24840, AMPFI_23657, AMPFI_13938, AMPFI_22390	LYTVA_10716
OG0000078	AMPFI_13696	LYTVA_07177, LYTVA_07710, LYTVA_00587, LYTVA_14585, LYTVA_00355
OG0000078	AMPFI_20079	LYTVA_01709
OG0000079	AMPFI_09380	LYTVA_19637, LYTVA_24538, LYTVA_21250
OG0000079	AMPFI_24805	LYTVA_05934
OG0000079	AMPFI_06359, AMPFI_07521	LYTVA_06214, LYTVA_17750
OG0000080	AMPFI_13421, AMPFI_11000, AMPFI_10999, AMPFI_01449, AMPFI_21570, AMPFI_20970	LYTVA_22820
OG0000080	AMPFI_01296, AMPFI_18772, AMPFI_23056	LYTVA_12729
OG0000080	AMPFI_01218, AMPFI_21483, AMPFI_06835, AMPFI_17142, AMPFI_20172, AMPFI_21408, AMPFI_04795, AMPFI_00475, AMPFI_09001, AMPFI_04897, AMPFI_22599	LYTVA_29739, LYTVA_07108, LYTVA_04698
OG0000080	AMPFI_23079	LYTVA_00085
OG0000081	AMPFI_00581	LYTVA_03450, LYTVA_06857, LYTVA_12009, LYTVA_14196, LYTVA_18158, LYTVA_13554, LYTVA_24479, LYTVA_12007, LYTVA_18383, LYTVA_24277, LYTVA_26639, LYTVA_24280, LYTVA_27436, LYTVA_27437, LYTVA_14858
OG0000082	AMPFI_21007	LYTVA_25888
OG0000082	AMPFI_06890	LYTVA_18803
OG0000082	AMPFI_15952	LYTVA_15644
OG0000083	AMPFI_05014, AMPFI_16451, AMPFI_02295, AMPFI_09906, AMPFI_11280, AMPFI_20014, AMPFI_07179, AMPFI_25004, AMPFI_14557, AMPFI_11131, AMPFI_00181, AMPFI_24785, AMPFI_03500	LYTVA_16423, LYTVA_09980, LYTVA_09975, LYTVA_09977, LYTVA_16282, LYTVA_10654, LYTVA_10655, LYTVA_03220, LYTVA_22437, LYTVA_16287, LYTVA_16288, LYTVA_19590, LYTVA_11202, LYTVA_02097, LYTVA_02096
OG0000083	AMPFI_15650	LYTVA_10643
OG0000083	AMPFI_03031, AMPFI_21300, AMPFI_13219, AMPFI_22069, AMPFI_15760, AMPFI_20105, AMPFI_03660, AMPFI_07901, AMPFI_17694, AMPFI_21854, AMPFI_06694	LYTVA_28544, LYTVA_14550, LYTVA_23744
OG0000085	AMPFI_20771	LYTVA_19136
OG0000085	AMPFI_09379	LYTVA_13307
OG0000085	AMPFI_25819	LYTVA_05365
OG0000085	AMPFI_25579	LYTVA_09034
OG0000085	AMPFI_04349	LYTVA_06708
OG0000086	AMPFI_05946	LYTVA_14367
OG0000086	AMPFI_05873	LYTVA_11459
OG0000086	AMPFI_00738	LYTVA_16709
OG0000086	AMPFI_09556, AMPFI_02756	LYTVA_19045
OG0000087	AMPFI_07196	LYTVA_22406
OG0000087	AMPFI_13389	LYTVA_16301
OG0000087	AMPFI_08649	LYTVA_04512
OG0000087	AMPFI_11171	LYTVA_18728
OG0000088	AMPFI_22112	LYTVA_25176, LYTVA_22082
OG0000088	AMPFI_07330, AMPFI_26016	LYTVA_10043, LYTVA_19532, LYTVA_01363, LYTVA_15031, LYTVA_01366, LYTVA_27296, LYTVA_08261, LYTVA_00566, LYTVA_29559
OG0000088	AMPFI_13620	LYTVA_14054
OG0000088	AMPFI_12147	LYTVA_14936, LYTVA_12867, LYTVA_29601, LYTVA_12865
OG0000088	AMPFI_09459	LYTVA_28455
OG0000089	AMPFI_22175, AMPFI_17226, AMPFI_21389	LYTVA_06742, LYTVA_22521, LYTVA_05675, LYTVA_25746, LYTVA_25741
OG0000089	AMPFI_16243	LYTVA_21117, LYTVA_13006
OG0000089	AMPFI_21827	LYTVA_19844
OG0000089	AMPFI_22710	LYTVA_02304, LYTVA_26795
OG0000089	AMPFI_16100	LYTVA_27830
OG0000089	AMPFI_00096	LYTVA_15322, LYTVA_12984, LYTVA_16551, LYTVA_28799, LYTVA_00948
OG0000090	AMPFI_21032	LYTVA_08725, LYTVA_21266
OG0000090	AMPFI_18054	LYTVA_23068, LYTVA_29966
OG0000090	AMPFI_05323	LYTVA_26827
OG0000090	AMPFI_21484, AMPFI_03385, AMPFI_23899	LYTVA_28533
OG0000091	AMPFI_00356	LYTVA_01605
OG0000091	AMPFI_09607, AMPFI_02060	LYTVA_15273
OG0000091	AMPFI_10622	LYTVA_04137
OG0000091	AMPFI_23875	LYTVA_25909, LYTVA_25916, LYTVA_21851, LYTVA_19476
OG0000091	AMPFI_17001	LYTVA_12113
OG0000093	AMPFI_24276, AMPFI_23360	LYTVA_06682, LYTVA_02617
OG0000093	AMPFI_22503	LYTVA_18071
OG0000094	AMPFI_02587, AMPFI_25694, AMPFI_04666	LYTVA_10290
OG0000094	AMPFI_06525	LYTVA_09221
OG0000095	AMPFI_22619	LYTVA_29816
OG0000095	AMPFI_12414, AMPFI_21103	LYTVA_11749, LYTVA_09779, LYTVA_25118, LYTVA_13288, LYTVA_13853, LYTVA_24054
OG0000095	AMPFI_25777	LYTVA_27487, LYTVA_28301
OG0000096	AMPFI_12180	LYTVA_28490
OG0000096	AMPFI_22693	LYTVA_12286
OG0000096	AMPFI_24766	LYTVA_21388
OG0000096	AMPFI_09837	LYTVA_10606
OG0000096	AMPFI_11230	LYTVA_19397
OG0000096	AMPFI_25309	LYTVA_20858
OG0000097	AMPFI_18511	LYTVA_14555, LYTVA_01293, LYTVA_29875
OG0000098	AMPFI_20420	LYTVA_12751, LYTVA_16605
OG0000098	AMPFI_18294, AMPFI_22016	LYTVA_01706, LYTVA_02412
OG0000098	AMPFI_13259, AMPFI_24967	LYTVA_15643
OG0000098	AMPFI_07962	LYTVA_24589
OG0000098	AMPFI_03629	LYTVA_16909
OG0000098	AMPFI_06692	LYTVA_27859
OG0000100	AMPFI_17446	LYTVA_05465
OG0000100	AMPFI_04306	LYTVA_16938
OG0000100	AMPFI_13988	LYTVA_18190, LYTVA_21662, LYTVA_29516, LYTVA_04076, LYTVA_19446, LYTVA_29360, LYTVA_13939, LYTVA_06729, LYTVA_24698
OG0000101	AMPFI_21293	LYTVA_13163
OG0000101	AMPFI_22964	LYTVA_03798, LYTVA_11413
OG0000101	AMPFI_14310, AMPFI_02729	LYTVA_03793
OG0000102	AMPFI_04172, AMPFI_16803	LYTVA_23145
OG0000102	AMPFI_17450, AMPFI_01439	LYTVA_08951
OG0000103	AMPFI_21097	LYTVA_08412
OG0000104	AMPFI_14148	LYTVA_24486
OG0000104	AMPFI_11040	LYTVA_21210
OG0000104	AMPFI_02710	LYTVA_17806
OG0000104	AMPFI_08614	LYTVA_12996
OG0000105	AMPFI_18898, AMPFI_12084, AMPFI_11716, AMPFI_14624	LYTVA_20770
OG0000105	AMPFI_12874	LYTVA_08597
OG0000105	AMPFI_12871	LYTVA_14170
OG0000105	AMPFI_22211	LYTVA_07187
OG0000106	AMPFI_12383	LYTVA_12933
OG0000106	AMPFI_00989	LYTVA_30171
OG0000108	AMPFI_19198	LYTVA_10645
OG0000109	AMPFI_17889	LYTVA_13561, LYTVA_16346, LYTVA_09764, LYTVA_05325, LYTVA_27470
OG0000109	AMPFI_14928	LYTVA_25215
OG0000110	AMPFI_16212	LYTVA_02879, LYTVA_11692, LYTVA_23200, LYTVA_23199
OG0000110	AMPFI_03550	LYTVA_05602, LYTVA_12820, LYTVA_03446, LYTVA_06301, LYTVA_17449, LYTVA_27975, LYTVA_20694, LYTVA_00973, LYTVA_27976
OG0000110	AMPFI_18622	LYTVA_05807
OG0000110	AMPFI_10052	LYTVA_30126, LYTVA_30125
OG0000112	AMPFI_09097	LYTVA_25672
OG0000112	AMPFI_13924, AMPFI_10497, AMPFI_22890	LYTVA_10294, LYTVA_20398, LYTVA_16434, LYTVA_10301, LYTVA_16838
OG0000113	AMPFI_03282	LYTVA_11625
OG0000113	AMPFI_01561	LYTVA_06725
OG0000114	AMPFI_03529	LYTVA_05208
OG0000116	AMPFI_12986	LYTVA_00275, LYTVA_00276, LYTVA_12381
OG0000116	AMPFI_10925	LYTVA_27944, LYTVA_24429
OG0000117	AMPFI_15296	LYTVA_05761
OG0000117	AMPFI_21139, AMPFI_03902	LYTVA_20571
OG0000117	AMPFI_06845	LYTVA_17624
OG0000118	AMPFI_22684	LYTVA_11285
OG0000118	AMPFI_21687	LYTVA_02125, LYTVA_04585, LYTVA_18810, LYTVA_05149
OG0000119	AMPFI_25431	LYTVA_11474
OG0000119	AMPFI_07345	LYTVA_07119
OG0000119	AMPFI_07307	LYTVA_19356
OG0000119	AMPFI_24152	LYTVA_04285
OG0000120	AMPFI_01268	LYTVA_21140, LYTVA_04898
OG0000121	AMPFI_03634	LYTVA_24348
OG0000121	AMPFI_05928	LYTVA_14745
OG0000121	AMPFI_13452, AMPFI_13451, AMPFI_13453, AMPFI_00305, AMPFI_14275, AMPFI_23932, AMPFI_18364, AMPFI_02010, AMPFI_17011, AMPFI_02841, AMPFI_25340	LYTVA_03587
OG0000122	AMPFI_15603	LYTVA_26094
OG0000122	AMPFI_13850, AMPFI_04566, AMPFI_20620	LYTVA_10750
OG0000122	AMPFI_09948	LYTVA_18458
OG0000122	AMPFI_21733	LYTVA_18460
OG0000123	AMPFI_11014	LYTVA_16700
OG0000123	AMPFI_23454	LYTVA_12956
OG0000123	AMPFI_19193	LYTVA_23215
OG0000123	AMPFI_03553	LYTVA_16769
OG0000124	AMPFI_24111	LYTVA_14993
OG0000124	AMPFI_02885	LYTVA_27850
OG0000124	AMPFI_01689	LYTVA_20699
OG0000125	AMPFI_22617	LYTVA_00442
OG0000125	AMPFI_05262	LYTVA_17769
OG0000125	AMPFI_03211	LYTVA_16406
OG0000125	AMPFI_16776	LYTVA_25487
OG0000125	AMPFI_12865	LYTVA_01832
OG0000126	AMPFI_13551	LYTVA_19767
OG0000126	AMPFI_19122	LYTVA_16967
OG0000126	AMPFI_06519	LYTVA_03902
OG0000126	AMPFI_19042	LYTVA_29180
OG0000127	AMPFI_23284	LYTVA_27169
OG0000127	AMPFI_11705	LYTVA_12856
OG0000127	AMPFI_13476	LYTVA_21563
OG0000127	AMPFI_18794	LYTVA_12830
OG0000128	AMPFI_23687	LYTVA_18955, LYTVA_21574
OG0000128	AMPFI_16784	LYTVA_09097
OG0000128	AMPFI_04850	LYTVA_25168
OG0000129	AMPFI_15379	LYTVA_24420, LYTVA_06816
OG0000129	AMPFI_05870	LYTVA_27162
OG0000130	AMPFI_19706	LYTVA_23554
OG0000130	AMPFI_19363	LYTVA_05651
OG0000131	AMPFI_01527, AMPFI_14039	LYTVA_24487, LYTVA_12418, LYTVA_04259, LYTVA_21090
OG0000131	AMPFI_19747	LYTVA_10860
OG0000132	AMPFI_17725	LYTVA_12161
OG0000132	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003	LYTVA_21000, LYTVA_22030, LYTVA_12450, LYTVA_13402
OG0000134	AMPFI_20131	LYTVA_21931
OG0000134	AMPFI_25499	LYTVA_19103, LYTVA_20564
OG0000134	AMPFI_02346	LYTVA_04492, LYTVA_28259, LYTVA_08032, LYTVA_18244, LYTVA_11494, LYTVA_11729, LYTVA_04391, LYTVA_02056, LYTVA_04965, LYTVA_22898
OG0000134	AMPFI_21116	LYTVA_16574, LYTVA_02525, LYTVA_05798, LYTVA_06207, LYTVA_23630, LYTVA_26762, LYTVA_02772, LYTVA_15440, LYTVA_26813
OG0000134	AMPFI_23692	LYTVA_15456, LYTVA_07737
OG0000134	AMPFI_25323, AMPFI_25368, AMPFI_00120	LYTVA_06291, LYTVA_01545, LYTVA_11487, LYTVA_26778, LYTVA_25296, LYTVA_03314, LYTVA_22896, LYTVA_09915, LYTVA_16953, LYTVA_12342, LYTVA_02612, LYTVA_21061, LYTVA_22289, LYTVA_20635, LYTVA_18706
OG0000136	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868	LYTVA_26335, LYTVA_26334, LYTVA_02174, LYTVA_15900, LYTVA_09400, LYTVA_08942, LYTVA_29133
OG0000136	AMPFI_05701	LYTVA_19981
OG0000137	AMPFI_02989	LYTVA_14169, LYTVA_05475
OG0000137	AMPFI_12246	LYTVA_25469, LYTVA_15627
OG0000138	AMPFI_18177, AMPFI_21663, AMPFI_21172, AMPFI_09738	LYTVA_27333
OG0000141	AMPFI_00765	LYTVA_05958
OG0000141	AMPFI_18896	LYTVA_25402
OG0000142	AMPFI_12268, AMPFI_25838	LYTVA_20509
OG0000144	AMPFI_13906, AMPFI_13907	LYTVA_26254, LYTVA_16850, LYTVA_23320, LYTVA_16848, LYTVA_26255, LYTVA_01348, LYTVA_08867, LYTVA_27088, LYTVA_08865, LYTVA_08806, LYTVA_01118, LYTVA_19991, LYTVA_00561, LYTVA_20711, LYTVA_10635, LYTVA_11332, LYTVA_11333
OG0000144	AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511	LYTVA_25633
OG0000146	AMPFI_24880	LYTVA_21396, LYTVA_23405
OG0000146	AMPFI_00860	LYTVA_28980
OG0000146	AMPFI_14497, AMPFI_23164, AMPFI_04825, AMPFI_18703, AMPFI_09784, AMPFI_16825, AMPFI_17655	LYTVA_21791
OG0000147	AMPFI_24113	LYTVA_20853
OG0000147	AMPFI_00137	LYTVA_24464
OG0000147	AMPFI_25058	LYTVA_06610, LYTVA_07302
OG0000147	AMPFI_22384	LYTVA_18928
OG0000148	AMPFI_23558	LYTVA_28370, LYTVA_19008
OG0000149	AMPFI_19578	LYTVA_06518, LYTVA_19439, LYTVA_27853, LYTVA_06524
OG0000149	AMPFI_11805	LYTVA_15256, LYTVA_09082
OG0000151	AMPFI_12292	LYTVA_06631
OG0000152	AMPFI_14758	LYTVA_27346
OG0000153	AMPFI_23595	LYTVA_23267, LYTVA_05740, LYTVA_15931, LYTVA_10634, LYTVA_11439
OG0000155	AMPFI_11674	LYTVA_22929
OG0000157	AMPFI_25988	LYTVA_24947
OG0000157	AMPFI_18508	LYTVA_14449
OG0000158	AMPFI_04624	LYTVA_06789
OG0000159	AMPFI_09235	LYTVA_25766
OG0000159	AMPFI_11148	LYTVA_16500, LYTVA_10738, LYTVA_17708, LYTVA_06313, LYTVA_13868, LYTVA_10736
OG0000160	AMPFI_04603	LYTVA_09555, LYTVA_09556
OG0000160	AMPFI_23627	LYTVA_04290, LYTVA_15927, LYTVA_15928, LYTVA_20062, LYTVA_07452, LYTVA_05524
OG0000161	AMPFI_16758	LYTVA_30215
OG0000161	AMPFI_03743, AMPFI_17033, AMPFI_20859, AMPFI_18748	LYTVA_17177, LYTVA_29132
OG0000161	AMPFI_20513, AMPFI_11927	LYTVA_07484, LYTVA_06818
OG0000161	AMPFI_18450	LYTVA_25131
OG0000161	AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269	LYTVA_16865
OG0000161	AMPFI_09241, AMPFI_01249, AMPFI_19700, AMPFI_18785, AMPFI_19690	LYTVA_19092, LYTVA_27862, LYTVA_04274, LYTVA_13171, LYTVA_07794
OG0000161	AMPFI_24779	LYTVA_22847, LYTVA_21072, LYTVA_11335
OG0000161	AMPFI_02650, AMPFI_16396, AMPFI_24823	LYTVA_18315
OG0000161	AMPFI_21739	LYTVA_21628
OG0000161	AMPFI_20087	LYTVA_21687
OG0000161	AMPFI_22320, AMPFI_02486, AMPFI_25773	LYTVA_17308
OG0000162	AMPFI_02629	LYTVA_18164
OG0000163	AMPFI_03655	LYTVA_26726
OG0000163	AMPFI_15100	LYTVA_16156
OG0000164	AMPFI_22090, AMPFI_18801, AMPFI_07306	LYTVA_24066, LYTVA_14536, LYTVA_13659, LYTVA_23342, LYTVA_14042, LYTVA_14537, LYTVA_00834
OG0000165	AMPFI_20099	LYTVA_00753
OG0000166	AMPFI_20566	LYTVA_25764
OG0000166	AMPFI_17469	LYTVA_15722, LYTVA_06844, LYTVA_01600, LYTVA_21455
OG0000167	AMPFI_21928	LYTVA_24832
OG0000167	AMPFI_19727	LYTVA_22740
OG0000168	AMPFI_22221	LYTVA_16323
OG0000168	AMPFI_17580, AMPFI_14464	LYTVA_20122, LYTVA_24324
OG0000168	AMPFI_17991	LYTVA_08887
OG0000169	AMPFI_04219	LYTVA_02351, LYTVA_20918
OG0000169	AMPFI_08966, AMPFI_20922, AMPFI_20819	LYTVA_09716, LYTVA_24640, LYTVA_06335, LYTVA_06337, LYTVA_18535
OG0000171	AMPFI_16514	LYTVA_27222
OG0000172	AMPFI_17322	LYTVA_11573
OG0000172	AMPFI_14014	LYTVA_28668
OG0000173	AMPFI_24760	LYTVA_24999
OG0000173	AMPFI_14468	LYTVA_13813
OG0000174	AMPFI_12146	LYTVA_12646, LYTVA_19454, LYTVA_00411
OG0000174	AMPFI_25103	LYTVA_10125
OG0000174	AMPFI_12675	LYTVA_06774
OG0000175	AMPFI_12806, AMPFI_01453	LYTVA_18185, LYTVA_25514
OG0000175	AMPFI_04963	LYTVA_15383
OG0000175	AMPFI_13786	LYTVA_23856
OG0000178	AMPFI_06469, AMPFI_03466, AMPFI_08113	LYTVA_17495, LYTVA_07213
OG0000178	AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049	LYTVA_10503, LYTVA_10502, LYTVA_07688, LYTVA_03503, LYTVA_03509, LYTVA_03508
OG0000179	AMPFI_12504	LYTVA_11503
OG0000179	AMPFI_16964	LYTVA_09715, LYTVA_09722, LYTVA_06848
OG0000179	AMPFI_09111	LYTVA_20391
OG0000179	AMPFI_11913	LYTVA_24933
OG0000179	AMPFI_00481	LYTVA_21017, LYTVA_21234
OG0000180	AMPFI_03804	LYTVA_08268, LYTVA_08275
OG0000181	AMPFI_16526	LYTVA_30016
OG0000181	AMPFI_04959	LYTVA_19542, LYTVA_21135
OG0000182	AMPFI_15057, AMPFI_09986	LYTVA_19274, LYTVA_26926, LYTVA_27350
OG0000182	AMPFI_18814, AMPFI_16704	LYTVA_17619
OG0000183	AMPFI_14083	LYTVA_29269
OG0000183	AMPFI_03468	LYTVA_28105
OG0000184	AMPFI_03874	LYTVA_22049
OG0000184	AMPFI_09399	LYTVA_02101, LYTVA_11407, LYTVA_11408
OG0000186	AMPFI_20239	LYTVA_01562
OG0000186	AMPFI_18026	LYTVA_21568
OG0000186	AMPFI_23623	LYTVA_08130, LYTVA_16833, LYTVA_04383
OG0000187	AMPFI_02556, AMPFI_15934, AMPFI_23173	LYTVA_17950
OG0000188	AMPFI_15240, AMPFI_02754, AMPFI_18319, AMPFI_14668, AMPFI_22544, AMPFI_02120, AMPFI_16419, AMPFI_16807, AMPFI_01200, AMPFI_17264	LYTVA_07056
OG0000188	AMPFI_08253	LYTVA_29520
OG0000190	AMPFI_19831	LYTVA_12233
OG0000190	AMPFI_10426	LYTVA_15726
OG0000190	AMPFI_07098	LYTVA_29549, LYTVA_03755
OG0000190	AMPFI_03623, AMPFI_20289	LYTVA_24461
OG0000190	AMPFI_11103	LYTVA_24250
OG0000190	AMPFI_03096	LYTVA_02930
OG0000190	AMPFI_22113	LYTVA_08213
OG0000192	AMPFI_10868	LYTVA_22840
OG0000192	AMPFI_05198	LYTVA_19467
OG0000193	AMPFI_04703, AMPFI_20306	LYTVA_15362, LYTVA_23759
OG0000194	AMPFI_21495, AMPFI_14332	LYTVA_10369, LYTVA_19148, LYTVA_19770, LYTVA_19763, LYTVA_12264, LYTVA_12263, LYTVA_12262, LYTVA_24414
OG0000196	AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422, AMPFI_14754, AMPFI_08003, AMPFI_08002, AMPFI_20350, AMPFI_18935, AMPFI_11666, AMPFI_00327	LYTVA_00094, LYTVA_22397
OG0000196	AMPFI_05894, AMPFI_23668, AMPFI_03470	LYTVA_28967, LYTVA_18464
OG0000197	AMPFI_00480	LYTVA_01365
OG0000198	AMPFI_14393	LYTVA_15276
OG0000198	AMPFI_05491	LYTVA_09271, LYTVA_13258
OG0000200	AMPFI_05474	LYTVA_08835, LYTVA_08836
OG0000201	AMPFI_03122	LYTVA_05027
OG0000201	AMPFI_01733	LYTVA_05441
OG0000202	AMPFI_02277	LYTVA_19347, LYTVA_19795
OG0000203	AMPFI_10377, AMPFI_15263	LYTVA_26037
OG0000203	AMPFI_20814	LYTVA_26044
OG0000203	AMPFI_06550	LYTVA_15099
OG0000204	AMPFI_16667	LYTVA_09811
OG0000204	AMPFI_16653, AMPFI_14128, AMPFI_06859	LYTVA_08501
OG0000205	AMPFI_19091	LYTVA_13205
OG0000206	AMPFI_22039	LYTVA_02672, LYTVA_18570, LYTVA_28103, LYTVA_05763, LYTVA_03896, LYTVA_15265, LYTVA_13978, LYTVA_13983, LYTVA_04052, LYTVA_26071, LYTVA_26070
OG0000207	AMPFI_08635	LYTVA_11110
OG0000207	AMPFI_15520	LYTVA_28234, LYTVA_23513
OG0000208	AMPFI_19368	LYTVA_06810, LYTVA_29323
OG0000208	AMPFI_25316	LYTVA_05690, LYTVA_05691
OG0000208	AMPFI_25934, AMPFI_04187	LYTVA_28941
OG0000210	AMPFI_24350	LYTVA_11329
OG0000210	AMPFI_08289	LYTVA_22044, LYTVA_11807
OG0000210	AMPFI_11493	LYTVA_15620
OG0000210	AMPFI_22972	LYTVA_22843
OG0000211	AMPFI_10849	LYTVA_13895
OG0000211	AMPFI_05941	LYTVA_06449
OG0000211	AMPFI_12814	LYTVA_06557
OG0000211	AMPFI_16753	LYTVA_26568
OG0000213	AMPFI_07663	LYTVA_25250, LYTVA_25252, LYTVA_14214
OG0000214	AMPFI_10357	LYTVA_14962
OG0000214	AMPFI_13170	LYTVA_00072, LYTVA_07251, LYTVA_07717
OG0000215	AMPFI_23213	LYTVA_08959
OG0000216	AMPFI_00473	LYTVA_00035
OG0000216	AMPFI_15756	LYTVA_00167, LYTVA_24469
OG0000218	AMPFI_25516	LYTVA_12244
OG0000218	AMPFI_21946	LYTVA_02104
OG0000219	AMPFI_08805	LYTVA_07791
OG0000219	AMPFI_13512, AMPFI_25511, AMPFI_04225, AMPFI_16058	LYTVA_19698
OG0000220	AMPFI_11145	LYTVA_22048
OG0000220	AMPFI_09063	LYTVA_04465
OG0000220	AMPFI_20109, AMPFI_11272	LYTVA_04466, LYTVA_04468
OG0000220	AMPFI_05814	LYTVA_16045
OG0000220	AMPFI_12253	LYTVA_14940, LYTVA_20936
OG0000221	AMPFI_07550	LYTVA_17595
OG0000221	AMPFI_18146, AMPFI_19059	LYTVA_08100
OG0000222	AMPFI_16387, AMPFI_05918, AMPFI_03073	LYTVA_26734, LYTVA_13738, LYTVA_24122, LYTVA_28945, LYTVA_27554, LYTVA_20917, LYTVA_23553, LYTVA_21370
OG0000223	AMPFI_12761	LYTVA_00593
OG0000223	AMPFI_09693	LYTVA_24317
OG0000225	AMPFI_24201	LYTVA_18494
OG0000226	AMPFI_20488	LYTVA_13073
OG0000226	AMPFI_21777, AMPFI_11732, AMPFI_11731	LYTVA_13071, LYTVA_12352, LYTVA_07687
OG0000227	AMPFI_00331	LYTVA_07921
OG0000227	AMPFI_23018	LYTVA_00830
OG0000227	AMPFI_07507	LYTVA_00289
OG0000228	AMPFI_21741	LYTVA_02590
OG0000228	AMPFI_23893, AMPFI_01572	LYTVA_02589
OG0000228	AMPFI_16459, AMPFI_17620	LYTVA_17477, LYTVA_02497, LYTVA_21145, LYTVA_09059, LYTVA_09058, LYTVA_03892, LYTVA_05647
OG0000229	AMPFI_00048, AMPFI_01094	LYTVA_23411
OG0000229	AMPFI_05764	LYTVA_09325
OG0000229	AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077	LYTVA_06193, LYTVA_06192
OG0000230	AMPFI_09954	LYTVA_29471
OG0000230	AMPFI_14811	LYTVA_10912
OG0000231	AMPFI_03284	LYTVA_25029
OG0000231	AMPFI_01759	LYTVA_01782
OG0000232	AMPFI_10141	LYTVA_02619
OG0000232	AMPFI_04556, AMPFI_04705	LYTVA_11045
OG0000233	AMPFI_17589	LYTVA_06974, LYTVA_04354
OG0000233	AMPFI_06911	LYTVA_05981
OG0000234	AMPFI_05768	LYTVA_19906
OG0000235	AMPFI_16872	LYTVA_26303, LYTVA_17292
OG0000235	AMPFI_22306	LYTVA_28400, LYTVA_29011, LYTVA_24567
OG0000236	AMPFI_19570	LYTVA_03072
OG0000236	AMPFI_14068	LYTVA_06365
OG0000236	AMPFI_05672	LYTVA_25117, LYTVA_05933
OG0000237	AMPFI_24400	LYTVA_00079, LYTVA_13612, LYTVA_19133, LYTVA_10401
OG0000237	AMPFI_13486, AMPFI_19917, AMPFI_03335, AMPFI_23774	LYTVA_00043, LYTVA_22422, LYTVA_24541, LYTVA_09365
OG0000238	AMPFI_08132	LYTVA_07493
OG0000239	AMPFI_07246	LYTVA_06349
OG0000239	AMPFI_20472	LYTVA_09698, LYTVA_06433
OG0000241	AMPFI_20927, AMPFI_21075	LYTVA_07057, LYTVA_11465, LYTVA_05117
OG0000241	AMPFI_13616	LYTVA_17012
OG0000241	AMPFI_24836	LYTVA_22516
OG0000241	AMPFI_19142, AMPFI_14972, AMPFI_16115	LYTVA_17133, LYTVA_17698
OG0000242	AMPFI_10835, AMPFI_24613	LYTVA_20520
OG0000243	AMPFI_02124	LYTVA_21983
OG0000243	AMPFI_15285	LYTVA_14980, LYTVA_11137
OG0000243	AMPFI_06378, AMPFI_19299, AMPFI_19300	LYTVA_13155, LYTVA_21867, LYTVA_04084, LYTVA_01285, LYTVA_04082, LYTVA_04083
OG0000244	AMPFI_12077	LYTVA_14110
OG0000244	AMPFI_18742	LYTVA_00337
OG0000245	AMPFI_10648	LYTVA_18697
OG0000245	AMPFI_02673	LYTVA_25070, LYTVA_25069
OG0000246	AMPFI_12737	LYTVA_09005, LYTVA_09273, LYTVA_01924, LYTVA_25419
OG0000246	AMPFI_20200	LYTVA_06938
OG0000246	AMPFI_25049	LYTVA_09139
OG0000246	AMPFI_20225	LYTVA_25259
OG0000247	AMPFI_00695	LYTVA_01534, LYTVA_15230, LYTVA_18400
OG0000247	AMPFI_01032	LYTVA_01944
OG0000247	AMPFI_00365	LYTVA_01100, LYTVA_06753, LYTVA_23778
OG0000247	AMPFI_03966	LYTVA_29697, LYTVA_15131, LYTVA_26510
OG0000247	AMPFI_19387, AMPFI_09639, AMPFI_23072, AMPFI_15079, AMPFI_03729	LYTVA_27317
