Orthogroup	AMPFI_ok	ASTMX
OG0000148	AMPFI_06814	ASTMX22564, ASTMX19926, ASTMX19927, ASTMX14987, ASTMX17016, ASTMX10783, ASTMX14989, ASTMX17279, ASTMX19925, ASTMX14926, ASTMX13485, ASTMX03088, ASTMX00634
OG0000149	AMPFI_19578, AMPFI_11805	ASTMX20911, ASTMX04900, ASTMX04902, ASTMX04899, ASTMX10915
OG0000151	AMPFI_12292	ASTMX22990, ASTMX18031, ASTMX21814, ASTMX15314, ASTMX19154, ASTMX20904, ASTMX08723, ASTMX20739, ASTMX18063
OG0000151	AMPFI_07369, AMPFI_13120	ASTMX22005, ASTMX16447, ASTMX16036, ASTMX08859, ASTMX05398, ASTMX21907
OG0000153	AMPFI_16848, AMPFI_17135	ASTMX05657, ASTMX15860, ASTMX01844
OG0000153	AMPFI_23595	ASTMX11539, ASTMX11537
OG0000155	AMPFI_11674	ASTMX12246, ASTMX04195
OG0000157	AMPFI_07870	ASTMX15736, ASTMX02435, ASTMX11937
OG0000157	AMPFI_25988	ASTMX10540
OG0000159	AMPFI_14640	ASTMX12753
OG0000159	AMPFI_09235	ASTMX03645, ASTMX21390
OG0000159	AMPFI_11148	ASTMX16138, ASTMX16710
OG0000160	AMPFI_04603	ASTMX12091
OG0000160	AMPFI_10740	ASTMX15798
OG0000163	AMPFI_03655	ASTMX10516, ASTMX20542, ASTMX20448, ASTMX17429
OG0000163	AMPFI_02815	ASTMX22159
OG0000163	AMPFI_01484	ASTMX20447, ASTMX17430, ASTMX19882, ASTMX01414
OG0000163	AMPFI_15100	ASTMX01467, ASTMX20434, ASTMX01900, ASTMX20308
OG0000165	AMPFI_20099	ASTMX11488, ASTMX04091, ASTMX11803, ASTMX15906, ASTMX01165, ASTMX10291, ASTMX01103, ASTMX16431, ASTMX06958, ASTMX01736, ASTMX21744, ASTMX19262, ASTMX02865, ASTMX12138, ASTMX08781, ASTMX06983, ASTMX14824, ASTMX21351, ASTMX04334, ASTMX09529
OG0000168	AMPFI_17580, AMPFI_14464	ASTMX22875, ASTMX19741, ASTMX00397
OG0000168	AMPFI_03245, AMPFI_18586, AMPFI_18585	ASTMX02932, ASTMX22163, ASTMX22493, ASTMX15962, ASTMX06474, ASTMX02912, ASTMX16677, ASTMX20444
OG0000169	AMPFI_04219, AMPFI_20809, AMPFI_17546	ASTMX22905
OG0000171	AMPFI_21332	ASTMX05924, ASTMX13384, ASTMX18495
OG0000172	AMPFI_14014	ASTMX05345, ASTMX05453, ASTMX00174, ASTMX12723, ASTMX12721, ASTMX12722, ASTMX05451
OG0000173	AMPFI_24760	ASTMX22989
OG0000173	AMPFI_14468	ASTMX06798, ASTMX16925, ASTMX20806, ASTMX11171, ASTMX06509, ASTMX18128, ASTMX05261, ASTMX05260, ASTMX18597, ASTMX12773, ASTMX03201, ASTMX16788, ASTMX16293, ASTMX09049, ASTMX07537, ASTMX04181, ASTMX05259, ASTMX00713, ASTMX01037, ASTMX05223, ASTMX10462, ASTMX03643, ASTMX09920
OG0000174	AMPFI_12146	ASTMX14035
OG0000174	AMPFI_25103	ASTMX16326, ASTMX03672, ASTMX18111, ASTMX03671
OG0000175	AMPFI_13786	ASTMX12743, ASTMX08029, ASTMX21016, ASTMX15252
OG0000179	AMPFI_12504	ASTMX13407, ASTMX06638, ASTMX05937, ASTMX14451
OG0000179	AMPFI_16964	ASTMX13630, ASTMX02170
OG0000179	AMPFI_00481	ASTMX14866, ASTMX00492, ASTMX06209
OG0000181	AMPFI_08987, AMPFI_15077, AMPFI_13877	ASTMX00767
OG0000181	AMPFI_12882	ASTMX09488
OG0000181	AMPFI_04959	ASTMX00770
OG0000182	AMPFI_21714	ASTMX21649, ASTMX11305, ASTMX20586, ASTMX20460
OG0000183	AMPFI_14083	ASTMX04432, ASTMX12508, ASTMX19843, ASTMX02763, ASTMX03936, ASTMX05623, ASTMX20239, ASTMX16109
OG0000183	AMPFI_03468	ASTMX16504, ASTMX16505
OG0000184	AMPFI_03874, AMPFI_09399, AMPFI_14819	ASTMX12437, ASTMX12438
OG0000185	AMPFI_20184	ASTMX22322
OG0000186	AMPFI_23623	ASTMX14406
OG0000187	AMPFI_02556, AMPFI_15934, AMPFI_23173	ASTMX22425
OG0000188	AMPFI_08253	ASTMX17563, ASTMX09974, ASTMX22080
OG0000190	AMPFI_22113	ASTMX10362, ASTMX06497, ASTMX10361
OG0000192	AMPFI_10868	ASTMX20901, ASTMX19840, ASTMX01591, ASTMX00329, ASTMX15434, ASTMX02346
OG0000192	AMPFI_03281	ASTMX14856
OG0000194	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028	ASTMX14940, ASTMX03197, ASTMX16653, ASTMX22443, ASTMX22363, ASTMX14331
OG0000195	AMPFI_05326	ASTMX06503, ASTMX06504, ASTMX08420, ASTMX05669
OG0000197	AMPFI_00635, AMPFI_18783, AMPFI_00480	ASTMX14222, ASTMX13243, ASTMX19993
OG0000197	AMPFI_14260	ASTMX12768, ASTMX04797, ASTMX01035, ASTMX20680, ASTMX12767, ASTMX10644, ASTMX04274, ASTMX00851, ASTMX10141
OG0000198	AMPFI_24261	ASTMX21468, ASTMX05049, ASTMX19231, ASTMX14686
OG0000201	AMPFI_03122	ASTMX19802, ASTMX14681, ASTMX19801, ASTMX15505
OG0000201	AMPFI_01733	ASTMX01297, ASTMX11319, ASTMX13076, ASTMX16014, ASTMX13075
OG0000202	AMPFI_02277	ASTMX12677, ASTMX14453, ASTMX09955, ASTMX19428, ASTMX05837, ASTMX07752, ASTMX02721, ASTMX17241, ASTMX18862, ASTMX09691, ASTMX06807
OG0000203	AMPFI_10377, AMPFI_15263	ASTMX20187, ASTMX06010, ASTMX05240
OG0000203	AMPFI_06550	ASTMX05701, ASTMX05700
OG0000204	AMPFI_16667	ASTMX05231, ASTMX02270
OG0000204	AMPFI_16653, AMPFI_14128, AMPFI_06859	ASTMX00447, ASTMX00221
OG0000204	AMPFI_19770	ASTMX00222
OG0000205	AMPFI_19091	ASTMX20065, ASTMX10182, ASTMX20441, ASTMX12995
OG0000206	AMPFI_22039	ASTMX13968
OG0000207	AMPFI_08635, AMPFI_15520	ASTMX11086, ASTMX18027
OG0000208	AMPFI_19368, AMPFI_25316, AMPFI_25934, AMPFI_04187	ASTMX14534, ASTMX12214, ASTMX04375, ASTMX14594, ASTMX12234, ASTMX18583, ASTMX05181
OG0000210	AMPFI_16256	ASTMX06462
OG0000210	AMPFI_21005	ASTMX16896
OG0000211	AMPFI_10849	ASTMX14936
OG0000211	AMPFI_05941	ASTMX14468
OG0000211	AMPFI_12814	ASTMX12406, ASTMX15733, ASTMX12502
OG0000211	AMPFI_16753	ASTMX00388, ASTMX07887
OG0000213	AMPFI_07663	ASTMX13716, ASTMX02993, ASTMX16332
OG0000215	AMPFI_03565	ASTMX09309, ASTMX14457
OG0000215	AMPFI_23213	ASTMX12693
OG0000216	AMPFI_00473	ASTMX13790
OG0000218	AMPFI_25516, AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956	ASTMX14255, ASTMX06375
OG0000220	AMPFI_09063, AMPFI_16751, AMPFI_20109, AMPFI_11272	ASTMX06452, ASTMX19472
OG0000221	AMPFI_07550	ASTMX13257, ASTMX12726, ASTMX08699, ASTMX18546, ASTMX17261, ASTMX17047
OG0000221	AMPFI_18146, AMPFI_19059	ASTMX00084, ASTMX22683, ASTMX10185
OG0000222	AMPFI_16387, AMPFI_05918, AMPFI_03073	ASTMX11164, ASTMX04358, ASTMX14568, ASTMX11163
OG0000223	AMPFI_09693	ASTMX17097, ASTMX19956, ASTMX01390, ASTMX13426
OG0000225	AMPFI_24201, AMPFI_00311	ASTMX16084, ASTMX16085, ASTMX16083, ASTMX11790, ASTMX09442, ASTMX17744, ASTMX14393, ASTMX04772, ASTMX20768, ASTMX04717
OG0000226	AMPFI_16446, AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354	ASTMX10407
OG0000227	AMPFI_16595	ASTMX14933, ASTMX18558
OG0000227	AMPFI_00331	ASTMX19343, ASTMX10190, ASTMX21887
OG0000227	AMPFI_23018	ASTMX17511, ASTMX21030, ASTMX00467
OG0000227	AMPFI_12350	ASTMX17802, ASTMX07384, ASTMX15014, ASTMX15013, ASTMX08655
OG0000227	AMPFI_07507	ASTMX14981, ASTMX11122, ASTMX17731
OG0000228	AMPFI_21741	ASTMX08232, ASTMX13813, ASTMX10957, ASTMX17589
OG0000229	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077	ASTMX07950
OG0000230	AMPFI_09954	ASTMX01329
OG0000231	AMPFI_01759	ASTMX21905, ASTMX09216, ASTMX07397, ASTMX07396
OG0000233	AMPFI_06911	ASTMX07999, ASTMX11193
OG0000234	AMPFI_09748	ASTMX02457, ASTMX11930, ASTMX03378, ASTMX21596, ASTMX09075, ASTMX14217
OG0000234	AMPFI_05768	ASTMX02028, ASTMX03572
OG0000235	AMPFI_22306	ASTMX10074
OG0000236	AMPFI_19570	ASTMX08747, ASTMX03149
OG0000236	AMPFI_14068	ASTMX10243, ASTMX08142
OG0000239	AMPFI_07816	ASTMX07645, ASTMX14835, ASTMX20429, ASTMX05441
OG0000239	AMPFI_07246, AMPFI_08248	ASTMX01276, ASTMX03280
OG0000239	AMPFI_20472	ASTMX15869, ASTMX10448, ASTMX21437, ASTMX01895
OG0000240	AMPFI_05219, AMPFI_05218	ASTMX10617
OG0000242	AMPFI_10835, AMPFI_24613	ASTMX22355, ASTMX17492, ASTMX17491, ASTMX21993, ASTMX02117, ASTMX00357, ASTMX20526, ASTMX12612
OG0000242	AMPFI_05850	ASTMX04049, ASTMX03054
OG0000245	AMPFI_02673	ASTMX00360, ASTMX02206, ASTMX13276, ASTMX22797, ASTMX03731, ASTMX22441, ASTMX15530, ASTMX14838, ASTMX17043, ASTMX08650, ASTMX15018, ASTMX19991, ASTMX17329, ASTMX18788, ASTMX10201, ASTMX19475, ASTMX06868, ASTMX19608
OG0000246	AMPFI_20200	ASTMX03325
OG0000248	AMPFI_08134, AMPFI_21352	ASTMX14140, ASTMX14138, ASTMX19921, ASTMX21287, ASTMX14135, ASTMX14137, ASTMX14134, ASTMX11343, ASTMX11267, ASTMX06856, ASTMX21086, ASTMX06855
OG0000250	AMPFI_07242	ASTMX18265
OG0000250	AMPFI_05967	ASTMX22935, ASTMX21081
OG0000250	AMPFI_18668, AMPFI_20205, AMPFI_19063	ASTMX10554
OG0000250	AMPFI_12386	ASTMX10861
OG0000251	AMPFI_03175	ASTMX02278, ASTMX14567
OG0000252	AMPFI_12029	ASTMX12365
OG0000254	AMPFI_20561, AMPFI_11873, AMPFI_10988, AMPFI_24415, AMPFI_22443, AMPFI_13403, AMPFI_05058, AMPFI_06184, AMPFI_12997, AMPFI_18241, AMPFI_05907, AMPFI_05906, AMPFI_06770, AMPFI_21020, AMPFI_17859, AMPFI_18760, AMPFI_05647, AMPFI_17286, AMPFI_12266, AMPFI_20998, AMPFI_14438, AMPFI_05233, AMPFI_10556, AMPFI_01824, AMPFI_10330, AMPFI_12539, AMPFI_12053, AMPFI_06683, AMPFI_14136, AMPFI_02224, AMPFI_23494, AMPFI_23444, AMPFI_12105, AMPFI_12103, AMPFI_02335, AMPFI_08898, AMPFI_12013, AMPFI_06592, AMPFI_01986, AMPFI_26060, AMPFI_02243, AMPFI_12104, AMPFI_09197, AMPFI_10060, AMPFI_09579, AMPFI_09181, AMPFI_04999, AMPFI_17070, AMPFI_10328, AMPFI_25765, AMPFI_13936, AMPFI_02461, AMPFI_04996, AMPFI_06856, AMPFI_08940, AMPFI_25279, AMPFI_07106, AMPFI_11871, AMPFI_11875, AMPFI_08939, AMPFI_18192, AMPFI_05057, AMPFI_10908, AMPFI_13058, AMPFI_13810, AMPFI_12294, AMPFI_18217, AMPFI_12072, AMPFI_05234, AMPFI_06769, AMPFI_08606, AMPFI_14827, AMPFI_06563, AMPFI_08090, AMPFI_05053, AMPFI_08807, AMPFI_02534, AMPFI_26025, AMPFI_14440, AMPFI_05232, AMPFI_07228, AMPFI_00876, AMPFI_24330, AMPFI_13934, AMPFI_05236, AMPFI_14173, AMPFI_12884	ASTMX06322
OG0000255	AMPFI_21142	ASTMX15208
OG0000255	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948	ASTMX00265
OG0000256	AMPFI_08473	ASTMX14236, ASTMX14182, ASTMX17896
OG0000256	AMPFI_07025, AMPFI_16869	ASTMX08211, ASTMX08210, ASTMX05152
OG0000257	AMPFI_24622	ASTMX08510, ASTMX01271, ASTMX07606, ASTMX08826, ASTMX13542
OG0000258	AMPFI_11627	ASTMX13949, ASTMX09429, ASTMX02019
OG0000259	AMPFI_00733	ASTMX14640
OG0000260	AMPFI_00537	ASTMX02089
OG0000260	AMPFI_17984	ASTMX00793
OG0000260	AMPFI_24181	ASTMX08323, ASTMX08530, ASTMX00791, ASTMX02088
OG0000260	AMPFI_19737	ASTMX18863
OG0000260	AMPFI_00148	ASTMX12581
OG0000260	AMPFI_19738	ASTMX21781
OG0000263	AMPFI_00438, AMPFI_09186, AMPFI_21947, AMPFI_07367, AMPFI_19982, AMPFI_22146, AMPFI_19084, AMPFI_23746, AMPFI_05784, AMPFI_09365, AMPFI_22196, AMPFI_17471, AMPFI_16413, AMPFI_04016, AMPFI_25277	ASTMX18876
OG0000265	AMPFI_06270	ASTMX22372
OG0000265	AMPFI_11224	ASTMX17774, ASTMX08300
OG0000268	AMPFI_23943	ASTMX14616
OG0000269	AMPFI_00757	ASTMX18873, ASTMX21208, ASTMX15524, ASTMX15523, ASTMX21606, ASTMX17457, ASTMX15525, ASTMX21539, ASTMX14036
OG0000269	AMPFI_18808, AMPFI_16155, AMPFI_04230, AMPFI_02706, AMPFI_17206, AMPFI_02041, AMPFI_21764, AMPFI_24559, AMPFI_24056, AMPFI_03613, AMPFI_22454, AMPFI_23878, AMPFI_02848, AMPFI_07161, AMPFI_01126, AMPFI_24879, AMPFI_16425, AMPFI_01318, AMPFI_22550, AMPFI_00005, AMPFI_16386, AMPFI_18253, AMPFI_02511, AMPFI_10455, AMPFI_18011	ASTMX07757
OG0000270	AMPFI_19866	ASTMX10601, ASTMX16861, ASTMX10821, ASTMX04574, ASTMX04388
OG0000270	AMPFI_18262	ASTMX03738, ASTMX05747
OG0000271	AMPFI_21553	ASTMX08643, ASTMX19899, ASTMX11074, ASTMX18872, ASTMX12570, ASTMX12732, ASTMX04753, ASTMX09407, ASTMX13766, ASTMX13768, ASTMX02664, ASTMX13767
OG0000272	AMPFI_21855	ASTMX13541, ASTMX04407
OG0000272	AMPFI_20114	ASTMX06714, ASTMX15391, ASTMX13685, ASTMX17539, ASTMX11464, ASTMX21154, ASTMX09631, ASTMX05863, ASTMX15333
OG0000273	AMPFI_11471	ASTMX02360
OG0000273	AMPFI_01958	ASTMX06870, ASTMX17812, ASTMX15476
OG0000273	AMPFI_06629	ASTMX16340
OG0000273	AMPFI_05763	ASTMX21300
OG0000275	AMPFI_19384	ASTMX06622, ASTMX15608, ASTMX09767
OG0000276	AMPFI_21490, AMPFI_19137	ASTMX02916
OG0000276	AMPFI_23250	ASTMX02717
OG0000277	AMPFI_09153	ASTMX17498, ASTMX03998, ASTMX13452
OG0000277	AMPFI_19405	ASTMX12126, ASTMX12127, ASTMX03033, ASTMX03664
OG0000278	AMPFI_20031	ASTMX06005
OG0000278	AMPFI_23155	ASTMX18193
OG0000278	AMPFI_11370	ASTMX01574
OG0000278	AMPFI_25739, AMPFI_15284	ASTMX16975, ASTMX10057
OG0000280	AMPFI_02568	ASTMX10256
OG0000282	AMPFI_11943	ASTMX18342, ASTMX09599
OG0000282	AMPFI_16635	ASTMX04653
OG0000282	AMPFI_18258	ASTMX06602
OG0000282	AMPFI_00662	ASTMX00322
OG0000284	AMPFI_12259, AMPFI_25463	ASTMX02036, ASTMX20925, ASTMX22871, ASTMX20924, ASTMX11406, ASTMX17126
OG0000284	AMPFI_25872, AMPFI_11998	ASTMX00328, ASTMX15433
OG0000286	AMPFI_03455, AMPFI_19320, AMPFI_22609	ASTMX01994, ASTMX01995
OG0000286	AMPFI_01055	ASTMX15386
OG0000286	AMPFI_24471	ASTMX19203, ASTMX19204
OG0000288	AMPFI_04129	ASTMX17230, ASTMX07890, ASTMX01219
OG0000289	AMPFI_17606	ASTMX02890, ASTMX10329, ASTMX21654, ASTMX05955
OG0000289	AMPFI_02929	ASTMX18073
OG0000289	AMPFI_16478	ASTMX11422, ASTMX16415
OG0000295	AMPFI_25336	ASTMX20406
OG0000295	AMPFI_07689, AMPFI_07690	ASTMX22085, ASTMX19804
OG0000296	AMPFI_07491	ASTMX01322
OG0000296	AMPFI_21136, AMPFI_23948	ASTMX01720
OG0000296	AMPFI_13267	ASTMX09080, ASTMX12825
OG0000297	AMPFI_06146, AMPFI_04214, AMPFI_18218, AMPFI_14665	ASTMX03341, ASTMX10348, ASTMX05132, ASTMX12499, ASTMX07463
OG0000298	AMPFI_05316, AMPFI_20740, AMPFI_23715	ASTMX05659, ASTMX16520, ASTMX13196, ASTMX05908, ASTMX19518
OG0000299	AMPFI_23716	ASTMX18363, ASTMX17281, ASTMX00682
OG0000300	AMPFI_08700	ASTMX04298, ASTMX20457
OG0000301	AMPFI_01248	ASTMX04615, ASTMX10168, ASTMX20352, ASTMX20442
OG0000301	AMPFI_07549	ASTMX20705, ASTMX07228, ASTMX02917
OG0000301	AMPFI_06298	ASTMX20668
OG0000305	AMPFI_03870	ASTMX12592
OG0000306	AMPFI_01092	ASTMX13715
OG0000308	AMPFI_19983	ASTMX20341, ASTMX17147
OG0000308	AMPFI_20295	ASTMX00819
OG0000308	AMPFI_18028	ASTMX09110
OG0000309	AMPFI_00020, AMPFI_05314, AMPFI_03296	ASTMX02021
OG0000310	AMPFI_23833	ASTMX00126
OG0000312	AMPFI_07712	ASTMX14300, ASTMX18372
OG0000312	AMPFI_21427	ASTMX17975
OG0000312	AMPFI_20772	ASTMX04117, ASTMX04116, ASTMX07002
OG0000312	AMPFI_21121	ASTMX19559, ASTMX13976
OG0000313	AMPFI_05659	ASTMX20598, ASTMX13321, ASTMX07858
OG0000313	AMPFI_25204	ASTMX04915, ASTMX16687, ASTMX11511
OG0000313	AMPFI_24408	ASTMX07132
OG0000314	AMPFI_19303	ASTMX07736, ASTMX14320, ASTMX01567, ASTMX21999, ASTMX10109, ASTMX11499
OG0000315	AMPFI_07490	ASTMX22299, ASTMX08025, ASTMX19001
OG0000315	AMPFI_02270	ASTMX08301, ASTMX03040
OG0000316	AMPFI_19051	ASTMX02741, ASTMX22462
OG0000316	AMPFI_17678	ASTMX08202, ASTMX07921, ASTMX11016
OG0000317	AMPFI_14578	ASTMX13428, ASTMX01336, ASTMX00862, ASTMX07441, ASTMX09832
OG0000318	AMPFI_16500	ASTMX15347, ASTMX22807, ASTMX21817, ASTMX21801, ASTMX22888, ASTMX20015, ASTMX21098, ASTMX20290, ASTMX19029
OG0000319	AMPFI_24803	ASTMX15258, ASTMX11737
OG0000321	AMPFI_01151	ASTMX14845
OG0000321	AMPFI_13886	ASTMX18898, ASTMX00098, ASTMX08418, ASTMX18899, ASTMX00099, ASTMX08419
OG0000322	AMPFI_07075, AMPFI_22995, AMPFI_10175, AMPFI_10174, AMPFI_04030, AMPFI_12395	ASTMX06004
OG0000323	AMPFI_18244	ASTMX09179
OG0000323	AMPFI_12290	ASTMX02635, ASTMX13255, ASTMX10841
OG0000324	AMPFI_03289	ASTMX03592
OG0000325	AMPFI_00268, AMPFI_18454, AMPFI_22673	ASTMX18823
OG0000326	AMPFI_07142, AMPFI_15155	ASTMX00749
OG0000327	AMPFI_02810	ASTMX06420
OG0000327	AMPFI_07053, AMPFI_01699	ASTMX06415
OG0000328	AMPFI_12095	ASTMX08432, ASTMX12252, ASTMX06825, ASTMX22802, ASTMX05369, ASTMX06682
OG0000329	AMPFI_20416	ASTMX19045, ASTMX00981, ASTMX16644, ASTMX07883, ASTMX17956, ASTMX09130, ASTMX14126, ASTMX20509
OG0000330	AMPFI_03300, AMPFI_17388, AMPFI_11638	ASTMX21671
OG0000338	AMPFI_12428	ASTMX05103, ASTMX03140
OG0000338	AMPFI_12247	ASTMX09866, ASTMX01891
OG0000339	AMPFI_15009	ASTMX07466
OG0000340	AMPFI_15481, AMPFI_11653, AMPFI_17807	ASTMX16502
OG0000343	AMPFI_14007	ASTMX10298, ASTMX08048, ASTMX09330, ASTMX07009, ASTMX11872, ASTMX14973
OG0000344	AMPFI_06340	ASTMX03514, ASTMX09657, ASTMX05816, ASTMX17941
OG0000344	AMPFI_01579, AMPFI_02066, AMPFI_14648	ASTMX06942, ASTMX11054
OG0000345	AMPFI_07208, AMPFI_03618	ASTMX17770, ASTMX16023, ASTMX16273, ASTMX07982, ASTMX01509
OG0000346	AMPFI_04737	ASTMX02056
OG0000346	AMPFI_07378, AMPFI_07379	ASTMX22643, ASTMX06469, ASTMX11553, ASTMX10029
OG0000346	AMPFI_12775	ASTMX21757, ASTMX10400
OG0000347	AMPFI_05006	ASTMX03104
OG0000349	AMPFI_20332	ASTMX19278, ASTMX04917, ASTMX08922
OG0000350	AMPFI_13974	ASTMX11261, ASTMX15296, ASTMX12615, ASTMX04193, ASTMX12247
OG0000350	AMPFI_06337	ASTMX17843
OG0000350	AMPFI_04151	ASTMX17692, ASTMX01389, ASTMX08192, ASTMX14099
OG0000351	AMPFI_18306	ASTMX01199, ASTMX15963, ASTMX06360, ASTMX02067, ASTMX14265, ASTMX10862, ASTMX10863, ASTMX14264, ASTMX02066, ASTMX06361, ASTMX05548, ASTMX10865, ASTMX14263, ASTMX05547, ASTMX21156, ASTMX05546, ASTMX10864
OG0000352	AMPFI_09522	ASTMX05896, ASTMX03995, ASTMX17359, ASTMX13140
OG0000352	AMPFI_16994	ASTMX01195
OG0000356	AMPFI_24451, AMPFI_14447, AMPFI_09090, AMPFI_19697, AMPFI_24155	ASTMX12514, ASTMX01697
OG0000356	AMPFI_06622, AMPFI_13045	ASTMX09465, ASTMX09256
OG0000357	AMPFI_23961	ASTMX05067, ASTMX15356
OG0000357	AMPFI_08530	ASTMX15888, ASTMX01105, ASTMX14562, ASTMX04757
OG0000358	AMPFI_12913	ASTMX16628
OG0000358	AMPFI_02004	ASTMX07152, ASTMX07224
OG0000358	AMPFI_18035	ASTMX07099
OG0000358	AMPFI_00204	ASTMX00097
OG0000359	AMPFI_13496	ASTMX07087, ASTMX13220
OG0000359	AMPFI_18442	ASTMX09819, ASTMX07326
OG0000359	AMPFI_16065	ASTMX01180
OG0000360	AMPFI_10587	ASTMX04622
OG0000360	AMPFI_22680	ASTMX22133, ASTMX09946
OG0000360	AMPFI_06174	ASTMX13961
OG0000363	AMPFI_19121	ASTMX15773, ASTMX01558, ASTMX08726
OG0000363	AMPFI_04121	ASTMX19424
OG0000364	AMPFI_18353, AMPFI_21188, AMPFI_18689, AMPFI_01368, AMPFI_19431	ASTMX08125
OG0000365	AMPFI_08145	ASTMX14935, ASTMX12525, ASTMX16950, ASTMX06169, ASTMX07405, ASTMX03199, ASTMX04165
OG0000367	AMPFI_07904, AMPFI_24584	ASTMX09449, ASTMX02026, ASTMX13956
OG0000367	AMPFI_10053	ASTMX06700, ASTMX14123, ASTMX14122, ASTMX18667
OG0000371	AMPFI_06561	ASTMX11842
OG0000372	AMPFI_10224	ASTMX00698
OG0000372	AMPFI_09792	ASTMX11491
OG0000372	AMPFI_13417	ASTMX06694, ASTMX07580, ASTMX13013
OG0000373	AMPFI_02134	ASTMX13546, ASTMX07311, ASTMX17503
OG0000374	AMPFI_06145	ASTMX01921, ASTMX08407, ASTMX04767, ASTMX00978
OG0000374	AMPFI_10024	ASTMX20213, ASTMX12128, ASTMX03034
OG0000374	AMPFI_05049	ASTMX04768, ASTMX06554, ASTMX08406
OG0000375	AMPFI_07511	ASTMX18856, ASTMX13500
OG0000378	AMPFI_07224	ASTMX14466, ASTMX10279, ASTMX09784, ASTMX19100, ASTMX01130
OG0000378	AMPFI_10400	ASTMX03495, ASTMX00112, ASTMX09555, ASTMX08740, ASTMX06762
OG0000379	AMPFI_16322	ASTMX13728
OG0000379	AMPFI_17608	ASTMX04508
OG0000379	AMPFI_17738	ASTMX13150
OG0000379	AMPFI_06752	ASTMX22205
OG0000382	AMPFI_13909, AMPFI_07092, AMPFI_09129	ASTMX09281
OG0000383	AMPFI_02033, AMPFI_25167	ASTMX21650
OG0000384	AMPFI_03715, AMPFI_01107, AMPFI_22343	ASTMX19452, ASTMX14011
OG0000385	AMPFI_25679	ASTMX18428
OG0000386	AMPFI_05667, AMPFI_15517, AMPFI_22985, AMPFI_08084, AMPFI_00205, AMPFI_21789, AMPFI_00474	ASTMX04680, ASTMX21914, ASTMX04732, ASTMX10701, ASTMX14354, ASTMX03719
OG0000389	AMPFI_22466	ASTMX18045
OG0000389	AMPFI_07738	ASTMX12665, ASTMX03229
OG0000391	AMPFI_16689	ASTMX13969
OG0000391	AMPFI_24595	ASTMX04762, ASTMX02755, ASTMX07882
OG0000392	AMPFI_16078	ASTMX06463, ASTMX05494
OG0000393	AMPFI_11122	ASTMX19684, ASTMX19683
OG0000393	AMPFI_20681	ASTMX17767
OG0000393	AMPFI_17577	ASTMX20759
OG0000395	AMPFI_03869, AMPFI_03995	ASTMX16181, ASTMX02977, ASTMX22442, ASTMX18916
OG0000397	AMPFI_12772	ASTMX18504
OG0000399	AMPFI_16098	ASTMX07149, ASTMX09464
OG0000399	AMPFI_14231	ASTMX15648, ASTMX13680
OG0000399	AMPFI_12451, AMPFI_24563	ASTMX07577, ASTMX13014
OG0000399	AMPFI_10126	ASTMX14554, ASTMX05126, ASTMX19706
OG0000400	AMPFI_16843	ASTMX08052
OG0000400	AMPFI_04286	ASTMX05565
OG0000401	AMPFI_19353	ASTMX17054, ASTMX15521, ASTMX14025
OG0000402	AMPFI_10865	ASTMX15651, ASTMX21467, ASTMX17950, ASTMX07646, ASTMX19109
OG0000402	AMPFI_21549	ASTMX00692, ASTMX17284, ASTMX02556
OG0000403	AMPFI_17320	ASTMX06115
OG0000403	AMPFI_16136	ASTMX04628
OG0000405	AMPFI_10725	ASTMX06845, ASTMX10883, ASTMX04895, ASTMX21258, ASTMX08631
OG0000410	AMPFI_01121	ASTMX06774, ASTMX04085, ASTMX05774, ASTMX06993, ASTMX14821, ASTMX06987, ASTMX06988, ASTMX14822, ASTMX22001, ASTMX06989, ASTMX02686, ASTMX10008
OG0000411	AMPFI_13273	ASTMX20008, ASTMX01392, ASTMX12902
OG0000412	AMPFI_24223	ASTMX11203, ASTMX12505
OG0000413	AMPFI_05195	ASTMX22225, ASTMX13671, ASTMX19651, ASTMX16482, ASTMX04390
OG0000413	AMPFI_15394	ASTMX16688, ASTMX04912, ASTMX09192, ASTMX19930
OG0000415	AMPFI_07162, AMPFI_25345, AMPFI_07296	ASTMX01956, ASTMX21705, ASTMX02652, ASTMX19313, ASTMX01972, ASTMX00955, ASTMX01971, ASTMX00515
OG0000416	AMPFI_14943	ASTMX16726, ASTMX21802, ASTMX21803, ASTMX16725, ASTMX20380
OG0000417	AMPFI_06502, AMPFI_00731	ASTMX22859, ASTMX22984, ASTMX18815, ASTMX13376
OG0000417	AMPFI_20676	ASTMX22357, ASTMX04509
OG0000417	AMPFI_02252, AMPFI_16248	ASTMX16234
OG0000419	AMPFI_09172	ASTMX19880
OG0000419	AMPFI_16286	ASTMX14421, ASTMX01798, ASTMX13831, ASTMX01797
