Orthogroup	AMPFI_ok	ORYLA
OG0000159	AMPFI_14640	ORYLA09075
OG0000159	AMPFI_09235	ORYLA02062, ORYLA11501, ORYLA06048
OG0000159	AMPFI_11148	ORYLA08188
OG0000160	AMPFI_10740	ORYLA15840
OG0000163	AMPFI_03655	ORYLA00631, ORYLA16749, ORYLA00152
OG0000163	AMPFI_02815	ORYLA08374, ORYLA16276
OG0000163	AMPFI_01484	ORYLA16748, ORYLA00153, ORYLA16983, ORYLA16982
OG0000163	AMPFI_15100	ORYLA08243, ORYLA08244, ORYLA05623, ORYLA01820
OG0000165	AMPFI_20099	ORYLA19750, ORYLA01240, ORYLA03912, ORYLA01443, ORYLA19505, ORYLA01245, ORYLA15304, ORYLA11153, ORYLA12054, ORYLA19673, ORYLA18161, ORYLA12055, ORYLA12173, ORYLA02716, ORYLA17333, ORYLA17334, ORYLA12984, ORYLA01002, ORYLA01003, ORYLA03945, ORYLA07278, ORYLA04321, ORYLA06919, ORYLA09488, ORYLA08771
OG0000166	AMPFI_20566	ORYLA16752
OG0000168	AMPFI_17580, AMPFI_14464	ORYLA16346, ORYLA15128, ORYLA12100
OG0000168	AMPFI_03245, AMPFI_18586, AMPFI_18585	ORYLA13628, ORYLA02944, ORYLA17507, ORYLA06652, ORYLA13431, ORYLA12906, ORYLA10223, ORYLA07700
OG0000169	AMPFI_04219, AMPFI_20809, AMPFI_17546	ORYLA18751
OG0000171	AMPFI_21332	ORYLA17814, ORYLA02334, ORYLA08117, ORYLA10775, ORYLA01499, ORYLA17815
OG0000171	AMPFI_16514	ORYLA00507
OG0000172	AMPFI_14014	ORYLA14355, ORYLA08506, ORYLA09443, ORYLA09676, ORYLA12248
OG0000173	AMPFI_14468	ORYLA05837, ORYLA04181, ORYLA13115, ORYLA06590, ORYLA06914, ORYLA13267, ORYLA20247, ORYLA14500, ORYLA03510, ORYLA06836, ORYLA06833, ORYLA02812, ORYLA09725, ORYLA09722, ORYLA12289, ORYLA14240, ORYLA13837, ORYLA19372, ORYLA02059, ORYLA11932
OG0000174	AMPFI_12146	ORYLA18569, ORYLA09218
OG0000174	AMPFI_25103	ORYLA19814, ORYLA10779
OG0000175	AMPFI_13786	ORYLA13694, ORYLA09065, ORYLA06318
OG0000179	AMPFI_12504	ORYLA08077, ORYLA04985, ORYLA02338, ORYLA18117
OG0000179	AMPFI_16964	ORYLA18062, ORYLA18061, ORYLA14649
OG0000179	AMPFI_00481	ORYLA20422, ORYLA09852, ORYLA09146
OG0000181	AMPFI_12882	ORYLA11594
OG0000181	AMPFI_04959	ORYLA15035
OG0000182	AMPFI_21714	ORYLA10989, ORYLA17913, ORYLA08510
OG0000183	AMPFI_14083	ORYLA03838, ORYLA03086, ORYLA10707, ORYLA07386, ORYLA05009, ORYLA00092
OG0000183	AMPFI_03468	ORYLA03815
OG0000184	AMPFI_03874, AMPFI_09399, AMPFI_14819	ORYLA13442, ORYLA13444, ORYLA13443
OG0000186	AMPFI_23623	ORYLA10669
OG0000188	AMPFI_08253	ORYLA02679, ORYLA17741, ORYLA00508
OG0000190	AMPFI_22113	ORYLA06271, ORYLA02455, ORYLA06273, ORYLA12967, ORYLA02454
OG0000192	AMPFI_10868	ORYLA08947, ORYLA19527, ORYLA20454, ORYLA00818, ORYLA13158
OG0000192	AMPFI_03281	ORYLA16694
OG0000194	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028	ORYLA03335, ORYLA10209, ORYLA09317
OG0000195	AMPFI_05326	ORYLA09172, ORYLA07416
OG0000197	AMPFI_00635, AMPFI_18783, AMPFI_00480	ORYLA01697, ORYLA05763, ORYLA14664, ORYLA12127
OG0000197	AMPFI_14260	ORYLA15638, ORYLA13839, ORYLA03794, ORYLA06819, ORYLA06817, ORYLA06818, ORYLA05867, ORYLA02119, ORYLA10283, ORYLA11398, ORYLA10168, ORYLA05652
OG0000198	AMPFI_24261	ORYLA19780, ORYLA16521
OG0000198	AMPFI_07086, AMPFI_22960	ORYLA06440
OG0000201	AMPFI_03122	ORYLA16516, ORYLA00614, ORYLA00794, ORYLA17010
OG0000201	AMPFI_01733	ORYLA11410, ORYLA04401, ORYLA17966
OG0000202	AMPFI_02277	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184
OG0000203	AMPFI_10377, AMPFI_15263	ORYLA06336, ORYLA13132, ORYLA15645
OG0000203	AMPFI_06550	ORYLA15587
OG0000204	AMPFI_16667	ORYLA19568
OG0000204	AMPFI_18110	ORYLA10864
OG0000204	AMPFI_16653, AMPFI_14128, AMPFI_06859	ORYLA14833, ORYLA12329, ORYLA11040
OG0000204	AMPFI_19770	ORYLA12759
OG0000205	AMPFI_19091	ORYLA07839, ORYLA16466, ORYLA01806
OG0000206	AMPFI_22039	ORYLA04922
OG0000207	AMPFI_08635, AMPFI_15520	ORYLA12926, ORYLA15852
OG0000208	AMPFI_19368, AMPFI_25316, AMPFI_25934, AMPFI_04187	ORYLA16091, ORYLA04477, ORYLA03969, ORYLA14541
OG0000211	AMPFI_10849	ORYLA03809, ORYLA03810
OG0000211	AMPFI_05941	ORYLA05322
OG0000211	AMPFI_12814	ORYLA02476, ORYLA17530, ORYLA18617
OG0000211	AMPFI_16753	ORYLA15118, ORYLA12450
OG0000213	AMPFI_07663	ORYLA03846, ORYLA17582
OG0000215	AMPFI_03565	ORYLA04441, ORYLA17376
OG0000216	AMPFI_00473	ORYLA01656
OG0000216	AMPFI_02618	ORYLA05541, ORYLA05540
OG0000218	AMPFI_25516, AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956	ORYLA15885
OG0000220	AMPFI_09063, AMPFI_16751, AMPFI_20109, AMPFI_11272	ORYLA06609, ORYLA09295
OG0000221	AMPFI_07550	ORYLA19844, ORYLA09679, ORYLA09153, ORYLA06716, ORYLA16420, ORYLA20056
OG0000221	AMPFI_18146, AMPFI_19059	ORYLA19366, ORYLA06146, ORYLA01810, ORYLA16468
OG0000222	AMPFI_16387, AMPFI_05918, AMPFI_03073	ORYLA03527, ORYLA14496, ORYLA13104, ORYLA13105
OG0000223	AMPFI_09693	ORYLA10038, ORYLA11518
OG0000225	AMPFI_24201, AMPFI_00311	ORYLA10962, ORYLA15835, ORYLA13765, ORYLA15534, ORYLA19091, ORYLA15739, ORYLA02794, ORYLA01507
OG0000227	AMPFI_16595	ORYLA01974
OG0000227	AMPFI_00331	ORYLA09705, ORYLA16473
OG0000227	AMPFI_23018	ORYLA07142, ORYLA14920, ORYLA14919
OG0000227	AMPFI_12350	ORYLA08058, ORYLA16479, ORYLA19592
OG0000227	AMPFI_07507	ORYLA07005, ORYLA07006, ORYLA13332
OG0000228	AMPFI_21741	ORYLA04088, ORYLA03535, ORYLA04089, ORYLA00004, ORYLA00005, ORYLA01119
OG0000229	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077	ORYLA09346
OG0000230	AMPFI_09954	ORYLA10690
OG0000231	AMPFI_01759	ORYLA08962
OG0000233	AMPFI_06911	ORYLA18003
OG0000234	AMPFI_09748	ORYLA13000, ORYLA14105, ORYLA12637, ORYLA05772, ORYLA01693
OG0000234	AMPFI_05768	ORYLA11249, ORYLA14751
OG0000235	AMPFI_22306	ORYLA07335
OG0000236	AMPFI_19570	ORYLA12896, ORYLA06350
OG0000236	AMPFI_14068	ORYLA11551
OG0000239	AMPFI_07816	ORYLA16412, ORYLA07887, ORYLA08904, ORYLA06616, ORYLA09375, ORYLA08385
OG0000239	AMPFI_07246, AMPFI_08248	ORYLA11432, ORYLA10759
OG0000239	AMPFI_20472	ORYLA19462, ORYLA07829, ORYLA05627, ORYLA01800
OG0000240	AMPFI_05219, AMPFI_05218	ORYLA18684
OG0000242	AMPFI_10835, AMPFI_24613	ORYLA11284, ORYLA20306, ORYLA07965
OG0000242	AMPFI_05850	ORYLA20204, ORYLA11050
OG0000245	AMPFI_02673	ORYLA15217, ORYLA11246, ORYLA04509, ORYLA03682, ORYLA06224, ORYLA16414, ORYLA07883, ORYLA09803, ORYLA05566, ORYLA05567, ORYLA08317, ORYLA16849, ORYLA08043, ORYLA05783, ORYLA00278, ORYLA00279, ORYLA17013
OG0000246	AMPFI_20200	ORYLA17250
OG0000248	AMPFI_08134, AMPFI_21352	ORYLA10227, ORYLA19716, ORYLA01732, ORYLA06052, ORYLA06051
OG0000250	AMPFI_07242	ORYLA14962
OG0000250	AMPFI_05967	ORYLA16891
OG0000250	AMPFI_12386	ORYLA11002
OG0000251	AMPFI_03175	ORYLA19579, ORYLA14495
OG0000254	AMPFI_05058, AMPFI_06184, AMPFI_12997, AMPFI_18241, AMPFI_05907, AMPFI_05906, AMPFI_06770, AMPFI_21020, AMPFI_17859, AMPFI_18760, AMPFI_05647, AMPFI_17286, AMPFI_12266, AMPFI_20998, AMPFI_14438, AMPFI_05233, AMPFI_10556, AMPFI_01824, AMPFI_10330, AMPFI_12539, AMPFI_12053, AMPFI_06683, AMPFI_14136, AMPFI_02224, AMPFI_23494, AMPFI_23444, AMPFI_12105, AMPFI_12103, AMPFI_02335, AMPFI_08898, AMPFI_12013, AMPFI_06592	ORYLA01528
OG0000255	AMPFI_21142	ORYLA04331
OG0000255	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948	ORYLA12113
OG0000256	AMPFI_08473	ORYLA02742, ORYLA16602, ORYLA00877
OG0000256	AMPFI_07025, AMPFI_16869	ORYLA19550, ORYLA12202, ORYLA14805, ORYLA12201
OG0000257	AMPFI_24622	ORYLA11428, ORYLA00194, ORYLA04615, ORYLA01083, ORYLA04202
OG0000258	AMPFI_11627	ORYLA13731, ORYLA14055, ORYLA11238
OG0000260	AMPFI_24181	ORYLA10907, ORYLA18428, ORYLA15874
OG0000260	AMPFI_02009, AMPFI_19737	ORYLA08131
OG0000263	AMPFI_00438, AMPFI_09186, AMPFI_21947, AMPFI_07367, AMPFI_19982, AMPFI_22146, AMPFI_19084, AMPFI_23746, AMPFI_05784, AMPFI_09365, AMPFI_22196, AMPFI_17471, AMPFI_16413, AMPFI_04016, AMPFI_25277	ORYLA00024
OG0000265	AMPFI_11224	ORYLA17739, ORYLA10912, ORYLA14726
OG0000268	AMPFI_23943	ORYLA05672, ORYLA09801, ORYLA05671
OG0000269	AMPFI_00757	ORYLA12238, ORYLA16437, ORYLA07123, ORYLA07121, ORYLA09219
OG0000269	AMPFI_18808, AMPFI_16155, AMPFI_04230, AMPFI_02706, AMPFI_17206, AMPFI_02041, AMPFI_21764, AMPFI_24559, AMPFI_24056, AMPFI_03613, AMPFI_22454, AMPFI_23878, AMPFI_02848, AMPFI_07161, AMPFI_01126, AMPFI_24879, AMPFI_16425, AMPFI_01318, AMPFI_22550, AMPFI_00005, AMPFI_16386, AMPFI_18253, AMPFI_02511, AMPFI_10455, AMPFI_18011	ORYLA02548
OG0000270	AMPFI_19866	ORYLA04819, ORYLA10416, ORYLA10417, ORYLA03104
OG0000270	AMPFI_18262	ORYLA04109, ORYLA11496
OG0000271	AMPFI_21553	ORYLA19394, ORYLA07853, ORYLA07854, ORYLA16440, ORYLA12237, ORYLA01772, ORYLA18841, ORYLA19666, ORYLA08907, ORYLA06205
OG0000272	AMPFI_21855	ORYLA04557, ORYLA03537
OG0000272	AMPFI_20114	ORYLA01727, ORYLA05346, ORYLA10396, ORYLA15887, ORYLA20158, ORYLA03232, ORYLA18754
OG0000273	AMPFI_11471	ORYLA13171
OG0000273	AMPFI_01958	ORYLA05785, ORYLA16265, ORYLA00791
OG0000273	AMPFI_06629	ORYLA17595
OG0000273	AMPFI_05763	ORYLA11307
OG0000275	AMPFI_02633	ORYLA19424
OG0000275	AMPFI_14169	ORYLA11109
OG0000275	AMPFI_19384	ORYLA08098, ORYLA00342, ORYLA00341, ORYLA02599
OG0000276	AMPFI_21490, AMPFI_19137	ORYLA12948
OG0000276	AMPFI_23250	ORYLA07457, ORYLA07458
OG0000277	AMPFI_09153	ORYLA07913, ORYLA13592, ORYLA17906
OG0000277	AMPFI_19405	ORYLA04770, ORYLA02631, ORYLA17515, ORYLA01293
OG0000278	AMPFI_20031	ORYLA04407, ORYLA02326
OG0000278	AMPFI_23155	ORYLA13179
OG0000278	AMPFI_11370	ORYLA04766
OG0000278	AMPFI_25739, AMPFI_15284	ORYLA17596
OG0000280	AMPFI_02568	ORYLA11520
OG0000282	AMPFI_11943	ORYLA00210, ORYLA09022
OG0000282	AMPFI_16635	ORYLA18951
OG0000282	AMPFI_18258	ORYLA04706
OG0000282	AMPFI_00662	ORYLA01496
OG0000284	AMPFI_12259, AMPFI_25463	ORYLA12966, ORYLA01651, ORYLA17103, ORYLA18256
OG0000284	AMPFI_25872, AMPFI_11998	ORYLA20455, ORYLA00383
OG0000285	AMPFI_21903, AMPFI_16083, AMPFI_21667, AMPFI_04957	ORYLA18449
OG0000286	AMPFI_03455, AMPFI_19320, AMPFI_22609	ORYLA11097
OG0000286	AMPFI_01055	ORYLA02216
OG0000286	AMPFI_24471	ORYLA07519
OG0000286	AMPFI_18686, AMPFI_22300	ORYLA03639
OG0000288	AMPFI_04129	ORYLA14637, ORYLA12168, ORYLA08853
OG0000289	AMPFI_17606	ORYLA13565, ORYLA06948, ORYLA17464
OG0000289	AMPFI_02929	ORYLA12957
OG0000289	AMPFI_16478	ORYLA11776
OG0000292	AMPFI_01143	ORYLA04250
OG0000295	AMPFI_07689, AMPFI_07690	ORYLA16746, ORYLA00613
OG0000296	AMPFI_21136, AMPFI_23948	ORYLA17335, ORYLA12148
OG0000296	AMPFI_13267	ORYLA05484, ORYLA12730
OG0000297	AMPFI_06146, AMPFI_04214, AMPFI_18218, AMPFI_14665	ORYLA02364, ORYLA14934, ORYLA17528, ORYLA17276
OG0000298	AMPFI_05316, AMPFI_20740, AMPFI_23715	ORYLA07637, ORYLA08867, ORYLA17620, ORYLA02644, ORYLA07534
OG0000299	AMPFI_23716	ORYLA06308, ORYLA15623
OG0000300	AMPFI_08700	ORYLA01942, ORYLA05122
OG0000301	AMPFI_01248	ORYLA04812, ORYLA01309, ORYLA19598, ORYLA07696
OG0000301	AMPFI_07549	ORYLA11071, ORYLA15337, ORYLA12907
OG0000301	AMPFI_06298	ORYLA12506
OG0000303	AMPFI_10599, AMPFI_04682, AMPFI_10071, AMPFI_15474, AMPFI_24726, AMPFI_06151, AMPFI_01455, AMPFI_13765, AMPFI_18745, AMPFI_25229	ORYLA16302
OG0000305	AMPFI_02684	ORYLA05505
OG0000306	AMPFI_01092	ORYLA17215
OG0000307	AMPFI_07163	ORYLA18993
OG0000308	AMPFI_19983	ORYLA08644
OG0000308	AMPFI_20295	ORYLA01851
OG0000308	AMPFI_18028	ORYLA08982
OG0000309	AMPFI_00020, AMPFI_05314, AMPFI_03296	ORYLA11241
OG0000310	AMPFI_23833	ORYLA09618
OG0000312	AMPFI_07712	ORYLA12072, ORYLA02919
OG0000312	AMPFI_20772	ORYLA07558
OG0000312	AMPFI_21121	ORYLA20410, ORYLA04032
OG0000313	AMPFI_05659	ORYLA07713, ORYLA09993
OG0000313	AMPFI_25204	ORYLA12846, ORYLA05854
OG0000314	AMPFI_19303	ORYLA07735, ORYLA16991, ORYLA16992, ORYLA16282, ORYLA05811
OG0000315	AMPFI_07490	ORYLA09757, ORYLA06311, ORYLA09200
OG0000315	AMPFI_02270	ORYLA14332, ORYLA10891
OG0000316	AMPFI_19051	ORYLA05028, ORYLA00489, ORYLA00488
OG0000316	AMPFI_17678	ORYLA06812, ORYLA13482
OG0000317	AMPFI_14578	ORYLA11482, ORYLA19885, ORYLA01724, ORYLA05343
OG0000318	AMPFI_16500	ORYLA04422, ORYLA18920, ORYLA18192, ORYLA06505, ORYLA20248, ORYLA19157, ORYLA18964, ORYLA18772, ORYLA16476, ORYLA18328, ORYLA19148, ORYLA18292, ORYLA19201, ORYLA14624, ORYLA04632, ORYLA03732, ORYLA18856, ORYLA09812, ORYLA09802, ORYLA04440, ORYLA20364, ORYLA19306
OG0000318	AMPFI_25539	ORYLA19351
OG0000319	AMPFI_24803	ORYLA07102
OG0000321	AMPFI_01151	ORYLA16703, ORYLA00623
OG0000321	AMPFI_13886	ORYLA01005, ORYLA09493, ORYLA09170, ORYLA01006, ORYLA09494, ORYLA09171
OG0000322	AMPFI_07075, AMPFI_22995, AMPFI_10175, AMPFI_10174, AMPFI_04030, AMPFI_12395	ORYLA02330, ORYLA02329
OG0000323	AMPFI_18244	ORYLA05750
OG0000323	AMPFI_12290	ORYLA06414, ORYLA19842, ORYLA10008
OG0000324	AMPFI_03289	ORYLA08782
OG0000326	AMPFI_07142, AMPFI_15155	ORYLA13893
OG0000328	AMPFI_12095	ORYLA07598, ORYLA01753, ORYLA05454, ORYLA05455, ORYLA14292, ORYLA20008
OG0000329	AMPFI_20416	ORYLA15753, ORYLA13741, ORYLA08617, ORYLA09747, ORYLA08863, ORYLA07072, ORYLA07907
OG0000330	AMPFI_03300, AMPFI_17388, AMPFI_11638	ORYLA11384, ORYLA11385
OG0000337	AMPFI_01697	ORYLA02229, ORYLA09636, ORYLA02991, ORYLA19000, ORYLA19969, ORYLA00010, ORYLA19643, ORYLA07535, ORYLA12763, ORYLA01609
OG0000338	AMPFI_12428	ORYLA17367, ORYLA06348
OG0000338	AMPFI_12247	ORYLA01999, ORYLA20309, ORYLA06130
OG0000339	AMPFI_15009	ORYLA13968
OG0000342	AMPFI_24270, AMPFI_17509, AMPFI_22120, AMPFI_22724, AMPFI_14469, AMPFI_19592, AMPFI_14120, AMPFI_08639, AMPFI_02347, AMPFI_11185, AMPFI_02620, AMPFI_20956, AMPFI_04342	ORYLA15618
OG0000343	AMPFI_14007	ORYLA11766, ORYLA05311, ORYLA03936, ORYLA03297
OG0000344	AMPFI_06340	ORYLA04585, ORYLA07404, ORYLA00179, ORYLA17833
OG0000344	AMPFI_01579, AMPFI_02066, AMPFI_14648	ORYLA18073
OG0000345	AMPFI_07208, AMPFI_03618	ORYLA17736, ORYLA03893, ORYLA18632, ORYLA19612, ORYLA01382, ORYLA08221
OG0000346	AMPFI_04737	ORYLA18917
OG0000346	AMPFI_07378, AMPFI_07379	ORYLA17074, ORYLA17069, ORYLA00274, ORYLA18239, ORYLA06649, ORYLA13251, ORYLA13252, ORYLA02973
OG0000347	AMPFI_05006	ORYLA18771
OG0000349	AMPFI_20332	ORYLA12838, ORYLA06978
OG0000350	AMPFI_13974	ORYLA15941, ORYLA15940, ORYLA14279, ORYLA08983, ORYLA05129, ORYLA01930
OG0000350	AMPFI_06337	ORYLA19267, ORYLA07162
OG0000350	AMPFI_04151	ORYLA10263, ORYLA11347
OG0000351	AMPFI_18306	ORYLA13430, ORYLA20168, ORYLA15818, ORYLA20169, ORYLA20170, ORYLA11117, ORYLA20171, ORYLA15819, ORYLA18352, ORYLA11119, ORYLA14393, ORYLA14392, ORYLA14391, ORYLA14390, ORYLA11118
OG0000352	AMPFI_09522	ORYLA02626, ORYLA13214, ORYLA13215, ORYLA16805, ORYLA00708, ORYLA00709
OG0000352	AMPFI_16994	ORYLA19045
OG0000356	AMPFI_24451, AMPFI_14447, AMPFI_09090, AMPFI_19697, AMPFI_24155	ORYLA03036
OG0000356	AMPFI_06622, AMPFI_13045	ORYLA20188, ORYLA13681
OG0000357	AMPFI_23961	ORYLA17822
OG0000357	AMPFI_08530	ORYLA11167, ORYLA14261, ORYLA15724
OG0000358	AMPFI_12913	ORYLA20349
OG0000358	AMPFI_02004	ORYLA11098, ORYLA15332
OG0000358	AMPFI_18035	ORYLA11009
OG0000358	AMPFI_00204	ORYLA09492
OG0000359	AMPFI_13496	ORYLA12664, ORYLA16724
OG0000359	AMPFI_18442	ORYLA09391, ORYLA16382
OG0000359	AMPFI_16065	ORYLA01269
OG0000360	AMPFI_22680	ORYLA09367, ORYLA12791
OG0000360	AMPFI_06174	ORYLA14415
OG0000363	AMPFI_19121	ORYLA06099, ORYLA19085, ORYLA08262, ORYLA01904
OG0000364	AMPFI_18353, AMPFI_21188, AMPFI_18689, AMPFI_01368, AMPFI_19431	ORYLA19293
OG0000365	AMPFI_08145	ORYLA03808, ORYLA04263, ORYLA09099, ORYLA06385, ORYLA08881, ORYLA17112
OG0000367	AMPFI_07904, AMPFI_24584	ORYLA11251, ORYLA13727, ORYLA14050
OG0000367	AMPFI_10053	ORYLA15500, ORYLA07069, ORYLA11818
OG0000371	AMPFI_22207	ORYLA07826
OG0000372	AMPFI_17037	ORYLA11902
OG0000372	AMPFI_09792	ORYLA16999, ORYLA12426
OG0000372	AMPFI_13417	ORYLA15492, ORYLA11861
OG0000373	AMPFI_02134	ORYLA17975, ORYLA07919, ORYLA16362
OG0000374	AMPFI_06145	ORYLA19024, ORYLA09807, ORYLA15744
OG0000374	AMPFI_10024	ORYLA04768, ORYLA17516, ORYLA02630
OG0000374	AMPFI_05049	ORYLA15743, ORYLA10304, ORYLA09808
OG0000375	AMPFI_07511	ORYLA04642
OG0000378	AMPFI_07224	ORYLA05982, ORYLA05320, ORYLA08586, ORYLA09562, ORYLA01469
OG0000378	AMPFI_10400	ORYLA04523, ORYLA09575, ORYLA01926, ORYLA05901
OG0000379	AMPFI_16322	ORYLA03532
OG0000379	AMPFI_17608	ORYLA08182
OG0000379	AMPFI_17738	ORYLA00689
OG0000379	AMPFI_06752	ORYLA02012
OG0000383	AMPFI_02033	ORYLA00815, ORYLA00814
OG0000384	AMPFI_03715, AMPFI_01107, AMPFI_22343	ORYLA19370
OG0000386	AMPFI_05667, AMPFI_15517, AMPFI_22985, AMPFI_08084, AMPFI_00205, AMPFI_21789, AMPFI_00474	ORYLA00517, ORYLA01282, ORYLA04071
OG0000389	AMPFI_22466	ORYLA03228
OG0000389	AMPFI_07738	ORYLA19978, ORYLA08372, ORYLA04896
OG0000391	AMPFI_16689	ORYLA04923, ORYLA08111
OG0000391	AMPFI_24595	ORYLA00206, ORYLA00207, ORYLA13746, ORYLA13745, ORYLA15749, ORYLA18973, ORYLA09748
OG0000392	AMPFI_16078	ORYLA06665, ORYLA13229
OG0000393	AMPFI_11122	ORYLA17272
OG0000393	AMPFI_17577	ORYLA18186
OG0000395	AMPFI_03869, AMPFI_03995	ORYLA03651, ORYLA03851, ORYLA04258, ORYLA03410
OG0000397	AMPFI_12772	ORYLA10415
OG0000399	AMPFI_14231	ORYLA11402, ORYLA10522
OG0000399	AMPFI_12451, AMPFI_24563	ORYLA11860
OG0000399	AMPFI_10126	ORYLA14927, ORYLA05753, ORYLA19952, ORYLA07160, ORYLA13626
OG0000400	AMPFI_16843	ORYLA05314
OG0000400	AMPFI_07504, AMPFI_03889	ORYLA01626
OG0000401	AMPFI_19353	ORYLA08217, ORYLA07125, ORYLA09210
OG0000402	AMPFI_10865	ORYLA17762, ORYLA18643, ORYLA18833, ORYLA19928
OG0000402	AMPFI_21549	ORYLA12469
OG0000403	AMPFI_17320	ORYLA04119
OG0000403	AMPFI_16136	ORYLA01357
OG0000405	AMPFI_10725	ORYLA06036, ORYLA14984, ORYLA12719, ORYLA17691
OG0000410	AMPFI_01121	ORYLA05912, ORYLA03919, ORYLA13230, ORYLA13232, ORYLA07273, ORYLA02356
OG0000411	AMPFI_13273	ORYLA01687, ORYLA10375, ORYLA11322
OG0000412	AMPFI_24223	ORYLA17848, ORYLA01673
OG0000413	AMPFI_05195	ORYLA10551, ORYLA11652, ORYLA11343, ORYLA03076, ORYLA03075
OG0000413	AMPFI_15394	ORYLA10219, ORYLA12848, ORYLA03097, ORYLA04188
OG0000415	AMPFI_07162, AMPFI_25345, AMPFI_07296	ORYLA13398, ORYLA12836, ORYLA06749, ORYLA07517, ORYLA14455, ORYLA15194
OG0000417	AMPFI_06502, AMPFI_00731	ORYLA08856
OG0000417	AMPFI_02252, AMPFI_16248	ORYLA10936
OG0000419	AMPFI_16286	ORYLA11288
OG0000420	AMPFI_23871	ORYLA03182, ORYLA20448
OG0000424	AMPFI_03735, AMPFI_21433, AMPFI_02103, AMPFI_06728	ORYLA19753
OG0000425	AMPFI_05884	ORYLA03494, ORYLA04753, ORYLA10256, ORYLA11610
OG0000425	AMPFI_01852	ORYLA19674
OG0000426	AMPFI_05934	ORYLA01331, ORYLA03961
OG0000426	AMPFI_04676	ORYLA16632, ORYLA05829, ORYLA16908
OG0000427	AMPFI_05181, AMPFI_05182	ORYLA19867, ORYLA12374
OG0000427	AMPFI_08931, AMPFI_06083	ORYLA14494, ORYLA06953, ORYLA03526
OG0000431	AMPFI_00618	ORYLA08041
OG0000431	AMPFI_05479	ORYLA12780, ORYLA03106
OG0000431	AMPFI_02567	ORYLA06581, ORYLA12268, ORYLA09572
OG0000432	AMPFI_10240	ORYLA11107, ORYLA15352, ORYLA13847, ORYLA13769
OG0000433	AMPFI_09657	ORYLA20053, ORYLA16936
OG0000433	AMPFI_00584	ORYLA11555, ORYLA11554, ORYLA20072
OG0000434	AMPFI_12778, AMPFI_07772	ORYLA02067
OG0000435	AMPFI_08747	ORYLA07794
OG0000435	AMPFI_21181	ORYLA09187, ORYLA06556, ORYLA01852, ORYLA10582, ORYLA11407, ORYLA15982, ORYLA14458
OG0000436	AMPFI_15525	ORYLA08530, ORYLA02125
OG0000442	AMPFI_18182	ORYLA03345, ORYLA09542
OG0000442	AMPFI_07999	ORYLA09139, ORYLA02244
OG0000442	AMPFI_04228	ORYLA19506, ORYLA00798, ORYLA17054
OG0000443	AMPFI_17659	ORYLA05691, ORYLA19682
OG0000444	AMPFI_10516	ORYLA10830, ORYLA14231, ORYLA14616
OG0000444	AMPFI_14412	ORYLA15046
OG0000446	AMPFI_24097, AMPFI_20203	ORYLA11424
OG0000446	AMPFI_05555	ORYLA12344
OG0000446	AMPFI_21150	ORYLA01645
OG0000446	AMPFI_02401	ORYLA02066
OG0000447	AMPFI_12502	ORYLA00469, ORYLA14196, ORYLA04123, ORYLA03133, ORYLA03913
OG0000448	AMPFI_06913	ORYLA09927, ORYLA09928, ORYLA06684
OG0000450	AMPFI_01260	ORYLA18902, ORYLA03353
OG0000452	AMPFI_02857	ORYLA06222, ORYLA19047, ORYLA06220, ORYLA19046, ORYLA19048, ORYLA19279, ORYLA11266, ORYLA14382
OG0000453	AMPFI_04316	ORYLA14626
OG0000454	AMPFI_16132	ORYLA12583, ORYLA19101, ORYLA19102
OG0000457	AMPFI_25986, AMPFI_25748, AMPFI_22472, AMPFI_17785, AMPFI_25502, AMPFI_20415, AMPFI_16559, AMPFI_02565, AMPFI_05614, AMPFI_16393, AMPFI_21955, AMPFI_01400, AMPFI_02834, AMPFI_24384, AMPFI_16141, AMPFI_23187, AMPFI_25541, AMPFI_25538	ORYLA12616, ORYLA12615
OG0000458	AMPFI_20152	ORYLA11502, ORYLA12536
OG0000458	AMPFI_04524	ORYLA11718, ORYLA08707, ORYLA06313, ORYLA16076, ORYLA16209
OG0000458	AMPFI_07546	ORYLA02033, ORYLA02032, ORYLA09072
OG0000459	AMPFI_22518, AMPFI_18998	ORYLA04622
OG0000460	AMPFI_11031	ORYLA07838
OG0000461	AMPFI_12796	ORYLA16495
OG0000461	AMPFI_12933	ORYLA04397, ORYLA17538
OG0000463	AMPFI_05009	ORYLA15373
OG0000463	AMPFI_23775	ORYLA17503
OG0000465	AMPFI_19029	ORYLA07067
OG0000465	AMPFI_07644	ORYLA15381
OG0000468	AMPFI_06635, AMPFI_17864	ORYLA07498, ORYLA06150
OG0000469	AMPFI_03128	ORYLA14324, ORYLA13835, ORYLA15812
OG0000469	AMPFI_08317	ORYLA13413
