Orthogroup	AMPFI_ok	DANRE
OG0000121	AMPFI_13452, AMPFI_13451, AMPFI_13453, AMPFI_00305, AMPFI_14275, AMPFI_23932, AMPFI_18364, AMPFI_02010, AMPFI_17011, AMPFI_02841, AMPFI_25340	DANRE33773, DANRE33772, DANRE41413
OG0000122	AMPFI_13850, AMPFI_04566, AMPFI_20620	DANRE03356, DANRE03355, DANRE29132, DANRE27353, DANRE24610, DANRE24611, DANRE42733
OG0000122	AMPFI_09948	DANRE10319, DANRE10318, DANRE01945, DANRE01946, DANRE42812, DANRE36612, DANRE42813
OG0000123	AMPFI_23454	DANRE03936, DANRE03935, DANRE01411, DANRE40778, DANRE07052, DANRE20213
OG0000123	AMPFI_03553	DANRE00702
OG0000124	AMPFI_24111	DANRE20113, DANRE34367, DANRE06378
OG0000124	AMPFI_07499, AMPFI_07500	DANRE43119
OG0000124	AMPFI_02885	DANRE09986, DANRE02785, DANRE02786, DANRE22696
OG0000124	AMPFI_01689	DANRE18048, DANRE07772, DANRE16836, DANRE16837, DANRE05164
OG0000125	AMPFI_03211	DANRE23413, DANRE03397, DANRE29699, DANRE29698, DANRE03395, DANRE01700, DANRE23414
OG0000125	AMPFI_16776	DANRE14262, DANRE14259, DANRE14260, DANRE03705, DANRE03706, DANRE29824, DANRE29825, DANRE14261
OG0000125	AMPFI_12865	DANRE38530, DANRE38532, DANRE38531
OG0000126	AMPFI_13551	DANRE16570, DANRE16568, DANRE16569, DANRE06924, DANRE06925, DANRE06927, DANRE06923, DANRE22185, DANRE22186
OG0000126	AMPFI_19122	DANRE09488
OG0000126	AMPFI_06519	DANRE24264, DANRE24265, DANRE24266, DANRE07231, DANRE07232
OG0000126	AMPFI_19042	DANRE19091, DANRE19090, DANRE21704, DANRE21705, DANRE33653, DANRE33654, DANRE09589, DANRE25981, DANRE25982
OG0000127	AMPFI_23284	DANRE16565, DANRE41950, DANRE06928, DANRE22187, DANRE38204, DANRE33886, DANRE33885
OG0000127	AMPFI_11705	DANRE36236, DANRE26932, DANRE35612, DANRE42858
OG0000127	AMPFI_13476	DANRE08971, DANRE14620, DANRE14621, DANRE18120, DANRE11692, DANRE02339
OG0000127	AMPFI_18794	DANRE17738, DANRE22515, DANRE39205, DANRE39206
OG0000128	AMPFI_00795	DANRE08860
OG0000128	AMPFI_16622, AMPFI_18803, AMPFI_04850	DANRE26420, DANRE24430, DANRE24431
OG0000129	AMPFI_15379	DANRE21944, DANRE21943, DANRE21942, DANRE21941, DANRE21936, DANRE21937, DANRE05805, DANRE05803, DANRE05804, DANRE21940, DANRE21939, DANRE21938, DANRE21934, DANRE21935, DANRE05801, DANRE05802, DANRE19999, DANRE37478, DANRE37477, DANRE37476, DANRE16830, DANRE17949, DANRE17948, DANRE11891, DANRE11892, DANRE11890
OG0000129	AMPFI_05870	DANRE19744, DANRE12249, DANRE12250, DANRE37926, DANRE37925, DANRE37924
OG0000130	AMPFI_19363	DANRE25590, DANRE25589, DANRE31159, DANRE02422, DANRE02421, DANRE36688, DANRE36687, DANRE36689, DANRE36691, DANRE36690, DANRE02251, DANRE43436, DANRE41295
OG0000131	AMPFI_01527, AMPFI_14039, AMPFI_21381	DANRE33605
OG0000131	AMPFI_19747	DANRE04212
OG0000132	AMPFI_17725, AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003	DANRE40562, DANRE34020, DANRE26062, DANRE26082, DANRE26074, DANRE26055, DANRE37452, DANRE37445, DANRE37403, DANRE37459, DANRE37460, DANRE37429, DANRE37412, DANRE26100, DANRE26165, DANRE26175, DANRE26158, DANRE26093, DANRE37468, DANRE39504, DANRE39494
OG0000132	AMPFI_25895	DANRE24745
OG0000133	AMPFI_19656, AMPFI_12857, AMPFI_11696	DANRE16326
OG0000133	AMPFI_00173	DANRE16349
OG0000133	AMPFI_13361	DANRE16992, DANRE17143, DANRE43190, DANRE16984, DANRE16983, DANRE16987, DANRE16988, DANRE17074, DANRE16318, DANRE16320, DANRE16319, DANRE16324, DANRE28557, DANRE43193, DANRE28556, DANRE28539, DANRE28445, DANRE23605, DANRE28593, DANRE20679, DANRE28604, DANRE28601, DANRE28602, DANRE28608, DANRE28538, DANRE28607, DANRE28609, DANRE28605, DANRE28603, DANRE28626, DANRE28540, DANRE28453, DANRE28452, DANRE28527, DANRE23626, DANRE28549, DANRE28550, DANRE28547, DANRE28548, DANRE28446, DANRE01396, DANRE01397, DANRE01395, DANRE28531, DANRE28530, DANRE28551
OG0000133	AMPFI_19958	DANRE28529, DANRE28448, DANRE28526, DANRE28546, DANRE28545
OG0000133	AMPFI_11872	DANRE16991
OG0000135	AMPFI_23824	DANRE10309
OG0000137	AMPFI_02989	DANRE17940, DANRE17941, DANRE04021, DANRE04020
OG0000137	AMPFI_12246	DANRE17727, DANRE10757
OG0000139	AMPFI_23602, AMPFI_03549	DANRE19920, DANRE19919
OG0000145	AMPFI_23097	DANRE20803, DANRE28697
OG0000145	AMPFI_05360, AMPFI_09628	DANRE28694
OG0000145	AMPFI_21600	DANRE20825
OG0000147	AMPFI_01784, AMPFI_00036, AMPFI_00137	DANRE10593, DANRE10594, DANRE18815, DANRE11115
OG0000147	AMPFI_25058	DANRE21777, DANRE21778
OG0000147	AMPFI_22384	DANRE05562, DANRE16724, DANRE16725
OG0000147	AMPFI_01359, AMPFI_18115	DANRE11736, DANRE11737
OG0000148	AMPFI_23558	DANRE23175, DANRE22292, DANRE36771, DANRE36769, DANRE22583, DANRE22582, DANRE22581, DANRE22579, DANRE22580, DANRE31174, DANRE31172, DANRE31173, DANRE02328, DANRE02325, DANRE02326, DANRE02327, DANRE22731
OG0000148	AMPFI_06814	DANRE22584, DANRE22585, DANRE36775, DANRE36774, DANRE13292, DANRE36768, DANRE22578, DANRE36772, DANRE36773, DANRE13290, DANRE13291, DANRE13293, DANRE02329, DANRE31175, DANRE31176
OG0000149	AMPFI_19578, AMPFI_11805	DANRE25293, DANRE25295, DANRE25294, DANRE37665, DANRE37666, DANRE12798, DANRE12797
OG0000151	AMPFI_12292	DANRE17219, DANRE17218, DANRE30276, DANRE19235, DANRE19234, DANRE13880, DANRE13875, DANRE13878, DANRE13874, DANRE13877, DANRE13879, DANRE13876, DANRE26723, DANRE26722, DANRE24525, DANRE24522, DANRE24524, DANRE24523
OG0000151	AMPFI_07369, AMPFI_13120	DANRE14884, DANRE14886, DANRE14885, DANRE03134, DANRE29215, DANRE29216, DANRE40219, DANRE40221, DANRE40218, DANRE40220, DANRE01590, DANRE01589, DANRE35788, DANRE35787, DANRE42673
OG0000153	AMPFI_16848, AMPFI_17135	DANRE38193, DANRE38194, DANRE38192, DANRE08665, DANRE34612, DANRE34614, DANRE34613, DANRE34610, DANRE34615, DANRE34611
OG0000155	AMPFI_11674	DANRE14798, DANRE14799, DANRE14802, DANRE14800, DANRE14801, DANRE04487, DANRE04488, DANRE09083
OG0000157	AMPFI_07870	DANRE34923, DANRE28272, DANRE21748, DANRE21746, DANRE21747
OG0000157	AMPFI_25988	DANRE21331
OG0000157	AMPFI_18508	DANRE40410
OG0000159	AMPFI_14640	DANRE24089, DANRE24088
OG0000159	AMPFI_09235	DANRE15174, DANRE09143
OG0000159	AMPFI_11148	DANRE03349, DANRE03348
OG0000163	AMPFI_03655	DANRE22023, DANRE22022, DANRE29273, DANRE29274, DANRE29073, DANRE36123, DANRE36124
OG0000163	AMPFI_02815	DANRE28765
OG0000163	AMPFI_01484	DANRE29071, DANRE29072, DANRE29299, DANRE03607
OG0000163	AMPFI_15100	DANRE29253, DANRE09545, DANRE09544, DANRE14272
OG0000164	AMPFI_18140	DANRE02111
OG0000165	AMPFI_20099	DANRE06012, DANRE06637, DANRE20519, DANRE06815, DANRE15698, DANRE06353, DANRE30796, DANRE25513, DANRE39107, DANRE41877, DANRE34542, DANRE39106, DANRE12290, DANRE19609, DANRE33435, DANRE21614, DANRE06912, DANRE00873, DANRE00874, DANRE00872, DANRE06914, DANRE06911, DANRE06913, DANRE37977, DANRE00722, DANRE26457, DANRE26458, DANRE08895, DANRE08896, DANRE42343
OG0000166	AMPFI_20566	DANRE29077
OG0000167	AMPFI_21928	DANRE15008
OG0000168	AMPFI_17580, AMPFI_14464	DANRE43243, DANRE43242, DANRE26222, DANRE26221, DANRE38956, DANRE38957
OG0000168	AMPFI_03245, AMPFI_18586, AMPFI_18585	DANRE01848, DANRE01847, DANRE01186, DANRE33415, DANRE23569, DANRE23570, DANRE26473, DANRE26474, DANRE02154, DANRE02153, DANRE27646, DANRE27647, DANRE39384
OG0000170	AMPFI_24769	DANRE20908, DANRE20907, DANRE20903, DANRE20900, DANRE20906, DANRE20884, DANRE20883, DANRE20901, DANRE20904, DANRE20902, DANRE20706, DANRE20878, DANRE20866, DANRE20865, DANRE20882, DANRE20767, DANRE20771, DANRE20796, DANRE20794, DANRE20795, DANRE20797, DANRE20778, DANRE20779, DANRE20845, DANRE12035, DANRE20719, DANRE20726, DANRE12036, DANRE12034, DANRE20733, DANRE20742, DANRE20881, DANRE20879, DANRE20880, DANRE20894, DANRE20887, DANRE20888, DANRE20890, DANRE20909, DANRE20851, DANRE20850, DANRE20852, DANRE20895, DANRE20838, DANRE20834, DANRE20835, DANRE20710, DANRE20744, DANRE20868, DANRE20867, DANRE20872, DANRE20864, DANRE20886, DANRE20870, DANRE20869, DANRE20871, DANRE20783, DANRE20876, DANRE20874, DANRE20873, DANRE20826, DANRE20847, DANRE20858, DANRE20861, DANRE20860, DANRE20859, DANRE20781, DANRE20782, DANRE20750, DANRE20752, DANRE20755, DANRE20817, DANRE20820, DANRE20821, DANRE20819, DANRE20816, DANRE20810, DANRE20824, DANRE20823, DANRE20815, DANRE20818, DANRE20749, DANRE20849, DANRE20748, DANRE20846, DANRE20848, DANRE20836, DANRE20863, DANRE20862, DANRE20718, DANRE20717, DANRE20899, DANRE20897, DANRE20896, DANRE20898, DANRE20830, DANRE20857, DANRE20829, DANRE20827, DANRE20828, DANRE20798, DANRE20799, DANRE20800, DANRE20801, DANRE20837, DANRE20780, DANRE20905, DANRE20712, DANRE20715, DANRE20762, DANRE20761, DANRE20759, DANRE20760, DANRE20765, DANRE20843, DANRE20839, DANRE20841, DANRE20840, DANRE20707, DANRE20713, DANRE20709, DANRE20737, DANRE20740, DANRE20764, DANRE20751, DANRE20853, DANRE20844, DANRE20822, DANRE20736, DANRE20734, DANRE20746, DANRE20806, DANRE20807, DANRE20808, DANRE20809, DANRE20766, DANRE20741, DANRE20738, DANRE20731, DANRE20753, DANRE20732, DANRE20745, DANRE20758, DANRE20735, DANRE20747, DANRE20814, DANRE20777, DANRE20833, DANRE20842, DANRE20756, DANRE20730, DANRE20788, DANRE20787, DANRE20789, DANRE20790, DANRE20792, DANRE20793, DANRE20791, DANRE20705, DANRE12041, DANRE20729, DANRE20775, DANRE20784, DANRE20785, DANRE20786, DANRE20877
OG0000171	AMPFI_21332	DANRE00111, DANRE00110, DANRE04752, DANRE07375
OG0000171	AMPFI_16514	DANRE15814
OG0000172	AMPFI_14014	DANRE01621, DANRE35691, DANRE42053, DANRE42569, DANRE42570, DANRE42571, DANRE42567, DANRE42566, DANRE42568, DANRE42565, DANRE35693
OG0000173	AMPFI_24760	DANRE35295
OG0000173	AMPFI_14468	DANRE09307, DANRE23661, DANRE23660, DANRE35294, DANRE22149, DANRE26539, DANRE28064, DANRE28065, DANRE22924, DANRE02511, DANRE27814, DANRE27812, DANRE27813, DANRE27811, DANRE08816, DANRE24500, DANRE27824, DANRE27822, DANRE27825, DANRE00429, DANRE41802, DANRE16179, DANRE16178, DANRE24501, DANRE22925, DANRE02512, DANRE00428, DANRE27815, DANRE15141, DANRE02771, DANRE36777, DANRE22986, DANRE17890, DANRE17889
OG0000174	AMPFI_12146	DANRE13585
OG0000174	AMPFI_25103	DANRE33604, DANRE04813, DANRE04814
OG0000175	AMPFI_13786	DANRE36803, DANRE24071, DANRE24070, DANRE27218, DANRE18466, DANRE26656, DANRE39199, DANRE39200
OG0000179	AMPFI_12504	DANRE04367, DANRE04366, DANRE04365, DANRE04368, DANRE05383, DANRE05381, DANRE05382, DANRE01574, DANRE40987
OG0000179	AMPFI_16964	DANRE43121, DANRE25146, DANRE25145
OG0000179	AMPFI_00481	DANRE07330, DANRE35532, DANRE24231
OG0000180	AMPFI_03804	DANRE27108
OG0000181	AMPFI_08987, AMPFI_15077, AMPFI_13877	DANRE02882
OG0000181	AMPFI_12882	DANRE18962, DANRE11917
OG0000181	AMPFI_04959	DANRE29930
OG0000182	AMPFI_21714	DANRE20721
OG0000183	AMPFI_14083	DANRE08187, DANRE08186, DANRE08185, DANRE34383, DANRE34382, DANRE18628, DANRE18627, DANRE04912, DANRE04914, DANRE04913, DANRE19973, DANRE19972, DANRE19974, DANRE38116, DANRE38118, DANRE38117, DANRE22228, DANRE22229
OG0000183	AMPFI_03468	DANRE08948, DANRE08946
OG0000184	AMPFI_03874, AMPFI_09399, AMPFI_14819	DANRE17664, DANRE17663, DANRE17665, DANRE17666
OG0000186	AMPFI_23623	DANRE07778, DANRE04661, DANRE11446, DANRE03763, DANRE17698, DANRE19961
OG0000188	AMPFI_08253	DANRE41187, DANRE01404, DANRE15813
OG0000190	AMPFI_22113	DANRE26560, DANRE19102, DANRE26559, DANRE26558, DANRE40038, DANRE40039, DANRE19101, DANRE19100, DANRE19099
OG0000192	AMPFI_10868	DANRE26716, DANRE26715, DANRE26717, DANRE24518, DANRE24519, DANRE01815, DANRE06210, DANRE06208, DANRE16783, DANRE01814, DANRE01813
OG0000192	AMPFI_19784	DANRE39465, DANRE39464
OG0000192	AMPFI_03281	DANRE28817, DANRE28818
OG0000194	AMPFI_11397, AMPFI_18683, AMPFI_21267, AMPFI_04833, AMPFI_22313, AMPFI_03138, AMPFI_07873, AMPFI_23469, AMPFI_21495, AMPFI_14332, AMPFI_14028	DANRE07507, DANRE27093, DANRE24470, DANRE24471, DANRE02515
OG0000195	AMPFI_05326	DANRE26547, DANRE26546, DANRE23862, DANRE23863, DANRE32969, DANRE26548, DANRE38212, DANRE38213, DANRE38214, DANRE33889
OG0000197	AMPFI_00635, AMPFI_18783, AMPFI_00480	DANRE09391, DANRE13973, DANRE09390, DANRE25164, DANRE25163, DANRE38917
OG0000197	AMPFI_14260	DANRE23203, DANRE23204, DANRE36780, DANRE07717, DANRE27793, DANRE27794, DANRE27795, DANRE09979, DANRE14983, DANRE14982, DANRE11076, DANRE11075, DANRE11077, DANRE18518, DANRE14709, DANRE09410, DANRE04312
OG0000198	AMPFI_24261	DANRE40820, DANRE30070
OG0000201	AMPFI_03122	DANRE15486, DANRE15485, DANRE15484, DANRE30063, DANRE30062, DANRE30061, DANRE36037, DANRE28541, DANRE28524
OG0000201	AMPFI_01733	DANRE11378, DANRE35095, DANRE35096, DANRE19426, DANRE40588, DANRE40589, DANRE40587
OG0000202	AMPFI_02277	DANRE03402, DANRE40995, DANRE34029, DANRE34028, DANRE05184, DANRE03319, DANRE03318, DANRE39259, DANRE06213, DANRE11616, DANRE11617, DANRE09866, DANRE09867
OG0000203	AMPFI_10377, AMPFI_15263	DANRE36471, DANRE22962
OG0000203	AMPFI_06550	DANRE41037, DANRE41036
OG0000204	AMPFI_16667	DANRE22975, DANRE22976, DANRE07627, DANRE07626
OG0000204	AMPFI_18110	DANRE43351
OG0000204	AMPFI_16653, AMPFI_14128, AMPFI_06859	DANRE26103, DANRE38455, DANRE38457, DANRE38456, DANRE30689, DANRE30690
OG0000204	AMPFI_19770	DANRE38458
OG0000205	AMPFI_19091	DANRE03440, DANRE29027, DANRE29028, DANRE14378, DANRE42205
OG0000206	AMPFI_22039	DANRE11243, DANRE11241, DANRE11242
OG0000207	AMPFI_08635, AMPFI_15520	DANRE17486, DANRE17485, DANRE17484, DANRE22386
OG0000208	AMPFI_19368, AMPFI_25316, AMPFI_25934, AMPFI_04187	DANRE40545, DANRE20339, DANRE08290, DANRE08289, DANRE20297, DANRE30779, DANRE30778, DANRE30780, DANRE25855
OG0000209	AMPFI_10301, AMPFI_06041	DANRE01912
OG0000210	AMPFI_16256	DANRE26694
OG0000210	AMPFI_21005	DANRE22146
OG0000211	AMPFI_10849	DANRE07428
OG0000211	AMPFI_12814	DANRE37550, DANRE37552, DANRE34919, DANRE34918, DANRE40802, DANRE37551, DANRE40803
OG0000211	AMPFI_16753	DANRE25257, DANRE37648
OG0000213	AMPFI_07663	DANRE08407, DANRE01235, DANRE01234, DANRE01233, DANRE33709
OG0000215	AMPFI_03565	DANRE20070, DANRE40902
OG0000215	AMPFI_23213	DANRE41569, DANRE41567, DANRE41568
OG0000216	AMPFI_00473	DANRE14563, DANRE14564
OG0000216	AMPFI_02618	DANRE10392, DANRE10391, DANRE10389, DANRE10390
OG0000218	AMPFI_25516, AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956	DANRE21272, DANRE22815
OG0000220	AMPFI_09063, AMPFI_16751, AMPFI_20109, AMPFI_11272	DANRE26586, DANRE26587, DANRE26588, DANRE26584, DANRE26583, DANRE26585, DANRE23907
OG0000221	AMPFI_07550	DANRE21380, DANRE21379, DANRE42561, DANRE24216, DANRE24218, DANRE24215, DANRE26894, DANRE26896, DANRE26895, DANRE24217, DANRE29970, DANRE29969, DANRE03479
OG0000221	AMPFI_18146, AMPFI_19059	DANRE42362, DANRE10521, DANRE29024, DANRE29025
OG0000222	AMPFI_16387, AMPFI_05918, AMPFI_03073	DANRE08892, DANRE02501, DANRE02503, DANRE02502, DANRE02504, DANRE22242, DANRE22243, DANRE22240, DANRE22239, DANRE22241
OG0000223	AMPFI_09693	DANRE41768, DANRE41772, DANRE02462, DANRE02461, DANRE41770, DANRE12033, DANRE12032, DANRE18153, DANRE18152
OG0000225	AMPFI_24201, AMPFI_00311	DANRE31381, DANRE31382, DANRE31383, DANRE31384, DANRE31380, DANRE31379, DANRE31378, DANRE31377, DANRE22490, DANRE36644, DANRE36645, DANRE40476, DANRE31226, DANRE40474, DANRE40473, DANRE23156, DANRE19629, DANRE19630, DANRE06683
OG0000226	AMPFI_16446, AMPFI_25234, AMPFI_15353, AMPFI_19658, AMPFI_21355, AMPFI_11733, AMPFI_15354	DANRE21406, DANRE21407
OG0000227	AMPFI_16595	DANRE14112
OG0000227	AMPFI_00331	DANRE42122, DANRE29014, DANRE29012, DANRE23772, DANRE29013
OG0000227	AMPFI_23018	DANRE27679, DANRE38311, DANRE07212
OG0000227	AMPFI_12350	DANRE29562, DANRE29563, DANRE29564, DANRE35864, DANRE35865, DANRE41502, DANRE41503
OG0000227	AMPFI_07507	DANRE38834, DANRE38835, DANRE17989, DANRE17987, DANRE17988, DANRE26274, DANRE26273, DANRE23312, DANRE23311
OG0000228	AMPFI_21741	DANRE00776, DANRE00778, DANRE00777, DANRE00779, DANRE08336, DANRE08337, DANRE08338, DANRE06599, DANRE16467, DANRE16468, DANRE06597, DANRE06596
OG0000229	AMPFI_05764, AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077	DANRE24412
OG0000230	AMPFI_09954	DANRE12069
OG0000231	AMPFI_01759	DANRE25539, DANRE25538, DANRE13340, DANRE24581, DANRE24580, DANRE24579, DANRE24582
OG0000233	AMPFI_06911	DANRE06154, DANRE34266
OG0000234	AMPFI_09748	DANRE21676, DANRE21675, DANRE19408, DANRE19409, DANRE12183, DANRE12184, DANRE08990, DANRE08989, DANRE13969
OG0000234	AMPFI_05768	DANRE31517, DANRE31519, DANRE31518, DANRE31520, DANRE31523, DANRE31521, DANRE38638, DANRE38634, DANRE38635, DANRE38636
OG0000235	AMPFI_22306	DANRE39400, DANRE39401
OG0000236	AMPFI_19570	DANRE36230, DANRE36229, DANRE26922, DANRE36231
OG0000236	AMPFI_14068	DANRE18162, DANRE10815
OG0000239	AMPFI_07816	DANRE03491, DANRE29951, DANRE03738, DANRE26391, DANRE26392, DANRE41746, DANRE41745, DANRE35712, DANRE19581, DANRE41747, DANRE35710, DANRE19582, DANRE35708
OG0000239	AMPFI_07246, AMPFI_08248	DANRE18831, DANRE11676
OG0000239	AMPFI_20472	DANRE29702, DANRE29704, DANRE29703, DANRE03364, DANRE03363, DANRE03365, DANRE09553, DANRE14346, DANRE14347
OG0000240	AMPFI_05219, AMPFI_05218	DANRE33483
OG0000242	AMPFI_10835, AMPFI_24613	DANRE30582, DANRE33050, DANRE33048, DANRE33049, DANRE25759, DANRE25758, DANRE23939, DANRE23935, DANRE23934, DANRE23940
OG0000242	AMPFI_05850	DANRE39800, DANRE30613, DANRE23069
OG0000242	AMPFI_21292, AMPFI_16757	DANRE14239
OG0000245	AMPFI_02673	DANRE25755, DANRE25204, DANRE25202, DANRE31214, DANRE00016, DANRE10304, DANRE13418, DANRE13419, DANRE28142, DANRE28141, DANRE29955, DANRE03484, DANRE41507, DANRE35857, DANRE08680, DANRE04116, DANRE28837, DANRE28836, DANRE28994, DANRE28995, DANRE24819, DANRE09433, DANRE09434, DANRE28434
OG0000246	AMPFI_20200	DANRE35156
OG0000248	AMPFI_08134, AMPFI_21352	DANRE11475, DANRE03510, DANRE03511, DANRE03504, DANRE03515, DANRE03516, DANRE17595, DANRE17596, DANRE03517, DANRE03512, DANRE03507, DANRE03513, DANRE03514, DANRE03518, DANRE03508, DANRE03509, DANRE03506, DANRE03505, DANRE03503, DANRE33895, DANRE34721, DANRE34722, DANRE34720, DANRE09912, DANRE09911, DANRE09913, DANRE13533, DANRE09910
OG0000250	AMPFI_07242	DANRE12907, DANRE12906
OG0000250	AMPFI_05967	DANRE30458
OG0000250	AMPFI_18668, AMPFI_20205, AMPFI_19063	DANRE00270, DANRE00269
OG0000250	AMPFI_12386	DANRE31328, DANRE31327, DANRE31326
OG0000251	AMPFI_03175	DANRE07628, DANRE07629, DANRE02499, DANRE02498
OG0000252	AMPFI_06807	DANRE08141
OG0000252	AMPFI_12029	DANRE08149, DANRE08148
OG0000254	AMPFI_01986, AMPFI_26060, AMPFI_02243, AMPFI_12104, AMPFI_09197, AMPFI_10060, AMPFI_09579, AMPFI_09181, AMPFI_04999, AMPFI_17070, AMPFI_10328, AMPFI_25765, AMPFI_13936, AMPFI_02461, AMPFI_04996, AMPFI_06856, AMPFI_08940, AMPFI_25279, AMPFI_07106, AMPFI_11871, AMPFI_11875, AMPFI_08939, AMPFI_18192, AMPFI_05057, AMPFI_10908, AMPFI_13058, AMPFI_13810, AMPFI_12294, AMPFI_18217, AMPFI_12072, AMPFI_05234, AMPFI_06769, AMPFI_08606, AMPFI_14827, AMPFI_06563, AMPFI_08090, AMPFI_05053, AMPFI_08807, AMPFI_02534, AMPFI_26025, AMPFI_14440, AMPFI_05232, AMPFI_07228, AMPFI_00876, AMPFI_24330, AMPFI_13934, AMPFI_05236, AMPFI_14173	DANRE07503
OG0000255	AMPFI_21142	DANRE20502
OG0000255	AMPFI_03946, AMPFI_14685, AMPFI_21286, AMPFI_16948	DANRE38523, DANRE38521, DANRE38522, DANRE38524
OG0000256	AMPFI_08473	DANRE00399, DANRE00398, DANRE30242, DANRE17145, DANRE17146
OG0000256	AMPFI_07025, AMPFI_16869	DANRE00533, DANRE00532, DANRE12153, DANRE25972, DANRE25973, DANRE25974, DANRE12154
OG0000257	AMPFI_24622	DANRE11745, DANRE18824, DANRE18823, DANRE05266, DANRE07014, DANRE39437
OG0000258	AMPFI_21660	DANRE15460
OG0000258	AMPFI_11627	DANRE02230, DANRE36624, DANRE31543, DANRE31544
OG0000259	AMPFI_00733	DANRE13044
OG0000260	AMPFI_17984	DANRE22093
OG0000260	AMPFI_24181	DANRE25713, DANRE25714, DANRE30881, DANRE30885, DANRE30884, DANRE30882, DANRE30883, DANRE22095, DANRE22094
OG0000260	AMPFI_02009	DANRE04207, DANRE04206
OG0000263	AMPFI_00438, AMPFI_09186, AMPFI_21947, AMPFI_07367, AMPFI_19982, AMPFI_22146, AMPFI_19084, AMPFI_23746, AMPFI_05784, AMPFI_09365, AMPFI_22196, AMPFI_17471, AMPFI_16413, AMPFI_04016, AMPFI_25277	DANRE01961, DANRE01962
OG0000265	AMPFI_06270	DANRE26236
OG0000265	AMPFI_11224	DANRE41183, DANRE25673, DANRE25672, DANRE25671
OG0000268	AMPFI_23943	DANRE41508, DANRE41510, DANRE41509, DANRE09818
OG0000269	AMPFI_00757	DANRE01952, DANRE01953, DANRE29121, DANRE29120, DANRE27283, DANRE27282, DANRE27284, DANRE39211
OG0000269	AMPFI_18808, AMPFI_16155, AMPFI_04230, AMPFI_02706, AMPFI_17206, AMPFI_02041, AMPFI_21764, AMPFI_24559, AMPFI_24056, AMPFI_03613, AMPFI_22454, AMPFI_23878, AMPFI_02848, AMPFI_07161, AMPFI_01126, AMPFI_24879, AMPFI_16425, AMPFI_01318, AMPFI_22550, AMPFI_00005, AMPFI_16386, AMPFI_18253, AMPFI_02511, AMPFI_10455, AMPFI_18011	DANRE18987
OG0000270	AMPFI_19866	DANRE04651, DANRE03784, DANRE03783, DANRE17767, DANRE17768, DANRE17769, DANRE05463, DANRE05461, DANRE05462, DANRE08265
OG0000270	AMPFI_18262	DANRE08992, DANRE30651, DANRE30650
OG0000271	AMPFI_21553	DANRE42040, DANRE42039, DANRE42038, DANRE29117, DANRE03804, DANRE01950, DANRE01951, DANRE13620, DANRE42712, DANRE36581, DANRE36580, DANRE23801, DANRE23800, DANRE43397, DANRE27936, DANRE27939, DANRE27938, DANRE27937, DANRE27935
OG0000272	AMPFI_21855	DANRE08227, DANRE39436, DANRE08226
OG0000272	AMPFI_20114	DANRE09698, DANRE14147, DANRE11626, DANRE18102, DANRE36914, DANRE36915, DANRE40982, DANRE40983, DANRE33320, DANRE07883, DANRE00548
OG0000273	AMPFI_11471	DANRE27068
OG0000273	AMPFI_01958	DANRE09438, DANRE29892
OG0000273	AMPFI_06629	DANRE33683
OG0000273	AMPFI_05763	DANRE18454
OG0000275	AMPFI_19384	DANRE04264, DANRE04262, DANRE05343, DANRE05353, DANRE05351, DANRE05345, DANRE05349, DANRE05352, DANRE05348, DANRE05346, DANRE05344, DANRE05350, DANRE05342, DANRE04263, DANRE05347, DANRE15840, DANRE15841, DANRE35415
OG0000276	AMPFI_21490, AMPFI_19137	DANRE01895, DANRE01896
OG0000276	AMPFI_23250	DANRE39252
OG0000277	AMPFI_09153	DANRE40145, DANRE33384, DANRE39642
OG0000277	AMPFI_19405	DANRE05075, DANRE05074, DANRE05086, DANRE05084, DANRE05077, DANRE05087, DANRE00061, DANRE00060, DANRE33406, DANRE43188
OG0000278	AMPFI_20031	DANRE34624, DANRE34623, DANRE34630, DANRE34631, DANRE01538
OG0000278	AMPFI_23155	DANRE28332
OG0000278	AMPFI_11370	DANRE35562
OG0000278	AMPFI_25739, AMPFI_15284	DANRE38067, DANRE27771, DANRE33682
OG0000279	AMPFI_19291, AMPFI_02479, AMPFI_01990	DANRE23903, DANRE23904, DANRE23902
OG0000280	AMPFI_02568	DANRE18194
OG0000282	AMPFI_11943	DANRE26878, DANRE24153
OG0000282	AMPFI_24461	DANRE24154
OG0000282	AMPFI_16635	DANRE06182, DANRE06181
OG0000282	AMPFI_18258	DANRE05309
OG0000282	AMPFI_13665	DANRE05310
OG0000284	AMPFI_12259, AMPFI_25463	DANRE40041, DANRE40043, DANRE40042, DANRE40040, DANRE26654, DANRE26655, DANRE43399, DANRE43400, DANRE43140, DANRE43141, DANRE35642, DANRE35643
OG0000284	AMPFI_25872, AMPFI_11998	DANRE16784, DANRE16785, DANRE06207, DANRE06206
OG0000286	AMPFI_03455, AMPFI_19320, AMPFI_22609	DANRE32920
OG0000286	AMPFI_01055	DANRE14136
OG0000286	AMPFI_24471	DANRE37514
OG0000288	AMPFI_04129	DANRE25605, DANRE37644, DANRE37643, DANRE18515
