Orthogroup	AMPFI_ok	AENJA_ok
OG0000063	AMPFI_03875, AMPFI_25718, AMPFI_20407, AMPFI_07613, AMPFI_14740, AMPFI_00674, AMPFI_24629, AMPFI_16608, AMPFI_24341, AMPFI_23675, AMPFI_24747, AMPFI_13584, AMPFI_25335	AENJA_04323
OG0000064	AMPFI_19990	AENJA_16750, AENJA_12292
OG0000064	AMPFI_15929, AMPFI_24526, AMPFI_22622	AENJA_15514, AENJA_00980, AENJA_22430, AENJA_02556, AENJA_22603
OG0000064	AMPFI_22486	AENJA_02557
OG0000065	AMPFI_23067, AMPFI_10386	AENJA_08288
OG0000066	AMPFI_19169	AENJA_19946
OG0000066	AMPFI_09400	AENJA_12655, AENJA_09505
OG0000066	AMPFI_25704, AMPFI_24273	AENJA_25232, AENJA_08610, AENJA_22621
OG0000067	AMPFI_04770	AENJA_21171
OG0000067	AMPFI_09466, AMPFI_18191, AMPFI_01682	AENJA_21686
OG0000067	AMPFI_10236	AENJA_02413
OG0000067	AMPFI_06999	AENJA_17339, AENJA_11630
OG0000068	AMPFI_16312	AENJA_08649
OG0000068	AMPFI_23184	AENJA_08644
OG0000068	AMPFI_04648, AMPFI_15422, AMPFI_22045, AMPFI_24986, AMPFI_14044, AMPFI_25888	AENJA_02187, AENJA_15847, AENJA_18813, AENJA_15846, AENJA_08645, AENJA_17392, AENJA_01993, AENJA_10902
OG0000068	AMPFI_19774, AMPFI_21287, AMPFI_06879	AENJA_20175, AENJA_10908, AENJA_08647
OG0000069	AMPFI_08415	AENJA_15982
OG0000071	AMPFI_07275	AENJA_19944
OG0000072	AMPFI_20479	AENJA_14652
OG0000072	AMPFI_21820	AENJA_02450
OG0000072	AMPFI_10116	AENJA_05444
OG0000072	AMPFI_10709	AENJA_18843
OG0000072	AMPFI_15579, AMPFI_03803, AMPFI_19767, AMPFI_21803	AENJA_24050, AENJA_00746
OG0000073	AMPFI_17720, AMPFI_09678	AENJA_02295
OG0000073	AMPFI_15154	AENJA_03975, AENJA_15428
OG0000073	AMPFI_14948	AENJA_20986, AENJA_17540, AENJA_16473, AENJA_06601, AENJA_06603, AENJA_26408, AENJA_06597
OG0000074	AMPFI_22998	AENJA_05555
OG0000074	AMPFI_09812	AENJA_12312
OG0000074	AMPFI_05452	AENJA_06058
OG0000074	AMPFI_19576	AENJA_24714
OG0000074	AMPFI_22923, AMPFI_25359, AMPFI_19392	AENJA_14253
OG0000074	AMPFI_00530	AENJA_25976
OG0000074	AMPFI_02296	AENJA_03334, AENJA_21322, AENJA_11103, AENJA_23926, AENJA_22408, AENJA_25285, AENJA_25284
OG0000075	AMPFI_17345, AMPFI_17344	AENJA_23745
OG0000075	AMPFI_10510	AENJA_05831
OG0000075	AMPFI_15139	AENJA_21406
OG0000075	AMPFI_15917	AENJA_12918
OG0000075	AMPFI_17574	AENJA_12839
OG0000076	AMPFI_23645	AENJA_00663, AENJA_09864, AENJA_18581, AENJA_25057, AENJA_00608
OG0000076	AMPFI_01700	AENJA_19797, AENJA_00881
OG0000076	AMPFI_25997	AENJA_01380, AENJA_10172
OG0000076	AMPFI_05517	AENJA_17137, AENJA_08896, AENJA_14286, AENJA_00817, AENJA_18754
OG0000076	AMPFI_24148	AENJA_10025
OG0000076	AMPFI_13972	AENJA_18854, AENJA_04309
OG0000076	AMPFI_25168	AENJA_00609
OG0000076	AMPFI_23805	AENJA_20970
OG0000077	AMPFI_08518	AENJA_08162
OG0000078	AMPFI_22390	AENJA_06754
OG0000078	AMPFI_13696	AENJA_26733
OG0000078	AMPFI_20079	AENJA_26653
OG0000079	AMPFI_09380	AENJA_16186
OG0000079	AMPFI_09436, AMPFI_07753, AMPFI_20678, AMPFI_00442	AENJA_02482
OG0000079	AMPFI_24805	AENJA_17442
OG0000079	AMPFI_06359, AMPFI_07521	AENJA_10507
OG0000080	AMPFI_13421	AENJA_10526, AENJA_00028, AENJA_16119, AENJA_22310, AENJA_08696
OG0000080	AMPFI_01449	AENJA_13588
OG0000080	AMPFI_01218	AENJA_24800, AENJA_00459
OG0000080	AMPFI_21483, AMPFI_06835	AENJA_05027, AENJA_20662, AENJA_01319
OG0000080	AMPFI_17142	AENJA_11587, AENJA_14545, AENJA_02324
OG0000080	AMPFI_20172	AENJA_25850
OG0000080	AMPFI_21408, AMPFI_04795, AMPFI_00475	AENJA_22994
OG0000080	AMPFI_04897	AENJA_05579, AENJA_03015, AENJA_09784
OG0000080	AMPFI_22599	AENJA_14799
OG0000080	AMPFI_23079	AENJA_22144
OG0000081	AMPFI_00581	AENJA_04623
OG0000082	AMPFI_06890	AENJA_25747
OG0000082	AMPFI_13856	AENJA_11460
OG0000083	AMPFI_02867	AENJA_08957
OG0000085	AMPFI_20771	AENJA_05556
OG0000085	AMPFI_09379	AENJA_06487
OG0000085	AMPFI_25819	AENJA_24493
OG0000085	AMPFI_25579	AENJA_06382
OG0000085	AMPFI_04349	AENJA_08917
OG0000086	AMPFI_16129, AMPFI_08667	AENJA_01905
OG0000086	AMPFI_22123	AENJA_18046
OG0000086	AMPFI_16003, AMPFI_11221, AMPFI_22909	AENJA_05350
OG0000086	AMPFI_02316, AMPFI_17399	AENJA_13798
OG0000086	AMPFI_00738	AENJA_17133
OG0000086	AMPFI_19036, AMPFI_25553	AENJA_02823, AENJA_22241
OG0000086	AMPFI_11751	AENJA_15860
OG0000086	AMPFI_07935	AENJA_16623
OG0000086	AMPFI_06308	AENJA_16711
OG0000086	AMPFI_09556, AMPFI_02756	AENJA_15274
OG0000087	AMPFI_07196	AENJA_19775
OG0000087	AMPFI_08649	AENJA_19935
OG0000087	AMPFI_11171	AENJA_10299
OG0000088	AMPFI_22112	AENJA_07097, AENJA_08556, AENJA_07105, AENJA_07098, AENJA_07104
OG0000088	AMPFI_07330, AMPFI_26016, AMPFI_13620	AENJA_11029
OG0000088	AMPFI_12147	AENJA_13877
OG0000088	AMPFI_09459	AENJA_03166, AENJA_03175, AENJA_08500
OG0000089	AMPFI_22175, AMPFI_17226, AMPFI_21389, AMPFI_16243, AMPFI_21827	AENJA_09905, AENJA_09906, AENJA_05338, AENJA_04745, AENJA_16486, AENJA_16485, AENJA_22237, AENJA_02539, AENJA_15610, AENJA_01496
OG0000089	AMPFI_10395, AMPFI_03220	AENJA_09908
OG0000089	AMPFI_22774, AMPFI_22571	AENJA_23276, AENJA_11297, AENJA_00357, AENJA_23778, AENJA_22153, AENJA_17373, AENJA_13869, AENJA_00358, AENJA_09888, AENJA_08835, AENJA_24030, AENJA_01751
OG0000089	AMPFI_00096	AENJA_09728, AENJA_01807
OG0000090	AMPFI_21032	AENJA_02476
OG0000090	AMPFI_18054	AENJA_16163
OG0000090	AMPFI_23290, AMPFI_05323	AENJA_17985
OG0000090	AMPFI_02125	AENJA_00371
OG0000091	AMPFI_04685, AMPFI_24623	AENJA_01383, AENJA_01384, AENJA_01385
OG0000091	AMPFI_17001	AENJA_01389
OG0000093	AMPFI_24276, AMPFI_23360, AMPFI_15184, AMPFI_20677, AMPFI_15843, AMPFI_01781	AENJA_00982, AENJA_09061, AENJA_19888
OG0000093	AMPFI_21887	AENJA_09135
OG0000093	AMPFI_20385	AENJA_08955
OG0000093	AMPFI_22503	AENJA_04649, AENJA_22923
OG0000094	AMPFI_02587, AMPFI_25694, AMPFI_04666	AENJA_14582
OG0000094	AMPFI_18905, AMPFI_06525	AENJA_26553
OG0000095	AMPFI_22619	AENJA_19114
OG0000095	AMPFI_12414, AMPFI_21103	AENJA_07479, AENJA_11792, AENJA_11795, AENJA_02518, AENJA_18173
OG0000095	AMPFI_25777	AENJA_25126
OG0000096	AMPFI_12180	AENJA_25727
OG0000096	AMPFI_09837	AENJA_21947
OG0000096	AMPFI_11230	AENJA_08423
OG0000098	AMPFI_18294, AMPFI_22016	AENJA_05303
OG0000098	AMPFI_24311	AENJA_16173
OG0000098	AMPFI_13259, AMPFI_24967	AENJA_10136, AENJA_10137
OG0000098	AMPFI_07962	AENJA_22563
OG0000098	AMPFI_03629	AENJA_15215
OG0000098	AMPFI_06692	AENJA_03419, AENJA_23542, AENJA_23540
OG0000098	AMPFI_10843	AENJA_23539, AENJA_14153
OG0000100	AMPFI_17446	AENJA_08011
OG0000100	AMPFI_19874	AENJA_18418, AENJA_01971, AENJA_04352, AENJA_16267, AENJA_08182
OG0000100	AMPFI_01211	AENJA_19645, AENJA_04978
OG0000100	AMPFI_04306	AENJA_26104, AENJA_06096
OG0000100	AMPFI_13988	AENJA_00956, AENJA_05837, AENJA_07310, AENJA_13839, AENJA_05294
OG0000100	AMPFI_03390, AMPFI_24371	AENJA_05252
OG0000101	AMPFI_17596, AMPFI_21293	AENJA_26592
OG0000101	AMPFI_22964	AENJA_26594
OG0000101	AMPFI_24234, AMPFI_14741, AMPFI_20349	AENJA_00251
OG0000101	AMPFI_14310, AMPFI_02729	AENJA_06142
OG0000101	AMPFI_08160	AENJA_14914
OG0000102	AMPFI_04172, AMPFI_16803	AENJA_01229, AENJA_14532, AENJA_03604, AENJA_09290, AENJA_02099, AENJA_11586, AENJA_05172, AENJA_21823, AENJA_22292, AENJA_08727, AENJA_26596, AENJA_03728, AENJA_05251, AENJA_05418, AENJA_25773, AENJA_16535, AENJA_01181, AENJA_19177, AENJA_19154, AENJA_17660, AENJA_22655, AENJA_11696, AENJA_07164
OG0000102	AMPFI_18600, AMPFI_04898, AMPFI_23999	AENJA_06075
OG0000103	AMPFI_21097	AENJA_14367
OG0000104	AMPFI_14148	AENJA_04107
OG0000104	AMPFI_11040	AENJA_02684
OG0000104	AMPFI_02710	AENJA_26666
OG0000105	AMPFI_12874	AENJA_18029
OG0000105	AMPFI_12871, AMPFI_22211	AENJA_01683, AENJA_01676, AENJA_01677, AENJA_20915
OG0000106	AMPFI_02407, AMPFI_14321	AENJA_21591
OG0000106	AMPFI_11950, AMPFI_07347, AMPFI_24930, AMPFI_15540	AENJA_23816, AENJA_15640, AENJA_15584, AENJA_15585, AENJA_15161
OG0000106	AMPFI_00989	AENJA_24394, AENJA_24395
OG0000108	AMPFI_03219	AENJA_21690
OG0000108	AMPFI_01846	AENJA_21287
OG0000108	AMPFI_14479, AMPFI_07737	AENJA_05812, AENJA_05809, AENJA_23763, AENJA_05810, AENJA_20825, AENJA_16086
OG0000108	AMPFI_15531	AENJA_09590, AENJA_26619, AENJA_12891, AENJA_12893, AENJA_12894
OG0000109	AMPFI_17035	AENJA_16408, AENJA_25008
OG0000109	AMPFI_01861	AENJA_13828, AENJA_18518, AENJA_16912, AENJA_13953, AENJA_06460, AENJA_11116, AENJA_14472, AENJA_01542, AENJA_15538, AENJA_12477, AENJA_02149, AENJA_19268, AENJA_01689, AENJA_01697, AENJA_01520, AENJA_15125, AENJA_01693, AENJA_25302, AENJA_15124, AENJA_19269, AENJA_19270
OG0000109	AMPFI_17985	AENJA_00042, AENJA_01688
OG0000110	AMPFI_16212	AENJA_16216
OG0000110	AMPFI_03550	AENJA_01780, AENJA_10578, AENJA_06144, AENJA_06145, AENJA_16217
OG0000110	AMPFI_18622	AENJA_09309, AENJA_19995
OG0000110	AMPFI_10052	AENJA_08732
OG0000112	AMPFI_13924	AENJA_03899
OG0000112	AMPFI_10497, AMPFI_22890	AENJA_13242
OG0000113	AMPFI_01561	AENJA_02203
OG0000114	AMPFI_03529	AENJA_23585, AENJA_23588, AENJA_23590, AENJA_26073
OG0000116	AMPFI_12986, AMPFI_10925, AMPFI_16440	AENJA_23563, AENJA_23564
OG0000116	AMPFI_03353	AENJA_17822
OG0000117	AMPFI_04123, AMPFI_05731, AMPFI_15869, AMPFI_04658, AMPFI_09510	AENJA_02548
OG0000117	AMPFI_07374, AMPFI_07375, AMPFI_10042, AMPFI_04796, AMPFI_21047, AMPFI_17321, AMPFI_18095, AMPFI_04466	AENJA_22084
OG0000117	AMPFI_02142	AENJA_10010
OG0000117	AMPFI_16638	AENJA_23949
OG0000117	AMPFI_15296	AENJA_16260
OG0000117	AMPFI_21139, AMPFI_03902, AMPFI_06845	AENJA_08111
OG0000117	AMPFI_16311	AENJA_25893
OG0000118	AMPFI_22684, AMPFI_18419, AMPFI_02829, AMPFI_12978, AMPFI_02484, AMPFI_11678, AMPFI_22935, AMPFI_14761, AMPFI_15653, AMPFI_15926, AMPFI_07542, AMPFI_17479	AENJA_20121, AENJA_07143, AENJA_26731
OG0000119	AMPFI_25431	AENJA_18357, AENJA_20512
OG0000119	AMPFI_24152	AENJA_08115
OG0000120	AMPFI_15831	AENJA_04133
OG0000120	AMPFI_01268	AENJA_09034
OG0000121	AMPFI_02517, AMPFI_03634	AENJA_15702
OG0000121	AMPFI_05928	AENJA_15894, AENJA_19956, AENJA_09165
OG0000121	AMPFI_04429	AENJA_24297
OG0000121	AMPFI_13452, AMPFI_13451, AMPFI_13453	AENJA_07109
OG0000121	AMPFI_00305, AMPFI_14275, AMPFI_23932, AMPFI_18364, AMPFI_02010, AMPFI_17011, AMPFI_02841, AMPFI_25340	AENJA_25145
OG0000122	AMPFI_13850, AMPFI_04566, AMPFI_20620	AENJA_09263
OG0000122	AMPFI_03816, AMPFI_08856	AENJA_26721
OG0000122	AMPFI_09948	AENJA_14198
OG0000122	AMPFI_21733	AENJA_22788
OG0000123	AMPFI_11014	AENJA_13105
OG0000123	AMPFI_23454	AENJA_22182
OG0000123	AMPFI_19193	AENJA_01277
OG0000123	AMPFI_03553	AENJA_04063
OG0000124	AMPFI_24111	AENJA_03116, AENJA_25792
OG0000124	AMPFI_07499, AMPFI_07500	AENJA_04495
OG0000124	AMPFI_02885	AENJA_09769, AENJA_03187
OG0000124	AMPFI_01689	AENJA_05859
OG0000125	AMPFI_22617	AENJA_02605
OG0000125	AMPFI_05262	AENJA_16597
OG0000125	AMPFI_03211	AENJA_18946
OG0000125	AMPFI_16776	AENJA_04836
OG0000125	AMPFI_12865	AENJA_07272
OG0000126	AMPFI_13551	AENJA_24273
OG0000126	AMPFI_19042	AENJA_07507
OG0000127	AMPFI_23284	AENJA_11132
OG0000127	AMPFI_11705	AENJA_20308
OG0000127	AMPFI_13476	AENJA_04153
OG0000127	AMPFI_18794	AENJA_17569
OG0000128	AMPFI_00795	AENJA_07850, AENJA_17413, AENJA_26743
OG0000128	AMPFI_16622, AMPFI_18803, AMPFI_04850	AENJA_21735
OG0000129	AMPFI_15379	AENJA_11469
OG0000129	AMPFI_05870	AENJA_21737
OG0000130	AMPFI_19706	AENJA_15966
OG0000131	AMPFI_21381	AENJA_13807, AENJA_21097
OG0000131	AMPFI_19747	AENJA_23277
OG0000133	AMPFI_00173	AENJA_22212
OG0000133	AMPFI_22002	AENJA_02943
OG0000134	AMPFI_16819, AMPFI_20131, AMPFI_25499, AMPFI_06970, AMPFI_02346	AENJA_21791
OG0000134	AMPFI_23692	AENJA_24569, AENJA_06636, AENJA_15926, AENJA_13442
OG0000134	AMPFI_25323, AMPFI_25368, AMPFI_00120	AENJA_11383, AENJA_09789
OG0000135	AMPFI_23824	AENJA_16606, AENJA_09023, AENJA_18820, AENJA_09020, AENJA_15053
OG0000136	AMPFI_08536	AENJA_13535
OG0000136	AMPFI_11509	AENJA_13533
OG0000136	AMPFI_05701	AENJA_20044
OG0000137	AMPFI_02989	AENJA_11173
OG0000137	AMPFI_12246	AENJA_09533
OG0000137	AMPFI_17220, AMPFI_19842, AMPFI_12126	AENJA_20614
OG0000138	AMPFI_02987, AMPFI_24782, AMPFI_15207, AMPFI_21095, AMPFI_16591, AMPFI_16403, AMPFI_22126	AENJA_26015
OG0000138	AMPFI_20862	AENJA_05979
OG0000138	AMPFI_23720	AENJA_05061
OG0000138	AMPFI_20553, AMPFI_25976, AMPFI_03416, AMPFI_02056, AMPFI_03387	AENJA_00682, AENJA_02229
OG0000138	AMPFI_19008, AMPFI_24504, AMPFI_22568	AENJA_16432
OG0000139	AMPFI_03242	AENJA_07668
OG0000139	AMPFI_23602, AMPFI_03549	AENJA_14233, AENJA_10490, AENJA_13897, AENJA_14832, AENJA_14830
OG0000141	AMPFI_07634	AENJA_11870
OG0000141	AMPFI_00765	AENJA_05407
OG0000142	AMPFI_12268	AENJA_06608, AENJA_26249
OG0000142	AMPFI_25838	AENJA_21733, AENJA_26417
OG0000142	AMPFI_20148, AMPFI_19366, AMPFI_20174, AMPFI_19305	AENJA_16857
OG0000144	AMPFI_20202, AMPFI_24147, AMPFI_19486, AMPFI_02537, AMPFI_13426, AMPFI_17664, AMPFI_25240, AMPFI_18617, AMPFI_12964, AMPFI_03511, AMPFI_04193	AENJA_16607
OG0000144	AMPFI_16568, AMPFI_25488, AMPFI_24032	AENJA_03260
OG0000145	AMPFI_23097	AENJA_05166
OG0000145	AMPFI_16939, AMPFI_05360, AMPFI_09628, AMPFI_21600	AENJA_06072
OG0000146	AMPFI_24880	AENJA_10710, AENJA_00179
OG0000146	AMPFI_00860	AENJA_11735
OG0000146	AMPFI_14497	AENJA_08336
OG0000146	AMPFI_23164, AMPFI_04825	AENJA_09802
OG0000146	AMPFI_09784, AMPFI_16825	AENJA_11048
OG0000146	AMPFI_17655	AENJA_05978
OG0000147	AMPFI_00036, AMPFI_00137	AENJA_12275
OG0000147	AMPFI_25058	AENJA_03922
OG0000147	AMPFI_22384	AENJA_10787
OG0000147	AMPFI_01359	AENJA_03843
OG0000148	AMPFI_23558	AENJA_26311, AENJA_25264, AENJA_21218
OG0000148	AMPFI_06814	AENJA_21220
OG0000149	AMPFI_19578	AENJA_12111
OG0000151	AMPFI_12292	AENJA_13408
OG0000151	AMPFI_05320	AENJA_13409
OG0000152	AMPFI_20977	AENJA_11964
OG0000152	AMPFI_19419	AENJA_21209, AENJA_20261
OG0000152	AMPFI_14536	AENJA_24211, AENJA_01273, AENJA_12261
OG0000152	AMPFI_14758	AENJA_04484, AENJA_24114
OG0000153	AMPFI_04979, AMPFI_19820	AENJA_08542
OG0000153	AMPFI_24594, AMPFI_03572	AENJA_13294
OG0000153	AMPFI_16848	AENJA_14215
OG0000155	AMPFI_11674	AENJA_20550
OG0000157	AMPFI_25988	AENJA_03158
OG0000157	AMPFI_18508	AENJA_08473
OG0000159	AMPFI_14640	AENJA_16647, AENJA_17890
OG0000159	AMPFI_11148	AENJA_25487
OG0000160	AMPFI_23627	AENJA_20383
OG0000160	AMPFI_10740	AENJA_06959
OG0000161	AMPFI_16758	AENJA_20106
OG0000161	AMPFI_18876, AMPFI_19264	AENJA_25241, AENJA_11731
OG0000161	AMPFI_03743, AMPFI_17033, AMPFI_20859, AMPFI_18748	AENJA_24632, AENJA_22043
OG0000161	AMPFI_20513, AMPFI_11927	AENJA_14853
OG0000161	AMPFI_03507	AENJA_23988
OG0000161	AMPFI_12092, AMPFI_21810	AENJA_26461
OG0000161	AMPFI_18450	AENJA_24971
OG0000161	AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269	AENJA_23989, AENJA_26710
OG0000161	AMPFI_14522, AMPFI_04279	AENJA_14576
OG0000161	AMPFI_09241, AMPFI_01249, AMPFI_19700, AMPFI_18785, AMPFI_19690	AENJA_13705, AENJA_11243, AENJA_13560
OG0000161	AMPFI_02650, AMPFI_16396, AMPFI_24823	AENJA_11483
OG0000161	AMPFI_18369	AENJA_10386
OG0000161	AMPFI_20425, AMPFI_17452	AENJA_19867, AENJA_18077
OG0000161	AMPFI_20087	AENJA_03649, AENJA_15286
OG0000162	AMPFI_02629	AENJA_01578
OG0000163	AMPFI_08892	AENJA_06699
OG0000163	AMPFI_22798	AENJA_21072
OG0000163	AMPFI_03655	AENJA_14266
OG0000163	AMPFI_02815	AENJA_00250
OG0000163	AMPFI_01484	AENJA_14265
OG0000163	AMPFI_15100	AENJA_02338
OG0000164	AMPFI_18140	AENJA_00513
OG0000164	AMPFI_18180	AENJA_24821
OG0000165	AMPFI_20099	AENJA_06820, AENJA_04113
OG0000166	AMPFI_20566	AENJA_13257
OG0000166	AMPFI_17469	AENJA_22919, AENJA_01928
OG0000167	AMPFI_07356	AENJA_04545
OG0000167	AMPFI_06385, AMPFI_02849, AMPFI_21928	AENJA_12329
OG0000167	AMPFI_19727	AENJA_04868
OG0000168	AMPFI_17580, AMPFI_14464	AENJA_06793
OG0000168	AMPFI_03245	AENJA_16551
OG0000168	AMPFI_17991	AENJA_11862, AENJA_21363
OG0000169	AMPFI_19002, AMPFI_21738, AMPFI_24339, AMPFI_04219, AMPFI_20809, AMPFI_17546	AENJA_00158, AENJA_08952
OG0000169	AMPFI_08966, AMPFI_20922, AMPFI_20819	AENJA_04999, AENJA_00159, AENJA_00157
OG0000170	AMPFI_24769	AENJA_18033
OG0000171	AMPFI_16514	AENJA_09998
OG0000172	AMPFI_03980, AMPFI_17322	AENJA_10826
OG0000172	AMPFI_14014	AENJA_10078
OG0000173	AMPFI_14468	AENJA_13078, AENJA_25617, AENJA_18852
OG0000174	AMPFI_12146	AENJA_09684
OG0000174	AMPFI_25103	AENJA_09689
OG0000174	AMPFI_14045	AENJA_02198
OG0000175	AMPFI_12806, AMPFI_01453	AENJA_10259
OG0000175	AMPFI_04963	AENJA_12556
OG0000175	AMPFI_13786	AENJA_05120
OG0000178	AMPFI_06469, AMPFI_03466, AMPFI_08113	AENJA_10856, AENJA_15335, AENJA_15334
OG0000178	AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049	AENJA_21429
OG0000178	AMPFI_16958, AMPFI_20022	AENJA_20680
OG0000178	AMPFI_19757, AMPFI_15010	AENJA_10500
OG0000179	AMPFI_12504	AENJA_05305
OG0000179	AMPFI_16964	AENJA_25279
OG0000179	AMPFI_09111	AENJA_14465
OG0000179	AMPFI_00481	AENJA_09174, AENJA_18216
OG0000181	AMPFI_08987, AMPFI_15077, AMPFI_13877	AENJA_08843
OG0000181	AMPFI_16526	AENJA_05116, AENJA_18867, AENJA_18892
OG0000181	AMPFI_04959	AENJA_04368
OG0000182	AMPFI_18814, AMPFI_16704	AENJA_15115
OG0000183	AMPFI_14083	AENJA_03852
OG0000183	AMPFI_03468	AENJA_21091
OG0000184	AMPFI_14819	AENJA_19614, AENJA_08959, AENJA_22614
OG0000186	AMPFI_18026	AENJA_16129
OG0000186	AMPFI_23623	AENJA_06752, AENJA_06753, AENJA_16122
OG0000187	AMPFI_17556	AENJA_18269
OG0000188	AMPFI_15240, AMPFI_02754	AENJA_22199
OG0000188	AMPFI_08253	AENJA_15378
OG0000190	AMPFI_19831, AMPFI_15341, AMPFI_10426	AENJA_04601, AENJA_21643
OG0000190	AMPFI_07098	AENJA_07560
OG0000190	AMPFI_03623, AMPFI_20289	AENJA_11439, AENJA_11436, AENJA_11437, AENJA_03254, AENJA_14895, AENJA_00394, AENJA_16008, AENJA_20660, AENJA_03645, AENJA_11075, AENJA_23364
OG0000190	AMPFI_11103	AENJA_03552
OG0000190	AMPFI_03096	AENJA_24224
OG0000190	AMPFI_23252	AENJA_02749
OG0000191	AMPFI_16167	AENJA_11494, AENJA_16824
OG0000192	AMPFI_10868	AENJA_06675
OG0000192	AMPFI_19784	AENJA_23240
OG0000192	AMPFI_05198	AENJA_11217, AENJA_11222
OG0000192	AMPFI_03281	AENJA_04859
OG0000194	AMPFI_21495, AMPFI_14332	AENJA_10642, AENJA_01834
OG0000195	AMPFI_05326	AENJA_16048
OG0000195	AMPFI_05107	AENJA_02703
OG0000196	AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422	AENJA_24166
OG0000196	AMPFI_08003, AMPFI_08002	AENJA_22013
OG0000196	AMPFI_18935	AENJA_13895
OG0000196	AMPFI_11666, AMPFI_00327	AENJA_25375, AENJA_17298, AENJA_26074
OG0000196	AMPFI_04305	AENJA_26574, AENJA_07238, AENJA_25430, AENJA_26464, AENJA_23650, AENJA_14272, AENJA_18940
OG0000197	AMPFI_00480	AENJA_18863, AENJA_02976, AENJA_03276
OG0000197	AMPFI_14260	AENJA_03262
OG0000198	AMPFI_22960	AENJA_08705
OG0000198	AMPFI_14393	AENJA_19983
OG0000198	AMPFI_20815, AMPFI_05491	AENJA_08702
OG0000200	AMPFI_05474	AENJA_00136, AENJA_00134
OG0000200	AMPFI_21951, AMPFI_14281	AENJA_00133
OG0000201	AMPFI_03122	AENJA_04223
OG0000201	AMPFI_01733	AENJA_00457
OG0000202	AMPFI_02277	AENJA_10134
OG0000203	AMPFI_10377, AMPFI_15263	AENJA_10014
OG0000203	AMPFI_06550	AENJA_10780
OG0000204	AMPFI_16667	AENJA_01745
OG0000204	AMPFI_16653, AMPFI_14128, AMPFI_06859	AENJA_12472
OG0000205	AMPFI_19091	AENJA_13787
OG0000206	AMPFI_22039	AENJA_17989, AENJA_13770
OG0000207	AMPFI_08635	AENJA_24487
OG0000208	AMPFI_25316	AENJA_06125
OG0000208	AMPFI_25934, AMPFI_04187	AENJA_16595
OG0000209	AMPFI_01596, AMPFI_01277	AENJA_03679
OG0000209	AMPFI_21414	AENJA_17144
OG0000210	AMPFI_16256	AENJA_13029
OG0000210	AMPFI_10745	AENJA_06576
OG0000210	AMPFI_24350	AENJA_19501
OG0000210	AMPFI_11493	AENJA_07421
OG0000210	AMPFI_21005	AENJA_04024
OG0000211	AMPFI_10849	AENJA_25447
OG0000211	AMPFI_05941	AENJA_09895
OG0000211	AMPFI_12814	AENJA_02934
OG0000211	AMPFI_16753	AENJA_10795
OG0000213	AMPFI_07663	AENJA_07228
OG0000214	AMPFI_13170	AENJA_13800, AENJA_13233, AENJA_22920, AENJA_19930, AENJA_10236, AENJA_09292, AENJA_21700
OG0000214	AMPFI_13169	AENJA_03581
OG0000215	AMPFI_03565	AENJA_06502, AENJA_01427
OG0000215	AMPFI_09805	AENJA_06499
OG0000215	AMPFI_23213	AENJA_03894, AENJA_01426
OG0000216	AMPFI_10830	AENJA_04001
OG0000216	AMPFI_15756	AENJA_05527
OG0000218	AMPFI_06166, AMPFI_13579, AMPFI_21946, AMPFI_02956	AENJA_17671, AENJA_11970, AENJA_11978, AENJA_20895, AENJA_14302, AENJA_11979, AENJA_16614, AENJA_01825
OG0000219	AMPFI_08805, AMPFI_24608	AENJA_23665, AENJA_01904, AENJA_18885
OG0000220	AMPFI_11145	AENJA_25417
OG0000220	AMPFI_09063	AENJA_19945
OG0000220	AMPFI_16751	AENJA_06243
OG0000220	AMPFI_20109, AMPFI_11272	AENJA_19950
OG0000220	AMPFI_05814	AENJA_20772
OG0000220	AMPFI_12253	AENJA_08885
OG0000221	AMPFI_07550	AENJA_18945
OG0000221	AMPFI_18146, AMPFI_19059	AENJA_12084
OG0000222	AMPFI_16387, AMPFI_05918, AMPFI_03073	AENJA_10919, AENJA_15540
OG0000223	AMPFI_12761	AENJA_17914
OG0000223	AMPFI_09693	AENJA_25328, AENJA_19949
OG0000225	AMPFI_24201	AENJA_18668
OG0000226	AMPFI_19055, AMPFI_20488, AMPFI_21777, AMPFI_11732, AMPFI_11731	AENJA_19996, AENJA_22487, AENJA_22493
OG0000226	AMPFI_16446	AENJA_22494
OG0000227	AMPFI_12350	AENJA_15989
OG0000227	AMPFI_07507	AENJA_15987
OG0000228	AMPFI_21741	AENJA_00460
OG0000228	AMPFI_23893, AMPFI_01572	AENJA_10515
OG0000229	AMPFI_00048, AMPFI_01094	AENJA_21370
OG0000229	AMPFI_05764	AENJA_26296, AENJA_26297
OG0000229	AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077	AENJA_26293
OG0000230	AMPFI_09954	AENJA_06650
OG0000230	AMPFI_14811	AENJA_22711
OG0000231	AMPFI_03284	AENJA_15363
OG0000231	AMPFI_01759	AENJA_08495
OG0000232	AMPFI_10141	AENJA_10707, AENJA_18877
