Orthogroup	AMPFI_ok	HELIO_ok
OG0000083	AMPFI_03031, AMPFI_21300, AMPFI_13219, AMPFI_22069, AMPFI_15760, AMPFI_20105, AMPFI_03660, AMPFI_07901, AMPFI_17694, AMPFI_21854, AMPFI_06694	HELIO_00176, HELIO_06864
OG0000085	AMPFI_20771	HELIO_02405
OG0000085	AMPFI_09379	HELIO_05344
OG0000085	AMPFI_25579	HELIO_08642
OG0000085	AMPFI_04349	HELIO_11582
OG0000086	AMPFI_05946	HELIO_04467
OG0000086	AMPFI_00738	HELIO_04790
OG0000086	AMPFI_09556, AMPFI_02756	HELIO_03940
OG0000087	AMPFI_20352	HELIO_02848
OG0000087	AMPFI_25175	HELIO_04335
OG0000087	AMPFI_07196	HELIO_00773
OG0000087	AMPFI_13389	HELIO_02061
OG0000087	AMPFI_05864	HELIO_03338
OG0000087	AMPFI_08649	HELIO_06633
OG0000087	AMPFI_11171	HELIO_01983
OG0000087	AMPFI_19662	HELIO_06411
OG0000087	AMPFI_19663	HELIO_07580
OG0000088	AMPFI_22112	HELIO_00040
OG0000088	AMPFI_07330, AMPFI_26016	HELIO_11791, HELIO_06055, HELIO_05195
OG0000088	AMPFI_13620	HELIO_00315, HELIO_08555
OG0000088	AMPFI_12147	HELIO_06391
OG0000088	AMPFI_09459	HELIO_08028
OG0000089	AMPFI_22175, AMPFI_17226, AMPFI_21389	HELIO_06389, HELIO_03526, HELIO_07518
OG0000089	AMPFI_16243	HELIO_10304
OG0000089	AMPFI_16100	HELIO_00224, HELIO_05928
OG0000090	AMPFI_21032	HELIO_04390
OG0000090	AMPFI_12379	HELIO_11634
OG0000091	AMPFI_09607, AMPFI_02060	HELIO_05996
OG0000091	AMPFI_04685, AMPFI_24623, AMPFI_10622	HELIO_06609
OG0000093	AMPFI_21887	HELIO_00044
OG0000094	AMPFI_02587, AMPFI_25694, AMPFI_04666	HELIO_07015
OG0000094	AMPFI_06525	HELIO_03878
OG0000095	AMPFI_12414, AMPFI_21103	HELIO_07611
OG0000095	AMPFI_25777	HELIO_04751, HELIO_04874
OG0000096	AMPFI_12180	HELIO_07466
OG0000096	AMPFI_22693	HELIO_03681
OG0000096	AMPFI_24766	HELIO_03321
OG0000096	AMPFI_09837	HELIO_06897
OG0000096	AMPFI_11230	HELIO_03947
OG0000096	AMPFI_25309	HELIO_09595
OG0000097	AMPFI_18511	HELIO_02542, HELIO_05671
OG0000098	AMPFI_20420	HELIO_05544
OG0000098	AMPFI_13259, AMPFI_24967	HELIO_07543
OG0000098	AMPFI_07962	HELIO_00467
OG0000098	AMPFI_03629	HELIO_11416
OG0000100	AMPFI_00447	HELIO_06606
OG0000100	AMPFI_04306	HELIO_03096
OG0000101	AMPFI_21293	HELIO_03317
OG0000101	AMPFI_14310, AMPFI_02729	HELIO_11521
OG0000102	AMPFI_04172, AMPFI_16803	HELIO_08564
OG0000103	AMPFI_21097	HELIO_12543
OG0000104	AMPFI_14148	HELIO_04946
OG0000104	AMPFI_11040	HELIO_03807
OG0000104	AMPFI_02710	HELIO_05172
OG0000104	AMPFI_08614	HELIO_00006
OG0000105	AMPFI_12871	HELIO_00218, HELIO_01340, HELIO_05453
OG0000105	AMPFI_22211	HELIO_06456
OG0000106	AMPFI_02407, AMPFI_14321	HELIO_02364
OG0000106	AMPFI_12383	HELIO_05614
OG0000106	AMPFI_00989	HELIO_10877
OG0000107	AMPFI_13094	HELIO_04878
OG0000108	AMPFI_19198	HELIO_02724
OG0000109	AMPFI_01861	HELIO_04458
OG0000109	AMPFI_17889	HELIO_04429, HELIO_05774
OG0000109	AMPFI_14928	HELIO_07157, HELIO_04749
OG0000110	AMPFI_16212	HELIO_05242, HELIO_00041, HELIO_11542
OG0000110	AMPFI_03550	HELIO_10665, HELIO_00526, HELIO_02476, HELIO_10466, HELIO_10465, HELIO_05234, HELIO_11191
OG0000110	AMPFI_18622	HELIO_04706
OG0000110	AMPFI_10052	HELIO_12166, HELIO_08016, HELIO_01452
OG0000113	AMPFI_03282	HELIO_06754
OG0000114	AMPFI_03529	HELIO_00027
OG0000116	AMPFI_12986	HELIO_08217, HELIO_10553
OG0000116	AMPFI_03353	HELIO_07865
OG0000117	AMPFI_00372	HELIO_07925
OG0000117	AMPFI_15296	HELIO_02024
OG0000117	AMPFI_06845	HELIO_01494
OG0000119	AMPFI_25431	HELIO_09291
OG0000119	AMPFI_07345	HELIO_09246, HELIO_05606
OG0000119	AMPFI_07307	HELIO_03015
OG0000119	AMPFI_24152	HELIO_08423
OG0000120	AMPFI_01268	HELIO_07920
OG0000121	AMPFI_03634	HELIO_00672
OG0000121	AMPFI_05928	HELIO_05376
OG0000122	AMPFI_15603	HELIO_03986
OG0000122	AMPFI_13850, AMPFI_04566, AMPFI_20620	HELIO_09221
OG0000122	AMPFI_09948	HELIO_00601, HELIO_11330
OG0000122	AMPFI_21733	HELIO_07753
OG0000123	AMPFI_23454	HELIO_08884
OG0000123	AMPFI_19193	HELIO_09783
OG0000123	AMPFI_03553	HELIO_09001
OG0000124	AMPFI_24111	HELIO_02264
OG0000124	AMPFI_07499, AMPFI_07500	HELIO_07531
OG0000124	AMPFI_02885	HELIO_08965
OG0000124	AMPFI_01689	HELIO_01505
OG0000125	AMPFI_22617	HELIO_09637, HELIO_09639
OG0000125	AMPFI_05262	HELIO_08654
OG0000125	AMPFI_03211	HELIO_11225
OG0000125	AMPFI_16776	HELIO_03951
OG0000125	AMPFI_12865	HELIO_08019
OG0000126	AMPFI_13551	HELIO_05678
OG0000126	AMPFI_19122	HELIO_07534
OG0000126	AMPFI_06519	HELIO_02617
OG0000126	AMPFI_19042	HELIO_12717
OG0000127	AMPFI_23284	HELIO_00274
OG0000127	AMPFI_11705	HELIO_04203
OG0000127	AMPFI_13476	HELIO_00760
OG0000127	AMPFI_18794	HELIO_10652
OG0000128	AMPFI_23687	HELIO_09757
OG0000128	AMPFI_13540	HELIO_07945
OG0000128	AMPFI_04850	HELIO_00789
OG0000129	AMPFI_25119	HELIO_08318
OG0000129	AMPFI_15379	HELIO_05477
OG0000129	AMPFI_05870	HELIO_12045
OG0000131	AMPFI_01527, AMPFI_14039	HELIO_08397
OG0000132	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003	HELIO_02084, HELIO_02083, HELIO_03711
OG0000132	AMPFI_25895	HELIO_04353
OG0000134	AMPFI_21116	HELIO_05124, HELIO_07435, HELIO_03525, HELIO_07494, HELIO_11922
OG0000134	AMPFI_25323, AMPFI_25368, AMPFI_00120	HELIO_06674
OG0000136	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868	HELIO_05622, HELIO_10618
OG0000136	AMPFI_05701	HELIO_09300
OG0000137	AMPFI_02989	HELIO_05850
OG0000137	AMPFI_12246	HELIO_01589, HELIO_12262
OG0000138	AMPFI_20553, AMPFI_25976, AMPFI_03416, AMPFI_02056, AMPFI_03387	HELIO_05281
OG0000138	AMPFI_19008, AMPFI_24504, AMPFI_22568	HELIO_06895
OG0000141	AMPFI_00765	HELIO_00102
OG0000141	AMPFI_18896	HELIO_10597
OG0000142	AMPFI_20174, AMPFI_19305	HELIO_07399
OG0000144	AMPFI_13906, AMPFI_13907	HELIO_06571, HELIO_00857, HELIO_10030, HELIO_07680, HELIO_02243
OG0000144	AMPFI_16568, AMPFI_25488, AMPFI_24032	HELIO_10855
OG0000147	AMPFI_00137	HELIO_07856
OG0000147	AMPFI_25058	HELIO_02877
OG0000148	AMPFI_23558	HELIO_09000, HELIO_12241
OG0000148	AMPFI_06814	HELIO_01322
OG0000149	AMPFI_19578	HELIO_09667, HELIO_05786
OG0000151	AMPFI_12292	HELIO_02909
OG0000151	AMPFI_07369	HELIO_01067
OG0000153	AMPFI_23595	HELIO_06137
OG0000155	AMPFI_11674	HELIO_10305
OG0000157	AMPFI_07870	HELIO_02764
OG0000157	AMPFI_25988	HELIO_10997
OG0000157	AMPFI_18508	HELIO_02973
OG0000158	AMPFI_04624	HELIO_09280
OG0000159	AMPFI_14640	HELIO_11077
OG0000159	AMPFI_09235	HELIO_07755
OG0000159	AMPFI_11148	HELIO_07071, HELIO_00285, HELIO_10509
OG0000160	AMPFI_04603	HELIO_06133
OG0000160	AMPFI_23627	HELIO_11300
OG0000160	AMPFI_10740	HELIO_11870
OG0000161	AMPFI_16758, AMPFI_18876, AMPFI_19264, AMPFI_03743, AMPFI_17033, AMPFI_20859, AMPFI_18748, AMPFI_20513, AMPFI_11927, AMPFI_19813, AMPFI_03367, AMPFI_23701, AMPFI_03507, AMPFI_12092, AMPFI_21810	HELIO_04219
OG0000161	AMPFI_18450, AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269	HELIO_10833
OG0000161	AMPFI_09241, AMPFI_01249, AMPFI_19700, AMPFI_18785, AMPFI_19690, AMPFI_24779, AMPFI_02650, AMPFI_16396, AMPFI_24823, AMPFI_21739	HELIO_06637
OG0000161	AMPFI_18369	HELIO_04348
OG0000161	AMPFI_01709	HELIO_05070
OG0000162	AMPFI_02629	HELIO_02633
OG0000163	AMPFI_02815	HELIO_05553
OG0000163	AMPFI_05576	HELIO_10661
OG0000163	AMPFI_01484	HELIO_02290
OG0000163	AMPFI_26026	HELIO_10005
OG0000163	AMPFI_15100	HELIO_07317
OG0000164	AMPFI_18140	HELIO_11223
OG0000164	AMPFI_22090, AMPFI_18801, AMPFI_07306	HELIO_09272, HELIO_04214
OG0000165	AMPFI_20099	HELIO_01649
OG0000166	AMPFI_20566	HELIO_00134, HELIO_00135
OG0000166	AMPFI_17469	HELIO_03971, HELIO_11197
OG0000167	AMPFI_07356	HELIO_01889
OG0000167	AMPFI_19727	HELIO_10849
OG0000168	AMPFI_17580, AMPFI_14464	HELIO_11699
OG0000168	AMPFI_17991	HELIO_00592
OG0000169	AMPFI_08966, AMPFI_20922, AMPFI_20819	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257
OG0000171	AMPFI_16514	HELIO_03619
OG0000172	AMPFI_03980, AMPFI_17322	HELIO_11555
OG0000172	AMPFI_14014	HELIO_09881
OG0000173	AMPFI_14468	HELIO_09570, HELIO_09571
OG0000174	AMPFI_12146	HELIO_09480, HELIO_04614, HELIO_10809
OG0000174	AMPFI_25103	HELIO_01069
OG0000174	AMPFI_14045	HELIO_01831
OG0000174	AMPFI_12675	HELIO_10694
OG0000175	AMPFI_12806, AMPFI_01453	HELIO_01966
OG0000175	AMPFI_04963	HELIO_02535, HELIO_08923
OG0000175	AMPFI_13786	HELIO_11471
OG0000178	AMPFI_06469, AMPFI_03466, AMPFI_08113	HELIO_00055
OG0000178	AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049	HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552
OG0000179	AMPFI_12504	HELIO_05015
OG0000179	AMPFI_16964	HELIO_04929
OG0000179	AMPFI_09111	HELIO_05097
OG0000179	AMPFI_00481	HELIO_08122
OG0000181	AMPFI_16526	HELIO_11084, HELIO_06953
OG0000181	AMPFI_12882	HELIO_10771
OG0000181	AMPFI_04959	HELIO_03461, HELIO_03460
OG0000183	AMPFI_14083	HELIO_03106, HELIO_07785
OG0000183	AMPFI_03468	HELIO_02987
OG0000184	AMPFI_09399	HELIO_04383
OG0000186	AMPFI_20239	HELIO_05733
OG0000186	AMPFI_18026	HELIO_09501, HELIO_02377
OG0000186	AMPFI_01786	HELIO_05946
OG0000187	AMPFI_02556, AMPFI_15934, AMPFI_23173	HELIO_05413
OG0000188	AMPFI_08253	HELIO_10975
OG0000190	AMPFI_19831	HELIO_05566
OG0000190	AMPFI_15341	HELIO_11948
OG0000190	AMPFI_10426	HELIO_07780
OG0000190	AMPFI_07098	HELIO_06090
OG0000190	AMPFI_11103	HELIO_11399
OG0000190	AMPFI_03096	HELIO_02473
OG0000190	AMPFI_23252	HELIO_08629
OG0000192	AMPFI_10868	HELIO_04385
OG0000192	AMPFI_02158	HELIO_03072
OG0000192	AMPFI_05198	HELIO_03155
OG0000194	AMPFI_21495, AMPFI_14332	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417
OG0000195	AMPFI_05326	HELIO_05982
OG0000195	AMPFI_12345, AMPFI_10206	HELIO_06118
OG0000196	AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422, AMPFI_14754, AMPFI_08003, AMPFI_08002, AMPFI_20350, AMPFI_18935, AMPFI_11666, AMPFI_00327, AMPFI_05894, AMPFI_23668, AMPFI_03470, AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459, AMPFI_04305	HELIO_02814
OG0000197	AMPFI_00635	HELIO_06777
OG0000197	AMPFI_18783	HELIO_03671
OG0000197	AMPFI_14260	HELIO_03884
OG0000198	AMPFI_24261	HELIO_07810
OG0000198	AMPFI_14393	HELIO_03952
OG0000198	AMPFI_20815	HELIO_05133
OG0000200	AMPFI_05474	HELIO_07712, HELIO_04424
OG0000201	AMPFI_03122	HELIO_03794
OG0000201	AMPFI_01733	HELIO_09400
OG0000202	AMPFI_02277	HELIO_09483, HELIO_08601
OG0000203	AMPFI_10377, AMPFI_15263	HELIO_01088
OG0000203	AMPFI_06550	HELIO_02460
OG0000204	AMPFI_16667	HELIO_05116
OG0000204	AMPFI_16653, AMPFI_14128, AMPFI_06859	HELIO_05845
OG0000205	AMPFI_19091	HELIO_00236
OG0000206	AMPFI_22039	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368
OG0000207	AMPFI_08635	HELIO_04136
OG0000207	AMPFI_15520	HELIO_08023
OG0000208	AMPFI_19368	HELIO_06822
OG0000208	AMPFI_25934, AMPFI_04187	HELIO_08975
OG0000209	AMPFI_01240	HELIO_09875
OG0000210	AMPFI_16256	HELIO_02498
OG0000210	AMPFI_10745	HELIO_11016
OG0000210	AMPFI_24350	HELIO_10527
OG0000210	AMPFI_11493	HELIO_08784
OG0000210	AMPFI_21005	HELIO_12121
OG0000211	AMPFI_10849	HELIO_11401
OG0000211	AMPFI_05941	HELIO_09853
OG0000211	AMPFI_12814	HELIO_04759
OG0000211	AMPFI_16753	HELIO_11035
OG0000213	AMPFI_07663	HELIO_04313
OG0000215	AMPFI_03565	HELIO_03905
OG0000216	AMPFI_15756	HELIO_08130
OG0000216	AMPFI_02833	HELIO_07240
OG0000218	AMPFI_21946	HELIO_12321
OG0000219	AMPFI_13512, AMPFI_25511, AMPFI_04225, AMPFI_16058	HELIO_04010
OG0000220	AMPFI_11145	HELIO_04722
OG0000220	AMPFI_09063	HELIO_04300
OG0000220	AMPFI_20109, AMPFI_11272	HELIO_10035, HELIO_12042
OG0000220	AMPFI_05814	HELIO_05776
OG0000220	AMPFI_12253	HELIO_08506
OG0000221	AMPFI_07550	HELIO_06860
OG0000221	AMPFI_18146, AMPFI_19059	HELIO_06340
OG0000222	AMPFI_16387, AMPFI_05918, AMPFI_03073	HELIO_00099, HELIO_10967, HELIO_04924, HELIO_00113
OG0000223	AMPFI_12761	HELIO_08605
OG0000223	AMPFI_09693	HELIO_07967
OG0000225	AMPFI_24201	HELIO_12455
OG0000226	AMPFI_21777, AMPFI_11732, AMPFI_11731	HELIO_05355, HELIO_07871
OG0000227	AMPFI_00331	HELIO_02891
OG0000227	AMPFI_07507	HELIO_06498
OG0000228	AMPFI_21741	HELIO_05990
OG0000228	AMPFI_23893, AMPFI_01572	HELIO_05988
OG0000228	AMPFI_16459, AMPFI_17620	HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856
OG0000229	AMPFI_05764	HELIO_12626
OG0000229	AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077	HELIO_08788, HELIO_08327
OG0000230	AMPFI_09954	HELIO_01183
OG0000230	AMPFI_14811	HELIO_01434
OG0000231	AMPFI_03284	HELIO_05053
OG0000231	AMPFI_01759	HELIO_00476
OG0000232	AMPFI_10141	HELIO_10566
OG0000232	AMPFI_25054, AMPFI_06928	HELIO_05160
OG0000233	AMPFI_17589	HELIO_05580
OG0000233	AMPFI_06911	HELIO_09993
OG0000234	AMPFI_09748	HELIO_06356
OG0000234	AMPFI_05768	HELIO_10361
OG0000235	AMPFI_16872	HELIO_06198
OG0000235	AMPFI_22306	HELIO_07273
OG0000236	AMPFI_19570	HELIO_10807
OG0000236	AMPFI_14068	HELIO_03897, HELIO_07442
OG0000236	AMPFI_25372, AMPFI_15559, AMPFI_23568	HELIO_10705
OG0000236	AMPFI_05672	HELIO_05040
OG0000238	AMPFI_08132	HELIO_04152
OG0000239	AMPFI_07816	HELIO_09847
OG0000239	AMPFI_07246	HELIO_06585
OG0000239	AMPFI_20472	HELIO_09876
OG0000240	AMPFI_05219, AMPFI_05218	HELIO_07617
OG0000241	AMPFI_13616, AMPFI_24836	HELIO_06544
OG0000242	AMPFI_10835, AMPFI_24613	HELIO_08165, HELIO_09942
OG0000242	AMPFI_05850	HELIO_01488
OG0000242	AMPFI_21292, AMPFI_16757	HELIO_07151
OG0000243	AMPFI_15285	HELIO_11310
OG0000243	AMPFI_06378, AMPFI_19299, AMPFI_19300	HELIO_12522, HELIO_04607
OG0000244	AMPFI_12077	HELIO_02491
OG0000244	AMPFI_18742	HELIO_05724
OG0000245	AMPFI_10648	HELIO_09311
OG0000245	AMPFI_02673	HELIO_04665
OG0000246	AMPFI_12737	HELIO_06641
OG0000246	AMPFI_20200	HELIO_12542
OG0000246	AMPFI_20225	HELIO_06797, HELIO_02441
OG0000247	AMPFI_03966	HELIO_12572
OG0000247	AMPFI_06070, AMPFI_11799, AMPFI_10788, AMPFI_11945	HELIO_06235
OG0000248	AMPFI_08134, AMPFI_21352	HELIO_03449, HELIO_00693, HELIO_05570
OG0000249	AMPFI_14226	HELIO_11329, HELIO_11328
OG0000250	AMPFI_07242	HELIO_03230
OG0000250	AMPFI_05967	HELIO_09216
OG0000250	AMPFI_20205, AMPFI_19063	HELIO_02167
OG0000250	AMPFI_12386	HELIO_12457
OG0000251	AMPFI_03175	HELIO_12261
OG0000251	AMPFI_12834	HELIO_06621
OG0000251	AMPFI_14822	HELIO_00192
OG0000252	AMPFI_21461	HELIO_04087
OG0000252	AMPFI_11365, AMPFI_12901	HELIO_10322
OG0000252	AMPFI_24686, AMPFI_03408	HELIO_01737
OG0000252	AMPFI_17192	HELIO_00483, HELIO_07304
OG0000252	AMPFI_23726	HELIO_04292
OG0000252	AMPFI_06807	HELIO_10247
OG0000253	AMPFI_03001, AMPFI_25791, AMPFI_24319	HELIO_00180, HELIO_03976, HELIO_06989, HELIO_05223
OG0000255	AMPFI_01606	HELIO_09865
OG0000255	AMPFI_21142	HELIO_11786
OG0000255	AMPFI_21286	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118
OG0000255	AMPFI_16948	HELIO_05381, HELIO_00573
OG0000256	AMPFI_08473	HELIO_11169
OG0000256	AMPFI_07025	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937
OG0000257	AMPFI_24622	HELIO_08653
OG0000257	AMPFI_17884	HELIO_08223
OG0000258	AMPFI_21660	HELIO_01832
OG0000258	AMPFI_11627	HELIO_07834
OG0000260	AMPFI_24181	HELIO_02123
OG0000260	AMPFI_22181	HELIO_12046
OG0000263	AMPFI_16413	HELIO_05846, HELIO_05963, HELIO_01532
OG0000263	AMPFI_04016, AMPFI_25277	HELIO_09948
OG0000265	AMPFI_11224	HELIO_02949
OG0000266	AMPFI_04231, AMPFI_25127, AMPFI_14814, AMPFI_10845	HELIO_07829
OG0000268	AMPFI_07882	HELIO_03044
OG0000268	AMPFI_10502	HELIO_00992
OG0000268	AMPFI_23943	HELIO_11907
OG0000269	AMPFI_02934, AMPFI_00091, AMPFI_15290, AMPFI_17569	HELIO_06264
OG0000270	AMPFI_19866	HELIO_08940
OG0000270	AMPFI_18262	HELIO_11284
OG0000271	AMPFI_22718, AMPFI_16033, AMPFI_22428, AMPFI_00241	HELIO_09338
OG0000271	AMPFI_16165	HELIO_10271
OG0000271	AMPFI_13367	HELIO_11250
OG0000272	AMPFI_20114	HELIO_06926
OG0000273	AMPFI_11471	HELIO_05150
OG0000273	AMPFI_01958	HELIO_03083
OG0000273	AMPFI_06629	HELIO_01650
OG0000273	AMPFI_05763	HELIO_02819
OG0000274	AMPFI_01746, AMPFI_23522	HELIO_06815
OG0000274	AMPFI_20748	HELIO_04008
OG0000275	AMPFI_02633	HELIO_11881
OG0000275	AMPFI_19384	HELIO_08804
OG0000276	AMPFI_01942	HELIO_10129
OG0000276	AMPFI_18102	HELIO_08171, HELIO_05072
OG0000276	AMPFI_23250	HELIO_12000
OG0000277	AMPFI_09153	HELIO_01369
OG0000277	AMPFI_19405	HELIO_01920
OG0000279	AMPFI_16370, AMPFI_12314, AMPFI_25150	HELIO_11586
OG0000279	AMPFI_15426, AMPFI_16007	HELIO_07460
OG0000279	AMPFI_01177, AMPFI_00495	HELIO_00032
OG0000280	AMPFI_02568	HELIO_02582
OG0000282	AMPFI_11943	HELIO_10802
OG0000282	AMPFI_16635	HELIO_02090
OG0000282	AMPFI_18258	HELIO_06080
OG0000284	AMPFI_25463	HELIO_03356
OG0000284	AMPFI_11998	HELIO_04011
OG0000285	AMPFI_21903, AMPFI_16083, AMPFI_21667, AMPFI_04957	HELIO_08936
OG0000285	AMPFI_19148	HELIO_08587
OG0000288	AMPFI_04129	HELIO_01393
OG0000289	AMPFI_17606	HELIO_07121
OG0000289	AMPFI_19548	HELIO_04864
OG0000289	AMPFI_16478	HELIO_08142
OG0000290	AMPFI_24488	HELIO_04625
OG0000290	AMPFI_10304	HELIO_10703
OG0000291	AMPFI_10880	HELIO_06558
OG0000291	AMPFI_24358	HELIO_10638
OG0000291	AMPFI_04859	HELIO_07291, HELIO_06521
OG0000292	AMPFI_00945, AMPFI_22134	HELIO_00301
OG0000293	AMPFI_12873	HELIO_02276
OG0000293	AMPFI_15311	HELIO_05849
OG0000294	AMPFI_16544, AMPFI_00615, AMPFI_12706	HELIO_05010
OG0000295	AMPFI_07690	HELIO_05051
OG0000296	AMPFI_07491	HELIO_03893
OG0000296	AMPFI_13267	HELIO_07957
OG0000297	AMPFI_06146, AMPFI_04214	HELIO_10152
OG0000297	AMPFI_18218	HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616
OG0000298	AMPFI_05316	HELIO_09048, HELIO_06605
OG0000298	AMPFI_20740	HELIO_10723
OG0000298	AMPFI_10104	HELIO_06582
OG0000298	AMPFI_02856	HELIO_08819
OG0000299	AMPFI_23716	HELIO_09503
OG0000300	AMPFI_08700	HELIO_11637
OG0000301	AMPFI_07549	HELIO_11537
OG0000301	AMPFI_06298	HELIO_08461
OG0000302	AMPFI_16882, AMPFI_20427, AMPFI_00647	HELIO_10153
OG0000302	AMPFI_16244	HELIO_06390
OG0000302	AMPFI_21244	HELIO_10727
OG0000303	AMPFI_04682	HELIO_10932
OG0000305	AMPFI_03870	HELIO_11091
OG0000305	AMPFI_02684	HELIO_04494
OG0000306	AMPFI_01092, AMPFI_20442	HELIO_09402
OG0000308	AMPFI_19983	HELIO_09361, HELIO_07835
OG0000308	AMPFI_01977	HELIO_08987
OG0000308	AMPFI_18028	HELIO_05751
OG0000309	AMPFI_00020	HELIO_05101
OG0000309	AMPFI_16899	HELIO_04153
OG0000310	AMPFI_19988	HELIO_00168
OG0000310	AMPFI_23309, AMPFI_01493	HELIO_06381
OG0000310	AMPFI_07855	HELIO_04123, HELIO_12468
OG0000310	AMPFI_05017	HELIO_07977
OG0000312	AMPFI_07712	HELIO_01538
OG0000312	AMPFI_20772	HELIO_09957
OG0000312	AMPFI_21121	HELIO_10360
OG0000313	AMPFI_05659	HELIO_06905
OG0000313	AMPFI_25204	HELIO_11614
OG0000313	AMPFI_24408	HELIO_01266
OG0000314	AMPFI_21539	HELIO_00525
OG0000314	AMPFI_19303	HELIO_03371
OG0000315	AMPFI_07490	HELIO_09319
OG0000315	AMPFI_02270	HELIO_06387
OG0000316	AMPFI_19051	HELIO_00705
OG0000316	AMPFI_17678	HELIO_01356
OG0000316	AMPFI_12328	HELIO_11514
OG0000317	AMPFI_08048	HELIO_05129
OG0000317	AMPFI_13838	HELIO_04312
OG0000317	AMPFI_14578	HELIO_09420
OG0000318	AMPFI_23896, AMPFI_11521, AMPFI_01012, AMPFI_25377, AMPFI_19855, AMPFI_25515	HELIO_05867
OG0000318	AMPFI_17198	HELIO_05510
OG0000319	AMPFI_03261	HELIO_04561
OG0000319	AMPFI_20408	HELIO_06272, HELIO_00545
OG0000319	AMPFI_08728	HELIO_10441
OG0000319	AMPFI_08933, AMPFI_05900	HELIO_04762
OG0000320	AMPFI_22513	HELIO_00242
OG0000321	AMPFI_01151	HELIO_12621
OG0000321	AMPFI_13886	HELIO_08301
OG0000322	AMPFI_16430, AMPFI_01114	HELIO_05399, HELIO_04398
OG0000322	AMPFI_04030, AMPFI_12395	HELIO_03829, HELIO_10830, HELIO_06778
OG0000323	AMPFI_13708	HELIO_02185, HELIO_02184
OG0000323	AMPFI_18244	HELIO_07979
OG0000323	AMPFI_12290	HELIO_09877
OG0000324	AMPFI_00658, AMPFI_19090	HELIO_07602, HELIO_06417
OG0000324	AMPFI_18662	HELIO_04716
OG0000324	AMPFI_23068	HELIO_05325
OG0000325	AMPFI_10387	HELIO_06906
OG0000325	AMPFI_00268	HELIO_11175, HELIO_05922
OG0000326	AMPFI_07142	HELIO_08613
OG0000328	AMPFI_16369	HELIO_01493
OG0000328	AMPFI_12095	HELIO_12519
OG0000329	AMPFI_20416	HELIO_07087
OG0000329	AMPFI_18953	HELIO_09475
OG0000330	AMPFI_03300, AMPFI_17388, AMPFI_11638	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687
OG0000335	AMPFI_21396, AMPFI_23036	HELIO_01713
OG0000336	AMPFI_21339, AMPFI_22137	HELIO_02775
OG0000338	AMPFI_12428	HELIO_09261
OG0000338	AMPFI_12247	HELIO_11115
OG0000341	AMPFI_21712, AMPFI_19601	HELIO_08174, HELIO_08173
OG0000342	AMPFI_17890	HELIO_05929
OG0000342	AMPFI_21013	HELIO_04328
OG0000343	AMPFI_14007	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075
OG0000344	AMPFI_06340	HELIO_01783
OG0000345	AMPFI_10260	HELIO_06324
OG0000345	AMPFI_07208, AMPFI_03618	HELIO_12314
OG0000346	AMPFI_07378, AMPFI_07379	HELIO_07117
OG0000346	AMPFI_12775	HELIO_02859
OG0000347	AMPFI_20129, AMPFI_09508, AMPFI_24262	HELIO_01124
OG0000347	AMPFI_25491	HELIO_08035, HELIO_12619
OG0000348	AMPFI_13500	HELIO_08925, HELIO_07059
OG0000348	AMPFI_00007	HELIO_05374
OG0000349	AMPFI_20332	HELIO_02602
OG0000350	AMPFI_13974	HELIO_10069
OG0000350	AMPFI_06337	HELIO_00597
OG0000350	AMPFI_04151	HELIO_09346
OG0000352	AMPFI_09522	HELIO_07849
OG0000352	AMPFI_16994	HELIO_02109
OG0000353	AMPFI_04591	HELIO_03865, HELIO_04423
OG0000356	AMPFI_24451, AMPFI_14447, AMPFI_09090, AMPFI_19697	HELIO_07250
OG0000357	AMPFI_13175	HELIO_02302
OG0000357	AMPFI_23961	HELIO_12008
OG0000357	AMPFI_08530	HELIO_04303
OG0000358	AMPFI_12913	HELIO_08162
OG0000358	AMPFI_02004	HELIO_07934
OG0000358	AMPFI_18035	HELIO_07992
OG0000358	AMPFI_00204	HELIO_09698
OG0000359	AMPFI_13496	HELIO_08095
