Orthogroup	STRPU_ok	APOSJ_ok
OG0000027	STRPU_21099, STRPU_13367, STRPU_13387, STRPU_13389, STRPU_13369, STRPU_13372, STRPU_13393, STRPU_13370, STRPU_13390, STRPU_13392, STRPU_13371, STRPU_21105, STRPU_21100, STRPU_21104, STRPU_05793, STRPU_05791, STRPU_05792, STRPU_13609, STRPU_02454, STRPU_13784, STRPU_13738, STRPU_13737	APOSJ_44006, APOSJ_46288, APOSJ_53652, APOSJ_41604, APOSJ_51651, APOSJ_51649, APOSJ_51653, APOSJ_19117, APOSJ_19116, APOSJ_41617, APOSJ_64839, APOSJ_09102, APOSJ_31251, APOSJ_15397, APOSJ_53968, APOSJ_63686, APOSJ_42018, APOSJ_42017
OG0000027	STRPU_12280, STRPU_12282, STRPU_12281, STRPU_12283	APOSJ_61281
OG0000027	STRPU_19609, STRPU_19529, STRPU_19530, STRPU_20300, STRPU_22112, STRPU_22111, STRPU_18177, STRPU_18176, STRPU_18178, STRPU_13457, STRPU_13538	APOSJ_17811, APOSJ_17810, APOSJ_62251, APOSJ_62252, APOSJ_62253, APOSJ_62250, APOSJ_61176, APOSJ_57015, APOSJ_57014
OG0000028	STRPU_14662, STRPU_14664	APOSJ_39269
OG0000028	STRPU_14327	APOSJ_44005
OG0000028	STRPU_27006	APOSJ_19821, APOSJ_19822, APOSJ_19823, APOSJ_19820
OG0000028	STRPU_14468, STRPU_14467	APOSJ_13110
OG0000028	STRPU_14326	APOSJ_00353
OG0000028	STRPU_27008	APOSJ_13359, APOSJ_13358
OG0000028	STRPU_10620	APOSJ_31043, APOSJ_25716, APOSJ_25715, APOSJ_57817
OG0000029	STRPU_09836	APOSJ_26876, APOSJ_26877
OG0000029	STRPU_17433, STRPU_17432	APOSJ_64430
OG0000029	STRPU_01827, STRPU_19313	APOSJ_13377
OG0000029	STRPU_22529	APOSJ_45558
OG0000030	STRPU_00450	APOSJ_01764, APOSJ_30576
OG0000030	STRPU_23383	APOSJ_19341, APOSJ_19347, APOSJ_19346, APOSJ_19342, APOSJ_19343, APOSJ_19349, APOSJ_19344, APOSJ_19348
OG0000030	STRPU_18729, STRPU_18720	APOSJ_46611, APOSJ_46610
OG0000030	STRPU_08641	APOSJ_42302, APOSJ_42296, APOSJ_42301, APOSJ_42295, APOSJ_02556, APOSJ_42297
OG0000030	STRPU_01462, STRPU_08711	APOSJ_42298
OG0000030	STRPU_19039	APOSJ_30575
OG0000030	STRPU_10522, STRPU_06146, STRPU_06148	APOSJ_24666, APOSJ_08058
OG0000030	STRPU_09527	APOSJ_13201
OG0000031	STRPU_24640	APOSJ_56428
OG0000031	STRPU_24955	APOSJ_58452
OG0000031	STRPU_27330	APOSJ_43290, APOSJ_43294, APOSJ_43291, APOSJ_43293
OG0000031	STRPU_08004	APOSJ_07842, APOSJ_07841
OG0000031	STRPU_05537, STRPU_05597	APOSJ_02849, APOSJ_17365, APOSJ_17366, APOSJ_17367, APOSJ_17368, APOSJ_17369, APOSJ_17370, APOSJ_43784, APOSJ_40601, APOSJ_23164, APOSJ_23163, APOSJ_23162
OG0000031	STRPU_18994	APOSJ_01762
OG0000031	STRPU_24676	APOSJ_03114, APOSJ_03115
OG0000032	STRPU_21234	APOSJ_63625, APOSJ_17321, APOSJ_24315, APOSJ_38033, APOSJ_36724, APOSJ_59877, APOSJ_31217, APOSJ_63913, APOSJ_63912, APOSJ_31215, APOSJ_31212, APOSJ_31211, APOSJ_36562, APOSJ_36563, APOSJ_36564
OG0000032	STRPU_24774, STRPU_24776	APOSJ_20979
OG0000032	STRPU_24275	APOSJ_07369, APOSJ_07366, APOSJ_07368, APOSJ_41042, APOSJ_07370, APOSJ_06491
OG0000032	STRPU_24338, STRPU_24339, STRPU_24455, STRPU_24337, STRPU_24336	APOSJ_04310, APOSJ_21314, APOSJ_04323, APOSJ_04322, APOSJ_21313, APOSJ_21315, APOSJ_10405, APOSJ_04319, APOSJ_22088, APOSJ_38003, APOSJ_62080, APOSJ_03906, APOSJ_24168, APOSJ_31058, APOSJ_63203, APOSJ_63204, APOSJ_63202, APOSJ_31060, APOSJ_31059, APOSJ_31055, APOSJ_31054, APOSJ_31053, APOSJ_01319, APOSJ_12995, APOSJ_15569
OG0000032	STRPU_24673, STRPU_24979, STRPU_24342, STRPU_10902, STRPU_10903, STRPU_08795, STRPU_24343	APOSJ_64832, APOSJ_02133, APOSJ_54563, APOSJ_04185, APOSJ_04186, APOSJ_04184
OG0000034	STRPU_15245, STRPU_15189	APOSJ_42844, APOSJ_62192, APOSJ_62189, APOSJ_62188, APOSJ_62186, APOSJ_59239, APOSJ_59236, APOSJ_59237, APOSJ_59235, APOSJ_59234, APOSJ_42840, APOSJ_29082, APOSJ_03040, APOSJ_42835, APOSJ_42836, APOSJ_42837, APOSJ_42838, APOSJ_42841, APOSJ_59238, APOSJ_59240, APOSJ_62187, APOSJ_62190, APOSJ_62191, APOSJ_62193, APOSJ_42839, APOSJ_42842, APOSJ_42843
OG0000034	STRPU_11798	APOSJ_17818, APOSJ_17819
OG0000034	STRPU_11930, STRPU_11885	APOSJ_09404, APOSJ_13545, APOSJ_44168
OG0000034	STRPU_27315	APOSJ_60565, APOSJ_21305
OG0000034	STRPU_11793	APOSJ_17132, APOSJ_23482, APOSJ_23483, APOSJ_18928
OG0000034	STRPU_04070	APOSJ_63084, APOSJ_59127
OG0000034	STRPU_19458	APOSJ_09729
OG0000034	STRPU_12141, STRPU_12106	APOSJ_46606, APOSJ_46602, APOSJ_39468, APOSJ_58455, APOSJ_46604, APOSJ_46601, APOSJ_39472, APOSJ_58458, APOSJ_39471, APOSJ_46600, APOSJ_39470, APOSJ_58457, APOSJ_39469, APOSJ_46608, APOSJ_58456, APOSJ_39467, APOSJ_46603, APOSJ_46607
OG0000035	STRPU_02368, STRPU_12778	APOSJ_39487, APOSJ_39488, APOSJ_39486, APOSJ_39485, APOSJ_39489
OG0000035	STRPU_25195, STRPU_01880, STRPU_04279, STRPU_01879, STRPU_25194	APOSJ_28930, APOSJ_28931, APOSJ_28932, APOSJ_28929
OG0000035	STRPU_17279, STRPU_17277, STRPU_17278, STRPU_17275, STRPU_17274, STRPU_13032	APOSJ_64100, APOSJ_64034, APOSJ_48933, APOSJ_44915, APOSJ_44916, APOSJ_44917, APOSJ_45491
OG0000035	STRPU_27002	APOSJ_13857
OG0000035	STRPU_13051	APOSJ_11969, APOSJ_09937
OG0000035	STRPU_12998	APOSJ_53790
OG0000035	STRPU_12553	APOSJ_18309, APOSJ_18310, APOSJ_50254, APOSJ_18311
OG0000035	STRPU_12554	APOSJ_12145, APOSJ_12146
OG0000035	STRPU_12700	APOSJ_14503
OG0000036	STRPU_26319	APOSJ_00559, APOSJ_00560
OG0000036	STRPU_09906	APOSJ_09590, APOSJ_59128, APOSJ_28626
OG0000036	STRPU_25659	APOSJ_23280
OG0000036	STRPU_26233, STRPU_26087, STRPU_25627, STRPU_25622, STRPU_25626, STRPU_25620, STRPU_01762, STRPU_18074, STRPU_18073, STRPU_01763, STRPU_18071, STRPU_01764, STRPU_25619, STRPU_26269, STRPU_26295, STRPU_26296, STRPU_26270	APOSJ_09826, APOSJ_07844, APOSJ_32814, APOSJ_07948, APOSJ_04832, APOSJ_25308, APOSJ_03257, APOSJ_07947, APOSJ_32808
OG0000036	STRPU_26325, STRPU_26324	APOSJ_49777, APOSJ_42183, APOSJ_42178, APOSJ_53453, APOSJ_49780
OG0000036	STRPU_26321, STRPU_16183, STRPU_16230, STRPU_25724	APOSJ_34471, APOSJ_42404, APOSJ_48372, APOSJ_48557, APOSJ_48377, APOSJ_48373, APOSJ_48374, APOSJ_42406, APOSJ_42405, APOSJ_00237, APOSJ_00230, APOSJ_00218, APOSJ_17179
OG0000037	STRPU_20688	APOSJ_50446
OG0000037	STRPU_21621, STRPU_21620	APOSJ_19669, APOSJ_19640
OG0000037	STRPU_20762	APOSJ_40888, APOSJ_40889
OG0000037	STRPU_24785	APOSJ_41930, APOSJ_41929
OG0000037	STRPU_10295, STRPU_10296	APOSJ_19984, APOSJ_19985
OG0000037	STRPU_10297	APOSJ_59245
OG0000037	STRPU_10122, STRPU_10049, STRPU_21007, STRPU_10050, STRPU_10123	APOSJ_05458, APOSJ_62847, APOSJ_62846, APOSJ_62845, APOSJ_62844, APOSJ_05457, APOSJ_05456, APOSJ_05455, APOSJ_05454, APOSJ_05453, APOSJ_05452, APOSJ_06751, APOSJ_24879
OG0000038	STRPU_17412, STRPU_17401	APOSJ_54438
OG0000038	STRPU_18085, STRPU_01774, STRPU_18078, STRPU_18077, STRPU_18081, STRPU_01769, STRPU_18084, STRPU_01773, STRPU_01768, STRPU_18080, STRPU_06238, STRPU_18079, STRPU_01767, STRPU_18082, STRPU_01770	APOSJ_44498, APOSJ_44500
OG0000038	STRPU_17414, STRPU_17415	APOSJ_05677, APOSJ_26230, APOSJ_08121, APOSJ_08120, APOSJ_07933, APOSJ_58733, APOSJ_16433, APOSJ_12115, APOSJ_12110
OG0000038	STRPU_18075, STRPU_01765	APOSJ_30481
OG0000039	STRPU_13266	APOSJ_36538, APOSJ_23775, APOSJ_06567
OG0000039	STRPU_05101, STRPU_05100, STRPU_05180, STRPU_18219, STRPU_01274	APOSJ_23948
OG0000040	STRPU_21773, STRPU_17271, STRPU_21617, STRPU_22119, STRPU_03662, STRPU_03674, STRPU_03673, STRPU_03661, STRPU_01945, STRPU_22786, STRPU_01944, STRPU_25141, STRPU_21378, STRPU_03732, STRPU_03735, STRPU_03733, STRPU_03734, STRPU_08305, STRPU_03737, STRPU_08238	APOSJ_18915, APOSJ_27166, APOSJ_49316, APOSJ_27168, APOSJ_27165, APOSJ_20487, APOSJ_61474, APOSJ_16915, APOSJ_16914, APOSJ_31565, APOSJ_44161, APOSJ_32230, APOSJ_32274, APOSJ_44162, APOSJ_59917, APOSJ_18917, APOSJ_27167, APOSJ_18916, APOSJ_27164, APOSJ_49313, APOSJ_22639, APOSJ_32774, APOSJ_32770, APOSJ_32773, APOSJ_32772, APOSJ_32771, APOSJ_08219, APOSJ_13680, APOSJ_13682, APOSJ_13677, APOSJ_13681, APOSJ_20336, APOSJ_13679
OG0000041	STRPU_13000	APOSJ_07883
OG0000042	STRPU_25773, STRPU_25790, STRPU_20448, STRPU_25770, STRPU_25789, STRPU_25771, STRPU_25788, STRPU_20447	APOSJ_60830, APOSJ_16283, APOSJ_27361
OG0000043	STRPU_20956, STRPU_23749, STRPU_07332, STRPU_01391, STRPU_12193, STRPU_08767	APOSJ_56130
OG0000044	STRPU_09802	APOSJ_20279, APOSJ_20278
OG0000044	STRPU_13229, STRPU_13213	APOSJ_57354, APOSJ_57355
OG0000044	STRPU_04938	APOSJ_22626, APOSJ_55615, APOSJ_55614, APOSJ_28339, APOSJ_28351, APOSJ_28336, APOSJ_22636, APOSJ_03631
OG0000044	STRPU_10710	APOSJ_46280
OG0000044	STRPU_21629	APOSJ_57022, APOSJ_17804
OG0000044	STRPU_02714	APOSJ_25176, APOSJ_21325
OG0000045	STRPU_16212, STRPU_16247, STRPU_16854, STRPU_16858	APOSJ_45950, APOSJ_27349, APOSJ_04409, APOSJ_04407, APOSJ_04408
OG0000045	STRPU_27177, STRPU_27196, STRPU_27353, STRPU_27354, STRPU_26421, STRPU_26525, STRPU_26526, STRPU_26527, STRPU_26523, STRPU_26524	APOSJ_04466, APOSJ_33667
OG0000045	STRPU_26605	APOSJ_15992, APOSJ_12916, APOSJ_12920, APOSJ_12919, APOSJ_12914, APOSJ_12918, APOSJ_12915, APOSJ_12917
OG0000046	STRPU_24167, STRPU_08327, STRPU_08328	APOSJ_42127, APOSJ_64323, APOSJ_42125
OG0000046	STRPU_13398, STRPU_13377, STRPU_13401, STRPU_13400, STRPU_13399	APOSJ_02618, APOSJ_32175, APOSJ_31531
OG0000047	STRPU_17436	APOSJ_25287
OG0000047	STRPU_00263, STRPU_17034	APOSJ_07377
OG0000047	STRPU_04857	APOSJ_38634
OG0000047	STRPU_24560	APOSJ_54259
OG0000048	STRPU_20212	APOSJ_07071
OG0000048	STRPU_15458	APOSJ_59658
OG0000048	STRPU_06729, STRPU_06730, STRPU_06385	APOSJ_11623
OG0000048	STRPU_20602	APOSJ_03221, APOSJ_10764
OG0000048	STRPU_20482	APOSJ_60260, APOSJ_60261, APOSJ_61046, APOSJ_60262, APOSJ_34779
OG0000048	STRPU_16799, STRPU_16795, STRPU_07185, STRPU_07193, STRPU_16454, STRPU_16791, STRPU_16794, STRPU_16792, STRPU_16789, STRPU_16451, STRPU_16475, STRPU_16452, STRPU_16790	APOSJ_24514, APOSJ_01275, APOSJ_42611, APOSJ_42613, APOSJ_42612, APOSJ_42607, APOSJ_42609, APOSJ_42608, APOSJ_42610
OG0000048	STRPU_26191	APOSJ_12442
OG0000049	STRPU_17072	APOSJ_51843
OG0000049	STRPU_23537	APOSJ_36502
OG0000049	STRPU_23534	APOSJ_34401
OG0000049	STRPU_10893	APOSJ_00656
OG0000049	STRPU_17685	APOSJ_35690, APOSJ_21435
OG0000049	STRPU_17686	APOSJ_26887, APOSJ_00983, APOSJ_14701, APOSJ_26886, APOSJ_26888, APOSJ_25392, APOSJ_11159, APOSJ_25393, APOSJ_26890, APOSJ_14700, APOSJ_00988, APOSJ_05165, APOSJ_05164, APOSJ_55533, APOSJ_62002, APOSJ_23002
OG0000049	STRPU_06696	APOSJ_09319, APOSJ_59032
OG0000049	STRPU_04345	APOSJ_55361, APOSJ_34757, APOSJ_60078, APOSJ_57736, APOSJ_57738, APOSJ_60083, APOSJ_60080, APOSJ_60075, APOSJ_57737, APOSJ_60077, APOSJ_60082
OG0000049	STRPU_23536	APOSJ_36462
OG0000050	STRPU_06209, STRPU_11559, STRPU_20985, STRPU_20001, STRPU_23015, STRPU_00753	APOSJ_36060, APOSJ_36061, APOSJ_36063, APOSJ_36065, APOSJ_36066, APOSJ_04035, APOSJ_00653, APOSJ_36062, APOSJ_25539, APOSJ_36064, APOSJ_00654, APOSJ_08665, APOSJ_29147, APOSJ_51862, APOSJ_51863
OG0000050	STRPU_03815	APOSJ_20325, APOSJ_20324, APOSJ_58281, APOSJ_34871, APOSJ_13856, APOSJ_13854, APOSJ_45580, APOSJ_13852, APOSJ_13850, APOSJ_13851, APOSJ_13855, APOSJ_13853, APOSJ_12186
OG0000050	STRPU_10411	APOSJ_40638, APOSJ_42771, APOSJ_13876, APOSJ_42263, APOSJ_42264, APOSJ_54268, APOSJ_54266, APOSJ_02357, APOSJ_54267, APOSJ_54270, APOSJ_54269, APOSJ_28465
OG0000050	STRPU_16312	APOSJ_31086, APOSJ_01230, APOSJ_46777, APOSJ_57319
OG0000050	STRPU_07810, STRPU_07823, STRPU_11057, STRPU_09032, STRPU_09040, STRPU_20428, STRPU_00461	APOSJ_15169, APOSJ_15170, APOSJ_29827, APOSJ_10797
OG0000051	STRPU_04087, STRPU_04086, STRPU_04085, STRPU_04081, STRPU_04082, STRPU_04844, STRPU_04845, STRPU_04838, STRPU_04842, STRPU_04843, STRPU_04683, STRPU_04684, STRPU_08146, STRPU_04384, STRPU_04388, STRPU_04386, STRPU_04385, STRPU_11426, STRPU_04634, STRPU_04664	APOSJ_11380, APOSJ_11382, APOSJ_11381, APOSJ_49294, APOSJ_31090, APOSJ_33080, APOSJ_33081, APOSJ_33079, APOSJ_33078, APOSJ_24712, APOSJ_12983, APOSJ_12984, APOSJ_12982, APOSJ_12981, APOSJ_12980, APOSJ_42696, APOSJ_22311, APOSJ_45471, APOSJ_36585, APOSJ_65392, APOSJ_36584, APOSJ_36582, APOSJ_36580, APOSJ_36579, APOSJ_28591, APOSJ_28590, APOSJ_19528, APOSJ_48652, APOSJ_48243, APOSJ_48242, APOSJ_48241, APOSJ_48240, APOSJ_13578, APOSJ_61106
OG0000051	STRPU_17901, STRPU_17577, STRPU_17576, STRPU_17547, STRPU_17574, STRPU_17579, STRPU_17578, STRPU_17575, STRPU_02970, STRPU_16946	APOSJ_30249, APOSJ_30251, APOSJ_01654, APOSJ_47098
OG0000052	STRPU_00276, STRPU_03183	APOSJ_26687, APOSJ_34045, APOSJ_63388, APOSJ_36954, APOSJ_61278
OG0000052	STRPU_16462, STRPU_09642, STRPU_12463, STRPU_09640, STRPU_09643, STRPU_15631, STRPU_23975, STRPU_23951, STRPU_09641, STRPU_12462, STRPU_10210, STRPU_06254, STRPU_06255, STRPU_05990, STRPU_18874	APOSJ_42243, APOSJ_55765, APOSJ_32702, APOSJ_63454, APOSJ_63427, APOSJ_63368, APOSJ_61255, APOSJ_26688, APOSJ_34044, APOSJ_26689, APOSJ_39929, APOSJ_26526, APOSJ_61561
OG0000053	STRPU_09915	APOSJ_62689
OG0000053	STRPU_21567	APOSJ_06077
OG0000053	STRPU_24682, STRPU_25164, STRPU_25166, STRPU_25168, STRPU_25169, STRPU_25165	APOSJ_14515, APOSJ_34274, APOSJ_26151, APOSJ_44303
OG0000053	STRPU_01724, STRPU_16750	APOSJ_45001, APOSJ_11929, APOSJ_11928, APOSJ_03636, APOSJ_09525, APOSJ_00914
OG0000053	STRPU_23430, STRPU_01006, STRPU_14042, STRPU_09726, STRPU_09769, STRPU_12831, STRPU_06744, STRPU_06743, STRPU_06746, STRPU_06745, STRPU_09255, STRPU_18743, STRPU_18742, STRPU_18741, STRPU_25321, STRPU_23287, STRPU_09631, STRPU_06742, STRPU_02470, STRPU_13595	APOSJ_46784, APOSJ_43246, APOSJ_45595, APOSJ_45594, APOSJ_08055
OG0000053	STRPU_09997, STRPU_09996, STRPU_10000, STRPU_09999, STRPU_10005, STRPU_10001, STRPU_09899, STRPU_09900	APOSJ_25893
OG0000053	STRPU_10255, STRPU_10254, STRPU_10269, STRPU_09818	APOSJ_55098, APOSJ_10099
OG0000053	STRPU_10259	APOSJ_09291, APOSJ_09292
OG0000054	STRPU_04629, STRPU_04651, STRPU_21552, STRPU_04633, STRPU_04661, STRPU_04884, STRPU_04631, STRPU_04653	APOSJ_18612, APOSJ_52518, APOSJ_18611, APOSJ_31400, APOSJ_07291, APOSJ_45891, APOSJ_07290, APOSJ_24181, APOSJ_58354, APOSJ_58353, APOSJ_58350, APOSJ_58351, APOSJ_58352
OG0000055	STRPU_00007, STRPU_00011, STRPU_00003, STRPU_00009, STRPU_22907, STRPU_22892, STRPU_07759, STRPU_04185, STRPU_03690, STRPU_21374, STRPU_07333, STRPU_23750, STRPU_01392, STRPU_08766, STRPU_11839, STRPU_12194, STRPU_09005, STRPU_02948, STRPU_05937, STRPU_06001, STRPU_06035, STRPU_05928, STRPU_05933	APOSJ_19144, APOSJ_56132
OG0000056	STRPU_19327	APOSJ_39271, APOSJ_39270, APOSJ_48773, APOSJ_45665
OG0000056	STRPU_18531, STRPU_18489	APOSJ_63771, APOSJ_63767
OG0000056	STRPU_12348	APOSJ_63270, APOSJ_63276, APOSJ_18319, APOSJ_18312
OG0000056	STRPU_06395	APOSJ_46008, APOSJ_20439
OG0000056	STRPU_12766, STRPU_02354	APOSJ_31509
OG0000057	STRPU_09580	APOSJ_24024, APOSJ_17502, APOSJ_17503, APOSJ_17501, APOSJ_17500, APOSJ_17499
OG0000058	STRPU_10155, STRPU_10092	APOSJ_27364, APOSJ_40682, APOSJ_27363
OG0000058	STRPU_09783	APOSJ_01990, APOSJ_45171, APOSJ_56047, APOSJ_62157, APOSJ_01986, APOSJ_12231, APOSJ_01994, APOSJ_62154, APOSJ_01988, APOSJ_62155
OG0000058	STRPU_08638	APOSJ_01291
OG0000059	STRPU_05220	APOSJ_34977, APOSJ_41112, APOSJ_15943, APOSJ_15944
OG0000059	STRPU_05822	APOSJ_09529
OG0000059	STRPU_19726	APOSJ_21577
OG0000059	STRPU_19725	APOSJ_40721, APOSJ_40724, APOSJ_40723
OG0000059	STRPU_02976	APOSJ_35006, APOSJ_35005, APOSJ_35004
OG0000059	STRPU_24694, STRPU_24697	APOSJ_00361
OG0000060	STRPU_24855	APOSJ_62502, APOSJ_14511, APOSJ_62507, APOSJ_14509, APOSJ_53301, APOSJ_53299, APOSJ_62506, APOSJ_08035, APOSJ_62505
OG0000060	STRPU_18179	APOSJ_41349
OG0000060	STRPU_25136, STRPU_17605, STRPU_17612, STRPU_17606, STRPU_17085, STRPU_24483, STRPU_24484, STRPU_21861, STRPU_10974, STRPU_10973, STRPU_22645, STRPU_20391, STRPU_24081, STRPU_24740, STRPU_24199, STRPU_24413	APOSJ_24347, APOSJ_24346, APOSJ_24345, APOSJ_24343
OG0000060	STRPU_12994	APOSJ_24727, APOSJ_46788
OG0000061	STRPU_13962	APOSJ_58339, APOSJ_18222, APOSJ_18226, APOSJ_18220, APOSJ_58336, APOSJ_24082, APOSJ_18227, APOSJ_18225, APOSJ_18223, APOSJ_24083, APOSJ_24098, APOSJ_58337, APOSJ_58338, APOSJ_18224
OG0000061	STRPU_02428, STRPU_13635	APOSJ_04549, APOSJ_04550
OG0000061	STRPU_13960	APOSJ_15713, APOSJ_15716, APOSJ_15714, APOSJ_33562, APOSJ_15715
OG0000061	STRPU_13959, STRPU_13958	APOSJ_53824, APOSJ_08464, APOSJ_14395
OG0000061	STRPU_13278	APOSJ_44585, APOSJ_44584, APOSJ_12599
OG0000061	STRPU_13279	APOSJ_31580, APOSJ_31574, APOSJ_30135, APOSJ_31576, APOSJ_13080, APOSJ_01080, APOSJ_31575, APOSJ_31579, APOSJ_31577, APOSJ_31578
OG0000061	STRPU_13961	APOSJ_63552, APOSJ_56302
OG0000062	STRPU_12717	APOSJ_36645, APOSJ_36644, APOSJ_36646, APOSJ_36641, APOSJ_36638, APOSJ_36643, APOSJ_36647, APOSJ_36642
OG0000062	STRPU_26540, STRPU_26538, STRPU_26536, STRPU_26537	APOSJ_61539, APOSJ_03520
OG0000062	STRPU_12721, STRPU_24303, STRPU_12720	APOSJ_50534, APOSJ_50538, APOSJ_50533, APOSJ_50536
OG0000062	STRPU_08191	APOSJ_42177, APOSJ_42181, APOSJ_42180, APOSJ_42182
OG0000062	STRPU_26407	APOSJ_37626, APOSJ_37627, APOSJ_37625
OG0000062	STRPU_19993, STRPU_19459, STRPU_19398	APOSJ_10140
OG0000063	STRPU_18989	APOSJ_62799, APOSJ_60703
OG0000063	STRPU_23711	APOSJ_45342, APOSJ_45340, APOSJ_35186, APOSJ_45343, APOSJ_45341, APOSJ_16611
OG0000063	STRPU_19258, STRPU_01260	APOSJ_54428, APOSJ_43445, APOSJ_43446, APOSJ_32981, APOSJ_59523
OG0000063	STRPU_18990, STRPU_18981, STRPU_07188	APOSJ_17401, APOSJ_34559, APOSJ_34558, APOSJ_34560, APOSJ_41274, APOSJ_48780
OG0000063	STRPU_18657	APOSJ_58298, APOSJ_58293, APOSJ_19476
OG0000064	STRPU_06701	APOSJ_34252
OG0000064	STRPU_13555, STRPU_25159, STRPU_13144, STRPU_13164, STRPU_13376, STRPU_13397	APOSJ_59701, APOSJ_59695, APOSJ_38879, APOSJ_25547, APOSJ_51548, APOSJ_56336, APOSJ_31733, APOSJ_31734, APOSJ_08181, APOSJ_00152
OG0000064	STRPU_09572	APOSJ_21125, APOSJ_21126
OG0000064	STRPU_12692	APOSJ_31247, APOSJ_64099, APOSJ_31248, APOSJ_39527
OG0000064	STRPU_17157	APOSJ_19318
OG0000064	STRPU_02478, STRPU_15099, STRPU_15096, STRPU_02473, STRPU_02474, STRPU_15097	APOSJ_17812
OG0000064	STRPU_12264	APOSJ_31230
OG0000064	STRPU_13898, STRPU_13899, STRPU_13887, STRPU_13858, STRPU_09468, STRPU_02450, STRPU_13612, STRPU_03924, STRPU_14007, STRPU_13479, STRPU_13480, STRPU_13482, STRPU_13477, STRPU_13481, STRPU_13540, STRPU_13528, STRPU_13529	APOSJ_23375, APOSJ_04737
OG0000065	STRPU_23745	APOSJ_50038, APOSJ_50039
OG0000065	STRPU_05983, STRPU_26692, STRPU_05226, STRPU_10265, STRPU_19156, STRPU_16682, STRPU_16656	APOSJ_24289, APOSJ_57910
OG0000065	STRPU_15167, STRPU_15219, STRPU_14170, STRPU_21040, STRPU_13306, STRPU_06492, STRPU_06493, STRPU_00492, STRPU_15846, STRPU_15797, STRPU_15923, STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613, STRPU_24102	APOSJ_03191, APOSJ_44461, APOSJ_44463, APOSJ_44460, APOSJ_44462, APOSJ_44459, APOSJ_44458, APOSJ_03207, APOSJ_00528, APOSJ_38560, APOSJ_35502, APOSJ_44267, APOSJ_21458, APOSJ_46186, APOSJ_46189, APOSJ_55233
OG0000065	STRPU_22137	APOSJ_00910
OG0000066	STRPU_19100	APOSJ_56697, APOSJ_30328
OG0000067	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881	APOSJ_52844, APOSJ_52843, APOSJ_12780, APOSJ_12787, APOSJ_12782, APOSJ_12783, APOSJ_57552
OG0000067	STRPU_24522, STRPU_10727, STRPU_10726	APOSJ_18931
OG0000067	STRPU_04075	APOSJ_56850, APOSJ_56847
OG0000067	STRPU_11266, STRPU_11228	APOSJ_06153, APOSJ_13448, APOSJ_19493, APOSJ_58325, APOSJ_58331, APOSJ_58341, APOSJ_48159, APOSJ_48158, APOSJ_48156, APOSJ_19490, APOSJ_19487, APOSJ_13449, APOSJ_13447, APOSJ_13446, APOSJ_13442, APOSJ_13444, APOSJ_13443, APOSJ_13445, APOSJ_07651, APOSJ_07650, APOSJ_07653, APOSJ_07654, APOSJ_13441, APOSJ_11553, APOSJ_07655, APOSJ_07652, APOSJ_12441, APOSJ_12440
OG0000067	STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824	APOSJ_22342
OG0000067	STRPU_11385	APOSJ_56300, APOSJ_56301, APOSJ_56298, APOSJ_56299
OG0000068	STRPU_22578, STRPU_22587, STRPU_22390, STRPU_23541	APOSJ_21674, APOSJ_37249, APOSJ_37250, APOSJ_22049, APOSJ_37245, APOSJ_13843, APOSJ_13846, APOSJ_13840, APOSJ_13849, APOSJ_37247, APOSJ_37246, APOSJ_22027, APOSJ_13845, APOSJ_37251, APOSJ_37248, APOSJ_13847, APOSJ_07893, APOSJ_07895, APOSJ_07894, APOSJ_07892
OG0000068	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939	APOSJ_53737, APOSJ_18613
OG0000068	STRPU_23285	APOSJ_12116, APOSJ_12117, APOSJ_12118, APOSJ_12119
OG0000069	STRPU_24462	APOSJ_40539, APOSJ_40541, APOSJ_40540
OG0000069	STRPU_08964, STRPU_21393	APOSJ_54585, APOSJ_57084, APOSJ_30273, APOSJ_57079, APOSJ_07076, APOSJ_54570, APOSJ_52419
OG0000069	STRPU_00004, STRPU_08182, STRPU_00005	APOSJ_04756
OG0000070	STRPU_17447, STRPU_05505	APOSJ_54993
OG0000070	STRPU_09262	APOSJ_01603
OG0000070	STRPU_13137, STRPU_13158	APOSJ_19014
OG0000070	STRPU_13139, STRPU_13160	APOSJ_41483, APOSJ_41485, APOSJ_41484
OG0000070	STRPU_26426	APOSJ_45156
OG0000070	STRPU_26931	APOSJ_39050
OG0000070	STRPU_26775, STRPU_26438	APOSJ_15810, APOSJ_02571
OG0000070	STRPU_26932	APOSJ_07700, APOSJ_07702, APOSJ_07701
OG0000071	STRPU_00835	APOSJ_47743
OG0000071	STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834	APOSJ_47742
OG0000071	STRPU_17182, STRPU_17159	APOSJ_37919, APOSJ_37920
