Orthogroup	STRPU_ok	DROME
OG0000201	STRPU_14748	DROME18513, DROME18512, DROME18511, DROME18514
OG0000202	STRPU_10193, STRPU_10194	DROME14920, DROME14921
OG0000203	STRPU_24292	DROME04489
OG0000203	STRPU_10896, STRPU_10907	DROME03275
OG0000204	STRPU_11647, STRPU_01303	DROME10849, DROME10848
OG0000205	STRPU_24168	DROME06842, DROME06843
OG0000205	STRPU_01859, STRPU_03971, STRPU_13489	DROME08187
OG0000207	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360, STRPU_02462, STRPU_13603, STRPU_25406, STRPU_02460, STRPU_06266, STRPU_06310, STRPU_16641, STRPU_06673	DROME06000
OG0000208	STRPU_14840	DROME02132
OG0000210	STRPU_06342	DROME14047, DROME11376
OG0000211	STRPU_21779	DROME17290
OG0000222	STRPU_00387	DROME09565, DROME16074, DROME09564, DROME04893, DROME12542, DROME12543, DROME13909, DROME07721, DROME07723, DROME07722, DROME20893, DROME03346, DROME18058, DROME18059
OG0000223	STRPU_07084	DROME10256
OG0000225	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388	DROME11929
OG0000226	STRPU_15493, STRPU_14272, STRPU_14288, STRPU_20979, STRPU_21277	DROME14660
OG0000227	STRPU_13886	DROME20242
OG0000227	STRPU_25172, STRPU_25142	DROME04927, DROME04926
OG0000229	STRPU_07750, STRPU_07293, STRPU_07277, STRPU_07294, STRPU_07280	DROME04047
OG0000230	STRPU_15060, STRPU_14962, STRPU_14992, STRPU_15398	DROME03186
OG0000231	STRPU_04949	DROME06449, DROME06448
OG0000231	STRPU_14890, STRPU_14891, STRPU_14829	DROME20855, DROME20857, DROME20856, DROME20854
OG0000231	STRPU_25853	DROME07628, DROME07629
OG0000232	STRPU_21960, STRPU_22340	DROME10139
OG0000232	STRPU_10407	DROME17197
OG0000233	STRPU_02747	DROME00414, DROME00405, DROME00404, DROME00403
OG0000234	STRPU_22182	DROME11138, DROME11135, DROME11141, DROME11133, DROME11139, DROME11144, DROME11137, DROME11134, DROME11136, DROME11140, DROME11145, DROME11132, DROME11143
OG0000234	STRPU_11520	DROME02357, DROME02356, DROME02359, DROME02355, DROME02358, DROME02367, DROME02366, DROME02368, DROME02364, DROME02365
OG0000235	STRPU_21093, STRPU_21863, STRPU_21866, STRPU_21864, STRPU_20820	DROME11735
OG0000236	STRPU_20268	DROME03355
OG0000236	STRPU_02487, STRPU_24369, STRPU_14010, STRPU_14013	DROME12102, DROME12101, DROME12103, DROME12096, DROME12097, DROME12095, DROME12094, DROME12092, DROME12100, DROME12099, DROME12098, DROME12093
OG0000238	STRPU_00959, STRPU_08862	DROME01901, DROME01902
OG0000238	STRPU_25261, STRPU_25260, STRPU_26157	DROME05364, DROME05367, DROME05366, DROME05365, DROME05361, DROME05360, DROME05362, DROME05359, DROME05357, DROME05358
OG0000238	STRPU_24519	DROME08037, DROME08034, DROME08036, DROME08035, DROME08031, DROME08032, DROME08033
OG0000239	STRPU_24683	DROME05270, DROME05269, DROME05271, DROME05268
OG0000239	STRPU_01873, STRPU_25188	DROME03549, DROME03548, DROME03550, DROME03551
OG0000240	STRPU_02509, STRPU_02512, STRPU_15130, STRPU_15129, STRPU_02510, STRPU_15131, STRPU_02513	DROME20536, DROME04915, DROME04914, DROME21863, DROME21862
OG0000242	STRPU_12016, STRPU_20158, STRPU_20161, STRPU_12217	DROME19192, DROME19194, DROME19193, DROME19191, DROME20266, DROME20267, DROME20264, DROME20265
OG0000243	STRPU_11928	DROME04743, DROME04742, DROME04744
OG0000246	STRPU_18045	DROME13185, DROME13186, DROME13188, DROME13187
OG0000249	STRPU_27055	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490
OG0000250	STRPU_27110	DROME14382
OG0000250	STRPU_05823	DROME11256, DROME11255, DROME11257
OG0000251	STRPU_10552	DROME21783
OG0000251	STRPU_10551	DROME19364, DROME15998, DROME15997
OG0000251	STRPU_10615, STRPU_10619	DROME12998, DROME12997
OG0000255	STRPU_06497	DROME15943
OG0000255	STRPU_04137, STRPU_13419, STRPU_12912, STRPU_26210, STRPU_18620, STRPU_12446, STRPU_12447, STRPU_12953, STRPU_12950	DROME20722, DROME05791, DROME18596
OG0000256	STRPU_19461	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058
OG0000257	STRPU_27378	DROME01840, DROME01838, DROME01839, DROME01837
OG0000258	STRPU_08777, STRPU_08779, STRPU_08780	DROME06596, DROME06597, DROME06595, DROME06598, DROME06594
OG0000258	STRPU_22696	DROME20383
OG0000258	STRPU_21352	DROME17641, DROME17639, DROME17640
OG0000260	STRPU_22982	DROME17607, DROME17608, DROME17606
OG0000260	STRPU_10375	DROME16635, DROME16636
OG0000261	STRPU_06507	DROME06684, DROME06680, DROME06690, DROME06687, DROME06691, DROME06685, DROME06688, DROME06681, DROME06686, DROME06689, DROME06679, DROME06682, DROME06683
OG0000265	STRPU_19907	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975
OG0000265	STRPU_01912, STRPU_22756	DROME00452
OG0000266	STRPU_07414	DROME07807
OG0000268	STRPU_01482, STRPU_13766	DROME00943, DROME00944
OG0000270	STRPU_21206	DROME17877, DROME17878, DROME17879
OG0000270	STRPU_17089	DROME14671, DROME14672, DROME14673, DROME14674
OG0000270	STRPU_21143	DROME08572, DROME08571, DROME08577, DROME08573, DROME08576, DROME08574, DROME08575
OG0000271	STRPU_13269, STRPU_19512, STRPU_13270, STRPU_13735, STRPU_13553	DROME19668, DROME19667
OG0000272	STRPU_24826	DROME05031, DROME05029, DROME05030
OG0000273	STRPU_18566	DROME09248, DROME09247, DROME10822, DROME20533
OG0000273	STRPU_08558	DROME11374, DROME11373
OG0000273	STRPU_15406	DROME08809, DROME08810
OG0000273	STRPU_24051, STRPU_02609, STRPU_24050, STRPU_02610	DROME18369
OG0000274	STRPU_06824, STRPU_06548, STRPU_06547, STRPU_06530, STRPU_06569	DROME03975, DROME03976, DROME03972, DROME03974, DROME03973, DROME17174, DROME21409
OG0000274	STRPU_03139	DROME01792
OG0000275	STRPU_21415	DROME13685
OG0000275	STRPU_23462	DROME06338
OG0000277	STRPU_02244, STRPU_15555	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342
OG0000277	STRPU_04283	DROME03640, DROME03639, DROME21210, DROME21209, DROME08160
OG0000278	STRPU_27259, STRPU_27277	DROME09269
OG0000278	STRPU_03004	DROME00752
OG0000278	STRPU_20692	DROME02023
OG0000278	STRPU_26265	DROME03254
OG0000280	STRPU_26641	DROME06229
OG0000282	STRPU_01499, STRPU_13749	DROME05714
OG0000282	STRPU_09417	DROME11686
OG0000284	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354	DROME17657
OG0000284	STRPU_07330, STRPU_18787	DROME09381, DROME09382
OG0000285	STRPU_05159, STRPU_05080, STRPU_05158, STRPU_04963, STRPU_05775, STRPU_05157, STRPU_05079	DROME00993
OG0000287	STRPU_06869, STRPU_24134, STRPU_24135, STRPU_24133, STRPU_19617, STRPU_19699	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455
OG0000288	STRPU_24377	DROME02838, DROME18143, DROME18843, DROME19403, DROME18842, DROME13122, DROME08694, DROME09407, DROME04916, DROME16609, DROME16610, DROME04910, DROME04913, DROME01225, DROME08693, DROME16360, DROME10946, DROME09605, DROME03357, DROME03358, DROME01394, DROME03352, DROME03350, DROME03351, DROME01393
OG0000289	STRPU_18786	DROME14029, DROME14030, DROME14032, DROME14033, DROME16652, DROME14031, DROME07017, DROME07018, DROME16470, DROME04966, DROME16392, DROME16393, DROME16389, DROME16394, DROME13607, DROME12960, DROME12961, DROME12959, DROME12962
OG0000289	STRPU_12562	DROME10658, DROME10659
OG0000296	STRPU_21796	DROME17565, DROME17564, DROME17562, DROME17563
OG0000296	STRPU_26478, STRPU_26480, STRPU_26468, STRPU_26474, STRPU_26490, STRPU_26471	DROME19290, DROME19291
OG0000299	STRPU_07501	DROME07127, DROME07124, DROME07123
OG0000301	STRPU_04444, STRPU_04445	DROME01100, DROME01102, DROME01101
OG0000301	STRPU_10372	DROME18912, DROME14231, DROME14230
OG0000302	STRPU_22541	DROME06085
OG0000302	STRPU_04969, STRPU_05664, STRPU_13786, STRPU_05340, STRPU_05339	DROME10773, DROME10774, DROME10775, DROME06441
OG0000305	STRPU_21971	DROME05696, DROME05695, DROME05694, DROME14843, DROME05690, DROME05691, DROME05692
OG0000305	STRPU_22779, STRPU_01937	DROME04466
OG0000306	STRPU_04181, STRPU_00072, STRPU_04180	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376
OG0000308	STRPU_24752, STRPU_08810	DROME05159
OG0000308	STRPU_25229	DROME12865
OG0000310	STRPU_25676, STRPU_25769, STRPU_25768, STRPU_25786, STRPU_25767, STRPU_25785, STRPU_08819, STRPU_08721, STRPU_01455, STRPU_19424, STRPU_19517	DROME16770
OG0000312	STRPU_26934	DROME07843, DROME07844, DROME07846, DROME07845
OG0000312	STRPU_06464	DROME16932
OG0000312	STRPU_05481	DROME10814, DROME10815
OG0000313	STRPU_05794	DROME15510
OG0000313	STRPU_10597	DROME02549, DROME02550
OG0000313	STRPU_23132	DROME21546
OG0000314	STRPU_05385	DROME09997, DROME09992, DROME09995, DROME09999, DROME09991, DROME09996, DROME09998, DROME10001, DROME09993, DROME10000, DROME09994
OG0000315	STRPU_14641	DROME13631
OG0000315	STRPU_00855, STRPU_14065	DROME06438, DROME06439, DROME06437
OG0000316	STRPU_04688	DROME10369
OG0000316	STRPU_27381	DROME07384
OG0000316	STRPU_10737, STRPU_01026, STRPU_23411, STRPU_23297	DROME19451, DROME19452
OG0000317	STRPU_07276, STRPU_07292	DROME12241
OG0000320	STRPU_27116	DROME18689
OG0000321	STRPU_18694	DROME16482
OG0000321	STRPU_05283	DROME05701, DROME05702
OG0000321	STRPU_06234	DROME13031
OG0000323	STRPU_23717	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713
OG0000324	STRPU_15200, STRPU_18514, STRPU_24650, STRPU_15620, STRPU_23686, STRPU_15652, STRPU_02859, STRPU_16046, STRPU_16202, STRPU_18354, STRPU_10773, STRPU_16655, STRPU_03039, STRPU_17771, STRPU_16587, STRPU_01755, STRPU_26865, STRPU_11641, STRPU_22155, STRPU_14159, STRPU_16879, STRPU_12364, STRPU_03159, STRPU_17144, STRPU_11642, STRPU_03030, STRPU_16327, STRPU_26638, STRPU_16580, STRPU_04657, STRPU_16585, STRPU_15619, STRPU_03123, STRPU_24894, STRPU_16254, STRPU_25914, STRPU_17555, STRPU_01864	DROME20725
OG0000324	STRPU_03192, STRPU_23643, STRPU_04660	DROME02150
OG0000328	STRPU_00813, STRPU_25547	DROME07568, DROME07570, DROME07572, DROME07569, DROME07567, DROME07566, DROME07571, DROME13228, DROME13229, DROME13227, DROME13226, DROME13225, DROME13222, DROME13223, DROME13224, DROME13221
OG0000329	STRPU_24162	DROME07577, DROME07578
OG0000333	STRPU_19697, STRPU_19618	DROME19659
OG0000338	STRPU_02251, STRPU_15548	DROME21194, DROME21193
OG0000338	STRPU_15357	DROME21975
OG0000338	STRPU_26051	DROME04558
OG0000339	STRPU_25795, STRPU_25777, STRPU_25782, STRPU_25800, STRPU_25779, STRPU_25781, STRPU_25803, STRPU_25817, STRPU_25811, STRPU_25778, STRPU_25797, STRPU_25815, STRPU_25802, STRPU_25799, STRPU_17596, STRPU_17598, STRPU_17599, STRPU_09857, STRPU_25818, STRPU_25804, STRPU_25814, STRPU_25801, STRPU_14998, STRPU_25780, STRPU_08178, STRPU_25807, STRPU_25805, STRPU_25819, STRPU_25784, STRPU_25808, STRPU_25810, STRPU_25816, STRPU_25783	DROME16744
OG0000341	STRPU_07163	DROME01201, DROME01199, DROME01200
OG0000343	STRPU_17122, STRPU_17107	DROME13475, DROME13478, DROME13474, DROME13476, DROME13480, DROME13477, DROME13473, DROME13481, DROME13479
OG0000344	STRPU_02479, STRPU_15100	DROME19431
OG0000345	STRPU_04681	DROME12026, DROME12025, DROME12024
OG0000346	STRPU_05839	DROME08758
OG0000347	STRPU_05191	DROME17680
OG0000350	STRPU_01096, STRPU_24203	DROME03410, DROME08099
OG0000350	STRPU_21630, STRPU_21631	DROME00438
OG0000351	STRPU_06617	DROME02007
OG0000352	STRPU_18690	DROME14143, DROME14145, DROME14147, DROME14146, DROME14148, DROME14144
OG0000353	STRPU_04265	DROME09963, DROME09967, DROME09962, DROME09961, DROME09960, DROME09954, DROME09959, DROME09952, DROME09965, DROME09966, DROME09964, DROME09957, DROME09953, DROME09955, DROME09969, DROME09968, DROME18221
OG0000356	STRPU_22515, STRPU_22514, STRPU_22513	DROME01295, DROME01294
OG0000356	STRPU_04112	DROME01953
OG0000357	STRPU_14591	DROME13834
OG0000358	STRPU_12011	DROME07474
OG0000358	STRPU_12205	DROME00466, DROME00200, DROME00199
OG0000359	STRPU_14383	DROME11803
OG0000363	STRPU_20959, STRPU_22858, STRPU_22857, STRPU_14845, STRPU_14865	DROME18487
OG0000365	STRPU_17253, STRPU_17254	DROME05773, DROME05774, DROME15910
OG0000367	STRPU_22294	DROME13648, DROME13646, DROME13647
OG0000367	STRPU_24010	DROME15189, DROME15190, DROME15188
OG0000371	STRPU_23761, STRPU_23760, STRPU_16099, STRPU_13196, STRPU_13809, STRPU_09318, STRPU_23763, STRPU_23766, STRPU_23764	DROME01678, DROME02633, DROME02636
OG0000372	STRPU_05141, STRPU_05066	DROME09531
OG0000373	STRPU_20623	DROME20049, DROME20050
OG0000373	STRPU_08202	DROME07671, DROME06849, DROME07655, DROME22084, DROME00576
OG0000374	STRPU_24137	DROME04717, DROME04718, DROME04716
OG0000374	STRPU_04885	DROME00970, DROME00969, DROME00968, DROME00971
OG0000374	STRPU_01884, STRPU_25198	DROME04429, DROME04427, DROME04428
OG0000375	STRPU_08233	DROME21630
OG0000375	STRPU_07156	DROME07013
OG0000378	STRPU_18015	DROME09766, DROME09767
OG0000378	STRPU_03384	DROME02404, DROME02403, DROME02400, DROME02401
OG0000379	STRPU_14744	DROME09607
OG0000379	STRPU_08185	DROME21997, DROME22000, DROME21995, DROME22001, DROME21994, DROME21998
OG0000379	STRPU_08635	DROME02844
OG0000379	STRPU_08073	DROME07921
OG0000380	STRPU_06735, STRPU_13220	DROME05237
OG0000382	STRPU_22986	DROME01475
OG0000384	STRPU_09778	DROME14888, DROME14889
OG0000384	STRPU_23403, STRPU_01036, STRPU_04040, STRPU_04038	DROME03187, DROME03190, DROME03189, DROME03188
OG0000385	STRPU_11318, STRPU_11302, STRPU_11104, STRPU_11129, STRPU_11108, STRPU_11132, STRPU_11109, STRPU_11133, STRPU_13347, STRPU_11130, STRPU_11105	DROME05997, DROME09713, DROME09714, DROME09715, DROME05708, DROME05707
OG0000389	STRPU_04611, STRPU_04125	DROME17945
OG0000390	STRPU_14919, STRPU_14923, STRPU_02974, STRPU_23877	DROME01744, DROME01742, DROME02737, DROME01739, DROME01741
OG0000391	STRPU_27123	DROME04498, DROME04500, DROME04499
OG0000392	STRPU_19132	DROME13919, DROME13921, DROME13920
OG0000393	STRPU_17898, STRPU_17427, STRPU_17899, STRPU_17900, STRPU_25376	DROME13322
OG0000393	STRPU_26326	DROME20684
OG0000395	STRPU_01700, STRPU_02664	DROME04257, DROME04288, DROME04261, DROME04269, DROME04291, DROME04254, DROME04270, DROME04235, DROME04287, DROME04249, DROME04271, DROME04233, DROME04250, DROME04252, DROME04302, DROME04290, DROME04263, DROME04283, DROME04260, DROME04243, DROME04262, DROME04298, DROME04297, DROME04272, DROME04267, DROME04232, DROME04251, DROME04265, DROME04281, DROME04264, DROME04280, DROME04248, DROME04275, DROME04299, DROME04237, DROME04300, DROME04229, DROME04296, DROME04256, DROME04285, DROME04282, DROME04279, DROME04239, DROME04253, DROME04273, DROME04259, DROME04286, DROME04258, DROME04234, DROME04241, DROME04266, DROME04238, DROME04295, DROME04242, DROME04247, DROME04293, DROME04289, DROME04301, DROME04246, DROME04231, DROME04278
OG0000397	STRPU_10143, STRPU_10081	DROME14885
OG0000399	STRPU_07796	DROME21835
OG0000399	STRPU_11457, STRPU_23097	DROME12205, DROME12206
OG0000400	STRPU_18035	DROME09694
OG0000400	STRPU_16345, STRPU_16374	DROME08108
OG0000401	STRPU_14949, STRPU_14979, STRPU_13184	DROME20041
OG0000402	STRPU_09420, STRPU_01539	DROME11245, DROME11246
OG0000402	STRPU_26119, STRPU_26105, STRPU_26104, STRPU_26118	DROME12090
OG0000403	STRPU_17049, STRPU_17068, STRPU_17241, STRPU_17239	DROME06350
OG0000404	STRPU_19097	DROME17748
OG0000404	STRPU_18719	DROME20525
OG0000404	STRPU_18842	DROME16096
OG0000409	STRPU_22634, STRPU_22593	DROME19502
OG0000409	STRPU_09794, STRPU_09789	DROME11210, DROME11209
OG0000411	STRPU_16984	DROME16025, DROME16024, DROME16016, DROME16020, DROME16017, DROME16021, DROME16026, DROME16027, DROME16018, DROME16023, DROME16014, DROME16022, DROME16015, DROME16019, DROME16028
OG0000412	STRPU_22647	DROME09076
OG0000412	STRPU_04141	DROME15681, DROME15682
OG0000412	STRPU_20062	DROME02464, DROME13336, DROME13334, DROME13335, DROME15399
OG0000413	STRPU_21399	DROME21174
OG0000413	STRPU_06626	DROME13327, DROME13328
OG0000415	STRPU_05911	DROME01505, DROME01506
OG0000417	STRPU_24707, STRPU_12561, STRPU_19006	DROME01308, DROME01309
OG0000419	STRPU_14681	DROME06034, DROME04433
OG0000420	STRPU_23782, STRPU_10246, STRPU_10247, STRPU_10244, STRPU_14739, STRPU_14741, STRPU_14740, STRPU_20569, STRPU_20568	DROME02672
OG0000424	STRPU_11870, STRPU_04472, STRPU_04471	DROME02090, DROME02075, DROME02066, DROME02076, DROME02077, DROME02078, DROME02064, DROME02063, DROME02062, DROME02065, DROME02081, DROME12353, DROME17176, DROME17175, DROME00623, DROME03850, DROME03851, DROME06196, DROME14713, DROME14583, DROME14582, DROME14580, DROME14579, DROME14581, DROME08237, DROME08236, DROME08235
OG0000425	STRPU_20951	DROME14160, DROME14161, DROME14159, DROME14158
OG0000426	STRPU_09853	DROME16357, DROME16356
OG0000426	STRPU_00627	DROME09933, DROME09928, DROME09929, DROME09932, DROME09931, DROME09930, DROME09934
OG0000427	STRPU_12503, STRPU_00637	DROME05699, DROME05698
OG0000427	STRPU_11390	DROME18355, DROME18356
OG0000429	STRPU_23154, STRPU_24289	DROME19525, DROME07553, DROME07552, DROME06812
OG0000431	STRPU_08891	DROME05704
OG0000431	STRPU_05364	DROME12301, DROME12300
OG0000431	STRPU_06554, STRPU_06544	DROME11410, DROME11409, DROME11408
OG0000432	STRPU_22651	DROME05881, DROME05880, DROME05879, DROME02818, DROME02819, DROME02816, DROME02817, DROME02883
OG0000433	STRPU_08440	DROME00007, DROME00005, DROME00004, DROME00006
OG0000433	STRPU_17895	DROME20425, DROME20423, DROME20424
OG0000435	STRPU_22156	DROME03996, DROME03995
OG0000442	STRPU_06501	DROME13942
OG0000442	STRPU_17294	DROME12188
OG0000442	STRPU_16903	DROME01916
OG0000443	STRPU_13819	DROME14734, DROME14735, DROME14732, DROME14733
OG0000444	STRPU_12350	DROME21032
OG0000444	STRPU_12803	DROME03786, DROME03789, DROME03788, DROME03787
OG0000445	STRPU_02013, STRPU_16954, STRPU_26060, STRPU_17672	DROME06725, DROME06723, DROME06724, DROME20153, DROME20152
OG0000446	STRPU_24898	DROME07092
OG0000446	STRPU_01634, STRPU_11972	DROME06421
OG0000446	STRPU_24006	DROME06051, DROME06050
OG0000447	STRPU_05018	DROME20929, DROME20928
OG0000449	STRPU_03430	DROME16469, DROME12596, DROME17501, DROME17500, DROME07747
OG0000450	STRPU_14805	DROME16711, DROME16712
OG0000454	STRPU_26357	DROME15035, DROME15036, DROME15037
OG0000461	STRPU_22427	DROME17428
OG0000461	STRPU_14492	DROME03657, DROME03656
OG0000463	STRPU_13114, STRPU_13087	DROME20596, DROME20593, DROME20591, DROME20594, DROME20592, DROME20598, DROME20599, DROME20595, DROME20597
OG0000465	STRPU_07200	DROME11515, DROME11516
OG0000465	STRPU_10825	DROME03278
OG0000466	STRPU_18747, STRPU_18365, STRPU_14250, STRPU_06849, STRPU_06848, STRPU_17536, STRPU_13571, STRPU_01590, STRPU_13167, STRPU_13148, STRPU_13147, STRPU_13168, STRPU_13146, STRPU_13149, STRPU_13169	DROME06663, DROME06661, DROME06536
OG0000467	STRPU_23158	DROME21658, DROME21660, DROME21659
OG0000469	STRPU_23215, STRPU_23221	DROME18292, DROME18291, DROME18290
OG0000470	STRPU_08272	DROME21570, DROME21569
OG0000470	STRPU_21506	DROME21239
OG0000475	STRPU_25084, STRPU_25083	DROME08667, DROME08669, DROME08666, DROME08668
OG0000476	STRPU_20170	DROME19464, DROME19463
OG0000476	STRPU_20169	DROME13684
OG0000477	STRPU_15536, STRPU_14774, STRPU_02549	DROME04864, DROME04863, DROME04862, DROME04860, DROME04861, DROME12702, DROME12706, DROME12705, DROME12703
OG0000479	STRPU_17435	DROME10906, DROME10907, DROME10905, DROME10908, DROME10909
OG0000479	STRPU_14315	DROME19907, DROME19910, DROME19906, DROME19908, DROME19909, DROME19905, DROME19911
OG0000481	STRPU_14885	DROME21853
OG0000481	STRPU_19958, STRPU_01189	DROME19418
OG0000481	STRPU_04460	DROME01481
OG0000482	STRPU_21122	DROME19126, DROME19125
OG0000484	STRPU_19234	DROME18988, DROME18995, DROME18994, DROME18989, DROME18985, DROME18986, DROME18992, DROME18993, DROME18990, DROME18987, DROME18991, DROME18996
OG0000485	STRPU_13289, STRPU_13296	DROME01103, DROME01104, DROME14453
OG0000486	STRPU_20016, STRPU_18622	DROME11708
OG0000490	STRPU_19396, STRPU_19397	DROME19662, DROME19663, DROME19666, DROME19664, DROME19665
OG0000491	STRPU_04966	DROME21061, DROME21062, DROME21060, DROME21059
OG0000496	STRPU_01872, STRPU_25187	DROME00063
OG0000497	STRPU_14149, STRPU_14171	DROME19794, DROME19793
OG0000497	STRPU_19651, STRPU_19670	DROME03293, DROME03295, DROME03292, DROME03294
OG0000498	STRPU_25913	DROME20580, DROME20579, DROME20582, DROME20577, DROME20581, DROME20578
OG0000503	STRPU_12805, STRPU_12804	DROME08711, DROME08712
