Orthogroup	STRPU_ok	ORYLA
OG0000123	STRPU_09515, STRPU_06249	ORYLA04317, ORYLA01144
OG0000124	STRPU_06709	ORYLA04499, ORYLA01264
OG0000124	STRPU_09291	ORYLA16732, ORYLA16407, ORYLA16733, ORYLA07798
OG0000124	STRPU_10604	ORYLA05871, ORYLA01892, ORYLA14227, ORYLA16018, ORYLA14228, ORYLA16019
OG0000124	STRPU_21471	ORYLA11954, ORYLA03395, ORYLA00019, ORYLA12516
OG0000125	STRPU_25037	ORYLA01994, ORYLA06133, ORYLA07833, ORYLA15765, ORYLA14368
OG0000125	STRPU_25182	ORYLA01977, ORYLA08228, ORYLA17147
OG0000125	STRPU_11727	ORYLA12115
OG0000126	STRPU_06870	ORYLA08773, ORYLA09545, ORYLA01000
OG0000126	STRPU_04964	ORYLA09118
OG0000126	STRPU_26672	ORYLA02980, ORYLA13012, ORYLA19785, ORYLA05724, ORYLA19714, ORYLA14802
OG0000127	STRPU_06620	ORYLA09546, ORYLA01017, ORYLA13298
OG0000127	STRPU_06619	ORYLA18247, ORYLA09922
OG0000127	STRPU_07791	ORYLA05476, ORYLA10382
OG0000127	STRPU_07458	ORYLA11714, ORYLA16210, ORYLA09241, ORYLA09240
OG0000127	STRPU_08311	ORYLA16687, ORYLA17012, ORYLA18446, ORYLA16683
OG0000128	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386	ORYLA17289
OG0000128	STRPU_24545	ORYLA03587
OG0000128	STRPU_05989	ORYLA06619, ORYLA09314
OG0000129	STRPU_21106, STRPU_21101	ORYLA19656, ORYLA05200, ORYLA05199, ORYLA05198, ORYLA07545, ORYLA18786, ORYLA11464, ORYLA10766
OG0000129	STRPU_06625	ORYLA04565, ORYLA03107, ORYLA04189, ORYLA04190, ORYLA07452
OG0000130	STRPU_21246	ORYLA06999, ORYLA11637, ORYLA11367
OG0000130	STRPU_21543	ORYLA18984, ORYLA14309, ORYLA14308, ORYLA20195, ORYLA20194, ORYLA20193, ORYLA20192, ORYLA15914, ORYLA15896
OG0000130	STRPU_04374	ORYLA17513, ORYLA02633, ORYLA02632, ORYLA06522, ORYLA08153, ORYLA04772
OG0000131	STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347	ORYLA02651, ORYLA17218
OG0000132	STRPU_07133, STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005	ORYLA03852, ORYLA04393, ORYLA00046, ORYLA00081, ORYLA00043
OG0000132	STRPU_02132, STRPU_09170	ORYLA08009
OG0000137	STRPU_07118	ORYLA01561, ORYLA05405, ORYLA11449, ORYLA01560
OG0000137	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957	ORYLA06196, ORYLA16275
OG0000137	STRPU_17715, STRPU_18673, STRPU_18678	ORYLA11370, ORYLA08706
OG0000138	STRPU_20304, STRPU_13120, STRPU_21256, STRPU_00194, STRPU_08907, STRPU_20257, STRPU_16608, STRPU_15668, STRPU_27093	ORYLA01485, ORYLA09635, ORYLA18456, ORYLA18666, ORYLA16939
OG0000140	STRPU_13790, STRPU_13789	ORYLA08885
OG0000140	STRPU_13447	ORYLA14990
OG0000141	STRPU_19456, STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289, STRPU_25290, STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839, STRPU_21825	ORYLA15273
OG0000142	STRPU_10875, STRPU_10888	ORYLA18004, ORYLA10671, ORYLA16620, ORYLA01917, ORYLA05889
OG0000147	STRPU_10707	ORYLA06944, ORYLA12833, ORYLA15636
OG0000147	STRPU_24812	ORYLA05633, ORYLA11702, ORYLA12687, ORYLA12688
OG0000147	STRPU_19988	ORYLA13100, ORYLA13101
OG0000147	STRPU_20621	ORYLA18182
OG0000148	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971	ORYLA15726, ORYLA20251, ORYLA14206, ORYLA15625, ORYLA10888, ORYLA14723, ORYLA14171
OG0000148	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715	ORYLA15624, ORYLA14208, ORYLA14207, ORYLA14204, ORYLA15626, ORYLA03132, ORYLA14172, ORYLA10887, ORYLA14722
OG0000149	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891	ORYLA17290, ORYLA17651, ORYLA17652
OG0000149	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185, STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522	ORYLA15235, ORYLA15236, ORYLA12701, ORYLA20319
OG0000149	STRPU_04830, STRPU_00746	ORYLA19729
OG0000151	STRPU_19851	ORYLA00584, ORYLA16576, ORYLA02429, ORYLA18300, ORYLA01900, ORYLA08949
OG0000151	STRPU_23185	ORYLA01789, ORYLA08191, ORYLA17153, ORYLA15978, ORYLA13920, ORYLA08402, ORYLA09669
OG0000151	STRPU_20407	ORYLA02467, ORYLA17249, ORYLA13261
OG0000154	STRPU_04759, STRPU_03371, STRPU_08224, STRPU_17328, STRPU_17356	ORYLA15514, ORYLA15513, ORYLA15515, ORYLA15516
OG0000154	STRPU_17487	ORYLA04056, ORYLA00974
OG0000155	STRPU_07135	ORYLA01962, ORYLA20370
OG0000155	STRPU_07137	ORYLA01931, ORYLA05131
OG0000157	STRPU_22147	ORYLA17521, ORYLA13610, ORYLA10318, ORYLA10319
OG0000157	STRPU_08448	ORYLA16681, ORYLA00723
OG0000157	STRPU_25761	ORYLA13712, ORYLA15189, ORYLA12434
OG0000158	STRPU_07153	ORYLA16215, ORYLA04882, ORYLA09237, ORYLA07104
OG0000159	STRPU_24070	ORYLA09075
OG0000159	STRPU_17842	ORYLA02062, ORYLA11501, ORYLA06048
OG0000159	STRPU_20008	ORYLA02590, ORYLA18122
OG0000159	STRPU_16418, STRPU_16719, STRPU_16429, STRPU_16426, STRPU_03276, STRPU_03235, STRPU_16278, STRPU_16427, STRPU_16430	ORYLA08188
OG0000160	STRPU_24405	ORYLA15840
OG0000160	STRPU_11554, STRPU_15349	ORYLA02669, ORYLA17886, ORYLA02668, ORYLA17884
OG0000163	STRPU_08825	ORYLA00631, ORYLA16749, ORYLA00152
OG0000163	STRPU_08826	ORYLA16748, ORYLA00153, ORYLA16983, ORYLA16982
OG0000163	STRPU_22081	ORYLA08243, ORYLA08244, ORYLA05623, ORYLA01820
OG0000164	STRPU_27289	ORYLA02097, ORYLA18775, ORYLA17709, ORYLA02317, ORYLA13180
OG0000165	STRPU_05210	ORYLA19750, ORYLA01240, ORYLA03912, ORYLA01443, ORYLA19505, ORYLA01245, ORYLA15304, ORYLA11153, ORYLA12054, ORYLA19673, ORYLA18161, ORYLA12055, ORYLA12173, ORYLA02716, ORYLA17333, ORYLA17334, ORYLA12984, ORYLA01002, ORYLA01003, ORYLA03945, ORYLA07278, ORYLA04321, ORYLA06919, ORYLA09488, ORYLA08771
OG0000166	STRPU_24488, STRPU_17844	ORYLA16752
OG0000166	STRPU_14794	ORYLA03503, ORYLA02712, ORYLA02713, ORYLA12775, ORYLA00549
OG0000167	STRPU_07671	ORYLA15498, ORYLA06766, ORYLA11713, ORYLA10617, ORYLA10277, ORYLA11948, ORYLA02111, ORYLA16156, ORYLA14005, ORYLA07114, ORYLA09226
OG0000168	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239	ORYLA16346, ORYLA15128, ORYLA12100
OG0000168	STRPU_18537, STRPU_18485, STRPU_00123	ORYLA13628, ORYLA02944, ORYLA17507, ORYLA06652, ORYLA13431, ORYLA12906, ORYLA10223, ORYLA07700
OG0000169	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116	ORYLA18597, ORYLA05027, ORYLA11561, ORYLA00432, ORYLA18067, ORYLA18044, ORYLA18072, ORYLA18070, ORYLA18612, ORYLA04492, ORYLA07625
OG0000171	STRPU_14714	ORYLA03475
OG0000171	STRPU_24033, STRPU_02631	ORYLA11273
OG0000171	STRPU_19940, STRPU_02585	ORYLA07855, ORYLA00842, ORYLA07412
OG0000171	STRPU_04281	ORYLA00507
OG0000172	STRPU_25567	ORYLA14355, ORYLA08506, ORYLA09443, ORYLA09676, ORYLA12248
OG0000173	STRPU_11149	ORYLA05837, ORYLA04181, ORYLA13115, ORYLA06590, ORYLA06914, ORYLA13267, ORYLA20247, ORYLA14500, ORYLA03510, ORYLA06836, ORYLA06833, ORYLA02812, ORYLA09725, ORYLA09722, ORYLA12289, ORYLA14240, ORYLA13837, ORYLA19372, ORYLA02059, ORYLA11932
OG0000174	STRPU_16145, STRPU_16138, STRPU_15886, STRPU_09192, STRPU_15884, STRPU_15888, STRPU_15882, STRPU_15832, STRPU_15834, STRPU_15887, STRPU_15891, STRPU_15838, STRPU_15890, STRPU_15892, STRPU_15836, STRPU_15835, STRPU_15883, STRPU_15881, STRPU_15885, STRPU_15839, STRPU_15833, STRPU_15831, STRPU_15837	ORYLA18569, ORYLA09218
OG0000174	STRPU_00043, STRPU_16005	ORYLA19814, ORYLA10779
OG0000175	STRPU_24563	ORYLA13694, ORYLA09065, ORYLA06318
OG0000176	STRPU_00840	ORYLA03588, ORYLA04239, ORYLA00196, ORYLA08550, ORYLA08498, ORYLA08497, ORYLA08457, ORYLA08495, ORYLA08573, ORYLA03094, ORYLA18040, ORYLA19872, ORYLA07246, ORYLA10799, ORYLA19556, ORYLA07215, ORYLA18039, ORYLA07245, ORYLA16293, ORYLA07233, ORYLA07210, ORYLA08878, ORYLA08570, ORYLA08160
OG0000179	STRPU_04627, STRPU_04649	ORYLA02338, ORYLA18117
OG0000179	STRPU_00166, STRPU_27037, STRPU_27036	ORYLA18062, ORYLA18061, ORYLA14649
OG0000179	STRPU_05514	ORYLA20422
OG0000180	STRPU_10517	ORYLA10201, ORYLA08835
OG0000180	STRPU_10957	ORYLA01448, ORYLA01304, ORYLA04174, ORYLA04081, ORYLA03160, ORYLA03933
OG0000181	STRPU_15658, STRPU_15675	ORYLA11594
OG0000181	STRPU_02398, STRPU_13672, STRPU_13671, STRPU_02399	ORYLA18853, ORYLA15035
OG0000182	STRPU_14590	ORYLA10990
OG0000182	STRPU_24839	ORYLA10989, ORYLA17913, ORYLA08510
OG0000182	STRPU_05812	ORYLA19632, ORYLA17681
OG0000183	STRPU_21811	ORYLA03838, ORYLA03086, ORYLA10707, ORYLA07386, ORYLA05009, ORYLA00092
OG0000183	STRPU_03432	ORYLA03426
OG0000183	STRPU_03075	ORYLA03815
OG0000184	STRPU_19370, STRPU_19368	ORYLA13442, ORYLA13444, ORYLA13443
OG0000185	STRPU_13433	ORYLA15712, ORYLA15972, ORYLA09436
OG0000185	STRPU_25410	ORYLA12658, ORYLA02266, ORYLA07574
OG0000185	STRPU_01114, STRPU_24185	ORYLA11753, ORYLA05335
OG0000187	STRPU_01685	ORYLA18399
OG0000188	STRPU_04042	ORYLA02679, ORYLA17741, ORYLA00508
OG0000190	STRPU_20386	ORYLA06271, ORYLA02455, ORYLA06273, ORYLA12967, ORYLA02454
OG0000192	STRPU_07493	ORYLA09752
OG0000192	STRPU_18443, STRPU_18409	ORYLA08947, ORYLA19527, ORYLA20454, ORYLA00818, ORYLA13158
OG0000192	STRPU_19951	ORYLA18141
OG0000192	STRPU_08187	ORYLA16694
OG0000193	STRPU_10096, STRPU_10159	ORYLA02650, ORYLA17280, ORYLA18753, ORYLA17279, ORYLA04135, ORYLA19839
OG0000194	STRPU_00024, STRPU_00025, STRPU_06136, STRPU_06137, STRPU_05974, STRPU_06736, STRPU_06599, STRPU_06600, STRPU_06597, STRPU_06598, STRPU_05970, STRPU_05971, STRPU_05972, STRPU_05973, STRPU_06442	ORYLA03335, ORYLA10209, ORYLA09317
OG0000195	STRPU_06815	ORYLA09172, ORYLA07416
OG0000197	STRPU_20876, STRPU_20839, STRPU_25764, STRPU_20837, STRPU_20874	ORYLA01697, ORYLA05763, ORYLA14664, ORYLA12127
OG0000197	STRPU_14405	ORYLA15638, ORYLA13839, ORYLA03794, ORYLA06819, ORYLA06817, ORYLA06818, ORYLA05867, ORYLA02119, ORYLA10283, ORYLA11398, ORYLA10168, ORYLA05652
OG0000198	STRPU_19033, STRPU_00457, STRPU_19032, STRPU_00458	ORYLA19780, ORYLA16521
OG0000199	STRPU_05348	ORYLA01152, ORYLA01153, ORYLA01154, ORYLA01155, ORYLA01148, ORYLA01150, ORYLA01149, ORYLA01151
OG0000201	STRPU_08330	ORYLA16516, ORYLA00614, ORYLA00794, ORYLA17010
OG0000201	STRPU_14748	ORYLA11410, ORYLA04401, ORYLA17966
OG0000202	STRPU_10193, STRPU_10194	ORYLA08109, ORYLA18114, ORYLA17987, ORYLA05097, ORYLA08265, ORYLA07710, ORYLA01328, ORYLA04936, ORYLA08130, ORYLA06184
OG0000203	STRPU_24292	ORYLA02186, ORYLA05651, ORYLA02226
OG0000203	STRPU_10908	ORYLA06336, ORYLA13132, ORYLA15645
OG0000203	STRPU_10827	ORYLA15587
OG0000204	STRPU_10936	ORYLA19568
OG0000204	STRPU_11647, STRPU_01303	ORYLA14833, ORYLA12329, ORYLA11040
OG0000205	STRPU_21337	ORYLA10735, ORYLA11823, ORYLA04847, ORYLA00096
OG0000205	STRPU_24168	ORYLA07839, ORYLA16466, ORYLA01806
OG0000205	STRPU_01859, STRPU_03971, STRPU_13489	ORYLA08887, ORYLA07906, ORYLA16386, ORYLA08645, ORYLA09823
OG0000206	STRPU_07485, STRPU_03714, STRPU_03712	ORYLA05181
OG0000206	STRPU_26628, STRPU_03352, STRPU_03349, STRPU_26629	ORYLA19707, ORYLA12010
OG0000206	STRPU_24229, STRPU_17729, STRPU_19047, STRPU_24225, STRPU_14534, STRPU_14533, STRPU_01077, STRPU_24228, STRPU_24227, STRPU_26625, STRPU_10708, STRPU_10715, STRPU_20227, STRPU_20226, STRPU_19604, STRPU_19566, STRPU_19469, STRPU_19478, STRPU_19474, STRPU_19607, STRPU_19572, STRPU_19565, STRPU_19606, STRPU_19574, STRPU_19569, STRPU_19472, STRPU_22115, STRPU_22116, STRPU_22114	ORYLA04922
OG0000207	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360	ORYLA12926, ORYLA15852
OG0000208	STRPU_05300, STRPU_05299, STRPU_21776, STRPU_21777, STRPU_21778, STRPU_14840	ORYLA16091, ORYLA04477, ORYLA03969, ORYLA14541
OG0000211	STRPU_02785	ORYLA03809, ORYLA03810
OG0000211	STRPU_18014	ORYLA05322
OG0000211	STRPU_21779	ORYLA04972
OG0000211	STRPU_27150	ORYLA02476, ORYLA17530, ORYLA18617
OG0000211	STRPU_26341	ORYLA15118, ORYLA12450
OG0000213	STRPU_16684, STRPU_04165, STRPU_06341, STRPU_06295, STRPU_01746, STRPU_14616, STRPU_14634, STRPU_17429, STRPU_24383, STRPU_12595, STRPU_12596, STRPU_25232, STRPU_15554, STRPU_02245	ORYLA03846, ORYLA17582
OG0000215	STRPU_23803, STRPU_19259, STRPU_19208	ORYLA04441, ORYLA17376
OG0000218	STRPU_24450, STRPU_24451, STRPU_20177, STRPU_20178, STRPU_06428, STRPU_20179	ORYLA15885
OG0000220	STRPU_07403, STRPU_07402, STRPU_07401	ORYLA06609, ORYLA09295
OG0000221	STRPU_25006	ORYLA19844, ORYLA09679, ORYLA09153, ORYLA06716, ORYLA16420, ORYLA20056
OG0000221	STRPU_10448	ORYLA03306, ORYLA16226, ORYLA13864
OG0000221	STRPU_16065	ORYLA19366, ORYLA06146, ORYLA01810, ORYLA16468
OG0000223	STRPU_07084	ORYLA10038, ORYLA11518
OG0000225	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388	ORYLA10962, ORYLA15835, ORYLA13765, ORYLA15534, ORYLA19091, ORYLA15739, ORYLA02794, ORYLA01507
OG0000227	STRPU_13886	ORYLA09705, ORYLA16473
OG0000227	STRPU_26643	ORYLA07142, ORYLA14920, ORYLA14919
OG0000227	STRPU_25172, STRPU_25142	ORYLA07005, ORYLA07006, ORYLA13332
OG0000228	STRPU_15282	ORYLA04088, ORYLA03535, ORYLA04089, ORYLA00004, ORYLA00005, ORYLA01119
OG0000229	STRPU_07750, STRPU_07293, STRPU_07277, STRPU_07294, STRPU_07280	ORYLA09346
OG0000230	STRPU_08039	ORYLA10690
OG0000231	STRPU_04949	ORYLA01387, ORYLA04281, ORYLA19832, ORYLA13508, ORYLA19448, ORYLA09456
OG0000231	STRPU_25853	ORYLA08962
OG0000233	STRPU_19351	ORYLA18003
OG0000234	STRPU_22182	ORYLA13000, ORYLA14105, ORYLA12637, ORYLA05772, ORYLA01693
OG0000234	STRPU_11520	ORYLA11249, ORYLA14751
OG0000235	STRPU_20821, STRPU_21865	ORYLA14889, ORYLA01167, ORYLA04027, ORYLA10002
OG0000235	STRPU_21093, STRPU_21863, STRPU_21866, STRPU_21864, STRPU_20820	ORYLA07335
OG0000236	STRPU_20268	ORYLA12896, ORYLA06350
OG0000236	STRPU_17818, STRPU_17826, STRPU_25752, STRPU_17694	ORYLA11551
OG0000238	STRPU_00959, STRPU_08862	ORYLA07768
OG0000238	STRPU_25261, STRPU_25260	ORYLA07061, ORYLA18743, ORYLA15964
OG0000238	STRPU_26157	ORYLA06983
OG0000239	STRPU_24683	ORYLA16412, ORYLA07887, ORYLA08904, ORYLA06616, ORYLA09375, ORYLA08385
OG0000239	STRPU_20505	ORYLA11432, ORYLA10759
OG0000239	STRPU_01873, STRPU_25188	ORYLA19462, ORYLA07829, ORYLA05627, ORYLA01800
OG0000240	STRPU_02509, STRPU_02512, STRPU_15130, STRPU_15129, STRPU_02510, STRPU_15131, STRPU_02513	ORYLA18684
OG0000242	STRPU_12016, STRPU_20158, STRPU_20161, STRPU_12217	ORYLA11284, ORYLA20306, ORYLA07965
OG0000242	STRPU_22571	ORYLA20204, ORYLA11050
OG0000244	STRPU_25990	ORYLA12391, ORYLA01756, ORYLA15173, ORYLA19456, ORYLA08925, ORYLA08923, ORYLA08924
OG0000245	STRPU_08920, STRPU_00618, STRPU_00617, STRPU_08919	ORYLA15217, ORYLA11246, ORYLA04509, ORYLA03682, ORYLA06224, ORYLA16414, ORYLA07883, ORYLA09803, ORYLA05566, ORYLA05567, ORYLA08317, ORYLA16849, ORYLA08043, ORYLA05783, ORYLA00278, ORYLA00279, ORYLA17013
OG0000246	STRPU_18045	ORYLA17250
OG0000248	STRPU_23659, STRPU_23683	ORYLA19716, ORYLA01732, ORYLA06052, ORYLA06051
OG0000250	STRPU_27110	ORYLA14962
OG0000250	STRPU_05823	ORYLA16891
OG0000250	STRPU_12654, STRPU_00094	ORYLA11002
OG0000251	STRPU_10552	ORYLA19579, ORYLA14495
OG0000251	STRPU_10615, STRPU_10619	ORYLA09347, ORYLA13883, ORYLA03324
OG0000254	STRPU_06931	ORYLA01528
OG0000255	STRPU_06497	ORYLA04331
OG0000255	STRPU_04137, STRPU_13419, STRPU_12912, STRPU_26210, STRPU_18620, STRPU_12446, STRPU_12447, STRPU_12953, STRPU_12950	ORYLA12113
OG0000256	STRPU_19461	ORYLA02742, ORYLA16602, ORYLA00877
OG0000256	STRPU_14842, STRPU_26901, STRPU_26900, STRPU_26902, STRPU_27111, STRPU_26544	ORYLA19550, ORYLA12202, ORYLA14805, ORYLA12201
OG0000257	STRPU_27378	ORYLA07342, ORYLA19508, ORYLA14895
OG0000257	STRPU_21726, STRPU_21661	ORYLA11428, ORYLA00194, ORYLA04615, ORYLA01083, ORYLA04202
OG0000258	STRPU_08779	ORYLA19450
OG0000258	STRPU_22696	ORYLA13731, ORYLA14055, ORYLA11238
OG0000258	STRPU_21352	ORYLA10418, ORYLA04818, ORYLA08148
OG0000259	STRPU_22338	ORYLA03307, ORYLA00956, ORYLA03309, ORYLA03308, ORYLA03323, ORYLA03315, ORYLA03642, ORYLA04173, ORYLA03317, ORYLA03318, ORYLA03312, ORYLA03322, ORYLA03310, ORYLA03314, ORYLA03313, ORYLA03311, ORYLA03321, ORYLA03320, ORYLA03319
OG0000260	STRPU_22982	ORYLA10907, ORYLA18428, ORYLA15874
OG0000263	STRPU_11794, STRPU_11796, STRPU_24741, STRPU_11795, STRPU_25015, STRPU_10074, STRPU_10138, STRPU_05685, STRPU_04982, STRPU_11410, STRPU_05097, STRPU_05176, STRPU_05500, STRPU_05502, STRPU_05501, STRPU_05503, STRPU_04915, STRPU_05896	ORYLA00024
OG0000265	STRPU_19907	ORYLA12872, ORYLA06630, ORYLA16609, ORYLA00871, ORYLA18135, ORYLA02583
OG0000265	STRPU_01912, STRPU_22756	ORYLA17739, ORYLA10912, ORYLA14726
OG0000266	STRPU_07414	ORYLA16539
OG0000268	STRPU_01482, STRPU_13766	ORYLA05672, ORYLA09801, ORYLA05671
OG0000269	STRPU_23240	ORYLA02548
OG0000270	STRPU_21206	ORYLA04819, ORYLA10416, ORYLA10417, ORYLA03104
OG0000270	STRPU_17089	ORYLA04109, ORYLA11496
OG0000270	STRPU_21143	ORYLA03400
OG0000272	STRPU_24826	ORYLA01727, ORYLA05346, ORYLA10396, ORYLA15887, ORYLA20158, ORYLA03232, ORYLA18754
OG0000273	STRPU_18566	ORYLA13171
OG0000273	STRPU_08558	ORYLA05785, ORYLA16265, ORYLA00791
OG0000273	STRPU_15406	ORYLA17595
OG0000273	STRPU_24051, STRPU_02609, STRPU_24050, STRPU_02610	ORYLA11307
OG0000275	STRPU_21415	ORYLA10602
OG0000275	STRPU_25903	ORYLA19424
OG0000275	STRPU_23462	ORYLA01109
OG0000275	STRPU_04542, STRPU_04524	ORYLA08098, ORYLA00342, ORYLA00341, ORYLA02599
OG0000276	STRPU_17784	ORYLA12948
OG0000276	STRPU_04892	ORYLA07457, ORYLA07458
OG0000277	STRPU_02244, STRPU_15555	ORYLA07913, ORYLA13592, ORYLA17906
OG0000277	STRPU_04283	ORYLA04770, ORYLA02631, ORYLA17515, ORYLA01293
OG0000278	STRPU_27259, STRPU_27277	ORYLA04407
OG0000278	STRPU_03004	ORYLA13179
OG0000278	STRPU_20692	ORYLA04766
OG0000280	STRPU_01760, STRPU_18069	ORYLA11520
OG0000280	STRPU_26641	ORYLA12009, ORYLA14903
OG0000281	STRPU_25743, STRPU_25744	ORYLA13690, ORYLA18802, ORYLA15942, ORYLA10808, ORYLA13337, ORYLA07002, ORYLA09322
OG0000281	STRPU_04322, STRPU_04292	ORYLA12563, ORYLA03894, ORYLA01378
OG0000282	STRPU_01499, STRPU_13749	ORYLA00210, ORYLA09022
OG0000282	STRPU_09980, STRPU_09957	ORYLA18951
OG0000282	STRPU_09543	ORYLA04706
OG0000282	STRPU_09417	ORYLA01496
OG0000284	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354	ORYLA12966, ORYLA01651, ORYLA17103, ORYLA18256
OG0000284	STRPU_07330, STRPU_18787	ORYLA20455, ORYLA00383
OG0000285	STRPU_05159	ORYLA18449
OG0000286	STRPU_00107	ORYLA11097
OG0000288	STRPU_24377	ORYLA16173, ORYLA06317, ORYLA14637, ORYLA12168, ORYLA08853
OG0000289	STRPU_18786	ORYLA13565, ORYLA06948, ORYLA17464
OG0000289	STRPU_18677	ORYLA12957
OG0000289	STRPU_12562	ORYLA11776
OG0000290	STRPU_19878, STRPU_19853, STRPU_09819, STRPU_15764, STRPU_09816, STRPU_09820	ORYLA20080, ORYLA20081
OG0000292	STRPU_07051, STRPU_24772	ORYLA04250
OG0000295	STRPU_06225, STRPU_06205, STRPU_06691	ORYLA03631
OG0000295	STRPU_08402	ORYLA16746, ORYLA00613
OG0000296	STRPU_18285, STRPU_01171	ORYLA02357, ORYLA13209
OG0000296	STRPU_26478, STRPU_26480, STRPU_26468, STRPU_26474, STRPU_26490, STRPU_26471	ORYLA17335, ORYLA12148
OG0000296	STRPU_25535	ORYLA05484, ORYLA12730
OG0000297	STRPU_13522, STRPU_19416, STRPU_06689, STRPU_08803, STRPU_11660, STRPU_02095, STRPU_09123, STRPU_08680	ORYLA02364, ORYLA14934, ORYLA17528, ORYLA17276
OG0000298	STRPU_03245, STRPU_03282, STRPU_04034, STRPU_11700	ORYLA07637, ORYLA08867, ORYLA17620, ORYLA02644, ORYLA07534
OG0000299	STRPU_07501	ORYLA06308, ORYLA15623
OG0000300	STRPU_10441, STRPU_11404	ORYLA01942, ORYLA05122
OG0000301	STRPU_04835	ORYLA16651
OG0000301	STRPU_04444, STRPU_04445	ORYLA04812, ORYLA01309, ORYLA19598, ORYLA07696
OG0000301	STRPU_10372	ORYLA11071, ORYLA15337, ORYLA12907
OG0000301	STRPU_04579	ORYLA12506
OG0000302	STRPU_22541	ORYLA08419
OG0000303	STRPU_01752, STRPU_16777, STRPU_06242, STRPU_17916, STRPU_17925, STRPU_04763	ORYLA16302
OG0000305	STRPU_21971	ORYLA05505
OG0000305	STRPU_22779, STRPU_01937	ORYLA02167, ORYLA05631, ORYLA20085, ORYLA06691, ORYLA14370, ORYLA15761
OG0000306	STRPU_04181	ORYLA04450, ORYLA08161, ORYLA04852, ORYLA02312, ORYLA17215, ORYLA00329, ORYLA19413
OG0000307	STRPU_22032	ORYLA02300, ORYLA17392, ORYLA14634
OG0000308	STRPU_13191, STRPU_13968	ORYLA08644
OG0000308	STRPU_21103, STRPU_21098, STRPU_14797	ORYLA03830, ORYLA03011
OG0000308	STRPU_25229	ORYLA08982
OG0000309	STRPU_22639, STRPU_23489, STRPU_22638, STRPU_18593	ORYLA11241
OG0000312	STRPU_26934	ORYLA12072, ORYLA02919
OG0000312	STRPU_06464	ORYLA07558
OG0000312	STRPU_05481	ORYLA20410, ORYLA04032
OG0000313	STRPU_05794	ORYLA07713, ORYLA09993
OG0000313	STRPU_10597	ORYLA12846, ORYLA05854
OG0000314	STRPU_05385	ORYLA07735, ORYLA16991, ORYLA16992, ORYLA16282, ORYLA05811
OG0000315	STRPU_14641	ORYLA10390, ORYLA03355
OG0000315	STRPU_00855, STRPU_14065	ORYLA09757, ORYLA06311, ORYLA09200
OG0000315	STRPU_23166	ORYLA14332, ORYLA10891
OG0000316	STRPU_04688	ORYLA05028, ORYLA00489, ORYLA00488
OG0000316	STRPU_27381	ORYLA06812, ORYLA13482
OG0000317	STRPU_07276, STRPU_07292	ORYLA11482, ORYLA19885, ORYLA01724, ORYLA05343
OG0000319	STRPU_16775, STRPU_01745	ORYLA17421, ORYLA02486, ORYLA17422
OG0000321	STRPU_18694	ORYLA12958, ORYLA02627
OG0000321	STRPU_05283	ORYLA16703, ORYLA00623
OG0000321	STRPU_06234	ORYLA01005, ORYLA09493, ORYLA09170, ORYLA01006, ORYLA09494, ORYLA09171
OG0000322	STRPU_20644, STRPU_20642, STRPU_07689, STRPU_07702	ORYLA02330, ORYLA02329
OG0000323	STRPU_16538, STRPU_16558	ORYLA05750
OG0000323	STRPU_23717	ORYLA06414, ORYLA19842, ORYLA10008
OG0000324	STRPU_10773	ORYLA08782
OG0000326	STRPU_10867, STRPU_10847	ORYLA13893
OG0000328	STRPU_00813, STRPU_25547	ORYLA07598, ORYLA01753, ORYLA05454, ORYLA05455, ORYLA14292, ORYLA20008
