Orthogroup	STRPU_ok	APOSC_ok
OG0000043	STRPU_03522, STRPU_03585	APOSC_07558
OG0000044	STRPU_09802	APOSC_25765
OG0000044	STRPU_13229, STRPU_13213	APOSC_22317
OG0000044	STRPU_04938	APOSC_27143
OG0000044	STRPU_21629	APOSC_11406
OG0000044	STRPU_02714	APOSC_23682, APOSC_07549
OG0000045	STRPU_16212, STRPU_16247, STRPU_16854, STRPU_16858	APOSC_22585, APOSC_21035, APOSC_21563, APOSC_17346
OG0000045	STRPU_16856, STRPU_16859, STRPU_16717, STRPU_16248, STRPU_16213, STRPU_16857, STRPU_16855	APOSC_24613
OG0000045	STRPU_22837	APOSC_21821
OG0000045	STRPU_16214	APOSC_04551
OG0000045	STRPU_27177, STRPU_27196, STRPU_27353, STRPU_27354, STRPU_26421, STRPU_26525, STRPU_26526, STRPU_26527, STRPU_26523, STRPU_26524	APOSC_08754
OG0000045	STRPU_26605	APOSC_07318
OG0000046	STRPU_24167, STRPU_08327, STRPU_08328	APOSC_27956
OG0000046	STRPU_13398, STRPU_13377, STRPU_13401, STRPU_13400, STRPU_13399	APOSC_17204, APOSC_26711
OG0000047	STRPU_17436	APOSC_07412
OG0000047	STRPU_20917	APOSC_18193
OG0000047	STRPU_04857	APOSC_21050
OG0000047	STRPU_24560	APOSC_28474
OG0000048	STRPU_20212	APOSC_08378
OG0000048	STRPU_15458	APOSC_06436
OG0000048	STRPU_06729, STRPU_06730, STRPU_06385	APOSC_03154
OG0000048	STRPU_20602	APOSC_05588
OG0000048	STRPU_20482	APOSC_11695
OG0000048	STRPU_16799, STRPU_16795, STRPU_07185, STRPU_07193, STRPU_16454, STRPU_16791, STRPU_16794, STRPU_16792, STRPU_16789, STRPU_16451, STRPU_16475, STRPU_16452, STRPU_16790	APOSC_20195, APOSC_19960, APOSC_08567, APOSC_07074, APOSC_07656
OG0000048	STRPU_26191	APOSC_03220
OG0000049	STRPU_17072	APOSC_16875
OG0000049	STRPU_23537	APOSC_03799
OG0000049	STRPU_23534	APOSC_21344
OG0000049	STRPU_10893	APOSC_00932
OG0000049	STRPU_17685	APOSC_16928
OG0000049	STRPU_17686	APOSC_08279, APOSC_26768, APOSC_02986
OG0000049	STRPU_06696	APOSC_12037, APOSC_12038
OG0000049	STRPU_04345	APOSC_06675, APOSC_16013, APOSC_03058, APOSC_16012
OG0000049	STRPU_23536	APOSC_13440
OG0000050	STRPU_06209, STRPU_11559, STRPU_20985, STRPU_20001, STRPU_23015, STRPU_00753	APOSC_23849, APOSC_23848, APOSC_00680
OG0000050	STRPU_03815	APOSC_25946, APOSC_16367, APOSC_02924, APOSC_04909
OG0000050	STRPU_10411	APOSC_12511, APOSC_15058, APOSC_21186
OG0000050	STRPU_16312	APOSC_08507, APOSC_18416, APOSC_29121, APOSC_04063, APOSC_09709
OG0000050	STRPU_07810, STRPU_07823, STRPU_11057, STRPU_09032, STRPU_09040, STRPU_20428, STRPU_00461	APOSC_20758, APOSC_27570
OG0000051	STRPU_04087, STRPU_04086, STRPU_04085, STRPU_04081, STRPU_04082, STRPU_04844, STRPU_04845, STRPU_04838, STRPU_04842, STRPU_04843, STRPU_04683, STRPU_04684, STRPU_08146, STRPU_04384, STRPU_04388, STRPU_04386, STRPU_04385, STRPU_11426, STRPU_04634, STRPU_04664	APOSC_27336, APOSC_26514, APOSC_20666, APOSC_22461, APOSC_22344, APOSC_05956, APOSC_05955, APOSC_12406, APOSC_19227, APOSC_13392, APOSC_24381, APOSC_14991, APOSC_06697, APOSC_26726, APOSC_24540, APOSC_13520, APOSC_16788, APOSC_16789
OG0000051	STRPU_17901, STRPU_17577, STRPU_17576, STRPU_17547, STRPU_17574, STRPU_17579, STRPU_17578, STRPU_17575, STRPU_02970, STRPU_16946	APOSC_17477, APOSC_05458, APOSC_29038
OG0000052	STRPU_00276, STRPU_03183	APOSC_24676
OG0000052	STRPU_16462, STRPU_09642, STRPU_12463, STRPU_09640, STRPU_09643, STRPU_15631, STRPU_23975, STRPU_23951, STRPU_09641, STRPU_12462, STRPU_10210, STRPU_06254, STRPU_06255, STRPU_05990, STRPU_18874	APOSC_25118, APOSC_15608, APOSC_21574, APOSC_12782, APOSC_22044
OG0000053	STRPU_09915	APOSC_10479
OG0000053	STRPU_21568, STRPU_00298, STRPU_00288, STRPU_00289, STRPU_22686, STRPU_21567	APOSC_18028
OG0000053	STRPU_24682, STRPU_25164, STRPU_25166, STRPU_25168, STRPU_25169, STRPU_25165	APOSC_17326, APOSC_04519, APOSC_16028, APOSC_09189
OG0000053	STRPU_01724, STRPU_16750	APOSC_14500, APOSC_14697, APOSC_01844, APOSC_14482, APOSC_05650, APOSC_14919
OG0000053	STRPU_23430, STRPU_01006, STRPU_14042, STRPU_09726, STRPU_09769, STRPU_12831, STRPU_06744, STRPU_06743, STRPU_06746, STRPU_06745, STRPU_09255, STRPU_18743, STRPU_18742, STRPU_18741, STRPU_25321, STRPU_23287, STRPU_09631, STRPU_06742, STRPU_02470, STRPU_13595	APOSC_21378, APOSC_28641, APOSC_01208, APOSC_23789
OG0000053	STRPU_09997, STRPU_09996, STRPU_10000, STRPU_09999, STRPU_10005, STRPU_10001, STRPU_09899, STRPU_09900	APOSC_16155
OG0000053	STRPU_10255, STRPU_10254, STRPU_10269, STRPU_09818	APOSC_19400, APOSC_15301
OG0000053	STRPU_10259	APOSC_25850
OG0000054	STRPU_04629, STRPU_04651, STRPU_21552, STRPU_04633, STRPU_04661, STRPU_04884, STRPU_04631, STRPU_04653	APOSC_11718, APOSC_21385, APOSC_21386, APOSC_08913, APOSC_09151
OG0000055	STRPU_00007, STRPU_00011, STRPU_00003, STRPU_00009, STRPU_22907, STRPU_22892, STRPU_07759, STRPU_04185, STRPU_03690, STRPU_21374, STRPU_07333, STRPU_23750, STRPU_01392, STRPU_08766, STRPU_11839, STRPU_12194, STRPU_09005, STRPU_02948, STRPU_05937, STRPU_06001, STRPU_06035, STRPU_05928, STRPU_05933	APOSC_22457
OG0000056	STRPU_19327	APOSC_00208, APOSC_00207, APOSC_00209
OG0000056	STRPU_12348	APOSC_17578, APOSC_21646
OG0000056	STRPU_06395	APOSC_04117
OG0000056	STRPU_12766, STRPU_02354	APOSC_04228
OG0000057	STRPU_09580	APOSC_23236, APOSC_24402, APOSC_06368
OG0000058	STRPU_10155, STRPU_10092	APOSC_09888
OG0000058	STRPU_08934	APOSC_06035, APOSC_20919
OG0000058	STRPU_08638	APOSC_22361, APOSC_16962, APOSC_27470, APOSC_25169
OG0000059	STRPU_05220	APOSC_10184
OG0000059	STRPU_05822	APOSC_17410
OG0000059	STRPU_13764, STRPU_01483	APOSC_10123
OG0000059	STRPU_19726	APOSC_05314
OG0000059	STRPU_19725	APOSC_25638
OG0000059	STRPU_02976	APOSC_08890
OG0000059	STRPU_24694, STRPU_24697, STRPU_24828	APOSC_00480
OG0000060	STRPU_24855	APOSC_15645
OG0000060	STRPU_18179	APOSC_26756
OG0000060	STRPU_25136, STRPU_17605, STRPU_17612, STRPU_17606, STRPU_17085, STRPU_24483, STRPU_24484, STRPU_21861, STRPU_10974, STRPU_10973, STRPU_22645, STRPU_20391, STRPU_24081, STRPU_24740, STRPU_24199, STRPU_24413	APOSC_09536, APOSC_09537
OG0000060	STRPU_12994	APOSC_08992
OG0000061	STRPU_13962	APOSC_14996
OG0000061	STRPU_02428, STRPU_13635	APOSC_00292
OG0000061	STRPU_13960	APOSC_26114
OG0000061	STRPU_13959, STRPU_13958	APOSC_02472
OG0000061	STRPU_13278	APOSC_22657
OG0000061	STRPU_13279	APOSC_15254
OG0000061	STRPU_13961	APOSC_00372
OG0000062	STRPU_26540, STRPU_26538, STRPU_26536, STRPU_26537	APOSC_13553, APOSC_13555
OG0000062	STRPU_12721, STRPU_24303, STRPU_12720	APOSC_22259, APOSC_22260
OG0000062	STRPU_08191	APOSC_18486, APOSC_01084
OG0000062	STRPU_26407	APOSC_04350, APOSC_22669, APOSC_22670
OG0000062	STRPU_19993, STRPU_19459, STRPU_19398	APOSC_00580
OG0000063	STRPU_18989	APOSC_25041
OG0000063	STRPU_23711	APOSC_17949
OG0000063	STRPU_19258, STRPU_01260	APOSC_04214
OG0000063	STRPU_18990, STRPU_18981, STRPU_07188	APOSC_22074, APOSC_13172, APOSC_22080
OG0000063	STRPU_18657	APOSC_13886, APOSC_04832
OG0000064	STRPU_06701	APOSC_21665
OG0000064	STRPU_10830, STRPU_10849, STRPU_10911	APOSC_24643
OG0000064	STRPU_27288	APOSC_02073
OG0000064	STRPU_13555, STRPU_25159, STRPU_13144, STRPU_13164, STRPU_13376, STRPU_13397	APOSC_18105, APOSC_02888, APOSC_19510, APOSC_15388, APOSC_20038, APOSC_07444, APOSC_02613, APOSC_05716, APOSC_25945, APOSC_15039, APOSC_20441, APOSC_24674
OG0000064	STRPU_09572	APOSC_13863
OG0000064	STRPU_12692	APOSC_14837, APOSC_08886
OG0000064	STRPU_02478, STRPU_15099, STRPU_15096, STRPU_02473, STRPU_02474, STRPU_15097	APOSC_12172
OG0000064	STRPU_15411	APOSC_00123, APOSC_00124
OG0000064	STRPU_12264	APOSC_02280, APOSC_23584
OG0000064	STRPU_13898, STRPU_13899, STRPU_13887, STRPU_13858, STRPU_09468, STRPU_02450, STRPU_13612, STRPU_03924, STRPU_14007, STRPU_13479, STRPU_13480, STRPU_13482, STRPU_13477, STRPU_13481, STRPU_13540, STRPU_13528, STRPU_13529	APOSC_01296, APOSC_15130, APOSC_09884
OG0000065	STRPU_23745	APOSC_12531
OG0000065	STRPU_05983, STRPU_26692, STRPU_05226, STRPU_10265, STRPU_19156, STRPU_16682, STRPU_16656	APOSC_10714, APOSC_21764, APOSC_21765
OG0000065	STRPU_15167, STRPU_15219, STRPU_14170, STRPU_21040, STRPU_13306, STRPU_06492, STRPU_06493, STRPU_00492, STRPU_15846, STRPU_15797, STRPU_15923, STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613, STRPU_24102	APOSC_14736, APOSC_03698, APOSC_03697, APOSC_01129, APOSC_00150, APOSC_01985, APOSC_25088, APOSC_15108, APOSC_28621, APOSC_19931, APOSC_19932, APOSC_12157
OG0000065	STRPU_22137	APOSC_09424
OG0000066	STRPU_07404	APOSC_14672, APOSC_14673
OG0000066	STRPU_19100	APOSC_20821
OG0000066	STRPU_10561, STRPU_10560, STRPU_10760, STRPU_11704	APOSC_19084
OG0000067	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881	APOSC_04289, APOSC_00615, APOSC_00616
OG0000067	STRPU_24522, STRPU_10727, STRPU_10726	APOSC_06312
OG0000067	STRPU_04075	APOSC_24028
OG0000067	STRPU_11266, STRPU_11228	APOSC_22826, APOSC_27789, APOSC_07620
OG0000067	STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824	APOSC_22825, APOSC_12297, APOSC_15268
OG0000067	STRPU_11385	APOSC_06846
OG0000068	STRPU_23284	APOSC_25733
OG0000068	STRPU_22578, STRPU_22587, STRPU_22390, STRPU_23541	APOSC_04447, APOSC_04446, APOSC_11083, APOSC_11080, APOSC_11082
OG0000068	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939	APOSC_20989, APOSC_25395, APOSC_02568
OG0000068	STRPU_23285	APOSC_09494
OG0000069	STRPU_24462	APOSC_25356
OG0000069	STRPU_08964, STRPU_21393	APOSC_09914, APOSC_04180, APOSC_28736
OG0000069	STRPU_00004, STRPU_08182, STRPU_00005	APOSC_07708
OG0000069	STRPU_26328, STRPU_04107, STRPU_05473, STRPU_05020, STRPU_25384, STRPU_24249, STRPU_09003, STRPU_01056, STRPU_05927, STRPU_06003, STRPU_05936, STRPU_05932, STRPU_06000	APOSC_11021
OG0000070	STRPU_09262	APOSC_23675
OG0000070	STRPU_26424	APOSC_18875
OG0000070	STRPU_13137, STRPU_13158	APOSC_18604
OG0000070	STRPU_13139, STRPU_13160	APOSC_18402
OG0000070	STRPU_26426	APOSC_17719
OG0000070	STRPU_26931	APOSC_06564
OG0000070	STRPU_26775, STRPU_26438	APOSC_13706
OG0000070	STRPU_26932	APOSC_09948
OG0000071	STRPU_00835	APOSC_15139
OG0000071	STRPU_17182, STRPU_17159	APOSC_13628
OG0000071	STRPU_18392, STRPU_12567, STRPU_20613, STRPU_20615, STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370, STRPU_25994, STRPU_20810, STRPU_05831	APOSC_00250
OG0000072	STRPU_05232	APOSC_14045
OG0000072	STRPU_05349	APOSC_26208
OG0000072	STRPU_05343	APOSC_12820
OG0000072	STRPU_04704, STRPU_04707	APOSC_12732, APOSC_13636, APOSC_07172
OG0000072	STRPU_04773	APOSC_22786, APOSC_22112
OG0000073	STRPU_26057, STRPU_25439, STRPU_23331, STRPU_25427	APOSC_01871, APOSC_01872, APOSC_01870
OG0000073	STRPU_08683, STRPU_08955	APOSC_05382
OG0000073	STRPU_14789	APOSC_27321
OG0000074	STRPU_24425	APOSC_10399
OG0000074	STRPU_15226, STRPU_25840, STRPU_24424	APOSC_08687
OG0000074	STRPU_09406, STRPU_01552, STRPU_16196, STRPU_16237	APOSC_25382
OG0000074	STRPU_05573, STRPU_05632	APOSC_18220
OG0000074	STRPU_26349, STRPU_17860, STRPU_17858, STRPU_22932	APOSC_00195
OG0000075	STRPU_25005	APOSC_14489
OG0000075	STRPU_25123	APOSC_10923
OG0000075	STRPU_10595	APOSC_12033
OG0000075	STRPU_25157	APOSC_07538
OG0000075	STRPU_01897, STRPU_22743	APOSC_08706
OG0000075	STRPU_23530	APOSC_20859
OG0000075	STRPU_23991	APOSC_19754
OG0000076	STRPU_17367	APOSC_24774
OG0000076	STRPU_19464, STRPU_18471, STRPU_26029, STRPU_23851, STRPU_19589, STRPU_19729, STRPU_08885, STRPU_10078, STRPU_09546, STRPU_11080, STRPU_03963, STRPU_20173, STRPU_17987, STRPU_03540, STRPU_14349, STRPU_00521, STRPU_03147, STRPU_11984, STRPU_10767	APOSC_13547
OG0000076	STRPU_01635	APOSC_27046
OG0000076	STRPU_01758	APOSC_02646, APOSC_07341
OG0000076	STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815	APOSC_25810
OG0000076	STRPU_23146, STRPU_08245, STRPU_06215, STRPU_12077, STRPU_25436	APOSC_02119
OG0000076	STRPU_20232	APOSC_08363
OG0000076	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766	APOSC_15410
OG0000077	STRPU_09555	APOSC_15032
OG0000077	STRPU_07855	APOSC_19689
OG0000077	STRPU_09553	APOSC_21239
OG0000078	STRPU_07324	APOSC_28185
OG0000078	STRPU_07628, STRPU_07626, STRPU_07630, STRPU_07061, STRPU_03530, STRPU_03595	APOSC_19588, APOSC_19587, APOSC_28007
OG0000078	STRPU_08802	APOSC_00200
OG0000078	STRPU_23681, STRPU_23657	APOSC_02992, APOSC_10949, APOSC_21464, APOSC_21465
OG0000078	STRPU_22246	APOSC_07974, APOSC_05720, APOSC_10828, APOSC_18570, APOSC_24302, APOSC_00416, APOSC_00417, APOSC_23365, APOSC_21031, APOSC_25189, APOSC_15392, APOSC_03625, APOSC_20118, APOSC_27004, APOSC_19017, APOSC_06908
OG0000079	STRPU_23093, STRPU_23381, STRPU_23773	APOSC_14016, APOSC_18637, APOSC_09201
OG0000079	STRPU_04091	APOSC_14696
OG0000079	STRPU_02493, STRPU_15115	APOSC_10552, APOSC_10551
OG0000079	STRPU_26495, STRPU_19060	APOSC_06744, APOSC_18934, APOSC_10580
OG0000080	STRPU_04387, STRPU_15801, STRPU_17234	APOSC_24368, APOSC_04715
OG0000080	STRPU_16347, STRPU_07754	APOSC_01450
OG0000080	STRPU_07841, STRPU_16971, STRPU_16830, STRPU_00556, STRPU_09960, STRPU_06340, STRPU_16071, STRPU_16545	APOSC_01210, APOSC_13316, APOSC_20361, APOSC_15858, APOSC_21235, APOSC_10809, APOSC_25615
OG0000080	STRPU_17857	APOSC_14922
OG0000080	STRPU_07970	APOSC_12622
OG0000081	STRPU_10387, STRPU_19245, STRPU_19246	APOSC_01179, APOSC_09602, APOSC_20049, APOSC_01834
OG0000081	STRPU_18403	APOSC_15424, APOSC_13032
OG0000081	STRPU_07913, STRPU_07941, STRPU_07942, STRPU_07914, STRPU_07943, STRPU_07915, STRPU_07117, STRPU_07808, STRPU_03692, STRPU_07883, STRPU_07878, STRPU_03837, STRPU_03823, STRPU_14485, STRPU_07885, STRPU_17231, STRPU_10539, STRPU_10349, STRPU_10348, STRPU_10350, STRPU_10347, STRPU_07886, STRPU_07887, STRPU_05986, STRPU_10351, STRPU_10352, STRPU_10346, STRPU_10353, STRPU_10383	APOSC_19752, APOSC_21236, APOSC_12745, APOSC_07244, APOSC_15861, APOSC_15860, APOSC_27117, APOSC_03933
OG0000081	STRPU_09551	APOSC_20132
OG0000082	STRPU_19842	APOSC_14161
OG0000082	STRPU_09694, STRPU_09737	APOSC_20096
OG0000082	STRPU_22564, STRPU_22563, STRPU_20087	APOSC_05443, APOSC_27848, APOSC_13154, APOSC_11148
OG0000082	STRPU_20082, STRPU_20108, STRPU_20107, STRPU_20088, STRPU_20110, STRPU_20083, STRPU_20081, STRPU_20109, STRPU_20084, STRPU_20079, STRPU_20106, STRPU_20105, STRPU_20078, STRPU_20085, STRPU_03415, STRPU_03390, STRPU_03400, STRPU_03405, STRPU_02825	APOSC_04906, APOSC_05380, APOSC_05381
OG0000082	STRPU_18951	APOSC_17996, APOSC_15864, APOSC_18149
OG0000083	STRPU_05477, STRPU_05480, STRPU_05479	APOSC_20881
OG0000083	STRPU_03616, STRPU_17233	APOSC_12323
OG0000083	STRPU_11195	APOSC_10502
OG0000083	STRPU_12884, STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813, STRPU_20441	APOSC_04784
OG0000083	STRPU_24279	APOSC_26094
OG0000084	STRPU_10120, STRPU_10047	APOSC_25447
OG0000084	STRPU_09358	APOSC_27325
OG0000084	STRPU_04407	APOSC_11978
OG0000084	STRPU_04408	APOSC_20094
OG0000084	STRPU_04595	APOSC_13973
OG0000085	STRPU_24977	APOSC_13201
OG0000085	STRPU_15094	APOSC_00722
OG0000085	STRPU_25637	APOSC_00825
OG0000085	STRPU_14802	APOSC_21002
OG0000085	STRPU_14879	APOSC_14889
OG0000085	STRPU_17832	APOSC_25216
OG0000086	STRPU_03247, STRPU_09734	APOSC_10618
OG0000086	STRPU_23339, STRPU_18724	APOSC_20191, APOSC_26371
OG0000087	STRPU_20681	APOSC_06339
OG0000087	STRPU_08915, STRPU_00613	APOSC_20552
OG0000087	STRPU_23330	APOSC_26553, APOSC_26554
OG0000088	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861	APOSC_25039, APOSC_29170, APOSC_01733, APOSC_28334, APOSC_03375, APOSC_28335
OG0000088	STRPU_06425	APOSC_05697
OG0000088	STRPU_04079, STRPU_04080	APOSC_25335
OG0000088	STRPU_26089	APOSC_07827
OG0000089	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669, STRPU_02395, STRPU_13676, STRPU_12008, STRPU_13675, STRPU_23879, STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884	APOSC_18998, APOSC_16361, APOSC_16362, APOSC_16332
OG0000089	STRPU_24895	APOSC_03222
OG0000089	STRPU_24715	APOSC_09284
OG0000089	STRPU_22395	APOSC_18760
OG0000089	STRPU_25350, STRPU_25352, STRPU_23912	APOSC_16196, APOSC_09635
OG0000089	STRPU_08016, STRPU_25351	APOSC_22092, APOSC_06490
OG0000090	STRPU_24722	APOSC_02553
OG0000090	STRPU_20024, STRPU_20023	APOSC_26110
OG0000090	STRPU_05600, STRPU_05540	APOSC_13932
OG0000090	STRPU_02923	APOSC_12792
OG0000090	STRPU_21514, STRPU_21513	APOSC_03327
OG0000090	STRPU_05470	APOSC_05480, APOSC_23845
OG0000090	STRPU_12619, STRPU_12620, STRPU_12618, STRPU_25226	APOSC_00523
OG0000090	STRPU_15706	APOSC_03937
OG0000090	STRPU_21515	APOSC_26817
OG0000091	STRPU_08886, STRPU_00935, STRPU_08884, STRPU_00936, STRPU_17364, STRPU_17341, STRPU_17128, STRPU_24571, STRPU_26100, STRPU_26114	APOSC_22685, APOSC_22687, APOSC_09354, APOSC_25431, APOSC_27981, APOSC_22686, APOSC_20969, APOSC_00118, APOSC_04431
OG0000091	STRPU_09275	APOSC_00071, APOSC_26465, APOSC_28469, APOSC_08986, APOSC_19169, APOSC_16352
OG0000093	STRPU_08252	APOSC_06754, APOSC_15822
OG0000094	STRPU_22767, STRPU_01923	APOSC_02606, APOSC_02607
OG0000094	STRPU_19407	APOSC_21896, APOSC_21895
OG0000095	STRPU_20727, STRPU_00724, STRPU_20728, STRPU_00725, STRPU_00723, STRPU_16377, STRPU_14969, STRPU_20725, STRPU_00722	APOSC_15000, APOSC_11760
OG0000095	STRPU_15591, STRPU_02215, STRPU_15590, STRPU_02216	APOSC_06417, APOSC_17239
OG0000095	STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814	APOSC_19404, APOSC_13013, APOSC_05229
OG0000095	STRPU_15048, STRPU_02486, STRPU_24542	APOSC_14575, APOSC_16159, APOSC_18748, APOSC_18747
OG0000096	STRPU_06019	APOSC_05085
OG0000096	STRPU_23963, STRPU_23937	APOSC_03162
OG0000096	STRPU_22229	APOSC_25015
OG0000096	STRPU_27319	APOSC_00869
OG0000096	STRPU_15853, STRPU_15805	APOSC_16859
OG0000096	STRPU_11677	APOSC_21738
OG0000096	STRPU_13124, STRPU_02569	APOSC_21519
OG0000097	STRPU_11799	APOSC_17572
OG0000097	STRPU_08172, STRPU_08173, STRPU_08168	APOSC_06529, APOSC_13979, APOSC_01469, APOSC_01422, APOSC_10466, APOSC_25749, APOSC_17618, APOSC_12110, APOSC_26471, APOSC_20407
OG0000098	STRPU_20913	APOSC_26657
OG0000098	STRPU_22565, STRPU_22567, STRPU_16696	APOSC_13176, APOSC_13174, APOSC_13175
OG0000098	STRPU_26921	APOSC_27629
OG0000098	STRPU_27157	APOSC_10815
OG0000098	STRPU_09382, STRPU_01574	APOSC_28655
OG0000099	STRPU_15397	APOSC_10853, APOSC_02624
OG0000099	STRPU_05601, STRPU_05541, STRPU_05542	APOSC_25391
OG0000099	STRPU_05545, STRPU_05604	APOSC_06951
OG0000099	STRPU_16997	APOSC_01352
OG0000099	STRPU_16998	APOSC_23267
OG0000100	STRPU_27391, STRPU_05879, STRPU_15666, STRPU_06041, STRPU_10507, STRPU_06418, STRPU_03267, STRPU_26276, STRPU_13004	APOSC_23572
OG0000100	STRPU_03239	APOSC_27828
OG0000100	STRPU_12859, STRPU_13109, STRPU_02751, STRPU_09034, STRPU_09028, STRPU_12270, STRPU_15606	APOSC_11546
OG0000101	STRPU_12617	APOSC_08305
OG0000101	STRPU_17399, STRPU_17409	APOSC_23688
OG0000101	STRPU_00056, STRPU_00044, STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047	APOSC_25079, APOSC_09250
OG0000102	STRPU_21344	APOSC_11388
OG0000102	STRPU_20134, STRPU_20130	APOSC_04970, APOSC_11681, APOSC_03977
OG0000103	STRPU_08665	APOSC_08194
OG0000103	STRPU_08161	APOSC_19265
OG0000104	STRPU_03670, STRPU_03681	APOSC_15082, APOSC_15083, APOSC_15085, APOSC_15084
OG0000104	STRPU_22118	APOSC_11443, APOSC_11444, APOSC_11442
OG0000104	STRPU_03686	APOSC_16135
OG0000104	STRPU_02772	APOSC_04087, APOSC_04088
OG0000104	STRPU_23716	APOSC_13374
OG0000105	STRPU_10256, STRPU_09492, STRPU_09493, STRPU_09487, STRPU_09494, STRPU_10002, STRPU_09488, STRPU_09490, STRPU_27408, STRPU_09503	APOSC_21332, APOSC_14457, APOSC_09848, APOSC_06924, APOSC_20293, APOSC_24008, APOSC_10868
OG0000105	STRPU_13782	APOSC_21419
OG0000105	STRPU_14041, STRPU_14079, STRPU_00842	APOSC_14599, APOSC_15648, APOSC_04683, APOSC_14664, APOSC_14918, APOSC_11537, APOSC_19550, APOSC_04250, APOSC_19610, APOSC_11320, APOSC_18915
OG0000105	STRPU_01495, STRPU_13753	APOSC_14324
OG0000105	STRPU_14077, STRPU_00844	APOSC_06569
OG0000105	STRPU_05043, STRPU_05118	APOSC_05898
OG0000105	STRPU_00827, STRPU_25560	APOSC_18580
OG0000105	STRPU_13212, STRPU_13228, STRPU_13822, STRPU_24532, STRPU_24529, STRPU_24531, STRPU_24526, STRPU_24528, STRPU_24524, STRPU_24527, STRPU_24525, STRPU_24530, STRPU_17063	APOSC_27729, APOSC_14418, APOSC_06685, APOSC_19543, APOSC_07205, APOSC_09674, APOSC_10015, APOSC_08600
OG0000106	STRPU_25282	APOSC_22868
OG0000106	STRPU_25442	APOSC_21078
OG0000106	STRPU_18866, STRPU_18929, STRPU_18927, STRPU_18867	APOSC_19922, APOSC_04238
OG0000106	STRPU_14313	APOSC_13779, APOSC_13776, APOSC_13777, APOSC_13780, APOSC_13778, APOSC_25862, APOSC_25863
OG0000107	STRPU_05996	APOSC_21347
OG0000108	STRPU_13718	APOSC_21744
OG0000108	STRPU_12724	APOSC_25745, APOSC_25744, APOSC_11689
OG0000108	STRPU_11193	APOSC_10957
OG0000109	STRPU_19169, STRPU_19175, STRPU_19174	APOSC_11478
OG0000109	STRPU_18415	APOSC_06258, APOSC_19335, APOSC_07864
OG0000109	STRPU_19171, STRPU_19177, STRPU_19167, STRPU_19172, STRPU_19170, STRPU_19173	APOSC_19683, APOSC_12026, APOSC_19732
OG0000109	STRPU_18193, STRPU_26726, STRPU_01259, STRPU_18204, STRPU_18195, STRPU_10569, STRPU_18199, STRPU_18346	APOSC_05088, APOSC_19282, APOSC_19281
OG0000109	STRPU_14830, STRPU_27374, STRPU_27370, STRPU_01180, STRPU_18257, STRPU_18244, STRPU_18270, STRPU_18254, STRPU_01183, STRPU_24555, STRPU_05924, STRPU_18238, STRPU_18273, STRPU_18267, STRPU_01198, STRPU_18247, STRPU_18276	APOSC_09951
OG0000109	STRPU_19705, STRPU_19152	APOSC_06112
OG0000109	STRPU_09944	APOSC_25087, APOSC_11218, APOSC_11273
OG0000110	STRPU_16520, STRPU_15856, STRPU_15811	APOSC_20398
OG0000110	STRPU_15857, STRPU_15812	APOSC_08788
OG0000110	STRPU_07303, STRPU_16033, STRPU_16044, STRPU_04106, STRPU_02369, STRPU_12779, STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739	APOSC_17988
OG0000110	STRPU_20491	APOSC_15633
OG0000110	STRPU_21461	APOSC_20613
OG0000110	STRPU_24363	APOSC_13751
OG0000111	STRPU_08159	APOSC_16477
OG0000111	STRPU_24027, STRPU_02635	APOSC_00783
OG0000111	STRPU_27221	APOSC_25506
