Orthogroup	STRPU_ok	BRAFL
OG0000070	STRPU_13775, STRPU_13137, STRPU_13158, STRPU_13139, STRPU_13160	bflo_18938, bflo_18939, bflo_18680, bflo_18677, bflo_08024, bflo_18676, bflo_06405, bflo_17765, bflo_24928, bflo_03653, bflo_13031, bflo_19530, bflo_18681, bflo_18560, bflo_19218, bflo_19322, bflo_19716, bflo_18678, bflo_18529, bflo_05505, bflo_19611, bflo_01821, bflo_08623, bflo_19607, bflo_03948
OG0000070	STRPU_26426, STRPU_26931, STRPU_26775, STRPU_26438, STRPU_26932	bflo_15003, bflo_25235
OG0000071	STRPU_17182, STRPU_17159	bflo_17295
OG0000071	STRPU_18392, STRPU_12567, STRPU_20613, STRPU_20615, STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370, STRPU_25994, STRPU_20810, STRPU_05831	bflo_03355
OG0000072	STRPU_05231	bflo_14354
OG0000072	STRPU_05232	bflo_14353
OG0000072	STRPU_05349	bflo_14484
OG0000072	STRPU_05343	bflo_14474
OG0000072	STRPU_04704, STRPU_04707	bflo_07890
OG0000072	STRPU_04773	bflo_07359
OG0000073	STRPU_08362	bflo_13167
OG0000073	STRPU_10042, STRPU_10116, STRPU_06184, STRPU_06189, STRPU_06216, STRPU_06191, STRPU_06178, STRPU_06177, STRPU_16126, STRPU_04632, STRPU_04654, STRPU_21421, STRPU_21420	bflo_23562
OG0000073	STRPU_14789	bflo_15886, bflo_10835, bflo_16255, bflo_09590, bflo_09438, bflo_09527
OG0000074	STRPU_24425, STRPU_15226, STRPU_25840, STRPU_24424, STRPU_09406, STRPU_01552, STRPU_16196, STRPU_16237, STRPU_01870, STRPU_25185, STRPU_01871, STRPU_25186	bflo_10921
OG0000074	STRPU_05573, STRPU_05632	bflo_14737
OG0000075	STRPU_25005	bflo_02192
OG0000075	STRPU_25123	bflo_02500
OG0000075	STRPU_25122	bflo_02607
OG0000075	STRPU_10595	bflo_24625
OG0000075	STRPU_25157	bflo_02487
OG0000075	STRPU_01897, STRPU_22743	bflo_11040
OG0000075	STRPU_23530	bflo_12166
OG0000075	STRPU_23991	bflo_11652
OG0000077	STRPU_09555	bflo_09725
OG0000077	STRPU_10408	bflo_20919, bflo_20836, bflo_03467, bflo_21221, bflo_01044, bflo_00674, bflo_00541, bflo_14967, bflo_10820, bflo_23366
OG0000077	STRPU_07855	bflo_18777, bflo_23174
OG0000077	STRPU_09553	bflo_09163
OG0000078	STRPU_08802, STRPU_23681, STRPU_23657	bflo_23379, bflo_23493
OG0000079	STRPU_23093, STRPU_23381, STRPU_23773	bflo_00523
OG0000079	STRPU_04091	bflo_07371
OG0000079	STRPU_02493, STRPU_15115	bflo_20026
OG0000079	STRPU_26495, STRPU_19060	bflo_01658, bflo_04787, bflo_15789, bflo_21965, bflo_10278, bflo_21970, bflo_21968
OG0000081	STRPU_10387, STRPU_19245, STRPU_19246	bflo_15913, bflo_15912, bflo_16774, bflo_16578, bflo_25892, bflo_26241
OG0000082	STRPU_19842	bflo_15900
OG0000082	STRPU_09694, STRPU_09737	bflo_04889
OG0000082	STRPU_22564, STRPU_22563, STRPU_20087	bflo_00187
OG0000082	STRPU_20082, STRPU_20108, STRPU_20107, STRPU_20088, STRPU_20110, STRPU_20083, STRPU_20081, STRPU_20109, STRPU_20084, STRPU_20079, STRPU_20106, STRPU_20105, STRPU_20078, STRPU_20085, STRPU_03415, STRPU_03390, STRPU_03400, STRPU_03405, STRPU_02825	bflo_13856
OG0000083	STRPU_05477, STRPU_05480, STRPU_05479	bflo_14979, bflo_14980, bflo_14849, bflo_14850, bflo_15203, bflo_08533
OG0000083	STRPU_18824, STRPU_18823, STRPU_12975, STRPU_12535, STRPU_14691, STRPU_14698, STRPU_14692, STRPU_14696, STRPU_14687, STRPU_14685, STRPU_14689, STRPU_26974, STRPU_14701, STRPU_14699, STRPU_06794, STRPU_06796, STRPU_06797, STRPU_06792, STRPU_06798, STRPU_06795, STRPU_06788, STRPU_14608, STRPU_14627, STRPU_14947, STRPU_14977, STRPU_05948, STRPU_06016, STRPU_11195, STRPU_04893, STRPU_24352, STRPU_12884, STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813, STRPU_20441	bflo_10398
OG0000084	STRPU_10120, STRPU_10047	bflo_10754
OG0000084	STRPU_04595	bflo_07872, bflo_07661, bflo_07747
OG0000085	STRPU_24977	bflo_00992
OG0000085	STRPU_25637	bflo_12569
OG0000085	STRPU_14879	bflo_20825
OG0000085	STRPU_17832	bflo_18272, bflo_18210
OG0000086	STRPU_02654	bflo_03575
OG0000086	STRPU_03247, STRPU_09734	bflo_08959
OG0000087	STRPU_06300, STRPU_06346	bflo_21260
OG0000087	STRPU_20681	bflo_15461
OG0000087	STRPU_22865	bflo_08208
OG0000087	STRPU_08915, STRPU_00613	bflo_02993
OG0000087	STRPU_25132	bflo_02949
OG0000087	STRPU_23330	bflo_11911
OG0000087	STRPU_08212	bflo_22659
OG0000088	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861, STRPU_06425, STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899, STRPU_19492, STRPU_00779, STRPU_19792, STRPU_04079, STRPU_04080	bflo_12484, bflo_25913, bflo_26055, bflo_02835, bflo_07337, bflo_02839, bflo_02837, bflo_19718, bflo_03903, bflo_20323, bflo_00738
OG0000088	STRPU_26089	bflo_20465
OG0000089	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669, STRPU_02395, STRPU_13676, STRPU_12008, STRPU_13675, STRPU_23879, STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884, STRPU_24895, STRPU_24715, STRPU_10589	bflo_02193, bflo_05485, bflo_04536, bflo_25331, bflo_08302, bflo_01704, bflo_02380, bflo_07198, bflo_24284, bflo_27461, bflo_24333, bflo_05569, bflo_17128, bflo_12545, bflo_05487
OG0000089	STRPU_17838	bflo_17962
OG0000089	STRPU_22395	bflo_17832, bflo_01283
OG0000090	STRPU_24722, STRPU_07521, STRPU_07520, STRPU_20024, STRPU_20023	bflo_16621
OG0000090	STRPU_05600, STRPU_05540	bflo_15352
OG0000090	STRPU_02923	bflo_01805
OG0000090	STRPU_18685	bflo_10557
OG0000090	STRPU_15706	bflo_02393
OG0000091	STRPU_17342, STRPU_24653, STRPU_09916, STRPU_24656, STRPU_24652	bflo_24376, bflo_24373, bflo_24374, bflo_18056, bflo_18055, bflo_18057, bflo_27165, bflo_18268, bflo_05649, bflo_27146, bflo_06396
OG0000093	STRPU_08252	bflo_21514, bflo_02944, bflo_02133, bflo_05347, bflo_02787, bflo_02137
OG0000093	STRPU_07636, STRPU_15195	bflo_26663
OG0000093	STRPU_16292, STRPU_19475, STRPU_19473, STRPU_19480, STRPU_17622, STRPU_02298, STRPU_02299, STRPU_02300, STRPU_17621, STRPU_13630, STRPU_15251, STRPU_25013, STRPU_15508, STRPU_01856, STRPU_01855, STRPU_03976, STRPU_24512, STRPU_15196, STRPU_17525, STRPU_17526, STRPU_15252	bflo_15515, bflo_15405, bflo_15517, bflo_27119, bflo_14174, bflo_15413, bflo_15404, bflo_19904, bflo_08402, bflo_20451, bflo_26066, bflo_22106, bflo_08411, bflo_26076, bflo_15244, bflo_15246, bflo_15144, bflo_15245, bflo_12946, bflo_10451, bflo_08956, bflo_13239, bflo_15466, bflo_15075, bflo_11196, bflo_15194, bflo_02688, bflo_10905, bflo_07386
OG0000094	STRPU_19407	bflo_11484
OG0000095	STRPU_20727, STRPU_00724, STRPU_20728, STRPU_00725, STRPU_00723, STRPU_16377, STRPU_14969, STRPU_20725, STRPU_00722, STRPU_15591, STRPU_02215, STRPU_15590, STRPU_02216, STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814, STRPU_15048, STRPU_02486, STRPU_24542	bflo_25489, bflo_01865, bflo_25182, bflo_11841, bflo_01804, bflo_01739, bflo_17156, bflo_03512
OG0000096	STRPU_06019	bflo_21246, bflo_21213
OG0000096	STRPU_23963, STRPU_23937	bflo_11038
OG0000096	STRPU_22229	bflo_17838
OG0000096	STRPU_15853, STRPU_15805	bflo_24085, bflo_09131
OG0000096	STRPU_11677	bflo_03032
OG0000096	STRPU_13124, STRPU_02569	bflo_18893
OG0000097	STRPU_23889	bflo_24938, bflo_05080, bflo_21325, bflo_05085, bflo_21849, bflo_03707, bflo_05045, bflo_21324, bflo_22420
OG0000097	STRPU_25275, STRPU_25272, STRPU_25274, STRPU_25269, STRPU_25271, STRPU_04100, STRPU_26789, STRPU_17863, STRPU_17869, STRPU_17870, STRPU_17871, STRPU_17862, STRPU_26790, STRPU_26792, STRPU_17868, STRPU_26791, STRPU_26793	bflo_11333
OG0000098	STRPU_22565, STRPU_22567, STRPU_16696	bflo_24865
OG0000098	STRPU_27157	bflo_05564
OG0000099	STRPU_15397	bflo_24108, bflo_24745, bflo_24107, bflo_24106, bflo_26082, bflo_20818, bflo_08555, bflo_08438, bflo_06968, bflo_06885, bflo_08703, bflo_06078, bflo_08586, bflo_10326
OG0000099	STRPU_16997, STRPU_16998	bflo_17705, bflo_18245
OG0000100	STRPU_14096, STRPU_16211, STRPU_10812, STRPU_16058, STRPU_17992	bflo_09614
OG0000100	STRPU_05879, STRPU_15666, STRPU_06041, STRPU_10507, STRPU_06418, STRPU_03267, STRPU_26276, STRPU_13004	bflo_02134, bflo_13672
OG0000100	STRPU_13488, STRPU_04705, STRPU_08730, STRPU_19698, STRPU_16155, STRPU_06339, STRPU_13430, STRPU_24937, STRPU_19091, STRPU_00717	bflo_02488
OG0000100	STRPU_03239	bflo_04767
OG0000100	STRPU_01996	bflo_21405, bflo_11298
OG0000101	STRPU_12617	bflo_10195
OG0000101	STRPU_17410	bflo_22103, bflo_06854
OG0000101	STRPU_17399, STRPU_17409	bflo_18450
OG0000101	STRPU_00056, STRPU_00044, STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047	bflo_07765, bflo_07393, bflo_18261, bflo_09088, bflo_24291, bflo_00022, bflo_08232, bflo_08101, bflo_08348, bflo_06024, bflo_18190, bflo_18188
OG0000102	STRPU_21344	bflo_26889, bflo_08442, bflo_08423, bflo_08476
OG0000102	STRPU_00098	bflo_04319, bflo_05368
OG0000103	STRPU_08665	bflo_00032, bflo_11180, bflo_11085, bflo_11875, bflo_11184, bflo_11179, bflo_11874, bflo_25842, bflo_00020, bflo_18284, bflo_20618, bflo_18283, bflo_17924, bflo_17758, bflo_00063, bflo_17754, bflo_17756, bflo_17751, bflo_17755, bflo_17752, bflo_00064, bflo_17757, bflo_17750, bflo_17749, bflo_23149
OG0000103	STRPU_08161	bflo_23791
OG0000104	STRPU_03670, STRPU_03681	bflo_11828, bflo_20119
OG0000104	STRPU_22118	bflo_00906
OG0000104	STRPU_03688, STRPU_03686	bflo_09275
OG0000104	STRPU_02772	bflo_06949
OG0000104	STRPU_23716	bflo_11475
OG0000105	STRPU_10256, STRPU_09492, STRPU_09493, STRPU_09487, STRPU_09494, STRPU_10002, STRPU_09488, STRPU_09490, STRPU_27408, STRPU_09503, STRPU_14518, STRPU_00826, STRPU_25559, STRPU_14519, STRPU_26455, STRPU_22646, STRPU_04779, STRPU_26567, STRPU_26881, STRPU_26882, STRPU_26519, STRPU_08201, STRPU_14522, STRPU_14521, STRPU_00168, STRPU_01571, STRPU_00233, STRPU_25975, STRPU_14523, STRPU_13782, STRPU_14041, STRPU_14079, STRPU_00842, STRPU_01495, STRPU_13753, STRPU_14077, STRPU_00844, STRPU_05043, STRPU_05118, STRPU_00827, STRPU_25560, STRPU_04679, STRPU_24970, STRPU_13212, STRPU_13228, STRPU_13822, STRPU_24532, STRPU_24529, STRPU_24531, STRPU_24526, STRPU_24528, STRPU_24524, STRPU_24527, STRPU_24525, STRPU_24530, STRPU_17063	bflo_24736, bflo_05136, bflo_24174, bflo_05138
OG0000106	STRPU_25282	bflo_13906, bflo_13902, bflo_13905
OG0000106	STRPU_25442	bflo_13959
OG0000106	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865	bflo_21022, bflo_22434, bflo_24648, bflo_24024, bflo_24023
OG0000107	STRPU_24418	bflo_26398
OG0000108	STRPU_13718, STRPU_12724	bflo_02834, bflo_17543
OG0000108	STRPU_11193	bflo_18071
OG0000109	STRPU_18415	bflo_24950
OG0000109	STRPU_18193, STRPU_26726, STRPU_01259, STRPU_18204, STRPU_18195, STRPU_10569, STRPU_18199, STRPU_18346	bflo_25289
OG0000109	STRPU_14830, STRPU_27374, STRPU_27370, STRPU_01180, STRPU_18257, STRPU_18244, STRPU_18270, STRPU_18254, STRPU_01183, STRPU_24555, STRPU_05924, STRPU_18238, STRPU_18273, STRPU_18267, STRPU_01198, STRPU_18247, STRPU_18276, STRPU_19705, STRPU_19152, STRPU_09944	bflo_01799, bflo_24813, bflo_02481, bflo_01802, bflo_24178, bflo_01610, bflo_01320, bflo_24814
OG0000110	STRPU_16520, STRPU_15856, STRPU_15811, STRPU_15857, STRPU_15812, STRPU_07303, STRPU_16033, STRPU_16044, STRPU_04106, STRPU_02369, STRPU_12779, STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739	bflo_24970, bflo_24083, bflo_09015, bflo_26087
OG0000110	STRPU_20491	bflo_23445, bflo_05644
OG0000110	STRPU_21462, STRPU_21461, STRPU_24363	bflo_25083, bflo_24963
OG0000111	STRPU_24027, STRPU_02635, STRPU_27221	bflo_23465, bflo_23571, bflo_23573
OG0000112	STRPU_14854, STRPU_14857, STRPU_14858, STRPU_14872, STRPU_15068, STRPU_14873, STRPU_14869, STRPU_14856, STRPU_14851, STRPU_14871, STRPU_03111, STRPU_03113, STRPU_14862, STRPU_03110, STRPU_14850, STRPU_14861, STRPU_14849, STRPU_14868, STRPU_00157, STRPU_14853, STRPU_14852, STRPU_14870, STRPU_03112, STRPU_12867, STRPU_12882, STRPU_12883, STRPU_12866	bflo_22626, bflo_23508, bflo_22625, bflo_23530, bflo_00298, bflo_22186, bflo_17628, bflo_04926, bflo_17557, bflo_17560, bflo_17559, bflo_17558, bflo_17555, bflo_17384, bflo_08823, bflo_09155, bflo_08826, bflo_09583, bflo_06862, bflo_06865, bflo_06327, bflo_11900, bflo_18366, bflo_18367, bflo_17305, bflo_18244, bflo_17306, bflo_17304, bflo_18035, bflo_17303, bflo_17301, bflo_15715, bflo_17302, bflo_17300
OG0000113	STRPU_10396	bflo_25033, bflo_24791
OG0000113	STRPU_18172	bflo_00623
OG0000113	STRPU_25041, STRPU_04494, STRPU_04495	bflo_13900, bflo_13882, bflo_00036
OG0000114	STRPU_06721, STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210	bflo_16447, bflo_20688, bflo_23618, bflo_04836, bflo_00471, bflo_24385, bflo_07559
OG0000115	STRPU_08853, STRPU_00969	bflo_23614
OG0000115	STRPU_25508, STRPU_12373, STRPU_23313	bflo_26620, bflo_19594, bflo_19521, bflo_11918, bflo_01309, bflo_01917, bflo_01308, bflo_09598, bflo_13580, bflo_19581, bflo_09597, bflo_21813, bflo_25470
OG0000116	STRPU_21801, STRPU_21802	bflo_05410, bflo_25141
OG0000117	STRPU_18287	bflo_24733, bflo_23957
OG0000117	STRPU_25061, STRPU_13011	bflo_22010
OG0000118	STRPU_05686, STRPU_04482	bflo_16691, bflo_02777, bflo_16826, bflo_16825, bflo_20866, bflo_20869, bflo_20892, bflo_19158, bflo_27348, bflo_20868, bflo_20891, bflo_20867, bflo_17575, bflo_09089
OG0000119	STRPU_13902	bflo_07858, bflo_19358, bflo_19300
OG0000119	STRPU_04923	bflo_19582
OG0000119	STRPU_13805, STRPU_13905	bflo_18609
OG0000121	STRPU_17646, STRPU_02277	bflo_07529, bflo_11325, bflo_07518
OG0000121	STRPU_04552	bflo_13413
OG0000121	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059	bflo_24496, bflo_24584
OG0000122	STRPU_24150	bflo_02060, bflo_02098, bflo_02745
OG0000122	STRPU_24583, STRPU_24594	bflo_02079
OG0000123	STRPU_09613	bflo_10734
OG0000123	STRPU_09939	bflo_10706
OG0000123	STRPU_01514, STRPU_09445	bflo_09726
OG0000123	STRPU_09515	bflo_10627
OG0000124	STRPU_09291	bflo_12150, bflo_12152, bflo_22917
OG0000124	STRPU_09293	bflo_18598
OG0000124	STRPU_21471	bflo_10478
OG0000125	STRPU_25037	bflo_02146
OG0000125	STRPU_25182	bflo_02145
OG0000125	STRPU_11727	bflo_04110
OG0000126	STRPU_06870	bflo_21252
OG0000126	STRPU_04964	bflo_14089
OG0000126	STRPU_26672	bflo_04718
OG0000127	STRPU_06620	bflo_21614
OG0000127	STRPU_06619	bflo_21827
OG0000127	STRPU_07791	bflo_05798
OG0000127	STRPU_07458	bflo_06367
OG0000127	STRPU_08311	bflo_23284
OG0000128	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386	bflo_05801, bflo_04928, bflo_06174, bflo_04919, bflo_08083
OG0000128	STRPU_24545	bflo_11997, bflo_11531, bflo_11996, bflo_11513, bflo_13695, bflo_14518
OG0000128	STRPU_20813, STRPU_00080, STRPU_21124, STRPU_21123, STRPU_21127, STRPU_21125	bflo_10688
OG0000129	STRPU_15503	bflo_20410
OG0000129	STRPU_21106, STRPU_21101	bflo_24123
OG0000129	STRPU_06625	bflo_21811
OG0000130	STRPU_26036, STRPU_26037	bflo_09285, bflo_18165, bflo_10954
OG0000130	STRPU_04903	bflo_04953
OG0000130	STRPU_21246	bflo_13796, bflo_14046, bflo_05612, bflo_10836
OG0000130	STRPU_21543	bflo_24424
OG0000130	STRPU_04374	bflo_08589, bflo_24777
OG0000131	STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347	bflo_09427
OG0000131	STRPU_05461	bflo_01904, bflo_00538, bflo_16856
OG0000131	STRPU_21319	bflo_00487
OG0000132	STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005	bflo_17456, bflo_25589, bflo_26376, bflo_25953, bflo_25590, bflo_25949, bflo_26371, bflo_26369, bflo_26372, bflo_00097, bflo_26373, bflo_26370, bflo_01753, bflo_26374, bflo_03326, bflo_03327, bflo_20394, bflo_21602, bflo_21603, bflo_03325, bflo_23200, bflo_23203, bflo_23205, bflo_23199, bflo_23202
OG0000132	STRPU_02132, STRPU_09170	bflo_23438
OG0000134	STRPU_07963	bflo_23108
OG0000135	STRPU_16686	bflo_22250, bflo_22247, bflo_22248, bflo_12457, bflo_15199, bflo_14545, bflo_24161, bflo_07108, bflo_07761, bflo_11168, bflo_03909, bflo_07759, bflo_07669, bflo_06996, bflo_23758
OG0000136	STRPU_04880, STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874, STRPU_04774, STRPU_04776, STRPU_04419, STRPU_04260, STRPU_04224	bflo_12160, bflo_26069, bflo_25826, bflo_18249, bflo_18250, bflo_11254, bflo_11724, bflo_18260, bflo_18171, bflo_18251, bflo_17636, bflo_03189, bflo_18252
OG0000137	STRPU_07118	bflo_09259, bflo_06365
OG0000137	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957	bflo_15519, bflo_14495, bflo_03009, bflo_18504, bflo_17184, bflo_22195
OG0000137	STRPU_17715, STRPU_18673, STRPU_18678	bflo_17627, bflo_17554, bflo_17629, bflo_17769
OG0000138	STRPU_22160, STRPU_13806, STRPU_16456, STRPU_10333	bflo_13068, bflo_26542, bflo_05522, bflo_04480, bflo_15759
OG0000139	STRPU_19165, STRPU_09249, STRPU_00837, STRPU_14083, STRPU_00836, STRPU_14087	bflo_18596, bflo_12619, bflo_16152, bflo_15677, bflo_15658, bflo_15663, bflo_18595, bflo_21450, bflo_21912, bflo_10432, bflo_10431, bflo_24609, bflo_01585, bflo_01650, bflo_07545, bflo_09261, bflo_13008, bflo_09578, bflo_08044, bflo_08043, bflo_08045, bflo_04007
OG0000140	STRPU_13790, STRPU_13789	bflo_22507, bflo_04461, bflo_21244, bflo_00492
OG0000140	STRPU_13447	bflo_18991
OG0000140	STRPU_24900, STRPU_24348	bflo_05861, bflo_27273, bflo_18707
OG0000141	STRPU_11398, STRPU_11400, STRPU_11392, STRPU_26420, STRPU_27143, STRPU_00555, STRPU_10688, STRPU_26852, STRPU_26853, STRPU_01338, STRPU_11611, STRPU_26851, STRPU_26963	bflo_05698, bflo_23741
OG0000141	STRPU_19456, STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289, STRPU_25290, STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839, STRPU_21825	bflo_12983
OG0000142	STRPU_10876, STRPU_10887	bflo_25749, bflo_08776
OG0000144	STRPU_11202	bflo_24763
OG0000145	STRPU_03471	bflo_16082
OG0000146	STRPU_10059, STRPU_07143	bflo_17221
OG0000146	STRPU_04483, STRPU_19568, STRPU_01652, STRPU_04370	bflo_08964
OG0000146	STRPU_02618, STRPU_22627, STRPU_08171	bflo_21454, bflo_26029, bflo_21403
OG0000147	STRPU_24812	bflo_01706
OG0000147	STRPU_19988	bflo_26820, bflo_06307
OG0000147	STRPU_20621	bflo_09430
OG0000148	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971	bflo_10991
OG0000148	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715	bflo_17467, bflo_17466
OG0000149	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891	bflo_07000
OG0000149	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185	bflo_07018
OG0000149	STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522	bflo_07764, bflo_07398, bflo_13976, bflo_13431, bflo_02277
OG0000149	STRPU_04830, STRPU_00746	bflo_07834
OG0000151	STRPU_19851	bflo_05140, bflo_15697
OG0000151	STRPU_23185	bflo_26440
OG0000151	STRPU_20407	bflo_16242
OG0000154	STRPU_27316, STRPU_07893	bflo_19167, bflo_21854
OG0000154	STRPU_17487	bflo_17422
OG0000154	STRPU_19003, STRPU_19007	bflo_26653
OG0000156	STRPU_23725	bflo_15324, bflo_03902, bflo_11876, bflo_22439, bflo_24137, bflo_24138, bflo_24270, bflo_14010, bflo_14600, bflo_13420, bflo_18538, bflo_26791, bflo_22508, bflo_04344, bflo_19363, bflo_12021, bflo_22875, bflo_19758, bflo_19174, bflo_03715, bflo_13647, bflo_13650, bflo_11507, bflo_27005, bflo_10316, bflo_22714, bflo_21140, bflo_19746, bflo_04717, bflo_13419, bflo_12048, bflo_27118, bflo_01784, bflo_01782, bflo_18370, bflo_19895, bflo_19894
OG0000157	STRPU_08448	bflo_23373
OG0000157	STRPU_22616	bflo_10928, bflo_12452
OG0000157	STRPU_25761	bflo_13284
OG0000158	STRPU_07153	bflo_05936
OG0000158	STRPU_20283	bflo_15817
OG0000159	STRPU_24070	bflo_01737
OG0000159	STRPU_17842	bflo_18341
OG0000159	STRPU_20008	bflo_18486
OG0000159	STRPU_16418, STRPU_16719, STRPU_16429, STRPU_16426, STRPU_03276, STRPU_03235, STRPU_16278, STRPU_16427, STRPU_16430	bflo_10462, bflo_08858
OG0000160	STRPU_24405	bflo_01705
OG0000160	STRPU_11554, STRPU_15349	bflo_19837, bflo_19835, bflo_19840, bflo_22050, bflo_20492, bflo_19926, bflo_19836, bflo_19925, bflo_01559
OG0000162	STRPU_26981	bflo_04273
OG0000163	STRPU_08825	bflo_22675, bflo_22678, bflo_22689
OG0000163	STRPU_26317	bflo_14028
OG0000163	STRPU_22081	bflo_00524
OG0000164	STRPU_26661, STRPU_25258, STRPU_25757, STRPU_25759, STRPU_25755, STRPU_25753, STRPU_25754, STRPU_25756, STRPU_25257, STRPU_27032, STRPU_26561	bflo_01014, bflo_21116, bflo_05174, bflo_00764, bflo_00763, bflo_00454, bflo_00455, bflo_00765, bflo_20441, bflo_18014, bflo_23036
OG0000164	STRPU_27289	bflo_25625
OG0000165	STRPU_05210	bflo_14382, bflo_10979, bflo_10842, bflo_10750, bflo_15057, bflo_10390, bflo_06077
OG0000166	STRPU_18023, STRPU_18089, STRPU_01777, STRPU_25043	bflo_20238
OG0000166	STRPU_08207, STRPU_12089, STRPU_12087, STRPU_12088	bflo_02524
OG0000167	STRPU_08011	bflo_06634
OG0000167	STRPU_07671	bflo_21989, bflo_00867
OG0000168	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239	bflo_03282
OG0000168	STRPU_18537, STRPU_18485, STRPU_00123	bflo_25648, bflo_06549, bflo_06560
OG0000169	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116	bflo_04863, bflo_14461, bflo_14463, bflo_20991
OG0000171	STRPU_14714	bflo_20611
OG0000171	STRPU_24033, STRPU_02631	bflo_20254
OG0000171	STRPU_19940, STRPU_02585	bflo_09581, bflo_14570, bflo_10289, bflo_09991, bflo_03045, bflo_02518, bflo_17344
OG0000171	STRPU_04281	bflo_07453
OG0000172	STRPU_25967, STRPU_00226	bflo_18069, bflo_22959
OG0000172	STRPU_25567	bflo_13057
OG0000173	STRPU_11149	bflo_24130, bflo_24754
OG0000174	STRPU_00043, STRPU_16005	bflo_06008, bflo_06009
OG0000175	STRPU_02319, STRPU_12738	bflo_23016, bflo_27417, bflo_07263
OG0000175	STRPU_24563	bflo_01467, bflo_01116, bflo_12851, bflo_01312, bflo_01117
OG0000179	STRPU_04627, STRPU_04649	bflo_08207, bflo_09019, bflo_09021
OG0000179	STRPU_00166, STRPU_27037, STRPU_27036	bflo_26285, bflo_26298
OG0000179	STRPU_05514	bflo_14243
