Orthogroup	STRPU_ok	MOUSE
OG0000085	STRPU_17832	MOUSE16592, MOUSE16590
OG0000087	STRPU_06300, STRPU_06346	MOUSE04044, MOUSE04045
OG0000087	STRPU_20681	MOUSE24629, MOUSE24631
OG0000087	STRPU_22865	MOUSE40318, MOUSE40317
OG0000087	STRPU_08915, STRPU_00613	MOUSE11362
OG0000087	STRPU_25132	MOUSE22119, MOUSE22054, MOUSE22052
OG0000087	STRPU_23330	MOUSE11213
OG0000087	STRPU_08212	MOUSE46080, MOUSE46081
OG0000088	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861, STRPU_06425, STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899, STRPU_19492, STRPU_00779, STRPU_19792, STRPU_04079, STRPU_04080, STRPU_26089	MOUSE00763, MOUSE00764, MOUSE27097, MOUSE52249, MOUSE53735, MOUSE49610, MOUSE49528, MOUSE49529, MOUSE49530
OG0000089	STRPU_10589	MOUSE16032
OG0000089	STRPU_17838, STRPU_22395	MOUSE55269, MOUSE55270, MOUSE55265, MOUSE55267, MOUSE55266, MOUSE55268, MOUSE55272, MOUSE00168, MOUSE00169
OG0000089	STRPU_25350, STRPU_25352, STRPU_23912, STRPU_23606, STRPU_07030, STRPU_01356, STRPU_11582, STRPU_11585, STRPU_11591, STRPU_11587, STRPU_01354, STRPU_11579, STRPU_01359, STRPU_11586, STRPU_01355, STRPU_11198, STRPU_11197, STRPU_18544, STRPU_15473, STRPU_15469, STRPU_18577, STRPU_18571, STRPU_15474, STRPU_18543, STRPU_15470, STRPU_07004, STRPU_08016, STRPU_25351	MOUSE55271
OG0000090	STRPU_20024, STRPU_20023	MOUSE17971, MOUSE17970, MOUSE17967
OG0000090	STRPU_15706	MOUSE32571, MOUSE32572
OG0000091	STRPU_17342, STRPU_24653, STRPU_09916, STRPU_24656, STRPU_24652	MOUSE19668, MOUSE19669
OG0000093	STRPU_16292, STRPU_19475, STRPU_19473, STRPU_19480, STRPU_17622, STRPU_02298, STRPU_02299, STRPU_02300, STRPU_17621, STRPU_13630, STRPU_15251, STRPU_25013, STRPU_15508, STRPU_01856, STRPU_01855, STRPU_03976, STRPU_24512, STRPU_15196, STRPU_17525, STRPU_17526, STRPU_15252	MOUSE16619, MOUSE35368, MOUSE35369, MOUSE52764, MOUSE52765
OG0000094	STRPU_22767, STRPU_01923	MOUSE41184, MOUSE41176, MOUSE41185, MOUSE41182, MOUSE41183, MOUSE41181, MOUSE41180, MOUSE41175, MOUSE41178, MOUSE41172, MOUSE41173, MOUSE41174, MOUSE41170, MOUSE41171, MOUSE41187, MOUSE41186, MOUSE41188, MOUSE41189, MOUSE41169, MOUSE41179, MOUSE41177, MOUSE11260, MOUSE11259, MOUSE11263, MOUSE11258, MOUSE11262, MOUSE53507, MOUSE53505, MOUSE11261, MOUSE53506, MOUSE53508
OG0000094	STRPU_19407	MOUSE23861, MOUSE23862, MOUSE23863, MOUSE25211, MOUSE25208, MOUSE25207, MOUSE25206, MOUSE25210, MOUSE48851, MOUSE48849, MOUSE48850
OG0000095	STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814	MOUSE21579
OG0000096	STRPU_06019	MOUSE54033, MOUSE13094, MOUSE29900
OG0000096	STRPU_23963, STRPU_23937	MOUSE31085, MOUSE31087, MOUSE02247
OG0000096	STRPU_22229	MOUSE35516
OG0000096	STRPU_27319	MOUSE19103, MOUSE30286, MOUSE30282
OG0000096	STRPU_15853, STRPU_15805	MOUSE41983, MOUSE30995, MOUSE30992, MOUSE47007, MOUSE41985, MOUSE30994, MOUSE47010, MOUSE47008, MOUSE30996
OG0000096	STRPU_11677	MOUSE45925, MOUSE45926, MOUSE44088
OG0000096	STRPU_13124, STRPU_02569	MOUSE52337, MOUSE52338
OG0000098	STRPU_22565, STRPU_22567, STRPU_16696	MOUSE44178, MOUSE44180, MOUSE47248, MOUSE47247, MOUSE01240
OG0000098	STRPU_26921, STRPU_27157	MOUSE20701, MOUSE27744, MOUSE27743, MOUSE20730, MOUSE44534, MOUSE44540, MOUSE44541, MOUSE44537, MOUSE44546, MOUSE44536, MOUSE44538, MOUSE44535, MOUSE44533, MOUSE20728, MOUSE20727, MOUSE20726, MOUSE20725, MOUSE20729
OG0000099	STRPU_16997, STRPU_16998	MOUSE43058, MOUSE50899, MOUSE00625, MOUSE00626, MOUSE00624, MOUSE00623, MOUSE33922, MOUSE16210, MOUSE16209, MOUSE16208, MOUSE16204, MOUSE16205, MOUSE16206, MOUSE16207
OG0000101	STRPU_12617	MOUSE49370, MOUSE49670
OG0000101	STRPU_17410	MOUSE02576, MOUSE49671
OG0000101	STRPU_17399, STRPU_17409	MOUSE15611, MOUSE15612
OG0000101	STRPU_00056, STRPU_00044, STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047	MOUSE02574, MOUSE02575, MOUSE02573, MOUSE02572, MOUSE02456, MOUSE02446, MOUSE02447, MOUSE02449, MOUSE02452, MOUSE02454, MOUSE02453, MOUSE02455, MOUSE02457, MOUSE26355
OG0000102	STRPU_21344	MOUSE08156, MOUSE08155, MOUSE24799, MOUSE24798
OG0000103	STRPU_08665	MOUSE03946, MOUSE03948, MOUSE03949, MOUSE03945, MOUSE03951, MOUSE03944, MOUSE12336, MOUSE12340, MOUSE15975, MOUSE28384
OG0000103	STRPU_08161	MOUSE43972, MOUSE43973, MOUSE43970, MOUSE43971, MOUSE43974, MOUSE03980, MOUSE03977, MOUSE03979, MOUSE15157, MOUSE14014
OG0000104	STRPU_03670, STRPU_03681	MOUSE50572, MOUSE50573, MOUSE16444, MOUSE16442, MOUSE16443, MOUSE16439, MOUSE16441, MOUSE16438, MOUSE16437, MOUSE16440, MOUSE16436
OG0000104	STRPU_22118	MOUSE06976, MOUSE06975, MOUSE06978, MOUSE06980, MOUSE06979, MOUSE06981, MOUSE06983, MOUSE06982, MOUSE15501, MOUSE15498, MOUSE15499, MOUSE05643, MOUSE05641, MOUSE05642
OG0000104	STRPU_03688, STRPU_03686	MOUSE50577, MOUSE16445, MOUSE16446, MOUSE50574, MOUSE50575, MOUSE50576
OG0000104	STRPU_02772	MOUSE16174
OG0000104	STRPU_23716	MOUSE23464, MOUSE23465, MOUSE23463, MOUSE01968, MOUSE01967, MOUSE01969, MOUSE53764
OG0000106	STRPU_25282	MOUSE49277, MOUSE49278, MOUSE55330, MOUSE49769, MOUSE29352, MOUSE29353, MOUSE29354, MOUSE29357, MOUSE29355
OG0000106	STRPU_25442	MOUSE32021
OG0000106	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865, STRPU_18866, STRPU_18929, STRPU_18927, STRPU_18867, STRPU_14313, STRPU_24306, STRPU_24307	MOUSE30798, MOUSE30797, MOUSE51789, MOUSE51787, MOUSE51788
OG0000107	STRPU_24418	MOUSE08903
OG0000107	STRPU_10381, STRPU_06034, STRPU_24248, STRPU_05021, STRPU_06004, STRPU_05934, STRPU_24099, STRPU_25385, STRPU_10863, STRPU_13897, STRPU_01057, STRPU_02949, STRPU_05929, STRPU_03377, STRPU_05996, STRPU_04108, STRPU_05474, STRPU_10843, STRPU_09004	MOUSE41813
OG0000109	STRPU_19171, STRPU_19177, STRPU_19167, STRPU_19172, STRPU_19170, STRPU_19173, STRPU_18193, STRPU_26726, STRPU_01259, STRPU_18204, STRPU_18195, STRPU_10569, STRPU_18199, STRPU_18346, STRPU_14830, STRPU_27374, STRPU_27370, STRPU_01180, STRPU_18257, STRPU_18244, STRPU_18270, STRPU_18254, STRPU_01183, STRPU_24555, STRPU_05924, STRPU_18238, STRPU_18273, STRPU_18267, STRPU_01198, STRPU_18247, STRPU_18276, STRPU_19705, STRPU_19152, STRPU_09944, STRPU_01138, STRPU_18307	MOUSE33717
OG0000113	STRPU_10396, STRPU_18172	MOUSE33596, MOUSE33595
OG0000114	STRPU_06367	MOUSE33748, MOUSE33747, MOUSE33749, MOUSE33750
OG0000114	STRPU_06721, STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210	MOUSE36090, MOUSE36092, MOUSE36094, MOUSE36095, MOUSE36093, MOUSE36096, MOUSE36091, MOUSE34889, MOUSE34888
OG0000115	STRPU_25508, STRPU_12373, STRPU_23313	MOUSE49659, MOUSE49660
OG0000116	STRPU_21801, STRPU_21802	MOUSE27994
OG0000117	STRPU_05836	MOUSE02430
OG0000117	STRPU_18287	MOUSE20794, MOUSE20790
OG0000117	STRPU_16027	MOUSE27159, MOUSE27158, MOUSE26358
OG0000119	STRPU_13902	MOUSE26432, MOUSE26431, MOUSE26430, MOUSE02581, MOUSE02580, MOUSE05168, MOUSE05166, MOUSE05165, MOUSE05167
OG0000119	STRPU_13282, STRPU_14005, STRPU_13283, STRPU_13285, STRPU_04923, STRPU_13455, STRPU_13951	MOUSE26597, MOUSE26599, MOUSE14908, MOUSE25018, MOUSE25019, MOUSE05713
OG0000119	STRPU_13805, STRPU_13905	MOUSE26569, MOUSE53192, MOUSE53193, MOUSE53194
OG0000120	STRPU_00106, STRPU_23560	MOUSE43385
OG0000121	STRPU_17646, STRPU_02277	MOUSE48188, MOUSE48187, MOUSE21383
OG0000122	STRPU_24150	MOUSE05693, MOUSE35483, MOUSE35485, MOUSE35486, MOUSE22654
OG0000122	STRPU_24593, STRPU_24582	MOUSE40424, MOUSE40425, MOUSE40423, MOUSE36694, MOUSE36691, MOUSE36690, MOUSE36692, MOUSE10935, MOUSE10930, MOUSE10934, MOUSE10936, MOUSE10937, MOUSE10939, MOUSE10941, MOUSE10933, MOUSE10927, MOUSE10928, MOUSE10931, MOUSE10929, MOUSE10932, MOUSE10942, MOUSE10938, MOUSE10940, MOUSE10926, MOUSE26270, MOUSE26269, MOUSE26271, MOUSE14751, MOUSE14753
OG0000123	STRPU_09939	MOUSE36089, MOUSE09426, MOUSE09427
OG0000123	STRPU_01514, STRPU_09445	MOUSE21391, MOUSE47951, MOUSE47950, MOUSE19617
OG0000123	STRPU_09515, STRPU_06249	MOUSE09430, MOUSE09429, MOUSE09431
OG0000124	STRPU_06709	MOUSE45402
OG0000124	STRPU_09291	MOUSE06474, MOUSE06473, MOUSE38647, MOUSE38648, MOUSE14045
OG0000124	STRPU_10604	MOUSE34424, MOUSE34425
OG0000124	STRPU_21471	MOUSE27466, MOUSE49894
OG0000125	STRPU_25037	MOUSE10957, MOUSE10956, MOUSE10959, MOUSE14826, MOUSE05399, MOUSE05398, MOUSE14824, MOUSE14825
OG0000125	STRPU_25182	MOUSE10964, MOUSE10966, MOUSE05382, MOUSE05384, MOUSE05381, MOUSE10965
OG0000125	STRPU_11727	MOUSE27013, MOUSE27014, MOUSE43956, MOUSE43955, MOUSE43954
OG0000126	STRPU_06870	MOUSE47557, MOUSE47555, MOUSE47554, MOUSE54136, MOUSE54135, MOUSE54137, MOUSE29574, MOUSE29573, MOUSE29575, MOUSE47556
OG0000126	STRPU_04964	MOUSE12568, MOUSE36379, MOUSE36377, MOUSE36378, MOUSE36380
OG0000126	STRPU_26672	MOUSE19645, MOUSE01498, MOUSE01499, MOUSE32380, MOUSE30420, MOUSE30422, MOUSE30421, MOUSE27727, MOUSE27726, MOUSE27725
OG0000127	STRPU_06620	MOUSE47545, MOUSE54139, MOUSE29572
OG0000127	STRPU_06619	MOUSE52357, MOUSE52358, MOUSE13075
OG0000127	STRPU_07791	MOUSE09031, MOUSE06835, MOUSE28216
OG0000127	STRPU_07458	MOUSE12652, MOUSE29242, MOUSE21486, MOUSE21487
OG0000127	STRPU_08311	MOUSE17076, MOUSE17077, MOUSE17078, MOUSE14094, MOUSE06008
OG0000128	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386	MOUSE20235
OG0000128	STRPU_24545	MOUSE44975, MOUSE44976, MOUSE50207, MOUSE50208
OG0000128	STRPU_05989	MOUSE15660, MOUSE15661
OG0000129	STRPU_21106, STRPU_21101	MOUSE24658, MOUSE20204, MOUSE18144, MOUSE24659, MOUSE24660, MOUSE24661, MOUSE43330, MOUSE49914, MOUSE27526, MOUSE27523, MOUSE27524, MOUSE27525, MOUSE27522, MOUSE27521
OG0000129	STRPU_06625	MOUSE45123, MOUSE55058
OG0000130	STRPU_26036, STRPU_26037	MOUSE41081
OG0000130	STRPU_04903	MOUSE31524, MOUSE31521, MOUSE31523, MOUSE31522
OG0000130	STRPU_21246	MOUSE18069
OG0000130	STRPU_21543	MOUSE54328, MOUSE54329, MOUSE39202, MOUSE39203, MOUSE39204, MOUSE41078, MOUSE41079, MOUSE41080
OG0000130	STRPU_04374	MOUSE11517, MOUSE11516
OG0000131	STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347	MOUSE01093, MOUSE01094
OG0000132	STRPU_07133, STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005	MOUSE08918, MOUSE08909, MOUSE21284, MOUSE08828, MOUSE08927, MOUSE08921, MOUSE08935
OG0000132	STRPU_02132, STRPU_09170	MOUSE14073
OG0000137	STRPU_07118	MOUSE13561, MOUSE13559, MOUSE13562, MOUSE13560, MOUSE00324, MOUSE00325, MOUSE00321, MOUSE00323
OG0000137	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957	MOUSE06337, MOUSE06338
OG0000137	STRPU_17715, STRPU_18673, STRPU_18678	MOUSE18094, MOUSE18096
OG0000140	STRPU_13790, STRPU_13789	MOUSE39686, MOUSE39687, MOUSE39688, MOUSE39689, MOUSE39690
OG0000140	STRPU_13447	MOUSE41508, MOUSE41510, MOUSE41511, MOUSE41509, MOUSE47115, MOUSE47116
OG0000141	STRPU_19456, STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289, STRPU_25290, STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839, STRPU_21825	MOUSE54377, MOUSE54378
OG0000142	STRPU_10875, STRPU_10888	MOUSE25278, MOUSE18488, MOUSE17833
OG0000147	STRPU_10707	MOUSE23083, MOUSE23081, MOUSE23080, MOUSE23084, MOUSE23082, MOUSE34846, MOUSE34845, MOUSE34844
OG0000147	STRPU_24812	MOUSE09313, MOUSE09314, MOUSE09315, MOUSE09317, MOUSE12666, MOUSE12667
OG0000147	STRPU_19988	MOUSE23670, MOUSE23669, MOUSE23668
OG0000147	STRPU_20621	MOUSE28041, MOUSE28040
OG0000148	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971	MOUSE54278, MOUSE54277, MOUSE54279, MOUSE40870, MOUSE40868, MOUSE40869, MOUSE40871, MOUSE07014, MOUSE07018, MOUSE07013, MOUSE23507, MOUSE23504, MOUSE23506, MOUSE23508, MOUSE23505, MOUSE23503
OG0000148	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715	MOUSE40874, MOUSE40873, MOUSE40867, MOUSE40875, MOUSE40878, MOUSE40877, MOUSE40876, MOUSE50108, MOUSE50109, MOUSE23500, MOUSE23499, MOUSE14503
OG0000149	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891	MOUSE10061, MOUSE10064, MOUSE16718
OG0000149	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185, STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522	MOUSE44762, MOUSE19464
OG0000149	STRPU_04830, STRPU_00746	MOUSE31508, MOUSE31509
OG0000151	STRPU_19851	MOUSE50308, MOUSE25496, MOUSE25497, MOUSE31293, MOUSE17567, MOUSE17566, MOUSE17564, MOUSE17565, MOUSE17563, MOUSE31290, MOUSE31291
OG0000151	STRPU_23185	MOUSE38915, MOUSE05155, MOUSE14577, MOUSE14578, MOUSE22044, MOUSE22042, MOUSE22045
OG0000151	STRPU_20407	MOUSE32838, MOUSE31764
OG0000154	STRPU_18854, STRPU_19002, STRPU_18855	MOUSE16268
OG0000154	STRPU_17487	MOUSE16271, MOUSE16267, MOUSE16269, MOUSE16270
OG0000155	STRPU_07135	MOUSE13874, MOUSE13880, MOUSE13869, MOUSE13873, MOUSE13870, MOUSE13877, MOUSE13876, MOUSE13878, MOUSE13872, MOUSE13875, MOUSE13871, MOUSE13879, MOUSE13881, MOUSE13883, MOUSE13882, MOUSE13884, MOUSE13885, MOUSE21763, MOUSE21764
OG0000155	STRPU_07137	MOUSE33863, MOUSE33860, MOUSE33862, MOUSE21762, MOUSE21769, MOUSE21768, MOUSE21772, MOUSE21771, MOUSE21765, MOUSE21770, MOUSE21766, MOUSE21767, MOUSE21761, MOUSE33865, MOUSE33866, MOUSE33867, MOUSE33868, MOUSE33874, MOUSE33873, MOUSE33871, MOUSE33864, MOUSE33869, MOUSE33861, MOUSE33870, MOUSE21774, MOUSE21773
OG0000157	STRPU_22147	MOUSE20681, MOUSE01676
OG0000157	STRPU_22616	MOUSE52684
OG0000157	STRPU_25761	MOUSE49056, MOUSE49057, MOUSE49058
OG0000158	STRPU_20285	MOUSE21505
OG0000158	STRPU_07153	MOUSE29251, MOUSE29249, MOUSE29250, MOUSE29247, MOUSE00038, MOUSE00039, MOUSE00040, MOUSE21506, MOUSE21503, MOUSE21502, MOUSE21504
OG0000158	STRPU_01554	MOUSE46608, MOUSE46610, MOUSE46609
OG0000159	STRPU_24070	MOUSE21603
OG0000159	STRPU_17842	MOUSE00612, MOUSE00610, MOUSE00611
OG0000159	STRPU_20008	MOUSE25717
OG0000159	STRPU_16418, STRPU_16719, STRPU_16429, STRPU_16426, STRPU_03276, STRPU_03235, STRPU_16278, STRPU_16427, STRPU_16430	MOUSE27101, MOUSE27099, MOUSE16708, MOUSE16707
OG0000160	STRPU_24405	MOUSE28371, MOUSE28372, MOUSE28373
OG0000160	STRPU_11554, STRPU_15349	MOUSE01089, MOUSE01088, MOUSE01087, MOUSE01081
OG0000163	STRPU_08825	MOUSE14140, MOUSE14139, MOUSE14141, MOUSE06340, MOUSE14142
OG0000163	STRPU_08826	MOUSE06341, MOUSE14155, MOUSE14157, MOUSE14156, MOUSE14160
OG0000163	STRPU_22081	MOUSE05232, MOUSE05233, MOUSE05231, MOUSE14893, MOUSE39789, MOUSE39790, MOUSE39791
OG0000164	STRPU_27289	MOUSE44643, MOUSE44642, MOUSE30837, MOUSE30838, MOUSE10120, MOUSE10121, MOUSE10122, MOUSE48533
OG0000165	STRPU_05210	MOUSE29642, MOUSE29641, MOUSE29639, MOUSE29640, MOUSE19386, MOUSE48054, MOUSE12534, MOUSE48055, MOUSE12535, MOUSE54698, MOUSE41531, MOUSE47335, MOUSE36894, MOUSE36895, MOUSE47333, MOUSE47332, MOUSE27722, MOUSE10636, MOUSE01353, MOUSE01354, MOUSE01352, MOUSE54126, MOUSE54125, MOUSE54124, MOUSE04088, MOUSE04089, MOUSE15572, MOUSE13139, MOUSE13138, MOUSE12536
OG0000166	STRPU_18023, STRPU_18089, STRPU_01777	MOUSE46601, MOUSE46183
OG0000166	STRPU_24488, STRPU_17844	MOUSE46180, MOUSE46181
OG0000166	STRPU_14794	MOUSE46600, MOUSE46597, MOUSE46596, MOUSE46603, MOUSE01131, MOUSE35817, MOUSE01134, MOUSE01135, MOUSE33480, MOUSE33479, MOUSE03840, MOUSE03841
OG0000167	STRPU_07671	MOUSE28268, MOUSE28270, MOUSE28269, MOUSE31990, MOUSE31991, MOUSE12639, MOUSE34066, MOUSE34067, MOUSE00486, MOUSE00488, MOUSE00485, MOUSE34221, MOUSE28529, MOUSE28530, MOUSE35788
OG0000168	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239	MOUSE27170, MOUSE27166, MOUSE27169, MOUSE27167, MOUSE27168, MOUSE27165
OG0000168	STRPU_18537, STRPU_18485, STRPU_00123	MOUSE01297, MOUSE01296, MOUSE13205, MOUSE33379, MOUSE20806
OG0000168	STRPU_18538, STRPU_18484	MOUSE27171
OG0000169	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116	MOUSE41120, MOUSE41121, MOUSE41122, MOUSE41119, MOUSE04019, MOUSE04018, MOUSE04016, MOUSE04015, MOUSE04017, MOUSE04209, MOUSE04210, MOUSE04211, MOUSE04212
OG0000171	STRPU_14714	MOUSE04583
OG0000171	STRPU_24033, STRPU_02631	MOUSE02239
OG0000171	STRPU_19940, STRPU_02585	MOUSE21136, MOUSE35961, MOUSE35960
OG0000171	STRPU_04281	MOUSE48309
OG0000172	STRPU_25567	MOUSE02355, MOUSE22541
OG0000173	STRPU_11148	MOUSE16104
OG0000173	STRPU_11149	MOUSE39556, MOUSE38333, MOUSE38332, MOUSE38331, MOUSE15474, MOUSE52385, MOUSE52384, MOUSE34416, MOUSE34413, MOUSE34415, MOUSE34414, MOUSE22661, MOUSE36595, MOUSE36598, MOUSE36593, MOUSE36596, MOUSE36597, MOUSE36594, MOUSE16111, MOUSE16103, MOUSE52386, MOUSE33906, MOUSE34420, MOUSE34587, MOUSE39602, MOUSE39601, MOUSE33907, MOUSE32174, MOUSE32176, MOUSE32177, MOUSE32175
OG0000174	STRPU_16145, STRPU_16138, STRPU_15886, STRPU_09192, STRPU_15884, STRPU_15888, STRPU_15882, STRPU_15832, STRPU_15834, STRPU_15887, STRPU_15891, STRPU_15838, STRPU_15890, STRPU_15892, STRPU_15836, STRPU_15835, STRPU_15883, STRPU_15881, STRPU_15885, STRPU_15839, STRPU_15833, STRPU_15831, STRPU_15837	MOUSE13944, MOUSE25057, MOUSE25058
OG0000174	STRPU_00043, STRPU_16005	MOUSE12800, MOUSE12801, MOUSE31622
OG0000175	STRPU_02319, STRPU_12738	MOUSE37007, MOUSE37008, MOUSE37004, MOUSE37005, MOUSE37006
OG0000175	STRPU_24563	MOUSE21629, MOUSE32004, MOUSE32003
OG0000176	STRPU_00840	MOUSE45732, MOUSE42949, MOUSE42951, MOUSE42953, MOUSE42952, MOUSE42950, MOUSE42331, MOUSE42948, MOUSE42344, MOUSE09841, MOUSE09840, MOUSE43150, MOUSE43151, MOUSE42463, MOUSE42462, MOUSE42461, MOUSE42460, MOUSE46971, MOUSE46973, MOUSE46972, MOUSE42098, MOUSE03726, MOUSE03725
OG0000179	STRPU_00166, STRPU_27037, STRPU_27036	MOUSE19509, MOUSE51773
OG0000179	STRPU_05514	MOUSE30037
OG0000180	STRPU_10517	MOUSE29509, MOUSE29508
OG0000180	STRPU_10957	MOUSE48072, MOUSE48074, MOUSE48071, MOUSE38825, MOUSE38824, MOUSE38823, MOUSE42096, MOUSE42097, MOUSE54603
OG0000181	STRPU_22671	MOUSE39163, MOUSE11210, MOUSE11208
OG0000181	STRPU_15658, STRPU_15675	MOUSE07217
OG0000183	STRPU_21811	MOUSE42801, MOUSE08189, MOUSE08186, MOUSE08187, MOUSE08190, MOUSE20337, MOUSE20343, MOUSE20344, MOUSE20338, MOUSE20339, MOUSE20341, MOUSE20340, MOUSE24700
OG0000183	STRPU_03432	MOUSE51267, MOUSE51268, MOUSE51266
OG0000183	STRPU_03075	MOUSE51137, MOUSE51138, MOUSE51136, MOUSE51139
OG0000184	STRPU_19370, STRPU_19368	MOUSE24064, MOUSE24056, MOUSE24057, MOUSE24065, MOUSE24062, MOUSE24061, MOUSE24063, MOUSE24060, MOUSE24059, MOUSE24067, MOUSE24068, MOUSE24181, MOUSE24180, MOUSE24179, MOUSE24178, MOUSE30888
OG0000185	STRPU_13433	MOUSE14614, MOUSE14615, MOUSE14613, MOUSE15733
OG0000185	STRPU_25410	MOUSE48986, MOUSE48987, MOUSE12446, MOUSE09959
OG0000185	STRPU_01114, STRPU_24185	MOUSE06590, MOUSE06589
OG0000186	STRPU_20742	MOUSE08549
OG0000188	STRPU_04042	MOUSE12814, MOUSE21053, MOUSE21052, MOUSE48307
OG0000190	STRPU_24929	MOUSE25818, MOUSE25812
OG0000190	STRPU_20386	MOUSE31898, MOUSE31897, MOUSE31899, MOUSE25811, MOUSE31896, MOUSE25813, MOUSE25815, MOUSE25816, MOUSE25819, MOUSE25814, MOUSE25817, MOUSE25822, MOUSE25821, MOUSE25820
OG0000192	STRPU_07493	MOUSE22431
OG0000192	STRPU_18443, STRPU_18409	MOUSE31398, MOUSE31399, MOUSE32645, MOUSE01413, MOUSE01412
OG0000192	STRPU_19951	MOUSE25324
OG0000192	STRPU_08187	MOUSE46094, MOUSE46095, MOUSE46092, MOUSE46093, MOUSE46090, MOUSE16913, MOUSE16914, MOUSE16915
OG0000193	STRPU_10096, STRPU_10159	MOUSE38224, MOUSE38223, MOUSE37517, MOUSE10603, MOUSE43494, MOUSE51242, MOUSE51243, MOUSE17401, MOUSE17402
OG0000194	STRPU_00024, STRPU_00025, STRPU_06136, STRPU_06137, STRPU_05974, STRPU_06736, STRPU_06599, STRPU_06600, STRPU_06597, STRPU_06598, STRPU_05970, STRPU_05971, STRPU_05972, STRPU_05973, STRPU_06442	MOUSE29883, MOUSE29879, MOUSE29880, MOUSE29881, MOUSE29882, MOUSE29432, MOUSE29433, MOUSE29431, MOUSE34698, MOUSE34700, MOUSE34701, MOUSE34699, MOUSE34696, MOUSE34697, MOUSE34695
OG0000195	STRPU_06815	MOUSE52235, MOUSE52236, MOUSE52239, MOUSE52237, MOUSE52242, MOUSE52243, MOUSE52241, MOUSE04098, MOUSE04099, MOUSE52244
OG0000197	STRPU_20876, STRPU_20839, STRPU_25764, STRPU_20837, STRPU_20874	MOUSE30186, MOUSE51336
OG0000197	STRPU_14405	MOUSE34852, MOUSE34853, MOUSE52313, MOUSE52312, MOUSE34129, MOUSE00710, MOUSE00709, MOUSE29305, MOUSE29309, MOUSE29308, MOUSE29310, MOUSE29311, MOUSE29313, MOUSE29307, MOUSE29312
OG0000198	STRPU_19033, STRPU_00457, STRPU_19032, STRPU_00458	MOUSE37485, MOUSE37483, MOUSE37486, MOUSE37484, MOUSE34504, MOUSE34500, MOUSE34499, MOUSE34498, MOUSE34502, MOUSE34501, MOUSE34496, MOUSE34497, MOUSE15130, MOUSE15131
OG0000199	STRPU_05348	MOUSE19339, MOUSE19334, MOUSE19337, MOUSE19328, MOUSE19330, MOUSE19332, MOUSE19317, MOUSE19315, MOUSE19316, MOUSE19321, MOUSE19320, MOUSE19318, MOUSE19324, MOUSE19326, MOUSE19325, MOUSE19323, MOUSE19331, MOUSE19333, MOUSE19327, MOUSE19329, MOUSE19319, MOUSE19322, MOUSE19336, MOUSE19335, MOUSE19338, MOUSE19340, MOUSE19342
OG0000201	STRPU_08330	MOUSE38533, MOUSE38534, MOUSE14083
OG0000201	STRPU_14748	MOUSE03853, MOUSE03854, MOUSE03851, MOUSE03850, MOUSE03855, MOUSE03849, MOUSE03848, MOUSE03852, MOUSE03856, MOUSE01053, MOUSE01052
OG0000202	STRPU_10193, STRPU_10194	MOUSE07511, MOUSE48067, MOUSE48245, MOUSE47837, MOUSE47835, MOUSE47833, MOUSE47834, MOUSE12756, MOUSE12757, MOUSE12758, MOUSE12754, MOUSE46869, MOUSE46868, MOUSE46870, MOUSE27899, MOUSE27900, MOUSE27898, MOUSE03258, MOUSE46792, MOUSE46791, MOUSE30371, MOUSE30372, MOUSE30373, MOUSE30374
