Orthogroup	STRPU_ok	NEMVE
OG0000057	STRPU_15511, STRPU_15515, STRPU_15513, STRPU_15522, STRPU_15517, STRPU_15521, STRPU_15512, STRPU_15518, STRPU_15524, STRPU_15520, STRPU_15523, STRPU_15510, STRPU_15514, STRPU_06456, STRPU_18393, STRPU_10377, STRPU_10376, STRPU_03172, STRPU_10378, STRPU_10379, STRPU_11849, STRPU_11850, STRPU_11851, STRPU_10380, STRPU_16444, STRPU_10382	NEMVE05190, NEMVE02467, NEMVE05216, NEMVE05223, NEMVE05204, NEMVE05225, NEMVE12328, NEMVE05177, NEMVE05220, NEMVE03446, NEMVE07617, NEMVE07622, NEMVE25939, NEMVE23329, NEMVE05208, NEMVE02722, NEMVE16190
OG0000057	STRPU_13678	NEMVE03086
OG0000057	STRPU_09649	NEMVE06823
OG0000057	STRPU_13541, STRPU_06452	NEMVE03666, NEMVE05232, NEMVE03773, NEMVE06120, NEMVE03690, NEMVE06136, NEMVE06127, NEMVE06129, NEMVE05191, NEMVE03726, NEMVE05196, NEMVE05197, NEMVE05233, NEMVE09737, NEMVE05189, NEMVE05210, NEMVE03728
OG0000057	STRPU_09580	NEMVE08590, NEMVE08584, NEMVE02970, NEMVE11676
OG0000057	STRPU_10530, STRPU_02305, STRPU_18108, STRPU_09940	NEMVE10389, NEMVE10288, NEMVE05767, NEMVE05753, NEMVE07561, NEMVE16869, NEMVE12777, NEMVE13925, NEMVE09515, NEMVE17706
OG0000058	STRPU_08551	NEMVE06253
OG0000058	STRPU_10155, STRPU_10092	NEMVE13151
OG0000058	STRPU_01494	NEMVE18401
OG0000059	STRPU_24694, STRPU_24697, STRPU_24828, STRPU_24005	NEMVE15315, NEMVE02009, NEMVE06154
OG0000060	STRPU_18179, STRPU_17613	NEMVE15983, NEMVE23420, NEMVE00402
OG0000060	STRPU_25136, STRPU_17605, STRPU_17612, STRPU_17606, STRPU_17085, STRPU_24483, STRPU_24484, STRPU_21861, STRPU_10974, STRPU_10973, STRPU_22645, STRPU_20391, STRPU_24081, STRPU_24740, STRPU_24199, STRPU_24413	NEMVE02438
OG0000060	STRPU_12994	NEMVE01006, NEMVE11210, NEMVE00908, NEMVE18881, NEMVE00777
OG0000062	STRPU_12719	NEMVE10327
OG0000062	STRPU_08191	NEMVE14126
OG0000062	STRPU_19993, STRPU_19459, STRPU_19398	NEMVE00002, NEMVE17871
OG0000063	STRPU_18989	NEMVE05614
OG0000063	STRPU_23711	NEMVE00961
OG0000063	STRPU_18657	NEMVE09684
OG0000064	STRPU_06701, STRPU_10830, STRPU_10849, STRPU_10911, STRPU_27288, STRPU_13555, STRPU_25159, STRPU_13144, STRPU_13164, STRPU_13376, STRPU_13397, STRPU_01226, STRPU_12074, STRPU_01228, STRPU_12073, STRPU_01227, STRPU_09572, STRPU_12692, STRPU_17157, STRPU_02478, STRPU_15099, STRPU_15096, STRPU_02473, STRPU_02474, STRPU_15097, STRPU_15411, STRPU_12264, STRPU_13323, STRPU_13898, STRPU_13899, STRPU_13887, STRPU_13858, STRPU_09468, STRPU_02450, STRPU_13612, STRPU_03924, STRPU_14007, STRPU_13479, STRPU_13480, STRPU_13482, STRPU_13477, STRPU_13481, STRPU_13540, STRPU_13528, STRPU_13529, STRPU_13186, STRPU_15784, STRPU_25009, STRPU_25162, STRPU_07669, STRPU_24449, STRPU_08462, STRPU_24447, STRPU_08457, STRPU_24448, STRPU_08460, STRPU_08455, STRPU_13325, STRPU_13324	NEMVE19911, NEMVE17597, NEMVE15687
OG0000065	STRPU_23745, STRPU_05983, STRPU_26692, STRPU_05226, STRPU_10265, STRPU_19156, STRPU_16682, STRPU_16656, STRPU_15167, STRPU_15219, STRPU_14170, STRPU_21040, STRPU_13306, STRPU_06492, STRPU_06493, STRPU_00492, STRPU_15846, STRPU_15797, STRPU_15923, STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613, STRPU_24102, STRPU_26280, STRPU_00300, STRPU_08584, STRPU_22137	NEMVE02128, NEMVE02142, NEMVE07842, NEMVE11941, NEMVE09169, NEMVE17235, NEMVE07009, NEMVE07010, NEMVE01667, NEMVE07812, NEMVE11483, NEMVE06777, NEMVE05666, NEMVE09396, NEMVE07281, NEMVE13551
OG0000066	STRPU_23239	NEMVE03297
OG0000066	STRPU_19100	NEMVE02094, NEMVE00829, NEMVE23938
OG0000066	STRPU_13499, STRPU_13506, STRPU_13495	NEMVE06765, NEMVE09456
OG0000066	STRPU_10561, STRPU_10560, STRPU_10760	NEMVE05988
OG0000067	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881	NEMVE10714
OG0000067	STRPU_24522, STRPU_10727, STRPU_10726, STRPU_04075, STRPU_11266, STRPU_11228, STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824, STRPU_10905, STRPU_00137, STRPU_11385	NEMVE14139, NEMVE14099
OG0000068	STRPU_23284, STRPU_22578, STRPU_22587, STRPU_22390, STRPU_23541, STRPU_07504, STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938, STRPU_07506, STRPU_21941, STRPU_21953, STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939, STRPU_23285, STRPU_00704, STRPU_22720	NEMVE24661, NEMVE20048
OG0000069	STRPU_24462	NEMVE14181
OG0000069	STRPU_08964, STRPU_21393	NEMVE15092
OG0000069	STRPU_08182	NEMVE19917
OG0000069	STRPU_04107, STRPU_05473, STRPU_05020, STRPU_25384, STRPU_24249, STRPU_09003, STRPU_01056, STRPU_05927, STRPU_06003, STRPU_05936, STRPU_05932, STRPU_06000	NEMVE12607
OG0000070	STRPU_17447, STRPU_05505	NEMVE23951, NEMVE09231, NEMVE05946
OG0000070	STRPU_08130	NEMVE15657, NEMVE02127, NEMVE24740, NEMVE15772, NEMVE06867, NEMVE02507
OG0000071	STRPU_00835, STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834	NEMVE11425, NEMVE00556, NEMVE14043
OG0000071	STRPU_17182, STRPU_17159	NEMVE03090
OG0000071	STRPU_25994, STRPU_20810	NEMVE23762
OG0000071	STRPU_05831	NEMVE04901
OG0000072	STRPU_05231, STRPU_05232	NEMVE01460
OG0000072	STRPU_05349	NEMVE07818
OG0000072	STRPU_05344	NEMVE09585
OG0000074	STRPU_05573, STRPU_05632	NEMVE04681
OG0000075	STRPU_25005	NEMVE23844
OG0000075	STRPU_25122	NEMVE13100
OG0000075	STRPU_10595	NEMVE15115
OG0000075	STRPU_25157	NEMVE18051
OG0000075	STRPU_01897, STRPU_22743	NEMVE22411
OG0000075	STRPU_23530	NEMVE17771
OG0000075	STRPU_23991	NEMVE07707
OG0000076	STRPU_17367	NEMVE11640
OG0000076	STRPU_19464, STRPU_18471, STRPU_26029, STRPU_23851, STRPU_19589, STRPU_19729, STRPU_08885, STRPU_10078, STRPU_09546, STRPU_11080, STRPU_03963, STRPU_20173, STRPU_17987, STRPU_03540, STRPU_14349, STRPU_00521, STRPU_03147, STRPU_11984, STRPU_10767, STRPU_01635, STRPU_03297, STRPU_12019, STRPU_14212, STRPU_25681, STRPU_01285, STRPU_01758, STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815, STRPU_13965	NEMVE17640, NEMVE07717, NEMVE12326
OG0000076	STRPU_20232	NEMVE17885
OG0000076	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766, STRPU_24765, STRPU_06214	NEMVE11563
OG0000077	STRPU_09555, STRPU_10026, STRPU_10408, STRPU_07855, STRPU_09553	NEMVE04990
OG0000078	STRPU_08802, STRPU_23681, STRPU_23657	NEMVE13703, NEMVE01522
OG0000078	STRPU_13338, STRPU_24931, STRPU_21033, STRPU_21035, STRPU_13337	NEMVE20033
OG0000079	STRPU_23093, STRPU_23381, STRPU_23773	NEMVE07219, NEMVE03189
OG0000079	STRPU_04091	NEMVE02220
OG0000079	STRPU_02493, STRPU_15115, STRPU_15116, STRPU_02495	NEMVE08009
OG0000079	STRPU_26495, STRPU_19060	NEMVE00715, NEMVE10337, NEMVE10329, NEMVE05451
OG0000080	STRPU_04387, STRPU_15801, STRPU_17234, STRPU_16347, STRPU_07754, STRPU_19126, STRPU_12219, STRPU_07841, STRPU_16971, STRPU_16830, STRPU_00556, STRPU_09960, STRPU_06340, STRPU_16071, STRPU_16545, STRPU_17857, STRPU_07970	NEMVE06862
OG0000082	STRPU_19842	NEMVE19066
OG0000082	STRPU_09694, STRPU_09737	NEMVE05388
OG0000082	STRPU_22564, STRPU_22563, STRPU_20087	NEMVE14867, NEMVE15134
OG0000082	STRPU_20082, STRPU_20108, STRPU_20107, STRPU_20088, STRPU_20110, STRPU_20083, STRPU_20081, STRPU_20109, STRPU_20084, STRPU_20079, STRPU_20106, STRPU_20105, STRPU_20078, STRPU_20085, STRPU_03415, STRPU_03390, STRPU_03400, STRPU_03405, STRPU_02825	NEMVE22355
OG0000083	STRPU_05477, STRPU_05480, STRPU_05479, STRPU_03616, STRPU_17233	NEMVE12859, NEMVE06053, NEMVE08070, NEMVE09935, NEMVE03051, NEMVE02455, NEMVE08434, NEMVE06040, NEMVE03091
OG0000083	STRPU_18824, STRPU_18823, STRPU_12975, STRPU_12535, STRPU_14691, STRPU_14698, STRPU_14692, STRPU_14696, STRPU_14687, STRPU_14685, STRPU_14689, STRPU_26974, STRPU_14701, STRPU_14699, STRPU_06794, STRPU_06796, STRPU_06797, STRPU_06792, STRPU_06798, STRPU_06795, STRPU_06788, STRPU_14608, STRPU_14627, STRPU_14947, STRPU_14977, STRPU_05948, STRPU_06016, STRPU_11195, STRPU_04893, STRPU_24352, STRPU_12884, STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813, STRPU_20441, STRPU_24279	NEMVE19216
OG0000084	STRPU_04595	NEMVE25083, NEMVE02496, NEMVE03047, NEMVE03526, NEMVE00179, NEMVE00159, NEMVE02096, NEMVE04809, NEMVE15190, NEMVE01631
OG0000084	STRPU_04404	NEMVE16722
OG0000084	STRPU_04405	NEMVE07901
OG0000085	STRPU_09804	NEMVE07554
OG0000085	STRPU_24977	NEMVE09794, NEMVE03205
OG0000085	STRPU_15094	NEMVE07289
OG0000085	STRPU_25637	NEMVE07695, NEMVE08967, NEMVE08972
OG0000085	STRPU_14802	NEMVE18682, NEMVE18681
OG0000087	STRPU_06300, STRPU_06346	NEMVE14074
OG0000087	STRPU_20681	NEMVE07184
OG0000087	STRPU_22865	NEMVE14184
OG0000087	STRPU_25132	NEMVE13354
OG0000087	STRPU_23330	NEMVE02951
OG0000087	STRPU_08212	NEMVE25319
OG0000088	STRPU_26089	NEMVE07906, NEMVE16345, NEMVE14559, NEMVE09565, NEMVE02110
OG0000089	STRPU_17838, STRPU_22395	NEMVE15803
OG0000089	STRPU_25350, STRPU_25352, STRPU_23912, STRPU_23606, STRPU_07030, STRPU_01356, STRPU_11582, STRPU_11585, STRPU_11591, STRPU_11587, STRPU_01354, STRPU_11579, STRPU_01359, STRPU_11586, STRPU_01355, STRPU_11198, STRPU_11197, STRPU_18544, STRPU_15473, STRPU_15469, STRPU_18577, STRPU_18571, STRPU_15474, STRPU_18543, STRPU_15470, STRPU_07004, STRPU_08016, STRPU_25351	NEMVE15621, NEMVE15853
OG0000090	STRPU_24722, STRPU_07521, STRPU_07520, STRPU_20024, STRPU_20023	NEMVE05578
OG0000090	STRPU_02923, STRPU_21514, STRPU_21513	NEMVE24660, NEMVE20728
OG0000090	STRPU_18685	NEMVE17837, NEMVE23372
OG0000090	STRPU_21515	NEMVE02391
OG0000091	STRPU_08886, STRPU_00935, STRPU_08884, STRPU_00936, STRPU_17364, STRPU_17341, STRPU_17128, STRPU_24571, STRPU_26100, STRPU_26114, STRPU_17342, STRPU_24653, STRPU_09916, STRPU_24656, STRPU_24652, STRPU_24318, STRPU_24319, STRPU_24441, STRPU_24440, STRPU_24439, STRPU_09275	NEMVE05463, NEMVE05476, NEMVE13252
OG0000093	STRPU_16292, STRPU_19475, STRPU_19473, STRPU_19480, STRPU_17622, STRPU_02298, STRPU_02299, STRPU_02300, STRPU_17621, STRPU_13630, STRPU_15251, STRPU_25013, STRPU_15508, STRPU_01856, STRPU_01855, STRPU_03976, STRPU_24512, STRPU_15196, STRPU_17525, STRPU_17526, STRPU_15252	NEMVE00805, NEMVE08071
OG0000094	STRPU_22767, STRPU_01923	NEMVE05621
OG0000094	STRPU_19407	NEMVE03407, NEMVE03409, NEMVE03406
OG0000095	STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814	NEMVE15802
OG0000095	STRPU_15048, STRPU_02486, STRPU_24542	NEMVE10556, NEMVE02903, NEMVE22347, NEMVE15792, NEMVE05620, NEMVE06820, NEMVE05611
OG0000096	STRPU_06019	NEMVE15121
OG0000096	STRPU_23963, STRPU_23937	NEMVE14782
OG0000096	STRPU_22229	NEMVE22574
OG0000096	STRPU_27319	NEMVE22432
OG0000096	STRPU_15853, STRPU_15805	NEMVE25573
OG0000096	STRPU_11677, STRPU_13124, STRPU_02569	NEMVE14773
OG0000098	STRPU_22565, STRPU_22567, STRPU_16696	NEMVE25900
OG0000098	STRPU_26921, STRPU_27157	NEMVE07244, NEMVE05378
OG0000099	STRPU_15397	NEMVE10616, NEMVE07524, NEMVE01647, NEMVE02992
OG0000100	STRPU_14096, STRPU_16211, STRPU_10812, STRPU_16058, STRPU_17992, STRPU_16363, STRPU_27391, STRPU_05879, STRPU_15666, STRPU_06041, STRPU_10507, STRPU_06418, STRPU_03267, STRPU_26276, STRPU_13004, STRPU_13488, STRPU_04705, STRPU_08730, STRPU_19698, STRPU_16155, STRPU_06339, STRPU_13430, STRPU_24937, STRPU_19091, STRPU_00717, STRPU_00989, STRPU_11396	NEMVE03538, NEMVE17567, NEMVE12243, NEMVE05040, NEMVE03088
OG0000100	STRPU_03239	NEMVE09111, NEMVE09709
OG0000100	STRPU_12859, STRPU_13109, STRPU_02751, STRPU_09034, STRPU_09028, STRPU_12270, STRPU_15606, STRPU_19107, STRPU_03000, STRPU_09843	NEMVE16980
OG0000101	STRPU_12617, STRPU_17410, STRPU_17399, STRPU_17409	NEMVE09668, NEMVE18669, NEMVE09674, NEMVE09673, NEMVE09675, NEMVE09670, NEMVE14294, NEMVE01377, NEMVE13283, NEMVE10270, NEMVE14668, NEMVE10030, NEMVE00231, NEMVE06943, NEMVE05036, NEMVE08533
OG0000101	STRPU_00056, STRPU_00044, STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047	NEMVE18515
OG0000102	STRPU_21344	NEMVE01554, NEMVE04730
OG0000102	STRPU_00098	NEMVE08392
OG0000103	STRPU_08665	NEMVE06305
OG0000103	STRPU_08161	NEMVE09043
OG0000104	STRPU_03670, STRPU_03681	NEMVE07990
OG0000104	STRPU_22118	NEMVE01265
OG0000104	STRPU_03688, STRPU_03686	NEMVE01905
OG0000104	STRPU_02772	NEMVE06744
OG0000104	STRPU_23716	NEMVE00656, NEMVE11959, NEMVE06478, NEMVE02810, NEMVE06126
OG0000105	STRPU_10256, STRPU_09492, STRPU_09493, STRPU_09487, STRPU_09494, STRPU_10002, STRPU_09488, STRPU_09490, STRPU_27408, STRPU_09503, STRPU_14518, STRPU_00826, STRPU_25559, STRPU_14519, STRPU_26455, STRPU_22646, STRPU_04779, STRPU_26567, STRPU_26881, STRPU_26882, STRPU_26519, STRPU_08201, STRPU_14522, STRPU_14521, STRPU_00168, STRPU_01571, STRPU_00233, STRPU_25975, STRPU_14523, STRPU_13782, STRPU_14041, STRPU_14079, STRPU_00842, STRPU_01495, STRPU_13753, STRPU_14077, STRPU_00844, STRPU_05043, STRPU_05118, STRPU_00827, STRPU_25560, STRPU_04679, STRPU_24970, STRPU_13212, STRPU_13228, STRPU_13822, STRPU_24532, STRPU_24529, STRPU_24531, STRPU_24526, STRPU_24528, STRPU_24524, STRPU_24527, STRPU_24525, STRPU_24530, STRPU_17063	NEMVE16845
OG0000106	STRPU_25282	NEMVE07221, NEMVE07805
OG0000106	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865, STRPU_18866, STRPU_18929, STRPU_18927, STRPU_18867, STRPU_14313, STRPU_24306, STRPU_24307	NEMVE16024
OG0000107	STRPU_24418	NEMVE03999
OG0000110	STRPU_00144, STRPU_15809, STRPU_15855, STRPU_16662	NEMVE02573
OG0000110	STRPU_16520, STRPU_15856, STRPU_15811, STRPU_15857, STRPU_15812, STRPU_07303, STRPU_16033, STRPU_16044, STRPU_04106, STRPU_02369, STRPU_12779, STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739	NEMVE15411
OG0000110	STRPU_20491	NEMVE13920, NEMVE12399
OG0000112	STRPU_14854, STRPU_14857, STRPU_14858, STRPU_14872, STRPU_15068, STRPU_14873, STRPU_14869, STRPU_14856, STRPU_14851, STRPU_14871, STRPU_03111, STRPU_03113, STRPU_14862, STRPU_03110, STRPU_14850, STRPU_14861, STRPU_14849, STRPU_14868, STRPU_00157, STRPU_14853, STRPU_14852, STRPU_14870, STRPU_03112, STRPU_12867, STRPU_12882, STRPU_12883, STRPU_12866	NEMVE08196, NEMVE05715
OG0000114	STRPU_06367, STRPU_11248, STRPU_11209	NEMVE07046, NEMVE14943
OG0000115	STRPU_01437, STRPU_08184	NEMVE01477, NEMVE14381
OG0000115	STRPU_08853, STRPU_00969	NEMVE02947, NEMVE06325, NEMVE06294, NEMVE03412
OG0000116	STRPU_14625	NEMVE00509, NEMVE00502
OG0000117	STRPU_05836	NEMVE12400
OG0000117	STRPU_18287	NEMVE23834, NEMVE12069
OG0000119	STRPU_13902	NEMVE22896
OG0000119	STRPU_13805, STRPU_13905	NEMVE15248
OG0000120	STRPU_16270, STRPU_16284	NEMVE05327
OG0000120	STRPU_25147	NEMVE01429
OG0000121	STRPU_17646, STRPU_02277	NEMVE22381
OG0000121	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059	NEMVE22385
OG0000122	STRPU_24152, STRPU_24150	NEMVE05937, NEMVE10909
OG0000123	STRPU_09431, STRPU_01529	NEMVE15082, NEMVE02498, NEMVE01635, NEMVE16799, NEMVE18625, NEMVE08996, NEMVE18998, NEMVE08999, NEMVE15640, NEMVE05375, NEMVE05384, NEMVE08050, NEMVE05364, NEMVE09638, NEMVE01160, NEMVE20678, NEMVE01101
OG0000123	STRPU_05815	NEMVE01684
OG0000124	STRPU_09291	NEMVE24720
OG0000124	STRPU_09293	NEMVE14026
OG0000124	STRPU_10604	NEMVE14854
OG0000124	STRPU_21471	NEMVE13714
OG0000126	STRPU_06870	NEMVE08729, NEMVE02964
OG0000126	STRPU_04964	NEMVE00909
OG0000126	STRPU_26672	NEMVE02955
OG0000127	STRPU_06620	NEMVE24353
OG0000127	STRPU_06619	NEMVE22473
OG0000127	STRPU_07791	NEMVE10526
OG0000127	STRPU_07458	NEMVE06686, NEMVE13457
OG0000127	STRPU_08311	NEMVE22419
OG0000128	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386, STRPU_24545, STRPU_20813, STRPU_00080, STRPU_21124, STRPU_21123, STRPU_21127, STRPU_21125	NEMVE12106, NEMVE04961, NEMVE01987, NEMVE18699, NEMVE05813, NEMVE00993, NEMVE10370, NEMVE09954, NEMVE24226, NEMVE08877, NEMVE02973, NEMVE07718, NEMVE13536, NEMVE16591, NEMVE07067, NEMVE16738, NEMVE06927
OG0000129	STRPU_21106, STRPU_21101	NEMVE05043
OG0000129	STRPU_06625	NEMVE14958
OG0000130	STRPU_26036, STRPU_26037	NEMVE01604, NEMVE15775, NEMVE03747
OG0000130	STRPU_21543	NEMVE06584, NEMVE05300, NEMVE10363, NEMVE19712, NEMVE09669, NEMVE17089, NEMVE10460
OG0000130	STRPU_04390	NEMVE01086, NEMVE02097
OG0000131	STRPU_04533, STRPU_15471, STRPU_00605, STRPU_04538, STRPU_04514, STRPU_00596, STRPU_00598, STRPU_04535, STRPU_04516, STRPU_00608, STRPU_04541, STRPU_04523, STRPU_04534, STRPU_04521, STRPU_04540, STRPU_00597, STRPU_04515, STRPU_04539, STRPU_04520, STRPU_00607, STRPU_04513, STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347, STRPU_11503, STRPU_11441, STRPU_21320, STRPU_05461	NEMVE07984, NEMVE05410
OG0000131	STRPU_21319	NEMVE20141
OG0000132	STRPU_02132, STRPU_09170	NEMVE01902, NEMVE00818, NEMVE00836, NEMVE00732, NEMVE00832, NEMVE00761, NEMVE00751, NEMVE00762, NEMVE00731, NEMVE15492, NEMVE01916
OG0000134	STRPU_19270, STRPU_13414, STRPU_24597	NEMVE20778, NEMVE20821, NEMVE17149, NEMVE21371, NEMVE20523, NEMVE20118, NEMVE20925, NEMVE21126, NEMVE17046, NEMVE15273, NEMVE16743, NEMVE20263, NEMVE18654
OG0000135	STRPU_16686	NEMVE07712, NEMVE07156, NEMVE10399, NEMVE00765, NEMVE01301, NEMVE08506, NEMVE00634, NEMVE19959, NEMVE11803, NEMVE12861, NEMVE07150, NEMVE09618, NEMVE18689, NEMVE00849, NEMVE01021, NEMVE07037, NEMVE08365, NEMVE09611, NEMVE01856, NEMVE01229
OG0000136	STRPU_07622	NEMVE21871, NEMVE12116, NEMVE17146, NEMVE19897, NEMVE21999, NEMVE13550, NEMVE21919, NEMVE05559, NEMVE05597, NEMVE22000, NEMVE03184, NEMVE01065, NEMVE22390, NEMVE13986, NEMVE09509, NEMVE09511, NEMVE15908
OG0000137	STRPU_07118	NEMVE20817, NEMVE18407
OG0000137	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957, STRPU_17715, STRPU_18673, STRPU_18678	NEMVE09537, NEMVE02104, NEMVE16617, NEMVE07756, NEMVE01665, NEMVE07752, NEMVE04562, NEMVE10746, NEMVE08414, NEMVE08549, NEMVE22935
OG0000139	STRPU_19165, STRPU_09249, STRPU_00837, STRPU_14083, STRPU_00836, STRPU_14087, STRPU_19429, STRPU_19437, STRPU_19417, STRPU_27270, STRPU_27252, STRPU_27254, STRPU_27253, STRPU_27307, STRPU_11498, STRPU_17903, STRPU_25448, STRPU_25449, STRPU_25450, STRPU_24914	NEMVE16959, NEMVE19997, NEMVE23512, NEMVE25194
OG0000140	STRPU_13790, STRPU_13789	NEMVE07307
OG0000142	STRPU_26698	NEMVE21838, NEMVE25141, NEMVE13728
OG0000142	STRPU_25556	NEMVE18435
OG0000145	STRPU_03471	NEMVE14111
OG0000146	STRPU_10059, STRPU_07143, STRPU_04483, STRPU_19568, STRPU_01652, STRPU_04370	NEMVE12333, NEMVE07870
OG0000146	STRPU_10450	NEMVE03735
OG0000147	STRPU_10707	NEMVE01930
OG0000147	STRPU_24812	NEMVE13815
OG0000147	STRPU_19988	NEMVE14266
OG0000147	STRPU_20621	NEMVE15010
OG0000148	STRPU_21997, STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971, STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715	NEMVE23582, NEMVE05630
OG0000149	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891	NEMVE02950, NEMVE00060, NEMVE07321
OG0000149	STRPU_04830, STRPU_00746	NEMVE07677, NEMVE25205, NEMVE08546, NEMVE17187, NEMVE14399, NEMVE02954
OG0000151	STRPU_19851	NEMVE14638
OG0000151	STRPU_23185	NEMVE16753, NEMVE04801, NEMVE16934, NEMVE04750, NEMVE14329
OG0000151	STRPU_20407	NEMVE23696
OG0000152	STRPU_09020, STRPU_02011, STRPU_09019, STRPU_04764, STRPU_02882, STRPU_00201, STRPU_16309, STRPU_06988, STRPU_13891, STRPU_13895, STRPU_16828, STRPU_08709, STRPU_11592, STRPU_25942, STRPU_16364, STRPU_15744, STRPU_07779, STRPU_07757, STRPU_03117, STRPU_16140, STRPU_16917, STRPU_07997, STRPU_09044, STRPU_16503, STRPU_20908, STRPU_21015, STRPU_14604, STRPU_03607, STRPU_21797, STRPU_26782, STRPU_09056, STRPU_09031, STRPU_12268, STRPU_12152, STRPU_01840, STRPU_24058, STRPU_24387, STRPU_19367, STRPU_20531, STRPU_21117, STRPU_01209, STRPU_26845, STRPU_27318, STRPU_03010, STRPU_13605, STRPU_16797, STRPU_03009, STRPU_16898, STRPU_23544, STRPU_10004, STRPU_27092	NEMVE20086, NEMVE16527, NEMVE16528
OG0000154	STRPU_17328, STRPU_17356	NEMVE14154, NEMVE10510
OG0000154	STRPU_18854, STRPU_19002, STRPU_18855	NEMVE18932, NEMVE07273, NEMVE17606, NEMVE22761, NEMVE22068
OG0000154	STRPU_19003, STRPU_19007	NEMVE01382
OG0000155	STRPU_07137	NEMVE19985, NEMVE14842
OG0000157	STRPU_22147	NEMVE24250
OG0000157	STRPU_22616	NEMVE14302
OG0000157	STRPU_25761	NEMVE22690
OG0000158	STRPU_07153	NEMVE19203, NEMVE24928
OG0000159	STRPU_24070	NEMVE15043, NEMVE07490, NEMVE20974, NEMVE03468, NEMVE06600
OG0000159	STRPU_20008	NEMVE15373, NEMVE08424, NEMVE15992, NEMVE05165, NEMVE03182, NEMVE02495, NEMVE09227
OG0000159	STRPU_16418, STRPU_16719, STRPU_16429, STRPU_16426, STRPU_03276, STRPU_03235, STRPU_16278, STRPU_16427, STRPU_16430	NEMVE08562
OG0000160	STRPU_26893, STRPU_26892	NEMVE02932, NEMVE13008, NEMVE08785
OG0000160	STRPU_24405	NEMVE13435, NEMVE07078, NEMVE05120
OG0000160	STRPU_11554, STRPU_15349	NEMVE14840, NEMVE11396, NEMVE00322, NEMVE10352, NEMVE08354, NEMVE16396
OG0000161	STRPU_07764, STRPU_16937, STRPU_18161	NEMVE12640, NEMVE03567, NEMVE05996, NEMVE02490, NEMVE12054, NEMVE16924, NEMVE02493, NEMVE02418, NEMVE03573, NEMVE03283, NEMVE07466, NEMVE02547, NEMVE06370, NEMVE17438, NEMVE03571, NEMVE11388, NEMVE16734
OG0000163	STRPU_08825	NEMVE23040, NEMVE12529, NEMVE24450
OG0000163	STRPU_22081	NEMVE12704, NEMVE13131
OG0000164	STRPU_27289	NEMVE18535
OG0000165	STRPU_05210	NEMVE01276, NEMVE18257, NEMVE18090, NEMVE19204, NEMVE25485, NEMVE18159, NEMVE15213
OG0000166	STRPU_18023, STRPU_18089, STRPU_01777, STRPU_25043	NEMVE13422, NEMVE21827
OG0000166	STRPU_24488, STRPU_17844, STRPU_04935, STRPU_05916, STRPU_14490, STRPU_05183, STRPU_05103, STRPU_05102, STRPU_05182, STRPU_18700, STRPU_18759, STRPU_05029, STRPU_14794, STRPU_08207, STRPU_12089, STRPU_12087, STRPU_12088	NEMVE03435, NEMVE02015, NEMVE05833
OG0000169	STRPU_13576, STRPU_01596	NEMVE21847
OG0000169	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116	NEMVE19096, NEMVE11847
OG0000171	STRPU_14714	NEMVE02961
