Orthogroup	STRPU_ok	HELIO_ok
OG0000050	STRPU_20428	HELIO_10651
OG0000050	STRPU_00461	HELIO_07585
OG0000051	STRPU_04086	HELIO_06960
OG0000051	STRPU_04081, STRPU_04082	HELIO_04086
OG0000051	STRPU_04844, STRPU_04845, STRPU_04838, STRPU_04842, STRPU_04843	HELIO_00091, HELIO_07483
OG0000051	STRPU_04683, STRPU_04684	HELIO_04213
OG0000051	STRPU_04384	HELIO_04232
OG0000051	STRPU_04388, STRPU_04386	HELIO_11844
OG0000051	STRPU_17901	HELIO_11965
OG0000051	STRPU_17577, STRPU_17576, STRPU_17547, STRPU_17574, STRPU_17579, STRPU_17578, STRPU_17575	HELIO_05090
OG0000051	STRPU_02970	HELIO_05789
OG0000052	STRPU_04659, STRPU_16539, STRPU_16559, STRPU_16119, STRPU_13068	HELIO_05569
OG0000052	STRPU_00276, STRPU_03183	HELIO_05693
OG0000052	STRPU_16462, STRPU_09642, STRPU_12463, STRPU_09640, STRPU_09643, STRPU_15631, STRPU_23975, STRPU_23951, STRPU_09641, STRPU_12462, STRPU_10210, STRPU_06254, STRPU_06255, STRPU_05990, STRPU_18874	HELIO_04521
OG0000053	STRPU_09915	HELIO_06044
OG0000053	STRPU_21568, STRPU_00298, STRPU_00288, STRPU_00289, STRPU_22686	HELIO_06677
OG0000053	STRPU_24682, STRPU_25164, STRPU_25166, STRPU_25168, STRPU_25169, STRPU_25165	HELIO_04652
OG0000053	STRPU_13262, STRPU_13263, STRPU_13265	HELIO_05796
OG0000053	STRPU_14602, STRPU_14605, STRPU_17112	HELIO_06409
OG0000053	STRPU_09323	HELIO_06980
OG0000053	STRPU_10266	HELIO_06107
OG0000053	STRPU_14042	HELIO_03906
OG0000053	STRPU_09726, STRPU_09769, STRPU_12831, STRPU_06744, STRPU_06743, STRPU_06746, STRPU_06745, STRPU_09255, STRPU_18743, STRPU_18742, STRPU_18741, STRPU_25321, STRPU_23287, STRPU_09631, STRPU_06742	HELIO_04886
OG0000053	STRPU_05629, STRPU_05628, STRPU_05570, STRPU_05571, STRPU_05630	HELIO_04512
OG0000053	STRPU_10255, STRPU_10254, STRPU_10269	HELIO_12219
OG0000053	STRPU_09818	HELIO_10545
OG0000053	STRPU_10259	HELIO_00058
OG0000054	STRPU_24985, STRPU_17119, STRPU_17104, STRPU_17103, STRPU_17118	HELIO_03625, HELIO_05561
OG0000054	STRPU_04629, STRPU_04651	HELIO_11556
OG0000054	STRPU_21552	HELIO_11049
OG0000054	STRPU_04633, STRPU_04661, STRPU_04884	HELIO_07252
OG0000054	STRPU_04631, STRPU_04653	HELIO_05216
OG0000055	STRPU_01318, STRPU_11632	HELIO_03751
OG0000055	STRPU_01392, STRPU_08766, STRPU_11839, STRPU_12194, STRPU_09005, STRPU_02948, STRPU_05937, STRPU_06001, STRPU_06035, STRPU_05928, STRPU_05933	HELIO_10362
OG0000056	STRPU_26180	HELIO_02100
OG0000056	STRPU_19327	HELIO_05303
OG0000056	STRPU_12248, STRPU_11783	HELIO_03513
OG0000056	STRPU_15160, STRPU_15211	HELIO_09232
OG0000056	STRPU_12348	HELIO_07150
OG0000056	STRPU_06395	HELIO_07638
OG0000056	STRPU_19358	HELIO_00064
OG0000057	STRPU_15511, STRPU_15515, STRPU_15513, STRPU_15522, STRPU_15517, STRPU_15521, STRPU_15512, STRPU_15518, STRPU_15524, STRPU_15520, STRPU_15523, STRPU_15510, STRPU_15514, STRPU_06456, STRPU_18393, STRPU_10377, STRPU_10376, STRPU_03172, STRPU_10378, STRPU_10379, STRPU_11849, STRPU_11850, STRPU_11851, STRPU_10380, STRPU_16444, STRPU_10382	HELIO_05858
OG0000057	STRPU_10530, STRPU_02305, STRPU_18108, STRPU_09940	HELIO_07020
OG0000058	STRPU_00582, STRPU_07549	HELIO_04784
OG0000058	STRPU_08638	HELIO_04764
OG0000058	STRPU_13907	HELIO_12406
OG0000058	STRPU_00581	HELIO_12430
OG0000059	STRPU_05220	HELIO_08348
OG0000059	STRPU_13764, STRPU_01483	HELIO_09805
OG0000059	STRPU_19726	HELIO_00630
OG0000059	STRPU_19725	HELIO_02571
OG0000059	STRPU_03376	HELIO_00753
OG0000059	STRPU_02976	HELIO_11973
OG0000059	STRPU_24694, STRPU_24697, STRPU_24828	HELIO_07693
OG0000059	STRPU_24005	HELIO_05488
OG0000060	STRPU_24855	HELIO_02035
OG0000060	STRPU_18179	HELIO_11213
OG0000060	STRPU_25136	HELIO_01698
OG0000060	STRPU_17605, STRPU_17612, STRPU_17606	HELIO_08930
OG0000060	STRPU_20391	HELIO_10260
OG0000060	STRPU_12994	HELIO_12113
OG0000061	STRPU_13962	HELIO_11204
OG0000061	STRPU_13960	HELIO_04007
OG0000061	STRPU_13959	HELIO_00294
OG0000061	STRPU_13958	HELIO_10663
OG0000061	STRPU_13279	HELIO_00140
OG0000061	STRPU_13961	HELIO_07930
OG0000062	STRPU_26540, STRPU_26538, STRPU_26536, STRPU_26537	HELIO_01760
OG0000062	STRPU_12721, STRPU_24303, STRPU_12720	HELIO_09809
OG0000062	STRPU_12719, STRPU_26408	HELIO_08709
OG0000062	STRPU_08191	HELIO_06316
OG0000062	STRPU_26407	HELIO_06187
OG0000062	STRPU_19993, STRPU_19459	HELIO_08446
OG0000062	STRPU_19398	HELIO_09104
OG0000063	STRPU_18989	HELIO_10147
OG0000063	STRPU_23711	HELIO_12629
OG0000063	STRPU_19258	HELIO_04719
OG0000063	STRPU_01260	HELIO_12335, HELIO_11425
OG0000063	STRPU_19022, STRPU_00471	HELIO_05484
OG0000063	STRPU_18997	HELIO_08778
OG0000063	STRPU_18657	HELIO_04155
OG0000064	STRPU_27288	HELIO_01450
OG0000064	STRPU_09572	HELIO_11717
OG0000064	STRPU_15411	HELIO_05378
OG0000064	STRPU_13898, STRPU_13899, STRPU_13887, STRPU_13858, STRPU_09468, STRPU_02450, STRPU_13612, STRPU_03924, STRPU_14007, STRPU_13479, STRPU_13480, STRPU_13482, STRPU_13477, STRPU_13481	HELIO_04032
OG0000064	STRPU_13540, STRPU_13528, STRPU_13529	HELIO_07061
OG0000064	STRPU_15784	HELIO_00141
OG0000064	STRPU_25009, STRPU_25162, STRPU_07669, STRPU_24449, STRPU_08462, STRPU_24447, STRPU_08457, STRPU_24448, STRPU_08460, STRPU_08455	HELIO_07348
OG0000064	STRPU_13325, STRPU_13324	HELIO_02173
OG0000065	STRPU_23745	HELIO_07590
OG0000065	STRPU_05983, STRPU_26692, STRPU_05226	HELIO_07271
OG0000065	STRPU_10265	HELIO_03598
OG0000065	STRPU_19156, STRPU_16682, STRPU_16656	HELIO_00678
OG0000065	STRPU_14170	HELIO_00187
OG0000065	STRPU_21040, STRPU_13306	HELIO_05936
OG0000065	STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613	HELIO_05480
OG0000066	STRPU_23705	HELIO_02871
OG0000066	STRPU_19100	HELIO_11387
OG0000066	STRPU_13499, STRPU_13506, STRPU_13495	HELIO_05268
OG0000067	STRPU_12878, STRPU_12879	HELIO_11753
OG0000067	STRPU_02372, STRPU_12782, STRPU_12881	HELIO_06955
OG0000067	STRPU_24522	HELIO_07211
OG0000067	STRPU_10727	HELIO_04257
OG0000067	STRPU_10726	HELIO_02907
OG0000067	STRPU_04075	HELIO_01151
OG0000067	STRPU_11266, STRPU_11228	HELIO_02361
OG0000067	STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824	HELIO_07310
OG0000067	STRPU_10905	HELIO_09285
OG0000067	STRPU_11385	HELIO_10782
OG0000068	STRPU_22578, STRPU_22587	HELIO_09495
OG0000068	STRPU_22390	HELIO_11520
OG0000068	STRPU_23541	HELIO_04643
OG0000068	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938	HELIO_09524
OG0000068	STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939	HELIO_08964
OG0000068	STRPU_23285	HELIO_11774
OG0000068	STRPU_00704, STRPU_22720	HELIO_01288
OG0000069	STRPU_24462	HELIO_11698
OG0000069	STRPU_08964, STRPU_21393	HELIO_03190
OG0000069	STRPU_26328	HELIO_05270
OG0000070	STRPU_26776, STRPU_26437	HELIO_00590
OG0000070	STRPU_26931	HELIO_05047
OG0000070	STRPU_26438	HELIO_00591
OG0000071	STRPU_00835, STRPU_25565, STRPU_00833, STRPU_25564, STRPU_00834	HELIO_00564
OG0000071	STRPU_17182, STRPU_17159	HELIO_11788
OG0000071	STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370	HELIO_04987
OG0000071	STRPU_05831	HELIO_11295
OG0000072	STRPU_05232	HELIO_10317
OG0000072	STRPU_05349	HELIO_09782
OG0000072	STRPU_05343	HELIO_10131
OG0000072	STRPU_04704	HELIO_05118
OG0000072	STRPU_04707	HELIO_10379
OG0000072	STRPU_04773	HELIO_04791
OG0000073	STRPU_26057	HELIO_06740
OG0000073	STRPU_25439, STRPU_23331	HELIO_06515
OG0000073	STRPU_25427	HELIO_11840, HELIO_11839
OG0000073	STRPU_14789	HELIO_07437
OG0000074	STRPU_24425	HELIO_11128
OG0000074	STRPU_24424	HELIO_09183
OG0000074	STRPU_09406	HELIO_01338
OG0000074	STRPU_16196, STRPU_16237	HELIO_05011
OG0000074	STRPU_01870, STRPU_25185	HELIO_10435
OG0000074	STRPU_01871, STRPU_25186	HELIO_08963
OG0000074	STRPU_05573, STRPU_05632	HELIO_06403
OG0000074	STRPU_26349	HELIO_01439
OG0000074	STRPU_17860, STRPU_17858, STRPU_22932	HELIO_07384
OG0000074	STRPU_13956	HELIO_06770
OG0000074	STRPU_22802, STRPU_01961	HELIO_11885
OG0000075	STRPU_25005	HELIO_02705
OG0000075	STRPU_25123	HELIO_12175
OG0000075	STRPU_25122	HELIO_01007
OG0000075	STRPU_10595	HELIO_07086
OG0000075	STRPU_25157	HELIO_01193
OG0000075	STRPU_01897, STRPU_22743	HELIO_09567
OG0000075	STRPU_23530	HELIO_05177
OG0000075	STRPU_23991	HELIO_00684
OG0000076	STRPU_03297, STRPU_12019, STRPU_14212, STRPU_25681, STRPU_01285, STRPU_01758, STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815	HELIO_05357
OG0000076	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766	HELIO_06296
OG0000076	STRPU_24765, STRPU_06214	HELIO_04187
OG0000077	STRPU_09555	HELIO_05657
OG0000077	STRPU_07855	HELIO_00295
OG0000077	STRPU_09553	HELIO_11466
OG0000078	STRPU_07324	HELIO_04372
OG0000078	STRPU_03530	HELIO_06334
OG0000078	STRPU_07100, STRPU_07101	HELIO_11613
OG0000078	STRPU_08802, STRPU_23681, STRPU_23657	HELIO_06313
OG0000078	STRPU_13338, STRPU_24931	HELIO_07319
OG0000078	STRPU_21033, STRPU_21035	HELIO_06987
OG0000078	STRPU_22246	HELIO_02467
OG0000079	STRPU_23093	HELIO_01794
OG0000079	STRPU_23773	HELIO_05740
OG0000079	STRPU_02493, STRPU_15115	HELIO_00549
OG0000079	STRPU_26495	HELIO_01744
OG0000079	STRPU_19060	HELIO_07509
OG0000080	STRPU_04387, STRPU_15801, STRPU_17234	HELIO_10367
OG0000080	STRPU_16347, STRPU_07754	HELIO_08678, HELIO_04917
OG0000080	STRPU_07841, STRPU_16971, STRPU_16830, STRPU_00556, STRPU_09960, STRPU_06340, STRPU_16071, STRPU_16545	HELIO_05591, HELIO_07354, HELIO_07366, HELIO_06819, HELIO_04053, HELIO_10760
OG0000080	STRPU_07970	HELIO_07099, HELIO_10773
OG0000081	STRPU_10387, STRPU_19245	HELIO_00244
OG0000081	STRPU_18403	HELIO_06946
OG0000081	STRPU_07913, STRPU_07941, STRPU_07942, STRPU_07914, STRPU_07943, STRPU_07915	HELIO_04954
OG0000081	STRPU_07808, STRPU_03692, STRPU_07883, STRPU_07878, STRPU_03837, STRPU_03823, STRPU_14485, STRPU_07885, STRPU_17231, STRPU_10539	HELIO_06101
OG0000081	STRPU_10383	HELIO_04830
OG0000082	STRPU_19842	HELIO_12249
OG0000082	STRPU_09694, STRPU_09737	HELIO_08556
OG0000082	STRPU_22564, STRPU_22563	HELIO_06503
OG0000082	STRPU_20087	HELIO_04026, HELIO_02219
OG0000082	STRPU_18951	HELIO_05158
OG0000083	STRPU_12975, STRPU_12535	HELIO_07120
OG0000083	STRPU_06794, STRPU_06796, STRPU_06797, STRPU_06792, STRPU_06798, STRPU_06795, STRPU_06788	HELIO_08700
OG0000083	STRPU_14608, STRPU_14627, STRPU_14947, STRPU_14977, STRPU_05948, STRPU_06016	HELIO_11391
OG0000083	STRPU_04893, STRPU_24352	HELIO_06864
OG0000083	STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813	HELIO_07519
OG0000083	STRPU_20441	HELIO_05673
OG0000083	STRPU_24279	HELIO_03497
OG0000084	STRPU_04595	HELIO_06950
OG0000085	STRPU_24977	HELIO_02405
OG0000085	STRPU_15094	HELIO_05344
OG0000085	STRPU_14879	HELIO_08642
OG0000085	STRPU_17832	HELIO_11582
OG0000086	STRPU_02654	HELIO_04467
OG0000086	STRPU_23339, STRPU_18724	HELIO_04790
OG0000086	STRPU_16909, STRPU_13560, STRPU_14542, STRPU_03844	HELIO_03940
OG0000087	STRPU_06300, STRPU_06346	HELIO_02847, HELIO_02846
OG0000087	STRPU_20681	HELIO_09425
OG0000087	STRPU_08915, STRPU_00613	HELIO_00773
OG0000087	STRPU_23330	HELIO_06633
OG0000087	STRPU_08212	HELIO_01983
OG0000088	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861	HELIO_00040
OG0000088	STRPU_06425	HELIO_06555
OG0000088	STRPU_12997	HELIO_11791
OG0000088	STRPU_24674	HELIO_06055
OG0000088	STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272	HELIO_05195
OG0000088	STRPU_19492	HELIO_00315
OG0000088	STRPU_00779, STRPU_19792	HELIO_08555
OG0000088	STRPU_04079, STRPU_04080	HELIO_06391
OG0000088	STRPU_26089	HELIO_08028
OG0000089	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669	HELIO_06389
OG0000089	STRPU_23879	HELIO_03526
OG0000089	STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884	HELIO_07518
OG0000089	STRPU_24895	HELIO_10304
OG0000089	STRPU_17838	HELIO_06684
OG0000089	STRPU_22395	HELIO_10658
OG0000089	STRPU_23606	HELIO_05968
OG0000089	STRPU_07030, STRPU_01356, STRPU_11582, STRPU_11585, STRPU_11591, STRPU_11587, STRPU_01354, STRPU_11579, STRPU_01359, STRPU_11586, STRPU_01355, STRPU_11198, STRPU_11197, STRPU_18544, STRPU_15473, STRPU_15469, STRPU_18577, STRPU_18571, STRPU_15474, STRPU_18543, STRPU_15470	HELIO_04877
OG0000089	STRPU_07004	HELIO_00224, HELIO_05928
OG0000090	STRPU_20024, STRPU_20023	HELIO_12415
OG0000090	STRPU_02923	HELIO_09255
OG0000090	STRPU_12619, STRPU_12620, STRPU_12618	HELIO_05256
OG0000090	STRPU_15706	HELIO_03859, HELIO_12616
OG0000090	STRPU_21515	HELIO_11634
OG0000091	STRPU_08886, STRPU_00935, STRPU_08884, STRPU_00936	HELIO_06734
OG0000091	STRPU_17128	HELIO_05437
OG0000091	STRPU_24571	HELIO_01871
OG0000091	STRPU_26100, STRPU_26114	HELIO_05996
OG0000091	STRPU_17342, STRPU_24653, STRPU_09916, STRPU_24656, STRPU_24652	HELIO_06609
OG0000093	STRPU_08252	HELIO_00044
OG0000093	STRPU_17622, STRPU_02298, STRPU_02299, STRPU_02300, STRPU_17621, STRPU_13630	HELIO_04928
OG0000093	STRPU_15251, STRPU_25013, STRPU_15508, STRPU_01856, STRPU_01855, STRPU_03976, STRPU_24512, STRPU_15196, STRPU_17525, STRPU_17526, STRPU_15252	HELIO_06889
OG0000094	STRPU_22767, STRPU_01923	HELIO_07015
OG0000094	STRPU_19407	HELIO_03878
OG0000095	STRPU_20727, STRPU_00724, STRPU_20728, STRPU_00725, STRPU_00723	HELIO_01565
OG0000095	STRPU_16377, STRPU_14969, STRPU_20725	HELIO_06183
OG0000095	STRPU_14814	HELIO_07611
OG0000095	STRPU_15048	HELIO_04751
OG0000095	STRPU_24542	HELIO_04874
OG0000096	STRPU_06019	HELIO_07466
OG0000096	STRPU_23963, STRPU_23937	HELIO_03681
OG0000096	STRPU_22229	HELIO_03321
OG0000096	STRPU_27319	HELIO_06897
OG0000096	STRPU_15853, STRPU_15805	HELIO_03947
OG0000096	STRPU_13124, STRPU_02569	HELIO_09595
OG0000097	STRPU_11799	HELIO_06145
OG0000097	STRPU_23889	HELIO_05308
OG0000097	STRPU_08172	HELIO_02542
OG0000097	STRPU_08173, STRPU_08168	HELIO_05671
OG0000097	STRPU_25275, STRPU_25272, STRPU_25274, STRPU_25269, STRPU_25271, STRPU_04100, STRPU_26789, STRPU_17863, STRPU_17869, STRPU_17870, STRPU_17871, STRPU_17862, STRPU_26790, STRPU_26792, STRPU_17868, STRPU_26791, STRPU_26793	HELIO_04942
OG0000098	STRPU_20913	HELIO_05544
OG0000098	STRPU_22565, STRPU_22567, STRPU_16696	HELIO_07543
OG0000098	STRPU_26921	HELIO_00467
OG0000098	STRPU_27157	HELIO_11416
OG0000099	STRPU_16997	HELIO_00318
OG0000099	STRPU_16998	HELIO_06995
OG0000100	STRPU_14096, STRPU_16211, STRPU_10812, STRPU_16058, STRPU_17992, STRPU_16363, STRPU_27391, STRPU_05879, STRPU_15666, STRPU_06041, STRPU_10507, STRPU_06418, STRPU_03267, STRPU_26276, STRPU_13004, STRPU_13488, STRPU_04705, STRPU_08730, STRPU_19698, STRPU_16155, STRPU_06339, STRPU_13430, STRPU_24937, STRPU_19091, STRPU_00717, STRPU_00989	HELIO_04500
OG0000100	STRPU_11396	HELIO_07576
OG0000100	STRPU_03239	HELIO_06465
OG0000100	STRPU_02477, STRPU_09038, STRPU_14380	HELIO_06606
OG0000101	STRPU_12617	HELIO_03317
OG0000101	STRPU_17399, STRPU_17409	HELIO_11521
OG0000101	STRPU_13993	HELIO_06274
OG0000101	STRPU_14078, STRPU_00843	HELIO_11624
OG0000101	STRPU_14047	HELIO_06876
OG0000102	STRPU_21344	HELIO_08564
OG0000103	STRPU_08665	HELIO_03996
OG0000103	STRPU_08161	HELIO_12543
OG0000104	STRPU_03670, STRPU_03681	HELIO_04946
OG0000104	STRPU_22118	HELIO_03807
OG0000104	STRPU_03686	HELIO_05172
OG0000104	STRPU_02772	HELIO_02282
OG0000104	STRPU_23716	HELIO_00006
OG0000105	STRPU_14518	HELIO_01100
OG0000105	STRPU_26881	HELIO_00114
OG0000105	STRPU_26882	HELIO_07550
OG0000105	STRPU_26519, STRPU_08201	HELIO_11647
OG0000105	STRPU_14522	HELIO_00723
OG0000105	STRPU_00168, STRPU_01571, STRPU_00233, STRPU_25975	HELIO_10734
OG0000105	STRPU_14523	HELIO_00015
OG0000105	STRPU_14041	HELIO_00218
OG0000105	STRPU_14079	HELIO_01340
OG0000105	STRPU_00842	HELIO_05453
OG0000105	STRPU_01495, STRPU_13753	HELIO_04143
OG0000105	STRPU_14077, STRPU_00844	HELIO_02007
OG0000105	STRPU_05043, STRPU_05118	HELIO_06456
OG0000105	STRPU_00827, STRPU_25560	HELIO_11991
OG0000105	STRPU_13212, STRPU_13228	HELIO_08647
OG0000105	STRPU_13822	HELIO_10468
OG0000106	STRPU_25282	HELIO_02364
OG0000106	STRPU_25442	HELIO_07474
OG0000106	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865	HELIO_05614
OG0000106	STRPU_14313	HELIO_10877
OG0000107	STRPU_10381, STRPU_06034, STRPU_24248, STRPU_05021, STRPU_06004, STRPU_05934, STRPU_24099, STRPU_25385, STRPU_10863, STRPU_13897, STRPU_01057, STRPU_02949, STRPU_05929, STRPU_03377, STRPU_05996, STRPU_04108, STRPU_05474, STRPU_10843, STRPU_09004	HELIO_04878
OG0000108	STRPU_11193	HELIO_02724
OG0000109	STRPU_19169, STRPU_19175, STRPU_19174	HELIO_00715
OG0000109	STRPU_19171, STRPU_19177, STRPU_19167, STRPU_19172, STRPU_19170, STRPU_19173	HELIO_04458
OG0000109	STRPU_26726	HELIO_03843
OG0000109	STRPU_01259, STRPU_18204, STRPU_18195	HELIO_03964
OG0000109	STRPU_18199	HELIO_08891
OG0000109	STRPU_14830, STRPU_27374, STRPU_27370, STRPU_01180, STRPU_18257, STRPU_18244, STRPU_18270, STRPU_18254, STRPU_01183, STRPU_24555, STRPU_05924, STRPU_18238, STRPU_18273, STRPU_18267, STRPU_01198	HELIO_04429
OG0000109	STRPU_18247, STRPU_18276	HELIO_05774
OG0000109	STRPU_09944	HELIO_07157, HELIO_04749
OG0000110	STRPU_16520	HELIO_05242
OG0000110	STRPU_15856, STRPU_15811	HELIO_00041
OG0000110	STRPU_15857, STRPU_15812	HELIO_11542
OG0000110	STRPU_07303, STRPU_16033, STRPU_16044	HELIO_10665
OG0000110	STRPU_04106	HELIO_00526
OG0000110	STRPU_02369, STRPU_12779	HELIO_02476
OG0000110	STRPU_16663, STRPU_16689	HELIO_10466
OG0000110	STRPU_16690	HELIO_10465
OG0000110	STRPU_16661, STRPU_16688	HELIO_05234
OG0000110	STRPU_02320, STRPU_12739	HELIO_11191
OG0000110	STRPU_20491	HELIO_04706
OG0000110	STRPU_21462	HELIO_12166
OG0000110	STRPU_21461	HELIO_08016
OG0000110	STRPU_24363	HELIO_01452
OG0000113	STRPU_10396	HELIO_06754
OG0000113	STRPU_25041	HELIO_04446
OG0000113	STRPU_04494, STRPU_04495	HELIO_08405
OG0000114	STRPU_11248, STRPU_11209	HELIO_08152
OG0000114	STRPU_06721	HELIO_10462
OG0000114	STRPU_06060, STRPU_06062	HELIO_00027
OG0000114	STRPU_11249, STRPU_11210	HELIO_06292
OG0000115	STRPU_25508, STRPU_12373	HELIO_10283
OG0000115	STRPU_23313	HELIO_10284
OG0000115	STRPU_19917, STRPU_19921	HELIO_10330
OG0000116	STRPU_21801	HELIO_08217
OG0000116	STRPU_21802	HELIO_10553
OG0000116	STRPU_13829, STRPU_13825	HELIO_06412
OG0000116	STRPU_17201	HELIO_04872
OG0000116	STRPU_25997, STRPU_10975, STRPU_09078, STRPU_09079, STRPU_02054, STRPU_02053, STRPU_09081	HELIO_03109
OG0000116	STRPU_09691, STRPU_09735, STRPU_09690	HELIO_04371, HELIO_07156, HELIO_04755
OG0000116	STRPU_25751	HELIO_00774
OG0000116	STRPU_14625	HELIO_07865
OG0000117	STRPU_13011	HELIO_01494
OG0000117	STRPU_02725	HELIO_11112, HELIO_11113
OG0000118	STRPU_16916, STRPU_16907, STRPU_16930, STRPU_16922, STRPU_16913, STRPU_16910, STRPU_16933, STRPU_17553, STRPU_17732, STRPU_17558, STRPU_09706, STRPU_17148, STRPU_17691, STRPU_17971, STRPU_09702, STRPU_09748, STRPU_17735, STRPU_16923, STRPU_16920, STRPU_16906, STRPU_16940, STRPU_16927, STRPU_16914, STRPU_17733, STRPU_17689	HELIO_04682
OG0000118	STRPU_17532	HELIO_09644
OG0000119	STRPU_13902	HELIO_09291
OG0000119	STRPU_13282	HELIO_06886
OG0000119	STRPU_14005, STRPU_13283, STRPU_13285	HELIO_09246
OG0000119	STRPU_13455	HELIO_05606
OG0000119	STRPU_13951	HELIO_03015
OG0000119	STRPU_13805	HELIO_08423
OG0000119	STRPU_13905	HELIO_01329
OG0000120	STRPU_16270, STRPU_16284	HELIO_07920
OG0000121	STRPU_17646, STRPU_02277	HELIO_11384
OG0000121	STRPU_04552	HELIO_00672
OG0000121	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059	HELIO_05376
OG0000122	STRPU_24152	HELIO_03986
OG0000122	STRPU_24150	HELIO_09221
OG0000122	STRPU_24593, STRPU_24582	HELIO_00601, HELIO_11330
OG0000122	STRPU_24583, STRPU_24594	HELIO_07753
OG0000123	STRPU_09613	HELIO_00165
OG0000123	STRPU_09939	HELIO_08717
OG0000123	STRPU_01514, STRPU_09445	HELIO_08884
OG0000123	STRPU_09807	HELIO_06757
OG0000123	STRPU_21429	HELIO_09783
OG0000123	STRPU_04928, STRPU_04927, STRPU_09938	HELIO_10689
OG0000123	STRPU_06249	HELIO_09001
OG0000124	STRPU_06709	HELIO_02264
OG0000124	STRPU_09291	HELIO_07531
OG0000124	STRPU_08276	HELIO_01425
OG0000124	STRPU_10604	HELIO_08965
OG0000124	STRPU_21471	HELIO_01505
OG0000125	STRPU_12461	HELIO_09637, HELIO_09639
OG0000125	STRPU_14800	HELIO_08654
OG0000125	STRPU_25037	HELIO_11225
OG0000125	STRPU_25182	HELIO_03951
OG0000125	STRPU_11727	HELIO_08019
OG0000126	STRPU_06870	HELIO_05678
OG0000126	STRPU_04964	HELIO_02617
OG0000126	STRPU_26672	HELIO_12717
OG0000127	STRPU_06620	HELIO_00274
OG0000127	STRPU_06619	HELIO_04203
OG0000127	STRPU_07791	HELIO_00760
OG0000127	STRPU_07458	HELIO_10652
OG0000127	STRPU_08311	HELIO_03723
OG0000128	STRPU_10852, STRPU_10834	HELIO_09757
OG0000128	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386	HELIO_05183
OG0000128	STRPU_20813	HELIO_07945
OG0000128	STRPU_21124	HELIO_04974
OG0000128	STRPU_05989	HELIO_00789
OG0000129	STRPU_15503	HELIO_08318
OG0000129	STRPU_21106, STRPU_21101	HELIO_05477
OG0000129	STRPU_06625	HELIO_12045
OG0000130	STRPU_04903	HELIO_00229
OG0000131	STRPU_15471, STRPU_00605, STRPU_04538, STRPU_04514, STRPU_00596, STRPU_00598, STRPU_04535, STRPU_04516, STRPU_00608, STRPU_04541, STRPU_04523, STRPU_04534, STRPU_04521, STRPU_04540, STRPU_00597, STRPU_04515, STRPU_04539, STRPU_04520, STRPU_00607, STRPU_04513	HELIO_05019
OG0000131	STRPU_03355	HELIO_00530
OG0000131	STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353	HELIO_08397
OG0000131	STRPU_11503	HELIO_04270
OG0000131	STRPU_05461	HELIO_03420
OG0000132	STRPU_25473	HELIO_02084
OG0000132	STRPU_27007	HELIO_02083
OG0000132	STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005	HELIO_03711
OG0000132	STRPU_02132, STRPU_09170	HELIO_04353
OG0000134	STRPU_04891, STRPU_05392	HELIO_05124, HELIO_07435, HELIO_03525, HELIO_07494, HELIO_11922
OG0000134	STRPU_19220	HELIO_06449
OG0000136	STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874	HELIO_05622
OG0000136	STRPU_04419	HELIO_10618
OG0000136	STRPU_07622	HELIO_09300
OG0000137	STRPU_07118	HELIO_10563
OG0000137	STRPU_07594, STRPU_07697, STRPU_07683	HELIO_05850
OG0000137	STRPU_17715	HELIO_01589
OG0000137	STRPU_18673	HELIO_12262
