Orthogroup	STRPU_ok	CAEEL
OG0000265	STRPU_01912, STRPU_22756	CAEEL10364
OG0000266	STRPU_07414	CAEEL02705, CAEEL19379, CAEEL09158
OG0000268	STRPU_01482, STRPU_13766	CAEEL08164
OG0000271	STRPU_13269, STRPU_19512, STRPU_13270, STRPU_13735, STRPU_13553	CAEEL07236
OG0000272	STRPU_24826	CAEEL11804, CAEEL19905
OG0000273	STRPU_18566	CAEEL18644
OG0000273	STRPU_24051, STRPU_02609, STRPU_24050, STRPU_02610	CAEEL20077
OG0000275	STRPU_04166, STRPU_21415	CAEEL14783
OG0000275	STRPU_04542, STRPU_04524	CAEEL11381, CAEEL10050
OG0000277	STRPU_02244, STRPU_15555	CAEEL07730, CAEEL07729
OG0000277	STRPU_04283	CAEEL11066
OG0000278	STRPU_27259, STRPU_27277	CAEEL07740
OG0000278	STRPU_03004	CAEEL09180
OG0000278	STRPU_20692	CAEEL07099
OG0000278	STRPU_26265	CAEEL02024
OG0000282	STRPU_01499, STRPU_13749, STRPU_09980, STRPU_09957, STRPU_09543, STRPU_09417	CAEEL11864
OG0000284	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354	CAEEL18846
OG0000285	STRPU_05159	CAEEL00191
OG0000285	STRPU_05080, STRPU_05158, STRPU_04963, STRPU_05775, STRPU_05157, STRPU_05079	CAEEL14297, CAEEL16730
OG0000287	STRPU_06869, STRPU_24134, STRPU_24135, STRPU_24133, STRPU_19617, STRPU_19699	CAEEL18837
OG0000295	STRPU_26615, STRPU_26613, STRPU_06225, STRPU_06205, STRPU_06691, STRPU_26618, STRPU_08406	CAEEL04248, CAEEL10950
OG0000296	STRPU_21796	CAEEL14675
OG0000301	STRPU_04444, STRPU_04445	CAEEL11399
OG0000301	STRPU_10372	CAEEL18767
OG0000302	STRPU_22541	CAEEL08099
OG0000305	STRPU_23290	CAEEL19499
OG0000305	STRPU_21971, STRPU_22779, STRPU_01937	CAEEL15162, CAEEL10872, CAEEL15163
OG0000306	STRPU_04181	CAEEL11447, CAEEL11444, CAEEL11445, CAEEL11448, CAEEL11446
OG0000308	STRPU_13191, STRPU_13968, STRPU_21103, STRPU_21098, STRPU_14797, STRPU_24752, STRPU_08810, STRPU_25229	CAEEL00748
OG0000312	STRPU_21396	CAEEL19323
OG0000312	STRPU_06464	CAEEL16684
OG0000312	STRPU_05481	CAEEL08464
OG0000314	STRPU_21722, STRPU_21657, STRPU_21176	CAEEL14227, CAEEL02951
OG0000315	STRPU_14641	CAEEL07409
OG0000315	STRPU_00855, STRPU_14065	CAEEL07609
OG0000315	STRPU_23166	CAEEL07292
OG0000316	STRPU_27381	CAEEL01799
OG0000317	STRPU_19997	CAEEL18155
OG0000321	STRPU_06234	CAEEL19255
OG0000322	STRPU_04953, STRPU_04955, STRPU_05710, STRPU_18148, STRPU_05731, STRPU_07690, STRPU_20644, STRPU_20642, STRPU_07689, STRPU_07702	CAEEL18855, CAEEL09291, CAEEL09109
OG0000323	STRPU_14332, STRPU_16538, STRPU_16558, STRPU_23717	CAEEL08030
OG0000325	STRPU_19931, STRPU_02596, STRPU_19929, STRPU_19930, STRPU_02597, STRPU_02598, STRPU_19928, STRPU_02599, STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107, STRPU_08105, STRPU_09355, STRPU_09356	CAEEL01448, CAEEL10554
OG0000328	STRPU_00813, STRPU_25547	CAEEL02700, CAEEL20663
OG0000329	STRPU_24162	CAEEL05342
OG0000333	STRPU_19697, STRPU_19618	CAEEL20574
OG0000338	STRPU_02251, STRPU_15548, STRPU_15357	CAEEL02726
OG0000341	STRPU_07163	CAEEL02829
OG0000343	STRPU_17122, STRPU_17107	CAEEL00542
OG0000345	STRPU_04681, STRPU_04121	CAEEL09288
OG0000346	STRPU_05839	CAEEL10353, CAEEL01774
OG0000350	STRPU_01096, STRPU_24203	CAEEL13904
OG0000352	STRPU_18690	CAEEL05587
OG0000356	STRPU_04112	CAEEL10812
OG0000357	STRPU_14591	CAEEL07861
OG0000357	STRPU_23598	CAEEL10151, CAEEL05953
OG0000358	STRPU_12012, STRPU_11961, STRPU_01622, STRPU_11960, STRPU_01621, STRPU_12011, STRPU_12205	CAEEL13826
OG0000358	STRPU_11811, STRPU_06142	CAEEL19072
OG0000359	STRPU_09098, STRPU_02069	CAEEL02740, CAEEL18786, CAEEL18785
OG0000363	STRPU_22858, STRPU_22857	CAEEL04898, CAEEL01034, CAEEL00066
OG0000364	STRPU_24813, STRPU_24695, STRPU_12300, STRPU_23213, STRPU_23224, STRPU_24852, STRPU_22921	CAEEL18153, CAEEL18154
OG0000365	STRPU_00678, STRPU_18948	CAEEL03052
OG0000367	STRPU_22294, STRPU_24010	CAEEL11241
OG0000371	STRPU_09318	CAEEL18802
OG0000372	STRPU_16741, STRPU_01713	CAEEL09938
OG0000372	STRPU_05141, STRPU_05066	CAEEL06634
OG0000372	STRPU_15694	CAEEL11042
OG0000373	STRPU_15389	CAEEL08053
OG0000373	STRPU_20623	CAEEL15439
OG0000373	STRPU_08202	CAEEL15442, CAEEL15129, CAEEL10313, CAEEL08693, CAEEL00731, CAEEL00550, CAEEL14746, CAEEL12229, CAEEL14071, CAEEL05508, CAEEL05560, CAEEL16400, CAEEL10659
OG0000374	STRPU_01884, STRPU_25198	CAEEL04637
OG0000375	STRPU_07156	CAEEL04597, CAEEL18446
OG0000378	STRPU_18015	CAEEL01589
OG0000378	STRPU_03384	CAEEL18606
OG0000382	STRPU_22986	CAEEL10275
OG0000385	STRPU_11318, STRPU_11302, STRPU_11104, STRPU_11129, STRPU_11108, STRPU_11132, STRPU_11109, STRPU_11133, STRPU_13347, STRPU_11130, STRPU_11105	CAEEL20119, CAEEL20120, CAEEL20118, CAEEL05039, CAEEL19866, CAEEL19865, CAEEL19762, CAEEL19761, CAEEL19763, CAEEL19764, CAEEL17379, CAEEL11987, CAEEL00992
OG0000389	STRPU_04611, STRPU_04125	CAEEL08944, CAEEL11888
OG0000391	STRPU_27123	CAEEL03981, CAEEL10348, CAEEL18760
OG0000391	STRPU_09729, STRPU_09772, STRPU_21385	CAEEL07480, CAEEL01186
OG0000392	STRPU_19132	CAEEL03273
OG0000393	STRPU_01522, STRPU_09438	CAEEL11594
OG0000393	STRPU_26326	CAEEL00138
OG0000399	STRPU_07794	CAEEL12746
OG0000399	STRPU_20860, STRPU_20896	CAEEL18399
OG0000399	STRPU_07796	CAEEL01136
OG0000399	STRPU_11457, STRPU_23097	CAEEL00515
OG0000400	STRPU_16345, STRPU_16374	CAEEL09043, CAEEL01024
OG0000401	STRPU_14949, STRPU_14979, STRPU_13184	CAEEL07254
OG0000402	STRPU_09420, STRPU_01539	CAEEL20859
OG0000402	STRPU_26119, STRPU_26105, STRPU_26104, STRPU_26118	CAEEL09914, CAEEL09915
OG0000404	STRPU_19097	CAEEL04503
OG0000404	STRPU_18842	CAEEL20480
OG0000405	STRPU_27356	CAEEL01740
OG0000409	STRPU_22634, STRPU_22593	CAEEL09896
OG0000409	STRPU_09794, STRPU_09789	CAEEL15456, CAEEL10905, CAEEL20533, CAEEL10710
OG0000411	STRPU_16984, STRPU_15941, STRPU_00503	CAEEL02373
OG0000412	STRPU_22647	CAEEL11655
OG0000412	STRPU_04141	CAEEL09909
OG0000412	STRPU_20062	CAEEL20650
OG0000413	STRPU_21399	CAEEL15525
OG0000413	STRPU_06626	CAEEL18945
OG0000417	STRPU_09060	CAEEL09343, CAEEL20198, CAEEL19199, CAEEL11109
OG0000424	STRPU_11870, STRPU_04472, STRPU_04471	CAEEL14391, CAEEL12816, CAEEL12859, CAEEL15190, CAEEL16002, CAEEL14301, CAEEL11422, CAEEL16478
OG0000425	STRPU_20951, STRPU_20952, STRPU_02711	CAEEL13865, CAEEL13864
OG0000426	STRPU_09853	CAEEL19943
OG0000426	STRPU_00627	CAEEL20473
OG0000427	STRPU_12503, STRPU_00637, STRPU_11390	CAEEL05100
OG0000429	STRPU_23154, STRPU_24289	CAEEL02588, CAEEL02589, CAEEL02587, CAEEL02586, CAEEL08573, CAEEL20624
OG0000430	STRPU_12372, STRPU_12374	CAEEL14592, CAEEL00514
OG0000431	STRPU_08891, STRPU_05364, STRPU_06554, STRPU_06544	CAEEL07320
OG0000432	STRPU_22651	CAEEL05840, CAEEL08239
OG0000433	STRPU_08440, STRPU_17896	CAEEL18122
OG0000433	STRPU_17895	CAEEL00915, CAEEL00914
OG0000436	STRPU_23785	CAEEL08451, CAEEL08483, CAEEL08086
OG0000441	STRPU_08090	CAEEL04949
OG0000442	STRPU_06501	CAEEL10760
OG0000443	STRPU_13819	CAEEL07750
OG0000444	STRPU_12350	CAEEL18555
OG0000444	STRPU_12803	CAEEL11270, CAEEL13198, CAEEL07333, CAEEL07332, CAEEL07334, CAEEL18670
OG0000446	STRPU_24898	CAEEL08845
OG0000446	STRPU_24006	CAEEL11745
OG0000447	STRPU_05018	CAEEL07754, CAEEL07753
OG0000450	STRPU_14805	CAEEL09221
OG0000452	STRPU_14441, STRPU_14459, STRPU_25045, STRPU_25044, STRPU_10299, STRPU_14440	CAEEL18774, CAEEL01070, CAEEL01729, CAEEL00373
OG0000454	STRPU_26357	CAEEL02888, CAEEL02886
OG0000456	STRPU_02653, STRPU_01238	CAEEL11325
OG0000461	STRPU_22427	CAEEL06628
OG0000461	STRPU_14492	CAEEL08066
OG0000463	STRPU_13114, STRPU_13087, STRPU_24320, STRPU_27309	CAEEL00961
OG0000465	STRPU_10953, STRPU_10955	CAEEL08932
OG0000467	STRPU_23158	CAEEL10426, CAEEL00823
OG0000468	STRPU_14586, STRPU_14584, STRPU_14583, STRPU_14585, STRPU_12712, STRPU_12711, STRPU_05357, STRPU_15078	CAEEL05744
OG0000469	STRPU_23215, STRPU_23221	CAEEL09645
OG0000470	STRPU_08272	CAEEL01892
OG0000470	STRPU_21506	CAEEL15886
OG0000475	STRPU_25082	CAEEL00594, CAEEL00593
OG0000476	STRPU_20170, STRPU_20169	CAEEL20693, CAEEL00887
OG0000476	STRPU_19628, STRPU_19687	CAEEL13996, CAEEL04770
OG0000477	STRPU_14774, STRPU_02549	CAEEL19743
OG0000478	STRPU_01166, STRPU_18289	CAEEL11281
OG0000479	STRPU_17435	CAEEL02339
OG0000479	STRPU_14315	CAEEL09202
OG0000480	STRPU_11203, STRPU_11000, STRPU_00339, STRPU_11321, STRPU_00362, STRPU_11025	CAEEL10994, CAEEL19312, CAEEL11292
OG0000481	STRPU_14885	CAEEL09089, CAEEL09097
OG0000481	STRPU_19958, STRPU_01189	CAEEL07158
OG0000481	STRPU_04460	CAEEL11815
OG0000482	STRPU_20466	CAEEL12763
OG0000482	STRPU_21122	CAEEL16609
OG0000484	STRPU_19234	CAEEL04965, CAEEL04966
OG0000485	STRPU_13289, STRPU_13296	CAEEL19088, CAEEL15576
OG0000486	STRPU_20016, STRPU_18622	CAEEL06528, CAEEL08508, CAEEL10686, CAEEL10332, CAEEL10336, CAEEL11227, CAEEL11225, CAEEL12738
OG0000487	STRPU_09230, STRPU_02195	CAEEL16728, CAEEL12342
OG0000489	STRPU_00884	CAEEL19170
OG0000490	STRPU_19396, STRPU_19397	CAEEL00687, CAEEL19730
OG0000491	STRPU_04966	CAEEL07820
OG0000495	STRPU_05984, STRPU_14646	CAEEL07186
OG0000496	STRPU_01872, STRPU_25187	CAEEL01836
OG0000497	STRPU_14149, STRPU_14171	CAEEL11475, CAEEL02002
OG0000497	STRPU_19651, STRPU_19670	CAEEL19219
OG0000503	STRPU_12805, STRPU_12804	CAEEL18781, CAEEL18780
OG0000503	STRPU_19380	CAEEL01216
OG0000506	STRPU_06642	CAEEL18864
OG0000508	STRPU_13773	CAEEL07260
OG0000510	STRPU_20272, STRPU_20279, STRPU_20192, STRPU_23102	CAEEL10925, CAEEL11992, CAEEL05859, CAEEL08413
OG0000513	STRPU_04474	CAEEL00380
OG0000514	STRPU_08933	CAEEL07294, CAEEL18391
OG0000519	STRPU_14240, STRPU_14241, STRPU_14510, STRPU_14504, STRPU_14502, STRPU_14501, STRPU_14500, STRPU_14509, STRPU_14503, STRPU_14505, STRPU_14497, STRPU_14232, STRPU_14226, STRPU_14228, STRPU_14235, STRPU_02530, STRPU_15149	CAEEL01270
OG0000520	STRPU_15354, STRPU_02843, STRPU_02884, STRPU_02842	CAEEL07490
OG0000521	STRPU_08500	CAEEL11532
OG0000521	STRPU_20675	CAEEL14050
OG0000523	STRPU_24945, STRPU_24944	CAEEL07536, CAEEL13092
OG0000524	STRPU_04273	CAEEL17529
OG0000525	STRPU_19423	CAEEL19149
OG0000525	STRPU_08644	CAEEL19113
OG0000528	STRPU_21360	CAEEL17966
OG0000529	STRPU_00345, STRPU_11005	CAEEL14327
OG0000530	STRPU_19193	CAEEL05713, CAEEL05714
OG0000534	STRPU_00112, STRPU_13181	CAEEL06960
OG0000535	STRPU_26923, STRPU_07113	CAEEL18521
OG0000537	STRPU_06545, STRPU_06553	CAEEL20692
OG0000537	STRPU_06546	CAEEL08509
OG0000538	STRPU_13554	CAEEL07439
OG0000542	STRPU_05583, STRPU_05643	CAEEL09055
OG0000542	STRPU_21969	CAEEL15478
OG0000545	STRPU_21165, STRPU_21157	CAEEL15746
OG0000545	STRPU_07091, STRPU_21313	CAEEL14386
OG0000548	STRPU_10337, STRPU_20610, STRPU_22797, STRPU_01956	CAEEL10591, CAEEL10590
OG0000549	STRPU_26919, STRPU_26917	CAEEL05133, CAEEL12072
OG0000549	STRPU_12468, STRPU_12545	CAEEL18719, CAEEL18720
OG0000550	STRPU_24490	CAEEL11841
OG0000551	STRPU_07418, STRPU_07415, STRPU_07416, STRPU_07417	CAEEL05226
OG0000560	STRPU_20770, STRPU_20918, STRPU_20919, STRPU_01418, STRPU_23742, STRPU_10871	CAEEL00689
OG0000562	STRPU_26809	CAEEL12354
OG0000563	STRPU_02520, STRPU_15138	CAEEL07864
OG0000565	STRPU_25126, STRPU_25127	CAEEL03314, CAEEL00611, CAEEL00610, CAEEL01204
OG0000566	STRPU_22145, STRPU_14680	CAEEL15091
OG0000567	STRPU_26517	CAEEL02967
OG0000567	STRPU_18559	CAEEL00946, CAEEL06307, CAEEL10055, CAEEL11553, CAEEL04491
OG0000569	STRPU_18127, STRPU_18130, STRPU_21438, STRPU_18131, STRPU_18126, STRPU_18128, STRPU_27168, STRPU_27167, STRPU_27164, STRPU_27163, STRPU_27169, STRPU_21052, STRPU_27223	CAEEL13456, CAEEL13683, CAEEL13676, CAEEL13675
OG0000572	STRPU_21193	CAEEL13663
OG0000572	STRPU_11231, STRPU_11269	CAEEL04776
OG0000573	STRPU_11052, STRPU_00392	CAEEL05940
OG0000573	STRPU_27100, STRPU_27089	CAEEL01355
OG0000574	STRPU_09296	CAEEL19269
OG0000574	STRPU_08865, STRPU_00956	CAEEL18789, CAEEL19638, CAEEL19639
OG0000574	STRPU_00802, STRPU_19767	CAEEL19209, CAEEL18848
OG0000575	STRPU_15788	CAEEL12522
OG0000576	STRPU_23119	CAEEL06802
OG0000578	STRPU_21618	CAEEL16491, CAEEL16492, CAEEL16490
OG0000579	STRPU_23503	CAEEL11246, CAEEL09670, CAEEL09822
OG0000580	STRPU_24720	CAEEL19061
OG0000580	STRPU_12039, STRPU_01257, STRPU_12038	CAEEL06306
OG0000581	STRPU_21308	CAEEL15703
OG0000581	STRPU_21309, STRPU_21310	CAEEL14055, CAEEL14054
OG0000582	STRPU_19500	CAEEL19553, CAEEL19552
OG0000583	STRPU_17032, STRPU_01798	CAEEL01762, CAEEL01763
OG0000584	STRPU_19344, STRPU_19222	CAEEL04633, CAEEL05854, CAEEL04153, CAEEL04154, CAEEL06443
OG0000586	STRPU_11843	CAEEL05852
OG0000587	STRPU_06588, STRPU_06512	CAEEL14207
OG0000587	STRPU_21487, STRPU_21496	CAEEL18702
OG0000588	STRPU_00676, STRPU_18950, STRPU_17075	CAEEL05897
OG0000589	STRPU_13052	CAEEL19870, CAEEL19442, CAEEL17146, CAEEL10281
OG0000590	STRPU_25115	CAEEL01780
OG0000591	STRPU_08932	CAEEL19878
OG0000591	STRPU_06603	CAEEL18367
OG0000592	STRPU_16888, STRPU_15820, STRPU_15868	CAEEL14862, CAEEL07829, CAEEL16963, CAEEL16245, CAEEL16244
OG0000593	STRPU_09183, STRPU_02152	CAEEL02027
OG0000594	STRPU_23519, STRPU_26491, STRPU_23518	CAEEL11331
OG0000597	STRPU_14406	CAEEL08741
OG0000602	STRPU_06890, STRPU_06914, STRPU_06715	CAEEL20599
OG0000603	STRPU_00284, STRPU_21569	CAEEL15474
OG0000604	STRPU_20713	CAEEL14390
OG0000609	STRPU_24853, STRPU_24616	CAEEL11904
OG0000611	STRPU_05045, STRPU_05119	CAEEL08225
OG0000611	STRPU_26016	CAEEL09831
OG0000612	STRPU_09717, STRPU_09761	CAEEL07651
OG0000612	STRPU_26031	CAEEL06875
OG0000614	STRPU_21878	CAEEL16724
OG0000615	STRPU_06171	CAEEL19705
OG0000616	STRPU_03576	CAEEL19744
OG0000618	STRPU_07199	CAEEL00836
OG0000619	STRPU_06659	CAEEL02635
OG0000623	STRPU_07960, STRPU_07951	CAEEL16178, CAEEL06411
OG0000623	STRPU_00318	CAEEL16276
OG0000624	STRPU_02433, STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382	CAEEL08547
OG0000625	STRPU_03700, STRPU_02905	CAEEL18539
OG0000626	STRPU_24334	CAEEL19740
OG0000627	STRPU_03283, STRPU_03246	CAEEL01126
OG0000636	STRPU_09946	CAEEL19659
OG0000637	STRPU_20164, STRPU_11852, STRPU_12519, STRPU_20362, STRPU_19277	CAEEL18181
OG0000639	STRPU_27017	CAEEL00195
OG0000639	STRPU_25405	CAEEL00077
OG0000645	STRPU_25221	CAEEL14093
OG0000645	STRPU_22046	CAEEL02916
OG0000646	STRPU_11448	CAEEL06213, CAEEL06212
OG0000647	STRPU_09897, STRPU_06712	CAEEL14095, CAEEL17996
OG0000648	STRPU_00211	CAEEL05737
OG0000648	STRPU_25949, STRPU_00209	CAEEL19541
OG0000649	STRPU_02393, STRPU_13680, STRPU_13650, STRPU_02415, STRPU_00020, STRPU_13871, STRPU_13879	CAEEL08770
OG0000651	STRPU_22117	CAEEL08479
OG0000652	STRPU_21926	CAEEL09392, CAEEL09393
OG0000654	STRPU_25001	CAEEL00509
OG0000657	STRPU_17299, STRPU_17301, STRPU_22434, STRPU_00184, STRPU_17300	CAEEL01693
OG0000660	STRPU_13999	CAEEL06994
OG0000660	STRPU_02267, STRPU_17655	CAEEL01886
OG0000662	STRPU_09621, STRPU_09696, STRPU_09739	CAEEL07265
OG0000662	STRPU_08344	CAEEL20546
OG0000663	STRPU_08014, STRPU_19333	CAEEL07269
OG0000664	STRPU_23931	CAEEL10897, CAEEL10896
OG0000664	STRPU_24936	CAEEL00118, CAEEL00117
OG0000665	STRPU_26452, STRPU_26774, STRPU_27239, STRPU_27242	CAEEL18458, CAEEL04875, CAEEL05353, CAEEL11596, CAEEL18744
OG0000666	STRPU_22324	CAEEL11143
OG0000670	STRPU_06883	CAEEL01804, CAEEL20294
OG0000671	STRPU_24917, STRPU_24916	CAEEL20492, CAEEL02522
OG0000672	STRPU_06933	CAEEL07948, CAEEL07943
OG0000672	STRPU_20779	CAEEL00089, CAEEL00988
OG0000674	STRPU_26356	CAEEL01995
OG0000676	STRPU_24012	CAEEL18677, CAEEL18678
OG0000678	STRPU_08255	CAEEL19275
OG0000680	STRPU_07455, STRPU_07457, STRPU_07456, STRPU_07476	CAEEL01896
OG0000681	STRPU_05744	CAEEL06701, CAEEL06700
OG0000681	STRPU_12569, STRPU_12568	CAEEL20557
OG0000682	STRPU_09978, STRPU_09955	CAEEL18765
OG0000683	STRPU_06350	CAEEL18608
OG0000683	STRPU_18850	CAEEL02948, CAEEL02946, CAEEL02945, CAEEL02947, CAEEL02944
OG0000684	STRPU_25416	CAEEL11185
OG0000690	STRPU_08035	CAEEL02355, CAEEL16430
OG0000690	STRPU_17155	CAEEL05043
OG0000691	STRPU_25430	CAEEL17188
OG0000692	STRPU_19316, STRPU_01823	CAEEL05111, CAEEL03292
OG0000692	STRPU_20690	CAEEL01603
OG0000693	STRPU_11407	CAEEL03253, CAEEL03254
OG0000694	STRPU_19824, STRPU_19833, STRPU_19828, STRPU_19453, STRPU_19835, STRPU_19830, STRPU_19823, STRPU_19832, STRPU_19837, STRPU_19838, STRPU_19827, STRPU_19825, STRPU_19829, STRPU_19834, STRPU_19841, STRPU_19840, STRPU_19847, STRPU_19822	CAEEL18784, CAEEL02081, CAEEL02961
OG0000696	STRPU_21259, STRPU_10267, STRPU_23135	CAEEL19612
OG0000697	STRPU_22408	CAEEL10883
OG0000702	STRPU_23036, STRPU_00912	CAEEL01313
OG0000703	STRPU_04784	CAEEL12761
OG0000708	STRPU_18963, STRPU_18977	CAEEL04786, CAEEL04785
OG0000708	STRPU_00882, STRPU_23008	CAEEL12722
OG0000709	STRPU_20711, STRPU_21274, STRPU_21845	CAEEL11350, CAEEL18734, CAEEL12228, CAEEL16334, CAEEL20586, CAEEL11767
OG0000711	STRPU_00066, STRPU_12186	CAEEL04946
OG0000711	STRPU_11659	CAEEL03027
OG0000712	STRPU_05053, STRPU_05129	CAEEL07921
OG0000713	STRPU_00026, STRPU_06419, STRPU_06412, STRPU_06420, STRPU_06413, STRPU_12045, STRPU_01249, STRPU_18802, STRPU_00584, STRPU_07550, STRPU_23982, STRPU_23980, STRPU_06767	CAEEL15727
OG0000715	STRPU_13461	CAEEL07310, CAEEL07309
OG0000716	STRPU_17012	CAEEL00463
OG0000717	STRPU_19580, STRPU_19581	CAEEL20044, CAEEL07958
OG0000718	STRPU_04006, STRPU_04005	CAEEL16052
OG0000720	STRPU_22043	CAEEL02341
OG0000721	STRPU_14994, STRPU_14964	CAEEL07780
OG0000721	STRPU_17945	CAEEL00853
OG0000722	STRPU_20560	CAEEL16439
OG0000724	STRPU_21597	CAEEL01191, CAEEL05666, CAEEL04724, CAEEL07268, CAEEL09317, CAEEL05086, CAEEL04722, CAEEL04707, CAEEL16432, CAEEL08216, CAEEL08788, CAEEL00782, CAEEL05700, CAEEL05106, CAEEL05163, CAEEL15997, CAEEL14388, CAEEL04425, CAEEL10300, CAEEL10254, CAEEL10375, CAEEL12178, CAEEL11651, CAEEL11581, CAEEL15115, CAEEL04753
OG0000725	STRPU_19812, STRPU_00755, STRPU_19813	CAEEL01386
OG0000726	STRPU_13494	CAEEL08988, CAEEL08987
OG0000730	STRPU_13747, STRPU_01502	CAEEL06720
OG0000730	STRPU_18716	CAEEL06574
OG0000731	STRPU_06695	CAEEL18982
OG0000732	STRPU_06871	CAEEL02711
OG0000732	STRPU_18394	CAEEL11771
OG0000733	STRPU_21566	CAEEL17006
OG0000733	STRPU_20797	CAEEL15524
OG0000734	STRPU_20020	CAEEL18835
OG0000735	STRPU_24284	CAEEL14834, CAEEL14835
OG0000736	STRPU_22089	CAEEL09174
OG0000737	STRPU_09307	CAEEL06154, CAEEL04487, CAEEL04486
OG0000740	STRPU_13396, STRPU_13375	CAEEL18076
OG0000744	STRPU_25504, STRPU_25505, STRPU_25506	CAEEL01254
OG0000747	STRPU_01792, STRPU_18103, STRPU_22661, STRPU_03822, STRPU_03836, STRPU_01813	CAEEL02279
OG0000749	STRPU_21644, STRPU_21708	CAEEL11624, CAEEL14107
OG0000751	STRPU_13591, STRPU_01611	CAEEL09020
OG0000752	STRPU_10384	CAEEL07346
OG0000752	STRPU_17910	CAEEL04370
OG0000753	STRPU_23569, STRPU_03838, STRPU_23562	CAEEL17415
OG0000755	STRPU_26250	CAEEL01302
OG0000757	STRPU_14828	CAEEL20030
OG0000759	STRPU_25007	CAEEL20475, CAEEL16710
OG0000761	STRPU_19482	CAEEL19698
OG0000762	STRPU_24145	CAEEL02671
OG0000763	STRPU_26640	CAEEL01521, CAEEL01520, CAEEL01519
OG0000765	STRPU_20844, STRPU_20882	CAEEL08924, CAEEL20292
OG0000766	STRPU_26502, STRPU_12701	CAEEL01660
OG0000767	STRPU_20571	CAEEL15327, CAEEL15326
OG0000773	STRPU_19948	CAEEL10074
OG0000774	STRPU_01825, STRPU_19314	CAEEL03062
OG0000774	STRPU_09065, STRPU_02041	CAEEL08377
OG0000774	STRPU_23589	CAEEL12020, CAEEL14163, CAEEL12021
OG0000775	STRPU_21116, STRPU_23930, STRPU_07226	CAEEL17384, CAEEL14551, CAEEL07888, CAEEL14550
OG0000776	STRPU_25591, STRPU_07752	CAEEL11265, CAEEL10969, CAEEL09271, CAEEL01206
OG0000777	STRPU_08984	CAEEL19291
OG0000778	STRPU_11330	CAEEL04054
OG0000779	STRPU_20061	CAEEL01706
OG0000780	STRPU_21536, STRPU_23123	CAEEL00305
OG0000780	STRPU_18748	CAEEL01193
OG0000782	STRPU_27022	CAEEL01741
OG0000784	STRPU_24373	CAEEL19472
OG0000786	STRPU_15092	CAEEL06097
OG0000787	STRPU_04197, STRPU_04234	CAEEL10362
OG0000788	STRPU_11964, STRPU_01625	CAEEL04328, CAEEL04329, CAEEL04327
OG0000788	STRPU_26569	CAEEL01175
OG0000791	STRPU_13705, STRPU_00440	CAEEL09121
OG0000792	STRPU_14909	CAEEL06858, CAEEL06859
OG0000793	STRPU_26762, STRPU_26748	CAEEL00246
OG0000794	STRPU_15852, STRPU_15804, STRPU_16063	CAEEL14272, CAEEL13170
OG0000796	STRPU_06080	CAEEL18138
OG0000797	STRPU_04347	CAEEL11404
OG0000798	STRPU_05696	CAEEL08562, CAEEL08561
OG0000800	STRPU_09950, STRPU_09973, STRPU_07425, STRPU_15030	CAEEL15658, CAEEL15660, CAEEL15659, CAEEL15657, CAEEL15661, CAEEL04883, CAEEL16200, CAEEL16199, CAEEL13121, CAEEL11360, CAEEL11396
OG0000801	STRPU_23079, STRPU_00663	CAEEL00950
OG0000803	STRPU_12487, STRPU_12512	CAEEL18447
OG0000809	STRPU_18374	CAEEL06250
OG0000810	STRPU_19223	CAEEL00977
OG0000814	STRPU_15086, STRPU_16415, STRPU_15087, STRPU_15083	CAEEL07659, CAEEL07658
OG0000814	STRPU_10972	CAEEL11834, CAEEL05113
OG0000817	STRPU_22107, STRPU_04676	CAEEL08608
OG0000817	STRPU_14081, STRPU_00839	CAEEL09272
OG0000818	STRPU_08499	CAEEL08212
OG0000819	STRPU_15366	CAEEL09262
OG0000820	STRPU_14124	CAEEL08726
OG0000826	STRPU_25465, STRPU_25466, STRPU_00190, STRPU_14464, STRPU_25836, STRPU_17366, STRPU_17338, STRPU_26046, STRPU_26045, STRPU_06291	CAEEL04414
OG0000828	STRPU_23372	CAEEL01170
OG0000828	STRPU_15585, STRPU_02220	CAEEL14806
OG0000833	STRPU_18167, STRPU_18151	CAEEL05439
OG0000834	STRPU_24585, STRPU_24596	CAEEL00925
OG0000834	STRPU_24584, STRPU_24595	CAEEL00924
OG0000836	STRPU_22902, STRPU_22889	CAEEL01665
OG0000837	STRPU_24375	CAEEL19270, CAEEL07955
OG0000838	STRPU_12344	CAEEL12737
OG0000842	STRPU_22935	CAEEL11884
OG0000844	STRPU_10513	CAEEL04872, CAEEL18631, CAEEL05964, CAEEL05848
OG0000847	STRPU_14471	CAEEL07299
OG0000848	STRPU_21912	CAEEL08378
OG0000849	STRPU_02904	CAEEL04333
OG0000850	STRPU_01821, STRPU_19318, STRPU_01567, STRPU_09392	CAEEL14176, CAEEL17117, CAEEL14155, CAEEL14177, CAEEL04935
OG0000851	STRPU_04950	CAEEL08745
OG0000852	STRPU_27397, STRPU_26323	CAEEL08255
OG0000857	STRPU_01644, STRPU_11981	CAEEL04547
OG0000858	STRPU_23333	CAEEL16889, CAEEL11559, CAEEL11560, CAEEL11558
