Orthogroup	STRPU_ok	SCHMD
OG0000203	STRPU_24292	SCHMD13221
OG0000204	STRPU_10936	SCHMD05946, SCHMD11236, SCHMD20783
OG0000205	STRPU_21337	SCHMD14902, SCHMD14453
OG0000205	STRPU_13489	SCHMD07996
OG0000207	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360, STRPU_02462, STRPU_13603, STRPU_25406, STRPU_02460, STRPU_06266, STRPU_06310, STRPU_16641, STRPU_06673	SCHMD06438, SCHMD26342, SCHMD25964, SCHMD04396
OG0000208	STRPU_14840	SCHMD02566, SCHMD12405, SCHMD11985, SCHMD22998, SCHMD11986, SCHMD02567, SCHMD02568, SCHMD12406, SCHMD01555, SCHMD12407, SCHMD05900
OG0000209	STRPU_02334	SCHMD02092
OG0000210	STRPU_19233, STRPU_18344, STRPU_19157, STRPU_19341, STRPU_17533, STRPU_18682	SCHMD17714, SCHMD17668, SCHMD15550, SCHMD10082, SCHMD15038, SCHMD22393
OG0000210	STRPU_18442, STRPU_18408	SCHMD26754
OG0000210	STRPU_06342	SCHMD24015
OG0000211	STRPU_21779	SCHMD21436
OG0000218	STRPU_24450, STRPU_24451, STRPU_20177, STRPU_20178, STRPU_06428, STRPU_20179	SCHMD01527
OG0000220	STRPU_07403, STRPU_07402, STRPU_07401	SCHMD07645
OG0000221	STRPU_25006, STRPU_10448, STRPU_16065	SCHMD10720
OG0000222	STRPU_10704, STRPU_10705, STRPU_10948, STRPU_26038, STRPU_00387, STRPU_10706	SCHMD21612, SCHMD08502
OG0000223	STRPU_09834	SCHMD02890, SCHMD03920
OG0000223	STRPU_07084	SCHMD07139, SCHMD25635, SCHMD26287, SCHMD25493
OG0000225	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388	SCHMD14160, SCHMD23340, SCHMD13094, SCHMD25261, SCHMD22794, SCHMD14161
OG0000227	STRPU_26643	SCHMD05353
OG0000227	STRPU_25172, STRPU_25142	SCHMD04380
OG0000230	STRPU_08039	SCHMD23835, SCHMD14315
OG0000231	STRPU_04949	SCHMD15225, SCHMD17377
OG0000231	STRPU_14890, STRPU_14891, STRPU_14829	SCHMD23026
OG0000231	STRPU_25853	SCHMD24769, SCHMD25604
OG0000233	STRPU_19351	SCHMD01146, SCHMD07435, SCHMD22145
OG0000235	STRPU_20821, STRPU_21865	SCHMD29163
OG0000236	STRPU_20268	SCHMD00730
OG0000239	STRPU_24683	SCHMD18522
OG0000239	STRPU_20505	SCHMD03432
OG0000239	STRPU_01873, STRPU_25188	SCHMD06547
OG0000240	STRPU_02509, STRPU_02512, STRPU_15130, STRPU_15129, STRPU_02510, STRPU_15131, STRPU_02513	SCHMD06226, SCHMD00582
OG0000242	STRPU_22571	SCHMD20260
OG0000243	STRPU_11928	SCHMD12372
OG0000243	STRPU_09837	SCHMD17682, SCHMD15912, SCHMD11668
OG0000244	STRPU_25990	SCHMD15740, SCHMD18441, SCHMD21827
OG0000246	STRPU_18045	SCHMD16891, SCHMD17961, SCHMD12289
OG0000246	STRPU_07221	SCHMD12291, SCHMD13657, SCHMD12290
OG0000250	STRPU_27110	SCHMD07715, SCHMD11126
OG0000250	STRPU_05823	SCHMD00165
OG0000250	STRPU_00094	SCHMD03762, SCHMD05189
OG0000255	STRPU_06497	SCHMD14618, SCHMD25034
OG0000256	STRPU_19461	SCHMD06220
OG0000258	STRPU_08779	SCHMD19345
OG0000258	STRPU_08780	SCHMD00959
OG0000260	STRPU_22982, STRPU_10375	SCHMD00231
OG0000261	STRPU_06507	SCHMD06264, SCHMD17166
OG0000263	STRPU_11794, STRPU_11796, STRPU_24741, STRPU_11795, STRPU_25015, STRPU_10074, STRPU_10138, STRPU_05685, STRPU_04982, STRPU_11410, STRPU_05097, STRPU_05176, STRPU_05500, STRPU_05502, STRPU_05501, STRPU_05503, STRPU_04915, STRPU_05896	SCHMD21152, SCHMD16080, SCHMD25801, SCHMD26173, SCHMD15861, SCHMD05150
OG0000265	STRPU_19907	SCHMD14945, SCHMD03613, SCHMD19985
OG0000265	STRPU_01912, STRPU_22756	SCHMD18240, SCHMD09007
OG0000266	STRPU_07414	SCHMD11802
OG0000268	STRPU_01485, STRPU_13763	SCHMD08097
OG0000268	STRPU_01482, STRPU_13766	SCHMD25441
OG0000270	STRPU_17089	SCHMD16423
OG0000272	STRPU_17961, STRPU_24826	SCHMD13324, SCHMD08067
OG0000273	STRPU_18566	SCHMD09689
OG0000273	STRPU_08558	SCHMD18528, SCHMD25490
OG0000275	STRPU_04542, STRPU_04524	SCHMD08209, SCHMD24873
OG0000276	STRPU_17784	SCHMD08876
OG0000277	STRPU_02244, STRPU_15555	SCHMD09439
OG0000278	STRPU_20692	SCHMD04708, SCHMD14538
OG0000280	STRPU_26995	SCHMD23189
OG0000280	STRPU_17329, STRPU_17322, STRPU_01760, STRPU_18069, STRPU_20400, STRPU_26641	SCHMD23115
OG0000281	STRPU_25743, STRPU_25744	SCHMD28123, SCHMD29220
OG0000282	STRPU_01499, STRPU_13749	SCHMD05137
OG0000282	STRPU_09417	SCHMD15635, SCHMD25636
OG0000284	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354	SCHMD23360, SCHMD08213
OG0000285	STRPU_05159	SCHMD29037
OG0000287	STRPU_20022	SCHMD02606, SCHMD23013
OG0000288	STRPU_24377	SCHMD10121, SCHMD07093, SCHMD10930, SCHMD07061
OG0000289	STRPU_18786	SCHMD14014, SCHMD14418, SCHMD14417, SCHMD14015, SCHMD16163
OG0000289	STRPU_12560	SCHMD23289, SCHMD16353
OG0000289	STRPU_12562	SCHMD22750
OG0000292	STRPU_03812, STRPU_03811	SCHMD01544
OG0000295	STRPU_08402	SCHMD11340, SCHMD11341, SCHMD11339, SCHMD02776, SCHMD10264, SCHMD14695
OG0000299	STRPU_07501	SCHMD13170, SCHMD20344
OG0000305	STRPU_23290	SCHMD22293
OG0000305	STRPU_21971	SCHMD04764
OG0000305	STRPU_22779, STRPU_01937	SCHMD01975
OG0000306	STRPU_04181	SCHMD02490, SCHMD21359, SCHMD02963, SCHMD23914, SCHMD02489, SCHMD17729
OG0000308	STRPU_13191, STRPU_13968, STRPU_21103, STRPU_21098, STRPU_14797	SCHMD26369
OG0000308	STRPU_25229	SCHMD01003, SCHMD00895
OG0000310	STRPU_25676, STRPU_25769, STRPU_25768, STRPU_25786, STRPU_25767, STRPU_25785, STRPU_08819, STRPU_08721, STRPU_01455, STRPU_19424, STRPU_19517	SCHMD09298, SCHMD11775
OG0000312	STRPU_21396	SCHMD10213, SCHMD21295, SCHMD02452
OG0000313	STRPU_05794, STRPU_10597	SCHMD03134
OG0000313	STRPU_24296	SCHMD00975, SCHMD00972
OG0000315	STRPU_14641	SCHMD06241
OG0000315	STRPU_00855, STRPU_14065	SCHMD17654
OG0000315	STRPU_23166	SCHMD01939
OG0000316	STRPU_04688	SCHMD10536, SCHMD22735
OG0000316	STRPU_27381	SCHMD10615, SCHMD19154
OG0000317	STRPU_25286	SCHMD21750, SCHMD18883, SCHMD04765
OG0000317	STRPU_07276, STRPU_07292	SCHMD15845
OG0000319	STRPU_07205	SCHMD18992
OG0000319	STRPU_16775, STRPU_01745	SCHMD16069
OG0000321	STRPU_18694	SCHMD10046
OG0000321	STRPU_06234	SCHMD04699, SCHMD05278
OG0000322	STRPU_04953, STRPU_04955, STRPU_05710, STRPU_18148, STRPU_05731, STRPU_07690, STRPU_20644, STRPU_20642, STRPU_07689, STRPU_07702	SCHMD03845, SCHMD03842
OG0000323	STRPU_16538, STRPU_16558	SCHMD21571, SCHMD14125
OG0000325	STRPU_19928, STRPU_02599	SCHMD10722
OG0000325	STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107, STRPU_08105	SCHMD23724, SCHMD17815, SCHMD15286, SCHMD10721
OG0000325	STRPU_09355, STRPU_09356	SCHMD23725, SCHMD23881, SCHMD17816
OG0000326	STRPU_10867, STRPU_10847	SCHMD29727
OG0000328	STRPU_00813, STRPU_25547	SCHMD07101, SCHMD21088, SCHMD28818, SCHMD15355, SCHMD24247, SCHMD15304
OG0000333	STRPU_19697, STRPU_19618	SCHMD26037, SCHMD21228
OG0000338	STRPU_02251, STRPU_15548, STRPU_15357	SCHMD23566, SCHMD22193
OG0000338	STRPU_26051	SCHMD17969
OG0000339	STRPU_25795, STRPU_25777, STRPU_25782, STRPU_25800, STRPU_25779, STRPU_25781, STRPU_25803, STRPU_25817, STRPU_25811, STRPU_25778, STRPU_25797, STRPU_25815, STRPU_25802, STRPU_25799, STRPU_17596, STRPU_17598, STRPU_17599, STRPU_09857, STRPU_25818, STRPU_25804, STRPU_25814, STRPU_25801, STRPU_14998, STRPU_25780, STRPU_08178, STRPU_25807, STRPU_25805, STRPU_25819, STRPU_25784, STRPU_25808, STRPU_25810, STRPU_25816, STRPU_25783	SCHMD09051, SCHMD09049, SCHMD07931, SCHMD10837, SCHMD09050, SCHMD11944, SCHMD04027
OG0000341	STRPU_07163	SCHMD01892, SCHMD01891, SCHMD01893
OG0000343	STRPU_17122, STRPU_17107	SCHMD10731, SCHMD08099
OG0000346	STRPU_05839	SCHMD02546
OG0000350	STRPU_21630, STRPU_21631	SCHMD23543
OG0000351	STRPU_06617	SCHMD01382
OG0000352	STRPU_18690	SCHMD07814
OG0000352	STRPU_06876, STRPU_16144, STRPU_16137, STRPU_07149, STRPU_16650, STRPU_16649	SCHMD03216
OG0000356	STRPU_04112	SCHMD05389
OG0000357	STRPU_14591	SCHMD22062, SCHMD19961
OG0000357	STRPU_23598	SCHMD01155
OG0000358	STRPU_12012, STRPU_11961, STRPU_01622, STRPU_11960, STRPU_01621, STRPU_12011	SCHMD28430, SCHMD13052, SCHMD26873
OG0000360	STRPU_24087	SCHMD00611, SCHMD06046
OG0000360	STRPU_05700, STRPU_23802	SCHMD06047
OG0000365	STRPU_17253, STRPU_17254	SCHMD22496, SCHMD22435, SCHMD28326
OG0000367	STRPU_22294, STRPU_24010	SCHMD09947
OG0000370	STRPU_21267, STRPU_21264	SCHMD02385, SCHMD02384
OG0000372	STRPU_16741, STRPU_01713	SCHMD11546
OG0000372	STRPU_15694	SCHMD21831, SCHMD11336
OG0000373	STRPU_15389	SCHMD08646, SCHMD00201
OG0000373	STRPU_20623	SCHMD13176, SCHMD08271
OG0000373	STRPU_08202	SCHMD23955, SCHMD12688, SCHMD08645, SCHMD03859, SCHMD00977, SCHMD18293, SCHMD14409, SCHMD07551, SCHMD03251, SCHMD23180, SCHMD15539, SCHMD16011
OG0000374	STRPU_01884, STRPU_25198	SCHMD04677, SCHMD23864
OG0000375	STRPU_07156	SCHMD00715
OG0000378	STRPU_18015	SCHMD07011, SCHMD12188
OG0000378	STRPU_03384	SCHMD05583
OG0000379	STRPU_14744	SCHMD22438, SCHMD05351
OG0000379	STRPU_08185	SCHMD04410, SCHMD04728, SCHMD09077, SCHMD07990
OG0000379	STRPU_08635	SCHMD09123, SCHMD25695
OG0000379	STRPU_08073	SCHMD18189, SCHMD00174
OG0000380	STRPU_06735, STRPU_13220	SCHMD21526
OG0000381	STRPU_12013, STRPU_19555	SCHMD27041
OG0000382	STRPU_22986	SCHMD02292
OG0000384	STRPU_04038	SCHMD19488, SCHMD18051
OG0000385	STRPU_13347	SCHMD02710, SCHMD19251, SCHMD20652, SCHMD23399, SCHMD15491
OG0000386	STRPU_12906	SCHMD19089, SCHMD16199, SCHMD15535, SCHMD12800
OG0000389	STRPU_04611, STRPU_04125	SCHMD03232, SCHMD09731
OG0000390	STRPU_14919, STRPU_14923, STRPU_02974, STRPU_23877	SCHMD02401, SCHMD19098
OG0000392	STRPU_19132	SCHMD08120
OG0000393	STRPU_26326	SCHMD10497
OG0000395	STRPU_01700, STRPU_02664	SCHMD07915
OG0000397	STRPU_10143, STRPU_10081	SCHMD04641
OG0000399	STRPU_07796	SCHMD23059
OG0000400	STRPU_18035	SCHMD00908
OG0000400	STRPU_16345, STRPU_16374	SCHMD24156, SCHMD11940
OG0000402	STRPU_26119, STRPU_26105, STRPU_26104, STRPU_26118	SCHMD02881, SCHMD11412
OG0000404	STRPU_19097	SCHMD02429
OG0000404	STRPU_18719	SCHMD03546
OG0000404	STRPU_18842	SCHMD09283
OG0000405	STRPU_27356	SCHMD26927, SCHMD22788, SCHMD20823
OG0000409	STRPU_22634, STRPU_22593	SCHMD04012, SCHMD22098
OG0000409	STRPU_09794, STRPU_09789	SCHMD03752
OG0000411	STRPU_16984	SCHMD01429
OG0000412	STRPU_22647	SCHMD08478
OG0000412	STRPU_04141	SCHMD11584
OG0000413	STRPU_21399	SCHMD19663
OG0000413	STRPU_06626	SCHMD18817, SCHMD28614
OG0000417	STRPU_24707, STRPU_12561, STRPU_19006	SCHMD12489, SCHMD12109, SCHMD17648, SCHMD04656
OG0000420	STRPU_23782, STRPU_10246, STRPU_10247, STRPU_10244, STRPU_14739, STRPU_14741, STRPU_14740, STRPU_20569, STRPU_20568	SCHMD23004
OG0000422	STRPU_07102	SCHMD11782, SCHMD13921, SCHMD19755, SCHMD21866
OG0000423	STRPU_12670, STRPU_12669, STRPU_12672, STRPU_13863, STRPU_13865, STRPU_13876, STRPU_13846, STRPU_13862, STRPU_13860, STRPU_13840, STRPU_22974	SCHMD29684
OG0000424	STRPU_11870, STRPU_04472, STRPU_04471	SCHMD02613, SCHMD06040, SCHMD02614, SCHMD02615, SCHMD01853, SCHMD01880, SCHMD16600, SCHMD13568
OG0000425	STRPU_02711	SCHMD24026, SCHMD08029
OG0000426	STRPU_09853	SCHMD02251
OG0000426	STRPU_00627	SCHMD19378, SCHMD08176
OG0000427	STRPU_11390	SCHMD05143
OG0000431	STRPU_06554, STRPU_06544	SCHMD00614
OG0000432	STRPU_22651	SCHMD11313
OG0000432	STRPU_22624	SCHMD08553, SCHMD16033
OG0000433	STRPU_08440, STRPU_17896	SCHMD05136
OG0000433	STRPU_17895	SCHMD22817, SCHMD15295, SCHMD25465, SCHMD24790
OG0000434	STRPU_07317, STRPU_15085, STRPU_14398, STRPU_14396, STRPU_14395, STRPU_14557, STRPU_14249	SCHMD11371, SCHMD07829
OG0000435	STRPU_22156	SCHMD12216, SCHMD19476
OG0000436	STRPU_23785	SCHMD13323, SCHMD09381
OG0000437	STRPU_01400, STRPU_04378, STRPU_04379, STRPU_13204, STRPU_13205, STRPU_13203, STRPU_13182, STRPU_00657, STRPU_23072, STRPU_00656, STRPU_22055	SCHMD15978, SCHMD13458, SCHMD13578, SCHMD05773, SCHMD23206, SCHMD08272, SCHMD05769
OG0000440	STRPU_12206	SCHMD12332
OG0000442	STRPU_06501	SCHMD12679
OG0000443	STRPU_13819	SCHMD09029
OG0000444	STRPU_12350	SCHMD00767, SCHMD00766
OG0000445	STRPU_02013, STRPU_16954, STRPU_26060, STRPU_17672	SCHMD29179
OG0000446	STRPU_24006	SCHMD12871
OG0000447	STRPU_05018	SCHMD15169, SCHMD15170, SCHMD24266
OG0000448	STRPU_05001	SCHMD14173, SCHMD23454, SCHMD22726, SCHMD02667, SCHMD12888, SCHMD05105, SCHMD06817, SCHMD02833, SCHMD08753, SCHMD25489
OG0000450	STRPU_14805	SCHMD15839, SCHMD21713
OG0000451	STRPU_14855, STRPU_14859	SCHMD26159, SCHMD19041, SCHMD23998, SCHMD11178, SCHMD23705, SCHMD09033, SCHMD21153, SCHMD02447, SCHMD12210, SCHMD23735, SCHMD20464, SCHMD05479, SCHMD09726, SCHMD13513, SCHMD13422, SCHMD18046, SCHMD17594, SCHMD24256, SCHMD16046, SCHMD24473, SCHMD25950, SCHMD00332, SCHMD23622, SCHMD15602, SCHMD03197, SCHMD24239, SCHMD12654, SCHMD07875, SCHMD15860, SCHMD03676, SCHMD00581, SCHMD03540, SCHMD14710, SCHMD14238, SCHMD14940, SCHMD19453, SCHMD09308, SCHMD07711, SCHMD20665, SCHMD03444, SCHMD01579, SCHMD20448, SCHMD24880, SCHMD19020, SCHMD18720, SCHMD23733, SCHMD22734, SCHMD01119, SCHMD04007, SCHMD02366, SCHMD04009, SCHMD23734, SCHMD13442, SCHMD10938, SCHMD21302, SCHMD21883, SCHMD20354, SCHMD10422, SCHMD08889, SCHMD17719, SCHMD18950, SCHMD19310, SCHMD18358, SCHMD06216, SCHMD05078, SCHMD05823, SCHMD19664, SCHMD13939, SCHMD18719, SCHMD01241, SCHMD26703, SCHMD25165, SCHMD14379, SCHMD26658
OG0000454	STRPU_26357	SCHMD11564
OG0000459	STRPU_13769, STRPU_13771, STRPU_13770, STRPU_13271, STRPU_17503, STRPU_13880, STRPU_13872, STRPU_13841, STRPU_13861, STRPU_13458, STRPU_13459	SCHMD17754
OG0000461	STRPU_22427	SCHMD03515
OG0000461	STRPU_14492	SCHMD06358
OG0000464	STRPU_00262, STRPU_03174	SCHMD05212, SCHMD02541, SCHMD03828, SCHMD13599, SCHMD27981, SCHMD12267, SCHMD22180, SCHMD10392, SCHMD10388, SCHMD17747, SCHMD13361, SCHMD12709
OG0000465	STRPU_07200	SCHMD09590
OG0000465	STRPU_10953, STRPU_10955	SCHMD27578, SCHMD03407, SCHMD17039
OG0000467	STRPU_23158	SCHMD17174, SCHMD20889, SCHMD15139, SCHMD03258, SCHMD22899, SCHMD16369
OG0000469	STRPU_23215, STRPU_23221	SCHMD15597
OG0000469	STRPU_26522	SCHMD09418
OG0000470	STRPU_21506	SCHMD03185
OG0000473	STRPU_11774, STRPU_11776, STRPU_11775, STRPU_11770, STRPU_11769, STRPU_12358, STRPU_12355, STRPU_12357, STRPU_12356, STRPU_07336, STRPU_07334, STRPU_07339, STRPU_07343, STRPU_12220, STRPU_07338, STRPU_07341, STRPU_00699, STRPU_07857, STRPU_07858	SCHMD29413
OG0000473	STRPU_09283	SCHMD13933
OG0000475	STRPU_25084	SCHMD03320
OG0000476	STRPU_20170, STRPU_20169	SCHMD25720, SCHMD19904
OG0000476	STRPU_19628, STRPU_19687	SCHMD04015
OG0000477	STRPU_14774, STRPU_02549	SCHMD07515, SCHMD25843, SCHMD09497, SCHMD13098, SCHMD26143, SCHMD09496
OG0000479	STRPU_17435	SCHMD10108
OG0000479	STRPU_14315	SCHMD14823, SCHMD04174
OG0000481	STRPU_14885	SCHMD12328
OG0000481	STRPU_19958, STRPU_01189	SCHMD11352, SCHMD11001
OG0000481	STRPU_04460	SCHMD06297
OG0000482	STRPU_20466	SCHMD06210, SCHMD03012
OG0000484	STRPU_19234	SCHMD25776, SCHMD16669, SCHMD23292, SCHMD20173, SCHMD20110
OG0000485	STRPU_03873	SCHMD16799
OG0000486	STRPU_20016, STRPU_18622	SCHMD19250
OG0000487	STRPU_09230, STRPU_02195	SCHMD20744
OG0000489	STRPU_00884	SCHMD11850, SCHMD24502, SCHMD26324
OG0000490	STRPU_19396, STRPU_19397	SCHMD03484, SCHMD03477, SCHMD21870, SCHMD21871
OG0000491	STRPU_04966	SCHMD03171, SCHMD08983, SCHMD20738, SCHMD13341, SCHMD07340, SCHMD18133, SCHMD23188, SCHMD23436, SCHMD27960, SCHMD18920, SCHMD17666, SCHMD22815, SCHMD07927, SCHMD20806, SCHMD08846, SCHMD08847, SCHMD23642, SCHMD25563, SCHMD27546, SCHMD28266, SCHMD26950, SCHMD21486, SCHMD20472, SCHMD23045, SCHMD23074, SCHMD09539, SCHMD08981, SCHMD06713, SCHMD11915, SCHMD09317, SCHMD02859, SCHMD00109, SCHMD00103, SCHMD08015, SCHMD18354, SCHMD03551, SCHMD00998
OG0000494	STRPU_15055, STRPU_15147, STRPU_02528	SCHMD12513, SCHMD23674, SCHMD27423, SCHMD04960, SCHMD24725, SCHMD26393, SCHMD25222, SCHMD18092, SCHMD26971, SCHMD24713, SCHMD21987
OG0000496	STRPU_25443	SCHMD08379, SCHMD27172
OG0000497	STRPU_14149, STRPU_14171	SCHMD07173
OG0000497	STRPU_19651, STRPU_19670	SCHMD12237, SCHMD24017, SCHMD22017, SCHMD24018
OG0000503	STRPU_12805, STRPU_12804	SCHMD01390, SCHMD06719
OG0000503	STRPU_19380	SCHMD20959
OG0000504	STRPU_26516	SCHMD09635, SCHMD24690, SCHMD16465, SCHMD08164
OG0000505	STRPU_21978	SCHMD10454
OG0000506	STRPU_06642	SCHMD05024
OG0000509	STRPU_17684, STRPU_06103, STRPU_20831, STRPU_23363	SCHMD14563
OG0000513	STRPU_04474	SCHMD06575
OG0000514	STRPU_08933	SCHMD15950, SCHMD28993
OG0000519	STRPU_14240, STRPU_14241, STRPU_14510, STRPU_14504, STRPU_14502, STRPU_14501, STRPU_14500, STRPU_14509, STRPU_14503, STRPU_14505, STRPU_14497, STRPU_14232, STRPU_14226, STRPU_14228, STRPU_14235, STRPU_02530, STRPU_15149	SCHMD19355, SCHMD25526
OG0000520	STRPU_15354	SCHMD05956
OG0000520	STRPU_02843, STRPU_02884, STRPU_02842	SCHMD27845
OG0000521	STRPU_20674	SCHMD12748
OG0000521	STRPU_20675	SCHMD05167, SCHMD05164
OG0000523	STRPU_24945, STRPU_24944	SCHMD13520
OG0000524	STRPU_04273	SCHMD01087, SCHMD12691
OG0000525	STRPU_19423	SCHMD04369
OG0000525	STRPU_08644	SCHMD19975, SCHMD13600, SCHMD16839, SCHMD08345, SCHMD19109, SCHMD05319, SCHMD14149
OG0000527	STRPU_25067	SCHMD20940, SCHMD24670
OG0000528	STRPU_10713	SCHMD03822
OG0000528	STRPU_21360	SCHMD02315, SCHMD09612
OG0000529	STRPU_00345, STRPU_11005	SCHMD06409
OG0000529	STRPU_06251	SCHMD22774, SCHMD09913
OG0000530	STRPU_19193	SCHMD23577, SCHMD10363, SCHMD07780, SCHMD07802, SCHMD07779, SCHMD20771, SCHMD28369
OG0000532	STRPU_21297, STRPU_21298, STRPU_20648, STRPU_20646, STRPU_20647	SCHMD07765
OG0000534	STRPU_00112	SCHMD09514
OG0000534	STRPU_01453, STRPU_08723	SCHMD04872
OG0000537	STRPU_06545, STRPU_06553	SCHMD19728, SCHMD06858, SCHMD15182, SCHMD11929
OG0000538	STRPU_13554	SCHMD23313
OG0000542	STRPU_05583, STRPU_05643	SCHMD05340, SCHMD05911, SCHMD06819
OG0000544	STRPU_04548	SCHMD08368
OG0000545	STRPU_21165, STRPU_21157	SCHMD07786, SCHMD20709
OG0000545	STRPU_07091, STRPU_21313	SCHMD17258, SCHMD12253, SCHMD14358, SCHMD06498, SCHMD14356, SCHMD17257
OG0000548	STRPU_10337	SCHMD11369
OG0000548	STRPU_20610	SCHMD02725, SCHMD00205
OG0000550	STRPU_24490	SCHMD04376, SCHMD04379, SCHMD24742
OG0000551	STRPU_07418, STRPU_07415, STRPU_07416, STRPU_07417	SCHMD18977, SCHMD20852, SCHMD20040, SCHMD29185, SCHMD16306, SCHMD26226, SCHMD18979
OG0000552	STRPU_01962, STRPU_22803	SCHMD16245, SCHMD21874
OG0000552	STRPU_05705	SCHMD13011
OG0000553	STRPU_09287	SCHMD06981
OG0000560	STRPU_20770, STRPU_20918, STRPU_20919, STRPU_01418, STRPU_23742, STRPU_10871	SCHMD12681, SCHMD24482
OG0000562	STRPU_26809	SCHMD10853
OG0000563	STRPU_02520, STRPU_15138	SCHMD00956, SCHMD23940
OG0000566	STRPU_22145	SCHMD24931, SCHMD26489
OG0000567	STRPU_20922, STRPU_20921, STRPU_26517	SCHMD27076, SCHMD27355, SCHMD13533
OG0000567	STRPU_18559	SCHMD00241, SCHMD03989, SCHMD19236, SCHMD27026
OG0000572	STRPU_21193	SCHMD10816
OG0000572	STRPU_11231, STRPU_11269	SCHMD25603
OG0000573	STRPU_11052, STRPU_00392	SCHMD01043, SCHMD15213, SCHMD24610
OG0000573	STRPU_27100, STRPU_27089	SCHMD16187
OG0000574	STRPU_09296	SCHMD01583, SCHMD12209
OG0000574	STRPU_00802, STRPU_19767	SCHMD00489
OG0000575	STRPU_15788	SCHMD10050, SCHMD14865
OG0000576	STRPU_23119	SCHMD17959, SCHMD00167, SCHMD15710
OG0000578	STRPU_21618	SCHMD00300, SCHMD17617
OG0000579	STRPU_23503	SCHMD11162, SCHMD25933, SCHMD01879, SCHMD16027, SCHMD27820, SCHMD26175
OG0000580	STRPU_12039, STRPU_01257, STRPU_12038	SCHMD20629, SCHMD23259, SCHMD23258, SCHMD14664, SCHMD05333
OG0000581	STRPU_21308	SCHMD10093, SCHMD11595, SCHMD08712
OG0000581	STRPU_21309	SCHMD03457
OG0000581	STRPU_21310	SCHMD28022
OG0000582	STRPU_19500	SCHMD16063, SCHMD04882
OG0000583	STRPU_17032, STRPU_01798	SCHMD01121
OG0000584	STRPU_19344, STRPU_19222	SCHMD07152
OG0000586	STRPU_11843	SCHMD16050, SCHMD19532
OG0000587	STRPU_06588, STRPU_06512	SCHMD03879, SCHMD05571
OG0000588	STRPU_00676, STRPU_18950	SCHMD01542
OG0000588	STRPU_17075	SCHMD07022
OG0000589	STRPU_13052	SCHMD15105, SCHMD03706, SCHMD08912
OG0000590	STRPU_25115	SCHMD08634
OG0000590	STRPU_25616	SCHMD18326
OG0000591	STRPU_08932	SCHMD10835
OG0000592	STRPU_16888, STRPU_15820, STRPU_15868	SCHMD11895, SCHMD04777
OG0000594	STRPU_12480, STRPU_23519, STRPU_26491, STRPU_23518	SCHMD01864
OG0000597	STRPU_14406	SCHMD00271
OG0000602	STRPU_06890, STRPU_06914, STRPU_06715	SCHMD08918, SCHMD16862
OG0000603	STRPU_00284, STRPU_21569	SCHMD15890
OG0000604	STRPU_20714	SCHMD15253
OG0000604	STRPU_20713	SCHMD15897
OG0000609	STRPU_24616	SCHMD17568
OG0000611	STRPU_05045, STRPU_05119	SCHMD07468
OG0000611	STRPU_26016	SCHMD10118
OG0000612	STRPU_09717, STRPU_09761	SCHMD04363, SCHMD09119
OG0000613	STRPU_24692, STRPU_24700	SCHMD19801, SCHMD26357, SCHMD15315
OG0000614	STRPU_21878	SCHMD14215, SCHMD02001
OG0000615	STRPU_06171	SCHMD18570, SCHMD15390, SCHMD03881, SCHMD24438, SCHMD15895, SCHMD15391, SCHMD21719, SCHMD22476
OG0000623	STRPU_07960, STRPU_07951	SCHMD06017, SCHMD06018
OG0000623	STRPU_00318	SCHMD05599, SCHMD06718, SCHMD03445, SCHMD22744, SCHMD24118, SCHMD17727, SCHMD12585
OG0000624	STRPU_02433, STRPU_13713, STRPU_14119, STRPU_13328, STRPU_26382	SCHMD01951
OG0000626	STRPU_24334	SCHMD22993, SCHMD02730, SCHMD02477
OG0000628	STRPU_17753	SCHMD21997
OG0000628	STRPU_07211	SCHMD24762, SCHMD25901
OG0000634	STRPU_00599	SCHMD10172, SCHMD10394, SCHMD05099, SCHMD10171, SCHMD10393, SCHMD05098, SCHMD18845
OG0000635	STRPU_25070	SCHMD14919, SCHMD24865, SCHMD18425, SCHMD10798
OG0000635	STRPU_17828	SCHMD16010
OG0000636	STRPU_09946	SCHMD23842, SCHMD07652, SCHMD03198
OG0000637	STRPU_11852, STRPU_12519	SCHMD20645, SCHMD23793, SCHMD25329, SCHMD16174
OG0000637	STRPU_20362	SCHMD24038
OG0000639	STRPU_27017	SCHMD15823
OG0000642	STRPU_04607, STRPU_04606, STRPU_04846	SCHMD07724
OG0000646	STRPU_11448	SCHMD24176
OG0000646	STRPU_25760	SCHMD25176, SCHMD22477
OG0000647	STRPU_09897, STRPU_06712	SCHMD29494
OG0000648	STRPU_25924	SCHMD18065
OG0000649	STRPU_00020, STRPU_13871, STRPU_13879	SCHMD18549, SCHMD18847, SCHMD16842, SCHMD03271
OG0000651	STRPU_22117	SCHMD02428
OG0000654	STRPU_25001	SCHMD01650, SCHMD19469
