Orthogroup	STRPU_ok	LYTVA_ok
OG0000032	STRPU_08795, STRPU_24343	LYTVA_22020
OG0000033	STRPU_26620	LYTVA_28431
OG0000033	STRPU_15689	LYTVA_26144
OG0000033	STRPU_14417	LYTVA_28731
OG0000033	STRPU_03796, STRPU_03613, STRPU_12671, STRPU_12047	LYTVA_04922, LYTVA_07303, LYTVA_11528
OG0000033	STRPU_02311, STRPU_18113	LYTVA_02656, LYTVA_01378
OG0000033	STRPU_15158	LYTVA_09579
OG0000033	STRPU_15977	LYTVA_17007, LYTVA_04337, LYTVA_20141
OG0000033	STRPU_25841, STRPU_03301	LYTVA_00757, LYTVA_12726, LYTVA_28732, LYTVA_23242
OG0000033	STRPU_11946	LYTVA_13507, LYTVA_15542, LYTVA_29590, LYTVA_21552
OG0000034	STRPU_15245, STRPU_15189	LYTVA_20191
OG0000034	STRPU_11798	LYTVA_09293
OG0000034	STRPU_11930, STRPU_11885	LYTVA_04080
OG0000034	STRPU_27315	LYTVA_29167, LYTVA_10612
OG0000034	STRPU_11793	LYTVA_11788
OG0000034	STRPU_04070	LYTVA_12673
OG0000034	STRPU_19458	LYTVA_04355, LYTVA_01145
OG0000034	STRPU_12141, STRPU_12106	LYTVA_06697
OG0000034	STRPU_12101	LYTVA_00403
OG0000034	STRPU_12104	LYTVA_27135
OG0000035	STRPU_02368, STRPU_12778	LYTVA_03445
OG0000035	STRPU_17279, STRPU_17277, STRPU_17278, STRPU_17275	LYTVA_02303
OG0000035	STRPU_13032	LYTVA_16617
OG0000035	STRPU_13051	LYTVA_27828
OG0000035	STRPU_12704	LYTVA_22468
OG0000035	STRPU_12553	LYTVA_12116
OG0000035	STRPU_12554	LYTVA_12115
OG0000035	STRPU_12700	LYTVA_04128
OG0000036	STRPU_26319	LYTVA_03325
OG0000036	STRPU_09906	LYTVA_20435, LYTVA_20437
OG0000036	STRPU_26130	LYTVA_25631, LYTVA_25629, LYTVA_25630, LYTVA_25628, LYTVA_10478, LYTVA_03947
OG0000036	STRPU_09907	LYTVA_04431, LYTVA_20434
OG0000036	STRPU_23684	LYTVA_24153
OG0000036	STRPU_25644, STRPU_25648, STRPU_25645, STRPU_08302, STRPU_08304, STRPU_08301	LYTVA_24824
OG0000036	STRPU_26233	LYTVA_13908
OG0000036	STRPU_26087	LYTVA_15589
OG0000036	STRPU_25627	LYTVA_17448
OG0000036	STRPU_25622, STRPU_25626, STRPU_25620	LYTVA_14119
OG0000036	STRPU_01762, STRPU_18074	LYTVA_09824
OG0000036	STRPU_26269, STRPU_26295	LYTVA_28930
OG0000036	STRPU_26296, STRPU_26270	LYTVA_28136
OG0000036	STRPU_26325, STRPU_26324	LYTVA_07532
OG0000036	STRPU_26321	LYTVA_03326
OG0000036	STRPU_16183, STRPU_16230	LYTVA_18880
OG0000036	STRPU_25724	LYTVA_25896
OG0000036	STRPU_26320	LYTVA_10871
OG0000037	STRPU_21189, STRPU_21188	LYTVA_05257, LYTVA_19733
OG0000037	STRPU_20688	LYTVA_11127
OG0000037	STRPU_21621	LYTVA_06887
OG0000037	STRPU_21620	LYTVA_08523, LYTVA_24218, LYTVA_22087
OG0000037	STRPU_24785	LYTVA_02747
OG0000037	STRPU_10295	LYTVA_25050, LYTVA_25057
OG0000037	STRPU_10296	LYTVA_25048
OG0000037	STRPU_21007	LYTVA_04662
OG0000038	STRPU_17751	LYTVA_25636
OG0000038	STRPU_18076, STRPU_01766	LYTVA_09822
OG0000038	STRPU_17416	LYTVA_25193
OG0000038	STRPU_04485	LYTVA_19605
OG0000038	STRPU_18078	LYTVA_09820
OG0000038	STRPU_18077, STRPU_18081, STRPU_01769, STRPU_18084, STRPU_01773	LYTVA_11687, LYTVA_19608
OG0000038	STRPU_18086	LYTVA_04587
OG0000038	STRPU_17414, STRPU_17415	LYTVA_00437
OG0000038	STRPU_18083, STRPU_01772, STRPU_18683, STRPU_01771	LYTVA_27081, LYTVA_14519, LYTVA_00438
OG0000038	STRPU_17101, STRPU_17116	LYTVA_10088
OG0000038	STRPU_18075, STRPU_01765	LYTVA_09823
OG0000038	STRPU_17312	LYTVA_09516
OG0000039	STRPU_05101, STRPU_05100, STRPU_05180	LYTVA_16233
OG0000039	STRPU_18219, STRPU_01274	LYTVA_28543
OG0000039	STRPU_21027	LYTVA_07607
OG0000039	STRPU_18542, STRPU_18578, STRPU_18572, STRPU_12032, STRPU_12031, STRPU_12034, STRPU_01246	LYTVA_13062
OG0000039	STRPU_16658, STRPU_15546, STRPU_15547, STRPU_20012, STRPU_20010	LYTVA_02868
OG0000040	STRPU_21773	LYTVA_16039, LYTVA_16036
OG0000040	STRPU_17271, STRPU_21617, STRPU_22119	LYTVA_22091, LYTVA_29527
OG0000040	STRPU_03662, STRPU_03674, STRPU_03673, STRPU_03661	LYTVA_11912, LYTVA_06756, LYTVA_18912
OG0000040	STRPU_01945, STRPU_22786, STRPU_01944, STRPU_25141, STRPU_21378	LYTVA_12532, LYTVA_15738
OG0000040	STRPU_03732, STRPU_03735, STRPU_03733	LYTVA_27452, LYTVA_05580
OG0000040	STRPU_03737	LYTVA_25285
OG0000041	STRPU_12827	LYTVA_08901
OG0000041	STRPU_12828	LYTVA_17546, LYTVA_17545
OG0000041	STRPU_13000	LYTVA_25852
OG0000042	STRPU_19876, STRPU_08611, STRPU_19901	LYTVA_24767, LYTVA_21894
OG0000042	STRPU_10033	LYTVA_09774
OG0000042	STRPU_19965, STRPU_01196, STRPU_02799	LYTVA_08434
OG0000042	STRPU_11464	LYTVA_16298
OG0000042	STRPU_18986	LYTVA_08433
OG0000042	STRPU_02718	LYTVA_01660, LYTVA_12527
OG0000042	STRPU_20174	LYTVA_25081, LYTVA_25080, LYTVA_12139, LYTVA_18903
OG0000042	STRPU_19952	LYTVA_17561
OG0000042	STRPU_13883, STRPU_13882, STRPU_18118, STRPU_13875, STRPU_07693, STRPU_13867, STRPU_02316, STRPU_13869	LYTVA_10627, LYTVA_07504, LYTVA_30053
OG0000043	STRPU_06030, STRPU_05999, STRPU_05926, STRPU_05935, STRPU_05931, STRPU_05994, STRPU_06002, STRPU_25650, STRPU_06033, STRPU_06024, STRPU_21373, STRPU_04184, STRPU_00010, STRPU_00008, STRPU_00006, STRPU_00002	LYTVA_05725, LYTVA_13550
OG0000043	STRPU_20956, STRPU_23749, STRPU_07332	LYTVA_24763, LYTVA_20678, LYTVA_30007
OG0000043	STRPU_12193	LYTVA_10735, LYTVA_00383
OG0000043	STRPU_08767	LYTVA_02758
OG0000043	STRPU_03522, STRPU_03585	LYTVA_00226
OG0000043	STRPU_10844, STRPU_10864	LYTVA_12710
OG0000044	STRPU_09802	LYTVA_11853
OG0000044	STRPU_13229, STRPU_13213	LYTVA_14074
OG0000044	STRPU_04938	LYTVA_26561
OG0000044	STRPU_21629	LYTVA_19279
OG0000044	STRPU_02714, STRPU_24789	LYTVA_19469, LYTVA_22018
OG0000045	STRPU_19991	LYTVA_19576
OG0000045	STRPU_19990	LYTVA_20674
OG0000045	STRPU_19855, STRPU_19880	LYTVA_06634
OG0000045	STRPU_16212, STRPU_16247	LYTVA_24388
OG0000045	STRPU_16854, STRPU_16858	LYTVA_02507
OG0000045	STRPU_16875	LYTVA_02478
OG0000045	STRPU_16216	LYTVA_14643
OG0000045	STRPU_16859, STRPU_16717, STRPU_16248, STRPU_16213, STRPU_16857	LYTVA_16354
OG0000045	STRPU_16855	LYTVA_18082
OG0000045	STRPU_16873, STRPU_16217, STRPU_16249, STRPU_16215	LYTVA_02878
OG0000045	STRPU_16214	LYTVA_05655
OG0000045	STRPU_27177	LYTVA_07146
OG0000045	STRPU_27353	LYTVA_18766
OG0000045	STRPU_26421	LYTVA_11571, LYTVA_03087
OG0000045	STRPU_26525, STRPU_26526, STRPU_26527, STRPU_26523, STRPU_26524	LYTVA_21403
OG0000045	STRPU_00475, STRPU_00476, STRPU_19020, STRPU_00474	LYTVA_03810
OG0000045	STRPU_26605	LYTVA_12531
OG0000045	STRPU_26903	LYTVA_10187, LYTVA_26738
OG0000045	STRPU_16861, STRPU_16872	LYTVA_17566, LYTVA_00420
OG0000046	STRPU_08327, STRPU_08328	LYTVA_22286
OG0000046	STRPU_13398, STRPU_13377, STRPU_13401, STRPU_13400, STRPU_13399	LYTVA_20626
OG0000047	STRPU_08292, STRPU_03057	LYTVA_23656
OG0000047	STRPU_19739	LYTVA_28273
OG0000048	STRPU_05493	LYTVA_06179
OG0000048	STRPU_20212	LYTVA_25775
OG0000048	STRPU_15458	LYTVA_15043
OG0000048	STRPU_09674	LYTVA_26635
OG0000048	STRPU_06730	LYTVA_17720
OG0000048	STRPU_06385	LYTVA_17428
OG0000048	STRPU_20602	LYTVA_27999
OG0000048	STRPU_20482	LYTVA_08149
OG0000048	STRPU_17966	LYTVA_01464
OG0000048	STRPU_17965	LYTVA_09123
OG0000048	STRPU_07185, STRPU_07193, STRPU_16454, STRPU_16791	LYTVA_17485, LYTVA_17487
OG0000048	STRPU_16789, STRPU_16451, STRPU_16475, STRPU_16452, STRPU_16790	LYTVA_17489
OG0000048	STRPU_26191	LYTVA_11620
OG0000049	STRPU_17072	LYTVA_16567
OG0000049	STRPU_23537	LYTVA_21152
OG0000049	STRPU_10893	LYTVA_07886
OG0000049	STRPU_01801, STRPU_17036	LYTVA_06358
OG0000049	STRPU_17686	LYTVA_14034
OG0000049	STRPU_06696	LYTVA_25007
OG0000049	STRPU_04345	LYTVA_28129
OG0000049	STRPU_23536	LYTVA_02138
OG0000050	STRPU_06209, STRPU_11559, STRPU_20985	LYTVA_22854, LYTVA_13054
OG0000050	STRPU_20001, STRPU_23015, STRPU_00753	LYTVA_07499
OG0000050	STRPU_03815	LYTVA_19706
OG0000050	STRPU_10411	LYTVA_22634, LYTVA_29206, LYTVA_08549, LYTVA_25325, LYTVA_16900, LYTVA_03419
OG0000051	STRPU_04087	LYTVA_20043, LYTVA_13578
OG0000051	STRPU_04086	LYTVA_29605, LYTVA_13579
OG0000051	STRPU_04085	LYTVA_20045
OG0000051	STRPU_04081, STRPU_04082	LYTVA_20046, LYTVA_12866, LYTVA_12868
OG0000051	STRPU_04844, STRPU_04845, STRPU_04838, STRPU_04842, STRPU_04843	LYTVA_29317, LYTVA_29318, LYTVA_29319
OG0000051	STRPU_04683, STRPU_04684	LYTVA_03012
OG0000051	STRPU_08146	LYTVA_09968
OG0000051	STRPU_04388, STRPU_04386	LYTVA_16489, LYTVA_16496
OG0000051	STRPU_11426, STRPU_04634, STRPU_04664	LYTVA_27370
OG0000051	STRPU_17901	LYTVA_02533
OG0000051	STRPU_17577, STRPU_17576, STRPU_17547, STRPU_17574, STRPU_17579, STRPU_17578, STRPU_17575	LYTVA_15636
OG0000051	STRPU_02970	LYTVA_24100
OG0000051	STRPU_16946	LYTVA_12428
OG0000052	STRPU_15631	LYTVA_27172, LYTVA_14727, LYTVA_07095
OG0000052	STRPU_23975, STRPU_23951	LYTVA_26162
OG0000053	STRPU_09915	LYTVA_16375
OG0000053	STRPU_10261	LYTVA_06684
OG0000053	STRPU_21568, STRPU_00298, STRPU_00288, STRPU_00289, STRPU_22686	LYTVA_09995
OG0000053	STRPU_21567	LYTVA_10692, LYTVA_10696
OG0000053	STRPU_24682	LYTVA_09644
OG0000053	STRPU_25164	LYTVA_11537
OG0000053	STRPU_25166, STRPU_25168, STRPU_25169	LYTVA_11539, LYTVA_00784
OG0000053	STRPU_25165	LYTVA_11538
OG0000053	STRPU_13262, STRPU_13263, STRPU_13265	LYTVA_06917, LYTVA_09771
OG0000053	STRPU_14602, STRPU_14605, STRPU_17112	LYTVA_17452, LYTVA_20115, LYTVA_20116
OG0000053	STRPU_09323	LYTVA_00662, LYTVA_05209
OG0000053	STRPU_23430, STRPU_01006	LYTVA_10743
OG0000053	STRPU_14042	LYTVA_12622
OG0000053	STRPU_12831, STRPU_06744, STRPU_06743, STRPU_06746, STRPU_06745, STRPU_09255, STRPU_18743, STRPU_18742, STRPU_18741, STRPU_25321	LYTVA_03521, LYTVA_18088
OG0000053	STRPU_23287, STRPU_09631, STRPU_06742	LYTVA_00806
OG0000053	STRPU_08946, STRPU_08947, STRPU_08944, STRPU_08945, STRPU_08948, STRPU_08943	LYTVA_15391
OG0000053	STRPU_09997, STRPU_09996, STRPU_10000, STRPU_09999, STRPU_10005, STRPU_10001	LYTVA_18779, LYTVA_10493, LYTVA_28008, LYTVA_18776
OG0000053	STRPU_09899, STRPU_09900	LYTVA_09131
OG0000053	STRPU_05629, STRPU_05628, STRPU_05570, STRPU_05571, STRPU_05630	LYTVA_28577, LYTVA_28578
OG0000053	STRPU_10255, STRPU_10254, STRPU_10269, STRPU_09818	LYTVA_11130, LYTVA_14984
OG0000053	STRPU_10259	LYTVA_16852
OG0000054	STRPU_24985, STRPU_17119, STRPU_17104, STRPU_17103, STRPU_17118	LYTVA_10090, LYTVA_07086, LYTVA_21421, LYTVA_17925, LYTVA_09472, LYTVA_10089
OG0000054	STRPU_04629, STRPU_04651	LYTVA_11502
OG0000054	STRPU_21552	LYTVA_10035
OG0000054	STRPU_04633, STRPU_04661, STRPU_04884	LYTVA_09103
OG0000055	STRPU_20957, STRPU_01318, STRPU_11632	LYTVA_28790
OG0000055	STRPU_22907, STRPU_22892, STRPU_07759	LYTVA_05265
OG0000055	STRPU_04185, STRPU_03690, STRPU_21374, STRPU_07333	LYTVA_05724
OG0000055	STRPU_23750	LYTVA_23050
OG0000055	STRPU_01392, STRPU_08766, STRPU_11839, STRPU_12194, STRPU_09005, STRPU_02948, STRPU_05937, STRPU_06001, STRPU_06035, STRPU_05928, STRPU_05933	LYTVA_10558, LYTVA_00384, LYTVA_20676, LYTVA_30008, LYTVA_16090, LYTVA_10734
OG0000056	STRPU_07187, STRPU_07195	LYTVA_10361
OG0000056	STRPU_26180	LYTVA_05867
OG0000056	STRPU_19327	LYTVA_03272
OG0000056	STRPU_12248, STRPU_11783	LYTVA_17286
OG0000056	STRPU_12348	LYTVA_25903
OG0000056	STRPU_09650, STRPU_14115, STRPU_15286, STRPU_15300	LYTVA_02051
OG0000056	STRPU_06395	LYTVA_29706
OG0000056	STRPU_12766, STRPU_02354	LYTVA_23383
OG0000056	STRPU_05523	LYTVA_28840
OG0000057	STRPU_09574, STRPU_09581	LYTVA_05797
OG0000057	STRPU_15511, STRPU_15515, STRPU_15513, STRPU_15522, STRPU_15517, STRPU_15521, STRPU_15512, STRPU_15518, STRPU_15524, STRPU_15520, STRPU_15523, STRPU_15510, STRPU_15514, STRPU_06456, STRPU_18393, STRPU_10377, STRPU_10376, STRPU_03172, STRPU_10378, STRPU_10379, STRPU_11849, STRPU_11850, STRPU_11851, STRPU_10380, STRPU_16444, STRPU_10382	LYTVA_22815
OG0000057	STRPU_13541	LYTVA_16930
OG0000057	STRPU_06452	LYTVA_18973, LYTVA_00270
OG0000058	STRPU_08551	LYTVA_13091
OG0000058	STRPU_00582	LYTVA_09175
OG0000058	STRPU_07549	LYTVA_09177, LYTVA_25827
OG0000058	STRPU_08934	LYTVA_14430
OG0000058	STRPU_09783	LYTVA_16698
OG0000058	STRPU_20114, STRPU_20092, STRPU_20113, STRPU_20091, STRPU_20112, STRPU_20090	LYTVA_01877
OG0000058	STRPU_01463, STRPU_08710, STRPU_08708, STRPU_01464	LYTVA_05596
OG0000058	STRPU_08638	LYTVA_05598, LYTVA_13005
OG0000058	STRPU_07320, STRPU_07322, STRPU_07323, STRPU_07321	LYTVA_01608
OG0000058	STRPU_01494	LYTVA_28653
OG0000058	STRPU_13907	LYTVA_11473
OG0000058	STRPU_00581	LYTVA_09178
OG0000059	STRPU_05220	LYTVA_18957
OG0000059	STRPU_05822	LYTVA_17899
OG0000059	STRPU_13764, STRPU_01483	LYTVA_05676
OG0000059	STRPU_19726	LYTVA_14597
OG0000059	STRPU_19725	LYTVA_19539
OG0000059	STRPU_03376	LYTVA_23483
OG0000059	STRPU_02976	LYTVA_23387
OG0000059	STRPU_24694, STRPU_24697	LYTVA_06967
OG0000059	STRPU_24828	LYTVA_19211
OG0000059	STRPU_24005	LYTVA_17534
OG0000060	STRPU_24855	LYTVA_30158, LYTVA_18098
OG0000060	STRPU_18179	LYTVA_02319
OG0000060	STRPU_17613	LYTVA_11689, LYTVA_07972
OG0000060	STRPU_25136	LYTVA_16681
OG0000060	STRPU_17605, STRPU_17612, STRPU_17606	LYTVA_27455
OG0000060	STRPU_17085	LYTVA_18661, LYTVA_15046, LYTVA_11690
OG0000060	STRPU_24483	LYTVA_27067
OG0000060	STRPU_24484	LYTVA_20469
OG0000060	STRPU_21861	LYTVA_27945
OG0000060	STRPU_10974, STRPU_10973	LYTVA_28067
OG0000060	STRPU_22645	LYTVA_19641, LYTVA_23621
OG0000060	STRPU_20391	LYTVA_28547
OG0000060	STRPU_24081	LYTVA_22653
OG0000060	STRPU_24740, STRPU_24199	LYTVA_18637
OG0000060	STRPU_24413	LYTVA_13960, LYTVA_15384
OG0000060	STRPU_12994	LYTVA_10196
OG0000061	STRPU_13962	LYTVA_16102
OG0000061	STRPU_02428, STRPU_13635	LYTVA_20900
OG0000061	STRPU_13960	LYTVA_02993
OG0000061	STRPU_13959	LYTVA_26455
OG0000061	STRPU_13958	LYTVA_26459
OG0000061	STRPU_13279	LYTVA_19867
OG0000061	STRPU_13961	LYTVA_16101
OG0000062	STRPU_26540, STRPU_26538, STRPU_26536, STRPU_26537	LYTVA_15332
OG0000062	STRPU_12721	LYTVA_27501
OG0000062	STRPU_24303	LYTVA_24383
OG0000062	STRPU_26408	LYTVA_05092
OG0000062	STRPU_08191	LYTVA_18550
OG0000062	STRPU_26407	LYTVA_02333, LYTVA_05093, LYTVA_01566
OG0000063	STRPU_18989	LYTVA_03474
OG0000063	STRPU_23711	LYTVA_28622
OG0000063	STRPU_01260	LYTVA_11640
OG0000063	STRPU_18997	LYTVA_20066
OG0000063	STRPU_18657	LYTVA_16178
OG0000064	STRPU_27288	LYTVA_25756
OG0000064	STRPU_13555	LYTVA_19553
OG0000064	STRPU_25159	LYTVA_11533
OG0000064	STRPU_13144, STRPU_13164	LYTVA_25986
OG0000064	STRPU_13376, STRPU_13397	LYTVA_20628
OG0000064	STRPU_01226, STRPU_12074	LYTVA_08302, LYTVA_26954, LYTVA_23516
OG0000064	STRPU_01228, STRPU_12073, STRPU_01227	LYTVA_23510, LYTVA_23508, LYTVA_20029, LYTVA_23509, LYTVA_23514, LYTVA_23515, LYTVA_23517
OG0000064	STRPU_09572	LYTVA_01963
OG0000064	STRPU_12692	LYTVA_15002
OG0000064	STRPU_15096, STRPU_02473	LYTVA_22836
OG0000064	STRPU_02474, STRPU_15097	LYTVA_22837
OG0000064	STRPU_15411	LYTVA_21779
OG0000064	STRPU_12264	LYTVA_26515
OG0000064	STRPU_13323	LYTVA_14352, LYTVA_25713
OG0000064	STRPU_13898, STRPU_13899, STRPU_13887	LYTVA_07922
OG0000064	STRPU_13858, STRPU_09468	LYTVA_29165, LYTVA_14963
OG0000064	STRPU_02450, STRPU_13612, STRPU_03924	LYTVA_01763
OG0000064	STRPU_14007	LYTVA_05680
OG0000064	STRPU_13479, STRPU_13480	LYTVA_01518
OG0000064	STRPU_13482, STRPU_13477, STRPU_13481	LYTVA_16673
OG0000064	STRPU_13540	LYTVA_20353
OG0000064	STRPU_13528	LYTVA_07078
OG0000064	STRPU_13529	LYTVA_28733
OG0000064	STRPU_13186	LYTVA_17742
OG0000064	STRPU_15784	LYTVA_01814
OG0000064	STRPU_25009	LYTVA_24882
OG0000064	STRPU_25162	LYTVA_11536, LYTVA_13973
OG0000064	STRPU_07669	LYTVA_29064
OG0000064	STRPU_24449, STRPU_08462, STRPU_24447, STRPU_08457	LYTVA_20961
OG0000064	STRPU_24448	LYTVA_12243
OG0000064	STRPU_08460, STRPU_08455	LYTVA_20960
OG0000064	STRPU_13325	LYTVA_14350
OG0000064	STRPU_13324	LYTVA_14353
OG0000065	STRPU_23745	LYTVA_25952, LYTVA_19899, LYTVA_19900, LYTVA_28478
OG0000065	STRPU_05983	LYTVA_28637, LYTVA_28640
OG0000065	STRPU_26692	LYTVA_16549
OG0000065	STRPU_05226	LYTVA_05941, LYTVA_26146
OG0000065	STRPU_10265, STRPU_19156, STRPU_16682, STRPU_16656	LYTVA_02630
OG0000065	STRPU_15167, STRPU_15219	LYTVA_10168
OG0000065	STRPU_14170	LYTVA_21036, LYTVA_12929, LYTVA_23872, LYTVA_25877, LYTVA_10381
OG0000065	STRPU_21040, STRPU_13306	LYTVA_30035
OG0000065	STRPU_06492, STRPU_06493	LYTVA_16076, LYTVA_20540
OG0000065	STRPU_00492, STRPU_15846, STRPU_15797	LYTVA_09048
OG0000065	STRPU_15923	LYTVA_19374, LYTVA_09047, LYTVA_19373
OG0000065	STRPU_12604, STRPU_12603, STRPU_12614, STRPU_12530, STRPU_12613	LYTVA_14067, LYTVA_17290, LYTVA_13082, LYTVA_17296
OG0000065	STRPU_24102	LYTVA_17295, LYTVA_03230, LYTVA_28797, LYTVA_00381, LYTVA_17291, LYTVA_17234, LYTVA_11558, LYTVA_04701
OG0000065	STRPU_26280	LYTVA_14911
OG0000065	STRPU_00300, STRPU_08584	LYTVA_24579
OG0000066	STRPU_23239	LYTVA_00023
OG0000066	STRPU_23705	LYTVA_01899
OG0000066	STRPU_07404	LYTVA_28191
OG0000066	STRPU_19100	LYTVA_14724
OG0000067	STRPU_12878, STRPU_12879	LYTVA_00141
OG0000067	STRPU_02372, STRPU_12782, STRPU_12881	LYTVA_19952, LYTVA_28647
OG0000067	STRPU_24522	LYTVA_07502
OG0000067	STRPU_10727, STRPU_10726	LYTVA_25538
OG0000067	STRPU_04075	LYTVA_09112, LYTVA_09554
OG0000067	STRPU_11266, STRPU_11228	LYTVA_15190
OG0000067	STRPU_10905	LYTVA_26045
OG0000068	STRPU_22578, STRPU_22587	LYTVA_29801
OG0000068	STRPU_22390	LYTVA_20828
OG0000068	STRPU_07505, STRPU_07509, STRPU_07512, STRPU_07511, STRPU_21952, STRPU_21938	LYTVA_07218, LYTVA_11696
OG0000068	STRPU_07506, STRPU_21941, STRPU_21953	LYTVA_13367, LYTVA_16452, LYTVA_16451, LYTVA_16446, LYTVA_11505, LYTVA_21833, LYTVA_15019, LYTVA_02519, LYTVA_23071
OG0000068	STRPU_07515, STRPU_07507, STRPU_07503, STRPU_21942, STRPU_21954, STRPU_21943, STRPU_21939	LYTVA_16450
OG0000068	STRPU_23285	LYTVA_22369
OG0000068	STRPU_00704, STRPU_22720	LYTVA_23647
OG0000069	STRPU_24462	LYTVA_15781
OG0000069	STRPU_08964, STRPU_21393	LYTVA_28251, LYTVA_19634, LYTVA_18557
OG0000069	STRPU_26328	LYTVA_07535
OG0000069	STRPU_05020, STRPU_25384, STRPU_24249, STRPU_09003, STRPU_01056	LYTVA_24451
OG0000069	STRPU_05927	LYTVA_10412
OG0000069	STRPU_05936	LYTVA_00397
OG0000069	STRPU_05932	LYTVA_12821
OG0000070	STRPU_05505	LYTVA_12849
OG0000070	STRPU_09262	LYTVA_20188, LYTVA_21334
OG0000070	STRPU_26424	LYTVA_15079
OG0000070	STRPU_13775	LYTVA_12105
OG0000070	STRPU_13137, STRPU_13158	LYTVA_23845, LYTVA_23846, LYTVA_20695
OG0000070	STRPU_26426	LYTVA_28943, LYTVA_15085
OG0000070	STRPU_26931	LYTVA_24840
OG0000070	STRPU_26775	LYTVA_07974
OG0000070	STRPU_26438	LYTVA_17344
OG0000070	STRPU_26932	LYTVA_15317
OG0000071	STRPU_00835	LYTVA_28667
OG0000071	STRPU_17182, STRPU_17159	LYTVA_30156
OG0000071	STRPU_18392, STRPU_12567	LYTVA_10873
OG0000071	STRPU_20613, STRPU_20615	LYTVA_10872
OG0000071	STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370	LYTVA_22942, LYTVA_22941, LYTVA_07051, LYTVA_07050
OG0000071	STRPU_05831	LYTVA_22709
OG0000072	STRPU_05232	LYTVA_16436
OG0000072	STRPU_05349	LYTVA_26888
OG0000072	STRPU_05343	LYTVA_23422
OG0000072	STRPU_04704	LYTVA_09419
OG0000072	STRPU_04773	LYTVA_15899
OG0000073	STRPU_08362	LYTVA_08820, LYTVA_28046
OG0000073	STRPU_25439, STRPU_23331	LYTVA_01047
OG0000073	STRPU_25427	LYTVA_24568
OG0000073	STRPU_08683	LYTVA_25335
OG0000073	STRPU_08955	LYTVA_14806
OG0000073	STRPU_14789	LYTVA_03728
OG0000074	STRPU_15226, STRPU_25840	LYTVA_27116
OG0000074	STRPU_24424	LYTVA_29211
OG0000074	STRPU_09406	LYTVA_07270
OG0000074	STRPU_16196, STRPU_16237	LYTVA_29253
OG0000074	STRPU_01870, STRPU_25185, STRPU_01871, STRPU_25186	LYTVA_09687
OG0000074	STRPU_05573, STRPU_05632	LYTVA_24139
OG0000074	STRPU_20199, STRPU_20198	LYTVA_17643
OG0000074	STRPU_04946	LYTVA_03701, LYTVA_21203, LYTVA_08094, LYTVA_11270
OG0000074	STRPU_01960	LYTVA_17968
OG0000074	STRPU_26349	LYTVA_23288
OG0000074	STRPU_17860, STRPU_17858	LYTVA_24012, LYTVA_15630
OG0000074	STRPU_22932	LYTVA_11187
OG0000074	STRPU_22800	LYTVA_06007
OG0000074	STRPU_22801	LYTVA_06008
OG0000074	STRPU_13956	LYTVA_06009
OG0000074	STRPU_22802, STRPU_01961	LYTVA_06154
OG0000075	STRPU_25005	LYTVA_00904
OG0000075	STRPU_25123	LYTVA_07044
OG0000075	STRPU_25122	LYTVA_01857
OG0000075	STRPU_23530	LYTVA_12523
OG0000076	STRPU_19464, STRPU_18471, STRPU_26029, STRPU_23851, STRPU_19589, STRPU_19729, STRPU_08885, STRPU_10078, STRPU_09546, STRPU_11080, STRPU_03963, STRPU_20173, STRPU_17987, STRPU_03540, STRPU_14349, STRPU_00521, STRPU_03147, STRPU_11984, STRPU_10767	LYTVA_14523
OG0000076	STRPU_01635	LYTVA_04503
OG0000076	STRPU_03297, STRPU_12019	LYTVA_05709
OG0000076	STRPU_13965	LYTVA_15496, LYTVA_07730
OG0000076	STRPU_20232	LYTVA_10852
OG0000076	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766	LYTVA_11845, LYTVA_28755
OG0000076	STRPU_24765, STRPU_06214	LYTVA_15672, LYTVA_17357, LYTVA_03906, LYTVA_02968, LYTVA_02774, LYTVA_24240
OG0000077	STRPU_09555	LYTVA_24286
OG0000077	STRPU_10026	LYTVA_24922, LYTVA_15408
OG0000077	STRPU_10408	LYTVA_08553
OG0000077	STRPU_09553	LYTVA_24285
OG0000078	STRPU_07628, STRPU_07626, STRPU_07630	LYTVA_29043
OG0000078	STRPU_07061	LYTVA_19852
OG0000078	STRPU_03530	LYTVA_29449, LYTVA_29039
OG0000078	STRPU_03595	LYTVA_11835
OG0000078	STRPU_07100, STRPU_07101	LYTVA_30099
OG0000078	STRPU_08802	LYTVA_07236
OG0000078	STRPU_23681, STRPU_23657	LYTVA_10716
OG0000078	STRPU_13338, STRPU_24931	LYTVA_07177, LYTVA_07710
OG0000078	STRPU_21033, STRPU_21035	LYTVA_00587
OG0000078	STRPU_13337	LYTVA_14585, LYTVA_00355
OG0000078	STRPU_22246	LYTVA_01709
OG0000079	STRPU_23093	LYTVA_19637, LYTVA_24538
OG0000079	STRPU_23773	LYTVA_21250
OG0000079	STRPU_02493, STRPU_15115	LYTVA_05934
OG0000079	STRPU_26495, STRPU_19060	LYTVA_06214, LYTVA_17750
OG0000080	STRPU_04387, STRPU_15801, STRPU_17234, STRPU_16347, STRPU_07754	LYTVA_22820
