Orthogroup	STRPU_ok	XENTR
OG0000141	STRPU_19456, STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289, STRPU_25290, STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839, STRPU_21825	XENTR13160
OG0000142	STRPU_10875, STRPU_10888	XENTR14526, XENTR15206, XENTR12932
OG0000145	STRPU_03471	XENTR16742, XENTR16672, XENTR16671, XENTR13497
OG0000147	STRPU_10707	XENTR03268, XENTR13018
OG0000147	STRPU_24812	XENTR02156, XENTR12287
OG0000147	STRPU_19988	XENTR01301, XENTR12003
OG0000147	STRPU_20621	XENTR00602
OG0000148	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971	XENTR10464, XENTR17112, XENTR02369, XENTR07951
OG0000148	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715	XENTR11222, XENTR06966, XENTR07952, XENTR02368
OG0000149	STRPU_00890, STRPU_00893, STRPU_23020, STRPU_23018, STRPU_00891	XENTR03422, XENTR03423
OG0000149	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185, STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522	XENTR01442, XENTR00579
OG0000149	STRPU_04830, STRPU_00746	XENTR04855
OG0000151	STRPU_19851	XENTR04929, XENTR06165, XENTR12078, XENTR11745
OG0000151	STRPU_23185	XENTR14804, XENTR06918, XENTR07090, XENTR00143, XENTR00142
OG0000151	STRPU_20407	XENTR06824, XENTR00446, XENTR00447
OG0000154	STRPU_17487	XENTR11406, XENTR12586
OG0000155	STRPU_07135	XENTR18176
OG0000155	STRPU_07137	XENTR13673, XENTR05745, XENTR13672
OG0000157	STRPU_22147	XENTR09579, XENTR08086
OG0000157	STRPU_25761	XENTR09559
OG0000158	STRPU_07153	XENTR17930, XENTR04115, XENTR04631
OG0000158	STRPU_01554	XENTR14207, XENTR14206, XENTR14205
OG0000159	STRPU_24070	XENTR09320, XENTR09321
OG0000159	STRPU_17842	XENTR09386
OG0000159	STRPU_20008	XENTR07751
OG0000160	STRPU_24405	XENTR02472
OG0000160	STRPU_11554, STRPU_15349	XENTR00861, XENTR00862
OG0000162	STRPU_26981	XENTR19069
OG0000163	STRPU_08825	XENTR03897, XENTR06574
OG0000163	STRPU_08826	XENTR06573, XENTR03895
OG0000163	STRPU_22081	XENTR10844, XENTR07114, XENTR03341
OG0000164	STRPU_27289	XENTR03117, XENTR11443, XENTR03405, XENTR11930
OG0000165	STRPU_05210	XENTR15301, XENTR13043, XENTR16873, XENTR11658, XENTR00720, XENTR14265, XENTR04481, XENTR04329, XENTR18883, XENTR08529, XENTR02768, XENTR13290, XENTR13289, XENTR02058, XENTR02059, XENTR19075, XENTR04395, XENTR09345
OG0000166	STRPU_24488, STRPU_17844	XENTR01839
OG0000166	STRPU_14794	XENTR14691, XENTR00874, XENTR00875, XENTR00043, XENTR01855
OG0000167	STRPU_07671	XENTR18214, XENTR04642, XENTR04643, XENTR03633, XENTR12761, XENTR09151, XENTR05471, XENTR02446, XENTR12175
OG0000168	STRPU_12043, STRPU_01252, STRPU_12060, STRPU_01239	XENTR11485, XENTR09871
OG0000168	STRPU_18537, STRPU_18485, STRPU_00123	XENTR11542, XENTR17377, XENTR00071, XENTR05864, XENTR04725
OG0000169	STRPU_11063, STRPU_20288, STRPU_27127, STRPU_11174, STRPU_11175, STRPU_19750, STRPU_11169, STRPU_11168, STRPU_11173, STRPU_07592, STRPU_11424, STRPU_10438, STRPU_14116	XENTR07575, XENTR17682, XENTR17683, XENTR17684, XENTR17885
OG0000171	STRPU_14714	XENTR12901
OG0000171	STRPU_24033, STRPU_02631	XENTR11514
OG0000171	STRPU_19940, STRPU_02585	XENTR09537, XENTR13400, XENTR13399
OG0000171	STRPU_04281	XENTR05662
OG0000172	STRPU_25567	XENTR03780, XENTR04175, XENTR04174, XENTR04177, XENTR16551
OG0000173	STRPU_11149	XENTR18313, XENTR17877, XENTR06255, XENTR06090, XENTR08570, XENTR13645, XENTR00648, XENTR00654, XENTR08279, XENTR13600, XENTR17945, XENTR13599, XENTR05902
OG0000174	STRPU_16145, STRPU_16138, STRPU_15886, STRPU_09192, STRPU_15884, STRPU_15888, STRPU_15882, STRPU_15832, STRPU_15834, STRPU_15887, STRPU_15891, STRPU_15838, STRPU_15890, STRPU_15892, STRPU_15836, STRPU_15835, STRPU_15883, STRPU_15881, STRPU_15885, STRPU_15839, STRPU_15833, STRPU_15831, STRPU_15837	XENTR18562, XENTR12376
OG0000174	STRPU_00043, STRPU_16005	XENTR02208, XENTR05576
OG0000175	STRPU_02319, STRPU_12738	XENTR08289, XENTR15844
OG0000175	STRPU_24563	XENTR03000, XENTR09335, XENTR04649
OG0000176	STRPU_00840	XENTR05889, XENTR11057, XENTR18962, XENTR09701
OG0000179	STRPU_04627, STRPU_04649	XENTR01942
OG0000179	STRPU_00166, STRPU_27037, STRPU_27036	XENTR00560, XENTR12119
OG0000179	STRPU_05514	XENTR05649
OG0000180	STRPU_10517	XENTR00269
OG0000180	STRPU_10957	XENTR14458, XENTR09734, XENTR04382, XENTR05909
OG0000181	STRPU_22671	XENTR06005
OG0000181	STRPU_21403, STRPU_21400, STRPU_21401	XENTR17190, XENTR17189, XENTR03816
OG0000181	STRPU_15658, STRPU_15675	XENTR09033, XENTR12669
OG0000182	STRPU_00923	XENTR14471
OG0000183	STRPU_21811	XENTR02086, XENTR13524, XENTR16217
OG0000183	STRPU_03432	XENTR02643
OG0000183	STRPU_03075	XENTR02630
OG0000184	STRPU_19370, STRPU_19368	XENTR04682, XENTR04685, XENTR04684, XENTR04683, XENTR04680, XENTR04681, XENTR03930, XENTR04679, XENTR03929
OG0000185	STRPU_13433	XENTR06208, XENTR17890
OG0000185	STRPU_25410	XENTR09757, XENTR04609
OG0000185	STRPU_01114, STRPU_24185	XENTR12734
OG0000186	STRPU_20741	XENTR03039
OG0000188	STRPU_04042	XENTR02204, XENTR07576, XENTR05663
OG0000190	STRPU_20386	XENTR07782, XENTR06828, XENTR06827, XENTR07781, XENTR06829
OG0000192	STRPU_07493	XENTR01061
OG0000192	STRPU_18443, STRPU_18409	XENTR03994, XENTR04308
OG0000192	STRPU_19951	XENTR16408
OG0000192	STRPU_08187	XENTR01771
OG0000193	STRPU_10096, STRPU_10159	XENTR04027, XENTR10942, XENTR15293, XENTR14503, XENTR02647, XENTR19116
OG0000194	STRPU_00024, STRPU_00025, STRPU_06136, STRPU_06137, STRPU_05974, STRPU_06736, STRPU_06599, STRPU_06600, STRPU_06597, STRPU_06598, STRPU_05970, STRPU_05971, STRPU_05972, STRPU_05973, STRPU_06442	XENTR14824, XENTR18660, XENTR00280, XENTR10034
OG0000195	STRPU_06815	XENTR11322, XENTR09909, XENTR17326
OG0000197	STRPU_20876, STRPU_20839, STRPU_25764, STRPU_20837, STRPU_20874	XENTR05307, XENTR15908
OG0000197	STRPU_14405	XENTR03218, XENTR03217, XENTR15281, XENTR12861, XENTR09625, XENTR08202, XENTR08199, XENTR08201
OG0000198	STRPU_19033, STRPU_00457, STRPU_19032, STRPU_00458	XENTR01193, XENTR17668, XENTR11605, XENTR06767, XENTR06766, XENTR18054
OG0000199	STRPU_05348	XENTR07547, XENTR03662, XENTR03661, XENTR18903, XENTR03663, XENTR13756, XENTR13759, XENTR03660, XENTR03657, XENTR03659, XENTR19107, XENTR13755, XENTR19071, XENTR19279, XENTR19212, XENTR13752, XENTR13754, XENTR13753
OG0000201	STRPU_08330	XENTR16600, XENTR16601, XENTR04781
OG0000201	STRPU_14748	XENTR12187, XENTR00868
OG0000202	STRPU_10193, STRPU_10194	XENTR10504, XENTR02700, XENTR02277, XENTR01975, XENTR01974, XENTR01976, XENTR01977, XENTR07918, XENTR13180, XENTR02012, XENTR17556
OG0000203	STRPU_24292	XENTR08192, XENTR07634
OG0000203	STRPU_10908	XENTR09015, XENTR08065
OG0000203	STRPU_10827	XENTR04067
OG0000204	STRPU_11647, STRPU_01303	XENTR04113, XENTR02352
OG0000205	STRPU_21337	XENTR12959, XENTR05519
OG0000205	STRPU_24168	XENTR16886, XENTR01752, XENTR14923
OG0000205	STRPU_01859, STRPU_03971, STRPU_13489	XENTR18445, XENTR10749, XENTR03131
OG0000206	STRPU_26628, STRPU_03352, STRPU_03349, STRPU_26629	XENTR10880, XENTR04135
OG0000206	STRPU_24229, STRPU_17729, STRPU_19047, STRPU_24225, STRPU_14534, STRPU_14533, STRPU_01077, STRPU_24228, STRPU_24227, STRPU_26625, STRPU_10708, STRPU_10715, STRPU_20227, STRPU_20226, STRPU_19604, STRPU_19566, STRPU_19469, STRPU_19478, STRPU_19474, STRPU_19607, STRPU_19572, STRPU_19565, STRPU_19606, STRPU_19574, STRPU_19569, STRPU_19472, STRPU_22115, STRPU_22116, STRPU_22114	XENTR10501, XENTR13106, XENTR12355
OG0000207	STRPU_02190, STRPU_09226, STRPU_10587, STRPU_12464, STRPU_12640, STRPU_12639, STRPU_25640, STRPU_25623, STRPU_25638, STRPU_25639, STRPU_04360	XENTR04496, XENTR02974
OG0000208	STRPU_05300, STRPU_05299, STRPU_21776, STRPU_21777, STRPU_21778, STRPU_14840	XENTR16926, XENTR03526, XENTR09459, XENTR16011, XENTR11826, XENTR05993
OG0000210	STRPU_18344	XENTR12375
OG0000210	STRPU_19157	XENTR19252
OG0000210	STRPU_06342	XENTR04415
OG0000211	STRPU_02785	XENTR02626
OG0000211	STRPU_21779	XENTR00605
OG0000211	STRPU_27150	XENTR12567, XENTR17201, XENTR17202
OG0000211	STRPU_26341	XENTR15376, XENTR01456
OG0000213	STRPU_16684, STRPU_04165, STRPU_06341, STRPU_06295, STRPU_01746, STRPU_14616, STRPU_14634, STRPU_17429, STRPU_24383, STRPU_12595, STRPU_12596, STRPU_25232, STRPU_15554, STRPU_02245	XENTR03518, XENTR08248
OG0000215	STRPU_23803, STRPU_19259, STRPU_19208	XENTR01627, XENTR06477
OG0000218	STRPU_24450, STRPU_24451, STRPU_20177, STRPU_20178, STRPU_06428, STRPU_20179	XENTR06015
OG0000220	STRPU_04095	XENTR07581
OG0000220	STRPU_07403, STRPU_07402, STRPU_07401	XENTR15742
OG0000221	STRPU_25006	XENTR04171, XENTR10605, XENTR06942
OG0000221	STRPU_10448	XENTR03108, XENTR08434, XENTR08435
OG0000221	STRPU_16065	XENTR10392, XENTR01755, XENTR16885
OG0000223	STRPU_07084	XENTR15744, XENTR02504, XENTR10692
OG0000225	STRPU_22829, STRPU_01990, STRPU_01991, STRPU_22830, STRPU_22831, STRPU_22388	XENTR02888, XENTR02887, XENTR02890, XENTR02882, XENTR02884, XENTR10481, XENTR16882, XENTR02814, XENTR02816, XENTR02864, XENTR03767, XENTR05141, XENTR06741, XENTR17843, XENTR17844
OG0000227	STRPU_13886	XENTR13632
OG0000227	STRPU_26643	XENTR15725, XENTR05302, XENTR05301
OG0000227	STRPU_25172, STRPU_25142	XENTR00522, XENTR04987
OG0000228	STRPU_15282	XENTR07707, XENTR15692
OG0000229	STRPU_07750, STRPU_07293, STRPU_07277, STRPU_07294, STRPU_07280	XENTR07694
OG0000230	STRPU_08039	XENTR08030, XENTR08029
OG0000231	STRPU_04949	XENTR12600, XENTR00418, XENTR03456, XENTR16995
OG0000231	STRPU_25853	XENTR00474, XENTR12545
OG0000233	STRPU_19351	XENTR14531
OG0000234	STRPU_22182	XENTR08092, XENTR06076, XENTR18346
OG0000234	STRPU_11520	XENTR00774, XENTR10873
OG0000235	STRPU_20821, STRPU_21865	XENTR11258, XENTR03491, XENTR04363, XENTR04213, XENTR04161
OG0000235	STRPU_21093, STRPU_21863, STRPU_21866, STRPU_21864, STRPU_20820	XENTR08759
OG0000236	STRPU_20268	XENTR04703
OG0000236	STRPU_17818, STRPU_17826, STRPU_25752, STRPU_17694	XENTR08003
OG0000238	STRPU_00959, STRPU_08862	XENTR01828
OG0000238	STRPU_25261, STRPU_25260	XENTR07222, XENTR07219, XENTR07220, XENTR07221, XENTR05205
OG0000238	STRPU_26157	XENTR15099, XENTR08204
OG0000239	STRPU_24683	XENTR02896, XENTR08392
OG0000239	STRPU_20505	XENTR09596
OG0000239	STRPU_01873, STRPU_25188	XENTR06920, XENTR03351
OG0000242	STRPU_12016, STRPU_20158, STRPU_20161, STRPU_12217	XENTR11501, XENTR00387, XENTR02580, XENTR18495, XENTR12685
OG0000242	STRPU_22571	XENTR19139, XENTR02853
OG0000244	STRPU_25990	XENTR03738, XENTR10413, XENTR05888, XENTR02505, XENTR12546
OG0000245	STRPU_08920, STRPU_00618, STRPU_00617, STRPU_08919	XENTR14120, XENTR18573, XENTR17216, XENTR17307, XENTR08599, XENTR10449, XENTR14505, XENTR07584, XENTR00128, XENTR05671, XENTR04790
OG0000246	STRPU_18045	XENTR12561
OG0000248	STRPU_23659, STRPU_23683	XENTR05728, XENTR06749, XENTR18294, XENTR06755, XENTR06750, XENTR06752
OG0000250	STRPU_27110	XENTR02680
OG0000250	STRPU_05823	XENTR13730
OG0000250	STRPU_04285	XENTR12693
OG0000250	STRPU_12654, STRPU_00094	XENTR18990
OG0000251	STRPU_10552	XENTR06246, XENTR18095
OG0000251	STRPU_10615, STRPU_10619	XENTR11476, XENTR03109
OG0000255	STRPU_06497	XENTR09255
OG0000255	STRPU_04137, STRPU_13419, STRPU_12912, STRPU_26210, STRPU_18620, STRPU_12446, STRPU_12447, STRPU_12953, STRPU_12950	XENTR12056
OG0000256	STRPU_19461	XENTR18908
OG0000256	STRPU_14842, STRPU_26901, STRPU_26900, STRPU_26902, STRPU_27111, STRPU_26544	XENTR00544, XENTR12133, XENTR13229
OG0000257	STRPU_27378	XENTR07148, XENTR11248
OG0000257	STRPU_21726, STRPU_21661	XENTR03052, XENTR13887
OG0000258	STRPU_08779	XENTR01829
OG0000258	STRPU_22696	XENTR04830, XENTR00764
OG0000258	STRPU_21352	XENTR12963, XENTR01640
OG0000259	STRPU_22338	XENTR03104, XENTR03103, XENTR17832, XENTR16812, XENTR10177, XENTR18181
OG0000260	STRPU_22982	XENTR02375, XENTR07041
OG0000263	STRPU_11794, STRPU_11796, STRPU_24741, STRPU_11795, STRPU_25015, STRPU_10074, STRPU_10138, STRPU_05685, STRPU_04982, STRPU_11410, STRPU_05097, STRPU_05176, STRPU_05500, STRPU_05502, STRPU_05501, STRPU_05503, STRPU_04915, STRPU_05896	XENTR08076
OG0000265	STRPU_19907	XENTR16202, XENTR06790, XENTR04690
OG0000265	STRPU_01912, STRPU_22756	XENTR16783
OG0000266	STRPU_07414	XENTR19182
OG0000268	STRPU_01482, STRPU_13766	XENTR08601, XENTR08600, XENTR12203
OG0000270	STRPU_21206	XENTR01639, XENTR12962
OG0000270	STRPU_17089	XENTR15949, XENTR01261
OG0000272	STRPU_24826	XENTR12139, XENTR00222, XENTR10866, XENTR04026, XENTR00876
OG0000273	STRPU_18566	XENTR05880
OG0000273	STRPU_15406	XENTR04558
OG0000275	STRPU_21415	XENTR12980, XENTR06678
OG0000275	STRPU_04542, STRPU_04524	XENTR08145, XENTR07453, XENTR01933
OG0000276	STRPU_04892	XENTR11774, XENTR09720
OG0000277	STRPU_02244, STRPU_15555	XENTR14696, XENTR01190
OG0000277	STRPU_04283	XENTR10121, XENTR08844, XENTR08749
OG0000278	STRPU_27259, STRPU_27277	XENTR19229
OG0000278	STRPU_03004	XENTR14066
OG0000278	STRPU_20692	XENTR09088
OG0000278	STRPU_26265	XENTR12427
OG0000280	STRPU_01760, STRPU_18069	XENTR09398
OG0000280	STRPU_26641	XENTR05286
OG0000281	STRPU_25743, STRPU_25744	XENTR11395, XENTR11394, XENTR00724, XENTR17839, XENTR12423, XENTR05941, XENTR08165
OG0000281	STRPU_04322, STRPU_04292	XENTR05001, XENTR04901
OG0000282	STRPU_01499, STRPU_13749	XENTR02925, XENTR13973
OG0000282	STRPU_09543	XENTR08646
OG0000282	STRPU_09417	XENTR07444
OG0000284	STRPU_20352, STRPU_21046, STRPU_21045, STRPU_20354	XENTR07786, XENTR15522, XENTR13217
OG0000284	STRPU_07330, STRPU_18787	XENTR04307
OG0000286	STRPU_00107	XENTR16087
OG0000288	STRPU_24377	XENTR03004, XENTR07811, XENTR01416, XENTR09626, XENTR07805
OG0000289	STRPU_18786	XENTR00324, XENTR04766
OG0000290	STRPU_19878, STRPU_19853, STRPU_09819, STRPU_15764, STRPU_09816, STRPU_09820	XENTR04155
OG0000295	STRPU_06225, STRPU_06205, STRPU_06691	XENTR03072
OG0000295	STRPU_08402	XENTR01672
OG0000296	STRPU_21796	XENTR15309
OG0000296	STRPU_18285, STRPU_01171	XENTR04749, XENTR11549
OG0000296	STRPU_26478, STRPU_26480, STRPU_26468, STRPU_26474, STRPU_26490, STRPU_26471	XENTR00542, XENTR12575, XENTR17014, XENTR02673
OG0000296	STRPU_25535	XENTR06270, XENTR06080
OG0000297	STRPU_13522, STRPU_19416, STRPU_06689, STRPU_08803, STRPU_11660, STRPU_02095, STRPU_09123, STRPU_08680	XENTR05837, XENTR10437, XENTR10438, XENTR17204, XENTR02128, XENTR02129, XENTR16806
OG0000298	STRPU_03245, STRPU_03282, STRPU_04034, STRPU_11700	XENTR15513, XENTR15512, XENTR19224, XENTR17746, XENTR06109, XENTR04556
OG0000299	STRPU_07501	XENTR10892, XENTR10893, XENTR02454
OG0000300	STRPU_10441, STRPU_11404	XENTR05754
OG0000301	STRPU_04835	XENTR10255
OG0000301	STRPU_04444, STRPU_04445	XENTR04265, XENTR08731, XENTR05595
OG0000301	STRPU_10372	XENTR00731, XENTR05032
OG0000301	STRPU_04579	XENTR12661
OG0000302	STRPU_22541	XENTR16030
OG0000303	STRPU_01752, STRPU_16777, STRPU_06242, STRPU_17916, STRPU_17925, STRPU_04763	XENTR17264
OG0000305	STRPU_23290	XENTR15555
OG0000305	STRPU_21971	XENTR05359
OG0000305	STRPU_22779, STRPU_01937	XENTR04162, XENTR07218
OG0000306	STRPU_04181	XENTR13781, XENTR07294, XENTR01939, XENTR04873
OG0000307	STRPU_22032	XENTR01470
OG0000308	STRPU_13191, STRPU_13968	XENTR05341, XENTR03132
OG0000308	STRPU_21103, STRPU_21098, STRPU_14797	XENTR11682, XENTR17432
OG0000308	STRPU_25229	XENTR06275
OG0000309	STRPU_22639, STRPU_23489, STRPU_22638, STRPU_18593	XENTR00767
OG0000312	STRPU_26934	XENTR10281, XENTR10282, XENTR04736, XENTR00030
OG0000312	STRPU_06464	XENTR12581
OG0000312	STRPU_05481	XENTR16372, XENTR10558
OG0000313	STRPU_05794	XENTR04895, XENTR02724
OG0000313	STRPU_10597	XENTR08592
OG0000313	STRPU_23132	XENTR05983, XENTR05982
OG0000314	STRPU_05385	XENTR04774, XENTR10527, XENTR11181
OG0000315	STRPU_14641	XENTR03674
OG0000315	STRPU_00855, STRPU_14065	XENTR04204, XENTR06293
OG0000315	STRPU_23166	XENTR02373
OG0000316	STRPU_04688	XENTR07574, XENTR05658
OG0000316	STRPU_27381	XENTR00550, XENTR11533
OG0000317	STRPU_07276, STRPU_07292	XENTR13934, XENTR13686, XENTR00225
OG0000319	STRPU_07205	XENTR04638
OG0000319	STRPU_16775, STRPU_01745	XENTR08302
OG0000320	STRPU_27116	XENTR10555
OG0000320	STRPU_07019	XENTR04771
OG0000321	STRPU_18694	XENTR04726
OG0000321	STRPU_05283	XENTR01810
OG0000321	STRPU_06234	XENTR09351, XENTR09906, XENTR02057, XENTR09352, XENTR09907
OG0000322	STRPU_20644, STRPU_20642, STRPU_07689, STRPU_07702	XENTR06441
OG0000323	STRPU_16538, STRPU_16558	XENTR18280
OG0000323	STRPU_23717	XENTR06278, XENTR08426
OG0000324	STRPU_10773	XENTR08275, XENTR17181, XENTR15791, XENTR04473
OG0000325	STRPU_19931, STRPU_02596, STRPU_19929, STRPU_19930, STRPU_02597, STRPU_02598, STRPU_19928, STRPU_02599, STRPU_08106, STRPU_08104, STRPU_08118, STRPU_08103, STRPU_08120, STRPU_08119, STRPU_08107, STRPU_08105, STRPU_09355, STRPU_09356	XENTR07161
OG0000326	STRPU_10867, STRPU_10847	XENTR16483
OG0000328	STRPU_00813, STRPU_25547	XENTR04569, XENTR00477, XENTR13076, XENTR13140
OG0000330	STRPU_06826, STRPU_20452, STRPU_08264, STRPU_08262, STRPU_08269, STRPU_01103, STRPU_24195, STRPU_24194, STRPU_05779, STRPU_24124, STRPU_06559, STRPU_06540, STRPU_24117, STRPU_24113, STRPU_06557, STRPU_24121, STRPU_24092, STRPU_06558, STRPU_06541	XENTR13410, XENTR13411, XENTR13409, XENTR13412, XENTR03029, XENTR03030
OG0000333	STRPU_19697, STRPU_19618	XENTR16826
OG0000338	STRPU_02251, STRPU_15548	XENTR03666, XENTR00810
OG0000338	STRPU_15357	XENTR00811, XENTR03279
OG0000338	STRPU_26051	XENTR12945
OG0000339	STRPU_25795, STRPU_25777, STRPU_25782, STRPU_25800, STRPU_25779, STRPU_25781, STRPU_25803, STRPU_25817, STRPU_25811, STRPU_25778, STRPU_25797, STRPU_25815, STRPU_25802, STRPU_25799, STRPU_17596, STRPU_17598, STRPU_17599, STRPU_09857, STRPU_25818, STRPU_25804, STRPU_25814, STRPU_25801, STRPU_14998, STRPU_25780, STRPU_08178, STRPU_25807, STRPU_25805, STRPU_25819, STRPU_25784, STRPU_25808, STRPU_25810, STRPU_25816, STRPU_25783	XENTR06902, XENTR11218
OG0000341	STRPU_07163	XENTR09328, XENTR07475, XENTR02979, XENTR12854
OG0000343	STRPU_17122, STRPU_17107	XENTR11384, XENTR11385, XENTR00663, XENTR09712
OG0000344	STRPU_02479, STRPU_15100	XENTR04022, XENTR04531, XENTR16339
OG0000345	STRPU_04121	XENTR04999, XENTR04907, XENTR12817
OG0000349	STRPU_12247, STRPU_11674, STRPU_11916, STRPU_12249, STRPU_24104, STRPU_12252, STRPU_12251, STRPU_12253, STRPU_11748, STRPU_11912, STRPU_11874, STRPU_11875, STRPU_11914, STRPU_11877, STRPU_11917, STRPU_11915, STRPU_11876, STRPU_11913, STRPU_12225, STRPU_12250, STRPU_07037, STRPU_07039, STRPU_24713, STRPU_01364, STRPU_01363, STRPU_11577	XENTR00525, XENTR13331, XENTR17614, XENTR17615, XENTR18310
OG0000350	STRPU_01096, STRPU_24203	XENTR15815, XENTR10276, XENTR02136, XENTR05748, XENTR16105
OG0000350	STRPU_04713	XENTR05868
OG0000350	STRPU_21630	XENTR14747, XENTR16793
OG0000350	STRPU_21631	XENTR09038, XENTR12529
OG0000352	STRPU_18690	XENTR04727, XENTR11543, XENTR14779
OG0000352	STRPU_16144, STRPU_16137	XENTR11161
OG0000352	STRPU_16650, STRPU_16649	XENTR18553
OG0000356	STRPU_22510, STRPU_22515, STRPU_22514, STRPU_22513	XENTR04143
OG0000356	STRPU_04112, STRPU_12597	XENTR07422
OG0000357	STRPU_23598	XENTR15970, XENTR17586, XENTR08879, XENTR13168
OG0000358	STRPU_12012, STRPU_11961, STRPU_01622, STRPU_11960, STRPU_01621, STRPU_12011	XENTR09276
OG0000358	STRPU_12205	XENTR00396
OG0000358	STRPU_11811	XENTR16746
OG0000358	STRPU_06142	XENTR09348
OG0000359	STRPU_09098, STRPU_02069	XENTR05950, XENTR00976
OG0000359	STRPU_14383	XENTR15161, XENTR14895, XENTR06527
OG0000359	STRPU_05510	XENTR09262
OG0000360	STRPU_16620	XENTR08788
OG0000360	STRPU_05700	XENTR08830, XENTR08829, XENTR03303
OG0000360	STRPU_23802	XENTR18235
OG0000363	STRPU_20959	XENTR18877
OG0000363	STRPU_22858, STRPU_22857	XENTR17199, XENTR06334, XENTR17198
OG0000364	STRPU_24813, STRPU_24695, STRPU_12300, STRPU_23213, STRPU_23224, STRPU_24852, STRPU_22921	XENTR07477
OG0000365	STRPU_00678, STRPU_18948	XENTR02627, XENTR09699, XENTR09824, XENTR03981, XENTR12218
OG0000367	STRPU_22294	XENTR00773, XENTR02827
OG0000367	STRPU_24010	XENTR18872, XENTR04515, XENTR03632
OG0000371	STRPU_16099, STRPU_13196, STRPU_13809	XENTR11137
OG0000371	STRPU_23763	XENTR10750
OG0000372	STRPU_20297	XENTR05569, XENTR05568
OG0000372	STRPU_05141, STRPU_05066	XENTR06420
OG0000372	STRPU_15694	XENTR12969, XENTR16656
OG0000373	STRPU_15389	XENTR10296
OG0000373	STRPU_20623	XENTR11366
OG0000374	STRPU_24137	XENTR12206, XENTR03156, XENTR06198
OG0000374	STRPU_04885	XENTR10123, XENTR08845
OG0000374	STRPU_01884, STRPU_25198	XENTR06197, XENTR03155
OG0000375	STRPU_08233	XENTR01003, XENTR07353, XENTR15338, XENTR09136
OG0000375	STRPU_07156	XENTR17679, XENTR09225, XENTR16323
OG0000378	STRPU_18015	XENTR12085, XENTR05893, XENTR15421, XENTR11577
OG0000378	STRPU_03384	XENTR06047, XENTR17806, XENTR08243
OG0000379	STRPU_14744	XENTR03681
OG0000379	STRPU_08185	XENTR09134
OG0000379	STRPU_08635	XENTR01840
OG0000379	STRPU_08073	XENTR07942
OG0000380	STRPU_06735, STRPU_13220	XENTR02493
OG0000382	STRPU_22986	XENTR02893, XENTR02790, XENTR02892, XENTR02791
OG0000384	STRPU_09778	XENTR14248, XENTR04885
OG0000384	STRPU_23403, STRPU_01036	XENTR05374
OG0000386	STRPU_12906, STRPU_00933, STRPU_08888, STRPU_13734, STRPU_00648, STRPU_23062, STRPU_22225, STRPU_06498, STRPU_14815	XENTR15040, XENTR18021, XENTR05259, XENTR18911, XENTR19193
OG0000389	STRPU_04611, STRPU_04125	XENTR13046, XENTR07562
OG0000391	STRPU_09729, STRPU_09772	XENTR10506
OG0000392	STRPU_19132	XENTR05822, XENTR00373
OG0000393	STRPU_17898, STRPU_17427, STRPU_17899, STRPU_17900, STRPU_25376	XENTR10938
OG0000393	STRPU_01522, STRPU_09438	XENTR02214
OG0000393	STRPU_26326	XENTR11795
OG0000395	STRPU_01700, STRPU_02664	XENTR11886, XENTR11885, XENTR17144, XENTR02622
OG0000396	STRPU_27190, STRPU_27207	XENTR08117
OG0000396	STRPU_20223, STRPU_19232, STRPU_19231, STRPU_20224, STRPU_06819	XENTR16764, XENTR03943, XENTR04687, XENTR06166, XENTR04652, XENTR14709
OG0000397	STRPU_10143, STRPU_10081	XENTR18769
OG0000399	STRPU_20860, STRPU_20896	XENTR09009
OG0000399	STRPU_11457, STRPU_23097	XENTR15857, XENTR05296, XENTR05870
OG0000400	STRPU_18035	XENTR01263
OG0000401	STRPU_14949, STRPU_14979, STRPU_13184	XENTR02930
OG0000402	STRPU_09420, STRPU_01539	XENTR02219, XENTR11951, XENTR13580
