Orthogroup	STRPU_ok	BRALA
OG0000062	STRPU_08191	BRALA31607
OG0000062	STRPU_19993, STRPU_19459, STRPU_19398	BRALA35327, BRALA00098
OG0000063	STRPU_18990, STRPU_18981, STRPU_07188	BRALA00957
OG0000063	STRPU_18657	BRALA04998, BRALA01208, BRALA05262, BRALA05245, BRALA05098, BRALA01012, BRALA05297
OG0000066	STRPU_23239	BRALA00370, BRALA00373, BRALA26242
OG0000066	STRPU_19100	BRALA25733
OG0000066	STRPU_13499, STRPU_13506, STRPU_13495	BRALA34593, BRALA24323, BRALA27164
OG0000067	STRPU_12878, STRPU_12879, STRPU_02372, STRPU_12782, STRPU_12881	BRALA04453
OG0000067	STRPU_16178, STRPU_16224, STRPU_16227, STRPU_16177, STRPU_02655, STRPU_16176, STRPU_16181, STRPU_16229, STRPU_11824	BRALA35634, BRALA09451
OG0000068	STRPU_23284	BRALA17338
OG0000069	STRPU_24462	BRALA31904, BRALA27769, BRALA28929
OG0000069	STRPU_00004, STRPU_08182, STRPU_00005	BRALA11725
OG0000070	STRPU_17447, STRPU_05505	BRALA19019, BRALA19027, BRALA19020
OG0000070	STRPU_09262	BRALA00642, BRALA00640, BRALA22018, BRALA22019, BRALA21248, BRALA08298
OG0000070	STRPU_26776, STRPU_26437	BRALA24904
OG0000070	STRPU_26424	BRALA14166, BRALA14168
OG0000070	STRPU_13775, STRPU_13137, STRPU_13158, STRPU_13139, STRPU_13160	BRALA14506, BRALA14507, BRALA14508, BRALA00869, BRALA13923, BRALA21904, BRALA31816, BRALA28174, BRALA29611, BRALA33117, BRALA16447, BRALA14504, BRALA14505, BRALA15434, BRALA07382, BRALA09112, BRALA15447, BRALA14512, BRALA07371, BRALA14167, BRALA10327, BRALA03588, BRALA09032, BRALA02167
OG0000070	STRPU_26426, STRPU_26931, STRPU_26775, STRPU_26438, STRPU_26932	BRALA22763, BRALA01254
OG0000071	STRPU_17182, STRPU_17159	BRALA16857
OG0000071	STRPU_18392, STRPU_12567, STRPU_20613, STRPU_20615, STRPU_25995, STRPU_26372, STRPU_26374, STRPU_26373, STRPU_26371, STRPU_26370, STRPU_25994, STRPU_20810, STRPU_05831	BRALA32052, BRALA20842, BRALA32055, BRALA20769
OG0000072	STRPU_05232	BRALA08308
OG0000072	STRPU_05349	BRALA12631
OG0000072	STRPU_05343	BRALA35229, BRALA34984, BRALA33639, BRALA31916
OG0000072	STRPU_05344	BRALA31154
OG0000072	STRPU_04704, STRPU_04707	BRALA03848
OG0000072	STRPU_04773	BRALA18086
OG0000073	STRPU_08362	BRALA03064
OG0000073	STRPU_14789	BRALA22888, BRALA02628, BRALA09933, BRALA18280
OG0000074	STRPU_05573, STRPU_05632	BRALA08058
OG0000074	STRPU_20199, STRPU_20198, STRPU_04946	BRALA19417
OG0000074	STRPU_01960	BRALA15329
OG0000075	STRPU_25005	BRALA11316
OG0000075	STRPU_25122	BRALA07062
OG0000075	STRPU_10595	BRALA18754
OG0000075	STRPU_25157	BRALA11318
OG0000075	STRPU_01897, STRPU_22743	BRALA20309
OG0000075	STRPU_23530	BRALA25719
OG0000075	STRPU_23991	BRALA17324
OG0000076	STRPU_17367	BRALA29889
OG0000076	STRPU_25100, STRPU_26246, STRPU_00508, STRPU_14156, STRPU_20187, STRPU_12937, STRPU_25813, STRPU_13539, STRPU_17815	BRALA29888
OG0000076	STRPU_04013, STRPU_17519, STRPU_03148, STRPU_10766	BRALA06580
OG0000077	STRPU_09555	BRALA11472
OG0000077	STRPU_10408	BRALA30355, BRALA30354, BRALA30353, BRALA27919, BRALA16173, BRALA31380, BRALA32410, BRALA09728, BRALA00278, BRALA10708, BRALA22743, BRALA22531, BRALA27588, BRALA21944, BRALA21945
OG0000077	STRPU_07855	BRALA35746, BRALA06424
OG0000077	STRPU_09553	BRALA09898
OG0000079	STRPU_23093, STRPU_23381, STRPU_23773	BRALA00097, BRALA00109
OG0000079	STRPU_04091	BRALA18105
OG0000079	STRPU_02493, STRPU_15115	BRALA22809
OG0000079	STRPU_26495, STRPU_19060	BRALA13477, BRALA00141, BRALA16237, BRALA25844, BRALA16235
OG0000080	STRPU_04387, STRPU_15801, STRPU_17234, STRPU_16347, STRPU_07754	BRALA16765
OG0000081	STRPU_10387, STRPU_19245, STRPU_19246	BRALA18450, BRALA18449, BRALA18446, BRALA18452, BRALA05158, BRALA05161
OG0000082	STRPU_19842	BRALA23665
OG0000082	STRPU_09694, STRPU_09737	BRALA23991
OG0000082	STRPU_22564, STRPU_22563, STRPU_20087	BRALA10738
OG0000082	STRPU_20082, STRPU_20108, STRPU_20107, STRPU_20088, STRPU_20110, STRPU_20083, STRPU_20081, STRPU_20109, STRPU_20084, STRPU_20079, STRPU_20106, STRPU_20105, STRPU_20078, STRPU_20085, STRPU_03415, STRPU_03390, STRPU_03400, STRPU_03405, STRPU_02825	BRALA12025
OG0000082	STRPU_18951	BRALA12024
OG0000083	STRPU_05477, STRPU_05480, STRPU_05479	BRALA11838, BRALA11834
OG0000083	STRPU_18824, STRPU_18823, STRPU_12975, STRPU_12535, STRPU_14691, STRPU_14698, STRPU_14692, STRPU_14696, STRPU_14687, STRPU_14685, STRPU_14689, STRPU_26974, STRPU_14701, STRPU_14699, STRPU_06794, STRPU_06796, STRPU_06797, STRPU_06792, STRPU_06798, STRPU_06795, STRPU_06788, STRPU_14608, STRPU_14627, STRPU_14947, STRPU_14977, STRPU_05948, STRPU_06016, STRPU_11195, STRPU_04893, STRPU_24352, STRPU_12884, STRPU_04398, STRPU_06036, STRPU_06040, STRPU_06021, STRPU_06032, STRPU_06023, STRPU_17805, STRPU_17809, STRPU_06650, STRPU_17821, STRPU_17813, STRPU_20441	BRALA25048
OG0000084	STRPU_10120, STRPU_10047	BRALA16357
OG0000084	STRPU_04595	BRALA06864, BRALA06861, BRALA24902, BRALA20804
OG0000084	STRPU_04404	BRALA03784
OG0000084	STRPU_04405	BRALA31222
OG0000085	STRPU_24977	BRALA10231
OG0000085	STRPU_15094	BRALA35021
OG0000085	STRPU_25637	BRALA20574
OG0000085	STRPU_14879	BRALA25560
OG0000085	STRPU_17832	BRALA18829
OG0000086	STRPU_02654	BRALA30393
OG0000086	STRPU_03247, STRPU_09734	BRALA30772
OG0000087	STRPU_08915, STRPU_00613	BRALA02414
OG0000088	STRPU_22547, STRPU_21931, STRPU_22061, STRPU_09861, STRPU_06425, STRPU_12997, STRPU_24674, STRPU_07045, STRPU_20838, STRPU_20875, STRPU_13326, STRPU_11713, STRPU_13712, STRPU_00232, STRPU_25974, STRPU_22714, STRPU_00696, STRPU_12904, STRPU_12905, STRPU_07251, STRPU_07272, STRPU_21273, STRPU_21272, STRPU_26899, STRPU_19492, STRPU_00779, STRPU_19792, STRPU_04079, STRPU_04080	BRALA15338, BRALA01326, BRALA11261, BRALA04185, BRALA11262, BRALA11263, BRALA13073, BRALA15449, BRALA28619, BRALA23225, BRALA05764, BRALA00340
OG0000088	STRPU_26089	BRALA17728
OG0000089	STRPU_13683, STRPU_02392, STRPU_13677, STRPU_02394, STRPU_01670, STRPU_12007, STRPU_01669, STRPU_02395, STRPU_13676, STRPU_12008, STRPU_13675, STRPU_23879, STRPU_11785, STRPU_18163, STRPU_11787, STRPU_03747, STRPU_11784, STRPU_12992, STRPU_23883, STRPU_23884, STRPU_24895, STRPU_24715, STRPU_10589	BRALA30280, BRALA11321, BRALA01875, BRALA04469, BRALA29882, BRALA04174, BRALA10340, BRALA11376, BRALA20593
OG0000089	STRPU_17838	BRALA34209
OG0000089	STRPU_22395	BRALA08976, BRALA35711, BRALA10278
OG0000090	STRPU_24722, STRPU_07521, STRPU_07520, STRPU_20024, STRPU_20023	BRALA02611
OG0000090	STRPU_05600, STRPU_05540	BRALA22440
OG0000090	STRPU_02923	BRALA09731
OG0000090	STRPU_18685	BRALA16298
OG0000090	STRPU_15706	BRALA04706
OG0000091	STRPU_17342, STRPU_24653, STRPU_09916, STRPU_24656, STRPU_24652	BRALA15793, BRALA15791, BRALA21812, BRALA21813, BRALA21766, BRALA17200, BRALA17198
OG0000093	STRPU_08252	BRALA28377, BRALA20522, BRALA17985, BRALA09980, BRALA27134, BRALA10169, BRALA26746, BRALA09214, BRALA09292, BRALA09217, BRALA09420, BRALA04873, BRALA21833, BRALA30465, BRALA09212, BRALA07003, BRALA04758, BRALA20840, BRALA13823, BRALA28274, BRALA31045, BRALA13918, BRALA16091, BRALA31189
OG0000093	STRPU_07636, STRPU_15195	BRALA28375, BRALA33749
OG0000093	STRPU_16292, STRPU_19475, STRPU_19473, STRPU_19480, STRPU_17622, STRPU_02298, STRPU_02299, STRPU_02300, STRPU_17621, STRPU_13630, STRPU_15251, STRPU_25013, STRPU_15508, STRPU_01856, STRPU_01855, STRPU_03976, STRPU_24512, STRPU_15196, STRPU_17525, STRPU_17526, STRPU_15252	BRALA11908, BRALA24397, BRALA24396, BRALA11910, BRALA11909, BRALA28868, BRALA21888, BRALA08104, BRALA25999, BRALA23972, BRALA01382, BRALA01380, BRALA08219, BRALA08221, BRALA08220, BRALA11214, BRALA23556, BRALA22226, BRALA29727, BRALA11781, BRALA11780, BRALA23126, BRALA16469, BRALA00842, BRALA15704
OG0000094	STRPU_22767, STRPU_01923	BRALA34518
OG0000094	STRPU_19407	BRALA09222, BRALA24092
OG0000095	STRPU_20727, STRPU_00724, STRPU_20728, STRPU_00725, STRPU_00723, STRPU_16377, STRPU_14969, STRPU_20725, STRPU_00722, STRPU_15591, STRPU_02215, STRPU_15590, STRPU_02216, STRPU_02484, STRPU_15260, STRPU_15203, STRPU_15261, STRPU_15204, STRPU_15106, STRPU_02483, STRPU_15107, STRPU_02485, STRPU_14814, STRPU_15048, STRPU_02486, STRPU_24542	BRALA15122, BRALA25718, BRALA09730, BRALA09773, BRALA27146, BRALA20760, BRALA08842
OG0000096	STRPU_06019	BRALA29898, BRALA29897
OG0000096	STRPU_22229	BRALA16859
OG0000096	STRPU_15853, STRPU_15805	BRALA08595, BRALA28945
OG0000096	STRPU_11677	BRALA02509
OG0000096	STRPU_13124, STRPU_02569	BRALA24883
OG0000097	STRPU_23889	BRALA05553, BRALA14233, BRALA32615, BRALA14235, BRALA25549
OG0000097	STRPU_25275, STRPU_25272, STRPU_25274, STRPU_25269, STRPU_25271, STRPU_04100, STRPU_26789, STRPU_17863, STRPU_17869, STRPU_17870, STRPU_17871, STRPU_17862, STRPU_26790, STRPU_26792, STRPU_17868, STRPU_26791, STRPU_26793	BRALA20028
OG0000098	STRPU_22565, STRPU_22567, STRPU_16696	BRALA00433
OG0000098	STRPU_27157	BRALA09558
OG0000099	STRPU_15397	BRALA05456, BRALA05455, BRALA15007, BRALA04427, BRALA28285, BRALA23905, BRALA22774, BRALA16697, BRALA06674, BRALA22893
OG0000099	STRPU_05601, STRPU_05541, STRPU_05542, STRPU_05545, STRPU_05604	BRALA35493
OG0000099	STRPU_16997, STRPU_16998	BRALA15695, BRALA29540, BRALA29541
OG0000100	STRPU_14096, STRPU_16211, STRPU_10812, STRPU_16058, STRPU_17992	BRALA19071
OG0000100	STRPU_27391	BRALA30449, BRALA23531, BRALA30448, BRALA28361
OG0000100	STRPU_05879, STRPU_15666, STRPU_06041, STRPU_10507, STRPU_06418, STRPU_03267, STRPU_26276, STRPU_13004	BRALA30991
OG0000100	STRPU_13488, STRPU_04705, STRPU_08730, STRPU_19698, STRPU_16155, STRPU_06339, STRPU_13430, STRPU_24937, STRPU_19091, STRPU_00717	BRALA23157
OG0000100	STRPU_03239	BRALA10562
OG0000100	STRPU_01996	BRALA33594, BRALA15348
OG0000100	STRPU_12859, STRPU_13109, STRPU_02751, STRPU_09034, STRPU_09028, STRPU_12270, STRPU_15606	BRALA17139
OG0000100	STRPU_19107, STRPU_03000, STRPU_09843	BRALA29105
OG0000101	STRPU_12617	BRALA27830
OG0000101	STRPU_17410	BRALA34770, BRALA14230
OG0000101	STRPU_17399, STRPU_17409	BRALA35778, BRALA34308
OG0000101	STRPU_00056, STRPU_00044, STRPU_13993, STRPU_09278, STRPU_14078, STRPU_00843, STRPU_14047	BRALA07967, BRALA07968, BRALA07970, BRALA07971, BRALA07969, BRALA14905, BRALA34983, BRALA04209, BRALA32337, BRALA04500, BRALA17899, BRALA22970
OG0000102	STRPU_21344	BRALA25931
OG0000103	STRPU_08665	BRALA12702, BRALA24770, BRALA25187, BRALA25191, BRALA31877, BRALA22032, BRALA34609, BRALA35379, BRALA31987, BRALA22034, BRALA22033
OG0000104	STRPU_03670, STRPU_03681	BRALA24676, BRALA24677
OG0000104	STRPU_22118	BRALA26650
OG0000104	STRPU_03688, STRPU_03686	BRALA24675
OG0000104	STRPU_02772	BRALA25097, BRALA25098
OG0000104	STRPU_23716	BRALA20458, BRALA20457
OG0000105	STRPU_10256, STRPU_09492, STRPU_09493, STRPU_09487, STRPU_09494, STRPU_10002, STRPU_09488, STRPU_09490, STRPU_27408, STRPU_09503, STRPU_14518, STRPU_00826, STRPU_25559, STRPU_14519, STRPU_26455, STRPU_22646, STRPU_04779, STRPU_26567, STRPU_26881, STRPU_26882, STRPU_26519, STRPU_08201, STRPU_14522, STRPU_14521, STRPU_00168, STRPU_01571, STRPU_00233, STRPU_25975, STRPU_14523, STRPU_13782, STRPU_14041, STRPU_14079, STRPU_00842, STRPU_01495, STRPU_13753, STRPU_14077, STRPU_00844, STRPU_05043, STRPU_05118, STRPU_00827, STRPU_25560, STRPU_04679, STRPU_24970, STRPU_13212, STRPU_13228, STRPU_13822, STRPU_24532, STRPU_24529, STRPU_24531, STRPU_24526, STRPU_24528, STRPU_24524, STRPU_24527, STRPU_24525, STRPU_24530, STRPU_17063	BRALA27301, BRALA27302, BRALA27300
OG0000106	STRPU_25282	BRALA03304, BRALA03303, BRALA03302, BRALA03305
OG0000106	STRPU_25442	BRALA17617
OG0000106	STRPU_24881, STRPU_24880, STRPU_01718, STRPU_24866, STRPU_24879, STRPU_24865	BRALA24272, BRALA34814, BRALA05381, BRALA14365, BRALA14367
OG0000107	STRPU_24418	BRALA20703, BRALA11727
OG0000107	STRPU_10381, STRPU_06034, STRPU_24248, STRPU_05021, STRPU_06004, STRPU_05934, STRPU_24099, STRPU_25385, STRPU_10863, STRPU_13897, STRPU_01057, STRPU_02949, STRPU_05929, STRPU_03377, STRPU_05996, STRPU_04108, STRPU_05474, STRPU_10843, STRPU_09004	BRALA31407
OG0000108	STRPU_13718, STRPU_12724	BRALA11274, BRALA16846
OG0000109	STRPU_19169, STRPU_19175, STRPU_19174, STRPU_18415	BRALA25227
OG0000109	STRPU_18193, STRPU_26726, STRPU_01259, STRPU_18204, STRPU_18195, STRPU_10569, STRPU_18199, STRPU_18346	BRALA05286
OG0000109	STRPU_14830, STRPU_27374, STRPU_27370, STRPU_01180, STRPU_18257, STRPU_18244, STRPU_18270, STRPU_18254, STRPU_01183, STRPU_24555, STRPU_05924, STRPU_18238, STRPU_18273, STRPU_18267, STRPU_01198, STRPU_18247, STRPU_18276, STRPU_19705, STRPU_19152, STRPU_09944	BRALA09718, BRALA05752, BRALA07075, BRALA09722, BRALA27279, BRALA10367, BRALA14686, BRALA05751, BRALA05749
OG0000110	STRPU_16520, STRPU_15856, STRPU_15811, STRPU_15857, STRPU_15812, STRPU_07303, STRPU_16033, STRPU_16044, STRPU_04106, STRPU_02369, STRPU_12779, STRPU_16663, STRPU_16689, STRPU_16690, STRPU_16661, STRPU_16688, STRPU_25624, STRPU_25621, STRPU_25625, STRPU_02320, STRPU_12739	BRALA05542, BRALA08593, BRALA22079, BRALA25609
OG0000110	STRPU_20491	BRALA29111, BRALA29112, BRALA24555, BRALA29879, BRALA15145
OG0000110	STRPU_21462, STRPU_21461, STRPU_24363	BRALA25881, BRALA05405, BRALA34750
OG0000111	STRPU_24027, STRPU_02635, STRPU_27221	BRALA06221, BRALA13079, BRALA13080
OG0000112	STRPU_14854, STRPU_14857, STRPU_14858, STRPU_14872, STRPU_15068, STRPU_14873, STRPU_14869, STRPU_14856, STRPU_14851, STRPU_14871, STRPU_03111, STRPU_03113, STRPU_14862, STRPU_03110, STRPU_14850, STRPU_14861, STRPU_14849, STRPU_14868, STRPU_00157, STRPU_14853, STRPU_14852, STRPU_14870, STRPU_03112, STRPU_12867, STRPU_12882, STRPU_12883, STRPU_12866	BRALA00221, BRALA16200, BRALA31460, BRALA31472, BRALA31461, BRALA12322, BRALA31464, BRALA31469, BRALA12318, BRALA12324, BRALA25419, BRALA25420, BRALA33400, BRALA12476, BRALA13820, BRALA09861, BRALA17844, BRALA17842, BRALA09271, BRALA00549, BRALA16868, BRALA16871, BRALA16870, BRALA01830
OG0000113	STRPU_10396	BRALA05711, BRALA05736
OG0000113	STRPU_18172	BRALA10598
OG0000113	STRPU_25041, STRPU_04494, STRPU_04495	BRALA26605, BRALA26606, BRALA30624, BRALA26607, BRALA21348, BRALA30625
OG0000114	STRPU_06721, STRPU_06060, STRPU_06062, STRPU_11249, STRPU_11210	BRALA11944, BRALA13019, BRALA11943, BRALA15794, BRALA06610
OG0000115	STRPU_25508, STRPU_12373, STRPU_23313	BRALA30509, BRALA29658, BRALA14118, BRALA14121, BRALA14703, BRALA24899, BRALA20099, BRALA32445, BRALA17801, BRALA24179
OG0000116	STRPU_09077, STRPU_09080	BRALA13339
OG0000117	STRPU_18287	BRALA32508, BRALA05492
OG0000117	STRPU_16027	BRALA19489
OG0000117	STRPU_25061	BRALA18688, BRALA13613
OG0000118	STRPU_05686, STRPU_04482	BRALA02562, BRALA04747, BRALA02560, BRALA02561, BRALA14995, BRALA24510, BRALA19922
OG0000119	STRPU_13902	BRALA06707, BRALA09190
OG0000119	STRPU_04923	BRALA09113
OG0000119	STRPU_13805, STRPU_13905	BRALA14028, BRALA14029
OG0000121	STRPU_17646, STRPU_02277	BRALA03924, BRALA20434, BRALA03923
OG0000121	STRPU_04552	BRALA32936
OG0000121	STRPU_00394, STRPU_04050, STRPU_11058, STRPU_00393, STRPU_11053, STRPU_11054, STRPU_11055, STRPU_11059	BRALA32320
OG0000122	STRPU_24150	BRALA04629
OG0000122	STRPU_24583, STRPU_24594	BRALA07001
OG0000123	STRPU_09613	BRALA11476
OG0000123	STRPU_09939	BRALA16281
OG0000123	STRPU_01514, STRPU_09445	BRALA11475
OG0000123	STRPU_09515	BRALA22355
OG0000124	STRPU_09291	BRALA26544
OG0000124	STRPU_21471	BRALA23466
OG0000125	STRPU_25037	BRALA11353
OG0000125	STRPU_25182	BRALA11356
OG0000126	STRPU_04964	BRALA11885
OG0000126	STRPU_26672	BRALA21733
OG0000127	STRPU_06620	BRALA34921
OG0000127	STRPU_06619	BRALA06066
OG0000127	STRPU_07791	BRALA17083
OG0000127	STRPU_07458	BRALA16654
OG0000127	STRPU_08311	BRALA06242
OG0000128	STRPU_17766, STRPU_17387, STRPU_17765, STRPU_17386	BRALA21885, BRALA21891, BRALA03636
OG0000128	STRPU_24545	BRALA10967, BRALA10966, BRALA17194, BRALA16474, BRALA15948, BRALA13405
OG0000128	STRPU_20813, STRPU_00080, STRPU_21124, STRPU_21123, STRPU_21127, STRPU_21125	BRALA13384
OG0000128	STRPU_05989	BRALA31378
OG0000129	STRPU_15503	BRALA27239
OG0000129	STRPU_21106, STRPU_21101	BRALA13415
OG0000129	STRPU_06625	BRALA11658
OG0000130	STRPU_26036, STRPU_26037	BRALA16322, BRALA12329, BRALA22977, BRALA28126
OG0000130	STRPU_04903	BRALA07214
OG0000130	STRPU_21246	BRALA03425, BRALA21438
OG0000130	STRPU_21543	BRALA22517
OG0000130	STRPU_04374	BRALA06672, BRALA27303
OG0000131	STRPU_00146, STRPU_03355, STRPU_03346, STRPU_03343, STRPU_03350, STRPU_03348, STRPU_03353, STRPU_03344, STRPU_03351, STRPU_03347	BRALA24562
OG0000131	STRPU_05461	BRALA02702
OG0000132	STRPU_25473, STRPU_27007, STRPU_05998, STRPU_06025, STRPU_05930, STRPU_06005	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414
OG0000132	STRPU_02132, STRPU_09170	BRALA11245
OG0000134	STRPU_07963	BRALA20940, BRALA33001, BRALA24604, BRALA32484, BRALA27608, BRALA17592, BRALA28534, BRALA17969, BRALA26024
OG0000135	STRPU_16686	BRALA05652, BRALA05888, BRALA05889, BRALA05514, BRALA20841, BRALA20970, BRALA17994, BRALA24181, BRALA07877, BRALA07874, BRALA07875, BRALA07862, BRALA07870, BRALA07871, BRALA07867, BRALA07863, BRALA07866, BRALA10455
OG0000136	STRPU_04880, STRPU_04883, STRPU_04878, STRPU_04881, STRPU_04882, STRPU_04879, STRPU_22353, STRPU_04874, STRPU_04774, STRPU_04776, STRPU_04419, STRPU_04260, STRPU_04224	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294
OG0000137	STRPU_07118	BRALA21689, BRALA16648
OG0000137	STRPU_07594, STRPU_07697, STRPU_07683, STRPU_07593, STRPU_07965, STRPU_07957	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017
OG0000137	STRPU_17715, STRPU_18673, STRPU_18678	BRALA25430, BRALA25424, BRALA35631, BRALA30028
OG0000138	STRPU_22160, STRPU_13806, STRPU_16456, STRPU_10333	BRALA05007, BRALA26531
OG0000139	STRPU_19165, STRPU_09249, STRPU_00837, STRPU_14083, STRPU_00836, STRPU_14087	BRALA14390, BRALA16085, BRALA08701, BRALA16800, BRALA15968, BRALA16086, BRALA06117, BRALA28718, BRALA13866, BRALA14345, BRALA12937, BRALA22354, BRALA12936, BRALA31795, BRALA21592, BRALA03378, BRALA13855, BRALA24487, BRALA30128, BRALA04267, BRALA32898, BRALA34629, BRALA33983
OG0000140	STRPU_13790, STRPU_13789	BRALA32130
OG0000140	STRPU_13447	BRALA29073, BRALA12985
OG0000140	STRPU_24900, STRPU_24348	BRALA16829, BRALA26717
OG0000141	STRPU_11398, STRPU_11400, STRPU_11392, STRPU_26420, STRPU_27143, STRPU_00555, STRPU_10688, STRPU_26852, STRPU_26853, STRPU_01338, STRPU_11611, STRPU_26851, STRPU_26963	BRALA17575, BRALA10435
OG0000141	STRPU_19456, STRPU_21968, STRPU_06070, STRPU_25287, STRPU_07704, STRPU_25289, STRPU_25290, STRPU_09469, STRPU_09467, STRPU_03291, STRPU_03260, STRPU_09839, STRPU_21825	BRALA03140, BRALA03139, BRALA03141
OG0000142	STRPU_10876, STRPU_10887	BRALA06235
OG0000144	STRPU_11202	BRALA14346
OG0000146	STRPU_10059, STRPU_07143	BRALA16781, BRALA26539, BRALA32053, BRALA08749, BRALA22251, BRALA31482, BRALA01423
OG0000146	STRPU_04483, STRPU_19568, STRPU_01652, STRPU_04370	BRALA33078, BRALA29122, BRALA29204, BRALA29930, BRALA01938, BRALA29214
OG0000146	STRPU_02618, STRPU_22627, STRPU_08171	BRALA20692, BRALA08961, BRALA28364, BRALA33054, BRALA21562, BRALA35987, BRALA10509, BRALA24328, BRALA27421
OG0000146	STRPU_10450	BRALA16782, BRALA17288, BRALA27947, BRALA27242, BRALA31937, BRALA34148, BRALA20272, BRALA27691, BRALA35341, BRALA21098, BRALA14795, BRALA12605
OG0000146	STRPU_03060	BRALA14640
OG0000147	STRPU_19988	BRALA16538
OG0000147	STRPU_20621	BRALA30660
OG0000148	STRPU_22815, STRPU_01974, STRPU_01973, STRPU_22813, STRPU_22812, STRPU_01971	BRALA09428
OG0000148	STRPU_00698, STRPU_22716, STRPU_00697, STRPU_22715	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051
OG0000149	STRPU_22171, STRPU_22181, STRPU_22177, STRPU_22170, STRPU_11139, STRPU_11116, STRPU_01568, STRPU_09391, STRPU_01569, STRPU_09390, STRPU_22185	BRALA04476
OG0000149	STRPU_17637, STRPU_02282, STRPU_17638, STRPU_17737, STRPU_17521, STRPU_17518, STRPU_17522	BRALA12518, BRALA28887
OG0000149	STRPU_04830, STRPU_00746	BRALA24371
OG0000151	STRPU_23185	BRALA00287
OG0000151	STRPU_20407	BRALA21767, BRALA30997
OG0000154	STRPU_27316, STRPU_07893	BRALA18286, BRALA14183
OG0000154	STRPU_17328, STRPU_17356	BRALA22725, BRALA18903
OG0000154	STRPU_19003, STRPU_19007	BRALA01106, BRALA06585, BRALA35002, BRALA19193
OG0000155	STRPU_07137	BRALA16575
OG0000156	STRPU_23725	BRALA20790, BRALA09746, BRALA26359, BRALA11146, BRALA30586, BRALA35041, BRALA17190, BRALA17189, BRALA18737, BRALA21961, BRALA32201, BRALA15499, BRALA28995, BRALA23544, BRALA29661, BRALA18173, BRALA05791, BRALA07683, BRALA25829, BRALA25825, BRALA14791, BRALA09852, BRALA32200, BRALA33657, BRALA32551, BRALA14517, BRALA23963, BRALA05710, BRALA32031, BRALA32255, BRALA15492, BRALA23524, BRALA23526, BRALA09929, BRALA15485, BRALA28763, BRALA17020, BRALA17013, BRALA15487, BRALA15495, BRALA12098, BRALA32252, BRALA25828, BRALA32251, BRALA15489, BRALA15484, BRALA32254, BRALA23527, BRALA15491, BRALA25822, BRALA11005, BRALA09675, BRALA30950, BRALA15486, BRALA04969, BRALA05796, BRALA22576, BRALA22570, BRALA04891, BRALA15490, BRALA32253, BRALA25830, BRALA15488, BRALA15494, BRALA15493, BRALA32256, BRALA32030, BRALA24901, BRALA17043, BRALA11004, BRALA11075, BRALA26626, BRALA11078, BRALA11001, BRALA11065, BRALA28030, BRALA28713, BRALA28711, BRALA32838, BRALA11054, BRALA11071, BRALA11068, BRALA11070, BRALA11072, BRALA11008, BRALA09557, BRALA11059, BRALA11050, BRALA28032, BRALA11021, BRALA28045, BRALA11019, BRALA21203, BRALA18907, BRALA04979, BRALA23964, BRALA32368, BRALA00363, BRALA22571, BRALA22575, BRALA17023, BRALA32350, BRALA05790, BRALA32369, BRALA23232, BRALA17021, BRALA29883, BRALA09416, BRALA09572, BRALA28562, BRALA25682, BRALA25831, BRALA23516, BRALA04050, BRALA23517, BRALA04051, BRALA13848, BRALA21138, BRALA33112, BRALA28712, BRALA14142, BRALA14144, BRALA28031, BRALA11002, BRALA11077, BRALA15500, BRALA25821, BRALA24540, BRALA29751, BRALA22574, BRALA07163, BRALA11074, BRALA28762, BRALA10863, BRALA28461, BRALA20839, BRALA20920, BRALA28459, BRALA33293, BRALA26762, BRALA04983, BRALA15497, BRALA04984, BRALA17046, BRALA09853, BRALA17041, BRALA21354, BRALA11067, BRALA11010, BRALA11007, BRALA28714, BRALA31961, BRALA09670, BRALA07682, BRALA21211, BRALA04982, BRALA27159, BRALA11058, BRALA28025, BRALA11056, BRALA21330, BRALA22573, BRALA14736, BRALA29164
