Orthogroup	HELIO_ok	CAEEL
OG0003619	HELIO_07057	CAEEL19948, CAEEL09130
OG0003620	HELIO_09212	CAEEL05074
OG0003621	HELIO_07026	CAEEL18738
OG0003624	HELIO_09617	CAEEL11456
OG0003626	HELIO_07783	CAEEL01251
OG0003629	HELIO_07219	CAEEL18064
OG0003630	HELIO_01750	CAEEL01945
OG0003638	HELIO_00190	CAEEL14206
OG0003639	HELIO_03103	CAEEL07019
OG0003640	HELIO_10891	CAEEL01151
OG0003641	HELIO_07553	CAEEL02290
OG0003644	HELIO_02002	CAEEL07060
OG0003645	HELIO_02632	CAEEL08952
OG0003646	HELIO_10542	CAEEL04268
OG0003647	HELIO_08435	CAEEL08061
OG0003649	HELIO_09186	CAEEL02106
OG0003650	HELIO_02717, HELIO_11983, HELIO_06323	CAEEL01596
OG0003652	HELIO_05306	CAEEL00198, CAEEL00197
OG0003655	HELIO_12535	CAEEL01543
OG0003656	HELIO_01092	CAEEL00717
OG0003657	HELIO_09755	CAEEL18724
OG0003658	HELIO_10115	CAEEL17892
OG0003659	HELIO_01564	CAEEL00820
OG0003661	HELIO_00776	CAEEL11758
OG0003664	HELIO_10185	CAEEL10164
OG0003667	HELIO_09584	CAEEL14775
OG0003668	HELIO_12712	CAEEL09161, CAEEL09163
OG0003669	HELIO_09100	CAEEL08786, CAEEL08784
OG0003672	HELIO_03464	CAEEL12653
OG0003677	HELIO_12600	CAEEL08632
OG0003678	HELIO_06802	CAEEL03764
OG0003679	HELIO_01849	CAEEL14380
OG0003680	HELIO_06689	CAEEL10627
OG0003681	HELIO_01500	CAEEL03276
OG0003683	HELIO_01924	CAEEL06697
OG0003686	HELIO_08163	CAEEL01983
OG0003688	HELIO_05020	CAEEL03025
OG0003689	HELIO_02422	CAEEL07514
OG0003690	HELIO_12684	CAEEL08798
OG0003692	HELIO_09987	CAEEL09322
OG0003693	HELIO_12474	CAEEL09517
OG0003694	HELIO_05422	CAEEL08779
OG0003695	HELIO_02593	CAEEL18980
OG0003696	HELIO_11257	CAEEL15341
OG0003697	HELIO_12072, HELIO_12071	CAEEL07546
OG0003698	HELIO_09605	CAEEL05872
OG0003700	HELIO_11457	CAEEL08489
OG0003701	HELIO_05490, HELIO_11557	CAEEL04838
OG0003702	HELIO_12767	CAEEL19917
OG0003710	HELIO_06500	CAEEL05057
OG0003712	HELIO_03886, HELIO_08547	CAEEL12274
OG0003716	HELIO_05664, HELIO_06645	CAEEL00239
OG0003719	HELIO_06363	CAEEL01088
OG0003721	HELIO_10032, HELIO_03702	CAEEL19092
OG0003724	HELIO_10508	CAEEL04996
OG0003725	HELIO_02882	CAEEL04639
OG0003727	HELIO_02912	CAEEL20128
OG0003729	HELIO_11354	CAEEL01397
OG0003731	HELIO_04511, HELIO_05539	CAEEL14842
OG0003732	HELIO_12303	CAEEL10948
OG0003733	HELIO_03136	CAEEL05542
OG0003734	HELIO_06093	CAEEL18003
OG0003735	HELIO_01294	CAEEL04830, CAEEL04829
OG0003736	HELIO_03063	CAEEL10845
OG0003737	HELIO_10888	CAEEL18594, CAEEL11885, CAEEL18366
OG0003739	HELIO_08892	CAEEL06789
OG0003740	HELIO_05574	CAEEL07837
OG0003741	HELIO_02790	CAEEL07870
OG0003743	HELIO_02787	CAEEL12238
OG0003745	HELIO_09559	CAEEL16018, CAEEL17606
OG0003746	HELIO_00144	CAEEL07398
OG0003747	HELIO_06022	CAEEL02767
OG0003749	HELIO_02988	CAEEL20507
OG0003750	HELIO_02076	CAEEL05076
OG0003752	HELIO_08739	CAEEL04520
OG0003753	HELIO_02945	CAEEL18657
OG0003754	HELIO_09263	CAEEL19668, CAEEL05669
OG0003755	HELIO_08454	CAEEL09173
OG0003758	HELIO_04986	CAEEL05748
OG0003759	HELIO_08276	CAEEL09625
OG0003761	HELIO_09527	CAEEL19863
OG0003763	HELIO_07298	CAEEL02008, CAEEL02007, CAEEL02011
OG0003764	HELIO_10540	CAEEL15954
OG0003771	HELIO_09996	CAEEL18560, CAEEL05367
OG0003776	HELIO_02001	CAEEL14271
OG0003778	HELIO_12734	CAEEL10576
OG0003779	HELIO_09039	CAEEL12785
OG0003780	HELIO_05552	CAEEL20711
OG0003795	HELIO_00713	CAEEL09855
OG0003798	HELIO_10316	CAEEL11938
OG0003803	HELIO_02425	CAEEL19629
OG0003806	HELIO_00384	CAEEL10842
OG0003807	HELIO_07147	CAEEL06933
OG0003808	HELIO_04304	CAEEL08177
OG0003811	HELIO_07404	CAEEL07020
OG0003812	HELIO_07959	CAEEL07296
OG0003813	HELIO_02391	CAEEL10820
OG0003818	HELIO_04533	CAEEL15512
OG0003821	HELIO_04733	CAEEL09346
OG0003824	HELIO_02077	CAEEL17849
OG0003825	HELIO_12444	CAEEL18577
OG0003827	HELIO_10529	CAEEL04098
OG0003829	HELIO_04115	CAEEL08428
OG0003831	HELIO_00414	CAEEL08097
OG0003832	HELIO_04229	CAEEL11899
OG0003833	HELIO_00735, HELIO_08031, HELIO_06424	CAEEL05813, CAEEL14180
OG0003834	HELIO_10627	CAEEL00145
OG0003837	HELIO_01037	CAEEL11909, CAEEL11910
OG0003838	HELIO_09299	CAEEL14290, CAEEL14289, CAEEL14291
OG0003839	HELIO_00548	CAEEL11415
OG0003840	HELIO_07119	CAEEL01767
OG0003841	HELIO_08429	CAEEL10859, CAEEL18915
OG0003843	HELIO_09017	CAEEL14293
OG0003846	HELIO_07722	CAEEL00811, CAEEL18648
OG0003847	HELIO_04738	CAEEL06874
OG0003848	HELIO_02520	CAEEL08837
OG0003850	HELIO_01423	CAEEL11705
OG0003851	HELIO_06451	CAEEL08777
OG0003852	HELIO_11600	CAEEL00155
OG0003853	HELIO_12441	CAEEL13793
OG0003854	HELIO_03527	CAEEL01789
OG0003856	HELIO_05722	CAEEL07428
OG0003857	HELIO_12190	CAEEL19675
OG0003858	HELIO_08687	CAEEL06932
OG0003863	HELIO_09867	CAEEL18943
OG0003864	HELIO_10875	CAEEL01846
OG0003865	HELIO_11073	CAEEL02514
OG0003866	HELIO_03099	CAEEL00295
OG0003867	HELIO_01829	CAEEL15761
OG0003868	HELIO_08898	CAEEL18485
OG0003869	HELIO_08492	CAEEL00094
OG0003870	HELIO_02612	CAEEL17745
OG0003872	HELIO_02970	CAEEL14869
OG0003873	HELIO_09899	CAEEL07437
OG0003875	HELIO_08274, HELIO_08273	CAEEL00868
OG0003876	HELIO_02667	CAEEL04369
OG0003877	HELIO_08344	CAEEL18175
OG0003879	HELIO_05565	CAEEL00338, CAEEL01399
OG0003881	HELIO_07709	CAEEL12169
OG0003884	HELIO_00594	CAEEL01060
OG0003885	HELIO_08959	CAEEL01791
OG0003886	HELIO_06325	CAEEL10383
OG0003887	HELIO_07770	CAEEL09446
OG0003892	HELIO_08263	CAEEL11760
OG0003893	HELIO_05290	CAEEL05797
OG0003894	HELIO_00555	CAEEL01425
OG0003895	HELIO_10007	CAEEL15379
OG0003897	HELIO_07895	CAEEL07613
OG0003898	HELIO_09951	CAEEL05728
OG0003900	HELIO_07367	CAEEL08813
OG0003901	HELIO_12439	CAEEL00786, CAEEL18671
OG0003902	HELIO_00533	CAEEL07968, CAEEL07686
OG0003904	HELIO_03811	CAEEL00419
OG0003906	HELIO_09388	CAEEL00814
OG0003911	HELIO_02034	CAEEL20590
OG0003912	HELIO_00546	CAEEL02731
OG0003913	HELIO_06151	CAEEL05199
OG0003916	HELIO_04220	CAEEL07068
OG0003917	HELIO_10729	CAEEL07507
OG0003918	HELIO_12096	CAEEL11925, CAEEL11924
OG0003920	HELIO_09202	CAEEL00358
OG0003921	HELIO_11518	CAEEL14832, CAEEL18358
OG0003923	HELIO_10280	CAEEL08718
OG0003925	HELIO_11080	CAEEL04108
OG0003926	HELIO_01471	CAEEL10754, CAEEL19332
OG0003929	HELIO_09096	CAEEL00949
OG0003930	HELIO_03284	CAEEL05047
OG0003931	HELIO_04058	CAEEL15548
OG0003932	HELIO_09810	CAEEL12182, CAEEL12183
OG0003933	HELIO_08038	CAEEL11609
OG0003934	HELIO_00565	CAEEL10046
OG0003937	HELIO_05246	CAEEL19289
OG0003938	HELIO_03125	CAEEL07167
OG0003939	HELIO_10160	CAEEL04128
OG0003940	HELIO_07463	CAEEL15126, CAEEL19780
OG0003943	HELIO_11312	CAEEL00131
OG0003944	HELIO_01693	CAEEL05219
OG0003945	HELIO_03032	CAEEL17988
OG0003946	HELIO_10205	CAEEL18782
OG0003947	HELIO_08689	CAEEL16177
OG0003949	HELIO_10884	CAEEL02494
OG0003950	HELIO_06986	CAEEL05823
OG0003951	HELIO_01607	CAEEL10367
OG0003954	HELIO_06270	CAEEL11860
OG0003955	HELIO_02651	CAEEL08204
OG0003959	HELIO_12450	CAEEL18903
OG0003961	HELIO_06293	CAEEL10706
OG0003964	HELIO_00388	CAEEL20597
OG0003965	HELIO_04316	CAEEL09858, CAEEL18478
OG0003967	HELIO_01824	CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713
OG0003968	HELIO_08316	CAEEL18441
OG0003969	HELIO_08398	CAEEL01428, CAEEL15342
OG0003970	HELIO_11053	CAEEL00141, CAEEL08636
OG0003971	HELIO_09511	CAEEL03035
OG0003972	HELIO_01757	CAEEL09414
OG0003973	HELIO_12484	CAEEL17822
OG0003976	HELIO_10595	CAEEL09819
OG0003999	HELIO_02420	CAEEL08414
OG0004000	HELIO_09085	CAEEL02254
OG0004004	HELIO_03478	CAEEL09931
OG0004005	HELIO_02225	CAEEL09757
OG0004007	HELIO_06360	CAEEL08380, CAEEL20738
OG0004009	HELIO_08149	CAEEL10425
OG0004010	HELIO_03872	CAEEL11606
OG0004015	HELIO_02952	CAEEL03765
OG0004017	HELIO_04459	CAEEL08935
OG0004021	HELIO_12459	CAEEL07321
OG0004023	HELIO_00840	CAEEL00807
OG0004025	HELIO_01715	CAEEL20824
OG0004027	HELIO_11552	CAEEL07583
OG0004028	HELIO_09218	CAEEL11434
OG0004031	HELIO_01995	CAEEL15887
OG0004032	HELIO_06753	CAEEL15185
OG0004035	HELIO_09748	CAEEL06509
OG0004036	HELIO_02636	CAEEL05364
OG0004037	HELIO_05087	CAEEL05545
OG0004038	HELIO_07048	CAEEL04280
OG0004041	HELIO_00736	CAEEL06388
OG0004042	HELIO_09649	CAEEL00958
OG0004044	HELIO_01126	CAEEL07379
OG0004047	HELIO_11567	CAEEL19277, CAEEL00270
OG0004048	HELIO_08523	CAEEL05729
OG0004051	HELIO_01563	CAEEL06861
OG0004052	HELIO_04471	CAEEL02741
OG0004053	HELIO_01246	CAEEL01273
OG0004054	HELIO_06113	CAEEL15244
OG0004056	HELIO_06474	CAEEL01652
OG0004057	HELIO_08994	CAEEL03603
OG0004059	HELIO_11889	CAEEL14867
OG0004061	HELIO_02573	CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319
OG0004063	HELIO_06207	CAEEL02350
OG0004064	HELIO_06868	CAEEL00654
OG0004065	HELIO_02317	CAEEL05056
OG0004067	HELIO_11851	CAEEL02869
OG0004068	HELIO_04572	CAEEL10640
OG0004080	HELIO_12370	CAEEL12810
OG0004081	HELIO_02694	CAEEL18163
OG0004084	HELIO_01688	CAEEL14072
OG0004085	HELIO_05065	CAEEL04587
OG0004087	HELIO_07687	CAEEL07761
OG0004089	HELIO_12017	CAEEL11769, CAEEL11770
OG0004090	HELIO_00003	CAEEL02918
OG0004091	HELIO_07817	CAEEL04573
OG0004092	HELIO_00826	CAEEL07326
OG0004095	HELIO_09898	CAEEL02755
OG0004096	HELIO_09267	CAEEL09363
OG0004097	HELIO_00420	CAEEL05789
OG0004098	HELIO_11081	CAEEL05361
OG0004099	HELIO_02315	CAEEL07071
OG0004100	HELIO_02283	CAEEL19773
OG0004101	HELIO_10904	CAEEL10753
OG0004102	HELIO_11193	CAEEL20123
OG0004103	HELIO_08288, HELIO_12649	CAEEL10626
OG0004104	HELIO_10999	CAEEL04801
OG0004105	HELIO_07467	CAEEL05115
OG0004113	HELIO_04150, HELIO_08443	CAEEL09663
OG0004114	HELIO_03462	CAEEL13365
OG0004115	HELIO_08676	CAEEL05975
OG0004116	HELIO_11516	CAEEL17798
OG0004118	HELIO_03448	CAEEL09754
OG0004119	HELIO_04014	CAEEL00177
OG0004120	HELIO_04260	CAEEL09396
OG0004121	HELIO_12052	CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569
OG0004122	HELIO_05729	CAEEL20018
OG0004123	HELIO_10333	CAEEL05731
OG0004124	HELIO_09543	CAEEL02724, CAEEL02723
OG0004127	HELIO_08267	CAEEL19955, CAEEL18275, CAEEL06860
OG0004128	HELIO_11719	CAEEL11738
OG0004130	HELIO_11752	CAEEL02356
OG0004133	HELIO_11815	CAEEL05363
OG0004134	HELIO_03479	CAEEL07495
OG0004135	HELIO_00077	CAEEL19516
OG0004136	HELIO_06715	CAEEL04479
OG0004137	HELIO_03498	CAEEL00169, CAEEL00170
OG0004142	HELIO_03819	CAEEL10168
OG0004144	HELIO_03451	CAEEL00709
OG0004145	HELIO_11658	CAEEL14333
OG0004147	HELIO_06881	CAEEL07109
OG0004148	HELIO_00788	CAEEL07951
OG0004151	HELIO_03120	CAEEL01499
OG0004153	HELIO_03342	CAEEL11562
OG0004156	HELIO_02466	CAEEL05393
OG0004158	HELIO_08947	CAEEL00394
OG0004159	HELIO_10966	CAEEL16103
OG0004160	HELIO_00518	CAEEL08700
OG0004161	HELIO_08593	CAEEL18958
OG0004164	HELIO_04076	CAEEL10119
OG0004166	HELIO_06402	CAEEL04359
OG0004167	HELIO_12312	CAEEL14218
OG0004168	HELIO_10439, HELIO_10438	CAEEL08233
OG0004169	HELIO_10123	CAEEL01556
OG0004170	HELIO_02685	CAEEL10605
OG0004171	HELIO_01888	CAEEL11852
OG0004176	HELIO_09733	CAEEL01489
OG0004178	HELIO_01141	CAEEL09854
OG0004179	HELIO_02899	CAEEL10656
OG0004180	HELIO_03911	CAEEL08381
OG0004181	HELIO_03220	CAEEL13830
OG0004182	HELIO_10355, HELIO_10354	CAEEL14269
OG0004184	HELIO_02910	CAEEL15780, CAEEL15781
OG0004185	HELIO_12384	CAEEL19854
OG0004186	HELIO_03712	CAEEL13926
OG0004187	HELIO_05634	CAEEL02068
OG0004188	HELIO_05848	CAEEL15410
OG0004189	HELIO_02678	CAEEL17811
OG0004215	HELIO_12650	CAEEL08870
OG0004216	HELIO_04339	CAEEL02995
OG0004217	HELIO_12612	CAEEL08020
OG0004218	HELIO_02237	CAEEL20381, CAEEL08860
OG0004219	HELIO_03890	CAEEL00713
OG0004222	HELIO_01516	CAEEL05571
OG0004223	HELIO_02208	CAEEL05790
OG0004225	HELIO_00473	CAEEL07717
OG0004227	HELIO_04190	CAEEL05233
OG0004228	HELIO_10279	CAEEL13669
OG0004229	HELIO_10319	CAEEL11625
OG0004230	HELIO_03067	CAEEL07897
OG0004231	HELIO_02803	CAEEL00452
OG0004232	HELIO_08424	CAEEL03690
OG0004233	HELIO_11199	CAEEL12306
OG0004236	HELIO_09356	CAEEL15188
OG0004238	HELIO_12309	CAEEL19751
OG0004240	HELIO_07818	CAEEL11686
OG0004242	HELIO_01220	CAEEL01841, CAEEL05945, CAEEL04061
OG0004243	HELIO_08298	CAEEL01439
OG0004244	HELIO_02306	CAEEL12157
OG0004245	HELIO_07870	CAEEL11730
OG0004246	HELIO_10928	CAEEL17853
OG0004248	HELIO_05247, HELIO_06414	CAEEL11465
OG0004249	HELIO_00455, HELIO_00454	CAEEL17634
OG0004250	HELIO_10569	CAEEL16187
OG0004252	HELIO_01174	CAEEL07003
OG0004254	HELIO_03429	CAEEL05989
OG0004255	HELIO_06018	CAEEL03031
OG0004257	HELIO_08894, HELIO_08895	CAEEL01608
OG0004258	HELIO_08732	CAEEL00939
OG0004259	HELIO_07775	CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028
OG0004261	HELIO_00002	CAEEL04677
OG0004262	HELIO_03447	CAEEL13871
OG0004263	HELIO_12287	CAEEL04092, CAEEL20329
OG0004265	HELIO_09429	CAEEL08248
OG0004267	HELIO_11484	CAEEL04354, CAEEL04355
OG0004268	HELIO_09066	CAEEL02406
OG0004269	HELIO_06762	CAEEL07842
OG0004270	HELIO_06659	CAEEL02066
OG0004271	HELIO_12035	CAEEL10494
OG0004273	HELIO_01145	CAEEL04799
OG0004274	HELIO_10268	CAEEL05009
OG0004277	HELIO_06678	CAEEL06545
OG0004278	HELIO_12691	CAEEL07238
OG0004280	HELIO_01147	CAEEL16211, CAEEL16212
OG0004282	HELIO_05309	CAEEL18359, CAEEL13638
OG0004283	HELIO_02458, HELIO_02459	CAEEL08314
OG0004284	HELIO_08102	CAEEL08527
OG0004285	HELIO_09389	CAEEL01238
OG0004288	HELIO_02021	CAEEL01059
OG0004289	HELIO_05881	CAEEL02984
OG0004290	HELIO_02511	CAEEL02030
OG0004291	HELIO_06310	CAEEL04748
OG0004292	HELIO_01648	CAEEL15301
OG0004294	HELIO_01475	CAEEL04571
OG0004295	HELIO_07746	CAEEL03919
OG0004299	HELIO_07815	CAEEL07283
OG0004301	HELIO_02301	CAEEL07551
OG0004302	HELIO_11348	CAEEL07295
OG0004303	HELIO_05977	CAEEL12783
OG0004304	HELIO_10121	CAEEL17137
OG0004305	HELIO_02999	CAEEL02874
OG0004307	HELIO_06021	CAEEL00090
OG0004308	HELIO_02621	CAEEL00320
OG0004309	HELIO_02544, HELIO_11686	CAEEL13877
OG0004310	HELIO_05755	CAEEL02565
OG0004312	HELIO_09858	CAEEL05846
OG0004314	HELIO_11288	CAEEL00001
OG0004316	HELIO_08782	CAEEL10340
OG0004317	HELIO_01651	CAEEL07185
OG0004321	HELIO_05529	CAEEL11975
OG0004324	HELIO_06380	CAEEL07830
OG0004328	HELIO_03031	CAEEL00916
OG0004329	HELIO_08973	CAEEL16040
OG0004331	HELIO_04862	CAEEL11038
OG0004332	HELIO_03735	CAEEL19699
OG0004333	HELIO_03394	CAEEL19900
OG0004334	HELIO_04407	CAEEL04372
OG0004335	HELIO_10063	CAEEL09206
OG0004337	HELIO_09677	CAEEL11698, CAEEL01133
OG0004338	HELIO_02735	CAEEL07793
OG0004344	HELIO_05104	CAEEL16267
OG0004345	HELIO_11483	CAEEL06934
OG0004348	HELIO_02969	CAEEL08518
OG0004349	HELIO_12177	CAEEL06923, CAEEL06922
OG0004350	HELIO_09167	CAEEL01588
OG0004351	HELIO_03403, HELIO_03402	CAEEL08854
OG0004353	HELIO_05842	CAEEL03078
OG0004355	HELIO_02311	CAEEL17139
OG0004356	HELIO_08069	CAEEL10602
OG0004357	HELIO_08001	CAEEL01908
OG0004359	HELIO_12437	CAEEL05118
OG0004360	HELIO_07589	CAEEL08760
OG0004362	HELIO_04842	CAEEL01360
OG0004364	HELIO_04246	CAEEL05913
OG0004365	HELIO_11208	CAEEL00507
OG0004368	HELIO_10695	CAEEL20084
OG0004369	HELIO_12496	CAEEL08210
OG0004370	HELIO_03960	CAEEL03244, CAEEL09918
OG0004372	HELIO_08067, HELIO_03183	CAEEL05609
OG0004373	HELIO_08887	CAEEL05891
OG0004374	HELIO_04430	CAEEL07100
OG0004376	HELIO_02742	CAEEL08383
OG0004377	HELIO_08549	CAEEL07838
OG0004378	HELIO_09047	CAEEL08612
OG0004379	HELIO_02169	CAEEL06174
OG0004380	HELIO_02081	CAEEL04195
OG0004381	HELIO_09818	CAEEL00194
OG0004382	HELIO_05962	CAEEL06795
OG0004388	HELIO_09998, HELIO_09997	CAEEL02922
OG0004390	HELIO_11441, HELIO_02437	CAEEL10569
OG0004391	HELIO_08588	CAEEL09690
OG0004392	HELIO_00680	CAEEL11311, CAEEL11312
OG0004393	HELIO_11585, HELIO_11584	CAEEL19535
OG0004394	HELIO_11388	CAEEL00556
OG0004396	HELIO_05800	CAEEL05746
OG0004398	HELIO_02807	CAEEL09179
OG0004399	HELIO_04973	CAEEL12106
OG0004401	HELIO_00357	CAEEL08851
OG0004402	HELIO_12319, HELIO_03883	CAEEL07455
OG0004403	HELIO_01276	CAEEL00967
OG0004404	HELIO_00365	CAEEL00266
OG0004407	HELIO_06486	CAEEL15656
OG0004409	HELIO_04938	CAEEL18900
OG0004417	HELIO_12409	CAEEL04605
OG0004419	HELIO_10631	CAEEL07142
OG0004423	HELIO_05314	CAEEL08323, CAEEL04481, CAEEL04480
OG0004459	HELIO_06462	CAEEL09113
OG0004460	HELIO_11544	CAEEL05618, CAEEL12160
OG0004462	HELIO_10916	CAEEL07505
OG0004465	HELIO_02805	CAEEL14659
OG0004467	HELIO_02292	CAEEL08802
OG0004468	HELIO_01285	CAEEL08068, CAEEL00974
OG0004471	HELIO_05522, HELIO_12084	CAEEL07653
OG0004472	HELIO_06484	CAEEL02040
OG0004474	HELIO_12721	CAEEL04978, CAEEL19704
OG0004476	HELIO_02731	CAEEL09485
OG0004477	HELIO_02575	CAEEL01083
OG0004479	HELIO_09869	CAEEL01982
OG0004481	HELIO_11879	CAEEL01863
OG0004486	HELIO_09931	CAEEL02086
OG0004487	HELIO_11260	CAEEL04119
OG0004489	HELIO_04543	CAEEL07471
OG0004490	HELIO_01426	CAEEL15483
OG0004493	HELIO_02462	CAEEL07084
OG0004494	HELIO_01937	CAEEL06691
OG0004495	HELIO_05252	CAEEL00990
OG0004496	HELIO_05528	CAEEL17616
OG0004498	HELIO_05086	CAEEL07493
OG0004500	HELIO_00985	CAEEL07302, CAEEL06408
OG0004505	HELIO_05492	CAEEL02342, CAEEL10487
OG0004506	HELIO_06458	CAEEL09652
OG0004507	HELIO_11682	CAEEL02892
OG0004509	HELIO_01830, HELIO_01547	CAEEL08073, CAEEL06714
OG0004511	HELIO_09430	CAEEL00625
OG0004513	HELIO_06065	CAEEL02074
OG0004514	HELIO_05298, HELIO_06872	CAEEL07361
OG0004516	HELIO_08851, HELIO_08852	CAEEL02959, CAEEL09798
OG0004517	HELIO_05747	CAEEL19843
OG0004518	HELIO_02464	CAEEL18955
OG0004519	HELIO_02070	CAEEL09657
OG0004520	HELIO_02470	CAEEL04837
OG0004525	HELIO_11194	CAEEL03911
OG0004526	HELIO_09082	CAEEL07101
OG0004533	HELIO_08527	CAEEL01233
OG0004538	HELIO_08825	CAEEL15076
OG0004539	HELIO_10766	CAEEL15237
OG0004542	HELIO_06841	CAEEL08914
OG0004543	HELIO_11207	CAEEL06797
OG0004545	HELIO_12540	CAEEL06229
OG0004548	HELIO_08241	CAEEL05049
OG0004551	HELIO_10162, HELIO_05424	CAEEL07605
OG0004552	HELIO_10506	CAEEL14818
OG0004554	HELIO_08526	CAEEL12132
OG0004555	HELIO_01600	CAEEL01286
OG0004559	HELIO_05624	CAEEL01667
OG0004563	HELIO_10963	CAEEL05628
OG0004564	HELIO_01798	CAEEL15096
OG0004566	HELIO_12744	CAEEL08060
OG0004567	HELIO_07623	CAEEL19136, CAEEL09098
OG0004569	HELIO_01159	CAEEL05747
OG0004572	HELIO_02556	CAEEL15485
OG0004573	HELIO_11161	CAEEL03080
OG0004577	HELIO_01659	CAEEL02135, CAEEL02134
OG0004579	HELIO_04280	CAEEL12615
OG0004581	HELIO_05498	CAEEL20357
OG0004582	HELIO_08565	CAEEL14132
OG0004583	HELIO_00209	CAEEL07667
OG0004584	HELIO_11293	CAEEL07066
OG0004585	HELIO_05321	CAEEL02092
OG0004587	HELIO_01138	CAEEL08366
OG0004588	HELIO_01642	CAEEL08586
OG0004589	HELIO_12707	CAEEL09315
OG0004590	HELIO_05349	CAEEL07891
OG0004592	HELIO_10984	CAEEL05824
OG0004595	HELIO_00583	CAEEL08365
OG0004596	HELIO_10182	CAEEL00832
OG0004597	HELIO_09975	CAEEL15344
OG0004599	HELIO_07655	CAEEL18962
OG0004602	HELIO_01820	CAEEL17403
OG0004603	HELIO_01872	CAEEL01453
OG0004606	HELIO_10022	CAEEL07463
OG0004609	HELIO_00052	CAEEL01549, CAEEL18748
OG0004610	HELIO_00082	CAEEL01077
OG0004611	HELIO_04196	CAEEL06872
OG0004612	HELIO_01397	CAEEL17404
OG0004613	HELIO_10626	CAEEL11219
OG0004614	HELIO_01801	CAEEL14871
OG0004616	HELIO_01195	CAEEL02677
OG0004618	HELIO_04389	CAEEL11221
OG0004619	HELIO_09992	CAEEL07756
OG0004621	HELIO_04659	CAEEL01185
OG0004622	HELIO_02761	CAEEL00340, CAEEL00339
OG0004626	HELIO_09727	CAEEL02718
OG0004628	HELIO_07285	CAEEL08879
OG0004630	HELIO_07827	CAEEL04593
OG0004631	HELIO_03167	CAEEL04543, CAEEL20866, CAEEL16837
OG0004633	HELIO_01232	CAEEL05017, CAEEL04995, CAEEL07556
OG0004634	HELIO_03114	CAEEL04100
OG0004639	HELIO_02889	CAEEL10507
OG0004640	HELIO_01802	CAEEL00547
OG0004641	HELIO_09900	CAEEL19853
OG0004642	HELIO_09909	CAEEL00483
OG0004643	HELIO_11685	CAEEL14114
OG0004644	HELIO_11529	CAEEL03030
OG0004648	HELIO_00369	CAEEL08010
OG0004649	HELIO_03519	CAEEL08731
OG0004655	HELIO_05420	CAEEL08002
OG0004656	HELIO_07103	CAEEL20024, CAEEL05907
OG0004657	HELIO_01936	CAEEL03111
OG0004658	HELIO_07890	CAEEL10598, CAEEL10597
OG0004663	HELIO_11837	CAEEL07711
OG0004664	HELIO_11551	CAEEL14781
OG0004669	HELIO_09536	CAEEL16538
OG0004670	HELIO_02134	CAEEL02555
OG0004671	HELIO_07461	CAEEL07417
OG0004672	HELIO_04763	CAEEL13478, CAEEL04196
OG0004674	HELIO_03310	CAEEL04819
OG0004675	HELIO_01458	CAEEL00752
OG0004677	HELIO_11439	CAEEL15841
OG0004678	HELIO_04212	CAEEL08038
OG0004681	HELIO_02279	CAEEL07293
OG0004682	HELIO_10128	CAEEL05023
OG0004683	HELIO_11352	CAEEL15952
OG0004684	HELIO_03586	CAEEL14663
OG0004685	HELIO_10246, HELIO_10245	CAEEL09080
OG0004687	HELIO_08862	CAEEL14139
OG0004689	HELIO_02078	CAEEL04374
OG0004690	HELIO_09683	CAEEL19211, CAEEL07164, CAEEL19526
OG0004691	HELIO_08399	CAEEL06746
OG0004694	HELIO_00653	CAEEL10169
OG0004697	HELIO_04340	CAEEL08756
OG0004699	HELIO_08731	CAEEL06377
OG0004703	HELIO_04914	CAEEL06877
OG0004705	HELIO_04709	CAEEL07549
OG0004708	HELIO_11900	CAEEL19872
OG0004711	HELIO_02943	CAEEL00544
OG0004728	HELIO_00269	CAEEL00538
OG0004730	HELIO_01714	CAEEL07318
OG0004731	HELIO_02044	CAEEL07767
OG0004733	HELIO_10171	CAEEL14033
OG0004735	HELIO_02328, HELIO_02327	CAEEL15164
OG0004738	HELIO_07530	CAEEL01347
OG0004739	HELIO_02404	CAEEL11525, CAEEL11526
OG0004740	HELIO_09419	CAEEL00607
OG0004743	HELIO_00353	CAEEL09903
OG0004744	HELIO_08063	CAEEL01018
OG0004746	HELIO_07122	CAEEL06526, CAEEL06525
OG0004747	HELIO_00610	CAEEL05338
OG0004749	HELIO_03717	CAEEL01493
OG0004753	HELIO_01929	CAEEL05745
OG0004754	HELIO_05829	CAEEL09862
OG0004756	HELIO_08574	CAEEL04839
OG0004758	HELIO_08570	CAEEL07889
OG0004759	HELIO_02858	CAEEL14427
OG0004760	HELIO_03633	CAEEL04521
OG0004763	HELIO_07164	CAEEL09072, CAEEL20382
OG0004764	HELIO_05384	CAEEL08826
OG0004765	HELIO_12222	CAEEL05458
OG0004766	HELIO_04193	CAEEL11340
OG0004769	HELIO_01733	CAEEL12780
OG0004770	HELIO_04370	CAEEL01889
OG0004776	HELIO_02825	CAEEL08387
OG0004781	HELIO_08457	CAEEL08433
OG0004784	HELIO_10588	CAEEL12805
OG0004786	HELIO_09763	CAEEL08213
