Orthogroup	HELIO_ok	HUMAN
OG0000221	HELIO_06340	HUMAN18037, HUMAN20574
OG0000223	HELIO_07967	HUMAN28208, HUMAN16716
OG0000225	HELIO_03666, HELIO_05507, HELIO_12455	HUMAN26821, HUMAN26818, HUMAN02411, HUMAN20859, HUMAN20858, HUMAN26781, HUMAN06681, HUMAN06682, HUMAN28017, HUMAN28016, HUMAN22075, HUMAN22076, HUMAN24061
OG0000226	HELIO_05355, HELIO_07871	HUMAN18050
OG0000227	HELIO_02891	HUMAN18012, HUMAN26229
OG0000227	HELIO_06498, HELIO_04590	HUMAN10994, HUMAN24420, HUMAN18815
OG0000228	HELIO_05990	HUMAN11712, HUMAN04553, HUMAN04552
OG0000229	HELIO_12626, HELIO_08788, HELIO_08327	HUMAN29674
OG0000230	HELIO_01183	HUMAN27790, HUMAN16569
OG0000231	HELIO_00476	HUMAN11124, HUMAN27993, HUMAN27994
OG0000234	HELIO_06356	HUMAN14313, HUMAN13886, HUMAN13884, HUMAN09743, HUMAN01653
OG0000234	HELIO_10361	HUMAN02863, HUMAN02862, HUMAN04453
OG0000235	HELIO_01611, HELIO_06097, HELIO_07273	HUMAN22277
OG0000236	HELIO_10807	HUMAN01231, HUMAN01232
OG0000236	HELIO_03897, HELIO_07442	HUMAN25711
OG0000238	HELIO_10889	HUMAN10740
OG0000238	HELIO_06126	HUMAN26143, HUMAN26145, HUMAN26144, HUMAN06380, HUMAN06379, HUMAN06378, HUMAN06376, HUMAN06377, HUMAN06630
OG0000239	HELIO_09847	HUMAN12749, HUMAN02988, HUMAN18073
OG0000239	HELIO_06585	HUMAN08545
OG0000239	HELIO_09876	HUMAN12754, HUMAN26078
OG0000240	HELIO_07617	HUMAN19892, HUMAN19897
OG0000242	HELIO_08165	HUMAN06808, HUMAN04472, HUMAN16342
OG0000242	HELIO_01488	HUMAN17637, HUMAN26476
OG0000245	HELIO_12327, HELIO_04665	HUMAN04221, HUMAN06119, HUMAN19518, HUMAN05726, HUMAN01960, HUMAN17748, HUMAN13244, HUMAN12223, HUMAN12226, HUMAN15927, HUMAN20162
OG0000248	HELIO_03449	HUMAN28926, HUMAN28842, HUMAN01609, HUMAN01611, HUMAN01612
OG0000250	HELIO_09216	HUMAN13349, HUMAN13351
OG0000250	HELIO_02167	HUMAN27668
OG0000250	HELIO_12457	HUMAN06114
OG0000251	HELIO_12261	HUMAN21878, HUMAN21879, HUMAN00428
OG0000251	HELIO_05418	HUMAN29671, HUMAN00112, HUMAN21687
OG0000255	HELIO_11786	HUMAN30604, HUMAN30605
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573	HUMAN04286
OG0000256	HELIO_11169	HUMAN29239, HUMAN14982
OG0000256	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937	HUMAN23740, HUMAN09481, HUMAN01743
OG0000257	HELIO_10210	HUMAN28535, HUMAN09663
OG0000257	HELIO_08653	HUMAN08809, HUMAN18743
OG0000258	HELIO_01832	HUMAN13201, HUMAN08490
OG0000258	HELIO_07834	HUMAN21035, HUMAN02853
OG0000258	HELIO_11938	HUMAN08489, HUMAN16922
OG0000260	HELIO_02123	HUMAN26833, HUMAN20959
OG0000263	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948	HUMAN25245
OG0000265	HELIO_10981	HUMAN14652, HUMAN29223, HUMAN29225
OG0000265	HELIO_02949	HUMAN06211
OG0000268	HELIO_11907	HUMAN17746, HUMAN17747, HUMAN13867
OG0000270	HELIO_08940	HUMAN16923, HUMAN08492, HUMAN15842
OG0000270	HELIO_11284	HUMAN19510, HUMAN19509, HUMAN25405
OG0000270	HELIO_00681	HUMAN15869
OG0000272	HELIO_06926	HUMAN16604, HUMAN00549, HUMAN28096, HUMAN19042, HUMAN26465, HUMAN20035
OG0000273	HELIO_05150	HUMAN15012
OG0000273	HELIO_03083	HUMAN10566, HUMAN10565, HUMAN10564, HUMAN10563
OG0000273	HELIO_01650	HUMAN07418, HUMAN07417, HUMAN07420, HUMAN07419
OG0000273	HELIO_02819	HUMAN16753, HUMAN16752
OG0000275	HELIO_08804	HUMAN03545, HUMAN28702, HUMAN17534
OG0000276	HELIO_12000	HUMAN22311
OG0000277	HELIO_01369	HUMAN10958, HUMAN04583, HUMAN07256
OG0000277	HELIO_01920	HUMAN03378, HUMAN22680, HUMAN22682, HUMAN24311
OG0000280	HELIO_02582	HUMAN25439
OG0000281	HELIO_07402	HUMAN02461, HUMAN26947, HUMAN26948, HUMAN08198, HUMAN08199, HUMAN11532, HUMAN24413
OG0000281	HELIO_08563	HUMAN23769, HUMAN23090, HUMAN23089
OG0000282	HELIO_10802	HUMAN02951, HUMAN12498
OG0000282	HELIO_02090	HUMAN17183
OG0000282	HELIO_06080	HUMAN03610
OG0000284	HELIO_09271, HELIO_08507, HELIO_03356	HUMAN01172, HUMAN24826, HUMAN14646
OG0000284	HELIO_04011	HUMAN01285, HUMAN28991
OG0000285	HELIO_08936	HUMAN12968
OG0000288	HELIO_01393	HUMAN19033, HUMAN27858, HUMAN10017, HUMAN25535, HUMAN27850
OG0000289	HELIO_07121	HUMAN00853, HUMAN23391
OG0000289	HELIO_08142	HUMAN25308
OG0000290	HELIO_00049, HELIO_02831, HELIO_07100	HUMAN17692
OG0000295	HELIO_04234	HUMAN27073, HUMAN27078, HUMAN21755
OG0000295	HELIO_05051	HUMAN13492
OG0000296	HELIO_03893	HUMAN08613
OG0000296	HELIO_12440	HUMAN23410, HUMAN14549
OG0000296	HELIO_07957	HUMAN23176, HUMAN11443
OG0000297	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	HUMAN23498, HUMAN09565, HUMAN28800, HUMAN24497, HUMAN24495, HUMAN24496, HUMAN24498, HUMAN19189
OG0000298	HELIO_09048, HELIO_06605, HELIO_10723	HUMAN18547, HUMAN19996, HUMAN04931
OG0000299	HELIO_09503	HUMAN13685, HUMAN13683, HUMAN13682, HUMAN13684, HUMAN18940
OG0000300	HELIO_11563, HELIO_11637	HUMAN25211
OG0000301	HELIO_10571	HUMAN13542
OG0000301	HELIO_11537	HUMAN26951
OG0000301	HELIO_08461	HUMAN03228
OG0000302	HELIO_04163	HUMAN17995
OG0000305	HELIO_11091	HUMAN06757
OG0000305	HELIO_11371	HUMAN28372, HUMAN28371, HUMAN18211, HUMAN06375, HUMAN06374
OG0000306	HELIO_09402	HUMAN24069, HUMAN03303, HUMAN26264, HUMAN26265, HUMAN22808, HUMAN26268, HUMAN26267
OG0000308	HELIO_09361, HELIO_07835	HUMAN26518, HUMAN17798, HUMAN17796, HUMAN17797
OG0000308	HELIO_05751	HUMAN23142
OG0000309	HELIO_05101	HUMAN02855
OG0000312	HELIO_01538	HUMAN09558, HUMAN23442
OG0000312	HELIO_09957	HUMAN29892
OG0000312	HELIO_10360	HUMAN22837, HUMAN07566
OG0000313	HELIO_06905	HUMAN23081, HUMAN23082, HUMAN07848, HUMAN07849
OG0000313	HELIO_11614	HUMAN18542, HUMAN05865, HUMAN18541
OG0000313	HELIO_01266	HUMAN26880, HUMAN26879
OG0000314	HELIO_03371	HUMAN20239, HUMAN13015, HUMAN15940
OG0000315	HELIO_08178	HUMAN26404
OG0000315	HELIO_09319	HUMAN18260, HUMAN21457, HUMAN20231, HUMAN27332, HUMAN27331, HUMAN27330
OG0000315	HELIO_06387	HUMAN26829
OG0000316	HELIO_00705	HUMAN23016, HUMAN03066, HUMAN23015, HUMAN23014
OG0000316	HELIO_01356	HUMAN23728, HUMAN14541
OG0000317	HELIO_09420	HUMAN16611, HUMAN00683, HUMAN28101, HUMAN16612
OG0000319	HELIO_06272, HELIO_00545	HUMAN27813
OG0000319	HELIO_04456, HELIO_04612	HUMAN13914
OG0000321	HELIO_08196	HUMAN01031, HUMAN28466
OG0000321	HELIO_12621	HUMAN10412
OG0000321	HELIO_08301	HUMAN07804, HUMAN21631, HUMAN30401, HUMAN30400, HUMAN07803, HUMAN21629
OG0000322	HELIO_03829, HELIO_10830, HELIO_06778	HUMAN07374
OG0000323	HELIO_07979	HUMAN01778
OG0000323	HELIO_09877	HUMAN02810, HUMAN19638
OG0000325	HELIO_11175, HELIO_05922, HELIO_12606, HELIO_12089	HUMAN28586
OG0000326	HELIO_08613	HUMAN00388, HUMAN00387, HUMAN00389
OG0000328	HELIO_12519	HUMAN11141, HUMAN07966, HUMAN07965, HUMAN11142, HUMAN11137, HUMAN28259, HUMAN18956, HUMAN11136, HUMAN11140, HUMAN11139, HUMAN28261, HUMAN28260, HUMAN18955
OG0000329	HELIO_07087	HUMAN06602, HUMAN18161, HUMAN26322, HUMAN26323, HUMAN12536
OG0000330	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687	HUMAN08894, HUMAN08893
OG0000333	HELIO_00226	HUMAN29371
OG0000338	HELIO_11240	HUMAN13066, HUMAN19731, HUMAN19729, HUMAN13067, HUMAN19730, HUMAN10881
OG0000338	HELIO_09261	HUMAN18523, HUMAN18521
OG0000338	HELIO_11115	HUMAN26174
OG0000339	HELIO_05723, HELIO_01207	HUMAN19136, HUMAN19137
OG0000341	HELIO_08174, HELIO_08173	HUMAN27909, HUMAN25614, HUMAN19124, HUMAN00589, HUMAN27910
OG0000343	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075	HUMAN25327, HUMAN05299
OG0000344	HELIO_01783	HUMAN26468, HUMAN04594, HUMAN07196
OG0000345	HELIO_12314	HUMAN23757, HUMAN23095, HUMAN03649
OG0000346	HELIO_07117	HUMAN14664, HUMAN14665, HUMAN01028, HUMAN28459
OG0000349	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916	HUMAN19246, HUMAN13809
OG0000350	HELIO_10069	HUMAN19194, HUMAN19193, HUMAN24478, HUMAN25222, HUMAN00783, HUMAN00776
OG0000350	HELIO_10189	HUMAN05923
OG0000350	HELIO_09346	HUMAN08412, HUMAN18677
OG0000352	HELIO_07849	HUMAN28462, HUMAN14440, HUMAN14836
OG0000352	HELIO_02109	HUMAN25510
OG0000353	HELIO_00605	HUMAN03163
OG0000356	HELIO_07250, HELIO_04896	HUMAN16866, HUMAN16864
OG0000356	HELIO_09257	HUMAN24976, HUMAN24975
OG0000357	HELIO_12008	HUMAN10915
OG0000357	HELIO_04303	HUMAN27044, HUMAN28888, HUMAN29931, HUMAN29932
OG0000358	HELIO_08162	HUMAN06892
OG0000358	HELIO_07934	HUMAN06877
OG0000358	HELIO_07992	HUMAN06183, HUMAN06182
OG0000358	HELIO_09698	HUMAN07810
OG0000359	HELIO_08095	HUMAN11476, HUMAN11475, HUMAN10684
OG0000359	HELIO_01337	HUMAN01488, HUMAN01487, HUMAN10921, HUMAN10920
OG0000359	HELIO_08324	HUMAN30482
OG0000360	HELIO_05668	HUMAN07694, HUMAN23042
OG0000360	HELIO_09290	HUMAN21019
OG0000363	HELIO_08685	HUMAN02625
OG0000363	HELIO_04531	HUMAN24877, HUMAN07338, HUMAN07337, HUMAN24873
OG0000364	HELIO_03949, HELIO_12735, HELIO_10136, HELIO_07364, HELIO_06168, HELIO_10958	HUMAN25612
OG0000365	HELIO_11146	HUMAN05540, HUMAN21291, HUMAN01955, HUMAN21290, HUMAN14168, HUMAN14172, HUMAN14169, HUMAN01287, HUMAN14702, HUMAN14705, HUMAN14704
OG0000367	HELIO_11366	HUMAN02861, HUMAN21458
OG0000367	HELIO_00864	HUMAN19257, HUMAN13779, HUMAN27433
OG0000371	HELIO_06901	HUMAN29626
OG0000371	HELIO_00894	HUMAN13145, HUMAN13146, HUMAN13143
OG0000372	HELIO_08010	HUMAN22749
OG0000372	HELIO_09904	HUMAN00421
OG0000372	HELIO_12662	HUMAN23778
OG0000372	HELIO_08215	HUMAN18835, HUMAN16705
OG0000373	HELIO_07356	HUMAN07152, HUMAN07150, HUMAN04999
OG0000374	HELIO_12548	HUMAN28952, HUMAN17756, HUMAN06432, HUMAN06433
OG0000374	HELIO_08385	HUMAN03380, HUMAN22685
OG0000374	HELIO_07571	HUMAN06431, HUMAN06430, HUMAN17757
OG0000375	HELIO_04344	HUMAN10694, HUMAN10742, HUMAN10275, HUMAN12054, HUMAN12057
OG0000375	HELIO_02630	HUMAN22225, HUMAN25491
OG0000378	HELIO_00664	HUMAN00762, HUMAN25391, HUMAN17445, HUMAN30089
OG0000378	HELIO_01804	HUMAN15646
OG0000379	HELIO_02753	HUMAN11868
OG0000379	HELIO_09413	HUMAN10494, HUMAN12062
OG0000379	HELIO_10769	HUMAN30691, HUMAN17335
OG0000379	HELIO_01951	HUMAN00722, HUMAN00721
OG0000380	HELIO_03707	HUMAN04882, HUMAN18649
OG0000382	HELIO_06591	HUMAN26825, HUMAN26823, HUMAN20891
OG0000384	HELIO_11619	HUMAN22826
OG0000384	HELIO_06784	HUMAN17917
OG0000386	HELIO_06942, HELIO_09822, HELIO_04683	HUMAN23124, HUMAN05335, HUMAN30459
OG0000389	HELIO_05126, HELIO_04723, HELIO_01825	HUMAN23760, HUMAN03279
OG0000391	HELIO_10879	HUMAN03741
OG0000392	HELIO_05710, HELIO_07226	HUMAN01116
OG0000393	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760	HUMAN07234
OG0000393	HELIO_07006	HUMAN13374
OG0000396	HELIO_11515	HUMAN09495
OG0000397	HELIO_10979	HUMAN17188
OG0000399	HELIO_07050	HUMAN08526
OG0000399	HELIO_04949	HUMAN16706
OG0000399	HELIO_03771	HUMAN01751, HUMAN09596, HUMAN14913
OG0000400	HELIO_10775	HUMAN25403
OG0000401	HELIO_07012, HELIO_09245	HUMAN12512, HUMAN02934
OG0000402	HELIO_08210	HUMAN27407, HUMAN03424
OG0000402	HELIO_08672, HELIO_08610	HUMAN19232, HUMAN08155
OG0000403	HELIO_12710, HELIO_12709	HUMAN16242, HUMAN30309
OG0000404	HELIO_12139	HUMAN28568, HUMAN00982
OG0000405	HELIO_10657	HUMAN01875, HUMAN10099, HUMAN23576, HUMAN23577
OG0000411	HELIO_00642	HUMAN00458, HUMAN25340
OG0000412	HELIO_12508	HUMAN01024
OG0000412	HELIO_09547	HUMAN29280
OG0000413	HELIO_08207, HELIO_08206	HUMAN09264, HUMAN18689, HUMAN15493
OG0000413	HELIO_10878	HUMAN22024, HUMAN05237, HUMAN30227
OG0000415	HELIO_12745, HELIO_08198, HELIO_12617	HUMAN20769, HUMAN08217, HUMAN24467, HUMAN24466, HUMAN18980, HUMAN18610, HUMAN18609
OG0000419	HELIO_02114	HUMAN03932
OG0000422	HELIO_06618	HUMAN00789, HUMAN16673
OG0000424	HELIO_07447, HELIO_02671	HUMAN03402, HUMAN03401, HUMAN03400, HUMAN03399, HUMAN03403, HUMAN03410
OG0000425	HELIO_02713	HUMAN15884, HUMAN15882, HUMAN15881, HUMAN17059, HUMAN17058, HUMAN09246
OG0000425	HELIO_11977	HUMAN15883, HUMAN19570, HUMAN05692
OG0000426	HELIO_00568	HUMAN24154
OG0000426	HELIO_10983	HUMAN20208, HUMAN12979, HUMAN16387, HUMAN12181
OG0000427	HELIO_03641	HUMAN04181
OG0000427	HELIO_07136	HUMAN00426, HUMAN21885
OG0000429	HELIO_04434	HUMAN21085
OG0000429	HELIO_07593	HUMAN13379
OG0000431	HELIO_02207	HUMAN10656
OG0000431	HELIO_05550	HUMAN22396, HUMAN22397, HUMAN05405, HUMAN05406
OG0000431	HELIO_04546	HUMAN21847, HUMAN07891, HUMAN07892, HUMAN07890
OG0000432	HELIO_04640	HUMAN05787, HUMAN05786, HUMAN21045
OG0000432	HELIO_07017, HELIO_06679	HUMAN26492, HUMAN20952
OG0000433	HELIO_10148	HUMAN13341, HUMAN12146
OG0000433	HELIO_09108	HUMAN25706, HUMAN25705, HUMAN21369
OG0000435	HELIO_02789	HUMAN08429
OG0000435	HELIO_08123	HUMAN13679, HUMAN00704, HUMAN27348, HUMAN18944, HUMAN18945
OG0000436	HELIO_08988, HELIO_08989	HUMAN20651, HUMAN17585, HUMAN20650, HUMAN20652
OG0000442	HELIO_01730	HUMAN21746, HUMAN07667
OG0000442	HELIO_02982	HUMAN21390, HUMAN00644, HUMAN25507
OG0000442	HELIO_12491	HUMAN26607, HUMAN13221
OG0000443	HELIO_07163	HUMAN29014, HUMAN17576, HUMAN17575
OG0000443	HELIO_10033	HUMAN23658
OG0000444	HELIO_00903	HUMAN06130, HUMAN06129, HUMAN02376, HUMAN02375, HUMAN02373, HUMAN02374
OG0000444	HELIO_04957	HUMAN05043, HUMAN05044, HUMAN20398
OG0000446	HELIO_08937	HUMAN27630
OG0000446	HELIO_02189	HUMAN04379
OG0000447	HELIO_10938, HELIO_10939	HUMAN22936, HUMAN29983, HUMAN05378, HUMAN24000, HUMAN24001, HUMAN24004
OG0000448	HELIO_08948	HUMAN07702
OG0000450	HELIO_01846	HUMAN10922, HUMAN26408, HUMAN26409
OG0000454	HELIO_01041	HUMAN14911
OG0000458	HELIO_08566	HUMAN27361
OG0000458	HELIO_06003	HUMAN27427, HUMAN27426, HUMAN27814, HUMAN18825
OG0000459	HELIO_06755, HELIO_07251	HUMAN19503, HUMAN19500, HUMAN19501, HUMAN19502, HUMAN19499
OG0000460	HELIO_10718	HUMAN12680
OG0000461	HELIO_02414	HUMAN12693
OG0000461	HELIO_03732	HUMAN26401, HUMAN26402, HUMAN07313, HUMAN07312, HUMAN07311, HUMAN07310
OG0000463	HELIO_09937	HUMAN26997, HUMAN04467
OG0000463	HELIO_08661	HUMAN28833, HUMAN09995, HUMAN09996
OG0000465	HELIO_12789	HUMAN13778
OG0000465	HELIO_10139	HUMAN00068
OG0000465	HELIO_11678	HUMAN00069
OG0000466	HELIO_07058, HELIO_06415	HUMAN01325, HUMAN01326, HUMAN01324, HUMAN01323, HUMAN01322
OG0000467	HELIO_10923	HUMAN29942, HUMAN20849, HUMAN02441, HUMAN02850, HUMAN02852, HUMAN02440, HUMAN20851
OG0000468	HELIO_03768	HUMAN29031
OG0000469	HELIO_06536	HUMAN20925, HUMAN02455, HUMAN20460, HUMAN20461, HUMAN02876, HUMAN30502, HUMAN30503
OG0000469	HELIO_02957	HUMAN23651
OG0000470	HELIO_04201	HUMAN08602, HUMAN08603, HUMAN02695
OG0000471	HELIO_11076, HELIO_01921	HUMAN23110, HUMAN23109, HUMAN23762, HUMAN03462
OG0000473	HELIO_02691, HELIO_04547, HELIO_04615, HELIO_12353, HELIO_02800, HELIO_04395, HELIO_06620	HUMAN12691, HUMAN14596
OG0000474	HELIO_10673	HUMAN06611, HUMAN06612, HUMAN06609, HUMAN12853, HUMAN12852, HUMAN20808, HUMAN18157
OG0000475	HELIO_10255	HUMAN23203, HUMAN21411
OG0000476	HELIO_11845	HUMAN29055
OG0000476	HELIO_05620	HUMAN29052
OG0000478	HELIO_07629	HUMAN26855
OG0000479	HELIO_08760	HUMAN00548, HUMAN25778, HUMAN30326
OG0000479	HELIO_02948	HUMAN04562, HUMAN19754, HUMAN19753
OG0000480	HELIO_08414	HUMAN21970, HUMAN21960, HUMAN21962
OG0000480	HELIO_08413	HUMAN00364, HUMAN00362
OG0000481	HELIO_12216	HUMAN10858
OG0000481	HELIO_11178	HUMAN29163, HUMAN29162
OG0000481	HELIO_09259	HUMAN23804, HUMAN27663, HUMAN23805, HUMAN27664
OG0000482	HELIO_06214	HUMAN04810, HUMAN18681, HUMAN09268
OG0000482	HELIO_10091	HUMAN18685
OG0000482	HELIO_06713, HELIO_11214	HUMAN18687
OG0000484	HELIO_05916	HUMAN14629, HUMAN01113, HUMAN01114, HUMAN23384, HUMAN23383, HUMAN23382, HUMAN15014
OG0000485	HELIO_07054	HUMAN05761, HUMAN05762
OG0000486	HELIO_10558, HELIO_11461, HELIO_05022, HELIO_11212, HELIO_06172, HELIO_02564, HELIO_00117	HUMAN22789, HUMAN03580
OG0000487	HELIO_07290	HUMAN13410
OG0000488	HELIO_02611	HUMAN00613, HUMAN19011
OG0000490	HELIO_06690	HUMAN01260, HUMAN14885, HUMAN24885, HUMAN24884, HUMAN29378
OG0000491	HELIO_02841, HELIO_11924	HUMAN00697, HUMAN30458, HUMAN07527, HUMAN23052
OG0000494	HELIO_07387	HUMAN11765, HUMAN04544, HUMAN07415, HUMAN11773, HUMAN07288
OG0000495	HELIO_03281, HELIO_12758	HUMAN25846
OG0000496	HELIO_09084	HUMAN02986
OG0000497	HELIO_03655	HUMAN07212, HUMAN12464
OG0000498	HELIO_08706	HUMAN11282, HUMAN11283, HUMAN08229, HUMAN08228, HUMAN14106, HUMAN19165, HUMAN11327
OG0000499	HELIO_09553	HUMAN02683
OG0000503	HELIO_03761, HELIO_01577	HUMAN16023, HUMAN04313, HUMAN04314, HUMAN26939, HUMAN26938
OG0000503	HELIO_01283	HUMAN09859, HUMAN09860
OG0000505	HELIO_05319	HUMAN14348, HUMAN28801, HUMAN09568, HUMAN09567, HUMAN01623
OG0000506	HELIO_11106	HUMAN30006
OG0000508	HELIO_04860	HUMAN12380, HUMAN26281
OG0000508	HELIO_10897	HUMAN06650, HUMAN18003
OG0000510	HELIO_05326, HELIO_00614, HELIO_06648	HUMAN12686, HUMAN27025, HUMAN07364, HUMAN05041
OG0000514	HELIO_07204	HUMAN20065, HUMAN10473, HUMAN10472, HUMAN13478, HUMAN13479
OG0000515	HELIO_01437, HELIO_00462, HELIO_05122, HELIO_00094	HUMAN03447
OG0000516	HELIO_04523	HUMAN28002, HUMAN28001, HUMAN08226, HUMAN19549, HUMAN05500, HUMAN05499, HUMAN24427
OG0000519	HELIO_00935	HUMAN19983, HUMAN19982, HUMAN19989, HUMAN19990, HUMAN19995, HUMAN19992
OG0000520	HELIO_02641	HUMAN07303, HUMAN10919
OG0000520	HELIO_10311	HUMAN15317, HUMAN05571
OG0000521	HELIO_07126	HUMAN15885, HUMAN08587, HUMAN16883
OG0000522	HELIO_08815, HELIO_12218	HUMAN22247
OG0000522	HELIO_08208	HUMAN17343
OG0000523	HELIO_12547, HELIO_01413	HUMAN07168, HUMAN28721
OG0000524	HELIO_03929	HUMAN03324
OG0000525	HELIO_03718	HUMAN02221, HUMAN02222, HUMAN29313
OG0000525	HELIO_00389	HUMAN12020, HUMAN15942, HUMAN10325, HUMAN12019
OG0000526	HELIO_00348, HELIO_11593	HUMAN18666, HUMAN17074
OG0000527	HELIO_07197	HUMAN02303, HUMAN14497
OG0000528	HELIO_07368	HUMAN08895, HUMAN15806, HUMAN15805, HUMAN04719, HUMAN16886
OG0000530	HELIO_07741, HELIO_07742	HUMAN14150, HUMAN29041, HUMAN01293
OG0000531	HELIO_02220	HUMAN12927, HUMAN18096
OG0000534	HELIO_12243	HUMAN06370
OG0000535	HELIO_10664, HELIO_04341	HUMAN29487, HUMAN24304, HUMAN22290
OG0000537	HELIO_02446	HUMAN30216, HUMAN07840, HUMAN18315
OG0000537	HELIO_01622	HUMAN18316, HUMAN30217, HUMAN07839
OG0000538	HELIO_11897, HELIO_11896	HUMAN17702, HUMAN06667, HUMAN06666, HUMAN03004
OG0000542	HELIO_02332	HUMAN22939, HUMAN07559, HUMAN30229
OG0000542	HELIO_03023	HUMAN20659
OG0000544	HELIO_03555	HUMAN07581
OG0000544	HELIO_09959	HUMAN22577
OG0000545	HELIO_00292	HUMAN09330
OG0000545	HELIO_03093	HUMAN16986, HUMAN04980, HUMAN08518, HUMAN15565
OG0000548	HELIO_10743	HUMAN24231, HUMAN27638, HUMAN27637, HUMAN17353, HUMAN03638
OG0000548	HELIO_10294	HUMAN02528
OG0000548	HELIO_01580	HUMAN06895, HUMAN20990, HUMAN30501
OG0000551	HELIO_05085	HUMAN21041
OG0000552	HELIO_04288	HUMAN23579, HUMAN23580
OG0000553	HELIO_12654	HUMAN02361, HUMAN06910
OG0000553	HELIO_00441	HUMAN19362, HUMAN05458, HUMAN05459
OG0000553	HELIO_00012	HUMAN20240, HUMAN12995
OG0000560	HELIO_06436, HELIO_09240, HELIO_05887	HUMAN03172, HUMAN03171
OG0000561	HELIO_11408	HUMAN08902
OG0000562	HELIO_12786	HUMAN20748, HUMAN20749
OG0000564	HELIO_00066	HUMAN25870, HUMAN09308
OG0000564	HELIO_11739	HUMAN09010, HUMAN18697
OG0000565	HELIO_05432	HUMAN26569, HUMAN26572, HUMAN26570
OG0000566	HELIO_06134, HELIO_05991	HUMAN09507
OG0000566	HELIO_09539	HUMAN12454
OG0000567	HELIO_10335	HUMAN07964, HUMAN01748
OG0000567	HELIO_10328	HUMAN14288, HUMAN14286, HUMAN14287
OG0000570	HELIO_04526, HELIO_11396, HELIO_11398, HELIO_11795	HUMAN29797, HUMAN29796, HUMAN29795, HUMAN29794, HUMAN20050, HUMAN13467, HUMAN13468, HUMAN20512
OG0000572	HELIO_10250, HELIO_10251	HUMAN16893, HUMAN09020, HUMAN04717
OG0000573	HELIO_11819	HUMAN26705, HUMAN21827, HUMAN00083
OG0000573	HELIO_09237	HUMAN09505
OG0000574	HELIO_05765	HUMAN14519
OG0000575	HELIO_03415, HELIO_05026, HELIO_04589, HELIO_03888	HUMAN19743, HUMAN04569, HUMAN23201, HUMAN17765, HUMAN17763
OG0000576	HELIO_04420	HUMAN06494, HUMAN17099, HUMAN19648, HUMAN06497, HUMAN20975, HUMAN06495, HUMAN06496
OG0000578	HELIO_04018	HUMAN04779, HUMAN04778, HUMAN04780, HUMAN04777, HUMAN16988, HUMAN16989, HUMAN08467
OG0000579	HELIO_08075	HUMAN06899, HUMAN02365, HUMAN20498, HUMAN30498
OG0000580	HELIO_00767	HUMAN19287, HUMAN03958
OG0000581	HELIO_07650	HUMAN08477
OG0000581	HELIO_00377	HUMAN16920, HUMAN08478, HUMAN08479
OG0000583	HELIO_06801	HUMAN30390, HUMAN30389, HUMAN17451, HUMAN17452, HUMAN25385, HUMAN00760
OG0000587	HELIO_08335	HUMAN18299, HUMAN18301, HUMAN26727, HUMAN29633, HUMAN29632
OG0000587	HELIO_02916	HUMAN15867
OG0000588	HELIO_06031	HUMAN14858, HUMAN01187, HUMAN28650
OG0000588	HELIO_08850	HUMAN05176, HUMAN05175
OG0000589	HELIO_05352	HUMAN16335, HUMAN03934, HUMAN02319
OG0000590	HELIO_04845	HUMAN12677, HUMAN12674, HUMAN20582, HUMAN20581, HUMAN12676, HUMAN06597
OG0000590	HELIO_05331	HUMAN13708, HUMAN19211
OG0000591	HELIO_00717	HUMAN12144
OG0000592	HELIO_11966	HUMAN11498
OG0000592	HELIO_10886	HUMAN04372, HUMAN04369
OG0000593	HELIO_01727	HUMAN25908, HUMAN20155, HUMAN13573
OG0000594	HELIO_09059	HUMAN21115, HUMAN06244, HUMAN06243
OG0000597	HELIO_02513	HUMAN10866, HUMAN12318, HUMAN05005, HUMAN07090
OG0000597	HELIO_06072	HUMAN09706, HUMAN28946
OG0000600	HELIO_06427	HUMAN25688, HUMAN29715, HUMAN30123
OG0000601	HELIO_00228, HELIO_06365	HUMAN12747, HUMAN12745, HUMAN12746, HUMAN03315, HUMAN03312, HUMAN03310, HUMAN03311, HUMAN03313, HUMAN27680
OG0000602	HELIO_08958	HUMAN30350, HUMAN07761
OG0000602	HELIO_03692	HUMAN18490, HUMAN26674, HUMAN30349, HUMAN07762
OG0000603	HELIO_08442	HUMAN04830, HUMAN08741, HUMAN16967, HUMAN16962
OG0000604	HELIO_10843, HELIO_10844	HUMAN09221, HUMAN02688, HUMAN15456
OG0000609	HELIO_02166	HUMAN08370
OG0000609	HELIO_01095	HUMAN18125, HUMAN18126
OG0000610	HELIO_08233	HUMAN01601, HUMAN09728
OG0000610	HELIO_08205	HUMAN29369
OG0000611	HELIO_03069	HUMAN29652, HUMAN30039
