Orthogroup	HELIO_ok	PFLAV
OG0000050	HELIO_04635	TCONS_00041105.p1, TCONS_00039705.p1, TCONS_00038719.p1, TCONS_00015456.p1, TCONS_00055611.p1, TCONS_00013955.p1, TCONS_00030346.p1, TCONS_00051828.p1, TCONS_00024205.p1, TCONS_00023941.p1, TCONS_00029104.p1, TCONS_00055612.p1, TCONS_00030648.p1, TCONS_00010626.p1, TCONS_00034932.p1, TCONS_00048001.p1, TCONS_00034082.p1, TCONS_00045636.p1, TCONS_00037887.p1, TCONS_00029712.p1, TCONS_00044079.p1, TCONS_00037162.p1, TCONS_00040487.p1, TCONS_00042914.p1, TCONS_00054565.p1
OG0000050	HELIO_04600	TCONS_00024881.p1, TCONS_00030664.p1, TCONS_00016753.p1, TCONS_00031732.p1, TCONS_00045886.p1, TCONS_00037060.p1, TCONS_00035894.p1, TCONS_00032456.p1, TCONS_00016133.p1, TCONS_00033620.p1, TCONS_00037061.p1, TCONS_00033575.p1, TCONS_00012924.p1, TCONS_00054592.p1, TCONS_00044474.p1, TCONS_00044473.p1, TCONS_00045888.p1, TCONS_00045884.p1, TCONS_00011588.p1
OG0000050	HELIO_04507, HELIO_05305	TCONS_00038706.p1, TCONS_00052604.p1, TCONS_00049417.p1, TCONS_00009648.p1, TCONS_00000050.p1, TCONS_00049892.p1, TCONS_00049884.p1, TCONS_00049995.p1, TCONS_00037148.p1, TCONS_00007806.p1, TCONS_00025748.p1
OG0000051	HELIO_06960, HELIO_04086, HELIO_00091, HELIO_07483, HELIO_04213, HELIO_04232, HELIO_11844	TCONS_00023644.p1, TCONS_00031164.p1, TCONS_00031165.p1, TCONS_00030978.p1, TCONS_00030216.p1, TCONS_00030215.p1, TCONS_00030214.p1, TCONS_00031453.p1, TCONS_00035487.p1, TCONS_00035491.p1, TCONS_00035489.p1, TCONS_00035490.p1, TCONS_00035488.p1, TCONS_00035496.p1, TCONS_00035494.p1, TCONS_00035497.p1, TCONS_00035492.p1, TCONS_00035493.p1, TCONS_00035495.p1, TCONS_00031319.p1, TCONS_00030584.p1, TCONS_00030586.p1, TCONS_00030585.p1, TCONS_00030581.p1, TCONS_00030472.p1, TCONS_00046204.p1, TCONS_00022788.p1
OG0000051	HELIO_11965, HELIO_05090, HELIO_05789	TCONS_00006560.p1, TCONS_00006558.p1, TCONS_00006561.p1, TCONS_00003099.p1, TCONS_00003102.p1, TCONS_00003101.p1
OG0000052	HELIO_05693	TCONS_00009543.p1
OG0000052	HELIO_04521	TCONS_00010083.p1, TCONS_00001838.p1, TCONS_00020617.p1
OG0000053	HELIO_04512	TCONS_00046198.p1, TCONS_00045096.p1, TCONS_00045097.p1
OG0000054	HELIO_03625, HELIO_05561	TCONS_00016773.p1, TCONS_00016794.p1
OG0000054	HELIO_11556, HELIO_11049, HELIO_07252, HELIO_05216	TCONS_00030209.p1
OG0000056	HELIO_05303	TCONS_00053166.p1, TCONS_00054244.p1
OG0000056	HELIO_09232	TCONS_00044031.p1, TCONS_00042257.p1, TCONS_00001168.p1, TCONS_00052036.p1
OG0000056	HELIO_07150	TCONS_00026565.p1
OG0000057	HELIO_07020	TCONS_00024763.p1, TCONS_00024801.p1, TCONS_00024802.p1, TCONS_00006273.p1, TCONS_00005020.p1, TCONS_00006274.p1, TCONS_00025556.p1, TCONS_00006271.p1, TCONS_00005019.p1, TCONS_00014018.p1, TCONS_00052948.p1, TCONS_00052947.p1, TCONS_00041909.p1, TCONS_00041910.p1, TCONS_00041911.p1, TCONS_00028633.p1
OG0000058	HELIO_04784	TCONS_00013045.p1, TCONS_00013043.p1, TCONS_00013051.p1
OG0000058	HELIO_04764, HELIO_06019	TCONS_00013058.p1, TCONS_00013056.p1, TCONS_00013057.p1, TCONS_00013055.p1, TCONS_00013059.p1
OG0000058	HELIO_12406, HELIO_12430	TCONS_00013053.p1, TCONS_00013060.p1, TCONS_00013054.p1
OG0000059	HELIO_08348	TCONS_00041789.p1
OG0000059	HELIO_00630, HELIO_02571	TCONS_00045004.p1, TCONS_00045001.p1, TCONS_00045005.p1, TCONS_00044997.p1, TCONS_00045191.p1, TCONS_00045377.p1, TCONS_00045209.p1, TCONS_00044996.p1, TCONS_00016663.p1, TCONS_00049358.p1, TCONS_00044663.p1, TCONS_00044662.p1
OG0000059	HELIO_00753, HELIO_11973	TCONS_00039450.p1, TCONS_00039429.p1, TCONS_00039451.p1, TCONS_00039430.p1, TCONS_00040436.p1, TCONS_00040454.p1
OG0000059	HELIO_07693, HELIO_05488	TCONS_00017293.p1
OG0000060	HELIO_02035	TCONS_00017864.p1
OG0000060	HELIO_11213	TCONS_00053675.p1
OG0000060	HELIO_12113	TCONS_00024431.p1
OG0000061	HELIO_11204	TCONS_00055666.p1
OG0000061	HELIO_04007, HELIO_00294, HELIO_10663	TCONS_00056856.p1
OG0000061	HELIO_00140	TCONS_00055888.p1, TCONS_00055889.p1, TCONS_00057079.p1
OG0000061	HELIO_07930	TCONS_00016639.p1
OG0000062	HELIO_08709	TCONS_00029086.p1, TCONS_00029084.p1, TCONS_00048673.p1
OG0000062	HELIO_06316	TCONS_00007265.p1
OG0000062	HELIO_08446, HELIO_09104	TCONS_00015728.p1
OG0000063	HELIO_12629	TCONS_00047467.p1, TCONS_00031359.p1
OG0000063	HELIO_04155	TCONS_00052796.p1, TCONS_00052765.p1
OG0000064	HELIO_01450, HELIO_11717	TCONS_00022276.p1, TCONS_00022277.p1
OG0000064	HELIO_05378	TCONS_00011873.p1, TCONS_00011872.p1
OG0000066	HELIO_08302	TCONS_00041521.p1, TCONS_00041514.p1
OG0000066	HELIO_11387	TCONS_00048274.p1
OG0000067	HELIO_11753, HELIO_06955	TCONS_00025697.p1, TCONS_00023930.p1, TCONS_00024303.p1, TCONS_00024287.p1, TCONS_00012220.p1, TCONS_00024284.p1, TCONS_00023858.p1, TCONS_00023861.p1, TCONS_00024294.p1, TCONS_00023857.p1
OG0000067	HELIO_07310	TCONS_00008985.p1, TCONS_00028299.p1
OG0000067	HELIO_09285	TCONS_00045047.p1
OG0000068	HELIO_09524, HELIO_08964	TCONS_00032290.p1, TCONS_00048486.p1, TCONS_00019023.p1, TCONS_00019022.p1, TCONS_00019987.p1, TCONS_00048483.p1, TCONS_00048484.p1, TCONS_00048485.p1, TCONS_00047469.p1, TCONS_00048478.p1, TCONS_00048886.p1, TCONS_00047418.p1, TCONS_00048610.p1, TCONS_00047478.p1, TCONS_00047474.p1, TCONS_00047479.p1, TCONS_00048467.p1, TCONS_00048482.p1, TCONS_00047489.p1, TCONS_00047482.p1, TCONS_00056394.p1, TCONS_00046150.p1, TCONS_00048471.p1, TCONS_00048472.p1, TCONS_00047470.p1, TCONS_00047471.p1, TCONS_00047476.p1, TCONS_00047473.p1, TCONS_00032288.p1, TCONS_00048475.p1, TCONS_00048474.p1, TCONS_00032289.p1, TCONS_00048479.p1, TCONS_00047480.p1, TCONS_00047475.p1, TCONS_00032285.p1, TCONS_00048481.p1, TCONS_00048470.p1, TCONS_00047483.p1, TCONS_00048536.p1
OG0000069	HELIO_11698	TCONS_00047572.p1
OG0000070	HELIO_00590	TCONS_00031380.p1
OG0000070	HELIO_05047, HELIO_00591	TCONS_00022431.p1, TCONS_00021513.p1, TCONS_00021512.p1
OG0000071	HELIO_00564	TCONS_00007459.p1
OG0000071	HELIO_11788	TCONS_00000727.p1
OG0000071	HELIO_04987	TCONS_00022979.p1
OG0000072	HELIO_10317	TCONS_00042087.p1
OG0000072	HELIO_09782	TCONS_00044164.p1
OG0000072	HELIO_10131	TCONS_00042450.p1, TCONS_00042451.p1, TCONS_00042469.p1, TCONS_00042452.p1, TCONS_00042470.p1
OG0000072	HELIO_05118, HELIO_10379	TCONS_00030570.p1, TCONS_00030571.p1
OG0000072	HELIO_04791	TCONS_00029918.p1
OG0000073	HELIO_06740, HELIO_06515, HELIO_11840, HELIO_11839	TCONS_00007294.p1, TCONS_00007296.p1
OG0000074	HELIO_11128, HELIO_09183, HELIO_01338, HELIO_05011, HELIO_10435, HELIO_08963	TCONS_00049689.p1, TCONS_00050856.p1
OG0000074	HELIO_06403	TCONS_00042001.p1
OG0000074	HELIO_01439, HELIO_07384, HELIO_06770, HELIO_11885	TCONS_00036875.p1, TCONS_00026199.p1, TCONS_00026198.p1, TCONS_00031653.p1, TCONS_00031661.p1, TCONS_00031672.p1, TCONS_00031647.p1, TCONS_00036986.p1, TCONS_00006851.p1, TCONS_00034788.p1, TCONS_00049527.p1, TCONS_00049524.p1, TCONS_00049523.p1
OG0000075	HELIO_02705	TCONS_00002725.p1
OG0000075	HELIO_12175	TCONS_00003661.p1
OG0000075	HELIO_01007	TCONS_00002727.p1
OG0000075	HELIO_07086	TCONS_00050627.p1
OG0000075	HELIO_01193	TCONS_00002728.p1
OG0000075	HELIO_09567	TCONS_00049564.p1
OG0000075	HELIO_05177	TCONS_00049562.p1
OG0000075	HELIO_00684	TCONS_00049274.p1
OG0000076	HELIO_04639	TCONS_00031524.p1, TCONS_00034854.p1
OG0000076	HELIO_11294, HELIO_07038	TCONS_00004284.p1, TCONS_00032237.p1, TCONS_00038590.p1
OG0000076	HELIO_05357	TCONS_00011954.p1, TCONS_00043385.p1, TCONS_00016575.p1, TCONS_00033498.p1, TCONS_00026573.p1, TCONS_00008187.p1, TCONS_00053859.p1, TCONS_00038319.p1, TCONS_00052315.p1, TCONS_00013337.p1, TCONS_00032114.p1, TCONS_00048382.p1, TCONS_00016441.p1, TCONS_00032194.p1
OG0000076	HELIO_05925	TCONS_00016836.p1, TCONS_00035463.p1, TCONS_00035464.p1
OG0000076	HELIO_06296	TCONS_00025752.p1, TCONS_00000045.p1, TCONS_00023111.p1, TCONS_00031525.p1, TCONS_00046864.p1, TCONS_00007244.p1, TCONS_00034853.p1
OG0000076	HELIO_11136	TCONS_00022962.p1, TCONS_00044370.p1
OG0000076	HELIO_04187	TCONS_00045291.p1, TCONS_00027910.p1, TCONS_00018278.p1, TCONS_00011933.p1, TCONS_00032184.p1
OG0000077	HELIO_05657	TCONS_00026489.p1
OG0000077	HELIO_00295	TCONS_00055904.p1, TCONS_00057132.p1
OG0000077	HELIO_11466	TCONS_00027831.p1
OG0000078	HELIO_04372, HELIO_06334, HELIO_11613, HELIO_04314, HELIO_00570	TCONS_00016890.p1
OG0000078	HELIO_06313	TCONS_00013899.p1, TCONS_00010033.p1, TCONS_00010032.p1, TCONS_00011761.p1, TCONS_00002642.p1, TCONS_00009134.p1, TCONS_00009216.p1, TCONS_00009221.p1, TCONS_00009136.p1, TCONS_00009137.p1, TCONS_00007909.p1, TCONS_00007747.p1, TCONS_00010448.p1, TCONS_00010031.p1, TCONS_00010034.p1, TCONS_00010025.p1, TCONS_00011089.p1, TCONS_00010586.p1, TCONS_00009752.p1
OG0000078	HELIO_02467	TCONS_00020319.p1
OG0000079	HELIO_01794, HELIO_05740	TCONS_00032718.p1
OG0000079	HELIO_00549	TCONS_00006803.p1
OG0000079	HELIO_01744, HELIO_07509	TCONS_00028091.p1, TCONS_00021690.p1, TCONS_00021688.p1
OG0000080	HELIO_10367	TCONS_00026987.p2, TCONS_00031657.p2
OG0000080	HELIO_08678, HELIO_04917	TCONS_00040954.p1
OG0000080	HELIO_06961	TCONS_00035906.p1, TCONS_00039448.p1, TCONS_00013436.p1, TCONS_00049782.p1
OG0000080	HELIO_04053, HELIO_10760	TCONS_00035886.p1
OG0000081	HELIO_00244	TCONS_00053844.p1, TCONS_00053856.p1
OG0000081	HELIO_06946, HELIO_04954, HELIO_06101, HELIO_04830	TCONS_00022132.p1, TCONS_00022131.p1, TCONS_00022129.p1, TCONS_00022133.p1, TCONS_00021924.p1, TCONS_00009155.p1, TCONS_00009156.p1, TCONS_00029255.p1, TCONS_00029256.p1, TCONS_00019590.p1, TCONS_00022128.p1, TCONS_00022127.p1, TCONS_00022126.p1
OG0000082	HELIO_12249	TCONS_00014773.p1, TCONS_00001034.p1
OG0000082	HELIO_08556	TCONS_00026781.p1
OG0000082	HELIO_06503, HELIO_04026, HELIO_02219	TCONS_00020512.p1
OG0000082	HELIO_05158	TCONS_00020513.p1, TCONS_00020503.p1
OG0000083	HELIO_10428	TCONS_00014406.p1, TCONS_00043531.p1
OG0000083	HELIO_00249, HELIO_04318, HELIO_07120, HELIO_08700, HELIO_11391, HELIO_00176, HELIO_06864, HELIO_06088, HELIO_07519, HELIO_05673	TCONS_00024959.p1, TCONS_00023314.p1, TCONS_00025193.p1, TCONS_00024343.p1, TCONS_00024380.p1, TCONS_00024382.p1, TCONS_00024342.p1, TCONS_00025686.p1, TCONS_00041027.p1, TCONS_00004214.p1, TCONS_00005710.p1, TCONS_00026624.p1
OG0000083	HELIO_03497, HELIO_03496	TCONS_00018162.p1
OG0000084	HELIO_06950	TCONS_00030092.p1
OG0000085	HELIO_02405	TCONS_00018803.p1
OG0000085	HELIO_08642	TCONS_00005165.p1
OG0000085	HELIO_11582	TCONS_00001049.p1, TCONS_00047036.p1
OG0000086	HELIO_04467	TCONS_00051759.p1, TCONS_00051762.p1, TCONS_00048715.p1, TCONS_00051412.p1
OG0000086	HELIO_04790	TCONS_00005662.p1, TCONS_00033279.p1, TCONS_00044519.p1, TCONS_00003756.p1, TCONS_00042774.p1, TCONS_00038998.p1, TCONS_00053654.p1, TCONS_00046123.p1, TCONS_00007190.p1
OG0000086	HELIO_03940	TCONS_00041797.p1, TCONS_00044272.p1
OG0000087	HELIO_02846	TCONS_00021498.p1
OG0000087	HELIO_09425	TCONS_00010080.p1
OG0000087	HELIO_04335	TCONS_00019230.p1
OG0000087	HELIO_00773	TCONS_00037101.p1
OG0000087	HELIO_06633	TCONS_00048296.p1
OG0000087	HELIO_01983	TCONS_00012999.p1
OG0000088	HELIO_00040	TCONS_00033834.p1, TCONS_00033833.p1, TCONS_00033830.p1, TCONS_00013550.p1, TCONS_00014108.p1, TCONS_00014107.p1
OG0000088	HELIO_06555, HELIO_11791, HELIO_06055, HELIO_05195, HELIO_00315, HELIO_08555	TCONS_00039295.p1, TCONS_00040437.p1, TCONS_00039329.p1, TCONS_00039283.p1, TCONS_00040438.p1, TCONS_00040456.p1, TCONS_00039328.p1, TCONS_00039294.p1, TCONS_00039296.p1, TCONS_00039330.p1, TCONS_00054766.p1, TCONS_00006832.p1, TCONS_00031217.p1
OG0000088	HELIO_06391	TCONS_00042958.p1, TCONS_00054351.p1, TCONS_00003693.p1, TCONS_00018247.p1, TCONS_00044183.p1, TCONS_00044182.p1, TCONS_00014801.p1, TCONS_00020878.p1, TCONS_00021900.p2, TCONS_00021940.p1, TCONS_00013720.p1
OG0000088	HELIO_08028	TCONS_00019802.p1
OG0000089	HELIO_06389, HELIO_03526, HELIO_07518, HELIO_10304	TCONS_00047764.p1
OG0000089	HELIO_06684	TCONS_00001898.p1, TCONS_00001897.p1, TCONS_00001895.p1, TCONS_00001894.p1, TCONS_00001900.p1, TCONS_00001893.p1, TCONS_00001891.p1, TCONS_00001115.p1, TCONS_00001118.p1, TCONS_00001440.p1, TCONS_00001899.p1, TCONS_00001902.p1, TCONS_00001421.p1, TCONS_00001437.p1, TCONS_00001424.p1, TCONS_00001422.p1, TCONS_00001439.p1, TCONS_00000308.p1, TCONS_00000885.p1, TCONS_00001430.p1, TCONS_00001436.p1, TCONS_00001432.p1, TCONS_00001418.p1, TCONS_00001913.p1, TCONS_00001909.p1
OG0000090	HELIO_04390	TCONS_00003589.p1
OG0000090	HELIO_12415	TCONS_00015053.p1
OG0000090	HELIO_09255	TCONS_00033798.p1
OG0000090	HELIO_05256	TCONS_00025326.p1
OG0000090	HELIO_03859, HELIO_12616	TCONS_00056910.p1, TCONS_00055752.p1, TCONS_00006837.p1, TCONS_00055753.p1
OG0000090	HELIO_11634	TCONS_00045044.p1
OG0000091	HELIO_06734, HELIO_05437, HELIO_01871, HELIO_05996	TCONS_00008218.p1, TCONS_00020807.p1
OG0000093	HELIO_04928, HELIO_06889	TCONS_00036677.p1
OG0000094	HELIO_07015	TCONS_00049669.p1
OG0000094	HELIO_03878	TCONS_00014949.p1
OG0000095	HELIO_01565, HELIO_06183, HELIO_04673, HELIO_07611	TCONS_00011463.p1, TCONS_00011458.p1, TCONS_00009998.p1, TCONS_00009997.p1, TCONS_00015954.p1, TCONS_00012113.p1, TCONS_00010510.p1, TCONS_00010103.p1, TCONS_00011887.p1, TCONS_00049323.p1, TCONS_00049326.p1, TCONS_00048863.p1, TCONS_00049325.p1, TCONS_00049322.p1, TCONS_00025470.p1, TCONS_00010507.p1, TCONS_00011888.p1, TCONS_00010505.p1, TCONS_00010506.p1
OG0000095	HELIO_04874	TCONS_00011644.p1, TCONS_00011645.p1
OG0000096	HELIO_07466	TCONS_00020855.p1
OG0000096	HELIO_03681	TCONS_00048858.p1
OG0000096	HELIO_03321	TCONS_00020336.p1
OG0000096	HELIO_06897	TCONS_00028921.p1
OG0000096	HELIO_03947	TCONS_00015544.p1
OG0000096	HELIO_09595	TCONS_00056616.p1
OG0000097	HELIO_06145	TCONS_00036984.p1, TCONS_00027723.p1, TCONS_00027720.p1, TCONS_00027714.p1, TCONS_00027719.p1, TCONS_00027716.p1, TCONS_00037971.p1, TCONS_00037945.p1, TCONS_00037972.p1
OG0000097	HELIO_05308	TCONS_00048694.p1, TCONS_00048499.p1, TCONS_00048496.p1, TCONS_00048878.p1, TCONS_00048194.p1, TCONS_00049546.p1, TCONS_00049545.p1, TCONS_00049498.p1, TCONS_00049497.p1, TCONS_00023278.p1, TCONS_00048140.p1, TCONS_00049544.p1, TCONS_00003772.p1, TCONS_00003751.p1, TCONS_00002819.p1, TCONS_00017318.p1, TCONS_00002820.p1, TCONS_00002818.p1, TCONS_00018354.p1, TCONS_00048697.p1, TCONS_00048880.p1, TCONS_00048881.p1, TCONS_00045206.p1, TCONS_00047416.p1, TCONS_00047411.p1, TCONS_00047402.p1, TCONS_00047403.p1, TCONS_00047400.p1, TCONS_00047401.p1, TCONS_00047405.p1, TCONS_00048498.p1, TCONS_00048776.p1, TCONS_00048779.p1, TCONS_00048780.p1, TCONS_00048607.p1, TCONS_00048500.p1
OG0000098	HELIO_07543	TCONS_00019738.p1
OG0000098	HELIO_11416	TCONS_00029742.p1
OG0000099	HELIO_00318, HELIO_06995	TCONS_00001267.p1
OG0000099	HELIO_00319	TCONS_00054197.p1, TCONS_00054198.p1, TCONS_00053109.p1
OG0000100	HELIO_04500, HELIO_07576	TCONS_00047160.p1, TCONS_00031596.p1
OG0000100	HELIO_03096	TCONS_00038909.p1
OG0000101	HELIO_03317	TCONS_00056808.p1, TCONS_00056811.p1, TCONS_00025663.p1, TCONS_00025661.p1, TCONS_00025662.p1, TCONS_00025660.p1, TCONS_00023914.p1, TCONS_00025841.p1, TCONS_00024449.p1
OG0000101	HELIO_11521	TCONS_00032606.p1
OG0000101	HELIO_06274, HELIO_11624, HELIO_06876	TCONS_00057195.p1, TCONS_00017056.p1, TCONS_00055572.p1
OG0000102	HELIO_08564	TCONS_00005250.p1, TCONS_00011663.p1, TCONS_00011453.p1
OG0000103	HELIO_03996	TCONS_00013856.p1
OG0000103	HELIO_12543	TCONS_00012816.p1
OG0000104	HELIO_04946	TCONS_00034216.p1
OG0000104	HELIO_03807	TCONS_00019578.p1
OG0000104	HELIO_05172	TCONS_00033865.p1
OG0000104	HELIO_02282	TCONS_00034949.p1
OG0000104	HELIO_00006	TCONS_00048577.p1
OG0000106	HELIO_02364	TCONS_00007879.p1
OG0000106	HELIO_07474	TCONS_00020664.p1
OG0000106	HELIO_05614	TCONS_00005363.p1, TCONS_00005368.p1, TCONS_00005371.p1, TCONS_00006166.p1, TCONS_00006147.p1, TCONS_00006167.p1, TCONS_00005362.p1, TCONS_00028113.p1, TCONS_00028100.p1
OG0000106	HELIO_10877	TCONS_00005364.p1
OG0000108	HELIO_02724	TCONS_00007683.p1, TCONS_00007682.p1
OG0000109	HELIO_00715	TCONS_00054260.p1
OG0000109	HELIO_04458	TCONS_00053937.p1, TCONS_00054076.p1, TCONS_00054600.p1, TCONS_00054261.p1, TCONS_00054266.p1, TCONS_00054265.p1, TCONS_00054259.p1, TCONS_00052990.p1, TCONS_00054068.p1, TCONS_00054676.p1, TCONS_00054610.p1, TCONS_00054677.p1, TCONS_00054073.p1, TCONS_00054075.p1, TCONS_00012235.p1, TCONS_00054267.p1, TCONS_00050017.p1
OG0000109	HELIO_03843, HELIO_03964, HELIO_08891	TCONS_00028712.p1
OG0000110	HELIO_11542	TCONS_00049057.p1, TCONS_00049040.p1, TCONS_00049039.p1, TCONS_00049056.p1, TCONS_00048547.p1, TCONS_00006425.p1, TCONS_00049058.p1, TCONS_00049041.p1, TCONS_00014571.p1
OG0000110	HELIO_04706	TCONS_00010334.p1
OG0000110	HELIO_12166, HELIO_08016, HELIO_01452	TCONS_00011731.p1
OG0000113	HELIO_06754	TCONS_00027143.p1, TCONS_00027140.p1, TCONS_00027144.p1, TCONS_00027142.p1, TCONS_00027145.p1
OG0000113	HELIO_04446, HELIO_08405	TCONS_00039497.p1, TCONS_00047521.p1, TCONS_00047520.p1, TCONS_00055054.p1, TCONS_00027606.p1, TCONS_00027607.p1
OG0000114	HELIO_08152	TCONS_00051878.p1, TCONS_00009485.p1
OG0000114	HELIO_00027, HELIO_06292	TCONS_00052106.p1, TCONS_00052119.p1, TCONS_00052126.p1, TCONS_00052128.p1, TCONS_00052122.p1, TCONS_00052108.p1, TCONS_00052127.p1, TCONS_00052120.p1, TCONS_00052107.p1, TCONS_00052118.p1, TCONS_00052105.p1, TCONS_00051213.p1, TCONS_00051211.p1
OG0000115	HELIO_10283, HELIO_10284	TCONS_00008854.p1
OG0000116	HELIO_07865	TCONS_00041968.p1
OG0000117	HELIO_07925	TCONS_00028029.p1
OG0000117	HELIO_01494	TCONS_00000464.p1
OG0000117	HELIO_11112, HELIO_11113	TCONS_00014785.p1, TCONS_00024020.p1
OG0000119	HELIO_09291	TCONS_00056170.p1
OG0000119	HELIO_08423	TCONS_00055230.p1, TCONS_00055229.p1
OG0000121	HELIO_11384	TCONS_00030428.p1, TCONS_00031179.p1, TCONS_00030430.p1, TCONS_00030914.p1, TCONS_00003458.p1, TCONS_00030849.p1, TCONS_00030592.p1, TCONS_00007080.p1
OG0000121	HELIO_00672	TCONS_00031448.p1, TCONS_00030576.p1, TCONS_00031449.p1
OG0000121	HELIO_05376	TCONS_00050263.p1
OG0000122	HELIO_03986, HELIO_09221	TCONS_00002660.p1
OG0000123	HELIO_00165	TCONS_00027086.p1
OG0000123	HELIO_08717	TCONS_00027685.p1
OG0000123	HELIO_09783	TCONS_00009796.p1
OG0000123	HELIO_10689	TCONS_00027684.p1
OG0000124	HELIO_02264	TCONS_00021851.p1, TCONS_00022661.p1, TCONS_00021848.p1
OG0000124	HELIO_07531	TCONS_00012573.p1
OG0000124	HELIO_01505	TCONS_00010577.p1
OG0000125	HELIO_09637, HELIO_09639	TCONS_00024248.p1
OG0000125	HELIO_08654	TCONS_00006659.p1
OG0000125	HELIO_11225	TCONS_00002941.p1, TCONS_00002946.p1, TCONS_00002944.p1
OG0000125	HELIO_03951	TCONS_00002702.p1
OG0000125	HELIO_08019	TCONS_00036467.p1
OG0000126	HELIO_05678	TCONS_00021629.p1
OG0000126	HELIO_02617	TCONS_00044227.p1
OG0000126	HELIO_12717	TCONS_00027983.p1
OG0000127	HELIO_00274	TCONS_00021994.p1
OG0000127	HELIO_04203	TCONS_00021998.p1
OG0000127	HELIO_00760	TCONS_00045275.p1
OG0000127	HELIO_10652	TCONS_00045354.p1
OG0000127	HELIO_03723	TCONS_00013871.p1
OG0000128	HELIO_09757	TCONS_00050530.p1, TCONS_00051576.p1
OG0000128	HELIO_03924	TCONS_00055259.p1, TCONS_00056435.p1, TCONS_00056437.p1, TCONS_00056436.p1, TCONS_00056434.p1, TCONS_00018413.p1, TCONS_00018401.p1, TCONS_00021199.p1, TCONS_00021200.p1
OG0000128	HELIO_07945	TCONS_00011543.p1, TCONS_00011542.p1
OG0000128	HELIO_04974	TCONS_00010148.p1, TCONS_00010154.p1, TCONS_00010149.p1, TCONS_00010152.p1, TCONS_00010153.p1, TCONS_00010155.p1, TCONS_00011487.p1
OG0000129	HELIO_08318	TCONS_00006415.p1, TCONS_00006414.p1, TCONS_00005150.p1
OG0000129	HELIO_05477	TCONS_00010095.p1
OG0000129	HELIO_12045	TCONS_00021318.p1
OG0000130	HELIO_00229	TCONS_00035871.p1, TCONS_00041245.p1
OG0000131	HELIO_00530	TCONS_00017719.p1, TCONS_00017718.p1
OG0000131	HELIO_04270	TCONS_00042341.p1, TCONS_00042346.p1, TCONS_00042348.p1, TCONS_00044270.p1, TCONS_00042870.p1, TCONS_00042871.p1, TCONS_00044216.p1, TCONS_00042912.p1, TCONS_00044036.p1, TCONS_00044037.p1, TCONS_00042694.p1, TCONS_00042692.p1, TCONS_00000377.p1, TCONS_00000379.p1
OG0000132	HELIO_02084, HELIO_02083, HELIO_03711	TCONS_00012352.p1, TCONS_00043358.p1
OG0000132	HELIO_04353	TCONS_00012797.p1, TCONS_00012805.p1
OG0000136	HELIO_05622, HELIO_10618	TCONS_00030736.p1, TCONS_00029864.p1, TCONS_00030733.p1, TCONS_00029866.p1, TCONS_00029264.p1, TCONS_00007251.p1, TCONS_00007256.p1, TCONS_00007907.p1, TCONS_00007905.p1, TCONS_00007247.p1, TCONS_00007259.p1, TCONS_00046323.p1, TCONS_00046320.p1, TCONS_00046322.p1, TCONS_00045305.p1, TCONS_00046329.p1, TCONS_00046331.p1, TCONS_00045310.p1, TCONS_00045311.p1, TCONS_00045306.p1, TCONS_00045303.p1, TCONS_00045307.p1, TCONS_00046328.p1, TCONS_00046333.p1, TCONS_00045312.p1, TCONS_00045304.p1, TCONS_00025364.p1, TCONS_00046332.p1, TCONS_00007147.p1, TCONS_00031684.p1, TCONS_00032648.p1, TCONS_00002734.p1, TCONS_00002739.p1, TCONS_00002737.p1, TCONS_00002740.p1, TCONS_00002735.p1, TCONS_00002741.p1, TCONS_00030212.p1
OG0000136	HELIO_09300	TCONS_00045043.p1, TCONS_00045042.p1
OG0000137	HELIO_10563	TCONS_00046377.p1, TCONS_00046380.p1, TCONS_00046378.p1
OG0000137	HELIO_05850	TCONS_00045334.p1, TCONS_00008615.p1, TCONS_00007898.p1, TCONS_00008611.p1, TCONS_00046391.p1, TCONS_00046390.p1
OG0000137	HELIO_01589, HELIO_12262	TCONS_00000131.p1, TCONS_00023555.p1, TCONS_00023592.p1, TCONS_00023593.p1
OG0000138	HELIO_05281	TCONS_00010147.p1, TCONS_00034638.p1, TCONS_00035411.p1, TCONS_00003531.p1, TCONS_00025225.p1
OG0000138	HELIO_11407, HELIO_04557, HELIO_04817, HELIO_04440	TCONS_00009477.p1, TCONS_00045596.p1, TCONS_00038824.p1, TCONS_00006960.p1, TCONS_00006987.p1, TCONS_00039113.p1, TCONS_00035446.p1, TCONS_00041142.p1, TCONS_00038823.p1, TCONS_00045595.p1, TCONS_00028274.p1, TCONS_00031155.p1, TCONS_00034824.p1, TCONS_00021001.p1, TCONS_00055169.p1, TCONS_00009244.p1, TCONS_00054568.p1, TCONS_00005929.p1, TCONS_00009245.p1, TCONS_00054569.p1, TCONS_00006972.p1, TCONS_00046585.p1, TCONS_00009476.p1, TCONS_00006988.p1, TCONS_00006959.p1, TCONS_00035447.p1, TCONS_00045594.p1, TCONS_00001010.p1, TCONS_00041141.p1, TCONS_00041381.p1, TCONS_00027201.p1
OG0000138	HELIO_06895	TCONS_00031996.p1
