Orthogroup	HELIO_ok	SACKO_ok
OG0000126	HELIO_07534	SACKO_27653
OG0000126	HELIO_02617	SACKO_09501
OG0000127	HELIO_00274	SACKO_08426
OG0000127	HELIO_04203	SACKO_08394
OG0000127	HELIO_00760	SACKO_07799
OG0000127	HELIO_10652	SACKO_21491
OG0000127	HELIO_03723	SACKO_20351
OG0000128	HELIO_09757	SACKO_09563
OG0000128	HELIO_03924	SACKO_21605
OG0000128	HELIO_04974	SACKO_15316, SACKO_15336
OG0000129	HELIO_08318	SACKO_20115
OG0000129	HELIO_05477	SACKO_00164
OG0000129	HELIO_12045	SACKO_17443
OG0000130	HELIO_00229	SACKO_31133
OG0000131	HELIO_00530	SACKO_07703
OG0000131	HELIO_04270	SACKO_09806, SACKO_16484
OG0000132	HELIO_02084, HELIO_02083, HELIO_03711	SACKO_03725, SACKO_03718, SACKO_03729, SACKO_03732, SACKO_03727, SACKO_15011, SACKO_05386, SACKO_28049
OG0000132	HELIO_04353	SACKO_26256, SACKO_00485
OG0000136	HELIO_05622, HELIO_10618	SACKO_00259, SACKO_19005, SACKO_19009, SACKO_19060, SACKO_22637, SACKO_22640, SACKO_22638, SACKO_09486, SACKO_22639, SACKO_16945, SACKO_09474, SACKO_09476, SACKO_16942, SACKO_31838, SACKO_29495, SACKO_05111, SACKO_05069, SACKO_05842
OG0000136	HELIO_09300	SACKO_27982
OG0000137	HELIO_10563	SACKO_15706, SACKO_03335
OG0000137	HELIO_05850	SACKO_24679, SACKO_26787, SACKO_26762, SACKO_21535, SACKO_21490
OG0000137	HELIO_01589, HELIO_12262	SACKO_08934, SACKO_08979, SACKO_08926
OG0000138	HELIO_11407, HELIO_04557, HELIO_04817, HELIO_04440	SACKO_00400, SACKO_04318, SACKO_14692, SACKO_21911, SACKO_33765, SACKO_18808, SACKO_05982, SACKO_30763, SACKO_24209, SACKO_19833, SACKO_14706, SACKO_28654, SACKO_17254, SACKO_29497, SACKO_33018, SACKO_32259, SACKO_04228, SACKO_17796, SACKO_19297, SACKO_17801
OG0000139	HELIO_08181, HELIO_05560, HELIO_06714, HELIO_07305, HELIO_04806, HELIO_02194	SACKO_12062, SACKO_05350, SACKO_24266, SACKO_06811
OG0000140	HELIO_00031	SACKO_15067, SACKO_07957, SACKO_08503, SACKO_08414
OG0000141	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373	SACKO_09191, SACKO_11847, SACKO_11871, SACKO_08721, SACKO_08728, SACKO_16740, SACKO_30698, SACKO_16703, SACKO_16725, SACKO_16741, SACKO_30695, SACKO_08819, SACKO_08827
OG0000141	HELIO_03491, HELIO_06248, HELIO_06291, HELIO_06766, HELIO_00102, HELIO_10597	SACKO_23023
OG0000142	HELIO_07594	SACKO_02160, SACKO_28263
OG0000142	HELIO_07399	SACKO_31525
OG0000144	HELIO_10855	SACKO_28800, SACKO_33000, SACKO_05524, SACKO_05501, SACKO_04535
OG0000147	HELIO_12780	SACKO_09609
OG0000147	HELIO_02877	SACKO_25321
OG0000148	HELIO_12241	SACKO_07198, SACKO_01163
OG0000148	HELIO_01322	SACKO_01164
OG0000149	HELIO_11224	SACKO_25876, SACKO_25874
OG0000149	HELIO_09667, HELIO_05786	SACKO_25873
OG0000149	HELIO_08463, HELIO_10026	SACKO_00593
OG0000149	HELIO_08561	SACKO_01114
OG0000151	HELIO_02909	SACKO_19813
OG0000151	HELIO_01067	SACKO_07713
OG0000151	HELIO_11427	SACKO_18655
OG0000152	HELIO_05135	SACKO_31162, SACKO_23529, SACKO_20125, SACKO_30096, SACKO_31166, SACKO_04267, SACKO_07649, SACKO_04271, SACKO_01971, SACKO_02800
OG0000154	HELIO_11108	SACKO_01949, SACKO_01942, SACKO_01951, SACKO_31611
OG0000154	HELIO_00470	SACKO_30029
OG0000155	HELIO_02785	SACKO_31592
OG0000155	HELIO_06336	SACKO_06509
OG0000155	HELIO_03778, HELIO_03915, HELIO_05851, HELIO_05495, HELIO_03780	SACKO_23256, SACKO_00101
OG0000157	HELIO_02764	SACKO_13943
OG0000157	HELIO_10997	SACKO_19300
OG0000157	HELIO_02973	SACKO_02389
OG0000157	HELIO_02898	SACKO_28274
OG0000158	HELIO_05890	SACKO_08920
OG0000159	HELIO_11077	SACKO_05468
OG0000160	HELIO_11300	SACKO_19890, SACKO_08004, SACKO_22012, SACKO_20174, SACKO_20186, SACKO_19221
OG0000160	HELIO_11870	SACKO_24189
OG0000160	HELIO_09094	SACKO_16994
OG0000162	HELIO_02633	SACKO_12057
OG0000163	HELIO_05553	SACKO_28733
OG0000163	HELIO_07317	SACKO_18542
OG0000164	HELIO_04867	SACKO_15470
OG0000165	HELIO_01649	SACKO_06825, SACKO_12757, SACKO_12759, SACKO_21193, SACKO_26565, SACKO_26564, SACKO_16609
OG0000166	HELIO_00134, HELIO_00135	SACKO_19780
OG0000166	HELIO_11547	SACKO_18225
OG0000166	HELIO_03060, HELIO_06619	SACKO_11639, SACKO_19154
OG0000167	HELIO_01889	SACKO_13978
OG0000167	HELIO_11909, HELIO_08193	SACKO_13975
OG0000167	HELIO_10849	SACKO_13984, SACKO_13999, SACKO_13976
OG0000168	HELIO_11699	SACKO_25971
OG0000168	HELIO_07708	SACKO_01287
OG0000168	HELIO_00592	SACKO_01284
OG0000169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257	SACKO_10600
OG0000171	HELIO_09820	SACKO_04473
OG0000172	HELIO_11555	SACKO_29021
OG0000172	HELIO_09881	SACKO_08175
OG0000174	HELIO_01069	SACKO_28192, SACKO_28201
OG0000174	HELIO_01831	SACKO_23847, SACKO_25875
OG0000175	HELIO_01966	SACKO_03910
OG0000175	HELIO_05633	SACKO_14233
OG0000175	HELIO_11471	SACKO_29688, SACKO_29680, SACKO_29673, SACKO_25380, SACKO_25374, SACKO_03909, SACKO_25371, SACKO_20858
OG0000178	HELIO_11187	SACKO_18500, SACKO_25344, SACKO_24597, SACKO_24570, SACKO_27321, SACKO_13945, SACKO_13941, SACKO_13968, SACKO_17469, SACKO_09050, SACKO_13962, SACKO_13939, SACKO_24550, SACKO_20499, SACKO_03737, SACKO_30538, SACKO_30537, SACKO_19819, SACKO_18677, SACKO_14928, SACKO_18672, SACKO_18667, SACKO_18676, SACKO_18669, SACKO_19820, SACKO_25803, SACKO_29812
OG0000178	HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552	SACKO_14422, SACKO_31764, SACKO_31763, SACKO_32460, SACKO_14284, SACKO_23232, SACKO_23231
OG0000179	HELIO_05015	SACKO_06450, SACKO_05905
OG0000179	HELIO_04929	SACKO_15469
OG0000179	HELIO_08122	SACKO_14493
OG0000180	HELIO_10517	SACKO_21610
OG0000180	HELIO_01389	SACKO_03905
OG0000181	HELIO_03744	SACKO_07379
OG0000181	HELIO_11084, HELIO_06953	SACKO_04775
OG0000181	HELIO_10771	SACKO_32918
OG0000182	HELIO_06024	SACKO_25918, SACKO_26557, SACKO_19860, SACKO_00796, SACKO_15422, SACKO_28851, SACKO_16686, SACKO_10161, SACKO_15394, SACKO_21176, SACKO_00058, SACKO_24885
OG0000183	HELIO_03106, HELIO_07785	SACKO_02174
OG0000183	HELIO_12279	SACKO_26873
OG0000184	HELIO_10532, HELIO_07715, HELIO_02452, HELIO_01146, HELIO_07473, HELIO_06162, HELIO_04571	SACKO_06564, SACKO_06560, SACKO_05563, SACKO_13695
OG0000184	HELIO_04383	SACKO_18335, SACKO_17629
OG0000185	HELIO_08141	SACKO_00274
OG0000185	HELIO_12016	SACKO_28410
OG0000187	HELIO_07716	SACKO_03443, SACKO_30898, SACKO_21814, SACKO_05007, SACKO_24863, SACKO_21816, SACKO_18998, SACKO_18270, SACKO_27479, SACKO_08997
OG0000187	HELIO_01278	SACKO_29368, SACKO_05665, SACKO_29110, SACKO_32092, SACKO_29873, SACKO_21498, SACKO_01156, SACKO_26786, SACKO_29846, SACKO_12886, SACKO_05746, SACKO_02086, SACKO_05409, SACKO_13856, SACKO_00647, SACKO_00629, SACKO_21737, SACKO_25057, SACKO_04414, SACKO_02088, SACKO_12910
OG0000187	HELIO_07472	SACKO_29469, SACKO_32014
OG0000190	HELIO_05566, HELIO_11948, HELIO_07780	SACKO_14399
OG0000192	HELIO_08116	SACKO_01682
OG0000192	HELIO_04385	SACKO_22597
OG0000192	HELIO_03072	SACKO_19502
OG0000192	HELIO_03071	SACKO_19499
OG0000192	HELIO_03349	SACKO_31547
OG0000194	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417	SACKO_32303, SACKO_32313, SACKO_25043, SACKO_25042, SACKO_00049
OG0000195	HELIO_05982	SACKO_19025
OG0000195	HELIO_02698, HELIO_03662, HELIO_03270, HELIO_05691, HELIO_11757	SACKO_02091
OG0000195	HELIO_06118	SACKO_28206
OG0000196	HELIO_02814	SACKO_04345, SACKO_15655, SACKO_28120, SACKO_11043, SACKO_33401, SACKO_17052, SACKO_15660, SACKO_12172, SACKO_32158, SACKO_28181, SACKO_20658, SACKO_06176, SACKO_11083, SACKO_28126, SACKO_18485, SACKO_06871, SACKO_29464, SACKO_18504, SACKO_13101, SACKO_06604, SACKO_22599, SACKO_00603, SACKO_06251, SACKO_27437, SACKO_30553, SACKO_13997, SACKO_15679, SACKO_14345, SACKO_01764, SACKO_28845, SACKO_01756, SACKO_23030, SACKO_01102, SACKO_19218, SACKO_01461, SACKO_15492, SACKO_33252, SACKO_11060, SACKO_19250, SACKO_11756, SACKO_11771, SACKO_11782, SACKO_06777, SACKO_08205, SACKO_19115
OG0000197	HELIO_06777	SACKO_22226, SACKO_22224
OG0000197	HELIO_03884	SACKO_26257
OG0000200	HELIO_07712, HELIO_04424	SACKO_17835, SACKO_17815
OG0000201	HELIO_03794	SACKO_33320
OG0000201	HELIO_07497	SACKO_08895
OG0000201	HELIO_09400	SACKO_29729
OG0000202	HELIO_09483, HELIO_08601	SACKO_30211
OG0000203	HELIO_11397	SACKO_33009
OG0000203	HELIO_01088	SACKO_21607
OG0000204	HELIO_05116	SACKO_32823, SACKO_07430
OG0000204	HELIO_05845	SACKO_19755
OG0000205	HELIO_00076	SACKO_11367
OG0000205	HELIO_00236	SACKO_07102, SACKO_12864
OG0000205	HELIO_00235	SACKO_32641, SACKO_26211
OG0000205	HELIO_07450	SACKO_12929
OG0000206	HELIO_05908	SACKO_32577, SACKO_18280, SACKO_14476, SACKO_20386
OG0000207	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023	SACKO_30239
OG0000208	HELIO_06822	SACKO_06806, SACKO_06801, SACKO_06805, SACKO_06827, SACKO_12788
OG0000208	HELIO_08975	SACKO_07539, SACKO_21983, SACKO_21989, SACKO_07554, SACKO_07549, SACKO_31156, SACKO_07529, SACKO_05740
OG0000209	HELIO_09875	SACKO_24005
OG0000210	HELIO_02498	SACKO_25704
OG0000210	HELIO_11016	SACKO_25645
OG0000210	HELIO_10527	SACKO_03879, SACKO_25701
OG0000210	HELIO_02703	SACKO_29265, SACKO_08686
OG0000210	HELIO_08784	SACKO_27035
OG0000210	HELIO_12121	SACKO_06920
OG0000211	HELIO_11401	SACKO_32655
OG0000211	HELIO_09853	SACKO_09451
OG0000211	HELIO_00554	SACKO_20445
OG0000211	HELIO_04759	SACKO_14823, SACKO_14809, SACKO_14837, SACKO_08705
OG0000211	HELIO_11035	SACKO_16984
OG0000213	HELIO_01073	SACKO_04536, SACKO_31159
OG0000213	HELIO_06549	SACKO_00738
OG0000215	HELIO_08147, HELIO_09554	SACKO_08023, SACKO_08039
OG0000218	HELIO_12321	SACKO_19249
OG0000220	HELIO_04722	SACKO_05945
OG0000220	HELIO_05776	SACKO_29293
OG0000220	HELIO_08506	SACKO_17745
OG0000221	HELIO_06860	SACKO_07311, SACKO_32418
OG0000221	HELIO_10767	SACKO_20289
OG0000221	HELIO_06340	SACKO_15443
OG0000223	HELIO_08605	SACKO_06054
OG0000223	HELIO_07967	SACKO_07484
OG0000223	HELIO_08604	SACKO_12223
OG0000225	HELIO_03666, HELIO_05507, HELIO_12455	SACKO_25492, SACKO_26675, SACKO_25518, SACKO_23391, SACKO_25483, SACKO_25473, SACKO_25501, SACKO_25456
OG0000226	HELIO_05355, HELIO_07871	SACKO_00392
OG0000227	HELIO_02891	SACKO_14267
OG0000227	HELIO_04590	SACKO_24661
OG0000228	HELIO_05990	SACKO_33161
OG0000228	HELIO_05988	SACKO_33279
OG0000229	HELIO_12626, HELIO_08788, HELIO_08327	SACKO_15646, SACKO_15650, SACKO_15659, SACKO_31947, SACKO_14243, SACKO_02834, SACKO_02833, SACKO_29261
OG0000230	HELIO_01183	SACKO_24726
OG0000230	HELIO_01434, HELIO_10443	SACKO_09121, SACKO_09814, SACKO_09818, SACKO_09815
OG0000231	HELIO_05053	SACKO_20168
OG0000231	HELIO_00476	SACKO_33888
OG0000232	HELIO_05160	SACKO_29883
OG0000233	HELIO_05580	SACKO_18635
OG0000233	HELIO_03649	SACKO_26512, SACKO_31839
OG0000233	HELIO_09993	SACKO_18656, SACKO_18643
OG0000234	HELIO_06356	SACKO_21028
OG0000234	HELIO_10361	SACKO_01549
OG0000235	HELIO_06198	SACKO_19953, SACKO_19968, SACKO_19956, SACKO_05304, SACKO_19955, SACKO_19937, SACKO_19971
OG0000235	HELIO_01611, HELIO_06097, HELIO_07273	SACKO_07031
OG0000236	HELIO_10807	SACKO_00233
OG0000236	HELIO_03897, HELIO_07442	SACKO_31312
OG0000238	HELIO_10889	SACKO_14320, SACKO_28194
OG0000238	HELIO_06126	SACKO_11714, SACKO_19006
OG0000238	HELIO_04152	SACKO_33015
OG0000239	HELIO_09847	SACKO_23050
OG0000239	HELIO_06585	SACKO_03853
OG0000239	HELIO_09876	SACKO_23070
OG0000240	HELIO_07617	SACKO_18260, SACKO_18199
OG0000241	HELIO_06544, HELIO_09031	SACKO_23946
OG0000242	HELIO_08165	SACKO_11564, SACKO_24398, SACKO_19170, SACKO_19165
OG0000242	HELIO_01488	SACKO_31437
OG0000243	HELIO_11310	SACKO_33629, SACKO_33609
OG0000243	HELIO_12522, HELIO_04607	SACKO_11567, SACKO_07822, SACKO_07820, SACKO_07823, SACKO_11518, SACKO_07986, SACKO_15903, SACKO_15885, SACKO_07987
OG0000244	HELIO_03531, HELIO_03532	SACKO_07492
OG0000244	HELIO_02491	SACKO_25053
OG0000244	HELIO_05724	SACKO_16205
OG0000244	HELIO_12702	SACKO_25569, SACKO_21049
OG0000245	HELIO_09311	SACKO_20342
OG0000245	HELIO_12327, HELIO_04665	SACKO_20346, SACKO_20359, SACKO_20349
OG0000246	HELIO_06641	SACKO_11087
OG0000246	HELIO_12542	SACKO_07496, SACKO_26312, SACKO_07493
OG0000248	HELIO_03449	SACKO_05978
OG0000249	HELIO_11329, HELIO_11328	SACKO_33702, SACKO_33706, SACKO_33698
OG0000250	HELIO_09216	SACKO_06222
OG0000250	HELIO_02167	SACKO_19847
OG0000250	HELIO_12457	SACKO_08487
OG0000251	HELIO_12261	SACKO_16959
OG0000251	HELIO_06621	SACKO_28219
OG0000251	HELIO_00192	SACKO_28377, SACKO_16947
OG0000251	HELIO_05418	SACKO_18952
OG0000252	HELIO_04087	SACKO_19921, SACKO_13807
OG0000252	HELIO_10322	SACKO_19925
OG0000252	HELIO_01737	SACKO_13829
OG0000252	HELIO_10247	SACKO_06396
OG0000253	HELIO_00180, HELIO_03976, HELIO_06989, HELIO_05223	SACKO_31434, SACKO_00707, SACKO_19080, SACKO_27757
OG0000255	HELIO_09865	SACKO_30688
OG0000255	HELIO_11786	SACKO_00039
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573	SACKO_02560, SACKO_04653, SACKO_21059, SACKO_27247
OG0000256	HELIO_11169	SACKO_19804
OG0000256	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937	SACKO_11114, SACKO_10962, SACKO_00717, SACKO_10964, SACKO_29212, SACKO_18022, SACKO_00855, SACKO_17003, SACKO_05084
OG0000257	HELIO_08653	SACKO_15321
OG0000257	HELIO_08223	SACKO_30726
OG0000258	HELIO_01832	SACKO_00377
OG0000258	HELIO_07834	SACKO_10833
OG0000258	HELIO_11938	SACKO_32411
OG0000260	HELIO_02123	SACKO_23657
OG0000260	HELIO_12046	SACKO_03721
OG0000261	HELIO_10678	SACKO_30834
OG0000263	HELIO_08363	SACKO_11637
OG0000264	HELIO_06166	SACKO_30127
OG0000264	HELIO_06672	SACKO_06177
OG0000265	HELIO_10981	SACKO_17354
OG0000265	HELIO_02949	SACKO_17458, SACKO_06245
OG0000268	HELIO_03044	SACKO_06715
OG0000268	HELIO_00992	SACKO_30039
OG0000268	HELIO_11907	SACKO_20817, SACKO_19604
OG0000269	HELIO_04242	SACKO_15282, SACKO_06408, SACKO_04740, SACKO_04716
OG0000269	HELIO_06264	SACKO_06419
OG0000270	HELIO_08940	SACKO_22265
OG0000270	HELIO_06083	SACKO_21448
OG0000270	HELIO_11284	SACKO_10346
OG0000270	HELIO_00681	SACKO_13731
OG0000271	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250	SACKO_28542
OG0000272	HELIO_06926	SACKO_18366, SACKO_18360, SACKO_18346
OG0000273	HELIO_05150	SACKO_18590
OG0000273	HELIO_03083	SACKO_19268, SACKO_19256, SACKO_19271, SACKO_19295, SACKO_19266, SACKO_19252, SACKO_19263
OG0000273	HELIO_01650	SACKO_00732
OG0000273	HELIO_02819	SACKO_11419
OG0000275	HELIO_11881	SACKO_25759
OG0000275	HELIO_08804	SACKO_21462
OG0000276	HELIO_10129	SACKO_06242
OG0000276	HELIO_08171, HELIO_05072	SACKO_32321
OG0000276	HELIO_12000	SACKO_00244
OG0000277	HELIO_01369	SACKO_10207
OG0000277	HELIO_01920	SACKO_13321
OG0000280	HELIO_10700	SACKO_05086
OG0000280	HELIO_02582	SACKO_21917
OG0000281	HELIO_07402	SACKO_15665, SACKO_15682
OG0000281	HELIO_08563	SACKO_28155
OG0000282	HELIO_10802	SACKO_12850, SACKO_12863
OG0000282	HELIO_02090	SACKO_29302
OG0000282	HELIO_06080	SACKO_07792
OG0000284	HELIO_08507, HELIO_03356	SACKO_27406, SACKO_27401
OG0000284	HELIO_04011	SACKO_27435
OG0000285	HELIO_08936	SACKO_27700, SACKO_27727
OG0000285	HELIO_07805, HELIO_08935, HELIO_08587	SACKO_26924, SACKO_26919
OG0000287	HELIO_05533, HELIO_06539	SACKO_10319
OG0000288	HELIO_01393	SACKO_26577, SACKO_24123, SACKO_26576, SACKO_26567, SACKO_30464, SACKO_30462, SACKO_00022, SACKO_14626, SACKO_14628, SACKO_22642, SACKO_03207, SACKO_03219, SACKO_20827, SACKO_11800, SACKO_11811, SACKO_31062, SACKO_27711, SACKO_13171, SACKO_13172, SACKO_27724, SACKO_14625, SACKO_00017
OG0000289	HELIO_07121	SACKO_25627
OG0000289	HELIO_04864	SACKO_09751, SACKO_25537
OG0000289	HELIO_08142	SACKO_25538
OG0000290	HELIO_00049, HELIO_02831, HELIO_07100	SACKO_22064
OG0000291	HELIO_06558	SACKO_08514
OG0000291	HELIO_07291, HELIO_06521	SACKO_21478
OG0000292	HELIO_00301	SACKO_09782
OG0000294	HELIO_05010	SACKO_25934
OG0000295	HELIO_07292	SACKO_11826
OG0000295	HELIO_04234	SACKO_00439, SACKO_00457
OG0000295	HELIO_05051	SACKO_28240, SACKO_29581
OG0000296	HELIO_03893	SACKO_20594
OG0000296	HELIO_12440	SACKO_03886
OG0000296	HELIO_07957	SACKO_13390
OG0000297	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	SACKO_25277
OG0000298	HELIO_00726	SACKO_30488, SACKO_28156, SACKO_11404, SACKO_18094
OG0000298	HELIO_08819	SACKO_18871, SACKO_01924, SACKO_01919, SACKO_11628, SACKO_18706
OG0000299	HELIO_09503	SACKO_16759
OG0000300	HELIO_11563, HELIO_11637	SACKO_12404
OG0000301	HELIO_10571	SACKO_16617, SACKO_29682
OG0000301	HELIO_11537	SACKO_00105
OG0000301	HELIO_08461	SACKO_17869
OG0000302	HELIO_04163	SACKO_14674
OG0000302	HELIO_10153	SACKO_22884, SACKO_19333, SACKO_22883, SACKO_22885
OG0000302	HELIO_06390, HELIO_10727, HELIO_01169, HELIO_05782	SACKO_12067
OG0000303	HELIO_10932	SACKO_32886
OG0000305	HELIO_11371	SACKO_13147, SACKO_15287
OG0000306	HELIO_09402	SACKO_05951, SACKO_05913
OG0000307	HELIO_06509, HELIO_04052	SACKO_29055, SACKO_19270
OG0000308	HELIO_08987	SACKO_28741
OG0000308	HELIO_05751	SACKO_28262
OG0000309	HELIO_05101	SACKO_02717
OG0000310	HELIO_00168, HELIO_06381	SACKO_11427, SACKO_11441, SACKO_11487
OG0000310	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589	SACKO_15555
OG0000312	HELIO_01538	SACKO_12716
OG0000312	HELIO_09957	SACKO_29942
OG0000312	HELIO_10360	SACKO_09512
OG0000313	HELIO_06905	SACKO_25102
OG0000313	HELIO_11614	SACKO_12413
OG0000313	HELIO_01266	SACKO_03803
OG0000314	HELIO_00525	SACKO_31479
OG0000315	HELIO_08178	SACKO_21990
OG0000315	HELIO_09319	SACKO_05539
OG0000315	HELIO_06387	SACKO_02387
OG0000316	HELIO_00705	SACKO_21373
OG0000316	HELIO_01356	SACKO_22473
OG0000316	HELIO_01799, HELIO_11514, HELIO_05676	SACKO_23643
OG0000317	HELIO_05129	SACKO_14554
OG0000317	HELIO_04312	SACKO_14463
OG0000317	HELIO_09420	SACKO_13987
OG0000319	HELIO_06272, HELIO_00545	SACKO_31043
OG0000319	HELIO_04456, HELIO_04612	SACKO_32883
OG0000321	HELIO_08196	SACKO_18163
OG0000321	HELIO_12621	SACKO_06201
OG0000321	HELIO_08301	SACKO_25342
OG0000322	HELIO_05399, HELIO_04398	SACKO_10414, SACKO_08269, SACKO_08262, SACKO_14465
OG0000322	HELIO_03829, HELIO_10830, HELIO_06778	SACKO_25809
OG0000323	HELIO_02185, HELIO_02184	SACKO_20213
OG0000323	HELIO_07979	SACKO_31194
OG0000323	HELIO_09877	SACKO_18533
OG0000325	HELIO_06906	SACKO_15635
OG0000325	HELIO_11175, HELIO_05922	SACKO_20591
OG0000325	HELIO_12606, HELIO_12089	SACKO_15633
OG0000326	HELIO_08613	SACKO_00052
OG0000328	HELIO_12519	SACKO_04913
OG0000329	HELIO_07087	SACKO_26706
OG0000329	HELIO_09475	SACKO_25951
OG0000333	HELIO_00226	SACKO_00584
OG0000338	HELIO_11240	SACKO_20111
OG0000338	HELIO_09261	SACKO_31237
OG0000338	HELIO_11115	SACKO_13513
OG0000339	HELIO_05723, HELIO_01207	SACKO_04891
OG0000340	HELIO_04302	SACKO_22077
OG0000340	HELIO_11048	SACKO_11135
OG0000340	HELIO_08522, HELIO_04846	SACKO_30209
OG0000341	HELIO_08174, HELIO_08173	SACKO_34065
OG0000343	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075	SACKO_01767
OG0000344	HELIO_01783	SACKO_24527
OG0000345	HELIO_06324	SACKO_20082, SACKO_30258, SACKO_17750
OG0000345	HELIO_12314	SACKO_19848
OG0000346	HELIO_07117	SACKO_27501
OG0000347	HELIO_10918	SACKO_01334, SACKO_08244, SACKO_08264
OG0000349	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916	SACKO_26581, SACKO_26583, SACKO_03594, SACKO_02869, SACKO_19649, SACKO_26582, SACKO_28067, SACKO_08307, SACKO_23348
OG0000350	HELIO_10069	SACKO_31750
OG0000350	HELIO_00597	SACKO_29686
OG0000350	HELIO_10189	SACKO_31584
OG0000350	HELIO_09346	SACKO_31595
OG0000352	HELIO_07849	SACKO_34178
OG0000352	HELIO_02109	SACKO_00810
OG0000352	HELIO_10654	SACKO_00821
OG0000353	HELIO_00605, HELIO_03865, HELIO_04423	SACKO_06444
OG0000355	HELIO_06533, HELIO_07010	SACKO_16156, SACKO_17019, SACKO_28739, SACKO_28674, SACKO_03108
OG0000356	HELIO_09257	SACKO_19855
OG0000357	HELIO_12008	SACKO_02742
OG0000357	HELIO_04303	SACKO_14095
OG0000358	HELIO_08162	SACKO_01547
OG0000358	HELIO_07934	SACKO_13758
OG0000358	HELIO_07992	SACKO_22456
OG0000358	HELIO_09698	SACKO_27158, SACKO_05158
OG0000359	HELIO_08095	SACKO_17662
OG0000359	HELIO_01337	SACKO_33693, SACKO_21762, SACKO_26778
OG0000359	HELIO_08324	SACKO_21197
OG0000360	HELIO_07042	SACKO_27760
OG0000360	HELIO_05668	SACKO_01907
OG0000360	HELIO_09290	SACKO_11056
OG0000363	HELIO_04531	SACKO_20204
OG0000363	HELIO_03753	SACKO_02979
OG0000364	HELIO_07364, HELIO_06168, HELIO_10958	SACKO_08428, SACKO_08491
OG0000365	HELIO_11146	SACKO_00527
OG0000365	HELIO_04794	SACKO_33817
OG0000367	HELIO_11366	SACKO_26443
OG0000367	HELIO_00864	SACKO_11424
OG0000370	HELIO_06039	SACKO_32751, SACKO_32754
OG0000371	HELIO_07468	SACKO_25535, SACKO_21537
OG0000371	HELIO_06901	SACKO_19490, SACKO_27434
OG0000371	HELIO_04470	SACKO_27645, SACKO_13929
OG0000372	HELIO_08010	SACKO_07164
OG0000372	HELIO_09904	SACKO_32909
OG0000372	HELIO_12662	SACKO_01910
OG0000372	HELIO_08215	SACKO_24569, SACKO_24546
OG0000373	HELIO_07356	SACKO_05445
OG0000374	HELIO_12548	SACKO_03090
OG0000374	HELIO_08385	SACKO_31860
OG0000374	HELIO_07571	SACKO_03086
OG0000375	HELIO_04344	SACKO_30463
OG0000375	HELIO_02630	SACKO_22526, SACKO_19877, SACKO_27054
OG0000378	HELIO_00664	SACKO_09446
OG0000379	HELIO_02753	SACKO_05446
OG0000379	HELIO_09413	SACKO_01024
OG0000379	HELIO_10769	SACKO_24470
OG0000379	HELIO_01951	SACKO_23824
OG0000380	HELIO_03707	SACKO_16398, SACKO_31681, SACKO_30689
OG0000381	HELIO_12305, HELIO_06725, HELIO_00702	SACKO_23863
OG0000381	HELIO_08133, HELIO_03205	SACKO_25104, SACKO_25087, SACKO_25097, SACKO_28901, SACKO_17937
OG0000382	HELIO_10248	SACKO_08216
OG0000382	HELIO_06591	SACKO_14094
OG0000384	HELIO_11619	SACKO_13737
OG0000384	HELIO_06784	SACKO_27089
OG0000384	HELIO_00671	SACKO_01007, SACKO_00157
OG0000385	HELIO_06965, HELIO_07014, HELIO_02136	SACKO_16439
OG0000385	HELIO_00841	SACKO_14863, SACKO_20587, SACKO_25647, SACKO_08050
OG0000385	HELIO_02137	SACKO_16440
OG0000389	HELIO_05126, HELIO_04723, HELIO_01825	SACKO_05192
OG0000390	HELIO_00340, HELIO_02309, HELIO_11674, HELIO_05872	SACKO_11092
OG0000390	HELIO_11470	SACKO_01353, SACKO_01355
OG0000391	HELIO_00863	SACKO_15767
OG0000391	HELIO_10879	SACKO_03376
OG0000391	HELIO_09302	SACKO_22178
OG0000392	HELIO_05710, HELIO_07226	SACKO_27590
OG0000393	HELIO_07006	SACKO_34206
OG0000394	HELIO_07964	SACKO_32203
OG0000396	HELIO_11515	SACKO_11830
OG0000397	HELIO_10979	SACKO_06461
OG0000399	HELIO_07050	SACKO_31626
OG0000399	HELIO_04949	SACKO_26961
OG0000399	HELIO_03771	SACKO_24326
OG0000400	HELIO_10775	SACKO_04072
OG0000401	HELIO_07012	SACKO_22556, SACKO_22554
OG0000401	HELIO_09245	SACKO_09922
OG0000402	HELIO_08210	SACKO_12739
