Orthogroup	HELIO_ok	OWEFU
OG0000114	HELIO_08152	OFUSG00886.1.p1, OFUSG16486.1.p1
OG0000114	HELIO_10462, HELIO_00027, HELIO_06292	OFUSG17872.2.p1, OFUSG17872.1.p1, OFUSG13266.2.p1, OFUSG13266.1.p1, OFUSG17688.1.p1
OG0000115	HELIO_10283, HELIO_10284	OFUSG05131.1.p1
OG0000116	HELIO_07865	OFUSG16925.1.p1, OFUSG16925.2.p1
OG0000119	HELIO_09291	OFUSG15970.2.p1, OFUSG15970.3.p1, OFUSG15970.4.p1, OFUSG15970.1.p1
OG0000119	HELIO_01329	OFUSG16287.1.p1
OG0000121	HELIO_11384	OFUSG21720.1.p1, OFUSG21720.2.p1, OFUSG11043.2.p1, OFUSG11043.1.p1, OFUSG10178.1.p1
OG0000122	HELIO_09221	OFUSG16654.1.p1, OFUSG16654.2.p1, OFUSG16654.5.p1, OFUSG16654.4.p1, OFUSG16654.3.p1
OG0000122	HELIO_00601, HELIO_11330	OFUSG16403.1.p1, OFUSG07655.1.p1, OFUSG09651.1.p1
OG0000122	HELIO_07753	OFUSG16404.3.p1, OFUSG16404.1.p1, OFUSG16404.4.p1, OFUSG16404.2.p1
OG0000123	HELIO_00165	OFUSG06922.1.p1
OG0000123	HELIO_06757	OFUSG19324.2.p1, OFUSG19324.1.p1
OG0000123	HELIO_09783	OFUSG24312.1.p1
OG0000123	HELIO_10689	OFUSG05757.1.p1
OG0000123	HELIO_09001	OFUSG01300.1.p1
OG0000124	HELIO_02264	OFUSG13980.1.p1
OG0000124	HELIO_07531	OFUSG17860.1.p1
OG0000125	HELIO_09637, HELIO_09639, HELIO_08654	OFUSG26658.1.p1
OG0000125	HELIO_11225	OFUSG16535.1.p1
OG0000125	HELIO_03951	OFUSG16070.1.p1, OFUSG16070.2.p1
OG0000125	HELIO_08019	OFUSG15972.1.p1, OFUSG15972.3.p1, OFUSG15972.2.p1
OG0000126	HELIO_05678	OFUSG13809.1.p1
OG0000126	HELIO_02617	OFUSG02691.3.p1, OFUSG02691.2.p1, OFUSG02691.4.p1, OFUSG02691.1.p1, OFUSG02691.5.p1
OG0000126	HELIO_12717	OFUSG08618.1.p1, OFUSG07602.1.p1
OG0000127	HELIO_00274	OFUSG13933.1.p1
OG0000127	HELIO_04203	OFUSG14194.1.p1
OG0000127	HELIO_10652	OFUSG17604.1.p1
OG0000127	HELIO_03723	OFUSG10843.1.p1
OG0000128	HELIO_03924	OFUSG08989.1.p1, OFUSG08988.1.p1, OFUSG08990.1.p1, OFUSG25804.1.p1, OFUSG25332.1.p1, OFUSG25334.1.p1
OG0000128	HELIO_07945, HELIO_04974	OFUSG00562.1.p1
OG0000129	HELIO_08318	OFUSG15026.1.p1
OG0000129	HELIO_05477	OFUSG03321.1.p1, OFUSG03321.2.p1, OFUSG19181.1.p1, OFUSG19181.2.p1, OFUSG12088.1.p1
OG0000129	HELIO_12045	OFUSG25789.1.p1, OFUSG04265.2.p1, OFUSG04265.1.p1, OFUSG14340.1.p1
OG0000131	HELIO_00530, HELIO_08397	OFUSG03831.1.p1, OFUSG03831.2.p1, OFUSG03831.3.p1
OG0000131	HELIO_04270	OFUSG15835.1.p1
OG0000132	HELIO_04353	OFUSG10605.1.p1
OG0000136	HELIO_05622, HELIO_10618	OFUSG17518.1.p1, OFUSG00801.1.p1, OFUSG00853.1.p1, OFUSG00798.1.p1, OFUSG00950.1.p1, OFUSG17611.1.p1
OG0000137	HELIO_10563	OFUSG10777.1.p1, OFUSG13550.1.p1, OFUSG13550.2.p1
OG0000137	HELIO_05850	OFUSG06514.1.p1, OFUSG06514.2.p1
OG0000137	HELIO_01589, HELIO_12262	OFUSG00060.1.p1, OFUSG01896.1.p1
OG0000138	HELIO_05281, HELIO_11407, HELIO_04557, HELIO_04817, HELIO_04440, HELIO_06895	OFUSG14774.1.p1
OG0000141	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373	OFUSG16454.1.p1
OG0000142	HELIO_07594, HELIO_07399	OFUSG05117.1.p1
OG0000144	HELIO_10855	OFUSG26397.1.p1, OFUSG21386.1.p1, OFUSG17155.1.p1, OFUSG10515.2.p1, OFUSG10515.1.p1, OFUSG18431.1.p1, OFUSG25110.1.p1, OFUSG17682.1.p1, OFUSG25111.1.p1, OFUSG13184.1.p1, OFUSG02479.1.p1, OFUSG14077.1.p1, OFUSG13183.1.p1, OFUSG24696.1.p1, OFUSG00393.1.p1, OFUSG10213.1.p1, OFUSG17622.1.p1, OFUSG00320.1.p1, OFUSG26805.1.p1, OFUSG19716.1.p1, OFUSG10848.1.p1, OFUSG10849.1.p1, OFUSG10337.1.p1
OG0000147	HELIO_12780	OFUSG17282.1.p1
OG0000147	HELIO_07856	OFUSG21442.2.p1, OFUSG21442.4.p1, OFUSG21442.1.p1, OFUSG21442.3.p1, OFUSG21442.5.p1
OG0000147	HELIO_02877	OFUSG26238.1.p1
OG0000147	HELIO_07688	OFUSG25011.1.p1, OFUSG25011.2.p1
OG0000148	HELIO_09000, HELIO_12241	OFUSG14287.1.p1, OFUSG06692.1.p1, OFUSG06891.2.p1, OFUSG06891.4.p1, OFUSG06891.5.p1, OFUSG06891.3.p1, OFUSG06891.1.p1, OFUSG06890.1.p1
OG0000148	HELIO_01322	OFUSG19418.1.p1, OFUSG19198.1.p1, OFUSG19419.1.p1
OG0000149	HELIO_11224	OFUSG16120.1.p1
OG0000149	HELIO_09667, HELIO_05786	OFUSG04685.1.p1, OFUSG04699.1.p1, OFUSG04099.1.p1
OG0000149	HELIO_08561	OFUSG10155.1.p1, OFUSG06135.1.p1, OFUSG10728.1.p1
OG0000151	HELIO_01067	OFUSG13722.2.p1, OFUSG13722.4.p1, OFUSG13722.3.p1, OFUSG13722.5.p1, OFUSG13722.1.p1
OG0000151	HELIO_11427	OFUSG07678.4.p1, OFUSG07678.3.p1, OFUSG07678.5.p1, OFUSG07678.2.p1, OFUSG07678.1.p1
OG0000154	HELIO_00470	OFUSG01698.1.p1
OG0000155	HELIO_06336	OFUSG12605.1.p1, OFUSG12605.2.p1
OG0000155	HELIO_10305	OFUSG26376.1.p1, OFUSG04539.1.p1, OFUSG04539.2.p1
OG0000157	HELIO_10997	OFUSG10663.1.p1
OG0000157	HELIO_02973	OFUSG06400.1.p1
OG0000157	HELIO_02898	OFUSG20854.1.p1
OG0000158	HELIO_05890	OFUSG13412.1.p1, OFUSG13412.2.p1
OG0000159	HELIO_11077	OFUSG13119.1.p1, OFUSG16367.1.p1, OFUSG16367.2.p1, OFUSG16367.3.p1
OG0000159	HELIO_07755	OFUSG00459.1.p1
OG0000159	HELIO_07071, HELIO_00285, HELIO_10509	OFUSG02225.1.p1, OFUSG25899.1.p1
OG0000160	HELIO_06133	OFUSG12783.1.p2
OG0000160	HELIO_11870	OFUSG13799.1.p1
OG0000160	HELIO_09094	OFUSG10294.1.p1, OFUSG13209.1.p1, OFUSG25532.1.p1, OFUSG25530.1.p1, OFUSG00766.1.p1, OFUSG13210.1.p1
OG0000162	HELIO_02633	OFUSG09858.1.p1, OFUSG09858.2.p1
OG0000164	HELIO_09272, HELIO_04214	OFUSG20127.1.p1, OFUSG20126.2.p1, OFUSG20126.1.p1, OFUSG13957.3.p1, OFUSG13957.4.p1, OFUSG13957.2.p1, OFUSG13957.1.p1, OFUSG09369.1.p1, OFUSG03694.1.p1
OG0000164	HELIO_04867	OFUSG09588.1.p1
OG0000165	HELIO_01649	OFUSG02166.1.p1, OFUSG02165.1.p1
OG0000166	HELIO_10168, HELIO_00947	OFUSG11603.1.p1
OG0000166	HELIO_00134, HELIO_00135	OFUSG26690.1.p1
OG0000167	HELIO_01889	OFUSG13384.1.p1
OG0000168	HELIO_07708	OFUSG23600.1.p1
OG0000168	HELIO_00592	OFUSG21195.1.p1, OFUSG24664.1.p1, OFUSG21923.1.p1
OG0000169	HELIO_04666	OFUSG04503.1.p1, OFUSG11691.1.p1, OFUSG11688.1.p1, OFUSG11693.1.p1, OFUSG04497.1.p1, OFUSG04495.1.p1, OFUSG04498.1.p1
OG0000169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257	OFUSG11689.1.p1, OFUSG04501.1.p1, OFUSG11692.1.p1, OFUSG11690.1.p1, OFUSG11687.1.p1, OFUSG11687.2.p1, OFUSG22051.1.p1, OFUSG22051.2.p1, OFUSG22050.1.p1, OFUSG22052.1.p1, OFUSG04494.1.p1, OFUSG11694.1.p1, OFUSG04502.1.p1, OFUSG04496.1.p1, OFUSG04500.1.p1
OG0000171	HELIO_09820	OFUSG15615.1.p1
OG0000171	HELIO_03619	OFUSG10183.1.p1
OG0000172	HELIO_11555	OFUSG10351.1.p1, OFUSG12067.1.p1, OFUSG22469.1.p1, OFUSG20017.1.p1
OG0000172	HELIO_09881	OFUSG04842.1.p1
OG0000173	HELIO_09570, HELIO_09571	OFUSG23457.1.p1, OFUSG23457.2.p1
OG0000174	HELIO_09480, HELIO_04614, HELIO_10809	OFUSG23398.1.p1, OFUSG23396.1.p1
OG0000174	HELIO_01069	OFUSG08038.1.p1, OFUSG08231.1.p1, OFUSG08230.1.p1, OFUSG08228.1.p1, OFUSG00523.2.p1, OFUSG00523.1.p1
OG0000174	HELIO_01831, HELIO_10694	OFUSG21473.2.p1, OFUSG21473.1.p1
OG0000175	HELIO_01966	OFUSG13733.3.p1, OFUSG13733.4.p1, OFUSG13733.1.p1, OFUSG13733.2.p1, OFUSG13733.5.p1
OG0000175	HELIO_05633	OFUSG13162.2.p1, OFUSG13162.1.p1
OG0000175	HELIO_11471	OFUSG17209.1.p1
OG0000178	HELIO_00055, HELIO_05603, HELIO_11187, HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552	OFUSG10846.1.p1, OFUSG12151.1.p1
OG0000179	HELIO_05015	OFUSG10862.2.p1, OFUSG10862.1.p1
OG0000179	HELIO_04929	OFUSG09587.1.p1
OG0000179	HELIO_05097	OFUSG20769.1.p1
OG0000180	HELIO_10517	OFUSG17288.1.p1
OG0000180	HELIO_01389	OFUSG21395.2.p1, OFUSG21395.1.p1
OG0000181	HELIO_03744	OFUSG05616.1.p1
OG0000181	HELIO_11084, HELIO_06953	OFUSG21931.1.p1
OG0000181	HELIO_10771	OFUSG26101.1.p1
OG0000183	HELIO_03106, HELIO_07785	OFUSG11627.1.p1, OFUSG11627.2.p1
OG0000183	HELIO_12279	OFUSG08563.2.p1, OFUSG08563.1.p1
OG0000183	HELIO_02987	OFUSG09522.1.p1
OG0000184	HELIO_10532, HELIO_07715, HELIO_02452, HELIO_01146, HELIO_07473, HELIO_06162, HELIO_04571	OFUSG05278.1.p1, OFUSG05276.1.p1, OFUSG04788.1.p1, OFUSG04787.2.p1, OFUSG04787.1.p1, OFUSG05234.1.p1, OFUSG05233.1.p1, OFUSG20760.1.p1
OG0000184	HELIO_04383	OFUSG15487.1.p1
OG0000185	HELIO_02917	OFUSG16625.1.p1
OG0000185	HELIO_08141	OFUSG05213.1.p1
OG0000185	HELIO_12016	OFUSG17591.4.p1, OFUSG17591.1.p1, OFUSG17591.5.p1, OFUSG17591.3.p1, OFUSG17591.2.p1
OG0000186	HELIO_05733	OFUSG19249.1.p1
OG0000186	HELIO_02314	OFUSG14800.1.p1, OFUSG14836.1.p1, OFUSG14836.3.p1, OFUSG14836.2.p1
OG0000186	HELIO_09501, HELIO_02377	OFUSG06957.1.p1
OG0000187	HELIO_05413, HELIO_07716, HELIO_01278, HELIO_00035, HELIO_07472	OFUSG14596.1.p1
OG0000188	HELIO_10975	OFUSG18212.1.p1
OG0000192	HELIO_08116	OFUSG10808.1.p1
OG0000192	HELIO_04385	OFUSG12780.1.p1
OG0000192	HELIO_03071	OFUSG25720.1.p1
OG0000192	HELIO_03349	OFUSG10409.1.p1, OFUSG02450.1.p1
OG0000194	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417, HELIO_04980	OFUSG13910.1.p1, OFUSG20742.1.p1
OG0000195	HELIO_05982	OFUSG14819.1.p1
OG0000196	HELIO_02814	OFUSG09533.1.p1, OFUSG05070.1.p1, OFUSG20103.1.p1
OG0000197	HELIO_06777	OFUSG23747.1.p1, OFUSG02988.1.p1, OFUSG15559.1.p1
OG0000197	HELIO_03671	OFUSG14607.2.p1, OFUSG14607.1.p1, OFUSG25988.2.p1, OFUSG25988.1.p1
OG0000197	HELIO_03884	OFUSG24608.1.p1, OFUSG26953.1.p1, OFUSG22739.1.p1
OG0000198	HELIO_01341, HELIO_03952, HELIO_05133, HELIO_07029	OFUSG04408.1.p1, OFUSG26576.1.p1, OFUSG17738.1.p1, OFUSG26164.1.p1
OG0000201	HELIO_11591, HELIO_07497	OFUSG15046.2.p1, OFUSG15046.1.p1
OG0000201	HELIO_09400	OFUSG15403.1.p1
OG0000202	HELIO_09483, HELIO_08601	OFUSG06911.1.p1
OG0000203	HELIO_11397	OFUSG23539.1.p1, OFUSG23539.2.p1
OG0000203	HELIO_01088	OFUSG17594.1.p1, OFUSG17593.1.p1
OG0000204	HELIO_05116	OFUSG26401.1.p1
OG0000204	HELIO_05845	OFUSG00295.4.p1, OFUSG00295.3.p1, OFUSG00295.2.p1, OFUSG00295.1.p1
OG0000205	HELIO_00076	OFUSG12227.4.p1, OFUSG12227.3.p1, OFUSG12227.2.p1, OFUSG12227.1.p1
OG0000205	HELIO_00236	OFUSG16771.1.p1
OG0000205	HELIO_07450	OFUSG03924.1.p1
OG0000206	HELIO_09072, HELIO_05036, HELIO_06863	OFUSG11384.1.p1
OG0000207	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023, HELIO_10947, HELIO_04894, HELIO_01091	OFUSG04111.3.p1, OFUSG04111.1.p1, OFUSG04111.2.p1, OFUSG04111.4.p1, OFUSG22441.1.p1, OFUSG01125.1.p1, OFUSG00716.2.p1, OFUSG00716.1.p1, OFUSG00716.3.p1
OG0000208	HELIO_06822, HELIO_08975	OFUSG05257.1.p1, OFUSG15720.2.p1, OFUSG15720.1.p1, OFUSG15720.3.p1, OFUSG10265.1.p1, OFUSG15667.1.p1, OFUSG22350.1.p1, OFUSG01785.1.p1, OFUSG01785.2.p1, OFUSG24045.1.p1, OFUSG24046.2.p1, OFUSG24046.1.p1
OG0000210	HELIO_02498	OFUSG23545.1.p1
OG0000210	HELIO_11016	OFUSG17482.1.p1
OG0000210	HELIO_10527	OFUSG17402.1.p1
OG0000210	HELIO_02703, HELIO_08784	OFUSG13440.1.p1
OG0000210	HELIO_12121	OFUSG24707.1.p1
OG0000211	HELIO_11401	OFUSG09374.1.p1
OG0000211	HELIO_09853	OFUSG00599.1.p1
OG0000211	HELIO_00554	OFUSG12452.1.p1
OG0000211	HELIO_04759	OFUSG19638.1.p1
OG0000211	HELIO_11035	OFUSG20005.1.p1
OG0000213	HELIO_04918, HELIO_01073, HELIO_04313, HELIO_04336, HELIO_06549	OFUSG00648.1.p1, OFUSG00647.1.p1
OG0000215	HELIO_05873, HELIO_05161	OFUSG00386.1.p1, OFUSG00387.1.p1, OFUSG07610.1.p1, OFUSG01799.2.p1, OFUSG01799.1.p1, OFUSG01795.1.p1, OFUSG14447.2.p1, OFUSG14447.1.p1
OG0000215	HELIO_03905	OFUSG21188.1.p1
OG0000215	HELIO_08147, HELIO_09554	OFUSG26124.2.p1, OFUSG26124.1.p1, OFUSG26122.1.p1, OFUSG26123.1.p1
OG0000220	HELIO_08506	OFUSG10627.1.p1
OG0000221	HELIO_06860	OFUSG10844.1.p1, OFUSG10678.1.p1, OFUSG10678.2.p1
OG0000221	HELIO_06340	OFUSG07107.3.p1, OFUSG07107.2.p1, OFUSG07107.1.p1
OG0000222	HELIO_04924	OFUSG17221.1.p1, OFUSG17222.1.p1
OG0000222	HELIO_00113	OFUSG26534.1.p1
OG0000223	HELIO_07967	OFUSG17112.1.p1, OFUSG17112.2.p1, OFUSG17112.4.p1, OFUSG17112.3.p1, OFUSG23350.2.p1, OFUSG23350.1.p1
OG0000225	HELIO_03666, HELIO_05507, HELIO_12455	OFUSG19279.1.p1, OFUSG19278.1.p1, OFUSG06916.1.p1, OFUSG02515.1.p1, OFUSG18793.3.p1, OFUSG18793.2.p1, OFUSG18793.1.p1, OFUSG15666.1.p1, OFUSG21902.1.p1
OG0000225	HELIO_12454	OFUSG18792.1.p1
OG0000227	HELIO_02891	OFUSG16437.1.p1
OG0000227	HELIO_06498, HELIO_04590	OFUSG07297.1.p1
OG0000228	HELIO_05990	OFUSG22169.1.p1, OFUSG15698.1.p1
OG0000228	HELIO_05988, HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856	OFUSG09209.1.p1, OFUSG22352.1.p1, OFUSG22357.1.p1, OFUSG22354.1.p1, OFUSG22355.1.p1, OFUSG22356.1.p1, OFUSG22353.1.p1, OFUSG22353.2.p2, OFUSG22351.1.p1
OG0000229	HELIO_12626, HELIO_08788, HELIO_08327	OFUSG01001.1.p1, OFUSG18593.1.p1, OFUSG24785.1.p1
OG0000230	HELIO_01183	OFUSG21412.1.p1, OFUSG21412.2.p1
OG0000230	HELIO_01434, HELIO_10443	OFUSG05964.1.p1, OFUSG09230.1.p1, OFUSG02663.2.p1, OFUSG02663.1.p1, OFUSG08133.1.p1, OFUSG06558.1.p1
OG0000231	HELIO_05053	OFUSG15201.2.p1, OFUSG15201.1.p1, OFUSG15201.3.p1
OG0000231	HELIO_00476	OFUSG20246.1.p1
OG0000233	HELIO_09993	OFUSG08337.2.p1, OFUSG08337.1.p1, OFUSG23199.1.p1
OG0000234	HELIO_10361	OFUSG01567.2.p1, OFUSG01567.1.p1, OFUSG01567.5.p1, OFUSG01567.3.p1, OFUSG01567.4.p1
OG0000235	HELIO_06198, HELIO_01611, HELIO_06097, HELIO_07273	OFUSG09415.1.p1, OFUSG07323.1.p1, OFUSG15164.1.p1, OFUSG15163.1.p1
OG0000236	HELIO_10807	OFUSG25465.1.p1
OG0000236	HELIO_03897, HELIO_07442	OFUSG19668.1.p1, OFUSG09593.1.p1, OFUSG06480.1.p1, OFUSG19130.1.p1, OFUSG19129.1.p1, OFUSG03927.1.p1, OFUSG08249.1.p1, OFUSG23941.1.p1, OFUSG20900.1.p1, OFUSG21384.1.p1, OFUSG01717.1.p1, OFUSG12711.1.p1, OFUSG04282.1.p1, OFUSG03811.1.p1, OFUSG07491.1.p1, OFUSG12402.1.p1, OFUSG16206.1.p1
OG0000236	HELIO_10705, HELIO_05040	OFUSG22600.1.p1, OFUSG21168.1.p1, OFUSG10169.1.p1
OG0000238	HELIO_10889	OFUSG10164.1.p1
OG0000238	HELIO_06126	OFUSG20653.1.p1, OFUSG20654.1.p1, OFUSG20654.3.p1, OFUSG20654.2.p1, OFUSG20655.1.p1
OG0000238	HELIO_04152	OFUSG20552.1.p1
OG0000239	HELIO_06585	OFUSG11213.1.p1, OFUSG11213.2.p1
OG0000239	HELIO_09876	OFUSG16306.2.p1, OFUSG16306.1.p1
OG0000240	HELIO_07617	OFUSG25838.1.p1, OFUSG23383.1.p1, OFUSG01957.1.p1, OFUSG25513.1.p1, OFUSG13581.1.p1, OFUSG02370.1.p1, OFUSG00223.1.p1, OFUSG24220.1.p1, OFUSG20470.1.p1, OFUSG20471.1.p1, OFUSG13190.2.p1, OFUSG13190.1.p1, OFUSG22069.1.p1, OFUSG22658.1.p1
OG0000242	HELIO_08165	OFUSG00360.1.p1
OG0000242	HELIO_01488	OFUSG06127.1.p1
OG0000242	HELIO_07151	OFUSG01194.1.p1
OG0000243	HELIO_11310	OFUSG04612.3.p1, OFUSG04612.1.p1, OFUSG04612.2.p1, OFUSG26481.1.p1, OFUSG25161.1.p1
OG0000244	HELIO_02491, HELIO_05724	OFUSG06305.1.p1
OG0000244	HELIO_12702	OFUSG20331.1.p1
OG0000245	HELIO_09311	OFUSG17838.1.p1, OFUSG03562.1.p1, OFUSG17837.1.p1, OFUSG18037.1.p1, OFUSG18302.1.p1
OG0000246	HELIO_12542	OFUSG24660.1.p1
OG0000246	HELIO_06797, HELIO_02441	OFUSG24208.1.p1
OG0000248	HELIO_00693, HELIO_05570	OFUSG01572.1.p1, OFUSG01572.2.p1
OG0000249	HELIO_11329, HELIO_11328	OFUSG20200.1.p1
OG0000251	HELIO_12261	OFUSG21204.1.p1
OG0000251	HELIO_06621	OFUSG04324.1.p1
OG0000251	HELIO_00192	OFUSG17263.1.p1, OFUSG17263.2.p1
OG0000251	HELIO_05418	OFUSG17516.2.p1, OFUSG17516.1.p1, OFUSG12437.1.p1, OFUSG11078.2.p1, OFUSG11078.1.p1
OG0000252	HELIO_04087	OFUSG09576.1.p1, OFUSG09576.2.p1, OFUSG09576.3.p1
OG0000252	HELIO_10322	OFUSG09583.1.p1
OG0000252	HELIO_01737	OFUSG09573.1.p1
OG0000252	HELIO_04292	OFUSG04184.1.p1
OG0000252	HELIO_10247	OFUSG04187.2.p1, OFUSG04187.1.p1
OG0000255	HELIO_09865	OFUSG12117.1.p1
OG0000255	HELIO_11786	OFUSG14942.1.p1, OFUSG14943.1.p2
OG0000255	HELIO_05381, HELIO_00573	OFUSG19653.1.p1, OFUSG19652.1.p1
OG0000256	HELIO_11169	OFUSG07066.1.p1
OG0000256	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937	OFUSG09071.1.p1, OFUSG09064.1.p1
OG0000257	HELIO_10210	OFUSG08456.2.p1, OFUSG08456.1.p1
OG0000257	HELIO_08653	OFUSG11917.1.p1
OG0000258	HELIO_01832	OFUSG10276.3.p1, OFUSG10276.1.p1, OFUSG10276.2.p1, OFUSG10276.4.p1, OFUSG10276.5.p1
OG0000258	HELIO_07834	OFUSG06329.2.p1, OFUSG06329.4.p1, OFUSG06329.3.p1, OFUSG06329.1.p1
OG0000258	HELIO_11938	OFUSG11356.1.p1
OG0000260	HELIO_02123	OFUSG05664.1.p1
OG0000260	HELIO_12046	OFUSG19110.1.p1
OG0000261	HELIO_10678	OFUSG24610.1.p1, OFUSG24610.3.p1, OFUSG24610.5.p1, OFUSG24610.4.p1, OFUSG24610.2.p1
OG0000263	HELIO_05578, HELIO_08363, HELIO_05846, HELIO_05963, HELIO_01532, HELIO_11244, HELIO_09948	OFUSG08136.1.p1, OFUSG08137.1.p1, OFUSG22174.1.p1, OFUSG22172.1.p1, OFUSG22552.1.p1, OFUSG03459.1.p1, OFUSG03461.1.p1, OFUSG15990.2.p1, OFUSG15990.1.p1, OFUSG17641.1.p1, OFUSG00651.1.p1, OFUSG05400.1.p1, OFUSG13971.1.p1, OFUSG13972.1.p1
OG0000265	HELIO_10981	OFUSG07823.1.p1, OFUSG07823.4.p1, OFUSG07823.2.p1, OFUSG07823.3.p1, OFUSG07823.5.p1
OG0000265	HELIO_02949	OFUSG06040.2.p1, OFUSG06040.1.p1
OG0000268	HELIO_11907	OFUSG24272.1.p1
OG0000269	HELIO_04242	OFUSG26275.1.p1
OG0000269	HELIO_06264	OFUSG17213.1.p1
OG0000270	HELIO_08940	OFUSG11800.2.p1, OFUSG11800.1.p1, OFUSG11800.3.p1
OG0000270	HELIO_06083	OFUSG25290.1.p1
OG0000270	HELIO_11284	OFUSG00966.2.p1, OFUSG00966.1.p1
OG0000270	HELIO_00681	OFUSG11670.1.p1
OG0000271	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250	OFUSG04123.1.p1
OG0000272	HELIO_06926	OFUSG23401.1.p1
OG0000273	HELIO_05150	OFUSG12784.1.p1, OFUSG12784.2.p1, OFUSG23162.1.p1
OG0000273	HELIO_03083	OFUSG20891.1.p1
OG0000273	HELIO_01650	OFUSG15024.1.p1
OG0000273	HELIO_02819	OFUSG13439.1.p1
OG0000274	HELIO_06815, HELIO_04008	OFUSG14159.1.p1
OG0000275	HELIO_08804	OFUSG17982.2.p1, OFUSG17982.1.p1, OFUSG17982.5.p1, OFUSG17982.3.p1, OFUSG17982.4.p1
OG0000276	HELIO_10129	OFUSG22535.1.p1, OFUSG22533.1.p1, OFUSG22536.1.p1
OG0000276	HELIO_08171, HELIO_05072	OFUSG09383.1.p1, OFUSG20605.1.p1, OFUSG06573.1.p1
OG0000276	HELIO_12000	OFUSG26638.1.p1, OFUSG10380.1.p1
OG0000277	HELIO_01369	OFUSG15740.1.p1
OG0000277	HELIO_01920	OFUSG18419.1.p1
OG0000279	HELIO_11586	OFUSG19608.1.p1, OFUSG02335.1.p1
OG0000280	HELIO_10700	OFUSG09011.1.p1
OG0000280	HELIO_02582	OFUSG00468.1.p1
OG0000281	HELIO_07402	OFUSG05124.2.p1, OFUSG05124.1.p1
OG0000281	HELIO_08563	OFUSG09791.3.p1, OFUSG09791.1.p1, OFUSG09791.2.p1
OG0000282	HELIO_02090	OFUSG05597.1.p1
OG0000282	HELIO_06080	OFUSG05560.1.p1
OG0000284	HELIO_08507, HELIO_03356	OFUSG08095.1.p1
OG0000284	HELIO_04011	OFUSG26476.1.p1
OG0000285	HELIO_08936	OFUSG04357.1.p1, OFUSG04356.1.p1, OFUSG02129.1.p1
OG0000285	HELIO_07805, HELIO_08935, HELIO_08587	OFUSG02910.1.p1
OG0000287	HELIO_05533, HELIO_06539	OFUSG26644.2.p1, OFUSG26644.1.p1, OFUSG26644.4.p1, OFUSG26644.3.p1
OG0000288	HELIO_01393	OFUSG09324.1.p1, OFUSG20217.1.p1, OFUSG01800.1.p1, OFUSG05343.1.p1, OFUSG05343.2.p1, OFUSG05342.1.p1, OFUSG09607.1.p1, OFUSG09608.1.p1, OFUSG12769.1.p1, OFUSG21189.1.p1, OFUSG23699.1.p1
OG0000289	HELIO_07121	OFUSG17374.1.p1
OG0000289	HELIO_04864	OFUSG07765.1.p1
OG0000289	HELIO_08142	OFUSG07764.1.p1, OFUSG07764.2.p1
OG0000295	HELIO_04234	OFUSG13611.2.p1, OFUSG13611.1.p1, OFUSG14167.2.p1, OFUSG14167.1.p1
OG0000295	HELIO_05051	OFUSG10003.1.p1, OFUSG10003.2.p1
OG0000296	HELIO_03893	OFUSG11601.1.p1
OG0000296	HELIO_12440	OFUSG26348.1.p1
OG0000296	HELIO_07957	OFUSG04744.1.p1
OG0000297	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	OFUSG21181.1.p1
OG0000299	HELIO_09503	OFUSG23466.1.p1, OFUSG23466.2.p1, OFUSG23466.3.p1
OG0000300	HELIO_11563, HELIO_11637	OFUSG11268.1.p1
OG0000301	HELIO_11537	OFUSG06788.1.p1, OFUSG06789.1.p1
OG0000302	HELIO_04163	OFUSG21272.1.p1, OFUSG21272.2.p1
OG0000302	HELIO_06390, HELIO_10727, HELIO_01169, HELIO_05782	OFUSG03253.1.p1
OG0000303	HELIO_04480	OFUSG03789.1.p1
OG0000303	HELIO_10932	OFUSG01976.1.p1
OG0000305	HELIO_11091	OFUSG19461.1.p1
OG0000305	HELIO_04494	OFUSG10811.3.p1, OFUSG10811.1.p1, OFUSG10811.2.p1, OFUSG26317.1.p1
OG0000305	HELIO_11371	OFUSG13253.1.p1, OFUSG13253.2.p1
OG0000306	HELIO_09402	OFUSG11015.1.p1
OG0000308	HELIO_08987	OFUSG10583.1.p1
OG0000308	HELIO_05751	OFUSG08393.1.p1
OG0000309	HELIO_05101	OFUSG05830.1.p1
OG0000310	HELIO_06381	OFUSG14762.1.p1, OFUSG14796.1.p1
OG0000310	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589	OFUSG18181.1.p1
OG0000312	HELIO_01538	OFUSG09739.1.p1
OG0000312	HELIO_09957	OFUSG13897.1.p1
OG0000312	HELIO_10360	OFUSG02203.1.p1
OG0000313	HELIO_06905	OFUSG03227.1.p1
OG0000313	HELIO_11614	OFUSG21288.1.p1
