Orthogroup	HELIO_ok	BRALA
OG0000128	HELIO_05183	BRALA21885, BRALA21891, BRALA03636
OG0000128	HELIO_07945, HELIO_04974	BRALA13384
OG0000128	HELIO_00789	BRALA31378
OG0000129	HELIO_08318	BRALA27239
OG0000129	HELIO_05477	BRALA13415
OG0000129	HELIO_12045	BRALA11658
OG0000130	HELIO_00229	BRALA07214
OG0000131	HELIO_00530, HELIO_08397	BRALA24562
OG0000131	HELIO_03420	BRALA02702
OG0000132	HELIO_02084, HELIO_02083, HELIO_03711	BRALA31411, BRALA31406, BRALA27565, BRALA27560, BRALA27542, BRALA27536, BRALA33655, BRALA33182, BRALA20698, BRALA20702, BRALA25262, BRALA11726, BRALA20134, BRALA33962, BRALA06392, BRALA06433, BRALA06447, BRALA06441, BRALA06456, BRALA06479, BRALA06414
OG0000132	HELIO_04353	BRALA11245
OG0000134	HELIO_06674	BRALA32875, BRALA30208, BRALA08576, BRALA09591, BRALA20135, BRALA19560
OG0000136	HELIO_05622, HELIO_10618	BRALA12291, BRALA29654, BRALA01647, BRALA00955, BRALA12290, BRALA23892, BRALA29655, BRALA32470, BRALA10494, BRALA12294
OG0000137	HELIO_10563	BRALA21689, BRALA16648
OG0000137	HELIO_05850	BRALA12643, BRALA12641, BRALA02192, BRALA12642, BRALA14840, BRALA06017
OG0000137	HELIO_01589, HELIO_12262	BRALA25430, BRALA25424, BRALA35631, BRALA30028
OG0000138	HELIO_05281	BRALA15586, BRALA30479, BRALA21334, BRALA24881, BRALA26533
OG0000138	HELIO_06895	BRALA32811, BRALA15585, BRALA32722, BRALA33138, BRALA15584, BRALA24882, BRALA14912, BRALA32091, BRALA15583, BRALA16060, BRALA21333, BRALA33205
OG0000140	HELIO_00031	BRALA16829, BRALA26717
OG0000141	HELIO_04904, HELIO_05663, HELIO_11061, HELIO_04373	BRALA17575, BRALA10435
OG0000141	HELIO_03491, HELIO_06248, HELIO_06291, HELIO_06766, HELIO_00102, HELIO_10597	BRALA03140, BRALA03139, BRALA03141
OG0000142	HELIO_07594	BRALA06235
OG0000144	HELIO_10855	BRALA14346
OG0000147	HELIO_02877	BRALA16538
OG0000148	HELIO_12241	BRALA09428
OG0000148	HELIO_01322	BRALA19052, BRALA19046, BRALA19045, BRALA19050, BRALA19051
OG0000149	HELIO_09667, HELIO_05786	BRALA04476
OG0000149	HELIO_08463, HELIO_10026	BRALA12518, BRALA28887
OG0000149	HELIO_08561	BRALA24371
OG0000151	HELIO_01067	BRALA00287
OG0000151	HELIO_11427	BRALA21767, BRALA30997
OG0000154	HELIO_11108	BRALA22725, BRALA18903
OG0000155	HELIO_10305	BRALA16575
OG0000157	HELIO_02764	BRALA27057
OG0000157	HELIO_10997	BRALA11237
OG0000157	HELIO_02973	BRALA28027
OG0000159	HELIO_11077	BRALA09776
OG0000159	HELIO_07755	BRALA12258
OG0000159	HELIO_07071, HELIO_00285, HELIO_10509	BRALA07694, BRALA07731, BRALA07711
OG0000160	HELIO_06133	BRALA17752, BRALA19774
OG0000160	HELIO_11870	BRALA09740
OG0000160	HELIO_09094	BRALA07274, BRALA19400, BRALA19362, BRALA07285, BRALA07284, BRALA07278, BRALA07280, BRALA33017, BRALA19401, BRALA17753, BRALA19403, BRALA07279, BRALA11586, BRALA07275, BRALA14771
OG0000162	HELIO_02633	BRALA14610, BRALA34897
OG0000163	HELIO_10005	BRALA03407
OG0000164	HELIO_09272, HELIO_04214	BRALA10317, BRALA22107, BRALA10709, BRALA00277, BRALA10710, BRALA07246, BRALA10864
OG0000164	HELIO_04867	BRALA01615
OG0000165	HELIO_01649	BRALA31579, BRALA15293, BRALA22908, BRALA28975, BRALA34797, BRALA23351, BRALA14596, BRALA35730
OG0000166	HELIO_10168	BRALA33546
OG0000166	HELIO_03060, HELIO_06619	BRALA07086
OG0000167	HELIO_01889	BRALA17123
OG0000167	HELIO_07346	BRALA14209, BRALA17893, BRALA33074, BRALA33075
OG0000168	HELIO_11699	BRALA19184
OG0000168	HELIO_07708	BRALA01020, BRALA13286, BRALA13283
OG0000169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257	BRALA11953, BRALA12580, BRALA14929, BRALA34193
OG0000171	HELIO_09820	BRALA33750
OG0000171	HELIO_01149	BRALA09972, BRALA09975, BRALA34620, BRALA11421, BRALA23749, BRALA04631
OG0000171	HELIO_03619	BRALA06721
OG0000172	HELIO_11555	BRALA19684, BRALA24662
OG0000172	HELIO_09881	BRALA19981
OG0000173	HELIO_09570, HELIO_09571	BRALA05388
OG0000174	HELIO_01069	BRALA01909
OG0000175	HELIO_05633	BRALA24671
OG0000175	HELIO_11471	BRALA14699, BRALA14698
OG0000179	HELIO_05015	BRALA13816
OG0000179	HELIO_08122	BRALA28779
OG0000180	HELIO_10517	BRALA18757
OG0000181	HELIO_03744	BRALA09404
OG0000181	HELIO_11084, HELIO_06953	BRALA25948
OG0000181	HELIO_10771	BRALA11436
OG0000182	HELIO_06024	BRALA27456, BRALA11689, BRALA27176, BRALA11168, BRALA04970
OG0000183	HELIO_03106, HELIO_07785	BRALA34386
OG0000183	HELIO_12279	BRALA30657
OG0000185	HELIO_02917	BRALA17010
OG0000185	HELIO_08141	BRALA20218
OG0000185	HELIO_12016	BRALA09638
OG0000186	HELIO_05733	BRALA04593
OG0000186	HELIO_02314	BRALA29207, BRALA31124
OG0000186	HELIO_02377	BRALA08975, BRALA08973, BRALA08974
OG0000186	HELIO_05946	BRALA13621
OG0000187	HELIO_05413, HELIO_07716, HELIO_01278, HELIO_00035	BRALA08508
OG0000187	HELIO_07472	BRALA09296
OG0000188	HELIO_00938, HELIO_03766	BRALA18949
OG0000188	HELIO_10975	BRALA03655
OG0000190	HELIO_05566, HELIO_11948, HELIO_07780	BRALA07544, BRALA07542, BRALA07545
OG0000192	HELIO_04385	BRALA05274
OG0000192	HELIO_03071	BRALA02780
OG0000192	HELIO_03155	BRALA03466
OG0000192	HELIO_03349	BRALA25029
OG0000194	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417	BRALA06145, BRALA06143, BRALA24202, BRALA32166, BRALA06144, BRALA05240, BRALA29709, BRALA24201, BRALA30621, BRALA19294, BRALA04421, BRALA06130, BRALA14291, BRALA14295, BRALA14297
OG0000195	HELIO_05982	BRALA27202, BRALA33299, BRALA21846
OG0000195	HELIO_02698, HELIO_03662, HELIO_03270, HELIO_05691, HELIO_11757, HELIO_06118	BRALA01750, BRALA01749, BRALA08338, BRALA22184
OG0000196	HELIO_02814	BRALA19783, BRALA24066, BRALA34404
OG0000197	HELIO_06777	BRALA10216
OG0000197	HELIO_03671	BRALA29466, BRALA29467, BRALA15189, BRALA19566
OG0000197	HELIO_03884	BRALA20671, BRALA10218
OG0000198	HELIO_07810	BRALA09031, BRALA09030, BRALA09029
OG0000198	HELIO_01341, HELIO_03952, HELIO_05133, HELIO_07029	BRALA04259, BRALA04258, BRALA09120, BRALA09121, BRALA09122
OG0000200	HELIO_07712, HELIO_04424	BRALA16178
OG0000201	HELIO_03794	BRALA11221
OG0000201	HELIO_11591, HELIO_07497	BRALA14937
OG0000201	HELIO_09400	BRALA24651
OG0000202	HELIO_09483, HELIO_08601	BRALA31830, BRALA31826
OG0000203	HELIO_11397	BRALA14737
OG0000203	HELIO_01088	BRALA25872, BRALA05551, BRALA14396, BRALA14391, BRALA25871, BRALA14399
OG0000204	HELIO_05845	BRALA02474
OG0000205	HELIO_00076	BRALA21195
OG0000205	HELIO_00236	BRALA20306, BRALA28681
OG0000206	HELIO_05908	BRALA08183, BRALA25642, BRALA25645, BRALA27739, BRALA21905, BRALA08313, BRALA25643
OG0000207	HELIO_04136, HELIO_05670, HELIO_01226, HELIO_01015, HELIO_08023	BRALA03383
OG0000208	HELIO_08975	BRALA13300, BRALA27233, BRALA24278, BRALA35214, BRALA35549, BRALA33938, BRALA33891, BRALA27230, BRALA35033, BRALA34389
OG0000209	HELIO_00395	BRALA13835
OG0000209	HELIO_06825	BRALA35164, BRALA29562, BRALA25019, BRALA22323, BRALA04056
OG0000210	HELIO_02498	BRALA05034
OG0000210	HELIO_11016	BRALA34339
OG0000210	HELIO_10527	BRALA01074, BRALA01072
OG0000210	HELIO_12121	BRALA05812
OG0000211	HELIO_11401	BRALA12046
OG0000211	HELIO_09853	BRALA13452, BRALA35174
OG0000211	HELIO_00554	BRALA35905
OG0000211	HELIO_04759	BRALA15028
OG0000213	HELIO_04313, HELIO_04336	BRALA23230
OG0000213	HELIO_06549	BRALA23231, BRALA33816, BRALA23229
OG0000215	HELIO_03905	BRALA09164
OG0000218	HELIO_12321	BRALA12469, BRALA27090, BRALA27088, BRALA18542, BRALA27087, BRALA11952, BRALA11951, BRALA00320
OG0000220	HELIO_04722	BRALA03898
OG0000220	HELIO_04300	BRALA01840
OG0000220	HELIO_10035, HELIO_12042	BRALA01841
OG0000221	HELIO_06860	BRALA04793, BRALA07381, BRALA07380
OG0000221	HELIO_06340	BRALA10634
OG0000222	HELIO_04924	BRALA09521
OG0000225	HELIO_03666, HELIO_05507, HELIO_12455	BRALA20442, BRALA20435
OG0000227	HELIO_06498, HELIO_04590	BRALA04957
OG0000228	HELIO_05990	BRALA34100
OG0000228	HELIO_05988, HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856	BRALA14448, BRALA28771, BRALA14709
OG0000229	HELIO_12626, HELIO_08788, HELIO_08327	BRALA13406, BRALA22316, BRALA01806, BRALA10794, BRALA01662, BRALA25953, BRALA25949
OG0000230	HELIO_01183	BRALA01549
OG0000230	HELIO_01434, HELIO_10443	BRALA03506, BRALA03504, BRALA03490, BRALA33964, BRALA33988, BRALA17763, BRALA32045
OG0000231	HELIO_05053	BRALA24167
OG0000231	HELIO_00476	BRALA20465
OG0000232	HELIO_10566	BRALA25833
OG0000232	HELIO_05160	BRALA34925, BRALA00968
OG0000233	HELIO_09993	BRALA10164, BRALA10197, BRALA18422, BRALA10165
OG0000234	HELIO_06356	BRALA04116
OG0000234	HELIO_10361	BRALA02072
OG0000236	HELIO_10807	BRALA25217
OG0000236	HELIO_03897, HELIO_07442	BRALA19030
OG0000238	HELIO_10889	BRALA11216, BRALA11218, BRALA11219, BRALA11217
OG0000238	HELIO_06126	BRALA22406
OG0000239	HELIO_09847	BRALA04987
OG0000239	HELIO_06585	BRALA30155
OG0000240	HELIO_07617	BRALA26625
OG0000242	HELIO_08165	BRALA02156, BRALA08925
OG0000242	HELIO_09942	BRALA02150
OG0000242	HELIO_01488	BRALA11080, BRALA10999
OG0000242	HELIO_07151	BRALA01207, BRALA09298
OG0000244	HELIO_12702	BRALA28034
OG0000245	HELIO_09311	BRALA06244
OG0000245	HELIO_12327, HELIO_04665	BRALA33308, BRALA34781
OG0000246	HELIO_12542	BRALA29247, BRALA14673, BRALA16837, BRALA30601, BRALA16836
OG0000248	HELIO_03449, HELIO_00693, HELIO_05570	BRALA30267, BRALA30265, BRALA30263, BRALA30268, BRALA30271, BRALA30270, BRALA12363, BRALA12308, BRALA16095, BRALA27868
OG0000250	HELIO_09216	BRALA11863
OG0000250	HELIO_02167	BRALA06695
OG0000250	HELIO_12457	BRALA09013
OG0000251	HELIO_12261	BRALA15838
OG0000251	HELIO_06621	BRALA07937
OG0000251	HELIO_05418	BRALA09788, BRALA09787
OG0000252	HELIO_04087	BRALA25083
OG0000252	HELIO_10322	BRALA25085
OG0000252	HELIO_01737	BRALA25081
OG0000252	HELIO_07304	BRALA03516
OG0000252	HELIO_00532	BRALA03511
OG0000253	HELIO_01992	BRALA02648
OG0000253	HELIO_00180, HELIO_03976, HELIO_06989, HELIO_05223	BRALA34858
OG0000255	HELIO_09865	BRALA25790
OG0000255	HELIO_11786	BRALA00871, BRALA11731, BRALA31615
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118, HELIO_05381, HELIO_00573	BRALA02467, BRALA20756, BRALA08872, BRALA09849, BRALA09857, BRALA27836
OG0000256	HELIO_11169	BRALA10199
OG0000256	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937	BRALA09570, BRALA17466, BRALA00793, BRALA13439, BRALA13440, BRALA13438, BRALA30583
OG0000257	HELIO_10210	BRALA18496
OG0000257	HELIO_08653	BRALA15240
OG0000258	HELIO_01832	BRALA13021
OG0000258	HELIO_07834	BRALA20081
OG0000258	HELIO_11938	BRALA24991
OG0000260	HELIO_02123	BRALA15356
OG0000260	HELIO_12046	BRALA16338
OG0000261	HELIO_10678	BRALA31257
OG0000265	HELIO_10981	BRALA18329
OG0000265	HELIO_02949	BRALA12823
OG0000268	HELIO_11907	BRALA32039
OG0000269	HELIO_04242	BRALA33280, BRALA06865, BRALA27748
OG0000269	HELIO_06264	BRALA08334, BRALA31955
OG0000270	HELIO_08940	BRALA12009
OG0000270	HELIO_06083	BRALA25012
OG0000270	HELIO_11284	BRALA33710
OG0000270	HELIO_00681	BRALA10899
OG0000271	HELIO_09338, HELIO_09337, HELIO_12202, HELIO_10271, HELIO_11250	BRALA09068, BRALA17558, BRALA18501, BRALA17563
OG0000272	HELIO_06926	BRALA09678
OG0000273	HELIO_05150	BRALA05275
OG0000273	HELIO_03083	BRALA06390
OG0000273	HELIO_01650	BRALA15018
OG0000273	HELIO_02819	BRALA14731
OG0000275	HELIO_11881	BRALA24464
OG0000276	HELIO_10129	BRALA12811, BRALA12822
OG0000276	HELIO_12000	BRALA03818
OG0000277	HELIO_01369	BRALA26639
OG0000277	HELIO_01920	BRALA25256
OG0000279	HELIO_00032	BRALA15864
OG0000280	HELIO_02582	BRALA15664
OG0000281	HELIO_07402	BRALA02314, BRALA03206, BRALA03204, BRALA15731, BRALA03205
OG0000281	HELIO_08563	BRALA03829
OG0000282	HELIO_10802	BRALA23685
OG0000282	HELIO_02090	BRALA27475
OG0000282	HELIO_06080	BRALA29869
OG0000284	HELIO_08507, HELIO_03356	BRALA18410
OG0000284	HELIO_04011	BRALA00852
OG0000285	HELIO_08936	BRALA26168, BRALA30720, BRALA23371, BRALA23370, BRALA11165, BRALA23372, BRALA19155, BRALA33619, BRALA11166, BRALA02428, BRALA03238, BRALA31583, BRALA32871, BRALA35420, BRALA32202, BRALA35583
OG0000285	HELIO_07805, HELIO_08935, HELIO_08587	BRALA11771, BRALA17774
OG0000287	HELIO_05533, HELIO_06539	BRALA10176
OG0000288	HELIO_01393	BRALA35660, BRALA15870, BRALA21967, BRALA31105, BRALA09698
OG0000289	HELIO_04864	BRALA18235
OG0000289	HELIO_08142	BRALA18234
OG0000290	HELIO_00049, HELIO_02831, HELIO_07100	BRALA03290
OG0000291	HELIO_10638	BRALA24619
OG0000293	HELIO_11982	BRALA11610, BRALA34068, BRALA31765
OG0000294	HELIO_05010	BRALA08111, BRALA34074, BRALA30645, BRALA08112, BRALA17679
OG0000294	HELIO_05058	BRALA30553, BRALA30936
OG0000295	HELIO_07292	BRALA26979, BRALA26980, BRALA22435
OG0000295	HELIO_04234	BRALA05907, BRALA02617
OG0000295	HELIO_05051	BRALA06482
OG0000296	HELIO_03893	BRALA13278
OG0000296	HELIO_12440	BRALA00684
OG0000296	HELIO_07957	BRALA03454
OG0000297	HELIO_10152, HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	BRALA13304
OG0000298	HELIO_09048, HELIO_06605, HELIO_10723, HELIO_06582, HELIO_00726, HELIO_08819	BRALA20144, BRALA02076, BRALA02063, BRALA02056, BRALA08888, BRALA02098
OG0000300	HELIO_11563, HELIO_11637	BRALA13755
OG0000301	HELIO_10571	BRALA17932
OG0000301	HELIO_11537	BRALA23983
OG0000301	HELIO_08461	BRALA03664
OG0000302	HELIO_06390, HELIO_10727, HELIO_01169, HELIO_05782	BRALA13291, BRALA01652, BRALA00460
OG0000303	HELIO_03956	BRALA02898
OG0000305	HELIO_11091	BRALA09424
OG0000305	HELIO_04494	BRALA18598
OG0000305	HELIO_11371	BRALA10626
OG0000306	HELIO_09402	BRALA03883
OG0000308	HELIO_09361, HELIO_07835	BRALA35067
OG0000308	HELIO_08987	BRALA29439
OG0000308	HELIO_05751	BRALA22416
OG0000310	HELIO_06381	BRALA14259
OG0000310	HELIO_04123, HELIO_12468, HELIO_07977, HELIO_10589	BRALA13010
OG0000312	HELIO_01538	BRALA14627
OG0000312	HELIO_09957	BRALA05942
OG0000312	HELIO_10360	BRALA11891
OG0000313	HELIO_06905	BRALA06607
OG0000313	HELIO_11614	BRALA35023
OG0000313	HELIO_01266	BRALA19728
OG0000314	HELIO_00525	BRALA21481
OG0000314	HELIO_03371	BRALA11883, BRALA01413
OG0000315	HELIO_08178	BRALA34362
OG0000315	HELIO_06387	BRALA25721
OG0000316	HELIO_00705	BRALA03950
OG0000316	HELIO_01356	BRALA15636
OG0000316	HELIO_01799, HELIO_11514, HELIO_05676	BRALA15637
OG0000317	HELIO_04312	BRALA02907
OG0000317	HELIO_09420	BRALA01067
OG0000319	HELIO_10441	BRALA04120
OG0000320	HELIO_00242	BRALA04738, BRALA17494, BRALA04672, BRALA04669, BRALA04676, BRALA17492, BRALA04680
OG0000321	HELIO_08196	BRALA01010
OG0000321	HELIO_12621	BRALA31205
OG0000321	HELIO_08301	BRALA14278
OG0000323	HELIO_02185, HELIO_02184	BRALA25493
OG0000323	HELIO_07979	BRALA07917
OG0000323	HELIO_09877	BRALA00213
OG0000325	HELIO_11175, HELIO_05922	BRALA15301
OG0000325	HELIO_12606, HELIO_12089	BRALA32697, BRALA32699, BRALA33204, BRALA28705, BRALA28697, BRALA32751
OG0000326	HELIO_08613	BRALA14598, BRALA14600, BRALA14599, BRALA17896, BRALA16589
OG0000328	HELIO_01493	BRALA25596
OG0000328	HELIO_12519	BRALA34956, BRALA34717
OG0000329	HELIO_07087, HELIO_09475	BRALA11297
OG0000330	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687	BRALA14967
OG0000333	HELIO_00226	BRALA02535
OG0000338	HELIO_11240	BRALA15013
OG0000338	HELIO_09261	BRALA15015
OG0000338	HELIO_11115	BRALA03386
OG0000339	HELIO_05723, HELIO_01207	BRALA24768
OG0000340	HELIO_04302, HELIO_11048, HELIO_07400, HELIO_08522, HELIO_04846	BRALA13170, BRALA11766, BRALA13174, BRALA24546, BRALA29754, BRALA26034, BRALA21406, BRALA13173, BRALA30860, BRALA24545, BRALA04688, BRALA32789, BRALA24539, BRALA07184, BRALA24538, BRALA31106, BRALA24537, BRALA31107, BRALA30861, BRALA17501, BRALA29933, BRALA32964, BRALA30864, BRALA24536, BRALA30865, BRALA24535, BRALA27788, BRALA29507, BRALA27784, BRALA13169, BRALA19801, BRALA02246, BRALA26618, BRALA10539, BRALA27131, BRALA06526, BRALA30336
OG0000341	HELIO_08174, HELIO_08173	BRALA17089
OG0000342	HELIO_05929	BRALA11640
OG0000343	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075	BRALA09005
OG0000344	HELIO_01783	BRALA31687
OG0000345	HELIO_06324	BRALA06622, BRALA06843
OG0000345	HELIO_12314	BRALA09664
OG0000346	HELIO_07117	BRALA01343
OG0000347	HELIO_10918	BRALA25759, BRALA07492, BRALA31041
OG0000349	HELIO_02776, HELIO_06671, HELIO_02602, HELIO_03916	BRALA22003, BRALA22002, BRALA19096, BRALA01098, BRALA15017
OG0000350	HELIO_10069	BRALA26265
OG0000350	HELIO_00597	BRALA35868
OG0000350	HELIO_10189	BRALA22515, BRALA13342
OG0000350	HELIO_09346	BRALA34708, BRALA13341
OG0000352	HELIO_07849	BRALA01009
OG0000352	HELIO_10654	BRALA15685
OG0000353	HELIO_00605	BRALA03683
OG0000355	HELIO_06533, HELIO_07010	BRALA10544
OG0000357	HELIO_12008	BRALA33215
OG0000357	HELIO_04303	BRALA26089
OG0000358	HELIO_08162	BRALA02274
OG0000358	HELIO_07934	BRALA29935
OG0000358	HELIO_09698	BRALA06031
OG0000359	HELIO_08095	BRALA13099
OG0000359	HELIO_01337	BRALA32272, BRALA24208, BRALA15205, BRALA09897, BRALA26110, BRALA18714
OG0000359	HELIO_08324	BRALA31578
OG0000360	HELIO_07042	BRALA22946
OG0000360	HELIO_05668	BRALA11831
OG0000360	HELIO_09290	BRALA28049
OG0000363	HELIO_08685	BRALA18898
OG0000363	HELIO_04531	BRALA25491, BRALA34908, BRALA34889, BRALA25489, BRALA25484, BRALA25486, BRALA29911
OG0000363	HELIO_03753	BRALA25511, BRALA19638
OG0000365	HELIO_11146	BRALA00860
OG0000365	HELIO_04794	BRALA16888
OG0000367	HELIO_11366	BRALA31361
OG0000367	HELIO_00864	BRALA12833
OG0000370	HELIO_06039	BRALA27158, BRALA27151, BRALA27155, BRALA27160, BRALA27154, BRALA16259, BRALA16252, BRALA16255, BRALA16258, BRALA27153, BRALA13714, BRALA18843, BRALA04284, BRALA26088
OG0000371	HELIO_07468	BRALA10649, BRALA10658
OG0000371	HELIO_00894	BRALA08456
OG0000371	HELIO_04470	BRALA10647, BRALA17381, BRALA31152, BRALA18606, BRALA18607
OG0000372	HELIO_09904	BRALA15783
OG0000372	HELIO_12662	BRALA08267
OG0000372	HELIO_08215	BRALA23771
OG0000374	HELIO_12548	BRALA29978
OG0000374	HELIO_08385	BRALA25996
OG0000375	HELIO_04344	BRALA14011
OG0000375	HELIO_02630	BRALA01775
OG0000378	HELIO_00664	BRALA33943
OG0000379	HELIO_02753	BRALA19351
OG0000379	HELIO_10769	BRALA06333
OG0000379	HELIO_01951	BRALA01777
OG0000380	HELIO_03707	BRALA21688, BRALA35404
OG0000381	HELIO_12305, HELIO_06725, HELIO_00702	BRALA04195
OG0000381	HELIO_11186, HELIO_04138, HELIO_04027, HELIO_00204	BRALA25883
OG0000381	HELIO_08133, HELIO_03205	BRALA00455
OG0000382	HELIO_10248	BRALA31049, BRALA21317
OG0000384	HELIO_11619	BRALA11440
OG0000384	HELIO_06784	BRALA18615
OG0000384	HELIO_00671	BRALA06793
OG0000386	HELIO_06942, HELIO_09822, HELIO_04683	BRALA07407
OG0000389	HELIO_05126, HELIO_04723, HELIO_01825	BRALA06714
OG0000390	HELIO_00340, HELIO_02309, HELIO_11674, HELIO_05872	BRALA05729, BRALA23594
OG0000390	HELIO_11470, HELIO_06676	BRALA00892, BRALA00888, BRALA00889, BRALA00891, BRALA04361, BRALA12713, BRALA26811, BRALA26809, BRALA12705, BRALA08159, BRALA22700, BRALA22699, BRALA23595
OG0000392	HELIO_05710, HELIO_07226	BRALA01209
OG0000393	HELIO_12162, HELIO_00926, HELIO_04233, HELIO_12760	BRALA31821, BRALA03078
OG0000393	HELIO_07006	BRALA03160
OG0000396	HELIO_11515	BRALA08348
OG0000397	HELIO_10979	BRALA34670
OG0000399	HELIO_04949	BRALA23772
OG0000399	HELIO_03771	BRALA04322
OG0000400	HELIO_10775	BRALA19704
OG0000401	HELIO_07012, HELIO_09245	BRALA15440, BRALA03200, BRALA15436, BRALA15435
OG0000402	HELIO_08210	BRALA21413
OG0000402	HELIO_08672, HELIO_08610	BRALA17661, BRALA17660
OG0000403	HELIO_12710, HELIO_12709	BRALA20044
OG0000404	HELIO_05343	BRALA30787, BRALA33638
OG0000405	HELIO_10657	BRALA21721
OG0000409	HELIO_03616	BRALA28218
OG0000409	HELIO_10399	BRALA16408
OG0000410	HELIO_06084, HELIO_04993	BRALA09729, BRALA30152, BRALA31379, BRALA17875
OG0000411	HELIO_00642	BRALA33932, BRALA34958
OG0000412	HELIO_12508	BRALA00561
OG0000412	HELIO_09547	BRALA01758, BRALA10138
OG0000413	HELIO_08207, HELIO_08206	BRALA21468
OG0000413	HELIO_10878	BRALA06166
OG0000415	HELIO_12745	BRALA21989, BRALA33643, BRALA12432, BRALA21986, BRALA21988, BRALA33092, BRALA03189
OG0000416	HELIO_09065	BRALA02826
OG0000418	HELIO_08848, HELIO_04518	BRALA08703, BRALA12105, BRALA30120, BRALA15439, BRALA21558, BRALA33313, BRALA27958, BRALA01943
OG0000419	HELIO_02114	BRALA30844
OG0000420	HELIO_11506	BRALA13074, BRALA05449, BRALA13072, BRALA13076, BRALA13077, BRALA13078
OG0000420	HELIO_10479	BRALA04230
OG0000420	HELIO_04176	BRALA13075, BRALA04225
OG0000422	HELIO_06618	BRALA16622
OG0000423	HELIO_10019, HELIO_06490, HELIO_08337	BRALA05057
OG0000424	HELIO_07447	BRALA08803
OG0000425	HELIO_11977	BRALA24699
OG0000427	HELIO_03641	BRALA09830
OG0000427	HELIO_07136	BRALA26779, BRALA26782, BRALA26781, BRALA26778, BRALA26788
OG0000429	HELIO_07593	BRALA13739, BRALA13741, BRALA13742, BRALA13766, BRALA12307
OG0000430	HELIO_08110	BRALA23824
OG0000431	HELIO_02207	BRALA06237
OG0000431	HELIO_04546	BRALA13675
OG0000432	HELIO_04640	BRALA18991
OG0000432	HELIO_07017, HELIO_06679	BRALA09358, BRALA20322
OG0000433	HELIO_10148	BRALA23044
OG0000433	HELIO_09108	BRALA19035
OG0000434	HELIO_03450	BRALA01801
OG0000434	HELIO_06005	BRALA04475, BRALA20379
OG0000435	HELIO_08123	BRALA00145, BRALA13279
OG0000441	HELIO_06525	BRALA21355, BRALA31213
OG0000441	HELIO_10593	BRALA32442, BRALA28469, BRALA27049, BRALA27050, BRALA17729, BRALA22566
OG0000441	HELIO_07419	BRALA31940, BRALA13520, BRALA15807, BRALA16678
OG0000442	HELIO_01730	BRALA23798
OG0000442	HELIO_02982	BRALA25405, BRALA33737
OG0000442	HELIO_12491	BRALA30174
OG0000443	HELIO_07163	BRALA14524
OG0000444	HELIO_00903	BRALA29773
OG0000444	HELIO_04957	BRALA07745
OG0000446	HELIO_02189	BRALA02260
OG0000446	HELIO_01194	BRALA15987
OG0000447	HELIO_10938, HELIO_10939	BRALA30761
OG0000448	HELIO_08948	BRALA12672, BRALA12692
OG0000450	HELIO_01846	BRALA29697
OG0000452	HELIO_12082, HELIO_08671, HELIO_05967	BRALA17205, BRALA01805, BRALA17207, BRALA30524, BRALA31741, BRALA10768
OG0000453	HELIO_11149, HELIO_05758	BRALA02457, BRALA14623, BRALA04109, BRALA28906, BRALA28062, BRALA23580, BRALA19233, BRALA24206, BRALA24207
OG0000454	HELIO_01041	BRALA16593
OG0000456	HELIO_12232	BRALA30394, BRALA28489
OG0000456	HELIO_07552	BRALA33420, BRALA35405, BRALA30241, BRALA31700
OG0000458	HELIO_08566	BRALA27731
OG0000458	HELIO_06003	BRALA08331, BRALA08332, BRALA23783
OG0000459	HELIO_06755, HELIO_07251	BRALA15317, BRALA32904, BRALA09210, BRALA32905, BRALA32906
