Orthogroup	HELIO_ok	AMPFI_ok
OG0000083	HELIO_00176, HELIO_06864	AMPFI_03031, AMPFI_21300, AMPFI_13219, AMPFI_22069, AMPFI_15760, AMPFI_20105, AMPFI_03660, AMPFI_07901, AMPFI_17694, AMPFI_21854, AMPFI_06694
OG0000085	HELIO_02405	AMPFI_20771
OG0000085	HELIO_05344	AMPFI_09379
OG0000085	HELIO_08642	AMPFI_25579
OG0000085	HELIO_11582	AMPFI_04349
OG0000086	HELIO_04467	AMPFI_05946
OG0000086	HELIO_04790	AMPFI_00738
OG0000086	HELIO_03940	AMPFI_09556, AMPFI_02756
OG0000087	HELIO_02848	AMPFI_20352
OG0000087	HELIO_04335	AMPFI_25175
OG0000087	HELIO_00773	AMPFI_07196
OG0000087	HELIO_02061	AMPFI_13389
OG0000087	HELIO_03338	AMPFI_05864
OG0000087	HELIO_06633	AMPFI_08649
OG0000087	HELIO_01983	AMPFI_11171
OG0000087	HELIO_06411	AMPFI_19662
OG0000087	HELIO_07580	AMPFI_19663
OG0000088	HELIO_00040	AMPFI_22112
OG0000088	HELIO_11791, HELIO_06055, HELIO_05195	AMPFI_07330, AMPFI_26016
OG0000088	HELIO_00315, HELIO_08555	AMPFI_13620
OG0000088	HELIO_06391	AMPFI_12147
OG0000088	HELIO_08028	AMPFI_09459
OG0000089	HELIO_06389, HELIO_03526, HELIO_07518	AMPFI_22175, AMPFI_17226, AMPFI_21389
OG0000089	HELIO_10304	AMPFI_16243
OG0000089	HELIO_00224, HELIO_05928	AMPFI_16100
OG0000090	HELIO_04390	AMPFI_21032
OG0000090	HELIO_11634	AMPFI_12379
OG0000091	HELIO_05996	AMPFI_09607, AMPFI_02060
OG0000091	HELIO_06609	AMPFI_04685, AMPFI_24623, AMPFI_10622
OG0000093	HELIO_00044	AMPFI_21887
OG0000094	HELIO_07015	AMPFI_02587, AMPFI_25694, AMPFI_04666
OG0000094	HELIO_03878	AMPFI_06525
OG0000095	HELIO_07611	AMPFI_12414, AMPFI_21103
OG0000095	HELIO_04751, HELIO_04874	AMPFI_25777
OG0000096	HELIO_07466	AMPFI_12180
OG0000096	HELIO_03681	AMPFI_22693
OG0000096	HELIO_03321	AMPFI_24766
OG0000096	HELIO_06897	AMPFI_09837
OG0000096	HELIO_03947	AMPFI_11230
OG0000096	HELIO_09595	AMPFI_25309
OG0000097	HELIO_02542, HELIO_05671	AMPFI_18511
OG0000098	HELIO_05544	AMPFI_20420
OG0000098	HELIO_07543	AMPFI_13259, AMPFI_24967
OG0000098	HELIO_00467	AMPFI_07962
OG0000098	HELIO_11416	AMPFI_03629
OG0000100	HELIO_06606	AMPFI_00447
OG0000100	HELIO_03096	AMPFI_04306
OG0000101	HELIO_03317	AMPFI_21293
OG0000101	HELIO_11521	AMPFI_14310, AMPFI_02729
OG0000102	HELIO_08564	AMPFI_04172, AMPFI_16803
OG0000103	HELIO_12543	AMPFI_21097
OG0000104	HELIO_04946	AMPFI_14148
OG0000104	HELIO_03807	AMPFI_11040
OG0000104	HELIO_05172	AMPFI_02710
OG0000104	HELIO_00006	AMPFI_08614
OG0000105	HELIO_00218, HELIO_01340, HELIO_05453	AMPFI_12871
OG0000105	HELIO_06456	AMPFI_22211
OG0000106	HELIO_02364	AMPFI_02407, AMPFI_14321
OG0000106	HELIO_05614	AMPFI_12383
OG0000106	HELIO_10877	AMPFI_00989
OG0000107	HELIO_04878	AMPFI_13094
OG0000108	HELIO_02724	AMPFI_19198
OG0000109	HELIO_04458	AMPFI_01861
OG0000109	HELIO_04429, HELIO_05774	AMPFI_17889
OG0000109	HELIO_07157, HELIO_04749	AMPFI_14928
OG0000110	HELIO_05242, HELIO_00041, HELIO_11542	AMPFI_16212
OG0000110	HELIO_10665, HELIO_00526, HELIO_02476, HELIO_10466, HELIO_10465, HELIO_05234, HELIO_11191	AMPFI_03550
OG0000110	HELIO_04706	AMPFI_18622
OG0000110	HELIO_12166, HELIO_08016, HELIO_01452	AMPFI_10052
OG0000113	HELIO_06754	AMPFI_03282
OG0000114	HELIO_00027	AMPFI_03529
OG0000116	HELIO_08217, HELIO_10553	AMPFI_12986
OG0000116	HELIO_07865	AMPFI_03353
OG0000117	HELIO_07925	AMPFI_00372
OG0000117	HELIO_02024	AMPFI_15296
OG0000117	HELIO_01494	AMPFI_06845
OG0000119	HELIO_09291	AMPFI_25431
OG0000119	HELIO_09246, HELIO_05606	AMPFI_07345
OG0000119	HELIO_03015	AMPFI_07307
OG0000119	HELIO_08423	AMPFI_24152
OG0000120	HELIO_07920	AMPFI_01268
OG0000121	HELIO_00672	AMPFI_03634
OG0000121	HELIO_05376	AMPFI_05928
OG0000122	HELIO_03986	AMPFI_15603
OG0000122	HELIO_09221	AMPFI_13850, AMPFI_04566, AMPFI_20620
OG0000122	HELIO_00601, HELIO_11330	AMPFI_09948
OG0000122	HELIO_07753	AMPFI_21733
OG0000123	HELIO_08884	AMPFI_23454
OG0000123	HELIO_09783	AMPFI_19193
OG0000123	HELIO_09001	AMPFI_03553
OG0000124	HELIO_02264	AMPFI_24111
OG0000124	HELIO_07531	AMPFI_07499, AMPFI_07500
OG0000124	HELIO_08965	AMPFI_02885
OG0000124	HELIO_01505	AMPFI_01689
OG0000125	HELIO_09637, HELIO_09639	AMPFI_22617
OG0000125	HELIO_08654	AMPFI_05262
OG0000125	HELIO_11225	AMPFI_03211
OG0000125	HELIO_03951	AMPFI_16776
OG0000125	HELIO_08019	AMPFI_12865
OG0000126	HELIO_05678	AMPFI_13551
OG0000126	HELIO_07534	AMPFI_19122
OG0000126	HELIO_02617	AMPFI_06519
OG0000126	HELIO_12717	AMPFI_19042
OG0000127	HELIO_00274	AMPFI_23284
OG0000127	HELIO_04203	AMPFI_11705
OG0000127	HELIO_00760	AMPFI_13476
OG0000127	HELIO_10652	AMPFI_18794
OG0000128	HELIO_09757	AMPFI_23687
OG0000128	HELIO_07945	AMPFI_13540
OG0000128	HELIO_00789	AMPFI_04850
OG0000129	HELIO_08318	AMPFI_25119
OG0000129	HELIO_05477	AMPFI_15379
OG0000129	HELIO_12045	AMPFI_05870
OG0000131	HELIO_08397	AMPFI_01527, AMPFI_14039
OG0000132	HELIO_02084, HELIO_02083, HELIO_03711	AMPFI_13763, AMPFI_00592, AMPFI_22956, AMPFI_02003
OG0000132	HELIO_04353	AMPFI_25895
OG0000134	HELIO_05124, HELIO_07435, HELIO_03525, HELIO_07494, HELIO_11922	AMPFI_21116
OG0000134	HELIO_06674	AMPFI_25323, AMPFI_25368, AMPFI_00120
OG0000136	HELIO_05622, HELIO_10618	AMPFI_08536, AMPFI_11509, AMPFI_06721, AMPFI_17868
OG0000136	HELIO_09300	AMPFI_05701
OG0000137	HELIO_05850	AMPFI_02989
OG0000137	HELIO_01589, HELIO_12262	AMPFI_12246
OG0000138	HELIO_05281	AMPFI_20553, AMPFI_25976, AMPFI_03416, AMPFI_02056, AMPFI_03387
OG0000138	HELIO_06895	AMPFI_19008, AMPFI_24504, AMPFI_22568
OG0000141	HELIO_00102	AMPFI_00765
OG0000141	HELIO_10597	AMPFI_18896
OG0000142	HELIO_07399	AMPFI_20174, AMPFI_19305
OG0000144	HELIO_06571, HELIO_00857, HELIO_10030, HELIO_07680, HELIO_02243	AMPFI_13906, AMPFI_13907
OG0000144	HELIO_10855	AMPFI_16568, AMPFI_25488, AMPFI_24032
OG0000147	HELIO_07856	AMPFI_00137
OG0000147	HELIO_02877	AMPFI_25058
OG0000148	HELIO_09000, HELIO_12241	AMPFI_23558
OG0000148	HELIO_01322	AMPFI_06814
OG0000149	HELIO_09667, HELIO_05786	AMPFI_19578
OG0000151	HELIO_02909	AMPFI_12292
OG0000151	HELIO_01067	AMPFI_07369
OG0000153	HELIO_06137	AMPFI_23595
OG0000155	HELIO_10305	AMPFI_11674
OG0000157	HELIO_02764	AMPFI_07870
OG0000157	HELIO_10997	AMPFI_25988
OG0000157	HELIO_02973	AMPFI_18508
OG0000158	HELIO_09280	AMPFI_04624
OG0000159	HELIO_11077	AMPFI_14640
OG0000159	HELIO_07755	AMPFI_09235
OG0000159	HELIO_07071, HELIO_00285, HELIO_10509	AMPFI_11148
OG0000160	HELIO_06133	AMPFI_04603
OG0000160	HELIO_11300	AMPFI_23627
OG0000160	HELIO_11870	AMPFI_10740
OG0000161	HELIO_04219	AMPFI_16758, AMPFI_18876, AMPFI_19264, AMPFI_03743, AMPFI_17033, AMPFI_20859, AMPFI_18748, AMPFI_20513, AMPFI_11927, AMPFI_19813, AMPFI_03367, AMPFI_23701, AMPFI_03507, AMPFI_12092, AMPFI_21810
OG0000161	HELIO_10833	AMPFI_18450, AMPFI_16355, AMPFI_18279, AMPFI_24669, AMPFI_16269
OG0000161	HELIO_06637	AMPFI_09241, AMPFI_01249, AMPFI_19700, AMPFI_18785, AMPFI_19690, AMPFI_24779, AMPFI_02650, AMPFI_16396, AMPFI_24823, AMPFI_21739
OG0000161	HELIO_04348	AMPFI_18369
OG0000161	HELIO_05070	AMPFI_01709
OG0000162	HELIO_02633	AMPFI_02629
OG0000163	HELIO_05553	AMPFI_02815
OG0000163	HELIO_10661	AMPFI_05576
OG0000163	HELIO_02290	AMPFI_01484
OG0000163	HELIO_10005	AMPFI_26026
OG0000163	HELIO_07317	AMPFI_15100
OG0000164	HELIO_11223	AMPFI_18140
OG0000164	HELIO_09272, HELIO_04214	AMPFI_22090, AMPFI_18801, AMPFI_07306
OG0000165	HELIO_01649	AMPFI_20099
OG0000166	HELIO_00134, HELIO_00135	AMPFI_20566
OG0000166	HELIO_03971, HELIO_11197	AMPFI_17469
OG0000167	HELIO_01889	AMPFI_07356
OG0000167	HELIO_10849	AMPFI_19727
OG0000168	HELIO_11699	AMPFI_17580, AMPFI_14464
OG0000168	HELIO_00592	AMPFI_17991
OG0000169	HELIO_04309, HELIO_11118, HELIO_04365, HELIO_12257	AMPFI_08966, AMPFI_20922, AMPFI_20819
OG0000171	HELIO_03619	AMPFI_16514
OG0000172	HELIO_11555	AMPFI_03980, AMPFI_17322
OG0000172	HELIO_09881	AMPFI_14014
OG0000173	HELIO_09570, HELIO_09571	AMPFI_14468
OG0000174	HELIO_09480, HELIO_04614, HELIO_10809	AMPFI_12146
OG0000174	HELIO_01069	AMPFI_25103
OG0000174	HELIO_01831	AMPFI_14045
OG0000174	HELIO_10694	AMPFI_12675
OG0000175	HELIO_01966	AMPFI_12806, AMPFI_01453
OG0000175	HELIO_02535, HELIO_08923	AMPFI_04963
OG0000175	HELIO_11471	AMPFI_13786
OG0000178	HELIO_00055	AMPFI_06469, AMPFI_03466, AMPFI_08113
OG0000178	HELIO_09690, HELIO_09694, HELIO_07911, HELIO_06552	AMPFI_02689, AMPFI_10760, AMPFI_02198, AMPFI_20049
OG0000179	HELIO_05015	AMPFI_12504
OG0000179	HELIO_04929	AMPFI_16964
OG0000179	HELIO_05097	AMPFI_09111
OG0000179	HELIO_08122	AMPFI_00481
OG0000181	HELIO_11084, HELIO_06953	AMPFI_16526
OG0000181	HELIO_10771	AMPFI_12882
OG0000181	HELIO_03461, HELIO_03460	AMPFI_04959
OG0000183	HELIO_03106, HELIO_07785	AMPFI_14083
OG0000183	HELIO_02987	AMPFI_03468
OG0000184	HELIO_04383	AMPFI_09399
OG0000186	HELIO_05733	AMPFI_20239
OG0000186	HELIO_09501, HELIO_02377	AMPFI_18026
OG0000186	HELIO_05946	AMPFI_01786
OG0000187	HELIO_05413	AMPFI_02556, AMPFI_15934, AMPFI_23173
OG0000188	HELIO_10975	AMPFI_08253
OG0000190	HELIO_05566	AMPFI_19831
OG0000190	HELIO_11948	AMPFI_15341
OG0000190	HELIO_07780	AMPFI_10426
OG0000190	HELIO_06090	AMPFI_07098
OG0000190	HELIO_11399	AMPFI_11103
OG0000190	HELIO_02473	AMPFI_03096
OG0000190	HELIO_08629	AMPFI_23252
OG0000192	HELIO_04385	AMPFI_10868
OG0000192	HELIO_03072	AMPFI_02158
OG0000192	HELIO_03155	AMPFI_05198
OG0000194	HELIO_04375, HELIO_03596, HELIO_05547, HELIO_11820, HELIO_06680, HELIO_07417	AMPFI_21495, AMPFI_14332
OG0000195	HELIO_05982	AMPFI_05326
OG0000195	HELIO_06118	AMPFI_12345, AMPFI_10206
OG0000196	HELIO_02814	AMPFI_15965, AMPFI_15966, AMPFI_22855, AMPFI_03852, AMPFI_04265, AMPFI_19087, AMPFI_11004, AMPFI_16360, AMPFI_19376, AMPFI_09737, AMPFI_01422, AMPFI_14754, AMPFI_08003, AMPFI_08002, AMPFI_20350, AMPFI_18935, AMPFI_11666, AMPFI_00327, AMPFI_05894, AMPFI_23668, AMPFI_03470, AMPFI_01830, AMPFI_03734, AMPFI_01516, AMPFI_10598, AMPFI_06459, AMPFI_04305
OG0000197	HELIO_06777	AMPFI_00635
OG0000197	HELIO_03671	AMPFI_18783
OG0000197	HELIO_03884	AMPFI_14260
OG0000198	HELIO_07810	AMPFI_24261
OG0000198	HELIO_03952	AMPFI_14393
OG0000198	HELIO_05133	AMPFI_20815
OG0000200	HELIO_07712, HELIO_04424	AMPFI_05474
OG0000201	HELIO_03794	AMPFI_03122
OG0000201	HELIO_09400	AMPFI_01733
OG0000202	HELIO_09483, HELIO_08601	AMPFI_02277
OG0000203	HELIO_01088	AMPFI_10377, AMPFI_15263
OG0000203	HELIO_02460	AMPFI_06550
OG0000204	HELIO_05116	AMPFI_16667
OG0000204	HELIO_05845	AMPFI_16653, AMPFI_14128, AMPFI_06859
OG0000205	HELIO_00236	AMPFI_19091
OG0000206	HELIO_09072, HELIO_05036, HELIO_06863, HELIO_08368	AMPFI_22039
OG0000207	HELIO_04136	AMPFI_08635
OG0000207	HELIO_08023	AMPFI_15520
OG0000208	HELIO_06822	AMPFI_19368
OG0000208	HELIO_08975	AMPFI_25934, AMPFI_04187
OG0000209	HELIO_09875	AMPFI_01240
OG0000210	HELIO_02498	AMPFI_16256
OG0000210	HELIO_11016	AMPFI_10745
OG0000210	HELIO_10527	AMPFI_24350
OG0000210	HELIO_08784	AMPFI_11493
OG0000210	HELIO_12121	AMPFI_21005
OG0000211	HELIO_11401	AMPFI_10849
OG0000211	HELIO_09853	AMPFI_05941
OG0000211	HELIO_04759	AMPFI_12814
OG0000211	HELIO_11035	AMPFI_16753
OG0000213	HELIO_04313	AMPFI_07663
OG0000215	HELIO_03905	AMPFI_03565
OG0000216	HELIO_08130	AMPFI_15756
OG0000216	HELIO_07240	AMPFI_02833
OG0000218	HELIO_12321	AMPFI_21946
OG0000219	HELIO_04010	AMPFI_13512, AMPFI_25511, AMPFI_04225, AMPFI_16058
OG0000220	HELIO_04722	AMPFI_11145
OG0000220	HELIO_04300	AMPFI_09063
OG0000220	HELIO_10035, HELIO_12042	AMPFI_20109, AMPFI_11272
OG0000220	HELIO_05776	AMPFI_05814
OG0000220	HELIO_08506	AMPFI_12253
OG0000221	HELIO_06860	AMPFI_07550
OG0000221	HELIO_06340	AMPFI_18146, AMPFI_19059
OG0000222	HELIO_00099, HELIO_10967, HELIO_04924, HELIO_00113	AMPFI_16387, AMPFI_05918, AMPFI_03073
OG0000223	HELIO_08605	AMPFI_12761
OG0000223	HELIO_07967	AMPFI_09693
OG0000225	HELIO_12455	AMPFI_24201
OG0000226	HELIO_05355, HELIO_07871	AMPFI_21777, AMPFI_11732, AMPFI_11731
OG0000227	HELIO_02891	AMPFI_00331
OG0000227	HELIO_06498	AMPFI_07507
OG0000228	HELIO_05990	AMPFI_21741
OG0000228	HELIO_05988	AMPFI_23893, AMPFI_01572
OG0000228	HELIO_00779, HELIO_04342, HELIO_01854, HELIO_01855, HELIO_01856	AMPFI_16459, AMPFI_17620
OG0000229	HELIO_12626	AMPFI_05764
OG0000229	HELIO_08788, HELIO_08327	AMPFI_10072, AMPFI_24212, AMPFI_15142, AMPFI_19973, AMPFI_16169, AMPFI_17069, AMPFI_03077
OG0000230	HELIO_01183	AMPFI_09954
OG0000230	HELIO_01434	AMPFI_14811
OG0000231	HELIO_05053	AMPFI_03284
OG0000231	HELIO_00476	AMPFI_01759
OG0000232	HELIO_10566	AMPFI_10141
OG0000232	HELIO_05160	AMPFI_25054, AMPFI_06928
OG0000233	HELIO_05580	AMPFI_17589
OG0000233	HELIO_09993	AMPFI_06911
OG0000234	HELIO_06356	AMPFI_09748
OG0000234	HELIO_10361	AMPFI_05768
OG0000235	HELIO_06198	AMPFI_16872
OG0000235	HELIO_07273	AMPFI_22306
OG0000236	HELIO_10807	AMPFI_19570
OG0000236	HELIO_03897, HELIO_07442	AMPFI_14068
OG0000236	HELIO_10705	AMPFI_25372, AMPFI_15559, AMPFI_23568
OG0000236	HELIO_05040	AMPFI_05672
OG0000238	HELIO_04152	AMPFI_08132
OG0000239	HELIO_09847	AMPFI_07816
OG0000239	HELIO_06585	AMPFI_07246
OG0000239	HELIO_09876	AMPFI_20472
OG0000240	HELIO_07617	AMPFI_05219, AMPFI_05218
OG0000241	HELIO_06544	AMPFI_13616, AMPFI_24836
OG0000242	HELIO_08165, HELIO_09942	AMPFI_10835, AMPFI_24613
OG0000242	HELIO_01488	AMPFI_05850
OG0000242	HELIO_07151	AMPFI_21292, AMPFI_16757
OG0000243	HELIO_11310	AMPFI_15285
OG0000243	HELIO_12522, HELIO_04607	AMPFI_06378, AMPFI_19299, AMPFI_19300
OG0000244	HELIO_02491	AMPFI_12077
OG0000244	HELIO_05724	AMPFI_18742
OG0000245	HELIO_09311	AMPFI_10648
OG0000245	HELIO_04665	AMPFI_02673
OG0000246	HELIO_06641	AMPFI_12737
OG0000246	HELIO_12542	AMPFI_20200
OG0000246	HELIO_06797, HELIO_02441	AMPFI_20225
OG0000247	HELIO_12572	AMPFI_03966
OG0000247	HELIO_06235	AMPFI_06070, AMPFI_11799, AMPFI_10788, AMPFI_11945
OG0000248	HELIO_03449, HELIO_00693, HELIO_05570	AMPFI_08134, AMPFI_21352
OG0000249	HELIO_11329, HELIO_11328	AMPFI_14226
OG0000250	HELIO_03230	AMPFI_07242
OG0000250	HELIO_09216	AMPFI_05967
OG0000250	HELIO_02167	AMPFI_20205, AMPFI_19063
OG0000250	HELIO_12457	AMPFI_12386
OG0000251	HELIO_12261	AMPFI_03175
OG0000251	HELIO_06621	AMPFI_12834
OG0000251	HELIO_00192	AMPFI_14822
OG0000252	HELIO_04087	AMPFI_21461
OG0000252	HELIO_10322	AMPFI_11365, AMPFI_12901
OG0000252	HELIO_01737	AMPFI_24686, AMPFI_03408
OG0000252	HELIO_00483, HELIO_07304	AMPFI_17192
OG0000252	HELIO_04292	AMPFI_23726
OG0000252	HELIO_10247	AMPFI_06807
OG0000253	HELIO_00180, HELIO_03976, HELIO_06989, HELIO_05223	AMPFI_03001, AMPFI_25791, AMPFI_24319
OG0000255	HELIO_09865	AMPFI_01606
OG0000255	HELIO_11786	AMPFI_21142
OG0000255	HELIO_04587, HELIO_06197, HELIO_12461, HELIO_12238, HELIO_00118	AMPFI_21286
OG0000255	HELIO_05381, HELIO_00573	AMPFI_16948
OG0000256	HELIO_11169	AMPFI_08473
OG0000256	HELIO_06584, HELIO_07024, HELIO_07406, HELIO_07937	AMPFI_07025
OG0000257	HELIO_08653	AMPFI_24622
OG0000257	HELIO_08223	AMPFI_17884
OG0000258	HELIO_01832	AMPFI_21660
OG0000258	HELIO_07834	AMPFI_11627
OG0000260	HELIO_02123	AMPFI_24181
OG0000260	HELIO_12046	AMPFI_22181
OG0000263	HELIO_05846, HELIO_05963, HELIO_01532	AMPFI_16413
OG0000263	HELIO_09948	AMPFI_04016, AMPFI_25277
OG0000265	HELIO_02949	AMPFI_11224
OG0000266	HELIO_07829	AMPFI_04231, AMPFI_25127, AMPFI_14814, AMPFI_10845
OG0000268	HELIO_03044	AMPFI_07882
OG0000268	HELIO_00992	AMPFI_10502
OG0000268	HELIO_11907	AMPFI_23943
OG0000269	HELIO_06264	AMPFI_02934, AMPFI_00091, AMPFI_15290, AMPFI_17569
OG0000270	HELIO_08940	AMPFI_19866
OG0000270	HELIO_11284	AMPFI_18262
OG0000271	HELIO_09338	AMPFI_22718, AMPFI_16033, AMPFI_22428, AMPFI_00241
OG0000271	HELIO_10271	AMPFI_16165
OG0000271	HELIO_11250	AMPFI_13367
OG0000272	HELIO_06926	AMPFI_20114
OG0000273	HELIO_05150	AMPFI_11471
OG0000273	HELIO_03083	AMPFI_01958
OG0000273	HELIO_01650	AMPFI_06629
OG0000273	HELIO_02819	AMPFI_05763
OG0000274	HELIO_06815	AMPFI_01746, AMPFI_23522
OG0000274	HELIO_04008	AMPFI_20748
OG0000275	HELIO_11881	AMPFI_02633
OG0000275	HELIO_08804	AMPFI_19384
OG0000276	HELIO_10129	AMPFI_01942
OG0000276	HELIO_08171, HELIO_05072	AMPFI_18102
OG0000276	HELIO_12000	AMPFI_23250
OG0000277	HELIO_01369	AMPFI_09153
OG0000277	HELIO_01920	AMPFI_19405
OG0000279	HELIO_11586	AMPFI_16370, AMPFI_12314, AMPFI_25150
OG0000279	HELIO_07460	AMPFI_15426, AMPFI_16007
OG0000279	HELIO_00032	AMPFI_01177, AMPFI_00495
OG0000280	HELIO_02582	AMPFI_02568
OG0000282	HELIO_10802	AMPFI_11943
OG0000282	HELIO_02090	AMPFI_16635
OG0000282	HELIO_06080	AMPFI_18258
OG0000284	HELIO_03356	AMPFI_25463
OG0000284	HELIO_04011	AMPFI_11998
OG0000285	HELIO_08936	AMPFI_21903, AMPFI_16083, AMPFI_21667, AMPFI_04957
OG0000285	HELIO_08587	AMPFI_19148
OG0000288	HELIO_01393	AMPFI_04129
OG0000289	HELIO_07121	AMPFI_17606
OG0000289	HELIO_04864	AMPFI_19548
OG0000289	HELIO_08142	AMPFI_16478
OG0000290	HELIO_04625	AMPFI_24488
OG0000290	HELIO_10703	AMPFI_10304
OG0000291	HELIO_06558	AMPFI_10880
OG0000291	HELIO_10638	AMPFI_24358
OG0000291	HELIO_07291, HELIO_06521	AMPFI_04859
OG0000292	HELIO_00301	AMPFI_00945, AMPFI_22134
OG0000293	HELIO_02276	AMPFI_12873
OG0000293	HELIO_05849	AMPFI_15311
OG0000294	HELIO_05010	AMPFI_16544, AMPFI_00615, AMPFI_12706
OG0000295	HELIO_05051	AMPFI_07690
OG0000296	HELIO_03893	AMPFI_07491
OG0000296	HELIO_07957	AMPFI_13267
OG0000297	HELIO_10152	AMPFI_06146, AMPFI_04214
OG0000297	HELIO_00500, HELIO_06867, HELIO_11184, HELIO_11616	AMPFI_18218
OG0000298	HELIO_09048, HELIO_06605	AMPFI_05316
OG0000298	HELIO_10723	AMPFI_20740
OG0000298	HELIO_06582	AMPFI_10104
OG0000298	HELIO_08819	AMPFI_02856
OG0000299	HELIO_09503	AMPFI_23716
OG0000300	HELIO_11637	AMPFI_08700
OG0000301	HELIO_11537	AMPFI_07549
OG0000301	HELIO_08461	AMPFI_06298
OG0000302	HELIO_10153	AMPFI_16882, AMPFI_20427, AMPFI_00647
OG0000302	HELIO_06390	AMPFI_16244
OG0000302	HELIO_10727	AMPFI_21244
OG0000303	HELIO_10932	AMPFI_04682
OG0000305	HELIO_11091	AMPFI_03870
OG0000305	HELIO_04494	AMPFI_02684
OG0000306	HELIO_09402	AMPFI_01092, AMPFI_20442
OG0000308	HELIO_09361, HELIO_07835	AMPFI_19983
OG0000308	HELIO_08987	AMPFI_01977
OG0000308	HELIO_05751	AMPFI_18028
OG0000309	HELIO_05101	AMPFI_00020
OG0000309	HELIO_04153	AMPFI_16899
OG0000310	HELIO_00168	AMPFI_19988
OG0000310	HELIO_06381	AMPFI_23309, AMPFI_01493
OG0000310	HELIO_04123, HELIO_12468	AMPFI_07855
OG0000310	HELIO_07977	AMPFI_05017
OG0000312	HELIO_01538	AMPFI_07712
OG0000312	HELIO_09957	AMPFI_20772
OG0000312	HELIO_10360	AMPFI_21121
OG0000313	HELIO_06905	AMPFI_05659
OG0000313	HELIO_11614	AMPFI_25204
OG0000313	HELIO_01266	AMPFI_24408
OG0000314	HELIO_00525	AMPFI_21539
OG0000314	HELIO_03371	AMPFI_19303
OG0000315	HELIO_09319	AMPFI_07490
OG0000315	HELIO_06387	AMPFI_02270
OG0000316	HELIO_00705	AMPFI_19051
OG0000316	HELIO_01356	AMPFI_17678
OG0000316	HELIO_11514	AMPFI_12328
OG0000317	HELIO_05129	AMPFI_08048
OG0000317	HELIO_04312	AMPFI_13838
OG0000317	HELIO_09420	AMPFI_14578
OG0000318	HELIO_05867	AMPFI_23896, AMPFI_11521, AMPFI_01012, AMPFI_25377, AMPFI_19855, AMPFI_25515
OG0000318	HELIO_05510	AMPFI_17198
OG0000319	HELIO_04561	AMPFI_03261
OG0000319	HELIO_06272, HELIO_00545	AMPFI_20408
OG0000319	HELIO_10441	AMPFI_08728
OG0000319	HELIO_04762	AMPFI_08933, AMPFI_05900
OG0000320	HELIO_00242	AMPFI_22513
OG0000321	HELIO_12621	AMPFI_01151
OG0000321	HELIO_08301	AMPFI_13886
OG0000322	HELIO_05399, HELIO_04398	AMPFI_16430, AMPFI_01114
OG0000322	HELIO_03829, HELIO_10830, HELIO_06778	AMPFI_04030, AMPFI_12395
OG0000323	HELIO_02185, HELIO_02184	AMPFI_13708
OG0000323	HELIO_07979	AMPFI_18244
OG0000323	HELIO_09877	AMPFI_12290
OG0000324	HELIO_07602, HELIO_06417	AMPFI_00658, AMPFI_19090
OG0000324	HELIO_04716	AMPFI_18662
OG0000324	HELIO_05325	AMPFI_23068
OG0000325	HELIO_06906	AMPFI_10387
OG0000325	HELIO_11175, HELIO_05922	AMPFI_00268
OG0000326	HELIO_08613	AMPFI_07142
OG0000328	HELIO_01493	AMPFI_16369
OG0000328	HELIO_12519	AMPFI_12095
OG0000329	HELIO_07087	AMPFI_20416
OG0000329	HELIO_09475	AMPFI_18953
OG0000330	HELIO_11289, HELIO_02354, HELIO_05125, HELIO_05025, HELIO_10817, HELIO_00687	AMPFI_03300, AMPFI_17388, AMPFI_11638
OG0000335	HELIO_01713	AMPFI_21396, AMPFI_23036
OG0000336	HELIO_02775	AMPFI_21339, AMPFI_22137
OG0000338	HELIO_09261	AMPFI_12428
OG0000338	HELIO_11115	AMPFI_12247
OG0000341	HELIO_08174, HELIO_08173	AMPFI_21712, AMPFI_19601
OG0000342	HELIO_05929	AMPFI_17890
OG0000342	HELIO_04328	AMPFI_21013
OG0000343	HELIO_11255, HELIO_11254, HELIO_11253, HELIO_04075	AMPFI_14007
OG0000344	HELIO_01783	AMPFI_06340
OG0000345	HELIO_06324	AMPFI_10260
OG0000345	HELIO_12314	AMPFI_07208, AMPFI_03618
OG0000346	HELIO_07117	AMPFI_07378, AMPFI_07379
OG0000346	HELIO_02859	AMPFI_12775
OG0000347	HELIO_01124	AMPFI_20129, AMPFI_09508, AMPFI_24262
OG0000347	HELIO_08035, HELIO_12619	AMPFI_25491
OG0000348	HELIO_08925, HELIO_07059	AMPFI_13500
OG0000348	HELIO_05374	AMPFI_00007
OG0000349	HELIO_02602	AMPFI_20332
OG0000350	HELIO_10069	AMPFI_13974
OG0000350	HELIO_00597	AMPFI_06337
OG0000350	HELIO_09346	AMPFI_04151
OG0000352	HELIO_07849	AMPFI_09522
OG0000352	HELIO_02109	AMPFI_16994
OG0000353	HELIO_03865, HELIO_04423	AMPFI_04591
OG0000356	HELIO_07250	AMPFI_24451, AMPFI_14447, AMPFI_09090, AMPFI_19697
OG0000357	HELIO_02302	AMPFI_13175
OG0000357	HELIO_12008	AMPFI_23961
OG0000357	HELIO_04303	AMPFI_08530
OG0000358	HELIO_08162	AMPFI_12913
OG0000358	HELIO_07934	AMPFI_02004
OG0000358	HELIO_07992	AMPFI_18035
OG0000358	HELIO_09698	AMPFI_00204
OG0000359	HELIO_08095	AMPFI_13496
